
[00:00:00.000 --> 00:00:04.500]  今天是年度講壇主題
[00:20:33.000 --> 00:20:35.000]  這裡沒有說鹽海
[00:20:35.000 --> 00:20:38.000]  其實去的位置就是鹽海
[00:20:38.000 --> 00:20:40.000]  如果你看英文NIV
[00:20:40.000 --> 00:20:42.000]  日本就是死海
[00:20:42.000 --> 00:20:44.000]  大家有沒有去過以色列旅行
[00:20:44.000 --> 00:20:45.000]  去過死海呢?
[00:20:45.000 --> 00:20:46.000]  鹽分很高
[00:20:46.000 --> 00:20:48.000]  為什麼鹽分高?
[00:20:48.000 --> 00:20:51.000]  死海是地平線最低窪的地方
[00:20:51.000 --> 00:20:54.000]  所以水有進出沒有出
[00:20:54.000 --> 00:20:56.000]  炎熱的天氣
[00:20:56.000 --> 00:20:57.000]  河水蒸發
[00:20:57.000 --> 00:21:01.000]  鹽分高達38度以上
[00:21:01.000 --> 00:21:02.000]  很高的
[00:21:02.000 --> 00:21:03.000]  所以很鹹
[00:21:03.000 --> 00:21:06.000]  睡下去人會自然浮起
[00:21:06.000 --> 00:21:07.000]  這麼鹹的水
[00:21:07.000 --> 00:21:13.000]  你就知道一定沒有生物可以生存
[00:21:13.000 --> 00:21:16.000]  水很苦的
[00:21:16.000 --> 00:21:20.000]  所以剛才以西傑看到的異象
[00:21:20.000 --> 00:21:21.000]  第五個異象
[00:21:21.000 --> 00:21:23.000]  有什麼特別呢?
[00:21:23.000 --> 00:21:27.000]  原來在當中
[00:21:27.000 --> 00:21:28.000]  我們看到
[00:21:28.000 --> 00:21:29.000]  第六個畫面
[00:21:29.000 --> 00:21:30.000]  異象裡
[00:21:30.000 --> 00:21:33.000]  水從聖水流出到死海
[00:21:33.000 --> 00:21:35.000]  第八節第二段
[00:21:35.000 --> 00:21:37.000]  水一入海
[00:21:37.000 --> 00:21:40.000]  使水變淡
[00:21:40.000 --> 00:21:41.000]  出現了幾次
[00:21:41.000 --> 00:21:42.000]  使水變淡
[00:21:42.000 --> 00:21:44.000]  洗水變淡
[00:21:44.000 --> 00:21:47.000]  原文
[00:21:47.000 --> 00:21:51.000]  變淡有e字的意思
[00:21:51.000 --> 00:21:53.000]  e字
[00:21:53.000 --> 00:21:54.000]  e字
[00:21:54.000 --> 00:21:59.000]  由本來很苦的水變淡
[00:21:59.000 --> 00:22:03.000]  如果你們看呂鎮忠譯本
[00:22:03.000 --> 00:22:04.000]  一個比較近原文
[00:22:04.000 --> 00:22:07.000]  他說那水就得e字
[00:22:07.000 --> 00:22:09.000]  而好而無味了
[00:22:09.000 --> 00:22:10.000]  即是沒有味道
[00:22:10.000 --> 00:22:12.000]  如果你看和合本
[00:22:12.000 --> 00:22:16.000]  是水變為甜水
[00:22:16.000 --> 00:22:20.000]  死海本來沒有生物可以存活
[00:22:20.000 --> 00:22:23.000]  但居然在這個異象裡
[00:22:23.000 --> 00:22:26.000]  甚至在角度可以看到
[00:22:26.000 --> 00:22:29.000]  沒有水的生命變成活水
[00:22:29.000 --> 00:22:33.000]  苦的水都變成甜
[00:22:33.000 --> 00:22:35.000]  化為活海
[00:22:35.000 --> 00:22:38.000]  活海有什麼特別呢?
[00:22:38.000 --> 00:22:40.000]  就是有水的流動
[00:22:40.000 --> 00:22:42.000]  水變淡的時候
[00:22:42.000 --> 00:22:44.000]  河水流到的地方
[00:22:44.000 --> 00:22:46.000]  水就變甜了
[00:22:46.000 --> 00:22:47.000]  第九節我們看到
[00:22:47.000 --> 00:22:49.000]  有什麼事發生?
[00:22:49.000 --> 00:22:51.000]  我們看到很多的bid
[00:22:51.000 --> 00:22:54.000]  當性所謂的水流出的時候
[00:22:54.000 --> 00:22:55.000]  異象裡
[00:22:55.000 --> 00:22:56.000]  所到之處
[00:22:56.000 --> 00:22:58.000]  水變甜
[00:22:58.000 --> 00:22:59.000]  被e字
[00:22:59.000 --> 00:23:01.000]  然後有什麼事發生呢?
[00:23:01.000 --> 00:23:02.000]  厲害了
[00:23:02.000 --> 00:23:03.000]  有很多的bid
[00:23:03.000 --> 00:23:05.000]  你看看數下有多少個
[00:23:05.000 --> 00:23:07.000]  凡滋生的動物
[00:23:07.000 --> 00:23:08.000]  必存活
[00:23:08.000 --> 00:23:10.000]  然後水流到哪裡呢?
[00:23:10.000 --> 00:23:11.000]  水就變淡
[00:23:11.000 --> 00:23:13.000]  然後裡面有極多的魚
[00:23:13.000 --> 00:23:15.000]  河水流到之處
[00:23:15.000 --> 00:23:17.000]  百物必存活
[00:23:17.000 --> 00:23:19.000]  必有漁夫站在河邊
[00:23:19.000 --> 00:23:21.000]  這樣就曬網了
[00:23:21.000 --> 00:23:22.000]  然後就說
[00:23:22.000 --> 00:23:24.000]  那裡的魚多到各從其類
[00:23:24.000 --> 00:23:26.000]  好像大海的魚那麼多
[00:23:26.000 --> 00:23:30.000]  由一個死海變成一個大海那麼多的魚
[00:23:30.000 --> 00:23:31.000]  十二節裡
[00:23:31.000 --> 00:23:32.000]  他直接說
[00:23:32.000 --> 00:23:34.000]  河這邊和那邊的岸上
[00:23:34.000 --> 00:23:37.000]  必有各種的樹木
[00:23:37.000 --> 00:23:38.000]  可以作食物
[00:23:38.000 --> 00:23:40.000]  有食物
[00:23:40.000 --> 00:23:41.000]  葉子不枯乾
[00:23:41.000 --> 00:23:42.000]  果子不斷絕
[00:23:42.000 --> 00:23:45.000]  每個月必有果
[00:23:45.000 --> 00:23:47.000]  必結新的果子
[00:23:47.000 --> 00:23:48.000]  這些水
[00:23:48.000 --> 00:23:51.000]  是從聖所流出的
[00:23:51.000 --> 00:23:53.000]  樹上的果必作食物
[00:23:53.000 --> 00:23:55.000]  葉子都可以e字
[00:23:55.000 --> 00:23:58.000]  不單止水e字了死海
[00:23:58.000 --> 00:24:02.000]  連吸收了這些水的樹
[00:24:02.000 --> 00:24:04.000]  的葉都可以e字
[00:24:04.000 --> 00:24:06.000]  在第八到第十節
[00:24:06.000 --> 00:24:07.000]  看到第六幅圖畫
[00:24:07.000 --> 00:24:09.000]  異象的第六幅圖畫
[00:24:09.000 --> 00:24:11.000]  不再由地理
[00:24:11.000 --> 00:24:14.000]  是看到生物有關
[00:24:14.000 --> 00:24:15.000]  在第九節
[00:24:15.000 --> 00:24:19.000]  我們看到四個所有
[00:24:19.000 --> 00:24:22.000]  整個句子裡重複了
[00:24:22.000 --> 00:24:24.000]  水能夠e字
[00:24:24.000 --> 00:24:27.000]  是徹底e字
[00:24:27.000 --> 00:24:30.000]  聖所流出水去到嚴海
[00:24:30.000 --> 00:24:33.000]  奇蹟地地就得e字
[00:24:33.000 --> 00:24:34.000]  水中
[00:24:34.000 --> 00:24:36.000]  異象裡水變甜
[00:24:36.000 --> 00:24:40.000]  生命不再受控制
[00:24:40.000 --> 00:24:42.000]  在這個海裡
[00:24:42.000 --> 00:24:44.000]  我們看到第九節
[00:24:44.000 --> 00:24:48.000]  繁殖生動物必存活
[00:24:48.000 --> 00:24:51.000]  並且在第九節
[00:24:51.000 --> 00:24:52.000]  它有說
[00:24:52.000 --> 00:24:54.000]  魚或其他生物
[00:24:54.000 --> 00:24:55.000]  各從其類
[00:24:55.000 --> 00:24:57.000]  繁殖生動物
[00:24:57.000 --> 00:24:58.000]  各從其類
[00:24:58.000 --> 00:24:59.000]  有沒有想起一些
[00:24:59.000 --> 00:25:02.000]  很熟悉的舊約經文
[00:25:02.000 --> 00:25:04.000]  可能你會馬上想
[00:25:04.000 --> 00:25:08.000]  咦?跟創世記有點像
[00:25:08.000 --> 00:25:10.000]  創世記說
[00:25:10.000 --> 00:25:11.000]  我們看到
[00:25:11.000 --> 00:25:12.000]  上一章
[00:25:12.000 --> 00:25:14.000]  上一章,麻煩你
[00:25:14.000 --> 00:25:18.000]  就是這段
[00:25:18.000 --> 00:25:22.000]  和創世記的一章二十節二十一節
[00:25:22.000 --> 00:25:24.000]  真的,又是孳生
[00:25:24.000 --> 00:25:25.000]  又是生物
[00:25:25.000 --> 00:25:28.000]  又是各從其類
[00:25:28.000 --> 00:25:31.000]  然後我們看十一節
[00:25:31.000 --> 00:25:33.000]  第十一節有很多
[00:25:33.000 --> 00:25:35.000]  有啊,第十一節
[00:25:35.000 --> 00:25:37.000]  第九節,第十節,第十二節
[00:25:37.000 --> 00:25:39.000]  出現了很多
[00:25:39.000 --> 00:25:42.000]  有啦,成啦,作啦
[00:25:42.000 --> 00:25:43.000]  原來這些字
[00:25:43.000 --> 00:25:48.000]  也在創世記第一章出現了很多次
[00:25:48.000 --> 00:25:50.000]  並且成了這個字
[00:25:50.000 --> 00:25:53.000]  就是「自就者也成了」
[00:25:53.000 --> 00:25:55.000]  我們看看上帝創造的時候
[00:25:55.000 --> 00:25:57.000]  要有光就有光
[00:25:57.000 --> 00:26:00.000]  有早晨有晚上
[00:26:00.000 --> 00:26:01.000]  很多的要啊成啊
[00:26:01.000 --> 00:26:03.000]  和這段字一樣
[00:26:03.000 --> 00:26:05.000]  是重複的原文
[00:26:05.000 --> 00:26:07.000]  並且「自就者也成了」
[00:26:07.000 --> 00:26:10.000]  當然也有「各從其類」
[00:26:10.000 --> 00:26:13.000]  我講這些來幹什麼呢
[00:26:13.000 --> 00:26:17.000]  原來這個「自就者也成了」的來源
[00:26:17.000 --> 00:26:19.000]  無庸置疑
[00:26:19.000 --> 00:26:22.000]  因為本身神就是創天造地
[00:26:22.000 --> 00:26:26.000]  祂本身就是使萬物生長
[00:26:26.000 --> 00:26:27.000]  發生什麼事呢
[00:26:27.000 --> 00:26:30.000]  就是可能我們的叛逆
[00:26:30.000 --> 00:26:31.000]  我們的問題
[00:26:31.000 --> 00:26:35.000]  使得神的榮耀離開了
[00:26:35.000 --> 00:26:38.000]  從聖殿的活水流出
[00:26:38.000 --> 00:26:40.000]  使海更生
[00:26:40.000 --> 00:26:44.000]  如果你看不單止是以西傑書
[00:26:44.000 --> 00:26:47.000]  在撒加利亞書
[00:26:47.000 --> 00:26:49.000]  或者以賽亞書
[00:26:49.000 --> 00:26:51.000]  也講到關於水
[00:26:51.000 --> 00:26:53.000]  關於救恩
[00:26:53.000 --> 00:26:56.000]  救恩是什麼呢
[00:26:56.000 --> 00:26:58.000]  剛剛我們過了一個受苦節
[00:26:58.000 --> 00:26:59.000]  復活節
[00:26:59.000 --> 00:27:03.000]  神的救恩就是將人在罪裡面拯救
[00:27:03.000 --> 00:27:06.000]  釘身十格流出補血
[00:27:06.000 --> 00:27:07.000]  並且復活
[00:27:07.000 --> 00:27:09.000]  所以我們有復活節
[00:27:09.000 --> 00:27:12.000]  耶穌擔當了人的罪
[00:27:12.000 --> 00:27:16.000]  我們的罪被釘的耶穌洗淨
[00:27:16.000 --> 00:27:20.000]  所以凡信靠主的就得永生
[00:27:20.000 --> 00:27:23.000]  救恩的傳言我們可以隨時取水
[00:27:23.000 --> 00:27:25.000]  這也是神的榮耀
[00:27:25.000 --> 00:27:27.000]  本身神創造我們
[00:27:27.000 --> 00:27:31.000]  到後來我們與神的關係斷絕了
[00:27:31.000 --> 00:27:34.000]  但因為有著耶穌基督的救恩
[00:27:34.000 --> 00:27:38.000]  我們又可以與神有復活的關係
[00:27:38.000 --> 00:27:39.000]  其實神的榮耀是什麼呢
[00:27:39.000 --> 00:27:41.000]  不單止創天造地
[00:27:41.000 --> 00:27:43.000]  他也有這個榮耀
[00:27:43.000 --> 00:27:44.000]  就是有這個禮物
[00:27:44.000 --> 00:27:47.000]  救恩這個禮物
[00:27:47.000 --> 00:27:50.000]  不單止我們剛剛看完舊約
[00:27:50.000 --> 00:27:53.000]  耶穌基督的歷史
[00:27:53.000 --> 00:27:54.000]  他的救恩
[00:27:54.000 --> 00:27:55.000]  其實這個榮耀
[00:27:55.000 --> 00:27:57.000]  神的榮耀
[00:27:57.000 --> 00:27:58.000]  他的創造
[00:27:58.000 --> 00:28:00.000]  以及他的救贖
[00:28:00.000 --> 00:28:04.000]  在整本聖經我們都看到
[00:28:04.000 --> 00:28:06.000]  我們看了《創世記》
[00:28:06.000 --> 00:28:10.000]  看了《以西傑書》
[00:28:10.000 --> 00:28:13.000]  原來在啟示錄22章
[00:28:13.000 --> 00:28:17.000]  也有關於生命河水的經文
[00:28:17.000 --> 00:28:19.000]  我們看到PowerPoint
[00:28:19.000 --> 00:28:23.000]  那裡說天使又指示我在城裡街道當中
[00:28:23.000 --> 00:28:25.000]  一條生命的河
[00:28:25.000 --> 00:28:26.000]  命量如水
[00:28:26.000 --> 00:28:30.000]  正從神和高人的寶座流出
[00:28:30.000 --> 00:28:32.000]  神的高人寶座流出
[00:28:32.000 --> 00:28:35.000]  在河這邊到河那邊
[00:28:35.000 --> 00:28:37.000]  生命樹結十二樣果子
[00:28:37.000 --> 00:28:39.000]  每月都結果子
[00:28:39.000 --> 00:28:43.000]  樹上的葉子仍為伊至萬民
[00:28:43.000 --> 00:28:47.000]  與《以西傑書》我們剛剛讀的第七節和十二節
[00:28:47.000 --> 00:28:49.000]  是很相似的
[00:28:49.000 --> 00:28:51.000]  所以神的救恩
[00:28:51.000 --> 00:28:57.000]  和他的榮耀是貫穿整個時代的
[00:28:57.000 --> 00:29:01.000]  神的救恩貫穿了整個時代
[00:29:01.000 --> 00:29:04.000]  剛剛我們說耶穌基督來到
[00:29:04.000 --> 00:29:05.000]  是為了什麼
[00:29:05.000 --> 00:29:08.000]  是為了我們的罪而流出補血
[00:29:08.000 --> 00:29:12.000]  如果我們看約翰福音
[00:29:12.000 --> 00:29:15.000]  七章37至38節
[00:29:15.000 --> 00:29:19.000]  有一段經文也是關於河和水的
[00:29:19.000 --> 00:29:22.000]  不如我們一起讀出這段經文
[00:29:22.000 --> 00:29:23.000]  請
[00:29:23.000 --> 00:29:41.000]  我們再讀多一次
[00:29:41.000 --> 00:29:42.000]  預備請
[00:29:42.000 --> 00:29:45.000]  直期的末日就是最大之日
[00:29:45.000 --> 00:29:48.000]  耶穌站在高聖樹
[00:29:48.000 --> 00:29:52.000]  人若學了可以到我這裡來學
[00:29:52.000 --> 00:29:55.000]  信我的人就如經上所說
[00:29:55.000 --> 00:30:00.000]  從他的福中要流出活水光河來
[00:30:00.000 --> 00:30:04.000]  這個活水光河又與生命掛鉤
[00:30:04.000 --> 00:30:06.000]  主的角度不單是創造
[00:30:06.000 --> 00:30:07.000]  不單是救贖
[00:30:07.000 --> 00:30:10.000]  也叫我們今天
[00:30:10.000 --> 00:30:13.000]  人若果信他的時候
[00:30:13.000 --> 00:30:16.000]  我們的福中都流出活水光河
[00:30:16.000 --> 00:30:18.000]  有生命的河水
[00:30:18.000 --> 00:30:20.000]  是可以得醫治的
[00:30:20.000 --> 00:30:23.000]  剛剛我們說復興
[00:30:23.000 --> 00:30:25.000]  復興有很多畫面
[00:30:25.000 --> 00:30:28.000]  異象裡面有很多畫面都是關於復興
[00:30:28.000 --> 00:30:33.000]  但為什麼人要知道上帝的榮耀和復興呢
[00:30:33.000 --> 00:30:35.000]  或者盼望呢
[00:30:35.000 --> 00:30:39.000]  因為人縱然失信
[00:30:39.000 --> 00:30:42.000]  但神仍然可信
[00:30:42.000 --> 00:30:47.000]  復興是證明上帝的工作和榮耀
[00:30:47.000 --> 00:30:50.000]  這也是我們榮耀的盼望
[00:30:50.000 --> 00:30:52.000]  剛剛說到
[00:30:52.000 --> 00:30:58.000]  其實上帝在以西傑書有兩樣很意象核心的主題
[00:30:58.000 --> 00:30:59.000]  第一是神的榮耀
[00:30:59.000 --> 00:31:01.000]  第二是聖殿
[00:31:01.000 --> 00:31:02.000]  在意象裡面
[00:31:02.000 --> 00:31:03.000]  復興來到的時候
[00:31:03.000 --> 00:31:06.000]  神的角度都更新
[00:31:06.000 --> 00:31:08.000]  是生命的更新
[00:31:08.000 --> 00:31:10.000]  是聖殿的更新
[00:31:10.000 --> 00:31:12.000]  是敬拜侍奉的更新
[00:31:12.000 --> 00:31:16.000]  甚至我們今天讀出的是地域的更新
[00:31:16.000 --> 00:31:18.000]  由苦變甜
[00:31:18.000 --> 00:31:21.000]  由沒有生命到有生命
[00:31:21.000 --> 00:31:24.000]  這些全部都是耶和華的榮耀
[00:31:24.000 --> 00:31:26.000]  但如果這個榮耀這麼好
[00:31:26.000 --> 00:31:28.000]  但為什麼人不知道呢
[00:31:28.000 --> 00:31:31.000]  或者沒有品嘗過呢
[00:31:31.000 --> 00:31:35.000]  或者好像復興和我們距離很遠
[00:31:37.000 --> 00:31:41.000]  可能我們不會像以西傑才知道這樣
[00:31:41.000 --> 00:31:44.000]  不夠信服
[00:31:44.000 --> 00:31:46.000]  或者不夠重視
[00:31:46.000 --> 00:31:49.000]  或者對這些事很冷淡
[00:31:49.000 --> 00:31:51.000]  或者知道也好
[00:31:51.000 --> 00:31:53.000]  好像沒有聽過
[00:31:53.000 --> 00:31:56.000]  我們剛剛看輔佐經文的時候
[00:31:56.000 --> 00:31:57.000]  43章
[00:31:57.000 --> 00:31:59.000]  如果你看長康第五節
[00:31:59.000 --> 00:32:00.000]  那裡有說
[00:32:00.000 --> 00:32:02.000]  神的榮耀是什麼
[00:32:02.000 --> 00:32:06.000]  「寧將我舉起,帶入內院,看啊」
[00:32:06.000 --> 00:32:09.000]  「耶和華的榮光充滿了電」
[00:32:09.000 --> 00:32:10.000]  你看看
[00:32:10.000 --> 00:32:15.000]  二象裡面整個聖殿都充滿神的榮耀
[00:32:15.000 --> 00:32:17.000]  但為什麼人看不到
[00:32:17.000 --> 00:32:18.000]  是不重視
[00:32:18.000 --> 00:32:19.000]  還是冷淡
[00:32:19.000 --> 00:32:21.000]  還是不信服呢
[00:32:21.000 --> 00:32:23.000]  怎樣也好
[00:32:23.000 --> 00:32:27.000]  但神自己仍然對他的子民
[00:32:27.000 --> 00:32:30.000]  對以色列一點都沒有變
[00:32:30.000 --> 00:32:32.000]  一點都沒有減退
[00:32:32.000 --> 00:32:34.000]  才在二象裡面
[00:32:34.000 --> 00:32:37.000]  被上帝的靈帶到不同的地方
[00:32:37.000 --> 00:32:40.000]  今天上帝的子民
[00:32:40.000 --> 00:32:43.000]  神的靈仍然不住的工作
[00:32:43.000 --> 00:32:49.000]  你說不知道
[00:32:49.000 --> 00:32:51.000]  但其實在聖經裡面
[00:32:51.000 --> 00:32:53.000]  神的帶領
[00:32:53.000 --> 00:32:56.000]  他的工作仍然是不止息
[00:32:56.000 --> 00:32:59.000]  神仍然向他的子民講救恩
[00:32:59.000 --> 00:33:01.000]  他的榮耀的工作
[00:33:01.000 --> 00:33:04.000]  神一直等候他再回來
[00:33:04.000 --> 00:33:07.000]  當神在我們看到以西傑書
[00:33:07.000 --> 00:33:08.000]  一進入聖殿
[00:33:08.000 --> 00:33:11.000]  聖殿就充滿了榮光
[00:33:11.000 --> 00:33:15.000]  你有沒有經歷過這份榮光呢
[00:33:15.000 --> 00:33:17.000]  你有沒有品嘗過呢
[00:33:17.000 --> 00:33:21.000]  為什麼我們不知道
[00:33:21.000 --> 00:33:22.000]  或者沒有品嘗過
[00:33:22.000 --> 00:33:25.000]  神這份榮耀或者復興呢
[00:33:25.000 --> 00:33:30.000]  會不會是我們的熱情減退了呢
[00:33:31.000 --> 00:33:33.000]  復常之後
[00:33:33.000 --> 00:33:36.000]  其實很大部分的教會
[00:33:36.000 --> 00:33:39.000]  弟兄姊妹回來都是下降的
[00:33:39.000 --> 00:33:46.000]  我們本來中堂二樓是很滿的
[00:33:46.000 --> 00:33:50.000]  但其實跟疫情之前相差很遠
[00:33:50.000 --> 00:33:52.000]  但有一次很開心
[00:33:52.000 --> 00:33:55.000]  就是我們的復活節
[00:33:55.000 --> 00:33:57.000]  叫什麼呢
[00:33:57.000 --> 00:33:59.000]  就苦節崇拜
[00:33:59.000 --> 00:34:01.000]  哇 爆滿了
[00:34:01.000 --> 00:34:03.000]  我們同工一分享都很感恩
[00:34:03.000 --> 00:34:07.000]  連兩役 即是師班兩役都坐滿了
[00:34:07.000 --> 00:34:10.000]  就是那一次
[00:34:10.000 --> 00:34:15.000]  其實神好不好呢
[00:34:15.000 --> 00:34:19.000]  我們信了主都覺得祂好
[00:34:19.000 --> 00:34:22.000]  但我還有很多工作
[00:34:22.000 --> 00:34:24.000]  我想多睡一會
[00:34:25.000 --> 00:34:29.000]  教會有時的事聽來聽去都很煩
[00:34:29.000 --> 00:34:31.000]  神好不好呢
[00:34:31.000 --> 00:34:33.000]  好啊
[00:34:33.000 --> 00:34:35.000]  我一定會崇拜的
[00:34:35.000 --> 00:34:38.000]  雖然遲了
[00:34:38.000 --> 00:34:39.000]  我都一定會崇拜的
[00:34:39.000 --> 00:34:41.000]  給足面子的
[00:34:41.000 --> 00:34:46.000]  這個會不會是我們冷淡了的心呢
[00:34:46.000 --> 00:34:50.000]  自己可能做很多的決定
[00:34:50.000 --> 00:34:52.000]  很多的想法
[00:34:53.000 --> 00:34:57.000]  但有時我們對屬靈的事
[00:34:57.000 --> 00:35:00.000]  我們好像很冷淡
[00:35:00.000 --> 00:35:01.000]  或者很差
[00:35:01.000 --> 00:35:05.000]  可能這個都是我們的寫照
[00:35:05.000 --> 00:35:08.000]  在地上的事我們很奮身
[00:35:08.000 --> 00:35:11.000]  但對屬靈的事我們很疼
[00:35:11.000 --> 00:35:15.000]  我們對地上的事很奮身
[00:35:15.000 --> 00:35:20.000]  但對屬靈的事很疼
[00:35:20.000 --> 00:35:21.000]  為什麼呢
[00:35:21.000 --> 00:35:26.000]  我們有時不自覺已經做很多的決定
[00:35:26.000 --> 00:35:29.000]  因為我們已經很懂得找保障
[00:35:29.000 --> 00:35:30.000]  有車保
[00:35:30.000 --> 00:35:33.000]  有人壽保險
[00:35:33.000 --> 00:35:34.000]  現在有火保
[00:35:34.000 --> 00:35:35.000]  什麼都有保的
[00:35:35.000 --> 00:35:39.000]  所以我們根本就不需要找神做我們的保障
[00:35:39.000 --> 00:35:41.000]  因為我們自己都找到很多保障
[00:35:41.000 --> 00:35:44.000]  但這個東西是否真的保障了我們呢
[00:35:44.000 --> 00:35:47.000]  是否真的保障了我們呢
[00:35:47.000 --> 00:35:50.000]  其實你買車買樓
[00:35:50.000 --> 00:35:52.000]  可能對你覺得很重要
[00:35:52.000 --> 00:35:56.000]  但在神的角度或角度裡一點都不重要
[00:35:56.000 --> 00:35:59.000]  你知道最重要的是什麼嗎
[00:35:59.000 --> 00:36:02.000]  祂最重要的是你
[00:36:02.000 --> 00:36:06.000]  你買車買樓買什麼都好
[00:36:06.000 --> 00:36:08.000]  在神的眼中和角度裡不重要
[00:36:08.000 --> 00:36:13.000]  祂最重要的是你
[00:36:13.000 --> 00:36:16.000]  神最重視的是你
[00:36:18.000 --> 00:36:20.000]  如果是這樣的話
[00:36:20.000 --> 00:36:23.000]  如果我想知道上帝的榮耀
[00:36:23.000 --> 00:36:25.000]  或是可以復興的時候可以怎樣做呢
[00:36:25.000 --> 00:36:29.000]  就是馴服和相信
[00:36:29.000 --> 00:36:34.000]  在43章7節裡這樣說
[00:36:34.000 --> 00:36:36.000]  我們一起讀這段經文
[00:36:36.000 --> 00:36:37.000]  有沒有在呢
[00:36:37.000 --> 00:36:39.000]  43章7節
[00:36:39.000 --> 00:36:41.000]  好,我們一起讀出吧
[00:36:42.000 --> 00:37:00.000]  (國語)
[00:37:00.000 --> 00:37:02.000]  好,我們讀第九節吧,請
[00:37:03.000 --> 00:37:13.000]  (國語)
[00:37:13.000 --> 00:37:16.000]  沒錯,神很願意住在我們中間
[00:37:16.000 --> 00:37:19.000]  就算我們仍然失喪
[00:37:19.000 --> 00:37:21.000]  祂也很想統治我們
[00:37:21.000 --> 00:37:26.000]  去看著我們
[00:37:26.000 --> 00:37:29.000]  但其中一個方法就是
[00:37:30.000 --> 00:37:33.000]  很直接地停止拜偶像
[00:37:33.000 --> 00:37:36.000]  可能我們相信了主
[00:37:36.000 --> 00:37:39.000]  未必真的會拜那樣那樣
[00:37:39.000 --> 00:37:41.000]  但生命有沒有一些東西
[00:37:41.000 --> 00:37:43.000]  都成為你的偶像呢
[00:37:43.000 --> 00:37:49.000]  神很想永遠住在我們中間
[00:37:49.000 --> 00:37:52.000]  整本聖經都說了祂的吩咐
[00:37:52.000 --> 00:37:54.000]  什麼叫不拜偶像
[00:37:54.000 --> 00:37:55.000]  或者怎樣得祂喜悅
[00:37:55.000 --> 00:37:58.000]  我們可以從聖經裡找到答案
[00:37:58.000 --> 00:38:00.000]  所以我們不要說不知道
[00:38:00.000 --> 00:38:02.000]  不要裝模作樣
[00:38:02.000 --> 00:38:05.000]  其實剛剛讀那段經文
[00:38:05.000 --> 00:38:07.000]  神說要進入聖殿裡
[00:38:07.000 --> 00:38:10.000]  其實世上沒有任何一個建築物
[00:38:10.000 --> 00:38:13.000]  即使多美都好
[00:38:13.000 --> 00:38:18.000]  都用不到這個偉大的宇宙的王者
[00:38:18.000 --> 00:38:21.000]  神榮耀在臨
[00:38:21.000 --> 00:38:22.000]  它的意思是什麼
[00:38:22.000 --> 00:38:24.000]  它不是真的要在殿裡
[00:38:25.000 --> 00:38:29.000]  神的榮耀是代表神對我們的熱情
[00:38:29.000 --> 00:38:31.000]  祂聖潔的熱情
[00:38:31.000 --> 00:38:34.000]  祂這份牧養的心情
[00:38:34.000 --> 00:38:35.000]  對我們
[00:38:35.000 --> 00:38:38.000]  祂很重視我們
[00:38:38.000 --> 00:38:41.000]  剛剛我們讀的經文裡
[00:38:41.000 --> 00:38:42.000]  43章7至9節
[00:38:42.000 --> 00:38:45.000]  它說若要神永居在我們當中
[00:38:45.000 --> 00:38:46.000]  神呢
[00:38:46.000 --> 00:38:48.000]  子民一定要改變
[00:38:48.000 --> 00:38:51.000]  神雖然心痛
[00:38:51.000 --> 00:38:55.000]  但是我們不再做神心痛的事
[00:38:55.000 --> 00:38:59.000]  我們跟祂有真正的關係
[00:38:59.000 --> 00:39:03.000]  我們不再拜我們心目中的偶像
[00:39:03.000 --> 00:39:09.000]  剛剛說其實建築物容納不到這個宇宙的大君王
[00:39:09.000 --> 00:39:14.000]  所以其實不是神沒有我們不行
[00:39:14.000 --> 00:39:17.000]  其實是我們沒有神不行
[00:39:18.000 --> 00:39:19.000]  神這麼肉緊
[00:39:19.000 --> 00:39:21.000]  不是祂沒有我們不行
[00:39:21.000 --> 00:39:24.000]  祂因為知道你沒有神不行
[00:39:24.000 --> 00:39:27.000]  所以聖潔的熱情
[00:39:27.000 --> 00:39:31.000]  不單是聖殿那些東西
[00:39:31.000 --> 00:39:32.000]  是我們
[00:39:32.000 --> 00:39:34.000]  祂對我們
[00:39:34.000 --> 00:39:37.000]  很肉緊
[00:39:37.000 --> 00:39:40.000]  所以在《聖經》裡
[00:39:40.000 --> 00:39:42.000]  不停有很多的吩咐
[00:39:42.000 --> 00:39:45.000]  有很多祂想我們做到
[00:39:45.000 --> 00:39:47.000]  或者讓我們知道的東西
[00:39:47.000 --> 00:39:49.000]  在《聖經》裡
[00:39:49.000 --> 00:39:51.000]  剛剛說
[00:39:51.000 --> 00:39:54.000]  我們的生命是神體很重
[00:39:54.000 --> 00:39:56.000]  所以祂常常提醒我們
[00:39:56.000 --> 00:39:57.000]  正如
[00:39:57.000 --> 00:40:01.000]  人不會一天變胖
[00:40:01.000 --> 00:40:02.000]  是不是
[00:40:02.000 --> 00:40:05.000]  不會由今天突然120磅
[00:40:05.000 --> 00:40:06.000]  變成190磅
[00:40:06.000 --> 00:40:07.000]  通常會怎樣
[00:40:07.000 --> 00:40:09.000]  慢慢肥
[00:40:09.000 --> 00:40:13.000]  我不是說肥不好
[00:40:13.000 --> 00:40:16.000]  其實只是怕身體裡不好
[00:40:16.000 --> 00:40:18.000]  什麼血脂高
[00:40:18.000 --> 00:40:20.000]  脂肪乾
[00:40:20.000 --> 00:40:21.000]  不要再說了
[00:40:21.000 --> 00:40:22.000]  我怕嚇到大家
