
[00:00:00.000 --> 00:00:04.160]  稍微重溫我們教會今年的講道系列
[00:17:13.360 --> 00:17:16.560]  你要交出那來到你這裡
[00:17:16.560 --> 00:17:18.360]  進了你家的人
[00:17:18.360 --> 00:17:22.360]  認為他們是要窺探全地
[00:17:22.360 --> 00:17:25.760]  但女人已把二人藏起來
[00:17:25.760 --> 00:17:30.560]  卻說那兩個人確實到我這裡來過
[00:17:30.560 --> 00:17:32.560]  他們從那裡來
[00:17:32.560 --> 00:17:34.560]  我卻不知道」
[00:17:34.560 --> 00:17:36.160]  好,接著請姐妹
[00:17:36.160 --> 00:17:37.560]  1 2 3
[00:17:37.560 --> 00:17:40.960]  「天黑要關城門的時候
[00:17:40.960 --> 00:17:42.960]  他們就出去了
[00:17:42.960 --> 00:17:44.960]  他們往那裡去
[00:17:44.960 --> 00:17:46.560]  我也不知道
[00:17:46.560 --> 00:17:49.360]  你們趕快去追他們
[00:17:49.360 --> 00:17:51.160]  就必追上
[00:17:51.160 --> 00:17:56.160]  其實這女人已經令二人上了屋頂
[00:17:56.160 --> 00:18:01.760]  把他們藏在她擺立在屋頂的亞麻槓中
[00:18:01.760 --> 00:18:06.560]  那些人就往約旦河的路上追趕他們
[00:18:06.560 --> 00:18:08.360]  直到渡口
[00:18:08.360 --> 00:18:10.960]  追趕他們的人一出去
[00:18:10.960 --> 00:18:12.960]  城門就關了
[00:18:12.960 --> 00:18:15.560]  於是女人用繩子
[00:18:15.560 --> 00:18:18.760]  把二人從窗戶下來
[00:18:18.760 --> 00:18:23.160]  因為她的屋子是在城牆邊上
[00:18:23.160 --> 00:18:25.960]  她也住在城牆上
[00:18:25.960 --> 00:18:27.760]  她對他們說
[00:18:27.760 --> 00:18:30.560]  你們暫且往山上去
[00:18:30.560 --> 00:18:33.960]  免得追趕的人遇見你們
[00:18:33.960 --> 00:18:37.160]  要在那裡躲藏三天
[00:18:37.160 --> 00:18:39.560]  等追趕的人回來
[00:18:39.560 --> 00:18:42.960]  你們才可以走自己的路」
[00:18:42.960 --> 00:18:43.960]  謝謝
[00:18:44.960 --> 00:18:47.960]  經文交代約書亞帶領以色列人
[00:18:47.960 --> 00:18:49.760]  到約旦河東岸
[00:18:49.760 --> 00:18:51.760]  準備攻入迦南的時候
[00:18:51.760 --> 00:18:53.560]  第一個城市耶利哥
[00:18:53.560 --> 00:18:56.760]  他就重施當年摩西巴蘭的曠野
[00:18:56.760 --> 00:18:59.360]  派十二個探子到迦南地
[00:18:59.360 --> 00:19:01.360]  勘察軍情的陽光
[00:19:01.360 --> 00:19:02.960]  在二章一節
[00:19:02.960 --> 00:19:06.360]  那兩個探子到達拉合的屋
[00:19:06.360 --> 00:19:11.360]  他的屋就在耶利哥城的城牆邊上
[00:19:11.360 --> 00:19:13.760]  經文二章七節
[00:19:13.760 --> 00:19:16.360]  二至七節,十五到十六節
[00:19:16.360 --> 00:19:18.560]  就詳細記載了
[00:19:18.560 --> 00:19:21.560]  拉合因著對耶和華這個靠山的信
[00:19:21.560 --> 00:19:23.360]  他就做了一連串
[00:19:23.360 --> 00:19:27.360]  冒死去拯救探子的行動
[00:19:27.360 --> 00:19:30.360]  活出有可靠靠山的生命
[00:19:30.360 --> 00:19:31.760]  我們就來看看
[00:19:31.760 --> 00:19:34.160]  他這個冒險行動是怎樣
[00:19:34.160 --> 00:19:35.560]  首先第一
[00:19:35.560 --> 00:19:38.160]  拉合他有智慧
[00:19:38.160 --> 00:19:39.360]  又有勇氣
[00:19:39.360 --> 00:19:42.360]  還要機警和有效率
[00:19:42.360 --> 00:19:45.360]  在耶利哥王的手下來之前
[00:19:45.360 --> 00:19:49.760]  他已經很快地把那兩個探子收起來
[00:19:49.760 --> 00:19:51.160]  收在屋頂
[00:19:51.160 --> 00:19:53.360]  用亞麻梗蓋住了
[00:19:53.360 --> 00:19:55.360]  第二
[00:19:55.360 --> 00:19:58.360]  當耶利哥王的手下
[00:19:58.360 --> 00:20:00.960]  當然是凶神惡煞
[00:20:00.960 --> 00:20:02.160]  來凶他
[00:20:02.160 --> 00:20:05.360]  快點交出那兩個躲在那裡的探子
[00:20:05.360 --> 00:20:09.960]  其實拉合擺明居然逃不掉
[00:20:09.960 --> 00:20:11.360]  逃不掉
[00:20:11.360 --> 00:20:15.360]  為什麼王要派手下來他的屋子
[00:20:15.360 --> 00:20:17.360]  一定是收到風
[00:20:17.360 --> 00:20:18.960]  他逃不掉
[00:20:18.960 --> 00:20:20.360]  在這麼害怕的時候
[00:20:20.360 --> 00:20:23.360]  竟然他可以很鎮定地回覆
[00:20:23.360 --> 00:20:26.960]  那兩個人確實是來過
[00:20:26.960 --> 00:20:29.560]  但他們從哪裡來我不知道
[00:20:29.560 --> 00:20:31.960]  天黑關城門的時候
[00:20:31.960 --> 00:20:33.960]  他們就出去了
[00:20:33.960 --> 00:20:36.360]  他們去哪裡我也不知道
[00:20:36.360 --> 00:20:38.160]  你們快點追
[00:20:38.160 --> 00:20:40.360]  一定可以追得到
[00:20:40.360 --> 00:20:41.760]  我真的覺得
[00:20:41.760 --> 00:20:43.960]  他怎麼會有這麼厲害的智慧
[00:20:43.960 --> 00:20:46.160]  可以想到這句對白
[00:20:46.160 --> 00:20:47.960]  但他就是這樣說
[00:20:47.960 --> 00:20:52.160]  當耶利哥王的手下信他所說的話
[00:20:52.160 --> 00:20:54.160]  跑出去追的時候
[00:20:54.160 --> 00:20:58.560]  拉合又很大膽和冷靜
[00:20:58.560 --> 00:21:02.160]  用繩子把那兩個探子
[00:21:02.160 --> 00:21:05.560]  從他家的窗戶吊下去
[00:21:05.560 --> 00:21:06.760]  還叫他們
[00:21:06.760 --> 00:21:08.360]  你們記得
[00:21:08.360 --> 00:21:10.960]  躲在山上三天
[00:21:10.960 --> 00:21:14.960]  然後等那些人回來耶利哥城
[00:21:14.960 --> 00:21:17.960]  你們才可以回到自己的基地
[00:21:17.960 --> 00:21:19.160]  弟兄姊妹
[00:21:19.160 --> 00:21:21.160]  你試想像一下
[00:21:21.160 --> 00:21:22.560]  我自己想想
[00:21:22.560 --> 00:21:25.760]  如果躲在他屋頂的探子
[00:21:25.760 --> 00:21:27.560]  突然咳嗽
[00:21:27.560 --> 00:21:29.560]  或者打噴嚏
[00:21:29.560 --> 00:21:32.560]  然後在下面抓他的人發現了
[00:21:32.560 --> 00:21:34.160]  會怎樣呢
[00:21:34.160 --> 00:21:35.560]  又或者
[00:21:35.560 --> 00:21:37.960]  他說那番話
[00:21:37.960 --> 00:21:42.160]  如果那幾個手下覺得
[00:21:42.160 --> 00:21:45.360]  其實拉合你也是一個身份很低微的人
[00:21:45.360 --> 00:21:47.760]  我為什麼要相信你
[00:21:47.760 --> 00:21:48.360]  不行
[00:21:48.360 --> 00:21:49.160]  我不相信
[00:21:49.160 --> 00:21:52.160]  我要地毯式搜索
[00:21:52.160 --> 00:21:54.360]  這樣又一定能搜出來
[00:21:54.360 --> 00:21:55.560]  怎麼辦呢
[00:21:55.560 --> 00:21:56.360]  還有
[00:21:56.360 --> 00:22:01.960]  當他把繩子吊那兩個探子
[00:22:01.960 --> 00:22:02.960]  我又在想
[00:22:02.960 --> 00:22:04.560]  繩子能不能扣住
[00:22:04.560 --> 00:22:06.760]  吊著吊著掉下去又怎樣
[00:22:06.760 --> 00:22:09.760]  吊著吊著又會不會被人看到呢
[00:22:09.760 --> 00:22:11.960]  因為是從他家裡吊出去的
[00:22:11.960 --> 00:22:14.960]  其實整個拯救計劃
[00:22:14.960 --> 00:22:18.360]  只要一部出丁點的意外
[00:22:18.360 --> 00:22:21.360]  拉合他都因為叛國罪
[00:22:21.360 --> 00:22:23.360]  不單自己性命不保
[00:22:23.360 --> 00:22:27.560]  可能他全家都被處以極刑
[00:22:27.560 --> 00:22:30.960]  但如果大家再細心留意
[00:22:30.960 --> 00:22:34.560]  拉合在收藏探子之前
[00:22:34.560 --> 00:22:38.360]  和他回答耶利哥王手下之前
[00:22:38.360 --> 00:22:43.160]  他完全沒有和那兩個探子達成協議
[00:22:43.160 --> 00:22:46.360]  那兩個探子沒有答應他任何事情
[00:22:46.360 --> 00:22:47.760]  保他平安
[00:22:47.760 --> 00:22:48.760]  沒有
[00:22:48.760 --> 00:22:51.560]  但他就是靠著這個信
[00:22:51.560 --> 00:22:54.560]  才做了這個行動
[00:22:54.560 --> 00:22:57.160]  因為他的堅信是
[00:22:57.160 --> 00:23:00.760]  與其效忠一座將會倒塌的城
[00:23:00.760 --> 00:23:03.360]  或者一個將會被擒拿的王
[00:23:03.360 --> 00:23:05.560]  倒不如投靠耶和華
[00:23:05.560 --> 00:23:07.760]  這位可靠的靠山
[00:23:07.760 --> 00:23:09.760]  這位會得勝的王
[00:23:09.760 --> 00:23:12.760]  所以他選擇了同神同工
[00:23:12.760 --> 00:23:15.960]  為神去冒險
[00:23:15.960 --> 00:23:20.760]  所以在《雅各書》2章25至26節
[00:23:20.760 --> 00:23:22.160]  我們一起讀出
[00:23:22.160 --> 00:23:26.160]  「同樣,妓女拉合接待使者
[00:23:26.160 --> 00:23:29.760]  又放他們從另一條路出去
[00:23:29.760 --> 00:23:32.760]  不也是因行為稱義嗎?
[00:23:32.760 --> 00:23:37.160]  所以,就如身體沒有靈魂是死的
[00:23:37.160 --> 00:23:40.360]  信心沒有行為也是死的」
[00:23:40.360 --> 00:23:41.360]  謝謝
[00:23:41.360 --> 00:23:45.960]  拉合他單單是因為聽見神的作為
[00:23:45.960 --> 00:23:49.160]  他就選擇傳言的相信
[00:23:49.160 --> 00:23:50.960]  孤注一擲地
[00:23:50.960 --> 00:23:54.560]  來做出配合他信心的冒險行動
[00:23:54.560 --> 00:23:56.960]  他不是停留在頭腦上
[00:23:56.960 --> 00:23:59.560]  單單知道神是有這麼厲害
[00:23:59.560 --> 00:24:02.960]  跟其他耶利哥城的人一樣
[00:24:02.960 --> 00:24:04.360]  只會害怕
[00:24:04.360 --> 00:24:08.360]  而是他用行動來回應
[00:24:08.360 --> 00:24:09.560]  弟兄姊妹
[00:24:09.560 --> 00:24:14.160]  你的信心是哪一種呢?
[00:24:14.160 --> 00:24:18.760]  現在香港經濟環境都差
[00:24:18.760 --> 00:24:21.160]  如果你的上司要求你
[00:24:21.160 --> 00:24:24.560]  做一些跟你信仰有抵觸的事情
[00:24:24.560 --> 00:24:27.560]  你會妥協保住飯碗
[00:24:27.560 --> 00:24:31.760]  還是為你的信仰來去企硬呢?
[00:24:31.760 --> 00:24:35.960]  當你的子女測驗考試逼近的時候
[00:24:35.960 --> 00:24:37.760]  你會怎樣選擇?
[00:24:37.760 --> 00:24:42.360]  選擇父母和子女一起向教會請假
[00:24:42.360 --> 00:24:43.760]  因為要溫習
[00:24:43.760 --> 00:24:48.560]  還是你鼓勵你的子女好好管理時間
[00:24:48.560 --> 00:24:52.560]  來溫習而不影響教會的生活呢?
[00:24:52.560 --> 00:24:55.560]  又或者一向身體都很健美的你
[00:24:55.560 --> 00:24:58.160]  突然間出現一些問題
[00:24:58.160 --> 00:24:59.960]  你會懷疑神?
[00:24:59.960 --> 00:25:01.360]  埋怨神?
[00:25:01.360 --> 00:25:03.960]  還是信得過神會保守?
[00:25:03.960 --> 00:25:05.960]  即或不然
[00:25:05.960 --> 00:25:09.160]  神都有自己的心意呢?
[00:25:09.160 --> 00:25:10.760]  可能你會這樣想
[00:25:10.760 --> 00:25:12.960]  你都不明白
[00:25:12.960 --> 00:25:14.360]  說就這麼容易
[00:25:14.360 --> 00:25:16.960]  所謂人在江湖
[00:25:16.960 --> 00:25:18.560]  身不由己
[00:25:18.560 --> 00:25:20.560]  還有針不刺到肉
[00:25:20.560 --> 00:25:21.360]  不知痛
[00:25:21.360 --> 00:25:24.160]  現在社會不同了
[00:25:24.160 --> 00:25:26.760]  其實我又怎會不明白呢?
[00:25:26.760 --> 00:25:30.160]  聽過我之前講道分享的弟兄姊妹
[00:25:30.160 --> 00:25:32.560]  都知道我是一個過來人
[00:25:32.560 --> 00:25:34.960]  我在自己的生命裏
[00:25:34.960 --> 00:25:37.360]  和我先生都經歷不少
[00:25:37.360 --> 00:25:39.760]  我在這裏都很想分享一點
[00:25:39.760 --> 00:25:41.560]  我自己被神呼召
[00:25:41.560 --> 00:25:45.360]  作全人奉獻的掙扎
[00:25:45.360 --> 00:25:47.960]  大家知不知道我做傳道人之前
[00:25:47.960 --> 00:25:50.160]  是做什麼職業的呢?
[00:25:50.160 --> 00:25:51.960]  做生意
[00:25:51.960 --> 00:25:53.760]  其實我之前的職業
[00:25:53.760 --> 00:25:55.960]  是一間成衣生產
[00:25:55.960 --> 00:25:58.560]  和出口公司的老闆
[00:25:58.560 --> 00:26:01.160]  我國內的工廠
[00:26:01.160 --> 00:26:03.960]  生產線和文職的工人
[00:26:03.960 --> 00:26:05.960]  大概有七八十人
[00:26:05.960 --> 00:26:08.560]  專門設計
[00:26:08.560 --> 00:26:10.560]  生產和出口
[00:26:10.560 --> 00:26:14.560]  給國內國外的時裝品牌公司
[00:26:14.560 --> 00:26:16.360]  做了很多年
[00:26:16.360 --> 00:26:18.360]  所以當神呼召我
[00:26:18.360 --> 00:26:20.160]  離開一個我很熟悉
[00:26:20.160 --> 00:26:22.760]  也很喜歡的職業
[00:26:22.760 --> 00:26:25.160]  和很安書的職場的時候
[00:26:25.160 --> 00:26:27.160]  重新揹起書包
[00:26:27.160 --> 00:26:28.760]  進入神學院
[00:26:28.760 --> 00:26:31.160]  接受裝備的時候
[00:26:31.160 --> 00:26:32.960]  其實我的內心
[00:26:32.960 --> 00:26:35.360]  一方面當然是很興奮
[00:26:35.360 --> 00:26:37.760]  和感覺到很榮幸
[00:26:37.760 --> 00:26:39.360]  但是其實
[00:26:39.360 --> 00:26:40.960]  坦白說
[00:26:40.960 --> 00:26:42.960]  都是有一份懼怕的
[00:26:42.960 --> 00:26:45.160]  懼怕的是什麼呢?
[00:26:45.160 --> 00:26:47.560]  懼怕的是角色的轉換
[00:26:47.560 --> 00:26:49.360]  我是由老闆
[00:26:49.360 --> 00:26:51.360]  轉為僕人
[00:26:51.360 --> 00:26:54.560]  自己能不能去調教
[00:26:54.560 --> 00:26:56.960]  個性自由奔放的我
[00:26:56.960 --> 00:26:58.160]  可能大家都知道
[00:26:58.160 --> 00:27:01.360]  又能不能夠在教會服侍呢?
[00:27:01.360 --> 00:27:02.560]  最重要的是
[00:27:02.560 --> 00:27:04.760]  一把年紀
[00:27:04.760 --> 00:27:07.760]  還能不能記那麼多希臘文
[00:27:07.760 --> 00:27:10.960]  希伯來文等等的東西呢?
[00:27:10.960 --> 00:27:13.360]  哇 帶著一連串的懼怕
[00:27:13.360 --> 00:27:18.360]  幫我坐在陪靈會的座位上的時候
[00:27:18.360 --> 00:27:21.360]  當天講完那篇聖經
[00:27:21.360 --> 00:27:23.760]  就是被聖靈充滿的彼得
[00:27:23.760 --> 00:27:25.360]  大家記得吧
[00:27:25.360 --> 00:27:27.360]  他是一個漁夫
[00:27:27.360 --> 00:27:31.160]  他又沒有受過任何教育
[00:27:31.160 --> 00:27:34.960]  他還曾經三次不認主耶穌
[00:27:34.960 --> 00:27:38.360]  但是當他願意被神使用的時候
[00:27:38.360 --> 00:27:42.360]  他也可以帶領幾千人來信主
[00:27:42.360 --> 00:27:44.160]  我記得我祈禱的時候
[00:27:44.160 --> 00:27:45.960]  內心的聖靈跟我說
[00:27:45.960 --> 00:27:49.560]  阿主 不是你行不行
[00:27:49.560 --> 00:27:55.160]  是你願不願意被神使用呢?
[00:27:55.160 --> 00:27:57.960]  當時我內心在想
[00:27:57.960 --> 00:28:00.360]  靠著這位在我人生裡
[00:28:00.360 --> 00:28:04.160]  走過無數神跡歧視的神
[00:28:04.160 --> 00:28:07.160]  我還有什麼好懼怕呢?
[00:28:07.160 --> 00:28:10.160]  於是我就靠著神
[00:28:10.160 --> 00:28:14.960]  勇敢踏上這條全時間奉獻的路
[00:28:14.960 --> 00:28:15.960]  感謝神
[00:28:15.960 --> 00:28:22.360]  今天是2026年2月22日
[00:28:22.360 --> 00:28:28.360]  正正是我在恩福做傳道人五週年的日子
[00:28:28.360 --> 00:28:32.360]  也沒有編過
[00:28:32.360 --> 00:28:36.160]  但今天我又輪到講道
[00:28:36.160 --> 00:28:41.360]  雖然這條路絕對不容易走
[00:28:41.360 --> 00:28:44.160]  在過程中也有孤單
[00:28:44.160 --> 00:28:48.960]  也仍然有感到懼怕的時候
[00:28:48.960 --> 00:28:53.360]  但我自己很希望靠著這位愛我的恩主
[00:28:53.360 --> 00:28:56.160]  我可以主若許可
[00:28:56.160 --> 00:28:59.560]  我可以一直服侍下去
[00:28:59.560 --> 00:29:02.360]  所以戰勝恐懼第二個方法
[00:29:02.360 --> 00:29:05.160]  就是要憑信心跨越
[00:29:05.160 --> 00:29:07.160]  就是踏出那一步
[00:29:07.160 --> 00:29:09.960]  踏出一步之後的疤痕
[00:29:09.960 --> 00:29:11.760]  它又有什麼結果呢?
[00:29:11.760 --> 00:29:14.560]  讓我們來到第三點
[00:29:14.560 --> 00:29:18.560]  就是得著可靠靠山這份請求
[00:29:18.560 --> 00:29:21.360]  我又想邀請靈姐妹們一起讀
[00:29:21.360 --> 00:29:24.560]  出二章17到24節
[00:29:24.560 --> 00:29:26.360]  1、2、3
[00:29:26.360 --> 00:29:28.160]  二人對他說
[00:29:28.160 --> 00:29:32.360]  「你叫我們所起的誓與我們無關
[00:29:32.360 --> 00:29:34.160]  除非看啊
[00:29:34.160 --> 00:29:37.160]  當我們來到這地的時候
[00:29:37.160 --> 00:29:40.960]  你把這條珠紅線繩子繫在
[00:29:40.960 --> 00:29:43.960]  隨我們下去的窗戶上
[00:29:43.960 --> 00:29:46.160]  並要叫你的父母
[00:29:46.160 --> 00:29:51.560]  兄弟和你的父家都聚集在你家中
[00:29:51.560 --> 00:29:55.560]  凡離開你家門往街上去的
[00:29:55.560 --> 00:29:59.360]  他的血必歸到自己頭上
[00:29:59.360 --> 00:30:01.360]  與我們無關
[00:30:01.360 --> 00:30:03.360]  凡在你家裡的
[00:30:03.360 --> 00:30:05.960]  若有人下手害他
[00:30:05.960 --> 00:30:09.560]  他的血就歸到我們頭上
[00:30:09.560 --> 00:30:12.560]  你若洩漏我們這件事
[00:30:12.560 --> 00:30:17.760]  你叫我們所起的誓與我們無關了」
[00:30:17.760 --> 00:30:19.160]  女人說
[00:30:19.160 --> 00:30:21.560]  「就照你們的話吧」
[00:30:21.560 --> 00:30:24.760]  於是她送他們走了
[00:30:24.760 --> 00:30:28.960]  就把珠紅繩子繫在窗戶上
[00:30:28.960 --> 00:30:32.360]  離開到山上去
[00:30:32.360 --> 00:30:34.960]  在那裡停留三天
[00:30:34.960 --> 00:30:37.960]  直等到追趕的人回去
[00:30:37.960 --> 00:30:42.160]  追趕的人一路尋找卻找不著
[00:30:42.160 --> 00:30:43.560]  二人回來
[00:30:43.560 --> 00:30:44.760]  下了山
[00:30:44.760 --> 00:30:45.960]  過了河
[00:30:45.960 --> 00:30:49.560]  來到亂的兒子約書亞那裡
[00:30:49.560 --> 00:30:53.760]  向他報告他們所遭遇的一切事
[00:30:53.760 --> 00:30:55.960]  他們對約書亞說
[00:30:55.960 --> 00:31:01.760]  「耶和華果然將那全地交在我們手中了
[00:31:01.760 --> 00:31:08.160]  並且那地所有的居民在我們面前都融化了」
[00:31:08.160 --> 00:31:09.160]  謝謝
[00:31:09.160 --> 00:31:12.160]  在上文12-14節
[00:31:12.160 --> 00:31:14.760]  拉合要求那兩個探子
[00:31:14.760 --> 00:31:16.360]  指著耶和華起誓
[00:31:16.360 --> 00:31:19.160]  保他一家平安無事
[00:31:19.160 --> 00:31:21.160]  來到第17節
[00:31:21.160 --> 00:31:24.160]  探子回覆拉合
[00:31:24.160 --> 00:31:25.560]  他說
[00:31:25.560 --> 00:31:26.760]  在經文裡看到
[00:31:26.760 --> 00:31:29.160]  「你叫我們所起的誓」
[00:31:29.160 --> 00:31:33.160]  原文直譯是這樣寫的
[00:31:33.160 --> 00:31:36.960]  「這個對你起的誓言
[00:31:36.960 --> 00:31:40.560]  就是你叫我們所起誓的」
[00:31:40.560 --> 00:31:43.560]  原來在一句這麼簡單的內容裡
[00:31:43.560 --> 00:31:45.960]  又有名詞又有動詞
[00:31:45.960 --> 00:31:47.960]  原文都是同一個字
[00:31:47.960 --> 00:31:50.560]  聽起來好像有點囉嗦
[00:31:50.560 --> 00:31:53.760]  但其實探子想說的是什麼呢?
[00:31:53.760 --> 00:31:56.560]  就是指著耶和華起的誓言
[00:31:56.560 --> 00:31:58.560]  是很堅很認真的
[00:31:58.560 --> 00:32:02.560]  接著在17-20節
[00:32:02.560 --> 00:32:05.560]  他就說了三個條件和拉合
[00:32:05.560 --> 00:32:09.560]  他說如果拉合做到這三個約定的話
[00:32:09.560 --> 00:32:12.160]  兩個探子就算為無罪
[00:32:12.160 --> 00:32:14.360]  就是經文三次所說
[00:32:14.360 --> 00:32:16.760]  「與我們無關」
[00:32:16.760 --> 00:32:18.560]  看到嗎?紅色字的
[00:32:18.560 --> 00:32:20.960]  三個條件後面跟著就是
[00:32:20.960 --> 00:32:23.560]  「三個與我們無關」
[00:32:23.560 --> 00:32:26.160]  第一個就是在18節
[00:32:26.160 --> 00:32:31.160]  拉合必須在以色列人攻入耶利哥城之前
[00:32:31.160 --> 00:32:33.760]  將一條珠紅線的繩子
[00:32:33.760 --> 00:32:37.560]  繫在他吊探子的窗上
[00:32:37.560 --> 00:32:40.160]  第二就是在第19節
[00:32:40.160 --> 00:32:45.760]  他就要叫他的父母兄弟叔伯兄弟全家
[00:32:45.760 --> 00:32:48.760]  都集合在拉合的家裡
[00:32:48.760 --> 00:32:51.760]  誰不長進走出去
[00:32:51.760 --> 00:32:56.560]  就會血歸到他自己的頭上
[00:32:56.560 --> 00:32:59.960]  意思就是說他的死罪就要自己背了
[00:32:59.960 --> 00:33:02.360]  最後在第20節
[00:33:02.360 --> 00:33:07.960]  拉合就要不可以和家屬以外的任何人
[00:33:07.960 --> 00:33:10.160]  透露這件事
[00:33:10.160 --> 00:33:14.160]  究竟這件事是什麼事呢?
[00:33:14.160 --> 00:33:18.760]  應該就是指拉合和探子的協議
[00:33:18.760 --> 00:33:22.160]  就是將一條珠紅線繩子掛在窗上
[00:33:22.160 --> 00:33:23.760]  就可以保平安
[00:33:23.760 --> 00:33:25.360]  為什麼不能說呢?
[00:33:25.360 --> 00:33:27.560]  嘩!口說一說
[00:33:27.560 --> 00:33:29.960]  每個人都掛一條珠紅線繩子
[00:33:29.960 --> 00:33:31.560]  那怎麼辦呢?
[00:33:31.560 --> 00:33:35.360]  以色列人殺進來就每一間都不能攻
[00:33:35.360 --> 00:33:39.160]  所以一定不可以洩露這件事
[00:33:39.160 --> 00:33:40.760]  值得一提
[00:33:40.760 --> 00:33:44.160]  就是「線繩」這個字
[00:33:44.160 --> 00:33:49.360]  原文其實是由「線」和「繩」兩個字組成的
[00:33:49.360 --> 00:33:51.360]  「繩」這個字很特別
[00:33:51.360 --> 00:33:54.560]  它有33次在聖經出現
[00:33:54.560 --> 00:33:58.760]  只有兩次在《約書亞記》解作「繩」
[00:33:58.760 --> 00:34:02.360]  但是其他31處的地方在聖經裡面
[00:34:02.360 --> 00:34:03.960]  是解作什麼呢?
[00:34:03.960 --> 00:34:07.760]  「盼望」和「指望」
[00:34:07.760 --> 00:34:09.360]  其中一節的經文
[00:34:09.360 --> 00:34:12.560]  C篇62篇5節說
[00:34:12.560 --> 00:34:17.960]  「我的心啊,你當默默無聲,專等候神
[00:34:17.960 --> 00:34:22.760]  因為我的盼望是從他而來」
[00:34:22.760 --> 00:34:26.560]  所以經文其實想用相關語
[00:34:26.560 --> 00:34:29.360]  這條珠紅線繩子
[00:34:29.360 --> 00:34:31.760]  真的在窗外吊著
[00:34:31.760 --> 00:34:33.160]  除了保平安之外
[00:34:33.160 --> 00:34:34.960]  還可以給一個盼望
[00:34:34.960 --> 00:34:37.160]  有一個盼望的意思
[00:34:37.160 --> 00:34:40.160]  另外我也想問一下弟兄姊妹
[00:34:40.160 --> 00:34:43.160]  吊一條珠紅線繩子在窗外
[00:34:43.160 --> 00:34:46.760]  就可以全家平安無事
[00:34:46.760 --> 00:34:48.360]  有沒有令你們想起
[00:34:48.360 --> 00:34:51.360]  聖經哪一件事跡呢?
[00:34:51.360 --> 00:34:52.960]  十災
[00:34:52.960 --> 00:34:55.960]  以色列人十災出埃及的時候
[00:34:55.960 --> 00:34:58.760]  殺長子之災的時候
[00:34:58.760 --> 00:35:00.160]  當時候
[00:35:00.160 --> 00:35:02.360]  神就吩咐以色列人
[00:35:02.360 --> 00:35:06.160]  要在兩邊門框和門眉
[00:35:06.160 --> 00:35:08.960]  塗上羔羊的血
[00:35:08.960 --> 00:35:10.960]  耶和華就會如月
[00:35:10.960 --> 00:35:13.360]  過這間屋
[00:35:13.360 --> 00:35:16.360]  其實不單止是這個令我們想起
[00:35:16.360 --> 00:35:17.960]  其實這個珠紅色
[00:35:17.960 --> 00:35:20.560]  很多神學家還說是預表
[00:35:20.560 --> 00:35:25.360]  耶穌基督十字架上的紅色寶血
[00:35:25.360 --> 00:35:26.560]  我們每一個人
[00:35:26.560 --> 00:35:31.560]  我們願意信靠和信服的心去接受的時候
[00:35:31.560 --> 00:35:35.160]  我們都可以得到這份拯救
[00:35:35.160 --> 00:35:37.160]  拉合就是因為信耶和華
[00:35:37.160 --> 00:35:38.960]  這個可靠的靠山
[00:35:38.960 --> 00:35:41.960]  最終他真的一家得救
[00:35:41.960 --> 00:35:45.760]  在後的約書亞記六章22-23節
[00:35:45.760 --> 00:35:47.760]  就說到拉合的一家
[00:35:47.760 --> 00:35:50.360]  就照著探子所起的誓
[00:35:50.360 --> 00:35:54.160]  全家全部都被帶出去
[00:35:54.160 --> 00:35:56.360]  拯救出去營外
[00:35:56.360 --> 00:35:58.360]  拉合他和他一家
[00:35:58.360 --> 00:36:00.960]  不單止是死裡逃生
[00:36:00.960 --> 00:36:03.360]  如果我們看回《馬太福音》
[00:36:03.360 --> 00:36:05.760]  一張耶穌的家譜
[00:36:05.760 --> 00:36:07.560]  不知道大家熟不熟
[00:36:07.560 --> 00:36:11.760]  當中有多少個愛邦女子的名字
[00:36:11.760 --> 00:36:12.960]  多少個?
[00:36:12.960 --> 00:36:13.960]  四個
[00:36:13.960 --> 00:36:15.160]  是的,四位
[00:36:15.160 --> 00:36:17.760]  其中一個就是拉合
[00:36:17.760 --> 00:36:19.760]  經文這樣說
[00:36:19.760 --> 00:36:22.760]  拉合後來嫁給了撒門
[00:36:22.760 --> 00:36:26.360]  拉合和撒門生了波亞斯
[00:36:26.360 --> 00:36:29.360]  波亞斯和路德
[00:36:29.360 --> 00:36:31.160]  就生了俄彼得
[00:36:31.160 --> 00:36:33.960]  俄彼得就生了耶西
[00:36:33.960 --> 00:36:35.560]  耶西生了誰?
[00:36:35.560 --> 00:36:37.560]  大衛王
[00:36:37.560 --> 00:36:39.560]  弟兄姊妹
[00:36:39.560 --> 00:36:41.960]  這是多麼大的恩典
[00:36:41.960 --> 00:36:44.560]  一個出生在審判之城
[00:36:44.560 --> 00:36:47.160]  耶利哥城的妓女
[00:36:47.160 --> 00:36:48.760]  愛邦的女子
[00:36:48.760 --> 00:36:52.160]  她竟然可以成為大衛王的祖先
[00:36:52.160 --> 00:36:55.760]  她還是救主耶穌基督肉身的祖先
[00:36:55.760 --> 00:36:59.160]  所以第三個戰勝恐懼的方法
[00:36:59.160 --> 00:37:02.160]  就是我們知道我們有可靠的靠山第一步
[00:37:02.160 --> 00:37:04.160]  我們踏出一步
[00:37:04.160 --> 00:37:06.160]  跨出一步第二步之後
[00:37:06.160 --> 00:37:08.760]  我們就可以經歷這個靠山
