
[00:00:00.000 --> 00:00:02.000]  各位頂姊妹早安
[00:18:59.360 --> 00:19:03.360]  你們渴望能看見人子的一個日子
[00:19:03.360 --> 00:19:05.360]  卻看不見
[00:19:05.360 --> 00:19:07.360]  有人要對你們說
[00:19:07.360 --> 00:19:08.360]  看呀在哪裡
[00:19:08.360 --> 00:19:10.360]  或說看呀在這裡
[00:19:10.360 --> 00:19:12.360]  你們不要出去
[00:19:12.360 --> 00:19:14.360]  也不要追隨他們
[00:19:14.360 --> 00:19:17.360]  好像閃電從天這邊
[00:19:17.360 --> 00:19:19.360]  一直閃到天那邊
[00:19:19.360 --> 00:19:22.360]  人子在他的日子也要這樣
[00:19:22.360 --> 00:19:25.360]  可是他必須先受許多苦
[00:19:25.360 --> 00:19:29.360]  又被這世代所氣絕
[00:19:29.360 --> 00:19:33.360]  當耶穌回應了法利賽人的提問之後
[00:19:33.360 --> 00:19:36.360]  他就直接來教導門徒
[00:19:36.360 --> 00:19:39.360]  有關神國顯現的道理
[00:19:39.360 --> 00:19:40.360]  直接的來講
[00:19:40.360 --> 00:19:43.360]  當時門徒和耶穌就在一起
[00:19:43.360 --> 00:19:45.360]  所以他們正在經歷
[00:19:45.360 --> 00:19:48.360]  天國顯現在他們中間的時候
[00:19:48.360 --> 00:19:49.360]  這個沒問題
[00:19:49.360 --> 00:19:50.360]  因為他們信耶穌
[00:19:50.360 --> 00:19:52.360]  他們正在經歷和耶穌的同在
[00:19:52.360 --> 00:19:55.360]  但耶穌又要預言
[00:19:55.360 --> 00:19:57.360]  又要預告告訴他們
[00:19:57.360 --> 00:19:59.360]  因為耶穌將要離開他們
[00:19:59.360 --> 00:20:01.360]  耶穌將要受苦受死
[00:20:01.360 --> 00:20:04.360]  也會升天離開他們
[00:20:04.360 --> 00:20:08.360]  為了怕門徒因為耶穌不在他們中間
[00:20:08.360 --> 00:20:10.360]  而方寸大亂
[00:20:10.360 --> 00:20:13.360]  耶穌需要預先向門徒進一步
[00:20:13.360 --> 00:20:17.360]  來解釋神國顯現的進程
[00:20:17.360 --> 00:20:20.360]  耶穌降世就是天國進入人間
[00:20:20.360 --> 00:20:23.360]  這是剛才法利賽人問的問題
[00:20:23.360 --> 00:20:27.360]  但耶穌降世的使命是要為所有的人
[00:20:27.360 --> 00:20:29.360]  為萬民贖罪
[00:20:29.360 --> 00:20:31.360]  所以他將會受苦受死
[00:20:31.360 --> 00:20:33.360]  並且復活升天
[00:20:33.360 --> 00:20:36.360]  不過耶穌只是暫時離開他們
[00:20:36.360 --> 00:20:40.360]  為了門徒不要在耶穌離開他們的時候
[00:20:40.360 --> 00:20:41.360]  受人的迷惑
[00:20:41.360 --> 00:20:45.360]  所以耶穌就預先的提醒他們
[00:20:45.360 --> 00:20:47.360]  有人要對你們說
[00:20:47.360 --> 00:20:50.360]  看那在那裡或說看那在這裡
[00:20:50.360 --> 00:20:54.360]  你們不要出去也不要追隨他們
[00:20:54.360 --> 00:20:59.360]  不要給這些似是而非的消息
[00:20:59.360 --> 00:21:02.360]  一些信息來影響你們
[00:21:02.360 --> 00:21:04.360]  那怎麼辦呢
[00:21:04.360 --> 00:21:06.360]  這個叫我出去那個叫我出去
[00:21:06.360 --> 00:21:07.360]  你又說不要出去
[00:21:07.360 --> 00:21:09.360]  那我怎麼知道你什麼時候回來
[00:21:09.360 --> 00:21:12.360]  這是當時會有的情況
[00:21:12.360 --> 00:21:14.360]  所以下一句
[00:21:14.360 --> 00:21:16.360]  耶穌就直接來到同門堂
[00:21:16.360 --> 00:21:22.360]  好像閃電從天這邊一直照到那邊
[00:21:22.360 --> 00:21:23.360]  天那邊
[00:21:23.360 --> 00:21:26.360]  人子在他之日子也要這樣
[00:21:26.360 --> 00:21:28.360]  耶穌在說什麼呢
[00:21:28.360 --> 00:21:31.360]  耶穌在這裡不是說他會快閃
[00:21:31.360 --> 00:21:32.360]  現在很流行快閃
[00:21:32.360 --> 00:21:34.360]  好像耶穌也會快閃
[00:21:34.360 --> 00:21:37.360]  閃閃到那裡就不見了
[00:21:37.360 --> 00:21:39.360]  不是這樣的意思
[00:21:39.360 --> 00:21:42.360]  閃電由這邊閃到那邊
[00:21:42.360 --> 00:21:43.360]  是什麼呢
[00:21:43.360 --> 00:21:45.360]  就是每個人都知道
[00:21:45.360 --> 00:21:46.360]  這樣閃
[00:21:46.360 --> 00:21:47.360]  每個人都知道
[00:21:47.360 --> 00:21:50.360]  可能睡一覺半夜都會嚇醒
[00:21:50.360 --> 00:21:51.360]  天那麼亮
[00:21:51.360 --> 00:21:53.360]  走來閃電
[00:21:53.360 --> 00:21:56.360]  其實耶穌在這裡想說什麼呢
[00:21:56.360 --> 00:21:59.360]  當有一天耶穌回來的時候
[00:21:59.360 --> 00:22:05.360]  必定會所有的人都能夠清清楚楚的看得見
[00:22:05.360 --> 00:22:08.360]  你不需要去聽一些小道的消息
[00:22:08.360 --> 00:22:11.360]  你不需要某個人跟你說
[00:22:11.360 --> 00:22:12.360]  耶穌在哪裡
[00:22:12.360 --> 00:22:13.360]  很秘密的你跟我來吧
[00:22:13.360 --> 00:22:15.360]  不是用這樣的方式
[00:22:15.360 --> 00:22:17.360]  是每個人都知道
[00:22:17.360 --> 00:22:22.360]  耶穌在這裡一方面就是叫門徒要珍惜主跟他們同在的時候
[00:22:22.360 --> 00:22:25.360]  因為那就是天國顯現的時候
[00:22:25.360 --> 00:22:29.360]  同時也要預備主耶穌不在他們中間的時候
[00:22:29.360 --> 00:22:30.360]  不要被人迷惑
[00:22:30.360 --> 00:22:33.360]  被人誤導了你
[00:22:33.360 --> 00:22:37.360]  今天我們也是正處於耶穌不在我們中間的時候
[00:22:37.360 --> 00:22:39.360]  很多時候我們都想
[00:22:39.360 --> 00:22:42.360]  如果我們在新約的時代就好了
[00:22:42.360 --> 00:22:45.360]  如果我們耶穌又在這裡
[00:22:45.360 --> 00:22:46.360]  我們又在這裡的時候
[00:22:46.360 --> 00:22:48.360]  我們就應該更加清楚的去認識他
[00:22:48.360 --> 00:22:50.360]  其實聖經不是這樣說的
[00:22:50.360 --> 00:22:52.360]  其實那時候很多人見到耶穌
[00:22:52.360 --> 00:22:53.360]  他們都是視而不見
[00:22:53.360 --> 00:22:56.360]  也都不承認那個是耶穌
[00:22:56.360 --> 00:22:58.360]  所以我們不需要很羨慕那些
[00:22:58.360 --> 00:23:00.360]  可以跟耶穌一起
[00:23:00.360 --> 00:23:03.360]  在世界裡面生活過的人
[00:23:03.360 --> 00:23:08.360]  不過我們今天我們要為到耶穌不在我們中間的時候
[00:23:08.360 --> 00:23:10.360]  我們要做好準備
[00:23:10.360 --> 00:23:11.360]  耶穌不在我們的中間
[00:23:11.360 --> 00:23:14.360]  所以我們也都要更加的小心
[00:23:14.360 --> 00:23:20.360]  近來新聞每天都有騙案的
[00:23:20.360 --> 00:23:21.360]  不知道為什麼
[00:23:21.360 --> 00:23:23.360]  可以這麼多的
[00:23:23.360 --> 00:23:25.360]  隨著科技一日千里
[00:23:25.360 --> 00:23:28.360]  我們以為很多東西都科技這麼先進
[00:23:28.360 --> 00:23:31.360]  我們就說犯罪率都會下跌了
[00:23:31.360 --> 00:23:33.360]  因為到處都是CCTV
[00:23:33.360 --> 00:23:35.360]  我們都說你跑不掉的
[00:23:35.360 --> 00:23:37.360]  如果你在這裡犯案
[00:23:37.360 --> 00:23:40.360]  一檢查完那些CCTV就一定會抓到你
[00:23:40.360 --> 00:23:41.360]  這個都是事實
[00:23:41.360 --> 00:23:44.360]  但你不知道原來那邊廂
[00:23:44.360 --> 00:23:47.360]  他就在那個網絡裡面
[00:23:47.360 --> 00:23:49.360]  你都不知道他在哪裡
[00:23:49.360 --> 00:23:51.360]  他就可以拿到你的錢
[00:23:51.360 --> 00:23:52.360]  就可以騙到你
[00:23:52.360 --> 00:23:55.360]  所以資訊科技一日千里
[00:23:55.360 --> 00:23:57.360]  但是我們看到的是什麼呢
[00:23:57.360 --> 00:24:00.360]  是那些騙案是有增無減
[00:24:00.360 --> 00:24:05.360]  並且那些招式層出不窮
[00:24:05.360 --> 00:24:07.360]  尤其是有了AI之後
[00:24:07.360 --> 00:24:12.360]  你就會發覺那些東西究竟是這麼真實的
[00:24:12.360 --> 00:24:13.360]  人都做不到
[00:24:13.360 --> 00:24:15.360]  聲音都像
[00:24:15.360 --> 00:24:20.360]  你就會知道科技帶來的威脅究竟是怎麼樣
[00:24:20.360 --> 00:24:23.360]  所以耶穌昔日提醒門徒
[00:24:23.360 --> 00:24:25.360]  當他不在的時候
[00:24:25.360 --> 00:24:27.360]  你不要相信這個說我回來
[00:24:27.360 --> 00:24:28.360]  那個說我回來
[00:24:28.360 --> 00:24:29.360]  你千萬不要跟著他去
[00:24:29.360 --> 00:24:33.360]  其實今天對我們來說是一個更加的適切的提醒
[00:24:33.360 --> 00:24:37.360]  我們不要將一些宗教領袖偶像化
[00:24:37.360 --> 00:24:39.360]  他講得這麼厲害
[00:24:39.360 --> 00:24:46.360]  他一定是有神的能力在他中間
[00:24:46.360 --> 00:24:49.360]  這個不只是看觀眾
[00:24:49.360 --> 00:24:50.360]  不只是看點擊率
[00:24:50.360 --> 00:24:52.360]  不過我們這個世界
[00:24:52.360 --> 00:24:53.360]  或者現在這個世界
[00:24:53.360 --> 00:24:54.360]  我們就會看這些
[00:24:54.360 --> 00:24:56.360]  以致令到我們會覺得
[00:24:56.360 --> 00:24:57.360]  那個人聽這麼多人看
[00:24:57.360 --> 00:24:58.360]  就一定是真的
[00:24:58.360 --> 00:25:02.360]  一定是從神而來
[00:25:02.360 --> 00:25:05.360]  這個就是在耶穌的時代裡
[00:25:05.360 --> 00:25:07.360]  也都提醒門徒
[00:25:07.360 --> 00:25:10.360]  不要盲目來從眾
[00:25:10.360 --> 00:25:11.360]  不要盲目從眾的時候
[00:25:11.360 --> 00:25:12.360]  那怎麼辦?
[00:25:12.360 --> 00:25:15.360]  我們就聽這個就聽那個
[00:25:15.360 --> 00:25:17.360]  所以其實所有的東西
[00:25:17.360 --> 00:25:19.360]  都應該我們原原本本
[00:25:19.360 --> 00:25:22.360]  我們要對上帝的說話熟悉
[00:25:22.360 --> 00:25:25.360]  即使誰的講完講到都好
[00:25:25.360 --> 00:25:27.360]  不只是他講了就算
[00:25:27.360 --> 00:25:30.360]  而是你自己都要來認識聖經
[00:25:30.360 --> 00:25:32.360]  認識神的說話
[00:25:32.360 --> 00:25:36.360]  所以資訊科技的發達
[00:25:36.360 --> 00:25:38.360]  其實是有一個很重要的
[00:25:38.360 --> 00:25:41.360]  讓我們去抗衡一些的騙案
[00:25:41.360 --> 00:25:44.360]  或者誤導的異端
[00:25:44.360 --> 00:25:46.360]  就是神的說話
[00:25:46.360 --> 00:25:47.360]  也是同樣的
[00:25:47.360 --> 00:25:50.360]  更加快的速度來流傳
[00:25:50.360 --> 00:25:53.360]  今天我們在網上
[00:25:53.360 --> 00:25:55.360]  有不同版本的聖經
[00:25:55.360 --> 00:25:56.360]  不只是中文
[00:25:56.360 --> 00:25:59.360]  所以其實只要大家願意打開聖經的時候
[00:25:59.360 --> 00:26:00.360]  你不明白的時候
[00:26:00.360 --> 00:26:02.360]  就多看一個譯本
[00:26:02.360 --> 00:26:04.360]  甚至可能看其他的一些經書等等
[00:26:04.360 --> 00:26:07.360]  你都會比以前的人
[00:26:07.360 --> 00:26:10.360]  更加能夠明白上帝的說話
[00:26:10.360 --> 00:26:13.360]  而在那裡你能夠更加清楚
[00:26:13.360 --> 00:26:15.360]  究竟神的道理
[00:26:15.360 --> 00:26:17.360]  神的真理是怎麼樣
[00:26:17.360 --> 00:26:19.360]  所以不要盲目的來從眾
[00:26:19.360 --> 00:26:24.360]  不要追隨一些宗教的領袖
[00:26:24.360 --> 00:26:25.360]  將他來偶像化
[00:26:25.360 --> 00:26:28.360]  這個也是需要我們去小心的
[00:26:28.360 --> 00:26:31.360]  所以耶穌這樣說的時候
[00:26:31.360 --> 00:26:34.360]  究竟當耶穌回來的時候
[00:26:34.360 --> 00:26:36.360]  那個日子會是怎麼樣的呢?
[00:26:36.360 --> 00:26:39.360]  所以耶穌也不只是停在那裡
[00:26:39.360 --> 00:26:41.360]  叫你小心就算了
[00:26:41.360 --> 00:26:43.360]  耶穌也繼續告訴我們
[00:26:43.360 --> 00:26:44.360]  究竟當他回來的時候
[00:26:44.360 --> 00:26:47.360]  當時的日子會是怎麼樣的呢?
[00:26:47.360 --> 00:26:50.360]  以至我們都更加清晰的看到
[00:26:50.360 --> 00:26:52.360]  究竟是不是那個時候呢?
[00:26:52.360 --> 00:26:56.360]  所以最後26至37節
[00:26:56.360 --> 00:26:58.360]  就圍繞著這個主題來講
[00:26:58.360 --> 00:27:01.360]  不過這裡就比較多一點的經文
[00:27:01.360 --> 00:27:07.360]  我都將它分開了三段來跟大家講
[00:27:07.360 --> 00:27:13.360]  我們首先來看第26至30節
[00:27:13.360 --> 00:27:15.360]  26至30節
[00:27:15.360 --> 00:27:17.360]  我們一起來讀
[00:27:17.360 --> 00:27:19.360]  1、2、3
[00:27:19.360 --> 00:27:21.360]  羅亞的日子怎樣
[00:27:21.360 --> 00:27:24.360]  人子的日子也怎樣
[00:27:24.360 --> 00:27:29.360]  那時人又吃又喝又娶又嫁
[00:27:29.360 --> 00:27:31.360]  直到羅亞進方舟的那一日
[00:27:31.360 --> 00:27:32.360]  洪水就來
[00:27:32.360 --> 00:27:34.360]  把他們全都滅了
[00:27:34.360 --> 00:27:36.360]  同樣就像羅德的日子
[00:27:36.360 --> 00:27:39.360]  人又吃又喝又買又賣
[00:27:39.360 --> 00:27:41.360]  又耕種又建造
[00:27:41.360 --> 00:27:44.360]  到羅德離開所多瑪的那一日
[00:27:44.360 --> 00:27:47.360]  有火和硫磺從天上降來
[00:27:47.360 --> 00:27:50.360]  把他們全都滅了
[00:27:50.360 --> 00:27:54.360]  人子顯現的日子也要這樣
[00:27:54.360 --> 00:27:58.360]  這個就是耶穌提醒
[00:27:58.360 --> 00:28:02.360]  當耶穌不在門徒中間的時候
[00:28:02.360 --> 00:28:04.360]  究竟他們應該怎樣來預備
[00:28:04.360 --> 00:28:09.360]  怎樣來看人子回來的日子呢?
[00:28:09.360 --> 00:28:11.360]  耶穌將人子再來的日子
[00:28:11.360 --> 00:28:14.360]  和羅亞的日子和羅德的日子做比較
[00:28:14.360 --> 00:28:16.360]  這段經文裡面很清楚的來講
[00:28:16.360 --> 00:28:19.360]  分別從三方面來做一個比較
[00:28:19.360 --> 00:28:21.360]  做一個描述
[00:28:21.360 --> 00:28:23.360]  需要我們留意的是
[00:28:23.360 --> 00:28:24.360]  第一
[00:28:24.360 --> 00:28:27.360]  耶穌指出當時的人是怎樣的呢?
[00:28:27.360 --> 00:28:30.360]  又吃又喝
[00:28:30.360 --> 00:28:32.360]  那是怎樣呢?
[00:28:32.360 --> 00:28:35.360]  很繽紛的
[00:28:35.360 --> 00:28:36.360]  不單是日繽紛
[00:28:36.360 --> 00:28:37.360]  夜繽紛
[00:28:37.360 --> 00:28:38.360]  又吃又喝
[00:28:38.360 --> 00:28:41.360]  然後又娶又嫁
[00:28:41.360 --> 00:28:43.360]  很生育的
[00:28:43.360 --> 00:28:47.360]  當時的人口應該也越來越多
[00:28:47.360 --> 00:28:50.360]  然後又買又賣
[00:28:50.360 --> 00:28:54.360]  生意好的
[00:28:54.360 --> 00:28:57.360]  然後又耕種又建造
[00:28:57.360 --> 00:28:59.360]  生產力也非常好
[00:28:59.360 --> 00:29:04.360]  一環扣一環
[00:29:04.360 --> 00:29:05.360]  你要建築
[00:29:05.360 --> 00:29:07.360]  然後你才去買賣
[00:29:07.360 --> 00:29:10.360]  然後才有人的生活才好
[00:29:10.360 --> 00:29:11.360]  才會又吃又喝
[00:29:11.360 --> 00:29:12.360]  才會又嫁又娶
[00:29:12.360 --> 00:29:14.360]  如果經濟不好的時候
[00:29:14.360 --> 00:29:15.360]  嫁娶也少一點
[00:29:15.360 --> 00:29:17.360]  小朋友也生育少一點
[00:29:17.360 --> 00:29:19.360]  所以你看到的是什麼呢?
[00:29:19.360 --> 00:29:22.360]  就是一個生活安定
[00:29:22.360 --> 00:29:23.360]  經濟繁榮
[00:29:23.360 --> 00:29:26.360]  這個真的是猶自及興
[00:29:26.360 --> 00:29:29.360]  一個這樣的日子
[00:29:29.360 --> 00:29:31.360]  第二就是說
[00:29:31.360 --> 00:29:33.360]  耶穌指出當時的日子是怎樣呢?
[00:29:33.360 --> 00:29:36.360]  是羅亞進方舟
[00:29:36.360 --> 00:29:39.360]  是羅德離開所多瑪的日子
[00:29:39.360 --> 00:29:41.360]  特別強調是進方舟
[00:29:41.360 --> 00:29:43.360]  和離開所多瑪的日子
[00:29:43.360 --> 00:29:45.360]  就是說這個日子
[00:29:45.360 --> 00:29:50.360]  耶穌是強調是二人得救的日子
[00:29:50.360 --> 00:29:54.360]  是那些信上帝的人
[00:29:54.360 --> 00:29:56.360]  那些上帝被稱為二人得救的日子
[00:29:56.360 --> 00:29:57.360]  這是第二方面
[00:29:57.360 --> 00:29:58.360]  第三方面
[00:29:58.360 --> 00:29:59.360]  耶穌也指出那個日子
[00:29:59.360 --> 00:30:01.360]  是有洪水和火和流禍
[00:30:01.360 --> 00:30:05.360]  將其他的人都會滅盡
[00:30:05.360 --> 00:30:07.360]  這些人他們不知道
[00:30:07.360 --> 00:30:08.360]  或者他們不認識
[00:30:08.360 --> 00:30:10.360]  或者他們不願意相信的時候
[00:30:10.360 --> 00:30:13.360]  對他們來說是一個災難
[00:30:13.360 --> 00:30:17.360]  所以分析了一下這段經文的時候
[00:30:17.360 --> 00:30:19.360]  在這裡其實耶穌提醒門徒
[00:30:19.360 --> 00:30:21.360]  主宰的日子是一個什麼日子呢?
[00:30:21.360 --> 00:30:26.360]  是一個人生活如常的日子
[00:30:26.360 --> 00:30:28.360]  所以當法利塞人問耶穌神的國
[00:30:28.360 --> 00:30:30.360]  什麼時候來到的時候
[00:30:30.360 --> 00:30:33.360]  其實他們是抓錯了用神
[00:30:33.360 --> 00:30:35.360]  他們以為耶穌來到的時候
[00:30:35.360 --> 00:30:38.360]  就會是一個好像怎樣翻天覆地
[00:30:38.360 --> 00:30:42.360]  有很多特別的情況出現
[00:30:42.360 --> 00:30:45.360]  耶穌希望門徒不要掉以輕心
[00:30:45.360 --> 00:30:51.360]  要在最平常的日子去預備主耶穌回來
[00:30:51.360 --> 00:30:55.360]  不是說你要等到有些QK
[00:30:55.360 --> 00:30:56.360]  有些風聲
[00:30:56.360 --> 00:30:57.360]  你才預備
[00:30:57.360 --> 00:30:59.360]  已經太遲了
[00:30:59.360 --> 00:31:02.360]  要在最平常的日子
[00:31:02.360 --> 00:31:04.360]  就是人吃吃喝喝
[00:31:04.360 --> 00:31:05.360]  玩玩樂樂的時候
[00:31:05.360 --> 00:31:09.360]  你要去預備主再來的日子
[00:31:09.360 --> 00:31:12.360]  另外就是耶穌將人子再來的日子
[00:31:12.360 --> 00:31:18.360]  連接在羅亞進方舟和羅德離開所多瑪的日子
[00:31:18.360 --> 00:31:21.360]  而不是洪水滅世的日子
[00:31:21.360 --> 00:31:25.360]  表示的是耶穌強調人子再來的日子
[00:31:25.360 --> 00:31:27.360]  是二人得救的日子
[00:31:27.360 --> 00:31:30.360]  是我們每一個信耶穌的人
[00:31:30.360 --> 00:31:34.360]  都可以被拯救的日子
[00:31:34.360 --> 00:31:36.360]  是耶穌回來的日子
[00:31:36.360 --> 00:31:41.360]  是耶穌想我們用這樣的心去期待祂回來的日子
[00:31:41.360 --> 00:31:46.360]  羅亞和羅德都是事先收到消息的
[00:31:46.360 --> 00:31:48.360]  不是忽然回來的時候
[00:31:48.360 --> 00:31:55.360]  好像很緊急地來到方舟
[00:31:55.360 --> 00:31:57.360]  做了一百年
[00:31:57.360 --> 00:32:01.360]  是這樣的日子
[00:32:01.360 --> 00:32:06.360]  所以這個日子是我們有充足的時間
[00:32:06.360 --> 00:32:08.360]  來做準備的日子
[00:32:08.360 --> 00:32:12.360]  所以你聽到這個訊息
[00:32:12.360 --> 00:32:15.360]  什麼時候你就來預備
[00:32:15.360 --> 00:32:17.360]  不是等到某些事情發生
[00:32:17.360 --> 00:32:18.360]  然後才預備
[00:32:18.360 --> 00:32:22.360]  是有充足的時間給大家來做準備
[00:32:22.360 --> 00:32:24.360]  雖然對那些不信的人
[00:32:24.360 --> 00:32:26.360]  這個日子真的突然來到
[00:32:26.360 --> 00:32:27.360]  因為他們不信
[00:32:27.360 --> 00:32:28.360]  他們都不為意
[00:32:28.360 --> 00:32:30.360]  真假
[00:32:30.360 --> 00:32:32.360]  來到的時候才知道
[00:32:32.360 --> 00:32:34.360]  已經太遲了
[00:32:34.360 --> 00:32:38.360]  但是對於我們願意來信服上帝
[00:32:38.360 --> 00:32:43.360]  繼續不斷來實踐神說話的人
[00:32:43.360 --> 00:32:45.360]  耶穌的門徒來說
[00:32:45.360 --> 00:32:47.360]  這個日子不是一個突然的日子
[00:32:47.360 --> 00:32:53.360]  因為他們一直都願意來信服神的旨意
[00:32:53.360 --> 00:32:58.360]  接著我們再看三十六節
[00:32:58.360 --> 00:33:03.360]  耶穌對今天就算我們已經認識神的人
[00:33:03.360 --> 00:33:05.360]  又有什麼提醒呢?
[00:33:05.360 --> 00:33:10.360]  當日雖然羅德一家有使者已經通知了他
[00:33:10.360 --> 00:33:11.360]  叫他們來這裡走
[00:33:11.360 --> 00:33:13.360]  也提醒了他
[00:33:13.360 --> 00:33:14.360]  叫他不要回頭
[00:33:14.360 --> 00:33:18.360]  但是有一個人違反了
[00:33:18.360 --> 00:33:20.360]  或者他不有心也好
[00:33:20.360 --> 00:33:21.360]  無意也好
[00:33:21.360 --> 00:33:26.360]  他就是不聽使者的話的時候
[00:33:26.360 --> 00:33:28.360]  他就有些不同的結局
[00:33:28.360 --> 00:33:32.360]  我們繼續讀第三十到三十六節
[00:33:32.360 --> 00:33:34.360]  我們一起讀
[00:33:34.360 --> 00:33:36.360]  三十一到三十六節
[00:33:36.360 --> 00:33:37.360]  一二三
[00:33:37.360 --> 00:33:40.360]  在那日人在屋頂上
[00:33:40.360 --> 00:33:42.360]  東西在屋裡
[00:33:42.360 --> 00:33:43.360]  不要下來拿
[00:33:43.360 --> 00:33:45.360]  人在田裡也不要回家
[00:33:45.360 --> 00:33:49.360]  你們賞羅德的妻子吧
[00:33:49.360 --> 00:33:52.360]  凡想保存性命的要喪失生命
[00:33:52.360 --> 00:33:56.360]  凡喪失性命的要保存性命
[00:33:56.360 --> 00:33:57.360]  我告訴你們
[00:33:57.360 --> 00:33:58.360]  在那一夜
[00:33:58.360 --> 00:34:01.360]  兩個人在一張床上
[00:34:01.360 --> 00:34:02.360]  一個被接去
[00:34:02.360 --> 00:34:03.360]  一個被撇下
[00:34:03.360 --> 00:34:05.360]  兩個女人一同推磨
[00:34:05.360 --> 00:34:06.360]  一個被接去
[00:34:06.360 --> 00:34:07.360]  一個被撇下
[00:34:07.360 --> 00:34:09.360]  兩個人在田裡
[00:34:09.360 --> 00:34:10.360]  一個被接去
[00:34:10.360 --> 00:34:13.360]  一個被撇下
[00:34:13.360 --> 00:34:16.360]  耶穌最後用了羅德的妻子
[00:34:16.360 --> 00:34:18.360]  作為一個反面的教材
[00:34:18.360 --> 00:34:20.360]  當耶和華的使者來到
[00:34:20.360 --> 00:34:23.360]  通知羅德和他的妻子要走的時候
[00:34:23.360 --> 00:34:26.360]  提醒他們千萬不要回頭
[00:34:26.360 --> 00:34:28.360]  這個講得很清楚
[00:34:28.360 --> 00:34:30.360]  以至他們不會被剿滅
[00:34:30.360 --> 00:34:32.360]  可惜羅德的妻子
[00:34:32.360 --> 00:34:34.360]  回頭了
[00:34:34.360 --> 00:34:36.360]  只看了一眼
[00:34:36.360 --> 00:34:40.360]  結果她就立即變成了一根鹽柱
[00:34:40.360 --> 00:34:43.360]  記得耶穌在路加福音九章62節
[00:34:43.360 --> 00:34:44.360]  也曾經這樣說
[00:34:44.360 --> 00:34:45.360]  守乎著禮
[00:34:45.360 --> 00:34:47.360]  向後看的
[00:34:47.360 --> 00:34:50.360]  不配進神的國
[00:34:50.360 --> 00:34:52.360]  耶穌在這裡也提醒門徒
[00:34:52.360 --> 00:34:54.360]  要專心地跟從主
[00:34:54.360 --> 00:34:56.360]  耶穌再次向門徒指出
[00:34:56.360 --> 00:34:58.360]  凡想保存性命的
[00:34:58.360 --> 00:35:00.360]  要喪失性命
[00:35:00.360 --> 00:35:01.360]  凡喪失性命的
[00:35:01.360 --> 00:35:03.360]  要保存性命
[00:35:03.360 --> 00:35:05.360]  其實這一番說話
[00:35:05.360 --> 00:35:07.360]  耶穌在第一次向門徒
[00:35:07.360 --> 00:35:10.360]  預言自己將要受苦的時候
[00:35:10.360 --> 00:35:12.360]  就已經來到這裡說了
[00:35:12.360 --> 00:35:15.360]  在路加福音九章24節
[00:35:15.360 --> 00:35:17.360]  是同一番說話
[00:35:17.360 --> 00:35:19.360]  耶穌在這裡其實是說什麼呢?
[00:35:19.360 --> 00:35:25.360]  是要門徒做出一個生命的抉擇和取捨
[00:35:25.360 --> 00:35:27.360]  在聖經裡面就會說到
[00:35:27.360 --> 00:35:28.360]  一個會被接去
[00:35:28.360 --> 00:35:30.360]  一個會被撇下
[00:35:30.360 --> 00:35:31.360]  誰會被接去
[00:35:31.360 --> 00:35:33.360]  誰會被撇下呢?
[00:35:33.360 --> 00:35:34.360]  祂沒有說
[00:35:34.360 --> 00:35:35.360]  好在乎
[00:35:35.360 --> 00:35:37.360]  究竟你是羅德
[00:35:37.360 --> 00:35:39.360]  還是羅德的妻子
[00:35:39.360 --> 00:35:40.360]  你是羅亞
[00:35:40.360 --> 00:35:43.360]  還是那些羅亞以外的人
[00:35:43.360 --> 00:35:47.360]  這是我們現在可以做的選擇
[00:35:47.360 --> 00:35:52.360]  所以今天我們就更加知道
[00:35:52.360 --> 00:35:54.360]  不是耶穌回來的時候
[00:35:54.360 --> 00:35:55.360]  我們才要做的選擇
[00:35:55.360 --> 00:35:57.360]  是我們今天聽到這段經文
[00:35:57.360 --> 00:35:59.360]  聽到神的話的時候
[00:35:59.360 --> 00:36:01.360]  我們就繼續在今天的日子裡
[00:36:01.360 --> 00:36:02.360]  我們來信服神
[00:36:02.360 --> 00:36:03.360]  在今天的日子裡
[00:36:03.360 --> 00:36:06.360]  我們做這個選擇
[00:36:06.360 --> 00:36:08.360]  而最後在第37節
[00:36:08.360 --> 00:36:10.360]  耶穌就這樣來說
[00:36:10.360 --> 00:36:12.360]  當時的門徒
[00:36:12.360 --> 00:36:15.360]  他終於回應了
[00:36:15.360 --> 00:36:16.360]  耶穌說了這麼多
[00:36:16.360 --> 00:36:17.360]  他終於回應了
[00:36:17.360 --> 00:36:18.360]  耶穌所說的話
[00:36:18.360 --> 00:36:21.360]  而耶穌也給了他一個最後的提示
[00:36:21.360 --> 00:36:22.360]  第37節
[00:36:22.360 --> 00:36:24.360]  我們一起讀這段經文
[00:36:24.360 --> 00:36:25.360]  1、2、3
[00:36:25.360 --> 00:36:29.360]  門徒回答:他說:主啊,在哪裡呢?
[00:36:29.360 --> 00:36:31.360]  耶穌對他們說:
[00:36:31.360 --> 00:36:32.360]  屍首在哪裡?
[00:36:32.360 --> 00:36:35.360]  嬰也會聚在哪裡?
[00:36:35.360 --> 00:36:38.360]  門徒最後對主耶穌的回答
[00:36:38.360 --> 00:36:40.360]  和法利昌人有些不同
[00:36:40.360 --> 00:36:43.360]  他們不是再問耶穌
[00:36:43.360 --> 00:36:45.360]  神的國什麼時候來?
[00:36:45.360 --> 00:36:47.360]  因為耶穌已經否定了他們的問題
[00:36:47.360 --> 00:36:49.360]  所以他們不會重複
