
[00:00:00.000 --> 00:00:06.000]  七月份基本上每一個月的第一、第二周
[00:22:01.000 --> 00:22:05.000]  其實源於出埃及的十三章裏,
[00:22:05.000 --> 00:22:07.000]  在那裏說,
[00:22:07.000 --> 00:22:11.000]  以色列守生的無論是生畜或人,
[00:22:11.000 --> 00:22:14.000]  都要分別出來給耶和華,
[00:22:14.000 --> 00:22:16.000]  意思是說,
[00:22:16.000 --> 00:22:19.000]  凡投生的都屬於上帝,
[00:22:19.000 --> 00:22:21.000]  為什麼要這樣做?
[00:22:21.000 --> 00:22:23.000]  因為耶和華用大能的手,
[00:22:23.000 --> 00:22:26.000]  將以色列民從埃及圍爐之地,
[00:22:26.000 --> 00:22:27.000]  拯救出來,
[00:22:27.000 --> 00:22:29.000]  要紀念這件事,
[00:22:29.000 --> 00:22:31.000]  不過在出埃及記裏,
[00:22:31.000 --> 00:22:34.000]  沒有提出怎樣去代屬的方法,
[00:22:34.000 --> 00:22:35.000]  沒有提及,
[00:22:35.000 --> 00:22:37.000]  直至文數記第三章,
[00:22:37.000 --> 00:22:40.000]  耶和華就很清楚說明,
[00:22:40.000 --> 00:22:42.000]  代屬的具體方法,
[00:22:42.000 --> 00:22:45.000]  就是委派一個月以上的利未人,
[00:22:45.000 --> 00:22:49.000]  代替以色列投生的兒子獻上,
[00:22:49.000 --> 00:22:53.000]  弟子們,假如你是當時其中一個領袖,
[00:22:53.000 --> 00:22:56.000]  或者預備去打仗的男丁,
[00:22:56.000 --> 00:22:59.000]  你聽見說要數點利未人,
[00:22:59.000 --> 00:23:05.000]  目的是為了代替以色列傳會中的守生男丁,
[00:23:05.000 --> 00:23:09.000]  於是這些利未人就不用打仗了,
[00:23:09.000 --> 00:23:14.000]  你心裏會有什麼感受和想法呢?
[00:23:14.000 --> 00:23:16.000]  會不會覺得很困惑,
[00:23:16.000 --> 00:23:17.000]  怎算好?
[00:23:17.000 --> 00:23:19.000]  又少了些人,
[00:23:19.000 --> 00:23:23.000]  這些利未人是不需要打仗,
[00:23:23.000 --> 00:23:28.000]  他只需要專心在會幕侍奉的男丁,
[00:23:28.000 --> 00:23:30.000]  剛才說有多少人?
[00:23:30.000 --> 00:23:32.000]  22000人,
[00:23:32.000 --> 00:23:39.000]  這個數目相對要準備和外族打仗的總數,
[00:23:39.000 --> 00:23:41.000]  都不少的,
[00:23:41.000 --> 00:23:43.000]  大概佔多少?
[00:23:43.000 --> 00:23:48.000]  22000人超過603000人,
[00:23:48.000 --> 00:23:51.000]  大概佔4%左右,
[00:23:51.000 --> 00:23:55.000]  若果你是負責行軍遣將,
[00:23:55.000 --> 00:23:59.000]  多4%就多4%打仗,
[00:23:59.000 --> 00:24:01.000]  打仗贏的機會又大些,
[00:24:01.000 --> 00:24:03.000]  如果從人的角度,
[00:24:03.000 --> 00:24:05.000]  你說是不是很好呢?
[00:24:05.000 --> 00:24:09.000]  是否需要用22000個利未人,
[00:24:09.000 --> 00:24:12.000]  當然裏面計算了BB和青少年,
[00:24:12.000 --> 00:24:14.000]  做這麼多的會幕,
[00:24:14.000 --> 00:24:20.000]  只不過在文數記的第一至四章裏,
[00:24:20.000 --> 00:24:23.000]  不斷重複了,
[00:24:23.000 --> 00:24:26.000]  用不同的形式重複了一句說話,
[00:24:26.000 --> 00:24:29.000]  這句說話是怎樣呢?
[00:24:29.000 --> 00:24:32.000]  就是耶和華怎樣吩咐摩西,
[00:24:32.000 --> 00:24:35.000]  他就怎樣去做,
[00:24:35.000 --> 00:24:40.000]  又或者凡是耶和華所吩咐摩西的,
[00:24:40.000 --> 00:24:43.000]  他們即是一班百姓,
[00:24:43.000 --> 00:24:45.000]  就照樣去做,
[00:24:45.000 --> 00:24:49.000]  耶和華怎樣吩咐摩西或者以色列民,
[00:24:49.000 --> 00:24:51.000]  他們就照樣這樣做,
[00:24:51.000 --> 00:24:56.000]  這個模式出現了總共有11次之多,
[00:24:56.000 --> 00:25:00.000]  如果留意在文數記,
[00:25:00.000 --> 00:25:04.000]  同時出現了另一幅圖畫,
[00:25:04.000 --> 00:25:06.000]  是甚麼圖畫呢?
[00:25:06.000 --> 00:25:07.000]  大家剛才都有讀過,
[00:25:07.000 --> 00:25:12.000]  就是亞倫的長子拿達和次子阿比胡,
[00:25:12.000 --> 00:25:16.000]  在西內曠野擅自向耶和華獻梵火,
[00:25:16.000 --> 00:25:18.000]  就被擊殺了。
[00:25:18.000 --> 00:25:21.000]  亞倫這兩個兒子獻上梵火,
[00:25:21.000 --> 00:25:26.000]  聖經沒有很清楚說明梵火是甚麼意思,
[00:25:26.000 --> 00:25:29.000]  梵可以解作陌生,
[00:25:29.000 --> 00:25:31.000]  不合常規的意思,
[00:25:31.000 --> 00:25:34.000]  上帝擊殺拿達和阿比胡,
[00:25:34.000 --> 00:25:36.000]  是因為拿達和阿比胡明知故犯,
[00:25:36.000 --> 00:25:41.000]  試圖做了一些上帝從來沒有吩咐的事情,
[00:25:41.000 --> 00:25:43.000]  去挑戰上帝的權威,
[00:25:43.000 --> 00:25:47.000]  這個僭越不單止上帝不喜歡這麼簡單,
[00:25:47.000 --> 00:25:49.000]  簡直是上帝憎惡,
[00:25:49.000 --> 00:25:52.000]  三章五節提到,
[00:25:52.000 --> 00:25:56.000]  作為祭司屬靈領袖的拿達和阿比胡,
[00:25:56.000 --> 00:25:59.000]  以及摩西和眾百姓,
[00:25:59.000 --> 00:26:02.000]  形成一個很強烈的對比,
[00:26:02.000 --> 00:26:07.000]  就是一群叛逆神,一群馴服神的分別,
[00:26:07.000 --> 00:26:09.000]  祭司拿達和阿比胡,
[00:26:09.000 --> 00:26:12.000]  和摩西和眾百姓最大的分別是甚麼?
[00:26:12.000 --> 00:26:17.000]  就是在乎他們有沒有聽耶和華的吩咐而行,
[00:26:17.000 --> 00:26:23.000]  背後說的就是對自己屬神子民身份的尊重,
[00:26:23.000 --> 00:26:26.000]  說起身份的尊重,
[00:26:26.000 --> 00:26:31.000]  令我想起最近有一則很有意思的新聞,
[00:26:31.000 --> 00:26:37.000]  在2015年有一場西班牙舉行的單車比賽,
[00:26:37.000 --> 00:26:42.000]  你見到單車比賽當然有單車和單車手,
[00:26:42.000 --> 00:26:48.000]  途中你見到紅衫的車手艾斯特曼,
[00:26:48.000 --> 00:26:52.000]  距離已經在贏,距離只有300米,
[00:26:52.000 --> 00:26:55.000]  哎呀,嘰嘰,就爆了胎,
[00:26:55.000 --> 00:26:57.000]  他就很厲害,
[00:26:57.000 --> 00:27:00.000]  他就用單車,抬起單車,
[00:27:00.000 --> 00:27:03.000]  打算奔向終點,
[00:27:03.000 --> 00:27:05.000]  這件事是否很古怪?
[00:27:05.000 --> 00:27:08.000]  無論如何都要去,
[00:27:08.000 --> 00:27:11.000]  不管是否計算,總之先衝去終點,
[00:27:11.000 --> 00:27:14.000]  不過令觀眾更加驚訝的是,
[00:27:14.000 --> 00:27:18.000]  不單見到紅衫的車手艾斯特曼,
[00:27:18.000 --> 00:27:22.000]  托起單車不停地跑,
[00:27:22.000 --> 00:27:25.000]  他還見到更奇怪的事,
[00:27:25.000 --> 00:27:35.000]  見到身後競爭對手藍衫的納瓦斯拒絕超越,
[00:27:35.000 --> 00:27:37.000]  其實正常來說,
[00:27:37.000 --> 00:27:43.000]  怎樣慢,一定會過頭,
[00:27:43.000 --> 00:27:47.000]  拿著單車,一個托著單車,一個踩單車,
[00:27:47.000 --> 00:27:57.000]  但這個藍衫的選手,納瓦斯仍然緊緊追隨其後,
[00:27:57.000 --> 00:28:04.000]  直至何時被紅衫的艾斯特曼過了終點線,
[00:28:04.000 --> 00:28:09.000]  後來艾斯特曼真的拿到冠軍,
[00:28:09.000 --> 00:28:13.000]  他就把獎牌送給納瓦斯,
[00:28:13.000 --> 00:28:18.000]  納瓦斯即場有什麼反應呢?
[00:28:18.000 --> 00:28:21.000]  他拒絕,不收,
[00:28:21.000 --> 00:28:25.000]  他說,作為一個專業的單車手,
[00:28:25.000 --> 00:28:27.000]  有所為,有所不為,
[00:28:27.000 --> 00:28:30.000]  我絕對不可以因為想贏,
[00:28:30.000 --> 00:28:33.000]  而超越一個爆了胎的對手,
[00:28:33.000 --> 00:28:36.000]  這樣是不道德的,
[00:28:36.000 --> 00:28:38.000]  對納瓦斯來說,
[00:28:38.000 --> 00:28:43.000]  他對自己的身份,那種尊重,
[00:28:43.000 --> 00:28:47.000]  遠比贏得這場比賽更重要。
[00:28:47.000 --> 00:28:49.000]  頂姐妹,我在想,
[00:28:49.000 --> 00:28:51.000]  今天我們要建立第四子堂,
[00:28:51.000 --> 00:28:56.000]  要凝聚這班頂姐妹一起為神做功,
[00:28:56.000 --> 00:28:59.000]  這件事本身當然很美麗,
[00:28:59.000 --> 00:29:01.000]  和很浪漫,
[00:29:01.000 --> 00:29:04.000]  只不過大家可以想像得到,
[00:29:04.000 --> 00:29:08.000]  我們第四子堂這班新群體,
[00:29:08.000 --> 00:29:11.000]  是結集了來自不同團契,
[00:29:11.000 --> 00:29:13.000]  不同背景,不同性情,
[00:29:13.000 --> 00:29:15.000]  不同處事方式,
[00:29:15.000 --> 00:29:18.000]  甚至不同侍奉蓮芝的弟兄姊妹,
[00:29:18.000 --> 00:29:20.000]  集結在一起,
[00:29:20.000 --> 00:29:23.000]  這麼多不同特性的人走在一起,
[00:29:23.000 --> 00:29:25.000]  如果他們冷淡淡更好,
[00:29:25.000 --> 00:29:27.000]  他們充滿火熱,
[00:29:27.000 --> 00:29:29.000]  一起侍奉,
[00:29:29.000 --> 00:29:32.000]  大家做法快慢,
[00:29:32.000 --> 00:29:35.000]  方式又怎可能一樣呢?
[00:29:35.000 --> 00:29:38.000]  當大家一起侍奉,
[00:29:38.000 --> 00:29:40.000]  出現不同意見的時候,
[00:29:40.000 --> 00:29:43.000]  我們有沒有留心自己當刻的狀況?
[00:29:43.000 --> 00:29:45.000]  會不會有些時候,
[00:29:45.000 --> 00:29:48.000]  因為過去我們有很多侍奉經驗,
[00:29:48.000 --> 00:29:51.000]  就會覺得我的想法是最好,
[00:29:51.000 --> 00:29:53.000]  根據我過往的經驗,
[00:29:53.000 --> 00:29:55.000]  這樣做是最好的,
[00:29:55.000 --> 00:29:57.000]  為什麼不跟我的那一套呢?
[00:29:57.000 --> 00:29:58.000]  弟兄姊妹,
[00:29:58.000 --> 00:30:01.000]  若果我們每一位屬神的子民,
[00:30:01.000 --> 00:30:06.000]  我們都認定自己的身份的時候,
[00:30:06.000 --> 00:30:08.000]  我們就會記得,
[00:30:08.000 --> 00:30:12.000]  建立一個合一健康的信仰群體,
[00:30:12.000 --> 00:30:18.000]  遠比做更多更出色的侍奉來得重要。
[00:30:18.000 --> 00:30:23.000]  建立一個合一和健康的群體,
[00:30:23.000 --> 00:30:29.000]  遠比做更多更出色的侍奉來得重要。
[00:30:29.000 --> 00:30:32.000]  故此我們要預備自己,
[00:30:32.000 --> 00:30:35.000]  只要在不違反聖經真理原則下,
[00:30:35.000 --> 00:30:39.000]  即使覺得自己的套有多適合,多好,
[00:30:39.000 --> 00:30:44.000]  有時候我們可以為神放下,
[00:30:44.000 --> 00:30:48.000]  甚至願意為了建立弟兄姊妹的緣故,
[00:30:48.000 --> 00:30:52.000]  情願多走幾步所謂的冤枉路。
[00:30:52.000 --> 00:30:54.000]  人比事更重要,
[00:30:54.000 --> 00:30:57.000]  頂姐妹你願不願意為神的緣故,
[00:30:57.000 --> 00:31:00.000]  預備自己有需要的時候,
[00:31:00.000 --> 00:31:03.000]  願意放下自己,
[00:31:03.000 --> 00:31:08.000]  一起去建立這個合一和健康的信仰群體呢?
[00:31:08.000 --> 00:31:12.000]  怎樣才能成為上帝最喜歡的人?
[00:31:12.000 --> 00:31:15.000]  除了剛才第一點的分享,
[00:31:15.000 --> 00:31:18.000]  為上帝的名去做見證之外,
[00:31:18.000 --> 00:31:20.000]  第二點很想和大家分享,
[00:31:20.000 --> 00:31:24.000]  就是將上帝的事放在心上。
[00:31:24.000 --> 00:31:27.000]  文素記三章十七到二十節,
[00:31:27.000 --> 00:31:30.000]  我們邀請大家一起讀出,
[00:31:30.000 --> 00:31:31.000]  預備起!
[00:31:32.000 --> 00:31:37.000]  利美兒子的名字是格遜,戈核,米拉尼,
[00:31:37.000 --> 00:31:43.000]  按照宗族,格遜兒子的名字是納尼,是梅,
[00:31:43.000 --> 00:31:47.000]  按照宗族,戈核的兒子是暗蘭,
[00:31:47.000 --> 00:31:50.000]  以斯哈,希伯倫,烏蝕,
[00:31:50.000 --> 00:31:56.000]  按照宗族,米拉尼的兒子是茉莉,武氏,
[00:31:56.000 --> 00:32:01.000]  按照父家,這些都是利美的宗族。
[00:32:01.000 --> 00:32:03.000]  剛才我們所讀的經文,
[00:32:03.000 --> 00:32:07.000]  指到利美有三個兒子,
[00:32:07.000 --> 00:32:11.000]  分別是長子格遜,次子戈核,
[00:32:11.000 --> 00:32:14.000]  和三子米拉尼。
[00:32:14.000 --> 00:32:19.000]  時間關係,我用一個圖畫,
[00:32:19.000 --> 00:32:25.000]  幫大家看到三章二十一到三十九節,
[00:32:25.000 --> 00:32:29.000]  按照東南西北的優先位置,
[00:32:29.000 --> 00:32:32.000]  通常最好的位置是東,
[00:32:32.000 --> 00:32:34.000]  好像我們中國人都是,
[00:32:34.000 --> 00:32:36.000]  如果你買樓的時候,
[00:32:36.000 --> 00:32:40.000]  你不會買在北,向南,
[00:32:40.000 --> 00:32:43.000]  東南都是好的方向,
[00:32:43.000 --> 00:32:47.000]  為什麼呢?日照比較好,不會很熱。
[00:32:47.000 --> 00:32:52.000]  同樣在以色列,他們要安放回望的位置,
[00:32:52.000 --> 00:32:56.000]  東南西北最好就是東面的位置。
[00:32:56.000 --> 00:33:03.000]  大家留意,作為長子的格遜,
[00:33:03.000 --> 00:33:07.000]  剛才所讀,一開始格遜的名字排第一位,
[00:33:07.000 --> 00:33:11.000]  是長子,李應在東面是祭司,
[00:33:11.000 --> 00:33:15.000]  第二個好的位置就是南面,
[00:33:15.000 --> 00:33:19.000]  李應就是格遜。
[00:33:19.000 --> 00:33:24.000]  事實上,圖中所示的位置是誰?
[00:33:24.000 --> 00:33:29.000]  位置就是次子,就是二兒子,哥核。
[00:33:29.000 --> 00:33:33.000]  這個反映哥核族才是這三個宗族裡,
[00:33:33.000 --> 00:33:36.000]  被看為額頭,
[00:33:36.000 --> 00:33:39.000]  之後才到格遜族和米拉族。
[00:33:39.000 --> 00:33:41.000]  不單是這樣,
[00:33:41.000 --> 00:33:44.000]  如果我們回家讀經文,
[00:33:44.000 --> 00:33:49.000]  尤其是第3章21至39節,
[00:33:49.000 --> 00:33:51.000]  以及第4章裡,
[00:33:51.000 --> 00:33:56.000]  會提到關於利美人這三個族,
[00:33:56.000 --> 00:34:01.000]  他們負責在會幕裡的責任,
[00:34:01.000 --> 00:34:03.000]  搬運的項目。
[00:34:03.000 --> 00:34:08.000]  我們發現,不單是剛才說的位置上,
[00:34:08.000 --> 00:34:12.000]  不是跟長子名分,
[00:34:12.000 --> 00:34:14.000]  如果我們再看清楚,
[00:34:14.000 --> 00:34:19.000]  就知道原來他們搬運會幕的物件的重要性,
[00:34:19.000 --> 00:34:21.000]  都不是長子,
[00:34:21.000 --> 00:34:26.000]  而是哥核族會搬運會幕裡最重要的物件,
[00:34:26.000 --> 00:34:30.000]  包括聖所裡的祭壇,
[00:34:30.000 --> 00:34:35.000]  陳設餅的桌子,燈台,金壇,
[00:34:35.000 --> 00:34:38.000]  甚至至聖所裡的藥櫃,
[00:34:38.000 --> 00:34:41.000]  都是由哥核族負責。
[00:34:41.000 --> 00:34:43.000]  而身為長子的格遜,
[00:34:43.000 --> 00:34:50.000]  他負責搬運的包括帷子,萬子,會幕,門簾,
[00:34:50.000 --> 00:34:57.000]  米拉利族更是搬運會幕外圍的板,山,柱等等。
[00:34:57.000 --> 00:34:59.000]  文素記作者沒有解釋,
[00:34:59.000 --> 00:35:04.000]  為什麼次子哥核竟然成為三族之首,
[00:35:04.000 --> 00:35:06.000]  而不是長子格遜。
[00:35:06.000 --> 00:35:10.000]  不過從經文,這四張經文,
[00:35:10.000 --> 00:35:13.000]  我們看不見他們有什麼抗議,
[00:35:13.000 --> 00:35:16.000]  他們就是按住耶和華的吩咐,
[00:35:16.000 --> 00:35:21.000]  這三個宗族沒有因為他所分配的工作,
[00:35:21.000 --> 00:35:25.000]  重要性高低之別而有所埋怨,
[00:35:25.000 --> 00:35:28.000]  反而是各按其職,緊守崗位,
[00:35:28.000 --> 00:35:31.000]  因為他們知道他們在做的事,
[00:35:31.000 --> 00:35:34.000]  是為神做就已經足夠。
[00:35:34.000 --> 00:35:39.000]  在神眼中做什麼崗位,其實不是最重要,
[00:35:39.000 --> 00:35:43.000]  反而是有沒有將上帝的事放在心上,
[00:35:43.000 --> 00:35:46.000]  才是最重要。
[00:35:46.000 --> 00:35:52.000]  讓姐妹們任何為我們這位至高者做的事,
[00:35:52.000 --> 00:35:56.000]  在他眼中從來都不是一件小事。
[00:35:56.000 --> 00:36:00.000]  在古代以色列人的聖所,
[00:36:00.000 --> 00:36:06.000]  利美人的工作包括剛才所提及的搬運,
[00:36:06.000 --> 00:36:11.000]  很多拆置,安放,
[00:36:11.000 --> 00:36:15.000]  因為每去到一個地方就要安頓好,
[00:36:15.000 --> 00:36:18.000]  去到另一個地方又要拆起再搬。
[00:36:18.000 --> 00:36:21.000]  這些好像卑微,不起眼,
[00:36:21.000 --> 00:36:26.000]  做保養,守衛,整裝,搬運等等的工作。
[00:36:26.000 --> 00:36:31.000]  利美人就是按照耶和華的吩咐去做。
[00:36:31.000 --> 00:36:33.000]  不過在神的眼中,
[00:36:33.000 --> 00:36:38.000]  這些微小的工作都是榮耀和非常重要。
[00:36:38.000 --> 00:36:41.000]  原因不是工作本身的價值,
[00:36:41.000 --> 00:36:45.000]  而是他們在服侍的對象,
[00:36:45.000 --> 00:36:47.000]  是一位神聖的大君王。
[00:36:47.000 --> 00:36:54.000]  第四子堂從去年九月開展到現在大概有十個月,
[00:36:54.000 --> 00:36:59.000]  建內牧師和我見證著一個又一個的弟妹
[00:36:59.000 --> 00:37:03.000]  將上帝的事放在心上。
[00:37:03.000 --> 00:37:07.000]  相信大家都見過這張powerpoint吧?
[00:37:07.000 --> 00:37:09.000]  不陌生吧?
[00:37:09.000 --> 00:37:11.000]  其實這張powerpoint的出現
[00:37:11.000 --> 00:37:16.000]  就是一位同事用私人時間幫我們第四子預備。
[00:37:16.000 --> 00:37:18.000]  話說有一天,
[00:37:18.000 --> 00:37:20.000]  我很後期才突然想到,
[00:37:20.000 --> 00:37:23.000]  咦!是需要一張powerpoint的。
[00:37:23.000 --> 00:37:26.000]  因為很多事情要處理。
[00:37:26.000 --> 00:37:28.000]  就在pantry裡倒水,
[00:37:28.000 --> 00:37:30.000]  水已經在倒了。
[00:37:30.000 --> 00:37:32.000]  然後這位同事就跟我說,
[00:37:32.000 --> 00:37:35.000]  咦!什麼事?水已經在倒了。
[00:37:35.000 --> 00:37:39.000]  我說:沒有啊,正在煩第四子的事。
[00:37:39.000 --> 00:37:46.000]  我突然想起原來要有一張powerpoint,
[00:37:46.000 --> 00:37:49.000]  臨時又不知可以找誰幫忙,
[00:37:49.000 --> 00:37:50.000]  又怕麻煩到別人,
[00:37:50.000 --> 00:37:54.000]  這麼勉強,就結束了我們的對話,
[00:37:54.000 --> 00:37:57.000]  我就隨隨退去了。
[00:37:57.000 --> 00:37:58.000]  過了幾天之後,
[00:37:58.000 --> 00:38:04.000]  這位同事就把這張powerpoint的初稿給我。
[00:38:04.000 --> 00:38:07.000]  他還說,第四子的事,
[00:38:07.000 --> 00:38:09.000]  即是上帝的事,
[00:38:09.000 --> 00:38:12.000]  我還是獻上一點點給上帝。
[00:38:12.000 --> 00:38:16.000]  事實上,將上帝的事放在心上,
[00:38:16.000 --> 00:38:19.000]  又起子這位同事,
[00:38:19.000 --> 00:38:24.000]  我相信大家可以這麼舒服坐在禮堂,
[00:38:24.000 --> 00:38:27.000]  有很多事情要配合,
[00:38:27.000 --> 00:38:28.000]  無論場地的安排,
[00:38:28.000 --> 00:38:30.000]  崇拜的運作,
[00:38:30.000 --> 00:38:36.000]  以至我們這半年不斷去找堂子的事,
[00:38:36.000 --> 00:38:38.000]  教會不同的部門,
[00:38:38.000 --> 00:38:40.000]  很多弟兄姊妹,
[00:38:40.000 --> 00:38:42.000]  默默在背後付出,
[00:38:42.000 --> 00:38:45.000]  原因不單止是幫我們這麼簡單,
[00:38:45.000 --> 00:38:49.000]  而是他們將上帝的事放在心上。
[00:38:49.000 --> 00:38:52.000]  同時,當我們去到不同團契,
[00:38:52.000 --> 00:38:55.000]  分享第四子堂的意象,
[00:38:55.000 --> 00:38:59.000]  我們後來個別都收到不同的回應。
[00:38:59.000 --> 00:39:02.000]  有一個肢體跟我說,
[00:39:02.000 --> 00:39:06.000]  他說,我在上水上班,
[00:39:06.000 --> 00:39:09.000]  我上班的時候,午餐時間,
[00:39:09.000 --> 00:39:14.000]  順便去那些商廈幫你看看,
[00:39:14.000 --> 00:39:16.000]  拍了一些照片,
[00:39:16.000 --> 00:39:18.000]  我不知道是否合用,
[00:39:18.000 --> 00:39:21.000]  不過吃午餐的時候又想起,
[00:39:21.000 --> 00:39:23.000]  所以拍了一下,
[00:39:23.000 --> 00:39:24.000]  是否合用也好,
[00:39:24.000 --> 00:39:26.000]  我都先給了你。
[00:39:26.000 --> 00:39:32.000]  又或者有一個肢體說,
[00:39:32.000 --> 00:39:36.000]  我做兒童工作,
[00:39:36.000 --> 00:39:38.000]  我不知道你現在有多少人,
[00:39:38.000 --> 00:39:40.000]  不過我都跟你報名了,
[00:39:40.000 --> 00:39:42.000]  我又不知道能幫多少人,
[00:39:42.000 --> 00:39:44.000]  不過我經常想起第四子,
[00:39:44.000 --> 00:39:46.000]  四子,四子,
[00:39:46.000 --> 00:39:48.000]  好吧,你也算是遇上我吧。
[00:39:48.000 --> 00:39:52.000]  又或者有些弟兄姊妹說,
[00:39:52.000 --> 00:39:55.000]  其實我在子堂也有少少經驗,
[00:39:55.000 --> 00:40:00.000]  做裝修,我不知道你需不需要我,
[00:40:00.000 --> 00:40:02.000]  又不知道我合不合理,
[00:40:02.000 --> 00:40:04.000]  不過我都先告訴你,
[00:40:04.000 --> 00:40:06.000]  因為我聽到第四子,
[00:40:06.000 --> 00:40:07.000]  祈禱的時候,
[00:40:07.000 --> 00:40:09.000]  我心裡有些不安,
[00:40:09.000 --> 00:40:11.000]  不過先跟你說了。
[00:40:11.000 --> 00:40:14.000]  我見到很多不同的弟兄姊妹,
[00:40:14.000 --> 00:40:17.000]  將上帝的事放在心上,
[00:40:17.000 --> 00:40:21.000]  弟兄姊妹在開展第四子堂的過程,
[00:40:21.000 --> 00:40:27.000]  的確有很多困難和挑戰,
[00:40:27.000 --> 00:40:31.000]  每當我們很沮喪或者很灰心的時候,
[00:40:31.000 --> 00:40:35.000]  上帝總是猜派一些天使為我們打氣,
[00:40:35.000 --> 00:40:37.000]  去告訴我們,
[00:40:37.000 --> 00:40:42.000]  不是我們一兩個人能夠成就這件事,
[00:40:42.000 --> 00:40:45.000]  而是藉著開第四子堂,
[00:40:45.000 --> 00:40:48.000]  讓我們有一個寶貴的機會,
[00:40:48.000 --> 00:40:51.000]  去看見神工作的大能,
[00:40:51.000 --> 00:40:54.000]  並且我們在這件事上,
[00:40:54.000 --> 00:40:56.000]  我們是有份的。
[00:40:56.000 --> 00:41:00.000]  主啊,我們也將我們這群弟兄姊妹,
[00:41:00.000 --> 00:41:02.000]  都放在祢的面前,
[00:41:02.000 --> 00:41:04.000]  我們這個時間,
[00:41:04.000 --> 00:41:06.000]  有一兩分鐘時間,
[00:41:06.000 --> 00:41:08.000]  我們安靜,
[00:41:08.000 --> 00:41:12.000]  去祈禱,
[00:41:12.000 --> 00:41:14.000]  立志。
[00:41:14.000 --> 00:41:32.000]  弟兄姊妹,不知道剛才你去聽訊息的時候,
[00:41:32.000 --> 00:41:35.000]  神是怎樣跟你說話的?
[00:41:35.000 --> 00:41:58.000]  上帝最喜歡的是什麼人?
[00:41:58.000 --> 00:42:02.000]  上帝最喜歡的是什麼人呢?
[00:42:02.000 --> 00:42:05.000]  不是要做得很厲害,
[00:42:05.000 --> 00:42:07.000]  要做很多,
[00:42:07.000 --> 00:42:11.000]  上帝最喜歡的人,
[00:42:11.000 --> 00:42:18.000]  就是一位全天候都願意為上帝的名去做見證。
[00:42:18.000 --> 00:42:25.000]  你又願不願意在教會以外的四面牆以外,
[00:42:25.000 --> 00:42:27.000]  在你的工作,
[00:42:27.000 --> 00:42:29.000]  在你的生活,
[00:42:29.000 --> 00:42:31.000]  在你的家庭,
[00:42:31.000 --> 00:42:36.000]  為上帝的名做見證,
[00:42:36.000 --> 00:42:41.000]  讓你的生命去吸引人去認識福音呢?
[00:42:51.000 --> 00:42:54.000]  上帝最喜歡的人,
[00:42:54.000 --> 00:42:58.000]  就是把上帝的事放在心上。
[00:42:58.000 --> 00:43:09.000]  弟兄姊妹,
[00:43:09.000 --> 00:43:20.000]  你有沒有把上帝的事放在心上呢?
[00:43:21.000 --> 00:43:23.000]  我沒有。
[00:43:23.000 --> 00:43:32.000]  直著禱告,你跟上帝說吧。
[00:43:32.000 --> 00:43:56.000]  (上帝的禱告)
[00:43:56.000 --> 00:43:58.000]  我們向心禱告,
[00:43:58.000 --> 00:44:02.000]  親阿爸父,我們來到你的面前,
[00:44:02.000 --> 00:44:04.000]  我們永遠都不忘記,
[00:44:04.000 --> 00:44:07.000]  我們今天能夠稱你為阿爸父,
[00:44:07.000 --> 00:44:09.000]  因為你操縱耶穌基督,
[00:44:09.000 --> 00:44:13.000]  為我們每一個釘身在十架,
[00:44:13.000 --> 00:44:15.000]  流盡你的寶血,
[00:44:15.000 --> 00:44:17.000]  來到這個世間,
[00:44:17.000 --> 00:44:21.000]  受盡很多很多的苦,
[00:44:24.000 --> 00:44:28.000]  以致我們今天能夠成為你屬神的子民,
[00:44:28.000 --> 00:44:33.000]  主讓我們做一個感恩的兒女,
[00:44:33.000 --> 00:44:38.000]  我們面對著第四子堂的開展,
[00:44:38.000 --> 00:44:43.000]  讓我們看到這是你的心意,
[00:44:43.000 --> 00:44:48.000]  要更多人認識你的福音,
[00:44:48.000 --> 00:44:52.000]  得著這一份的愛,
[00:44:52.000 --> 00:44:54.000]  求主幫助我們,
[00:44:54.000 --> 00:44:58.000]  無論我們在前方還是後方,
[00:44:58.000 --> 00:45:00.000]  這是本地宣教,
[00:45:00.000 --> 00:45:03.000]  你將這個心放在我們裡面,
[00:45:03.000 --> 00:45:06.000]  讓我們有更多的思考,
[00:45:06.000 --> 00:45:08.000]  我們可以在這些事上,
[00:45:08.000 --> 00:45:10.000]  怎樣為你獻上,
[00:45:10.000 --> 00:45:13.000]  求主因待我們每一個,
[00:45:13.000 --> 00:45:16.000]  奉耶穌基督得聖的名字祈求,
[00:45:16.000 --> 00:45:17.000]  阿們。

