
[00:00:00.000 --> 00:00:03.400]  我們領受訊息之前一起禱告吧
[00:16:18.400 --> 00:16:20.400]  他們住在裏面
[00:16:20.400 --> 00:16:23.400]  然後他們覺得自己好像一隻鷹飛在上面
[00:16:23.400 --> 00:16:25.400]  空中的王者
[00:16:25.400 --> 00:16:27.400]  甚至好像在星宿望上去
[00:16:27.400 --> 00:16:28.400]  漫天星星
[00:16:28.400 --> 00:16:31.400]  搭了個鳥巢
[00:16:31.400 --> 00:16:33.400]  他們認為自己好像一隻鷹一樣
[00:16:33.400 --> 00:16:35.400]  在上面很安穩
[00:16:35.400 --> 00:16:36.400]  第四節
[00:16:36.400 --> 00:16:37.400]  主耶和華說
[00:16:37.400 --> 00:16:42.400]  我必從那裏拉你下來
[00:16:42.400 --> 00:16:44.400]  主耶和華說
[00:16:44.400 --> 00:16:47.400]  我必從那裏拉你下來
[00:16:47.400 --> 00:16:49.400]  當人過度自信自負的時候
[00:16:49.400 --> 00:16:53.400]  沒有承認上帝給他們一切的優勢的時候
[00:16:53.400 --> 00:16:56.400]  神就有管教和審判
[00:16:56.400 --> 00:16:58.400]  當然不只是驕傲
[00:16:58.400 --> 00:17:00.400]  並且他們後面有些罪行
[00:17:00.400 --> 00:17:03.400]  神仔細描述他們有八宗罪
[00:17:03.400 --> 00:17:05.400]  在他們有八宗罪之前
[00:17:05.400 --> 00:17:07.400]  神就下了審判
[00:17:07.400 --> 00:17:08.400]  究竟他們的優勢
[00:17:08.400 --> 00:17:12.400]  剛才說他們的高度是怎樣的呢?
[00:17:12.400 --> 00:17:14.400]  有幾張圖
[00:17:14.400 --> 00:17:16.400]  因為在四月期間裏面
[00:17:16.400 --> 00:17:19.400]  我和三十七位弟兄姊妹
[00:17:19.400 --> 00:17:21.400]  去約旦和以色列
[00:17:21.400 --> 00:17:25.400]  我去之前都邀請了一位執事Andrew
[00:17:25.400 --> 00:17:31.400]  我說恩福堂高還是彼特拉高呢?
[00:17:31.400 --> 00:17:33.400]  在目測裏面
[00:17:33.400 --> 00:17:34.400]  我又拍了個照片
[00:17:34.400 --> 00:17:36.400]  恩福堂在對面OK便利店拍照
[00:17:36.400 --> 00:17:39.400]  然後又給了一個題目
[00:17:39.400 --> 00:17:43.400]  我們密館的一個執事Andrew
[00:17:43.400 --> 00:17:45.400]  究竟有多高呢?
[00:17:45.400 --> 00:17:46.400]  Andrew也很小心
[00:17:46.400 --> 00:17:49.400]  他用Google搜尋一下恩福堂有多高
[00:17:49.400 --> 00:17:51.400]  然後我又用Google搜尋一下
[00:17:51.400 --> 00:17:57.400]  彼特拉這個城有多高
[00:17:57.400 --> 00:17:58.400]  弟兄告訴我
[00:17:58.400 --> 00:18:01.400]  大概恩福堂都過了八十米
[00:18:01.400 --> 00:18:04.400]  即是十九層很高的
[00:18:04.400 --> 00:18:07.400]  但是彼特拉是超過一百米
[00:18:07.400 --> 00:18:09.400]  大概是怎樣呢?
[00:18:09.400 --> 00:18:11.400]  你當做是羅氏
[00:18:11.400 --> 00:18:12.400]  和恩福堂那麼高
[00:18:12.400 --> 00:18:13.400]  很高
[00:18:13.400 --> 00:18:16.400]  而住的人,以東人就住在頂
[00:18:16.400 --> 00:18:19.400]  並且他們自己有些山洞
[00:18:19.400 --> 00:18:20.400]  是很隱藏的
[00:18:20.400 --> 00:18:21.400]  住在裏面
[00:18:21.400 --> 00:18:23.400]  然後它的長度
[00:18:23.400 --> 00:18:25.400]  今天彼特拉這個古城
[00:18:25.400 --> 00:18:27.400]  有一個叫蛇道
[00:18:27.400 --> 00:18:30.400]  蛇道有些地方很窄
[00:18:30.400 --> 00:18:31.400]  在很窄裏面
[00:18:31.400 --> 00:18:35.400]  大概兩匹馬車都過不了
[00:18:35.400 --> 00:18:37.400]  大概是甚麼意思呢?
[00:18:37.400 --> 00:18:39.400]  羅氏和恩福堂
[00:18:39.400 --> 00:18:41.400]  兩個很高的建築物
[00:18:41.400 --> 00:18:43.400]  然後他們收窄
[00:18:43.400 --> 00:18:44.400]  沒有像馬路那麼寬
[00:18:44.400 --> 00:18:46.400]  現在馬路有來回的
[00:18:46.400 --> 00:18:47.400]  少一半
[00:18:47.400 --> 00:18:48.400]  很小的地方
[00:18:48.400 --> 00:18:50.400]  你當有兩匹馬這樣的地方
[00:18:50.400 --> 00:18:54.400]  然後上面的以東人住在最頂
[00:18:54.400 --> 00:18:55.400]  住在恩福堂的頂
[00:18:55.400 --> 00:18:56.400]  羅氏的頂
[00:18:56.400 --> 00:18:58.400]  而這條蛇路
[00:18:58.400 --> 00:19:00.400]  由荔枝角去到長沙灣
[00:19:00.400 --> 00:19:02.400]  去到深水埗
[00:19:02.400 --> 00:19:03.400]  迂迴曲折
[00:19:03.400 --> 00:19:04.400]  他們住在上面
[00:19:04.400 --> 00:19:05.400]  任何軍隊
[00:19:05.400 --> 00:19:06.400]  任何人士
[00:19:06.400 --> 00:19:10.400]  想入侵他們的古城
[00:19:10.400 --> 00:19:12.400]  那個城裏面
[00:19:12.400 --> 00:19:14.400]  容易嗎?
[00:19:14.400 --> 00:19:17.400]  居高臨上臨下
[00:19:17.400 --> 00:19:19.400]  他們在上面
[00:19:19.400 --> 00:19:21.400]  只要他們捉夠的石頭
[00:19:21.400 --> 00:19:23.400]  都不用怎麼打了
[00:19:23.400 --> 00:19:25.400]  人們走那個蛇道很窄的地方
[00:19:25.400 --> 00:19:27.400]  他們扔下石頭
[00:19:27.400 --> 00:19:28.400]  大小石頭
[00:19:28.400 --> 00:19:30.400]  已經不用打了
[00:19:30.400 --> 00:19:32.400]  下面的人想扔石頭或者放箭
[00:19:32.400 --> 00:19:34.400]  都射不到那麼高
[00:19:34.400 --> 00:19:35.400]  並且就算射得高
[00:19:35.400 --> 00:19:37.400]  他們上面已經有很多的石
[00:19:37.400 --> 00:19:39.400]  已經做了保障
[00:19:39.400 --> 00:19:41.400]  當他們扔石頭下來的時候
[00:19:41.400 --> 00:19:43.400]  如果那個地方裏面那麼窄
[00:19:43.400 --> 00:19:45.400]  都走不掉的話
[00:19:45.400 --> 00:19:48.400]  在軍事上他們是天然優勢
[00:19:48.400 --> 00:19:50.400]  是易守難攻
[00:19:50.400 --> 00:19:51.400]  所以他們的高傲
[00:19:51.400 --> 00:19:52.400]  他們的自信
[00:19:52.400 --> 00:19:54.400]  是有原因的
[00:19:54.400 --> 00:19:57.400]  因為他們是天然有那種優勢
[00:19:57.400 --> 00:19:59.400]  當然如果我們今天比喻到
[00:19:59.400 --> 00:20:02.400]  可能有些人他天生在香港
[00:20:02.400 --> 00:20:04.400]  或者他有天然的優勢
[00:20:04.400 --> 00:20:05.400]  讀書特別厲害
[00:20:05.400 --> 00:20:07.400]  他又在家裏比較富裕
[00:20:07.400 --> 00:20:08.400]  富二代
[00:20:08.400 --> 00:20:10.400]  他又經濟豐裕
[00:20:10.400 --> 00:20:12.400]  他有天然的優勢也說不定
[00:20:12.400 --> 00:20:17.400]  而皮特拉當時的古城
[00:20:17.400 --> 00:20:19.400]  目測是很高的
[00:20:19.400 --> 00:20:21.400]  已經是超過一百米以上
[00:20:21.400 --> 00:20:23.400]  予視者他們的自信
[00:20:23.400 --> 00:20:25.400]  是有基礎的
[00:20:25.400 --> 00:20:28.400]  他們那種的安全感
[00:20:28.400 --> 00:20:31.400]  是建立在天然的保障
[00:20:31.400 --> 00:20:34.400]  並且剛才說他們還有其他
[00:20:34.400 --> 00:20:37.400]  覺得自信自負的地方
[00:20:38.400 --> 00:20:40.400]  除了這個高度之外
[00:20:40.400 --> 00:20:41.400]  我們可以看回
[00:20:41.400 --> 00:20:45.400]  他覺得自己好像一隻鷹在上面
[00:20:45.400 --> 00:20:47.400]  是很大優勢
[00:20:47.400 --> 00:20:49.400]  但上帝說一定會將他拉下來
[00:20:49.400 --> 00:20:52.400]  因為是主耶和華說的
[00:20:52.400 --> 00:20:53.400]  予視者
[00:20:53.400 --> 00:20:56.400]  神是逐一將他們的驕傲拿走
[00:20:56.400 --> 00:20:59.400]  包括了剛才說他們很多的財寶
[00:20:59.400 --> 00:21:02.400]  收藏在那些隱藏的洞裏面
[00:21:02.400 --> 00:21:04.400]  他們這個洞裏面
[00:21:04.400 --> 00:21:06.400]  聖經描述在第五節第六節
[00:21:06.400 --> 00:21:08.400]  他們雖然放了很多財寶
[00:21:08.400 --> 00:21:10.400]  在那些山洞裏面很隱藏
[00:21:10.400 --> 00:21:12.400]  神要審判他們的時候
[00:21:12.400 --> 00:21:15.400]  盜賊來到這個地方
[00:21:15.400 --> 00:21:17.400]  一般小偷拿的東西
[00:21:17.400 --> 00:21:19.400]  拿最重要的東西就走了
[00:21:19.400 --> 00:21:21.400]  不會拿走所有東西
[00:21:21.400 --> 00:21:23.400]  然後在第五節下半節
[00:21:23.400 --> 00:21:25.400]  摘葡萄的舊約裏面
[00:21:25.400 --> 00:21:27.400]  會留下一點給窮的人
[00:21:27.400 --> 00:21:29.400]  但第五節上帝說
[00:21:29.400 --> 00:21:31.400]  審判他們的時候
[00:21:31.400 --> 00:21:34.400]  他們全部的東西都沒有了
[00:21:34.400 --> 00:21:37.400]  就是說那些盜賊來有足夠時間
[00:21:37.400 --> 00:21:39.400]  他家裏所有的東西
[00:21:39.400 --> 00:21:41.400]  所有財寶的東西都清倉
[00:21:41.400 --> 00:21:45.400]  摘葡萄的沒有留下任何的葡萄
[00:21:45.400 --> 00:21:48.400]  是徹底地審判耳東
[00:21:48.400 --> 00:21:54.400]  當如果你今天去皮特拉
[00:21:54.400 --> 00:21:57.400]  這個耀塞耳東的古城
[00:21:57.400 --> 00:21:59.400]  一個首都或者耀塞
[00:21:59.400 --> 00:22:02.400]  它有一個剛才好像一個神殿
[00:22:02.400 --> 00:22:03.400]  玫瑰神殿
[00:22:03.400 --> 00:22:05.400]  當你進去的時候知道
[00:22:05.400 --> 00:22:06.400]  裏面空空的
[00:22:06.400 --> 00:22:08.400]  沒有任何寶物
[00:22:08.400 --> 00:22:10.400]  已經被人拿走了
[00:22:10.400 --> 00:22:12.400]  而山洞也沒有甚麼人住在上面
[00:22:12.400 --> 00:22:13.400]  只是旅遊區
[00:22:13.400 --> 00:22:15.400]  讓人來觀光
[00:22:15.400 --> 00:22:18.400]  看看一個空的廢墟廢城
[00:22:18.400 --> 00:22:20.400]  是很宏偉的
[00:22:20.400 --> 00:22:23.400]  但是裏面是甚麼都沒有
[00:22:23.400 --> 00:22:24.400]  是甚麼意思
[00:22:24.400 --> 00:22:26.400]  應驗了上帝的審判
[00:22:26.400 --> 00:22:27.400]  他們曾經驕傲的
[00:22:27.400 --> 00:22:29.400]  曾經繁盛的
[00:22:29.400 --> 00:22:31.400]  曾經有很多財寶的
[00:22:31.400 --> 00:22:33.400]  軍事是很有優勢的
[00:22:33.400 --> 00:22:36.400]  但是今天只有一個廢墟
[00:22:36.400 --> 00:22:38.400]  神的審判是應驗了
[00:22:38.400 --> 00:22:40.400]  然後在耳塑
[00:22:40.400 --> 00:22:42.400]  就是在說耳東和耳塑
[00:22:42.400 --> 00:22:45.400]  因為耳塑代表了他們的祖先
[00:22:45.400 --> 00:22:46.400]  代表了耳東
[00:22:46.400 --> 00:22:48.400]  他遇到被人搜查的時候
[00:22:48.400 --> 00:22:51.400]  隱藏的寶物都被搜出來
[00:22:51.400 --> 00:22:54.400]  所有的東西都被搜出來
[00:22:54.400 --> 00:22:55.400]  跟你結盟的
[00:22:55.400 --> 00:22:57.400]  他有聯盟的國家
[00:22:57.400 --> 00:23:00.400]  然後驅逐他們去到邊境
[00:23:00.400 --> 00:23:02.400]  並且跟他們很老友的
[00:23:02.400 --> 00:23:04.400]  曾經很合作的
[00:23:04.400 --> 00:23:05.400]  都欺騙他們
[00:23:05.400 --> 00:23:07.400]  跟他們曾經吃飯的
[00:23:07.400 --> 00:23:09.400]  都圈套陷害他們
[00:23:09.400 --> 00:23:13.400]  原來這些聯盟不是那麼可靠
[00:23:13.400 --> 00:23:16.400]  正如他對人對得不好的時候
[00:23:16.400 --> 00:23:17.400]  在十五節
[00:23:17.400 --> 00:23:19.400]  神就說你怎樣對人
[00:23:19.400 --> 00:23:21.400]  你也都會追受到報應
[00:23:21.400 --> 00:23:24.400]  這裏說他的聯盟是失效的
[00:23:24.400 --> 00:23:25.400]  現在國際上
[00:23:25.400 --> 00:23:28.400]  很多國家與國家都有自己的聯盟
[00:23:28.400 --> 00:23:29.400]  當利益之下
[00:23:29.400 --> 00:23:32.400]  有時聯盟都會好像不守承諾
[00:23:32.400 --> 00:23:36.400]  所以聯盟是否真的那麼可靠呢
[00:23:36.400 --> 00:23:38.400]  第八節
[00:23:38.400 --> 00:23:39.400]  到那一日
[00:23:39.400 --> 00:23:43.400]  我豈不從耳東除滅智慧人
[00:23:43.400 --> 00:23:45.400]  從耳掃山除滅聰明人
[00:23:45.400 --> 00:23:47.400]  這是耶華說的
[00:23:47.400 --> 00:23:49.400]  當耳東誇耀自己
[00:23:49.400 --> 00:23:53.400]  軍事和經濟是很有發展的時候
[00:23:53.400 --> 00:23:55.400]  有智慧有聰明
[00:23:55.400 --> 00:23:57.400]  上帝說要除滅
[00:23:57.400 --> 00:24:01.400]  提曼娜就是當時耳東的大學城
[00:24:01.400 --> 00:24:02.400]  這些大學城裏面
[00:24:02.400 --> 00:24:04.400]  都有些軍事的專家
[00:24:04.400 --> 00:24:06.400]  也都有勇士
[00:24:06.400 --> 00:24:07.400]  是很能打的
[00:24:07.400 --> 00:24:09.400]  但是他們都驚惶
[00:24:09.400 --> 00:24:11.400]  以至耳掃山裏面的人
[00:24:11.400 --> 00:24:13.400]  都被殺戮剪除
[00:24:13.400 --> 00:24:17.400]  所以今天來到耳東
[00:24:17.400 --> 00:24:20.400]  或者叫做約旦的皮特拉
[00:24:20.400 --> 00:24:24.400]  裏面所說的這幾方面的
[00:24:24.400 --> 00:24:26.400]  他們本來誇口的東西都沒有了
[00:24:26.400 --> 00:24:29.400]  這五方面都沒有了
[00:24:29.400 --> 00:24:33.400]  神說的話會不會不退言
[00:24:33.400 --> 00:24:36.400]  會不會不真實
[00:24:36.400 --> 00:24:38.400]  會不會說謊
[00:24:38.400 --> 00:24:39.400]  不會
[00:24:39.400 --> 00:24:42.400]  神說過的話是一定會實現的
[00:24:42.400 --> 00:24:45.400]  所以耶華說的訊息
[00:24:45.400 --> 00:24:48.400]  雖然有二十一節的聖經
[00:24:48.400 --> 00:24:50.400]  但是聖經裏面出現了五次
[00:24:50.400 --> 00:24:53.400]  第一節出現了兩次耶華的訊息
[00:24:53.400 --> 00:24:56.400]  第四節 第八節 第十八節
[00:24:56.400 --> 00:24:58.400]  都說主耶華說的
[00:24:58.400 --> 00:25:02.400]  就是說到這個上帝耶華神是信實可靠
[00:25:02.400 --> 00:25:04.400]  祂說的話說得出
[00:25:04.400 --> 00:25:06.400]  是一定做得到
[00:25:06.400 --> 00:25:09.400]  並且這個世界是一定在祂的主權之下
[00:25:09.400 --> 00:25:14.400]  是會按祂的說話心意去發展
[00:25:14.400 --> 00:25:17.400]  有些什麼成為我們提醒呢
[00:25:17.400 --> 00:25:20.400]  神的宣告的審判應驗了
[00:25:20.400 --> 00:25:22.400]  對我們有什麼提醒呢
[00:25:22.400 --> 00:25:25.400]  有四方面希望成為我們的提醒
[00:25:25.400 --> 00:25:26.400]  第一方面
[00:25:26.400 --> 00:25:28.400]  這位信實公義的主
[00:25:28.400 --> 00:25:30.400]  是祂的屬性
[00:25:30.400 --> 00:25:32.400]  當我們讀歷史書
[00:25:32.400 --> 00:25:35.400]  讀敘述性的經文的時候
[00:25:35.400 --> 00:25:36.400]  要去留意
[00:25:36.400 --> 00:25:38.400]  透過敘述式的經文
[00:25:38.400 --> 00:25:41.400]  我們認識上帝的一些什麼屬性
[00:25:41.400 --> 00:25:43.400]  祂有些什麼屬性
[00:25:43.400 --> 00:25:45.400]  這個是我們讀舊約聖經或者新約聖經
[00:25:45.400 --> 00:25:48.400]  關於我們說故事
[00:25:48.400 --> 00:25:49.400]  敘述性的經文
[00:25:49.400 --> 00:25:51.400]  要學的就是留意
[00:25:51.400 --> 00:25:53.400]  作者帶給我們
[00:25:53.400 --> 00:25:55.400]  神有些什麼屬性
[00:25:55.400 --> 00:25:58.400]  其中重複了幾次主耶華說
[00:25:58.400 --> 00:25:59.400]  主耶華說
[00:25:59.400 --> 00:26:00.400]  告訴我們
[00:26:00.400 --> 00:26:02.400]  我們的神是信實的主
[00:26:02.400 --> 00:26:04.400]  祂是言出必行
[00:26:04.400 --> 00:26:06.400]  說一句話一定算數
[00:26:06.400 --> 00:26:08.400]  而祂有主權
[00:26:08.400 --> 00:26:10.400]  祂怎樣審判驕傲自恃的人
[00:26:10.400 --> 00:26:13.400]  並且動員甚至到未信的當時的列國
[00:26:13.400 --> 00:26:16.400]  去管教異動
[00:26:16.400 --> 00:26:18.400]  之後也都審判列國的驕傲
[00:26:18.400 --> 00:26:20.400]  第三方面
[00:26:20.400 --> 00:26:22.400]  人應該謙卑承認
[00:26:22.400 --> 00:26:25.400]  一切的優勢
[00:26:25.400 --> 00:26:27.400]  甚至一切美好美善
[00:26:27.400 --> 00:26:29.400]  都是神所賜的
[00:26:29.400 --> 00:26:31.400]  所以亞國書的一章十七節
[00:26:31.400 --> 00:26:32.400]  提醒我們
[00:26:32.400 --> 00:26:35.400]  各樣美善的恩典
[00:26:35.400 --> 00:26:37.400]  在和修本
[00:26:37.400 --> 00:26:40.400]  恩澤各樣完美的賞賜
[00:26:40.400 --> 00:26:42.400]  都是從上頭而來
[00:26:42.400 --> 00:26:44.400]  原來所有美好的優勢
[00:26:44.400 --> 00:26:45.400]  神的恩典和祝福
[00:26:45.400 --> 00:26:47.400]  都是由天父給的
[00:26:47.400 --> 00:26:49.400]  我們要學去感恩
[00:26:49.400 --> 00:26:52.400]  正如最近有一個藝人
[00:26:52.400 --> 00:26:54.400]  他經歷了十次提名
[00:26:54.400 --> 00:26:57.400]  最近在影視裏他能夠出色
[00:26:57.400 --> 00:26:58.400]  以往唱歌厲害
[00:26:58.400 --> 00:27:03.400]  但原來做一個女演員
[00:27:03.400 --> 00:27:05.400]  被肯定也是很重要
[00:27:05.400 --> 00:27:06.400]  十次提名
[00:27:06.400 --> 00:27:07.400]  這次沒有陪跑
[00:27:07.400 --> 00:27:09.400]  他領獎的時候很感動
[00:27:09.400 --> 00:27:12.400]  他感謝神給他的恩典
[00:27:12.400 --> 00:27:15.400]  也給他過去不是那麼順暢
[00:27:15.400 --> 00:27:18.400]  讓他真的謙卑地去領受
[00:27:18.400 --> 00:27:20.400]  最近的恩典
[00:27:20.400 --> 00:27:22.400]  所有都是神的恩典
[00:27:22.400 --> 00:27:24.400]  這一切都是提醒我們
[00:27:24.400 --> 00:27:25.400]  我們有恩典的時候
[00:27:25.400 --> 00:27:27.400]  要承認是神給的
[00:27:27.400 --> 00:27:28.400]  無論是你的財富
[00:27:28.400 --> 00:27:29.400]  你的聰明
[00:27:29.400 --> 00:27:30.400]  你的智慧
[00:27:30.400 --> 00:27:31.400]  你的體能
[00:27:31.400 --> 00:27:34.400]  你家裏所有的好東西
[00:27:34.400 --> 00:27:35.400]  你都要承認
[00:27:35.400 --> 00:27:38.400]  上帝恩典是憐憫
[00:27:38.400 --> 00:27:39.400]  不是必然
[00:27:39.400 --> 00:27:40.400]  甚至你自己感恩
[00:27:40.400 --> 00:27:43.400]  也要幫自己的子女去多多感恩
[00:27:43.400 --> 00:27:47.400]  我最近也去探望一對未信的夫婦
[00:27:47.400 --> 00:27:50.400]  雖然他還沒有機會來到我們離世團體
[00:27:50.400 --> 00:27:53.400]  不過這兩位長者他們都是專業人士
[00:27:53.400 --> 00:27:54.400]  他們的嘆息
[00:27:54.400 --> 00:27:57.400]  他們的嘆息就是他們在年輕的時候
[00:27:57.400 --> 00:28:01.400]  沒有將中國和一些優美的傳統
[00:28:01.400 --> 00:28:02.400]  孝敬父母
[00:28:02.400 --> 00:28:03.400]  感恩
[00:28:03.400 --> 00:28:04.400]  知足
[00:28:04.400 --> 00:28:05.400]  去提醒子女
[00:28:05.400 --> 00:28:08.400]  很小就鼓勵他們盡快自立
[00:28:08.400 --> 00:28:11.400]  可以不用將來孝順父母
[00:28:11.400 --> 00:28:12.400]  然後
[00:28:13.400 --> 00:28:15.400]  他們將最好的父母
[00:28:15.400 --> 00:28:18.400]  最好的經濟和教育的條件
[00:28:18.400 --> 00:28:20.400]  送他們在美國最好的大學
[00:28:20.400 --> 00:28:22.400]  當子女成長了之後
[00:28:22.400 --> 00:28:24.400]  他有一點後悔就是
[00:28:24.400 --> 00:28:27.400]  他完全吸收了我以前說的
[00:28:27.400 --> 00:28:28.400]  不用理會父母了
[00:28:28.400 --> 00:28:32.400]  你可以自立的時候就飛了
[00:28:32.400 --> 00:28:33.400]  當他們真的飛走了
[00:28:33.400 --> 00:28:35.400]  他們兩個一飛走
[00:28:35.400 --> 00:28:37.400]  現在兩老很空巢地
[00:28:37.400 --> 00:28:39.400]  這樣很唏噓地
[00:28:39.400 --> 00:28:44.400]  感受到好像子女沒有辦法去學感恩
[00:28:44.400 --> 00:28:47.400]  並且有時候覺得父母給得不夠
[00:28:47.400 --> 00:28:49.400]  我聽過有不少的大英姐妹
[00:28:49.400 --> 00:28:51.400]  甚至專業的人士
[00:28:51.400 --> 00:28:54.400]  父母給最好的物質條件給他們
[00:28:54.400 --> 00:28:57.400]  但是有時候子女不懂得去感恩
[00:28:57.400 --> 00:28:59.400]  並且有時候抱怨
[00:28:59.400 --> 00:29:01.400]  父母給得不夠好
[00:29:01.400 --> 00:29:02.400]  不夠多
[00:29:02.400 --> 00:29:04.400]  甚至到如果他離開了上帝
[00:29:04.400 --> 00:29:07.400]  覺得上帝虧欠了他
[00:29:07.400 --> 00:29:09.400]  他的人生有些子女
[00:29:09.400 --> 00:29:12.400]  就自己一路靠自己走他人生的路
[00:29:12.400 --> 00:29:13.400]  這些是很危險的
[00:29:13.400 --> 00:29:16.400]  所以我們人生不只為子女
[00:29:16.400 --> 00:29:20.400]  預備很好的物質條件和他規劃
[00:29:20.400 --> 00:29:21.400]  並且如果能夠的話
[00:29:21.400 --> 00:29:23.400]  和他一起常常感恩
[00:29:23.400 --> 00:29:25.400]  都是一個肅靈的
[00:29:25.400 --> 00:29:27.400]  一個學習謙卑的
[00:29:27.400 --> 00:29:28.400]  很有效的
[00:29:28.400 --> 00:29:31.400]  預防驕傲的一個情況
[00:29:31.400 --> 00:29:32.400]  承認一切美好
[00:29:32.400 --> 00:29:34.400]  都是從神而來
[00:29:34.400 --> 00:29:36.400]  第四方面要學的
[00:29:36.400 --> 00:29:38.400]  俄巴底亞這個神的僕人
[00:29:38.400 --> 00:29:39.400]  不見經傳
[00:29:39.400 --> 00:29:42.400]  他只是一個待上帝發言的人
[00:29:42.400 --> 00:29:44.400]  他捉緊神說過的話
[00:29:44.400 --> 00:29:46.400]  就去表達
[00:29:46.400 --> 00:29:48.400]  其實在新約的時候
[00:29:48.400 --> 00:29:50.400]  神都說過一些話
[00:29:50.400 --> 00:29:52.400]  今天我們這裡每一個屬神的兒女
[00:29:52.400 --> 00:29:54.400]  都是神的僕人子女
[00:29:54.400 --> 00:29:56.400]  你都會
[00:29:56.400 --> 00:29:58.400]  隨時在你身邊有些人
[00:29:58.400 --> 00:30:00.400]  你都可以待上帝發言
[00:30:00.400 --> 00:30:02.400]  發言是甚麼呢
[00:30:02.400 --> 00:30:05.400]  在彼得後書三章十到十二節
[00:30:05.400 --> 00:30:07.400]  其實主曾經說過
[00:30:07.400 --> 00:30:09.400]  在末後的日子
[00:30:09.400 --> 00:30:10.400]  祂一定會回來
[00:30:10.400 --> 00:30:11.400]  並且祂回來的時候
[00:30:11.400 --> 00:30:12.400]  好像賊一樣
[00:30:12.400 --> 00:30:15.400]  在那一天
[00:30:15.400 --> 00:30:16.400]  俄巴底亞書也有說
[00:30:16.400 --> 00:30:18.400]  審判那一天
[00:30:18.400 --> 00:30:21.400]  上天要來審判
[00:30:21.400 --> 00:30:23.400]  主耶穌回來要審判的時候
[00:30:23.400 --> 00:30:25.400]  會一切
[00:30:25.400 --> 00:30:27.400]  好像洪水一樣
[00:30:27.400 --> 00:30:28.400]  聖經說
[00:30:28.400 --> 00:30:30.400]  羅亞日子那些人吃喝玩樂
[00:30:30.400 --> 00:30:32.400]  有洪水來
[00:30:32.400 --> 00:30:33.400]  但是聖經又說了
[00:30:33.400 --> 00:30:36.400]  耶穌再回來審判的時候
[00:30:36.400 --> 00:30:39.400]  祂會審判那些人的高傲自負
[00:30:39.400 --> 00:30:41.400]  一切有形的物質
[00:30:41.400 --> 00:30:44.400]  都會被火融化
[00:30:44.400 --> 00:30:46.400]  不再是用洪水了
[00:30:46.400 --> 00:30:47.400]  是用火
[00:30:47.400 --> 00:30:50.400]  所有地上萬物的東西都要燒盡
[00:30:50.400 --> 00:30:52.400]  一切有形的物質都會消失
[00:30:52.400 --> 00:30:53.400]  都會融化
[00:30:53.400 --> 00:30:57.400]  提醒我們世人要聖潔敬虔
[00:30:57.400 --> 00:30:59.400]  等候耶穌回來
[00:30:59.400 --> 00:31:02.400]  提醒我們要有一個敬畏的心
[00:31:02.400 --> 00:31:04.400]  因為知道耶穌回來的時候
[00:31:04.400 --> 00:31:08.400]  所有東西都會燒到融化
[00:31:08.400 --> 00:31:09.400]  烈火融化
[00:31:09.400 --> 00:31:13.400]  所以在彼得候書三章十二節
[00:31:13.400 --> 00:31:16.400]  全部的東西都融化了
[00:31:16.400 --> 00:31:17.400]  即是什麼呢
[00:31:17.400 --> 00:31:20.400]  保險箱裡面的東西
[00:31:20.400 --> 00:31:22.400]  可能鑽石
[00:31:22.400 --> 00:31:25.400]  可能很多層樓的房契
[00:31:25.400 --> 00:31:28.400]  可能ETF的基金
[00:31:28.400 --> 00:31:29.400]  Risk的
[00:31:29.400 --> 00:31:31.400]  或者是股票
[00:31:31.400 --> 00:31:33.400]  世界有一天
[00:31:33.400 --> 00:31:37.400]  所有你認為最安全的保障
[00:31:37.400 --> 00:31:40.400]  當聖經說了那一天
[00:31:40.400 --> 00:31:43.400]  是主耶華神一早說了舊約和新約
[00:31:43.400 --> 00:31:46.400]  祂會回來審判萬民
[00:31:46.400 --> 00:31:48.400]  祂審判的時候不再用洪水
[00:31:48.400 --> 00:31:50.400]  是突然間的
[00:31:50.400 --> 00:31:53.400]  科學家可能會不會是找石撞地球
[00:31:53.400 --> 00:31:57.400]  會不會核彈會發生一個不知道怎樣的情況下
[00:31:57.400 --> 00:32:00.400]  地球很多的變化
[00:32:00.400 --> 00:32:01.400]  所有擁有的東西
[00:32:01.400 --> 00:32:07.400]  聖經說在火之下會融化
[00:32:07.400 --> 00:32:08.400]  你明白我的意思嗎
[00:32:08.400 --> 00:32:11.400]  你今天都是神的僕人使女
[00:32:11.400 --> 00:32:14.400]  你都好像俄巴底亞一樣
[00:32:14.400 --> 00:32:15.400]  你都有你的角色
[00:32:15.400 --> 00:32:16.400]  如果你身邊有些人
[00:32:16.400 --> 00:32:20.400]  他擁有很多的優勢自負的話
[00:32:20.400 --> 00:32:21.400]  你可以提一下他
[00:32:21.400 --> 00:32:24.400]  人生的規劃不是地上物質的一切
[00:32:24.400 --> 00:32:27.400]  希望他認識神和敬畏神
[00:32:27.400 --> 00:32:29.400]  並且早點去依靠神
[00:32:29.400 --> 00:32:31.400]  我們的安全保障
[00:32:31.400 --> 00:32:36.400]  我們的一切一切恩典都是來自神
[00:32:36.400 --> 00:32:38.400]  第二方面要跟你思想
[00:32:38.400 --> 00:32:41.400]  神審判以東不是就這樣說的
[00:32:41.400 --> 00:32:43.400]  原來上帝有個賬簿
[00:32:43.400 --> 00:32:47.400]  上帝對以東審判他的罪行有八宗罪
