
[00:00:00.000 --> 00:00:02.000]  各位聽眾各位朋友 早安平安
[00:18:37.000 --> 00:18:40.000]  又有泰國的咖啡
[00:18:40.000 --> 00:18:44.000]  和不同的差會去介紹泰國的福音工作
[00:18:44.000 --> 00:18:46.000]  各位弟兄姊妹
[00:18:46.000 --> 00:18:50.000]  耶穌當日走遍城鄉
[00:18:50.000 --> 00:18:52.000]  對我們今天有什麼提醒呢
[00:18:52.000 --> 00:18:55.000]  如果我們說我們有傳福音
[00:18:55.000 --> 00:18:57.000]  宣教的心智
[00:18:57.000 --> 00:19:02.000]  卻遺忘人在水深火熱當中的時候
[00:19:02.000 --> 00:19:06.000]  這個是不是耶穌的心意呢
[00:19:06.000 --> 00:19:11.000]  現在我們一起去思想
[00:19:11.000 --> 00:19:15.000]  《馬太福音》九章三十六節
[00:19:15.000 --> 00:19:16.000]  我們一起讀好不好
[00:19:16.000 --> 00:19:21.000]  「他看見一大群人就憐憫他們
[00:19:21.000 --> 00:19:24.000]  因為他們困苦無助
[00:19:24.000 --> 00:19:26.000]  魚和羊沒有牧人一般
[00:19:26.000 --> 00:19:28.000]  剛才我都提過
[00:19:28.000 --> 00:19:30.000]  三十六節說到
[00:19:30.000 --> 00:19:32.000]  他看見很多人這一句
[00:19:32.000 --> 00:19:34.000]  其實是依附著走遍各城各鄉
[00:19:34.000 --> 00:19:37.000]  這個主要動詞的那一句主句
[00:19:37.000 --> 00:19:40.000]  四句分詞句子的最後一句
[00:19:40.000 --> 00:19:42.000]  問題來了
[00:19:42.000 --> 00:19:47.000]  就是說其實耶穌是先走遍各城各鄉
[00:19:47.000 --> 00:19:50.000]  其實他做了很多事
[00:19:50.000 --> 00:19:52.000]  然後才看見那些人
[00:19:52.000 --> 00:19:54.000]  先心生憐憫
[00:19:54.000 --> 00:19:56.000]  我們一向不是說
[00:19:56.000 --> 00:20:00.000]  我們是先看見後行動嗎
[00:20:00.000 --> 00:20:03.000]  但這裡耶穌的榜樣是反過來的
[00:20:03.000 --> 00:20:07.000]  他是先行動後看見
[00:20:07.000 --> 00:20:09.000]  這麼古怪
[00:20:09.000 --> 00:20:14.000]  耶穌先在各城各鄉的會堂裡教訓人
[00:20:14.000 --> 00:20:16.000]  宣講天國的福音
[00:20:16.000 --> 00:20:17.000]  醫治各人的病症
[00:20:17.000 --> 00:20:18.000]  做了很多事
[00:20:18.000 --> 00:20:21.000]  在當中先看見很多人
[00:20:21.000 --> 00:20:23.000]  再憐憫他們
[00:20:23.000 --> 00:20:25.000]  究竟是什麼意思呢
[00:20:25.000 --> 00:20:28.000]  我在想
[00:20:28.000 --> 00:20:32.000]  先看見後行動
[00:20:32.000 --> 00:20:35.000]  是一種以解決問題為目標
[00:20:35.000 --> 00:20:37.000]  和人本的世俗思維
[00:20:37.000 --> 00:20:38.000]  什麼意思呢
[00:20:38.000 --> 00:20:41.000]  先看見後行動就是
[00:20:41.000 --> 00:20:42.000]  我透過觀察
[00:20:42.000 --> 00:20:44.000]  我去分析對方
[00:20:44.000 --> 00:20:45.000]  我去了解問題
[00:20:45.000 --> 00:20:46.000]  釐定問題的所在
[00:20:46.000 --> 00:20:49.000]  然後我去策劃解決問題的方法
[00:20:49.000 --> 00:20:52.000]  最後我採取行動去解決問題
[00:20:52.000 --> 00:20:53.000]  整個過程中
[00:20:53.000 --> 00:20:59.000]  我自命為問題解決方法的關鍵和核心角色
[00:20:59.000 --> 00:21:00.000]  當然
[00:21:00.000 --> 00:21:01.000]  在這個過程中
[00:21:01.000 --> 00:21:03.000]  我可以求問上帝
[00:21:03.000 --> 00:21:04.000]  當然可以
[00:21:04.000 --> 00:21:06.000]  聽取祂的意見引領
[00:21:06.000 --> 00:21:07.000]  不過
[00:21:07.000 --> 00:21:09.000]  我可以選擇
[00:21:09.000 --> 00:21:11.000]  這個仍然離不開
[00:21:11.000 --> 00:21:15.000]  我才是解決問題的主角
[00:21:15.000 --> 00:21:16.000]  但相反
[00:21:16.000 --> 00:21:19.000]  如果是先行動後看見
[00:21:19.000 --> 00:21:21.000]  就謙卑很多
[00:21:21.000 --> 00:21:23.000]  我的行動
[00:21:23.000 --> 00:21:28.000]  只是促進我被上帝開我的眼界視野的過程
[00:21:28.000 --> 00:21:33.000]  我不再是上帝履行救贖工作的主角
[00:21:33.000 --> 00:21:34.000]  我的生命
[00:21:34.000 --> 00:21:38.000]  都會因為透過我服侍的行動
[00:21:38.000 --> 00:21:40.000]  被上帝改變我的心
[00:21:40.000 --> 00:21:41.000]  即是說
[00:21:41.000 --> 00:21:43.000]  其實在這個過程中
[00:21:43.000 --> 00:21:47.000]  我都是上帝救贖的工作一部分
[00:21:50.000 --> 00:21:51.000]  各位親愛的弟兄姊妹
[00:21:51.000 --> 00:21:53.000]  看見了嗎?
[00:21:53.000 --> 00:21:56.000]  耶穌活出一個什麼榜樣給我們看呢?
[00:21:56.000 --> 00:21:58.000]  耶穌當然是完全的人
[00:21:58.000 --> 00:21:59.000]  完全的神
[00:21:59.000 --> 00:22:00.000]  唯一的救主
[00:22:00.000 --> 00:22:01.000]  不過
[00:22:01.000 --> 00:22:04.000]  祂都謙卑地活出一種這樣的樣式
[00:22:04.000 --> 00:22:06.000]  給我們效法
[00:22:06.000 --> 00:22:08.000]  祂沒有將自己的服侍
[00:22:08.000 --> 00:22:09.000]  祝福別人的行動
[00:22:09.000 --> 00:22:11.000]  成為解決別人問題
[00:22:11.000 --> 00:22:13.000]  我改變你生命
[00:22:13.000 --> 00:22:16.000]  我成為改變你生命的靈丹妙藥
[00:22:16.000 --> 00:22:17.000]  其實
[00:22:17.000 --> 00:22:18.000]  這樣想都很驕傲
[00:22:18.000 --> 00:22:20.000]  很自我中心
[00:22:20.000 --> 00:22:21.000]  相反
[00:22:21.000 --> 00:22:24.000]  祂謙卑地藉著服侍別人
[00:22:24.000 --> 00:22:26.000]  祝福別人的行動
[00:22:26.000 --> 00:22:31.000]  去成為祂深入察看別人需要的渠道
[00:22:31.000 --> 00:22:34.000]  令到自己有份憐憫之情
[00:22:34.000 --> 00:22:36.000]  去繼續服侍別人
[00:22:36.000 --> 00:22:40.000]  耶穌的榜樣竟然是活出一個
[00:22:40.000 --> 00:22:42.000]  祂的服侍不是為了改變別人
[00:22:42.000 --> 00:22:45.000]  是為了自己的生命被改變的一個榜樣
[00:22:45.000 --> 00:22:52.000]  我們問究竟
[00:22:52.000 --> 00:22:54.000]  什麼叫做憐憫呢?
[00:22:54.000 --> 00:22:59.000]  憐憫這個字是說到牽腸掛肚
[00:22:59.000 --> 00:23:01.000]  絞動心腸
[00:23:01.000 --> 00:23:03.000]  這個詞彙
[00:23:03.000 --> 00:23:06.000]  是會翻譯為動詞心
[00:23:06.000 --> 00:23:08.000]  即我們被動
[00:23:08.000 --> 00:23:10.000]  除了這裡之外
[00:23:10.000 --> 00:23:12.000]  其實馬太福音另外還有三次
[00:23:12.000 --> 00:23:16.000]  講到耶穌憐憫的故事
[00:23:16.000 --> 00:23:18.000]  分別是十四章十四節
[00:23:18.000 --> 00:23:20.000]  十五章三十二節和二十章三十四節
[00:23:20.000 --> 00:23:22.000]  即是我們今天第九章
[00:23:22.000 --> 00:23:24.000]  是第一次講到耶穌憐憫
[00:23:24.000 --> 00:23:27.000]  原來這四次都不約而同
[00:23:27.000 --> 00:23:29.000]  講到本來
[00:23:29.000 --> 00:23:31.000]  祂應該在侍奉中
[00:23:31.000 --> 00:23:33.000]  遇到一些難阻 衝擊阻力
[00:23:33.000 --> 00:23:35.000]  祂應該退下來
[00:23:35.000 --> 00:23:37.000]  稍為休息一下
[00:23:37.000 --> 00:23:38.000]  才繼續上路
[00:23:38.000 --> 00:23:40.000]  不過剛剛相反
[00:23:40.000 --> 00:23:42.000]  經文就是告訴我們
[00:23:42.000 --> 00:23:44.000]  祂遇到一些情況
[00:23:44.000 --> 00:23:46.000]  祂產生憐憫之情
[00:23:46.000 --> 00:23:49.000]  祂就有力繼續為主作供
[00:23:49.000 --> 00:23:53.000]  先講今天這段經文
[00:23:53.000 --> 00:23:55.000]  即我們今天第九章這裡
[00:23:55.000 --> 00:23:57.000]  上文下理第八第九章
[00:23:57.000 --> 00:23:59.000]  記載耶穌醫病趕鬼
[00:23:59.000 --> 00:24:01.000]  拯救很多人在水深火熱裡
[00:24:01.000 --> 00:24:03.000]  不過最後
[00:24:03.000 --> 00:24:06.000]  法利塞人卻誣衊祂是靠鬼王趕鬼
[00:24:06.000 --> 00:24:08.000]  你想想
[00:24:08.000 --> 00:24:10.000]  你做了很多事
[00:24:10.000 --> 00:24:13.000]  但對方後來只不過用一句說話
[00:24:13.000 --> 00:24:15.000]  就全盤否定你了
[00:24:15.000 --> 00:24:17.000]  你說多麼氣餒
[00:24:17.000 --> 00:24:21.000]  不過當耶穌走遍各城各鄉
[00:24:21.000 --> 00:24:24.000]  看見很多人的困苦流離
[00:24:24.000 --> 00:24:27.000]  如同羊沒有牧人一般的時候
[00:24:27.000 --> 00:24:29.000]  祂就心生憐憫之情
[00:24:29.000 --> 00:24:31.000]  繼續做下去
[00:24:31.000 --> 00:24:33.000]  第二段記載
[00:24:33.000 --> 00:24:35.000]  是馬太福音十四章
[00:24:35.000 --> 00:24:38.000]  當耶穌知道施洗若寒
[00:24:38.000 --> 00:24:40.000]  即是祂和祂從小玩到大
[00:24:40.000 --> 00:24:42.000]  祂是祂的親戚
[00:24:42.000 --> 00:24:44.000]  是祂的親密戰友
[00:24:44.000 --> 00:24:46.000]  是祂為祂開路的先鋒
[00:24:46.000 --> 00:24:48.000]  被斬頭
[00:24:48.000 --> 00:24:51.000]  本來耶穌聽到這個消息的時候
[00:24:51.000 --> 00:24:54.000]  是打算獨自退到幹野安靜一下
[00:24:54.000 --> 00:24:58.000]  誰知群眾對祂的需要亦步亦趨
[00:24:58.000 --> 00:25:00.000]  結果耶穌出來
[00:25:00.000 --> 00:25:04.000]  看見很多人就憐憫他們
[00:25:04.000 --> 00:25:05.000]  醫好他們的病
[00:25:05.000 --> 00:25:07.000]  而且看見他們捱餓
[00:25:07.000 --> 00:25:09.000]  就施行五餅二魚的神蹟
[00:25:09.000 --> 00:25:13.000]  去餵飽起碼五千個男丁
[00:25:13.000 --> 00:25:15.000]  第三段記載
[00:25:15.000 --> 00:25:17.000]  是馬太福音十五章
[00:25:17.000 --> 00:25:19.000]  當時法理財人和文士
[00:25:19.000 --> 00:25:21.000]  專程由耶路撒冷來找耶穌
[00:25:21.000 --> 00:25:24.000]  誣衊他觸犯古人遺傳
[00:25:24.000 --> 00:25:25.000]  什麼遺傳?
[00:25:25.000 --> 00:25:28.000]  就是容許門徒吃飯前不洗手
[00:25:28.000 --> 00:25:30.000]  結果耶穌回應
[00:25:30.000 --> 00:25:31.000]  回應之後
[00:25:31.000 --> 00:25:32.000]  知道他們心硬
[00:25:32.000 --> 00:25:33.000]  其實也很艱難
[00:25:33.000 --> 00:25:35.000]  就退到推羅西頓
[00:25:35.000 --> 00:25:37.000]  後來再到底加波利
[00:25:37.000 --> 00:25:39.000]  一個外邦人的境地
[00:25:39.000 --> 00:25:41.000]  相信也是想休息一下
[00:25:41.000 --> 00:25:43.000]  結果又遇到一大班人
[00:25:43.000 --> 00:25:45.000]  帶著各式各樣的病症
[00:25:45.000 --> 00:25:47.000]  去找耶穌求醫
[00:25:47.000 --> 00:25:50.000]  同樣耶穌看見他們的需要
[00:25:50.000 --> 00:25:51.000]  又回應
[00:25:51.000 --> 00:25:53.000]  然後又看見他們捱餓
[00:25:53.000 --> 00:25:55.000]  又不忍心
[00:25:55.000 --> 00:25:56.000]  憐憫
[00:25:56.000 --> 00:25:57.000]  又再次施行
[00:25:57.000 --> 00:26:00.000]  將餅和魚倍增的神蹟
[00:26:00.000 --> 00:26:04.000]  餵飽了四千外邦男丁
[00:26:04.000 --> 00:26:08.000]  即是不止四千人
[00:26:08.000 --> 00:26:10.000]  最後一次記載
[00:26:10.000 --> 00:26:12.000]  是《馬太福音》二十章
[00:26:12.000 --> 00:26:15.000]  耶穌當時是第三次
[00:26:15.000 --> 00:26:16.000]  其實就是最後一次
[00:26:16.000 --> 00:26:18.000]  跟他的門徒預言
[00:26:18.000 --> 00:26:19.000]  自己會受苦
[00:26:19.000 --> 00:26:20.000]  上十字架
[00:26:20.000 --> 00:26:21.000]  不過會復活
[00:26:21.000 --> 00:26:24.000]  不過當時的門徒心無滋油
[00:26:24.000 --> 00:26:26.000]  即是那班門徒聽到
[00:26:26.000 --> 00:26:27.000]  大哥、老師
[00:26:27.000 --> 00:26:29.000]  要上十字架
[00:26:29.000 --> 00:26:30.000]  要想什麼呢?
[00:26:30.000 --> 00:26:32.000]  我們要找誰當大哥
[00:26:32.000 --> 00:26:34.000]  爭一爭當大哥
[00:26:34.000 --> 00:26:36.000]  爭誰為大
[00:26:36.000 --> 00:26:38.000]  我相信耶穌聽到這個情況
[00:26:38.000 --> 00:26:40.000]  心裡也挺心暗的
[00:26:40.000 --> 00:26:43.000]  就在那段時間
[00:26:43.000 --> 00:26:45.000]  有很多人跟隨耶穌
[00:26:45.000 --> 00:26:47.000]  有兩個盲的人
[00:26:47.000 --> 00:26:50.000]  坐在路旁向耶穌喊叫
[00:26:50.000 --> 00:26:52.000]  求耶穌可憐他們兩個
[00:26:52.000 --> 00:26:55.000]  結果耶穌又憐憫
[00:26:55.000 --> 00:26:56.000]  施行神蹟
[00:26:56.000 --> 00:26:58.000]  讓他們重見光明
[00:26:58.000 --> 00:27:00.000]  將他們眼睛一摸
[00:27:00.000 --> 00:27:01.000]  立刻看見
[00:27:01.000 --> 00:27:03.000]  他們又跟從耶穌
[00:27:03.000 --> 00:27:05.000]  看到嗎?弟兄姊妹
[00:27:05.000 --> 00:27:07.000]  今天我們反省
[00:27:07.000 --> 00:27:10.000]  我們的憐憫的心
[00:27:10.000 --> 00:27:13.000]  究竟是侍奉的原因還是結果呢?
[00:27:13.000 --> 00:27:15.000]  我過去聽見很多弟兄姊妹分享
[00:27:15.000 --> 00:27:18.000]  往往都以憐憫的心
[00:27:18.000 --> 00:27:19.000]  作為侍奉的原因
[00:27:19.000 --> 00:27:20.000]  不是結果
[00:27:20.000 --> 00:27:24.000]  不過耶穌的榜樣是剛剛相反
[00:27:24.000 --> 00:27:28.000]  他願意放上自己的生命時間去服侍
[00:27:28.000 --> 00:27:30.000]  然後誘發他憐憫的心
[00:27:30.000 --> 00:27:32.000]  繼續為主侍奉
[00:27:32.000 --> 00:27:38.000]  最近我有對很熟的夫婦
[00:27:38.000 --> 00:27:40.000]  剛剛從菲律賓去短孫回來
[00:27:40.000 --> 00:27:41.000]  在短孫裡
[00:27:41.000 --> 00:27:43.000]  他認識了當地一位牧師
[00:27:43.000 --> 00:27:46.000]  他的中文譯名比較複雜
[00:27:46.000 --> 00:27:48.000]  我要看清楚一點來讀
[00:27:48.000 --> 00:27:51.000]  貝尼格諾貝爾村
[00:27:51.000 --> 00:27:57.000]  他在垃圾山和貧民區服侍了超過四十多年
[00:27:57.000 --> 00:28:00.000]  他回顧他當初在四十多年前
[00:28:00.000 --> 00:28:03.000]  穿著一件白袍去進村
[00:28:03.000 --> 00:28:07.000]  不過不小心掉進污水裡
[00:28:07.000 --> 00:28:09.000]  整件衣服白袍
[00:28:09.000 --> 00:28:11.000]  變得髒了
[00:28:11.000 --> 00:28:14.000]  但是反圍仔那一刻
[00:28:14.000 --> 00:28:17.000]  全村的村民大聲歡呼
[00:28:17.000 --> 00:28:18.000]  很開心地迎接他
[00:28:18.000 --> 00:28:19.000]  為什麼呢?
[00:28:19.000 --> 00:28:21.000]  因為他這樣一跌
[00:28:21.000 --> 00:28:22.000]  他身上的氣味
[00:28:22.000 --> 00:28:24.000]  他身上的污跡
[00:28:24.000 --> 00:28:27.000]  就成為他和裡面的人
[00:28:27.000 --> 00:28:30.000]  共同的身份和經歷
[00:28:30.000 --> 00:28:33.000]  大家是擁有相同的氣味
[00:28:33.000 --> 00:28:36.000]  這個經歷喚醒了他持續謙卑
[00:28:36.000 --> 00:28:40.000]  去與人同行的那份慈心
[00:28:40.000 --> 00:28:42.000]  他寫了一首詩叫
[00:28:42.000 --> 00:28:46.000]  為什麼耶穌不從十字架上下來
[00:28:46.000 --> 00:28:47.000]  英文來的
[00:28:47.000 --> 00:28:49.000]  讓我姑且譯成中文
[00:28:49.000 --> 00:28:51.000]  和大家分享
[00:28:51.000 --> 00:29:00.000]  在我腦海深處
[00:29:00.000 --> 00:29:02.000]  總是半夜
[00:29:02.000 --> 00:29:05.000]  總是感到極度強烈的失落
[00:29:05.000 --> 00:29:07.000]  在我心靈的深處
[00:29:07.000 --> 00:29:10.000]  總覺得要大哭一場
[00:29:10.000 --> 00:29:12.000]  縱使我在這裡歡笑
[00:29:12.000 --> 00:29:13.000]  歌唱
[00:29:13.000 --> 00:29:14.000]  跳舞
[00:29:14.000 --> 00:29:16.000]  我都流淚
[00:29:16.000 --> 00:29:18.000]  將十方者的苦
[00:29:18.000 --> 00:29:20.000]  變成自己的苦
[00:29:20.000 --> 00:29:22.000]  持續無情地貶抑我
[00:29:22.000 --> 00:29:24.000]  成為我
[00:29:24.000 --> 00:29:26.000]  我只能夠祈求
[00:29:26.000 --> 00:29:27.000]  不要逃避痛苦
[00:29:27.000 --> 00:29:29.000]  不要小受痛苦
[00:29:29.000 --> 00:29:32.000]  不要在受苦的惡夢中淹沒
[00:29:32.000 --> 00:29:35.000]  這樣我就可以從受苦的人身上
[00:29:35.000 --> 00:29:40.000]  學會怎樣在黑暗中快樂行走
[00:29:40.000 --> 00:29:45.000]  我要學怎樣在流亡的空洞和危險中
[00:29:45.000 --> 00:29:47.000]  獨行
[00:29:47.000 --> 00:29:50.000]  在我可以忘記小孩念上的瘡
[00:29:50.000 --> 00:29:55.000]  和鑽入他們眼睛和耳朵的追蟲的時候
[00:29:55.000 --> 00:29:58.000]  即使呼吸是痛苦的
[00:29:58.000 --> 00:30:00.000]  我都得到一個重要的保證
[00:30:00.000 --> 00:30:04.000]  並且體驗到一種難以置信的輕散
[00:30:04.000 --> 00:30:05.000]  我跟自己說
[00:30:05.000 --> 00:30:07.000]  就是這裡了
[00:30:07.000 --> 00:30:10.000]  這裡就是我該身處的地方
[00:30:10.000 --> 00:30:12.000]  然後就在那一刻
[00:30:12.000 --> 00:30:15.000]  我覺悟揭示了真相
[00:30:15.000 --> 00:30:20.000]  我終於明白耶穌為何不在十字架上下來
[00:30:20.000 --> 00:30:22.000]  只有在墳墓之地
[00:30:22.000 --> 00:30:26.000]  人才能再次崛起
[00:30:26.000 --> 00:30:31.000]  進入受苦的人的生命
[00:30:31.000 --> 00:30:32.000]  同行
[00:30:32.000 --> 00:30:35.000]  是一個屬靈的操練
[00:30:35.000 --> 00:30:39.000]  去培育我們憐憫的心
[00:30:39.000 --> 00:30:44.000]  這就是深入察看憐憫的意思
[00:30:44.000 --> 00:30:46.000]  從這個角度去看
[00:30:46.000 --> 00:30:50.000]  其實我們不可以不去短孫
[00:30:50.000 --> 00:30:52.000]  但坦白說
[00:30:52.000 --> 00:30:55.000]  早前教會在一個印尼短孫的招募裡
[00:30:55.000 --> 00:30:58.000]  你猜招募了多少人回來呢?
[00:30:58.000 --> 00:31:01.000]  連一個也沒有
[00:31:01.000 --> 00:31:04.000]  一個都沒有報名
[00:31:04.000 --> 00:31:08.000]  我們想不想這種情況再次發生?
[00:31:08.000 --> 00:31:12.000]  鼓勵弟兄姊妹找緊每次的機會
[00:31:12.000 --> 00:31:15.000]  去服侍卑微的人
[00:31:15.000 --> 00:31:17.000]  藉著深入認識他們
[00:31:17.000 --> 00:31:18.000]  和他們同行
[00:31:18.000 --> 00:31:21.000]  以這個為屬靈操練
[00:31:21.000 --> 00:31:25.000]  效法耶穌心生憐憫之情
[00:31:25.000 --> 00:31:31.000]  最後我們一起重讀《馬太福音》9章37-38節
[00:31:31.000 --> 00:31:34.000]  「於是他對門徒說:
[00:31:34.000 --> 00:31:37.000]  要收的莊家多,做工的人少
[00:31:37.000 --> 00:31:40.000]  所以你們要求莊家的主
[00:31:40.000 --> 00:31:44.000]  差遣做工的人出去收他的莊家」
[00:31:44.000 --> 00:31:49.000]  主耶穌走遍各城各鄉進行各種的服侍
[00:31:49.000 --> 00:31:50.000]  接觸很多的人過後
[00:31:50.000 --> 00:31:51.000]  心生憐憫
[00:31:51.000 --> 00:31:52.000]  然後怎樣呢?
[00:31:52.000 --> 00:31:54.000]  他是不是做死自己呢?
[00:31:54.000 --> 00:31:56.000]  他很努力做的
[00:31:56.000 --> 00:31:58.000]  他不單止身體力行直
[00:31:58.000 --> 00:32:00.000]  醫病趕鬼行神跡去幫助人
[00:32:00.000 --> 00:32:03.000]  不過他知道自己作為完全的人
[00:32:03.000 --> 00:32:06.000]  能力有限,時間有限
[00:32:06.000 --> 00:32:07.000]  能做多少?
[00:32:07.000 --> 00:32:11.000]  作為一個有肉身的人能做多少?
[00:32:11.000 --> 00:32:14.000]  再者不多幾年,他知道自己要上十字架
[00:32:14.000 --> 00:32:21.000]  所以他將行在社區的福音的使命延展開去
[00:32:21.000 --> 00:32:23.000]  交給門徒承擔
[00:32:23.000 --> 00:32:27.000]  要求莊家的主打發工人去收他的莊家
[00:32:27.000 --> 00:32:29.000]  不過我們要留意
[00:32:29.000 --> 00:32:32.000]  他交給門徒承擔的方法很特別
[00:32:32.000 --> 00:32:34.000]  他不是叫門徒快點去做事
[00:32:34.000 --> 00:32:35.000]  不要停
[00:32:35.000 --> 00:32:36.000]  他不是
[00:32:36.000 --> 00:32:46.000]  他只是叫門徒立刻啟程前往和場開工
[00:32:46.000 --> 00:32:49.000]  而是要他們求莊家的主
[00:32:49.000 --> 00:32:52.000]  差遣工人去收莊家
[00:32:52.000 --> 00:32:55.000]  在我想到
[00:32:55.000 --> 00:32:56.000]  耶穌這樣做
[00:32:56.000 --> 00:32:59.000]  不單止因為他既有人的樣子
[00:32:59.000 --> 00:33:01.000]  就自己卑微
[00:33:01.000 --> 00:33:04.000]  他也要他的門徒和自己一樣卑微
[00:33:04.000 --> 00:33:06.000]  承認自己能力有限
[00:33:06.000 --> 00:33:08.000]  時間有限
[00:33:08.000 --> 00:33:10.000]  一個人能做多少?
[00:33:10.000 --> 00:33:14.000]  深切體會可以親手做的工作不會太多
[00:33:14.000 --> 00:33:20.000]  要認定求收莊家是神發動的工作
[00:33:20.000 --> 00:33:24.000]  要神啟動更多人和自己一起做
[00:33:24.000 --> 00:33:27.000]  於是我們做的服事工作
[00:33:27.000 --> 00:33:32.000]  就是不能再榮耀自己滿足自己的工作
[00:33:32.000 --> 00:33:38.000]  因為是上帝原原本本地啟動別人和你一起做
[00:33:38.000 --> 00:33:41.000]  而且唯有這樣做的時候
[00:33:41.000 --> 00:33:45.000]  這就是確認是依靠上帝去成就的工作
[00:33:45.000 --> 00:33:47.000]  是上帝發動的
[00:33:47.000 --> 00:33:48.000]  一傳十
[00:33:48.000 --> 00:33:49.000]  十傳百
[00:33:49.000 --> 00:33:50.000]  成為一個運動
[00:33:50.000 --> 00:33:53.000]  真正興旺起來
[00:33:53.000 --> 00:33:57.000]  不過事情沒有停在
[00:33:57.000 --> 00:34:00.000]  門徒不用做了
[00:34:00.000 --> 00:34:02.000]  你只是求莊家的主就行了
[00:34:02.000 --> 00:34:04.000]  祈禱就行了
[00:34:04.000 --> 00:34:05.000]  不
[00:34:05.000 --> 00:34:06.000]  事情不是停在這裡
[00:34:06.000 --> 00:34:09.000]  當耶穌命令門徒要求莊家的主
[00:34:09.000 --> 00:34:11.000]  打發工人去收莊家之後
[00:34:11.000 --> 00:34:13.000]  在十章一節
[00:34:13.000 --> 00:34:17.000]  即刻就叫了十二個門徒來
[00:34:17.000 --> 00:34:19.000]  給他們權柄
[00:34:19.000 --> 00:34:21.000]  能趕逐污鬼
[00:34:21.000 --> 00:34:25.000]  並醫治各樣的病症
[00:34:26.000 --> 00:34:27.000]  換句話說
[00:34:27.000 --> 00:34:29.000]  既要祈禱
[00:34:29.000 --> 00:34:31.000]  又要開工
[00:34:31.000 --> 00:34:33.000]  而且耶穌其實
[00:34:33.000 --> 00:34:35.000]  當叫門徒求莊家的主
[00:34:35.000 --> 00:34:37.000]  打發工人去收莊家的時候
[00:34:37.000 --> 00:34:40.000]  耶穌就馬上成為莊家的主
[00:34:40.000 --> 00:34:43.000]  打發他的工人去收莊家
[00:34:43.000 --> 00:34:48.000]  耶穌馬上叫人們做的祈禱
[00:34:48.000 --> 00:34:50.000]  祂馬上就已經完成了
[00:34:50.000 --> 00:34:52.000]  你看到嗎?
[00:34:53.000 --> 00:34:57.000]  上帝在我們尚未禱告之前
[00:34:57.000 --> 00:35:00.000]  已經隨聽我們禱告了
[00:35:00.000 --> 00:35:01.000]  真的
[00:35:01.000 --> 00:35:02.000]  不過
[00:35:02.000 --> 00:35:04.000]  我們仍然要禱告
[00:35:04.000 --> 00:35:07.000]  因為禱告是順服神的表達
[00:35:07.000 --> 00:35:09.000]  是跟隨耶穌的行動
[00:35:09.000 --> 00:35:11.000]  不過與此同時
[00:35:11.000 --> 00:35:13.000]  我們大可放心
[00:35:13.000 --> 00:35:16.000]  禱告是呼喚上帝主權的兌現
[00:35:16.000 --> 00:35:18.000]  不是操控上帝的掌管
[00:35:18.000 --> 00:35:20.000]  另一方面我們作為耶穌基督的門徒
[00:35:20.000 --> 00:35:22.000]  面對法伯的莊家
[00:35:22.000 --> 00:35:24.000]  也不是一味禱告
[00:35:24.000 --> 00:35:27.000]  畢竟耶穌基督命令我們禱告的同時
[00:35:27.000 --> 00:35:31.000]  就馬上差遣我們採取行動
[00:35:31.000 --> 00:35:33.000]  各位親愛的兄弟姐妹
[00:35:33.000 --> 00:35:34.000]  你看到嗎?
[00:35:34.000 --> 00:35:36.000]  我們既要禱告
[00:35:36.000 --> 00:35:38.000]  又要行動
[00:35:38.000 --> 00:35:40.000]  這是猶如一個銀幣的兩面
[00:35:40.000 --> 00:35:42.000]  缺一不可
[00:35:42.000 --> 00:35:45.000]  聖經清楚告訴我們
[00:35:45.000 --> 00:35:46.000]  真實的基督信仰
[00:35:46.000 --> 00:35:50.000]  必須是恆常在實踐裡面
[00:35:50.000 --> 00:35:52.000]  科罕書記載耶穌的言訓
[00:35:52.000 --> 00:35:55.000]  慣常指出以行為實踐對耶穌的跟從
[00:35:55.000 --> 00:35:58.000]  才是基督信仰的核心所在
[00:35:58.000 --> 00:36:00.000]  大量的聖經
[00:36:00.000 --> 00:36:02.000]  保羅又如何呢?
[00:36:02.000 --> 00:36:04.000]  過去很多人誤以為他的書信
[00:36:04.000 --> 00:36:06.000]  總是先講理論後講實踐
[00:36:06.000 --> 00:36:08.000]  那不是正正就是理論指導實踐嗎?
[00:36:08.000 --> 00:36:10.000]  若是如此
[00:36:10.000 --> 00:36:12.000]  其實我們誤解了他
[00:36:12.000 --> 00:36:15.000]  這只不過是他表達事情的
[00:36:15.000 --> 00:36:17.000]  先後次序的習慣方法
[00:36:17.000 --> 00:36:21.000]  再看保羅比一般人更身體力行
[00:36:21.000 --> 00:36:23.000]  去活出這個信仰
[00:36:23.000 --> 00:36:25.000]  他種種人生的經歷
[00:36:25.000 --> 00:36:28.000]  都是充分體現他如何實踐
[00:36:28.000 --> 00:36:30.000]  而且很明顯
[00:36:30.000 --> 00:36:32.000]  他就是一個理論實踐並重的人
[00:36:32.000 --> 00:36:35.000]  所以更正確理解他書信的方法
[00:36:35.000 --> 00:36:38.000]  應該是視理論實踐
[00:36:38.000 --> 00:36:40.000]  猶如一個銀幣的兩面
[00:36:40.000 --> 00:36:41.000]  缺一不可
[00:36:41.000 --> 00:36:44.000]  不過他只是先講後講而已
[00:36:44.000 --> 00:36:46.000]  到大公書信
