
[00:00:00.000 --> 00:00:10.240]  新一年,標稱崇拜,其實在木區三都有一個新的年度主題
[00:19:01.640 --> 00:19:02.920]  以為是園丁
[00:19:02.920 --> 00:19:04.920]  怎會這樣呢
[00:19:04.920 --> 00:19:07.720]  這麼大的神童在
[00:19:07.720 --> 00:19:08.680]  天使的臨在
[00:19:08.680 --> 00:19:12.600]  也認錯看不到
[00:19:12.600 --> 00:19:15.600]  我相信當時的瑪利亞
[00:19:15.600 --> 00:19:20.160]  她被她的情緒主導了整個人
[00:19:20.160 --> 00:19:21.840]  她只是很傷心
[00:19:21.840 --> 00:19:26.120]  沉醉在自己的傷痛裡面
[00:19:26.120 --> 00:19:28.120]  而當時她只覺得
[00:19:28.120 --> 00:19:30.120]  如何解決她的傷痛
[00:19:30.120 --> 00:19:31.680]  只有一個方法
[00:19:31.680 --> 00:19:34.200]  就是讓耶穌調試她
[00:19:34.200 --> 00:19:36.960]  讓她可以好好安葬耶穌
[00:19:36.960 --> 00:19:39.200]  這樣就能解決她的情緒
[00:19:39.200 --> 00:19:42.640]  解決她的傷心
[00:19:42.640 --> 00:19:46.280]  當時瑪利亞被自己傷心的情緒包圍著
[00:19:46.280 --> 00:19:47.960]  就算看到天使
[00:19:47.960 --> 00:19:49.560]  看到耶穌
[00:19:49.560 --> 00:19:51.080]  也分不清
[00:19:51.080 --> 00:19:53.600]  失去了判斷能力
[00:19:53.600 --> 00:19:55.160]  連判斷的能力也失去了
[00:19:55.160 --> 00:19:59.360]  只想滿足自己的期望
[00:19:59.360 --> 00:20:04.120]  當人跌落在自己負面的情緒裡面
[00:20:04.120 --> 00:20:08.160]  很容易被自己的情緒帶動去看事情
[00:20:08.160 --> 00:20:11.160]  也很容易影響自己的判斷能力
[00:20:11.160 --> 00:20:13.000]  只想用任何的方法
[00:20:13.000 --> 00:20:14.720]  去滿足自己的期望
[00:20:14.720 --> 00:20:16.720]  解決自己的不安
[00:20:16.720 --> 00:20:18.200]  更甚的是
[00:20:18.200 --> 00:20:19.520]  連神童在
[00:20:19.520 --> 00:20:21.680]  我們都可以感覺不到
[00:20:21.680 --> 00:20:23.080]  當看不到
[00:20:23.080 --> 00:20:25.080]  當沒有理會
[00:20:25.080 --> 00:20:28.280]  但說真的
[00:20:28.280 --> 00:20:30.280]  人又怎會沒有情緒
[00:20:30.280 --> 00:20:31.280]  是不是
[00:20:31.280 --> 00:20:34.280]  我年紀也在漸長
[00:20:34.280 --> 00:20:35.480]  你們為什麼笑
[00:20:35.480 --> 00:20:37.080]  你們知道我想說什麼嗎
[00:20:37.080 --> 00:20:38.280]  我想說的是
[00:20:38.280 --> 00:20:39.280]  我年紀漸長
[00:20:39.280 --> 00:20:41.880]  我身邊的童工開始提醒我
[00:20:41.880 --> 00:20:43.880]  對呀 到某個年期
[00:20:43.880 --> 00:20:46.480]  人就會暴躁一點
[00:20:46.480 --> 00:20:48.680]  情緒又會很波動
[00:20:48.680 --> 00:20:52.680]  又介紹我吃一些補充食品
[00:20:52.680 --> 00:20:55.680]  你們好像知道要吃什麼
[00:20:55.680 --> 00:20:57.080]  我認真說
[00:20:57.080 --> 00:20:59.080]  我已經50歲了
[00:20:59.080 --> 00:21:02.080]  是不是不像呢
[00:21:02.080 --> 00:21:06.080]  對呀 我只是想等你們說這句
[00:21:06.080 --> 00:21:08.480]  但不像不等於不是
[00:21:08.480 --> 00:21:12.480]  真的有時候真的暴躁了
[00:21:12.480 --> 00:21:14.680]  有時候我下班
[00:21:14.680 --> 00:21:16.280]  特別是星期六日
[00:21:16.280 --> 00:21:17.880]  我下班回家
[00:21:17.880 --> 00:21:21.280]  就看到我的床有一堆衣服
[00:21:21.280 --> 00:21:23.280]  我就會很生氣
[00:21:23.280 --> 00:21:25.480]  你經常放假
[00:21:25.480 --> 00:21:28.280]  為什麼不幫忙摺衣服
[00:21:28.280 --> 00:21:30.880]  我就會認定他不理家裏
[00:21:30.880 --> 00:21:33.280]  甚至我會覺得他不愛我
[00:21:33.280 --> 00:21:34.680]  為什麼要我下班這麼辛苦
[00:21:34.680 --> 00:21:35.680]  也要摺衣服
[00:21:35.680 --> 00:21:37.680]  不夠愛我
[00:21:37.680 --> 00:21:39.680]  但其實
[00:21:39.680 --> 00:21:41.680]  你有沒有想過我老公
[00:21:41.680 --> 00:21:42.880]  有洗衣服
[00:21:42.880 --> 00:21:43.680]  有收衣服
[00:21:43.680 --> 00:21:45.680]  還有有晾衣服
[00:21:45.680 --> 00:21:46.680]  對呀
[00:21:46.680 --> 00:21:48.680]  但我就忘記了
[00:21:48.680 --> 00:21:50.880]  我只看到眼前他沒有摺衣服
[00:21:50.880 --> 00:21:52.880]  我就生氣了
[00:21:52.880 --> 00:21:56.880]  如果我帶著負面情緒去看事物
[00:21:56.880 --> 00:21:59.880]  可能當我進廚房的時候
[00:21:59.880 --> 00:22:01.280]  我就會看到
[00:22:01.280 --> 00:22:03.680]  為什麼垃圾桶倒完垃圾
[00:22:03.680 --> 00:22:06.680]  不換新的垃圾袋
[00:22:06.680 --> 00:22:07.680]  又或者
[00:22:07.680 --> 00:22:09.280]  你洗完碗
[00:22:09.280 --> 00:22:13.280]  為什麼不抹煮食爐
[00:22:13.280 --> 00:22:15.080]  當我帶著這種情緒去看事物
[00:22:15.080 --> 00:22:17.480]  每樣事物都是負面的
[00:22:17.480 --> 00:22:18.880]  甚至我看到我老公
[00:22:18.880 --> 00:22:20.880]  每樣事物都不順眼
[00:22:20.880 --> 00:22:23.880]  可能生氣到
[00:22:23.880 --> 00:22:26.280]  你這麼空閒也不做家務
[00:22:26.280 --> 00:22:28.280]  你今晚出街睡呀
[00:22:28.280 --> 00:22:30.280]  哈哈哈哈
[00:22:30.280 --> 00:22:33.280]  是的 弟兄姊妹
[00:22:33.280 --> 00:22:35.280]  真的
[00:22:35.280 --> 00:22:39.280]  你不要躲在自己的情緒裏面
[00:22:39.280 --> 00:22:42.280]  當我們躲在自己的情緒裏面
[00:22:42.280 --> 00:22:46.280]  我們很容易判斷錯誤
[00:22:46.280 --> 00:22:49.280]  是的 甚至我們躲在情緒裏面
[00:22:49.280 --> 00:22:52.280]  很多應該看到的東西我們都看不到
[00:22:52.280 --> 00:22:54.280]  譬如我老公的好我可能看不到
[00:22:54.280 --> 00:22:57.280]  甚至上帝的好我都會看不到
[00:22:57.280 --> 00:23:00.280]  上帝的同座我都會看不到
[00:23:00.280 --> 00:23:02.280]  是的 弟兄姊妹
[00:23:02.280 --> 00:23:06.280]  如果只是被情緒帶動去看事情
[00:23:06.280 --> 00:23:08.280]  是會令我們失去了
[00:23:08.280 --> 00:23:11.280]  作出正確判斷的能力
[00:23:11.280 --> 00:23:13.280]  影響我們的信心
[00:23:13.280 --> 00:23:15.280]  也會令我們和天父
[00:23:15.280 --> 00:23:19.280]  甚至和人的關係也有隔膜
[00:23:19.280 --> 00:23:25.280]  不知道你們有沒有被情緒主導了
[00:23:25.280 --> 00:23:28.280]  有沒有因為情緒來到的時候
[00:23:28.280 --> 00:23:31.280]  也令你們做了一些不正確的事
[00:23:31.280 --> 00:23:38.280]  甚至也令你和天父和人的關係有了阻隔
[00:23:38.280 --> 00:23:43.280]  其實不論是我們相信自己的理性
[00:23:43.280 --> 00:23:46.280]  還是沉醉在自己的情緒裏面
[00:23:46.280 --> 00:23:48.280]  都不是一件好事
[00:23:48.280 --> 00:23:50.280]  兩者都會令我們更加自我
[00:23:50.280 --> 00:23:52.280]  更加相信自己
[00:23:52.280 --> 00:23:55.280]  更加專注自己的感受
[00:23:55.280 --> 00:23:57.280]  出路在哪裏呢
[00:23:57.280 --> 00:24:00.280]  我們讀最後的16到18節
[00:24:00.280 --> 00:24:01.280]  預備起
[00:24:01.280 --> 00:24:03.280]  耶穌對他說
[00:24:03.280 --> 00:24:04.280]  瑪利亞
[00:24:04.280 --> 00:24:06.280]  瑪利亞轉過身來
[00:24:06.280 --> 00:24:08.280]  希伯來對他說
[00:24:08.280 --> 00:24:09.280]  拉播尼
[00:24:09.280 --> 00:24:12.280]  拉播尼就是老師的意思
[00:24:12.280 --> 00:24:14.280]  耶穌對他說
[00:24:14.280 --> 00:24:15.280]  不要拉住我
[00:24:15.280 --> 00:24:19.280]  因為我還沒有升上去見我的父
[00:24:19.280 --> 00:24:22.280]  你到我弟兄那裏去告訴他們
[00:24:22.280 --> 00:24:24.280]  我要升上去見我的父
[00:24:24.280 --> 00:24:26.280]  也是你們的父
[00:24:26.280 --> 00:24:29.280]  見我的神也是你們的神
[00:24:29.280 --> 00:24:33.280]  穆特拉的瑪利亞就向門徒報信
[00:24:33.280 --> 00:24:35.280]  我已經看見了主
[00:24:35.280 --> 00:24:38.280]  他有把主對他說的話
[00:24:38.280 --> 00:24:40.280]  告訴他們
[00:24:40.280 --> 00:24:42.280]  當人靠眼睛
[00:24:42.280 --> 00:24:45.280]  靠用體的時候
[00:24:45.280 --> 00:24:48.280]  要見到事實才相信的時候
[00:24:48.280 --> 00:24:51.280]  神就用一個突破性的方法
[00:24:51.280 --> 00:24:53.280]  去叫人相信
[00:24:53.280 --> 00:24:56.280]  耶穌這次是用聲音
[00:24:56.280 --> 00:24:59.280]  用耳朵去聽
[00:24:59.280 --> 00:25:02.280]  當瑪利亞聽到這把熟悉的聲音
[00:25:02.280 --> 00:25:05.280]  她整個人馬上清醒了
[00:25:05.280 --> 00:25:09.280]  不再沉醉在自己的痛苦和憂傷裏面
[00:25:09.280 --> 00:25:12.280]  當耶穌叫她的名字
[00:25:12.280 --> 00:25:13.280]  瑪利亞
[00:25:13.280 --> 00:25:16.280]  瑪利亞馬上有反應
[00:25:16.280 --> 00:25:19.280]  為甚麼她叫名字就有這麼大的反應呢
[00:25:19.280 --> 00:25:24.280]  原來名字在聖經中是很重要的
[00:25:24.280 --> 00:25:27.280]  名字是代表著那個人
[00:25:27.280 --> 00:25:30.280]  而聖經也記載得很清楚
[00:25:30.280 --> 00:25:33.280]  這個瑪利亞是莫大拉的瑪利亞
[00:25:33.280 --> 00:25:36.280]  縱然有很多個瑪利亞
[00:25:36.280 --> 00:25:38.280]  但是耶穌不會搞錯
[00:25:38.280 --> 00:25:41.280]  耶穌認識瑪利亞
[00:25:41.280 --> 00:25:45.280]  神用人的名字去稱呼對方
[00:25:45.280 --> 00:25:47.280]  是代表上帝認識你
[00:25:47.280 --> 00:25:49.280]  神認識你
[00:25:49.280 --> 00:25:51.280]  是一種關係
[00:25:51.280 --> 00:25:54.280]  是一個親密的關係
[00:25:54.280 --> 00:25:58.280]  在楊依的《召命》那本書也提過
[00:25:58.280 --> 00:26:03.280]  名字是反映神對人的認識
[00:26:03.280 --> 00:26:07.280]  我相信當耶穌去叫瑪利亞
[00:26:07.280 --> 00:26:09.280]  召喚她的名字的時候
[00:26:09.280 --> 00:26:13.280]  同時也在回憶她的記憶
[00:26:13.280 --> 00:26:15.280]  耶穌叫瑪利亞的時候
[00:26:15.280 --> 00:26:19.280]  可能也讓瑪利亞的回憶回來了
[00:26:19.280 --> 00:26:23.280]  記起和耶穌相處的片段
[00:26:23.280 --> 00:26:27.280]  瑪利亞和耶穌過往建立了一定的關係
[00:26:27.280 --> 00:26:29.280]  有份情在
[00:26:29.280 --> 00:26:32.280]  否則她不會這麼早
[00:26:32.280 --> 00:26:36.280]  去到耶穌的墓裡安葬耶穌
[00:26:36.280 --> 00:26:39.280]  當瑪利亞聽到耶穌叫她的時候
[00:26:39.280 --> 00:26:41.280]  她轉過身來
[00:26:41.280 --> 00:26:44.280]  轉身是有turn again的意思
[00:26:44.280 --> 00:26:46.280]  再轉身的意思
[00:26:46.280 --> 00:26:47.280]  為什麼呢?
[00:26:47.280 --> 00:26:50.280]  其實十四節也有提過瑪利亞轉過身
[00:26:50.280 --> 00:26:51.280]  不過她太傷心了
[00:26:51.280 --> 00:26:52.280]  她認不出耶穌
[00:26:52.280 --> 00:26:54.280]  因為她在自己的情緒裡
[00:26:54.280 --> 00:26:57.280]  不過這次再次轉身的時候
[00:26:57.280 --> 00:26:58.280]  她認出了
[00:26:58.280 --> 00:27:00.280]  並且用希伯來語
[00:27:00.280 --> 00:27:02.280]  去稱呼耶穌為拉波尼
[00:27:02.280 --> 00:27:06.280]  拉波尼的意思不單單是指老師
[00:27:06.280 --> 00:27:10.280]  也有我主、我神的意思
[00:27:10.280 --> 00:27:14.280]  但耶穌卻是跟瑪利亞說
[00:27:14.280 --> 00:27:16.280]  我現在去見我的神
[00:27:16.280 --> 00:27:18.280]  即是你的神
[00:27:18.280 --> 00:27:19.280]  見我的父
[00:27:19.280 --> 00:27:21.280]  也就是你的父
[00:27:22.280 --> 00:27:25.280]  這句話我們聽起來很簡單
[00:27:25.280 --> 00:27:28.280]  但其實這句話極之powerful
[00:27:28.280 --> 00:27:34.280]  因為這句話扭轉了整個以色列人對尼塞亞的想法
[00:27:34.280 --> 00:27:38.280]  以色列人想都沒想過會這樣發生
[00:27:38.280 --> 00:27:42.280]  以為尼塞亞基督是要來作王作主
[00:27:42.280 --> 00:27:44.280]  管理以色列人
[00:27:44.280 --> 00:27:49.280]  讓以色列人好像享受大衛王朝的太平盛世
[00:27:49.280 --> 00:27:51.280]  原來不是這樣
[00:27:51.280 --> 00:27:55.280]  這位尼塞亞是要神成為我們的父
[00:27:55.280 --> 00:27:57.280]  成為以色列人的父
[00:27:57.280 --> 00:27:59.280]  以色列人要成為神的兒子
[00:27:59.280 --> 00:28:03.280]  甚至乎凡接受耶穌為救主的
[00:28:03.280 --> 00:28:05.280]  都能夠成為神的兒子
[00:28:05.280 --> 00:28:08.280]  是一個很親密的關係
[00:28:08.280 --> 00:28:11.280]  瑪利亞這個轉身很重要
[00:28:11.280 --> 00:28:14.280]  是一個很重要的轉化的位置
[00:28:14.280 --> 00:28:17.280]  因為她不是再將焦點在自己身上
[00:28:17.280 --> 00:28:19.280]  不是只將焦點在自己的情緒上
[00:28:19.280 --> 00:28:23.280]  不是只將焦點停留在自己的理解上
[00:28:23.280 --> 00:28:26.280]  而是將焦點放回在耶穌身上
[00:28:26.280 --> 00:28:30.280]  這個轉身、這個迴轉、這個轉化
[00:28:30.280 --> 00:28:33.280]  令瑪利亞再一次與耶穌連繫
[00:28:33.280 --> 00:28:36.280]  再一次建立關係
[00:28:36.280 --> 00:28:39.280]  並且這個關係是更勝從前
[00:28:39.280 --> 00:28:41.280]  不是老師與學生
[00:28:41.280 --> 00:28:43.280]  不是主人與僕人
[00:28:43.280 --> 00:28:45.280]  而是父親與兒女
[00:28:45.280 --> 00:28:50.280]  當人將焦點不再放在自己身上
[00:28:50.280 --> 00:28:52.280]  放回在上帝身上的時候
[00:28:52.280 --> 00:28:54.280]  會再一次經歷上帝
[00:28:54.280 --> 00:28:58.280]  能夠再與天父再一次結連
[00:28:58.280 --> 00:29:03.280]  並且結連的關係是更勝從前
[00:29:03.280 --> 00:29:05.280]  弟兄姊妹
[00:29:05.280 --> 00:29:07.280]  我們真的要學習
[00:29:07.280 --> 00:29:10.280]  不要被眼前的事物打倒我們的信心
[00:29:10.280 --> 00:29:14.280]  不要只用眼見到的東西去判斷神的真實
[00:29:14.280 --> 00:29:17.280]  去判斷神是否愛惜自己
[00:29:17.280 --> 00:29:21.280]  更不要被自己的情緒困擾著自己
[00:29:21.280 --> 00:29:23.280]  我們要去找出路
[00:29:23.280 --> 00:29:25.280]  我們要轉向神
[00:29:25.280 --> 00:29:27.280]  將焦點放回在天父身上
[00:29:27.280 --> 00:29:30.280]  以致我們再一次能夠經歷祂的真實
[00:29:30.280 --> 00:29:31.280]  經歷祂的實在
[00:29:31.280 --> 00:29:33.280]  經歷祂的恩典
[00:29:33.280 --> 00:29:37.280]  我最近看IG
[00:29:37.280 --> 00:29:38.280]  其實也不是最近的
[00:29:38.280 --> 00:29:40.280]  我想我在我的廣告裡
[00:29:40.280 --> 00:29:42.280]  大家都知道我挺喜歡看IG
[00:29:42.280 --> 00:29:45.280]  這次我不再發弟兄姊妹的留言了
[00:29:45.280 --> 00:29:48.280]  因為我發覺你們的焦點不在那裡
[00:29:48.280 --> 00:29:52.280]  我2024年倒數
[00:29:52.280 --> 00:29:56.280]  大家都發表了自己過往一年的經歷
[00:29:56.280 --> 00:29:59.280]  我看到這些經歷的時候
[00:29:59.280 --> 00:30:00.280]  我真的很感恩
[00:30:00.280 --> 00:30:01.280]  為什麼這麼說呢
[00:30:01.280 --> 00:30:04.280]  其實弟兄姊妹
[00:30:04.280 --> 00:30:08.280]  我相信你的人生也有很多困難和挑戰
[00:30:08.280 --> 00:30:12.280]  不論是新工作的適應
[00:30:12.280 --> 00:30:14.280]  或者是正在等待工作
[00:30:14.280 --> 00:30:17.280]  家人的病患
[00:30:17.280 --> 00:30:19.280]  甚至是家人的離世
[00:30:19.280 --> 00:30:23.280]  可能在關係上有很多的不如意
[00:30:23.280 --> 00:30:26.280]  或者是人際關係上有很多的磨擦
[00:30:26.280 --> 00:30:30.280]  可能這些事情都帶給你很多的不開心
[00:30:30.280 --> 00:30:31.280]  或者失望
[00:30:31.280 --> 00:30:33.280]  但我很感恩的是
[00:30:33.280 --> 00:30:35.280]  縱然你們也會經歷這些事情
[00:30:35.280 --> 00:30:37.280]  但我看到很多的你們
[00:30:37.280 --> 00:30:40.280]  很多年輕人在IG發文的時候
[00:30:40.280 --> 00:30:43.280]  他們說是感謝上帝
[00:30:43.280 --> 00:30:44.280]  縱然有很多困難
[00:30:44.280 --> 00:30:48.280]  你們仍然看到天父有很多的恩典
[00:30:48.280 --> 00:30:49.280]  你們在這些發文裡
[00:30:49.280 --> 00:30:52.280]  你們是數算神的恩典
[00:30:52.280 --> 00:30:55.280]  令你們更堅信更信靠天父
[00:30:55.280 --> 00:30:58.280]  這裡我是非常非常感恩
[00:30:58.280 --> 00:31:00.280]  弟兄姊妹
[00:31:00.280 --> 00:31:02.280]  可能眼前看到的東西是很真實的
[00:31:02.280 --> 00:31:04.280]  很多困難很多挑戰
[00:31:04.280 --> 00:31:06.280]  很多都不開心
[00:31:06.280 --> 00:31:09.280]  但當我們轉向天父的時候
[00:31:09.280 --> 00:31:12.280]  我相信我們也會看到很多很多的恩典
[00:31:12.280 --> 00:31:15.280]  相信我們能夠去讚美
[00:31:15.280 --> 00:31:17.280]  能夠去感謝
[00:31:17.280 --> 00:31:20.280]  當我們回轉到天父那裡
[00:31:20.280 --> 00:31:22.280]  跟祂連接起來的時候
[00:31:22.280 --> 00:31:25.280]  我們相信更加體會神跟我們同在
[00:31:25.280 --> 00:31:29.280]  更加讓我們信心能夠堅固
[00:31:29.280 --> 00:31:32.280]  是的,神是看不到的
[00:31:32.280 --> 00:31:35.280]  我們靠看才相信祂就很糟糕了
[00:31:35.280 --> 00:31:37.280]  但我很想說
[00:31:37.280 --> 00:31:40.280]  耶穌基督的真實性
[00:31:40.280 --> 00:31:43.280]  比眼見到的更加真實
[00:31:43.280 --> 00:31:49.280]  我們用信心的眼睛就能夠這樣去見到
[00:31:49.280 --> 00:31:52.280]  有人這樣說過
[00:31:52.280 --> 00:31:56.280]  他說有信心不是因為相信那件事
[00:31:56.280 --> 00:31:59.280]  是會按自己所期望的去發生
[00:31:59.280 --> 00:32:04.280]  而是對信心的對象充滿信心
[00:32:04.280 --> 00:32:07.280]  信心跟結果是沒有關係的
[00:32:07.280 --> 00:32:09.280]  你有信心
[00:32:09.280 --> 00:32:14.280]  不是等於你相信一定會有某一個結果出現
[00:32:14.280 --> 00:32:21.280]  而是我相信我能夠擺上信心的這位對象
[00:32:21.280 --> 00:32:23.280]  讓我們繼續學習
[00:32:23.280 --> 00:32:25.280]  將焦點放回天父那裡
[00:32:25.280 --> 00:32:27.280]  繼續擺上我們的信心
[00:32:27.280 --> 00:32:30.280]  祂是一位很信得過的神
[00:32:30.280 --> 00:32:33.280]  當我們擺上信心
[00:32:33.280 --> 00:32:36.280]  我們的屬靈生命就能夠被轉化
[00:32:36.280 --> 00:32:39.280]  來更長基督
[00:32:39.280 --> 00:32:41.280]  來到總結
[00:32:41.280 --> 00:32:44.280]  我希望大家真的去學習
[00:32:44.280 --> 00:32:49.280]  不要單單用理性去理解這個信仰
[00:32:49.280 --> 00:32:53.280]  不要因為眼前的事不似預期
[00:32:53.280 --> 00:32:57.280]  令我們失望的時候打擊我們的信心
[00:32:57.280 --> 00:33:02.280]  也不要讓我們的情緒帶動去看事物
[00:33:02.280 --> 00:33:07.280]  影響我們不能夠作出一個正確的判斷
[00:33:07.280 --> 00:33:09.280]  當很多事不似預期
[00:33:09.280 --> 00:33:10.280]  打擊我們的信心
[00:33:10.280 --> 00:33:12.280]  帶來很多負面情緒的時候
[00:33:12.280 --> 00:33:15.280]  我們更加要去轉向上帝
[00:33:15.280 --> 00:33:18.280]  將焦點放回天父那裡
[00:33:18.280 --> 00:33:21.280]  讓我們能夠再一次去經歷祂
[00:33:21.280 --> 00:33:23.280]  有請警辦隊
[00:33:23.280 --> 00:33:28.280]  很想邀請大家一起起來
[00:33:28.280 --> 00:33:31.280]  一起去唱首回應詩
[00:33:31.280 --> 00:33:34.280]  繼續學習
[00:33:34.280 --> 00:33:37.280]  將我們的信心擺在天父那裡
[00:33:37.280 --> 00:33:39.280]  讓我們信心的眼睛
[00:33:39.280 --> 00:33:42.280]  放回在祂的身上
[00:33:42.280 --> 00:33:50.280]  每當我無力前進
[00:33:50.280 --> 00:33:54.280]  開口不求匿名
[00:33:54.280 --> 00:34:01.280]  祢就是我重新的意義
[00:34:01.280 --> 00:34:06.280]  每當我缺乏信心
[00:34:06.280 --> 00:34:10.280]  無法面對自己
[00:34:10.280 --> 00:34:17.280]  祢安慰我吃下平靜
[00:34:18.280 --> 00:34:22.280]  生命中多少溫暖
[00:34:22.280 --> 00:34:26.280]  多少聲音
[00:34:26.280 --> 00:34:32.280]  祢話語都如春光降臨
[00:34:32.280 --> 00:34:37.280]  讓我將焦點轉向祢
[00:34:37.280 --> 00:34:41.280]  不再僅是我自己
[00:34:41.280 --> 00:34:48.280]  重新讓那熱火化我的身
[00:34:48.280 --> 00:34:53.280]  讓我明白祢心意
[00:34:53.280 --> 00:34:57.280]  每步路有祢指引
[00:34:57.280 --> 00:35:00.280]  感情那一刻說清
[00:35:00.280 --> 00:35:04.280]  祢是上人的命
[00:35:04.280 --> 00:35:08.280]  讓我們都有一段安靜在神面前的時間
[00:35:09.280 --> 00:35:11.280]  鼓勵你合上你的眼睛
[00:35:11.280 --> 00:35:13.280]  安靜在神的面前
[00:35:13.280 --> 00:35:16.280]  繼續逗留在神的同在當中
[00:35:16.280 --> 00:35:19.280]  弟兄姊妹
[00:35:19.280 --> 00:35:21.280]  我不知道今天
[00:35:21.280 --> 00:35:23.280]  上帝跟你說了什麼話
[00:35:23.280 --> 00:35:26.280]  我不知道
[00:35:26.280 --> 00:35:28.280]  你會不會都徘徊在
[00:35:28.280 --> 00:35:31.280]  想離開信仰的階段
[00:35:31.280 --> 00:35:33.280]  會不會你都覺得
[00:35:33.280 --> 00:35:35.280]  信仰都不是很work
[00:35:35.280 --> 00:35:38.280]  究竟上帝是不是真神
[00:35:38.280 --> 00:35:40.280]  如果是的話
[00:35:40.280 --> 00:35:42.280]  我鼓勵你
[00:35:42.280 --> 00:35:45.280]  你這一刻就要和天父對話
[00:35:45.280 --> 00:35:48.280]  求天父幫助你
[00:35:48.280 --> 00:35:50.280]  給你信心的眼睛
[00:35:50.280 --> 00:35:52.280]  看見祂的真實
[00:35:52.280 --> 00:35:54.280]  看見祂的同在
[00:35:54.280 --> 00:36:13.280]  (音樂)
[00:36:13.280 --> 00:36:15.280]  弟兄姊妹
[00:36:15.280 --> 00:36:17.280]  我不知道
[00:36:17.280 --> 00:36:19.280]  有沒有一件事情
[00:36:19.280 --> 00:36:22.280]  都令到你心煩意亂
[00:36:22.280 --> 00:36:25.280]  令到你記掛很多東西
[00:36:25.280 --> 00:36:30.280]  令到你的心都很sad 很愁
[00:36:30.280 --> 00:36:34.280]  或者都被很多情緒圍繞著你的內心
[00:36:34.280 --> 00:36:38.280]  令到你都走不出這個困境
[00:36:38.280 --> 00:36:41.280]  如果有的話
[00:36:41.280 --> 00:36:44.280]  我都想邀請你去和天父對話
[00:36:44.280 --> 00:36:47.280]  將你的情緒交給他
[00:36:47.280 --> 00:36:49.280]  將你面對現在的困境
[00:36:49.280 --> 00:36:51.280]  你交給他
[00:36:51.280 --> 00:36:53.280]  求天父為你開路
[00:36:53.280 --> 00:36:55.280]  讓你遇見他
[00:36:55.280 --> 00:37:13.280]  (音樂)
[00:37:13.280 --> 00:37:16.280]  天皇上帝求你去聽我們的禱告
[00:37:16.280 --> 00:37:20.280]  我們真的很想去遇見你
[00:37:20.280 --> 00:37:22.280]  我們真的很想
[00:37:22.280 --> 00:37:24.280]  每一年的心願
[00:37:24.280 --> 00:37:27.280]  每一年的立志都能夠實行
[00:37:27.280 --> 00:37:30.280]  我們真的不想
[00:37:30.280 --> 00:37:32.280]  在信仰上
[00:37:32.280 --> 00:37:34.280]  經常質疑你
[00:37:34.280 --> 00:37:36.280]  經常發力
[00:37:36.280 --> 00:37:38.280]  沒有力量去行前
[00:37:38.280 --> 00:37:40.280]  沒有力量去
[00:37:40.280 --> 00:37:42.280]  更加去見證你
[00:37:42.280 --> 00:37:44.280]  我們真的很想
[00:37:44.280 --> 00:37:46.280]  我們生命裏面有從你而來的力量
[00:37:46.280 --> 00:37:49.280]  有從你而來的信心
[00:37:49.280 --> 00:37:51.280]  更加堅信你
[00:37:51.280 --> 00:37:53.280]  你就是我們的救主
[00:37:53.280 --> 00:37:55.280]  你就是那位能夠為我們
[00:37:55.280 --> 00:37:57.280]  在人生裏面拖帶著我們
[00:37:57.280 --> 00:37:59.280]  能夠經過很多風浪的那位主
[00:37:59.280 --> 00:38:01.280]  主要求你繼續幫助我們
[00:38:01.280 --> 00:38:03.280]  繼續在新的一年裏面
[00:38:03.280 --> 00:38:05.280]  在你面前立志
[00:38:05.280 --> 00:38:08.280]  我們要立志去親近你
[00:38:08.280 --> 00:38:11.280]  我們要立志將信心放在你身上
[00:38:11.280 --> 00:38:14.280]  我們要成為一個依靠你的人生
[00:38:14.280 --> 00:38:16.280]  以致我們人生
[00:38:16.280 --> 00:38:19.280]  不會再被周圍的環境影響了我們的信心
[00:38:19.280 --> 00:38:21.280]  最後求你繼續幫助我們
[00:38:21.280 --> 00:38:23.280]  聽我們的祈禱
[00:38:23.280 --> 00:38:25.280]  加我們的力量
[00:38:25.280 --> 00:38:27.280]  特別是在我們信心疲憊的時候
[00:38:27.280 --> 00:38:29.280]  你繼續賜下安慰
[00:38:29.280 --> 00:38:31.280]  賜下力量給我們
[00:38:42.280 --> 00:38:46.280]  每當我缺乏信心
[00:38:46.280 --> 00:38:49.280]  無法面對自己
[00:38:49.280 --> 00:38:52.280]  你安慰我
[00:38:52.280 --> 00:38:55.280]  賜下平靜
[00:38:55.280 --> 00:39:01.280]  生命中多少溫暖
[00:39:01.280 --> 00:39:05.280]  多少聲音
[00:39:05.280 --> 00:39:07.280]  在你的每一刻
[00:39:07.280 --> 00:39:11.280]  每一瞬間降臨
[00:39:11.280 --> 00:39:16.280]  讓我想早點轉向你
[00:39:16.280 --> 00:39:20.280]  不再堅持我自己
[00:39:20.280 --> 00:39:26.280]  專心讓愛也合化我的身
[00:39:26.280 --> 00:39:31.280]  讓我明白著你心意
[00:39:31.280 --> 00:39:35.280]  每步都有你指引
[00:39:35.280 --> 00:39:39.280]  感激萬一在這心底
[00:39:39.280 --> 00:39:41.280]  只想點點你
[00:39:41.280 --> 00:39:45.280]  我認定你主
[00:39:45.280 --> 00:39:47.280]  最後幫助我們認定你
[00:39:47.280 --> 00:39:48.280]  最後多謝你
[00:39:48.280 --> 00:39:49.280]  聽我們的禱告
