
[00:00:00.000 --> 00:00:04.400]  今日我的題目是生與死
[00:21:28.500 --> 00:21:31.500]  就剛好打中了那間酒吧
[00:21:31.500 --> 00:21:35.500]  然後酒吧就燒了
[00:21:35.500 --> 00:21:40.500]  所以就沒有了要關門
[00:21:40.500 --> 00:21:44.500]  那個酒吧的東主
[00:21:44.500 --> 00:21:46.500]  即是那個老闆
[00:21:46.500 --> 00:21:49.500]  就知道其實聽過教會曾經祈禱
[00:21:49.500 --> 00:21:52.500]  希望他們離開
[00:21:52.500 --> 00:21:56.500]  所以他就去法院告
[00:21:56.500 --> 00:21:58.500]  告教會說他們祈禱
[00:21:58.500 --> 00:22:02.500]  所以讓我們酒吧出事
[00:22:02.500 --> 00:22:06.500]  所以就去到大法官那裡
[00:22:06.500 --> 00:22:10.500]  你知道教會就要去辯護
[00:22:10.500 --> 00:22:12.500]  牧師就說
[00:22:12.500 --> 00:22:15.500]  是 我們有祈禱
[00:22:15.500 --> 00:22:20.500]  沒錯 但其實我們只是在祈禱
[00:22:20.500 --> 00:22:23.500]  我們其實不是真的相信神
[00:22:23.500 --> 00:22:27.500]  是會將酒吧拿走
[00:22:27.500 --> 00:22:32.500]  或者不相信神用這種方法
[00:22:32.500 --> 00:22:37.500]  那個法官覺得真的很搞笑
[00:22:37.500 --> 00:22:44.500]  他說竟然有一個相信祈禱的酒吧老闆
[00:22:44.500 --> 00:22:50.500]  但有一個不相信祈禱的牧師
[00:22:50.500 --> 00:22:53.500]  我不知道大家有沒有遇過類似的情況
[00:22:53.500 --> 00:22:55.500]  但有很多人提醒
[00:22:55.500 --> 00:22:59.500]  有時我覺得有些事情太過不可思議的時候
[00:22:59.500 --> 00:23:02.500]  是不是真的神在作弓呢?
[00:23:02.500 --> 00:23:04.500]  但我們經常說神是偉大
[00:23:04.500 --> 00:23:06.500]  祂什麼都無所不能
[00:23:06.500 --> 00:23:12.500]  為什麼我們會有時去到那個光景?
[00:23:12.500 --> 00:23:16.500]  如果有類似的事情發生在你們身上
[00:23:16.500 --> 00:23:19.500]  或者你們屬於這間教會的弟兄姊妹
[00:23:19.500 --> 00:23:23.500]  不知道你們會怎麼想?
[00:23:23.500 --> 00:23:27.500]  沒錯 信心是屬靈的恩賜
[00:23:27.500 --> 00:23:33.500]  同時也要透過操練慢慢地被活出來
[00:23:33.500 --> 00:23:37.500]  我發覺神其實很好
[00:23:37.500 --> 00:23:38.500]  雖然需要時間
[00:23:38.500 --> 00:23:43.500]  但神透過聖經給了我們很多
[00:23:43.500 --> 00:23:47.500]  熟悉神的人活出信心的例子
[00:23:47.500 --> 00:23:49.500]  來幫助我們明白
[00:23:49.500 --> 00:23:54.500]  如何操練、學習和掌握
[00:23:54.500 --> 00:23:57.500]  剛才我們一起唱的那首歌《恩著信》
[00:23:57.500 --> 00:23:59.500]  是我一首很喜歡的歌
[00:23:59.500 --> 00:24:01.500]  過一會我們會回應也會唱這首歌
[00:24:01.500 --> 00:24:04.500]  因為裡面所寫的
[00:24:04.500 --> 00:24:08.500]  不是填詞人對信心的演繹
[00:24:08.500 --> 00:24:12.500]  而是全部大部分都是信心的例子
[00:24:12.500 --> 00:24:14.500]  是聖經的例子
[00:24:14.500 --> 00:24:16.500]  是神給我們的榜樣
[00:24:16.500 --> 00:24:19.500]  我希望用時間和大家看看
[00:24:19.500 --> 00:24:22.500]  裡面每一個信心的行動
[00:24:22.500 --> 00:24:27.500]  不過不是從故事的角度去看
[00:24:27.500 --> 00:24:30.500]  而是從那個人、當事人
[00:24:30.500 --> 00:24:34.500]  如何跨越心理的關口去看
[00:24:34.500 --> 00:24:36.500]  他們如何活出信心
[00:24:36.500 --> 00:24:42.500]  首先我們看看
[00:24:42.500 --> 00:24:43.500]  第一個大家都很熟悉的
[00:24:43.500 --> 00:24:45.500]  彭信他離開離別五義
[00:24:45.500 --> 00:24:48.500]  恩信他傳言奉上愛之
[00:24:48.500 --> 00:24:50.500]  我們知道是誰?
[00:24:50.500 --> 00:24:53.500]  阿伯拉罕
[00:24:53.500 --> 00:24:55.500]  每次我唱的時候
[00:24:55.500 --> 00:24:58.500]  很自然地想像猜遊戲
[00:24:58.500 --> 00:25:01.500]  唱完故事就知道是阿伯拉罕
[00:25:01.500 --> 00:25:03.500]  然後唱下面那句
[00:25:03.500 --> 00:25:05.500]  猜下面那個是誰?
[00:25:05.500 --> 00:25:07.500]  但有沒有想過
[00:25:07.500 --> 00:25:10.500]  阿伯拉罕被召離開五義
[00:25:10.500 --> 00:25:12.500]  去一個叫嘉南的地方
[00:25:12.500 --> 00:25:14.500]  其實他不知道在哪裡
[00:25:14.500 --> 00:25:16.500]  不知道有多遠
[00:25:16.500 --> 00:25:19.500]  他要離開他的安書區
[00:25:19.500 --> 00:25:20.500]  他一直很熟悉
[00:25:20.500 --> 00:25:23.500]  從小到大都住在那個地方
[00:25:23.500 --> 00:25:26.500]  神一叫他,他就去
[00:25:26.500 --> 00:25:29.500]  我們可能去短孫都覺得有點艱難
[00:25:29.500 --> 00:25:32.500]  不知道睡得怎樣
[00:25:32.500 --> 00:25:34.500]  我們很多時候考慮
[00:25:34.500 --> 00:25:36.500]  信心的行動
[00:25:36.500 --> 00:25:39.500]  還有剛才我們說過的例子
[00:25:39.500 --> 00:25:42.500]  獻上耳朵
[00:25:42.500 --> 00:25:46.500]  即是獻上阿國耳朵
[00:25:46.500 --> 00:25:49.500]  他將他的愛子
[00:25:49.500 --> 00:25:50.500]  傳言的獻上
[00:25:50.500 --> 00:25:52.500]  因為那時候神叫他
[00:25:52.500 --> 00:25:55.500]  將他的愛子耳朵
[00:25:55.500 --> 00:25:57.500]  獻為梵濟
[00:25:57.500 --> 00:25:58.500]  梵濟的意思是
[00:25:58.500 --> 00:26:00.500]  他殺了之後就燒了
[00:26:00.500 --> 00:26:02.500]  完全獻上
[00:26:02.500 --> 00:26:06.500]  他要將他的心所愛
[00:26:06.500 --> 00:26:09.500]  不是真的信心的行動很有信心
[00:26:09.500 --> 00:26:11.500]  其實那時候我們估計
[00:26:11.500 --> 00:26:13.500]  有不同的書卷說
[00:26:13.500 --> 00:26:15.500]  其實耳朵已經到了一個
[00:26:15.500 --> 00:26:18.500]  差不多成年人的年齡
[00:26:18.500 --> 00:26:19.500]  有些說二十多歲
[00:26:19.500 --> 00:26:21.500]  有些說甚至三十多歲
[00:26:21.500 --> 00:26:23.500]  就要這樣跟他
[00:26:23.500 --> 00:26:25.500]  生活了這麼久
[00:26:25.500 --> 00:26:27.500]  就要殺了他的愛子
[00:26:27.500 --> 00:26:29.500]  將他獻給神
[00:26:29.500 --> 00:26:33.500]  但是阿伯拉罕毫無考慮
[00:26:33.500 --> 00:26:36.500]  第一一做就這樣去做
[00:26:36.500 --> 00:26:38.500]  相信他也是一個
[00:26:38.500 --> 00:26:41.500]  教導兒子要去相信
[00:26:41.500 --> 00:26:43.500]  接受神的爸爸
[00:26:43.500 --> 00:26:46.500]  所以兒子都很願意聽他說
[00:26:46.500 --> 00:26:47.500]  一起去
[00:26:47.500 --> 00:26:49.500]  差不多去到山頂的時候
[00:26:49.500 --> 00:26:51.500]  兒子生在哪裡
[00:26:51.500 --> 00:26:54.500]  我相信在故事裡說到
[00:26:54.500 --> 00:26:56.500]  其實二十歲應該被綁住
[00:26:56.500 --> 00:26:58.500]  他也是這麼願意信服
[00:26:58.500 --> 00:27:00.500]  是一個怎樣的爸爸
[00:27:00.500 --> 00:27:03.500]  他是一個很好的榜樣
[00:27:03.500 --> 00:27:08.500]  當然我們在喜白萊書說到
[00:27:08.500 --> 00:27:10.500]  阿伯拉罕之後想的時候
[00:27:10.500 --> 00:27:12.500]  可能覺得可能死了之後
[00:27:12.500 --> 00:27:14.500]  二十歲會再復活
[00:27:14.500 --> 00:27:16.500]  其實那時候也沒有復活的事
[00:27:16.500 --> 00:27:18.500]  不過他有這麼大的信心
[00:27:18.500 --> 00:27:20.500]  我們繼續看下去
[00:27:20.500 --> 00:27:23.500]  彭信還有人全力抓住天使
[00:27:23.500 --> 00:27:25.500]  贏得祝福換了名字
[00:27:25.500 --> 00:27:26.500]  知道是誰嗎
[00:27:26.500 --> 00:27:28.500]  這次是亞國
[00:27:28.500 --> 00:27:32.500]  之前是神叫阿伯拉罕去
[00:27:32.500 --> 00:27:33.500]  他就去
[00:27:33.500 --> 00:27:35.500]  亞國來說
[00:27:35.500 --> 00:27:39.500]  神就叫他回去自己的地方
[00:27:39.500 --> 00:27:41.500]  因為被拉班騙了這麼久
[00:27:41.500 --> 00:27:42.500]  是時候回去了
[00:27:42.500 --> 00:27:44.500]  不過那一刻
[00:27:44.500 --> 00:27:46.500]  為什麼他抓住天使
[00:27:46.500 --> 00:27:48.500]  因為怕耳掃
[00:27:48.500 --> 00:27:50.500]  怕哥哥會對他做什麼
[00:27:50.500 --> 00:27:51.500]  因為之前騙了紅豆湯
[00:27:51.500 --> 00:27:53.500]  騙了他長子的名分
[00:27:53.500 --> 00:27:55.500]  所以這次是他主動
[00:27:55.500 --> 00:27:58.500]  在恐懼的時候
[00:27:58.500 --> 00:28:00.500]  他知道要抓住誰
[00:28:00.500 --> 00:28:02.500]  神的使者
[00:28:02.500 --> 00:28:05.500]  他那時候還不知道那個是神自己
[00:28:05.500 --> 00:28:07.500]  在我們恐懼的時候
[00:28:07.500 --> 00:28:09.500]  我們要抓住誰呢
[00:28:09.500 --> 00:28:11.500]  可能我們到處找找
[00:28:11.500 --> 00:28:13.500]  很多不同的人
[00:28:13.500 --> 00:28:15.500]  可能都沒有祈禱
[00:28:15.500 --> 00:28:18.500]  我們繼續看下去
[00:28:18.500 --> 00:28:20.500]  接著這個
[00:28:20.500 --> 00:28:22.500]  紅海的故事是誰
[00:28:22.500 --> 00:28:24.500]  摩西
[00:28:24.500 --> 00:28:25.500]  沒錯
[00:28:25.500 --> 00:28:27.500]  大家有沒有看到這句話
[00:28:27.500 --> 00:28:31.500]  彭信他行近紅海
[00:28:31.500 --> 00:28:33.500]  即是走近紅海
[00:28:33.500 --> 00:28:35.500]  後面有追兵
[00:28:35.500 --> 00:28:39.500]  其實他可以走很多路
[00:28:39.500 --> 00:28:40.500]  我相信
[00:28:40.500 --> 00:28:42.500]  去到紅海的時候
[00:28:42.500 --> 00:28:44.500]  感覺是無路可走
[00:28:44.500 --> 00:28:47.500]  因為其實可以去曠野其他地方
[00:28:47.500 --> 00:28:49.500]  可以繼續走遠一點
[00:28:49.500 --> 00:28:52.500]  不過他接受神的提議
[00:28:52.500 --> 00:28:54.500]  去到紅海
[00:28:54.500 --> 00:28:57.500]  他很勇敢相信真的要過紅海
[00:28:57.500 --> 00:29:00.500]  不過去到的時候還沒有開
[00:29:00.500 --> 00:29:03.500]  他行近就去了
[00:29:03.500 --> 00:29:06.500]  相信神一定會救他的
[00:29:06.500 --> 00:29:09.500]  所以後面有追兵都不管了
[00:29:09.500 --> 00:29:12.500]  之後真的開了
[00:29:12.500 --> 00:29:14.500]  走下去的時候
[00:29:14.500 --> 00:29:15.500]  我不知道你們會怎樣
[00:29:15.500 --> 00:29:18.500]  會不會擔心水會走得不夠快
[00:29:18.500 --> 00:29:20.500]  水會下來
[00:29:20.500 --> 00:29:22.500]  會吧
[00:29:22.500 --> 00:29:24.500]  水花四濺
[00:29:24.500 --> 00:29:28.500]  但他需要持續的信心
[00:29:28.500 --> 00:29:30.500]  不是那一刻就相信
[00:29:30.500 --> 00:29:33.500]  很多時候我們覺得有信心就足夠了
[00:29:33.500 --> 00:29:35.500]  其實就相信了那一刻
[00:29:35.500 --> 00:29:37.500]  因為神很多時候要我們經歷
[00:29:37.500 --> 00:29:39.500]  是我們不斷的繼續去信
[00:29:39.500 --> 00:29:41.500]  繼續去信
[00:29:41.500 --> 00:29:43.500]  我想想其實有時候好像四子一樣
[00:29:43.500 --> 00:29:48.500]  那時候是見諒牧師和Eman牧師
[00:29:48.500 --> 00:29:50.500]  他們知道神要去猜他們出去
[00:29:50.500 --> 00:29:53.500]  但當中都是有很多的起起伏伏
[00:29:53.500 --> 00:29:54.500]  很多東西
[00:29:54.500 --> 00:29:56.500]  我相信當中都是不容易的
[00:29:56.500 --> 00:29:58.500]  就是憑著這個信
[00:29:58.500 --> 00:30:01.500]  去看經歷每一個艱難的時間
[00:30:01.500 --> 00:30:03.500]  持續的去信
[00:30:03.500 --> 00:30:05.500]  接著
[00:30:05.500 --> 00:30:07.500]  彭信曾有人被困於獅子坑
[00:30:07.500 --> 00:30:09.500]  你知道他是誰嗎
[00:30:09.500 --> 00:30:13.500]  但以你的信是怎樣
[00:30:13.500 --> 00:30:16.500]  連死都不怕
[00:30:16.500 --> 00:30:18.500]  全世界的人
[00:30:18.500 --> 00:30:20.500]  所有的市民
[00:30:20.500 --> 00:30:22.500]  都是拜他和他的朋友
[00:30:22.500 --> 00:30:24.500]  包括他和他的朋友
[00:30:24.500 --> 00:30:26.500]  都不怕
[00:30:26.500 --> 00:30:28.500]  而是被釣進獅子坑內
[00:30:28.500 --> 00:30:30.500]  他都不知道會發生什麼事
[00:30:30.500 --> 00:30:33.500]  他以為他會死
[00:30:33.500 --> 00:30:36.500]  以死去報答神
[00:30:36.500 --> 00:30:38.500]  這是他的想法
[00:30:38.500 --> 00:30:40.500]  還是神拯救了他
[00:30:40.500 --> 00:30:44.500]  至死 始至不渝的信
[00:30:44.500 --> 00:30:47.500]  OK 去到這裡
[00:30:47.500 --> 00:30:51.500]  他決心去圍繞城外
[00:30:51.500 --> 00:30:53.500]  彭信放聲呼喊
[00:30:53.500 --> 00:30:55.500]  這個是誰
[00:30:55.500 --> 00:30:58.500]  是約書亞
[00:30:58.500 --> 00:31:00.500]  大家想想
[00:31:00.500 --> 00:31:02.500]  約書亞承繼摩西
[00:31:02.500 --> 00:31:05.500]  最初的時候已經很害怕
[00:31:05.500 --> 00:31:08.500]  所以神不斷叫他要剛強壯膽
[00:31:08.500 --> 00:31:10.500]  因為我與你同在
[00:31:10.500 --> 00:31:14.500]  現在要進入耶利哥城
[00:31:14.500 --> 00:31:17.500]  那些人的尺寸很大
[00:31:17.500 --> 00:31:20.500]  他們就像茶碗一樣
[00:31:20.500 --> 00:31:23.500]  但是神叫他怎樣
[00:31:23.500 --> 00:31:25.500]  吹號角大聲叫
[00:31:25.500 --> 00:31:28.500]  繞城七天七次
[00:31:28.500 --> 00:31:30.500]  每天七次
[00:31:30.500 --> 00:31:32.500]  第七天七次
[00:31:32.500 --> 00:31:35.500]  其實很瘋狂
[00:31:35.500 --> 00:31:41.500]  耶利哥城的人雖然文風有點喪膽
[00:31:41.500 --> 00:31:46.500]  不過都沒有理由不用武器
[00:31:46.500 --> 00:31:52.500]  當其他人甚至以色列人都覺得很瘋狂的時候
[00:31:52.500 --> 00:31:55.500]  神會有這樣的領袖
[00:31:55.500 --> 00:32:01.500]  但是約書亞決定這樣聽神的話
[00:32:01.500 --> 00:32:03.500]  這是瘋癲地相信
[00:32:03.500 --> 00:32:05.500]  不知道大家有沒有覺得
[00:32:05.500 --> 00:32:07.500]  有時候神叫我們做一些事情
[00:32:07.500 --> 00:32:09.500]  在這個世界上覺得很瘋狂
[00:32:09.500 --> 00:32:11.500]  不可思議
[00:32:11.500 --> 00:32:16.500]  其他人可能會覺得你不會再相信你
[00:32:16.500 --> 00:32:18.500]  覺得你很沒有理由
[00:32:18.500 --> 00:32:22.500]  但是因為你知道是神的教導
[00:32:22.500 --> 00:32:24.500]  你知道這是神所起的
[00:32:24.500 --> 00:32:26.500]  是神叫你去做的時候
[00:32:26.500 --> 00:32:28.500]  你堅持呢
[00:32:28.500 --> 00:32:30.500]  其實我覺得很難
[00:32:30.500 --> 00:32:33.500]  但是約書亞證明給我們聽
[00:32:33.500 --> 00:32:35.500]  原來是值得的
[00:32:35.500 --> 00:32:37.500]  也是應該的
[00:32:37.500 --> 00:32:39.500]  最後
[00:32:39.500 --> 00:32:41.500]  先知避老
[00:32:41.500 --> 00:32:44.500]  這個先知是誰呢
[00:32:44.500 --> 00:32:46.500]  可能很多先知
[00:32:46.500 --> 00:32:48.500]  經歷過很多朝代
[00:32:48.500 --> 00:32:50.500]  到最後復成的時候
[00:32:50.500 --> 00:32:52.500]  他仍然在這裏
[00:32:52.500 --> 00:32:54.500]  以西傑先知
[00:32:54.500 --> 00:32:56.500]  沒錯
[00:32:56.500 --> 00:32:58.500]  有時候我們覺得
[00:32:58.500 --> 00:33:02.500]  等待好像不是行動
[00:33:02.500 --> 00:33:04.500]  只是等沒有做
[00:33:04.500 --> 00:33:06.500]  我們看看這裡怎樣去形容
[00:33:06.500 --> 00:33:11.500]  他說常在心裡靜待
[00:33:11.500 --> 00:33:14.500]  東且在常在心裡
[00:33:14.500 --> 00:33:16.500]  只記掛著這件事
[00:33:16.500 --> 00:33:18.500]  不會忘記神的應許
[00:33:18.500 --> 00:33:20.500]  雖然是艱難
[00:33:20.500 --> 00:33:22.500]  雖然是外邦人的地方
[00:33:22.500 --> 00:33:25.500]  他仍然確信上帝的榮耀會回來
[00:33:25.500 --> 00:33:27.500]  所以同樣的有時候我們想
[00:33:27.500 --> 00:33:30.500]  有時候我不知道大家的父母信了耶穌沒有
[00:33:30.500 --> 00:33:33.500]  或者家人很摯愛的家人信了耶穌沒有
[00:33:33.500 --> 00:33:36.500]  我們經常說要信心的等待
[00:33:36.500 --> 00:33:39.500]  其實是不是真的信心的等待呢
[00:33:39.500 --> 00:33:42.500]  還是因為等一等就忘記了呢
[00:33:42.500 --> 00:33:44.500]  這個很多時候
[00:33:44.500 --> 00:33:46.500]  有時候我也是這樣
[00:33:46.500 --> 00:33:48.500]  放下了直至家人有什麼事
[00:33:48.500 --> 00:33:50.500]  身體發生什麼事的時候
[00:33:50.500 --> 00:33:52.500]  信心的等待是
[00:33:52.500 --> 00:33:54.500]  是很主動的
[00:33:54.500 --> 00:33:56.500]  不斷去思想
[00:33:56.500 --> 00:33:58.500]  求問去等
[00:33:58.500 --> 00:34:01.500]  是有行為的
[00:34:01.500 --> 00:34:08.500]  最後這一段
[00:34:08.500 --> 00:34:10.500]  是唯一一段
[00:34:10.500 --> 00:34:12.500]  是填詞的那個人
[00:34:12.500 --> 00:34:14.500]  對信心的演繹
[00:34:14.500 --> 00:34:17.500]  當他看完神那麼多
[00:34:17.500 --> 00:34:21.500]  不同歷史當中不同的人物
[00:34:21.500 --> 00:34:23.500]  他的信心的表現之後
[00:34:23.500 --> 00:34:24.500]  他就說
[00:34:24.500 --> 00:34:26.500]  也是呼籲大家
[00:34:26.500 --> 00:34:27.500]  他說憑著信
[00:34:27.500 --> 00:34:29.500]  我們懷著憑據
[00:34:29.500 --> 00:34:31.500]  不只是知道
[00:34:31.500 --> 00:34:33.500]  懷著這個字代表什麼呢
[00:34:33.500 --> 00:34:35.500]  抱著
[00:34:35.500 --> 00:34:38.500]  不是等著睡著就掉下去
[00:34:38.500 --> 00:34:41.500]  而是抱著神的應許
[00:34:41.500 --> 00:34:43.500]  也是因為這樣的時候
[00:34:43.500 --> 00:34:45.500]  才可以讓我們沉著
[00:34:45.500 --> 00:34:47.500]  抓得到神的應許
[00:34:47.500 --> 00:34:50.500]  也是因為這樣的時候
[00:34:50.500 --> 00:34:52.500]  他很相信
[00:34:52.500 --> 00:34:54.500]  我們可以只要憑著信
[00:34:54.500 --> 00:34:56.500]  有行為的信心的時候
[00:34:56.500 --> 00:34:58.500]  就能夠發現
[00:34:58.500 --> 00:35:01.500]  在世間只是寄居
[00:35:01.500 --> 00:35:02.500]  很多時候
[00:35:02.500 --> 00:35:05.500]  我們知道
[00:35:05.500 --> 00:35:07.500]  頭腦知道我們是寄居
[00:35:07.500 --> 00:35:10.500]  天家只是我們永遠的地方
[00:35:10.500 --> 00:35:11.500]  但很多時候
[00:35:11.500 --> 00:35:12.500]  因為我們的目光
[00:35:12.500 --> 00:35:15.500]  都注視在現狀
[00:35:15.500 --> 00:35:17.500]  世界上的事
[00:35:17.500 --> 00:35:19.500]  以致我們忘記了抱著神的應許
[00:35:19.500 --> 00:35:22.500]  以致我們的視線望遠了
[00:35:22.500 --> 00:35:24.500]  我們根本發現不到
[00:35:24.500 --> 00:35:26.500]  領略不到
[00:35:26.500 --> 00:35:29.500]  世界只是寄居的地方
[00:35:29.500 --> 00:35:31.500]  也因為這樣的時候
[00:35:31.500 --> 00:35:33.500]  我們都忘記了
[00:35:33.500 --> 00:35:35.500]  要將我們的目標
[00:35:35.500 --> 00:35:37.500]  設在我們永恆
[00:35:37.500 --> 00:35:39.500]  更美的家鄉那裡
[00:35:39.500 --> 00:35:42.500]  願神的話語祝福我們每一個
[00:35:42.500 --> 00:35:44.500]  我們一起祈禱
[00:35:44.500 --> 00:35:51.500]  天上有父神
[00:35:51.500 --> 00:35:53.500]  祢的話語是寶貴
[00:35:53.500 --> 00:35:55.500]  是我們隨時的提醒
[00:35:55.500 --> 00:35:57.500]  是我們的拯救
[00:35:57.500 --> 00:36:00.500]  祢知道我們很軟弱
[00:36:00.500 --> 00:36:02.500]  很多時候我們信了耶穌一段時間
[00:36:02.500 --> 00:36:04.500]  好像變了老油條
[00:36:04.500 --> 00:36:06.500]  懂得很多知識
[00:36:06.500 --> 00:36:07.500]  說了很多東西
[00:36:07.500 --> 00:36:09.500]  有時候可能都是
[00:36:09.500 --> 00:36:10.500]  人魂亦魂
[00:36:10.500 --> 00:36:12.500]  還沒搞清楚就覺得怎樣
[00:36:12.500 --> 00:36:14.500]  以致我們信仰偏差了
[00:36:14.500 --> 00:36:16.500]  以致我們只會說
[00:36:16.500 --> 00:36:18.500]  被我們忙碌的生活影響了
[00:36:18.500 --> 00:36:20.500]  我們不懂得怎樣去做
[00:36:20.500 --> 00:36:22.500]  又覺得神一定會猜派別人
[00:36:22.500 --> 00:36:24.500]  去幫助那些人
[00:36:24.500 --> 00:36:26.500]  不是我們的份
[00:36:26.500 --> 00:36:28.500]  一生祢透過亞覺提醒我們
[00:36:28.500 --> 00:36:30.500]  不是這樣的
[00:36:30.500 --> 00:36:32.500]  如果我們有信心
[00:36:32.500 --> 00:36:34.500]  我們一定會有行動
[00:36:34.500 --> 00:36:36.500]  去表現出來
[00:36:36.500 --> 00:36:38.500]  無論我們有沒有能力的時候
[00:36:38.500 --> 00:36:40.500]  我們都可以和弟兄姊妹一起去面對
[00:36:40.500 --> 00:36:42.500]  一起去找方法
[00:36:42.500 --> 00:36:44.500]  去幫助有需要的人
[00:36:44.500 --> 00:36:48.500]  求神祢真的加添我們的信心
[00:36:48.500 --> 00:36:50.500]  要幫助我們信得穩
[00:36:50.500 --> 00:36:52.500]  信得盡
[00:36:52.500 --> 00:36:54.500]  以致我們可以捉緊
[00:36:54.500 --> 00:36:56.500]  這個永生的確距
[00:36:56.500 --> 00:36:58.500]  我們感謝神聽我們的祈禱
[00:36:58.500 --> 00:37:00.500]  祈禱給我們耶穌
[00:37:00.500 --> 00:37:02.500]  得勝的命救

