
[00:00:00.000 --> 00:00:02.000]  今天是一年一度的清少主日
[00:15:40.400 --> 00:15:43.920]  我想這個不是只是信主那一刻做了之後
[00:15:43.920 --> 00:15:45.120]  就完結了
[00:15:45.120 --> 00:15:48.480]  而是一個會繼續經歷的順序的歷程
[00:15:48.480 --> 00:15:50.000]  我們教會的年輕人
[00:15:50.000 --> 00:15:54.000]  其實同樣也會繼續經歷這個過程
[00:15:54.000 --> 00:15:56.160]  今天很想邀請一位弟兄
[00:15:56.160 --> 00:15:58.080]  去分享他生命的經歷
[00:15:58.080 --> 00:15:59.920]  確實他從小回教會回到大
[00:15:59.920 --> 00:16:01.920]  但是他跟主相遇的時候
[00:16:01.920 --> 00:16:03.520]  也有很多不同的經歷
[00:16:03.520 --> 00:16:04.640]  我想邀請Syrus
[00:16:04.640 --> 00:16:05.600]  去分享他的見證
[00:16:05.600 --> 00:16:07.600]  大家給他掌聲
[00:16:07.600 --> 00:16:11.600]  (掌聲)
[00:16:13.200 --> 00:16:15.200]  你好 我是Syrus
[00:16:15.200 --> 00:16:19.200]  今天來到大家面前分享我自己
[00:16:19.200 --> 00:16:21.200]  我是一個信義的年輕人
[00:16:21.200 --> 00:16:24.400]  小時候已經被父母帶回教會
[00:16:24.400 --> 00:16:26.800]  也會覺得回來跟朋友一起玩
[00:16:26.800 --> 00:16:28.400]  也很開心
[00:16:28.400 --> 00:16:30.800]  所以其實也挺願意回教會的
[00:16:30.800 --> 00:16:32.000]  對於信仰
[00:16:32.000 --> 00:16:36.400]  一直都停留在知道自己是基督徒的階段
[00:16:36.400 --> 00:16:39.600]  但實際上也不明白這個信仰究竟是什麼
[00:16:39.600 --> 00:16:41.200]  上到四年級的時候
[00:16:41.200 --> 00:16:43.200]  我人生來到一個
[00:16:43.200 --> 00:16:45.600]  卡拉OK的轉捩點
[00:16:45.600 --> 00:16:49.200]  我開始被同學欺凌 杯葛
[00:16:49.200 --> 00:16:51.200]  但不斷言語上的攻擊
[00:16:51.200 --> 00:16:54.200]  確實令九歲的我來說是一個很大的衝擊
[00:16:54.200 --> 00:16:57.200]  我很記得我那時候被同學欺負到
[00:16:57.200 --> 00:16:58.800]  哭著跟媽媽說
[00:16:58.800 --> 00:17:00.800]  不如你幫我跟老師說
[00:17:00.800 --> 00:17:02.200]  我不想上學了
[00:17:02.200 --> 00:17:04.200]  我不想跟他們同班了
[00:17:04.200 --> 00:17:06.800]  然而我媽媽就只跟我說了一句
[00:17:06.800 --> 00:17:08.800]  你祈禱吧
[00:17:09.800 --> 00:17:12.200]  那時候的我其實真的很失望
[00:17:12.200 --> 00:17:13.200]  也很生氣
[00:17:13.200 --> 00:17:14.800]  覺得其他有什麼用
[00:17:14.800 --> 00:17:16.800]  他會幫我罵同學
[00:17:16.800 --> 00:17:18.800]  不過也是開玩笑的
[00:17:18.800 --> 00:17:20.800]  但確實對於那時候的我來說
[00:17:20.800 --> 00:17:22.800]  神不是一個幫助我的神
[00:17:22.800 --> 00:17:24.800]  只是家人的信仰
[00:17:24.800 --> 00:17:26.800]  就是他們的所謂信心
[00:17:26.800 --> 00:17:27.600]  對於我來說
[00:17:27.600 --> 00:17:30.200]  基督教跟其他佛教的家庭一樣
[00:17:30.200 --> 00:17:32.800]  只是家人迷信而得出來的產物
[00:17:32.800 --> 00:17:34.000]  跟神的關係
[00:17:34.000 --> 00:17:36.800]  就好像被父母契約給黃大仙一樣
[00:17:36.800 --> 00:17:38.800]  經歷了三年之後
[00:17:38.800 --> 00:17:40.800]  我升上中學
[00:17:40.800 --> 00:17:42.800]  跟一個很好的小學朋友
[00:17:42.800 --> 00:17:43.800]  一起進了同一間中學
[00:17:43.800 --> 00:17:45.800]  原本是一件很好的事
[00:17:45.800 --> 00:17:47.800]  當我以為上了中學可以重新開始
[00:17:47.800 --> 00:17:50.800]  有人陪我一起建立新的關係
[00:17:50.800 --> 00:17:52.800]  擺脫以前的事的時候
[00:17:52.800 --> 00:17:54.800]  故事是會重蹈覆轍的
[00:17:54.800 --> 00:17:56.800]  我再次被身邊的人杯葛和欺凌
[00:17:56.800 --> 00:17:59.800]  聽到這裡大家可能會覺得很誇張
[00:17:59.800 --> 00:18:00.800]  會不會是我自己有問題
[00:18:00.800 --> 00:18:02.800]  令到大家都不喜歡我呢
[00:18:02.800 --> 00:18:04.800]  這個問題我也想過無數次
[00:18:04.800 --> 00:18:06.800]  甚至由一開始的埋怨
[00:18:06.800 --> 00:18:08.800]  到之後麻木了
[00:18:08.800 --> 00:18:10.800]  覺得人身被人欺負才是正常
[00:18:10.800 --> 00:18:12.800]  對於欺凌是沒有感覺的了
[00:18:12.800 --> 00:18:15.800]  而這段時間也是另一個三年
[00:18:15.800 --> 00:18:17.800]  經歷了六年
[00:18:17.800 --> 00:18:18.800]  總共六年的欺凌
[00:18:18.800 --> 00:18:21.800]  但神仍然讓我在生命中得見他
[00:18:21.800 --> 00:18:23.800]  在忘記了中二還是中三的時候
[00:18:23.800 --> 00:18:25.800]  我媽看到我好像挺享受回教會
[00:18:25.800 --> 00:18:27.800]  所以我可以參加多一點
[00:18:27.800 --> 00:18:28.800]  認識多一點朋友
[00:18:28.800 --> 00:18:30.800]  很隨機地幫我填了表格
[00:18:30.800 --> 00:18:32.800]  就加入了青少部的AV團隊
[00:18:33.800 --> 00:18:38.800]  我因為AV團隊開始接觸多了崇拜
[00:18:38.800 --> 00:18:40.800]  也是因為AV團隊
[00:18:40.800 --> 00:18:42.800]  令到我可以思考信仰
[00:18:42.800 --> 00:18:45.800]  AV團隊的隊長們
[00:18:45.800 --> 00:18:48.800]  教我很多不同意義和價值上的東西
[00:18:48.800 --> 00:18:51.800]  我記得當初我的隊長給了我一條問題
[00:18:51.800 --> 00:18:54.800]  想我在侍奉當中尋找信仰
[00:18:54.800 --> 00:18:56.800]  這條問題我想了很久
[00:18:56.800 --> 00:18:59.800]  開始反思侍奉對於我來說是什麼
[00:18:59.800 --> 00:19:01.800]  認識朋友 接觸失事物
[00:19:01.800 --> 00:19:05.800]  還是究竟侍奉和信仰的關係是什麼呢
[00:19:05.800 --> 00:19:07.800]  到最終我的答案是
[00:19:07.800 --> 00:19:11.800]  侍奉是神安排來支撐著我生命的東西
[00:19:11.800 --> 00:19:13.800]  是神安排來給我預見的方法
[00:19:13.800 --> 00:19:15.800]  我因為AV團隊的經歷
[00:19:15.800 --> 00:19:17.800]  令我學會思考信仰
[00:19:17.800 --> 00:19:20.800]  或許中學有同學欺負我
[00:19:20.800 --> 00:19:23.800]  但在生命中仍然有神支撐著我
[00:19:23.800 --> 00:19:24.800]  為什麼我會說AV團隊是
[00:19:24.800 --> 00:19:26.800]  在我生命中施行的神蹟呢
[00:19:26.800 --> 00:19:27.800]  因為沒有AV團隊
[00:19:27.800 --> 00:19:30.800]  我未必能看見神在我生命中的工作
[00:19:30.800 --> 00:19:34.800]  亦不會認識一群支撐著我生命的小組和朋友
[00:19:34.800 --> 00:19:37.800]  神在我生命中安排了很多人
[00:19:37.800 --> 00:19:40.800]  支撐著我渡過很多難關
[00:19:40.800 --> 00:19:43.800]  經歷過長期不被喜歡的我
[00:19:43.800 --> 00:19:45.800]  一直都很難感受被愛
[00:19:45.800 --> 00:19:49.800]  亦造成了覺得自己不配被愛自卑的性格
[00:19:49.800 --> 00:19:51.800]  我的小組是反其道而行地
[00:19:51.800 --> 00:19:52.800]  拉著我一起玩
[00:19:52.800 --> 00:19:54.800]  不斷和我同行
[00:19:54.800 --> 00:19:56.800]  一起瘋 一起溫習 一起聊天
[00:19:56.800 --> 00:19:58.800]  一起DSE
[00:19:58.800 --> 00:20:00.800]  在我生命中最難過的階段裏
[00:20:00.800 --> 00:20:02.800]  不斷支撐著我
[00:20:02.800 --> 00:20:05.800]  令我感受到什麼叫被重視 被愛
[00:20:05.800 --> 00:20:07.800]  好記得他們第一次和我慶祝生日
[00:20:07.800 --> 00:20:09.800]  給了我一個驚喜
[00:20:09.800 --> 00:20:12.800]  那次是我第一次在他們面前哭
[00:20:12.800 --> 00:20:14.800]  因為我沒想過這種被愛 被重視
[00:20:14.800 --> 00:20:16.800]  可以在我家以外的生命中出現
[00:20:16.800 --> 00:20:19.800]  亦都是他們告訴我
[00:20:19.800 --> 00:20:23.800]  我是值得 我是神所愛 他們所愛的人
[00:20:23.800 --> 00:20:25.800]  我對於過往的解讀是這樣的
[00:20:25.800 --> 00:20:29.800]  我們人所希望的只是逃避面前要面對的問題
[00:20:29.800 --> 00:20:32.800]  所以求神以我們想要的方式去幫助我們
[00:20:32.800 --> 00:20:34.800]  就好像我被同學欺負的時候
[00:20:34.800 --> 00:20:36.800]  希望神幫我懲罰他們
[00:20:36.800 --> 00:20:38.800]  讓他們不敢欺負我
[00:20:38.800 --> 00:20:41.800]  但神透過他們的方式讓我去經歷
[00:20:41.800 --> 00:20:43.800]  去學習 去看見
[00:20:43.800 --> 00:20:46.800]  就好像我看見神在我生命中的工作一樣
[00:20:46.800 --> 00:20:48.800]  令我學會怎樣和人溝通
[00:20:48.800 --> 00:20:50.800]  學會建立關係
[00:20:50.800 --> 00:20:51.800]  在我最不濟的時候
[00:20:51.800 --> 00:20:54.800]  亦都是神透過教會的弟兄姊妹來支撐著我
[00:20:54.800 --> 00:20:57.800]  我看見的信仰是同行
[00:20:57.800 --> 00:21:00.800]  看見的神是永遠不會離棄我的朋友
[00:21:00.800 --> 00:21:01.800]  和神很多次的吵架
[00:21:01.800 --> 00:21:04.800]  但我每次都能夠有所學習地成長
[00:21:04.800 --> 00:21:08.800]  信仰永遠都不是利用神去滿足我們想要的東西
[00:21:08.800 --> 00:21:10.800]  而是以神的方式去活出生命
[00:21:10.800 --> 00:21:13.800]  才能夠在生命當中見證神
[00:21:13.800 --> 00:21:14.800]  在我現在的生命裏面
[00:21:14.800 --> 00:21:18.800]  神不再是小時候所想安排苦難的神
[00:21:18.800 --> 00:21:21.800]  而是安排成長 持有平安同行的神
[00:21:21.800 --> 00:21:22.800]  多謝大家
[00:21:22.800 --> 00:21:28.800]  (掌聲)
[00:21:28.800 --> 00:21:32.800]  弟兄姊妹 我不知道你聽完Syrus的生命分享的時候
[00:21:32.800 --> 00:21:34.800]  我不知道你有什麼體會
[00:21:34.800 --> 00:21:36.800]  確實都是一個歷程
[00:21:36.800 --> 00:21:38.800]  他怎樣在過程中經歷
[00:21:38.800 --> 00:21:41.800]  弟兄姊妹 我猜我們的生命都是這樣
[00:21:41.800 --> 00:21:43.800]  確實我們生命裏面
[00:21:43.800 --> 00:21:48.800]  可能很多時候我們用自己的想法去看這個信仰
[00:21:48.800 --> 00:21:49.800]  同一時間
[00:21:49.800 --> 00:21:52.800]  上帝的光去提醒我們的時候
[00:21:52.800 --> 00:21:54.800]  原來我們都願意
[00:21:54.800 --> 00:21:56.800]  我們都可以去試一下去回應
[00:21:56.800 --> 00:21:59.800]  讓神去控制我們的生命
[00:21:59.800 --> 00:22:02.800]  弟兄姊妹 我不知道你生命裏面
[00:22:02.800 --> 00:22:04.800]  有什麼需要被主光照
[00:22:04.800 --> 00:22:09.800]  我不知道你又願不願意去回應主給我們的提醒呢
[00:22:09.800 --> 00:22:14.800]  當然 除了素羅的生命被主光照之外
[00:22:14.800 --> 00:22:17.800]  主耶穌都預備了一個人
[00:22:17.800 --> 00:22:20.800]  去讓素羅去看見光明
[00:22:20.800 --> 00:22:22.800]  這個人就是亞拿利亞
[00:22:22.800 --> 00:22:26.800]  我想邀請大家一起讀了第10到第19節的經文
[00:22:26.800 --> 00:22:28.800]  看看亞拿利亞是怎樣的
[00:22:28.800 --> 00:22:30.800]  我想邀請大家一起讀 準備起
[00:22:30.800 --> 00:22:33.800]  當你看下半節的經文的時候
[00:22:33.800 --> 00:22:36.800]  我們會見到亞拿利亞出現了
[00:22:36.800 --> 00:22:39.800]  亞拿利亞其實在聖經上記載不多
[00:22:39.800 --> 00:22:41.800]  其實只是在《使徒行傳》裏面
[00:22:41.800 --> 00:22:43.800]  記載素羅歸主的經歷裏面
[00:22:43.800 --> 00:22:45.800]  才會出現
[00:22:45.800 --> 00:22:48.800]  其實他是一個什麼樣的人呢
[00:22:48.800 --> 00:22:51.800]  其實只是在《使徒行傳》的22章12節
[00:22:51.800 --> 00:22:54.800]  才記載了他是一個按照律法來說
[00:22:54.800 --> 00:22:57.800]  他是一個虔誠的人
[00:22:57.800 --> 00:23:01.800]  我會說亞拿利亞是一個很不顯眼的門徒
[00:23:01.800 --> 00:23:04.800]  他參與在素羅的生命逆轉裏面
[00:23:04.800 --> 00:23:06.800]  一個很大的過程當中
[00:23:06.800 --> 00:23:08.800]  主給予一個意象
[00:23:08.800 --> 00:23:10.800]  呼喚亞拿利亞給予一個使命他
[00:23:10.800 --> 00:23:13.800]  這個使命同樣帶出兩個命令
[00:23:13.800 --> 00:23:16.800]  就是他要起來去尋找
[00:23:16.800 --> 00:23:17.800]  做什麼呢
[00:23:17.800 --> 00:23:19.800]  去找一個人叫素羅
[00:23:19.800 --> 00:23:22.800]  按照他的禱告讓他得漢見
[00:23:22.800 --> 00:23:24.800]  原來亞拿利亞的使命
[00:23:24.800 --> 00:23:27.800]  是要令到素羅漢見
[00:23:27.800 --> 00:23:29.800]  不過當我們剛才讀的經文的時候
[00:23:29.800 --> 00:23:32.800]  我們會見到亞拿利亞有很多憂慮和疑惑
[00:23:32.800 --> 00:23:34.800]  他憂慮什麼呢
[00:23:34.800 --> 00:23:38.800]  他說他聽到很多人對素羅有不好的印象
[00:23:38.800 --> 00:23:43.800]  知道耶路撒冷裏面很多不同的信徒都被他苦待
[00:23:43.800 --> 00:23:49.800]  亞拿利亞雖然沒有親身經歷過素羅的逼迫
[00:23:49.800 --> 00:23:53.800]  不過我想都說少聽到一些在耶路撒冷走來的信徒
[00:23:53.800 --> 00:23:56.800]  都聽過他一些惡行
[00:23:56.800 --> 00:24:00.800]  因為一些聽回來對素羅的認知
[00:24:00.800 --> 00:24:03.800]  亞拿利亞對他的使命很有懷疑
[00:24:03.800 --> 00:24:05.800]  甚至他不敢輕舉妄動
[00:24:05.800 --> 00:24:10.800]  不過很特別主耶穌在這裡開亞拿利亞的眼睛
[00:24:10.800 --> 00:24:15.800]  去看見主耶穌自己在素羅生命上的使命
[00:24:15.800 --> 00:24:18.800]  他繼續給亞拿利亞一個命令
[00:24:18.800 --> 00:24:20.800]  就是說你只管去
[00:24:20.800 --> 00:24:22.800]  就是說你不要再等了
[00:24:22.800 --> 00:24:24.800]  要馬上去
[00:24:24.800 --> 00:24:26.800]  他給亞拿利亞看見的是
[00:24:26.800 --> 00:24:29.800]  原來他在素羅生命上的使命就是
[00:24:29.800 --> 00:24:33.800]  原來素羅是主耶穌所揀選的器命
[00:24:33.800 --> 00:24:36.800]  要在不同的人那裡去宣揚他的命
[00:24:36.800 --> 00:24:39.800]  甚至要為他的餘孤受很多苦難
[00:24:39.800 --> 00:24:41.800]  我會看見的是
[00:24:41.800 --> 00:24:43.800]  在素羅的生命裡以前是那麼差
[00:24:43.800 --> 00:24:47.800]  但是主耶穌仍然揀選他成為他手中的器命
[00:24:47.800 --> 00:24:50.800]  甚至為他去傳揚他的命
[00:24:50.800 --> 00:24:55.800]  我會看見的是原來素羅由一個迫迫耶穌的人
[00:24:55.800 --> 00:24:58.800]  變成為一個宣揚傳揚耶穌的人
[00:24:58.800 --> 00:25:01.800]  主想給亞拿利亞看見什麼呢
[00:25:01.800 --> 00:25:05.800]  就是看見神國的使命和需要
[00:25:05.800 --> 00:25:08.800]  是大於自己的憂慮和疑惑
[00:25:08.800 --> 00:25:10.800]  弟兄姊妹
[00:25:10.800 --> 00:25:11.800]  我會問的是
[00:25:11.800 --> 00:25:13.800]  對著今天的年輕人
[00:25:13.800 --> 00:25:15.800]  其實我們或多或少會不會也有很多
[00:25:15.800 --> 00:25:18.800]  像亞拿利亞那樣的疑惑和憂慮呢
[00:25:18.800 --> 00:25:21.800]  不知道大家怎麼看今天的年輕人呢
[00:25:21.800 --> 00:25:22.800]  當我們打開新聞的時候
[00:25:22.800 --> 00:25:23.800]  可能會看見的是
[00:25:23.800 --> 00:25:25.800]  年輕人有很多社交的問題
[00:25:25.800 --> 00:25:27.800]  會有打架
[00:25:27.800 --> 00:25:30.800]  年輕人會有性開放
[00:25:30.800 --> 00:25:33.800]  年輕人吸食太空油
[00:25:33.800 --> 00:25:35.800]  年輕人有很多情緒壓力
[00:25:35.800 --> 00:25:38.800]  我們會覺得年輕人好像很難應付
[00:25:38.800 --> 00:25:41.800]  這一代的年輕人好像一代不如一代
[00:25:41.800 --> 00:25:43.800]  又或者近一點
[00:25:43.800 --> 00:25:45.800]  可能我們接觸的年輕人那裡
[00:25:45.800 --> 00:25:47.800]  可能那些是你的同事
[00:25:47.800 --> 00:25:49.800]  可能是大家的子女
[00:25:49.800 --> 00:25:51.800]  可能是大家的孫子孫女
[00:25:51.800 --> 00:25:53.800]  甚至可能是大家的親戚
[00:25:53.800 --> 00:25:55.800]  可能我們會看見那些年輕人的時候
[00:25:55.800 --> 00:25:56.800]  會覺得的是
[00:25:56.800 --> 00:25:57.800]  嘩!很不容易
[00:25:57.800 --> 00:25:59.800]  嘩!很難應付
[00:25:59.800 --> 00:26:01.800]  嘩!很反叛
[00:26:01.800 --> 00:26:03.800]  嘩!不聽教
[00:26:03.800 --> 00:26:05.800]  嘩!抗疫力很低
[00:26:05.800 --> 00:26:07.800]  當我們有這些想法
[00:26:07.800 --> 00:26:09.800]  在我們腦海裡的時候
[00:26:09.800 --> 00:26:12.800]  我們傾向對他們有這些印象的時候
[00:26:12.800 --> 00:26:14.800]  我們很容易跌入一個想法是
[00:26:14.800 --> 00:26:17.800]  我們會覺得現在的年輕人
[00:26:17.800 --> 00:26:19.800]  應該要怎樣怎樣怎樣
[00:26:19.800 --> 00:26:21.800]  才可以走出來
[00:26:21.800 --> 00:26:23.800]  不過當我們看回經文
[00:26:23.800 --> 00:26:26.800]  主耶穌和亞拿利亞的經歷
[00:26:26.800 --> 00:26:27.800]  裡面去看見的時候
[00:26:27.800 --> 00:26:28.800]  我們會看見的是
[00:26:28.800 --> 00:26:31.800]  主讓亞拿利亞看見的是什麼呢?
[00:26:31.800 --> 00:26:33.800]  就是主怎樣去用
[00:26:33.800 --> 00:26:35.800]  素羅的生命
[00:26:35.800 --> 00:26:38.800]  去從迷失帶領素羅走出來
[00:26:38.800 --> 00:26:41.800]  去承接他的使命
[00:26:41.800 --> 00:26:42.800]  我猜
[00:26:42.800 --> 00:26:43.800]  或多或少
[00:26:43.800 --> 00:26:45.800]  都同樣提醒我們
[00:26:45.800 --> 00:26:47.800]  我們看不看得見
[00:26:47.800 --> 00:26:50.800]  神在年輕人生命上的計劃呢?
[00:26:50.800 --> 00:26:51.800]  我們看不看得見
[00:26:51.800 --> 00:26:53.800]  我們所接觸的年輕人
[00:26:53.800 --> 00:26:56.800]  是主所揀選的器命
[00:26:56.800 --> 00:26:59.800]  在他們生命上也有主給他們的使命呢?
[00:26:59.800 --> 00:27:01.800]  之後
[00:27:01.800 --> 00:27:04.800]  我猜值得留意的是亞拿利亞的轉變
[00:27:04.800 --> 00:27:07.800]  在亞拿利亞對素羅所說的那番話裡面
[00:27:07.800 --> 00:27:08.800]  我們會看見的是
[00:27:08.800 --> 00:27:11.800]  亞拿利亞之後按手在素羅身上
[00:27:11.800 --> 00:27:15.800]  按手這個字其實是代表有依字和接納的意思
[00:27:15.800 --> 00:27:18.800]  按手在《兆頭行傳》出現了三次
[00:27:18.800 --> 00:27:21.800]  都是和聖靈有密切的關係的
[00:27:21.800 --> 00:27:23.800]  所以你會看見在經文裡面之後
[00:27:23.800 --> 00:27:26.800]  亞拿利亞說素羅會被聖靈充滿
[00:27:26.800 --> 00:27:27.800]  而同樣
[00:27:27.800 --> 00:27:30.800]  在亞拿利亞稱呼素羅的時候
[00:27:30.800 --> 00:27:32.800]  他稱呼他為弟兄
[00:27:32.800 --> 00:27:33.800]  我們會看見的是
[00:27:33.800 --> 00:27:36.800]  代表著亞拿利亞其實完全接納素羅為弟兄
[00:27:36.800 --> 00:27:38.800]  是主的門徒
[00:27:38.800 --> 00:27:39.800]  同樣
[00:27:39.800 --> 00:27:41.800]  在亞拿利亞的表達裡面
[00:27:41.800 --> 00:27:43.800]  他說是主耶穌打發他來
[00:27:43.800 --> 00:27:47.800]  叫素羅可以再一次看見
[00:27:47.800 --> 00:27:51.800]  打發這個字原文裡面原來是有差遣的意思
[00:27:51.800 --> 00:27:55.800]  這也是經文一個很highlight和focus的字眼
[00:27:55.800 --> 00:27:57.800]  正正是很想帶出的是
[00:27:57.800 --> 00:27:59.800]  原來耶穌才是主角
[00:27:59.800 --> 00:28:02.800]  去差遣亞拿利亞來使素羅得看見
[00:28:02.800 --> 00:28:04.800]  我們會看見的是
[00:28:04.800 --> 00:28:06.800]  亞拿利亞在態度上的轉變
[00:28:06.800 --> 00:28:08.800]  因著他的信服
[00:28:08.800 --> 00:28:11.800]  他願意放下成見、體見、需要
[00:28:11.800 --> 00:28:14.800]  去接納和肯定保羅
[00:28:14.800 --> 00:28:17.800]  最後保羅的經歷是什麼呢?
[00:28:17.800 --> 00:28:19.800]  他的生命就是他再一次去看東西
[00:28:19.800 --> 00:28:21.800]  生命被群體去接納
[00:28:21.800 --> 00:28:23.800]  之後更加他的生命是
[00:28:23.800 --> 00:28:25.800]  Let's go and shine
[00:28:25.800 --> 00:28:27.800]  為主去傳揚福音
[00:28:27.800 --> 00:28:30.800]  去見證他的生命上的作為
[00:28:30.800 --> 00:28:32.800]  我們會看見的是
[00:28:32.800 --> 00:28:34.800]  素羅生命的改變
[00:28:34.800 --> 00:28:36.800]  亞拿利亞參與在其中
[00:28:36.800 --> 00:28:39.800]  但確實亞拿利亞並不是什麼大的人物
[00:28:39.800 --> 00:28:41.800]  他也沒有什麼特別的背景
[00:28:41.800 --> 00:28:45.800]  同樣亞拿利亞只是參與在素羅生命裡面
[00:28:45.800 --> 00:28:47.800]  一個小的部分
[00:28:47.800 --> 00:28:49.800]  但我們看見的是
[00:28:49.800 --> 00:28:51.800]  即使亞拿利亞知道素羅有很多背景
[00:28:51.800 --> 00:28:53.800]  但他仍然願意學習的是
[00:28:53.800 --> 00:28:55.800]  他願意信服
[00:28:55.800 --> 00:28:57.800]  放下成見、體見、需要
[00:28:57.800 --> 00:28:59.800]  去接觸保羅
[00:28:59.800 --> 00:29:01.800]  我們看見的是
[00:29:01.800 --> 00:29:03.800]  亞拿利亞的回應是
[00:29:03.800 --> 00:29:07.800]  他只管按著神帶他去
[00:29:07.800 --> 00:29:09.800]  頂姐妹
[00:29:09.800 --> 00:29:11.800]  我猜亞拿利亞也是這樣信服的
[00:29:11.800 --> 00:29:13.800]  去回應主
[00:29:13.800 --> 00:29:15.800]  當他這樣回應的時候
[00:29:15.800 --> 00:29:17.800]  素羅的生命就能夠
[00:29:17.800 --> 00:29:19.800]  被帶到神面前去經歷
[00:29:19.800 --> 00:29:21.800]  由迷失到領受使命
[00:29:21.800 --> 00:29:23.800]  由黑暗走向光明
[00:29:23.800 --> 00:29:26.800]  我猜亞拿利亞確實在素羅的生命上
[00:29:26.800 --> 00:29:28.800]  也沒有做到什麼很大的事
[00:29:28.800 --> 00:29:31.800]  他只是成為了素羅生命上兩個角色
[00:29:31.800 --> 00:29:34.800]  第一就是他和神的中介
[00:29:34.800 --> 00:29:36.800]  我們會看見的是
[00:29:36.800 --> 00:29:38.800]  素羅去到神的面前
[00:29:38.800 --> 00:29:40.800]  亞拿利亞帶素羅去到神的面前
[00:29:40.800 --> 00:29:42.800]  與神去聯合
[00:29:42.800 --> 00:29:44.800]  受洗,然後確立他和主的關係
[00:29:44.800 --> 00:29:46.800]  同樣
[00:29:46.800 --> 00:29:48.800]  我們會看見的是
[00:29:48.800 --> 00:29:51.800]  亞拿利亞也成為了素羅和神的見證者
[00:29:51.800 --> 00:29:53.800]  見證素羅的悔改
[00:29:53.800 --> 00:29:55.800]  見證神在他生命上的工作
[00:29:55.800 --> 00:30:00.800]  由當初神叫他去使素羅得漢見
[00:30:00.800 --> 00:30:02.800]  到他和素羅說
[00:30:02.800 --> 00:30:04.800]  主是猜我來的
[00:30:04.800 --> 00:30:06.800]  使到你得漢見
[00:30:06.800 --> 00:30:08.800]  然後他親身去經歷,去見證的是
[00:30:08.800 --> 00:30:10.800]  神在素羅生命上的工作
[00:30:10.800 --> 00:30:12.800]  就是身體上和心靈上
[00:30:12.800 --> 00:30:14.800]  再一次去漢見主
[00:30:14.800 --> 00:30:17.800]  我猜亞拿利亞成為了我們生命的榜樣
[00:30:17.800 --> 00:30:19.800]  我們在生命裡
[00:30:19.800 --> 00:30:23.800]  也要成為那種中介人和見證者
[00:30:23.800 --> 00:30:25.800]  去帶人來到上帝的面前
[00:30:25.800 --> 00:30:28.800]  同樣,我猜在青少部
[00:30:28.800 --> 00:30:30.800]  其實也有很多人
[00:30:30.800 --> 00:30:32.800]  也成為亞拿利亞的角色
[00:30:32.800 --> 00:30:35.800]  很想在這裡讓大家看一條片
[00:30:35.800 --> 00:30:37.800]  看很多不同導師的分享
[00:30:37.800 --> 00:30:39.800]  分享他們和年輕人的經歷
[00:30:39.800 --> 00:31:06.800]  (音樂)
[00:31:06.800 --> 00:31:08.800]  崇拜受招募導師
[00:31:08.800 --> 00:31:10.800]  是一個感動的位置
[00:31:10.800 --> 00:31:11.800]  想去參與
[00:31:11.800 --> 00:31:13.800]  但我和太太也沒有這麼決心
[00:31:13.800 --> 00:31:15.800]  後來在我們團契
[00:31:15.800 --> 00:31:17.800]  他們又再來呼籲多一次
[00:31:17.800 --> 00:31:18.800]  我就膽粗粗
[00:31:18.800 --> 00:31:20.800]  幫太太報名在一起
[00:31:20.800 --> 00:31:22.800]  我是他們兒童主義學的導師
[00:31:22.800 --> 00:31:24.800]  想看著他們成長多一點
[00:31:24.800 --> 00:31:26.800]  和守護他們多一點
[00:31:26.800 --> 00:31:28.800]  所以就跟了上青少部
[00:31:28.800 --> 00:31:30.800]  我原本的導師在屬靈上
[00:31:30.800 --> 00:31:32.800]  和關係上也幫了你很多
[00:31:32.800 --> 00:31:34.800]  希望做一個導師
[00:31:34.800 --> 00:31:36.800]  以生命影響生命
[00:31:36.800 --> 00:31:38.800]  和他們一起痛恨和成長
[00:31:38.800 --> 00:31:41.800]  印象深刻是和他們一起去營地
[00:31:41.800 --> 00:31:45.800]  因為柴娃娃一起度過三日兩夜
[00:31:45.800 --> 00:31:47.800]  是很不容易的事
[00:31:47.800 --> 00:31:48.800]  一起生活
[00:31:48.800 --> 00:31:50.800]  大家晚上回到房間
[00:31:50.800 --> 00:31:52.800]  又會去聊天、吃東西
[00:31:52.800 --> 00:31:54.800]  大家關係更加盡心
[00:31:54.800 --> 00:31:56.800]  他們在茶餐廳的時候
[00:31:56.800 --> 00:31:57.800]  也會玩玩
[00:31:57.800 --> 00:31:58.800]  有一次我入了醫院
[00:31:58.800 --> 00:32:01.800]  沒想過他們真的會來醫院探我
[00:32:01.800 --> 00:32:02.800]  去關心我
[00:32:02.800 --> 00:32:04.800]  那時候也很驚喜和感動
[00:32:04.800 --> 00:32:06.800]  和他們有一個質素時間
[00:32:06.800 --> 00:32:09.800]  在早餐、午餐、晚餐吃飯當中
[00:32:09.800 --> 00:32:11.800]  大家也可以分享點點滴滴
[00:32:11.800 --> 00:32:14.800]  這是我很珍惜的一個片段
[00:32:14.800 --> 00:32:16.800]  我覺得我和中四組員的關係
[00:32:16.800 --> 00:32:18.800]  就好像朋友一樣
[00:32:18.800 --> 00:32:19.800]  他們查經完之後
[00:32:19.800 --> 00:32:20.800]  有機會想去打球
[00:32:20.800 --> 00:32:22.800]  我也會去陪他們
