
[00:00:00.000 --> 00:00:03.500]   Good morning, sisters.
[00:18:15.200 --> 00:18:16.800]   Timothy was the second generation.
[00:18:16.800 --> 00:18:19.300]   Those who are faithful and can teach others
[00:18:19.300 --> 00:18:20.200]   were the third generation.
[00:18:20.200 --> 00:18:22.400]   Then there were others, the fourth generation.
[00:18:22.400 --> 00:18:24.200]   They must be in the fire of the Lord.
[00:18:24.200 --> 00:18:26.800]   I am very grateful to see our disciples today.
[00:18:26.800 --> 00:18:28.400]   They have the fire of the Lord.
[00:18:28.400 --> 00:18:31.000]   How did the masters come?
[00:18:31.000 --> 00:18:32.000]   Through training.
[00:18:32.000 --> 00:18:33.800]   The Bible says
[00:18:33.800 --> 00:18:36.700]   that our patriarchs did the same thing.
[00:18:36.700 --> 00:18:38.400]   Every year,
[00:18:38.400 --> 00:18:40.800]   a shepherd would come with me.
[00:18:40.800 --> 00:18:43.300]   Or a pair of shepherds would come with me.
[00:18:43.300 --> 00:18:45.100]   After the shepherd,
[00:18:45.100 --> 00:18:46.800]   the next would be the patriarch.
[00:18:46.800 --> 00:18:48.500]   After the patriarch,
[00:18:48.500 --> 00:18:50.600]   the new life,
[00:18:50.600 --> 00:18:52.600]   the "re-education of values" would come.
[00:18:52.600 --> 00:18:54.000]   These people came out
[00:18:54.000 --> 00:18:56.800]   and became members of the group.
[00:18:56.800 --> 00:18:59.800]   Can we divide into two groups?
[00:18:59.800 --> 00:19:01.800]   Can we divide into four groups?
[00:19:01.800 --> 00:19:04.400]   We kept dividing
[00:19:04.400 --> 00:19:08.000]   until we had soldiers to use.
[00:19:08.000 --> 00:19:09.400]   Dear brothers and sisters,
[00:19:09.400 --> 00:19:11.000]   the patriarchs were like this.
[00:19:11.000 --> 00:19:11.800]   Three groups.
[00:19:11.800 --> 00:19:12.800]   What happened?
[00:19:12.800 --> 00:19:14.400]   We had three groups of leaders.
[00:19:14.400 --> 00:19:15.600]   We had a deputy leader.
[00:19:15.600 --> 00:19:17.000]   Then we had a team.
[00:19:17.000 --> 00:19:18.400]   One more thing,
[00:19:18.400 --> 00:19:20.400]   the disciples.
[00:19:20.400 --> 00:19:23.100]   In the past,
[00:19:23.100 --> 00:19:25.000]   we had this arrangement.
[00:19:25.000 --> 00:19:28.000]   Every person in the three groups
[00:19:28.000 --> 00:19:31.000]   had two or three disciples
[00:19:31.000 --> 00:19:32.600]   to preach for them.
[00:19:32.600 --> 00:19:34.800]   After preaching, you would be the leader.
[00:19:34.800 --> 00:19:37.000]   What was the purpose of the disciples?
[00:19:37.000 --> 00:19:42.600]   The purpose was to become members of the three groups.
[00:19:42.600 --> 00:19:44.600]   After being members,
[00:19:44.600 --> 00:19:46.400]   they would be on the team.
[00:19:46.400 --> 00:19:48.000]   Then they would be deputy leaders.
[00:19:48.000 --> 00:19:49.600]   Then they would be leaders.
[00:19:49.600 --> 00:19:51.600]   The new life.
[00:19:51.600 --> 00:19:53.000]   You may ask,
[00:19:53.000 --> 00:19:54.200]   "Why is that?"
[00:19:54.200 --> 00:19:56.200]   Because it's very simple.
[00:19:56.200 --> 00:19:58.600]   The disciples had experienced it.
[00:19:58.600 --> 00:20:01.400]   In the past, we didn't have this arrangement.
[00:20:01.400 --> 00:20:04.400]   What was the result?
[00:20:04.400 --> 00:20:08.000]   Let's look at the 18th chapter of the Book of Genesis.
[00:20:08.000 --> 00:20:12.200]   This chapter left a deep impression on me.
[00:20:12.200 --> 00:20:17.200]   It was around 32 years ago.
[00:20:17.200 --> 00:20:21.200]   32 years ago, in 1992 or 1991,
[00:20:21.200 --> 00:20:25.200]   we decided to form a small group to lead the church.
[00:20:25.200 --> 00:20:27.200]   The main reason was
[00:20:27.200 --> 00:20:29.800]   that we had 100 disciples at the beginning.
[00:20:29.800 --> 00:20:31.800]   In the second year, we had more than 200 disciples.
[00:20:31.800 --> 00:20:34.400]   In the third year, we had 300 or 400 disciples.
[00:20:34.400 --> 00:20:36.400]   But at that time,
[00:20:36.400 --> 00:20:37.600]   there were only two preachers.
[00:20:37.600 --> 00:20:40.400]   How could we raise so many people?
[00:20:40.400 --> 00:20:41.800]   Moreover,
[00:20:41.800 --> 00:20:44.000]   the people of the Holy See were very good at choosing.
[00:20:44.000 --> 00:20:45.600]   They would find a deputy leader.
[00:20:45.600 --> 00:20:47.200]   They would find someone from the Hong Kong TV station,
[00:20:47.200 --> 00:20:48.800]   meaning the Hong Kong TV station,
[00:20:48.800 --> 00:20:51.600]   who was the most helpful to us.
[00:20:51.600 --> 00:20:53.000]   They would find him.
[00:20:53.000 --> 00:20:56.800]   So I invited two preachers to find me.
[00:20:56.800 --> 00:20:58.600]   I invited four preachers.
[00:20:58.600 --> 00:21:00.400]   They found me again.
[00:21:00.400 --> 00:21:02.400]   The result was
[00:21:02.400 --> 00:21:08.200]   exactly the same as Moses' experience.
[00:21:08.200 --> 00:21:10.000]   His father told him,
[00:21:10.000 --> 00:21:13.400]   "Moses, you can't do it like this.
[00:21:13.400 --> 00:21:16.200]   One by one, they are lining up to find you,
[00:21:16.200 --> 00:21:18.400]   to break up the discipline.
[00:21:18.400 --> 00:21:20.200]   What is the result?
[00:21:20.200 --> 00:21:22.600]   How many disciples do you have?
[00:21:22.600 --> 00:21:24.400]   Two million.
[00:21:24.400 --> 00:21:26.200]   You have to find thousands of people.
[00:21:26.200 --> 00:21:27.600]   You have to line up.
[00:21:27.600 --> 00:21:28.800]   Why do you have to line up?
[00:21:28.800 --> 00:21:30.600]   Because it's not your turn yet.
[00:21:30.600 --> 00:21:32.600]   Moses was the only one to be a deputy leader,
[00:21:32.600 --> 00:21:34.200]   to arrange and break up the discipline.
[00:21:34.200 --> 00:21:36.600]   So he was lining up from morning to night.
[00:21:36.600 --> 00:21:39.400]   Moses had to be a deputy leader from morning to night,
[00:21:39.400 --> 00:21:42.000]   to do all kinds of different things.
[00:21:42.000 --> 00:21:43.600]   His father told him,
[00:21:43.600 --> 00:21:47.400]   "The result of your doing this,
[00:21:47.400 --> 00:21:51.200]   first, you will burn out.
[00:21:51.200 --> 00:21:55.000]   Second, the people will rush out.
[00:21:55.000 --> 00:22:02.800]   Third, sooner or later, everyone will die out."
[00:22:02.800 --> 00:22:04.800]   After I saw Moses,
[00:22:04.800 --> 00:22:06.800]   I had a very deep impression.
[00:22:06.800 --> 00:22:10.800]   It was because of this that I reminded myself,
[00:22:10.800 --> 00:22:12.600]   "So, Moses,
[00:22:12.600 --> 00:22:17.000]   do you want to be the only one acting,
[00:22:17.000 --> 00:22:19.400]   and the rest of the people watching,
[00:22:19.400 --> 00:22:20.600]   and the result of your doing this,
[00:22:20.600 --> 00:22:22.400]   you will burn out,
[00:22:22.400 --> 00:22:25.600]   and the rest of the people will rush out?
[00:22:25.600 --> 00:22:27.200]   In the end,
[00:22:27.200 --> 00:22:28.600]   all the people in the assembly,
[00:22:28.600 --> 00:22:29.600]   including you,
[00:22:29.600 --> 00:22:32.400]   will all die out?"
[00:22:32.400 --> 00:22:34.600]   I was in agony.
[00:22:34.600 --> 00:22:38.000]   I decided to do one thing.
[00:22:38.000 --> 00:22:43.600]   I decided to group up the whole church.
[00:22:43.600 --> 00:22:48.400]   I formed a small group to share the burden.
[00:22:48.400 --> 00:22:51.000]   I gathered my strength.
[00:22:51.000 --> 00:22:53.400]   The church members gathered their strength
[00:22:53.400 --> 00:22:55.000]   to form a group.
[00:22:55.000 --> 00:22:56.400]   Once the group was formed,
[00:22:56.400 --> 00:22:59.000]   the group leader would lead the group.
[00:22:59.000 --> 00:23:01.000]   The group leader would lead the group.
[00:23:01.000 --> 00:23:02.000]   First,
[00:23:02.000 --> 00:23:04.000]   the first group to benefit from this
[00:23:04.000 --> 00:23:06.000]   was the church members themselves.
[00:23:06.000 --> 00:23:08.000]   Some say, "Learning is not enough."
[00:23:08.000 --> 00:23:10.400]   But what we actually see is,
[00:23:10.400 --> 00:23:12.600]   "Teaching is not enough."
[00:23:12.600 --> 00:23:14.200]   When we go to preach,
[00:23:14.200 --> 00:23:15.600]   when we form a group,
[00:23:15.600 --> 00:23:18.800]   we see where we are lacking.
[00:23:18.800 --> 00:23:20.000]   You go to read,
[00:23:20.000 --> 00:23:21.200]   you go to write,
[00:23:21.200 --> 00:23:22.200]   you go to listen,
[00:23:22.200 --> 00:23:25.800]   and even when you are pre-studying,
[00:23:25.800 --> 00:23:28.600]   when the church leaders are doing the pre-study,
[00:23:28.600 --> 00:23:31.000]   you will be distracted.
[00:23:31.000 --> 00:23:32.800]   You won't be sleeping.
[00:23:32.800 --> 00:23:34.800]   You will be writing everything down.
[00:23:34.800 --> 00:23:38.000]   The reason is that you need to form a group.
[00:23:38.000 --> 00:23:39.600]   Dear brothers and sisters,
[00:23:39.600 --> 00:23:43.200]   have you seen your responsibilities?
[00:23:43.200 --> 00:23:45.600]   Your children,
[00:23:45.600 --> 00:23:47.800]   your families,
[00:23:47.800 --> 00:23:50.000]   your grandchildren.
[00:23:50.000 --> 00:23:52.000]   Recently, I received a message from a brother,
[00:23:52.000 --> 00:23:56.000]   Wallace, who is a member of the "Patriarchal Family."
[00:23:56.000 --> 00:23:58.400]   And his wife.
[00:23:58.400 --> 00:24:00.200]   When they returned to the US,
[00:24:00.200 --> 00:24:03.200]   their eldest grandson came to check.
[00:24:03.200 --> 00:24:04.600]   He was diagnosed with a blood clot.
[00:24:04.600 --> 00:24:08.200]   Then, their eldest grandson, eldest son, and eldest granddaughter
[00:24:08.200 --> 00:24:10.400]   came to check their values.
[00:24:10.400 --> 00:24:12.800]   Then, they went to several different churches
[00:24:12.800 --> 00:24:15.600]   to help them form a group.
[00:24:15.600 --> 00:24:17.400]   I felt "Hallelujah" in my heart.
[00:24:17.400 --> 00:24:20.200]   I was filled with gratitude for this brother.
[00:24:20.200 --> 00:24:27.200]   Also, he helped us to watch over the owner of the building.
[00:24:27.200 --> 00:24:29.400]   I don't know if you have seen that video.
[00:24:29.400 --> 00:24:31.200]   He said, "I am your descendant."
[00:24:31.200 --> 00:24:32.000]   Why?
[00:24:32.000 --> 00:24:33.400]   "I am the disciple of Bass."
[00:24:33.400 --> 00:24:35.600]   Bass, the elder, can you stand up?
[00:24:35.600 --> 00:24:37.800]   Let's give Bass a round of applause.
[00:24:37.800 --> 00:24:44.400]   Bass, please stand up.
[00:24:44.400 --> 00:24:49.200]   When Bass was working for the government,
[00:24:49.200 --> 00:24:52.400]   this owner, Kwong Ching Wai,
[00:24:52.400 --> 00:24:55.000]   was his subordinate.
[00:24:55.000 --> 00:24:58.000]   He was an official.
[00:24:58.000 --> 00:25:01.000]   He went to check on Wai Cheng's estate.
[00:25:01.000 --> 00:25:02.600]   When he arrived, he was very concerned about him.
[00:25:02.600 --> 00:25:05.200]   Why did he have so many worries?
[00:25:05.200 --> 00:25:08.000]   He started to drink with his whole family.
[00:25:08.000 --> 00:25:10.200]   In order to make Wai Cheng believe him,
[00:25:10.200 --> 00:25:12.800]   he said, "I believe you."
[00:25:12.800 --> 00:25:15.200]   It was just a cover-up.
[00:25:15.200 --> 00:25:19.800]   But he did not let go of this cover-up.
[00:25:19.800 --> 00:25:22.400]   He said, "You have been here once.
[00:25:22.400 --> 00:25:23.600]   You said you believed me.
[00:25:23.600 --> 00:25:29.000]   Why don't you go to his church with my master?"
[00:25:29.000 --> 00:25:30.200]   Where was the church?
[00:25:30.200 --> 00:25:32.000]   It was in the side of Fang Fang,
[00:25:32.000 --> 00:25:33.200]   in the Yin Fu Tang.
[00:25:33.200 --> 00:25:34.800]   He came for the first time.
[00:25:34.800 --> 00:25:37.000]   When he came for the first time,
[00:25:37.000 --> 00:25:41.600]   he just said, "The 10th and 6th precepts are that one cannot kill."
[00:25:41.600 --> 00:25:42.600]   "That's great!"
[00:25:42.600 --> 00:25:44.200]   Wai Cheng said that.
[00:25:44.200 --> 00:25:47.200]   I don't want to say it again.
[00:25:47.200 --> 00:25:48.800]   But I was very touched.
[00:25:48.800 --> 00:25:51.200]   This brother, Kwong Ching Wai,
[00:25:51.200 --> 00:25:53.800]   after learning the "One Drop of Blood",
[00:25:53.800 --> 00:25:57.000]   he went back to the U.S. Embassy in Singapore.
[00:25:57.000 --> 00:26:00.400]   He started to lead the group from that time.
[00:26:00.400 --> 00:26:02.200]   He led the group in doing business,
[00:26:02.200 --> 00:26:03.400]   in doing everything.
[00:26:03.400 --> 00:26:05.200]   He led the group in the elders.
[00:26:05.200 --> 00:26:06.600]   Until now,
[00:26:06.600 --> 00:26:08.000]   he has not changed.
[00:26:08.000 --> 00:26:09.600]   He leads a few,
[00:26:09.600 --> 00:26:11.800]   a dozen "One Drop of Blood" groups every year.
[00:26:11.800 --> 00:26:13.400]   I am very grateful.
[00:26:13.400 --> 00:26:18.200]   This brother is a faithful person.
[00:26:18.200 --> 00:26:20.800]   Now, let's see
[00:26:20.800 --> 00:26:23.600]   how we can spread the gospel.
[00:26:23.600 --> 00:26:26.400]   First, we need to study.
[00:26:26.400 --> 00:26:27.400]   Study is,
[00:26:27.400 --> 00:26:29.800]   as long as Paul teaches,
[00:26:29.800 --> 00:26:33.800]   you need to teach those who are faithful and can teach others.
[00:26:33.800 --> 00:26:36.400]   You need to find suitable people to teach them.
[00:26:36.400 --> 00:26:38.400]   Until everything I teach you,
[00:26:38.400 --> 00:26:41.000]   you tell them everything.
[00:26:41.000 --> 00:26:42.200]   But is it enough?
[00:26:42.200 --> 00:26:43.200]   No.
[00:26:43.200 --> 00:26:46.600]   Finally, let's look at the 3rd precept.
[00:26:46.600 --> 00:26:49.200]   It's not just about preaching.
[00:26:49.200 --> 00:26:51.600]   From the 3rd precept to the 6th precept,
[00:26:51.600 --> 00:26:53.600]   the subject is too exaggerated.
[00:26:53.600 --> 00:26:55.600]   Let's read it together.
[00:26:55.600 --> 00:26:58.600]   You must be like me.
[00:26:58.600 --> 00:27:00.600]   Next page, please.
[00:27:00.600 --> 00:27:02.200]   Yes, I will read it together.
[00:27:02.200 --> 00:27:03.400]   You must be like me,
[00:27:03.400 --> 00:27:04.800]   suffer together,
[00:27:04.800 --> 00:27:07.000]   as a Christian soldier of Jesus.
[00:27:07.000 --> 00:27:08.600]   Those who are in the army
[00:27:08.600 --> 00:27:10.800]   cannot be arrogant.
[00:27:10.800 --> 00:27:13.600]   It is better to let the people in the army be happy.
[00:27:13.600 --> 00:27:15.800]   When the athletes are competing,
[00:27:15.800 --> 00:27:18.600]   they cannot be proud of their ability,
[00:27:18.600 --> 00:27:22.200]   but they must be hard-working.
[00:27:22.200 --> 00:27:24.400]   Let me tell you,
[00:27:24.400 --> 00:27:28.600]   preaching is absolutely necessary.
[00:27:28.600 --> 00:27:30.400]   In Timothy's family,
[00:27:30.400 --> 00:27:32.600]   his mother and his grandmother
[00:27:32.600 --> 00:27:37.200]   were very important to him.
[00:27:37.200 --> 00:27:43.400]   He saw the faith in his mother and grandmother.
[00:27:43.400 --> 00:27:45.000]   What is this faith?
[00:27:45.000 --> 00:27:46.800]   It is not hypocritical at all.
[00:27:46.800 --> 00:27:48.000]   What did he believe?
[00:27:48.000 --> 00:27:49.400]   What did he do?
[00:27:49.400 --> 00:27:50.600]   What did he say?
[00:27:50.600 --> 00:27:52.600]   What did he do?
[00:27:52.600 --> 00:27:59.000]   This is the example of his mother and grandmother.
[00:27:59.000 --> 00:28:01.000]   So the word "inconsistency"
[00:28:01.000 --> 00:28:03.400]   is not a hypocrisy.
[00:28:03.400 --> 00:28:05.600]   It is not a big talk.
[00:28:05.600 --> 00:28:09.800]   It is something that can be said and done.
[00:28:09.800 --> 00:28:11.400]   Dear brothers and sisters,
[00:28:11.400 --> 00:28:13.000]   you must know that
[00:28:13.000 --> 00:28:14.800]   your children,
[00:28:14.800 --> 00:28:16.600]   your grandchildren,
[00:28:16.600 --> 00:28:19.200]   they are always against
[00:28:19.200 --> 00:28:21.400]   the students who do not believe.
[00:28:21.400 --> 00:28:26.200]   Secondly, they are against the teachers who do not believe.
[00:28:26.200 --> 00:28:28.200]   How can you influence them?
[00:28:28.200 --> 00:28:30.200]   By church?
[00:28:30.200 --> 00:28:34.400]   They come to church for one, one hour, two hours a week.
[00:28:34.400 --> 00:28:36.200]   Can you change their past?
[00:28:36.200 --> 00:28:38.800]   Absolutely not.
[00:28:38.800 --> 00:28:40.600]   How can you influence them?
[00:28:40.600 --> 00:28:44.000]   It depends on how you treat them at home.
[00:28:44.000 --> 00:28:49.600]   If they see that you are very different from others,
[00:28:49.600 --> 00:28:54.600]   from the aunties and uncles that they know,
[00:28:54.600 --> 00:28:56.400]   I tell them,
[00:28:56.400 --> 00:29:01.200]   "It is very difficult for you to make them not believe in our Lord."
[00:29:01.200 --> 00:29:04.400]   I have seen it. I have shared it with my friends.
[00:29:04.400 --> 00:29:06.600]   I have been to my friends' homes.
[00:29:06.600 --> 00:29:09.000]   "Wow, they are all rude when they eat."
[00:29:09.000 --> 00:29:10.400]   "Dad is rude."
[00:29:10.400 --> 00:29:13.000]   "Mom is rude too."
[00:29:13.000 --> 00:29:16.600]   Then the children take their food and go to the TV.
[00:29:16.600 --> 00:29:17.800]   They have nothing to talk about.
[00:29:17.800 --> 00:29:21.400]   When they go to drink tea, they take a newspaper.
[00:29:21.400 --> 00:29:23.400]   They don't talk at all.
[00:29:23.400 --> 00:29:24.400]   But we are not like that.
[00:29:24.400 --> 00:29:26.800]   We don't break our fingers.
[00:29:26.800 --> 00:29:28.200]   They feel very different.
[00:29:28.200 --> 00:29:31.000]   Then their classmates come to our home.
[00:29:31.000 --> 00:29:34.200]   I tell them, "Your home is very strange."
[00:29:34.200 --> 00:29:37.000]   They ask, "How is it strange?"
[00:29:37.000 --> 00:29:40.200]   "Why do you all hold hands and pray?"
[00:29:40.200 --> 00:29:43.200]   "When you eat, you give me food, I give you food."
[00:29:43.200 --> 00:29:45.400]   "Why are you so busy?"
[00:29:45.400 --> 00:29:47.800]   "That is love."
[00:29:47.800 --> 00:29:50.200]   But he said,
[00:29:50.200 --> 00:29:53.200]   "I like your home very much."
[00:29:53.200 --> 00:29:56.000]   He likes our home.
[00:29:56.000 --> 00:29:58.800]   I am very grateful.
[00:29:58.800 --> 00:30:01.000]   His classmates.
[00:30:01.000 --> 00:30:03.400]   Many of them came to our church.
[00:30:03.400 --> 00:30:06.000]   They are all men.
[00:30:06.000 --> 00:30:08.000]   Why?
[00:30:08.000 --> 00:30:11.600]   Because they saw
[00:30:11.600 --> 00:30:14.000]   something that his home did not have.
[00:30:14.000 --> 00:30:15.800]   Something that he did not have.
[00:30:15.800 --> 00:30:19.400]   Something that he did not care about.
[00:30:19.400 --> 00:30:21.200]   Dear brothers and sisters,
[00:30:21.200 --> 00:30:24.000]   don't think that when we are at home,
[00:30:24.000 --> 00:30:25.800]   you are like this.
[00:30:25.800 --> 00:30:28.200]   You don't say anything, you don't do anything.
[00:30:28.200 --> 00:30:30.800]   Your son or daughter will become a believer.
[00:30:30.800 --> 00:30:32.800]   And become a disciple.
[00:30:32.800 --> 00:30:34.800]   That is impossible.
[00:30:34.800 --> 00:30:39.400]   Unless we are in the Church of the New Testament and the Church of the Old Testament,
[00:30:39.400 --> 00:30:42.400]   we are allowed to see that we are living
[00:30:42.400 --> 00:30:43.800]   and that is what we believe.
[00:30:43.800 --> 00:30:47.000]   We are living what we believe.
[00:30:47.000 --> 00:30:50.200]   We are attracted to it.
[00:30:50.200 --> 00:30:51.800]   Listen to my sermon.
[00:30:51.800 --> 00:30:54.600]   Let's try to see.
[00:30:54.600 --> 00:30:57.600]   Paul was like this.
[00:30:57.600 --> 00:31:00.400]   Thimolthi was like this.
[00:31:00.400 --> 00:31:02.000]   Let's come and see.
[00:31:02.000 --> 00:31:05.200]   In the New Testament, Paul told him,
[00:31:05.200 --> 00:31:08.000]   "You will suffer with me."
[00:31:08.000 --> 00:31:10.200]   Don't think that if you believe, you will be a believer.
[00:31:10.200 --> 00:31:11.800]   No.
[00:31:11.800 --> 00:31:19.600]   Then Thimolthi thought of how Paul was imprisoned.
[00:31:19.600 --> 00:31:22.600]   One by one, he cried and cried.
[00:31:22.600 --> 00:31:24.000]   He was very unhappy.
[00:31:24.000 --> 00:31:26.400]   But when Paul entered the prison,
[00:31:26.400 --> 00:31:28.600]   he preached, sang, and praised God.
[00:31:28.600 --> 00:31:31.600]   He was beaten up by more than 40 people.
[00:31:31.600 --> 00:31:33.200]   They took off their clothes and came to beat him.
[00:31:33.200 --> 00:31:39.400]   After the beating, they put the two legs of the wooden dog on the metal chain.
[00:31:39.400 --> 00:31:40.800]   They tied them up.
[00:31:40.800 --> 00:31:42.200]   But what did they do when they entered?
[00:31:42.200 --> 00:31:45.200]   They sang, preached, and praised God.
[00:31:45.200 --> 00:31:46.200]   I want to ask you.
[00:31:46.200 --> 00:31:48.600]   They took off their clothes, beat him,
[00:31:48.600 --> 00:31:50.600]   and then they were put in the prison.
[00:31:50.600 --> 00:31:54.400]   They were very heavy prisoners.
[00:31:54.400 --> 00:31:56.400]   They were locked up.
[00:31:56.400 --> 00:32:00.000]   If you were in there, would you preach?
[00:32:00.000 --> 00:32:01.400]   Most people would.
[00:32:01.400 --> 00:32:03.000]   What did you preach?
[00:32:03.000 --> 00:32:06.400]   "Lord, you have sinned against me."
[00:32:06.400 --> 00:32:10.200]   "People in your world have come to wrong me."
[00:32:10.200 --> 00:32:12.400]   "Punish them."
[00:32:12.400 --> 00:32:13.600]   Is this how you preach?
[00:32:13.600 --> 00:32:15.400]   "Let me get out of here quickly."
[00:32:15.400 --> 00:32:17.200]   Is this how you preach?
[00:32:17.200 --> 00:32:19.000]   No.
[00:32:19.000 --> 00:32:20.600]   Second, you sang.
[00:32:20.600 --> 00:32:23.800]   Can you sing?
[00:32:23.800 --> 00:32:26.600]   Third, you praised God.
[00:32:26.600 --> 00:32:29.800]   Can you praise God?
[00:32:29.800 --> 00:32:31.400]   I believe that when you are in there,
[00:32:31.400 --> 00:32:34.200]   it is easier to pray to God.
[00:32:34.200 --> 00:32:38.000]   It is very difficult to praise God.
[00:32:38.000 --> 00:32:40.200]   But Paul, the prisoner of Syria,
[00:32:40.200 --> 00:32:41.400]   was locked up like this.
[00:32:41.400 --> 00:32:43.000]   What was the result?
[00:32:43.000 --> 00:32:46.400]   The whole prison was full of prisoners.
[00:32:46.400 --> 00:32:48.000]   It was shocking.
[00:32:48.000 --> 00:32:51.000]   Why were these two prisoners locked up so easily?
[00:32:51.000 --> 00:32:56.200]   So everyone was questioning what they were singing and preaching.
[00:32:56.200 --> 00:33:01.600]   Then God performed a miracle.
[00:33:01.600 --> 00:33:03.200]   The doors were broken.
[00:33:03.200 --> 00:33:06.000]   The iron chains were broken.
[00:33:06.000 --> 00:33:08.200]   But no one died.
[00:33:08.200 --> 00:33:09.400]   Think about it.
[00:33:09.400 --> 00:33:10.800]   How many earthquakes
[00:33:10.800 --> 00:33:14.600]   would shake your watch to the ground?
[00:33:14.600 --> 00:33:16.600]   Can you think about it?
[00:33:16.600 --> 00:33:18.400]   How many earthquakes?
[00:33:18.400 --> 00:33:20.800]   Not even ten.
[00:33:20.800 --> 00:33:22.600]   If you were broken,
[00:33:22.600 --> 00:33:27.000]   your watch would shake.
[00:33:27.000 --> 00:33:29.800]   I am sure it was not an earthquake.
[00:33:29.800 --> 00:33:31.800]   It was a miracle.
[00:33:31.800 --> 00:33:34.200]   And at this miracle,
[00:33:34.200 --> 00:33:38.800]   the prison warden fell asleep.
[00:33:38.800 --> 00:33:40.400]   It was a big problem.
[00:33:40.400 --> 00:33:44.600]   When he woke up, he realized that he could not be saved.
[00:33:44.600 --> 00:33:46.200]   He could not go back.
[00:33:46.200 --> 00:33:48.600]   He wanted to die.
[00:33:48.600 --> 00:33:50.800]   What did Paul do?
[00:33:50.800 --> 00:33:53.000]   Today, we will look at
[00:33:53.000 --> 00:33:55.400]   how deeply the faith that can be seen
[00:33:55.400 --> 00:33:59.800]   was affected.
[00:33:59.800 --> 00:34:02.400]   First, the faith that can be seen.
[00:34:02.400 --> 00:34:05.800]   Paul saw the body of the man.
[00:34:05.800 --> 00:34:08.200]   He asked people to throw stones at him.
[00:34:08.200 --> 00:34:09.600]   But he prayed,
[00:34:09.600 --> 00:34:12.000]   "Don't give them the sin."
[00:34:12.000 --> 00:34:13.600]   Then he fell asleep.
[00:34:13.600 --> 00:34:18.000]   Second, he saw the Lord's resurrection.
[00:34:18.000 --> 00:34:20.200]   He showed it to him.
[00:34:20.200 --> 00:34:21.600]   The 15th chapter of the Gospels,
[00:34:21.600 --> 00:34:24.000]   the 8th chapter begins.
[00:34:24.000 --> 00:34:25.800]   He saw it with his own eyes.
[00:34:25.800 --> 00:34:27.200]   Third,
[00:34:27.200 --> 00:34:28.800]   the 14th chapter of the Book of Mormon.
[00:34:28.800 --> 00:34:31.200]   He experienced it himself.
[00:34:31.200 --> 00:34:33.800]   He was beaten with stones.
[00:34:33.800 --> 00:34:35.600]   People thought he was dead.
[00:34:35.600 --> 00:34:37.200]   He was dragged out of the city.
[00:34:37.200 --> 00:34:39.000]   But he woke up.
[00:34:39.000 --> 00:34:40.400]   When he woke up,
[00:34:40.400 --> 00:34:44.000]   he did not run away so quickly.
[00:34:44.000 --> 00:34:46.400]   He entered the city again.
[00:34:46.400 --> 00:34:47.400]   Look at him.
[00:34:47.400 --> 00:34:49.800]   He entered the city again.
[00:34:49.800 --> 00:34:50.800]   What did he do?
[00:34:50.800 --> 00:34:53.000]   He preached.
[00:34:53.000 --> 00:34:54.200]   Then,
[00:34:54.200 --> 00:34:57.400]   the 16th chapter of the Book of Mormon.
[00:34:57.400 --> 00:35:02.200]   This is the case of being wronged.
[00:35:02.200 --> 00:35:05.600]   After the miracle happened,
[00:35:05.600 --> 00:35:09.400]   the man wanted to commit suicide.
[00:35:09.400 --> 00:35:13.000]   I think as a prison guard,
[00:35:13.000 --> 00:35:17.000]   when you saw him taking a knife to commit suicide,
[00:35:17.000 --> 00:35:19.600]   you would not say a word.
[00:35:19.600 --> 00:35:24.400]   You would watch him die.
[00:35:24.400 --> 00:35:26.600]   Then you would leave.
[00:35:26.600 --> 00:35:28.400]   Would you?
[00:35:28.400 --> 00:35:31.600]   You would watch him die.
[00:35:31.600 --> 00:35:34.200]   You would watch him die.
[00:35:34.200 --> 00:35:35.400]   After he died,
[00:35:35.400 --> 00:35:39.000]   you would leave.
[00:35:39.000 --> 00:35:40.800]   But Paul did not.
[00:35:40.800 --> 00:35:42.200]   He shouted,
[00:35:42.200 --> 00:35:44.600]   "Do not die!"
[00:35:44.600 --> 00:35:47.800]   "We are all here!"
[00:35:47.800 --> 00:35:49.200]   He said this
[00:35:49.200 --> 00:35:52.200]   to the prison guard.
[00:35:52.200 --> 00:35:54.000]   "I do not want you to die."
[00:35:54.000 --> 00:35:56.800]   "I would rather die."
[00:35:56.800 --> 00:35:59.000]   Because this prisoner
[00:35:59.000 --> 00:36:02.200]   could be executed at any time.
[00:36:02.200 --> 00:36:04.000]   He was in a prison cell.
[00:36:04.000 --> 00:36:06.600]   There was no chance to make a statement at that time.
[00:36:06.600 --> 00:36:08.800]   He could do whatever he wanted.
[00:36:08.800 --> 00:36:10.400]   But Paul,
[00:36:10.400 --> 00:36:14.000]   he was shouting for him.
[00:36:14.000 --> 00:36:15.200]   The prison guard,
[00:36:15.200 --> 00:36:16.000]   at that time,
[00:36:16.000 --> 00:36:20.200]   could not explain
[00:36:20.200 --> 00:36:23.400]   why there was such a prison guard.
[00:36:23.400 --> 00:36:25.600]   "You could have watched me die."
[00:36:25.600 --> 00:36:28.600]   "Why did you shout for me?"
[00:36:28.600 --> 00:36:30.000]   He was surprised.
[00:36:30.000 --> 00:36:31.400]   So he asked,
[00:36:31.400 --> 00:36:36.400]   "How can I be saved?"
