
[00:00:00.000 --> 00:00:02.000]  經過了幾年的疫情
[00:25:30.000 --> 00:25:32.000]  即是說
[00:25:32.000 --> 00:25:35.000]  我們今天看到神所顯示的能力
[00:25:35.000 --> 00:25:39.000]  不是神的大能大力的全部
[00:25:39.000 --> 00:25:41.000]  只是看到部分
[00:25:41.000 --> 00:25:44.000]  我舉一個比喻
[00:25:44.000 --> 00:25:48.000]  用一個大力士做比喻
[00:25:48.000 --> 00:25:51.000]  他是很大力
[00:25:51.000 --> 00:25:56.000]  當他的能力是百分之一百
[00:25:56.000 --> 00:25:58.000]  但當他要顯出能力的時候
[00:25:58.000 --> 00:26:00.000]  他發力的時候
[00:26:00.000 --> 00:26:02.000]  他不需要發所有的力
[00:26:02.000 --> 00:26:07.000]  他只需要發其中的部分力的時間就足夠了
[00:26:07.000 --> 00:26:11.000]  只要他發的力是足夠強的時間
[00:26:11.000 --> 00:26:13.000]  我們就知道已經夠強了
[00:26:13.000 --> 00:26:17.000]  所以我們看到神所顯示的能力
[00:26:17.000 --> 00:26:21.000]  未必是神全部的能力
[00:26:21.000 --> 00:26:24.000]  但當我們看到神顯示的能力的時候
[00:26:24.000 --> 00:26:26.000]  就已經夠了
[00:26:26.000 --> 00:26:28.000]  已經知道夠強了
[00:26:28.000 --> 00:26:32.000]  那麼神如何顯示他的能力是多麼的浩大
[00:26:32.000 --> 00:26:34.000]  是多麼的強呢?
[00:26:34.000 --> 00:26:37.000]  保羅透過兩方面的事實
[00:26:37.000 --> 00:26:42.000]  去表明神的能力是多麼的大
[00:26:42.000 --> 00:26:45.000]  多麼的強
[00:26:45.000 --> 00:26:47.000]  第一方面的事實是什麼呢?
[00:26:47.000 --> 00:26:52.000]  就是神使耶穌基督從死人中復活
[00:26:52.000 --> 00:26:55.000]  第20節提到
[00:26:55.000 --> 00:26:58.000]  「這大能曾蘊行在基督身上
[00:26:58.000 --> 00:27:04.000]  使他從死人中復活」
[00:27:04.000 --> 00:27:11.000]  耶穌的復活顯示出他有勝過死亡的大能
[00:27:11.000 --> 00:27:14.000]  在我們現實的世界裡
[00:27:14.000 --> 00:27:19.000]  這個能力是一切靈界的勢力所做不到的
[00:27:19.000 --> 00:27:22.000]  今天的世界有很多宗教
[00:27:22.000 --> 00:27:25.000]  有很多宗教的教主
[00:27:25.000 --> 00:27:27.000]  他們的先知
[00:27:27.000 --> 00:27:31.000]  但他們的教主和先知都已經死了
[00:27:31.000 --> 00:27:33.000]  他們沒有復活
[00:27:33.000 --> 00:27:38.000]  也沒有帶給人類復活的盼望
[00:27:38.000 --> 00:27:41.000]  只有神藉著主耶穌基督的復活
[00:27:41.000 --> 00:27:44.000]  彰顯神的大能
[00:27:44.000 --> 00:27:47.000]  顯示神的能力
[00:27:47.000 --> 00:27:49.000]  顯示他能夠勝過死亡
[00:27:49.000 --> 00:27:54.000]  也為人類帶來了復活的盼望
[00:27:54.000 --> 00:28:00.000]  這就是我們第一方面看到神大能的事實
[00:28:00.000 --> 00:28:09.000]  第二方面我們看到神大能的事實是什麼呢?
[00:28:09.000 --> 00:28:20.000]  就是神高舉耶穌成為了宇宙的元首
[00:28:20.000 --> 00:28:22.000]  這裡有四節經文
[00:28:22.000 --> 00:28:25.000]  我們再讀一次
[00:28:25.000 --> 00:28:27.000]  因為我們之前也讀過
[00:28:27.000 --> 00:28:30.000]  不過可能我們不太仔細記得
[00:28:30.000 --> 00:28:31.000]  我們再讀一次
[00:28:31.000 --> 00:28:33.000]  我們一起讀
[00:28:33.000 --> 00:28:38.000]  「由使他在天上坐在自己的右邊
[00:28:38.000 --> 00:28:42.000]  也超越一切執政的、掌權的、
[00:28:42.000 --> 00:28:47.000]  有權能的、統治的和一切有名號的
[00:28:47.000 --> 00:28:49.000]  不但是今世的
[00:28:49.000 --> 00:28:54.000]  連來世的也都超越了
[00:28:54.000 --> 00:28:57.000]  神使萬有伏在他的腳下
[00:28:57.000 --> 00:29:01.000]  又使他為了教會作萬有之首
[00:29:01.000 --> 00:29:04.000]  教會是他的身體
[00:29:04.000 --> 00:29:09.000]  教會是他充滿萬有者所充滿的」
[00:29:09.000 --> 00:29:15.000]  我們再仔細逐節去看一看
[00:29:15.000 --> 00:29:19.000]  在20節的下半節提到
[00:29:19.000 --> 00:29:26.000]  父神使耶穌基督坐在天上坐在自己的右邊
[00:29:26.000 --> 00:29:28.000]  坐在自己的右邊
[00:29:28.000 --> 00:29:30.000]  坐在右邊的意思是什麼呢?
[00:29:30.000 --> 00:29:35.000]  就是右邊的位置是一個特殊、尊貴的位置
[00:29:35.000 --> 00:29:44.000]  是表示父神要和耶穌分享他的榮耀和權柄
[00:29:44.000 --> 00:29:46.000]  而第21節提到
[00:29:46.000 --> 00:29:50.000]  耶穌所有的權柄是至高無上的
[00:29:50.000 --> 00:29:55.000]  祂是超越一切執政的、掌權的、
[00:29:55.000 --> 00:30:02.000]  有權能的、統治的和一切有名號的
[00:30:02.000 --> 00:30:05.000]  不但是今世的
[00:30:05.000 --> 00:30:09.000]  連來世的也都超越了
[00:30:09.000 --> 00:30:11.000]  這裡所提及的
[00:30:11.000 --> 00:30:22.000]  前面的主要是提到天上靈界的所有勢力
[00:30:22.000 --> 00:30:24.000]  他們有不同的分類
[00:30:24.000 --> 00:30:27.000]  就好像地上的政權一樣
[00:30:27.000 --> 00:30:31.000]  有不同的官階、有不同的名號
[00:30:31.000 --> 00:30:33.000]  其實有很多很多
[00:30:33.000 --> 00:30:35.000]  有些其實我們現在
[00:30:35.000 --> 00:30:39.000]  譬如香港裡面除了特首之外
[00:30:39.000 --> 00:30:40.000]  其他師長之外
[00:30:40.000 --> 00:30:45.000]  其他很多的官階或者名號
[00:30:45.000 --> 00:30:47.000]  我都不是太清楚
[00:30:47.000 --> 00:30:51.000]  同樣在天上的靈界方面
[00:30:51.000 --> 00:30:56.000]  都有不同的分類
[00:30:56.000 --> 00:30:58.000]  也有很多的
[00:30:58.000 --> 00:31:02.000]  但我們只要知道
[00:31:02.000 --> 00:31:07.000]  這些都是天上靈界的分類就足夠了
[00:31:07.000 --> 00:31:08.000]  因為時間有限
[00:31:08.000 --> 00:31:12.000]  我們就不仔細地說
[00:31:12.000 --> 00:31:16.000]  另外提到勢力方面
[00:31:16.000 --> 00:31:21.000]  主耶穌提到有今世的勢力
[00:31:21.000 --> 00:31:23.000]  和來世的勢力
[00:31:23.000 --> 00:31:25.000]  都是超越了
[00:31:25.000 --> 00:31:26.000]  什麼叫今世?
[00:31:26.000 --> 00:31:27.000]  或者什麼叫來世?
[00:31:27.000 --> 00:31:35.000]  怎樣去劃分呢?
[00:31:35.000 --> 00:31:39.000]  來世的開始是什麼時候開始呢?
[00:31:39.000 --> 00:31:42.000]  就是主耶穌第一次降臨的時間
[00:31:42.000 --> 00:31:45.000]  就是來世的開始
[00:31:45.000 --> 00:31:49.000]  來世的開始之前的就是今世
[00:31:49.000 --> 00:31:54.000]  但今世不是因為來世來了之後就終結了
[00:31:54.000 --> 00:31:56.000]  那個今世是繼續去的
[00:31:56.000 --> 00:31:59.000]  這個是來世
[00:31:59.000 --> 00:32:01.000]  這個是今世
[00:32:01.000 --> 00:32:04.000]  來世和今世之間是有重疊的地方
[00:32:04.000 --> 00:32:07.000]  那今世是什麼時候結束呢?
[00:32:07.000 --> 00:32:10.000]  就是當耶穌第二次再來的時間
[00:32:10.000 --> 00:32:13.000]  當所有的仇敵勢力被打敗
[00:32:13.000 --> 00:32:16.000]  死亡的權勢被打敗的時間
[00:32:16.000 --> 00:32:20.000]  而耶穌作王的時間
[00:32:20.000 --> 00:32:22.000]  這個就是今世的結束
[00:32:22.000 --> 00:32:28.000]  來世繼續去進行
[00:32:28.000 --> 00:32:34.000]  在上面這12節提到
[00:32:34.000 --> 00:32:47.000]  耶穌成為了萬佑之首
[00:32:47.000 --> 00:32:52.000]  這裡提到神使萬佑都伏在耶穌的腳下
[00:32:52.000 --> 00:32:54.000]  意思是什麼呢?
[00:32:54.000 --> 00:32:56.000]  在古時打仗
[00:32:56.000 --> 00:32:58.000]  被打敗的仇敵
[00:32:58.000 --> 00:33:02.000]  他會伏在勝利者的腳下
[00:33:02.000 --> 00:33:07.000]  因此萬佑都伏在主耶穌的腳下的意思就是
[00:33:07.000 --> 00:33:12.000]  宇宙一切的勢力都是臣服在主耶穌
[00:33:12.000 --> 00:33:15.000]  也是接受他的管治
[00:33:15.000 --> 00:33:27.000]  耶穌就作為宇宙的元首
[00:33:27.000 --> 00:33:36.000]  我們繼續看下去
[00:33:36.000 --> 00:33:38.000]  第22節又提到
[00:33:38.000 --> 00:33:47.000]  他又使他(耶穌基督)為了教會作萬佑之首
[00:33:47.000 --> 00:33:52.000]  耶穌是萬佑,即是宇宙的元首
[00:33:52.000 --> 00:33:54.000]  他是為了教會的
[00:33:54.000 --> 00:33:57.000]  這個教會不是指地方性的教會
[00:33:57.000 --> 00:34:00.000]  是指普世性的教會
[00:34:00.000 --> 00:34:03.000]  是包括所有的信徒
[00:34:03.000 --> 00:34:06.000]  包括已經離世的信徒
[00:34:06.000 --> 00:34:12.000]  包括現世的信徒和將來要信的信徒
[00:34:12.000 --> 00:34:18.000]  耶穌基督為了這個普世教會
[00:34:18.000 --> 00:34:24.000]  就做了宇宙的元首
[00:34:24.000 --> 00:34:28.000]  意思是什麼呢?
[00:34:28.000 --> 00:34:34.000]  我用一個比喻
[00:34:34.000 --> 00:34:39.000]  有一家公司
[00:34:39.000 --> 00:34:41.000]  裡面有很多職員
[00:34:41.000 --> 00:34:44.000]  他們在管理這家公司
[00:34:44.000 --> 00:34:49.000]  這家公司可能快要倒閉了
[00:34:49.000 --> 00:34:55.000]  但是大老闆為了讓這家公司繼續運作下去
[00:34:55.000 --> 00:35:01.000]  他就派了一個兒子來做這家公司的總裁
[00:35:01.000 --> 00:35:08.000]  同樣地,耶穌基督做宇宙萬佑的元首
[00:35:08.000 --> 00:35:11.000]  是因為神是為了教會
[00:35:11.000 --> 00:35:13.000]  神是為了教會的好處
[00:35:13.000 --> 00:35:15.000]  那是什麼呢?
[00:35:15.000 --> 00:35:18.000]  經文就沒有很特別的清單
[00:35:18.000 --> 00:35:21.000]  因為神是為了教會的好處
[00:35:21.000 --> 00:35:24.000]  所以就沒有特別的清單
[00:35:24.000 --> 00:35:27.000]  但是有一個很特別的清單
[00:35:27.000 --> 00:35:30.000]  就是神是為了教會的好處
[00:35:30.000 --> 00:35:32.000]  神是為了教會的好處
[00:35:32.000 --> 00:35:34.000]  那是什麼呢?
[00:35:34.000 --> 00:35:37.000]  經文就沒有很特別的清楚的說法
[00:35:37.000 --> 00:35:42.000]  應該是包括了將來我們在天上會得到的榮耀
[00:35:42.000 --> 00:35:49.000]  和與耶穌一起作王去管治萬佑
[00:35:49.000 --> 00:35:52.000]  使耶穌基督成為了萬佑之首
[00:35:52.000 --> 00:35:55.000]  是為了教會的益處
[00:35:55.000 --> 00:35:58.000]  第23節的上半節也提到
[00:35:58.000 --> 00:36:01.000]  主耶穌基督和教會有一個特殊的關係
[00:36:01.000 --> 00:36:03.000]  這個關係是什麼呢?
[00:36:03.000 --> 00:36:06.000]  就是教會是耶穌基督的身體
[00:36:06.000 --> 00:36:09.000]  暗示耶穌基督就是教會的頭
[00:36:09.000 --> 00:36:13.000]  這是一個有機的聯合
[00:36:13.000 --> 00:36:17.000]  表示了耶穌基督是教會的領袖
[00:36:17.000 --> 00:36:19.000]  教會的領導者
[00:36:19.000 --> 00:36:26.000]  和耶穌基督會供應給教會的能力
[00:36:26.000 --> 00:36:29.000]  第23節的下半節
[00:36:29.000 --> 00:36:35.000]  那裡提到教會就是那充滿萬佑者所充滿的
[00:36:35.000 --> 00:36:37.000]  意思是什麼呢?
[00:36:37.000 --> 00:36:40.000]  那充滿萬佑者的意思是什麼呢?
[00:36:40.000 --> 00:36:43.000]  其實就是指耶穌基督
[00:36:43.000 --> 00:36:45.000]  因為耶穌基督的權柄和能力
[00:36:45.000 --> 00:36:47.000]  遍佈全宇宙
[00:36:47.000 --> 00:36:51.000]  所以充滿宇宙充滿萬佑
[00:36:51.000 --> 00:36:56.000]  而教會就是耶穌基督所充滿的
[00:36:56.000 --> 00:36:58.000]  意思是什麼呢?
[00:36:58.000 --> 00:37:04.000]  就是耶穌基督將他的恩賜和恩典
[00:37:04.000 --> 00:37:06.000]  去充滿教會
[00:37:06.000 --> 00:37:14.000]  因此教會就有能力勝過一切的勢力
[00:37:14.000 --> 00:37:21.000]  整段經文由23節下到23節
[00:37:21.000 --> 00:37:23.000]  告訴我們
[00:37:23.000 --> 00:37:30.000]  透過耶穌基督的復活
[00:37:30.000 --> 00:37:33.000]  和耶穌做了宇宙的元首
[00:37:33.000 --> 00:37:36.000]  我們可以看到神的能力有多厲害
[00:37:36.000 --> 00:37:39.000]  而教會是基督耶穌的身體
[00:37:39.000 --> 00:37:43.000]  基督耶穌會將他的能力賜給教會
[00:37:43.000 --> 00:37:50.000]  因此我們不需要害怕世上邪惡的力量
[00:37:50.000 --> 00:37:53.000]  也不需要害怕魔鬼的權勢
[00:37:53.000 --> 00:37:57.000]  因為我們深信神是很厲害的
[00:37:57.000 --> 00:38:00.000]  神有很大的能力
[00:38:00.000 --> 00:38:05.000]  神最終必定會得勝敵對的勢力
[00:38:05.000 --> 00:38:09.000]  以致我們得到鼓勵和盼望
[00:38:09.000 --> 00:38:19.000]  為主作見證和美好的侍奉
[00:38:19.000 --> 00:38:24.000]  我們看看今天經文的應用
[00:38:24.000 --> 00:38:28.000]  今天我們會遇上不利的環境
[00:38:28.000 --> 00:38:34.000]  例如疫情、經濟疲弱、移民潮、退休潮
[00:38:34.000 --> 00:38:38.000]  也可能會遇上地上敵對的勢力
[00:38:38.000 --> 00:38:47.000]  包括不同的道德價值觀、犯罪勢力
[00:38:47.000 --> 00:38:52.000]  或是異教宗教的勢力
[00:38:52.000 --> 00:38:56.000]  這些勢力可能都會存在我們家中
[00:38:56.000 --> 00:39:02.000]  或是存在我們公司或是國家中
[00:39:02.000 --> 00:39:06.000]  也有靈界的敵對勢力存在
[00:39:06.000 --> 00:39:09.000]  都是不利我們信仰的生活
[00:39:09.000 --> 00:39:15.000]  不利我們信仰的傳播
[00:39:15.000 --> 00:39:23.000]  但當面對這些不利的環境時
[00:39:23.000 --> 00:39:26.000]  我們不要失去信心
[00:39:26.000 --> 00:39:33.000]  我們要為神現在給予我們個人和教會的恩典去感謝神
[00:39:33.000 --> 00:39:36.000]  為弟兄姊妹仍然有信心
[00:39:36.000 --> 00:39:40.000]  仍然有愛心的服侍去關懷人的時間
[00:39:40.000 --> 00:39:41.000]  我們去感謝神
[00:39:41.000 --> 00:39:47.000]  正如保羅是為小亞細亞教會的情況
[00:39:47.000 --> 00:39:51.000]  雖然他們面對不利的環境
[00:39:51.000 --> 00:39:53.000]  面對地上和靈界的勢力
[00:39:53.000 --> 00:39:57.000]  但他們仍然堅持去信教耶穌
[00:39:57.000 --> 00:40:01.000]  和對進聖徒的愛心
[00:40:01.000 --> 00:40:05.000]  前幾天我遇見一些弟兄姊妹
[00:40:05.000 --> 00:40:09.000]  他們正在參與教會的深度行的活動
[00:40:09.000 --> 00:40:13.000]  他們出發探訪一些有需要的基層家庭
[00:40:13.000 --> 00:40:18.000]  我為他們的信心和愛心去感謝神
[00:40:18.000 --> 00:40:23.000]  在過去一個星期的宣教猜拳週裡
[00:40:23.000 --> 00:40:27.000]  我們會聽到一些宣教士的分享
[00:40:27.000 --> 00:40:29.000]  也會聽到宣教士的見證
[00:40:29.000 --> 00:40:31.000]  他們如何為了福音的緣故
[00:40:31.000 --> 00:40:43.000]  放下自己的財富和生活
[00:40:43.000 --> 00:40:47.000]  願意去服侍上帝
[00:40:47.000 --> 00:40:51.000]  除了我們要為現今的情況去感恩之外
[00:40:51.000 --> 00:40:55.000]  我們也要學習保羅的代求
[00:40:55.000 --> 00:40:59.000]  我們祈求神賜聖靈給我們
[00:40:59.000 --> 00:41:03.000]  讓我們有智慧去明白神的啟示
[00:41:03.000 --> 00:41:07.000]  求聖靈給我們有屬靈的眼光
[00:41:07.000 --> 00:41:11.000]  能夠看到我們將來要得的盼望
[00:41:11.000 --> 00:41:15.000]  和我們要得的榮耀是多麼的美好
[00:41:15.000 --> 00:41:20.000]  也幫助我們能夠看到神的能力是多麼的超勁
[00:41:20.000 --> 00:41:23.000]  神的大能能使耶穌基督復活
[00:41:23.000 --> 00:41:26.000]  又能使祂成為宇宙的元首
[00:41:26.000 --> 00:41:30.000]  因此我們就可以得著鼓勵和力量
[00:41:30.000 --> 00:41:37.000]  去面對世上和地上靈界敵對的勢力
[00:41:37.000 --> 00:41:40.000]  一起去努力為主去作見證
[00:41:40.000 --> 00:41:42.000]  一起去傳揚福音
[00:41:42.000 --> 00:41:44.000]  一起去打美好的仗
[00:41:44.000 --> 00:41:47.000]  最後我用一句話
[00:41:47.000 --> 00:41:51.000]  我們去總結今天的講道分享
[00:41:51.000 --> 00:41:53.000]  我們一起讀出來好嗎
[00:41:53.000 --> 00:41:55.000]  為今天感恩
[00:41:55.000 --> 00:41:58.000]  為未來求看見
[00:41:58.000 --> 00:42:00.000]  打美好的仗
[00:42:00.000 --> 00:42:03.000]  讓我們一起低頭同心祈禱
[00:42:03.000 --> 00:42:07.000]  請大家先為自己祈禱
[00:42:07.000 --> 00:42:10.000]  為你今天所夢的因典
[00:42:10.000 --> 00:42:12.000]  你先感恩
[00:42:12.000 --> 00:42:15.000]  也為你的情況
[00:42:15.000 --> 00:42:17.000]  為你的未來
[00:42:17.000 --> 00:42:19.000]  求神讓你看見
[00:42:19.000 --> 00:42:23.000]  神的盼望
[00:42:23.000 --> 00:42:26.000]  神的榮耀
[00:42:26.000 --> 00:42:31.000]  還有看到神是多麼的強大
[00:42:31.000 --> 00:42:34.000]  以致讓你得著力量
[00:42:34.000 --> 00:42:36.000]  你禱告之後
[00:42:36.000 --> 00:42:37.000]  大約一分鐘的時間
[00:42:37.000 --> 00:42:39.000]  我會結束祈禱
[00:42:40.000 --> 00:42:42.000]  (音樂)
[00:42:42.000 --> 00:42:44.000]  (音樂)
[00:42:44.000 --> 00:42:46.000]  (音樂)
[00:42:47.000 --> 00:42:49.000]  (音樂)
[00:42:50.000 --> 00:42:52.000]  (音樂)
[00:42:53.000 --> 00:42:55.000]  (音樂)
[00:42:56.000 --> 00:42:58.000]  (音樂)
[00:42:58.000 --> 00:43:00.000]  (音樂)
[00:43:01.000 --> 00:43:03.000]  (音樂)
[00:43:04.000 --> 00:43:06.000]  (音樂)
[00:43:06.000 --> 00:43:08.000]  [音樂停止]
[00:43:08.000 --> 00:43:10.000]  [音樂停止]
[00:43:10.000 --> 00:43:12.000]  [音樂停止]
[00:43:12.000 --> 00:43:14.000]  [音樂停止]
[00:43:14.000 --> 00:43:16.000]  [音樂停止]
[00:43:16.000 --> 00:43:18.000]  [音樂停止]
[00:43:18.000 --> 00:43:20.000]  [音樂停止]
[00:43:20.000 --> 00:43:22.000]  [音樂停止]
[00:43:22.000 --> 00:43:24.000]  [音樂停止]
[00:43:24.000 --> 00:43:26.000]  [音樂停止]
[00:43:26.000 --> 00:43:28.000]  [音樂停止]
[00:43:28.000 --> 00:43:30.000]  [音樂停止]
[00:43:30.000 --> 00:43:32.000]  [音樂停止]
[00:43:32.000 --> 00:43:34.000]  [音樂停止]
[00:43:34.000 --> 00:43:36.000]  我們同心祈禱
[00:43:36.000 --> 00:43:38.000]  親愛的天父上帝
[00:43:38.000 --> 00:43:40.000]  我們感謝讚美你
[00:43:40.000 --> 00:43:42.000]  面對不利的環境
[00:43:42.000 --> 00:43:44.000]  我們不害怕
[00:43:44.000 --> 00:43:46.000]  主是因為你
[00:43:46.000 --> 00:43:48.000]  我們經歷到
[00:43:48.000 --> 00:43:50.000]  從你而來的恩典
[00:43:50.000 --> 00:43:52.000]  和你的保守
[00:43:52.000 --> 00:43:54.000]  我們為所經歷的恩典
[00:43:54.000 --> 00:43:56.000]  獻上感恩
[00:43:56.000 --> 00:43:58.000]  我們也為前面的情況
[00:43:58.000 --> 00:44:00.000]  前面的需要
[00:44:00.000 --> 00:44:02.000]  我們求你讓我們能夠看到
[00:44:02.000 --> 00:44:04.000]  讓我們的盼望
[00:44:04.000 --> 00:44:06.000]  是美好的
[00:44:06.000 --> 00:44:08.000]  是超美好的
[00:44:08.000 --> 00:44:10.000]  讓我們看到
[00:44:10.000 --> 00:44:12.000]  你賜給我們的榮耀
[00:44:12.000 --> 00:44:14.000]  是多麼的美好
[00:44:14.000 --> 00:44:16.000]  也看到在世的時間
[00:44:16.000 --> 00:44:18.000]  雖然我們會面對不利的勢力
[00:44:18.000 --> 00:44:20.000]  但同樣你是大能的神
[00:44:20.000 --> 00:44:22.000]  你賜給我們
[00:44:22.000 --> 00:44:24.000]  大能大力
[00:44:24.000 --> 00:44:26.000]  能夠勝過這一切的環境
[00:44:26.000 --> 00:44:28.000]  為此我們如意繼續努力
[00:44:28.000 --> 00:44:30.000]  繼續在在世的時間
[00:44:30.000 --> 00:44:32.000]  繼續在我們身邊
[00:44:32.000 --> 00:44:34.000]  繼續在我們身邊
[00:44:34.000 --> 00:44:36.000]  在世的時間
[00:44:36.000 --> 00:44:38.000]  繼續靠著你打爛美好的象
[00:44:38.000 --> 00:44:40.000]  我們祈禱交託
[00:44:40.000 --> 00:44:42.000]  是奉主耶穌基督的聖名
[00:44:42.000 --> 00:44:44.000]  阿門

