
[00:00:00.000 --> 00:00:05.640]  其實今天和明天是教會的第四子堂主日
[00:19:34.400 --> 00:19:36.400]  已經有一年的時間了
[00:19:36.400 --> 00:19:37.400]  其實在過程裡
[00:19:37.400 --> 00:19:39.400]  我都見證上帝的靈
[00:19:39.400 --> 00:19:42.400]  感動恩福家裡的不同弟兄姊妹
[00:19:42.400 --> 00:19:44.400]  一起去參與
[00:19:44.400 --> 00:19:45.400]  更加重要的是
[00:19:45.400 --> 00:19:47.400]  我們以往對北區的認識
[00:19:47.400 --> 00:19:48.400]  其實不是很多的
[00:19:48.400 --> 00:19:50.400]  我不知道大家有沒有當中
[00:19:50.400 --> 00:19:52.400]  在北區居住
[00:19:52.400 --> 00:19:54.400]  或者住近北區
[00:19:54.400 --> 00:19:56.400]  但其實我們對北區的了解
[00:19:56.400 --> 00:19:58.400]  其實是很少
[00:19:58.400 --> 00:19:59.400]  但在過去一年到今天
[00:19:59.400 --> 00:20:01.400]  我們有很多的機會
[00:20:01.400 --> 00:20:02.400]  去到北區裡
[00:20:02.400 --> 00:20:05.400]  去了解當中的社區
[00:20:05.400 --> 00:20:07.400]  福音的需要
[00:20:07.400 --> 00:20:11.400]  究竟當中有什麼不同的情況
[00:20:11.400 --> 00:20:13.400]  我們是多了了解
[00:20:13.400 --> 00:20:15.400]  我們發現這個社區裡
[00:20:15.400 --> 00:20:17.400]  很多貧乏的家庭
[00:20:17.400 --> 00:20:20.400]  很多來往中港兩地的
[00:20:20.400 --> 00:20:21.400]  新移民的家庭
[00:20:21.400 --> 00:20:23.400]  而這個社區將來
[00:20:23.400 --> 00:20:26.400]  也是面對一個很龐大的人口的增長
[00:20:26.400 --> 00:20:28.400]  我想大家都聽過
[00:20:28.400 --> 00:20:30.400]  北部都會區
[00:20:30.400 --> 00:20:31.400]  北部都會區就是
[00:20:31.400 --> 00:20:32.400]  其中有些地方
[00:20:32.400 --> 00:20:34.400]  就是在北區的地方
[00:20:34.400 --> 00:20:38.400]  將會有很多的樓宇
[00:20:38.400 --> 00:20:39.400]  去到建立
[00:20:39.400 --> 00:20:42.400]  很多的居所去建立
[00:20:42.400 --> 00:20:46.400]  而估計未來在這個地方裡
[00:20:46.400 --> 00:20:49.400]  有很多的人在裡面居住
[00:20:49.400 --> 00:20:50.400]  我不知道鄧小姐
[00:20:50.400 --> 00:20:52.400]  你聽到這些需要的時候
[00:20:52.400 --> 00:20:53.400]  對你來說
[00:20:53.400 --> 00:20:57.400]  可能你覺得這是一個很遠的東西
[00:20:57.400 --> 00:21:00.400]  但這個是很確實
[00:21:00.400 --> 00:21:02.400]  在香港裡一個很重要
[00:21:02.400 --> 00:21:05.400]  一個未來的福音的禍場
[00:21:05.400 --> 00:21:06.400]  今天上帝挑戰我們
[00:21:06.400 --> 00:21:10.400]  我們是否在乎這些福音的需要呢
[00:21:10.400 --> 00:21:13.400]  又或者我們是否都著緊
[00:21:13.400 --> 00:21:15.400]  上帝的金燈台
[00:21:15.400 --> 00:21:17.400]  是否可以持續不息地
[00:21:17.400 --> 00:21:22.400]  在這個城市裡繼續建立呢
[00:21:22.400 --> 00:21:23.400]  在這個過程裡
[00:21:23.400 --> 00:21:26.400]  其實一定是有很多的困難和挑戰
[00:21:26.400 --> 00:21:29.400]  但正如上帝去到
[00:21:29.400 --> 00:21:32.400]  藉著撒吉尼亞先知
[00:21:32.400 --> 00:21:34.400]  勉勵所羅巴伯
[00:21:34.400 --> 00:21:35.400]  他在裡面怎麼說呢
[00:21:35.400 --> 00:21:37.400]  我們一起再讀這段經文
[00:21:37.400 --> 00:21:40.400]  大山啊 你算什麼呢
[00:21:40.400 --> 00:21:42.400]  在所羅巴伯面前
[00:21:42.400 --> 00:21:44.400]  你必而為平地
[00:21:44.400 --> 00:21:48.400]  他安放頂上的那塊石頭
[00:21:48.400 --> 00:21:50.400]  人就歡呼說
[00:21:50.400 --> 00:21:54.400]  緣因為 因為歸於這殿
[00:21:54.400 --> 00:21:56.400]  上帝藉著撒吉尼亞先知
[00:21:56.400 --> 00:21:57.400]  鼓勵所羅巴伯
[00:21:57.400 --> 00:22:01.400]  因為這件事真的不是容易去做的
[00:22:01.400 --> 00:22:03.400]  但上帝怎麼鼓勵他呢
[00:22:03.400 --> 00:22:05.400]  他說 在他面前
[00:22:05.400 --> 00:22:07.400]  你必而為平地
[00:22:07.400 --> 00:22:09.400]  大山必而為平地
[00:22:09.400 --> 00:22:13.400]  所有困難都可以面對到
[00:22:13.400 --> 00:22:16.400]  他說他安放頂上那塊石頭
[00:22:16.400 --> 00:22:18.400]  是一塊很特別的石頭
[00:22:18.400 --> 00:22:22.400]  這塊石頭是來自第一聖殿的石頭
[00:22:22.400 --> 00:22:23.400]  就是說當所羅巴伯
[00:22:23.400 --> 00:22:27.400]  將這塊石頭放在一個新建的聖殿的時候
[00:22:27.400 --> 00:22:29.400]  有一個延續性在
[00:22:29.400 --> 00:22:31.400]  代表著神的同在
[00:22:31.400 --> 00:22:34.400]  和因為繼續以他的殿
[00:22:34.400 --> 00:22:37.400]  延續在這班被老歸回的群體裏面
[00:22:37.400 --> 00:22:39.400]  我們可以想像這班人
[00:22:39.400 --> 00:22:43.400]  當見到他們這個頹垣百雅的耶路撒冷
[00:22:43.400 --> 00:22:46.400]  再次聖殿建立起來的時候
[00:22:46.400 --> 00:22:50.400]  他們內心是多麼激動和被鼓勵
[00:22:50.400 --> 00:22:52.400]  就好像經文所說
[00:22:52.400 --> 00:22:53.400]  人就歡呼
[00:22:53.400 --> 00:22:56.400]  他說 緣因為 因為歸於這殿
[00:22:56.400 --> 00:23:00.400]  是上帝的恩惠來到他們的子民中間
[00:23:00.400 --> 00:23:04.400]  讓這個聖殿在一個頹垣百雅的耶路撒冷裏面
[00:23:04.400 --> 00:23:07.400]  再一次重建起來
[00:23:07.400 --> 00:23:10.400]  我們再看另一個經文的段落
[00:23:10.400 --> 00:23:12.400]  就是第八節到第十四節
[00:23:12.400 --> 00:23:15.400]  題目就是上帝的受告者
[00:23:15.400 --> 00:23:17.400]  我們一起讀這段經文
[00:23:17.400 --> 00:23:19.400]  第八到十四節
[00:23:19.400 --> 00:23:20.400]  好 開始
[00:23:20.400 --> 00:23:23.400]  耶和華的話臨到我說
[00:23:23.400 --> 00:23:26.400]  所羅巴伯的手立了這殿的根基
[00:23:26.400 --> 00:23:29.400]  他的手必完成這功
[00:23:29.400 --> 00:23:32.400]  你就知道萬君子耶和華
[00:23:32.400 --> 00:23:34.400]  差遣我到你們這裏
[00:23:34.400 --> 00:23:38.400]  誰藐視這日的事為少呢?
[00:23:38.400 --> 00:23:43.400]  他們見所羅巴伯手拿石垂扇就歡喜
[00:23:43.400 --> 00:23:48.400]  這七盞燈是耶和華的眼睛遍察全地
[00:23:48.400 --> 00:23:50.400]  我問天使說
[00:23:50.400 --> 00:23:54.400]  那摩在燈台左右的那兩棵橄欖樹
[00:23:54.400 --> 00:23:56.400]  是甚麼意思呢?
[00:23:56.400 --> 00:23:58.400]  我再次問他
[00:23:58.400 --> 00:24:00.400]  這兩根橄欖樹枝
[00:24:00.400 --> 00:24:05.400]  在兩根流出金色油的金嘴旁邊
[00:24:05.400 --> 00:24:07.400]  是甚麼意思呢?
[00:24:07.400 --> 00:24:09.400]  他對我說
[00:24:09.400 --> 00:24:12.400]  你不知道這是甚麼意思嗎?
[00:24:12.400 --> 00:24:13.400]  我說
[00:24:13.400 --> 00:24:15.400]  主啊 我不知道
[00:24:15.400 --> 00:24:16.400]  他說
[00:24:16.400 --> 00:24:18.400]  這是兩位受告者
[00:24:18.400 --> 00:24:22.400]  是立在全地之主的旁邊
[00:24:22.400 --> 00:24:27.400]  這段說話是上帝直接跟撒加尼亞先知說
[00:24:27.400 --> 00:24:29.400]  不是透過天使去說
[00:24:29.400 --> 00:24:35.400]  這段說話是解釋上一段先知見到的異象是甚麼意思
[00:24:35.400 --> 00:24:37.400]  首先在這段經文裏
[00:24:37.400 --> 00:24:44.400]  上帝定義藉著所羅巴伯去完成重建聖殿的工作
[00:24:44.400 --> 00:24:50.400]  而上帝揀選所羅巴伯是出於上帝的慈愛和恩典
[00:24:50.400 --> 00:24:55.400]  經文在第十節裏提到一個很特別的問題
[00:24:55.400 --> 00:24:59.400]  誰藐視這日的事為少呢?
[00:24:59.400 --> 00:25:06.400]  這個問題表達到當時有些人藐視那一天為少
[00:25:06.400 --> 00:25:09.400]  當時是甚麼人藐視那一天為少呢?
[00:25:09.400 --> 00:25:13.400]  就是那班被老歸回的猶太人
[00:25:13.400 --> 00:25:15.400]  我再說多一點
[00:25:15.400 --> 00:25:19.400]  他們這班人裏曾經見過所羅門的聖殿
[00:25:19.400 --> 00:25:21.400]  有少數人見過
[00:25:21.400 --> 00:25:25.400]  但他們對這次重建聖殿
[00:25:25.400 --> 00:25:27.400]  其實他們心裏都很懷疑
[00:25:27.400 --> 00:25:29.400]  他們懷疑甚麼呢?
[00:25:29.400 --> 00:25:35.400]  就是這個聖殿能否恢復像所羅門一樣的輝煌聖殿呢?
[00:25:35.400 --> 00:25:37.400]  他們心裏也懷疑
[00:25:37.400 --> 00:25:39.400]  以他們現在的能力
[00:25:39.400 --> 00:25:46.400]  是否能夠興建一個像他們當時見到的所羅門聖殿般的榮耀呢?
[00:25:46.400 --> 00:25:48.400]  其實他們心裏有很多懷疑
[00:25:48.400 --> 00:25:50.400]  所以經文裏面
[00:25:50.400 --> 00:25:57.400]  上帝就說誰敢藐視聖殿再一次重新建立的日子為少呢?
[00:25:57.400 --> 00:26:00.400]  而事實上反映了一班人
[00:26:00.400 --> 00:26:05.400]  真的懷疑當時這個聖殿是否能夠重新建立起來
[00:26:05.400 --> 00:26:10.400]  剛才我提過另一個先知就是哈蓋
[00:26:10.400 --> 00:26:12.400]  在哈蓋書裏面提到一件事
[00:26:12.400 --> 00:26:14.400]  我們只是看第三節
[00:26:14.400 --> 00:26:19.400]  他說你們中間存留有誰見過這個殿從前的榮耀呢?
[00:26:19.400 --> 00:26:21.400]  現在你們看著又如何呢?
[00:26:21.400 --> 00:26:26.400]  豈不在眼中看如無有嗎?
[00:26:26.400 --> 00:26:28.400]  這個有很多問題裏面
[00:26:28.400 --> 00:26:30.400]  我們見到當時的人反映
[00:26:30.400 --> 00:26:34.400]  他們都覺得即使這個殿真的能夠建好
[00:26:34.400 --> 00:26:38.400]  比較以前的所羅門的第一個聖殿
[00:26:38.400 --> 00:26:40.400]  其實在他們眼中看為甚麼?
[00:26:40.400 --> 00:26:43.400]  看為無有
[00:26:43.400 --> 00:26:45.400]  他們自覺渺小
[00:26:45.400 --> 00:26:48.400]  所以他們覺得就算很努力去做
[00:26:48.400 --> 00:26:49.400]  就算做好
[00:26:49.400 --> 00:26:53.400]  其實都不是有甚麼巴閉的事情
[00:26:53.400 --> 00:27:00.400]  這種心態就導致這個聖殿停止了進行工作
[00:27:00.400 --> 00:27:03.400]  情形就好像我們現在的香港
[00:27:03.400 --> 00:27:06.400]  很多人都覺得我們現在香港是怎樣?
[00:27:06.400 --> 00:27:08.400]  光輝不再
[00:27:08.400 --> 00:27:09.400]  我們怎樣努力呢?
[00:27:09.400 --> 00:27:13.400]  好像都回不去以前香港的光景
[00:27:13.400 --> 00:27:16.400]  我不知道大家有沒有這種感受
[00:27:16.400 --> 00:27:20.400]  而我們當面對這種失落或失去的時候
[00:27:20.400 --> 00:27:23.400]  我們就很容易跟過去去比較
[00:27:23.400 --> 00:27:26.400]  我們總覺得過去真的好一點
[00:27:26.400 --> 00:27:28.400]  現在是沒有那麼好
[00:27:28.400 --> 00:27:30.400]  就好像當時的以色列人都覺得
[00:27:30.400 --> 00:27:32.400]  以前是好一點
[00:27:32.400 --> 00:27:36.400]  你看看以前我們大衛王朝所羅門多輝煌
[00:27:36.400 --> 00:27:38.400]  但你看看我們現在
[00:27:38.400 --> 00:27:41.400]  我們在波斯國的統治下
[00:27:41.400 --> 00:27:43.400]  在一個頹垣敗壓的耶路撒冷
[00:27:43.400 --> 00:27:46.400]  就算建了聖殿又有甚麼意思呢?
[00:27:46.400 --> 00:27:52.400]  這種心態是一種可以說是很灰的心態
[00:27:52.400 --> 00:27:54.400]  但這種又真的很實在
[00:27:54.400 --> 00:27:57.400]  在我們心裏有時會存在一種心態
[00:27:57.400 --> 00:27:59.400]  就好像當時的人一樣
[00:27:59.400 --> 00:28:02.400]  都有一種這樣的心態在裏面
[00:28:02.400 --> 00:28:04.400]  我不知道大家有沒有記得
[00:28:04.400 --> 00:28:07.400]  我今天帶了一樣特別的東西來
[00:28:07.400 --> 00:28:13.400]  我不知道大家有沒有見過這個錢罌
[00:28:13.400 --> 00:28:15.400]  有沒有? 有些人有
[00:28:15.400 --> 00:28:19.400]  我覺得可能有些人沒有見過
[00:28:19.400 --> 00:28:21.400]  因為你們很年輕
[00:28:21.400 --> 00:28:23.400]  這些是很古代的東西
[00:28:23.400 --> 00:28:25.400]  我不知道大家有沒有見過
[00:28:25.400 --> 00:28:28.400]  大家知不知道這個錢罌有甚麼用?
[00:28:28.400 --> 00:28:32.400]  上面寫著一句說話
[00:28:32.400 --> 00:28:41.400]  他說「一堂多子齊參與,寧前寧用,寧赦賢,二月二十二號齊齊見」
[00:28:41.400 --> 00:28:43.400]  寫著這三句說話
[00:28:43.400 --> 00:28:48.400]  其實這個錢罌是何時出現的呢?
[00:28:48.400 --> 00:28:50.400]  給大家看一張相
[00:28:50.400 --> 00:28:52.400]  不知道大家有沒有看過這張相
[00:28:52.400 --> 00:28:58.400]  其實這張相是在2015年的1月22號
[00:28:58.400 --> 00:29:04.400]  當時教會舉辦了一個活動叫做「一堂多子籌款活動」
[00:29:04.400 --> 00:29:10.400]  當時大家就拿了錢罌去存錢
[00:29:10.400 --> 00:29:14.400]  希望可以為一堂多子去籌款
[00:29:14.400 --> 00:29:16.400]  我不知道大家有沒有聽過「一堂多子」
[00:29:16.400 --> 00:29:19.400]  其實「一堂多子」是教會一個政策
[00:29:19.400 --> 00:29:25.400]  這個政策是2014年1月16號正式落實
[00:29:25.400 --> 00:29:29.400]  當時已經有馬鞍山堂和東九堂
[00:29:29.400 --> 00:29:35.400]  而真正在「一堂多子」的政策下產生的子堂就是元朗堂
[00:29:35.400 --> 00:29:38.400]  元朗堂大家不知道是何時成立
[00:29:38.400 --> 00:29:41.400]  就是2019年的1月20號
[00:29:41.400 --> 00:29:49.400]  所以大家可以想像由2014年1月16號正式教會有這個所謂「一堂多子」的方向
[00:29:49.400 --> 00:29:52.400]  到現在多少年了?
[00:29:52.400 --> 00:29:55.400]  足足十年了
[00:29:55.400 --> 00:30:00.400]  我相信大家都覺得這十年有很大的變化
[00:30:00.400 --> 00:30:04.400]  如果大家記得2014年發生過香港很大的事件
[00:30:04.400 --> 00:30:06.400]  大家記得是雨傘運動
[00:30:06.400 --> 00:30:08.400]  到現在剛剛是十年
[00:30:08.400 --> 00:30:12.400]  這十年來香港翻天覆地地變化
[00:30:12.400 --> 00:30:16.400]  教會都面對很多不同的衝擊
[00:30:16.400 --> 00:30:19.400]  亦都有很大的改變
[00:30:19.400 --> 00:30:24.400]  但有時我會想「一堂多子」的政策已經十年時間
[00:30:24.400 --> 00:30:31.400]  但今日我們仍然是否記得當時十年之前教會有一個這樣的方向和意象
[00:30:31.400 --> 00:30:37.400]  就是希望在香港這個城市裏面繼續建立不同的子堂呢?
[00:30:37.400 --> 00:30:40.400]  還是我們都覺得其實過了十年
[00:30:40.400 --> 00:30:43.400]  今日我們做好自己搞定自己已經很好
[00:30:43.400 --> 00:30:45.400]  還想甚麼子堂呢?
[00:30:45.400 --> 00:30:48.400]  可能我們心裏面都會有這些想法
[00:30:48.400 --> 00:30:50.400]  覺得今時不同往日
[00:30:50.400 --> 00:30:55.400]  我們是否還要繼續去到發展教會呢?
[00:30:55.400 --> 00:30:59.400]  大弟兄姊妹,我很想在這裏提醒我們每一個
[00:30:59.400 --> 00:31:04.400]  我們知道這位上帝是色在、金在、永在的上帝
[00:31:04.400 --> 00:31:07.400]  他要完成他自己的工作
[00:31:07.400 --> 00:31:10.400]  雖然有些人可能會作出比較
[00:31:10.400 --> 00:31:12.400]  自己覺得渺小
[00:31:12.400 --> 00:31:16.400]  但聖經告訴我們有三件很重要的事
[00:31:16.400 --> 00:31:20.400]  第一件事就是我們不需要擔心
[00:31:20.400 --> 00:31:24.400]  因為如果這件事是上帝認為是好的
[00:31:24.400 --> 00:31:27.400]  亦都是上帝所看重
[00:31:27.400 --> 00:31:30.400]  即使有人覺得這件事很渺小
[00:31:30.400 --> 00:31:31.400]  或者很困難
[00:31:31.400 --> 00:31:33.400]  或者根本沒有可能
[00:31:33.400 --> 00:31:36.400]  但這件事如果是上帝喜悅的時候
[00:31:36.400 --> 00:31:40.400]  我們都仍然可以靠上帝去做這件事
[00:31:40.400 --> 00:31:44.400]  就好像所羅巴伯和約書亞一樣
[00:31:44.400 --> 00:31:46.400]  他們要興建當時的聖殿
[00:31:46.400 --> 00:31:48.400]  其實人們都覺得沒有什麼可能
[00:31:48.400 --> 00:31:50.400]  甚至很懷疑
[00:31:50.400 --> 00:31:53.400]  但他們知道上帝在當中鼓勵他們
[00:31:53.400 --> 00:31:56.400]  他們就繼續去做
[00:31:56.400 --> 00:31:58.400]  第二,在經文裏面提到一樣東西
[00:31:58.400 --> 00:32:04.400]  就是上帝是那個騙賊、傳遞、監察人心的上帝
[00:32:04.400 --> 00:32:07.400]  當他見到所羅巴伯拿著一條線
[00:32:07.400 --> 00:32:09.400]  那條線叫什麼呢?
[00:32:09.400 --> 00:32:11.400]  就叫做石垂線
[00:32:11.400 --> 00:32:13.400]  那條線是做什麼的呢?
[00:32:13.400 --> 00:32:16.400]  就是建築用的用途
[00:32:16.400 --> 00:32:18.400]  就是用來量度
[00:32:18.400 --> 00:32:20.400]  好像量度尺寸的用途
[00:32:20.400 --> 00:32:26.400]  經文說當上帝見到所羅巴伯拿著建築用的石垂線的時候
[00:32:26.400 --> 00:32:34.400]  即是表示所羅巴伯沒有因為別人的懷疑或者灰心
[00:32:34.400 --> 00:32:36.400]  停止了這個工作
[00:32:36.400 --> 00:32:40.400]  而經文形容上帝那時候很歡喜
[00:32:40.400 --> 00:32:44.400]  同樣今天我們去建立這個第四子堂
[00:32:44.400 --> 00:32:48.400]  我們的目的不是為我們個人的意願
[00:32:48.400 --> 00:32:53.400]  或者為了我們要擴展恩福堂的版圖
[00:32:53.400 --> 00:32:54.400]  不是這樣
[00:32:54.400 --> 00:32:58.400]  而是我們為了神的角度和福音的緣故
[00:32:58.400 --> 00:33:01.400]  繼續願意去到努力去做這件事
[00:33:01.400 --> 00:33:06.400]  因為我們知道這件事是上帝會歡喜的一件事
[00:33:06.400 --> 00:33:13.400]  我都盼望大家可以用一種心態去看我們自己的侍奉
[00:33:13.400 --> 00:33:16.400]  因為我們很多時候侍奉會覺得
[00:33:16.400 --> 00:33:18.400]  我侍奉得好不好?
[00:33:18.400 --> 00:33:20.400]  別人讚不讚我們?
[00:33:20.400 --> 00:33:21.400]  做得好不好?
[00:33:21.400 --> 00:33:23.400]  我們很在意這些事
[00:33:23.400 --> 00:33:26.400]  但其實好像所羅巴伯的侍奉一樣
[00:33:26.400 --> 00:33:30.400]  其實他的侍奉最重要的焦點就是
[00:33:30.400 --> 00:33:34.400]  他所做的事是不是上帝喜悅的事
[00:33:34.400 --> 00:33:38.400]  當我們懷著這種心態去侍奉神的時候
[00:33:38.400 --> 00:33:41.400]  上帝是會開心的
[00:33:41.400 --> 00:33:45.400]  第三就是當撒加利亞先知問天使
[00:33:45.400 --> 00:33:49.400]  那兩棵橄欖樹代表什麼呢?
[00:33:49.400 --> 00:33:53.400]  大家現在看到這幅圖就是那個異象的圖畫
[00:33:53.400 --> 00:33:57.400]  大家可以看到其實是一幅很奇怪的圖畫
[00:33:57.400 --> 00:33:58.400]  一個金燈台
[00:33:58.400 --> 00:34:02.400]  兩邊有兩棵橄欖樹
[00:34:02.400 --> 00:34:07.400]  樹裏面有些管連接著一個兜
[00:34:07.400 --> 00:34:10.400]  那個兜就接著燈芯
[00:34:10.400 --> 00:34:12.400]  將油滴下去
[00:34:12.400 --> 00:34:15.400]  其實這段經文裏面就說到
[00:34:15.400 --> 00:34:21.400]  這兩棵橄欖樹就是兩個受膏者站在天地主的側邊
[00:34:21.400 --> 00:34:26.400]  原來這個受膏者的意思並不是尼塞亞的意思
[00:34:26.400 --> 00:34:31.400]  原來這個受膏者的意思有一個叫做膏油之子的意思
[00:34:31.400 --> 00:34:36.400]  即是說在旁邊的兩棵樹就是約書亞和所羅巴伯
[00:34:36.400 --> 00:34:41.400]  而他們很努力地實踐上帝的吩咐的時候
[00:34:41.400 --> 00:34:48.400]  就好像將聖靈的油源源不斷地送進去燈台裏面
[00:34:48.400 --> 00:34:51.400]  而令到這個燈台繼續發光
[00:34:51.400 --> 00:34:57.400]  今日上帝都很想仍然使用我們恩福堂每一個弟兄姊妹
[00:34:57.400 --> 00:35:00.400]  好像這兩棵橄欖樹一樣
[00:35:00.400 --> 00:35:03.400]  按著上帝的心意我們討祂的歡喜
[00:35:03.400 --> 00:35:10.400]  繼續將聖靈給我們的恩賜、膏油等等付出
[00:35:10.400 --> 00:35:13.400]  去建立上帝這個金燈台
[00:35:13.400 --> 00:35:16.400]  不要讓這個金燈台熄滅
[00:35:16.400 --> 00:35:19.400]  今日上帝感動了一些弟兄姊妹
[00:35:19.400 --> 00:35:22.400]  願意回應這個呼召
[00:35:22.400 --> 00:35:26.400]  我好想大家都仔細去想一想
[00:35:26.400 --> 00:35:31.400]  今日你在這裏很舒服地去參與崇拜
[00:35:31.400 --> 00:35:37.400]  很舒服地去接受很多的牧者、弟兄姊妹的慰養
[00:35:37.400 --> 00:35:41.400]  但上帝是否想我們停留在這裏呢?
[00:35:41.400 --> 00:35:45.400]  最後和大家分享一個人的一段說話
[00:35:45.400 --> 00:35:48.400]  這個人我想大家都未見過
[00:35:48.400 --> 00:35:51.400]  這個是藤近輝牧師
[00:35:51.400 --> 00:35:53.400]  可能我不知道他有沒有聽過
[00:35:53.400 --> 00:35:58.400]  藤近輝牧師他已經在2013年是安息主懷
[00:35:58.400 --> 00:36:04.400]  他是宣道會一個很重要的牧者領袖
[00:36:04.400 --> 00:36:08.400]  他在1997年說了一句這樣的說話
[00:36:08.400 --> 00:36:12.400]  他說教會處於優美的環境
[00:36:12.400 --> 00:36:15.400]  但如果不宣揚福音的話
[00:36:15.400 --> 00:36:21.400]  只會有好的風景,但沒有前景
[00:36:21.400 --> 00:36:27.400]  我們要留意,藤近輝牧師是在1997年說了這句說話
[00:36:27.400 --> 00:36:32.400]  去勉勵當時的教會繼續努力為福音的緣故
[00:36:32.400 --> 00:36:35.400]  去開席不同的堂子
[00:36:35.400 --> 00:36:38.400]  1997年是什麼年份呢?
[00:36:38.400 --> 00:36:41.400]  就是香港回歸那一年,大家記得嗎?
[00:36:41.400 --> 00:36:44.400]  1997年,可能大家還未出生,我不知道
[00:36:44.400 --> 00:36:48.400]  1997年,當時的很多香港人又是怎樣呢?
[00:36:48.400 --> 00:36:52.400]  對前途有很多的不知道
[00:36:52.400 --> 00:36:55.400]  很多的擔心,很多的疑慮
[00:36:55.400 --> 00:36:58.400]  亦有很多人疑問,都是這樣發生
[00:36:58.400 --> 00:37:01.400]  但藤牧師在當年說了這樣的話
[00:37:01.400 --> 00:37:07.400]  其實今天我很想用這句說話成為我們彼此的提醒
[00:37:07.400 --> 00:37:10.400]  我們今天在這個環境裏,真的有很好的風景
[00:37:10.400 --> 00:37:13.400]  你看出去也有很好的風景
[00:37:13.400 --> 00:37:15.400]  你去恩福堂看出去也有很好的風景
[00:37:15.400 --> 00:37:19.400]  但我們不要停留在這裏,有很好的風景
[00:37:19.400 --> 00:37:23.400]  如果我們不是為福音的緣故繼續努力的話
[00:37:23.400 --> 00:37:27.400]  教會有沒有前景呢?是沒有前景的
[00:37:27.400 --> 00:37:31.400]  所以鼓勵大家繼續在我們不同的崗位裏
[00:37:31.400 --> 00:37:37.400]  或者在我們的服事裏,繼續去努力
[00:37:37.400 --> 00:37:40.400]  因為我們知道我們做這些事是怎樣的
[00:37:40.400 --> 00:37:44.400]  我們不是靠勢力,亦都不是靠才能
[00:37:44.400 --> 00:37:48.400]  而是靠上帝的靈,方能成事
[00:37:48.400 --> 00:37:53.400]  最後我講一講我們第四子堂的一些情況
[00:37:53.400 --> 00:37:57.400]  如果大家真的有感動去一起參與的話
[00:37:57.400 --> 00:38:00.400]  其實都有很多渠道,包括這些祈禱會
[00:38:00.400 --> 00:38:05.400]  每個月有一次,在第三個星期日的早上九點
[00:38:05.400 --> 00:38:09.400]  比較早,在十四樓後科我們有祈禱會
[00:38:09.400 --> 00:38:12.400]  又或者可以參加我們第四子堂的崇拜
[00:38:12.400 --> 00:38:16.400]  我們第四子堂的崇拜,已經在七月開始了
[00:38:16.400 --> 00:38:22.400]  每個星期日在恩福中心十四樓進行崇拜
[00:38:22.400 --> 00:38:25.400]  另外我們亦都有直堂團契
[00:38:25.400 --> 00:38:29.400]  我們開始了直堂團契給一些已經在教會裏面
[00:38:29.400 --> 00:38:31.400]  回到團契穩定出席的弟兄姊妹
[00:38:31.400 --> 00:38:33.400]  一起來參與這個直堂團契
[00:38:33.400 --> 00:38:39.400]  預備大家將來在北區裏面去服事當中的街坊
[00:38:39.400 --> 00:38:43.400]  接下來十二、二十秋我們都有一個講座
[00:38:43.400 --> 00:38:47.400]  如果大家想了解多些北區的話,都鼓勵你參加
[00:38:47.400 --> 00:38:51.400]  我們當日的講座找了鄧志剛先生
[00:38:51.400 --> 00:38:57.400]  是一位土木及建築工程師
[00:38:57.400 --> 00:39:01.400]  他是負責北區的,他會講一下北區的發展
[00:39:01.400 --> 00:39:07.400]  我們也請到香港中文大學社會工作系的副教授黃鴻先生
[00:39:07.400 --> 00:39:13.400]  以及伍美琴女士,他們分別會講北區的貧窮狀況
[00:39:13.400 --> 00:39:15.400]  以及北區的生態
[00:39:15.400 --> 00:39:18.400]  如果大家有興趣,想了解多些北區的話
[00:39:18.400 --> 00:39:22.400]  都鼓勵你出席十月二十七日下午兩點
[00:39:22.400 --> 00:39:25.400]  在恩福中心十四樓的聚會
[00:39:25.400 --> 00:39:30.400]  另外如果大家有興趣,崇拜完畢後去一樓
[00:39:30.400 --> 00:39:36.400]  我們都有一些展覽,關於北區的
[00:39:36.400 --> 00:39:39.400]  大家可以到那裏看看
[00:39:39.400 --> 00:39:43.400]  另外我們在裏面也有一些QR Code,大家可以掃描
[00:39:43.400 --> 00:39:48.400]  這些QR Code掃描後,就可以收到第四子堂的消息
[00:39:48.400 --> 00:39:54.400]  又或者你可以在裏面有感動,去選擇你想參與的服事
[00:39:54.400 --> 00:39:57.400]  這些大家可以在一樓看到
[00:39:57.400 --> 00:40:00.400]  我們也一起為第四子堂的需要祈禱
[00:40:00.400 --> 00:40:03.400]  包括我們的直堂團契
[00:40:03.400 --> 00:40:06.400]  接下來的一些聚會的安排
[00:40:06.400 --> 00:40:11.400]  以及我們很需要在北區有一個合適的堂址
[00:40:11.400 --> 00:40:15.400]  我也很想大家一起為這些需要去禱告
[00:40:15.400 --> 00:40:19.400]  我們一起有個祈禱,我們同心禱告
[00:40:19.400 --> 00:40:24.400]  親愛的天父,我們今天很感謝你
[00:40:24.400 --> 00:40:26.400]  因為你給我們一個很好的環境
[00:40:26.400 --> 00:40:31.400]  能夠在這個教會裏面,接受很好的牧養
[00:40:31.400 --> 00:40:37.400]  我們知道你自己的福音,是需要一班屬於你的子民
[00:40:37.400 --> 00:40:40.400]  繼續在這個城市裏面,傳揚開去
[00:40:40.400 --> 00:40:43.400]  我們接下來有機會去到北區裏面
