
[00:00:00.000 --> 00:00:06.280]  很難得又再次能夠在崇拜跟大家分享神的話
[00:20:25.480 --> 00:20:29.480]  這樣去作出的研究、新教
[00:20:29.480 --> 00:20:31.480]  這些不是形而上的知識
[00:20:31.480 --> 00:20:37.480]  這些是一代與一代人之間生命的傳遞
[00:20:37.480 --> 00:20:39.480]  是生活的智慧
[00:20:39.480 --> 00:20:40.480]  是生命的榜樣
[00:20:40.480 --> 00:20:43.480]  是生活的方式
[00:20:43.480 --> 00:20:45.480]  從這些理解的亮光
[00:20:45.480 --> 00:20:49.480]  去施洗、教訓
[00:20:49.480 --> 00:20:54.480]  我們重新審視什麼叫做使萬民作主門徒的時候
[00:20:54.480 --> 00:20:55.480]  我們就會發覺
[00:20:55.480 --> 00:20:58.480]  它必定是建基於我們自身的生活方式
[00:20:58.480 --> 00:21:04.480]  我們自身對耶穌基督跟從的那份渴慕、經驗、亮光
[00:21:04.480 --> 00:21:06.480]  然後傳遞去別人
[00:21:06.480 --> 00:21:10.480]  以致我們自身與耶穌基督的關係
[00:21:10.480 --> 00:21:14.480]  成為我們服事人的最基本資源
[00:21:14.480 --> 00:21:17.480]  所以耶穌基督的跟隨者
[00:21:17.480 --> 00:21:19.480]  有別於教會組織的跟隨者
[00:21:19.480 --> 00:21:22.480]  因為我們既然是
[00:21:22.480 --> 00:21:24.480]  我們隨處隨在
[00:21:24.480 --> 00:21:26.480]  去憐於基督
[00:21:26.480 --> 00:21:29.480]  去成為別人的祝福和幫助的時候
[00:21:29.480 --> 00:21:31.480]  我們必然會非常靈活變通
[00:21:31.480 --> 00:21:33.480]  必然會非常自發主動
[00:21:33.480 --> 00:21:36.480]  而不是透過一個組織
[00:21:36.480 --> 00:21:40.480]  去履行這個影響別人生命
[00:21:40.480 --> 00:21:42.480]  祝福別人生命的工作
[00:21:42.480 --> 00:21:44.480]  是走出去的
[00:21:44.480 --> 00:21:46.480]  是多元化的
[00:21:46.480 --> 00:21:53.480]  是全方位各方面進入社群、社區當中
[00:21:53.480 --> 00:21:59.480]  各個行業、各個階層、各個族群
[00:21:59.480 --> 00:22:01.480]  各位親愛的弟妹,坦白說
[00:22:01.480 --> 00:22:06.480]  當我這樣去消化這段聖經的時候
[00:22:06.480 --> 00:22:09.480]  我回想起我自己的生命
[00:22:09.480 --> 00:22:10.480]  坦白說
[00:22:10.480 --> 00:22:14.480]  我自己的靈命成長和侍奉的重要突破
[00:22:14.480 --> 00:22:16.480]  竟然我有一個很大的發現
[00:22:16.480 --> 00:22:22.480]  就是原來全部都不是在教堂裡面發生的
[00:22:22.480 --> 00:22:24.480]  數下來
[00:22:24.480 --> 00:22:26.480]  我門徒訓練的照明
[00:22:26.480 --> 00:22:30.480]  是在我大學一年級決志信主
[00:22:30.480 --> 00:22:33.480]  我的屬靈導師賜給我的
[00:22:33.480 --> 00:22:35.480]  是在大學校園裡面的
[00:22:35.480 --> 00:22:37.480]  我認真跟隨主的決定
[00:22:37.480 --> 00:22:39.480]  是當我在家裡
[00:22:39.480 --> 00:22:42.480]  我收到大學二年級下學期
[00:22:42.480 --> 00:22:46.480]  那張五科肥兩科的成績單那裡
[00:22:46.480 --> 00:22:52.480]  被上帝令我醒覺的
[00:22:52.480 --> 00:22:54.480]  我服侍中國的心智
[00:22:54.480 --> 00:22:57.480]  是我1993年到清遠一所中學
[00:22:57.480 --> 00:22:59.480]  去服侍一個禮拜
[00:22:59.480 --> 00:23:03.480]  在那個服侍的經驗裡面被塑造出來的
[00:23:03.480 --> 00:23:07.480]  我信仰和職場實踐的整合的確信
[00:23:07.480 --> 00:23:09.480]  是在我90年代初
[00:23:09.480 --> 00:23:11.480]  中文大學建築系的查經班
[00:23:11.480 --> 00:23:14.480]  我看見一班基督徒建築師的前輩
[00:23:14.480 --> 00:23:19.480]  的生命見證那裡去效法回來的
[00:23:19.480 --> 00:23:22.480]  我服侍普世環教會的眼界
[00:23:22.480 --> 00:23:24.480]  是在2004年當我在美國加州
[00:23:24.480 --> 00:23:30.480]  一間華人的神學院裡面學習領受回來的
[00:23:30.480 --> 00:23:33.480]  我翻為堂會、木會的意向
[00:23:33.480 --> 00:23:35.480]  是當我在2005年
[00:23:35.480 --> 00:23:38.480]  在香港繼續進修神學的時候
[00:23:38.480 --> 00:23:43.480]  在我同班同學的生命榜樣裡面領受回來的
[00:23:43.480 --> 00:23:45.480]  最後甚至乎今年
[00:23:45.480 --> 00:23:49.480]  在深道行服侍社區的意象
[00:23:49.480 --> 00:23:53.480]  是當我和團契的弟兄姊妹走出去
[00:23:53.480 --> 00:23:57.480]  開展團契恩賜深道行
[00:23:57.480 --> 00:23:59.480]  去發展出來的
[00:23:59.480 --> 00:24:06.480]  究竟我們在三年疫情學了什麼功課呢?
[00:24:06.480 --> 00:24:08.480]  複常了
[00:24:08.480 --> 00:24:12.480]  我們是不是可以將上帝的時鐘
[00:24:12.480 --> 00:24:14.480]  倒帶三年四年
[00:24:14.480 --> 00:24:16.480]  當什麼都沒有發生過
[00:24:16.480 --> 00:24:18.480]  這樣回到正常
[00:24:18.480 --> 00:24:20.480]  這樣複常嗎?
[00:24:20.480 --> 00:24:24.480]  繼續堅守在教堂的建築物裡面營運教會
[00:24:24.480 --> 00:24:29.480]  這四年八個
[00:24:29.480 --> 00:24:32.480]  很多事情發生了
[00:24:32.480 --> 00:24:35.480]  新媒體、自媒體、虛擬世界、人工智能
[00:24:35.480 --> 00:24:37.480]  現在web3.0
[00:24:37.480 --> 00:24:41.480]  人口地域職業的流動性越來越高了
[00:24:41.480 --> 00:24:43.480]  上個星期還在英國
[00:24:43.480 --> 00:24:45.480]  這個星期回來過兩個星期又回去了
[00:24:45.480 --> 00:24:51.480]  大型臃腫的官僚組織沒有辦法應付這些挑戰
[00:24:51.480 --> 00:24:54.480]  但是靈活變通的生命就行了
[00:24:54.480 --> 00:25:01.480]  難道我們還仍然拒絕看見上帝已經給過我們的新常態
[00:25:01.480 --> 00:25:03.480]  去複想?
[00:25:03.480 --> 00:25:05.480]  現在有new normal
[00:25:07.480 --> 00:25:11.480]  難道我們還拒絕心意更新而變化
[00:25:11.480 --> 00:25:17.480]  去察驗何為上帝善良、純全可喜悅的旨意?
[00:25:17.480 --> 00:25:21.480]  羅馬書十二章一字不是白寫的嗎?
[00:25:21.480 --> 00:25:27.480]  還有我經常讀馬太福音二十八章二十節下荷萬
[00:25:27.480 --> 00:25:30.480]  很短的一段經文
[00:25:30.480 --> 00:25:37.480]  但是馬太刻意用這句話去完成整個馬太福音
[00:25:37.480 --> 00:25:39.480]  我們一起同心去讀
[00:25:39.480 --> 00:25:46.480]  我就常與你們同在,直到世界的末了
[00:25:46.480 --> 00:25:55.480]  馬太福音的記載停在頒布大使命那裡
[00:25:55.480 --> 00:25:57.480]  就突然間完了
[00:25:59.480 --> 00:26:01.480]  究竟用意何在呢?
[00:26:01.480 --> 00:26:07.480]  我個人認為馬太是故意將記載停留在這裡
[00:26:07.480 --> 00:26:10.480]  讓讀者的心思意念停留在這裡
[00:26:10.480 --> 00:26:16.480]  你試想馬太其實是當時十二門徒、十一門徒之一
[00:26:16.480 --> 00:26:18.480]  如果你熟悉聖經的話記得
[00:26:18.480 --> 00:26:20.480]  其實頒布完大使命之後
[00:26:20.480 --> 00:26:23.480]  其實只是耶穌被釘復活
[00:26:23.480 --> 00:26:26.480]  與門徒共度四十天的早期
[00:26:26.480 --> 00:26:29.480]  就是說那四十天還有很多東西可以說
[00:26:29.480 --> 00:26:35.480]  司徒行傳就記載過不少當中的內容
[00:26:35.480 --> 00:26:37.480]  其他的福音書都有記載過
[00:26:37.480 --> 00:26:40.480]  但是馬太刻意不說那些
[00:26:40.480 --> 00:26:42.480]  就停留在頒布大使命
[00:26:42.480 --> 00:26:44.480]  突然間就停了它
[00:26:44.480 --> 00:26:49.480]  讓讀者心思意念就停留在這個位置
[00:26:49.480 --> 00:26:52.480]  不斷的蕩氣回腸
[00:26:52.480 --> 00:26:54.480]  營繞心靈
[00:26:54.480 --> 00:27:00.480]  換句話說大使命的頒布是馬太福音刻意定做的主題
[00:27:00.480 --> 00:27:04.480]  是作者刻意寫這麼長的二十八章聖經
[00:27:04.480 --> 00:27:07.480]  想帶出的結論
[00:27:07.480 --> 00:27:12.480]  耶穌以天上地下所有的權柄去頒布大使命的時候
[00:27:12.480 --> 00:27:14.480]  說到最後一句
[00:27:14.480 --> 00:27:16.480]  這麼緊張
[00:27:16.480 --> 00:27:19.480]  最後留下的是什麼呢?
[00:27:19.480 --> 00:27:22.480]  蕩氣回腸的訊息留下的是什麼呢?
[00:27:23.480 --> 00:27:26.480]  仍然是一個窩心的應許
[00:27:26.480 --> 00:27:30.480]  常與我們同在
[00:27:30.480 --> 00:27:37.480]  直到世界的末了
[00:27:37.480 --> 00:27:41.480]  同在是什麼意思呢?
[00:27:41.480 --> 00:27:44.480]  同在這個觀念是源自舊約的
[00:27:44.480 --> 00:27:46.480]  說到當一個人有神的同在
[00:27:46.480 --> 00:27:49.480]  是表示他得蒙神的保守
[00:27:49.480 --> 00:27:51.480]  他就處處榮耀上帝
[00:27:51.480 --> 00:27:55.480]  我們數算一下源遠流長這個同在的應許
[00:27:55.480 --> 00:28:00.480]  倉世紀二十六章三和二十四節
[00:28:00.480 --> 00:28:02.480]  說到上帝向以撒顯現
[00:28:02.480 --> 00:28:04.480]  應許與他同在
[00:28:04.480 --> 00:28:07.480]  接著到瓦國二十八章十五節
[00:28:07.480 --> 00:28:09.480]  三十一章三節
[00:28:09.480 --> 00:28:11.480]  說到上帝向瓦國顯現
[00:28:11.480 --> 00:28:13.480]  又是應許與他同在
[00:28:13.480 --> 00:28:17.480]  接著摩西諾伯出阿及記三章十二節
[00:28:17.480 --> 00:28:19.480]  那個燃燒的荊棘
[00:28:19.480 --> 00:28:23.480]  上帝又向摩西應許與他同在
[00:28:23.480 --> 00:28:25.480]  接著到新命紀二章七節
[00:28:25.480 --> 00:28:29.480]  說到上帝應許與整個以色列的百姓
[00:28:29.480 --> 00:28:32.480]  在曠野的四十年的同在
[00:28:32.480 --> 00:28:35.480]  接著到新命紀三十一章八節
[00:28:35.480 --> 00:28:37.480]  摩西交棒給約書亞
[00:28:37.480 --> 00:28:38.480]  又祝福約書亞
[00:28:38.480 --> 00:28:41.480]  神會與你同在約書亞
[00:28:41.480 --> 00:28:43.480]  接著是斯記多次提到
[00:28:43.480 --> 00:28:47.480]  是斯爭勝是因為神與那些是斯的同在
[00:28:47.480 --> 00:28:49.480]  是斯記一章十九節
[00:28:49.480 --> 00:28:50.480]  二十二節
[00:28:50.480 --> 00:28:51.480]  二章十八節
[00:28:51.480 --> 00:28:52.480]  六章十二節
[00:28:52.480 --> 00:28:53.480]  十六節
[00:28:53.480 --> 00:28:56.480]  相信舊約最著名同在的應許
[00:28:56.480 --> 00:28:59.480]  就是以太亞書七章十四節
[00:28:59.480 --> 00:29:02.480]  必有同女懷孕生子
[00:29:02.480 --> 00:29:05.480]  給他起名叫以瑪來尼
[00:29:05.480 --> 00:29:08.480]  就是神與我們同在的意思
[00:29:08.480 --> 00:29:10.480]  即是說這個同在
[00:29:10.480 --> 00:29:12.480]  不單只是一個間或出現
[00:29:12.480 --> 00:29:14.480]  向某些人某些群體的同在
[00:29:14.480 --> 00:29:17.480]  更加是一個上帝
[00:29:17.480 --> 00:29:19.480]  按了一顆釘下去
[00:29:19.480 --> 00:29:24.480]  這個簡直是指向他終極對他的百姓的應許
[00:29:24.480 --> 00:29:26.480]  好了
[00:29:26.480 --> 00:29:27.480]  這條尾巴
[00:29:27.480 --> 00:29:29.480]  怎麼有終極應許呢
[00:29:29.480 --> 00:29:30.480]  新約聖經
[00:29:30.480 --> 00:29:34.480]  《馬太福音》一開始就記載耶穌的出生是
[00:29:34.480 --> 00:29:37.480]  以瑪來尼
[00:29:37.480 --> 00:29:39.480]  即是說耶穌的出生
[00:29:39.480 --> 00:29:43.480]  就是神同在的終極應驗
[00:29:44.480 --> 00:29:46.480]  但是他來
[00:29:46.480 --> 00:29:48.480]  怎樣終極應驗這個同在呢
[00:29:48.480 --> 00:29:52.480]  原來去到大使命才結中
[00:29:52.480 --> 00:29:57.480]  《馬太福音》的結尾之所以用同在作結
[00:29:57.480 --> 00:30:00.480]  其實是一個他捲書
[00:30:00.480 --> 00:30:03.480]  他捲書《馬太福音》本身的首尾呼應
[00:30:03.480 --> 00:30:08.480]  但甚至乎是整個上帝對人類應許的首尾呼應
[00:30:08.480 --> 00:30:09.480]  厲害嗎
[00:30:09.480 --> 00:30:11.480]  厲害到爆
[00:30:11.480 --> 00:30:16.480]  是串連了上帝對人類源遠流長的應許
[00:30:16.480 --> 00:30:18.480]  還有的就是耶穌頒佈大使命
[00:30:18.480 --> 00:30:20.480]  是進前來去說的
[00:30:20.480 --> 00:30:24.480]  你想想那個visual的意思是什麼呢
[00:30:24.480 --> 00:30:28.480]  我剛才說到門徒去跪拜耶穌
[00:30:28.480 --> 00:30:32.480]  但是耶穌後來要再進前來跟他們說話
[00:30:32.480 --> 00:30:35.480]  即是說原本其實就算他們跪拜耶穌
[00:30:35.480 --> 00:30:37.480]  請保持距離
[00:30:37.480 --> 00:30:38.480]  是這樣的
[00:30:39.480 --> 00:30:44.480]  所以後來當耶穌要走去那些門徒那裡說話
[00:30:44.480 --> 00:30:46.480]  因為其實就算跪拜
[00:30:46.480 --> 00:30:48.480]  原來都保持距離
[00:30:48.480 --> 00:30:50.480]  當耶穌頒佈大使命的時候
[00:30:50.480 --> 00:30:53.480]  進前來去到門徒當中
[00:30:53.480 --> 00:30:55.480]  拉近跟門徒的距離
[00:30:55.480 --> 00:30:56.480]  站在他們中間
[00:30:56.480 --> 00:30:58.480]  這樣發出命令
[00:30:58.480 --> 00:31:01.480]  也就是說他是身先士卒地去表達
[00:31:01.480 --> 00:31:04.480]  同在這個無盡應許
[00:31:04.480 --> 00:31:07.480]  他自己都主動去這樣跟門徒同在
[00:31:08.480 --> 00:31:13.480]  當耶穌以天上地下所有的權兵去頒佈大使命的時候
[00:31:13.480 --> 00:31:14.480]  我們
[00:31:14.480 --> 00:31:16.480]  那你開口下這樣的命令
[00:31:16.480 --> 00:31:17.480]  那就勉為其難做
[00:31:17.480 --> 00:31:18.480]  不是
[00:31:18.480 --> 00:31:24.480]  耶穌是以無盡同在的應許
[00:31:24.480 --> 00:31:26.480]  去頒佈大使命的時候
[00:31:26.480 --> 00:31:32.480]  這個是充滿著上帝的恩情的邀請
[00:31:32.480 --> 00:31:34.480]  你看到嗎
[00:31:36.480 --> 00:31:41.480]  這個是何等情理兼備去愛我們的主呢
[00:31:41.480 --> 00:31:46.480]  世界不斷變遷
[00:31:46.480 --> 00:31:47.480]  日新月異
[00:31:47.480 --> 00:31:49.480]  最近人工智能興起
[00:31:49.480 --> 00:31:51.480]  很多行業都宣告告急
[00:31:51.480 --> 00:31:54.480]  其實早幾年我們同工隊伍已經聽過
[00:31:54.480 --> 00:31:57.480]  在德國已經有一個AI的傳導人
[00:31:57.480 --> 00:31:59.480]  不過不是很敢告訴大家
[00:31:59.480 --> 00:32:03.480]  近來就上至醫生律師
[00:32:03.480 --> 00:32:06.480]  下至行政人員都人心惶惶
[00:32:06.480 --> 00:32:10.480]  好像說美國的check GPT
[00:32:10.480 --> 00:32:14.480]  就找人去試試給醫生的試給他考一考
[00:32:14.480 --> 00:32:15.480]  真的pass的
[00:32:15.480 --> 00:32:19.480]  真的沒得做了
[00:32:19.480 --> 00:32:22.480]  我們與時並進的同時
[00:32:22.480 --> 00:32:25.480]  有些什麼是不能夠改變的東西
[00:32:25.480 --> 00:32:27.480]  2000年都可以堅守
[00:32:27.480 --> 00:32:28.480]  不用怕
[00:32:28.480 --> 00:32:29.480]  不會變的
[00:32:29.480 --> 00:32:30.480]  不會沒得做的
[00:32:31.480 --> 00:32:34.480]  由真正人類提供的服務
[00:32:34.480 --> 00:32:37.480]  有些什麼是不會被機器
[00:32:37.480 --> 00:32:39.480]  不會被人工智能取代的呢
[00:32:39.480 --> 00:32:41.480]  我相信
[00:32:41.480 --> 00:32:44.480]  當大使命頒布是以同在為英許作結的時候
[00:32:44.480 --> 00:32:46.480]  是留了亮光給我們
[00:32:46.480 --> 00:32:48.480]  生命之所以改變
[00:32:48.480 --> 00:32:50.480]  終歸是源於
[00:32:50.480 --> 00:32:53.480]  有一個恆久生命連結的關係
[00:32:53.480 --> 00:32:56.480]  當一個人和另一個人有生命連結的時候
[00:32:56.480 --> 00:32:58.480]  這一份愛的關係
[00:32:58.480 --> 00:33:03.480]  就為人帶來生命由裡到外的改變
[00:33:03.480 --> 00:33:06.480]  這個就是當年蘇默斯以前常常提到
[00:33:06.480 --> 00:33:10.480]  他老師Henrik's的訓誨
[00:33:10.480 --> 00:33:12.480]  英文是這樣說的
[00:33:12.480 --> 00:33:15.480]  The first word and the last word in ministry is relationship
[00:33:15.480 --> 00:33:17.480]  我姑且
[00:33:17.480 --> 00:33:18.480]  譯做中文
[00:33:18.480 --> 00:33:20.480]  不是第一個字
[00:33:20.480 --> 00:33:22.480]  最後那個字譯到你聽不明白
[00:33:22.480 --> 00:33:25.480]  這裡說到在侍奉裡面
[00:33:25.480 --> 00:33:26.480]  從頭到尾
[00:33:26.480 --> 00:33:28.480]  都是最重要的
[00:33:28.480 --> 00:33:30.480]  就是關係
[00:33:30.480 --> 00:33:32.480]  其實不就是說到同在為英許
[00:33:32.480 --> 00:33:39.480]  關係不是讓來假公濟私
[00:33:39.480 --> 00:33:41.480]  公私不分
[00:33:41.480 --> 00:33:43.480]  毫無疑問
[00:33:43.480 --> 00:33:44.480]  我們必須要公私分明
[00:33:44.480 --> 00:33:46.480]  必須要杜絕在組織裡面
[00:33:46.480 --> 00:33:48.480]  有人用私下的關係
[00:33:48.480 --> 00:33:49.480]  去搬弄是非
[00:33:49.480 --> 00:33:51.480]  勾心扣角製造山頭
[00:33:51.480 --> 00:33:54.480]  但是在教會的組織裡面
[00:33:54.480 --> 00:33:57.480]  關係是不是真正有多重要呢
[00:33:57.480 --> 00:34:01.480]  我們是不是就是維持組織裡面表面的關係
[00:34:01.480 --> 00:34:04.480]  對方家裡最近發生什麼事
[00:34:04.480 --> 00:34:05.480]  不要提不要問
[00:34:05.480 --> 00:34:10.480]  同時彼此間協作出現張力
[00:34:10.480 --> 00:34:13.480]  張力背後的底層問題
[00:34:13.480 --> 00:34:14.480]  Root problem
[00:34:14.480 --> 00:34:15.480]  大家心知肚明
[00:34:15.480 --> 00:34:17.480]  很難搞的那些root problem
[00:34:17.480 --> 00:34:18.480]  不要搞了
[00:34:18.480 --> 00:34:19.480]  避之則吉
[00:34:19.480 --> 00:34:20.480]  不要看了
[00:34:20.480 --> 00:34:22.480]  拆散他們就搞定了
[00:34:23.480 --> 00:34:25.480]  團友開組查考聖經
[00:34:25.480 --> 00:34:28.480]  表面地說到我們應該怎麼做
[00:34:28.480 --> 00:34:30.480]  不過永遠不會說到
[00:34:30.480 --> 00:34:33.480]  我們真的做的時候遇到什麼困難
[00:34:33.480 --> 00:34:34.480]  什麼掙扎
[00:34:34.480 --> 00:34:35.480]  有什麼失敗
[00:34:35.480 --> 00:34:36.480]  軟弱挫折
[00:34:36.480 --> 00:34:37.480]  不要提
[00:34:37.480 --> 00:34:38.480]  說了怎麼做就算了
[00:34:38.480 --> 00:34:42.480]  大家有多少人的家
[00:34:42.480 --> 00:34:43.480]  職場
[00:34:43.480 --> 00:34:45.480]  辦公室
[00:34:45.480 --> 00:34:50.480]  是有目者或者弟兄姊妹去探過的呢
[00:34:50.480 --> 00:34:53.480]  我們有多願意進入別人的職場
[00:34:53.480 --> 00:34:54.480]  家庭
[00:34:54.480 --> 00:34:55.480]  家裡
[00:34:55.480 --> 00:34:57.480]  進入別人的生命呢
[00:34:57.480 --> 00:35:02.480]  反過來說
[00:35:02.480 --> 00:35:05.480]  我們有多少人去過這些地方
[00:35:05.480 --> 00:35:07.480]  去過病房
[00:35:07.480 --> 00:35:08.480]  去過護老院
[00:35:08.480 --> 00:35:09.480]  去過醫院
[00:35:09.480 --> 00:35:11.480]  進入別人的生命
[00:35:11.480 --> 00:35:13.480]  與人同在呢
[00:35:13.480 --> 00:35:15.480]  原諒我說
[00:35:15.480 --> 00:35:17.480]  同在
[00:35:18.480 --> 00:35:21.480]  已經是今天我們失落了的藝術
[00:35:21.480 --> 00:35:23.480]  求主饒恕
[00:35:23.480 --> 00:35:25.480]  求主憐憫和復興
[00:35:25.480 --> 00:35:29.480]  最後
[00:35:29.480 --> 00:35:30.480]  我作出一個結論
[00:35:30.480 --> 00:35:36.480]  我們過去是不是過分狹義地理解大使命呢
[00:35:36.480 --> 00:35:40.480]  今天又怎麼擴闊我們的理解呢
[00:35:40.480 --> 00:35:45.480]  在實踐上我們又會怎麼改變和調色呢
[00:35:46.480 --> 00:35:50.480]  今天我們重新檢視了《馬太福音》28章16到20節
[00:35:50.480 --> 00:35:55.480]  這個大使命其實是教堂以外的使命
[00:35:55.480 --> 00:35:58.480]  因為大使命是以人為本的
[00:35:58.480 --> 00:36:01.480]  不是以建立教會組織為本的
[00:36:01.480 --> 00:36:03.480]  是以建立人的生命為本的
[00:36:03.480 --> 00:36:06.480]  我們過去可能一直以為
[00:36:06.480 --> 00:36:09.480]  實踐大使命必須要透過教會組織
[00:36:09.480 --> 00:36:11.480]  其實既對
[00:36:11.480 --> 00:36:13.480]  但是也錯
[00:36:13.480 --> 00:36:17.480]  因為真正要透過的agent渠道
[00:36:17.480 --> 00:36:22.480]  是你和我真實紮根在神的生命榜樣和見證
[00:36:22.480 --> 00:36:25.480]  是一個這樣的群體的組織
[00:36:25.480 --> 00:36:30.480]  大使命是非常強調自發和多元性的
[00:36:30.480 --> 00:36:32.480]  因為說明對象是萬民
[00:36:32.480 --> 00:36:37.480]  不是要去成為一個組織去服侍世界
[00:36:37.480 --> 00:36:44.480]  而是要透過成為一個高社會滲透性的生命運動去作成
[00:36:44.480 --> 00:36:46.480]  大使命的終極目標
[00:36:46.480 --> 00:36:48.480]  聽清楚了
[00:36:48.480 --> 00:36:50.480]  不是建立教會
[00:36:50.480 --> 00:36:55.480]  大使命的終極目標是先建立人的生命做門徒
[00:36:55.480 --> 00:36:59.480]  讓這班門徒去建立教會
[00:36:59.480 --> 00:37:03.480]  先有門徒再有教會
[00:37:03.480 --> 00:37:05.480]  不要本末倒置
[00:37:06.480 --> 00:37:07.480]  重點就是說
[00:37:07.480 --> 00:37:09.480]  當某個人的生命改變
[00:37:09.480 --> 00:37:11.480]  由頭腦知識感受事物的方法
[00:37:11.480 --> 00:37:14.480]  到他的行動生活的方式習慣
[00:37:14.480 --> 00:37:17.480]  都活出耶穌基督跟隨者的榜樣
[00:37:17.480 --> 00:37:19.480]  就能夠作成這個運動
[00:37:19.480 --> 00:37:21.480]  這個生命榜樣的見證
[00:37:21.480 --> 00:37:24.480]  去成為世界的祝福
[00:37:24.480 --> 00:37:27.480]  先有生命改變
[00:37:27.480 --> 00:37:29.480]  再有真的教會
[00:37:29.480 --> 00:37:33.480]  最近我認識一間教會很銳意去訓練門徒
[00:37:33.480 --> 00:37:35.480]  其實很簡單
[00:37:36.480 --> 00:37:38.480]  他要求弟兄姊妹日日靈修
[00:37:38.480 --> 00:37:42.480]  重點是靈修完之後回報
[00:37:42.480 --> 00:37:45.480]  然後另外一個很簡單的事
[00:37:45.480 --> 00:37:48.480]  每個月跟家人做起碼一件好事
[00:37:48.480 --> 00:37:49.480]  很簡單的一件
[00:37:49.480 --> 00:37:50.480]  每個月
[00:37:50.480 --> 00:37:53.480]  另外有一個我猜是optional的
[00:37:53.480 --> 00:37:57.480]  就是每個月請教會的牧師傳導人吃飯去關心他們
[00:37:57.480 --> 00:38:04.480]  另外每個月都要有一次為家人預備晚餐
[00:38:05.480 --> 00:38:07.480]  然後有一樣東西
[00:38:07.480 --> 00:38:08.480]  我覺得很有意思
[00:38:08.480 --> 00:38:11.480]  每個月約那些仇敵
[00:38:11.480 --> 00:38:12.480]  仇敵是什麼呢
[00:38:12.480 --> 00:38:14.480]  就是那些你在工作上見到
[00:38:14.480 --> 00:38:16.480]  開會他對你板著臉
[00:38:16.480 --> 00:38:17.480]  有些事情延遲了
[00:38:17.480 --> 00:38:18.480]  有些誤會了
[00:38:18.480 --> 00:38:20.480]  有心病有隔膜
[00:38:20.480 --> 00:38:21.480]  有誤會的人
[00:38:21.480 --> 00:38:26.480]  你主動去約他吃飯去溝通
[00:38:26.480 --> 00:38:29.480]  就是這麼簡單
[00:38:29.480 --> 00:38:30.480]  做這幾件事
[00:38:30.480 --> 00:38:35.480]  就去銳意讓人的生命去認真處理
[00:38:35.480 --> 00:38:37.480]  建立真是有生命力的門徒
[00:38:37.480 --> 00:38:40.480]  要這樣使人作耶穌基督的門徒
[00:38:40.480 --> 00:38:44.480]  就要個別地去建立每一個人的生命
[00:38:44.480 --> 00:38:45.480]  有實踐
[00:38:45.480 --> 00:38:46.480]  有問責
[00:38:46.480 --> 00:38:47.480]  accountable
[00:38:47.480 --> 00:38:49.480]  and walk the talk
[00:38:49.480 --> 00:38:51.480]  這個人的內心世界
[00:38:51.480 --> 00:38:52.480]  外在行為
[00:38:52.480 --> 00:38:53.480]  人生方向
[00:38:53.480 --> 00:38:54.480]  家庭計劃
[00:38:54.480 --> 00:38:55.480]  財務計劃
[00:38:55.480 --> 00:38:56.480]  職場生涯
[00:38:56.480 --> 00:38:58.480]  全部都包括在內
[00:38:58.480 --> 00:39:03.480]  我回想恩福堂由1986年開始
[00:39:03.480 --> 00:39:04.480]  由蘇牧師帶領
[00:39:04.480 --> 00:39:06.480]  1987年正式成立
[00:39:06.480 --> 00:39:08.480]  時至今日已經走過35個年頭
[00:39:08.480 --> 00:39:09.480]  是不是再久一點
[00:39:09.480 --> 00:39:12.480]  時間說長不長
[00:39:12.480 --> 00:39:13.480]  說短不短
[00:39:13.480 --> 00:39:14.480]  很感謝主
[00:39:14.480 --> 00:39:17.480]  由一個相當有活力的群體
[00:39:17.480 --> 00:39:23.480]  一路演化成為一個極有規模制度的宗教組織
[00:39:23.480 --> 00:39:24.480]  這三十多年間
[00:39:24.480 --> 00:39:26.480]  香港社會也都經歷了很多的轉變
[00:39:26.480 --> 00:39:30.480]  過去促使我們大大發展的衝勁和活力
[00:39:30.480 --> 00:39:32.480]  今天是不是繼續存在呢
[00:39:32.480 --> 00:39:35.480]  究竟教會繼續走下去
[00:39:35.480 --> 00:39:37.480]  是靠活力還是靠制度呢
[00:39:37.480 --> 00:39:42.480]  我們過去發展需要建立的規模制度
[00:39:42.480 --> 00:39:45.480]  今天又怎樣繼續因地制宜呢
[00:39:45.480 --> 00:39:49.480]  這些都需要我們有靈命成熟
[00:39:49.480 --> 00:39:52.480]  而且有眼界視野的領袖
[00:39:52.480 --> 00:39:54.480]  務實地帶領教會尋找
[00:39:54.480 --> 00:39:59.480]  適切心意更新變化的答案
[00:39:59.480 --> 00:40:03.480]  大使命不是一個常數
[00:40:03.480 --> 00:40:05.480]  你2000年都是這樣做的
[00:40:05.480 --> 00:40:07.480]  有些是
[00:40:07.480 --> 00:40:10.480]  但是其實面對不斷的處境的變遷
[00:40:10.480 --> 00:40:11.480]  生命的見證
[00:40:11.480 --> 00:40:14.480]  怎樣在不同的世代去活出來
[00:40:14.480 --> 00:40:17.480]  其實這是一個恆常的變數
[00:40:17.480 --> 00:40:20.480]  透過同一位上帝
[00:40:20.480 --> 00:40:23.480]  同一個救恩
[00:40:23.480 --> 00:40:26.480]  一信一主一洗一神
[00:40:26.480 --> 00:40:28.480]  同一個聖靈
[00:40:28.480 --> 00:40:32.480]  但是搞到我們不同人的心靈生命
[00:40:32.480 --> 00:40:36.480]  迎向變化萬千的世代處境
