
[00:00:00.000 --> 00:00:05.560]  我進入講道的時間,今天講題叫做隻醒目豬
[00:18:22.440 --> 00:18:23.440]  要付出的
[00:18:23.440 --> 00:18:24.440]  要有代價的
[00:18:24.440 --> 00:18:27.440]  是一點一滴的累積的
[00:18:27.440 --> 00:18:29.440]  你認真地聽道
[00:18:29.440 --> 00:18:30.440]  追求聖經知識
[00:18:30.440 --> 00:18:32.440]  行主所吩咐
[00:18:32.440 --> 00:18:35.440]  雖然這些外表看起來不顯眼
[00:18:35.440 --> 00:18:38.440]  但裡面是穩打穩擇的
[00:18:38.440 --> 00:18:40.440]  無論你有多忙多累
[00:18:40.440 --> 00:18:43.440]  講完講道有多悶和多長
[00:18:43.440 --> 00:18:44.440]  很短的
[00:18:44.440 --> 00:18:46.440]  這次快完結了
[00:18:46.440 --> 00:18:48.440]  但是你都嘗試
[00:18:48.440 --> 00:18:52.440]  專心投入在整個敬拜裡面
[00:18:52.440 --> 00:18:54.440]  就算稍後報告的時候
[00:18:54.440 --> 00:18:55.440]  這麼多報告
[00:18:55.440 --> 00:18:58.440]  你都專心投入在整個崇拜裡面
[00:18:58.440 --> 00:19:01.440]  聆聽上帝對你的教導和說話
[00:19:01.440 --> 00:19:05.440]  你的生命又是否站在盤石裡面呢
[00:19:05.440 --> 00:19:08.440]  耶穌其實已經幫我們分辨了
[00:19:08.440 --> 00:19:09.440]  什麼是聰明
[00:19:09.440 --> 00:19:10.440]  什麼是無知
[00:19:10.440 --> 00:19:12.440]  不過要做哪一隻豬呢
[00:19:12.440 --> 00:19:14.440]  仍然是選擇權在你手上
[00:19:14.440 --> 00:19:16.440]  這個是今天的第一點
[00:19:16.440 --> 00:19:18.440]  我們進入第二點
[00:19:18.440 --> 00:19:20.440]  第二點我給他的分題
[00:19:20.440 --> 00:19:22.440]  叫做風雨來的時候
[00:19:22.440 --> 00:19:23.440]  就見到真章
[00:19:23.440 --> 00:19:24.440]  好了
[00:19:24.440 --> 00:19:26.440]  房子建好了
[00:19:26.440 --> 00:19:28.440]  外觀看起來都差不多
[00:19:28.440 --> 00:19:29.440]  這邊都挺漂亮
[00:19:29.440 --> 00:19:30.440]  那邊都不錯
[00:19:30.440 --> 00:19:32.440]  美麗的沙灘別墅
[00:19:32.440 --> 00:19:35.440]  和堅固的盤石小屋
[00:19:35.440 --> 00:19:37.440]  其實在晴天的時候
[00:19:37.440 --> 00:19:39.440]  看起來是一樣的好看
[00:19:39.440 --> 00:19:41.440]  不過我們知道
[00:19:41.440 --> 00:19:43.440]  人生一號風球
[00:19:43.440 --> 00:19:44.440]  現在外面
[00:19:44.440 --> 00:19:45.440]  但是我們其實都是
[00:19:45.440 --> 00:19:47.440]  人生的天氣報告
[00:19:47.440 --> 00:19:48.440]  告訴我們
[00:19:48.440 --> 00:19:51.440]  其實晴天是不會永遠都持續的
[00:19:51.440 --> 00:19:56.440]  雨淋水沖風吹是什麼呢
[00:19:56.440 --> 00:19:59.440]  對年輕人的我們來說
[00:19:59.440 --> 00:20:01.440]  那些可能是什麼呢
[00:20:01.440 --> 00:20:03.440]  我曾經都年輕過
[00:20:03.440 --> 00:20:04.440]  是什麼來的呢
[00:20:04.440 --> 00:20:06.440]  那些雨淋是什麼來的呢
[00:20:06.440 --> 00:20:07.440]  雨淋可能你說
[00:20:07.440 --> 00:20:09.440]  我見過沒什麼問題
[00:20:09.440 --> 00:20:11.440]  但是其實那些是持續的
[00:20:11.440 --> 00:20:12.440]  那些是說什麼呢
[00:20:12.440 --> 00:20:14.440]  類似是你的生命裡面的一些壓力
[00:20:14.440 --> 00:20:16.440]  有時候我們有些持續的壓力
[00:20:16.440 --> 00:20:18.440]  在那裡淋著雨淋著
[00:20:18.440 --> 00:20:20.440]  那些可能是學業的壓力
[00:20:20.440 --> 00:20:22.440]  或者你的功課的期限
[00:20:22.440 --> 00:20:25.440]  或者可能你有些經濟上的壓力
[00:20:25.440 --> 00:20:27.440]  人際關係裡面的壓力
[00:20:27.440 --> 00:20:31.440]  它好像一點一滴地在消磨著你
[00:20:31.440 --> 00:20:33.440]  水沖又是什麼呢
[00:20:33.440 --> 00:20:35.440]  哇 淋過來就恐怖一點
[00:20:35.440 --> 00:20:37.440]  那些可能是一些突然的打擊
[00:20:37.440 --> 00:20:39.440]  例如什麼呢
[00:20:39.440 --> 00:20:41.440]  得如其來的重病
[00:20:41.440 --> 00:20:43.440]  親人的離開
[00:20:43.440 --> 00:20:44.440]  感情的破碎
[00:20:44.440 --> 00:20:47.440]  或者夢想沒了
[00:20:47.440 --> 00:20:50.440]  好像巨浪一樣將你沖走
[00:20:50.440 --> 00:20:53.440]  或者那些風吹又是什麼來的
[00:20:53.440 --> 00:20:55.440]  就是世界在吹的風
[00:20:55.440 --> 00:20:58.440]  那些試探和世界的思潮
[00:20:58.440 --> 00:21:00.440]  例如什麼呢
[00:21:00.440 --> 00:21:02.440]  網絡上的虛假消息
[00:21:02.440 --> 00:21:04.440]  那些扭曲了的價值觀
[00:21:04.440 --> 00:21:06.440]  或者同輩的又說
[00:21:06.440 --> 00:21:08.440]  說兩句髒話沒事的
[00:21:08.440 --> 00:21:10.440]  叫你或者什麼
[00:21:10.440 --> 00:21:12.440]  躺平那些主義
[00:21:12.440 --> 00:21:14.440]  沒事的 不動就沒事
[00:21:14.440 --> 00:21:16.440]  你不做別人做
[00:21:16.440 --> 00:21:18.440]  原來這些風不斷地吹
[00:21:18.440 --> 00:21:20.440]  想動搖你的信念
[00:21:20.440 --> 00:21:22.440]  面對這些挑戰
[00:21:22.440 --> 00:21:26.440]  兩種房屋會有兩種不同的結果
[00:21:26.440 --> 00:21:28.440]  原來風雨一來
[00:21:28.440 --> 00:21:30.440]  差別就馬上出現
[00:21:30.440 --> 00:21:32.440]  在27節那裡說
[00:21:32.440 --> 00:21:34.440]  沙土上的房屋會怎樣
[00:21:34.440 --> 00:21:36.440]  他說會倒塌了
[00:21:36.440 --> 00:21:38.440]  而且倒塌得很大
[00:21:38.440 --> 00:21:42.440]  這個其實是一個相當生動的描述
[00:21:42.440 --> 00:21:44.440]  他不止倒塌
[00:21:44.440 --> 00:21:45.440]  他倒塌 哎呀 這樣
[00:21:45.440 --> 00:21:47.440]  而是 嘭 這樣升
[00:21:47.440 --> 00:21:49.440]  全部倒塌 這樣
[00:21:49.440 --> 00:21:52.440]  倒塌到一塌糊塗 砰 全都在那裡 散了
[00:21:52.440 --> 00:21:54.440]  這樣
[00:21:54.440 --> 00:21:56.440]  不是砰 全都在那裡嗎
[00:21:56.440 --> 00:21:58.440]  OK 大家明白了 是不是
[00:21:58.440 --> 00:22:00.440]  一樣這麼生動 是不是
[00:22:00.440 --> 00:22:02.440]  OK 倒塌了 倒塌了
[00:22:02.440 --> 00:22:04.440]  不過他的倒塌 證明什麼
[00:22:04.440 --> 00:22:06.440]  證明原來他的根基是錯的
[00:22:06.440 --> 00:22:09.440]  原來當我們建立在感覺
[00:22:09.440 --> 00:22:11.440]  建立在別人
[00:22:11.440 --> 00:22:13.440]  建立在名利上的生命
[00:22:13.440 --> 00:22:16.440]  如果這些生命消失的時候
[00:22:16.440 --> 00:22:18.440]  我們整個人就崩潰了
[00:22:18.440 --> 00:22:20.440]  帶來很大的空虛
[00:22:20.440 --> 00:22:22.440]  絕望 羞恥
[00:22:22.440 --> 00:22:25.440]  弟兄姊妹 我不知道你們有沒有這樣經歷過
[00:22:25.440 --> 00:22:27.440]  不過呢
[00:22:27.440 --> 00:22:29.440]  這裏說 25節那裏說
[00:22:29.440 --> 00:22:31.440]  盤石上的房子是怎樣的
[00:22:31.440 --> 00:22:33.440]  絕不倒塌
[00:22:33.440 --> 00:22:34.440]  看清楚
[00:22:34.440 --> 00:22:35.440]  這裏耶穌沒有說
[00:22:35.440 --> 00:22:37.440]  不會搖晃的 動都不動的
[00:22:37.440 --> 00:22:39.440]  不是這樣的
[00:22:39.440 --> 00:22:41.440]  其實你的生命仍然會搖晃的
[00:22:41.440 --> 00:22:43.440]  你會害怕的
[00:22:43.440 --> 00:22:44.440]  你會流淚的
[00:22:44.440 --> 00:22:46.440]  你會感覺到痛苦的
[00:22:46.440 --> 00:22:49.440]  但關鍵是他總是不會倒塌的
[00:22:49.440 --> 00:22:53.440]  因為你的根基不是你容易變的感覺
[00:22:53.440 --> 00:22:57.440]  而是我們永遠不會改變的耶穌
[00:22:57.440 --> 00:22:59.440]  永遠不會改變的基督
[00:22:59.440 --> 00:23:00.440]  在風雨裏面
[00:23:00.440 --> 00:23:02.440]  你捉住他的英許
[00:23:02.440 --> 00:23:03.440]  你經歷到他的同在
[00:23:03.440 --> 00:23:07.440]  你會發現他的恩典是夠你用的
[00:23:07.440 --> 00:23:11.440]  你的生命不單止是不會倒塌
[00:23:11.440 --> 00:23:14.440]  而且你的生命會在風雨裏面
[00:23:14.440 --> 00:23:19.440]  被煉造得更加堅毅和成熟
[00:23:19.440 --> 00:23:20.440]  我想我自己
[00:23:20.440 --> 00:23:22.440]  當我寫這篇講章的時候
[00:23:22.440 --> 00:23:26.440]  想起人生裏面所面對的難關
[00:23:26.440 --> 00:23:29.440]  我都覺得的確是這樣經歷的
[00:23:29.440 --> 00:23:30.440]  我在信仰裏面
[00:23:30.440 --> 00:23:34.440]  我都經歷過很多雨淋水沖
[00:23:34.440 --> 00:23:36.440]  我都經歷過失戀
[00:23:36.440 --> 00:23:39.440]  很大件事的失戀
[00:23:39.440 --> 00:23:41.440]  我經歷過被討厭
[00:23:41.440 --> 00:23:43.440]  就算在我牧羊裏面
[00:23:43.440 --> 00:23:49.440]  很多人說我不喜歡阿君
[00:23:49.440 --> 00:23:52.440]  我經歷過家人離世
[00:23:52.440 --> 00:23:54.440]  我經歷家人患病
[00:23:54.440 --> 00:23:57.440]  突然間暈倒在家裏
[00:23:57.440 --> 00:24:01.440]  我經歷過在裏面工作
[00:24:01.440 --> 00:24:03.440]  我面對很多我做不來的事
[00:24:03.440 --> 00:24:10.440]  我會在青少年報第九年
[00:24:10.440 --> 00:24:14.440]  我會有一半時間去兒童報服務
[00:24:14.440 --> 00:24:16.440]  對我來說都很不容易
[00:24:16.440 --> 00:24:19.440]  我都不知道是我嚇倒他們還是他們嚇倒我
[00:24:19.440 --> 00:24:24.440]  但我自己都覺得很不簡單
[00:24:24.440 --> 00:24:26.440]  對小朋友是可以的
[00:24:26.440 --> 00:24:28.440]  一口就吃掉
[00:24:28.440 --> 00:24:30.440]  但對家長不容易
[00:24:30.440 --> 00:24:32.440]  你知道家長見到我
[00:24:32.440 --> 00:24:34.440]  我都不知道怎樣
[00:24:34.440 --> 00:24:35.440]  我都未去
[00:24:35.440 --> 00:24:37.440]  放完假我才去兒童報
[00:24:37.440 --> 00:24:39.440]  不過有時候的確是
[00:24:39.440 --> 00:24:41.440]  面對很多做不來的事
[00:24:41.440 --> 00:24:43.440]  我都分享過很多次
[00:24:43.440 --> 00:24:49.440]  作為一個中學畢業的低學歷的人
[00:24:49.440 --> 00:24:53.440]  要牧羊你們都嚇死我
[00:24:53.440 --> 00:24:59.440]  但面對這些風吹雨淋水沖的時候
[00:24:59.440 --> 00:25:03.440]  我的確經歷過每一次回到上帝身邊
[00:25:03.440 --> 00:25:05.440]  每一天我們去禱告
[00:25:05.440 --> 00:25:08.440]  每一天去靈修看聖經的時候
[00:25:08.440 --> 00:25:11.440]  這些事幫助我在很艱難的艱難時
[00:25:11.440 --> 00:25:13.440]  能夠撐過這些事
[00:25:13.440 --> 00:25:16.440]  頂姐妹原來慢慢地
[00:25:16.440 --> 00:25:19.440]  有根有機地捉起你的信仰
[00:25:19.440 --> 00:25:23.440]  這些信仰才能抵擋生命裏面的挑戰
[00:25:23.440 --> 00:25:25.440]  不能走捷徑
[00:25:25.440 --> 00:25:27.440]  例如怎樣
[00:25:27.440 --> 00:25:29.440]  其實我們都知道生命
[00:25:29.440 --> 00:25:34.440]  我其實是一個過去減肥10公斤的人
[00:25:34.440 --> 00:25:37.440]  所以我有資格說這件事
[00:25:37.440 --> 00:25:39.440]  就好像減肥一樣
[00:25:39.440 --> 00:25:41.440]  有些人說他們走捷徑
[00:25:41.440 --> 00:25:43.440]  減肥藥 抽脂
[00:25:43.440 --> 00:25:45.440]  其實很快就會瘦
[00:25:45.440 --> 00:25:47.440]  不過你用這些捷徑
[00:25:47.440 --> 00:25:49.440]  瘦了之後很快就會反彈
[00:25:49.440 --> 00:25:51.440]  反彈之後就會更肥
[00:25:51.440 --> 00:25:53.440]  我都是打球的
[00:25:53.440 --> 00:25:55.440]  如果你打球的人走捷徑
[00:25:55.440 --> 00:25:57.440]  其實我剛剛學打球的時候
[00:25:57.440 --> 00:25:59.440]  都是做一些很高級的動作
[00:25:59.440 --> 00:26:01.440]  但又很噁心
[00:26:01.440 --> 00:26:03.440]  但你做的那些事
[00:26:03.440 --> 00:26:05.440]  其實到你真正打比賽的時候
[00:26:05.440 --> 00:26:07.440]  你發覺你過不了人
[00:26:07.440 --> 00:26:09.440]  你下不了球還會受傷
[00:26:09.440 --> 00:26:12.440]  原來走捷徑就帶來這樣的結果
[00:26:12.440 --> 00:26:15.440]  穩固的生命要怎樣呢
[00:26:15.440 --> 00:26:17.440]  穩固的生命基建
[00:26:17.440 --> 00:26:20.440]  是要選擇在適合的土地
[00:26:20.440 --> 00:26:22.440]  即是在聖經上建立
[00:26:22.440 --> 00:26:24.440]  大家要用好的材料
[00:26:24.440 --> 00:26:28.440]  很耐性地從根基慢慢建築起來
[00:26:28.440 --> 00:26:30.440]  原來是不能偷工減料的
[00:26:30.440 --> 00:26:32.440]  也不能破壞
[00:26:32.440 --> 00:26:34.440]  總結吧 弟兄姊妹
[00:26:34.440 --> 00:26:36.440]  最後了
[00:26:36.440 --> 00:26:39.440]  弟兄姊妹 聰明的豬和無知的豬
[00:26:39.440 --> 00:26:42.440]  你今天要做哪一隻呢
[00:26:42.440 --> 00:26:46.440]  耶穌這個比喻其實是對我們每一個人的一個邀請
[00:26:46.440 --> 00:26:48.440]  甚至是一個挑戰
[00:26:48.440 --> 00:26:51.440]  登山補訓是從百福開始
[00:26:51.440 --> 00:26:53.440]  到用這兩條路
[00:26:53.440 --> 00:26:56.440]  你究竟要做哪一個來做結束
[00:26:56.440 --> 00:26:59.440]  其實耶穌也是將這個選擇權放在我們面前
[00:26:59.440 --> 00:27:01.440]  所以弟兄姊妹
[00:27:01.440 --> 00:27:05.440]  我現在又想你安靜去想一想
[00:27:05.440 --> 00:27:10.440]  你在建立一個什麼樣的生命呢
[00:27:10.440 --> 00:27:13.440]  你在建立一個什麼樣的信仰生命呢
[00:27:13.440 --> 00:27:18.440]  是一個很美麗的沙灘上的別墅
[00:27:18.440 --> 00:27:23.440]  還是一個慢慢慢慢建的房子呢
[00:27:23.440 --> 00:27:27.440]  當下一次風雨又來的時候
[00:27:27.440 --> 00:27:30.440]  或者是一場考試的失敗
[00:27:30.440 --> 00:27:33.440]  或者是一個關係的結束
[00:27:33.440 --> 00:27:37.440]  或者你要去投考某些東西
[00:27:37.440 --> 00:27:40.440]  不行 夢想都沒有了
[00:27:40.440 --> 00:27:43.440]  你倚靠的又是什麼呢
[00:27:43.440 --> 00:27:48.440]  今天很想你做一個聰明的選擇
[00:27:48.440 --> 00:27:50.440]  今天就是最好的時機
[00:27:50.440 --> 00:27:53.440]  你可能要做的是什麼呢
[00:27:53.440 --> 00:27:55.440]  是由你不想聽到
[00:27:55.440 --> 00:28:00.440]  嘗試叫自己努力一點去聽
[00:28:00.440 --> 00:28:03.440]  你可能從你只是聽到
[00:28:03.440 --> 00:28:08.440]  走過去 你開始去實踐去行道
[00:28:08.440 --> 00:28:10.440]  或者你不一樣的過程
[00:28:10.440 --> 00:28:13.440]  你需要的是要認罪
[00:28:13.440 --> 00:28:17.440]  要拋開一些像沙土一樣的習慣和價值觀
[00:28:17.440 --> 00:28:20.440]  又或者你需要去重新檢視
[00:28:20.440 --> 00:28:22.440]  你自己生命的根基
[00:28:22.440 --> 00:28:26.440]  你是否真的建立在耶穌這一塊盆石裏面
[00:28:26.440 --> 00:28:29.440]  讓我們一起不要做一隻無知的豬
[00:28:29.440 --> 00:28:32.440]  靠著上帝的恩典成為一隻醒目豬
[00:28:32.440 --> 00:28:35.440]  一個能夠聽見主的話
[00:28:35.440 --> 00:28:38.440]  而能夠去行的聰明人
[00:28:38.440 --> 00:28:41.440]  另外對可兒 我見到你們出來了很多次
[00:28:41.440 --> 00:28:43.440]  不好意思 我做了什麼
[00:28:43.440 --> 00:28:46.440]  不過不要緊的 我們準備吧
[00:28:46.440 --> 00:28:49.440]  領之會讓我們一起去起立
[00:28:49.440 --> 00:28:52.440]  我們一起去唱一首詩歌
[00:28:52.440 --> 00:28:55.440]  詩歌叫做《每一天我需要你》
[00:28:55.440 --> 00:28:57.440]  我們需要神的話語
[00:28:57.440 --> 00:28:59.440]  需要神的幫助
[00:28:59.440 --> 00:29:02.440]  我們一起去預備唱這首歌

