
[00:00:00.000 --> 00:00:01.480]  親愛的電視節目,早安!
[00:13:53.700 --> 00:13:56.340]  他就跟他老師分享
[00:13:56.340 --> 00:13:58.620]  我侍奉得無奈
[00:13:58.620 --> 00:14:01.100]  我就應該回天家了
[00:14:01.100 --> 00:14:03.700]  他覺得自己太短了
[00:14:03.700 --> 00:14:05.100]  太可惜了
[00:14:05.100 --> 00:14:07.180]  這位老師的分享很特別
[00:14:07.180 --> 00:14:09.700]  他說你侍奉得這麼短
[00:14:09.700 --> 00:14:11.980]  神也給你這麼多資源去訓練你
[00:14:11.980 --> 00:14:13.940]  你能夠執拾了
[00:14:13.940 --> 00:14:15.940]  他就經常記住這句話
[00:14:15.940 --> 00:14:18.220]  很開心地侍奉了一段時間
[00:14:18.220 --> 00:14:20.220]  最後他也是回到天家
[00:14:20.220 --> 00:14:23.100]  但是他這個見證經常提醒我
[00:14:23.100 --> 00:14:24.460]  其實我們侍奉
[00:14:24.460 --> 00:14:26.460]  就會計較有多辛苦
[00:14:26.460 --> 00:14:28.460]  我們有多長時間
[00:14:28.460 --> 00:14:32.060]  為什麼我侍奉會走出這種壞運
[00:14:32.060 --> 00:14:33.060]  我侍奉一時
[00:14:33.060 --> 00:14:33.780]  通常都是
[00:14:33.780 --> 00:14:35.380]  你一侍奉就家人有病
[00:14:35.380 --> 00:14:36.180]  自己有病
[00:14:36.180 --> 00:14:37.260]  被人開除
[00:14:37.260 --> 00:14:38.380]  失戀
[00:14:38.380 --> 00:14:40.660]  你一想侍奉通常都會有這些遭遇
[00:14:40.660 --> 00:14:42.660]  我聽的分享都是這樣
[00:14:42.660 --> 00:14:43.820]  但是你有沒有想過
[00:14:43.820 --> 00:14:45.820]  其實我們認錯了公前
[00:14:45.820 --> 00:14:47.940]  因為神的公前就是說
[00:14:47.940 --> 00:14:49.220]  我們信了耶穌
[00:14:49.220 --> 00:14:51.100]  有永生有神的恩典
[00:14:51.100 --> 00:14:52.420]  有祂與我同在
[00:14:52.420 --> 00:14:54.420]  但是不包你一定長命
[00:14:54.420 --> 00:14:55.380]  拍拖會結婚
[00:14:55.380 --> 00:14:56.300]  結婚會生孩子
[00:14:56.300 --> 00:14:58.540]  生孩子的兒子會讀好學校
[00:14:58.540 --> 00:15:00.140]  不會被人開除
[00:15:00.140 --> 00:15:02.660]  其實這些神都說了
[00:15:02.660 --> 00:15:05.900]  地上的東西終歸短暫會失去
[00:15:05.900 --> 00:15:08.900]  而這個公前是清清楚楚告訴你
[00:15:08.900 --> 00:15:10.300]  神給你的永生
[00:15:10.300 --> 00:15:12.300]  神給你的恩典與同在
[00:15:12.300 --> 00:15:14.980]  這些才是你公前要有的東西
[00:15:14.980 --> 00:15:16.340]  神是有眼的
[00:15:16.340 --> 00:15:20.220]  祂知道你究竟認不認得這個公前是什麼
[00:15:20.220 --> 00:15:22.420]  但是我們今天信了耶穌的人
[00:15:22.420 --> 00:15:24.940]  是更加熱烈去追求地上的好處
[00:15:24.940 --> 00:15:27.180]  還加上了跟神談談
[00:15:27.180 --> 00:15:28.580]  你最好給我多點東西
[00:15:28.580 --> 00:15:29.340]  我就給你多點
[00:15:29.340 --> 00:15:31.060]  這個經濟循環不就好了
[00:15:31.060 --> 00:15:33.940]  還有一些很有趣的
[00:15:33.940 --> 00:15:35.940]  他說如果你今天讓我找到工作
[00:15:35.940 --> 00:15:38.020]  我就熱心去上教會
[00:15:38.020 --> 00:15:39.340]  上團契和侍奉你
[00:15:39.340 --> 00:15:40.940]  我曾經聽過一些禱告是這樣的
[00:15:40.940 --> 00:15:42.300]  當然自己也試過
[00:15:42.300 --> 00:15:45.580]  心想其實你上教會
[00:15:45.580 --> 00:15:48.260]  禱告是應該的
[00:15:48.260 --> 00:15:51.060]  但是今天你用來交易
[00:15:51.060 --> 00:15:53.380]  交易你地上得到的好處
[00:15:53.380 --> 00:15:57.580]  所以我們人生最重要與世界相比
[00:15:57.580 --> 00:15:59.660]  不是說一個條件
[00:15:59.660 --> 00:16:01.060]  也不是說一個交易
[00:16:01.060 --> 00:16:01.940]  是說什麼呢
[00:16:01.940 --> 00:16:03.540]  是說信
[00:16:03.540 --> 00:16:04.820]  信神有眼
[00:16:04.820 --> 00:16:06.940]  如果你真的明白神有眼的時候
[00:16:06.940 --> 00:16:08.660]  你的信心會加增
[00:16:08.660 --> 00:16:11.380]  因為你著眼點與世界已經不同了
[00:16:11.380 --> 00:16:13.220]  好了,接著是經文
[00:16:13.220 --> 00:16:15.620]  這個新譯本給的題目是挺好的
[00:16:15.620 --> 00:16:19.140]  第三次預言受難及復活
[00:16:19.140 --> 00:16:20.020]  就是說
[00:16:20.020 --> 00:16:23.980]  這群門徒已經是第幾次聽耶穌受難及復活呢
[00:16:23.980 --> 00:16:25.460]  是第三次了
[00:16:25.460 --> 00:16:27.300]  我想在座的弟兄姊妹
[00:16:27.300 --> 00:16:29.820]  你聽過耶穌受難及復活有多少次呢
[00:16:29.820 --> 00:16:32.100]  應該有千千萬萬
[00:16:32.100 --> 00:16:33.980]  或者百百千千
[00:16:33.980 --> 00:16:35.980]  或者數十次這麼多
[00:16:35.980 --> 00:16:39.500]  但是為什麼我們還要去讀這段經文呢
[00:16:39.500 --> 00:16:42.300]  因為很容易忘記
[00:16:42.300 --> 00:16:45.300]  我們讀一讀這三節經文
[00:16:45.300 --> 00:16:46.740]  因為很容易忘記
[00:16:46.740 --> 00:16:48.020]  好,預備起
[00:16:48.020 --> 00:16:51.100]  「耶穌上耶路撒冷去的時候
[00:16:51.100 --> 00:16:53.860]  把十二門徒帶到一邊
[00:16:53.860 --> 00:16:56.180]  在路上對他們說
[00:16:56.180 --> 00:16:59.220]  我們現在上耶路撒冷去
[00:16:59.220 --> 00:17:03.460]  人只要被交給誓師長和經學家
[00:17:03.460 --> 00:17:05.940]  他們要定他死罪
[00:17:05.940 --> 00:17:09.860]  把他交給外族人凌辱鞭打
[00:17:09.860 --> 00:17:12.420]  並且釘在十字架上
[00:17:12.420 --> 00:17:15.620]  然而第三天他要復活」
[00:17:15.620 --> 00:17:18.780]  這裡是第三次跟門徒說
[00:17:18.780 --> 00:17:20.340]  特別是拉到一邊
[00:17:20.340 --> 00:17:21.140]  跟他們說
[00:17:21.140 --> 00:17:23.140]  因為耶穌上耶路撒冷的時候
[00:17:23.140 --> 00:17:26.180]  即將要被釘死在十字架上
[00:17:26.180 --> 00:17:27.540]  他就跟他們說
[00:17:27.540 --> 00:17:28.580]  人只
[00:17:28.580 --> 00:17:31.820]  就是耶穌自己會交給誓師長和經學家
[00:17:31.820 --> 00:17:33.820]  然後會被人定死罪
[00:17:33.820 --> 00:17:34.940]  被外族人
[00:17:34.940 --> 00:17:36.500]  這個是羅馬人
[00:17:36.500 --> 00:17:39.300]  因為那時候是羅馬政府管治這些猶太人
[00:17:39.300 --> 00:17:41.540]  會被他凌辱鞭打
[00:17:41.540 --> 00:17:43.340]  釘死在十字架上
[00:17:43.340 --> 00:17:44.580]  但是你不用擔心
[00:17:44.580 --> 00:17:45.860]  因為第三天
[00:17:45.860 --> 00:17:46.700]  人只
[00:17:46.700 --> 00:17:49.020]  就是耶穌自己就會復活
[00:17:49.020 --> 00:17:51.220]  但是這班門徒
[00:17:51.220 --> 00:17:53.420]  不是太記得這段經文
[00:17:53.420 --> 00:17:56.100]  也沒有什麼人追問這段經文
[00:17:56.100 --> 00:17:58.460]  但是耶穌已經說了三次
[00:17:58.460 --> 00:18:01.340]  如果十字架在當時的人來說
[00:18:01.340 --> 00:18:02.580]  其實是有一點
[00:18:02.580 --> 00:18:04.740]  俗一點說是大吉利事
[00:18:04.740 --> 00:18:06.060]  什麼叫大吉利事呢?
[00:18:06.060 --> 00:18:06.620]  就是說
[00:18:06.620 --> 00:18:10.100]  其實十字架就是羅馬人用一個酷刑
[00:18:10.100 --> 00:18:12.740]  折磨一個人極度痛苦
[00:18:12.740 --> 00:18:15.380]  讓他受盡痛苦才斷氣
[00:18:15.380 --> 00:18:17.180]  流血而死
[00:18:17.180 --> 00:18:19.260]  還要擺在山上
[00:18:19.260 --> 00:18:20.060]  釘在上面
[00:18:20.060 --> 00:18:21.300]  讓人人都看到
[00:18:21.300 --> 00:18:22.100]  知道
[00:18:22.100 --> 00:18:24.740]  你如果得罪羅馬人政府
[00:18:24.740 --> 00:18:26.620]  就會受到這個酷刑
[00:18:26.620 --> 00:18:28.780]  所以十字架有一點就是說
[00:18:28.780 --> 00:18:29.620]  不要說了
[00:18:29.620 --> 00:18:30.420]  大吉利事
[00:18:30.420 --> 00:18:32.900]  是一種羞辱的記號
[00:18:32.900 --> 00:18:35.180]  但是耶穌釘十字架
[00:18:35.180 --> 00:18:36.140]  再復活
[00:18:36.140 --> 00:18:39.180]  是一種榮耀的記號
[00:18:39.180 --> 00:18:41.060]  所以和耶穌相比
[00:18:41.060 --> 00:18:41.740]  我們知道
[00:18:41.740 --> 00:18:44.740]  耶穌是為我們被釘死在十字架上
[00:18:44.740 --> 00:18:47.260]  祂也戰勝了罪惡和死亡
[00:18:47.260 --> 00:18:48.460]  第三天復活
[00:18:48.460 --> 00:18:49.500]  我們要知道
[00:18:49.500 --> 00:18:51.900]  耶穌說的受難和復活
[00:18:51.900 --> 00:18:53.900]  是會真實發生的
[00:18:53.900 --> 00:18:56.180]  信神是說真的
[00:18:56.180 --> 00:18:57.820]  和耶穌比的時候
[00:18:57.820 --> 00:18:58.300]  我們要想
[00:18:58.300 --> 00:18:59.980]  他的話是真的
[00:18:59.980 --> 00:19:01.700]  我們和耶穌所付出
[00:19:01.700 --> 00:19:03.300]  所受的屈辱
[00:19:03.300 --> 00:19:05.300]  是不能夠相比的
[00:19:05.300 --> 00:19:07.100]  所以我們應該更加努力
[00:19:07.100 --> 00:19:08.460]  這件事是很重要的
[00:19:08.460 --> 00:19:11.260]  不過我們心裡面其實也有很多比較
[00:19:11.260 --> 00:19:13.140]  我們會用世俗的比較
[00:19:13.140 --> 00:19:15.660]  去形容自己的價值
[00:19:15.660 --> 00:19:17.460]  好像我曾經
[00:19:17.460 --> 00:19:18.460]  不是曾經
[00:19:18.460 --> 00:19:19.580]  現在也在教會上
[00:19:19.580 --> 00:19:21.260]  曾經小組裡面
[00:19:21.260 --> 00:19:23.660]  當時做一個組員去看聖經
[00:19:23.660 --> 00:19:24.780]  就分享
[00:19:24.780 --> 00:19:28.180]  我工作有很多地方都是得罪神的
[00:19:28.180 --> 00:19:29.580]  我會辭職的
[00:19:29.580 --> 00:19:31.620]  大家覺得怎麼樣呢?
[00:19:31.620 --> 00:19:32.300]  那些人就說
[00:19:32.300 --> 00:19:32.740]  好啊
[00:19:32.740 --> 00:19:33.860]  為你祈禱
[00:19:33.860 --> 00:19:35.740]  就是求神賜信心給你
[00:19:35.740 --> 00:19:37.380]  開完小組
[00:19:37.380 --> 00:19:38.780]  有一個相熟的弟兄
[00:19:38.780 --> 00:19:40.140]  事後找我吃飯
[00:19:40.140 --> 00:19:41.180]  他跟我說
[00:19:41.180 --> 00:19:42.900]  Charles
[00:19:42.900 --> 00:19:44.100]  小組的事情
[00:19:44.100 --> 00:19:45.140]  你不要當真
[00:19:45.140 --> 00:19:47.860]  現在找工作很艱難
[00:19:47.860 --> 00:19:49.500]  你的工作說謊一點點
[00:19:49.500 --> 00:19:50.580]  但是福利太好了
[00:19:50.580 --> 00:19:51.740]  薪金又高
[00:19:51.740 --> 00:19:53.100]  你現在辭職的工作
[00:19:53.100 --> 00:19:55.100]  跟送死去是有分別的
[00:19:55.100 --> 00:19:56.660]  跟送死去是沒有分別的
[00:19:56.660 --> 00:19:57.980]  然後我跟他說
[00:19:57.980 --> 00:20:00.020]  但是你在查經的時候
[00:20:00.020 --> 00:20:00.740]  跟我說
[00:20:00.740 --> 00:20:01.580]  一起祈禱
[00:20:01.580 --> 00:20:02.660]  支持我的決定
[00:20:02.660 --> 00:20:03.820]  跟隨神是好的
[00:20:03.820 --> 00:20:04.300]  他說
[00:20:04.300 --> 00:20:05.180]  那些事情
[00:20:05.180 --> 00:20:06.660]  表面那一層不要當真
[00:20:06.660 --> 00:20:09.780]  出去那一層才是真的
[00:20:09.780 --> 00:20:11.780]  我懂得信耶穌了
[00:20:11.780 --> 00:20:12.900]  原來信耶穌
[00:20:12.900 --> 00:20:14.980]  就是耶穌在聖經裡面說的話
[00:20:14.980 --> 00:20:16.380]  是跟你開玩笑的
[00:20:16.380 --> 00:20:17.780]  出去那一層
[00:20:17.780 --> 00:20:20.180]  別人教你的才是真的
[00:20:20.180 --> 00:20:21.700]  就是你工作說謊
[00:20:21.700 --> 00:20:22.900]  找工作很艱難
[00:20:22.900 --> 00:20:23.540]  我說
[00:20:23.540 --> 00:20:25.820]  那要多高的演技才能回到教會
[00:20:25.820 --> 00:20:27.580]  我跟他研究了一段時間
[00:20:27.580 --> 00:20:29.060]  要很高演技才行
[00:20:29.060 --> 00:20:30.140]  但是
[00:20:30.140 --> 00:20:32.900]  當真的要辭職的時候
[00:20:32.900 --> 00:20:34.260]  我就發現
[00:20:34.260 --> 00:20:35.860]  原來神的話是真的
[00:20:35.860 --> 00:20:37.100]  好像一行旅一樣
[00:20:37.100 --> 00:20:38.100]  滾滾聲
[00:20:38.100 --> 00:20:40.100]  哈哈哈哈
[00:20:40.100 --> 00:20:40.860]  真的不用你
[00:20:40.860 --> 00:20:41.780]  就是
[00:20:41.780 --> 00:20:43.380]  神也一行旅告訴你
[00:20:43.380 --> 00:20:44.500]  神不是開玩笑的
[00:20:44.500 --> 00:20:45.180]  所以你記得
[00:20:45.180 --> 00:20:46.180]  神的話
[00:20:46.180 --> 00:20:47.700]  沒有選擇性聆聽
[00:20:47.700 --> 00:20:49.340]  我記得
[00:20:49.340 --> 00:20:51.180]  就是見工見恩福堂
[00:20:51.180 --> 00:20:55.100]  那時候是許配賢牧師和許師母去見工
[00:20:55.100 --> 00:20:56.420]  然後我就
[00:20:56.420 --> 00:20:57.220]  見工的時候
[00:20:57.220 --> 00:20:59.420]  由於我沒有相關做幹事的經驗
[00:20:59.420 --> 00:21:01.540]  我就寫下我大概為什麼要辭職
[00:21:01.540 --> 00:21:02.780]  因為掙扎了很久
[00:21:02.780 --> 00:21:03.500]  這份工作
[00:21:03.500 --> 00:21:05.820]  不是很適合基督徒做的
[00:21:05.820 --> 00:21:07.460]  有很多的掙扎
[00:21:07.460 --> 00:21:10.780]  然後他看完我的求職表
[00:21:10.780 --> 00:21:11.580]  他就說
[00:21:11.580 --> 00:21:14.060]  其實我看過很多人的求職表
[00:21:14.060 --> 00:21:15.740]  但是你的那份是很特別的
[00:21:15.740 --> 00:21:16.220]  第一
[00:21:16.220 --> 00:21:18.180]  你沒有一件事符合我們的要求
[00:21:18.180 --> 00:21:19.900]  哈哈哈哈
[00:21:19.900 --> 00:21:20.980]  但是第二
[00:21:20.980 --> 00:21:22.700]  又真的看到你
[00:21:22.700 --> 00:21:23.700]  是有心
[00:21:23.700 --> 00:21:26.660]  在掙扎裡面跟隨神的
[00:21:26.660 --> 00:21:29.900]  我們試試去請你做一些臨時工
[00:21:29.900 --> 00:21:31.220]  後期我當然知道
[00:21:31.220 --> 00:21:33.660]  原來很多人做的那份工作都做不長
[00:21:33.660 --> 00:21:34.460]  哈哈
[00:21:34.460 --> 00:21:35.300]  但是
[00:21:35.300 --> 00:21:36.220]  最重要的是什麼呢?
[00:21:36.220 --> 00:21:37.900]  最重要的是他告訴我
[00:21:37.900 --> 00:21:40.580]  原來根據聖經去做
[00:21:40.580 --> 00:21:42.420]  是有榮耀的
[00:21:42.420 --> 00:21:44.860]  有師母牧師看到
[00:21:44.860 --> 00:21:46.700]  神也看到的
[00:21:46.700 --> 00:21:48.180]  還走上去
[00:21:48.180 --> 00:21:49.740]  所以你要知道
[00:21:49.740 --> 00:21:51.300]  真真正正
[00:21:51.300 --> 00:21:53.660]  你自己跟著神
[00:21:53.660 --> 00:21:55.900]  你是會有十字架的羞辱
[00:21:55.900 --> 00:21:59.020]  但是你也會跟著十字架
[00:21:59.020 --> 00:22:00.020]  會復活
[00:22:00.020 --> 00:22:02.380]  以及受耶穌的榮耀
[00:22:02.380 --> 00:22:04.180]  這個也是真的
[00:22:04.180 --> 00:22:07.140]  好像我聽一個女傳道分享過
[00:22:07.140 --> 00:22:09.620]  她說我曾經做安息禮的時候
[00:22:09.620 --> 00:22:10.940]  立刻被人罵
[00:22:10.940 --> 00:22:13.500]  她說到了現場有一個親人罵她
[00:22:13.500 --> 00:22:15.140]  我已經死了
[00:22:15.140 --> 00:22:16.180]  爸爸媽媽的了
[00:22:16.180 --> 00:22:17.740]  心情已經不好了
[00:22:17.740 --> 00:22:20.500]  還要聽你們兩個女人在那裡怎麼來怎麼去
[00:22:20.500 --> 00:22:21.580]  又說做什麼做什麼
[00:22:21.580 --> 00:22:23.220]  這些垃圾
[00:22:23.220 --> 00:22:23.940]  然後我說
[00:22:23.940 --> 00:22:25.380]  你這樣做安息禮
[00:22:25.380 --> 00:22:26.340]  她這樣說
[00:22:26.340 --> 00:22:28.020]  你自己有沒有難受?
[00:22:28.020 --> 00:22:29.940]  女傳道笑著說
[00:22:29.940 --> 00:22:31.140]  我沒有難受的
[00:22:31.140 --> 00:22:33.300]  耶穌釘十字架更慘
[00:22:33.300 --> 00:22:34.540]  我受一點點榮辱
[00:22:34.540 --> 00:22:35.500]  天上有賞賜
[00:22:35.500 --> 00:22:36.540]  很開心的
[00:22:36.540 --> 00:22:38.540]  她罵得我太少了
[00:22:38.540 --> 00:22:40.500]  當然你心裡面會覺得
[00:22:40.500 --> 00:22:42.740]  你真的好像心理有些問題
[00:22:42.740 --> 00:22:45.660]  但實質她真的會視
[00:22:45.660 --> 00:22:46.780]  她受的屈辱
[00:22:46.780 --> 00:22:48.580]  特別是侍奉上的屈辱
[00:22:48.580 --> 00:22:51.140]  是天上的榮耀
[00:22:51.140 --> 00:22:53.060]  好像最近聽很多見證
[00:22:53.060 --> 00:22:56.420]  都是一些伊斯蘭教裡面的宣教士分享
[00:22:56.420 --> 00:22:56.860]  他說
[00:22:56.860 --> 00:23:00.860]  一些伊斯蘭教轉信的弟兄姊妹很辛苦
[00:23:00.860 --> 00:23:03.380]  因為她信的時候要想得很清楚
[00:23:03.380 --> 00:23:06.300]  因為信的時候代表她失去了整個家庭
[00:23:06.300 --> 00:23:09.340]  甚至她會失去了自己的生命
[00:23:09.340 --> 00:23:10.140]  但是他說
[00:23:10.140 --> 00:23:14.300]  也看到一些人轉信了主耶穌
[00:23:14.300 --> 00:23:15.860]  而轉信的人
[00:23:15.860 --> 00:23:17.980]  弟兄姊妹是很開心
[00:23:17.980 --> 00:23:19.340]  是很釋放
[00:23:19.340 --> 00:23:22.860]  而他們預料自己會付出生命
[00:23:22.860 --> 00:23:24.660]  所以弟兄姊妹你今天
[00:23:24.660 --> 00:23:26.940]  心裡面究竟怎麼對神呢?
[00:23:26.940 --> 00:23:28.300]  會不會神叫你侍奉
[00:23:28.300 --> 00:23:28.900]  你就說
[00:23:28.900 --> 00:23:30.980]  最近很忙
[00:23:30.980 --> 00:23:32.620]  神叫你看多點聖經
[00:23:32.620 --> 00:23:33.980]  最近又很忙
[00:23:33.980 --> 00:23:36.540]  又要照顧家人
[00:23:36.540 --> 00:23:37.780]  如果耶穌也說
[00:23:37.780 --> 00:23:38.780]  我最近很忙
[00:23:38.780 --> 00:23:39.820]  還是不上十字架
[00:23:39.820 --> 00:23:42.060]  你們自己解決吧
[00:23:42.060 --> 00:23:43.220]  其實
[00:23:43.220 --> 00:23:44.340]  這樣的相比
[00:23:44.340 --> 00:23:46.260]  反差實在太大
[00:23:46.260 --> 00:23:47.260]  而這種的大
[00:23:47.260 --> 00:23:48.300]  是基於什麼?
[00:23:48.300 --> 00:23:49.740]  不是你忙
[00:23:49.740 --> 00:23:52.620]  是基於你以為神說的話是開玩笑的
[00:23:52.620 --> 00:23:55.220]  這才是最大的問題
[00:23:55.220 --> 00:23:56.820]  而耶穌釘十字架
[00:23:56.820 --> 00:24:00.100]  這也是視之為開玩笑而已
[00:24:00.100 --> 00:24:01.700]  你是表面的一層
[00:24:01.700 --> 00:24:03.700]  不是底層去跟神
[00:24:03.700 --> 00:24:05.100]  所以弟兄姊妹
[00:24:05.100 --> 00:24:08.020]  你真的要跟耶穌說的話
[00:24:08.020 --> 00:24:09.460]  做的事情作出比較
[00:24:09.460 --> 00:24:10.940]  訓練你的心智
[00:24:10.940 --> 00:24:14.220]  你是願意以耶穌那一套去定自己的價值
[00:24:14.220 --> 00:24:16.980]  以耶穌那一套去直接執行
[00:24:16.980 --> 00:24:20.020]  這一點比較是相當重要
[00:24:20.020 --> 00:24:20.740]  記住
[00:24:20.740 --> 00:24:22.220]  走來走去跟你說
[00:24:22.220 --> 00:24:23.540]  神是說真的
[00:24:23.540 --> 00:24:24.900]  聖經是說真的
[00:24:24.900 --> 00:24:27.900]  你不用在查完經之後說第二套
[00:24:27.900 --> 00:24:28.740]  是真的
[00:24:28.740 --> 00:24:30.660]  但是可惜的是
[00:24:30.660 --> 00:24:32.300]  門徒聽完之後
[00:24:32.300 --> 00:24:34.820]  沒有認真去想這個問題
[00:24:34.820 --> 00:24:37.260]  反而還搞出一些大頭佛
[00:24:37.260 --> 00:24:39.660]  下一段經文二十節
[00:24:39.660 --> 00:24:42.660]  那時西比他的兒子的母親
[00:24:42.660 --> 00:24:45.540]  帶著他的兩個兒子前來見耶穌
[00:24:45.540 --> 00:24:47.980]  他跪在耶穌面前求他
[00:24:47.980 --> 00:24:49.580]  這場戲也挺嚴重的
[00:24:49.580 --> 00:24:51.180]  第一,出動了媽媽
[00:24:51.180 --> 00:24:53.380]  第二,因為其實他兩個兒子
[00:24:53.380 --> 00:24:54.660]  如無意外就是
[00:24:54.660 --> 00:24:57.140]  約翰和瓦國的
[00:24:57.140 --> 00:24:59.220]  根據入門的次序
[00:24:59.220 --> 00:25:01.100]  彼得應該是大師兄
[00:25:01.100 --> 00:25:03.940]  由於大師兄的地位難以動搖
[00:25:03.940 --> 00:25:05.620]  最後他們想到一個辦法
[00:25:05.620 --> 00:25:06.900]  出動媽媽
[00:25:06.900 --> 00:25:08.620]  媽媽也很生氣
[00:25:08.620 --> 00:25:10.340]  跪在耶穌面前求
[00:25:10.340 --> 00:25:12.140]  耶穌就問他
[00:25:12.140 --> 00:25:13.300]  你想要什麼呢?
[00:25:13.300 --> 00:25:14.620]  你們都出了大龍鳳
[00:25:14.620 --> 00:25:15.740]  就跪在這裡吧
[00:25:15.740 --> 00:25:17.220]  耶穌就說
[00:25:17.220 --> 00:25:21.020]  求你下令使我借兩個兒子在你的國裡
[00:25:21.020 --> 00:25:22.780]  一個坐你的右邊
[00:25:22.780 --> 00:25:24.300]  一個坐你的左邊
[00:25:24.300 --> 00:25:25.580]  在神的國裡
[00:25:25.580 --> 00:25:26.540]  一個坐左邊
[00:25:26.540 --> 00:25:27.380]  一個坐右邊
[00:25:27.380 --> 00:25:28.740]  就是最高權力
[00:25:28.740 --> 00:25:30.340]  除了耶穌之外
[00:25:30.340 --> 00:25:31.820]  就是他們兩個了
[00:25:31.820 --> 00:25:34.980]  而他們知道耶穌會建立天國
[00:25:34.980 --> 00:25:36.700]  但是他們當時還沒有認識
[00:25:36.700 --> 00:25:38.860]  天國是天堂的一個地方
[00:25:38.860 --> 00:25:42.220]  而他們覺得天國應該是地上一個強大的國家
[00:25:42.220 --> 00:25:44.340]  那麼他們神早就想了一個方法
[00:25:44.340 --> 00:25:46.380]  我們很難贏得彼得
[00:25:46.380 --> 00:25:49.660]  不如媽媽你出來求耶穌下命令吧
[00:25:49.660 --> 00:25:51.100]  但是你可知道
[00:25:51.100 --> 00:25:52.820]  一有命令的語氣
[00:25:52.820 --> 00:25:54.660]  你求你下令
[00:25:54.660 --> 00:25:55.460]  就是什麼呢?
[00:25:55.460 --> 00:25:58.140]  就是媽媽才是主人
[00:25:58.140 --> 00:26:00.780]  她逼主耶穌下命令
[00:26:00.780 --> 00:26:02.820]  那麼通常都沒有什麼好結果的
[00:26:02.820 --> 00:26:04.380]  耶穌的道理能逼得到嗎?
[00:26:04.380 --> 00:26:05.540]  耶穌就回答了
[00:26:05.540 --> 00:26:08.020]  你們都不知道自己在求什麼
[00:26:08.020 --> 00:26:09.700]  我將要喝的杯
[00:26:09.700 --> 00:26:10.660]  你們能喝嗎?
[00:26:10.660 --> 00:26:11.780]  他們說能
[00:26:11.780 --> 00:26:13.700]  這個喝的杯很明顯是指
[00:26:13.700 --> 00:26:15.820]  耶穌會受難和復活
[00:26:15.820 --> 00:26:18.140]  特別是他指受難的部分
[00:26:18.140 --> 00:26:19.940]  但是這群人是不知道的
[00:26:19.940 --> 00:26:21.860]  所以媽媽加上兩個兒子就說
[00:26:21.860 --> 00:26:23.140]  我們可以的
[00:26:23.140 --> 00:26:23.740]  我們喝得到的
[00:26:23.740 --> 00:26:24.340]  什麼都喝
[00:26:24.340 --> 00:26:25.620]  你給我什麼我都喝
[00:26:25.620 --> 00:26:26.420]  喝得到的
[00:26:26.420 --> 00:26:28.740]  第二二十三節最奇妙的就是
[00:26:28.740 --> 00:26:29.780]  他對他們說
[00:26:29.780 --> 00:26:31.180]  就是耶穌對他們說
[00:26:31.180 --> 00:26:33.620]  我的杯你固然要喝
[00:26:33.620 --> 00:26:35.140]  只是坐在我的左右
[00:26:35.140 --> 00:26:36.220]  不是我可以賜的
[00:26:36.220 --> 00:26:37.860]  是我父親預備給誰
[00:26:37.860 --> 00:26:39.540]  就預備給誰
[00:26:39.540 --> 00:26:40.660]  意思就是這樣
[00:26:40.660 --> 00:26:41.540]  就是說
[00:26:41.540 --> 00:26:42.900]  這些苦杯
[00:26:42.900 --> 00:26:44.260]  這些凌辱
[00:26:44.260 --> 00:26:45.740]  這些受難
[00:26:45.740 --> 00:26:47.580]  你坐在哪裡
[00:26:47.580 --> 00:26:48.540]  都是要吃的
[00:26:48.540 --> 00:26:49.620]  你都要喝的
[00:26:49.620 --> 00:26:50.940]  那麼你記住了
[00:26:50.940 --> 00:26:52.500]  你的返教會
[00:26:52.500 --> 00:26:54.100]  為福音付出
[00:26:54.100 --> 00:26:54.780]  這些是什麼?
[00:26:54.780 --> 00:26:55.820]  是你喝的
[00:26:55.820 --> 00:26:57.980]  你不要拿這些東西來說自己很有榮耀
[00:26:57.980 --> 00:26:59.180]  你基本要喝的
[00:26:59.180 --> 00:27:00.300]  還有
[00:27:00.300 --> 00:27:02.780]  但是其他十個門徒聽見了
[00:27:02.780 --> 00:27:03.620]  哇!很生氣
[00:27:03.620 --> 00:27:05.180]  原來這群人
[00:27:05.180 --> 00:27:08.140]  自己出術叫媽媽出來搶位置
[00:27:08.140 --> 00:27:10.140]  所以二十四節他們很生氣
[00:27:10.140 --> 00:27:11.020]  二十五節
[00:27:11.020 --> 00:27:12.140]  耶穌將他們叫過來
[00:27:12.140 --> 00:27:13.620]  全部叫過來了
[00:27:13.620 --> 00:27:14.700]  你們知道
[00:27:14.700 --> 00:27:16.900]  各國都有他們元首統治他們
[00:27:16.900 --> 00:27:19.100]  也有官長管轄他們
[00:27:19.100 --> 00:27:20.180]  這個很正常
[00:27:20.180 --> 00:27:21.580]  每個國家有元首
[00:27:21.580 --> 00:27:22.500]  有政府
[00:27:22.500 --> 00:27:24.860]  每個地區有治安管治
[00:27:24.860 --> 00:27:26.060]  這也是正常的
[00:27:26.060 --> 00:27:27.460]  二十六節
[00:27:27.460 --> 00:27:29.820]  但你們中間卻不可以這樣
[00:27:29.820 --> 00:27:32.300]  誰想在你們中間成為大的
[00:27:32.300 --> 00:27:34.580]  就要作你們的卜役
[00:27:34.580 --> 00:27:37.140]  誰想在你們中間為首的
