
[00:00:00.000 --> 00:00:03.000]  大英姐妹朋友們,祝你平安
[00:21:07.000 --> 00:21:10.000]  就要被拎在外面的黑暗裡呢?
[00:21:10.000 --> 00:21:12.000]  很慘的
[00:21:12.000 --> 00:21:14.000]  另外第二條問題就是
[00:21:14.000 --> 00:21:18.000]  究竟蒙召和選上的關係是什麼?
[00:21:18.000 --> 00:21:19.000]  蒙召的人
[00:21:19.000 --> 00:21:22.000]  你看經文不一定被選上
[00:21:22.000 --> 00:21:27.000]  選上的人究竟是怎樣被選上呢?
[00:21:27.000 --> 00:21:32.000]  要回應第一條問題
[00:21:32.000 --> 00:21:35.000]  出席婚宴而不穿禮服
[00:21:35.000 --> 00:21:38.000]  在當時的社會其實是不能夠接受的
[00:21:38.000 --> 00:21:40.000]  因為穿禮服出席婚宴
[00:21:40.000 --> 00:21:43.000]  其實是對主人的敬重
[00:21:43.000 --> 00:21:45.000]  不穿禮服即是什麼?
[00:21:45.000 --> 00:21:46.000]  不敬
[00:21:46.000 --> 00:21:49.000]  如果是涉及到國家的層面
[00:21:49.000 --> 00:21:52.000]  更加國宴
[00:21:52.000 --> 00:21:55.000]  對國家的元首不尊重
[00:21:55.000 --> 00:21:58.000]  可能會引發國與國的戰爭
[00:21:58.000 --> 00:22:01.000]  所以當時有一個習俗
[00:22:01.000 --> 00:22:02.000]  這個習俗就是
[00:22:02.000 --> 00:22:05.000]  主人家會向來賓客
[00:22:05.000 --> 00:22:08.000]  如果他沒有穿禮服或沒有帶禮服的話
[00:22:08.000 --> 00:22:11.000]  他們會免費提供禮服給他
[00:22:11.000 --> 00:22:14.000]  如果今天你去到一些中東的國家
[00:22:14.000 --> 00:22:17.000]  去參觀宮廷或是他們的宮殿
[00:22:17.000 --> 00:22:20.000]  衣衫不整的話
[00:22:20.000 --> 00:22:24.000]  其實他們都會提供一件禮服給你
[00:22:24.000 --> 00:22:27.000]  可能是一粒粒的就能夠遮住你
[00:22:27.000 --> 00:22:32.000]  你就可以很體面地進入皇宮
[00:22:32.000 --> 00:22:35.000]  所以沒有穿禮服出席婚宴的人
[00:22:35.000 --> 00:22:37.000]  可以說是說不過去
[00:22:37.000 --> 00:22:42.000]  很明顯這個人沒有用這個服務
[00:22:42.000 --> 00:22:46.000]  禮服在這裡可以比作
[00:22:46.000 --> 00:22:49.000]  耶穌基督公義的衣裳
[00:22:49.000 --> 00:22:51.000]  這個公義的衣袍
[00:22:51.000 --> 00:22:55.000]  在《迦拉太書》三章27節說
[00:22:55.000 --> 00:23:00.000]  「你們凡受洗歸入基督的都披戴基督了」
[00:23:00.000 --> 00:23:02.000]  意思就是你信了耶穌
[00:23:02.000 --> 00:23:04.000]  耶穌就覆被你
[00:23:04.000 --> 00:23:08.000]  你好像穿了耶穌的衣袍一樣
[00:23:08.000 --> 00:23:11.000]  耶穌的恩覆被了你
[00:23:11.000 --> 00:23:14.000]  另外在《易弗所書》四章24節也說到
[00:23:14.000 --> 00:23:16.000]  「穿上新人
[00:23:16.000 --> 00:23:19.000]  這新人是要照著神的形象做的
[00:23:19.000 --> 00:23:22.000]  有真理的人而和聖潔」
[00:23:22.000 --> 00:23:26.000]  「穿」這個字其實就是穿衣服的意思
[00:23:26.000 --> 00:23:28.000]  所以你信了耶穌
[00:23:28.000 --> 00:23:30.000]  就是穿上新人、穿上基督
[00:23:30.000 --> 00:23:34.000]  成為公義的一員
[00:23:34.000 --> 00:23:38.000]  在《經文》第十二節
[00:23:38.000 --> 00:23:42.000]  當王問那個人進入天國的時候
[00:23:42.000 --> 00:23:46.000]  究竟憑什麼權柄
[00:23:46.000 --> 00:23:49.000]  他又沒有穿禮服
[00:23:49.000 --> 00:23:51.000]  沒有穿戴基督
[00:23:51.000 --> 00:23:55.000]  結果他啞口無言
[00:23:55.000 --> 00:23:59.000]  他的結局就是要在黑暗裏面度過
[00:23:59.000 --> 00:24:02.000]  他要哀哭切齒
[00:24:02.000 --> 00:24:05.000]  哀哭切齒可以比喻為
[00:24:05.000 --> 00:24:09.000]  在地獄裏面受永刑
[00:24:09.000 --> 00:24:12.000]  因為主耶穌曾說過
[00:24:12.000 --> 00:24:16.000]  「我就是道路、真理、生命
[00:24:16.000 --> 00:24:20.000]  若不直著我,沒有人能到乎那裡去」
[00:24:20.000 --> 00:24:24.000]  沒有人能夠靠自己去到神那裏
[00:24:24.000 --> 00:24:27.000]  唯獨靠著耶穌基督
[00:24:27.000 --> 00:24:32.000]  只有信靠耶穌基督才能到神裏面
[00:24:32.000 --> 00:24:36.000]  當我們明白問題一之後
[00:24:36.000 --> 00:24:39.000]  我們可以回答問題二
[00:24:39.000 --> 00:24:43.000]  究竟蒙召和選賞的關係是什麼呢?
[00:24:43.000 --> 00:24:47.000]  蒙召的人不一定被選賞
[00:24:47.000 --> 00:24:55.000]  這本《經文》在第十四節
[00:24:55.000 --> 00:25:00.000]  「因為被召的人多,選賞的人少」
[00:25:02.000 --> 00:25:07.000]  被召和選賞這兩個字
[00:25:07.000 --> 00:25:09.000]  被召
[00:25:09.000 --> 00:25:11.000]  Cathols
[00:25:11.000 --> 00:25:15.000]  這個字其實是說到受呼召、受邀請
[00:25:15.000 --> 00:25:17.000]  即是被邀請的意思
[00:25:17.000 --> 00:25:19.000]  另外選賞這個字
[00:25:19.000 --> 00:25:21.000]  Ecathols
[00:25:21.000 --> 00:25:24.000]  這個字有被選賞、被揀選
[00:25:24.000 --> 00:25:27.000]  其實是很優秀和尚好的
[00:25:27.000 --> 00:25:33.000]  在《啟示錄》第十七章十四節這節經文
[00:25:33.000 --> 00:25:35.000]  我們看得更清楚
[00:25:35.000 --> 00:25:41.000]  如何被召或蒙召而又被選賞呢?
[00:25:41.000 --> 00:25:44.000]  在《啟示錄》十七章十四節裏面
[00:25:44.000 --> 00:25:47.000]  希臘文的聖經有「Kai」
[00:25:47.000 --> 00:25:51.000]  「Kai」這個字其實翻譯為「和」的意思
[00:25:51.000 --> 00:25:56.000]  這個「和」字其實連接了三個形容詞
[00:25:56.000 --> 00:26:01.000]  是被召、被選和有忠心
[00:26:01.000 --> 00:26:07.000]  它指出蒙召和選賞的關鍵要有忠心
[00:26:07.000 --> 00:26:09.000]  忠於主的使命
[00:26:09.000 --> 00:26:10.000]  「托付」
[00:26:10.000 --> 00:26:13.000]  這三個形容詞中間有「和」
[00:26:13.000 --> 00:26:18.000]  即是表示到三個關係缺一不可
[00:26:18.000 --> 00:26:25.000]  這個是蒙簡選進入天國賢直的條件
[00:26:25.000 --> 00:26:28.000]  「神向每一個人發出呼召」
[00:26:28.000 --> 00:26:31.000]  「每一個人都蒙召」
[00:26:31.000 --> 00:26:34.000]  「但不一定被選賞」
[00:26:34.000 --> 00:26:36.000]  「唯獨願意接受福音」
[00:26:36.000 --> 00:26:38.000]  「認信耶穌基督的人」
[00:26:38.000 --> 00:26:40.000]  「才被選賞」
[00:26:40.000 --> 00:26:44.000]  「他們有忠心跟從主」
[00:26:44.000 --> 00:26:47.000]  這是每一個門徒的特徵
[00:26:47.000 --> 00:26:51.000]  有忠心
[00:26:51.000 --> 00:26:53.000]  被選賞
[00:26:53.000 --> 00:26:56.000]  同時被召
[00:26:56.000 --> 00:26:59.000]  來到這裡,弟兄姊妹
[00:26:59.000 --> 00:27:01.000]  有人會問
[00:27:01.000 --> 00:27:03.000]  我們今天如何知道一個人被選賞
[00:27:03.000 --> 00:27:06.000]  他是真實、真正的基督徒呢?
[00:27:06.000 --> 00:27:08.000]  因為在教會裏
[00:27:08.000 --> 00:27:10.000]  很多時候都聽到
[00:27:10.000 --> 00:27:13.000]  那個人信耶穌是否真的
[00:27:13.000 --> 00:27:14.000]  是否假的?
[00:27:14.000 --> 00:27:16.000]  因為他是假信徒
[00:27:16.000 --> 00:27:20.000]  如果要知道一個人是否真正相信耶穌基督
[00:27:20.000 --> 00:27:22.000]  是真實的基督徒
[00:27:22.000 --> 00:27:25.000]  其實只要看他為基督所做的事
[00:27:25.000 --> 00:27:27.000]  就知道一二
[00:27:27.000 --> 00:27:33.000]  在《瑪太福音》七章十五到二十一節說
[00:27:33.000 --> 00:27:36.000]  「你們要防備假先知」
[00:27:36.000 --> 00:27:38.000]  「他們到你們這裡來」
[00:27:38.000 --> 00:27:40.000]  「外面披著羊皮」
[00:27:40.000 --> 00:27:42.000]  「裡面卻是殘暴的內」
[00:27:42.000 --> 00:27:44.000]  「憑著他們的果子」
[00:27:44.000 --> 00:27:46.000]  「就可以認出他們來」
[00:27:46.000 --> 00:27:49.000]  「荊棘上豈能摘葡萄呢?」
[00:27:49.000 --> 00:27:52.000]  「擇泥裡豈能摘無花果呢?」
[00:27:52.000 --> 00:27:55.000]  「這樣凡好樹都結好果子」
[00:27:55.000 --> 00:27:57.000]  「唯獨歪樹結壞果子」
[00:27:57.000 --> 00:28:00.000]  「好樹不能結壞果子」
[00:28:00.000 --> 00:28:03.000]  「壞樹不能結好果子」
[00:28:03.000 --> 00:28:05.000]  「凡不結果子的樹」
[00:28:05.000 --> 00:28:06.000]  「就撼下來」
[00:28:06.000 --> 00:28:08.000]  「凋在火裏」
[00:28:08.000 --> 00:28:10.000]  「所以憑著他們的果子」
[00:28:10.000 --> 00:28:13.000]  「就可以認出他們來」
[00:28:13.000 --> 00:28:16.000]  「凡稱呼我主也的人」
[00:28:16.000 --> 00:28:18.000]  「不能都進天國」
[00:28:18.000 --> 00:28:20.000]  「唯獨遵行我父」
[00:28:20.000 --> 00:28:22.000]  「我天父的旨意的人」
[00:28:22.000 --> 00:28:24.000]  「才能進去」
[00:28:24.000 --> 00:28:29.000]  所以這段經文告訴我們
[00:28:29.000 --> 00:28:33.000]  就算我們人可能也會走漏眼
[00:28:33.000 --> 00:28:36.000]  你回教會或信主很久
[00:28:36.000 --> 00:28:38.000]  你可能也會走漏眼
[00:28:38.000 --> 00:28:42.000]  看果子不是很多人懂得看
[00:28:42.000 --> 00:28:46.000]  就算你去街市或超級市場選水果
[00:28:46.000 --> 00:28:48.000]  你可能有時也會選到一個
[00:28:48.000 --> 00:28:50.000]  「壞的」
[00:28:50.000 --> 00:28:52.000]  但放心
[00:28:52.000 --> 00:28:54.000]  經文裏面告訴我們
[00:28:54.000 --> 00:28:56.000]  神一看就知道
[00:28:56.000 --> 00:29:00.000]  祂知道哪一個有穿禮服
[00:29:00.000 --> 00:29:03.000]  最終審判其實在神的手裏
[00:29:03.000 --> 00:29:05.000]  祂是公義的主
[00:29:05.000 --> 00:29:08.000]  所以不需要擔心
[00:29:08.000 --> 00:29:12.000]  說到蒙召和揀選
[00:29:12.000 --> 00:29:15.000]  我們要更加經常提醒自己
[00:29:15.000 --> 00:29:19.000]  不要代神去判定某一個人
[00:29:19.000 --> 00:29:22.000]  他是得救或不得救
[00:29:22.000 --> 00:29:24.000]  記住
[00:29:24.000 --> 00:29:26.000]  我們不是神
[00:29:26.000 --> 00:29:29.000]  只有神才能夠正確
[00:29:29.000 --> 00:29:31.000]  無誤地去判斷每一個人
[00:29:31.000 --> 00:29:35.000]  所以我們只要盡心
[00:29:35.000 --> 00:29:36.000]  盡性
[00:29:36.000 --> 00:29:37.000]  盡義
[00:29:37.000 --> 00:29:38.000]  將福音傳開
[00:29:38.000 --> 00:29:40.000]  傳給每一個人
[00:29:40.000 --> 00:29:42.000]  無論善惡
[00:29:42.000 --> 00:29:44.000]  我們都要將福音帶給他們
[00:29:44.000 --> 00:29:48.000]  在早年
[00:29:48.000 --> 00:29:50.000]  我應一位姐妹的要求
[00:29:50.000 --> 00:29:53.000]  探望她的丈夫
[00:29:53.000 --> 00:29:56.000]  因為她的丈夫是末期癌症的病人
[00:29:56.000 --> 00:29:58.000]  但因為未信耶穌
[00:29:58.000 --> 00:30:00.000]  這位姐妹很擔心
[00:30:00.000 --> 00:30:04.000]  我記得第一次探望這位男士的時候
[00:30:04.000 --> 00:30:06.000]  他心裏很剛硬
[00:30:06.000 --> 00:30:08.000]  他不願意接受
[00:30:08.000 --> 00:30:10.000]  他不肯接受福音
[00:30:10.000 --> 00:30:12.000]  我們再三邀請他
[00:30:12.000 --> 00:30:13.000]  都被拒絕
[00:30:13.000 --> 00:30:16.000]  當時我做了一件很無賴的事
[00:30:16.000 --> 00:30:18.000]  用無賴去形容
[00:30:18.000 --> 00:30:21.000]  就是我伸出我的右手
[00:30:21.000 --> 00:30:24.000]  邀請這位男士接受耶穌
[00:30:24.000 --> 00:30:26.000]  好像現在這樣
[00:30:26.000 --> 00:30:28.000]  我跟他說
[00:30:28.000 --> 00:30:30.000]  如果你今天不信福音
[00:30:30.000 --> 00:30:31.000]  不信耶穌
[00:30:31.000 --> 00:30:33.000]  我不會走
[00:30:33.000 --> 00:30:37.000]  你都覺得我無賴吧
[00:30:37.000 --> 00:30:41.000]  我跟他說
[00:30:41.000 --> 00:30:43.000]  神發出的救恩
[00:30:43.000 --> 00:30:45.000]  不會收回的
[00:30:45.000 --> 00:30:50.000]  祂正等待人的回應和接受
[00:30:50.000 --> 00:30:53.000]  我坐在這位男士的前面
[00:30:53.000 --> 00:30:56.000]  我用深情的眼神望著他
[00:30:56.000 --> 00:30:58.000]  一等
[00:30:58.000 --> 00:31:00.000]  再等
[00:31:00.000 --> 00:31:02.000]  繼續等
[00:31:02.000 --> 00:31:04.000]  我都不知道等了多久
[00:31:04.000 --> 00:31:08.000]  結果這位男士顯得不耐煩
[00:31:09.000 --> 00:31:11.000]  他跟我說
[00:31:11.000 --> 00:31:15.000]  握手了就走
[00:31:15.000 --> 00:31:18.000]  我說我會
[00:31:18.000 --> 00:31:20.000]  你接受我就走
[00:31:20.000 --> 00:31:23.000]  我們握手之後
[00:31:23.000 --> 00:31:26.000]  我為這位男士和他的太太祝福
[00:31:26.000 --> 00:31:28.000]  禱告就離開了
[00:31:28.000 --> 00:31:31.000]  這位男士當時信了耶穌沒有呢?
[00:31:31.000 --> 00:31:33.000]  我真的不知道
[00:31:33.000 --> 00:31:37.000]  但可以肯定他記得這個無賴
[00:31:38.000 --> 00:31:41.000]  之後弟兄的病情惡化
[00:31:41.000 --> 00:31:42.000]  有一天
[00:31:42.000 --> 00:31:45.000]  醫生叫了他的家人到醫院
[00:31:45.000 --> 00:31:48.000]  可能是見弟兄的最後一面
[00:31:48.000 --> 00:31:51.000]  我也到醫院探望這位弟兄
[00:31:51.000 --> 00:31:52.000]  見面的時候
[00:31:52.000 --> 00:31:53.000]  我問弟兄
[00:31:53.000 --> 00:31:55.000]  你記不記得我?
[00:31:55.000 --> 00:31:57.000]  他說記得
[00:31:57.000 --> 00:31:59.000]  然後我再問他
[00:31:59.000 --> 00:32:01.000]  你記不記得你信了耶穌?
[00:32:01.000 --> 00:32:03.000]  然後他說
[00:32:04.000 --> 00:32:07.000]  你當時誣衊我的
[00:32:07.000 --> 00:32:11.000]  你逼我的
[00:32:11.000 --> 00:32:15.000]  然後我說是
[00:32:15.000 --> 00:32:18.000]  我承認我當時逼你的
[00:32:18.000 --> 00:32:21.000]  但我今天不會再逼你
[00:32:21.000 --> 00:32:25.000]  今天你自己決定
[00:32:25.000 --> 00:32:28.000]  因為神給人有自由
[00:32:28.000 --> 00:32:31.000]  你自己決定自己的未來
[00:32:32.000 --> 00:32:36.000]  人生的目的是為別人而生
[00:32:36.000 --> 00:32:38.000]  是利他的
[00:32:38.000 --> 00:32:40.000]  就好像昏魂一樣
[00:32:40.000 --> 00:32:42.000]  我們的耶穌基督
[00:32:42.000 --> 00:32:43.000]  因為愛我們
[00:32:43.000 --> 00:32:44.000]  願意捨己
[00:32:44.000 --> 00:32:45.000]  書專降貴
[00:32:45.000 --> 00:32:46.000]  拯救我們
[00:32:46.000 --> 00:32:50.000]  所以我們的生命都要利他
[00:32:50.000 --> 00:32:52.000]  為別人的緣故
[00:32:52.000 --> 00:32:53.000]  願意放棄
[00:32:53.000 --> 00:32:54.000]  放下自己
[00:32:54.000 --> 00:32:57.000]  去為別人獻出生命
[00:32:57.000 --> 00:32:59.000]  我說
[00:32:59.000 --> 00:33:01.000]  如果你願意的話
[00:33:01.000 --> 00:33:04.000]  就按你的心意而行
[00:33:04.000 --> 00:33:08.000]  當時弟兄眼睛一亮
[00:33:08.000 --> 00:33:10.000]  想了一想
[00:33:10.000 --> 00:33:14.000]  他叫我幫他叫太太進來
[00:33:14.000 --> 00:33:16.000]  然後他握著太太的手
[00:33:16.000 --> 00:33:18.000]  然後他跟我說
[00:33:18.000 --> 00:33:19.000]  可以了
[00:33:19.000 --> 00:33:24.000]  可不可以再為他認順作見證
[00:33:24.000 --> 00:33:26.000]  我當然說什麼
[00:33:26.000 --> 00:33:27.000]  可以了
[00:33:27.000 --> 00:33:29.000]  因為是你願意的
[00:33:30.000 --> 00:33:32.000]  我帶這位弟兄一句一句
[00:33:32.000 --> 00:33:34.000]  在妻子的見證裡面
[00:33:34.000 --> 00:33:38.000]  再一次認順她的信仰
[00:33:38.000 --> 00:33:40.000]  之後送上祝福
[00:33:40.000 --> 00:33:43.000]  弟兄之後
[00:33:43.000 --> 00:33:46.000]  雖然順利耶穌
[00:33:46.000 --> 00:33:48.000]  但是他的病情急轉直下
[00:33:48.000 --> 00:33:50.000]  需要接受深切治療
[00:33:50.000 --> 00:33:53.000]  當我再探望他的時候
[00:33:53.000 --> 00:33:55.000]  他已經沒有辦法起床
[00:33:55.000 --> 00:33:57.000]  我問他
[00:33:57.000 --> 00:33:59.000]  我可以為你讀經嗎
[00:33:59.000 --> 00:34:01.000]  他說可以
[00:34:01.000 --> 00:34:05.000]  我選了《創世紀》第一章
[00:34:05.000 --> 00:34:06.000]  起初
[00:34:06.000 --> 00:34:08.000]  「神創造天地」
[00:34:08.000 --> 00:34:10.000]  我一路讀一路讀
[00:34:10.000 --> 00:34:13.000]  讀完第一章的經文
[00:34:13.000 --> 00:34:15.000]  其實都很長
[00:34:15.000 --> 00:34:17.000]  接著
[00:34:17.000 --> 00:34:22.000]  弟兄知道神的創造是多麼奇妙美好
[00:34:22.000 --> 00:34:23.000]  讀完之後
[00:34:23.000 --> 00:34:27.000]  弟兄請我將房間的窗簾拉開
[00:34:27.000 --> 00:34:30.000]  他說想看看神所創造的天地
[00:34:30.000 --> 00:34:34.000]  那一刻我知道神與弟兄同在
[00:34:34.000 --> 00:34:35.000]  我問弟兄
[00:34:35.000 --> 00:34:38.000]  有什麼我可以為你禱告紀念
[00:34:38.000 --> 00:34:40.000]  因為我心想
[00:34:40.000 --> 00:34:42.000]  祂將要離開
[00:34:42.000 --> 00:34:46.000]  他希望自己離世的時候
[00:34:46.000 --> 00:34:50.000]  妻子和孩子能夠在他身邊
[00:34:50.000 --> 00:34:54.000]  主是沒有憐憫和恩典的神
[00:34:55.000 --> 00:34:57.000]  他聽了這位弟兄的禱告
[00:34:57.000 --> 00:34:59.000]  完成了他的心願
[00:34:59.000 --> 00:35:01.000]  弟兄的妻子和孩子
[00:35:01.000 --> 00:35:03.000]  陪伴他在則
[00:35:03.000 --> 00:35:06.000]  他就安然安息主懷
[00:35:06.000 --> 00:35:12.000]  分離都是傷感的
[00:35:12.000 --> 00:35:14.000]  但是當我們有盼望
[00:35:14.000 --> 00:35:17.000]  我們能夠有一天向天國再見的時候
[00:35:17.000 --> 00:35:21.000]  那種喜悅是無法形容的
[00:35:21.000 --> 00:35:23.000]  因為天國的現質
[00:35:23.000 --> 00:35:26.000]  正在等待你和我
[00:35:26.000 --> 00:35:32.000]  更加向所有的人發出邀請
[00:35:32.000 --> 00:35:34.000]  但願我們都能夠
[00:35:34.000 --> 00:35:37.000]  好像昏魂的誓言一樣
[00:35:37.000 --> 00:35:39.000]  I do
[00:35:39.000 --> 00:35:43.000]  願意接受神這份永生的福氣
[00:35:43.000 --> 00:35:47.000]  去到經文的總結
[00:35:47.000 --> 00:35:51.000]  蒙簡選同慶天國的人有福了
[00:35:52.000 --> 00:35:53.000]  今天我們知道
[00:35:53.000 --> 00:35:55.000]  人心是剛硬
[00:35:55.000 --> 00:35:56.000]  不肯接受神
[00:35:56.000 --> 00:35:58.000]  也不理會祂的救恩
[00:35:58.000 --> 00:36:02.000]  但是神從沒有放棄任何一個人
[00:36:02.000 --> 00:36:04.000]  祂向每一個人發出呼召
[00:36:04.000 --> 00:36:07.000]  邀請他們從罪裡迴轉
[00:36:07.000 --> 00:36:10.000]  接受耶穌基督的救恩
[00:36:10.000 --> 00:36:14.000]  使我們都能夠共享天國的現質
[00:36:14.000 --> 00:36:16.000]  所以弟兄姊妹
[00:36:16.000 --> 00:36:18.000]  這段經文裡
[00:36:18.000 --> 00:36:20.000]  最多提的是誰呢
[00:36:21.000 --> 00:36:22.000]  其實是僕人
[00:36:22.000 --> 00:36:26.000]  你蒙召成為僕人
[00:36:26.000 --> 00:36:28.000]  成為天國的一員
[00:36:28.000 --> 00:36:30.000]  不要忘記你的召命
[00:36:30.000 --> 00:36:34.000]  縱然我們要面對苦難
[00:36:34.000 --> 00:36:36.000]  被人拒絕
[00:36:36.000 --> 00:36:40.000]  甚至你可能面對一切的際遇
[00:36:40.000 --> 00:36:42.000]  都不似預期
[00:36:42.000 --> 00:36:44.000]  要I do
[00:36:44.000 --> 00:36:45.000]  I do
[00:36:45.000 --> 00:36:46.000]  I do
[00:36:46.000 --> 00:36:49.000]  不要忘記
[00:36:50.000 --> 00:36:51.000]  你所做的一切
[00:36:51.000 --> 00:36:53.000]  是為道神
[00:36:53.000 --> 00:36:55.000]  為道生命而做
[00:36:55.000 --> 00:36:58.000]  但願神與你們同在
[00:36:58.000 --> 00:37:00.000]  願神的恩惠
[00:37:00.000 --> 00:37:01.000]  願神的福音
[00:37:01.000 --> 00:37:04.000]  帶領我們同走天路
[00:37:04.000 --> 00:37:05.000]  直至有一天
[00:37:05.000 --> 00:37:07.000]  在天國的現質裡面再見
[00:37:07.000 --> 00:37:09.000]  我們同心圖告
[00:37:09.000 --> 00:37:12.000]  親愛的伯父感謝你
[00:37:12.000 --> 00:37:14.000]  賜下你的愛子耶穌基督
[00:37:14.000 --> 00:37:16.000]  使我們的生命不再一樣
[00:37:16.000 --> 00:37:19.000]  使我們在天國裡有份
[00:37:19.000 --> 00:37:21.000]  今天是國慶的日子
[00:37:21.000 --> 00:37:27.000]  願神你在天國裡得蒙榮耀尊貴
[00:37:27.000 --> 00:37:30.000]  使你的公義臨到地上
[00:37:30.000 --> 00:37:32.000]  使我們同蒙祝福
[00:37:32.000 --> 00:37:34.000]  願你的慈愛與我們眾人伴隨
[00:37:34.000 --> 00:37:37.000]  因為我們盼望迎見你的面
[00:37:37.000 --> 00:37:40.000]  願主賜福一眾弟兄姊妹朋友們
[00:37:40.000 --> 00:37:43.000]  圖告奉救主耶穌基督之名祈求
[00:37:43.000 --> 00:37:44.000]  阿們
[00:37:44.000 --> 00:37:46.000]  阿門

