
[00:00:00.000 --> 00:00:02.560]  各位晚堂的弟兄姊妹大家好
[00:21:40.160 --> 00:21:40.760]  它說
[00:21:40.760 --> 00:21:42.760]  「受撒旦的試探」
[00:21:42.760 --> 00:21:46.960]  然後耶穌與野獸同在一處
[00:21:46.960 --> 00:21:47.960]  在中間
[00:21:47.960 --> 00:21:50.960]  然後有天使來侍候他
[00:21:50.960 --> 00:21:54.960]  浮現給我們在眼前的意象是甚麼呢?
[00:21:54.960 --> 00:21:56.960]  敵對的勢力
[00:21:57.360 --> 00:21:59.160]  人與獸同在
[00:21:59.160 --> 00:22:01.760]  上帝的恩典和幫助
[00:22:01.760 --> 00:22:03.760]  就是這樣
[00:22:03.760 --> 00:22:08.360]  頂姐妹,你有沒有試過在你日常生活中
[00:22:08.360 --> 00:22:10.160]  同樣出現這些情況?
[00:22:10.160 --> 00:22:12.960]  有時面對著試探
[00:22:12.960 --> 00:22:15.760]  然後你內心有個掙扎
[00:22:15.760 --> 00:22:16.960]  究竟怎樣呢?
[00:22:16.960 --> 00:22:17.560]  是嗎?
[00:22:17.560 --> 00:22:18.760]  怎樣去決定呢?
[00:22:18.760 --> 00:22:20.360]  另一方面你又經歷到
[00:22:20.360 --> 00:22:23.360]  原來其實你信服的時候
[00:22:23.360 --> 00:22:28.160]  你就體會原來聖靈在加緊力量幫助我們
[00:22:28.160 --> 00:22:36.960]  我雖然教一些婚姻課程
[00:22:36.960 --> 00:22:40.760]  但我也很難免有時會跟太太吵架
[00:22:40.760 --> 00:22:44.960]  有時當大家有衝突的時候
[00:22:44.960 --> 00:22:47.760]  我太太有一招很厲害的
[00:22:48.560 --> 00:22:53.560]  她就會在某個關鍵緊急的時刻
[00:22:53.560 --> 00:22:55.560]  她就會說這句話
[00:22:55.560 --> 00:22:56.760]  是聖經來的
[00:22:56.760 --> 00:23:00.160]  她說「你若做得好,豈不蒙月立?」
[00:23:00.160 --> 00:23:03.960]  「你若做得不好,罪就伏在你面前」
[00:23:03.960 --> 00:23:08.560]  她一說
[00:23:08.560 --> 00:23:10.560]  你怎樣?
[00:23:10.560 --> 00:23:12.360]  你是我,你會怎樣?
[00:23:12.360 --> 00:23:17.360]  很生氣很生氣很生氣
[00:23:17.360 --> 00:23:18.560]  還生氣一點
[00:23:18.560 --> 00:23:19.960]  還是怎樣呢?
[00:23:19.960 --> 00:23:21.360]  我就閉嘴
[00:23:21.360 --> 00:23:23.560]  因為這是我們的默契
[00:23:23.560 --> 00:23:27.760]  就是這張黃牌,我派了給她
[00:23:27.760 --> 00:23:30.960]  當她出這張黃牌,我就閉嘴了
[00:23:30.960 --> 00:23:38.360]  有時就是在這聖經給我們看見
[00:23:38.360 --> 00:23:40.160]  瘦是甚麼呢?
[00:23:40.160 --> 00:23:44.960]  好比我們身上的一些刺
[00:23:45.560 --> 00:23:49.360]  又或者我們身體的一些軟弱、缺憾
[00:23:49.360 --> 00:23:54.160]  過去我們生命裏面的一些失敗、遺憾等等
[00:23:54.160 --> 00:23:59.160]  我們的人生當中
[00:23:59.160 --> 00:24:02.760]  有時經常會面對這些瘦
[00:24:02.760 --> 00:24:04.760]  好像在旁邊
[00:24:04.760 --> 00:24:06.560]  來到
[00:24:06.560 --> 00:24:08.160]  即是怎樣?
[00:24:08.160 --> 00:24:08.960]  「直伏」
[00:24:08.960 --> 00:24:10.560]  即是趴在那裏
[00:24:10.560 --> 00:24:13.160]  虎視眈眈那種情境
[00:24:14.560 --> 00:24:16.360]  我們怎樣來應對呢?
[00:24:16.360 --> 00:24:19.760]  馬可福音這裏給我們看見
[00:24:19.760 --> 00:24:22.760]  它說「有耶穌和耶穌在一處」
[00:24:22.760 --> 00:24:28.360]  這些瘦好像很安靜地伏在那裏
[00:24:28.360 --> 00:24:34.560]  好像和耶穌一起來到同處一個環境
[00:24:34.560 --> 00:24:37.360]  這裏有一個情況
[00:24:37.360 --> 00:24:40.560]  有人說好比天堂的一個情言
[00:24:40.560 --> 00:24:42.360]  在伊甸园當中
[00:24:42.360 --> 00:24:44.160]  人與獸同在
[00:24:44.560 --> 00:24:48.560]  在聖經的《以賽亞書》形容到千禧年的國度的時候
[00:24:48.560 --> 00:24:52.760]  同樣亦都說到人與獸是和平的共處
[00:24:52.760 --> 00:24:57.360]  雖然這裏告訴我們撒旦上上來試探人
[00:24:57.360 --> 00:24:59.360]  在這裏試探主耶穌
[00:24:59.360 --> 00:25:03.360]  但耶穌並沒有給他有絲毫的一個機會
[00:25:03.360 --> 00:25:07.160]  雖然在曠野有獸的一些出現
[00:25:07.160 --> 00:25:09.760]  但耶穌能夠與這些獸共存
[00:25:09.760 --> 00:25:12.760]  使他們被「自伏」在當中
[00:25:13.960 --> 00:25:16.960]  縱使撒旦上上在左右
[00:25:16.960 --> 00:25:20.960]  但這個無礙耶穌來到人間裏面
[00:25:20.960 --> 00:25:23.960]  去實現天堂一樣的情況
[00:25:23.960 --> 00:25:27.560]  這不是我們今日我們居屋徒
[00:25:27.560 --> 00:25:30.760]  我們切勿追求的一個現象嗎?
[00:25:30.760 --> 00:25:34.160]  我們在敵人的面前
[00:25:34.160 --> 00:25:39.760]  在周遭被野獸來虎視的時候
[00:25:40.160 --> 00:25:44.360]  又或者面對著生命最深處的一些罪性的時候
[00:25:44.360 --> 00:25:46.560]  我們仍然能夠可以因著
[00:25:46.560 --> 00:25:50.160]  來靠著從天上而來的能力
[00:25:50.160 --> 00:25:53.560]  活出對神堅定的信服
[00:25:53.560 --> 00:25:56.760]  讓人可以從我們的身上
[00:25:56.760 --> 00:26:00.760]  來看見我們是如何披戴主耶穌基督
[00:26:00.760 --> 00:26:04.760]  讓我們能夠在我們的生命經歷困苦的時候
[00:26:04.760 --> 00:26:08.560]  同樣能夠活然生命的光彩
[00:26:09.560 --> 00:26:15.560]  將一份如地在地如同在天的生命特質
[00:26:15.560 --> 00:26:20.960]  再一次展現在我們四周的人的眼前
[00:26:20.960 --> 00:26:23.960]  第二方面
[00:26:23.960 --> 00:26:27.560]  引修者一些實踐的幾個層面
[00:26:27.560 --> 00:26:29.960]  說到抗野的時候
[00:26:29.960 --> 00:26:33.560]  其實剛才已經提出了有幾個不同的意象
[00:26:33.560 --> 00:26:38.160]  抗野就是一個離群
[00:26:38.560 --> 00:26:40.960]  去到一個好像很荒蕪寂靜
[00:26:40.960 --> 00:26:44.960]  所以第一點我們看見就是一個安靜獨處的環境
[00:26:44.960 --> 00:26:49.560]  在獨處的裏面來去重新得力
[00:26:49.560 --> 00:26:53.760]  在現代的心理學裏面
[00:26:53.760 --> 00:26:57.960]  有一些幫我們分析認識人的一些性格
[00:26:57.960 --> 00:27:01.360]  有一個其中一個性格叫做十六型的人格
[00:27:01.360 --> 00:27:03.360]  MBTI
[00:27:03.360 --> 00:27:06.160]  裏面有四對不同的組別
[00:27:06.160 --> 00:27:08.360]  而第一對的組別就是在說
[00:27:08.360 --> 00:27:12.160]  一個外向型和內向型的一個特質
[00:27:12.160 --> 00:27:14.960]  其實是在說那個人
[00:27:14.960 --> 00:27:20.760]  他的內心世界和這個外在的世界來互動的時候
[00:27:20.760 --> 00:27:23.360]  他怎樣能夠得到力量呢
[00:27:23.360 --> 00:27:26.960]  內在型的人就是很強調
[00:27:26.960 --> 00:27:29.560]  他很需要有一個空間給他
[00:27:29.560 --> 00:27:31.560]  他自己安靜
[00:27:31.560 --> 00:27:35.160]  相反外向型的人
[00:27:35.160 --> 00:27:39.560]  他就從外在和人的接觸、活動等等裏面
[00:27:39.560 --> 00:27:41.360]  來去吸取資源
[00:27:41.360 --> 00:27:44.560]  他就吸了回來就去做
[00:27:44.560 --> 00:27:46.360]  有些人是靜下來
[00:27:46.360 --> 00:27:49.160]  有了力量他才可以走出去
[00:27:49.160 --> 00:27:52.960]  所以你要認識一下自己
[00:27:52.960 --> 00:27:55.160]  你那個性格的取向
[00:27:55.160 --> 00:27:57.960]  如果你是一個內向型的人
[00:27:57.960 --> 00:28:02.960]  就是說這個獨處、安靜、操練
[00:28:02.960 --> 00:28:05.360]  你就好像如魚得水一樣
[00:28:05.360 --> 00:28:07.360]  你就會很感到很開心
[00:28:07.360 --> 00:28:08.760]  很想、很喜歡
[00:28:08.760 --> 00:28:11.760]  能夠在裏面你很享受這個過程
[00:28:11.760 --> 00:28:14.960]  當然如果你是一個外向型的人
[00:28:14.960 --> 00:28:19.560]  我們都提醒自己
[00:28:19.560 --> 00:28:21.960]  不只是一味的做
[00:28:21.960 --> 00:28:26.760]  有時我們的身體可能都會去到一個極限
[00:28:26.760 --> 00:28:29.360]  我們都需要有些時候休息一下
[00:28:29.360 --> 00:28:30.360]  停一停下來
[00:28:30.960 --> 00:28:33.560]  就好像聖經裏面提到有一對姊妹
[00:28:33.560 --> 00:28:35.960]  瑪利亞和瑪大
[00:28:35.960 --> 00:28:40.560]  聖經就說瑪大當他煩躁的時候
[00:28:40.560 --> 00:28:44.160]  在裏面不斷不斷去消耗
[00:28:44.160 --> 00:28:47.360]  我們就需要回來有個安靜
[00:28:47.360 --> 00:28:49.760]  所以我都鼓勵大家
[00:28:49.760 --> 00:28:54.160]  你每一天會不會都撥到一些時間
[00:28:54.160 --> 00:28:56.560]  說是早上或是晚上
[00:28:56.560 --> 00:28:59.360]  給自己有個個人安靜的時候
[00:29:00.360 --> 00:29:02.760]  又或者我鼓勵你
[00:29:02.760 --> 00:29:05.560]  星期六晚回來的時候
[00:29:05.560 --> 00:29:07.760]  早一點進來這個禮堂
[00:29:07.760 --> 00:29:10.160]  不過所謂早一點都要答半
[00:29:10.160 --> 00:29:12.360]  答半進來
[00:29:12.360 --> 00:29:14.760]  有一個給自己安靜
[00:29:14.760 --> 00:29:17.360]  因為那裏都有差不多半個小時
[00:29:17.360 --> 00:29:20.360]  其實很好的一個安靜
[00:29:20.360 --> 00:29:21.560]  你自己在那裏禱告
[00:29:21.560 --> 00:29:29.760]  為你最近的一些經歷、體驗、教會的需要
[00:29:29.960 --> 00:29:31.760]  來安靜、禱告
[00:29:31.760 --> 00:29:34.760]  又或者聽完道
[00:29:34.760 --> 00:29:37.560]  我們沒有一兩分鐘安靜
[00:29:37.560 --> 00:29:40.760]  但是在榮耀頌祝福之後
[00:29:40.760 --> 00:29:44.360]  我們又不要像戲院一樣馬上散場
[00:29:44.360 --> 00:29:46.960]  你知不知道現在有時都很有趣的
[00:29:46.960 --> 00:29:50.560]  那些戲打完字幕之後後面還有些東西
[00:29:50.560 --> 00:29:52.960]  其實就是叫你留下來
[00:29:52.960 --> 00:29:56.160]  我們又試一下不要那麼匆忙
[00:29:59.160 --> 00:30:01.360]  在那段時間自己想一下
[00:30:01.360 --> 00:30:03.560]  剛才唱過甚麼詩歌
[00:30:03.560 --> 00:30:05.160]  有時我們都不記得了
[00:30:05.160 --> 00:30:07.760]  因為我剛才在看的道裏面
[00:30:07.760 --> 00:30:10.760]  有哪些是能夠真是幫我們很紮心
[00:30:10.760 --> 00:30:14.960]  讓我們好好地在神面前禱告
[00:30:14.960 --> 00:30:16.760]  所以很重要的
[00:30:16.760 --> 00:30:18.160]  有時都需要
[00:30:18.160 --> 00:30:21.760]  或者客觀的環境未必能夠容許的時候
[00:30:21.760 --> 00:30:25.160]  但是內心裏面的感覺
[00:30:25.160 --> 00:30:27.760]  一個抽離的感覺都是需要的
[00:30:28.760 --> 00:30:29.760]  在聖經裏面
[00:30:29.760 --> 00:30:32.360]  我就想到尼西米
[00:30:32.360 --> 00:30:34.760]  有時他面對著很大壓力
[00:30:34.760 --> 00:30:36.760]  面對著一些挑戰
[00:30:36.760 --> 00:30:38.760]  甚至乎他跟別人聊天
[00:30:38.760 --> 00:30:40.960]  突然之間他好像暫停
[00:30:40.960 --> 00:30:42.360]  聖經就說
[00:30:42.360 --> 00:30:44.160]  他就轉念、他就禱告
[00:30:44.160 --> 00:30:45.760]  他就向神
[00:30:45.760 --> 00:30:47.760]  來跟神去傾訴
[00:30:47.760 --> 00:30:49.960]  其實這個都是一種的
[00:30:49.960 --> 00:30:55.360]  你保持你內心的一份感受
[00:30:55.760 --> 00:30:58.760]  你內心的一份寧靜
[00:30:58.760 --> 00:31:03.160]  四世紀的教父耶由米曾經這樣說
[00:31:03.160 --> 00:31:04.760]  他說對我來說
[00:31:04.760 --> 00:31:06.360]  城市就是監獄
[00:31:06.360 --> 00:31:08.160]  獨處就是天堂
[00:31:08.160 --> 00:31:11.960]  對於你來說是怎樣
[00:31:11.960 --> 00:31:16.760]  哪裏是你的天堂呢
[00:31:16.760 --> 00:31:19.360]  當然這裏亦都提醒我們
[00:31:19.360 --> 00:31:23.360]  如果我們用獨處來令自己恢復精力
[00:31:23.360 --> 00:31:25.160]  它就是一種工具
[00:31:25.360 --> 00:31:26.360]  一個途徑
[00:31:26.360 --> 00:31:29.560]  不過如果我們忽略了城市
[00:31:29.560 --> 00:31:32.160]  它就會使我們不能夠接觸
[00:31:32.160 --> 00:31:34.760]  或者服侍一些有需要的人
[00:31:34.760 --> 00:31:39.560]  所以我們獨處是為了讓我們在上帝的面前
[00:31:39.560 --> 00:31:42.560]  有一個反思、安靜、重新得力
[00:31:42.560 --> 00:31:47.160]  其實它都是要帶我們重新進入這個世界裏面
[00:31:47.160 --> 00:31:49.160]  怎樣能夠將這份祝福
[00:31:49.160 --> 00:31:51.160]  來帶給我們身邊的人
[00:31:51.760 --> 00:31:57.560]  它不是一個逃避現實的途徑或者方法
[00:31:57.560 --> 00:32:00.160]  第二方面
[00:32:00.160 --> 00:32:02.160]  提到這個
[00:32:02.160 --> 00:32:04.560]  簡樸生活
[00:32:04.560 --> 00:32:09.560]  簡樸在楊木公牧師的一本書
[00:32:09.560 --> 00:32:11.560]  叫做《廚房哲學》
[00:32:11.560 --> 00:32:12.760]  不知道有沒有人看過
[00:32:12.760 --> 00:32:14.160]  裏面就這樣說
[00:32:14.160 --> 00:32:16.560]  他說簡樸不是貧寒
[00:32:16.560 --> 00:32:18.960]  也絕對不是一個匱乏
[00:32:19.160 --> 00:32:22.560]  而是另一層次的豐盛
[00:32:22.560 --> 00:32:25.760]  是另一種的真善美
[00:32:25.760 --> 00:32:30.360]  所謂簡樸就是簡單、實而不華
[00:32:30.360 --> 00:32:32.760]  沒有經過刁鑽
[00:32:32.760 --> 00:32:34.960]  它不單止是一種信念
[00:32:34.960 --> 00:32:36.960]  也是一種生活
[00:32:36.960 --> 00:32:41.160]  反映於樸食、樸寸、樸活
[00:32:41.160 --> 00:32:44.760]  其實歸納來講就是衣食住行
[00:32:45.960 --> 00:32:51.760]  這種簡樸也是在衣食住行裏面反照出來的
[00:32:51.760 --> 00:32:54.160]  歸根究底
[00:32:54.160 --> 00:32:57.760]  用一句話就是反樸歸真
[00:32:57.760 --> 00:33:02.760]  讓我們重新去認識
[00:33:02.760 --> 00:33:07.560]  和體驗神為我們所做的世界
[00:33:07.560 --> 00:33:13.560]  很真、很純
[00:33:14.160 --> 00:33:15.160]  去享受
[00:33:15.160 --> 00:33:16.160]  所以我很喜歡一首歌
[00:33:16.160 --> 00:33:17.960]  《這是天賦世界》
[00:33:17.960 --> 00:33:19.960]  有時就是讓我們回到
[00:33:19.960 --> 00:33:21.760]  好像一個小孩子一樣
[00:33:21.760 --> 00:33:24.560]  體會一下、品味一下
[00:33:24.560 --> 00:33:27.160]  神所做的一切
[00:33:27.160 --> 00:33:30.960]  這個反樸歸真、簡樸生活
[00:33:30.960 --> 00:33:32.560]  另一個角度就是說
[00:33:32.560 --> 00:33:34.560]  減少一些慾望
[00:33:34.560 --> 00:33:37.760]  在《醒思錄》裏面
[00:33:37.760 --> 00:33:39.360]  就有一句這樣的說話
[00:33:39.360 --> 00:33:43.360]  它說飽肥甘,依興求
[00:33:43.760 --> 00:33:45.760]  不知節者,損福
[00:33:45.760 --> 00:33:48.360]  就是說你享受到
[00:33:48.360 --> 00:33:51.760]  吃到很肥美、很豐富
[00:33:51.760 --> 00:33:55.360]  你穿的衣服很輕便
[00:33:55.360 --> 00:33:56.760]  不是在說御用
[00:33:56.760 --> 00:34:03.360]  你很舒服、很輕飄飄、不重
[00:34:03.360 --> 00:34:06.360]  那些衣服其實都是一些比較貼身
[00:34:06.360 --> 00:34:08.360]  很舒適的衣服
[00:34:08.360 --> 00:34:11.360]  但是你不懂得節制的時候
[00:34:11.360 --> 00:34:12.760]  其實是損福的
[00:34:13.560 --> 00:34:15.960]  它說講積聚
[00:34:15.960 --> 00:34:19.760]  驕富貴,不知節者,殺身
[00:34:19.760 --> 00:34:22.760]  不斷地去擴充
[00:34:22.760 --> 00:34:25.760]  不斷地去積聚很多金銀財百
[00:34:25.760 --> 00:34:28.360]  又炫耀你自己的富貴
[00:34:28.360 --> 00:34:31.760]  但是你不懂得有一個限制給自己的時候
[00:34:31.760 --> 00:34:35.560]  其實同樣都是會令到你身體受損
[00:34:35.560 --> 00:34:39.760]  簡而言之,簡樸就是不浪費
[00:34:39.760 --> 00:34:42.560]  愛物和色情
[00:34:43.360 --> 00:34:44.960]  珍惜的色
[00:34:44.960 --> 00:34:47.560]  感情的情
[00:34:47.560 --> 00:34:54.160]  就是不糟蹋任何流經我們手的物和情
[00:34:54.160 --> 00:34:58.160]  讓它經過我們手的時候
[00:34:58.160 --> 00:35:01.160]  都可以有一個更美好的轉譯
[00:35:01.160 --> 00:35:04.160]  意思就是你和人接觸的時候
[00:35:04.160 --> 00:35:07.560]  是能夠使得那個人被建立的
[00:35:07.560 --> 00:35:10.560]  一樣東西經過你的手的時候
[00:35:10.760 --> 00:35:13.560]  就不是隨隨便便就將它糟蹋
[00:35:13.560 --> 00:35:14.760]  使它浪費
[00:35:14.760 --> 00:35:18.160]  而是你再賦予它一種價值的
[00:35:18.160 --> 00:35:20.160]  這個就是簡樸
[00:35:20.160 --> 00:35:23.960]  用我們今天現代人的術語就是什麼?
[00:35:23.960 --> 00:35:28.760]  就是讓這個世界、讓這個地球可持續發展
[00:35:28.760 --> 00:35:31.560]  所以原來這些聖經都是這樣教我們
[00:35:31.560 --> 00:35:35.760]  所以對自己、對下一代
[00:35:35.760 --> 00:35:37.960]  對上帝賦予我們
[00:35:38.360 --> 00:35:40.760]  去管理這個地球
[00:35:40.760 --> 00:35:43.160]  來負上一個責任
[00:35:43.160 --> 00:35:46.960]  去實踐、學習安靜獨處
[00:35:46.960 --> 00:35:50.960]  學習來過一個簡樸的生活
[00:35:50.960 --> 00:35:52.160]  第三
[00:35:52.160 --> 00:35:55.560]  當我們在這個經歷裡面
[00:35:55.560 --> 00:36:00.960]  我們面對自己、面對上帝、面對考驗
[00:36:00.960 --> 00:36:05.560]  其實這些都是在說我們內在生命的一種操練
[00:36:06.560 --> 00:36:08.560]  就是面對著這些事情的時候
[00:36:08.560 --> 00:36:11.560]  我們怎樣來去抉擇
[00:36:11.560 --> 00:36:13.960]  有一次
[00:36:13.960 --> 00:36:16.760]  晚上睡一睡
[00:36:16.760 --> 00:36:17.560]  半夜了
[00:36:17.560 --> 00:36:19.160]  驚醒了
[00:36:19.160 --> 00:36:23.560]  醒了第一個意念就出現了一件事
[00:36:23.560 --> 00:36:27.160]  其實自己已經知道是什麼事了
[00:36:27.160 --> 00:36:28.560]  當你這樣去
[00:36:28.560 --> 00:36:29.560]  一醒了
[00:36:29.560 --> 00:36:31.160]  在腦裡面浮現
[00:36:31.160 --> 00:36:34.560]  其實是一些無形的壓力
[00:36:35.360 --> 00:36:36.560]  是什麼事呢?
[00:36:36.560 --> 00:36:39.560]  就是有一次講完道之後收到一些回應紙
[00:36:39.560 --> 00:36:43.960]  所以大家都小心一點寫回應紙
[00:36:43.960 --> 00:36:47.960]  那次是六板紙這麼多
[00:36:47.960 --> 00:36:49.760]  很認真
[00:36:49.760 --> 00:36:53.360]  你可以說這個弟兄真的很認真
[00:36:53.360 --> 00:36:59.560]  當然那堂道可能講到一些跟政治有關的課題
[00:36:59.560 --> 00:37:01.560]  對於他來說一定是不同
[00:37:01.560 --> 00:37:02.960]  跟我的看法很不同
[00:37:04.560 --> 00:37:06.560]  令到你半夜驚醒了
[00:37:06.560 --> 00:37:08.960]  一驚醒了你會怎樣?
[00:37:08.960 --> 00:37:13.760]  就是壞了他
[00:37:13.760 --> 00:37:16.560]  很有趣的
[00:37:16.560 --> 00:37:17.760]  一醒來的時候
[00:37:17.760 --> 00:37:19.160]  我想到他
[00:37:19.160 --> 00:37:23.760]  我知道這個就是裡面內在一種壓力
[00:37:23.760 --> 00:37:25.560]  那怎樣去處理呢?
[00:37:25.560 --> 00:37:26.960]  當然禱告
[00:37:26.960 --> 00:37:29.360]  第一時間去祈禱
[00:37:29.360 --> 00:37:32.560]  我就求神幫助他這個弟兄
[00:37:33.160 --> 00:37:35.160]  讓他我不認識他
[00:37:35.160 --> 00:37:38.360]  不過求神讓他在他的處境
[00:37:38.360 --> 00:37:41.160]  在他的專業或者怎樣都好
[00:37:41.160 --> 00:37:43.360]  我求神去使用他
[00:37:43.360 --> 00:37:45.360]  因為他是一個很認真的人
[00:37:45.360 --> 00:37:48.760]  讓他的生命可以成為別人的祝福
[00:37:48.760 --> 00:37:52.360]  我也求神幫助他和我
[00:37:52.360 --> 00:37:55.160]  在面對今天香港這個處境的時候
[00:37:55.160 --> 00:37:59.560]  我們來到有一些反思
[00:37:59.560 --> 00:38:02.760]  不是為自己個人的利益或者名聲
[00:38:03.560 --> 00:38:05.760]  去做一些取向
[00:38:05.760 --> 00:38:08.360]  而是真的面對著事實
[00:38:08.360 --> 00:38:11.360]  面對著我們在上帝面前
[00:38:11.360 --> 00:38:13.760]  個人內心裡面神給我們的呼召
[00:38:13.760 --> 00:38:17.560]  來對不同的事做一些評價和回應
[00:38:17.560 --> 00:38:20.360]  祈禱之後
[00:38:20.360 --> 00:38:21.360]  感謝主
[00:38:21.360 --> 00:38:22.160]  睡了覺了
[00:38:22.160 --> 00:38:26.760]  這個是內心裡面
[00:38:26.760 --> 00:38:29.760]  生命的學習和操練
[00:38:29.760 --> 00:38:31.360]  總結
[00:38:32.160 --> 00:38:34.360]  耶穌經歷過曠野的考驗
[00:38:34.360 --> 00:38:37.760]  在一個一無所有的環境裡面
[00:38:37.760 --> 00:38:40.360]  祂安然的來到獨處
[00:38:40.360 --> 00:38:41.760]  面對自己
[00:38:41.760 --> 00:38:43.160]  面對上帝
[00:38:43.160 --> 00:38:44.560]  面對考驗
[00:38:44.560 --> 00:38:48.960]  面對生命深處那個獸的一些的矽服
[00:38:48.960 --> 00:38:52.760]  但耶穌卻活然天堂的美善
[00:38:52.760 --> 00:38:57.360]  祂成為我們生命一個很美麗的榜樣
[00:38:57.360 --> 00:38:59.560]  與神相遇
[00:38:59.560 --> 00:39:01.960]  我們說有很多不同的軌跡
[00:39:02.960 --> 00:39:05.560]  其中一個就是藉著安靜獨處
[00:39:05.560 --> 00:39:08.360]  檢視我們生活
[00:39:08.360 --> 00:39:10.360]  是不是過一個簡樸
[00:39:10.360 --> 00:39:13.960]  還是一個很多時候浪費糟蹋
[00:39:13.960 --> 00:39:18.160]  更加重要是我們內在生命裡面那種操練
[00:39:18.160 --> 00:39:21.160]  期盼我們弟兄姊妹
[00:39:21.160 --> 00:39:25.360]  能夠找到你和神相遇的一個途徑
[00:39:25.360 --> 00:39:26.560]  我們一起祈禱
[00:39:29.960 --> 00:39:32.760]  張開主我們多謝你
[00:39:32.760 --> 00:39:37.560]  因為你創造天地
[00:39:37.560 --> 00:39:39.960]  大第六天
[00:39:39.960 --> 00:39:41.560]  你就安息
[00:39:41.560 --> 00:39:44.360]  都讓我們知道
[00:39:44.360 --> 00:39:47.360]  除了很多外在的活動
[00:39:47.360 --> 00:39:50.360]  我們都需要在上帝的面前
[00:39:50.360 --> 00:39:52.160]  有安靜
[00:39:52.160 --> 00:39:54.960]  重新去認識我們自己的時候
[00:39:54.960 --> 00:39:57.160]  所以我們求你
[00:39:57.960 --> 00:39:59.360]  藉著聖經的話語
[00:39:59.360 --> 00:40:00.760]  耶穌基督的榜樣
[00:40:00.760 --> 00:40:03.160]  來幫助我們能夠多學習
[00:40:03.160 --> 00:40:07.760]  來找到我們自己與神相遇的一個途徑
[00:40:07.760 --> 00:40:09.560]  我們獻上禱告感恩
[00:40:09.560 --> 00:40:10.760]  奉耶穌基督的聖名
[00:40:10.760 --> 00:40:11.760]  阿門

