
[00:00:00.000 --> 00:00:04.240]  今晚我好開心能夠在大家中間一起分享神的說話
[00:19:39.240 --> 00:19:43.320]  不要被我們的安殊令我們視而不見
[00:19:43.320 --> 00:19:45.880]  我們要放眼望出去
[00:19:45.880 --> 00:19:50.960]  今天教會四周的福音和唱其實很廣大
[00:19:50.960 --> 00:19:53.240]  從中國十四億的同胞
[00:19:53.240 --> 00:19:55.560]  到散居全球的壞人
[00:19:55.560 --> 00:19:59.920]  再到我們身邊不同國籍的勞工、留學生
[00:19:59.920 --> 00:20:02.600]  甚至我們去旅行的時候
[00:20:02.600 --> 00:20:05.360]  我們接觸到每一個生命
[00:20:05.360 --> 00:20:08.680]  這些都是神擺在我們眼前
[00:20:08.680 --> 00:20:11.720]  一群已經成熟的莊稼
[00:20:11.720 --> 00:20:13.960]  不知道我們能否看到呢?
[00:20:13.960 --> 00:20:17.120]  神讓我們接觸到這些生命的時候
[00:20:17.120 --> 00:20:20.720]  不知道你覺得神有沒有什麼心意呢?
[00:20:20.720 --> 00:20:25.080]  可惜就算我們看到這些莊稼已經熟
[00:20:25.080 --> 00:20:29.120]  今天阻礙地在當中去傳福音去宣教
[00:20:29.120 --> 00:20:31.720]  往往不是一些外在的環境
[00:20:31.720 --> 00:20:36.120]  而是我們的心態還有四個月
[00:20:36.120 --> 00:20:37.520]  我們總是覺得
[00:20:37.520 --> 00:20:39.520]  時候未到
[00:20:39.520 --> 00:20:41.920]  還有很多時間
[00:20:41.920 --> 00:20:44.280]  等我退休才去做
[00:20:44.280 --> 00:20:47.320]  等子女大一點我們才出去
[00:20:47.320 --> 00:20:50.720]  等我們經濟穩定一點我們才去參與
[00:20:50.720 --> 00:20:54.880]  這種拖延是宣教傳福音最大的敵人
[00:20:54.880 --> 00:20:59.720]  成熟的穀物不會等你退休才去收割
[00:20:59.720 --> 00:21:01.880]  如果收割不及時的時候
[00:21:01.880 --> 00:21:05.080]  穀物就會落在地上腐爛變質
[00:21:05.080 --> 00:21:08.560]  如果我們不及時去傳福音
[00:21:08.560 --> 00:21:12.680]  我們準備好的靈魂可能被這個世界擄去
[00:21:12.680 --> 00:21:16.440]  甚至沒有機會聽聞福音就離開世界
[00:21:16.440 --> 00:21:19.160]  我們作為曾經被拯救的人
[00:21:19.160 --> 00:21:22.600]  我們豈可無動於衷嗎?
[00:21:22.600 --> 00:21:25.840]  有時候我們繞道不去關心宣教
[00:21:25.840 --> 00:21:28.120]  因為我們覺得很遙遠
[00:21:28.120 --> 00:21:31.680]  是宣教士的工作是牧者傳道的責任
[00:21:31.680 --> 00:21:34.240]  與信徒無關
[00:21:34.240 --> 00:21:37.960]  另外有些信徒覺得自己能力很有限
[00:21:37.960 --> 00:21:39.080]  口才也不好
[00:21:39.080 --> 00:21:40.840]  沒有語言的天分
[00:21:40.840 --> 00:21:43.680]  沒有辦法去做收割的工作
[00:21:43.680 --> 00:21:46.320]  但在經文36到38節
[00:21:46.320 --> 00:21:49.920]  耶穌給我們一個很極大的安慰
[00:21:49.920 --> 00:21:52.040]  在這場宣教的運動當中
[00:21:52.040 --> 00:21:54.560]  原來有人在當中去殺種
[00:21:54.560 --> 00:21:57.120]  有人在當中去收割
[00:21:57.120 --> 00:22:01.000]  沒有任何一個人的付出是白費的
[00:22:01.000 --> 00:22:04.560]  有人在前人的勞苦根基中去收割
[00:22:04.560 --> 00:22:08.080]  有人為後人的收割默默地播種
[00:22:08.080 --> 00:22:11.160]  我們不需要羨慕其他人的果效
[00:22:11.160 --> 00:22:14.240]  也不需要覺得自己的付出很微小
[00:22:14.240 --> 00:22:17.760]  最重要的是我們要信服神的差遣
[00:22:17.760 --> 00:22:19.360]  神給你有多少
[00:22:19.360 --> 00:22:21.360]  你就做多少
[00:22:21.360 --> 00:22:23.920]  可能是一個很簡單的見證
[00:22:23.920 --> 00:22:26.520]  也可能是一個很簡單的分享
[00:22:26.520 --> 00:22:28.400]  甚至可能是為他祈禱
[00:22:28.400 --> 00:22:32.520]  或者參與一些宣教短宣的工作
[00:22:32.520 --> 00:22:36.960]  最重要的是我們每個人都要在當中去參與
[00:22:36.960 --> 00:22:39.520]  無論有多或者少
[00:22:39.520 --> 00:22:42.520]  最終大家都看見收成的時候
[00:22:42.520 --> 00:22:43.720]  就好像經文說
[00:22:43.720 --> 00:22:49.000]  洗殺種的和收割的一同快樂
[00:22:49.000 --> 00:22:53.160]  那位撒瑪利亞婦人就是一位殺種的人
[00:22:53.160 --> 00:22:54.880]  她沒有讀過神學
[00:22:54.880 --> 00:22:57.560]  她只經歷過破碎
[00:22:57.560 --> 00:22:59.560]  有她過去的故事
[00:22:59.560 --> 00:23:01.720]  她只做了一件事
[00:23:01.720 --> 00:23:04.960]  就是回到城裡說了一句話
[00:23:04.960 --> 00:23:06.320]  你們來看
[00:23:06.320 --> 00:23:10.800]  有一個人把我數來所做的一切事說出來
[00:23:10.800 --> 00:23:14.000]  難道這個人就是基督嗎?
[00:23:14.000 --> 00:23:16.480]  就是這句簡單的說話
[00:23:16.480 --> 00:23:19.200]  打動了全城人的心
[00:23:19.200 --> 00:23:21.040]  她沒有華麗的對白
[00:23:21.040 --> 00:23:22.720]  也沒有深奧的道理
[00:23:22.720 --> 00:23:25.560]  只是一個真實生命的見證
[00:23:25.560 --> 00:23:28.160]  在當中就打動了全城人
[00:23:28.160 --> 00:23:31.600]  帶領全城人來到耶穌的面前
[00:23:31.600 --> 00:23:34.040]  而耶穌就是一位收割的人
[00:23:34.040 --> 00:23:35.680]  就好像今天宣教士
[00:23:35.680 --> 00:23:38.040]  住在未信的人當中
[00:23:38.040 --> 00:23:40.320]  信的人就更加多了
[00:23:40.320 --> 00:23:43.200]  所以我們今天所做的每一件小事
[00:23:43.200 --> 00:23:46.440]  都可能成為別人信主的種子
[00:23:46.440 --> 00:23:49.320]  你可能只是參與短宣探訪
[00:23:49.320 --> 00:23:51.040]  好像剛才Virginia說
[00:23:51.040 --> 00:23:53.200]  去探訪表達你的關心
[00:23:53.200 --> 00:23:57.880]  也可能只是為某個宣教士奉獻
[00:23:57.880 --> 00:24:00.640]  或者在當中去代禱
[00:24:00.640 --> 00:24:02.360]  可能也在禱告裡面
[00:24:02.360 --> 00:24:06.400]  去紀念一群素未謀面的未得之民
[00:24:06.400 --> 00:24:09.680]  在你眼裡可能你覺得微不足道
[00:24:09.680 --> 00:24:11.680]  但是在神的眼中
[00:24:11.680 --> 00:24:16.800]  這些就是參與神宣教計劃
[00:24:16.800 --> 00:24:19.200]  很重要的事情
[00:24:19.200 --> 00:24:23.880]  有一年我參加了一個宣教士足跡的旅程
[00:24:23.880 --> 00:24:29.120]  去到一間昔日宣教士開辦的學校
[00:24:29.120 --> 00:24:32.360]  了解宣教士在當中的侍奉
[00:24:32.360 --> 00:24:34.400]  最令我震撼的是
[00:24:34.400 --> 00:24:36.800]  展覽館裡面有一幅牆
[00:24:36.800 --> 00:24:39.600]  寫滿了幾百個內話
[00:24:39.600 --> 00:24:43.720]  服侍的宣教士和弟子妹的名字
[00:24:43.720 --> 00:24:46.000]  當中有宣教士
[00:24:46.000 --> 00:24:47.320]  有護士
[00:24:47.320 --> 00:24:49.400]  也有其他人
[00:24:49.400 --> 00:24:51.840]  有些人一生留在中國
[00:24:51.840 --> 00:24:54.080]  甚至死在中國
[00:24:54.080 --> 00:24:57.360]  有部分人來華有幾次
[00:24:57.360 --> 00:24:59.800]  甚至是一家人
[00:24:59.800 --> 00:25:01.400]  大家不要忘記
[00:25:01.400 --> 00:25:04.520]  在當時交通不發達
[00:25:04.520 --> 00:25:08.480]  每一次從歐洲坐船來到中國的時候
[00:25:08.480 --> 00:25:11.080]  其實是要坐幾個月的船
[00:25:11.080 --> 00:25:13.080]  那艘船是沒有冷氣的
[00:25:13.080 --> 00:25:14.720]  沒有豪華的設備
[00:25:14.720 --> 00:25:17.520]  並不是今天的郵輪那麼快那麼舒服
[00:25:17.520 --> 00:25:20.160]  而是一段很艱辛的旅程
[00:25:20.160 --> 00:25:21.680]  雖然是那麼辛苦
[00:25:21.680 --> 00:25:23.760]  但是不要難了這些宣教士
[00:25:23.760 --> 00:25:27.320]  弟子妹來到中國服侍那份決心
[00:25:27.320 --> 00:25:32.720]  為什麼他們那麼願意為主擺上呢?
[00:25:32.720 --> 00:25:34.760]  因為他們很愛主
[00:25:34.760 --> 00:25:37.840]  更加愛主所愛的人
[00:25:37.840 --> 00:25:41.360]  他們看見拯救靈魂那份迫切性
[00:25:41.360 --> 00:25:44.880]  沒有神生命的人活在絕望裡面
[00:25:44.880 --> 00:25:46.600]  人的生命要改變
[00:25:46.600 --> 00:25:49.720]  必須讓人在當中去認識主
[00:25:49.720 --> 00:25:52.440]  所以經文在42節告訴他們
[00:25:52.440 --> 00:25:55.200]  那些撒瑪利亞人最後的結論是什麼?
[00:25:55.200 --> 00:25:58.560]  他們能夠藉著那位婦人的見證
[00:25:58.560 --> 00:26:00.840]  最後去接觸到耶穌基督
[00:26:00.840 --> 00:26:02.920]  他說他們親自聽見
[00:26:02.920 --> 00:26:06.800]  知道這個耶穌就是那位的救世主
[00:26:06.800 --> 00:26:09.520]  耶穌不單止是猶太人的主
[00:26:09.520 --> 00:26:12.000]  祂更加是一個救世主
[00:26:12.000 --> 00:26:15.400]  是普世裡面每一個族群的主
[00:26:15.400 --> 00:26:17.880]  這是一個普世的福音
[00:26:17.880 --> 00:26:19.840]  並不是屬於某一個民族
[00:26:19.840 --> 00:26:23.000]  而是關乎全世界每一個族群
[00:26:23.000 --> 00:26:25.600]  所以我們作為耶穌的跟隨者
[00:26:25.600 --> 00:26:29.120]  我們有責任將這個消息傳到地極
[00:26:29.120 --> 00:26:34.160]  猜拳宣教不是教會眾多事工其中一項
[00:26:34.160 --> 00:26:36.520]  而是教會存在的本質
[00:26:36.520 --> 00:26:41.800]  如果沒有宣教 教會就失去了在地上的意義
[00:26:41.800 --> 00:26:44.000]  一間教會是否健康
[00:26:44.000 --> 00:26:47.640]  不是在於有多少人進來這個禮堂
[00:26:47.640 --> 00:26:52.760]  而是在於有多少的門徒願意出去服侍這個社區
[00:26:52.760 --> 00:26:56.440]  在這個世界裡面為主作見證
[00:26:56.440 --> 00:27:00.040]  今天當我們聽見莊稼已經熟了
[00:27:00.040 --> 00:27:03.280]  我們可以怎樣在當中去回應呢?
[00:27:03.280 --> 00:27:07.000]  第一方面 我們可以不再擾導的觀察
[00:27:07.000 --> 00:27:09.000]  明天下午有一個講座
[00:27:09.000 --> 00:27:12.040]  很想邀請大家一起來出席
[00:27:12.040 --> 00:27:15.080]  這個講座就是請你們來幫助我們
[00:27:15.080 --> 00:27:17.600]  與土耳其教會同行
[00:27:17.600 --> 00:27:19.840]  有關歐洲福音的需要
[00:27:19.840 --> 00:27:23.000]  鼓勵大家一起在當中去聆聽
[00:27:23.000 --> 00:27:25.680]  當中有粵語的翻譯
[00:27:25.680 --> 00:27:28.600]  鼓勵大家一起在明天的下午
[00:27:28.600 --> 00:27:32.600]  可以來到當中一起聽這個講座
[00:27:32.600 --> 00:27:36.680]  第二方面 我們看見下星期有兩晚聚會
[00:27:36.680 --> 00:27:40.520]  就是猜拳晚會分享柬埔寨的情況
[00:27:40.520 --> 00:27:43.160]  鼓勵大家約團友一起出席
[00:27:43.160 --> 00:27:47.680]  相信你會有一個很豐富的收穫
[00:27:47.680 --> 00:27:51.160]  第二方面 不再拖延的行動
[00:27:51.160 --> 00:27:53.280]  不要再等四個月
[00:27:53.280 --> 00:27:56.400]  就在今天 好像撒瑪利亞婦人一樣
[00:27:56.400 --> 00:28:01.600]  簡單的邀請你身邊未信主的人來教會看看
[00:28:01.600 --> 00:28:05.680]  相信神會使用你這份擺賞
[00:28:05.680 --> 00:28:08.400]  學習耶穌一樣 走到人群當中
[00:28:08.400 --> 00:28:09.800]  立定心智
[00:28:09.800 --> 00:28:12.960]  今年參加最少一次的短宣
[00:28:12.960 --> 00:28:16.880]  認識宣教士 認識工場 分享見證
[00:28:16.880 --> 00:28:20.080]  將神的祝福帶到工場裡面
[00:28:20.080 --> 00:28:23.560]  第三方面 不再安逸的支持
[00:28:23.560 --> 00:28:25.600]  跨越自己的安書區
[00:28:25.600 --> 00:28:29.120]  為宣教士工場的需要在當中奉獻
[00:28:29.120 --> 00:28:31.480]  為未得之民在當中禱告
[00:28:31.480 --> 00:28:35.120]  為這些福音對象在當中禱告
[00:28:35.120 --> 00:28:36.920]  順服耶穌的教導
[00:28:36.920 --> 00:28:41.000]  求主差遣工人去收他的莊稼
[00:28:41.000 --> 00:28:42.480]  所以在總結的時候
[00:28:42.480 --> 00:28:44.760]  耶穌讓我們知道
[00:28:44.760 --> 00:28:47.960]  地上活著最大的動力
[00:28:47.960 --> 00:28:49.560]  令我們興奮
[00:28:49.560 --> 00:28:51.040]  不是麵包
[00:28:51.040 --> 00:28:53.720]  而是完成天父的託付
[00:28:53.720 --> 00:28:57.000]  今天我們可能像耶穌的門徒一樣
[00:28:57.000 --> 00:29:00.320]  在信仰的路程裡跟隨耶穌
[00:29:00.320 --> 00:29:05.280]  但常常都跟不上耶穌上耶路撒冷的步伐
[00:29:05.280 --> 00:29:07.280]  不明白神的心意
[00:29:07.280 --> 00:29:09.680]  只是關心地上的事
[00:29:09.680 --> 00:29:11.600]  可能是教會的財務
[00:29:11.600 --> 00:29:13.760]  可能人數有沒有增加
[00:29:13.760 --> 00:29:17.040]  有沒有在當中去守一些規矩
[00:29:17.040 --> 00:29:18.200]  這些都重要的
[00:29:18.200 --> 00:29:19.640]  但耶穌所關心的
[00:29:19.640 --> 00:29:24.200]  就是那些如同揚沒有木人一般的群眾
[00:29:24.200 --> 00:29:26.440]  他們活在黑暗裡面
[00:29:26.440 --> 00:29:32.000]  找不到人在當中讓這個福音讓他們聽見
[00:29:32.000 --> 00:29:34.040]  也看不到將來
[00:29:34.040 --> 00:29:37.880]  讓我們再次去聆聽耶穌給我們的聲音
[00:29:37.880 --> 00:29:42.080]  我們的食物去遵行差外來者的旨意
[00:29:42.080 --> 00:29:43.920]  作成祂的功
[00:29:43.920 --> 00:29:47.400]  你是不是願意讓遵行神的旨意
[00:29:47.400 --> 00:29:50.120]  成為你生命的飽足呢?
[00:29:50.120 --> 00:29:53.880]  你是不是願意放下還有四個月的藉口
[00:29:53.880 --> 00:29:57.320]  跨越你的安恕區參與短宣
[00:29:57.320 --> 00:30:00.520]  去到人群當中舉目觀看
[00:30:00.520 --> 00:30:03.040]  那些已經發白的裝甲呢?
[00:30:03.040 --> 00:30:05.720]  今天我們要告訴自己
[00:30:05.720 --> 00:30:08.000]  我們是耶穌基督的門徒
[00:30:08.000 --> 00:30:10.880]  教會必須要起來去履行的
[00:30:10.880 --> 00:30:13.880]  這個神給我們最偉大的使命
[00:30:13.880 --> 00:30:17.360]  就是向普天之下傳福音給萬民聽
[00:30:17.360 --> 00:30:22.120]  願我們不再只是為那些扭曲的食物努力
[00:30:22.120 --> 00:30:26.120]  不再只是享受人與神美好的團體
[00:30:26.120 --> 00:30:29.040]  而是活出大使命最重要的部分
[00:30:29.040 --> 00:30:32.440]  就是洗萬民作主的門徒
[00:30:32.440 --> 00:30:35.240]  今天宣教士不再擾導
[00:30:35.240 --> 00:30:37.480]  他們效法耶穌的榜樣
[00:30:37.480 --> 00:30:40.520]  和耶穌同行進入人群裡面
[00:30:40.520 --> 00:30:43.640]  靠著面對每一天的挑戰
[00:30:43.640 --> 00:30:45.320]  為主作見證
[00:30:45.320 --> 00:30:47.960]  然而我們同樣的都不再擾導
[00:30:47.960 --> 00:30:49.280]  立定心智
[00:30:49.280 --> 00:30:51.640]  以神的心為心
[00:30:51.640 --> 00:30:53.640]  以神的躬為糧
[00:30:53.640 --> 00:30:56.560]  你又願不願意獻上呢?
[00:30:56.560 --> 00:30:58.560]  我們一起去祈禱吧
[00:30:58.560 --> 00:31:02.840]  請大家一起低頭的時候
[00:31:02.840 --> 00:31:04.840]  我邀請大家合上眼睛
[00:31:04.840 --> 00:31:10.680]  我想問問在座的弟兄姊妹
[00:31:10.680 --> 00:31:12.280]  你聽完今天的分享
[00:31:12.280 --> 00:31:14.280]  神對你有什麼提醒呢?
[00:31:14.280 --> 00:31:20.640]  很想給大家一個挑戰
[00:31:20.640 --> 00:31:22.640]  不知有多少弟兄姊妹
[00:31:22.640 --> 00:31:23.920]  向神立志
[00:31:23.920 --> 00:31:26.800]  以神的榮耀為一生的使命
[00:31:26.800 --> 00:31:28.640]  願意傳言獻上
[00:31:28.640 --> 00:31:30.200]  被主使用
[00:31:30.200 --> 00:31:31.800]  無論在職場
[00:31:31.800 --> 00:31:35.280]  家庭甚至生活中作美好的見證
[00:31:35.280 --> 00:31:37.120]  有多少弟兄姊妹願意呢?
[00:31:37.120 --> 00:31:38.080]  請你舉舉手
[00:31:38.080 --> 00:31:40.280]  好 提見
[00:31:40.280 --> 00:31:41.600]  有多少弟兄姊妹
[00:31:41.600 --> 00:31:42.920]  也願意從今天
[00:31:42.920 --> 00:31:45.520]  直到耶穌基督再回來的日子
[00:31:45.520 --> 00:31:47.800]  仍然同心興旺福音
[00:31:47.800 --> 00:31:51.680]  無論本地的報道或海外的猜拳
[00:31:51.680 --> 00:31:54.240]  你也願意透過禱告、金錢
[00:31:54.240 --> 00:31:57.240]  生命在當中去支持福音事供
[00:31:57.240 --> 00:31:58.400]  有多少人願意呢?
[00:31:58.400 --> 00:31:59.200]  好 提見
[00:31:59.200 --> 00:32:00.400]  好 感謝主
[00:32:00.400 --> 00:32:02.400]  好 我們一起去祈禱
[00:32:02.400 --> 00:32:03.840]  天父我們感謝祢
[00:32:03.840 --> 00:32:06.680]  因為祢差遣了祢愛子耶穌基督
[00:32:06.680 --> 00:32:08.200]  來到世間
[00:32:08.200 --> 00:32:10.800]  尋找拯救失蹤的人
[00:32:10.800 --> 00:32:12.880]  主耶穌求祢赦免我們
[00:32:12.880 --> 00:32:16.400]  因為我們常常只顧念自己的需要
[00:32:16.400 --> 00:32:19.720]  卻忽略了祢對萬民的心意
[00:32:19.720 --> 00:32:22.360]  求主祢打開我們屬靈的眼睛
[00:32:22.360 --> 00:32:24.640]  讓我們能夠舉目觀看
[00:32:24.640 --> 00:32:26.840]  看見那些成熟的莊稼
[00:32:26.840 --> 00:32:29.840]  求祢將那些靈魂的負擔
[00:32:29.840 --> 00:32:31.520]  放在我們心裡
[00:32:31.520 --> 00:32:33.440]  使我們不再拖延
[00:32:33.440 --> 00:32:34.800]  不再擾路
[00:32:34.800 --> 00:32:36.480]  不再找藉口
[00:32:36.480 --> 00:32:37.400]  願祢的旨意
[00:32:37.400 --> 00:32:40.360]  行在地上如同行在天上
[00:32:40.360 --> 00:32:42.600]  願我們一生能夠以祢
[00:32:42.600 --> 00:32:43.960]  遵行祢的旨意
[00:32:43.960 --> 00:32:47.160]  為我們的食物食到見主免
[00:32:47.160 --> 00:32:49.400]  奉靠主耶穌得勝明節祈求
[00:32:49.400 --> 00:32:50.400]  阿門
