
[00:00:00.000 --> 00:00:06.000]  今天是我今年第一場的講道
[00:20:39.520 --> 00:20:41.200]  很天真地以為
[00:20:41.200 --> 00:20:43.600]  我好 人好 大家好
[00:20:43.600 --> 00:20:46.560]  誰知很快就大開眼界了
[00:20:46.560 --> 00:20:49.760]  一次跟三個team head開會
[00:20:49.760 --> 00:20:52.400]  兩個說自己是基督徒
[00:20:52.400 --> 00:20:54.720]  一個說自己是無神的
[00:20:54.720 --> 00:20:56.320]  開會沒多久
[00:20:56.320 --> 00:21:00.800]  兩位信徒就粗口互騙互插
[00:21:00.800 --> 00:21:02.880]  非見你來我往
[00:21:02.880 --> 00:21:06.240]  做世的我只好好像看戲一樣
[00:21:06.240 --> 00:21:07.680]  不出聲
[00:21:07.680 --> 00:21:10.560]  最後要由那位無神的
[00:21:10.560 --> 00:21:12.000]  出來做好人
[00:21:12.000 --> 00:21:14.240]  分開他們
[00:21:14.240 --> 00:21:16.080]  只有我不敢再跟別人說
[00:21:16.080 --> 00:21:19.040]  我是基督徒
[00:21:19.040 --> 00:21:20.320]  阿明仔更加說
[00:21:20.320 --> 00:21:21.840]  因為他們
[00:21:21.840 --> 00:21:26.640]  阿明仔打死都不信耶穌
[00:21:26.640 --> 00:21:28.400]  捱了三年
[00:21:28.400 --> 00:21:31.120]  我升了做team head
[00:21:31.120 --> 00:21:34.400]  部門有一個下屬叫阿達
[00:21:34.400 --> 00:21:37.600]  他說看在我們大家是主內弟兄
[00:21:37.600 --> 00:21:39.600]  他一定會支持我
[00:21:39.600 --> 00:21:41.840]  所以我都會好照他
[00:21:41.840 --> 00:21:45.680]  好看他
[00:21:45.680 --> 00:21:48.720]  之後不知為何他很快就升了上位
[00:21:48.720 --> 00:21:51.440]  我就被人調了部門
[00:21:51.440 --> 00:21:54.160]  那時有一位前下屬忍不住跟我說
[00:21:54.160 --> 00:21:56.880]  這位滿面忠誠的阿達
[00:21:56.880 --> 00:22:00.080]  他不斷地向老闆擦鞋
[00:22:00.080 --> 00:22:02.400]  還四處說我壞話
[00:22:02.400 --> 00:22:04.880]  戳我背
[00:22:04.880 --> 00:22:07.600]  還在我的team裡搞分化
[00:22:07.600 --> 00:22:09.280]  搞小圈子
[00:22:09.280 --> 00:22:10.080]  唉
[00:22:10.080 --> 00:22:13.600]  真是一個好主內
[00:22:13.600 --> 00:22:15.920]  這樣的好主內的見證
[00:22:15.920 --> 00:22:17.040]  好見證
[00:22:17.040 --> 00:22:22.640]  各位聽眾朋友你們見過沒有
[00:22:22.640 --> 00:22:24.560]  在惡人谷我學會了什麼
[00:22:24.560 --> 00:22:28.240]  惡人不是一定會對你很惡死
[00:22:28.240 --> 00:22:32.880]  但可以在你背後插刀的忘恩負義之徒
[00:22:32.880 --> 00:22:37.840]  更加可以是笑嘻嘻的虛偽化理財
[00:22:37.840 --> 00:22:39.840]  就好像我的新老闆
[00:22:39.840 --> 00:22:43.920]  整天笑嘻嘻都不知道他笑什麼
[00:22:43.920 --> 00:22:48.480]  但他來之前其實我已經收到消息
[00:22:48.480 --> 00:22:51.680]  是個笑臉虎
[00:22:51.680 --> 00:22:53.520]  我同事May姐說
[00:22:53.520 --> 00:22:58.960]  之前在舊公司被她的好人樣騙了
[00:22:58.960 --> 00:23:00.720]  全信她
[00:23:00.720 --> 00:23:04.640]  誰知最後被她出陰招橫掃
[00:23:04.640 --> 00:23:07.520]  笑著逼她走
[00:23:07.520 --> 00:23:09.520]  搞到May姐很低落
[00:23:09.520 --> 00:23:12.800]  還要去見心理輔導
[00:23:12.800 --> 00:23:16.960]  現在一聽到新老闆居然是她
[00:23:16.960 --> 00:23:22.400]  怕到May姐馬上打辭職信走人
[00:23:22.400 --> 00:23:24.720]  接著我陸陸續續發覺
[00:23:24.720 --> 00:23:27.520]  有人劈炮不撈
[00:23:27.520 --> 00:23:31.040]  我就開始滴汗了
[00:23:31.040 --> 00:23:32.320]  新老闆初來的時候
[00:23:32.320 --> 00:23:35.680]  不斷說要親民要關心他下面每一個團隊
[00:23:35.680 --> 00:23:38.880]  但他從來沒有跟我談過我的工作
[00:23:38.880 --> 00:23:41.840]  沒有問過我對團隊有什麼需要
[00:23:41.840 --> 00:23:46.000]  他甚至沒有問候我一聲
[00:23:46.000 --> 00:23:48.880]  他有什麼想做的就找他的跟班來傳達
[00:23:48.880 --> 00:23:52.080]  老實說他對我的團隊一無所知
[00:23:52.080 --> 00:23:53.280]  就好像今天這樣
[00:23:53.280 --> 00:23:57.280]  他的跟班忽然陰陽怪氣的走來跟我說
[00:23:57.280 --> 00:24:01.360]  你的下屬說你做得不好
[00:24:01.360 --> 00:24:02.960]  那誰是下屬?
[00:24:02.960 --> 00:24:04.880]  不能說
[00:24:04.880 --> 00:24:06.240]  不能說就算了
[00:24:06.240 --> 00:24:08.480]  那我哪方面做得不好?
[00:24:08.480 --> 00:24:10.560]  讓我改善一下
[00:24:10.560 --> 00:24:11.840]  都不肯說
[00:24:11.840 --> 00:24:14.240]  你自己想一想吧
[00:24:14.240 --> 00:24:15.760]  那是什麼?
[00:24:15.760 --> 00:24:18.000]  老屈嗎?
[00:24:18.000 --> 00:24:19.760]  各位聽眾朋友
[00:24:19.760 --> 00:24:24.160]  你有沒有試過這樣被人老屈過呢?
[00:24:24.160 --> 00:24:25.920]  那傢伙究竟想怎樣呢?
[00:24:25.920 --> 00:24:27.360]  我很疑惑
[00:24:27.360 --> 00:24:29.680]  一直想到下班
[00:24:29.680 --> 00:24:33.440]  下班的時候就被強哥拉到Pub Happy Hour
[00:24:33.440 --> 00:24:34.720]  兩杯落肚之後
[00:24:34.720 --> 00:24:36.320]  強哥就開始來事了
[00:24:36.320 --> 00:24:39.600]  不斷發牢騷爆公司的黑幕
[00:24:39.600 --> 00:24:41.440]  明顯的都替他慘
[00:24:41.440 --> 00:24:43.520]  雖然他貴為部門經理
[00:24:43.520 --> 00:24:44.880]  有經驗有業績
[00:24:44.880 --> 00:24:47.840]  有忠誠對人對公司
[00:24:47.840 --> 00:24:51.200]  但可能是他太直了
[00:24:51.200 --> 00:24:53.520]  一直被公司投閒置散
[00:24:53.520 --> 00:24:54.960]  眼見快要退休了
[00:24:54.960 --> 00:24:57.840]  一輩子就是這樣過了
[00:24:57.840 --> 00:24:58.880]  喝到差不多
[00:24:58.880 --> 00:24:59.920]  我看看手錶
[00:24:59.920 --> 00:25:03.920]  我還是要在時間要回家交人了
[00:25:03.920 --> 00:25:06.480]  但強哥拉著我不肯讓我走
[00:25:06.480 --> 00:25:08.160]  說今晚不醉無歸
[00:25:08.160 --> 00:25:11.680]  徹底放鬆放開自我
[00:25:11.680 --> 00:25:15.600]  慘了今晚有得捱了
[00:25:15.600 --> 00:25:16.880]  喝到差不多
[00:25:16.880 --> 00:25:18.720]  他忽然哭著說
[00:25:18.720 --> 00:25:20.720]  新老闆言而無信
[00:25:20.720 --> 00:25:22.880]  答應升職結果沒事
[00:25:22.880 --> 00:25:24.720]  原來他嫌我老
[00:25:24.720 --> 00:25:28.080]  真是沒口齒的卑鄙小人
[00:25:28.080 --> 00:25:31.120]  看來他真的醉了
[00:25:31.120 --> 00:25:33.920]  不過我終於明白為什麼
[00:25:33.920 --> 00:25:35.920]  新老闆一開始來的時候
[00:25:35.920 --> 00:25:37.920]  和強哥摟頭摟脖子
[00:25:37.920 --> 00:25:39.920]  最近見到他總是
[00:25:39.920 --> 00:25:41.600]  眼神飄忽
[00:25:41.600 --> 00:25:43.120]  左閃右避
[00:25:43.120 --> 00:25:45.120]  原來他心虛
[00:25:45.120 --> 00:25:47.120]  強哥繼續說
[00:25:47.120 --> 00:25:49.920]  那傢伙今天忽然站在我房門口
[00:25:49.920 --> 00:25:51.920]  說有事要諮詢我意見
[00:25:51.920 --> 00:25:53.200]  說兩句
[00:25:53.200 --> 00:25:54.480]  是鬼諮詢嗎
[00:25:54.480 --> 00:25:55.600]  想套料
[00:25:55.600 --> 00:25:58.400]  想我撐他的改革
[00:25:58.400 --> 00:26:00.400]  你當我傻嗎
[00:26:00.400 --> 00:26:03.920]  我知道你被董事局逼要搞改革
[00:26:03.920 --> 00:26:05.920]  就下來和我下嘴
[00:26:05.920 --> 00:26:07.920]  哄我撐你
[00:26:07.920 --> 00:26:10.480]  我有那麼容易被你擺上枱嗎
[00:26:10.480 --> 00:26:12.640]  用什麼之後你和全世界說
[00:26:12.640 --> 00:26:14.640]  我很支持你
[00:26:14.640 --> 00:26:17.040]  我很擁抱你的改革
[00:26:17.040 --> 00:26:20.080]  我怎麼和你們這班小的交代
[00:26:20.080 --> 00:26:24.960]  強哥繼續說
[00:26:24.960 --> 00:26:26.560]  那傢伙沒有誠意
[00:26:26.560 --> 00:26:28.560]  全程站在我房門口
[00:26:28.560 --> 00:26:29.440]  不敢進來
[00:26:29.440 --> 00:26:31.440]  好像怕我打他一樣
[00:26:31.440 --> 00:26:34.000]  沒有急事又要搞小動作
[00:26:34.000 --> 00:26:36.000]  小動作多多
[00:26:36.000 --> 00:26:38.000]  他只是嘟嘟嘟嘟嘟
[00:26:38.000 --> 00:26:40.000]  不好意思
[00:26:40.000 --> 00:26:42.000]  不能說粗口不能出街
[00:26:42.000 --> 00:26:45.440]  最後強哥語重心長地和我說
[00:26:45.440 --> 00:26:47.440]  弟弟
[00:26:47.440 --> 00:26:49.440]  朝友的小動作會繼續來
[00:26:49.440 --> 00:26:51.440]  我就快退休了
[00:26:51.440 --> 00:26:53.440]  你自己好自為之
[00:26:53.440 --> 00:26:57.440]  我突然覺得
[00:26:57.440 --> 00:26:59.440]  不單滴汗我滿頭冷汗
[00:26:59.440 --> 00:27:01.440]  好冷
[00:27:01.440 --> 00:27:03.440]  終於捱到回家了
[00:27:03.440 --> 00:27:05.440]  好累
[00:27:05.440 --> 00:27:07.440]  這樣就一天了
[00:27:07.440 --> 00:27:09.440]  睡覺前我祈禱
[00:27:09.440 --> 00:27:11.440]  耶穌啊
[00:27:11.440 --> 00:27:13.440]  我還要留在這個惡人谷多久
[00:27:13.440 --> 00:27:15.440]  我只是想安安分分地
[00:27:15.440 --> 00:27:17.440]  打好這份工作
[00:27:17.440 --> 00:27:19.440]  為什麼越來越難做
[00:27:19.440 --> 00:27:21.440]  你什麼時候回來
[00:27:21.440 --> 00:27:23.440]  最好快點
[00:27:23.440 --> 00:27:25.440]  最好在我退休前
[00:27:25.440 --> 00:27:27.440]  如果不是
[00:27:27.440 --> 00:27:29.440]  我遲早會變惡人
[00:27:29.440 --> 00:27:31.440]  阿門
[00:27:31.440 --> 00:27:33.440]  劇院
[00:27:33.440 --> 00:27:35.440]  幻想一下
[00:27:35.440 --> 00:27:37.440]  如果你是主角
[00:27:37.440 --> 00:27:39.440]  你現在有什麼想法
[00:27:39.440 --> 00:27:41.440]  對著惡人的匯眾
[00:27:41.440 --> 00:27:43.440]  你會不會很想用自己的方法
[00:27:43.440 --> 00:27:45.440]  去面對去對抗
[00:27:45.440 --> 00:27:47.440]  你自己的方法
[00:27:47.440 --> 00:27:49.440]  通常是什麼
[00:27:49.440 --> 00:27:51.440]  以暴易暴
[00:27:51.440 --> 00:27:53.440]  以黑吃黑
[00:27:53.440 --> 00:27:55.440]  我們那一代常常說
[00:27:55.440 --> 00:27:57.440]  很流行說的是什麼
[00:27:57.440 --> 00:27:59.440]  用麻包袋套住他
[00:27:59.440 --> 00:28:01.440]  然後打死他
[00:28:01.440 --> 00:28:03.440]  想想都爽
[00:28:03.440 --> 00:28:05.440]  但想想就好了
[00:28:05.440 --> 00:28:07.440]  想想就好了
[00:28:07.440 --> 00:28:09.440]  這樣
[00:28:09.440 --> 00:28:11.440]  如果我這樣做
[00:28:11.440 --> 00:28:13.440]  我還是不是真的相信
[00:28:13.440 --> 00:28:15.440]  我口中的認信
[00:28:15.440 --> 00:28:17.440]  還不是相信
[00:28:17.440 --> 00:28:19.440]  我信上帝
[00:28:19.440 --> 00:28:21.440]  他是全能的父 創造天地的主
[00:28:21.440 --> 00:28:23.440]  我們
[00:28:23.440 --> 00:28:25.440]  常常說上帝會說什麼
[00:28:25.440 --> 00:28:27.440]  新冤在我 我必報應
[00:28:27.440 --> 00:28:29.440]  但是我們很多時候
[00:28:29.440 --> 00:28:31.440]  是怎麼說
[00:28:31.440 --> 00:28:33.440]  不用麻煩你了 上帝
[00:28:33.440 --> 00:28:35.440]  我自己去新冤 我自己去報應
[00:28:35.440 --> 00:28:39.440]  有沒有想過
[00:28:39.440 --> 00:28:41.440]  上帝有時只是要我
[00:28:41.440 --> 00:28:43.440]  靜下來 停下來 不要亂來
[00:28:43.440 --> 00:28:45.440]  靜候
[00:28:45.440 --> 00:28:47.440]  他幫我做事
[00:28:47.440 --> 00:28:49.440]  留意詩篇第一篇
[00:28:49.440 --> 00:28:51.440]  詮詩有
[00:28:51.440 --> 00:28:55.440]  很多動和靜的對比
[00:28:55.440 --> 00:28:57.440]  一直躁動的
[00:28:57.440 --> 00:29:01.440]  蟲 蚱 座 吹散 站立
[00:29:01.440 --> 00:29:03.440]  全部行動的字
[00:29:03.440 --> 00:29:05.440]  都是惡人
[00:29:05.440 --> 00:29:07.440]  義人就只是
[00:29:07.440 --> 00:29:09.440]  靜態的喜愛思想
[00:29:09.440 --> 00:29:11.440]  靜態的像一棵樹
[00:29:11.440 --> 00:29:13.440]  心心紮根
[00:29:19.440 --> 00:29:21.440]  有時候我們需要的是
[00:29:21.440 --> 00:29:23.440]  更多在主裡面
[00:29:23.440 --> 00:29:25.440]  等候的那種靜
[00:29:25.440 --> 00:29:27.440]  上帝不要你動
[00:29:27.440 --> 00:29:29.440]  你就最好
[00:29:29.440 --> 00:29:31.440]  不要亂來
[00:29:31.440 --> 00:29:37.440]  當我們細讀詩篇第一篇的時候
[00:29:37.440 --> 00:29:39.440]  你會慢慢發覺
[00:29:39.440 --> 00:29:41.440]  詩人其實不在描繪
[00:29:41.440 --> 00:29:45.440]  一個不存在的虛幻的烏托邦
[00:29:45.440 --> 00:29:47.440]  也說出了
[00:29:47.440 --> 00:29:49.440]  他對神子民
[00:29:49.440 --> 00:29:53.440]  對你和我的要求
[00:29:53.440 --> 00:29:55.440]  詩篇第一篇
[00:29:55.440 --> 00:29:57.440]  要求屬神的人選擇
[00:29:57.440 --> 00:29:59.440]  走義人的道路
[00:29:59.440 --> 00:30:01.440]  要求義人毀身
[00:30:01.440 --> 00:30:03.440]  包括毀身他的說話
[00:30:03.440 --> 00:30:05.440]  他的話語 他的命令
[00:30:05.440 --> 00:30:07.440]  還要毀身
[00:30:07.440 --> 00:30:09.440]  是各同世人
[00:30:09.440 --> 00:30:13.440]  有分別的生活
[00:30:13.440 --> 00:30:15.440]  要做有福的義人
[00:30:15.440 --> 00:30:17.440]  必須在善和惡中間
[00:30:17.440 --> 00:30:19.440]  作出選擇
[00:30:19.440 --> 00:30:21.440]  你一是走義人的路
[00:30:21.440 --> 00:30:23.440]  一是走惡人的路
[00:30:23.440 --> 00:30:25.440]  你不能騎牆
[00:30:25.440 --> 00:30:27.440]  必須選擇
[00:30:27.440 --> 00:30:31.440]  而詩中所應許的是
[00:30:31.440 --> 00:30:33.440]  義人多結果子的順利
[00:30:33.440 --> 00:30:35.440]  是將來在天國
[00:30:35.440 --> 00:30:37.440]  站立得穩
[00:30:37.440 --> 00:30:41.440]  而不是強調在今世的地上的榮華富貴
[00:30:41.440 --> 00:30:43.440]  或者地上的義人
[00:30:43.440 --> 00:30:47.440]  富貴 或者地上的義眼部
[00:30:47.440 --> 00:30:51.440]  只是到最後
[00:30:51.440 --> 00:30:53.440]  詩人對選擇走義路的人
[00:30:53.440 --> 00:30:55.440]  有一個很重要的應許
[00:30:55.440 --> 00:30:59.440]  因為耶和華知道義人的道路
[00:30:59.440 --> 00:31:01.440]  惡人的道路卻必滅亡
[00:31:01.440 --> 00:31:03.440]  第六節應許的是什麼?
[00:31:03.440 --> 00:31:05.440]  不單止惡人的道路
[00:31:05.440 --> 00:31:07.440]  必滅亡 義人必永存
[00:31:07.440 --> 00:31:09.440]  更重要的是
[00:31:09.440 --> 00:31:11.440]  耶和華神知道
[00:31:11.440 --> 00:31:13.440]  知道這個詞含有
[00:31:13.440 --> 00:31:15.440]  欣賞和關注的意思
[00:31:15.440 --> 00:31:17.440]  神知道你的狀況
[00:31:17.440 --> 00:31:19.440]  祂欣賞和關注你
[00:31:19.440 --> 00:31:21.440]  祂的眼是看著你這個義人
[00:31:21.440 --> 00:31:23.440]  因為你選擇走祂的義路
[00:31:23.440 --> 00:31:25.440]  詩篇第一篇被稱為
[00:31:25.440 --> 00:31:27.440]  全詩篇 全個詩篇的一個序言
[00:31:27.440 --> 00:31:29.440]  開宗明義說出
[00:31:29.440 --> 00:31:31.440]  整篇詩篇的目的
[00:31:31.440 --> 00:31:33.440]  是為了保證
[00:31:33.440 --> 00:31:35.440]  我們在天國的道路
[00:31:35.440 --> 00:31:37.440]  是有道路的
[00:31:37.440 --> 00:31:39.440]  開宗明義說出
[00:31:39.440 --> 00:31:41.440]  整篇詩篇的目的
[00:31:41.440 --> 00:31:43.440]  和主旨就是
[00:31:43.440 --> 00:31:45.440]  指出惡人和義人的分別
[00:31:45.440 --> 00:31:47.440]  並且鼓勵讀者
[00:31:47.440 --> 00:31:49.440]  每一個去選擇
[00:31:49.440 --> 00:31:51.440]  做一個蒙福的義人
[00:31:51.440 --> 00:31:53.440]  詩人用了不少的對比
[00:31:53.440 --> 00:31:55.440]  包括義人和惡人的道路
[00:31:55.440 --> 00:31:57.440]  包括兩者的
[00:31:57.440 --> 00:31:59.440]  忠告的對比
[00:31:59.440 --> 00:32:01.440]  包括正和動的對比
[00:32:01.440 --> 00:32:03.440]  他鼓勵我們選擇做義人
[00:32:03.440 --> 00:32:05.440]  最後他用全詩的道路
[00:32:05.440 --> 00:32:07.440]  最後他用全詩的
[00:32:07.440 --> 00:32:09.440]  第一個詞「有福」
[00:32:09.440 --> 00:32:11.440]  「福」字去對比
[00:32:11.440 --> 00:32:13.440]  最後的詞「滅亡」
[00:32:13.440 --> 00:32:15.440]  去強調
[00:32:15.440 --> 00:32:17.440]  義人必有福
[00:32:17.440 --> 00:32:19.440]  惡人必滅亡
[00:32:19.440 --> 00:32:21.440]  一頭一尾有始有終
[00:32:21.440 --> 00:32:23.440]  這個詞更有趣
[00:32:23.440 --> 00:32:25.440]  如果你去讀原文
[00:32:25.440 --> 00:32:27.440]  「有福」這個字
[00:32:27.440 --> 00:32:29.440]  開頭的詞
[00:32:29.440 --> 00:32:31.440]  希伯來書是
[00:32:31.440 --> 00:32:33.440]  由右邊寫起的
[00:32:33.440 --> 00:32:35.440]  所以「有福」這個詞
[00:32:35.440 --> 00:32:37.440]  第一個字母
[00:32:37.440 --> 00:32:39.440]  是希伯來文
[00:32:39.440 --> 00:32:41.440]  二十二個字母的第一個
[00:32:41.440 --> 00:32:43.440]  而「滅亡」這個字
[00:32:43.440 --> 00:32:45.440]  第一個字母
[00:32:45.440 --> 00:32:47.440]  就是希伯來字母的最後一個
[00:32:47.440 --> 00:32:49.440]  那暗示了什麼呢?
[00:32:49.440 --> 00:32:51.440]  我很認同
[00:32:51.440 --> 00:32:53.440]  鄺炳釗博士的說法
[00:32:53.440 --> 00:32:55.440]  全詩暗示了
[00:32:55.440 --> 00:32:57.440]  內容是永遠適用的
[00:32:57.440 --> 00:33:01.440]  不是永遠的
[00:33:01.440 --> 00:33:03.440]  不是一時三刻的
[00:33:03.440 --> 00:33:05.440]  就像主耶穌說的
[00:33:05.440 --> 00:33:07.440]  「我是創始成終」
[00:33:07.440 --> 00:33:09.440]  「我是α Ω」
[00:33:09.440 --> 00:33:13.440]  不要以人
[00:33:13.440 --> 00:33:15.440]  我們只以為有限的時間去看
[00:33:15.440 --> 00:33:19.440]  神的審判是最後永遠的
[00:33:19.440 --> 00:33:23.440]  今天當我們好像身處
[00:33:23.440 --> 00:33:25.440]  惡人的會眾裡面
[00:33:25.440 --> 00:33:27.440]  看不到善有善報
[00:33:27.440 --> 00:33:29.440]  惡有惡報
[00:33:29.440 --> 00:33:31.440]  當我感到灰心
[00:33:31.440 --> 00:33:33.440]  乏力
[00:33:33.440 --> 00:33:35.440]  想放棄
[00:33:35.440 --> 00:33:37.440]  覺得再努力都是沒用的
[00:33:37.440 --> 00:33:39.440]  當我懷疑義人
[00:33:39.440 --> 00:33:41.440]  是否真的能夠結出果子
[00:33:41.440 --> 00:33:43.440]  這個時候
[00:33:43.440 --> 00:33:45.440]  詩人就很鄭重地告訴你
[00:33:45.440 --> 00:33:47.440]  你所看到的不是永遠的結局
[00:33:47.440 --> 00:33:51.440]  因為那位永遠的神
[00:33:51.440 --> 00:33:53.440]  是看到的
[00:33:53.440 --> 00:33:55.440]  祂看著你
[00:33:55.440 --> 00:33:57.440]  祂知道你的道路
[00:33:57.440 --> 00:33:59.440]  祂知道你真的能夠承載
[00:33:59.440 --> 00:34:01.440]  我一生的
[00:34:01.440 --> 00:34:03.440]  我的全能的
[00:34:03.440 --> 00:34:05.440]  我的父 我的主 我的神
[00:34:05.440 --> 00:34:09.440]  你願不願意因為這個信
[00:34:09.440 --> 00:34:11.440]  而活出一個
[00:34:11.440 --> 00:34:13.440]  和世界不同的義人的生活
[00:34:13.440 --> 00:34:19.440]  今天我不知道你可不可以看到
[00:34:19.440 --> 00:34:21.440]  義人你自己結出的果子
[00:34:21.440 --> 00:34:23.440]  或者你今世都看不到
[00:34:23.440 --> 00:34:25.440]  因為這個世界是
[00:34:25.440 --> 00:34:27.440]  壞的見證實在很多
[00:34:27.440 --> 00:34:31.440]  但是我可以確切地告訴你
[00:34:31.440 --> 00:34:33.440]  我有經歷過
[00:34:33.440 --> 00:34:35.440]  和看過一個很好的例子
[00:34:35.440 --> 00:34:39.440]  前年我曾經在一篇題為
[00:34:39.440 --> 00:34:41.440]  《未曾如我》的講道裏面
[00:34:41.440 --> 00:34:43.440]  提過我的幼稚園老師
[00:34:43.440 --> 00:34:45.440]  林瑞端老師
[00:34:45.440 --> 00:34:49.440]  林瑞端老師
[00:34:49.440 --> 00:34:51.440]  我的名字是不是和我很像
[00:34:53.440 --> 00:34:55.440]  我有時猜我入到那間
[00:34:55.440 --> 00:34:57.440]  即是我父母帶我去
[00:34:57.440 --> 00:34:59.440]  考三間一條龍的幼稚園
[00:34:59.440 --> 00:35:03.440]  結果只有這間在九龍城的
[00:35:03.440 --> 00:35:05.440]  收我 林先生教的
[00:35:05.440 --> 00:35:09.440]  我們當時叫老師 是叫先生
[00:35:09.440 --> 00:35:13.440]  我考得入 不知道是不是因為
[00:35:13.440 --> 00:35:15.440]  因為他的緣故
[00:35:15.440 --> 00:35:19.440]  其實我都要
[00:35:19.440 --> 00:35:21.440]  考得入 當然是我天資聰明
[00:35:21.440 --> 00:35:23.440]  那兩間不識貨
[00:35:23.440 --> 00:35:25.440]  因為和我的名字沒有關係
[00:35:25.440 --> 00:35:29.440]  但是感恩
[00:35:29.440 --> 00:35:31.440]  我講完那道之後
[00:35:31.440 --> 00:35:33.440]  很快沒多久 上帝的憐憫
[00:35:33.440 --> 00:35:35.440]  我終於可以 隔了那麼多年
[00:35:35.440 --> 00:35:37.440]  我可以和住在老人院的林先生
[00:35:37.440 --> 00:35:39.440]  重逢
[00:35:39.440 --> 00:35:43.440]  第一次見面 印象很深
[00:35:43.440 --> 00:35:45.440]  他見面
[00:35:45.440 --> 00:35:47.440]  馬上問我 第一句是
[00:35:47.440 --> 00:35:49.440]  阿瑞端 你還有沒有
[00:35:49.440 --> 00:35:51.440]  信耶穌
[00:35:51.440 --> 00:35:53.440]  我很開心地告訴他
[00:35:53.440 --> 00:35:55.440]  是你帶我信主
[00:35:55.440 --> 00:35:57.440]  而且不單止信
[00:35:57.440 --> 00:35:59.440]  我在教會侍奉
[00:35:59.440 --> 00:36:01.440]  他問我 你是不是牧師
[00:36:01.440 --> 00:36:03.440]  不是 不是 我只是一個小小的傳道仔
[00:36:03.440 --> 00:36:05.440]  之後他每次
[00:36:05.440 --> 00:36:07.440]  就叫我 瑞端傳道
[00:36:07.440 --> 00:36:11.440]  我之後很正經地跟他說
[00:36:11.440 --> 00:36:13.440]  不要這樣叫
[00:36:13.440 --> 00:36:15.440]  叫我名瑞端
[00:36:15.440 --> 00:36:17.440]  因為我很老派
[00:36:17.440 --> 00:36:19.440]  一日為師 終身為父為母
[00:36:19.440 --> 00:36:21.440]  我怎麼可以叫我父母
[00:36:21.440 --> 00:36:23.440]  叫我瑞端傳道
[00:36:23.440 --> 00:36:25.440]  直呼其名可以了
[00:36:25.440 --> 00:36:27.440]  之後多了
[00:36:27.440 --> 00:36:29.440]  接觸林先生
[00:36:29.440 --> 00:36:31.440]  他和我說了很多心事
[00:36:31.440 --> 00:36:35.440]  在這個不信的世代裏
[00:36:35.440 --> 00:36:37.440]  他持守了一生
[00:36:37.440 --> 00:36:39.440]  在他自己的崗位 在幼稚園
[00:36:39.440 --> 00:36:41.440]  向每一個學生傳講他所信的耶穌
[00:36:41.440 --> 00:36:43.440]  今時今日
[00:36:43.440 --> 00:36:45.440]  他家人都在外國
[00:36:45.440 --> 00:36:47.440]  他一個人在老人院
[00:36:47.440 --> 00:36:49.440]  他感到很孤單
[00:36:49.440 --> 00:36:51.440]  有時覺得很灰心
[00:36:51.440 --> 00:36:53.440]  覺得上帝離他很遠
[00:36:53.440 --> 00:36:55.440]  懷疑自己教了
[00:36:55.440 --> 00:36:57.440]  近半個世紀的幼稚園
[00:36:57.440 --> 00:36:59.440]  究竟是不是在浪費光陰
[00:36:59.440 --> 00:37:01.440]  對學生其實是
[00:37:01.440 --> 00:37:03.440]  沒有什麼幫助 沒有什麼影響
[00:37:03.440 --> 00:37:07.440]  感謝主
[00:37:07.440 --> 00:37:09.440]  耶和華神知道
[00:37:09.440 --> 00:37:11.440]  耶和華神知道
[00:37:11.440 --> 00:37:13.440]  二人的道路
[00:37:13.440 --> 00:37:15.440]  就在這個時候
[00:37:15.440 --> 00:37:17.440]  通過我這個傳道仔
[00:37:17.440 --> 00:37:19.440]  告訴他
[00:37:19.440 --> 00:37:21.440]  他所持守的已經是結出果子
[00:37:21.440 --> 00:37:23.440]  叫他不要灰心失望
[00:37:23.440 --> 00:37:25.440]  因為耶和華神
[00:37:25.440 --> 00:37:27.440]  已經藉著他
[00:37:27.440 --> 00:37:29.440]  成就了神的工作
[00:37:29.440 --> 00:37:31.440]  感謝神
[00:37:31.440 --> 00:37:33.440]  讓我們看到的真是萬事
[00:37:33.440 --> 00:37:35.440]  互相效力 叫愛神的人得益處
[00:37:35.440 --> 00:37:37.440]  當年
[00:37:37.440 --> 00:37:39.440]  藉著他去成就我這個
[00:37:39.440 --> 00:37:41.440]  小小的神蹟
[00:37:41.440 --> 00:37:43.440]  今天
[00:37:43.440 --> 00:37:45.440]  他藉著我這個傳道仔
[00:37:45.440 --> 00:37:47.440]  在林生灰心失望的時候
[00:37:47.440 --> 00:37:49.440]  安慰了他
[00:37:49.440 --> 00:37:51.440]  安慰了他這位
[00:37:51.440 --> 00:37:53.440]  忠心的
[00:37:53.440 --> 00:37:55.440]  神的僕人子女
[00:37:55.440 --> 00:37:57.440]  我很感恩
[00:37:57.440 --> 00:37:59.440]  感謝神
[00:37:59.440 --> 00:38:01.440]  耶和華神是真的
[00:38:01.440 --> 00:38:03.440]  是知道的
[00:38:03.440 --> 00:38:07.440]  或者你今天仍然感到處處受困
[00:38:07.440 --> 00:38:09.440]  但要知道你不會被困住
[00:38:09.440 --> 00:38:11.440]  或者你是內心困擾
[00:38:11.440 --> 00:38:13.440]  但你不會絕望
[00:38:13.440 --> 00:38:15.440]  因為你所信的耶和華神
[00:38:15.440 --> 00:38:17.440]  仍然坐著為王
[00:38:17.440 --> 00:38:19.440]  我們所認信的神
