
[00:00:00.000 --> 00:00:03.000]  讓我們安靜下來預備我們的心 好嗎
[00:25:50.000 --> 00:25:52.000]  一粒粒的果子
[00:25:52.000 --> 00:25:54.000]  甘甜入心
[00:25:54.000 --> 00:25:56.000]  源源不絕的河水
[00:25:56.000 --> 00:25:58.000]  清甜可口
[00:25:58.000 --> 00:26:00.000]  如果你是阿當
[00:26:00.000 --> 00:26:02.000]  你還未動手耕種
[00:26:02.000 --> 00:26:04.000]  就吃喝無憂
[00:26:04.000 --> 00:26:07.000]  你心懷感激
[00:26:07.000 --> 00:26:09.000]  還是寄恨神給你
[00:26:09.000 --> 00:26:11.000]  這一條的命令
[00:26:11.000 --> 00:26:13.000]  這一條的界線
[00:26:13.000 --> 00:26:14.000]  這一條的界線
[00:26:14.000 --> 00:26:16.000]  人如果定睛
[00:26:16.000 --> 00:26:18.000]  是不可吃
[00:26:18.000 --> 00:26:20.000]  就會覺得權利被剝奪
[00:26:20.000 --> 00:26:22.000]  人如果定睛
[00:26:22.000 --> 00:26:24.000]  神賜的福
[00:26:24.000 --> 00:26:26.000]  就會懷著感恩的心
[00:26:26.000 --> 00:26:28.000]  享受所擁有
[00:26:28.000 --> 00:26:30.000]  人如果認定
[00:26:30.000 --> 00:26:32.000]  神的主權和美意
[00:26:32.000 --> 00:26:34.000]  就會選擇
[00:26:34.000 --> 00:26:37.000]  嚴守神給我們的界線
[00:26:37.000 --> 00:26:40.000]  其實
[00:26:40.000 --> 00:26:42.000]  在富庶的伊甸樂園
[00:26:42.000 --> 00:26:44.000]  在渾渾越人眼目
[00:26:44.000 --> 00:26:46.000]  又令人垂涎三尺的果樹裏
[00:26:46.000 --> 00:26:49.000]  只是一棵樹
[00:26:49.000 --> 00:26:51.000]  一棵樹
[00:26:51.000 --> 00:26:53.000]  神不讓人吃
[00:26:53.000 --> 00:26:56.000]  神有沒有採取任何措施
[00:26:56.000 --> 00:26:58.000]  阻止阿當
[00:26:58.000 --> 00:27:00.000]  吃芝士
[00:27:00.000 --> 00:27:02.000]  吃芝士樂樹的果子
[00:27:02.000 --> 00:27:04.000]  有沒有
[00:27:04.000 --> 00:27:06.000]  沒有
[00:27:06.000 --> 00:27:08.000]  神是給他自由
[00:27:08.000 --> 00:27:10.000]  選擇順從
[00:27:11.000 --> 00:27:12.000]  神是違背神的禁令
[00:27:12.000 --> 00:27:15.000]  神給人有選擇權
[00:27:15.000 --> 00:27:17.000]  就是給人有自由意志
[00:27:17.000 --> 00:27:19.000]  這是很寶貴的禮物
[00:27:19.000 --> 00:27:21.000]  很偉大的愛
[00:27:21.000 --> 00:27:23.000]  沒有選擇權
[00:27:23.000 --> 00:27:25.000]  阿當就好像囚犯
[00:27:25.000 --> 00:27:27.000]  只是表面的馴服
[00:27:27.000 --> 00:27:29.000]  不過弟兄姊妹
[00:27:29.000 --> 00:27:31.000]  自由是有範圍的
[00:27:31.000 --> 00:27:33.000]  是有界線
[00:27:33.000 --> 00:27:35.000]  越界
[00:27:35.000 --> 00:27:37.000]  是會帶來傷害
[00:27:38.000 --> 00:27:41.000]  而胡華神為阿當設立界線
[00:27:41.000 --> 00:27:44.000]  就是保護他悉心塑造
[00:27:44.000 --> 00:27:46.000]  又親自吹一口氣
[00:27:46.000 --> 00:27:49.000]  而且有神的形象和樣式的人
[00:27:49.000 --> 00:27:53.000]  好讓阿當安心在伊甸園
[00:27:53.000 --> 00:27:55.000]  吃喝休息
[00:27:55.000 --> 00:27:57.000]  安居樂業
[00:27:57.000 --> 00:27:59.000]  持守照明
[00:27:59.000 --> 00:28:03.000]  神安頓人在豐盛安全的樂園
[00:28:03.000 --> 00:28:05.000]  是愛的保護
[00:28:06.000 --> 00:28:08.000]  禁止人吃滋事惡術的果子
[00:28:08.000 --> 00:28:11.000]  何嘗不是愛的保護
[00:28:11.000 --> 00:28:13.000]  神給的
[00:28:13.000 --> 00:28:15.000]  神不給的
[00:28:15.000 --> 00:28:17.000]  出於神的主權
[00:28:17.000 --> 00:28:20.000]  都出於神對你的愛和保護
[00:28:20.000 --> 00:28:22.000]  你相信嗎
[00:28:22.000 --> 00:28:26.000]  疫情期間
[00:28:26.000 --> 00:28:28.000]  我的兒子終於夢想成真
[00:28:28.000 --> 00:28:30.000]  養了一隻小柴犬
[00:28:30.000 --> 00:28:33.000]  有一天
[00:28:33.000 --> 00:28:35.000]  我收到我兒子緊急的電話
[00:28:36.000 --> 00:28:37.000]  原來這隻小柴犬
[00:28:37.000 --> 00:28:40.000]  悄悄地偷吃
[00:28:40.000 --> 00:28:44.000]  我兒子剩下的朱古力餅
[00:28:44.000 --> 00:28:48.000]  你們這麼厲害
[00:28:48.000 --> 00:28:50.000]  你們是不是知道
[00:28:50.000 --> 00:28:53.000]  狗吃朱古力有多嚴重
[00:28:53.000 --> 00:28:55.000]  知不知道
[00:28:55.000 --> 00:28:58.000]  我那件事之後就知道了
[00:28:58.000 --> 00:29:02.000]  原來狗和人類的消化系統是不同的
[00:29:02.000 --> 00:29:04.000]  朱古力有可可鹼
[00:29:05.000 --> 00:29:10.000]  這個可可鹼是狗的毒藥
[00:29:10.000 --> 00:29:13.000]  它會傷害狗的中樞神經系統
[00:29:13.000 --> 00:29:15.000]  心臟、腎臟
[00:29:15.000 --> 00:29:17.000]  嚴重可以令到他
[00:29:17.000 --> 00:29:20.000]  呼吸衰竭、心臟停止
[00:29:20.000 --> 00:29:22.000]  不知道有沒有獸醫在這裡
[00:29:22.000 --> 00:29:24.000]  希望我沒有說錯
[00:29:24.000 --> 00:29:26.000]  感謝神
[00:29:26.000 --> 00:29:28.000]  我的兒子和我一樣
[00:29:28.000 --> 00:29:30.000]  其實不太喜歡吃朱古力
[00:29:30.000 --> 00:29:32.000]  所以那份朱古力餅
[00:29:33.000 --> 00:29:34.000]  我兒子的濃度高嗎
[00:29:34.000 --> 00:29:36.000]  不高
[00:29:36.000 --> 00:29:39.000]  不過我們也花了一筆醫藥費
[00:29:39.000 --> 00:29:41.000]  一筆獸醫費
[00:29:41.000 --> 00:29:43.000]  學了一個很重的功課
[00:29:43.000 --> 00:29:46.000]  2025
[00:29:46.000 --> 00:29:48.000]  即是今年
[00:29:48.000 --> 00:29:50.000]  不是,應該是去年
[00:29:50.000 --> 00:29:52.000]  2024
[00:29:52.000 --> 00:29:54.000]  今年是2026
[00:29:54.000 --> 00:29:56.000]  今天是2025
[00:29:56.000 --> 00:29:58.000]  2024
[00:29:58.000 --> 00:30:00.000]  2024的秋
[00:30:01.000 --> 00:30:02.000]  我都忘記年份了
[00:30:02.000 --> 00:30:04.000]  過年了
[00:30:04.000 --> 00:30:06.000]  歲月催人
[00:30:06.000 --> 00:30:08.000]  總之上年秋天
[00:30:08.000 --> 00:30:10.000]  有一個早上
[00:30:10.000 --> 00:30:12.000]  我上班
[00:30:12.000 --> 00:30:14.000]  大家看到了
[00:30:14.000 --> 00:30:16.000]  柴犬長大了
[00:30:16.000 --> 00:30:18.000]  四歲了
[00:30:18.000 --> 00:30:20.000]  他坐在沙發
[00:30:20.000 --> 00:30:22.000]  我主觀獨入
[00:30:22.000 --> 00:30:25.000]  我覺得他楚楚可憐地看著我上班
[00:30:25.000 --> 00:30:27.000]  依依不捨地看著我上班
[00:30:27.000 --> 00:30:29.000]  我心有不忍
[00:30:30.000 --> 00:30:31.000]  我拍下了這張照片
[00:30:31.000 --> 00:30:34.000]  你可以想像
[00:30:34.000 --> 00:30:36.000]  我們一家人
[00:30:36.000 --> 00:30:39.000]  不惜花醫藥費
[00:30:39.000 --> 00:30:41.000]  出門
[00:30:41.000 --> 00:30:43.000]  都不捨得離開他
[00:30:43.000 --> 00:30:45.000]  我們疼不疼他
[00:30:45.000 --> 00:30:47.000]  很疼
[00:30:47.000 --> 00:30:49.000]  這麼疼他
[00:30:49.000 --> 00:30:51.000]  他只想吃朱古力
[00:30:51.000 --> 00:30:53.000]  你明白嗎
[00:30:53.000 --> 00:30:56.000]  這麼疼他
[00:30:56.000 --> 00:30:58.000]  就給他吃
[00:30:59.000 --> 00:31:00.000]  我不給他吃
[00:31:00.000 --> 00:31:02.000]  是保護的愛
[00:31:02.000 --> 00:31:04.000]  不過這隻狗明不明白呢
[00:31:04.000 --> 00:31:06.000]  以他有限的理解力
[00:31:06.000 --> 00:31:09.000]  他體會我們的心意嗎
[00:31:09.000 --> 00:31:12.000]  創世至初
[00:31:12.000 --> 00:31:15.000]  神清晰地設下吃的界線
[00:31:15.000 --> 00:31:18.000]  人如果吃了知是惡恕的果子
[00:31:18.000 --> 00:31:20.000]  必死無疑
[00:31:20.000 --> 00:31:22.000]  不過以人有限的智慧
[00:31:22.000 --> 00:31:25.000]  我們怎能完全理解
[00:31:26.000 --> 00:31:29.000]  天父攀下禁令的心意呢
[00:31:29.000 --> 00:31:32.000]  日後人還是找種種藉口
[00:31:32.000 --> 00:31:34.000]  沒有嚴守界線
[00:31:34.000 --> 00:31:36.000]  墮入吃的誘惑
[00:31:36.000 --> 00:31:38.000]  吃的陷阱
[00:31:38.000 --> 00:31:40.000]  越界犯罪
[00:31:40.000 --> 00:31:42.000]  違背神的命令
[00:31:42.000 --> 00:31:45.000]  最終人被逐出伊甸園
[00:31:45.000 --> 00:31:47.000]  失去神的同在
[00:31:47.000 --> 00:31:49.000]  要很辛苦地工作
[00:31:49.000 --> 00:31:51.000]  很辛苦耕種
[00:31:51.000 --> 00:31:53.000]  才能吃
[00:31:54.000 --> 00:31:55.000]  犯罪之後
[00:31:55.000 --> 00:31:57.000]  亞當的肉身
[00:31:57.000 --> 00:31:59.000]  沒有立即死亡
[00:31:59.000 --> 00:32:02.000]  不過他最終的確死了
[00:32:02.000 --> 00:32:04.000]  創世紀五章
[00:32:04.000 --> 00:32:06.000]  亞當的家譜
[00:32:06.000 --> 00:32:08.000]  也被死亡籠罩住
[00:32:08.000 --> 00:32:11.000]  知是惡的恕
[00:32:11.000 --> 00:32:13.000]  代表劃分造物主
[00:32:13.000 --> 00:32:16.000]  為我們受造物設立的界線
[00:32:16.000 --> 00:32:18.000]  人萬萬不可
[00:32:18.000 --> 00:32:20.000]  潛越這條界線
[00:32:21.000 --> 00:32:22.000]  萬萬不可
[00:32:22.000 --> 00:32:24.000]  潛越這條界線
[00:32:24.000 --> 00:32:26.000]  2025
[00:32:26.000 --> 00:32:32.000]  神要你持守的界線在哪裡呢
[00:32:32.000 --> 00:32:34.000]  創世之初
[00:32:34.000 --> 00:32:37.000]  神已經設立了婚姻的界線
[00:32:37.000 --> 00:32:40.000]  在婚姻線以外的女子
[00:32:40.000 --> 00:32:43.000]  叫做愛如
[00:32:43.000 --> 00:32:47.000]  就是偷吃
[00:32:47.000 --> 00:32:50.000]  我認識一個弟兄
[00:32:50.000 --> 00:32:52.000]  他年輕的時候會認照明
[00:32:52.000 --> 00:32:54.000]  獻身傳道
[00:32:54.000 --> 00:32:56.000]  我認識他的太太
[00:32:56.000 --> 00:32:59.000]  相夫教子的賢來座
[00:32:59.000 --> 00:33:02.000]  我們曾經一起帶小孩
[00:33:02.000 --> 00:33:04.000]  有一天黃昏
[00:33:04.000 --> 00:33:07.000]  我站在灰暗的街頭
[00:33:07.000 --> 00:33:09.000]  忽然間
[00:33:09.000 --> 00:33:11.000]  一個男子踩著一個單車
[00:33:11.000 --> 00:33:13.000]  向我的方向駛過來
[00:33:13.000 --> 00:33:17.000]  我看到單車後座
[00:33:17.000 --> 00:33:19.000]  坐了一個女子
[00:33:19.000 --> 00:33:21.000]  像是故人來
[00:33:21.000 --> 00:33:24.000]  我一眼認出這個久違的弟兄
[00:33:24.000 --> 00:33:26.000]  我認定
[00:33:26.000 --> 00:33:28.000]  我認定
[00:33:28.000 --> 00:33:30.000]  單車後座的女子
[00:33:30.000 --> 00:33:32.000]  是他的太太
[00:33:32.000 --> 00:33:34.000]  難得偶遇
[00:33:34.000 --> 00:33:36.000]  久別重逢
[00:33:36.000 --> 00:33:39.000]  我很興奮地大叫
[00:33:39.000 --> 00:33:41.000]  向著單車後座
[00:33:41.000 --> 00:33:44.000]  呼喚那個太太的名字
[00:33:44.000 --> 00:33:46.000]  誰知
[00:33:47.000 --> 00:33:49.000]  單車駛過我的位置
[00:33:49.000 --> 00:33:51.000]  在我的前方
[00:33:51.000 --> 00:33:53.000]  大約十步的距離
[00:33:53.000 --> 00:33:55.000]  停下來
[00:33:55.000 --> 00:33:57.000]  我回頭一看
[00:33:57.000 --> 00:33:59.000]  晴天霹靂
[00:33:59.000 --> 00:34:02.000]  你也猜到了吧
[00:34:02.000 --> 00:34:05.000]  單車後座的陌生女子
[00:34:05.000 --> 00:34:08.000]  向我搖搖頭
[00:34:08.000 --> 00:34:12.000]  然後單車默然遠去
[00:34:12.000 --> 00:34:14.000]  那一刻
[00:34:15.000 --> 00:34:17.000]  我呆了
[00:34:17.000 --> 00:34:19.000]  呆了站在街角
[00:34:19.000 --> 00:34:21.000]  那一晚
[00:34:21.000 --> 00:34:23.000]  我去求證
[00:34:23.000 --> 00:34:25.000]  我才知道
[00:34:25.000 --> 00:34:27.000]  這位淑寧領袖
[00:34:27.000 --> 00:34:29.000]  原來早已寧結心歡
[00:34:29.000 --> 00:34:31.000]  拋棄棄置
[00:34:31.000 --> 00:34:33.000]  那一晚
[00:34:33.000 --> 00:34:35.000]  我很難過
[00:34:35.000 --> 00:34:37.000]  原來持守照明
[00:34:37.000 --> 00:34:41.000]  都必須嚴守戒線
[00:34:41.000 --> 00:34:44.000]  從小至初
[00:34:44.000 --> 00:34:46.000]  神安頓亞當在伊甸園的目的
[00:34:46.000 --> 00:34:50.000]  是要他耕耘、看管伊甸園
[00:34:50.000 --> 00:34:52.000]  弟兄姊妹
[00:34:52.000 --> 00:34:54.000]  今日神做你做我
[00:34:54.000 --> 00:34:56.000]  將我們安頓在某個時空
[00:34:56.000 --> 00:34:58.000]  亦為了成就
[00:34:58.000 --> 00:35:00.000]  神在我們身上的目的
[00:35:00.000 --> 00:35:02.000]  2025
[00:35:02.000 --> 00:35:04.000]  神將你安頓
[00:35:04.000 --> 00:35:08.000]  在你的家、公司、教會、團體、小組
[00:35:08.000 --> 00:35:10.000]  等等
[00:35:10.000 --> 00:35:13.000]  神對你的生命有何心意
[00:35:13.000 --> 00:35:15.000]  像楊姨所建議
[00:35:15.000 --> 00:35:19.000]  經常反思、檢視自己的生命
[00:35:19.000 --> 00:35:21.000]  可以提高我們的意識
[00:35:21.000 --> 00:35:23.000]  更具體聽到、察覺
[00:35:23.000 --> 00:35:25.000]  神對我們的召喚
[00:35:25.000 --> 00:35:28.000]  有助我們持守照明
[00:35:28.000 --> 00:35:30.000]  例如回顧近年
[00:35:30.000 --> 00:35:32.000]  或近十年的經歷
[00:35:32.000 --> 00:35:35.000]  神曾經將持續
[00:35:35.000 --> 00:35:37.000]  持續的感動
[00:35:37.000 --> 00:35:39.000]  放在你心裡
[00:35:40.000 --> 00:35:41.000]  或反省、反思
[00:35:41.000 --> 00:35:43.000]  目前的工作、侍奉
[00:35:43.000 --> 00:35:46.000]  甚至為人父母、為人師表
[00:35:46.000 --> 00:35:48.000]  等等的慰問
[00:35:48.000 --> 00:35:50.000]  近來
[00:35:50.000 --> 00:35:52.000]  神有沒有心意
[00:35:52.000 --> 00:35:54.000]  有些感動、有些吩咐
[00:35:54.000 --> 00:35:56.000]  放在你心裡呢?
[00:35:56.000 --> 00:35:59.000]  所以我鼓勵你有兩個行動
[00:35:59.000 --> 00:36:01.000]  第一
[00:36:01.000 --> 00:36:03.000]  操練個人淨土
[00:36:03.000 --> 00:36:05.000]  操練個人淨土
[00:36:05.000 --> 00:36:07.000]  操練個人淨土
[00:36:08.000 --> 00:36:10.000]  操練個人淨土
[00:36:10.000 --> 00:36:12.000]  不難的
[00:36:12.000 --> 00:36:16.000]  你每天花在手機或網頁遠遠超過十分鐘
[00:36:16.000 --> 00:36:19.000]  不過其實很難的
[00:36:19.000 --> 00:36:22.000]  因為我們的心要定下來
[00:36:22.000 --> 00:36:24.000]  安靜在神面前
[00:36:24.000 --> 00:36:26.000]  讓聖明光照
[00:36:26.000 --> 00:36:28.000]  分辨神給你的負擔
[00:36:28.000 --> 00:36:32.000]  審查自己是否嚴守戒線
[00:36:32.000 --> 00:36:35.000]  還是踩著戒
[00:36:36.000 --> 00:36:37.000]  才能夠越界
[00:36:37.000 --> 00:36:39.000]  第二
[00:36:39.000 --> 00:36:42.000]  鼓勵你實踐靈友同行
[00:36:42.000 --> 00:36:44.000]  定期和配偶
[00:36:44.000 --> 00:36:48.000]  或同性靈友
[00:36:48.000 --> 00:36:52.000]  細數心裡的負擔
[00:36:52.000 --> 00:36:54.000]  也坦白說
[00:36:54.000 --> 00:36:56.000]  內心的幽暗
[00:36:56.000 --> 00:36:58.000]  彼此激勵
[00:36:58.000 --> 00:37:00.000]  同心認罪
[00:37:00.000 --> 00:37:02.000]  同走天路
[00:37:04.000 --> 00:37:06.000]  最重要的
[00:37:06.000 --> 00:37:09.000]  你要好好陪伴兒子成長
[00:37:09.000 --> 00:37:11.000]  加油一圈
[00:37:11.000 --> 00:37:16.000]  這是我給家中柴犬的召命
[00:37:16.000 --> 00:37:18.000]  他明白嗎
[00:37:18.000 --> 00:37:20.000]  他願意嗎
[00:37:20.000 --> 00:37:22.000]  我不知道
[00:37:22.000 --> 00:37:24.000]  但我知道的是
[00:37:24.000 --> 00:37:26.000]  每一次我們一家四口回到家
[00:37:26.000 --> 00:37:29.000]  他都雀躍萬分地迎接我們
[00:37:29.000 --> 00:37:31.000]  同時
[00:37:31.000 --> 00:37:33.000]  每一次我罵他
[00:37:33.000 --> 00:37:39.000]  他就火速地跑進兒子的房間
[00:37:39.000 --> 00:37:42.000]  躲在兒子的腳下
[00:37:42.000 --> 00:37:46.000]  我不知道他明白我的指令嗎
[00:37:46.000 --> 00:37:48.000]  但我相信
[00:37:48.000 --> 00:37:50.000]  他信任我兒子
[00:37:50.000 --> 00:37:53.000]  他認定我兒子愛他
[00:37:53.000 --> 00:37:55.000]  疼愛他 保護他
[00:37:55.000 --> 00:37:57.000]  兄弟姐妹
[00:37:57.000 --> 00:37:59.000]  我們有些東西
[00:37:59.000 --> 00:38:01.000]  有限的智慧
[00:38:02.000 --> 00:38:03.000]  未必完全看得透
[00:38:03.000 --> 00:38:06.000]  未必完全想得透
[00:38:06.000 --> 00:38:08.000]  但如果我們願意
[00:38:08.000 --> 00:38:10.000]  持守神攀下的照明
[00:38:10.000 --> 00:38:13.000]  嚴守神攀下的界線
[00:38:13.000 --> 00:38:16.000]  何嘗不是因為我們認定
[00:38:16.000 --> 00:38:19.000]  神對我們的愛和保護呢
[00:38:19.000 --> 00:38:22.000]  創世之初
[00:38:22.000 --> 00:38:24.000]  神始創天地
[00:38:24.000 --> 00:38:26.000]  始創生命
[00:38:26.000 --> 00:38:28.000]  始創樂園
[00:38:28.000 --> 00:38:30.000]  亦始頒命令
[00:38:31.000 --> 00:38:32.000]  我們在2025年
[00:38:32.000 --> 00:38:34.000]  作主門徒
[00:38:34.000 --> 00:38:36.000]  要我們世賊
[00:38:36.000 --> 00:38:38.000]  神放在我們心裏的負擔
[00:38:38.000 --> 00:38:41.000]  持守神給我們的照明
[00:38:41.000 --> 00:38:43.000]  不枉餘生
[00:38:43.000 --> 00:38:45.000]  作為受造物
[00:38:45.000 --> 00:38:49.000]  要我們不要逾越神設下的界線
[00:38:49.000 --> 00:38:52.000]  謙卑 信服神的主權
[00:38:52.000 --> 00:38:55.000]  認定神的愛和保護
[00:38:55.000 --> 00:38:58.000]  讓我們一起安靜下來
[00:38:58.000 --> 00:38:59.000]  創世記
[00:38:59.000 --> 00:39:01.000]  你可能很熟悉
[00:39:01.000 --> 00:39:04.000]  創世記的訊息
[00:39:04.000 --> 00:39:06.000]  和你的生命
[00:39:06.000 --> 00:39:09.000]  是熟悉還是陌生呢
[00:39:09.000 --> 00:39:15.000]  今晚的訊息
[00:39:15.000 --> 00:39:17.000]  上帝的話
[00:39:17.000 --> 00:39:22.000]  聖靈有沒有保護我們
[00:39:22.000 --> 00:39:24.000]  我們是否有保護
[00:39:24.000 --> 00:39:26.000]  我們是否有保護
[00:39:27.000 --> 00:39:30.000]  聖靈有沒有什麼意念放在你心裏
[00:39:30.000 --> 00:39:32.000]  是神今晚
[00:39:32.000 --> 00:39:34.000]  和你說的
[00:39:34.000 --> 00:39:42.000]  在你走過的人生
[00:39:42.000 --> 00:39:44.000]  走到今天
[00:39:44.000 --> 00:39:47.000]  有沒有一些感動
[00:39:47.000 --> 00:39:49.000]  負擔放在你心裏
[00:39:49.000 --> 00:39:54.000]  你還在自走
[00:39:55.000 --> 00:39:58.000]  神昔日給你的感動嗎
[00:39:58.000 --> 00:40:03.000]  告訴神你的心智
[00:40:03.000 --> 00:40:07.000]  或者告訴神你的掙扎
[00:40:07.000 --> 00:40:17.000]  在個人操守
[00:40:17.000 --> 00:40:19.000]  在人際關係上
[00:40:19.000 --> 00:40:23.000]  你是否在踩界呢
[00:40:23.000 --> 00:40:25.000]  你是否越界了呢
[00:40:25.000 --> 00:40:30.000]  如果是
[00:40:30.000 --> 00:40:33.000]  鼓勵你誠心認罪
[00:40:33.000 --> 00:40:35.000]  真誠悔改
[00:40:35.000 --> 00:40:39.000]  上帝等著你回頭
[00:40:39.000 --> 00:40:42.000]  祂可以憐憬你
[00:40:42.000 --> 00:40:44.000]  潔淨你
[00:40:44.000 --> 00:40:45.000]  祂可以憐憬你
[00:40:45.000 --> 00:40:47.000]  潔淨你
[00:40:47.000 --> 00:40:55.000]  主耶穌
[00:40:55.000 --> 00:40:58.000]  我們今天走到今天
[00:40:58.000 --> 00:41:01.000]  是因為你十價的愛
[00:41:01.000 --> 00:41:04.000]  是因為你親自
[00:41:04.000 --> 00:41:06.000]  回應神的召命
[00:41:06.000 --> 00:41:10.000]  是因為你親自成為聖潔
[00:41:10.000 --> 00:41:12.000]  你本身就是聖潔
[00:41:13.000 --> 00:41:15.000]  主耶穌求你潔淨我們
[00:41:15.000 --> 00:41:17.000]  讓我們的生命
[00:41:17.000 --> 00:41:19.000]  成為聖潔
[00:41:19.000 --> 00:41:21.000]  合乎主用
[00:41:21.000 --> 00:41:25.000]  以生命回應你的召命
[00:41:25.000 --> 00:41:27.000]  禱告奉主命求
[00:41:27.000 --> 00:41:29.000]  阿們

