
[00:00:00.000 --> 00:00:04.000]  在聽道之先我們一起同心禱告
[00:23:08.000 --> 00:23:13.000]  我不是跟你最親近的親屬
[00:23:13.000 --> 00:23:16.000]  如果要履行愛的義務
[00:23:16.000 --> 00:23:23.000]  要等到跟你最親近的親屬表態之後
[00:23:23.000 --> 00:23:24.000]  他娶不娶你
[00:23:24.000 --> 00:23:28.000]  然後我才決定是否可以娶你
[00:23:28.000 --> 00:23:31.000]  路德也沒有著急
[00:23:31.000 --> 00:23:35.000]  和波亞斯一起做月份的行為
[00:23:35.000 --> 00:23:38.000]  他是一個沒有操之過急的人
[00:23:38.000 --> 00:23:40.000]  各方面都很有自制力
[00:23:40.000 --> 00:23:45.000]  另外還有《你要人見人愛媽》這本書
[00:23:45.000 --> 00:23:51.000]  還有餘下的一些跟人相處
[00:23:51.000 --> 00:23:54.000]  很好的一些特質
[00:23:54.000 --> 00:23:56.000]  雖然在路德的身上
[00:23:56.000 --> 00:23:58.000]  未必很明顯在聖經裏面提到
[00:23:58.000 --> 00:24:00.000]  但我也想和大家分享
[00:24:00.000 --> 00:24:02.000]  第十點
[00:24:02.000 --> 00:24:04.000]  如果我們要人見人愛
[00:24:04.000 --> 00:24:07.000]  我們要懂得欣賞別人的長處
[00:24:07.000 --> 00:24:09.000]  注意別人的興趣
[00:24:09.000 --> 00:24:11.000]  不要吹毛求疵
[00:24:11.000 --> 00:24:13.000]  關心別人的感受
[00:24:13.000 --> 00:24:16.000]  多等人說話不是自己說完
[00:24:16.000 --> 00:24:18.000]  使人舒舒服服
[00:24:18.000 --> 00:24:20.000]  和為人祈禱
[00:24:20.000 --> 00:24:24.000]  和使人求神幫助他
[00:24:24.000 --> 00:24:30.000]  路德的名字的意思是美麗
[00:24:30.000 --> 00:24:32.000]  即是Beauty
[00:24:32.000 --> 00:24:36.000]  聖經雖然沒有提及他是不是很美
[00:24:36.000 --> 00:24:39.000]  但從波亞斯對他所說的話
[00:24:39.000 --> 00:24:41.000]  波亞斯說什麼
[00:24:41.000 --> 00:24:43.000]  無論貧富的年輕人
[00:24:43.000 --> 00:24:45.000]  你都沒有跟從
[00:24:45.000 --> 00:24:52.000]  所以我們想路德未必不美
[00:24:52.000 --> 00:24:55.000]  但在屬靈生命方面
[00:24:55.000 --> 00:24:59.000]  相信路德一定是很美
[00:24:59.000 --> 00:25:03.000]  路德出去因勤工作
[00:25:03.000 --> 00:25:05.000]  當拿娥米見到路德
[00:25:05.000 --> 00:25:11.000]  拿著很多剩餘的墨粒
[00:25:11.000 --> 00:25:13.000]  他撿了墨水
[00:25:13.000 --> 00:25:16.000]  打了那些墨粒
[00:25:16.000 --> 00:25:18.000]  拿著回家的時候
[00:25:18.000 --> 00:25:20.000]  拿娥米很驚喜
[00:25:20.000 --> 00:25:22.000]  說為什麼這麼多
[00:25:22.000 --> 00:25:24.000]  今天你撿了很多墨水回來
[00:25:24.000 --> 00:25:26.000]  很多墨粒回來
[00:25:26.000 --> 00:25:28.000]  你在哪裡工作
[00:25:28.000 --> 00:25:30.000]  誰連戌你
[00:25:30.000 --> 00:25:32.000]  願那個人得福
[00:25:32.000 --> 00:25:34.000]  拿娥米這位婆婆奶奶
[00:25:34.000 --> 00:25:37.000]  不停在問一大串的問題
[00:25:37.000 --> 00:25:39.000]  問這個媳婦
[00:25:39.000 --> 00:25:44.000]  路德就將整個他在田間裡遇到的事
[00:25:44.000 --> 00:25:46.000]  都告訴婆婆
[00:25:46.000 --> 00:25:49.000]  拿娥米聽到之後就很興奮
[00:25:49.000 --> 00:25:56.000]  她知道每一天路德所發生的事
[00:25:56.000 --> 00:25:59.000]  也知道波亞斯所說的每一句話
[00:25:59.000 --> 00:26:01.000]  所做的每一件事
[00:26:01.000 --> 00:26:04.000]  還有波亞斯叫路德
[00:26:04.000 --> 00:26:08.000]  要再回到他的田裡去撿墨水
[00:26:08.000 --> 00:26:11.000]  不要去其他人的田
[00:26:11.000 --> 00:26:14.000]  直到收割完畢
[00:26:14.000 --> 00:26:18.000]  當拿娥米聽完路德的敘述之後
[00:26:18.000 --> 00:26:20.000]  拿娥米對路德說
[00:26:20.000 --> 00:26:25.000]  哪人是你們本族的人
[00:26:25.000 --> 00:26:29.000]  是一個可以屬於我們產業的至親
[00:26:29.000 --> 00:26:33.000]  依照希伯來人的律法
[00:26:33.000 --> 00:26:37.000]  一個沒有兒子的寡婦
[00:26:37.000 --> 00:26:40.000]  是有權跟亡夫的兄弟
[00:26:40.000 --> 00:26:43.000]  或者至近的親屬結婚
[00:26:43.000 --> 00:26:47.000]  在摩西所攀傳的律法裡
[00:26:47.000 --> 00:26:51.000]  為了延續已亡的人的名字
[00:26:51.000 --> 00:26:55.000]  亡夫的兄弟是要娶寡婦的
[00:26:55.000 --> 00:27:00.000]  投生的兒子要歸在亡夫的兄弟的名下
[00:27:00.000 --> 00:27:05.000]  直至延續他的家族不要除名
[00:27:05.000 --> 00:27:08.000]  要為死者留後
[00:27:08.000 --> 00:27:12.000]  使他有一個能夠傳宗接代的兒子
[00:27:12.000 --> 00:27:14.000]  有些解經家形容
[00:27:14.000 --> 00:27:18.000]  這就是愛的義務
[00:27:18.000 --> 00:27:27.000]  這是希伯來人和摩西律法裡的情況
[00:27:27.000 --> 00:27:33.000]  拿娥米知道丈夫伊利米勒沒有兄弟
[00:27:33.000 --> 00:27:39.000]  波亞斯是她最近的親戚
[00:27:39.000 --> 00:27:42.000]  路德有權跟她結婚
[00:27:42.000 --> 00:27:54.000]  拿娥米的心不僅想著為丈夫的名字延續下去
[00:27:54.000 --> 00:27:56.000]  拿娥米也很顧念路德
[00:27:56.000 --> 00:27:59.000]  希望他有幸福
[00:27:59.000 --> 00:28:03.000]  拿娥米仔細觀察分析
[00:28:03.000 --> 00:28:08.000]  她和她的媳婦回到伯尼行
[00:28:08.000 --> 00:28:11.000]  那幾個星期裡發生的一切事情
[00:28:11.000 --> 00:28:16.000]  拿娥米清楚看到神在帶領著他們
[00:28:16.000 --> 00:28:24.000]  拿娥米於是叫路德去波亞斯的墓場找波亞斯
[00:28:24.000 --> 00:28:31.000]  我們一起看路德記三章第三到第四節
[00:28:31.000 --> 00:28:33.000]  我們一起讀
[00:28:33.000 --> 00:28:35.000]  拿娥米對路德說
[00:28:35.000 --> 00:28:39.000]  你要沐浴抹羔穿上外衣
[00:28:39.000 --> 00:28:41.000]  走到和場
[00:28:41.000 --> 00:28:44.000]  一直到那人吃喝完了
[00:28:44.000 --> 00:28:47.000]  都不要讓他認出你來
[00:28:47.000 --> 00:28:49.000]  他躺下的時候
[00:28:49.000 --> 00:28:52.000]  你看準他躺我的地方
[00:28:52.000 --> 00:28:55.000]  就進去牽露他的腳
[00:28:55.000 --> 00:28:57.000]  躺我在那裡
[00:28:57.000 --> 00:29:01.000]  他必告訴你所當做的事
[00:29:01.000 --> 00:29:05.000]  路德受摩訶文化的薰陶可能會覺得
[00:29:05.000 --> 00:29:07.000]  拿娥米你這個建議很奇怪
[00:29:07.000 --> 00:29:09.000]  為什麼不直接一點呢
[00:29:09.000 --> 00:29:13.000]  但他願意遵照以色列人的律法去行
[00:29:13.000 --> 00:29:16.000]  路德是一個莊重
[00:29:16.000 --> 00:29:17.000]  貞潔
[00:29:17.000 --> 00:29:19.000]  純良的女人
[00:29:19.000 --> 00:29:22.000]  但另一方面他也是一個開朗的女人
[00:29:22.000 --> 00:29:27.000]  他敢於為遠大的方向著想
[00:29:27.000 --> 00:29:30.000]  路德他深深敬重他奶奶拿娥米
[00:29:30.000 --> 00:29:33.000]  他相信拿娥米要他做的一切事
[00:29:33.000 --> 00:29:35.000]  都是為他的幸福
[00:29:35.000 --> 00:29:41.000]  也知道拿娥米不會叫他做出一些不合理或可恥的事
[00:29:41.000 --> 00:29:44.000]  他明白拿娥米必定考慮過
[00:29:44.000 --> 00:29:47.000]  也是合乎神喜悅的事
[00:29:47.000 --> 00:29:52.000]  所以拿娥米就聽從奶奶的話
[00:29:52.000 --> 00:29:55.000]  作出明智的行動
[00:29:55.000 --> 00:29:59.000]  路德向拿娥米怎麼說呢
[00:29:59.000 --> 00:30:02.000]  三章第五節我們一起讀
[00:30:02.000 --> 00:30:07.000]  「凡你所吩咐我的,我必進行」
[00:30:07.000 --> 00:30:12.000]  於是路德裝扮好自己
[00:30:12.000 --> 00:30:15.000]  而且順服地去到禾牆
[00:30:15.000 --> 00:30:18.000]  去到墨牆那裡
[00:30:18.000 --> 00:30:21.000]  睡在波亞斯的腳邊
[00:30:21.000 --> 00:30:25.000]  期待著波亞斯有什麼反應
[00:30:27.000 --> 00:30:29.000]  波亞斯醒來的時候
[00:30:29.000 --> 00:30:34.000]  他就發覺為什麼有個女人睡在他的腳邊
[00:30:34.000 --> 00:30:40.000]  路德很簡單很明瞭地說
[00:30:40.000 --> 00:30:43.000]  我們一起讀三章九節
[00:30:43.000 --> 00:30:48.000]  「請你用你衣服的邊來遮蓋你的視雷
[00:30:48.000 --> 00:30:53.000]  因為你是可以屬我產業的至親」
[00:30:53.000 --> 00:30:56.000]  路德讀到這裡就行了
[00:30:56.000 --> 00:30:58.000]  路德這個表達
[00:30:58.000 --> 00:31:03.000]  真的放下了他女性的矜持
[00:31:03.000 --> 00:31:06.000]  也是一個很大膽的表達
[00:31:06.000 --> 00:31:08.000]  波亞斯他的反應是怎樣呢
[00:31:08.000 --> 00:31:11.000]  波亞斯他很謙卑
[00:31:11.000 --> 00:31:15.000]  他所說的使路德很感動
[00:31:15.000 --> 00:31:19.000]  我們一起讀路德記三章十至十一節
[00:31:19.000 --> 00:31:23.000]  「女兒啊,願你夢夜和華
[00:31:23.000 --> 00:31:27.000]  賜福你後來的忠誠比先前的更美
[00:31:27.000 --> 00:31:30.000]  因為無論貧富的年輕人
[00:31:30.000 --> 00:31:32.000]  你都沒有跟從
[00:31:32.000 --> 00:31:35.000]  女兒啊,現在不要懼怕
[00:31:35.000 --> 00:31:38.000]  凡你所說的,我必為你做
[00:31:38.000 --> 00:31:41.000]  因為我城裡的百姓都知道
[00:31:41.000 --> 00:31:44.000]  你是個賢德的女子」
[00:31:44.000 --> 00:31:48.000]  以上的話是波亞斯再一次顯示
[00:31:48.000 --> 00:31:52.000]  他很明白路德的處境
[00:31:52.000 --> 00:31:55.000]  也用眾所周知
[00:31:55.000 --> 00:31:58.000]  這位路德對亡夫的忠貞
[00:31:58.000 --> 00:32:01.000]  和他的美德來讚美他
[00:32:01.000 --> 00:32:04.000]  然後經文告訴我們
[00:32:04.000 --> 00:32:07.000]  這裡我不再讀出來了
[00:32:07.000 --> 00:32:12.000]  波亞斯繼續表示願意娶路德
[00:32:12.000 --> 00:32:15.000]  但是波亞斯知道
[00:32:15.000 --> 00:32:17.000]  還有一個問題需要解決
[00:32:17.000 --> 00:32:21.000]  就是原來在南俄米他們的親戚當中
[00:32:21.000 --> 00:32:27.000]  有一個比他和路德之間的關係更親近
[00:32:27.000 --> 00:32:32.000]  如果那個人,即更親近的親戚
[00:32:32.000 --> 00:32:39.000]  他放棄贖取路德的權利的話
[00:32:39.000 --> 00:32:42.000]  他就可以自由行事了
[00:32:42.000 --> 00:32:44.000]  藉著這件事情
[00:32:44.000 --> 00:32:46.000]  神會清楚表明
[00:32:46.000 --> 00:32:47.000]  在神心目當中
[00:32:47.000 --> 00:32:51.000]  誰是做路德的丈夫的人選
[00:32:51.000 --> 00:32:52.000]  波亞斯也承認
[00:32:52.000 --> 00:32:58.000]  他會繼續積極跟進安排一切
[00:32:58.000 --> 00:33:02.000]  在當晚午夜的時候
[00:33:02.000 --> 00:33:04.000]  在打墨牆的裡面
[00:33:04.000 --> 00:33:10.000]  波亞斯再次和路德表達關懷
[00:33:10.000 --> 00:33:14.000]  波亞斯沒有半夜就叫他走
[00:33:14.000 --> 00:33:19.000]  波亞斯叫路德在那裡睡到天亮
[00:33:19.000 --> 00:33:23.000]  到天亮了
[00:33:23.000 --> 00:33:24.000]  在黎明的時候
[00:33:24.000 --> 00:33:27.000]  路德就起來要離開波亞斯
[00:33:27.000 --> 00:33:30.000]  波亞斯沒有沾污他
[00:33:30.000 --> 00:33:33.000]  從波亞斯控制自己的情慾
[00:33:33.000 --> 00:33:38.000]  去表現出波亞斯是尊重和愛路德的
[00:33:38.000 --> 00:33:41.000]  波亞斯也不想別人知道
[00:33:41.000 --> 00:33:43.000]  路德曾經去過那個打墨牆
[00:33:43.000 --> 00:33:47.000]  想保護他的明星
[00:33:47.000 --> 00:33:55.000]  最後波亞斯給了路德六部機的大墨
[00:33:55.000 --> 00:33:58.000]  讓路德安靜地回家
[00:33:58.000 --> 00:34:02.000]  之後波亞斯就積極快速地搞清楚
[00:34:02.000 --> 00:34:08.000]  那個比他和路德更親近的親屬的意向是怎樣
[00:34:08.000 --> 00:34:12.000]  原來那個親屬就怕路德會損害他的產業
[00:34:12.000 --> 00:34:14.000]  不願意娶路德
[00:34:14.000 --> 00:34:18.000]  於是波亞斯就把路德娶過來
[00:34:18.000 --> 00:34:22.000]  在路德和波亞斯所處的
[00:34:22.000 --> 00:34:25.000]  各人都任意而行的世代裡
[00:34:25.000 --> 00:34:29.000]  當時的人是可謂人欲橫流的時代
[00:34:29.000 --> 00:34:33.000]  但是在路德記裡
[00:34:33.000 --> 00:34:40.000]  我們看到這段按次序而行的純潔婚姻
[00:34:40.000 --> 00:34:42.000]  這些事蹟
[00:34:42.000 --> 00:34:45.000]  實在是神要藉著這些事蹟
[00:34:45.000 --> 00:34:50.000]  對每一個世代的人說話
[00:34:50.000 --> 00:34:53.000]  波亞斯和路德的結合
[00:34:53.000 --> 00:34:57.000]  帶出了一條蒙福的婚姻之路
[00:34:57.000 --> 00:35:00.000]  我們一起了讀一下
[00:35:00.000 --> 00:35:05.000]  三章第一節和四章十三和十七節
[00:35:05.000 --> 00:35:09.000]  路德的婆婆蘭娥米對他說
[00:35:09.000 --> 00:35:14.000]  女兒啊,我不該為你找個歸宿使你享福嗎?
[00:35:14.000 --> 00:35:18.000]  於是波亞斯娶了路德為妻
[00:35:18.000 --> 00:35:20.000]  與他同房
[00:35:20.000 --> 00:35:24.000]  然後說使他懷孕生了一個兒子
[00:35:24.000 --> 00:35:28.000]  鄰居的婦人給他孩子起名說
[00:35:28.000 --> 00:35:31.000]  蘭娥米得了一個孩子了
[00:35:31.000 --> 00:35:35.000]  他們就給他起名叫俄比德
[00:35:35.000 --> 00:35:40.000]  俄比德是耶西的父親,是大衛的祖父
[00:35:40.000 --> 00:35:45.000]  而在路德記四章二十二節就說到
[00:35:45.000 --> 00:35:48.000]  路德從波亞斯生俄比德
[00:35:48.000 --> 00:35:52.000]  俄比德生耶西,耶西生大衛
[00:35:52.000 --> 00:35:57.000]  波亞斯和路德是大衛王的曾祖父母
[00:35:57.000 --> 00:36:00.000]  也是耶穌的祖先
[00:36:00.000 --> 00:36:05.000]  耶穌基督是由這個家庭生出來的
[00:36:05.000 --> 00:36:11.000]  神揀選了一對敬虔的對神對人對愛情忠誠的夫妻
[00:36:11.000 --> 00:36:18.000]  成為大衛和救主基督的先祖
[00:36:18.000 --> 00:36:22.000]  他們的結合不是亂來的
[00:36:22.000 --> 00:36:24.000]  不是任意而行的
[00:36:24.000 --> 00:36:31.000]  也不是被情慾牽動而進行的
[00:36:31.000 --> 00:36:34.000]  反觀現在這個世代
[00:36:34.000 --> 00:36:36.000]  很多人二拉三拉
[00:36:36.000 --> 00:36:39.000]  或者是三國四國亂,亂來去愛
[00:36:39.000 --> 00:36:41.000]  這些都不是神喜悅的
[00:36:41.000 --> 00:36:46.000]  或者有些人會看發生性行為
[00:36:46.000 --> 00:36:49.000]  好像握手般隨便
[00:36:49.000 --> 00:36:53.000]  也有些人在有計劃結婚的底下
[00:36:53.000 --> 00:36:55.000]  去發生婚前性行為
[00:36:55.000 --> 00:36:58.000]  這些都是操之過急
[00:36:58.000 --> 00:37:00.000]  被情慾牽動帶著走
[00:37:00.000 --> 00:37:02.000]  這些都不是合神心意的
[00:37:02.000 --> 00:37:05.000]  婚姻是神所賜
[00:37:05.000 --> 00:37:08.000]  是使人得福,是神性的
[00:37:08.000 --> 00:37:12.000]  性關係是在婚姻之內進行的
[00:37:12.000 --> 00:37:16.000]  否則就是神所憎惡和淫亂的罪行
[00:37:16.000 --> 00:37:19.000]  基督徒不要亂來
[00:37:19.000 --> 00:37:22.000]  最後做規選的是自己
[00:37:22.000 --> 00:37:25.000]  神的名也不得到榮耀
[00:37:25.000 --> 00:37:29.000]  我們相信波亞斯和路德這對夫婦
[00:37:29.000 --> 00:37:32.000]  他們一定會彼此忠誠相待
[00:37:32.000 --> 00:37:35.000]  不離不棄,廝守終老
[00:37:35.000 --> 00:37:40.000]  我也在《中信傳書》裡看過一個見證
[00:37:40.000 --> 00:37:42.000]  就是講一位神學院的院長
[00:37:42.000 --> 00:37:47.000]  因著他患有腦退化的妻子
[00:37:47.000 --> 00:37:51.000]  放下他在神學院的工作去照顧太太
[00:37:51.000 --> 00:37:54.000]  捨棄了他最喜愛的工作
[00:37:54.000 --> 00:37:56.000]  他忠誠地對待自己的配偶
[00:37:56.000 --> 00:37:59.000]  不離不棄,貼身去服侍
[00:37:59.000 --> 00:38:02.000]  很令人感動
[00:38:02.000 --> 00:38:07.000]  但是最令我感動的就是以下的一對
[00:38:07.000 --> 00:38:11.000]  男的年輕的時候
[00:38:11.000 --> 00:38:14.000]  因為前妻生第二個女兒
[00:38:14.000 --> 00:38:16.000]  前妻就去世了
[00:38:16.000 --> 00:38:19.000]  他就逐一娶了女兒
[00:38:19.000 --> 00:38:23.000]  他們和諧相處,沒有什麼吵吵的
[00:38:23.000 --> 00:38:26.000]  男的年老的時候患了肺氣腫
[00:38:26.000 --> 00:38:31.000]  女的悉心照顧這位丈夫
[00:38:31.000 --> 00:38:33.000]  是有辛苦困倦
[00:38:33.000 --> 00:38:36.000]  但是也不離不棄,相愛終老
[00:38:36.000 --> 00:38:38.000]  忠誠相待
[00:38:38.000 --> 00:38:41.000]  他們就是我的父母了
[00:38:41.000 --> 00:38:46.000]  路德總結的時候
[00:38:46.000 --> 00:38:51.000]  我們看看路德有很美好的品質
[00:38:51.000 --> 00:38:54.000]  第一,就是路德
[00:38:54.000 --> 00:39:00.000]  他敢於將自己已知的現實去換未知的前途
[00:39:00.000 --> 00:39:02.000]  去跟從真神
[00:39:02.000 --> 00:39:05.000]  走在信心的道路上
[00:39:05.000 --> 00:39:08.000]  對神、對人顯出忠誠
[00:39:08.000 --> 00:39:15.000]  第二,路德的個性是很堅定和有進取心
[00:39:15.000 --> 00:39:20.000]  他貞潔,而且對愛情顯出忠誠
[00:39:20.000 --> 00:39:23.000]  路德這位忠誠的婦人
[00:39:23.000 --> 00:39:26.000]  給我們留下了很好的典範
[00:39:26.000 --> 00:39:29.000]  相信我們學校他也能夠像他一樣
[00:39:29.000 --> 00:39:31.000]  蒙神賜福
[00:39:31.000 --> 00:39:37.000]  我們一起有一個安靜、默想、祈禱的時間
[00:39:37.000 --> 00:39:40.000]  剛才所聽的
[00:39:40.000 --> 00:39:47.000]  大家有沒有哪些在心靈裡有觸動呢?
[00:39:47.000 --> 00:39:56.000]  這些都是神對你說話的觸動
[00:39:56.000 --> 00:39:58.000]  我給大家一點時間
[00:39:58.000 --> 00:40:02.000]  可以沉澱一下
[00:40:02.000 --> 00:40:06.000]  向神回應一下
[00:40:08.000 --> 00:40:13.000]  過半分鐘後,我會帶大家有一個禱告
[00:40:13.000 --> 00:40:40.000]  (禱告)
[00:40:40.000 --> 00:40:42.000]  我們一起祈禱
[00:40:42.000 --> 00:40:47.000]  請主耶穌,祢是道路、真理、生命
[00:40:47.000 --> 00:40:51.000]  跟從祢,我們一定不會走錯
[00:40:51.000 --> 00:40:56.000]  也感謝祢用至誠的愛,愛我們
[00:40:56.000 --> 00:41:03.000]  主啊,讓我們以忠誠的心愛祢
[00:41:03.000 --> 00:41:08.000]  讓我們活出忠誠的人生
[00:41:08.000 --> 00:41:14.000]  就讓我們堅心的去跟從祢
[00:41:14.000 --> 00:41:20.000]  學校路德,祂的美好的榜樣
[00:41:20.000 --> 00:41:24.000]  就讓神祢的福氣,好像路德一樣
[00:41:24.000 --> 00:41:28.000]  好像神祢賜福給路德一樣,去臨到我們
[00:41:28.000 --> 00:41:33.000]  讓我們的生命繼續去榮耀祢、見證祢
[00:41:33.000 --> 00:41:35.000]  願祢聽我們的祈禱
[00:41:35.000 --> 00:41:38.000]  閲立我們的禱告
[00:41:38.000 --> 00:41:40.000]  我們誠心的仰望
[00:41:40.000 --> 00:41:42.000]  是奉耶穌基督的名字祈求
[00:41:42.000 --> 00:41:44.000]  阿門

