
[00:00:00.000 --> 00:00:03.000]  各位大兄姐妹大家好,我是Marcus
[00:22:59.000 --> 00:23:02.000]  最多的困難你都願意接受
[00:23:02.000 --> 00:23:06.000]  因為你知道只要你還沒回天家
[00:23:06.000 --> 00:23:09.000]  你在地上就有你的任務要做
[00:23:09.000 --> 00:23:11.000]  你有你的使命要做
[00:23:11.000 --> 00:23:13.000]  你是唯神侍奉的養者
[00:23:13.000 --> 00:23:17.000]  你的成長的心態可以讓你學習到
[00:23:17.000 --> 00:23:23.000]  如何在不同的處境下不同的困難下去侍奉神
[00:23:23.000 --> 00:23:25.000]  去敬拜神
[00:23:25.000 --> 00:23:31.000]  更加好的消息就是你不是一個人去奮鬥
[00:23:31.000 --> 00:23:35.000]  神的靈與你同在
[00:23:35.000 --> 00:23:42.000]  比得上這篇兼文裡面是第十四節講到
[00:23:42.000 --> 00:23:47.000]  你們要是為基督的名授玉馬就是有福了
[00:23:47.000 --> 00:23:53.000]  因為永遠的靈就是神的靈住在你身上
[00:23:53.000 --> 00:23:56.000]  我們基督徒在困難當中可以起落
[00:23:56.000 --> 00:24:02.000]  是因為我們可以在困難當中經歷到神的同在
[00:24:02.000 --> 00:24:06.000]  神在困難之中是願意與我們同行的
[00:24:06.000 --> 00:24:09.000]  他不會讓你一個人去奮鬥
[00:24:09.000 --> 00:24:12.000]  他是願意與你同行的
[00:24:12.000 --> 00:24:16.000]  你在神的眼中是一個很特別的存在
[00:24:16.000 --> 00:24:22.000]  你在祂的計劃裡面是一個有很重要的局勢的人
[00:24:22.000 --> 00:24:26.000]  聖靈在你心中你隨時會與祂祈禱
[00:24:26.000 --> 00:24:28.000]  與祂討告
[00:24:28.000 --> 00:24:30.000]  神永遠都願意與你同在
[00:24:30.000 --> 00:24:34.000]  當你很驚慌、很怕、很堅持的時候
[00:24:34.000 --> 00:24:37.000]  你要記得神願意與你同在
[00:24:37.000 --> 00:24:40.000]  當你面對困難的時候
[00:24:40.000 --> 00:24:44.000]  神的靈陪伴著你一切成長
[00:24:44.000 --> 00:24:49.000]  陪你在這個世代完成你的福音使命
[00:24:49.000 --> 00:24:52.000]  你可以全身依靠聖靈的帶領
[00:24:52.000 --> 00:24:55.000]  去建立一個成長的心態
[00:24:55.000 --> 00:24:57.000]  成為一個達不到的仰視
[00:24:57.000 --> 00:25:04.000]  讓我們可以知道如何在人類的處境下去施奉神
[00:25:04.000 --> 00:25:07.000]  要成為一個達不到的仰視
[00:25:07.000 --> 00:25:10.000]  建立一個成長的心態
[00:25:10.000 --> 00:25:12.000]  是非常重要的
[00:25:12.000 --> 00:25:14.000]  第三點
[00:25:14.000 --> 00:25:16.000]  我們要成為達不到的仰視
[00:25:16.000 --> 00:25:21.000]  第三件要做的事情就是要教託生命中的心魔
[00:25:21.000 --> 00:25:24.000]  我們的心魔要交給神
[00:25:24.000 --> 00:25:28.000]  給的是第17節講到
[00:25:28.000 --> 00:25:31.000]  因為想盤從神的家開始
[00:25:31.000 --> 00:25:34.000]  就在這個時候
[00:25:34.000 --> 00:25:36.000]  如果先從我不起頭
[00:25:36.000 --> 00:25:40.000]  那些不順從神福音的人
[00:25:40.000 --> 00:25:42.000]  結果將要怎樣呢?
[00:25:42.000 --> 00:25:45.000]  如果人很不容易才得救
[00:25:45.000 --> 00:25:47.000]  不健健和犯罪的人
[00:25:47.000 --> 00:25:50.000]  將有什麼下場呢?
[00:25:50.000 --> 00:25:52.000]  被提到
[00:25:52.000 --> 00:25:54.000]  不管你今天是不是基督徒
[00:25:54.000 --> 00:25:57.000]  你一定會經歷到審判
[00:25:57.000 --> 00:26:00.000]  最後的審判與生命中每一次的苦難
[00:26:00.000 --> 00:26:02.000]  都是連在一起的
[00:26:02.000 --> 00:26:05.000]  每一次的苦難都是一次的實驗
[00:26:05.000 --> 00:26:09.000]  實驗我們到底是不是真正的純主
[00:26:09.000 --> 00:26:12.000]  這些實驗可以把真正純主的人
[00:26:12.000 --> 00:26:15.000]  和沒有純主的人分開
[00:26:15.000 --> 00:26:16.000]  分開
[00:26:16.000 --> 00:26:18.000]  只有真正純主的人
[00:26:18.000 --> 00:26:21.000]  可以很肯定的在每一次的實驗中
[00:26:21.000 --> 00:26:24.000]  成長成為更好的基督徒
[00:26:24.000 --> 00:26:28.000]  可以在這個實驗中
[00:26:28.000 --> 00:26:30.000]  有一個好的結局
[00:26:30.000 --> 00:26:34.000]  因為神的靈與真正純主的人同在
[00:26:34.000 --> 00:26:38.000]  神與真正純主的人一起同行
[00:26:38.000 --> 00:26:42.000]  神一定會和基督徒一起面對
[00:26:42.000 --> 00:26:44.000]  生命中的大風大浪
[00:26:44.000 --> 00:26:49.000]  你基督徒可以全身的依靠耶穌基督
[00:26:49.000 --> 00:26:54.000]  可以面對各樣的試探和挑戰
[00:26:54.000 --> 00:26:59.000]  你會親身的經歷到心裡很真實的感受到
[00:26:59.000 --> 00:27:01.000]  耶穌基督給你的怪
[00:27:01.000 --> 00:27:06.000]  他讓你知道耶穌基督是你最好的保護
[00:27:06.000 --> 00:27:09.000]  你可以很全心的依靠祂
[00:27:09.000 --> 00:27:13.000]  祂可以幫助你面對所有的困難
[00:27:13.000 --> 00:27:17.000]  你可以放心的把自己的生命交給祂
[00:27:17.000 --> 00:27:23.000]  特別是你與自己的心魔對戰的時候
[00:27:23.000 --> 00:27:27.000]  我不知道高中生的你有沒有發現到
[00:27:27.000 --> 00:27:31.000]  在自己的成長路上有一個圖案
[00:27:31.000 --> 00:27:33.000]  有一個循環
[00:27:33.000 --> 00:27:36.000]  小學的時候經歷過同樣的問題
[00:27:36.000 --> 00:27:39.000]  中學的時候經歷過同樣的問題
[00:27:39.000 --> 00:27:42.000]  到高中又遇到同樣的問題
[00:27:42.000 --> 00:27:44.000]  甚至你只要去大學
[00:27:44.000 --> 00:27:46.000]  或者現在有些人已經上過大學了
[00:27:46.000 --> 00:27:47.000]  正在上大學
[00:27:47.000 --> 00:27:51.000]  你都發現到你是處理著同樣的事情
[00:27:51.000 --> 00:27:56.000]  而且你越來越清楚問題的根源是什麼
[00:27:56.000 --> 00:28:01.000]  如果你真的很清楚地知道自己問題的根源是什麼的時候
[00:28:01.000 --> 00:28:03.000]  我想跟你說
[00:28:03.000 --> 00:28:06.000]  恭喜你
[00:28:06.000 --> 00:28:12.000]  你已經發現到自己的心魔了
[00:28:12.000 --> 00:28:14.000]  越成為達不到的勇士
[00:28:14.000 --> 00:28:20.000]  你最後要做的事情就是把這個心魔交給神
[00:28:20.000 --> 00:28:25.000]  全心的去信靠神可以面對這個心魔
[00:28:25.000 --> 00:28:27.000]  你可以全心的依靠神
[00:28:27.000 --> 00:28:31.000]  去活出神想你活的樣式
[00:28:31.000 --> 00:28:33.000]  比得上第十九節講道
[00:28:33.000 --> 00:28:37.000]  所以那些按照神旨而受苦的人
[00:28:37.000 --> 00:28:43.000]  要接著好行為把自己的生命交託給哪位信實的創造者
[00:28:43.000 --> 00:28:46.000]  每一次生命的挑戰
[00:28:46.000 --> 00:28:51.000]  你都可以真實地看到心裡面真實的自己
[00:28:51.000 --> 00:28:56.000]  你可以真實很清楚地知道自己是不是真的信主
[00:28:56.000 --> 00:28:58.000]  每一次生命中的苦難
[00:28:58.000 --> 00:29:02.000]  都是一個你可以更加認識到自己的機會
[00:29:02.000 --> 00:29:06.000]  都是一個你可以更加認識主的機會
[00:29:06.000 --> 00:29:08.000]  每一個生命中的困難
[00:29:08.000 --> 00:29:10.000]  神都掌權
[00:29:10.000 --> 00:29:17.000]  神在困難裡面讓你很清楚地看到最真實的自己
[00:29:17.000 --> 00:29:22.000]  為什麼你在壓力之下會做出很特別的反應
[00:29:22.000 --> 00:29:30.000]  為什麼神旨在壓力之下會做出一些讓你之後很後悔的事情
[00:29:30.000 --> 00:29:34.000]  一次次重複性的問題重複性的困難
[00:29:34.000 --> 00:29:36.000]  都只向同一個根源
[00:29:36.000 --> 00:29:39.000]  那個根源就是你的心魔
[00:29:39.000 --> 00:29:43.000]  你的行為反映出你心裡面最真實的信義
[00:29:43.000 --> 00:29:45.000]  神一開始就知道了
[00:29:45.000 --> 00:29:47.000]  他都明白
[00:29:47.000 --> 00:29:50.000]  所以他又透過不同的苦難
[00:29:50.000 --> 00:29:54.000]  讓你很清楚地看到自己的心魔
[00:29:54.000 --> 00:29:59.000]  讓你親眼看到最真實的自己
[00:29:59.000 --> 00:30:02.000]  不單止讓你看到自己需要成長的地方
[00:30:02.000 --> 00:30:09.000]  神都讓你很清楚地看到你需要面對自己的心魔
[00:30:09.000 --> 00:30:11.000]  所以把他交給神
[00:30:11.000 --> 00:30:13.000]  透過種種的測驗
[00:30:13.000 --> 00:30:16.000]  神一次又一次地問你
[00:30:16.000 --> 00:30:18.000]  你是追隨神
[00:30:18.000 --> 00:30:21.000]  或者你是追隨你心魔
[00:30:21.000 --> 00:30:24.000]  你心中的心魔
[00:30:24.000 --> 00:30:27.000]  每一個生命中的測驗
[00:30:27.000 --> 00:30:30.000]  苦難都是一個區分的過程
[00:30:30.000 --> 00:30:34.000]  當我們生活和我們想像一樣的時候
[00:30:34.000 --> 00:30:36.000]  充滿很多快樂的時候
[00:30:36.000 --> 00:30:37.000]  我們就很相信
[00:30:37.000 --> 00:30:39.000]  神真是掌權
[00:30:39.000 --> 00:30:40.000]  神真是萬能的
[00:30:40.000 --> 00:30:42.000]  他什麼都可以做到
[00:30:42.000 --> 00:30:43.000]  什麼都知道
[00:30:43.000 --> 00:30:44.000]  他真的是很好的神
[00:30:44.000 --> 00:30:47.000]  我們真的要敬拜他
[00:30:47.000 --> 00:30:49.000]  但是當你生活不容易的時候
[00:30:49.000 --> 00:30:52.000]  當你生命很不開心的時候
[00:30:52.000 --> 00:30:54.000]  你是否真的可以相信到
[00:30:54.000 --> 00:30:57.000]  耶穌基督神是掌權的呢?
[00:30:57.000 --> 00:31:00.000]  當你生活很不容易的時候
[00:31:00.000 --> 00:31:04.000]  當你的心被你的心魔控制住的時候
[00:31:04.000 --> 00:31:07.000]  影響到你生命的判斷的時候
[00:31:07.000 --> 00:31:10.000]  你真的需要問自己
[00:31:10.000 --> 00:31:12.000]  你是否真的信主
[00:31:12.000 --> 00:31:15.000]  你追隨的是耶穌基督
[00:31:15.000 --> 00:31:18.000]  或者是你生命中的心魔呢?
[00:31:18.000 --> 00:31:21.000]  你追隨的是哪一個?
[00:31:21.000 --> 00:31:25.000]  沒有一個人可以在耶穌基督回來之前
[00:31:25.000 --> 00:31:29.000]  確定自己真的得到救恩
[00:31:29.000 --> 00:31:33.000]  我們每一個人都需要等到最後的審判日
[00:31:33.000 --> 00:31:34.000]  之後那個時段
[00:31:34.000 --> 00:31:36.000]  耶穌再回來的時候
[00:31:36.000 --> 00:31:40.000]  就可以確認到自己是不是真的得到救恩
[00:31:40.000 --> 00:31:42.000]  所以我們每一個生命的關口
[00:31:42.000 --> 00:31:44.000]  都需要選擇耶穌基督
[00:31:44.000 --> 00:31:48.000]  而不是選擇我們生命中的心魔
[00:31:48.000 --> 00:31:50.000]  透過每一個生命中的關口
[00:31:50.000 --> 00:31:52.000]  成為越來越低的門
[00:31:52.000 --> 00:31:54.000]  你是不是真的追隨他
[00:31:54.000 --> 00:31:56.000]  你是否真的信主
[00:31:56.000 --> 00:32:00.000]  你是否真的願意把你的生命交給神
[00:32:00.000 --> 00:32:02.000]  彼得說:
[00:32:02.000 --> 00:32:05.000]  「有火般的事,臨到你門」
[00:32:05.000 --> 00:32:08.000]  與福,好像火燒一般
[00:32:08.000 --> 00:32:11.000]  很痛,很不舒服
[00:32:11.000 --> 00:32:14.000]  你很想離開
[00:32:14.000 --> 00:32:16.000]  但對於基督徒來說
[00:32:16.000 --> 00:32:19.000]  那個「痛」是「依」字的痛
[00:32:19.000 --> 00:32:23.000]  是一個好像宿命的開刀
[00:32:23.000 --> 00:32:25.000]  神是「依」字你
[00:32:25.000 --> 00:32:30.000]  幫助你面對、幫助你處理你生命中的心魔
[00:32:30.000 --> 00:32:32.000]  當我們相信
[00:32:32.000 --> 00:32:35.000]  我們自己的世界是很不穩定
[00:32:35.000 --> 00:32:36.000]  是崩壞了的時候
[00:32:36.000 --> 00:32:40.000]  當我們想脫離全部的東西
[00:32:40.000 --> 00:32:43.000]  想去到新的地方重新開始的時候
[00:32:43.000 --> 00:32:48.000]  我想邀請你冷靜一下
[00:32:48.000 --> 00:32:50.000]  享受這個試驗
[00:32:50.000 --> 00:32:52.000]  享受這個虧分的過程
[00:32:52.000 --> 00:32:54.000]  去問自己
[00:32:54.000 --> 00:32:58.000]  你是否真的信主呢
[00:32:58.000 --> 00:33:00.000]  不管你去到哪裡
[00:33:00.000 --> 00:33:04.000]  你的生命一定會跟著你的
[00:33:04.000 --> 00:33:07.000]  一定會一直跟著你的
[00:33:07.000 --> 00:33:12.000]  不如你今天就選擇要追隨耶穌基督
[00:33:12.000 --> 00:33:14.000]  不要再跟隨你的生命
[00:33:14.000 --> 00:33:16.000]  你回到哪裡都沒用的
[00:33:16.000 --> 00:33:18.000]  你的生命都是跟著你的
[00:33:18.000 --> 00:33:21.000]  不如你今天就做這個決定
[00:33:21.000 --> 00:33:24.000]  你跟著耶穌基督
[00:33:24.000 --> 00:33:26.000]  我記得我成長的階段以來
[00:33:26.000 --> 00:33:31.000]  不斷地有一個與人相處的問題
[00:33:31.000 --> 00:33:32.000]  小學的時候
[00:33:32.000 --> 00:33:35.000]  我經常跟我的同學挨救
[00:33:35.000 --> 00:33:38.000]  甚至進入到一個位置
[00:33:38.000 --> 00:33:43.000]  就是同班全班的人都討厭我
[00:33:43.000 --> 00:33:45.000]  都不喜歡我
[00:33:45.000 --> 00:33:46.000]  到了中學的時候
[00:33:46.000 --> 00:33:48.000]  去到第二間學校
[00:33:48.000 --> 00:33:51.000]  同樣的事情又發生
[00:33:51.000 --> 00:33:52.000]  跟同學挨救
[00:33:52.000 --> 00:33:54.000]  甚至到一個位置
[00:33:54.000 --> 00:33:58.000]  每天都跟不同的同學打架
[00:33:58.000 --> 00:34:00.000]  很不開心
[00:34:00.000 --> 00:34:03.000]  之後我中學畢業之後
[00:34:03.000 --> 00:34:04.000]  到高中的時候
[00:34:04.000 --> 00:34:07.000]  又去到另外一間教會
[00:34:07.000 --> 00:34:09.000]  同樣的事情發生
[00:34:09.000 --> 00:34:10.000]  環境變了
[00:34:10.000 --> 00:34:12.000]  但問題沒有變
[00:34:12.000 --> 00:34:15.000]  不斷地有同樣的問題出現
[00:34:15.000 --> 00:34:18.000]  甚至每一晚回到家後
[00:34:18.000 --> 00:34:20.000]  我躲在自己的房間
[00:34:20.000 --> 00:34:21.000]  或者躲在廁所裡
[00:34:21.000 --> 00:34:24.000]  偷偷地練習怎樣打拳
[00:34:24.000 --> 00:34:28.000]  明天可以打贏不同的同學
[00:34:28.000 --> 00:34:31.000]  這是我高中的生活
[00:34:31.000 --> 00:34:34.000]  我記得我小時候就開始買書
[00:34:34.000 --> 00:34:38.000]  去想想怎樣處理人際關係的問題
[00:34:38.000 --> 00:34:40.000]  買了很多書
[00:34:40.000 --> 00:34:44.000]  一開始我以為我是有溝通上的問題
[00:34:44.000 --> 00:34:46.000]  所以買了很多人際關係的書
[00:34:46.000 --> 00:34:49.000]  去學習怎樣跟不同的人溝通
[00:34:49.000 --> 00:34:51.000]  但是我讀了很多本書
[00:34:51.000 --> 00:34:52.000]  學到很多東西
[00:34:52.000 --> 00:34:56.000]  但問題沒有處理到
[00:34:56.000 --> 00:34:57.000]  依然沒有用
[00:34:57.000 --> 00:35:02.000]  我真的不斷地跟不同的同學挨救打架
[00:35:02.000 --> 00:35:05.000]  之後我開始分舊會
[00:35:05.000 --> 00:35:07.000]  開始有舊會生活之後
[00:35:07.000 --> 00:35:11.000]  我在查經班和同學講道之後
[00:35:11.000 --> 00:35:17.000]  開始想是不是因為買我溝通上的問題
[00:35:17.000 --> 00:35:21.000]  是不是我其實有自私的問題
[00:35:21.000 --> 00:35:23.000]  因為我是讀生紙
[00:35:23.000 --> 00:35:28.000]  我是沒有需要爭取父母的注意力的問題
[00:35:28.000 --> 00:35:30.000]  因為我沒有大兄姐妹
[00:35:30.000 --> 00:35:32.000]  需要分享父母的愛
[00:35:32.000 --> 00:35:34.000]  所以我沒有這個想法
[00:35:34.000 --> 00:35:36.000]  所以我在學校的時候
[00:35:36.000 --> 00:35:38.000]  很自然地做事
[00:35:38.000 --> 00:35:41.000]  我只是想到自己不會在意別人的感受
[00:35:41.000 --> 00:35:46.000]  所以就開始學習怎樣站在別人的角度看東西
[00:35:46.000 --> 00:35:48.000]  去在意別人的感受
[00:35:48.000 --> 00:35:51.000]  我就開始學習這種東西
[00:35:51.000 --> 00:35:54.000]  但當我很努力地去學習
[00:35:54.000 --> 00:35:56.000]  很努力地去實踐
[00:35:56.000 --> 00:36:01.000]  我發現雖然挨救的次數慢慢少了
[00:36:01.000 --> 00:36:04.000]  但更加深層的問題出現了
[00:36:04.000 --> 00:36:07.000]  我明白到我內心中的心魔
[00:36:07.000 --> 00:36:09.000]  其實是缺乏安全感
[00:36:09.000 --> 00:36:11.000]  不是溝通的問題
[00:36:11.000 --> 00:36:13.000]  不是自私的問題
[00:36:13.000 --> 00:36:15.000]  是缺乏安全感的問題
[00:36:15.000 --> 00:36:17.000]  這是怎樣發現的呢?
[00:36:17.000 --> 00:36:22.000]  我發現到的時間和方法
[00:36:22.000 --> 00:36:28.000]  其實是我透過很努力地站在別人的角度
[00:36:28.000 --> 00:36:30.000]  去看東西
[00:36:30.000 --> 00:36:33.000]  很努力地去讓別人開心的時候
[00:36:33.000 --> 00:36:36.000]  我發現到我自己慢慢變得不開心
[00:36:36.000 --> 00:36:38.000]  我慢慢發現到
[00:36:38.000 --> 00:36:43.000]  咦?我過日子過得很辛苦
[00:36:43.000 --> 00:36:45.000]  我開始很擔心我會不會犯錯
[00:36:45.000 --> 00:36:48.000]  會不會用其他人不開心呢?
[00:36:48.000 --> 00:36:52.000]  從一開始我想透過融入其他人的圈子
[00:36:52.000 --> 00:36:54.000]  去建立自己的安全感
[00:36:54.000 --> 00:36:58.000]  到最後我發現到自己更加沒有做安全感
[00:36:58.000 --> 00:37:00.000]  我沒有辦法做自己
[00:37:00.000 --> 00:37:02.000]  時間長之後
[00:37:02.000 --> 00:37:05.000]  我發現到我自己心裡面的心魔
[00:37:05.000 --> 00:37:07.000]  我被滿足到
[00:37:07.000 --> 00:37:09.000]  我爆炸很多次
[00:37:09.000 --> 00:37:11.000]  很多次
[00:37:11.000 --> 00:37:15.000]  之後我發現到我的心魔真的存在
[00:37:15.000 --> 00:37:17.000]  透過很多次的苦難
[00:37:17.000 --> 00:37:21.000]  透過很多次的不同的實驗
[00:37:21.000 --> 00:37:27.000]  我發現到我是用很極端的方法去建立自己的安全感
[00:37:27.000 --> 00:37:29.000]  透過吵架、打架
[00:37:29.000 --> 00:37:32.000]  去讓別人聽我的話
[00:37:32.000 --> 00:37:34.000]  或者去到另外一個極端
[00:37:34.000 --> 00:37:38.000]  我是不說話很安全的
[00:37:38.000 --> 00:37:43.000]  或者是用一些很好的說話去讓別人開心
[00:37:43.000 --> 00:37:47.000]  但是我發現到最真實的問題
[00:37:47.000 --> 00:37:49.000]  最真正的問題
[00:37:49.000 --> 00:37:54.000]  其實是因為我有很新的缺乏安全感
[00:37:54.000 --> 00:37:56.000]  這是我真正的心魔
[00:37:56.000 --> 00:37:59.000]  透過很多次的訓練和測驗
[00:37:59.000 --> 00:38:03.000]  我發現到我的心魔是缺乏安全感之後
[00:38:03.000 --> 00:38:05.000]  我就重新祈禱
[00:38:05.000 --> 00:38:07.000]  神啊
[00:38:07.000 --> 00:38:10.000]  我把這個心魔交給你
[00:38:10.000 --> 00:38:13.000]  我不知道把心魔交給你之後
[00:38:13.000 --> 00:38:15.000]  我的世界會變成怎樣
[00:38:15.000 --> 00:38:16.000]  我真的不知道
[00:38:16.000 --> 00:38:17.000]  我想像都想像不到
[00:38:17.000 --> 00:38:19.000]  我好恐懼好怕
[00:38:19.000 --> 00:38:20.000]  我想像不到
[00:38:20.000 --> 00:38:23.000]  我不會滿足我的心魔之後
[00:38:23.000 --> 00:38:26.000]  我的心裡面的世界會變成怎樣
[00:38:26.000 --> 00:38:28.000]  但是我跟神說
[00:38:28.000 --> 00:38:30.000]  不管如何
[00:38:30.000 --> 00:38:32.000]  我就交給你我的心魔
[00:38:32.000 --> 00:38:35.000]  我相信你是我信仰的神
[00:38:35.000 --> 00:38:37.000]  雖然我現在好恐懼
[00:38:37.000 --> 00:38:38.000]  我好怕
[00:38:38.000 --> 00:38:40.000]  我不知道我的世界會變成怎樣
[00:38:40.000 --> 00:38:42.000]  但是我就交給你
[00:38:42.000 --> 00:38:43.000]  我就交給你神
[00:38:43.000 --> 00:38:45.000]  因為你是信仰的神
[00:38:45.000 --> 00:38:49.000]  我選擇去做你叫我做的好事
[00:38:49.000 --> 00:38:51.000]  我選擇去做可以榮耀你的事
[00:38:51.000 --> 00:38:53.000]  我就不要想我的心魔了
[00:38:53.000 --> 00:38:58.000]  我就專心的想你要我做的事情
[00:38:58.000 --> 00:39:04.000]  如果你現在生命中都面對著你的心魔
[00:39:04.000 --> 00:39:07.000]  可能你現在跟你的朋友在緊救
[00:39:07.000 --> 00:39:12.000]  或者你的學校的壓力大到讓你很憂慮
[00:39:12.000 --> 00:39:15.000]  我想鼓勵你冷靜一下
[00:39:15.000 --> 00:39:18.000]  問一下自己發生了什麼事
[00:39:18.000 --> 00:39:20.000]  跟神託告
[00:39:20.000 --> 00:39:22.000]  請神保重你
[00:39:22.000 --> 00:39:24.000]  可以很明白的知道
[00:39:24.000 --> 00:39:27.000]  什麼是你的心魔
[00:39:27.000 --> 00:39:31.000]  是不是跟每一樣都缺乏安全感呢
[00:39:31.000 --> 00:39:36.000]  神把你放在一個專屬於你的困難裡
[00:39:36.000 --> 00:39:39.000]  困難裡就是讓你很清楚的
[00:39:39.000 --> 00:39:44.000]  很清楚的看到自己生命需要成長的位置
[00:39:44.000 --> 00:39:47.000]  讓你很清楚的看到自己的心魔
[00:39:47.000 --> 00:39:49.000]  你可以同神託告
[00:39:49.000 --> 00:39:54.000]  讓你知道怎樣處理這件事情
[00:39:54.000 --> 00:39:58.000]  讓你很清楚的明白到一個地步就是
[00:39:58.000 --> 00:40:01.000]  你明白不管你回到哪裏
[00:40:01.000 --> 00:40:04.000]  心魔都跟你在一起
[00:40:04.000 --> 00:40:08.000]  把這個心魔交給神
[00:40:08.000 --> 00:40:10.000]  很困難
[00:40:10.000 --> 00:40:12.000]  但你不用怕
[00:40:12.000 --> 00:40:15.000]  神的靈 榮譽的靈與你同在
[00:40:15.000 --> 00:40:19.000]  你內心中不想放棄心魔的掙扎
[00:40:19.000 --> 00:40:21.000]  神都知道
[00:40:21.000 --> 00:40:25.000]  耶穌基督都很清楚的知道你內心中的偶像
[00:40:25.000 --> 00:40:32.000]  是不可能滿足到你生命中最真實的那種需要
[00:40:32.000 --> 00:40:38.000]  耶穌基督才可以滿足到你生命中最真實的需要
[00:40:38.000 --> 00:40:41.000]  耶穌基督是信實的
[00:40:41.000 --> 00:40:44.000]  陪伴你與你同行
[00:40:44.000 --> 00:40:51.000]  耶穌基督是可以給你別人給不到的那種喜樂
[00:40:51.000 --> 00:40:53.000]  你可以同神託告
[00:40:53.000 --> 00:40:57.000]  用神幫助你面對生命中的困難
[00:40:57.000 --> 00:41:02.000]  別人說耶穌基督是創世者
[00:41:02.000 --> 00:41:08.000]  耶穌基督說神是創造生命的神
[00:41:08.000 --> 00:41:12.000]  耶穌基督可以給你生命
[00:41:12.000 --> 00:41:16.000]  也代表祂可以對你的生命負責
[00:41:16.000 --> 00:41:18.000]  你要信任祂
[00:41:18.000 --> 00:41:21.000]  信任這個創造世界的神
[00:41:21.000 --> 00:41:23.000]  用神令你成長
[00:41:23.000 --> 00:41:27.000]  活出神與你活出的樣式
[00:41:27.000 --> 00:41:33.000]  讓神繼續創造你成為祂獨一無二的擁者
[00:41:33.000 --> 00:41:35.000]  不如被困難打倒
[00:41:35.000 --> 00:41:37.000]  不如被你自己心魔結拜
[00:41:37.000 --> 00:41:41.000]  決定自己是基督徒這個身份
[00:41:41.000 --> 00:41:44.000]  建立一個成長的心態
[00:41:44.000 --> 00:41:47.000]  努力把自己的心魔交給神
[00:41:47.000 --> 00:41:50.000]  主耶穌會再回來
[00:41:50.000 --> 00:41:54.000]  用盡你的力量去成為主打倒的擁者
[00:41:54.000 --> 00:41:59.000]  堅持在不同的環境下去侍奉神
[00:41:59.000 --> 00:42:01.000]  去敬拜神
[00:42:01.000 --> 00:42:03.000]  去永遠神

