
[00:00:00.000 --> 00:00:07.000]  各位早安,很高興今天早上能夠來到大家當中跟大家分享神的話
[00:18:09.000 --> 00:18:11.000]  同學跟他說的話
[00:18:11.000 --> 00:18:12.000]  他因此自殺
[00:18:12.000 --> 00:18:14.000]  大家想想
[00:18:14.000 --> 00:18:16.000]  生死原來在你怎樣說話的上面
[00:18:16.000 --> 00:18:17.000]  你說一個說話
[00:18:17.000 --> 00:18:19.000]  可能救到同學一個性命
[00:18:19.000 --> 00:18:20.000]  或者你說一個說話
[00:18:20.000 --> 00:18:22.000]  可能將同學推到一個深淵
[00:18:22.000 --> 00:18:24.000]  所以你做一個二人
[00:18:24.000 --> 00:18:27.000]  就是你的口是怎樣守住你的口
[00:18:27.000 --> 00:18:29.000]  這是我們一生的學習
[00:18:29.000 --> 00:18:30.000]  這是我今天還在學
[00:18:30.000 --> 00:18:31.000]  我怎樣守住我的口
[00:18:31.000 --> 00:18:34.000]  但守住口不是關乎口事
[00:18:34.000 --> 00:18:36.000]  守住口關乎心的事
[00:18:36.000 --> 00:18:38.000]  我們再跳到兩張投影片
[00:18:38.000 --> 00:18:42.000]  他說二人的心是應該怎樣呢
[00:18:42.000 --> 00:18:44.000]  二人是顧惜他生畜的命
[00:18:44.000 --> 00:18:47.000]  惡人的憐憫也是殘忍
[00:18:47.000 --> 00:18:50.000]  我的兒子很喜歡養寵物
[00:18:50.000 --> 00:18:52.000]  曾經養過幾條金魚
[00:18:52.000 --> 00:18:53.000]  我們一個不經意
[00:18:53.000 --> 00:18:55.000]  做了一件我覺得可能不是很好的事
[00:18:55.000 --> 00:18:58.000]  我們為金魚改了名
[00:18:58.000 --> 00:19:00.000]  為金魚改了名有什麼不好呢
[00:19:00.000 --> 00:19:02.000]  當金魚死的時候就很淒涼
[00:19:02.000 --> 00:19:05.000]  因為不是一條金魚死了
[00:19:05.000 --> 00:19:07.000]  是一個你認識的朋友死了
[00:19:07.000 --> 00:19:08.000]  很淒涼
[00:19:08.000 --> 00:19:10.000]  所以我們現在和所有小動物
[00:19:10.000 --> 00:19:11.000]  我們都不夠膽改名
[00:19:11.000 --> 00:19:13.000]  當然你養狗養貓沒辦法
[00:19:13.000 --> 00:19:14.000]  你一定會改名
[00:19:14.000 --> 00:19:17.000]  所以你都預計將會有很大挑戰
[00:19:17.000 --> 00:19:19.000]  我的兒子養完金魚之後
[00:19:19.000 --> 00:19:21.000]  他現在養龜
[00:19:21.000 --> 00:19:23.000]  我曾經養龜也養死
[00:19:23.000 --> 00:19:25.000]  所以我很怕養寵物
[00:19:25.000 --> 00:19:27.000]  不過我見到我的兒子養龜
[00:19:27.000 --> 00:19:28.000]  他很有心機
[00:19:28.000 --> 00:19:31.000]  他會幫龜洗澡、澆暖水
[00:19:31.000 --> 00:19:33.000]  讓他去浴缸玩
[00:19:33.000 --> 00:19:35.000]  他覺得原來你對龜這麼好
[00:19:35.000 --> 00:19:37.000]  我反映自己
[00:19:37.000 --> 00:19:39.000]  我覺得自己沒有他這麼有愛心
[00:19:39.000 --> 00:19:41.000]  原來聖經是這樣說
[00:19:41.000 --> 00:19:44.000]  原來你憐惜你生畜的命
[00:19:44.000 --> 00:19:46.000]  是二人的表達
[00:19:46.000 --> 00:19:49.000]  原來我們的心要關心我們身邊的小動物
[00:19:49.000 --> 00:19:51.000]  我不知道大家有沒有養寵物
[00:19:51.000 --> 00:19:53.000]  如果有其實都是你表達愛心一個表達
[00:19:53.000 --> 00:19:57.000]  我們這代人可能太艱難
[00:19:57.000 --> 00:19:59.000]  所以對寵物好像沒什麼愛心
[00:19:59.000 --> 00:20:01.000]  我都要悔改、反省
[00:20:01.000 --> 00:20:03.000]  但是不單止關於寵物
[00:20:03.000 --> 00:20:04.000]  聖經繼續說
[00:20:04.000 --> 00:20:05.000]  我們一起讀下面那節
[00:20:05.000 --> 00:20:06.000]  一起讀
[00:20:06.000 --> 00:20:09.000]  二人引渡他的鄰舍
[00:20:09.000 --> 00:20:12.000]  惡人的道叫人迷失
[00:20:12.000 --> 00:20:15.000]  二人不單止是俗年愛寵物
[00:20:15.000 --> 00:20:17.000]  他引渡他的鄰舍
[00:20:17.000 --> 00:20:18.000]  引渡是什麼意思呢
[00:20:18.000 --> 00:20:21.000]  引渡是好像一個間諜
[00:20:21.000 --> 00:20:23.000]  你找出對方的需要
[00:20:23.000 --> 00:20:25.000]  你做間諜不是找出對方的需要
[00:20:25.000 --> 00:20:27.000]  而是找出對方的需要
[00:20:27.000 --> 00:20:28.000]  幫助到對方
[00:20:28.000 --> 00:20:32.000]  就好像我們常常玩的那些叫做secret angel
[00:20:32.000 --> 00:20:33.000]  你找一下你的同學有什麼需要
[00:20:33.000 --> 00:20:35.000]  找一下你朋友有什麼需要
[00:20:35.000 --> 00:20:36.000]  然後幫他
[00:20:36.000 --> 00:20:38.000]  這個就是公義的另一個表達
[00:20:38.000 --> 00:20:39.000]  所以公義的第一個表達
[00:20:39.000 --> 00:20:40.000]  就是你的口
[00:20:40.000 --> 00:20:42.000]  你怎樣將你的同學不是推向死地
[00:20:42.000 --> 00:20:44.000]  而是推向他的喜樂
[00:20:44.000 --> 00:20:46.000]  你的心怎樣看到他的需要
[00:20:46.000 --> 00:20:50.000]  二人第三樣做的就是他的手
[00:20:50.000 --> 00:20:52.000]  我們再看下去
[00:20:52.000 --> 00:20:54.000]  有人終日貪得無厭
[00:20:54.000 --> 00:20:56.000]  二人卻施捨而不論惜
[00:20:56.000 --> 00:20:59.000]  二人關注貧寒人的案情
[00:20:59.000 --> 00:21:01.000]  惡人不明瞭這種情況
[00:21:01.000 --> 00:21:02.000]  我在這裡說
[00:21:02.000 --> 00:21:05.000]  原來二人如果在你的表達
[00:21:05.000 --> 00:21:06.000]  在同學表達
[00:21:06.000 --> 00:21:08.000]  你就要學會闊路一點
[00:21:08.000 --> 00:21:10.000]  請你的好朋友喝茶
[00:21:10.000 --> 00:21:12.000]  吃飯不要喝茶
[00:21:12.000 --> 00:21:13.000]  喝檸檬茶
[00:21:13.000 --> 00:21:14.000]  買東西給他吃
[00:21:14.000 --> 00:21:16.000]  我自己一個很深的印象
[00:21:16.000 --> 00:21:17.000]  我為什麼娶到老婆
[00:21:17.000 --> 00:21:19.000]  就是為什麼我拍到拖
[00:21:19.000 --> 00:21:21.000]  就是因為有一次我和我太太
[00:21:21.000 --> 00:21:23.000]  我忘記了我拍拖沒有
[00:21:23.000 --> 00:21:25.000]  好像都沒有
[00:21:25.000 --> 00:21:26.000]  好像還沒有拍拖
[00:21:26.000 --> 00:21:27.000]  我們一起參加一次
[00:21:27.000 --> 00:21:29.000]  我們年輕的時候很多遊行
[00:21:29.000 --> 00:21:31.000]  很多沒有反對通知書下面的遊行
[00:21:31.000 --> 00:21:33.000]  我們去遊行的時候
[00:21:33.000 --> 00:21:35.000]  有一天走到很累
[00:21:35.000 --> 00:21:39.000]  我就在北角碼頭買了一個包給她吃
[00:21:39.000 --> 00:21:40.000]  她就很感動
[00:21:40.000 --> 00:21:42.000]  她覺得為什麼這個男生對她這麼好
[00:21:42.000 --> 00:21:43.000]  女生首先要提醒你們
[00:21:43.000 --> 00:21:44.000]  不要因為別人買包給你
[00:21:44.000 --> 00:21:46.000]  就有任何的遐想
[00:21:46.000 --> 00:21:50.000]  但是我只是想提醒大家
[00:21:50.000 --> 00:21:52.000]  如果能夠手有能力
[00:21:52.000 --> 00:21:54.000]  你去做請人吃東西
[00:21:54.000 --> 00:21:56.000]  都是一個二人的表達
[00:21:56.000 --> 00:21:58.000]  你在學校裡面
[00:21:58.000 --> 00:21:59.000]  可不可以請你的好朋友
[00:21:59.000 --> 00:22:00.000]  喝一杯茶
[00:22:00.000 --> 00:22:01.000]  喝一杯飲品
[00:22:01.000 --> 00:22:04.000]  我們的心我們的口
[00:22:04.000 --> 00:22:05.000]  甚至最後說到
[00:22:05.000 --> 00:22:07.000]  我們要關注貧寒人的案情
[00:22:07.000 --> 00:22:09.000]  我們聽聽身邊的人
[00:22:09.000 --> 00:22:10.000]  他被冤枉的時候
[00:22:10.000 --> 00:22:12.000]  到底是什麼
[00:22:12.000 --> 00:22:14.000]  讓耳朵聽聽他說的話
[00:22:14.000 --> 00:22:15.000]  不是自己說
[00:22:15.000 --> 00:22:16.000]  而是聽別人說
[00:22:16.000 --> 00:22:18.000]  這個都是我們一個很大的學習
[00:22:18.000 --> 00:22:20.000]  所以原來二人的口
[00:22:20.000 --> 00:22:21.000]  二人的心
[00:22:21.000 --> 00:22:22.000]  二人的手
[00:22:22.000 --> 00:22:24.000]  就是你們可以在學校裡面展現出來
[00:22:24.000 --> 00:22:26.000]  和你身邊的同學不同
[00:22:26.000 --> 00:22:28.000]  以至公義由你身邊開始
[00:22:28.000 --> 00:22:30.000]  不是由社會開始
[00:22:30.000 --> 00:22:32.000]  而是由你怎樣做一個學生開始的時候
[00:22:32.000 --> 00:22:34.000]  你可以改變你的班房裡面
[00:22:34.000 --> 00:22:36.000]  是不是公義的境況
[00:22:38.000 --> 00:22:40.000]  我最後說到
[00:22:40.000 --> 00:22:41.000]  二人的責任
[00:22:41.000 --> 00:22:43.000]  剛才說到二人的動作
[00:22:43.000 --> 00:22:45.000]  二人有一個很重要的責任
[00:22:45.000 --> 00:22:47.000]  在針研裡面說到
[00:22:47.000 --> 00:22:49.000]  二人有一個最重要的責任
[00:22:49.000 --> 00:22:52.000]  他說二人在惡人面前退縮
[00:22:52.000 --> 00:22:54.000]  好像餃糞之泉
[00:22:54.000 --> 00:22:55.000]  污染之井
[00:22:55.000 --> 00:22:57.000]  你看到水很混濁
[00:22:57.000 --> 00:22:58.000]  你很不想喝
[00:22:58.000 --> 00:22:59.000]  你覺得很噁心
[00:22:59.000 --> 00:23:01.000]  那些就是二人在罪人面前退縮
[00:23:01.000 --> 00:23:02.000]  你反過來說
[00:23:02.000 --> 00:23:04.000]  二人原來聖經說
[00:23:04.000 --> 00:23:05.000]  剛才說的
[00:23:05.000 --> 00:23:07.000]  不單改變你身邊的環境
[00:23:07.000 --> 00:23:09.000]  二人你要面對罪
[00:23:09.000 --> 00:23:11.000]  你要對抗罪
[00:23:11.000 --> 00:23:13.000]  這裡說到最重要的關於二的一件事情
[00:23:13.000 --> 00:23:15.000]  最終極的二人
[00:23:15.000 --> 00:23:17.000]  知道是誰嗎
[00:23:17.000 --> 00:23:19.000]  最終極的二人是誰
[00:23:19.000 --> 00:23:21.000]  是你
[00:23:21.000 --> 00:23:23.000]  真的很厲害
[00:23:23.000 --> 00:23:24.000]  最終極的二人
[00:23:24.000 --> 00:23:26.000]  在聖經說的是耶穌基督
[00:23:26.000 --> 00:23:28.000]  耶穌基督面對罪的時候
[00:23:28.000 --> 00:23:30.000]  他沒有退縮
[00:23:30.000 --> 00:23:32.000]  耶穌基督面對著你和我的罪
[00:23:32.000 --> 00:23:33.000]  他沒有退縮
[00:23:33.000 --> 00:23:36.000]  他反而為你和我的罪釘上十字架
[00:23:36.000 --> 00:23:38.000]  以致拯救我們
[00:23:38.000 --> 00:23:40.000]  這個就是二人對罪的責任
[00:23:40.000 --> 00:23:43.000]  我又想大家去想
[00:23:43.000 --> 00:23:46.000]  二人對罪這個責任對我們有影響
[00:23:46.000 --> 00:23:48.000]  在針研裡面有一句話
[00:23:48.000 --> 00:23:50.000]  再下一章去看
[00:23:50.000 --> 00:23:51.000]  針研說話
[00:23:51.000 --> 00:23:54.000]  看!二人在地上尚且受報
[00:23:54.000 --> 00:23:57.000]  何況惡人和罪人呢
[00:23:57.000 --> 00:23:59.000]  為什麼二人會受報呢
[00:23:59.000 --> 00:24:01.000]  如果你想想耶穌就明白了
[00:24:01.000 --> 00:24:03.000]  耶穌就是二人受報的一個景況
[00:24:03.000 --> 00:24:06.000]  二人在地上都受到一個不好的待遇
[00:24:06.000 --> 00:24:08.000]  何況罪人和惡人呢
[00:24:08.000 --> 00:24:11.000]  耶穌作為二人為了你和我的罪
[00:24:11.000 --> 00:24:14.000]  都受了一個不好的待遇
[00:24:14.000 --> 00:24:17.000]  所以聖經用了這一句話
[00:24:17.000 --> 00:24:18.000]  去到新約
[00:24:18.000 --> 00:24:21.000]  新約去引用針研的公義
[00:24:21.000 --> 00:24:22.000]  唯有這一段
[00:24:22.000 --> 00:24:24.000]  在彼得前書
[00:24:24.000 --> 00:24:25.000]  我們一起讀吧
[00:24:25.000 --> 00:24:27.000]  一起讀這段經文
[00:24:27.000 --> 00:24:29.000]  來吧!一二三
[00:24:29.000 --> 00:24:34.000]  新來的,有火一般的考驗臨到你們
[00:24:34.000 --> 00:24:39.000]  不要奇怪,似乎是遭遇非常的事
[00:24:39.000 --> 00:24:44.000]  都要歡喜,因為你們是與基督一同受苦
[00:24:44.000 --> 00:24:48.000]  使你們在他榮耀顯現的時候
[00:24:48.000 --> 00:24:51.000]  也可以歡喜快樂
[00:24:51.000 --> 00:24:56.000]  你們若為基督的名受辱罵是有福的
[00:24:56.000 --> 00:25:02.000]  因為榮耀的靈就是上帝的靈在你們身上
[00:25:02.000 --> 00:25:10.000]  你們中間不可有人因為殺人、偷竊、作惡、好管閒事而受苦
[00:25:10.000 --> 00:25:14.000]  若有人因是基督徒而受苦
[00:25:14.000 --> 00:25:16.000]  不要引以為恥
[00:25:16.000 --> 00:25:20.000]  都要因這名而歸榮耀給上帝
[00:25:20.000 --> 00:25:22.000]  因為時候到了
[00:25:22.000 --> 00:25:25.000]  審判要從神的家開始
[00:25:25.000 --> 00:25:28.000]  若是先從我們開始
[00:25:28.000 --> 00:25:34.000]  那麼不順從上帝福音的人將有何等的結局呢?
[00:25:34.000 --> 00:25:37.000]  這段剛才引用了剛才所說的那句真言
[00:25:37.000 --> 00:25:39.000]  二人都會受報
[00:25:39.000 --> 00:25:40.000]  二人為什麼受報呢?
[00:25:40.000 --> 00:25:42.000]  因為我們做基督徒
[00:25:42.000 --> 00:25:45.000]  我們都被上帝…這裡說得很嚴重
[00:25:45.000 --> 00:25:47.000]  審判從上帝的家開始
[00:25:47.000 --> 00:25:49.000]  審判從基督開始
[00:25:49.000 --> 00:25:51.000]  耶穌基督承受了審判
[00:25:51.000 --> 00:25:52.000]  今天我們學基督的
[00:25:52.000 --> 00:25:54.000]  若果在學校裡
[00:25:54.000 --> 00:25:55.000]  在我們的家裡
[00:25:55.000 --> 00:25:56.000]  因為行義
[00:25:56.000 --> 00:25:59.000]  別人因為我們是基督徒而令我們受苦
[00:25:59.000 --> 00:26:01.000]  我們會很開心
[00:26:01.000 --> 00:26:02.000]  聖經說我們為什麼會很開心
[00:26:02.000 --> 00:26:03.000]  第一
[00:26:03.000 --> 00:26:08.000]  因為你們是上帝將你們生命的雜質除走
[00:26:08.000 --> 00:26:10.000]  因為你願意為基督受苦
[00:26:10.000 --> 00:26:12.000]  上帝將你們生命裡不好的東西拿走
[00:26:12.000 --> 00:26:13.000]  這是第一點
[00:26:13.000 --> 00:26:15.000]  第二點不單止拿走你生命不好的東西
[00:26:15.000 --> 00:26:16.000]  第二點就是說
[00:26:16.000 --> 00:26:17.000]  你和耶穌基督一樣
[00:26:17.000 --> 00:26:18.000]  耶穌基督怎樣受苦
[00:26:18.000 --> 00:26:19.000]  你都怎樣受苦
[00:26:19.000 --> 00:26:21.000]  你因為公義而受苦
[00:26:21.000 --> 00:26:22.000]  在罪面前不退縮
[00:26:22.000 --> 00:26:24.000]  這是上帝給你
[00:26:24.000 --> 00:26:27.000]  像基督的一個同等價值
[00:26:27.000 --> 00:26:29.000]  這是第二點又很好
[00:26:29.000 --> 00:26:30.000]  第三點是說什麼
[00:26:30.000 --> 00:26:32.000]  若果你因為做基督徒而受苦
[00:26:32.000 --> 00:26:34.000]  你這樣做的時候
[00:26:34.000 --> 00:26:36.000]  你顯明給這個世界看
[00:26:36.000 --> 00:26:39.000]  罪人和惡人最後會受何等可怕的審判
[00:26:39.000 --> 00:26:41.000]  所以這三點就是說
[00:26:41.000 --> 00:26:42.000]  你因為做基督徒
[00:26:42.000 --> 00:26:44.000]  走在基督的路上受苦
[00:26:44.000 --> 00:26:46.000]  你和基督一樣
[00:26:46.000 --> 00:26:47.000]  基督除去你生命的雜質
[00:26:47.000 --> 00:26:49.000]  也同時顯示
[00:26:49.000 --> 00:26:51.000]  上帝最終會審判這個世界
[00:26:51.000 --> 00:26:53.000]  這也是上帝給你
[00:26:53.000 --> 00:26:56.000]  今天在你的身邊活出公義
[00:26:56.000 --> 00:26:57.000]  一個最大的呼召
[00:26:57.000 --> 00:27:01.000]  以致義人在罪面前不要退縮
[00:27:01.000 --> 00:27:03.000]  所以當我們這樣做的時候
[00:27:03.000 --> 00:27:05.000]  我們看聖經最後幾句
[00:27:05.000 --> 00:27:08.000]  針研關於義的教導
[00:27:08.000 --> 00:27:10.000]  他說耶華的名士堅固台
[00:27:10.000 --> 00:27:12.000]  義人奔入就得安穩
[00:27:12.000 --> 00:27:14.000]  你若果在罪面前不退縮
[00:27:14.000 --> 00:27:15.000]  耶華必定保護你
[00:27:15.000 --> 00:27:17.000]  將所有關於義人說的好處
[00:27:17.000 --> 00:27:20.000]  他合而的時候放在你身上
[00:27:20.000 --> 00:27:22.000]  而最後我想說
[00:27:22.000 --> 00:27:23.000]  可能你們出來
[00:27:23.000 --> 00:27:25.000]  仍然面對戰亂的世界
[00:27:25.000 --> 00:27:29.000]  你們面對可能更加近似世界大戰的世界
[00:27:29.000 --> 00:27:31.000]  不過當你這樣做的時候
[00:27:31.000 --> 00:27:33.000]  聖經最後這兩句這麼說
[00:27:33.000 --> 00:27:35.000]  再下一個
[00:27:35.000 --> 00:27:37.000]  我不知道有沒有
[00:27:37.000 --> 00:27:39.000]  公義使邦國高舉
[00:27:39.000 --> 00:27:41.000]  國為是靠公義建立
[00:27:41.000 --> 00:27:42.000]  我想說什麼呢
[00:27:42.000 --> 00:27:43.000]  當你成長
[00:27:43.000 --> 00:27:45.000]  你持守著今天
[00:27:45.000 --> 00:27:47.000]  針研所教你的義的時候
[00:27:47.000 --> 00:27:48.000]  你會令到城市不同
[00:27:48.000 --> 00:27:50.000]  你會令到學校不同
[00:27:50.000 --> 00:27:51.000]  你會令到大學不同
[00:27:51.000 --> 00:27:53.000]  甚至令到你的國家不同
[00:27:53.000 --> 00:27:55.000]  很期望我們都成為一個
[00:27:55.000 --> 00:27:57.000]  記住公義由你開始
[00:27:57.000 --> 00:27:59.000]  由你的口開始
[00:27:59.000 --> 00:28:01.000]  由你的心開始
[00:28:01.000 --> 00:28:02.000]  由你的手開始
[00:28:02.000 --> 00:28:04.000]  由你請人喝一杯東西開始
[00:28:04.000 --> 00:28:05.000]  吃一個包開始
[00:28:05.000 --> 00:28:08.000]  以致你能夠對抗罪惡
[00:28:08.000 --> 00:28:10.000]  令到你所成長的城市
[00:28:10.000 --> 00:28:11.000]  成為一個更公義的城市
[00:28:11.000 --> 00:28:12.000]  好不好
[00:28:12.000 --> 00:28:13.000]  我們一起祈禱
[00:28:14.000 --> 00:28:17.000]  七天父我們見到
[00:28:17.000 --> 00:28:20.000]  你是在罪惡面前
[00:28:20.000 --> 00:28:24.000]  不退縮的公義的源頭
[00:28:24.000 --> 00:28:25.000]  以致你猜拳
[00:28:25.000 --> 00:28:27.000]  你兒子耶穌基督來到的時候
[00:28:27.000 --> 00:28:28.000]  我們其實我們的生命
[00:28:28.000 --> 00:28:29.000]  都有很多的污穢
[00:28:29.000 --> 00:28:32.000]  但是你卻是為我們釘在十字架上
[00:28:32.000 --> 00:28:34.000]  洗去我們所有的罪
[00:28:34.000 --> 00:28:35.000]  成為最美的義人
[00:28:35.000 --> 00:28:36.000]  然後提醒我們
[00:28:36.000 --> 00:28:38.000]  義人在世尚且受報
[00:28:38.000 --> 00:28:40.000]  何況惡人和罪人
[00:28:40.000 --> 00:28:41.000]  教導我們
[00:28:41.000 --> 00:28:42.000]  我們對抗
[00:28:42.000 --> 00:28:43.000]  我們見到罪的時候
[00:28:43.000 --> 00:28:44.000]  我們不退縮
[00:28:44.000 --> 00:28:46.000]  我們能夠用我們的手
[00:28:46.000 --> 00:28:47.000]  用我們的心
[00:28:47.000 --> 00:28:49.000]  用我們的口
[00:28:49.000 --> 00:28:51.000]  去改變我們身邊每一個的同學
[00:28:51.000 --> 00:28:53.000]  每一個的老師
[00:28:53.000 --> 00:28:55.000]  每一個的兄弟姐妹
[00:28:55.000 --> 00:28:57.000]  每一個的親戚朋友
[00:28:57.000 --> 00:28:59.000]  以致最終我們成長的時候
[00:28:59.000 --> 00:29:00.000]  我們能夠改變這個國家
[00:29:00.000 --> 00:29:01.000]  這個世界
[00:29:01.000 --> 00:29:03.000]  成為更公義的地方
[00:29:03.000 --> 00:29:05.000]  也都以致上帝你所認許
[00:29:05.000 --> 00:29:06.000]  所有公義的美好
[00:29:06.000 --> 00:29:08.000]  淋到我們自己的生命上面
[00:29:08.000 --> 00:29:10.000]  我們不單止自己個人
[00:29:10.000 --> 00:29:11.000]  能夠得益處
[00:29:11.000 --> 00:29:13.000]  我們的家庭得益處
[00:29:13.000 --> 00:29:15.000]  也都令到我們和上帝有美好的關係
[00:29:15.000 --> 00:29:16.000]  甚至我們最終
[00:29:16.000 --> 00:29:18.000]  猶如生命樹一樣
[00:29:18.000 --> 00:29:20.000]  能夠活到永永遠遠
[00:29:20.000 --> 00:29:22.000]  我們多謝你賜下這麼美的公義給我們
[00:29:22.000 --> 00:29:23.000]  我們這樣禱告
[00:29:23.000 --> 00:29:25.000]  奉耶穌基督的名而求
[00:29:25.000 --> 00:29:26.000]  阿門
[00:29:26.000 --> 00:29:28.000]  (字幕製作:貝爾)

