
[00:00:00.000 --> 00:00:05.000]  今早當小師班落台,大家都已經想拍手
[00:17:16.000 --> 00:17:21.000]  每次聽見靈界的事物,我們都可能會毛骨悚然
[00:17:21.000 --> 00:17:25.000]  聽見被鬼附的警方,我們都可能膽戰心驚
[00:17:25.000 --> 00:17:30.000]  但是在這裡,懼怕卻不是因為被鬼附的人被鬼附
[00:17:30.000 --> 00:17:33.000]  懼怕是因為那群人看到那個被鬼附的人
[00:17:33.000 --> 00:17:37.000]  神智清醒,穿著衣服,正常地坐著
[00:17:37.000 --> 00:17:39.000]  反而他們懼怕
[00:17:39.000 --> 00:17:42.000]  他們懼怕到一個地步,要求耶穌離開
[00:17:42.000 --> 00:17:44.000]  很特別在這個經歷裡
[00:17:44.000 --> 00:17:48.000]  在耶穌去格拉森之前,格拉森只是一個瘋子
[00:17:48.000 --> 00:17:52.000]  在耶穌去完格拉森之後,格拉森只是一個清醒的人
[00:17:52.000 --> 00:17:54.000]  所有的人都是瘋子
[00:17:54.000 --> 00:17:57.000]  所有的人都為了他們喪失了的東西
[00:17:57.000 --> 00:18:00.000]  不顧這緊要的性命,然後叫耶穌離開
[00:18:00.000 --> 00:18:04.000]  耶穌好像做了一次,將什麼叫精神困擾,再重新一次定義過
[00:18:04.000 --> 00:18:09.000]  好像去之前,所有人都是正常
[00:18:09.000 --> 00:18:15.000]  去完之後,發覺只有那個願意留在格拉森傳福音的被鬼附的人
[00:18:15.000 --> 00:18:17.000]  唯有他是正常
[00:18:17.000 --> 00:18:19.000]  是什麼更令人懼怕?
[00:18:19.000 --> 00:18:21.000]  是污靈懼怕?
[00:18:21.000 --> 00:18:24.000]  是千百萬的污靈出現令人懼怕?
[00:18:24.000 --> 00:18:27.000]  還是主耶穌來到,讓所有污靈立誓靜止
[00:18:27.000 --> 00:18:30.000]  那一份能力更令人懼怕呢?
[00:18:30.000 --> 00:18:35.000]  馬可說的,或者彼得說的,後者更令人懼怕
[00:18:35.000 --> 00:18:40.000]  福音書去到第三個懼怕,又是同樣的懼怕
[00:18:40.000 --> 00:18:43.000]  惡病纏身是令人最害怕的事
[00:18:43.000 --> 00:18:47.000]  有時候你都會開玩笑說,死了就不怕,最怕什麼?
[00:18:47.000 --> 00:18:50.000]  最怕病,病得久,我們很怕這些
[00:18:50.000 --> 00:18:55.000]  但第三個懼怕,是出自一個患了十二年血流的女人
[00:18:55.000 --> 00:18:58.000]  這是一個難以啟齒的婦女病
[00:18:58.000 --> 00:19:02.000]  有些病令我們不能出去有正常的工作或正常的社交
[00:19:02.000 --> 00:19:04.000]  我曾經認識一個弟兄
[00:19:04.000 --> 00:19:08.000]  當他尿道有問題,要戴尿片的時候
[00:19:08.000 --> 00:19:10.000]  他就從此不再上團契
[00:19:10.000 --> 00:19:12.000]  我說不要緊,上團契無所謂
[00:19:12.000 --> 00:19:15.000]  他覺得很怕那股味道,令人不舒服
[00:19:15.000 --> 00:19:18.000]  我聽見的時候,我心裏很傷痛
[00:19:18.000 --> 00:19:22.000]  覺得為什麼就因此奪去了他上團契那份喜樂
[00:19:22.000 --> 00:19:24.000]  他很喜歡上團契
[00:19:24.000 --> 00:19:26.000]  這些都是令人很害怕的人生困境
[00:19:26.000 --> 00:19:29.000]  我媽媽在最後幾年有皺口
[00:19:29.000 --> 00:19:31.000]  有皺口影響了她怎樣看待自己
[00:19:31.000 --> 00:19:36.000]  以至她整個生活過程都很艱難
[00:19:36.000 --> 00:19:39.000]  當然我的醫生跟我說不要緊
[00:19:39.000 --> 00:19:43.000]  好像皇室成員都有皺口,對我都有些安慰
[00:19:43.000 --> 00:19:48.000]  但對於我來說,我明白有些病令人很困難
[00:19:48.000 --> 00:19:51.000]  但當這個女人有這種病的時候
[00:19:51.000 --> 00:19:53.000]  她一摸耶穌基督,而得醫治
[00:19:53.000 --> 00:19:55.000]  聖經說耶穌周圍觀看
[00:19:55.000 --> 00:19:56.000]  要見做者是的女人
[00:19:56.000 --> 00:19:58.000]  那女人知道在自己身上所成的事
[00:19:58.000 --> 00:20:02.000]  就恐懼戰驚,來俯伏在耶穌的肩前
[00:20:02.000 --> 00:20:04.000]  將實情全告訴他
[00:20:04.000 --> 00:20:08.000]  那女人不是因為自己的病得醫治而害怕
[00:20:08.000 --> 00:20:10.000]  而是耶穌叫她出來
[00:20:10.000 --> 00:20:12.000]  她恐懼戰驚,她phobia
[00:20:12.000 --> 00:20:15.000]  當主從千百萬人當中找我們出來的時候
[00:20:15.000 --> 00:20:17.000]  當主說我要用你的時候
[00:20:17.000 --> 00:20:21.000]  那個害怕比我面對疾病的害怕還要大
[00:20:21.000 --> 00:20:24.000]  原來能夠控制風和海
[00:20:24.000 --> 00:20:26.000]  能夠趕走污淩的主
[00:20:26.000 --> 00:20:28.000]  找你出來說我要用你
[00:20:28.000 --> 00:20:32.000]  那個恐懼比其他的恐懼還要大
[00:20:32.000 --> 00:20:40.000]  馬福音一步一步地將我們帶到不同的恐懼裡
[00:20:40.000 --> 00:20:42.000]  在這個女士被醫治之後
[00:20:42.000 --> 00:20:45.000]  跟著一位管會堂的主管
[00:20:45.000 --> 00:20:47.000]  他當時原來在求耶穌醫好自己的女兒
[00:20:47.000 --> 00:20:49.000]  但在當刻,當這個女士被醫好的時候
[00:20:49.000 --> 00:20:52.000]  他知道自己的女兒已經離世
[00:20:52.000 --> 00:20:58.000]  下一代的離世是我最想都不敢想的恐懼
[00:20:58.000 --> 00:21:01.000]  也是在侍奉裡面面對最艱難的恐懼
[00:21:01.000 --> 00:21:05.000]  我還記得跟Frank曾經陪一個弟兄同行
[00:21:05.000 --> 00:21:09.000]  那種痛楚是根本難以醫治的痛楚
[00:21:09.000 --> 00:21:13.000]  當時馬福音記載第四個懼怕
[00:21:13.000 --> 00:21:15.000]  耶穌還在說話的時候
[00:21:15.000 --> 00:21:17.000]  有人從會堂主管的家裡來說
[00:21:17.000 --> 00:21:21.000]  你的女兒死了,何必還勞駕老師呢?
[00:21:21.000 --> 00:21:23.000]  耶穌不理會他們所說的話
[00:21:23.000 --> 00:21:26.000]  就對會堂主管說不要怕,只要信
[00:21:26.000 --> 00:21:29.000]  當我經歷另一個情況的時候
[00:21:29.000 --> 00:21:32.000]  同樣的情況,另一個孩子離世的時候
[00:21:32.000 --> 00:21:35.000]  我回到家中讀到這篇經文
[00:21:35.000 --> 00:21:37.000]  我心裡有很大的感觸
[00:21:37.000 --> 00:21:39.000]  在受苦節期間
[00:21:39.000 --> 00:21:42.000]  我們拍了一系列迎難而上的見證
[00:21:42.000 --> 00:21:45.000]  其中一個是樹威弟兄的工業意外
[00:21:45.000 --> 00:21:47.000]  跟他太太瑞玲的一個見證
[00:21:47.000 --> 00:21:49.000]  在見證裡有句話觸動了
[00:21:49.000 --> 00:21:51.000]  第一次看的時候已經令我很震撼
[00:21:51.000 --> 00:21:53.000]  第二次看的時候依然令我很震撼
[00:21:53.000 --> 00:21:56.000]  瑞玲說如果她丈夫醒來看到她
[00:21:56.000 --> 00:21:57.000]  是無比美好
[00:21:57.000 --> 00:21:59.000]  但如果她丈夫樹威醒來看到
[00:21:59.000 --> 00:22:03.000]  是耶穌基督的話,同樣是美好
[00:22:03.000 --> 00:22:05.000]  在生與死的面前
[00:22:05.000 --> 00:22:09.000]  兩位能夠坦然將自己的生命交給主
[00:22:09.000 --> 00:22:11.000]  耶穌在這一刻也在呼喚
[00:22:11.000 --> 00:22:14.000]  經歷了人生最大懼怕的爸爸
[00:22:14.000 --> 00:22:17.000]  在死亡的時候仍然相信
[00:22:17.000 --> 00:22:19.000]  生命在他手裡
[00:22:19.000 --> 00:22:21.000]  不要怕,只要信

