
[00:00:00.000 --> 00:00:04.200]  各位弟兄姊妹,早安!主佑平安!
[00:21:21.200 --> 00:21:24.200]  因為他經歷了這麼多年人生,
[00:21:24.200 --> 00:21:26.200]  他們都是靠自己,
[00:21:26.200 --> 00:21:28.200]  還有經歷過很多難關,
[00:21:28.200 --> 00:21:31.200]  他會問為什麼要信耶穌呢?
[00:21:31.200 --> 00:21:33.200]  但是過了一段時間之後,
[00:21:33.200 --> 00:21:35.200]  慢慢看到長者,
[00:21:35.200 --> 00:21:36.200]  他們的轉變,
[00:21:36.200 --> 00:21:38.200]  他們軟化下來,
[00:21:38.200 --> 00:21:39.200]  到真的去呼召的時候,
[00:21:39.200 --> 00:21:43.200]  他們舉手去信耶穌,
[00:21:43.200 --> 00:21:45.200]  為他們感恩,
[00:21:45.200 --> 00:21:48.200]  很感動看到長者的轉變,
[00:21:48.200 --> 00:21:50.200]  這是聖靈的工作,
[00:21:50.200 --> 00:21:52.200]  當我們去服事的時候,
[00:21:52.200 --> 00:21:54.200]  我們就能夠親身經歷到
[00:21:54.200 --> 00:21:56.200]  聖靈的帶領,
[00:21:56.200 --> 00:21:59.200]  不是自己可以做到。
[00:21:59.200 --> 00:22:01.200]  我自己幾年前在服事裡
[00:22:01.200 --> 00:22:03.200]  也有瓶頸位,
[00:22:03.200 --> 00:22:05.200]  面對很多事情的時候,
[00:22:05.200 --> 00:22:07.200]  也有不滿意,
[00:22:07.200 --> 00:22:09.200]  做來做去都是這樣,
[00:22:09.200 --> 00:22:12.200]  不能夠繼續踏前去突破,
[00:22:12.200 --> 00:22:14.200]  所以神給我機會
[00:22:14.200 --> 00:22:16.200]  可以和一班大專生
[00:22:16.200 --> 00:22:19.200]  去到泰國短宣,
[00:22:19.200 --> 00:22:22.200]  我們去到泰國有一個偏遠的地方,
[00:22:22.200 --> 00:22:25.200]  將福音,將神的愛,
[00:22:25.200 --> 00:22:27.200]  帶到去泰國的地方,
[00:22:27.200 --> 00:22:28.200]  有幾幕的場景,
[00:22:28.200 --> 00:22:30.200]  我很想和大家分享,
[00:22:30.200 --> 00:22:33.200]  因為這幾幕令我很多反思,
[00:22:33.200 --> 00:22:39.200]  讓我經歷到神給我的帶領,
[00:22:39.200 --> 00:22:40.200]  大家看一看,
[00:22:40.200 --> 00:22:42.200]  在右下角那裡,
[00:22:42.200 --> 00:22:44.200]  有小幅一點,
[00:22:44.200 --> 00:22:48.200]  看不看到有個小孩在水缸那裡?
[00:22:48.200 --> 00:22:51.200]  當然我們一班同工,
[00:22:51.200 --> 00:22:53.200]  和一班弟兄姊妹,
[00:22:53.200 --> 00:22:54.200]  去到泰國的地方,
[00:22:54.200 --> 00:22:56.200]  當然經歷了很多事情,
[00:22:56.200 --> 00:22:59.200]  不過我只是編錄了幾幕,
[00:22:59.200 --> 00:23:03.200]  很想和大家分享。
[00:23:03.200 --> 00:23:07.200]  我想先喝口水。
[00:23:07.200 --> 00:23:10.200]  其中一幕在右下角那裡,
[00:23:10.200 --> 00:23:12.200]  我看見有個小孩,
[00:23:12.200 --> 00:23:15.200]  知不知道他在做什麼?
[00:23:15.200 --> 00:23:17.200]  在右下角,
[00:23:17.200 --> 00:23:19.200]  上面是他的家,
[00:23:19.200 --> 00:23:22.200]  下面是洗澡的地方,
[00:23:22.200 --> 00:23:25.200]  我看見他在水缸裡,
[00:23:25.200 --> 00:23:28.200]  舀水,然後淋在自己的身上,
[00:23:28.200 --> 00:23:30.200]  他在洗澡,
[00:23:30.200 --> 00:23:33.200]  然後我看見他有個肥皂,
[00:23:33.200 --> 00:23:35.200]  那個肥皂是地面,
[00:23:35.200 --> 00:23:39.200]  那個肥皂是灰黑色的,
[00:23:39.200 --> 00:23:41.200]  我看見那個小孩,
[00:23:41.200 --> 00:23:43.200]  他還對著我笑,
[00:23:43.200 --> 00:23:44.200]  對於我來說,
[00:23:44.200 --> 00:23:48.200]  很震撼我的場景,
[00:23:48.200 --> 00:23:52.200]  因為我在香港有自己的洗澡房,
[00:23:52.200 --> 00:23:55.200]  有熱水,有柬液,
[00:23:55.200 --> 00:23:58.200]  有很好的毛巾,
[00:23:58.200 --> 00:24:00.200]  讓我在當中體會到,
[00:24:00.200 --> 00:24:04.200]  那個小孩很有生命力,
[00:24:04.200 --> 00:24:08.200]  他能夠很滿足地在洗澡,
[00:24:08.200 --> 00:24:11.200]  我相信神給予我們也是,
[00:24:11.200 --> 00:24:14.200]  讓我們能夠在當中親身經歷,
[00:24:14.200 --> 00:24:16.200]  讓我們體會到的東西,
[00:24:16.200 --> 00:24:18.200]  第二幕在左上角,
[00:24:18.200 --> 00:24:20.200]  左上角有一群孩子,
[00:24:20.200 --> 00:24:24.200]  知不知道他們在做什麼?
[00:24:24.200 --> 00:24:26.200]  他們在玩水,
[00:24:26.200 --> 00:24:29.200]  但他們在污水裡,
[00:24:29.200 --> 00:24:33.200]  拿到旁邊的垃圾,
[00:24:33.200 --> 00:24:35.200]  可能是法寶膠,
[00:24:35.200 --> 00:24:37.200]  汽水罐,
[00:24:37.200 --> 00:24:40.200]  用繩子拉著去玩,
[00:24:40.200 --> 00:24:42.200]  我看見他們很開心,
[00:24:42.200 --> 00:24:46.200]  很開心去玩,
[00:24:46.200 --> 00:24:47.200]  很滿足,
[00:24:47.200 --> 00:24:50.200]  其實我自己小時候也是這樣成長,
[00:24:50.200 --> 00:24:51.200]  特別是在颱風的時候,
[00:24:51.200 --> 00:24:55.200]  在屋邨一起去玩水,
[00:24:55.200 --> 00:24:56.200]  我想起這一幕,
[00:24:56.200 --> 00:24:59.200]  我感受到原來神給我們服侍,
[00:24:59.200 --> 00:25:01.200]  可能也是很簡單,
[00:25:01.200 --> 00:25:04.200]  不是要我們做一些驚天動地的事情,
[00:25:04.200 --> 00:25:06.200]  不是要我們做一些很大的作為,
[00:25:06.200 --> 00:25:09.200]  只是很簡單去經歷神給我們的愛,
[00:25:09.200 --> 00:25:11.200]  讓我們能夠享受到,
[00:25:11.200 --> 00:25:13.200]  經歷到神的實在,
[00:25:13.200 --> 00:25:15.200]  還有一幅圖畫,
[00:25:15.200 --> 00:25:18.200]  就是那兩張,
[00:25:18.200 --> 00:25:22.200]  我們當晚睡覺在一個課室裡,
[00:25:22.200 --> 00:25:25.200]  全部弟兄姊妹都在課室裡睡覺,
[00:25:25.200 --> 00:25:26.200]  我們整晚睡不著,
[00:25:26.200 --> 00:25:28.200]  因為地面很硬,
[00:25:28.200 --> 00:25:29.200]  所以就睡在地面裡,
[00:25:29.200 --> 00:25:34.200]  加上那裡有雞蹄,
[00:25:34.200 --> 00:25:36.200]  很久沒有聽過了,
[00:25:36.200 --> 00:25:37.200]  在那裡有雞蹄,
[00:25:37.200 --> 00:25:39.200]  但那雞蹄知道幾點嗎?
[00:25:39.200 --> 00:25:41.200]  四點!
[00:25:41.200 --> 00:25:44.200]  我們一到那裡其實也睡不著了,
[00:25:44.200 --> 00:25:47.200]  不過雞蹄四點更加睡不著,
[00:25:47.200 --> 00:25:48.200]  我記得那個弟兄跟我說,
[00:25:48.200 --> 00:25:52.200]  不如我們宰了牠來吃吧,
[00:25:52.200 --> 00:25:54.200]  但是很早上,
[00:25:54.200 --> 00:25:58.200]  六點鐘就有一群小朋友穿著整齊的校服出來,
[00:25:58.200 --> 00:26:00.200]  我又很八卦,
[00:26:00.200 --> 00:26:02.200]  我反正也睡不著,
[00:26:02.200 --> 00:26:05.200]  不如就出去看看他們在做什麼吧,
[00:26:05.200 --> 00:26:08.200]  就看到有個哥哥在那裡跟他們點名,
[00:26:08.200 --> 00:26:10.200]  他們準備上學,
[00:26:10.200 --> 00:26:15.200]  我還以為應該是在等船來,
[00:26:15.200 --> 00:26:16.200]  原來他們上學了,
[00:26:16.200 --> 00:26:17.200]  原來不是,
[00:26:17.200 --> 00:26:19.200]  原來他們在等水退,
[00:26:19.200 --> 00:26:21.200]  當水退的時候,
[00:26:21.200 --> 00:26:28.200]  所有的小朋友還過那個海,
[00:26:28.200 --> 00:26:30.200]  應該是湖,
[00:26:30.200 --> 00:26:34.200]  還要走一個小時去行山,
[00:26:34.200 --> 00:26:37.200]  然後才回到學校裡面,
[00:26:37.200 --> 00:26:40.200]  放學又是一樣,
[00:26:40.200 --> 00:26:41.200]  又是走一個小時山,
[00:26:41.200 --> 00:26:44.200]  然後去到河邊也要等水退,
[00:26:44.200 --> 00:26:46.200]  然後走回來,
[00:26:46.200 --> 00:26:48.200]  回到家裡,
[00:26:48.200 --> 00:26:50.200]  我剛剛在那裡拍的照片,
[00:26:50.200 --> 00:26:52.200]  是剛剛進了艇,
[00:26:52.200 --> 00:26:54.200]  我上到上面,
[00:26:54.200 --> 00:26:58.200]  就是拍著他們怎樣渡過那個河,
[00:26:58.200 --> 00:27:04.200]  這個幕是很有感受的,
[00:27:04.200 --> 00:27:08.200]  今天我自己的服侍算是什麼呢?
[00:27:08.200 --> 00:27:09.200]  這些小朋友,
[00:27:09.200 --> 00:27:15.200]  他們能夠每一天都可以這樣走過海,
[00:27:15.200 --> 00:27:17.200]  走過山,
[00:27:17.200 --> 00:27:19.200]  回到學校裡面,
[00:27:19.200 --> 00:27:22.200]  我看到一群小孩子的堅毅,
[00:27:22.200 --> 00:27:23.200]  生命力,
[00:27:23.200 --> 00:27:25.200]  他們不放棄,
[00:27:25.200 --> 00:27:27.200]  我自己算是什麼呢?
[00:27:27.200 --> 00:27:28.200]  所以,弟兄姊妹,
[00:27:28.200 --> 00:27:33.200]  我覺得這個信仰是能夠親身體會到的,
[00:27:33.200 --> 00:27:35.200]  是能夠經歷到的,
[00:27:35.200 --> 00:27:36.200]  是體會到的,
[00:27:36.200 --> 00:27:39.200]  當我自己有軟弱的時候,
[00:27:39.200 --> 00:27:42.200]  神就帶領我去到泰國裡面,
[00:27:42.200 --> 00:27:44.200]  去經歷祂的實在,
[00:27:44.200 --> 00:27:48.200]  讓我經歷祂的信心,
[00:27:48.200 --> 00:27:52.200]  祂的話讓我能夠改變我裡面服侍的心態,
[00:27:52.200 --> 00:27:53.200]  弟兄姊妹,
[00:27:53.200 --> 00:27:55.200]  因福堂有很多服侍的機會,
[00:27:55.200 --> 00:27:57.200]  有兒童,有青少,有長者,
[00:27:57.200 --> 00:27:59.200]  有組長,有栽培,有三福,
[00:27:59.200 --> 00:28:02.200]  很多很多服侍的機會,
[00:28:02.200 --> 00:28:04.200]  讓我們能夠進到裡面,
[00:28:04.200 --> 00:28:07.200]  去經歷神很多的恩典,
[00:28:07.200 --> 00:28:09.200]  特別當他服侍的時候,
[00:28:09.200 --> 00:28:10.200]  容易嗎?
[00:28:10.200 --> 00:28:12.200]  也不容易的,
[00:28:12.200 --> 00:28:14.200]  弟兄姊妹相處容易嗎?
[00:28:14.200 --> 00:28:15.200]  不容易的,
[00:28:15.200 --> 00:28:17.200]  我自己也三千八百個,
[00:28:17.200 --> 00:28:18.200]  我自己也很窮,
[00:28:18.200 --> 00:28:20.200]  接觸弟兄姊妹的時候,
[00:28:20.200 --> 00:28:22.200]  大家一起去學,
[00:28:22.200 --> 00:28:25.200]  一起彼此去學習,
[00:28:25.200 --> 00:28:27.200]  一起去成長,
[00:28:27.200 --> 00:28:31.200]  我相信這個是神給我們去經歷,
[00:28:31.200 --> 00:28:36.200]  讓我們在當中裡面去成長和學習,
[00:28:36.200 --> 00:28:38.200]  然後我回到香港,
[00:28:38.200 --> 00:28:39.200]  我很感恩,
[00:28:39.200 --> 00:28:41.200]  我想一幅圖畫,
[00:28:41.200 --> 00:28:44.200]  我的眼光不同了,
[00:28:44.200 --> 00:28:46.200]  本來可能是黑白的,
[00:28:46.200 --> 00:28:48.200]  可能是很多灰心的,
[00:28:48.200 --> 00:28:50.200]  可能是有一些不如意的,
[00:28:50.200 --> 00:28:53.200]  但是當去了泰國一個短孫,
[00:28:53.200 --> 00:28:55.200]  經歷到神的愛之後,
[00:28:55.200 --> 00:28:59.200]  更加去能夠去珍惜和把握每一個機會,
[00:28:59.200 --> 00:29:01.200]  和弟兄姊妹的相處,
[00:29:01.200 --> 00:29:03.200]  和弟兄姊妹的關係,
[00:29:03.200 --> 00:29:05.200]  這些能夠在自己裡面去成長,
[00:29:05.200 --> 00:29:06.200]  弟兄姊妹,
[00:29:06.200 --> 00:29:08.200]  神讓我們懂得去珍惜,
[00:29:08.200 --> 00:29:10.200]  把握每一個機會,
[00:29:10.200 --> 00:29:12.200]  好好和弟兄姊妹相處,
[00:29:12.200 --> 00:29:13.200]  靠著主的能力,
[00:29:13.200 --> 00:29:16.200]  我們謙卑去服侍。
[00:29:16.200 --> 00:29:20.200]  今天第三個重點是重現愛的關係,
[00:29:20.200 --> 00:29:21.200]  經文裡面這樣說,
[00:29:21.200 --> 00:29:24.200]  那時耶穌從加里利的拿撒勒來,
[00:29:24.200 --> 00:29:27.200]  在約旦河裡受了約翰的洗,
[00:29:27.200 --> 00:29:28.200]  他從水裡一上來,
[00:29:28.200 --> 00:29:30.200]  就看見天裂開了,
[00:29:30.200 --> 00:29:32.200]  聖靈彷如甲子降在他身上,
[00:29:32.200 --> 00:29:34.200]  又有聲音從天上來說,
[00:29:34.200 --> 00:29:38.200]  「你是我的愛子,我喜悅你。」
[00:29:38.200 --> 00:29:39.200]  弟兄姊妹,
[00:29:39.200 --> 00:29:42.200]  你覺得今天你和神的關係是怎樣?
[00:29:42.200 --> 00:29:45.200]  是親密,還是疏離?
[00:29:45.200 --> 00:29:48.200]  今天神再一次去呼喚我們,
[00:29:48.200 --> 00:29:51.200]  重現和祂愛的那份關係,
[00:29:51.200 --> 00:29:53.200]  神很愛我們每一個,
[00:29:53.200 --> 00:29:54.200]  去呼喚我們,
[00:29:54.200 --> 00:29:56.200]  我們作為祂的兒女,
[00:29:56.200 --> 00:29:58.200]  我們能夠聽到祂的聲音,
[00:29:58.200 --> 00:30:00.200]  再一次回到祂的愛中。
[00:30:00.200 --> 00:30:03.200]  經文第九節當時的背景是怎樣呢?
[00:30:03.200 --> 00:30:05.200]  耶穌從加里利的拿撒勒來,
[00:30:05.200 --> 00:30:09.200]  拿撒勒是一個寂寂無名的小鎮,
[00:30:09.200 --> 00:30:12.200]  當時是猶太人看不起的地方,
[00:30:12.200 --> 00:30:14.200]  我們的神,我們的耶穌,
[00:30:14.200 --> 00:30:16.200]  就是來自一個很平凡,
[00:30:16.200 --> 00:30:17.200]  沒什麼特別,
[00:30:17.200 --> 00:30:20.200]  也不是很高姿態的來到當中,
[00:30:20.200 --> 00:30:23.200]  如果記得約翰福音拿旦頁有說過,
[00:30:23.200 --> 00:30:27.200]  他說拿撒勒還能出什麼好的呢?
[00:30:27.200 --> 00:30:29.200]  這個地方不會出什麼好的,
[00:30:29.200 --> 00:30:31.200]  耶穌沒有人會看好,
[00:30:31.200 --> 00:30:33.200]  甚至耶穌沒有人明白,
[00:30:33.200 --> 00:30:35.200]  甚至沒有人接受祂。
[00:30:35.200 --> 00:30:38.200]  同樣耶穌當時也接受施洗約翰的洗,
[00:30:38.200 --> 00:30:41.200]  在馬太福音三章十五節裡說,
[00:30:41.200 --> 00:30:44.200]  耶穌是要進珠般的易作解釋,
[00:30:44.200 --> 00:30:46.200]  表明耶穌在人的角度上,
[00:30:46.200 --> 00:30:48.200]  在眾人面前歸向神,
[00:30:48.200 --> 00:30:51.200]  成為我們後人的榜樣,
[00:30:51.200 --> 00:30:53.200]  再加上受洗後,
[00:30:53.200 --> 00:30:55.200]  祂展開在地上的工作,
[00:30:55.200 --> 00:30:56.200]  出來服事,
[00:30:56.200 --> 00:30:58.200]  甚至在十二十三節裡,
[00:30:58.200 --> 00:31:00.200]  耶穌被魔鬼試探,
[00:31:00.200 --> 00:31:03.200]  耶穌同樣經歷我們和人一樣的事情,
[00:31:03.200 --> 00:31:06.200]  受洗,服事,被魔鬼試探。
[00:31:06.200 --> 00:31:08.200]  在第十節,
[00:31:08.200 --> 00:31:10.200]  天父親自肯定耶穌的身份,
[00:31:10.200 --> 00:31:13.200]  當耶穌從水裡一出來的時候,
[00:31:13.200 --> 00:31:15.200]  祂就看見天裂開,
[00:31:15.200 --> 00:31:19.200]  聖靈好像甲子一樣降在耶穌身上,
[00:31:19.200 --> 00:31:21.200]  祂說有聲音從天上來,
[00:31:21.200 --> 00:31:23.200]  天父就向耶穌說,
[00:31:23.200 --> 00:31:26.200]  「你是我的愛子,我喜悅你。」
[00:31:26.200 --> 00:31:30.200]  天父,耶穌去遵行天父的心意,
[00:31:30.200 --> 00:31:32.200]  醫治,趕鬼,傳福音,
[00:31:32.200 --> 00:31:36.200]  甚至到城獄身去背負人的罪,
[00:31:36.200 --> 00:31:38.200]  祂為我們釘上十字架,
[00:31:38.200 --> 00:31:42.200]  這是耶穌馴服天父所做的喜悅的事。
[00:31:42.200 --> 00:31:43.200]  弟兄姊妹,
[00:31:43.200 --> 00:31:46.200]  今天我們是神尊貴的兒女,
[00:31:46.200 --> 00:31:48.200]  神揀選了我們去分別出來,
[00:31:48.200 --> 00:31:51.200]  我們可以帶著神兒女的身份,
[00:31:51.200 --> 00:31:53.200]  做祂所喜悅的事。
[00:31:53.200 --> 00:31:58.200]  今天,有沒有因為神的愛,
[00:31:58.200 --> 00:32:00.200]  得著神很多的恩惠,
[00:32:00.200 --> 00:32:02.200]  我們怎樣去回應神呢?
[00:32:02.200 --> 00:32:07.200]  最近我和同事一起去探望一位婆婆,
[00:32:07.200 --> 00:32:11.200]  她患了末期癌症,
[00:32:11.200 --> 00:32:13.200]  我們帶著耶穌的愛,
[00:32:13.200 --> 00:32:15.200]  帶著福音,
[00:32:15.200 --> 00:32:16.200]  上到他們家裡,
[00:32:16.200 --> 00:32:17.200]  一起唱詩歌,
[00:32:17.200 --> 00:32:19.200]  一起讀聖經,
[00:32:19.200 --> 00:32:21.200]  甚至一起去領聖餐,
[00:32:21.200 --> 00:32:23.200]  我們禱告神,
[00:32:23.200 --> 00:32:26.200]  希望婆婆的腰痛可以快點康復,
[00:32:26.200 --> 00:32:28.200]  保守她的健康,
[00:32:28.200 --> 00:32:30.200]  希望可以快點康復。
[00:32:30.200 --> 00:32:31.200]  在過程中,
[00:32:31.200 --> 00:32:33.200]  最感動的地方是,
[00:32:33.200 --> 00:32:36.200]  兒子分享和媽媽相處的片段,
[00:32:36.200 --> 00:32:38.200]  兒子說到媽媽小時候,
[00:32:38.200 --> 00:32:40.200]  怎樣幫助他找學校,
[00:32:40.200 --> 00:32:42.200]  怎樣用最好的方法,
[00:32:42.200 --> 00:32:45.200]  讓他有好的環境去學習,
[00:32:45.200 --> 00:32:50.200]  他很感激媽媽對他的照顧和關懷,
[00:32:50.200 --> 00:32:52.200]  媽媽也用了一個傳統的方法,
[00:32:52.200 --> 00:32:53.200]  她不是用手機,
[00:32:53.200 --> 00:32:55.200]  長者不懂得用手機,
[00:32:55.200 --> 00:32:59.200]  她寫下了一些說話留給子女,
[00:32:59.200 --> 00:33:02.200]  叫子女要留意什麼,
[00:33:02.200 --> 00:33:04.200]  要怎樣做人,
[00:33:04.200 --> 00:33:07.200]  長大之後要怎樣照顧家裡,
[00:33:07.200 --> 00:33:11.200]  兄弟姐妹要怎樣彼此相愛,
[00:33:11.200 --> 00:33:16.200]  兒子很感受到媽媽所寫下的說話,
[00:33:16.200 --> 00:33:18.200]  那種愛心和照顧,
[00:33:18.200 --> 00:33:22.200]  很感受到媽媽對子女的愛,
[00:33:22.200 --> 00:33:26.200]  我見證到兒子怎樣孝順媽媽,
[00:33:26.200 --> 00:33:29.200]  這個媽媽和兒子的關係。
[00:33:29.200 --> 00:33:33.200]  之後那天我回到寫字樓靈修,
[00:33:33.200 --> 00:33:36.200]  我經歷了那天的事情,
[00:33:36.200 --> 00:33:38.200]  我同樣拿出一張紙,
[00:33:38.200 --> 00:33:40.200]  拿出一支筆,
[00:33:40.200 --> 00:33:42.200]  我覺得這個很重要,
[00:33:42.200 --> 00:33:44.200]  現在很方便,
[00:33:44.200 --> 00:33:46.200]  可以在手機或電腦打,
[00:33:46.200 --> 00:33:48.200]  我不敢做,
[00:33:48.200 --> 00:33:50.200]  因為兒子昨天告訴我,
[00:33:50.200 --> 00:33:54.200]  他說媽媽用筆寫下來,
[00:33:54.200 --> 00:33:56.200]  我就拿出一張紙,
[00:33:56.200 --> 00:33:57.200]  拿出一支筆,
[00:33:57.200 --> 00:33:58.200]  這個很重要,
[00:33:58.200 --> 00:34:00.200]  寫下來,
[00:34:00.200 --> 00:34:01.200]  當我寫的時候,
[00:34:01.200 --> 00:34:02.200]  我不是寫給子女,
[00:34:02.200 --> 00:34:05.200]  我寫出我和神的關係是怎樣,
[00:34:05.200 --> 00:34:07.200]  寫著寫著,
[00:34:07.200 --> 00:34:10.200]  我寫了我原生家庭是怎樣,
[00:34:10.200 --> 00:34:12.200]  我現在的家庭是怎樣,
[00:34:12.200 --> 00:34:15.200]  我目前在養的弟兄姐妹是怎樣,
[00:34:15.200 --> 00:34:17.200]  我認識的弟兄姐妹,
[00:34:17.200 --> 00:34:19.200]  我不認識的朋友,
[00:34:19.200 --> 00:34:21.200]  我全部寫了下來,
[00:34:21.200 --> 00:34:24.200]  原來一張A4紙也不夠,
[00:34:24.200 --> 00:34:26.200]  原來要把紙再大一點,
[00:34:26.200 --> 00:34:27.200]  寫寫寫寫寫,
[00:34:27.200 --> 00:34:29.200]  當我這樣寫的時候,
[00:34:29.200 --> 00:34:33.200]  我發現感恩就來了,
[00:34:33.200 --> 00:34:39.200]  原來感受到神在過去怎樣去
[00:34:39.200 --> 00:34:41.200]  牧養弟兄姐妹,
[00:34:41.200 --> 00:34:45.200]  亦在寫的時候,
[00:34:45.200 --> 00:34:47.200]  能夠預備新一年,
[00:34:47.200 --> 00:34:51.200]  究竟我怎樣可以好好去牧養弟兄姐妹,
[00:34:51.200 --> 00:34:55.200]  或者怎樣可以和弟兄姐妹相處,
[00:34:55.200 --> 00:34:56.200]  所以弟兄姐妹,
[00:34:56.200 --> 00:34:57.200]  很想鼓勵你,
[00:34:57.200 --> 00:35:00.200]  在2024年快要結束的時候,
[00:35:00.200 --> 00:35:02.200]  有時間,有空間,
[00:35:02.200 --> 00:35:04.200]  你拿張紙出來,
[00:35:04.200 --> 00:35:06.200]  這個好像很老土,
[00:35:06.200 --> 00:35:08.200]  是很老土,
[00:35:08.200 --> 00:35:10.200]  但我覺得也不老土,
[00:35:10.200 --> 00:35:12.200]  真的拿張紙,拿一支筆出來,
[00:35:12.200 --> 00:35:14.200]  寫寫它,
[00:35:14.200 --> 00:35:18.200]  感受一下神在我們人生裏面的恩典,
[00:35:18.200 --> 00:35:20.200]  那種恩惠,
[00:35:20.200 --> 00:35:24.200]  讓我們能夠可以開展2025年新的一年,
[00:35:24.200 --> 00:35:25.200]  弟兄姐妹,
[00:35:25.200 --> 00:35:26.200]  鼓勵你,
[00:35:26.200 --> 00:35:30.200]  盼望我們從言愛的關係,
[00:35:30.200 --> 00:35:32.200]  帶著一份感恩的心,
[00:35:32.200 --> 00:35:36.200]  去準備進入2025年一個新的開始,
[00:35:36.200 --> 00:35:37.200]  弟兄姐妹,
[00:35:37.200 --> 00:35:38.200]  你願不願意?
[00:35:38.200 --> 00:35:40.200]  願意的話,你可不可以舉手?
[00:35:40.200 --> 00:35:41.200]  感謝主!
[00:35:41.200 --> 00:35:43.200]  我們一起有個禱告,
[00:35:43.200 --> 00:35:44.200]  啊,還沒有,還沒有,還沒有,
[00:35:44.200 --> 00:35:45.200]  對不起,
[00:35:45.200 --> 00:35:46.200]  還有,
[00:35:46.200 --> 00:35:47.200]  對不起,
[00:35:47.200 --> 00:35:48.200]  到總結的時候,
[00:35:48.200 --> 00:35:50.200]  我有一些立志很重要,
[00:35:50.200 --> 00:35:53.200]  今天的主題是從道開始,
[00:35:53.200 --> 00:35:55.200]  神的話很重要,
[00:35:55.200 --> 00:36:00.200]  祂讓我們可以再一次重整我們的人生,
[00:36:00.200 --> 00:36:02.200]  有三個重點,
[00:36:02.200 --> 00:36:05.200]  第一,重整使命的宣告,
[00:36:05.200 --> 00:36:09.200]  我們有沒有忘記了耶穌基督是我們的主呢?
[00:36:09.200 --> 00:36:13.200]  有沒有被其他東西影響了我們的焦點呢?
[00:36:13.200 --> 00:36:15.200]  我們今天要立志,
[00:36:15.200 --> 00:36:19.200]  要宣告耶穌基督是我們的主,
[00:36:19.200 --> 00:36:21.200]  去數算祂的恩典,
[00:36:21.200 --> 00:36:25.200]  第二,我們要重建謙卑的服侍,
[00:36:25.200 --> 00:36:28.200]  我們有沒有帶著耶穌基督那份謙卑,
[00:36:28.200 --> 00:36:30.200]  去服侍弟兄姐妹呢?
[00:36:30.200 --> 00:36:33.200]  我們要立志以一個謙卑的態度,
[00:36:33.200 --> 00:36:34.200]  去服侍神,
[00:36:34.200 --> 00:36:35.200]  服侍人,
[00:36:35.200 --> 00:36:38.200]  第三,我們要重延愛的關係,
[00:36:38.200 --> 00:36:40.200]  有沒有體會到神對你的愛呢?
[00:36:40.200 --> 00:36:42.200]  我們怎樣去回應祂呢?
[00:36:42.200 --> 00:36:43.200]  我們要立志,
[00:36:43.200 --> 00:36:45.200]  天父對我們的愛,
[00:36:45.200 --> 00:36:49.200]  我們帶著一份感恩的心去回應神,
[00:36:49.200 --> 00:36:50.200]  立志新的一年開始,
[00:36:50.200 --> 00:36:52.200]  神的道引導我們,
[00:36:52.200 --> 00:36:53.200]  新的方向,
[00:36:53.200 --> 00:36:54.200]  新的學習,
[00:36:54.200 --> 00:36:55.200]  新的改變,
[00:36:55.200 --> 00:36:59.200]  成為一個聽從神的僕人,
[00:36:59.200 --> 00:37:00.200]  我們一起禱告吧,
[00:37:00.200 --> 00:37:02.200]  一起禱告。
[00:37:03.200 --> 00:37:06.200]  天父,我們來到你面前去祈禱,
[00:37:06.200 --> 00:37:08.200]  多謝你的說話,
[00:37:08.200 --> 00:37:11.200]  讓我們人生不枉過,
[00:37:11.200 --> 00:37:13.200]  你的恩典,
[00:37:13.200 --> 00:37:14.200]  你的愛,
[00:37:14.200 --> 00:37:16.200]  在我們每一個弟兄姐妹當中,
[00:37:16.200 --> 00:37:17.200]  主也求你,
[00:37:17.200 --> 00:37:19.200]  在2024年裏面,
[00:37:19.200 --> 00:37:20.200]  我們充滿感恩,
[00:37:20.200 --> 00:37:21.200]  因為過去裏面,
[00:37:21.200 --> 00:37:23.200]  你有豐盛的恩典,
[00:37:23.200 --> 00:37:26.200]  讓我們能夠經歷你的恩典,
[00:37:26.200 --> 00:37:28.200]  我們準備進入2025年了,
[00:37:28.200 --> 00:37:31.200]  求神也繼續去幫助我們,
[00:37:31.200 --> 00:37:33.200]  讓我們謙卑,
[00:37:33.200 --> 00:37:35.200]  讓我們去倚靠你,
[00:37:35.200 --> 00:37:39.200]  讓我們能夠在你裏面去學習,
[00:37:39.200 --> 00:37:41.200]  求神帶著我們,
[00:37:41.200 --> 00:37:43.200]  讓我們有一個感恩的心去服侍你,
[00:37:43.200 --> 00:37:45.200]  去經歷你這份恩典,
[00:37:45.200 --> 00:37:46.200]  這份恩情,
[00:37:46.200 --> 00:37:47.200]  我們獻上感謝,
[00:37:47.200 --> 00:37:48.200]  禱告交託,
[00:37:48.200 --> 00:37:50.200]  奉主耶穌基督名求,

