
[00:00:00.000 --> 00:00:02.000]  今天也是一年一度的青少主日
[00:14:54.800 --> 00:14:56.080]  其實他的環境
[00:14:56.080 --> 00:14:58.400]  也不是馬上變得沒事
[00:14:58.400 --> 00:14:59.360]  不過
[00:14:59.360 --> 00:15:00.600]  他這個遭遇
[00:15:00.600 --> 00:15:02.680]  同樣都能夠帶給身邊不同的人
[00:15:02.680 --> 00:15:03.640]  有不同的影響
[00:15:03.640 --> 00:15:04.840]  當我們回看經文
[00:15:04.840 --> 00:15:05.960]  在第十三節裡面
[00:15:05.960 --> 00:15:07.240]  我們可以看到的是
[00:15:07.240 --> 00:15:08.560]  保羅的見證
[00:15:08.560 --> 00:15:11.040]  帶給一些看守他的軍人
[00:15:11.040 --> 00:15:13.920]  知道他被囚是為福音的緣故
[00:15:13.920 --> 00:15:15.160]  原來
[00:15:15.160 --> 00:15:16.960]  能夠帶給一些非信徒
[00:15:16.960 --> 00:15:18.280]  有很多不同的影響
[00:15:18.280 --> 00:15:19.480]  同樣
[00:15:19.480 --> 00:15:20.440]  對於信徒來說
[00:15:20.440 --> 00:15:21.600]  在第十四節裡面
[00:15:21.600 --> 00:15:22.680]  都帶出的是
[00:15:22.680 --> 00:15:24.640]  原來保羅的生命見證
[00:15:24.640 --> 00:15:26.640]  令到菲臘給一些信徒
[00:15:26.640 --> 00:15:28.040]  可以篤信不疑
[00:15:28.040 --> 00:15:29.080]  更加放膽
[00:15:29.080 --> 00:15:31.320]  更加冒險地去為神做見證
[00:15:31.320 --> 00:15:32.160]  去傳福音
[00:15:32.160 --> 00:15:34.080]  我們可以看到的是
[00:15:34.080 --> 00:15:37.280]  菲臘給信徒信心增加的原因
[00:15:37.280 --> 00:15:39.640]  其實是正正藉著保羅這個
[00:15:39.640 --> 00:15:40.640]  很困難
[00:15:40.640 --> 00:15:42.080]  很受困所的見證
[00:15:42.080 --> 00:15:43.240]  成為他們的鼓勵
[00:15:43.240 --> 00:15:45.240]  我會說的是
[00:15:45.240 --> 00:15:46.840]  被困被囚
[00:15:46.840 --> 00:15:49.040]  並不合制保羅的生命
[00:15:49.040 --> 00:15:51.400]  因為他知道他的生命是為主
[00:15:51.400 --> 00:15:53.680]  因為他知道他的焦點
[00:15:53.680 --> 00:15:55.360]  不是眼前的困難
[00:15:55.360 --> 00:15:58.160]  神同樣用他的生命見證
[00:15:58.160 --> 00:16:01.360]  讓其他人走在信仰的路上
[00:16:01.360 --> 00:16:03.600]  我猜保羅的生命
[00:16:03.600 --> 00:16:05.280]  同樣都在挑戰著我們
[00:16:05.280 --> 00:16:08.680]  我們的生命被神轉化的時候
[00:16:08.680 --> 00:16:10.680]  同樣我們的生命的遭遇
[00:16:10.680 --> 00:16:11.880]  和生命的故事
[00:16:11.880 --> 00:16:13.720]  都能夠成為他人的祝福
[00:16:13.720 --> 00:16:14.720]  確實
[00:16:14.720 --> 00:16:16.280]  可能我們旁邊那個
[00:16:16.280 --> 00:16:18.240]  同樣都在面對相似的處境
[00:16:18.240 --> 00:16:20.240]  但是我們這個不一樣的眼光
[00:16:20.240 --> 00:16:22.040]  去看這個生命的遭遇的時候
[00:16:22.240 --> 00:16:24.720]  可能都會帶給其他人有不同的影響
[00:16:24.720 --> 00:16:27.520]  以下很想邀請一位年輕人
[00:16:27.520 --> 00:16:28.920]  雖然他叫藍叔
[00:16:28.920 --> 00:16:30.440]  不過他是一位大專生
[00:16:30.440 --> 00:16:33.040]  很想他分享他的生命故事
[00:16:33.040 --> 00:16:34.640]  如何被神轉化
[00:16:34.640 --> 00:16:35.560]  給他一點掌聲
[00:16:35.560 --> 00:16:44.000]  各位兄弟姐妹大家好
[00:16:44.000 --> 00:16:46.160]  我是Focus傳奇大專組
[00:16:46.160 --> 00:16:47.200]  Year 3的藍叔
[00:16:47.200 --> 00:16:49.440]  我現在是一名大專的導師
[00:16:49.440 --> 00:16:51.880]  其實我不是一個信義黨
[00:16:52.240 --> 00:16:53.520]  在我的成長環境
[00:16:53.520 --> 00:16:56.040]  可以說除了星期六、日的上課之外
[00:16:56.040 --> 00:16:58.240]  其實和信仰沒有什麼關係
[00:16:58.240 --> 00:17:02.400]  因為我家和學校都不是有基督教背景的
[00:17:02.400 --> 00:17:04.160]  在我小時候
[00:17:04.160 --> 00:17:06.360]  因為家裡的家教比較熱
[00:17:06.360 --> 00:17:09.680]  平時都沒有什麼可以和朋友出外
[00:17:09.680 --> 00:17:11.600]  當上到高中的時候
[00:17:11.600 --> 00:17:14.160]  崇拜團契時間的改變
[00:17:14.160 --> 00:17:17.240]  令到我可以借上上課做藉口
[00:17:17.240 --> 00:17:19.400]  去約朋友出外打球
[00:17:21.040 --> 00:17:22.440]  其實因為家裡的緣故
[00:17:22.440 --> 00:17:23.800]  我也有一點孤單
[00:17:23.800 --> 00:17:27.320]  所以我很想藉著和朋友出去玩
[00:17:27.320 --> 00:17:28.640]  和朋友相處的時候
[00:17:28.640 --> 00:17:31.560]  去填補我心裡的那份空虛
[00:17:31.560 --> 00:17:34.880]  這個我大約做了半年
[00:17:34.880 --> 00:17:36.600]  半年之後
[00:17:36.600 --> 00:17:38.040]  有一次敬拜讚美會
[00:17:38.040 --> 00:17:40.280]  神透過那一晚
[00:17:40.280 --> 00:17:41.560]  跟我說祂在這裡
[00:17:41.560 --> 00:17:45.640]  祂那份無條件的愛
[00:17:45.640 --> 00:17:47.560]  足夠填補我裡面的空虛
[00:17:47.560 --> 00:17:50.640]  那一刻我突然在想
[00:17:50.960 --> 00:17:54.120]  我有點像狼子比喻的小兒子
[00:17:54.120 --> 00:17:56.320]  得到父親那份家產
[00:17:56.320 --> 00:17:57.440]  得到那份德之後
[00:17:57.440 --> 00:17:58.800]  就離開了這個父親
[00:17:58.800 --> 00:18:00.800]  但是當我回轉的時候
[00:18:00.800 --> 00:18:02.880]  他就會親自來迎接我
[00:18:02.880 --> 00:18:07.000]  所以我就慢慢投入在教會
[00:18:07.000 --> 00:18:09.200]  當回到團契小組的時候
[00:18:09.200 --> 00:18:10.280]  慢慢意識到
[00:18:10.280 --> 00:18:13.040]  我的小組沒有初中那麼親近
[00:18:13.040 --> 00:18:14.160]  關係那麼好
[00:18:14.160 --> 00:18:15.960]  人數也慢慢少
[00:18:15.960 --> 00:18:19.280]  所以我就下定決心去幫助長去
[00:18:20.160 --> 00:18:21.360]  分擔他們的工作
[00:18:21.360 --> 00:18:22.960]  去等其他組員的回來
[00:18:22.960 --> 00:18:27.280]  之後就慢慢經歷疫情等等的高低起跌
[00:18:27.280 --> 00:18:29.160]  連實體聚會也沒什麼
[00:18:29.160 --> 00:18:31.600]  但是當可以有實體的時候
[00:18:31.600 --> 00:18:34.480]  我們小組就面臨DSE
[00:18:34.480 --> 00:18:37.320]  所以其他組員也沒什麼點飯
[00:18:37.320 --> 00:18:39.480]  導致小組開組的時候
[00:18:39.480 --> 00:18:40.760]  只有我和導師兩個人
[00:18:40.760 --> 00:18:45.440]  我在這個過程其實我也有問過
[00:18:45.440 --> 00:18:48.480]  神為什麼你會叫我小組變成這樣
[00:18:48.480 --> 00:18:49.720]  你不是很疼我嗎
[00:18:50.240 --> 00:18:53.640]  為什麼你要這樣對我這個小組
[00:18:53.640 --> 00:18:55.400]  其他人也有問過我
[00:18:55.400 --> 00:18:57.320]  為什麼這個組沒有別人也會召回
[00:18:57.320 --> 00:19:00.080]  但是神在不同的港島
[00:19:00.080 --> 00:19:02.200]  和身邊的大兄姐妹相處的時候
[00:19:02.200 --> 00:19:03.960]  他也和我說叫我去等
[00:19:03.960 --> 00:19:06.120]  等待他們會回來
[00:19:06.120 --> 00:19:08.400]  很近的
[00:19:08.400 --> 00:19:10.320]  我有一個很好的導師
[00:19:10.320 --> 00:19:12.200]  他陪伴了我很多年
[00:19:12.200 --> 00:19:12.960]  他叫小力
[00:19:12.960 --> 00:19:16.520]  他在今年因為癌症復發
[00:19:16.520 --> 00:19:17.560]  所以回到天價了
[00:19:19.520 --> 00:19:22.560]  很近的這個導師和我同行了這麼多年
[00:19:22.560 --> 00:19:24.000]  在這麼多年來
[00:19:24.000 --> 00:19:25.280]  就算我玩出禍的
[00:19:25.280 --> 00:19:26.360]  又受傷的
[00:19:26.360 --> 00:19:28.520]  我們玩到趕走了一個導師
[00:19:28.520 --> 00:19:31.120]  跑去團契所有大組被全國人罵的
[00:19:31.120 --> 00:19:33.000]  但是他一句也沒罵過我們
[00:19:33.000 --> 00:19:34.880]  在我們忙著學業
[00:19:34.880 --> 00:19:36.960]  沒有團契等等的時候
[00:19:36.960 --> 00:19:39.240]  或者我們有不開心的時候
[00:19:39.240 --> 00:19:40.920]  他也會WhatsApp問我們
[00:19:40.920 --> 00:19:43.440]  你這陣子怎樣啊
[00:19:43.440 --> 00:19:45.000]  沒怎麼見你
[00:19:47.880 --> 00:19:48.440]  接著呢
[00:19:48.440 --> 00:19:49.600]  到了中午的時候
[00:19:49.600 --> 00:19:51.080]  他進醫院的時候
[00:19:51.080 --> 00:19:52.560]  我們去探望他的時候
[00:19:52.560 --> 00:19:54.120]  其實明明最辛苦的是他
[00:19:54.120 --> 00:19:55.320]  反而呢
[00:19:55.320 --> 00:19:57.560]  我們是被他安慰了
[00:19:57.560 --> 00:19:59.280]  在他分享裡面呢
[00:19:59.280 --> 00:20:01.600]  他和我說
[00:20:01.600 --> 00:20:04.960]  其實他一直都沒有埋怨過他有這個病
[00:20:04.960 --> 00:20:08.280]  他反而和我們說他繼續有靈修
[00:20:08.280 --> 00:20:12.600]  繼續去聽詩歌去讚美神
[00:20:12.600 --> 00:20:15.000]  很看得出呢
[00:20:15.000 --> 00:20:17.560]  他就單單地傳言去相信這個神
[00:20:18.080 --> 00:20:21.560]  他靠著這個信仰去走他現在每一段路
[00:20:21.560 --> 00:20:28.080]  當他出院的時候呢
[00:20:28.080 --> 00:20:31.040]  其實我們小組也很怕他會被復發
[00:20:31.040 --> 00:20:32.240]  但是呢
[00:20:32.240 --> 00:20:33.400]  其實他出院沒多久之後
[00:20:33.400 --> 00:20:35.480]  他立刻和我們回到團契
[00:20:35.480 --> 00:20:36.680]  和我們一起繼續去查經
[00:20:36.680 --> 00:20:37.520]  繼續去小組
[00:20:37.520 --> 00:20:40.480]  我們很擔心他的時候
[00:20:40.480 --> 00:20:41.160]  他就會說
[00:20:41.160 --> 00:20:42.040]  他就會說
[00:20:42.040 --> 00:20:43.840]  他就會貼著這句話
[00:20:43.840 --> 00:20:46.320]  還要很平淡地說
[00:20:47.040 --> 00:20:48.520]  我其實現在還可以在這裡呢
[00:20:48.520 --> 00:20:50.320]  其實就是服侍你們這班年輕人
[00:20:50.320 --> 00:20:52.760]  當我再一次病發的時候呢
[00:20:52.760 --> 00:20:55.760]  就是神要他在地上的工作完
[00:20:55.760 --> 00:21:00.040]  小玲呢
[00:21:00.040 --> 00:21:01.960]  他用他的生命給我看到的
[00:21:01.960 --> 00:21:02.440]  但是
[00:21:02.440 --> 00:21:04.040]  即使面對著什麼困難
[00:21:04.040 --> 00:21:05.080]  什麼挑戰也好
[00:21:05.080 --> 00:21:06.640]  都是要相信神
[00:21:06.640 --> 00:21:07.720]  他有他的供應
[00:21:07.720 --> 00:21:09.040]  有他的安排
[00:21:09.040 --> 00:21:11.160]  他教會我呢
[00:21:11.160 --> 00:21:12.560]  他怎樣去感恩
[00:21:12.560 --> 00:21:14.120]  感恩有身邊的事
[00:21:14.120 --> 00:21:16.840]  教他學會怎樣去倚靠這個神
[00:21:17.400 --> 00:21:18.880]  怎樣用盡他的能力
[00:21:18.880 --> 00:21:22.760]  去和恩賜盡心盡性地去服侍
[00:21:22.760 --> 00:21:25.200]  就是因為他的緣故
[00:21:25.200 --> 00:21:26.480]  所以我現在去了做
[00:21:26.480 --> 00:21:28.240]  一班高中的大專導師
[00:21:28.240 --> 00:21:31.280]  在我做導師的這兩年呢
[00:21:31.280 --> 00:21:33.360]  都接觸了很多不同的弟妹
[00:21:33.360 --> 00:21:34.440]  發現呢
[00:21:34.440 --> 00:21:36.960]  他們的生命都有很多困難
[00:21:36.960 --> 00:21:38.640]  在這段陪伴
[00:21:38.640 --> 00:21:39.920]  這段牧著他們的期間呢
[00:21:39.920 --> 00:21:40.880]  都很辛苦
[00:21:40.880 --> 00:21:41.840]  都有迷失
[00:21:41.840 --> 00:21:43.200]  但是呢
[00:21:43.200 --> 00:21:44.440]  我都是一個學習階段
[00:21:44.440 --> 00:21:46.240]  學習怎樣去
[00:21:47.120 --> 00:21:48.520]  用神給我的恩賜
[00:21:48.520 --> 00:21:49.920]  用神給我的能力
[00:21:49.920 --> 00:21:52.520]  去牧養這班弟妹
[00:21:52.520 --> 00:21:54.040]  去成為他們的榜樣
[00:21:54.040 --> 00:21:55.080]  多謝大家
[00:21:55.080 --> 00:22:01.560]  丁子梅
[00:22:01.560 --> 00:22:03.880]  我不知道你聽完南叔的分享
[00:22:03.880 --> 00:22:05.680]  甚至他分享到他的導師
[00:22:05.680 --> 00:22:07.040]  小玲導師的見證
[00:22:07.040 --> 00:22:08.720]  我不知道你有什麼體會
[00:22:08.720 --> 00:22:10.120]  或者呢
[00:22:10.120 --> 00:22:11.560]  在他們的生命裏面
[00:22:11.560 --> 00:22:13.400]  確實面對著很多不同的挑戰
[00:22:13.400 --> 00:22:15.640]  南叔有試過不回教會
[00:22:15.640 --> 00:22:16.360]  經歷迷失
[00:22:16.360 --> 00:22:17.640]  正如他講到
[00:22:17.640 --> 00:22:19.200]  好像一個浪子那樣
[00:22:19.200 --> 00:22:19.840]  他回來
[00:22:19.840 --> 00:22:22.640]  同樣去經歷生命的轉化
[00:22:22.640 --> 00:22:24.480]  能夠有不同的眼光
[00:22:24.480 --> 00:22:26.320]  去看他生命裏面的遭遇
[00:22:26.320 --> 00:22:29.480]  同樣藉著他生命導師的見證
[00:22:29.480 --> 00:22:31.080]  同樣都讓他知道的是
[00:22:31.080 --> 00:22:33.640]  原來他同樣都可以用他的生命呢
[00:22:33.640 --> 00:22:35.520]  去跟一班弟妹去成長
[00:22:35.520 --> 00:22:37.160]  丁子梅
[00:22:37.160 --> 00:22:38.680]  很想問一下大家的是
[00:22:38.680 --> 00:22:41.320]  我們說我們要被神轉化
[00:22:41.320 --> 00:22:43.840]  我們有沒有一顆願意呢
[00:22:44.240 --> 00:22:45.840]  去被神轉化的心呢
[00:22:45.840 --> 00:22:47.640]  我們有沒有一顆
[00:22:47.640 --> 00:22:49.840]  渴求為基督去改變的心呢
[00:22:49.840 --> 00:22:51.960]  疫情過後
[00:22:51.960 --> 00:22:54.720]  我想很多教會實體的聚會已經復常了
[00:22:54.720 --> 00:22:56.760]  試問一下我們自己
[00:22:56.760 --> 00:22:58.520]  我們生命裏面
[00:22:58.520 --> 00:23:00.280]  有沒有什麼要被神去轉化
[00:23:00.280 --> 00:23:04.000]  可能是我們信仰的動力已經低了
[00:23:04.000 --> 00:23:06.120]  少了的關係疏離了
[00:23:06.120 --> 00:23:08.240]  少了動力去翻團契了
[00:23:08.240 --> 00:23:11.560]  我們有沒有想過為基督去改變呢
[00:23:11.560 --> 00:23:13.320]  可能當中
[00:23:13.640 --> 00:23:15.040]  有些是夫婦的
[00:23:15.040 --> 00:23:17.520]  彼此之間的關係想改善
[00:23:17.520 --> 00:23:19.200]  很多時候我們會想的是
[00:23:19.200 --> 00:23:20.720]  我們為對方而改
[00:23:20.720 --> 00:23:24.000]  不過有時當我們的著眼點在人那裏的時候
[00:23:24.000 --> 00:23:25.960]  我們有時心力都會有限
[00:23:25.960 --> 00:23:28.080]  但是我們又願不願意
[00:23:28.080 --> 00:23:30.280]  為基督的緣故而改變呢
[00:23:30.280 --> 00:23:31.920]  同樣
[00:23:31.920 --> 00:23:34.280]  我猜當中都有很多不同的家長
[00:23:34.280 --> 00:23:35.920]  確實年輕人
[00:23:35.920 --> 00:23:38.760]  在讀書的這個年期很大壓力
[00:23:38.760 --> 00:23:42.320]  有很多他們選擇的去輕生
[00:23:42.920 --> 00:23:44.640]  我們都不想我們的年輕人
[00:23:44.640 --> 00:23:46.040]  都面對到這個情況
[00:23:46.040 --> 00:23:47.440]  同一方面
[00:23:47.440 --> 00:23:49.800]  我們可能很多時候很著緊他的學業
[00:23:49.800 --> 00:23:53.080]  但是同樣心理靈性都很重要
[00:23:53.080 --> 00:23:54.920]  但是我們在這個過程裏面
[00:23:54.920 --> 00:23:55.920]  我們去想的是
[00:23:55.920 --> 00:23:58.280]  學業和上教會之間
[00:23:58.280 --> 00:24:00.160]  我們又怎樣去選擇呢
[00:24:00.160 --> 00:24:01.760]  確實
[00:24:01.760 --> 00:24:03.920]  面對著一個很不容易的環境
[00:24:03.920 --> 00:24:05.880]  但願的是我們的生命
[00:24:05.880 --> 00:24:08.200]  都有一顆願意被上帝去改變的心
[00:24:08.200 --> 00:24:09.800]  被神去轉化
[00:24:09.800 --> 00:24:12.400]  以致我們能夠用不一樣的眼光
[00:24:12.400 --> 00:24:14.800]  去看我們現在生命裏面眼前的遭遇
[00:24:14.800 --> 00:24:16.080]  相信的是
[00:24:16.080 --> 00:24:17.800]  我想我們這一份的生命
[00:24:17.800 --> 00:24:19.560]  同樣都在我們這樣做的時候
[00:24:19.560 --> 00:24:21.960]  能夠帶給身邊人有很多不同的影響
[00:24:21.960 --> 00:24:24.240]  保羅說到
[00:24:24.240 --> 00:24:25.400]  當生命被轉化
[00:24:25.400 --> 00:24:27.400]  確實去到第二個階段
[00:24:27.400 --> 00:24:28.120]  他說的是
[00:24:28.120 --> 00:24:30.280]  我們要去盡力去傳揚基督
[00:24:30.280 --> 00:24:32.160]  當我們看回經文的時候
[00:24:32.160 --> 00:24:33.560]  我們會看到保羅說
[00:24:33.560 --> 00:24:35.280]  他受的困所
[00:24:35.280 --> 00:24:37.280]  不單單在他的環境裏面
[00:24:37.280 --> 00:24:39.680]  更加面對著很多人的問題
[00:24:39.680 --> 00:24:41.640]  在第十五到第十八節
[00:24:41.640 --> 00:24:42.640]  我們會看到的是
[00:24:42.640 --> 00:24:43.960]  菲律賓教會
[00:24:43.960 --> 00:24:46.760]  其實正正出現了一些不和的問題
[00:24:46.760 --> 00:24:49.000]  其實保羅在其他章節
[00:24:49.000 --> 00:24:50.840]  都繼續鼓勵那些信徒
[00:24:50.840 --> 00:24:52.320]  要去彼此相顧
[00:24:52.320 --> 00:24:53.720]  第十五節
[00:24:53.720 --> 00:24:55.160]  保羅說的一個情況
[00:24:55.160 --> 00:24:58.080]  他說有人傳基督是出於嫉妒紛爭
[00:24:58.080 --> 00:24:59.280]  到了第十六節
[00:24:59.280 --> 00:25:00.280]  他說這一批人
[00:25:00.280 --> 00:25:01.640]  是出於自私的
[00:25:01.640 --> 00:25:03.840]  傳基督的動機不純正
[00:25:03.840 --> 00:25:06.240]  要增加保羅困所的苦楚
[00:25:06.240 --> 00:25:07.600]  不過同樣
[00:25:07.600 --> 00:25:08.320]  保羅也說到
[00:25:08.320 --> 00:25:09.680]  有些人是出於好意
[00:25:09.680 --> 00:25:10.600]  是出於愛心
[00:25:10.920 --> 00:25:13.400]  知道保羅是為福音去辯護
[00:25:13.400 --> 00:25:15.200]  我們可以看到
[00:25:15.200 --> 00:25:16.880]  原來菲律賓教會
[00:25:16.880 --> 00:25:18.400]  分了兩批的人
[00:25:18.400 --> 00:25:21.520]  兩批的人確實同樣都是傳揚基督的
[00:25:21.520 --> 00:25:24.160]  不過兩邊的人對於保羅的態度
[00:25:24.160 --> 00:25:25.120]  是有所不同
[00:25:25.120 --> 00:25:27.880]  有些人不是很拜保羅
[00:25:27.880 --> 00:25:31.040]  可能覺得他被捕是失去見證
[00:25:31.040 --> 00:25:34.640]  可能覺得他對於保羅的福音的侍貢
[00:25:34.640 --> 00:25:36.280]  覺得很不快
[00:25:36.280 --> 00:25:38.960]  甚至可能他們想做的是什麼呢?
[00:25:38.960 --> 00:25:40.840]  他很想藉著傳基督的命
[00:25:41.040 --> 00:25:42.360]  破壞保羅的名聲
[00:25:42.360 --> 00:25:43.840]  增加自己的名聲
[00:25:43.840 --> 00:25:47.560]  所以保羅說他們帶著不純正的動機去傳基督
[00:25:47.560 --> 00:25:50.040]  所以在第十四節
[00:25:50.040 --> 00:25:51.800]  其實保羅已經說到
[00:25:51.800 --> 00:25:52.920]  多半的人
[00:25:52.920 --> 00:25:55.040]  因為他的緣故篤信不疑
[00:25:55.040 --> 00:25:57.680]  多半其實正正帶出
[00:25:57.680 --> 00:25:59.160]  原來在那個群體裡面
[00:25:59.160 --> 00:26:00.760]  有些人是不喜歡保羅的
[00:26:00.760 --> 00:26:02.480]  所以保羅說到的是
[00:26:02.480 --> 00:26:03.720]  在這個困所裡面
[00:26:03.720 --> 00:26:05.520]  有苦楚令到他加珍
[00:26:05.520 --> 00:26:07.000]  保羅在監獄裡面
[00:26:07.000 --> 00:26:09.000]  同樣內心都有困苦受煩
[00:26:09.800 --> 00:26:11.800]  不過當我們回看經文的時候
[00:26:11.800 --> 00:26:13.440]  保羅他怎麼說
[00:26:13.440 --> 00:26:14.440]  他又怎麼回應呢?
[00:26:14.440 --> 00:26:15.760]  他說
[00:26:15.760 --> 00:26:17.640]  「這又何妨?」
[00:26:17.640 --> 00:26:19.800]  在第十五到第十六節
[00:26:19.800 --> 00:26:20.880]  保羅說
[00:26:20.880 --> 00:26:22.600]  「或是假意或是真心
[00:26:22.600 --> 00:26:23.480]  無論如何
[00:26:23.480 --> 00:26:25.120]  只要基督被傳開
[00:26:25.120 --> 00:26:26.120]  我就歡喜」
[00:26:26.120 --> 00:26:28.600]  我們看到的是保羅的著眼點
[00:26:28.600 --> 00:26:31.160]  不是去反駁那些反對他的人
[00:26:31.160 --> 00:26:34.760]  不是為了自己有很多人支持他而覺得驕傲
[00:26:34.760 --> 00:26:36.800]  而是他的著眼點是
[00:26:36.800 --> 00:26:38.440]  福音有沒有被傳開
[00:26:38.920 --> 00:26:40.920]  他有沒有盡力傳揚基督
[00:26:40.920 --> 00:26:45.280]  保羅很清楚他的身份和使命是什麼
[00:26:45.280 --> 00:26:47.200]  當他這樣看的時候
[00:26:47.200 --> 00:26:50.160]  其他的東西對於他來說都不再重要
[00:26:50.160 --> 00:26:52.640]  或者弟兄姊妹
[00:26:52.640 --> 00:26:55.120]  當我們身處困境的時候
[00:26:55.120 --> 00:26:56.920]  可能我們都會好像保羅一樣
[00:26:56.920 --> 00:26:59.000]  心裡面有很多痛苦受煩
[00:26:59.000 --> 00:27:02.400]  可能當我們面對人際關係的問題的時候
[00:27:02.400 --> 00:27:05.120]  可能在侍奉上大家有不同的看法
[00:27:05.120 --> 00:27:07.080]  可能在職場上
[00:27:07.200 --> 00:27:10.760]  或者在生命生活或者家裡面對大小的事情
[00:27:10.760 --> 00:27:12.760]  可能有很多人不喜歡你
[00:27:12.760 --> 00:27:14.320]  可能有很多經歷實變
[00:27:14.320 --> 00:27:15.760]  有很多人傷害你
[00:27:15.760 --> 00:27:18.280]  人通常的反應是什麼呢
[00:27:18.280 --> 00:27:20.360]  通常人的反應就是
[00:27:20.360 --> 00:27:22.960]  去找一些不同的東西去支持自己
[00:27:22.960 --> 00:27:25.120]  找多一些人去支持自己
[00:27:25.120 --> 00:27:27.480]  反擊那些不喜歡你的人
[00:27:27.480 --> 00:27:30.440]  又或者去壯大那些有更多支持你的人
[00:27:30.440 --> 00:27:32.640]  令到反對你的人成為弱勢
[00:27:32.640 --> 00:27:34.520]  慢慢慢慢
[00:27:34.800 --> 00:27:36.680]  人與人之間就會掉進一個
[00:27:36.680 --> 00:27:38.560]  你我對立的漩渦裡面
[00:27:38.560 --> 00:27:41.160]  慢慢慢慢我們的生命會變成怎樣呢
[00:27:41.160 --> 00:27:43.000]  很看重自己
[00:27:43.000 --> 00:27:46.200]  不過保羅挑戰我們一樣東西
[00:27:46.200 --> 00:27:49.320]  當我們說我們生命願意被神轉化的時候
[00:27:49.320 --> 00:27:51.080]  我們說被神轉化
[00:27:51.080 --> 00:27:54.000]  讓我們能夠用不同的眼光去看人和事的時候
[00:27:54.000 --> 00:27:56.400]  我們的生命原來知道
[00:27:56.400 --> 00:27:57.800]  什麼才是最重要
[00:27:57.800 --> 00:27:59.920]  重要的不是自己
[00:27:59.920 --> 00:28:01.200]  重要的是
[00:28:01.200 --> 00:28:03.640]  原來我們要盡力傳揚基督
[00:28:04.040 --> 00:28:06.400]  我們重視的是基督的名有沒有被傳開
[00:28:06.400 --> 00:28:07.600]  確實
[00:28:07.600 --> 00:28:08.560]  那些
[00:28:08.560 --> 00:28:10.160]  人和事
[00:28:10.160 --> 00:28:13.240]  可能會影響到大家的地位和名聲
[00:28:13.240 --> 00:28:15.160]  不過學習保羅這樣說
[00:28:15.160 --> 00:28:16.880]  這又何妨呢
[00:28:16.880 --> 00:28:20.400]  我們會看到的是保羅的那份灑脫
[00:28:20.400 --> 00:28:23.320]  灑脫的背後其實不是說保羅沒有感受
[00:28:23.320 --> 00:28:25.720]  因為保羅也說他的苦楚有加增
[00:28:25.720 --> 00:28:30.000]  不過當他知道他要去盡力傳揚基督的時候
[00:28:30.000 --> 00:28:31.720]  這一份的東西
[00:28:31.720 --> 00:28:32.960]  這一份的使命
[00:28:33.200 --> 00:28:35.680]  能夠讓他放下一些情感
[00:28:35.680 --> 00:28:38.520]  讓他看一切的東西都能夠看得輕一點
[00:28:38.520 --> 00:28:43.040]  他反而是以基督被傳開為喜樂
[00:28:43.040 --> 00:28:46.960]  這一個其實也是他對上帝的信靠
[00:28:46.960 --> 00:28:48.360]  弟兄姊妹
[00:28:48.360 --> 00:28:49.480]  很想問一下的是
[00:28:49.480 --> 00:28:51.200]  我們生命的核心
[00:28:51.200 --> 00:28:53.200]  被什麼去擁有著呢
[00:28:53.200 --> 00:28:55.720]  我們有多少得與失
[00:28:55.720 --> 00:28:56.920]  有多少人支持我們
[00:28:56.920 --> 00:28:58.480]  還是我們的生命
[00:28:58.480 --> 00:29:01.200]  用傳揚福音、傳揚基督
[00:29:01.200 --> 00:29:03.160]  為我們最大核心的使命
[00:29:04.160 --> 00:29:04.960]  弟兄姊妹
[00:29:04.960 --> 00:29:06.080]  好像很難
[00:29:06.080 --> 00:29:07.880]  當我看到這篇經文的時候
[00:29:07.880 --> 00:29:08.680]  我都會說的是
[00:29:08.680 --> 00:29:09.760]  其實我也在學習
[00:29:09.760 --> 00:29:11.400]  大家都知道
[00:29:11.400 --> 00:29:12.040]  其實可能
[00:29:12.040 --> 00:29:12.720]  你也知道的
[00:29:12.720 --> 00:29:15.600]  青少部這一年的同工團隊
[00:29:15.600 --> 00:29:17.240]  其實有很大的轉變
[00:29:17.240 --> 00:29:19.600]  有兩位很資深的目者
[00:29:19.600 --> 00:29:21.240]  有不同的侍奉方向
[00:29:21.240 --> 00:29:24.440]  其實現在青少部對落地數年資
[00:29:24.440 --> 00:29:28.240]  比較年資最長的就是張曉君傳道和我
[00:29:28.240 --> 00:29:32.240]  坦白說要去接這個棒並不容易
[00:29:32.840 --> 00:29:34.760]  恩福是一間很大的教會
[00:29:34.760 --> 00:29:37.840]  有很多人對青少部有很多不同的想法
[00:29:37.840 --> 00:29:38.960]  有很多不同的期望
[00:29:38.960 --> 00:29:41.840]  要去平衡當中很多不同的想法
[00:29:41.840 --> 00:29:43.240]  其實很不簡單
[00:29:43.240 --> 00:29:44.240]  確實
[00:29:44.240 --> 00:29:45.760]  我苦心自問的是
[00:29:45.760 --> 00:29:48.480]  再加上可能自己也給自己一些期望
[00:29:48.480 --> 00:29:51.760]  其實也有很大的掙扎和挑戰
[00:29:51.760 --> 00:29:53.760]  其實這幾個月
[00:29:53.760 --> 00:29:55.640]  自己在裡面做這個崗位的時候
[00:29:55.640 --> 00:29:57.360]  也有很多質疑自己的想法
