
[00:00:00.000 --> 00:00:04.800]  教會的年度主題就是約書亞記
[00:20:13.000 --> 00:20:16.000]  一章五節和三章七節
[00:20:16.000 --> 00:20:18.000]  都不期然神跟他說
[00:20:18.000 --> 00:20:22.000]  我怎樣與摩西同在也必照樣與你同在
[00:20:22.000 --> 00:20:25.000]  其實透過這個應許我們可以看到
[00:20:25.000 --> 00:20:28.000]  神真是很認識我們和很體貼
[00:20:28.000 --> 00:20:31.000]  他明白約書亞對自己的身份能力
[00:20:31.000 --> 00:20:35.000]  其實還有很多不安和懷疑
[00:20:35.000 --> 00:20:36.000]  更重要的是
[00:20:36.000 --> 00:20:41.000]  他仍然未對神有很深入的認識
[00:20:41.000 --> 00:20:44.000]  所以神刻意再次將他和摩西連結
[00:20:44.000 --> 00:20:46.000]  去提醒他
[00:20:46.000 --> 00:20:48.000]  我當年怎樣與摩西同在
[00:20:48.000 --> 00:20:51.000]  我今天一樣會與你同在
[00:20:51.000 --> 00:20:54.000]  神的同在是一個很重要的記號
[00:20:54.000 --> 00:20:56.000]  過去四十年
[00:20:56.000 --> 00:21:00.000]  神一直用同在去帶領摩西和以色列人
[00:21:00.000 --> 00:21:04.000]  現在在耶利哥城前面這個關鍵的時刻
[00:21:04.000 --> 00:21:06.000]  神再次的顯現
[00:21:06.000 --> 00:21:10.000]  就成為約書亞一個很清楚的保證
[00:21:10.000 --> 00:21:12.000]  只要有神的同在
[00:21:12.000 --> 00:21:14.000]  無論敵人有多強
[00:21:14.000 --> 00:21:17.000]  無論環境有多困難
[00:21:17.000 --> 00:21:19.000]  聖靈都不是靠人
[00:21:19.000 --> 00:21:25.000]  而是因為真正為以色列人爭戰的是神自己
[00:21:25.000 --> 00:21:28.000]  祂才是那個元帥
[00:21:28.000 --> 00:21:33.000]  當神給了這個應許給我們每一個的時候
[00:21:33.000 --> 00:21:36.000]  大家知不知道我們有什麼要做嗎
[00:21:36.000 --> 00:21:38.000]  其實神的要求很簡單
[00:21:38.000 --> 00:21:42.000]  祂說將我們的鞋脫下來
[00:21:42.000 --> 00:21:45.000]  在古時以色列文化中
[00:21:45.000 --> 00:21:49.000]  脫鞋是一個很重要的象徵動作
[00:21:49.000 --> 00:21:52.000]  它代表了承認神的聖潔
[00:21:52.000 --> 00:21:57.000]  也代表了我們要放下世俗的污穢和憂慮
[00:21:57.000 --> 00:22:02.000]  用一顆信服的心去面見神
[00:22:02.000 --> 00:22:05.000]  今天神同樣邀請我們
[00:22:05.000 --> 00:22:10.000]  叫我們放下阻礙我們單純去信服祂的東西
[00:22:10.000 --> 00:22:13.000]  這些可能是我們心裡面的驕傲
[00:22:13.000 --> 00:22:15.000]  我們經常跟別人比較
[00:22:15.000 --> 00:22:21.000]  也可能是我們不斷盤算和計劃的東西
[00:22:21.000 --> 00:22:24.000]  或者是因為我們很想被看見
[00:22:24.000 --> 00:22:26.000]  我們很想向上爬
[00:22:26.000 --> 00:22:30.000]  又或者我們在工作中因為害怕失去機會或地位
[00:22:30.000 --> 00:22:34.000]  而我們很努力去選擇妥協
[00:22:34.000 --> 00:22:40.000]  其實這些都是因為我們將我們的焦點放在自己身上
[00:22:40.000 --> 00:22:43.000]  而這些憂慮和恐懼
[00:22:43.000 --> 00:22:47.000]  正正就阻礙了我們去面見神
[00:22:47.000 --> 00:22:52.000]  所以神邀請我們脫下我們的鞋
[00:22:52.000 --> 00:22:59.000]  不要帶著世俗的計算和包袱來到神面前
[00:22:59.000 --> 00:23:01.000]  只要用單純謙卑
[00:23:01.000 --> 00:23:05.000]  願意讓神帶領的心去和祂相遇
[00:23:05.000 --> 00:23:09.000]  約書亞對神的回應很直接
[00:23:09.000 --> 00:23:11.000]  他就照樣行了
[00:23:11.000 --> 00:23:14.000]  其實約書亞真是一個很謙卑信服的人
[00:23:14.000 --> 00:23:16.000]  每一次當他遇見神
[00:23:16.000 --> 00:23:18.000]  他都會馬上回應
[00:23:18.000 --> 00:23:20.000]  毫不猶豫
[00:23:20.000 --> 00:23:23.000]  今天神都向我們發出邀請
[00:23:23.000 --> 00:23:26.000]  我們又會怎樣去回應呢
[00:23:26.000 --> 00:23:29.000]  其實在我預備講章的時候
[00:23:29.000 --> 00:23:31.000]  到了這一段
[00:23:31.000 --> 00:23:35.000]  我有一個兩年前的回憶
[00:23:35.000 --> 00:23:37.000]  其實在2024年8月
[00:23:37.000 --> 00:23:40.000]  當時我、Watchman和Billy
[00:23:40.000 --> 00:23:43.000]  其實我們很努力地在預備大專營
[00:23:43.000 --> 00:23:45.000]  其實那一年對我們來說
[00:23:45.000 --> 00:23:48.000]  都是很不容易的一年
[00:23:48.000 --> 00:23:51.000]  因為2024年1月
[00:23:51.000 --> 00:23:53.000]  David牧師離開了恩福
[00:23:53.000 --> 00:24:00.000]  過去這些營十多年都是David帶領我們去搞
[00:24:00.000 --> 00:24:02.000]  一直都有他負責
[00:24:02.000 --> 00:24:05.000]  當我回想這段時間的時候
[00:24:05.000 --> 00:24:07.000]  其實我們就好像約書亞一樣
[00:24:07.000 --> 00:24:10.000]  我們都一樣失去了一個
[00:24:10.000 --> 00:24:12.000]  在我們生命當中很重要的領袖
[00:24:12.000 --> 00:24:15.000]  那時候我們對著自己
[00:24:15.000 --> 00:24:17.000]  我們真的很沒有信心
[00:24:17.000 --> 00:24:20.000]  所以我們不期然地將David放得很大
[00:24:20.000 --> 00:24:23.000]  然後將自己縮得很小
[00:24:23.000 --> 00:24:27.000]  就在這種不安和壓力之下
[00:24:27.000 --> 00:24:31.000]  我們唯有戰戰兢兢地去計劃這個營
[00:24:31.000 --> 00:24:32.000]  其實一開始
[00:24:32.000 --> 00:24:35.000]  我們在不斷地推翻自己想好的東西
[00:24:35.000 --> 00:24:38.000]  然後又重新再來過
[00:24:38.000 --> 00:24:40.000]  但其實我們整個過程
[00:24:40.000 --> 00:24:42.000]  好像一直都捉不住方向
[00:24:42.000 --> 00:24:44.000]  其實在那段很迷茫
[00:24:44.000 --> 00:24:46.000]  很沒有信心的時候
[00:24:46.000 --> 00:24:50.000]  我記得一次很深刻的靈修
[00:24:50.000 --> 00:24:54.000]  聖靈很清楚地提醒了我一句話
[00:24:54.000 --> 00:24:58.000]  這句話到現在仍然深深在我心裡
[00:24:58.000 --> 00:25:00.000]  祂跟我說
[00:25:00.000 --> 00:25:03.000]  我的教會不需要你去拯救
[00:25:03.000 --> 00:25:09.000]  你只需要好好在當中成長就夠
[00:25:09.000 --> 00:25:11.000]  那一刻我忍不住哭了出來
[00:25:11.000 --> 00:25:14.000]  現在其實我也很想哭
[00:25:14.000 --> 00:25:17.000]  我發現原來我不是將自己縮得很小
[00:25:17.000 --> 00:25:21.000]  其實我將自己放得很大
[00:25:21.000 --> 00:25:24.000]  我以為一定要做到一些東西出來
[00:25:24.000 --> 00:25:26.000]  我內心覺得
[00:25:26.000 --> 00:25:28.000]  不可以衰在我們手上
[00:25:28.000 --> 00:25:30.000]  我們一定要做到
[00:25:30.000 --> 00:25:32.000]  不可以不行
[00:25:32.000 --> 00:25:33.000]  其實那一刻
[00:25:33.000 --> 00:25:37.000]  當神這句話在我心裡出現的時候
[00:25:37.000 --> 00:25:41.000]  我珍惜那一刻去崇神認罪悔改
[00:25:41.000 --> 00:25:44.000]  我願意降服在神的面前
[00:25:44.000 --> 00:25:46.000]  祂要我怎樣做
[00:25:46.000 --> 00:25:48.000]  我就怎樣做
[00:25:48.000 --> 00:25:51.000]  我不再想我一定要搞一個成功的營
[00:25:51.000 --> 00:25:53.000]  而是我轉去問神
[00:25:53.000 --> 00:25:57.000]  祢想我們在營裡做些什麼
[00:25:57.000 --> 00:26:00.000]  當我心轉向神的時候
[00:26:00.000 --> 00:26:03.000]  我看到神一步一步地帶領
[00:26:03.000 --> 00:26:05.000]  其實整個過程裡面
[00:26:05.000 --> 00:26:09.000]  我們三個很努力地在自己的崗位當中
[00:26:09.000 --> 00:26:11.000]  我們很奮心很忠心
[00:26:11.000 --> 00:26:13.000]  很專注地去預備
[00:26:13.000 --> 00:26:16.000]  至於這個營會成不成功我不知道
[00:26:16.000 --> 00:26:20.000]  因為我已經沒有再用成功去衡量這件事
[00:26:20.000 --> 00:26:25.000]  但是在最後那晚的晚會
[00:26:25.000 --> 00:26:27.000]  當我看到一群年輕人
[00:26:27.000 --> 00:26:31.000]  他們舉起手上代表自己顏色的球
[00:26:31.000 --> 00:26:33.000]  很大聲地唱著
[00:26:33.000 --> 00:26:35.000]  I just need to glorify you
[00:26:35.000 --> 00:26:41.000]  其實那一刻我內心覺得很感動很滿足
[00:26:41.000 --> 00:26:48.000]  因為能夠被神愛著確實真的很好
[00:26:48.000 --> 00:26:52.000]  然後那次這個晚會
[00:26:52.000 --> 00:26:56.000]  這個營成為我一個很難忘的回憶
[00:26:56.000 --> 00:26:58.000]  各位大英姐妹
[00:26:58.000 --> 00:27:00.000]  今天神跟我們說
[00:27:00.000 --> 00:27:03.000]  當我們面對我們的耶利哥的時候
[00:27:03.000 --> 00:27:07.000]  我們願不願意將我們的鞋脫下來
[00:27:07.000 --> 00:27:10.000]  讓我們放下我們一直以為
[00:27:10.000 --> 00:27:12.000]  要靠我們自己的想法
[00:27:12.000 --> 00:27:14.000]  我們回轉向神
[00:27:14.000 --> 00:27:17.000]  以信服的心跟神說
[00:27:17.000 --> 00:27:21.000]  我願意將主權交回給你
[00:27:21.000 --> 00:27:24.000]  不需要馬上知道我們下一步要怎樣走
[00:27:24.000 --> 00:27:28.000]  我們只需要願意站在神那邊
[00:27:28.000 --> 00:27:33.000]  用一顆謙卑單純的心去回應就夠
[00:27:33.000 --> 00:27:35.000]  接著去總結
[00:27:35.000 --> 00:27:37.000]  我今天說到第一個問題
[00:27:37.000 --> 00:27:39.000]  就是不要被挑戰嚇到
[00:27:39.000 --> 00:27:43.000]  面對挑戰我們很容易被困難嚇到
[00:27:43.000 --> 00:27:45.000]  看到敵人太強
[00:27:45.000 --> 00:27:46.000]  環境太難
[00:27:46.000 --> 00:27:48.000]  我們會開始懷疑自己
[00:27:48.000 --> 00:27:50.000]  懷疑前路
[00:27:50.000 --> 00:27:52.000]  但約書亞記提醒我們
[00:27:52.000 --> 00:27:56.000]  挑戰的大小從來都不是關鍵
[00:27:56.000 --> 00:28:00.000]  關鍵是神有沒有站在我們和我們同在
[00:28:00.000 --> 00:28:03.000]  當我們只是看著眼前的耶利哥
[00:28:03.000 --> 00:28:06.000]  我們心裡只會越來越害怕
[00:28:06.000 --> 00:28:09.000]  但當我們回望神的時候
[00:28:09.000 --> 00:28:11.000]  我們就會發現
[00:28:11.000 --> 00:28:15.000]  原來神早已站在我們前面
[00:28:15.000 --> 00:28:18.000]  為我們預備好一切
[00:28:18.000 --> 00:28:20.000]  有請警衛隊
[00:28:20.000 --> 00:28:23.000]  第二個問題就是用信服踏出突破
[00:28:23.000 --> 00:28:26.000]  突破不是讓環境變得容易
[00:28:26.000 --> 00:28:29.000]  而是在不明白
[00:28:29.000 --> 00:28:31.000]  仍然不安心的時候
[00:28:31.000 --> 00:28:34.000]  我們仍然選擇信服神的帶領
[00:28:34.000 --> 00:28:36.000]  去踏出一步
[00:28:36.000 --> 00:28:41.000]  約書亞的突破不是因為他已經有周詳的計劃
[00:28:41.000 --> 00:28:44.000]  而是因為他願意謙卑自己
[00:28:44.000 --> 00:28:46.000]  將主權交回給神
[00:28:46.000 --> 00:28:48.000]  照著神的話去做
[00:28:48.000 --> 00:28:50.000]  當我們肯信服
[00:28:50.000 --> 00:28:52.000]  神就親自開路
[00:28:52.000 --> 00:28:54.000]  當我們肯踏出一步
[00:28:54.000 --> 00:28:58.000]  神就帶我們走過我們的耶利哥
[00:28:58.000 --> 00:29:00.000]  各位頂姐妹
[00:29:00.000 --> 00:29:04.000]  你心裡面有沒有一個耶利哥?
[00:29:04.000 --> 00:29:06.000]  是需要交託給神的嗎?
[00:29:06.000 --> 00:29:08.000]  有沒有一個地方
[00:29:08.000 --> 00:29:10.000]  你是需要將鞋子脫下來
[00:29:10.000 --> 00:29:12.000]  謙卑下來的?
[00:29:12.000 --> 00:29:15.000]  你願不願意跟神說
[00:29:15.000 --> 00:29:18.000]  主啊,我願意信服你
[00:29:18.000 --> 00:29:21.000]  以下我有一首回應詩
[00:29:21.000 --> 00:29:24.000]  讓我們一起去透過這首回應詩
[00:29:24.000 --> 00:29:26.000]  用歌聲去向神表達
[00:29:26.000 --> 00:29:28.000]  我們願意降服和信服
[00:29:28.000 --> 00:29:31.000]  亦都讓聖靈在這一刻
[00:29:31.000 --> 00:29:33.000]  真正去觸碰我們的心
[00:29:33.000 --> 00:29:35.000]  使我們不單止聽到
[00:29:35.000 --> 00:29:37.000]  更加願意行到
[00:29:37.000 --> 00:29:39.000]  去踏出信服的第一步
[00:29:39.000 --> 00:29:41.000]  請大家起來
[00:29:41.000 --> 00:29:44.000]  我們一起去唱出以下的回應詩
[00:29:51.000 --> 00:29:53.000]  我們一起去唱出以下的回應詩
[00:29:53.000 --> 00:29:55.000]  我們一起去唱出以下的回應詩
[00:29:55.000 --> 00:29:57.000]  我們一起去唱出以下的回應詩
[00:29:57.000 --> 00:29:59.000]  我們一起去唱出以下的回應詩
[00:29:59.000 --> 00:30:01.000]  我們一起去唱出以下的回應詩
[00:30:01.000 --> 00:30:03.000]  我們一起去唱出以下的回應詩
