
[00:00:00.000 --> 00:00:12.000]  聽眾: 各位同學,每次聽到年青人分享他們的見證都很被激勵。
[00:22:02.000 --> 00:22:04.000]  也沒有存著開放,
[00:22:04.000 --> 00:22:07.000]  和信服的心去領受。
[00:22:07.000 --> 00:22:09.000]  所以讀來讀去,
[00:22:09.000 --> 00:22:13.000]  生命仍然沒有被神的話語去更新,
[00:22:13.000 --> 00:22:15.000]  仍然感覺不到,
[00:22:15.000 --> 00:22:19.000]  他可以明白神的旨意。
[00:22:19.000 --> 00:22:21.000]  這個現象,
[00:22:21.000 --> 00:22:25.000]  讓我想起在《馬太福音》第六章,
[00:22:25.000 --> 00:22:28.000]  耶穌教導門徒怎樣去祈禱,
[00:22:28.000 --> 00:22:30.000]  耶穌叫門徒,
[00:22:30.000 --> 00:22:31.000]  叫他們不要學那些
[00:22:31.000 --> 00:22:35.000]  故意站在十字路口祈禱的人,
[00:22:35.000 --> 00:22:39.000]  要那些人是想別人看到他,
[00:22:39.000 --> 00:22:40.000]  耶穌說,
[00:22:40.000 --> 00:22:44.000]  這些人已經得到他們想要得到的獎賞,
[00:22:44.000 --> 00:22:47.000]  就是得到別人的稱讚。
[00:22:47.000 --> 00:22:49.000]  我有時這樣想,
[00:22:49.000 --> 00:22:51.000]  耶穌這個教導,
[00:22:51.000 --> 00:22:54.000]  不單是適用於我們祈禱的態度,
[00:22:54.000 --> 00:22:56.000]  也適用於我們領修,
[00:22:56.000 --> 00:23:00.000]  讀經,甚至崇拜和翻團契的態度。
[00:23:00.000 --> 00:23:02.000]  中國人有句說話,
[00:23:02.000 --> 00:23:05.000]  種瓜得瓜,種豆得豆。
[00:23:05.000 --> 00:23:07.000]  帶著不同的目的去做事,
[00:23:07.000 --> 00:23:11.000]  會帶來不同的結果。
[00:23:11.000 --> 00:23:13.000]  弟兄姊妹,
[00:23:13.000 --> 00:23:16.000]  如果我們想真正去明白神的話語,
[00:23:16.000 --> 00:23:21.000]  我們就必須放下那些要促成的心態,
[00:23:21.000 --> 00:23:24.000]  要用心去閱讀和思考,
[00:23:24.000 --> 00:23:30.000]  才能夠發現神話語的真諦和可貴。
[00:23:30.000 --> 00:23:32.000]  積極探索神的道,
[00:23:32.000 --> 00:23:33.000]  神的話語,
[00:23:33.000 --> 00:23:38.000]  除了讓信徒可以經歷耶穌所應許的真自由,
[00:23:38.000 --> 00:23:42.000]  和體會在主內豐盛生命之外,
[00:23:42.000 --> 00:23:49.000]  也可以幫助我們敏銳信徒的屬靈分辨力。
[00:23:49.000 --> 00:23:52.000]  在新冠疫情開始之後,
[00:23:52.000 --> 00:23:54.000]  我們也留意到有很多教會,
[00:23:54.000 --> 00:23:57.000]  宗教團體和一些獨立的宗教人士,
[00:23:57.000 --> 00:24:01.000]  都紛紛利用網上平台或YouTube,
[00:24:01.000 --> 00:24:04.000]  去上載他們的教導。
[00:24:04.000 --> 00:24:08.000]  信徒因此多了很多選擇和學習的機會。
[00:24:08.000 --> 00:24:11.000]  沒錯,資訊多了,
[00:24:11.000 --> 00:24:14.000]  但我們又能否知道,
[00:24:14.000 --> 00:24:18.000]  如何知道這些教導是否合乎聖經,
[00:24:18.000 --> 00:24:23.000]  是否按照真義分解真理的道呢?
[00:24:23.000 --> 00:24:26.000]  或者用我們很喜歡說的術語,
[00:24:26.000 --> 00:24:31.000]  我們可以如何去事實查證這些教導呢?
[00:24:31.000 --> 00:24:36.000]  我想,如果對神的教導沒有一定的基礎,
[00:24:36.000 --> 00:24:40.000]  有時真的很難分辨是真是假。
[00:24:40.000 --> 00:24:45.000]  所以信徒必須對神的話語有相當的認識,
[00:24:45.000 --> 00:24:50.000]  還有,當我們聽到一些新的觀念,
[00:24:50.000 --> 00:24:52.000]  和有懷疑的時候,
[00:24:52.000 --> 00:24:56.000]  我們一定要懂得如何去查考,
[00:24:56.000 --> 00:24:59.000]  才知道如何去分辨。
[00:24:59.000 --> 00:25:04.000]  否則,我們就會很容易被灌輸一些錯誤的觀念,
[00:25:04.000 --> 00:25:07.000]  不合乎真理的觀念,
[00:25:07.000 --> 00:25:10.000]  還信以為真。
[00:25:10.000 --> 00:25:16.000]  因此,積極探索真理,天天查考聖經,
[00:25:16.000 --> 00:25:20.000]  不單止是比利亞的猶太人,
[00:25:20.000 --> 00:25:23.000]  或者初信者應該有的態度,
[00:25:23.000 --> 00:25:28.000]  也應該是我們所有信徒應該有的態度。
[00:25:28.000 --> 00:25:32.000]  只有這樣,我們才能避免受到這個世代,
[00:25:32.000 --> 00:25:37.000]  和聖經教導背道而馳的文化所同化,
[00:25:37.000 --> 00:25:45.000]  並不會受混合宗教思想所影響。
[00:25:45.000 --> 00:25:48.000]  在第十二節,經文告訴我們,
[00:25:48.000 --> 00:25:51.000]  比利亞人因為勤於查考聖經,
[00:25:51.000 --> 00:25:55.000]  所以經過一番查究之後,
[00:25:55.000 --> 00:25:57.000]  他們中間有很多人信了福音。
[00:25:57.000 --> 00:26:00.000]  相信的人不單止是猶太人,
[00:26:00.000 --> 00:26:04.000]  也有希臘的貴婦和男士。
[00:26:04.000 --> 00:26:08.000]  有沒有想過為何路加要將這些外族人
[00:26:08.000 --> 00:26:11.000]  都加在經文中呢?
[00:26:11.000 --> 00:26:13.000]  他明明之前是在比較
[00:26:13.000 --> 00:26:17.000]  貼薩羅里加猶太人和比利亞猶太人,
[00:26:17.000 --> 00:26:23.000]  為何忽然又要提起這些希臘貴婦和男士?
[00:26:23.000 --> 00:26:26.000]  我個人認為,
[00:26:26.000 --> 00:26:31.000]  希臘人剛剛代表了一些沒有猶太信仰包袱,
[00:26:31.000 --> 00:26:34.000]  或者不需要為了一些原因得醫治,
[00:26:34.000 --> 00:26:38.000]  看神蹟,或者得到某些物質上的好處,
[00:26:38.000 --> 00:26:42.000]  而去認識耶穌的人。
[00:26:42.000 --> 00:26:44.000]  他們雖然沒有即時的需要,
[00:26:44.000 --> 00:26:46.000]  但原來當他們,
[00:26:46.000 --> 00:26:49.000]  好像其他比利亞的猶太人一樣,
[00:26:49.000 --> 00:26:52.000]  用開放的心去領受的時候,
[00:26:52.000 --> 00:26:55.000]  和積極去探索真理的時候,
[00:26:55.000 --> 00:26:57.000]  路加告訴我們,
[00:26:57.000 --> 00:27:00.000]  連他們也相信了。
[00:27:00.000 --> 00:27:02.000]  所以,無論是什麼人,
[00:27:02.000 --> 00:27:08.000]  只要他們願意內心和有恆心地尋求真理,
[00:27:08.000 --> 00:27:10.000]  查考神的話語,
[00:27:10.000 --> 00:27:12.000]  他們一定會發現,
[00:27:12.000 --> 00:27:15.000]  耶穌就是基督,是救主,
[00:27:15.000 --> 00:27:19.000]  而這個福音是千真萬確的事。
[00:27:19.000 --> 00:27:24.000]  而且,只要願意虛心地求,
[00:27:24.000 --> 00:27:27.000]  所有人都可以得到這個福音。
[00:27:27.000 --> 00:27:30.000]  是不是很棒呢?
[00:27:30.000 --> 00:27:32.000]  回到比利亞,
[00:27:32.000 --> 00:27:36.000]  當他們這些人很用心地去學和探索的時候,
[00:27:36.000 --> 00:27:42.000]  突然間那些貼薩羅尼加的猶太人,
[00:27:42.000 --> 00:27:45.000]  竟然由貼薩羅尼加追到比利亞。
[00:27:45.000 --> 00:27:48.000]  經文在第十三節告訴我們,
[00:27:48.000 --> 00:27:56.000]  他們知道保羅又在比利亞傳神的道,
[00:27:56.000 --> 00:27:58.000]  就去那裡,
[00:27:58.000 --> 00:28:03.000]  還要煽動挑撥那裡的群眾。
[00:28:03.000 --> 00:28:06.000]  這班冥頑不靈的猶太人,
[00:28:06.000 --> 00:28:09.000]  其實他們不單自己不願意相信,
[00:28:09.000 --> 00:28:13.000]  還在設法禁止其他人去相信。
[00:28:13.000 --> 00:28:16.000]  他們不單阻止本城的人,
[00:28:16.000 --> 00:28:22.000]  竟然還要去其他城市阻擋他們。
[00:28:22.000 --> 00:28:24.000]  當那些敵對保羅的猶太人,
[00:28:24.000 --> 00:28:29.000]  從貼薩羅尼加追到比利亞的時候,
[00:28:29.000 --> 00:28:31.000]  那班剛剛領受了真道,
[00:28:31.000 --> 00:28:34.000]  相信了福音的比利亞人,
[00:28:34.000 --> 00:28:38.000]  他們不單沒有因為怕被牽連,
[00:28:38.000 --> 00:28:41.000]  而將保羅交給他們,
[00:28:41.000 --> 00:28:45.000]  他們還很快地幫助保羅離開,
[00:28:45.000 --> 00:28:49.000]  還派了一位弟兄全程陪伴保羅,
[00:28:49.000 --> 00:28:55.000]  護送他離開猶太人的勢力範圍,
[00:28:55.000 --> 00:29:00.000]  直至他安全到達雅典。
[00:29:00.000 --> 00:29:05.000]  究竟是什麼讓這班剛剛相信的比利亞人,
[00:29:05.000 --> 00:29:09.000]  有這麼大的膽量和信心?
[00:29:09.000 --> 00:29:12.000]  其實將保羅帶到海邊,
[00:29:12.000 --> 00:29:14.000]  安排他坐船離開,
[00:29:14.000 --> 00:29:17.000]  其實就算很不可行,
[00:29:17.000 --> 00:29:23.000]  為什麼還要派專人陪伴保羅去雅典這麼長遠的地方?
[00:29:23.000 --> 00:29:28.000]  我想,應該是當他們積極探索,
[00:29:28.000 --> 00:29:30.000]  明白了保羅所傳的,
[00:29:30.000 --> 00:29:35.000]  有關基督的福音是千真萬確的事之後,
[00:29:35.000 --> 00:29:40.000]  他們不單覺得這個福音對自己很重要,
[00:29:40.000 --> 00:29:45.000]  他們也很相信這個福音必須繼續被傳開去,
[00:29:45.000 --> 00:29:48.000]  讓更多人可以相信,
[00:29:48.000 --> 00:29:51.000]  讓更多人可以得救。
[00:29:51.000 --> 00:29:53.000]  他們這個信念,
[00:29:53.000 --> 00:29:55.000]  讓他們不計代價,
[00:29:55.000 --> 00:30:00.000]  都要協助保羅成全這個大使命。
[00:30:00.000 --> 00:30:05.000]  所以他們不單要確定保羅可以安全離開,
[00:30:05.000 --> 00:30:09.000]  也要確保他可以安全到達下一站。
[00:30:09.000 --> 00:30:10.000]  他們還知道,
[00:30:10.000 --> 00:30:12.000]  其實在這件事之後,
[00:30:12.000 --> 00:30:16.000]  比利亞的信徒也有繼續支持保羅,
[00:30:16.000 --> 00:30:19.000]  他們繼續支持保羅的福音工作。
[00:30:19.000 --> 00:30:21.000]  如果我們往後看,
[00:30:21.000 --> 00:30:25.000]  看到《使徒行傳》第20章第4節,
[00:30:25.000 --> 00:30:31.000]  那裡有提及有一個比利亞的弟兄叫做索巴特,
[00:30:31.000 --> 00:30:37.000]  他那時候是和其他亞細亞教會的代表,
[00:30:37.000 --> 00:30:39.000]  一直護送保羅,
[00:30:39.000 --> 00:30:41.000]  陪著保羅一起去,
[00:30:41.000 --> 00:30:44.000]  將他們收集的捐款,
[00:30:44.000 --> 00:30:47.000]  一起送到耶路撒冷的教會。
[00:30:47.000 --> 00:30:50.000]  所以他們不單只是相信了這麼簡單,
[00:30:50.000 --> 00:30:51.000]  相信了之後,
[00:30:51.000 --> 00:30:54.000]  他們看到這個信仰的重要性,
[00:30:54.000 --> 00:30:57.000]  他們願意加入這個福音工作,
[00:30:57.000 --> 00:31:00.000]  使更多人可以認識神。
[00:31:00.000 --> 00:31:02.000]  弟兄姊妹,
[00:31:02.000 --> 00:31:08.000]  當人對神的道認識越多的時候,
[00:31:08.000 --> 00:31:12.000]  他們就越能夠憑著信,
[00:31:12.000 --> 00:31:15.000]  為神踏出安恕區。
[00:31:15.000 --> 00:31:20.000]  這讓我想到之前認識一位癌症的病人,
[00:31:20.000 --> 00:31:22.000]  這位姊妹,
[00:31:22.000 --> 00:31:24.000]  她剛剛參加我們癌關小組的時候,
[00:31:24.000 --> 00:31:26.000]  還沒有信耶穌,
[00:31:26.000 --> 00:31:29.000]  參加了癌關小組一段時間,
[00:31:29.000 --> 00:31:31.000]  她才開始決志信耶穌。
[00:31:31.000 --> 00:31:32.000]  但我記得,
[00:31:32.000 --> 00:31:33.000]  信了耶穌之後,
[00:31:33.000 --> 00:31:34.000]  剛剛開始,
[00:31:34.000 --> 00:31:37.000]  她仍然是很沒有信心的。
[00:31:37.000 --> 00:31:39.000]  我記得那時候我們一個月一次聚會,
[00:31:39.000 --> 00:31:43.000]  她每次接受了治療之後,
[00:31:43.000 --> 00:31:45.000]  因為她很不想留在香港,
[00:31:45.000 --> 00:31:46.000]  她也很不開心,
[00:31:46.000 --> 00:31:47.000]  覺得被迫住,
[00:31:47.000 --> 00:31:49.000]  她很喜歡去玩,
[00:31:49.000 --> 00:31:50.000]  她的姊妹。
[00:31:50.000 --> 00:31:53.000]  所以每次除了聚會的時間,
[00:31:53.000 --> 00:31:55.000]  我們一個月一次的聚會時間,
[00:31:55.000 --> 00:31:58.000]  除了她要接受治療之外,
[00:31:58.000 --> 00:31:59.000]  她就會去張木頭,
[00:31:59.000 --> 00:32:01.000]  即是東莞的張木頭,
[00:32:01.000 --> 00:32:04.000]  去一個她朋友為她預備的地方,
[00:32:04.000 --> 00:32:05.000]  去那裡休息,
[00:32:05.000 --> 00:32:06.000]  去那裡玩,
[00:32:06.000 --> 00:32:07.000]  去吃東西,
[00:32:07.000 --> 00:32:09.000]  去放鬆。
[00:32:09.000 --> 00:32:10.000]  在小組聚會的時候,
[00:32:10.000 --> 00:32:12.000]  其實有人明白她的病情,
[00:32:12.000 --> 00:32:14.000]  和她聊聊天,
[00:32:14.000 --> 00:32:16.000]  去分享一些食療,
[00:32:16.000 --> 00:32:19.000]  告訴她如果治療之後有什麼副作用,
[00:32:19.000 --> 00:32:20.000]  可以給她一些提示,
[00:32:20.000 --> 00:32:21.000]  幫助她,
[00:32:21.000 --> 00:32:23.000]  其實也是很好的。
[00:32:23.000 --> 00:32:24.000]  但是我們知道,
[00:32:24.000 --> 00:32:27.000]  因為她接觸教會的年日很短,
[00:32:27.000 --> 00:32:30.000]  也沒有什麼機會接觸其他基督徒,
[00:32:30.000 --> 00:32:32.000]  雖然她信了耶穌,
[00:32:32.000 --> 00:32:33.000]  但仍然很蛇龜,
[00:32:33.000 --> 00:32:36.000]  我們叫她自己也說自己很蛇龜,
[00:32:36.000 --> 00:32:38.000]  她很怕跟別人說自己的病,
[00:32:38.000 --> 00:32:40.000]  很怕提那些東西。
[00:32:40.000 --> 00:32:42.000]  那時候我記得我和另一位姊妹覺得,
[00:32:42.000 --> 00:32:45.000]  其實那時候這樣下去不是辦法,
[00:32:45.000 --> 00:32:48.000]  我們就決定爭取時間,
[00:32:48.000 --> 00:32:50.000]  每當她回來香港,
[00:32:50.000 --> 00:32:51.000]  總之在香港的時間,
[00:32:51.000 --> 00:32:53.000]  身體狀況OK的時候,
[00:32:53.000 --> 00:32:56.000]  我們就和她上成長百科,
[00:32:56.000 --> 00:32:58.000]  和她做栽培,
[00:32:58.000 --> 00:33:02.000]  沒想到她真的很認真地去學,
[00:33:02.000 --> 00:33:03.000]  她識字不多,
[00:33:03.000 --> 00:33:06.000]  但她又很肯去背金句,
[00:33:06.000 --> 00:33:08.000]  她就不斷去背,不斷去背。
[00:33:08.000 --> 00:33:10.000]  不僅如此,
[00:33:10.000 --> 00:33:12.000]  當她上完栽培之後,
[00:33:12.000 --> 00:33:15.000]  她竟然自己說要回傳契,
[00:33:15.000 --> 00:33:17.000]  慢慢地,
[00:33:17.000 --> 00:33:19.000]  以前我們叫她多留在香港,
[00:33:19.000 --> 00:33:21.000]  她也說要回到張木頭,
[00:33:21.000 --> 00:33:22.000]  但是之後,
[00:33:22.000 --> 00:33:24.000]  她越來越少回到張木頭,
[00:33:24.000 --> 00:33:28.000]  她每個星期就回到以立田契。
[00:33:28.000 --> 00:33:29.000]  我記得,
[00:33:29.000 --> 00:33:31.000]  因為這個姊妹已經離世了,
[00:33:31.000 --> 00:33:35.000]  她還說她很喜歡唱聖詩,
[00:33:35.000 --> 00:33:37.000]  因為每當她唱聖詩的時候,
[00:33:37.000 --> 00:33:38.000]  或者聽到神的話語的時候,
[00:33:38.000 --> 00:33:39.000]  因為她識字不多,
[00:33:39.000 --> 00:33:42.000]  所以她選擇聽聖經,
[00:33:42.000 --> 00:33:44.000]  她說她很得安慰,
[00:33:44.000 --> 00:33:45.000]  她不明白的時候,
[00:33:45.000 --> 00:33:47.000]  她就會問,
[00:33:47.000 --> 00:33:49.000]  所以她不斷地想尋根究底,
[00:33:49.000 --> 00:33:51.000]  去明白神的道理。
[00:33:51.000 --> 00:33:52.000]  還有另一件事,
[00:33:52.000 --> 00:33:54.000]  令我們覺得很意外的,
[00:33:54.000 --> 00:33:56.000]  就是因為她身體很弱,
[00:33:56.000 --> 00:33:58.000]  所以我們從來沒有特別
[00:33:58.000 --> 00:34:00.000]  要她如何去侍奉,
[00:34:00.000 --> 00:34:03.000]  或者要她讀三福去傳福音那些東西。
[00:34:03.000 --> 00:34:05.000]  但記得有一次她就問我們,
[00:34:05.000 --> 00:34:07.000]  她說有一次她去醫院那裡,
[00:34:07.000 --> 00:34:08.000]  看到一個人,
[00:34:08.000 --> 00:34:10.000]  她說那個人看上去,
[00:34:10.000 --> 00:34:13.000]  她覺得他好像很,
[00:34:13.000 --> 00:34:15.000]  她覺得那個病人,
[00:34:15.000 --> 00:34:17.000]  覺得他很瘦,
[00:34:17.000 --> 00:34:19.000]  她就主動跟他聊天,
[00:34:19.000 --> 00:34:21.000]  她跟他聊天的時候,
[00:34:21.000 --> 00:34:22.000]  她就開始跟他說,
[00:34:22.000 --> 00:34:24.000]  信耶穌多好啊,
[00:34:24.000 --> 00:34:26.000]  就叫他信耶穌,
[00:34:26.000 --> 00:34:28.000]  之後姐妹就回來問我們,
[00:34:28.000 --> 00:34:30.000]  她說其實我也不知道怎麼說,
[00:34:30.000 --> 00:34:31.000]  我可以怎麼跟他說,
[00:34:31.000 --> 00:34:34.000]  我這樣說對嗎?
[00:34:34.000 --> 00:34:35.000]  我跟另外一個姐妹聽到的時候,
[00:34:35.000 --> 00:34:36.000]  我們覺得很驚訝,
[00:34:36.000 --> 00:34:39.000]  很驚訝,
[00:34:39.000 --> 00:34:40.000]  為什麼她可以,
[00:34:40.000 --> 00:34:41.000]  真的,
[00:34:41.000 --> 00:34:44.000]  她的生命是180度的改變,
[00:34:44.000 --> 00:34:45.000]  因為她認識耶穌,
[00:34:45.000 --> 00:34:47.000]  其實我們沒有跟她說太多的東西,
[00:34:47.000 --> 00:34:49.000]  因為很怕影響她的身體,
[00:34:49.000 --> 00:34:51.000]  但是她很主動的,
[00:34:51.000 --> 00:34:53.000]  因為她明白了她所信的耶穌,
[00:34:53.000 --> 00:34:56.000]  是那位真實的耶穌,
[00:34:56.000 --> 00:34:58.000]  而且耶穌的能力有多大,
[00:34:58.000 --> 00:35:00.000]  所以她毫不考慮,
[00:35:00.000 --> 00:35:02.000]  豁出自己的安書區,
[00:35:02.000 --> 00:35:06.000]  去跟別人分享這個信仰,
[00:35:06.000 --> 00:35:07.000]  聽到這姐妹,
[00:35:07.000 --> 00:35:10.000]  當人對神,
[00:35:10.000 --> 00:35:12.000]  跟祂的說話,
[00:35:12.000 --> 00:35:15.000]  體驗越深的時候,
[00:35:15.000 --> 00:35:17.000]  他們就越會有勇氣,
[00:35:17.000 --> 00:35:19.000]  為主作見證,
[00:35:19.000 --> 00:35:22.000]  跨越自己的安書區,
[00:35:22.000 --> 00:35:24.000]  而這些行動,
[00:35:24.000 --> 00:35:28.000]  也會讓他們對神有更多的體會,
[00:35:28.000 --> 00:35:30.000]  幫助他們的屬靈生命,
[00:35:30.000 --> 00:35:36.000]  不斷地去成長。
[00:35:36.000 --> 00:35:39.000]  美國知名的作家和演說家,
[00:35:39.000 --> 00:35:41.000]  叫做齊格勒,
[00:35:41.000 --> 00:35:42.000]  他曾經這樣說,
[00:35:42.000 --> 00:35:45.000]  決定你人生高度的,
[00:35:45.000 --> 00:35:47.000]  不是你的才能,
[00:35:47.000 --> 00:35:50.000]  而是你的態度。
[00:35:50.000 --> 00:35:52.000]  一個人的態度,
[00:35:52.000 --> 00:35:54.000]  決定他的高度,
[00:35:54.000 --> 00:35:57.000]  高度決定他的廣度,
[00:35:57.000 --> 00:36:01.000]  廣度則決定他的深度,
[00:36:01.000 --> 00:36:04.000]  只有改變我們的態度,
[00:36:04.000 --> 00:36:06.000]  或者只有改變我們的態度,
[00:36:06.000 --> 00:36:08.000]  才能夠改變我們的高度,
[00:36:08.000 --> 00:36:11.000]  廣度和深度,
[00:36:11.000 --> 00:36:16.000]  而最後,就能夠改變我們的人生。
[00:36:16.000 --> 00:36:18.000]  我相信,
[00:36:18.000 --> 00:36:20.000]  同樣地,
[00:36:20.000 --> 00:36:23.000]  決定我們屬靈生命的高度,
[00:36:23.000 --> 00:36:26.000]  不是我們有多少屬靈的恩賜,
[00:36:26.000 --> 00:36:28.000]  或者侍奉多少,
[00:36:28.000 --> 00:36:31.000]  而是我們對神,
[00:36:31.000 --> 00:36:35.000]  和對世界的態度。
[00:36:35.000 --> 00:36:39.000]  唯有對神和對世界有正確的態度,
[00:36:39.000 --> 00:36:42.000]  才能讓信徒的屬靈生命,
[00:36:42.000 --> 00:36:46.000]  可以健康地成長。
[00:36:46.000 --> 00:36:47.000]  因此,
[00:36:47.000 --> 00:36:51.000]  要在主裡面穩健地成長,
[00:36:51.000 --> 00:36:55.000]  我們必須要保持開放的心,
[00:36:55.000 --> 00:36:57.000]  放下我們的執著,
[00:36:57.000 --> 00:36:58.000]  或者驕傲,
[00:36:58.000 --> 00:37:00.000]  或者我們的恐懼,
[00:37:00.000 --> 00:37:02.000]  和透過熱心地去領受,
[00:37:02.000 --> 00:37:07.000]  願意甘心樂意地去接受神的道,
[00:37:07.000 --> 00:37:09.000]  或者努力地去查考,
[00:37:09.000 --> 00:37:12.000]  就算我們文字不太好,
[00:37:12.000 --> 00:37:13.000]  多點去聽,
[00:37:13.000 --> 00:37:14.000]  去追求,
[00:37:14.000 --> 00:37:16.000]  積極地探索,
[00:37:16.000 --> 00:37:19.000]  行切地尋求明白,
[00:37:19.000 --> 00:37:20.000]  神的道,
[00:37:20.000 --> 00:37:21.000]  真理,
[00:37:21.000 --> 00:37:23.000]  和聖經的教導。
[00:37:23.000 --> 00:37:25.000]  之後憑著信,
[00:37:25.000 --> 00:37:27.000]  走出去,
[00:37:27.000 --> 00:37:29.000]  行神所起的路。
[00:37:29.000 --> 00:37:32.000]  只有這樣的心態,
[00:37:32.000 --> 00:37:37.000]  才能推動我們不斷在主裡面成長,
[00:37:37.000 --> 00:37:42.000]  幫助信徒勇敢地活出照明。
[00:37:42.000 --> 00:37:44.000]  而這幾樣的態度,
[00:37:44.000 --> 00:37:46.000]  其實是環環相扣,
[00:37:46.000 --> 00:37:48.000]  缺一不可。
[00:37:48.000 --> 00:37:50.000]  我們一起祈禱吧。
[00:37:50.000 --> 00:37:57.000]  天主附身,
[00:37:57.000 --> 00:37:59.000]  很感謝你。
[00:37:59.000 --> 00:38:01.000]  藉著提給你的猶太人,
[00:38:01.000 --> 00:38:04.000]  給我們很多提醒。
[00:38:04.000 --> 00:38:10.000]  雖然他們不是原本保羅想要去的地方,
[00:38:10.000 --> 00:38:11.000]  但是神,
[00:38:11.000 --> 00:38:13.000]  你很愛他們。
[00:38:13.000 --> 00:38:17.000]  藉著一個意想不到的事情,
[00:38:17.000 --> 00:38:21.000]  讓你得到福音的好處。
[00:38:21.000 --> 00:38:22.000]  同樣,
[00:38:22.000 --> 00:38:24.000]  我們每個人,
[00:38:24.000 --> 00:38:26.000]  本來都很不配,
[00:38:26.000 --> 00:38:28.000]  很不值得你愛我們,
[00:38:28.000 --> 00:38:30.000]  我們算不上什麼,
[00:38:30.000 --> 00:38:32.000]  但是神,
[00:38:32.000 --> 00:38:34.000]  你選擇了我們。
[00:38:34.000 --> 00:38:37.000]  我們經常說要靈修,
[00:38:37.000 --> 00:38:38.000]  看聖經,
[00:38:38.000 --> 00:38:40.000]  很多事情都覺得很困難,
[00:38:40.000 --> 00:38:42.000]  但是我們看到,
[00:38:42.000 --> 00:38:44.000]  這是很重要的方法,
[00:38:44.000 --> 00:38:46.000]  所以求神幫助我們,
[00:38:46.000 --> 00:38:50.000]  擠帶我們以前學那些要速讀,
[00:38:50.000 --> 00:38:54.000]  或者很急的態度,
[00:38:54.000 --> 00:38:57.000]  重新在你裡面,
[00:38:57.000 --> 00:38:59.000]  學習怎樣去仰望你,
[00:38:59.000 --> 00:39:02.000]  用心去閱讀你的話語,
[00:39:02.000 --> 00:39:06.000]  聖靈就帶領我們去明白你的真理,
[00:39:06.000 --> 00:39:09.000]  以致我們可以不斷的在你的話語,
[00:39:09.000 --> 00:39:11.000]  和在你的真理裡面成長。
[00:39:11.000 --> 00:39:12.000]  我們感謝神,
[00:39:12.000 --> 00:39:13.000]  你聽我們的祈禱,
[00:39:13.000 --> 00:39:15.000]  祈禱我們奉祀耶穌得勝的名頭。
[00:39:15.000 --> 00:39:16.000]  阿們。

