
[00:00:00.000 --> 00:00:09.760]  好,敬拜隊帶領我們敬拜,其實數算上帝的恩典是我們生命中一件很重要的事
[00:27:29.120 --> 00:27:35.200]  這位牧者當時在他的團隊裏面有一個很大的爭拗
[00:27:35.200 --> 00:27:36.960]  跟那些長老的團隊
[00:27:36.960 --> 00:27:42.000]  以致他自己發現自己有這個驕傲的罪
[00:27:42.000 --> 00:27:46.960]  他願意自己停一年的侍奉
[00:27:46.960 --> 00:27:49.520]  讓自己去處理自己驕傲的罪
[00:27:49.520 --> 00:27:54.000]  你要明白,驕傲這個罪其實是最困難、最難處理的
[00:27:54.000 --> 00:27:55.680]  因為驕傲的人有什麼問題?
[00:27:55.680 --> 00:27:57.840]  就是他不覺得自己有問題
[00:27:57.840 --> 00:28:00.080]  不知道你想到誰了
[00:28:00.080 --> 00:28:04.080]  總之就是他這個驕傲的人
[00:28:04.080 --> 00:28:06.080]  他體會到自己驕傲
[00:28:06.080 --> 00:28:10.960]  以致他願意花一年時間去處理自己驕傲的罪
[00:28:10.960 --> 00:28:15.120]  他願意去承擔、去面對自己的罪
[00:28:15.120 --> 00:28:18.320]  最終他回到教會再次去講道的時間
[00:28:18.320 --> 00:28:19.680]  全場鼓掌
[00:28:19.680 --> 00:28:22.640]  站起來拍手鼓掌
[00:28:22.640 --> 00:28:24.480]  因為大家都體會到
[00:28:24.480 --> 00:28:29.600]  其實他是很勇敢去面對自己生命裏面的挑戰和困難
[00:28:29.600 --> 00:28:32.320]  到最後,雖然他最後都辭職
[00:28:32.320 --> 00:28:36.320]  因為他覺得自己都不適合繼續走這條路
[00:28:36.320 --> 00:28:39.040]  但因著他的謙卑
[00:28:39.040 --> 00:28:40.640]  他願意去面對自己的罪
[00:28:40.640 --> 00:28:43.200]  讓整個教會得以保存
[00:28:43.200 --> 00:28:46.240]  不會像其他教會不斷分裂
[00:28:46.240 --> 00:28:48.240]  不斷有很多傷害在裏面
[00:28:48.240 --> 00:28:49.440]  弟兄姊妹
[00:28:49.440 --> 00:28:51.600]  當他願意去敬畏上帝
[00:28:51.600 --> 00:28:52.960]  去面對自己的罪
[00:28:52.960 --> 00:28:55.200]  去跟罪劃清界線的時間
[00:28:55.200 --> 00:28:58.080]  其實他是保護了整個群體
[00:28:58.080 --> 00:29:00.320]  保護了其他身邊的人
[00:29:00.320 --> 00:29:04.960]  讓其他人都可以在裏面仍然不被叛倒
[00:29:04.960 --> 00:29:07.040]  仍然可以緊緊跟隨上帝
[00:29:07.040 --> 00:29:07.920]  弟兄姊妹
[00:29:07.920 --> 00:29:09.520]  不知道你今天的你
[00:29:09.520 --> 00:29:11.440]  生命裏面有沒有一些罪
[00:29:11.440 --> 00:29:12.560]  你都在面對
[00:29:12.560 --> 00:29:14.720]  你會很想跟他劃清界線
[00:29:14.720 --> 00:29:16.720]  我們要體會得到的就是
[00:29:16.720 --> 00:29:18.720]  上帝才是我們值得敬畏的
[00:29:18.720 --> 00:29:20.320]  我們要尋求祂
[00:29:20.320 --> 00:29:23.040]  祂的原則我們要去抓緊
[00:29:23.040 --> 00:29:24.320]  因為這件事
[00:29:24.320 --> 00:29:27.280]  讓我們得到所謂的快樂
[00:29:27.280 --> 00:29:29.280]  其實來得更加緊要
[00:29:29.280 --> 00:29:31.840]  這個世界我們以為得到的快樂
[00:29:31.840 --> 00:29:34.880]  其實會帶來更加多禍害在生命裏面
[00:29:34.880 --> 00:29:36.560]  所以我們要學習的
[00:29:36.560 --> 00:29:37.680]  去尋求上帝
[00:29:37.680 --> 00:29:39.360]  以祂為我們的中心
[00:29:39.360 --> 00:29:41.360]  有請敬拜隊
[00:29:41.360 --> 00:29:45.520]  很想大家一起去禱告的時間
[00:29:45.520 --> 00:29:47.520]  一起去祈禱
[00:29:50.640 --> 00:29:52.640]  我們一起去祈禱
[00:29:52.640 --> 00:29:59.680]  在這段時間
[00:29:59.680 --> 00:30:01.680]  是屬於你和上帝的時間
[00:30:01.680 --> 00:30:03.600]  去禱告
[00:30:03.600 --> 00:30:06.960]  在生命裏面面對著一些什麼的掙扎
[00:30:06.960 --> 00:30:11.200]  一些什麼軟弱
[00:30:11.200 --> 00:30:13.200]  一些什麼困難
[00:30:13.200 --> 00:30:15.360]  或者我們可能
[00:30:15.360 --> 00:30:17.360]  很想保護自己的尊嚴
[00:30:19.760 --> 00:30:22.240]  很害怕去面對我們的罪惡感
[00:30:22.240 --> 00:30:24.240]  以致我會將那些罪
[00:30:24.240 --> 00:30:26.240]  收得有這麼埋得這麼埋
[00:30:26.240 --> 00:30:29.760]  很怕被人去觸碰得到
[00:30:29.760 --> 00:30:37.600]  但其實當這一切的東西
[00:30:37.600 --> 00:30:40.320]  越埋越埋在我們的生活裏面
[00:30:40.320 --> 00:30:43.440]  其實就讓我們和神的關係越來越遠
[00:30:43.440 --> 00:30:46.160]  甚至帶來很多的禍害
[00:30:50.160 --> 00:30:51.840]  經文裏面
[00:30:51.840 --> 00:30:53.840]  帶我們
[00:30:53.840 --> 00:30:58.000]  去認識到原來我們要和上帝去坦白
[00:30:58.000 --> 00:31:00.000]  我們要去顯露我們的罪
[00:31:00.000 --> 00:31:02.320]  我們要尋求協助
[00:31:02.320 --> 00:31:04.800]  我們要致死我們生命裏面的罪
[00:31:04.800 --> 00:31:09.440]  當我們的群體
[00:31:09.440 --> 00:31:11.440]  當我們自己生命裏面
[00:31:11.440 --> 00:31:15.040]  我們願意致死我們生命裏面的罪的時間
[00:31:15.040 --> 00:31:17.040]  上帝的挽回
[00:31:17.040 --> 00:31:19.040]  就會這樣去發生
[00:31:19.760 --> 00:31:25.760]  在經文裏面
[00:31:25.760 --> 00:31:27.760]  下一章的時間
[00:31:27.760 --> 00:31:29.760]  當他們處理了這一切的罪
[00:31:29.760 --> 00:31:31.760]  上帝就讓他們
[00:31:31.760 --> 00:31:33.760]  可以過回得勝的生活
[00:31:33.760 --> 00:31:35.760]  並且在他們最後
[00:31:35.760 --> 00:31:39.760]  他們認定上帝懷疑是他們值得跟隨
[00:31:39.760 --> 00:31:41.760]  大英姐妹
[00:31:41.760 --> 00:31:43.760]  你生命裏面
[00:31:43.760 --> 00:31:45.760]  有沒有一些你要致死的罪
[00:31:45.760 --> 00:31:47.760]  你覺得很困難
[00:31:47.760 --> 00:31:49.760]  你向主禱告
[00:31:49.760 --> 00:31:51.760]  求主幫助你
[00:31:51.760 --> 00:31:53.760]  並且賜給你勇氣去面對
[00:31:53.760 --> 00:31:55.760]  在生命裏面尋求
[00:31:55.760 --> 00:31:57.760]  同行者
[00:31:57.760 --> 00:31:59.760]  去陪伴你
[00:31:59.760 --> 00:32:01.760]  去為你禱告
[00:32:01.760 --> 00:32:09.760]  或者可能我們
[00:32:09.760 --> 00:32:11.760]  很多東西裏面都隱藏了很久
[00:32:11.760 --> 00:32:13.760]  以致到我們
[00:32:13.760 --> 00:32:15.760]  生命裏面
[00:32:15.760 --> 00:32:17.760]  離神都愈來愈遠
[00:32:17.760 --> 00:32:19.760]  要相信
[00:32:19.760 --> 00:32:21.760]  相信上帝在恩典時刻都在
[00:32:21.760 --> 00:32:23.760]  祂會帶我們
[00:32:23.760 --> 00:32:25.760]  帶我們回到祂的愛裏面
[00:32:25.760 --> 00:32:27.760]  在我們生命裏面
[00:32:27.760 --> 00:32:29.760]  一定要尋求祂更加多
[00:32:29.760 --> 00:32:31.760]  向主禱告
[00:32:31.760 --> 00:32:33.760]  將這一切都交託
[00:32:33.760 --> 00:32:35.760]  讓祂成為你的幫助
