
[00:00:00.000 --> 00:00:05.000]  我們在領受神說話之前一起禱告吧
[00:21:55.000 --> 00:21:58.000]  「大大地懼怕」來形容
[00:21:58.000 --> 00:22:02.000]  門徒當時最後的心理狀態
[00:22:02.000 --> 00:22:05.000]  這一組的詞語在原文
[00:22:05.000 --> 00:22:09.000]  是表達一種大大驚懼的心情
[00:22:09.000 --> 00:22:12.000]  門徒看見耶穌平定風浪
[00:22:12.000 --> 00:22:15.000]  頓生敬畏之情
[00:22:15.000 --> 00:22:19.000]  而最後用到這種懼怕的狀況
[00:22:19.000 --> 00:22:22.000]  跟之前看見突襲而來的風浪
[00:22:22.000 --> 00:22:25.000]  那種恐慌是完全不一樣的
[00:22:25.000 --> 00:22:27.000]  其實是升了一個層次
[00:22:27.000 --> 00:22:31.000]  而且畏懼的對象也轉移了
[00:22:31.000 --> 00:22:35.000]  由膽怯面對危險
[00:22:35.000 --> 00:22:39.000]  轉化為敬畏這位全能的主耶穌身上
[00:22:39.000 --> 00:22:42.000]  這個情景讓我想起
[00:22:42.000 --> 00:22:45.000]  最近我經常跟弟兄姊妹聊天的時候
[00:22:45.000 --> 00:22:49.000]  談論到向父母傳福音的問題
[00:22:49.000 --> 00:22:52.000]  很多人都回應說
[00:22:52.000 --> 00:22:54.000]  不敢向神祈禱
[00:22:54.000 --> 00:22:58.000]  又或者他們不敢祈禱去經歷神
[00:22:58.000 --> 00:23:01.000]  因為很怕一旦祈禱
[00:23:01.000 --> 00:23:06.000]  家人或自己會遇上一些意想不到的危險
[00:23:06.000 --> 00:23:08.000]  因為他們經常聽聞
[00:23:08.000 --> 00:23:12.000]  神會透過苦難讓人信主
[00:23:12.000 --> 00:23:16.000]  又或者經歷神多數會遇上大患難
[00:23:16.000 --> 00:23:21.000]  所以他們經常都在這種恐懼裡掙扎
[00:23:21.000 --> 00:23:25.000]  又很想經歷神帶家人信主
[00:23:25.000 --> 00:23:28.000]  但又很怕面對艱難
[00:23:28.000 --> 00:23:33.000]  其實這種想法正正中了冷惡者的詭計
[00:23:33.000 --> 00:23:36.000]  令我們只看到艱難
[00:23:36.000 --> 00:23:41.000]  而看不到有能力幫助我們克服困難的上帝
[00:23:41.000 --> 00:23:45.000]  其實在我初信之前的那段日子
[00:23:45.000 --> 00:23:48.000]  正是我人生的臨界點
[00:23:48.000 --> 00:23:52.000]  因為我缺自信主之前的那一星期
[00:23:52.000 --> 00:23:57.000]  媽媽剛剛才證實了患上末期癌症
[00:23:57.000 --> 00:24:02.000]  加上我們正在經歷超過十年的經濟壓力下
[00:24:02.000 --> 00:24:08.000]  我們全家人都落入了極度絕望的狀態
[00:24:08.000 --> 00:24:11.000]  我每天除了要照顧新患症的媽媽
[00:24:11.000 --> 00:24:15.000]  還要承擔家庭各種壓力
[00:24:15.000 --> 00:24:17.000]  老實跟你們分享
[00:24:17.000 --> 00:24:22.000]  當時我每天只想著如何結束自己的生命
[00:24:22.000 --> 00:24:25.000]  逃避我解決不了的事情
[00:24:25.000 --> 00:24:30.000]  而命長就是我當時的心境
[00:24:30.000 --> 00:24:34.000]  當時我只是被一連串的困難
[00:24:34.000 --> 00:24:37.000]  迷糊了我的視線
[00:24:37.000 --> 00:24:43.000]  但我從沒想過原來上帝看通萬事
[00:24:43.000 --> 00:24:47.000]  所以就在那個時刻尋找失喪的我
[00:24:47.000 --> 00:24:50.000]  要我當信主耶穌
[00:24:50.000 --> 00:24:55.000]  因為我和我一家都會必被祂拯救
[00:24:55.000 --> 00:24:59.000]  所以媽媽在在世的最後那兩年期間
[00:24:59.000 --> 00:25:03.000]  神的話和頂姐妹的陪伴支援
[00:25:03.000 --> 00:25:07.000]  成為了我很大的幫助和出路
[00:25:07.000 --> 00:25:10.000]  結果媽媽在一次大手術之前
[00:25:10.000 --> 00:25:13.000]  姐妹比我更早到醫院跟她傳福音
[00:25:13.000 --> 00:25:17.000]  她願意回轉相信耶穌
[00:25:17.000 --> 00:25:22.000]  那個手術並沒有成功拯救我媽的身體
[00:25:22.000 --> 00:25:27.000]  但神就在那一刻拯救了我媽的靈魂
[00:25:27.000 --> 00:25:30.000]  我在這件事裡體會到
[00:25:30.000 --> 00:25:33.000]  由媽媽不讓我信耶穌
[00:25:33.000 --> 00:25:38.000]  到最後我看到她相信耶穌才離開這個世界
[00:25:38.000 --> 00:25:43.000]  我經歷到神怎樣轉化我的心境和目光
[00:25:43.000 --> 00:25:49.000]  我見識到上帝原來比我一切所經歷的艱難更大
[00:25:49.000 --> 00:25:54.000]  神的全能頓時扭轉了我的焦點
[00:25:54.000 --> 00:25:59.000]  現在神仍然透過經文去教導我們
[00:25:59.000 --> 00:26:03.000]  祂期望我們在困難裡繼續信靠祂
[00:26:03.000 --> 00:26:07.000]  學習從懼怕處境轉移目光
[00:26:07.000 --> 00:26:12.000]  到懼怕我們這一位無所不能的上帝身上
[00:26:12.000 --> 00:26:15.000]  繼續跟著祂向前走
[00:26:15.000 --> 00:26:18.000]  看不清神的心意的人
[00:26:18.000 --> 00:26:22.000]  會將苦難理解為苦難令人離開神
[00:26:22.000 --> 00:26:24.000]  但神本身的心意是
[00:26:24.000 --> 00:26:28.000]  苦難其實是讓我們更加認識神
[00:26:28.000 --> 00:26:31.000]  還有人經歷困難的過程裡
[00:26:31.000 --> 00:26:37.000]  正正就是在試驗人對神真正的敬畏
[00:26:37.000 --> 00:26:44.000]  頂姐妹讓我用以下兩句話來做一個總結
[00:26:44.000 --> 00:26:49.000]  信服不是解決困難的保證
[00:26:49.000 --> 00:26:53.000]  其實信服真正的定義應該是敬畏神
[00:26:53.000 --> 00:26:55.000]  我再說一次
[00:26:55.000 --> 00:26:59.000]  信服不是解決困難的保證
[00:26:59.000 --> 00:27:05.000]  信服真正的定義應該是敬畏神
[00:27:05.000 --> 00:27:07.000]  我們先合上眼睛
[00:27:07.000 --> 00:27:25.000]  沉澱一下我們聽到的
[00:27:25.000 --> 00:27:27.000]  頂姐妹
[00:27:27.000 --> 00:27:29.000]  你對於信服神
[00:27:29.000 --> 00:27:31.000]  聽神吩咐上
[00:27:31.000 --> 00:27:36.000]  有沒有遇到障礙和掙扎呢?
[00:27:36.000 --> 00:27:39.000]  你對於不可預期的將來
[00:27:39.000 --> 00:27:43.000]  做好心理準備了嗎?
[00:27:43.000 --> 00:27:45.000]  在動盪中
[00:27:45.000 --> 00:27:47.000]  你在捉緊神
[00:27:47.000 --> 00:27:51.000]  還是在相信自己呢?
[00:27:51.000 --> 00:27:54.000]  你生命中遇到的艱難
[00:27:54.000 --> 00:27:57.000]  有沒有令你恐懼過度
[00:27:57.000 --> 00:28:02.000]  模糊了你信服神的焦點呢?
[00:28:02.000 --> 00:28:03.000]  我給你一點時間
[00:28:03.000 --> 00:28:06.000]  你可以向神祈禱
[00:28:06.000 --> 00:28:08.000]  求主幫助你
[00:28:08.000 --> 00:28:10.000]  有信心依靠祂
[00:28:10.000 --> 00:28:12.000]  面對面前的風浪
[00:28:12.000 --> 00:28:41.000]  (音樂)
[00:28:41.000 --> 00:29:10.000]  (音樂)
[00:29:10.000 --> 00:29:14.000]  我們同心祈禱
[00:29:14.000 --> 00:29:16.000]  尊貴的主耶穌
[00:29:16.000 --> 00:29:19.000]  感謝你書尊降臂
[00:29:19.000 --> 00:29:23.000]  來到人間拯救我們
[00:29:23.000 --> 00:29:27.000]  在你面前是一群願意學習信服
[00:29:27.000 --> 00:29:30.000]  和跟隨你走的兒女
[00:29:30.000 --> 00:29:35.000]  你聽到他們每一個向你的祈禱
[00:29:35.000 --> 00:29:38.000]  求你施恩憐憫
[00:29:38.000 --> 00:29:41.000]  當我們被困難
[00:29:41.000 --> 00:29:43.000]  迷糊了我們的視線
[00:29:43.000 --> 00:29:46.000]  讓我們恐懼過度的時候
[00:29:46.000 --> 00:29:50.000]  求你幫助我們有堅定的信心
[00:29:50.000 --> 00:29:54.000]  靠著你的恩典去度過在世的每一天
[00:29:54.000 --> 00:29:56.000]  讓我們帶著盼望
[00:29:56.000 --> 00:30:00.000]  去等候你再來的日子
[00:30:00.000 --> 00:30:02.000]  求聖靈幫助我們聽完道
[00:30:02.000 --> 00:30:05.000]  又願意行道
[00:30:05.000 --> 00:30:08.000]  去過土里喜悅的生活
[00:30:08.000 --> 00:30:10.000]  以上的感恩禱告
[00:30:10.000 --> 00:30:13.000]  是奉主耶穌基督得聖名自祈求
[00:30:13.000 --> 00:30:14.000]  阿門

