
[00:00:00.000 --> 00:00:06.000]  謝謝Watson帶領我們去慶拜的時間
[00:17:50.000 --> 00:17:52.000]  近來看過什麼東西
[00:17:52.000 --> 00:17:54.000]  有什麼更新,好像很平常
[00:17:54.000 --> 00:17:56.000]  每當去到這個時刻的時候
[00:17:56.000 --> 00:17:58.000]  我自己都會心想
[00:17:58.000 --> 00:18:00.000]  怎麼部署呢?
[00:18:00.000 --> 00:18:02.000]  四、五個男生一起吃飯
[00:18:02.000 --> 00:18:04.000]  其實只有我一個不想去討論的時候
[00:18:04.000 --> 00:18:06.000]  初時我會採取一個宣傳方法
[00:18:06.000 --> 00:18:08.000]  就是我不想被批准
[00:18:08.000 --> 00:18:10.000]  我就不主動去回應
[00:18:10.000 --> 00:18:12.000]  但是他們有時候說可以笑話
[00:18:12.000 --> 00:18:14.000]  就笑一下就算了
[00:18:14.000 --> 00:18:16.000]  慢慢發覺其實不是很對路
[00:18:16.000 --> 00:18:18.000]  其實這樣跟進入討論是沒有分別的
[00:18:18.000 --> 00:18:20.000]  自己就嘗試一下
[00:18:20.000 --> 00:18:22.000]  用很多不同的方式
[00:18:22.000 --> 00:18:24.000]  就是他們聊天的時候
[00:18:24.000 --> 00:18:26.000]  我有時候就借料頓
[00:18:26.000 --> 00:18:28.000]  又或者有時候主動拉開話題
[00:18:28.000 --> 00:18:30.000]  希望不要再討論這個話題
[00:18:30.000 --> 00:18:34.000]  其實都會很尷尬的
[00:18:34.000 --> 00:18:36.000]  不過我看過一件事
[00:18:36.000 --> 00:18:38.000]  當我看這個信仰價值觀
[00:18:38.000 --> 00:18:40.000]  生命是很重要的時候
[00:18:40.000 --> 00:18:42.000]  我想聖靈同樣都在過程中提醒我
[00:18:42.000 --> 00:18:44.000]  不要再進入討論的時候
[00:18:44.000 --> 00:18:46.000]  我更加有勇氣
[00:18:46.000 --> 00:18:48.000]  有吉祥去為神的元輩
[00:18:48.000 --> 00:18:50.000]  作出回應
[00:18:50.000 --> 00:18:52.000]  鄧小姐妹,我們有沒有這個吉祥呢?
[00:18:52.000 --> 00:18:54.000]  又或者退一步去想的是
[00:18:54.000 --> 00:18:58.000]  其實我們看神在我們生命裡是多重要呢?
[00:18:58.000 --> 00:19:00.000]  可能會不會是
[00:19:00.000 --> 00:19:02.000]  我們暑假的時候我們就覺得神很重要
[00:19:02.000 --> 00:19:06.000]  去CAM的時候就立志神很重要了
[00:19:06.000 --> 00:19:08.000]  但是當我們回到生活的時候
[00:19:08.000 --> 00:19:10.000]  當我們一開學回到日常生活的時候
[00:19:10.000 --> 00:19:12.000]  反而好像
[00:19:12.000 --> 00:19:14.000]  慢慢慢慢
[00:19:14.000 --> 00:19:16.000]  我們在信仰裡面的界線
[00:19:16.000 --> 00:19:18.000]  我們就越退越後
[00:19:18.000 --> 00:19:20.000]  神好像在我們生命裡就越來越低
[00:19:20.000 --> 00:19:22.000]  環境大力的影響
[00:19:22.000 --> 00:19:24.000]  確實我們沒有能力去改變
[00:19:24.000 --> 00:19:26.000]  但是我們可以有吉祥去做正確的選擇
[00:19:26.000 --> 00:19:28.000]  就好像戴爾利那樣
[00:19:28.000 --> 00:19:30.000]  同樣環境他都改變不了
[00:19:30.000 --> 00:19:32.000]  但是他清楚確信信仰
[00:19:32.000 --> 00:19:34.000]  是他最重要的東西的時候
[00:19:34.000 --> 00:19:36.000]  神是他最重要的東西的時候
[00:19:36.000 --> 00:19:38.000]  這份重視
[00:19:38.000 --> 00:19:42.000]  更加帶給他有吉祥去做正確的決定
[00:19:42.000 --> 00:19:44.000]  這份吉祥不是一個環境所帶動的影響
[00:19:44.000 --> 00:19:46.000]  不是一時的衝動
[00:19:46.000 --> 00:19:48.000]  而是基於我們生命的一切
[00:19:48.000 --> 00:19:50.000]  而是基於我們生命的一切
[00:19:50.000 --> 00:19:52.000]  我們選擇的就是
[00:19:52.000 --> 00:19:54.000]  我們不向環境去妥協
[00:19:54.000 --> 00:19:56.000]  繼續讓神的眼光
[00:19:56.000 --> 00:19:58.000]  去教導我們怎樣去做一個正確的選擇
[00:19:58.000 --> 00:20:00.000]  這個是我們
[00:20:00.000 --> 00:20:02.000]  在第一點很想和大家分享的
[00:20:02.000 --> 00:20:04.000]  不過當我們做一個正確的選擇的時候
[00:20:04.000 --> 00:20:06.000]  未必會得到一個正確
[00:20:06.000 --> 00:20:08.000]  未必會得到一個相應的回應
[00:20:08.000 --> 00:20:10.000]  正如我們回到經文的時候
[00:20:10.000 --> 00:20:12.000]  我們會看到
[00:20:12.000 --> 00:20:14.000]  我們回到經文的時候
[00:20:14.000 --> 00:20:16.000]  我們會看到
[00:20:16.000 --> 00:20:18.000]  太監長到最後沒有答應到
[00:20:18.000 --> 00:20:20.000]  太監長到最後沒有答應到
[00:20:20.000 --> 00:20:22.000]  丹爾利的訴求
[00:20:22.000 --> 00:20:24.000]  因為他怕這樣做
[00:20:24.000 --> 00:20:26.000]  丹爾利的出現不好的時候
[00:20:26.000 --> 00:20:28.000]  其實他連自己的人頭都不保
[00:20:28.000 --> 00:20:30.000]  不過面對太監長的拒絕
[00:20:30.000 --> 00:20:32.000]  對丹爾利來說
[00:20:32.000 --> 00:20:34.000]  不單單是一個衝擊
[00:20:34.000 --> 00:20:36.000]  更加是多一個限制
[00:20:36.000 --> 00:20:38.000]  不過對於丹爾利來說
[00:20:38.000 --> 00:20:40.000]  其實他沒有放棄
[00:20:40.000 --> 00:20:42.000]  他沒有因此而妥協
[00:20:42.000 --> 00:20:44.000]  反而他繼續找不同的方法
[00:20:44.000 --> 00:20:46.000]  他說之後他找了一個偽辦
[00:20:46.000 --> 00:20:48.000]  偽辦就是當時照顧
[00:20:48.000 --> 00:20:50.000]  丹爾利和他一班朋友的監護人
[00:20:50.000 --> 00:20:52.000]  他提出了一個請求
[00:20:52.000 --> 00:20:54.000]  他希望給他十天
[00:20:54.000 --> 00:20:56.000]  一個不長的時間
[00:20:56.000 --> 00:20:58.000]  給他自己吃素菜
[00:20:58.000 --> 00:21:00.000]  和白水
[00:21:00.000 --> 00:21:02.000]  這些通常都是一般
[00:21:02.000 --> 00:21:04.000]  巴比倫平民會吃的
[00:21:04.000 --> 00:21:06.000]  一些樸素的食物
[00:21:06.000 --> 00:21:08.000]  看看十天之後情況如何
[00:21:08.000 --> 00:21:10.000]  再由偽辦自己去決定
[00:21:10.000 --> 00:21:12.000]  丹爾利並沒有做一些反抗的行為
[00:21:12.000 --> 00:21:14.000]  反而他更加有智慧
[00:21:14.000 --> 00:21:16.000]  靈巧地提出這個請求
[00:21:16.000 --> 00:21:18.000]  他一方面
[00:21:18.000 --> 00:21:20.000]  他堅持不向環境妥協
[00:21:20.000 --> 00:21:22.000]  更加另一方面
[00:21:22.000 --> 00:21:24.000]  他繼續選擇在有限裏面
[00:21:24.000 --> 00:21:26.000]  繼續去爭取
[00:21:26.000 --> 00:21:28.000]  他尊重偽辦的情況下
[00:21:28.000 --> 00:21:30.000]  他提出這個要求
[00:21:30.000 --> 00:21:32.000]  的確面對太監長的拒絕
[00:21:32.000 --> 00:21:34.000]  其實對於丹爾利來說
[00:21:34.000 --> 00:21:36.000]  我猜他心裏其實都頗惹怒
[00:21:36.000 --> 00:21:38.000]  笨了個大粒東西不行
[00:21:38.000 --> 00:21:40.000]  那怎麼辦呢
[00:21:40.000 --> 00:21:42.000]  不過面對太監長的拒絕
[00:21:42.000 --> 00:21:44.000]  丹爾利並沒有放棄
[00:21:44.000 --> 00:21:46.000]  他繼續堅持的就是
[00:21:46.000 --> 00:21:48.000]  我偽神的緣故繼續去試
[00:21:48.000 --> 00:21:50.000]  我們可以見到的就是
[00:21:50.000 --> 00:21:52.000]  他對神的信心是多大
[00:21:52.000 --> 00:21:54.000]  他相信的是神會繼續
[00:21:54.000 --> 00:21:56.000]  保守他的一切
[00:21:56.000 --> 00:21:58.000]  他相信神仍然是繼續在當中掌管
[00:21:58.000 --> 00:22:00.000]  我們可以見到
[00:22:00.000 --> 00:22:02.000]  丹爾利所展現的生命是一個什麼生命呢
[00:22:02.000 --> 00:22:04.000]  就是他對神有信心的生命
[00:22:04.000 --> 00:22:06.000]  這份確信
[00:22:06.000 --> 00:22:08.000]  讓他更加在
[00:22:08.000 --> 00:22:10.000]  這個處境裏面繼續切而不捨
[00:22:10.000 --> 00:22:12.000]  去堅持在他的立場上
[00:22:12.000 --> 00:22:14.000]  鼎姐妹
[00:22:14.000 --> 00:22:16.000]  但願我們都好像
[00:22:16.000 --> 00:22:18.000]  可以學習丹爾利這樣的生命
[00:22:18.000 --> 00:22:20.000]  即使可能我們生活上有
[00:22:20.000 --> 00:22:22.000]  很多不同的衝擊、很多不同的限制
[00:22:22.000 --> 00:22:24.000]  但我們仍然選擇的是
[00:22:24.000 --> 00:22:26.000]  我們堅守信仰
[00:22:26.000 --> 00:22:28.000]  我們持守對神的信心
[00:22:28.000 --> 00:22:30.000]  分享一個
[00:22:30.000 --> 00:22:32.000]  在暑假時和一個年輕人分享的
[00:22:32.000 --> 00:22:34.000]  一個經歷
[00:22:34.000 --> 00:22:36.000]  這幾年其實有很多鼎姐妹移民
[00:22:36.000 --> 00:22:38.000]  很多不同的鼎姐妹
[00:22:38.000 --> 00:22:40.000]  過了外國之後,我偶爾都會
[00:22:40.000 --> 00:22:42.000]  去尋找他們的情況
[00:22:42.000 --> 00:22:44.000]  適逢他們暑假回來
[00:22:44.000 --> 00:22:46.000]  有機會約他們談談那邊的教會的情況
[00:22:46.000 --> 00:22:48.000]  其實聽到一個年輕人
[00:22:48.000 --> 00:22:50.000]  這樣分享,他說他們一家
[00:22:50.000 --> 00:22:52.000]  移民到外國的時候
[00:22:52.000 --> 00:22:54.000]  剛剛到達
[00:22:54.000 --> 00:22:56.000]  參與當地的教會的聚會的時候
[00:22:56.000 --> 00:22:58.000]  其實覺得很大的適應
[00:22:58.000 --> 00:23:00.000]  他覺得和香港教會很不同
[00:23:00.000 --> 00:23:02.000]  因為那邊
[00:23:02.000 --> 00:23:04.000]  是沒有青少年的崇拜
[00:23:04.000 --> 00:23:06.000]  當地的華人教會
[00:23:06.000 --> 00:23:08.000]  通常崇拜有一個練習
[00:23:08.000 --> 00:23:10.000]  就是他們那班小孩
[00:23:10.000 --> 00:23:12.000]  和青年人,他們會和大人
[00:23:12.000 --> 00:23:14.000]  一起去崇拜
[00:23:14.000 --> 00:23:16.000]  唱詩的部分之後
[00:23:16.000 --> 00:23:18.000]  他們就會被帶到別的地方
[00:23:18.000 --> 00:23:20.000]  去參與不同的活動
[00:23:20.000 --> 00:23:22.000]  不過對於這些年輕人來說
[00:23:22.000 --> 00:23:24.000]  他覺得這樣的教會生活
[00:23:24.000 --> 00:23:26.000]  實在太棘、太不適應
[00:23:26.000 --> 00:23:28.000]  他覺得可能在青少年部
[00:23:28.000 --> 00:23:30.000]  有機會參與完整的崇拜
[00:23:30.000 --> 00:23:32.000]  但他去到外國
[00:23:32.000 --> 00:23:34.000]  好像有很多很多很多不同
[00:23:34.000 --> 00:23:36.000]  甚至好像沒有一個
[00:23:36.000 --> 00:23:38.000]  很完整的崇拜參與
[00:23:38.000 --> 00:23:40.000]  再加上他在學校
[00:23:40.000 --> 00:23:42.000]  經歷很多不同的文化
[00:23:42.000 --> 00:23:44.000]  和不同的相處的衝擊
[00:23:44.000 --> 00:23:46.000]  其實都帶給他很多爭執
[00:23:46.000 --> 00:23:48.000]  我想對於他無論在那邊的生活
[00:23:48.000 --> 00:23:50.000]  和適應上都有很大的挑戰
[00:23:50.000 --> 00:23:52.000]  不過這個年輕人他
[00:23:52.000 --> 00:23:54.000]  自己分享的是,他說他相信
[00:23:54.000 --> 00:23:56.000]  神會繼續帶領他在外國的生活
[00:23:56.000 --> 00:23:58.000]  無論在教會和學校的生活
[00:23:58.000 --> 00:24:00.000]  所以他
[00:24:00.000 --> 00:24:02.000]  在當中他繼續不放棄
[00:24:02.000 --> 00:24:04.000]  去參與這個教會的聚會
[00:24:04.000 --> 00:24:06.000]  他慢慢在教會裡面
[00:24:06.000 --> 00:24:08.000]  去成為團體的領導者
[00:24:08.000 --> 00:24:10.000]  他相信的是在限制裡面
[00:24:10.000 --> 00:24:12.000]  做多少就做多少
[00:24:12.000 --> 00:24:14.000]  可能確實在外國的教會
[00:24:14.000 --> 00:24:16.000]  沒有香港在青少年部的資源那麼多
[00:24:16.000 --> 00:24:18.000]  但他同樣相信的是
[00:24:18.000 --> 00:24:20.000]  神會繼續帶領他
[00:24:20.000 --> 00:24:22.000]  在外國的信仰生命
[00:24:22.000 --> 00:24:24.000]  確實以前很多
[00:24:24.000 --> 00:24:26.000]  大英節目在外國的時候
[00:24:26.000 --> 00:24:28.000]  他都會因為很多不同的緣故
[00:24:28.000 --> 00:24:30.000]  都不回教會
[00:24:30.000 --> 00:24:32.000]  不過這個年輕人就是
[00:24:32.000 --> 00:24:34.000]  慢慢在教會上嘗試
[00:24:34.000 --> 00:24:36.000]  他嘗試的是和一班大英姐妹
[00:24:36.000 --> 00:24:38.000]  一起去搞團體的營
[00:24:38.000 --> 00:24:40.000]  慢慢慢慢就嘗試在自己的教會裡面
[00:24:40.000 --> 00:24:42.000]  看看可不可以和一班導師一起
[00:24:42.000 --> 00:24:44.000]  去有自己的競快隊
[00:24:44.000 --> 00:24:46.000]  甚至嘗試有自己的崇拜
[00:24:46.000 --> 00:24:48.000]  環境帶來的限制
[00:24:48.000 --> 00:24:50.000]  並沒有打擊這個年輕人
[00:24:50.000 --> 00:24:52.000]  對上你的信心
[00:24:52.000 --> 00:24:54.000]  他覺得,他大可以覺得
[00:24:54.000 --> 00:24:56.000]  就是,沒得搞了,算了
[00:24:56.000 --> 00:24:58.000]  我都是被動地
[00:24:58.000 --> 00:25:00.000]  環境是怎樣就怎樣
[00:25:00.000 --> 00:25:02.000]  不過正正因為他對上你的信心
[00:25:02.000 --> 00:25:04.000]  他願意堅持這樣去做
[00:25:04.000 --> 00:25:06.000]  丁姐妹
[00:25:06.000 --> 00:25:08.000]  但願我們的生命都像大義利那樣
[00:25:08.000 --> 00:25:10.000]  我們保持著
[00:25:10.000 --> 00:25:12.000]  有這份吉使對上帝有信心
[00:25:12.000 --> 00:25:14.000]  即使可能身邊的人會告訴你
[00:25:14.000 --> 00:25:16.000]  其實都是放棄
[00:25:16.000 --> 00:25:18.000]  但我們仍然繼續堅守這個信仰
[00:25:18.000 --> 00:25:20.000]  坦白說
[00:25:20.000 --> 00:25:22.000]  丁姐妹,開了學之後
[00:25:22.000 --> 00:25:24.000]  很多事情都回復到日常那樣
[00:25:24.000 --> 00:25:26.000]  甚至可能當很忙的時候
[00:25:26.000 --> 00:25:28.000]  你會發現原來生命有很多限制
[00:25:28.000 --> 00:25:30.000]  很忙、很忙、很多事情做
[00:25:30.000 --> 00:25:32.000]  同時我會發現
[00:25:32.000 --> 00:25:34.000]  原來生命上面有很多很卡的
[00:25:34.000 --> 00:25:36.000]  人、很卡的東西
[00:25:36.000 --> 00:25:38.000]  但如果我們當時只專注在那些
[00:25:38.000 --> 00:25:40.000]  很卡的東西,專注在那些衝擊和限制
[00:25:40.000 --> 00:25:42.000]  的時候,我們很容易
[00:25:42.000 --> 00:25:44.000]  就會慢慢消失到信仰
[00:25:44.000 --> 00:25:46.000]  丁姐妹,我們有沒有吉使
[00:25:46.000 --> 00:25:48.000]  繼續為主堅持
[00:25:48.000 --> 00:25:50.000]  我們的信仰呢?
[00:25:50.000 --> 00:25:52.000]  去到最後
[00:25:52.000 --> 00:25:54.000]  我們會見到的是
[00:25:54.000 --> 00:25:56.000]  當最後,其實偉辦
[00:25:56.000 --> 00:25:58.000]  批准了這個要求
[00:25:58.000 --> 00:26:00.000]  十日之後,結果是怎樣呢?
[00:26:00.000 --> 00:26:02.000]  他們比其他的
[00:26:02.000 --> 00:26:04.000]  年輕人更加進美肥胖
[00:26:04.000 --> 00:26:06.000]  我會說,通常一個人
[00:26:06.000 --> 00:26:08.000]  去轉變他的飲食習慣
[00:26:08.000 --> 00:26:10.000]  大概都需要一個月的時間
[00:26:10.000 --> 00:26:12.000]  才能夠調整到有所效果
[00:26:12.000 --> 00:26:14.000]  何況是十日
[00:26:14.000 --> 00:26:16.000]  不過,他們不單單沒有影響到
[00:26:16.000 --> 00:26:18.000]  他們的體格
[00:26:18.000 --> 00:26:20.000]  更加比其他的少年人
[00:26:20.000 --> 00:26:22.000]  效果更加好
[00:26:22.000 --> 00:26:24.000]  我們可以見到的是
[00:26:24.000 --> 00:26:26.000]  神的恩惠一直都沒有停止過
[00:26:26.000 --> 00:26:28.000]  甚至在第十七到
[00:26:28.000 --> 00:26:30.000]  第廿一節
[00:26:30.000 --> 00:26:32.000]  經文更加帶出的是神賜給各人的
[00:26:32.000 --> 00:26:34.000]  聰明智慧,給他們
[00:26:34.000 --> 00:26:36.000]  甚至給達爾利能夠有解夢
[00:26:36.000 --> 00:26:38.000]  和明白異象夢少的能力
[00:26:38.000 --> 00:26:40.000]  更加
[00:26:40.000 --> 00:26:42.000]  比其他人的能力
[00:26:42.000 --> 00:26:44.000]  更加好,以至他們最後
[00:26:44.000 --> 00:26:46.000]  可以在王的面前去做試從
[00:26:46.000 --> 00:26:48.000]  我們會見到的是
[00:26:48.000 --> 00:26:50.000]  第一章都非常特別
[00:26:50.000 --> 00:26:52.000]  一開始講到巴比良王
[00:26:52.000 --> 00:26:54.000]  多厲害多厲害
[00:26:54.000 --> 00:26:56.000]  慢慢介紹出的是達爾利
[00:26:56.000 --> 00:26:58.000]  手無寸鐵
[00:26:58.000 --> 00:27:00.000]  他要被動地適應
[00:27:00.000 --> 00:27:02.000]  異國的文化和環境
[00:27:02.000 --> 00:27:04.000]  但慢慢我們會見到
[00:27:04.000 --> 00:27:06.000]  達爾利在手無寸鐵的過程中
[00:27:06.000 --> 00:27:08.000]  仍然有吉時
[00:27:08.000 --> 00:27:10.000]  堅持信仰,對上帝有信心
[00:27:10.000 --> 00:27:12.000]  不過,更加重要的是
[00:27:12.000 --> 00:27:14.000]  原來第一章其中一個
[00:27:14.000 --> 00:27:16.000]  更大更重要的特色
[00:27:16.000 --> 00:27:18.000]  是甚麼呢?原來他在講
[00:27:18.000 --> 00:27:20.000]  神在當中掌管一切
[00:27:20.000 --> 00:27:22.000]  其實原來在整個第一章
[00:27:22.000 --> 00:27:24.000]  有很多不同的彩蛋
[00:27:24.000 --> 00:27:26.000]  我們會見到神的
[00:27:26.000 --> 00:27:28.000]  工作不停地出現
[00:27:28.000 --> 00:27:30.000]  在第二節你會見到
[00:27:30.000 --> 00:27:32.000]  神容讓這個過程
[00:27:32.000 --> 00:27:34.000]  發生,容讓
[00:27:34.000 --> 00:27:36.000]  由大王約阿敬
[00:27:36.000 --> 00:27:38.000]  將神的器命交付他手
[00:27:38.000 --> 00:27:40.000]  之後你會見到
[00:27:40.000 --> 00:27:42.000]  在過程中神都
[00:27:42.000 --> 00:27:44.000]  肆大意大眼前去
[00:27:44.000 --> 00:27:46.000]  受憐憫
[00:27:46.000 --> 00:27:48.000]  最後你會見到神一次智慧
[00:27:48.000 --> 00:27:50.000]  讓他們知道
[00:27:50.000 --> 00:27:52.000]  所有不同的知識
[00:27:52.000 --> 00:27:54.000]  甚至可以明白
[00:27:54.000 --> 00:27:56.000]  達爾利可以明白異象和夢少
[00:27:56.000 --> 00:27:58.000]  我們會見到的是
[00:27:58.000 --> 00:28:00.000]  達爾利這個吸引眼球的生命
[00:28:00.000 --> 00:28:02.000]  其實背後
[00:28:02.000 --> 00:28:04.000]  原來正正那個大王
[00:28:04.000 --> 00:28:06.000]  其實是神
[00:28:06.000 --> 00:28:08.000]  是神去掌管一切
[00:28:08.000 --> 00:28:10.000]  是神去供應達爾利一切的所需
[00:28:10.000 --> 00:28:12.000]  當我們以為巴比倫王
[00:28:12.000 --> 00:28:14.000]  是神去供應達爾利一切的時候
[00:28:14.000 --> 00:28:16.000]  真正掌管的是神
[00:28:16.000 --> 00:28:18.000]  丁姊妹,所以在這個吉史的背後
[00:28:18.000 --> 00:28:20.000]  原來我們會見到的就是
[00:28:20.000 --> 00:28:22.000]  原來一切一切都是神的工作
[00:28:22.000 --> 00:28:24.000]  原來一切一切
[00:28:24.000 --> 00:28:26.000]  其實都是神所給的
[00:28:26.000 --> 00:28:28.000]  但丁姊妹
[00:28:28.000 --> 00:28:30.000]  當我們好埋頭苦幹
[00:28:30.000 --> 00:28:32.000]  在處境裏面去做的時候
[00:28:32.000 --> 00:28:34.000]  我們仍然繼續去相信的是
[00:28:34.000 --> 00:28:36.000]  神在當中
[00:28:36.000 --> 00:28:38.000]  供應我們一切
[00:28:38.000 --> 00:28:40.000]  和掌管一切的神
[00:28:40.000 --> 00:28:42.000]  所以新學年開始
[00:28:42.000 --> 00:28:44.000]  讓達爾利的故事
[00:28:44.000 --> 00:28:46.000]  同樣成為我們的提醒
[00:28:46.000 --> 00:28:48.000]  甚至挑戰我們的生命
[00:28:48.000 --> 00:28:50.000]  今天的講題是做一個
[00:28:50.000 --> 00:28:52.000]  有吉史的基督徒
[00:28:52.000 --> 00:28:54.000]  首先我們要有吉史
[00:28:54.000 --> 00:28:56.000]  去做正確的選擇
[00:28:56.000 --> 00:28:58.000]  那些吉史不是受環境的影響
[00:28:58.000 --> 00:29:00.000]  而是我們能夠去察驗
[00:29:00.000 --> 00:29:02.000]  神起於我們什麼的時候
[00:29:02.000 --> 00:29:04.000]  我們更加去持守我們的信仰
[00:29:04.000 --> 00:29:06.000]  我們更加覺得這個信仰
[00:29:06.000 --> 00:29:08.000]  在我們生命裏面是這麼重要的時候
[00:29:08.000 --> 00:29:10.000]  第二件事
[00:29:10.000 --> 00:29:12.000]  原來我們有吉史
[00:29:12.000 --> 00:29:14.000]  繼續去持守的同時
[00:29:14.000 --> 00:29:16.000]  所展現的生命是什麼呢
[00:29:16.000 --> 00:29:18.000]  就是原來對上帝有信心的生命
[00:29:18.000 --> 00:29:20.000]  我們相信的就是
[00:29:20.000 --> 00:29:22.000]  原來上帝會繼續去掌管一切
[00:29:22.000 --> 00:29:24.000]  我們相信的是上帝
[00:29:24.000 --> 00:29:26.000]  會繼續供應一切
[00:29:26.000 --> 00:29:28.000]  而這樣的時候
[00:29:28.000 --> 00:29:30.000]  即使我們面對新開學
[00:29:30.000 --> 00:29:32.000]  有很多不同的衝擊和挑戰
[00:29:32.000 --> 00:29:34.000]  但我們仍然能夠堅守
[00:29:34.000 --> 00:29:36.000]  我們的信仰
[00:29:36.000 --> 00:29:38.000]  我們願不願意這樣去做呢
[00:29:38.000 --> 00:29:40.000]  讓我們一起
[00:29:40.000 --> 00:29:42.000]  有一些祈禱的時間
[00:29:42.000 --> 00:29:44.000]  讓我帶大家一起學解稿
[00:29:44.000 --> 00:29:48.000]  李子波,我不知道今天的信息
[00:29:48.000 --> 00:29:52.000]  帶給你有什麼提醒
[00:29:52.000 --> 00:29:54.000]  但以你的生命
[00:29:54.000 --> 00:29:56.000]  但以你即使他面對著
[00:29:56.000 --> 00:29:58.000]  很多衝擊
[00:29:58.000 --> 00:30:00.000]  很多挑戰,很多限制
[00:30:00.000 --> 00:30:02.000]  但他看見的是
[00:30:02.000 --> 00:30:04.000]  信仰是他生命最重要的事情
[00:30:04.000 --> 00:30:06.000]  是他生命最重要的事情
[00:30:06.000 --> 00:30:08.000]  但是,丁姐妹
[00:30:08.000 --> 00:30:10.000]  此時此刻
[00:30:10.000 --> 00:30:12.000]  開學了
[00:30:12.000 --> 00:30:18.000]  信仰能不能夠成為你生命中最重要的東西呢?
[00:30:18.000 --> 00:30:20.000]  或者你有什麼被困住了
[00:30:20.000 --> 00:30:24.000]  好像把其他東西放在上帝身上呢?
[00:30:24.000 --> 00:30:26.000]  鼓勵你一點時間
[00:30:26.000 --> 00:30:28.000]  你自己去討稿
[00:30:28.000 --> 00:30:32.000]  求主讓你繼續學習
[00:30:32.000 --> 00:30:36.000]  持續不斷,不要被身邊的東西影響
[00:30:36.000 --> 00:30:38.000]  而是我更加讓信仰成為我的唯一
[00:30:38.000 --> 00:30:42.000]  以致我能夠有吉祥去為神
[00:30:42.000 --> 00:30:44.000]  去做一些正確的決定
[00:30:44.000 --> 00:30:46.000]  丁姐妹,同樣的
[00:30:46.000 --> 00:30:48.000]  我不知道你願意立志在生學年初
[00:30:48.000 --> 00:30:52.000]  你學習的是展現一個學行事做的方式
[00:30:52.000 --> 00:30:54.000]  你學習的是展現一個學行事做的方式
[00:30:54.000 --> 00:30:56.000]  你學習的是展現一個學行事做的方式
[00:30:56.000 --> 00:30:58.000]  你學習的是展現一個學行事做的方式
[00:30:58.000 --> 00:31:00.000]  你學習的是展現一個學行事做的方式
[00:31:00.000 --> 00:31:02.000]  你學習的是展現一個學行事做的方式
[00:31:02.000 --> 00:31:04.000]  你學習的是展現一個學行事做的方式
[00:31:04.000 --> 00:31:06.000]  你學習的是展現一個學行事做的方式
[00:31:06.000 --> 00:31:08.000]  你學習的是展現一個學行事做的方式
[00:31:08.000 --> 00:31:10.000]  你學習的是展現一個學行事做的方式
[00:31:10.000 --> 00:31:12.000]  你學習的是展現一個學行事做的方式
[00:31:12.000 --> 00:31:15.000]  你展現一個學行事做對上帝有信心
[00:31:15.000 --> 00:31:18.000]  你繼續去確信上帝是掌管和供應你
[00:31:18.000 --> 00:31:22.000]  在讀書上、在不同的東西上供應你一切的主
[00:31:22.000 --> 00:31:25.000]  第二節我鼓勵你
[00:31:25.000 --> 00:31:31.000]  如果你願意再一次去認定上帝是這樣的主的時候
[00:31:31.000 --> 00:31:32.000]  我鼓勵你去討論
[00:31:32.000 --> 00:31:35.000]  你說主要即使可能我們會有信心軟弱的時候
[00:31:35.000 --> 00:31:38.000]  但我仍然選擇繼續去學習
[00:31:38.000 --> 00:31:42.000]  我去認定主要是你供應我一切的
[00:31:42.000 --> 00:31:44.000]  主要是你在背後掌管一切
[00:31:44.000 --> 00:31:48.000]  正正是因為這樣的時候我能夠展現的是
[00:31:48.000 --> 00:31:50.000]  在人面前我去展現的是
[00:31:50.000 --> 00:31:52.000]  你為我生命的中心
[00:31:52.000 --> 00:31:56.000]  我們去展現的是對你有信心的生命
[00:32:06.000 --> 00:32:08.000]  我們一起討論
[00:32:08.000 --> 00:32:15.000]  七主多謝你藉著《彈耳利》的經歷提醒我們的是
[00:32:15.000 --> 00:32:17.000]  即使可能我們生命上面
[00:32:17.000 --> 00:32:21.000]  其實我們面對很多挑戰、很多很棘手的事情
[00:32:21.000 --> 00:32:25.000]  我們有時候都被一些很棘手的事情嚇怕了我們
[00:32:25.000 --> 00:32:29.000]  但主要一樣我們看見《彈耳利》的生命的時候
[00:32:29.000 --> 00:32:30.000]  同樣成為我們提醒
[00:32:30.000 --> 00:32:34.000]  我們看見的是我們要持續不斷的
[00:32:34.000 --> 00:32:36.000]  以你為我們生命的中心
[00:32:36.000 --> 00:32:40.000]  我們認定的是主要你是掌管一切
[00:32:40.000 --> 00:32:42.000]  你是保守著我們的主的時候
[00:32:42.000 --> 00:32:45.000]  我們更加相信的是我們走每一步
[00:32:45.000 --> 00:32:47.000]  我們能夠察驗你的旨意的時候
[00:32:47.000 --> 00:32:51.000]  我們更加有必使的是我們去望著你的眼光
[00:32:51.000 --> 00:32:53.000]  去做很多不同的正確決定
[00:32:53.000 --> 00:32:56.000]  縱然可能身邊的人與我們的看法很不同
[00:32:56.000 --> 00:33:00.000]  但我們更加看見的是主要我們就是憑信心的
[00:33:00.000 --> 00:33:03.000]  我們繼續去持守我們這個信心的生命
[00:33:03.000 --> 00:33:05.000]  我們知道你是我們生命的唯一
[00:33:05.000 --> 00:33:09.000]  我們知道你是我們生命重要的主的時候
[00:33:09.000 --> 00:33:11.000]  我們就毋須懼怕
