
[00:00:00.000 --> 00:00:03.180]  我們在港道之先一齊去禱告
[00:21:36.500 --> 00:21:38.500]  他只是覺得很累
[00:21:38.500 --> 00:21:40.500]  累到
[00:21:40.500 --> 00:21:42.500]  他沒有情緒的發洩
[00:21:42.500 --> 00:21:44.500]  不是哭不是爆
[00:21:44.500 --> 00:21:46.500]  只是坐在沙發裏
[00:21:46.500 --> 00:21:48.500]  慢慢的睡著了
[00:21:48.500 --> 00:21:50.500]  第二天早上
[00:21:50.500 --> 00:21:52.500]  放假他醒了
[00:21:52.500 --> 00:21:54.500]  自然醒了
[00:21:54.500 --> 00:21:56.500]  不是鬧鐘叫
[00:21:56.500 --> 00:21:58.500]  也沒有什麼特別的原因
[00:21:58.500 --> 00:22:00.500]  只是好像有人輕輕的
[00:22:00.500 --> 00:22:02.500]  叫醒了他
[00:22:02.500 --> 00:22:04.500]  感覺到頭有點餓
[00:22:04.500 --> 00:22:06.500]  不過就算餓也好
[00:22:06.500 --> 00:22:08.500]  第一個反應
[00:22:08.500 --> 00:22:10.500]  仍然是不想動
[00:22:12.500 --> 00:22:14.500]  過了一會
[00:22:14.500 --> 00:22:16.500]  慢慢起來了
[00:22:16.500 --> 00:22:18.500]  只是好像有一丁點的
[00:22:18.500 --> 00:22:20.500]  力量讓他走一步
[00:22:20.500 --> 00:22:22.500]  然後
[00:22:22.500 --> 00:22:24.500]  打開了雪櫃
[00:22:24.500 --> 00:22:26.500]  裏面有幾塊火腿
[00:22:26.500 --> 00:22:28.500]  一瓶牛奶
[00:22:28.500 --> 00:22:30.500]  吃了覺得
[00:22:30.500 --> 00:22:32.500]  味道不錯
[00:22:32.500 --> 00:22:34.500]  他仍然不想想那麼多
[00:22:34.500 --> 00:22:36.500]  我去想
[00:22:36.500 --> 00:22:38.500]  究竟誰買這些東西放在雪櫃裏
[00:22:38.500 --> 00:22:40.500]  他只是
[00:22:40.500 --> 00:22:42.500]  慢慢的吃
[00:22:42.500 --> 00:22:44.500]  吃完繼續坐在那裏
[00:22:44.500 --> 00:22:48.500]  沒有突然覺得整個人
[00:22:48.500 --> 00:22:50.500]  沙漫了
[00:22:50.500 --> 00:22:52.500]  人生的答案當然
[00:22:52.500 --> 00:22:54.500]  也沒有出現
[00:22:54.500 --> 00:22:56.500]  不過好像那一刻
[00:22:56.500 --> 00:22:58.500]  感覺到那個人好像沒有那麼沉
[00:22:58.500 --> 00:23:02.500]  那個人沒有那麼沉
[00:23:02.500 --> 00:23:04.500]  過了一會又睡了
[00:23:04.500 --> 00:23:08.500]  之後幾天沒有什麼大的變動
[00:23:08.500 --> 00:23:10.500]  但是有些
[00:23:10.500 --> 00:23:12.500]  很細微的東西開始出現了
[00:23:12.500 --> 00:23:14.500]  他可以
[00:23:14.500 --> 00:23:16.500]  有時候下街走走
[00:23:16.500 --> 00:23:18.500]  有時候買一杯
[00:23:18.500 --> 00:23:20.500]  咖啡喝
[00:23:20.500 --> 00:23:22.500]  有時候回答人一句
[00:23:22.500 --> 00:23:24.500]  OK
[00:23:24.500 --> 00:23:26.500]  這些當然不是奇蹟
[00:23:26.500 --> 00:23:28.500]  但是如果我們
[00:23:28.500 --> 00:23:30.500]  再細心去聽到的話
[00:23:30.500 --> 00:23:32.500]  他開始可以動了
[00:23:32.500 --> 00:23:34.500]  弟兄姊妹
[00:23:34.500 --> 00:23:36.500]  阿邦可能
[00:23:36.500 --> 00:23:38.500]  以為自己只是吃了
[00:23:38.500 --> 00:23:40.500]  家裏幾段火腿
[00:23:40.500 --> 00:23:42.500]  一盒奶
[00:23:42.500 --> 00:23:44.500]  以為自己休息一下
[00:23:44.500 --> 00:23:46.500]  好像好一點
[00:23:46.500 --> 00:23:48.500]  但是如果再問下去
[00:23:48.500 --> 00:23:50.500]  是不是真的那麼簡單呢
[00:23:50.500 --> 00:23:52.500]  有時候我們以為自己
[00:23:52.500 --> 00:23:54.500]  慢慢的好起來
[00:23:54.500 --> 00:23:56.500]  其實可能
[00:23:56.500 --> 00:23:58.500]  有人在守護著
[00:23:58.500 --> 00:24:00.500]  當我們剛才讀
[00:24:00.500 --> 00:24:02.500]  獵王寄信十九章
[00:24:02.500 --> 00:24:04.500]  就發覺到
[00:24:04.500 --> 00:24:06.500]  其實也是這樣
[00:24:06.500 --> 00:24:08.500]  他睡了他吃了
[00:24:08.500 --> 00:24:10.500]  再睡再吃
[00:24:10.500 --> 00:24:12.500]  但是經文說有一個使者
[00:24:12.500 --> 00:24:14.500]  拍拍他跟他說
[00:24:14.500 --> 00:24:16.500]  起床吃東西
[00:24:16.500 --> 00:24:18.500]  之後他自己可以
[00:24:18.500 --> 00:24:20.500]  吃東西睡覺
[00:24:20.500 --> 00:24:22.500]  其實就是神
[00:24:22.500 --> 00:24:24.500]  一直這樣去接住他
[00:24:24.500 --> 00:24:28.500]  以致到神
[00:24:28.500 --> 00:24:30.500]  在那一刻沒有解決
[00:24:32.500 --> 00:24:34.500]  耶洗別的問題
[00:24:34.500 --> 00:24:36.500]  神沒有去改變環境
[00:24:36.500 --> 00:24:38.500]  神只是在做一件事
[00:24:38.500 --> 00:24:40.500]  接住
[00:24:40.500 --> 00:24:42.500]  以利亞的需要
[00:24:42.500 --> 00:24:44.500]  接住人
[00:24:44.500 --> 00:24:46.500]  其實意思就是
[00:24:46.500 --> 00:24:48.500]  當人
[00:24:48.500 --> 00:24:50.500]  未塌之前
[00:24:50.500 --> 00:24:52.500]  神已經托住了
[00:24:52.500 --> 00:24:54.500]  當人
[00:24:54.500 --> 00:24:56.500]  沒有力再走的時候
[00:24:56.500 --> 00:24:58.500]  神撐住
[00:24:58.500 --> 00:25:00.500]  當問題
[00:25:00.500 --> 00:25:02.500]  仍然未解決的時候
[00:25:02.500 --> 00:25:04.500]  其實神已經
[00:25:04.500 --> 00:25:06.500]  跟你在一起
[00:25:06.500 --> 00:25:08.500]  當然
[00:25:08.500 --> 00:25:12.500]  人好像阿邦那樣
[00:25:12.500 --> 00:25:14.500]  不想說不想見人
[00:25:14.500 --> 00:25:16.500]  心裡面說算了
[00:25:16.500 --> 00:25:18.500]  我們以為
[00:25:18.500 --> 00:25:20.500]  神一定跟阿邦說你要堅強一點
[00:25:20.500 --> 00:25:22.500]  你要信你有信心
[00:25:22.500 --> 00:25:24.500]  但是經文說
[00:25:24.500 --> 00:25:26.500]  神的使者第一句
[00:25:26.500 --> 00:25:28.500]  說起來吃
[00:25:28.500 --> 00:25:30.500]  有時神的幫助
[00:25:30.500 --> 00:25:32.500]  不是長篇大論
[00:25:32.500 --> 00:25:34.500]  去解釋我們的人生
[00:25:34.500 --> 00:25:36.500]  改變我們
[00:25:36.500 --> 00:25:38.500]  所有的問題
[00:25:38.500 --> 00:25:40.500]  而是只是在那一刻
[00:25:40.500 --> 00:25:42.500]  看到我們的需要
[00:25:42.500 --> 00:25:44.500]  回應我們的需要
[00:25:44.500 --> 00:25:46.500]  從而給力量我們走下一步
[00:25:46.500 --> 00:25:50.500]  所以弟兄姊妹
[00:25:50.500 --> 00:25:52.500]  如果當
[00:25:52.500 --> 00:25:54.500]  自己真的覺得不行的時候
[00:25:54.500 --> 00:25:56.500]  神可以不是先問你
[00:25:56.500 --> 00:25:58.500]  你為什麼這樣
[00:25:58.500 --> 00:26:00.500]  有時
[00:26:00.500 --> 00:26:02.500]  神是說
[00:26:02.500 --> 00:26:04.500]  我來
[00:26:04.500 --> 00:26:06.500]  接住你的需要
[00:26:06.500 --> 00:26:08.500]  而當你
[00:26:08.500 --> 00:26:10.500]  感覺到被接住的時候
[00:26:10.500 --> 00:26:12.500]  神才開始
[00:26:12.500 --> 00:26:14.500]  慢慢跟你說
[00:26:14.500 --> 00:26:16.500]  怎樣可以走下去
[00:26:16.500 --> 00:26:18.500]  神不是
[00:26:18.500 --> 00:26:20.500]  等你變好才接納你這個人
[00:26:20.500 --> 00:26:22.500]  而是當
[00:26:22.500 --> 00:26:24.500]  我們未成功的時候
[00:26:24.500 --> 00:26:26.500]  他已經很願意
[00:26:26.500 --> 00:26:28.500]  去接納我們每一個人
[00:26:28.500 --> 00:26:38.500]  多厲害呢
[00:26:38.500 --> 00:26:44.500]  所以
[00:26:44.500 --> 00:26:46.500]  當你未跌下去的時候
[00:26:46.500 --> 00:26:48.500]  神已經托住你了
[00:26:48.500 --> 00:26:52.500]  我們再看第三段
[00:26:52.500 --> 00:26:54.500]  的經文
[00:26:54.500 --> 00:26:58.500]  比較長一點
[00:26:58.500 --> 00:27:00.500]  我們一起讀九節到第十八節
[00:27:00.500 --> 00:27:02.500]  準備
[00:27:22.500 --> 00:27:24.500]  (翻譯)
[00:27:52.500 --> 00:27:54.500]  (翻譯)
[00:28:22.500 --> 00:28:24.500]  (翻譯)
[00:28:52.500 --> 00:28:54.500]  (翻譯)
[00:28:54.500 --> 00:28:56.500]  (翻譯)
[00:28:56.500 --> 00:28:58.500]  (翻譯)
[00:28:58.500 --> 00:29:00.500]  (翻譯)
[00:29:00.500 --> 00:29:02.500]  (翻譯)
[00:29:02.500 --> 00:29:04.500]  (翻譯)
[00:29:04.500 --> 00:29:06.500]  (翻譯)
[00:29:06.500 --> 00:29:08.500]  (翻譯)
[00:29:08.500 --> 00:29:10.500]  (翻譯)
[00:29:10.500 --> 00:29:12.500]  (翻譯)
[00:29:12.500 --> 00:29:14.500]  (翻譯)
[00:29:14.500 --> 00:29:16.500]  (翻譯)
[00:29:16.500 --> 00:29:18.500]  神接住了
[00:29:18.500 --> 00:29:20.500]  以利亞之後
[00:29:20.500 --> 00:29:22.500]  沒有只是停下安慰
[00:29:22.500 --> 00:29:24.500]  而是神
[00:29:24.500 --> 00:29:26.500]  接著下一步
[00:29:26.500 --> 00:29:28.500]  帶他面對他真正的人生
[00:29:28.500 --> 00:29:36.500]  神接著和以利亞去說
[00:29:36.500 --> 00:29:40.500]  說的話
[00:29:40.500 --> 00:29:42.500]  不是一個答案
[00:29:42.500 --> 00:29:44.500]  反而是一個問題
[00:29:44.500 --> 00:29:46.500]  經文說
[00:29:46.500 --> 00:29:48.500]  (翻譯)
[00:29:48.500 --> 00:29:50.500]  (翻譯)
[00:29:50.500 --> 00:29:52.500]  (翻譯)
[00:29:52.500 --> 00:29:54.500]  (翻譯)
[00:29:54.500 --> 00:29:56.500]  (翻譯)
[00:29:56.500 --> 00:29:58.500]  (翻譯)
[00:29:58.500 --> 00:30:00.500]  (翻譯)
[00:30:00.500 --> 00:30:02.500]  (翻譯)
[00:30:02.500 --> 00:30:04.500]  (翻譯)
[00:30:04.500 --> 00:30:06.500]  (翻譯)
[00:30:06.500 --> 00:30:08.500]  (翻譯)
[00:30:08.500 --> 00:30:10.500]  (翻譯)
[00:30:10.500 --> 00:30:12.500]  (翻譯)
[00:30:12.500 --> 00:30:14.500]  (翻譯)
[00:30:14.500 --> 00:30:16.500]  (翻譯)
[00:30:16.500 --> 00:30:18.500]  (翻譯)
[00:30:18.500 --> 00:30:20.500]  (翻譯)
[00:30:20.500 --> 00:30:22.500]  (翻譯)
[00:30:22.500 --> 00:30:24.500]  (翻譯)
[00:30:24.500 --> 00:30:26.500]  (翻譯)
[00:30:26.500 --> 00:30:28.500]  (翻譯)
[00:30:28.500 --> 00:30:30.500]  (翻譯)
[00:30:30.500 --> 00:30:32.500]  (翻譯)
[00:30:32.500 --> 00:30:34.500]  (翻譯)
[00:30:34.500 --> 00:30:36.500]  (翻譯)
[00:30:36.500 --> 00:30:38.500]  (翻譯)
[00:30:38.500 --> 00:30:40.500]  (翻譯)
[00:30:40.500 --> 00:30:42.500]  (翻譯)
[00:30:42.500 --> 00:30:44.500]  (翻譯)
[00:30:44.500 --> 00:30:46.500]  (翻譯)
[00:30:46.500 --> 00:30:48.500]  (翻譯)
[00:30:48.500 --> 00:30:50.500]  (翻譯)
[00:30:50.500 --> 00:30:52.500]  (翻譯)
[00:30:52.500 --> 00:30:54.500]  (翻譯)
[00:30:54.500 --> 00:30:56.500]  (翻譯)
[00:30:56.500 --> 00:30:58.500]  (翻譯)
[00:30:58.500 --> 00:31:00.500]  (翻譯)
[00:31:00.500 --> 00:31:02.500]  (翻譯)
[00:31:02.500 --> 00:31:04.500]  (翻譯)
[00:31:04.500 --> 00:31:06.500]  (翻譯)
[00:31:06.500 --> 00:31:08.500]  (翻譯)
[00:31:08.500 --> 00:31:10.500]  (翻譯)
[00:31:10.500 --> 00:31:12.500]  (翻譯)
[00:31:12.500 --> 00:31:16.900]  去框住了我們的視線、我們的眼光
[00:31:16.900 --> 00:31:24.500]  但是神的作為不是人期待的方式所出現的
[00:31:24.500 --> 00:31:29.700]  神叫他出來,出來站在山上,在耶和華的面前
[00:31:29.700 --> 00:31:35.980]  在原文當中,出去站著,這兩個同樣是一個命令式
[00:31:35.980 --> 00:31:38.900]  一個不是對以利亞的責備
[00:31:38.900 --> 00:31:43.100]  而是繼續引導他回到神的同在裏面
[00:31:43.100 --> 00:31:47.900]  之後經文形容出現了烈風、地震、火
[00:31:47.900 --> 00:31:51.100]  這些很宏偉、很壯觀的情景
[00:31:51.100 --> 00:31:54.500]  但是我們留意,在這些宏偉的裏面
[00:31:54.500 --> 00:31:56.500]  三次神在不在裏面?
[00:31:56.500 --> 00:31:58.500]  都不在其中
[00:31:58.500 --> 00:32:00.900]  不在這些奇景的裏面
[00:32:00.900 --> 00:32:05.300]  所以我們看得到,神不是用一些震撼的方法
[00:32:05.300 --> 00:32:07.300]  去重新帶回以利亞
[00:32:07.300 --> 00:32:10.700]  反而,祂是一個用微小的聲音
[00:32:10.700 --> 00:32:14.700]  不急的,不是強迫的
[00:32:14.700 --> 00:32:18.700]  反而很溫柔去引導回以利亞
[00:32:18.700 --> 00:32:24.700]  神母否定了以利亞,反而是要修正祂
[00:32:24.700 --> 00:32:26.700]  神母說,你這樣做是錯的
[00:32:26.700 --> 00:32:29.700]  你回頭重新檢討一下自己
[00:32:30.700 --> 00:32:37.700]  這個回去,是說讓他重新走一條
[00:32:37.700 --> 00:32:42.700]  神為他預備的方向和新的人生
[00:32:42.700 --> 00:32:47.700]  神叫他回去重新走他應該走的路
[00:32:47.700 --> 00:32:53.700]  當然,他要走的路不是一步就可以完成
[00:32:53.700 --> 00:32:56.700]  反而是一個歷程
[00:32:56.700 --> 00:32:58.700]  神給了他三個任務
[00:32:59.700 --> 00:33:03.700]  高哈舍、高耶護、呼致以利沙
[00:33:03.700 --> 00:33:08.700]  但我們要留意,以利亞沒有馬上做完三件事
[00:33:08.700 --> 00:33:11.700]  神只是給了他方向
[00:33:11.700 --> 00:33:14.700]  不是叫他馬上完成所有事情
[00:33:14.700 --> 00:33:19.700]  而是一步一步重新回應神
[00:33:19.700 --> 00:33:25.700]  之後,神更加說了一句很重要的話
[00:33:25.700 --> 00:33:27.700]  就是十八節
[00:33:27.700 --> 00:33:31.700]  我在以色列人中為自己留下七千人
[00:33:31.700 --> 00:33:35.700]  對比以利亞剛才說了一句話
[00:33:35.700 --> 00:33:37.700]  只剩下我一個人
[00:33:37.700 --> 00:33:39.700]  這是一個很大的反差
[00:33:39.700 --> 00:33:44.700]  當人的眼光只看到只剩下自己
[00:33:44.700 --> 00:33:46.700]  覺得很絕望
[00:33:46.700 --> 00:33:48.700]  所有的事情都好像去到終結
[00:33:48.700 --> 00:33:50.700]  做不到什麼的時候
[00:33:50.700 --> 00:33:54.700]  神卻是說清楚整個畫面給以利亞聽
[00:33:54.700 --> 00:33:57.700]  其實我為了這個時間
[00:33:57.700 --> 00:33:59.700]  預備了七千人
[00:33:59.700 --> 00:34:01.700]  繼續去堅持
[00:34:01.700 --> 00:34:06.700]  而我的工作仍然持續下去
[00:34:06.700 --> 00:34:10.700]  這一點讓我看得清楚
[00:34:10.700 --> 00:34:12.700]  讓我們知道
[00:34:12.700 --> 00:34:14.700]  神的眼目
[00:34:14.700 --> 00:34:16.700]  祂所見的、祂所看的
[00:34:16.700 --> 00:34:20.700]  比你、比我看得更加多
[00:34:20.700 --> 00:34:23.700]  其實原來不是沒有路
[00:34:23.700 --> 00:34:26.700]  只是人在那一刻
[00:34:26.700 --> 00:34:28.700]  看不看到?
[00:34:28.700 --> 00:34:30.700]  未能夠看到
[00:34:30.700 --> 00:34:32.700]  所以弟兄姊妹
[00:34:32.700 --> 00:34:36.700]  如果當我們人心亂的時候
[00:34:36.700 --> 00:34:39.700]  我們很想神快點給我們答案
[00:34:39.700 --> 00:34:40.700]  解決我們的問題
[00:34:40.700 --> 00:34:42.700]  改變我們的環境
[00:34:42.700 --> 00:34:44.700]  但經文讓我們看到
[00:34:44.700 --> 00:34:48.700]  神通常不會很神跡地改變一切
[00:34:48.700 --> 00:34:54.700]  反而可能是用同樣微小的聲音去問我們的問題
[00:34:54.700 --> 00:34:56.700]  但我們安靜一下
[00:34:56.700 --> 00:34:59.700]  聽聽神跟我們說什麼
[00:34:59.700 --> 00:35:04.700]  才讓我們看見下一步怎樣繼續走
[00:35:04.700 --> 00:35:09.700]  不是要一次過搞定我們生命所有的狀況
[00:35:09.700 --> 00:35:13.700]  而是慢慢帶我們走回正路
[00:35:13.700 --> 00:35:15.700]  當我們覺得自己迷失
[00:35:15.700 --> 00:35:16.700]  不知道怎樣的時候
[00:35:16.700 --> 00:35:19.700]  神沒有馬上給我們一張地圖
[00:35:19.700 --> 00:35:22.700]  反而可能是在問我們的問題
[00:35:22.700 --> 00:35:24.700]  帶我們安靜
[00:35:24.700 --> 00:35:27.700]  才跟我們說下一步怎樣走
[00:35:27.700 --> 00:35:33.700]  我們繼續說阿邦最後一段
[00:35:33.700 --> 00:35:35.700]  剛才說到哪裡呢?
[00:35:35.700 --> 00:35:39.700]  說到阿邦好像繼續原地踏步
[00:35:39.700 --> 00:35:41.700]  沒有一個突然康復
[00:35:41.700 --> 00:35:43.700]  阿邦沒有即時清醒
[00:35:43.700 --> 00:35:45.700]  沒有即時找回人生的答案
[00:35:45.700 --> 00:35:49.700]  他仍然坐在家裡
[00:35:49.700 --> 00:35:51.700]  但有一天
[00:35:51.700 --> 00:35:53.700]  有些特別的就是
[00:35:53.700 --> 00:35:55.700]  他有一個念頭出來
[00:35:55.700 --> 00:35:57.700]  不如出去走一走
[00:35:57.700 --> 00:35:59.700]  透透氣
[00:35:59.700 --> 00:36:01.700]  出去走的時候
[00:36:01.700 --> 00:36:03.700]  走著走著
[00:36:03.700 --> 00:36:07.700]  感受到風吹過來
[00:36:07.700 --> 00:36:11.700]  感受一下那種自然的風
[00:36:11.700 --> 00:36:15.700]  好像讓自己醒一醒
[00:36:15.700 --> 00:36:19.700]  整條街仍然那麼嘈吵
[00:36:19.700 --> 00:36:23.700]  人生的問題仍然存在
[00:36:23.700 --> 00:36:27.700]  但他心裡好像有一點點不同了
[00:36:27.700 --> 00:36:29.700]  有一點點轉化
[00:36:29.700 --> 00:36:32.700]  不是找到一個終極的答案
[00:36:32.700 --> 00:36:34.700]  只是感覺到
[00:36:34.700 --> 00:36:39.700]  好像不再被卡住一樣
[00:36:39.700 --> 00:36:43.700]  這就是阿邦的故事
[00:36:43.700 --> 00:36:45.700]  但我說到這裡
[00:36:45.700 --> 00:36:47.700]  要問一個問題
[00:36:47.700 --> 00:36:50.700]  假如這個人不是阿邦
[00:36:50.700 --> 00:36:53.700]  而是你呢?
[00:36:53.700 --> 00:36:57.700]  如果你曾經同樣覺得很累
[00:36:57.700 --> 00:36:59.700]  覺得很空虛
[00:36:59.700 --> 00:37:01.700]  覺得不知道怎麼走的時候
[00:37:01.700 --> 00:37:05.700]  其實不是一次過給你所有答案
[00:37:05.700 --> 00:37:09.700]  只是很小的一個念頭
[00:37:09.700 --> 00:37:11.700]  一個動作
[00:37:11.700 --> 00:37:14.700]  或者一個機會
[00:37:14.700 --> 00:37:18.700]  你會怎樣呢?
[00:37:18.700 --> 00:37:21.700]  繼續坐在原地
[00:37:21.700 --> 00:37:23.700]  繼續收起自己
[00:37:23.700 --> 00:37:25.700]  繼續不斷發怨言
[00:37:25.700 --> 00:37:28.700]  當作聽不到
[00:37:28.700 --> 00:37:31.700]  還是你可以站起來走一步
[00:37:31.700 --> 00:37:33.700]  不需要去解決人生
[00:37:33.700 --> 00:37:35.700]  不需要明晒方向
[00:37:35.700 --> 00:37:38.700]  只是走一小步
[00:37:38.700 --> 00:37:41.700]  回應一下
[00:37:41.700 --> 00:37:43.700]  兄弟姐妹
[00:37:43.700 --> 00:37:47.700]  阿邦的故事未曾完結
[00:37:47.700 --> 00:37:49.700]  這個故事
[00:37:49.700 --> 00:37:54.700]  不如由你繼續說吧
[00:37:54.700 --> 00:37:58.700]  又打雷?
[00:37:58.700 --> 00:38:00.700]  去到總結
[00:38:00.700 --> 00:38:02.700]  獵王記上第十九章
[00:38:02.700 --> 00:38:04.700]  我們會發現
[00:38:04.700 --> 00:38:06.700]  其實神對以利亞這個狀況
[00:38:06.700 --> 00:38:08.700]  做了三件事
[00:38:08.700 --> 00:38:10.700]  都是很重要的事情
[00:38:10.700 --> 00:38:11.700]  第一件就是
[00:38:11.700 --> 00:38:14.700]  當以利亞在第四節說到
[00:38:14.700 --> 00:38:16.700]  拜求你取我性命
[00:38:16.700 --> 00:38:17.700]  神沒有責備他
[00:38:17.700 --> 00:38:18.700]  沒有否定他
[00:38:18.700 --> 00:38:20.700]  神先給他睡
[00:38:20.700 --> 00:38:21.700]  給他吃
[00:38:21.700 --> 00:38:22.700]  第二就是
[00:38:22.700 --> 00:38:23.700]  神兩次跟他說
[00:38:23.700 --> 00:38:25.700]  你起來吃吧
[00:38:25.700 --> 00:38:27.700]  他不是當一刻在解決
[00:38:27.700 --> 00:38:29.700]  以利亞所有的問題
[00:38:29.700 --> 00:38:31.700]  他只是給他力量
[00:38:31.700 --> 00:38:35.700]  重新可以走他當行的路
[00:38:35.700 --> 00:38:36.700]  第三
[00:38:36.700 --> 00:38:38.700]  當以利亞覺得
[00:38:38.700 --> 00:38:40.700]  只剩下他自己人的時候
[00:38:40.700 --> 00:38:42.700]  神卻是很清楚地告訴他
[00:38:42.700 --> 00:38:45.700]  其實是有一七千人
[00:38:45.700 --> 00:38:47.700]  是神預備了的
[00:38:47.700 --> 00:38:48.700]  原來不是沒有路
[00:38:48.700 --> 00:38:49.700]  不是沒有人
[00:38:49.700 --> 00:38:51.700]  不是完結
[00:38:51.700 --> 00:38:53.700]  只是在當刻
[00:38:53.700 --> 00:38:55.700]  人看不到神的工作
[00:38:55.700 --> 00:38:57.700]  神的預備
[00:38:57.700 --> 00:38:58.700]  最後神跟他說
[00:38:58.700 --> 00:39:00.700]  你回去吧
[00:39:00.700 --> 00:39:01.700]  神沒有一次過
[00:39:01.700 --> 00:39:03.700]  完成他人生的任務
[00:39:03.700 --> 00:39:05.700]  只是叫他重新走回頭
[00:39:05.700 --> 00:39:11.700]  準備走下一步
[00:39:11.700 --> 00:39:12.700]  神沒有叫他
[00:39:12.700 --> 00:39:14.700]  解決人生的問題
[00:39:14.700 --> 00:39:15.700]  只是一步一步
[00:39:15.700 --> 00:39:18.700]  走回他應該走的路
[00:39:18.700 --> 00:39:19.700]  今天說阿邦的故事
[00:39:19.700 --> 00:39:21.700]  其實說到這裡
[00:39:21.700 --> 00:39:23.700]  我們都知道這個故事
[00:39:23.700 --> 00:39:24.700]  可能不只是說阿邦
[00:39:24.700 --> 00:39:26.700]  是說很多很多
[00:39:26.700 --> 00:39:29.700]  在現在社會裡的人
[00:39:29.700 --> 00:39:30.700]  會覺得累
[00:39:30.700 --> 00:39:31.700]  會覺得空虛
[00:39:31.700 --> 00:39:32.700]  不知道怎麼走的時候
[00:39:32.700 --> 00:39:34.700]  心裡說一句算了
[00:39:34.700 --> 00:39:39.700]  但神不是馬上跟這些人說
[00:39:39.700 --> 00:39:40.700]  你要振作
[00:39:40.700 --> 00:39:42.700]  你要去解決所有問題
[00:39:42.700 --> 00:39:44.700]  只是說
[00:39:44.700 --> 00:39:48.700]  你起來吃東西吧
[00:39:48.700 --> 00:39:51.700]  所以很想邀請大家
[00:39:51.700 --> 00:39:53.700]  做一個決定
[00:39:53.700 --> 00:39:56.700]  不是即時要改變我們人生
[00:39:56.700 --> 00:39:58.700]  只是問一個問題
[00:39:58.700 --> 00:40:00.700]  神現在叫我們
[00:40:00.700 --> 00:40:03.700]  下一步怎麼走呢
[00:40:03.700 --> 00:40:06.700]  可能只是回覆一個訊息
[00:40:06.700 --> 00:40:08.700]  跟別人說一句話
[00:40:08.700 --> 00:40:11.700]  出去吹吹風
[00:40:11.700 --> 00:40:15.700]  但不要淋雨
[00:40:15.700 --> 00:40:17.700]  只需要一步
[00:40:17.700 --> 00:40:22.700]  不如我們這一刻安靜三十秒
[00:40:22.700 --> 00:40:23.700]  不用想那麼多
[00:40:23.700 --> 00:40:25.700]  只問一下神
[00:40:25.700 --> 00:40:31.700]  我下一步可以怎麼走呢
[00:40:55.700 --> 00:40:59.700]  我們一起祈禱
[00:40:59.700 --> 00:41:01.700]  天父我感謝你
[00:41:01.700 --> 00:41:05.700]  你不是等我們變好了
[00:41:05.700 --> 00:41:08.700]  才去接納我們
[00:41:08.700 --> 00:41:10.700]  當我們覺得撐不住
[00:41:10.700 --> 00:41:13.700]  當我們心裡像以利亞一樣
[00:41:13.700 --> 00:41:15.700]  覺得不如算了
[00:41:15.700 --> 00:41:17.700]  但你沒有責備我們
[00:41:17.700 --> 00:41:20.700]  你反而來到我們身邊
[00:41:20.700 --> 00:41:23.700]  輕輕地捉摸我們
[00:41:23.700 --> 00:41:25.700]  供應我們的需要
[00:41:25.700 --> 00:41:28.700]  托著我們不繼續跌下去
[00:41:28.700 --> 00:41:29.700]  主啊
[00:41:29.700 --> 00:41:31.700]  求祢幫助我們明白
[00:41:31.700 --> 00:41:33.700]  我們不需要馬上解決
[00:41:33.700 --> 00:41:35.700]  整個人生的問題
[00:41:35.700 --> 00:41:37.700]  我們只需要
[00:41:37.700 --> 00:41:39.700]  每天去倚靠祢
[00:41:39.700 --> 00:41:41.700]  走下一步
[00:41:41.700 --> 00:41:44.700]  當我們在生命的狀況
[00:41:44.700 --> 00:41:46.700]  看不清楚前路的時候
[00:41:46.700 --> 00:41:49.700]  求祢給我們一個安靜的心
[00:41:49.700 --> 00:41:50.700]  聽見祢微小的
[00:41:50.700 --> 00:41:52.700]  但實在的聲音
[00:41:52.700 --> 00:41:54.700]  又或者當我們覺得
[00:41:54.700 --> 00:41:56.700]  只剩下自己的時候
[00:41:56.700 --> 00:41:58.700]  求祢提醒
[00:41:58.700 --> 00:42:00.700]  神其實祢一直都在
[00:42:00.700 --> 00:42:03.700]  祢在工作
[00:42:03.700 --> 00:42:05.700]  祢在接納
[00:42:05.700 --> 00:42:09.700]  祢在保守我們每一個
[00:42:09.700 --> 00:42:11.700]  主啊
[00:42:11.700 --> 00:42:12.700]  今天我們再一次
[00:42:12.700 --> 00:42:14.700]  將自己交託給祢
[00:42:14.700 --> 00:42:16.700]  不是說我們已經預備得很好
[00:42:16.700 --> 00:42:18.700]  而是因為有祢
[00:42:18.700 --> 00:42:22.700]  一直在我們生命裡帶領著我們
[00:42:22.700 --> 00:42:23.700]  由今天開始
[00:42:23.700 --> 00:42:24.700]  這一刻
[00:42:24.700 --> 00:42:27.700]  走祢要我們走的一步
[00:42:27.700 --> 00:42:29.700]  求祢去帶領
[00:42:29.700 --> 00:42:30.700]  我們禱告交託
[00:42:30.700 --> 00:42:32.700]  奉教主基督
[00:42:32.700 --> 00:42:33.700]  得聖的名頭
[00:42:33.700 --> 00:42:35.700]  阿們
