
[00:00:00.000 --> 00:00:03.400]  頂展會進入了年尾
[00:22:12.600 --> 00:22:15.600]  無論是上中下層都好
[00:22:15.600 --> 00:22:21.600]  大部分的人都會和其他人有共事的機會
[00:22:21.600 --> 00:22:24.600]  甚至乎經常都要接觸連繫
[00:22:24.600 --> 00:22:28.600]  時間可能比和自己家人相處還要多
[00:22:28.600 --> 00:22:29.600]  剛才都有提及過
[00:22:29.600 --> 00:22:34.600]  即場無間就是在生活上和一班共事者
[00:22:34.600 --> 00:22:37.600]  無間斷地接觸相處
[00:22:37.600 --> 00:22:43.600]  但不代表你和其他同事可以擁有親密的關係
[00:22:43.600 --> 00:22:48.600]  當然如果有親密無間的同事是一個很大的祝福
[00:22:48.600 --> 00:22:53.600]  但和你不太認識或很親近的人
[00:22:53.600 --> 00:22:55.600]  大家有大家的職責
[00:22:55.600 --> 00:22:58.600]  大家有大家的議程
[00:22:58.600 --> 00:23:01.600]  甚至乎如果是監控部門的同事
[00:23:01.600 --> 00:23:04.600]  亦都因為職責有機會
[00:23:04.600 --> 00:23:09.600]  所以按住指令去做一些工作的時候
[00:23:09.600 --> 00:23:13.600]  是不需要給予面子的
[00:23:13.600 --> 00:23:16.600]  就算是同一個部門的同事都好
[00:23:16.600 --> 00:23:22.600]  人望高處亦都想給上司體重重用
[00:23:22.600 --> 00:23:27.600]  假如老闆指示要做一些工作的事情
[00:23:27.600 --> 00:23:30.600]  同事按指示而做得好
[00:23:30.600 --> 00:23:33.600]  但他知道我沒有做到的時候
[00:23:33.600 --> 00:23:35.600]  他們會怎樣呢?
[00:23:35.600 --> 00:23:37.600]  如果他和老闆說
[00:23:37.600 --> 00:23:39.600]  在我的眼裏
[00:23:39.600 --> 00:23:43.600]  他會不會就是現代的加勒底人呢?
[00:23:43.600 --> 00:23:46.600]  擦鞋、篤灰的人呢?
[00:23:46.600 --> 00:23:49.600]  又或者換轉角色
[00:23:49.600 --> 00:23:53.600]  當我很準確地做好老闆交代的事
[00:23:53.600 --> 00:23:56.600]  但見到同事卻沒有去做
[00:23:56.600 --> 00:23:59.600]  一次、兩次、三次都是這樣的時候
[00:23:59.600 --> 00:24:02.600]  我又應該怎樣去選擇呢?
[00:24:02.600 --> 00:24:05.600]  冷眼旁觀,事不關己?
[00:24:05.600 --> 00:24:11.600]  還是帶著善意去向同事做勸解?
[00:24:11.600 --> 00:24:14.600]  再不聽的話
[00:24:14.600 --> 00:24:17.600]  才是為了公平、公義
[00:24:17.600 --> 00:24:22.600]  而和老闆詳細地報告呢?
[00:24:22.600 --> 00:24:24.600]  大家頂姐妹
[00:24:24.600 --> 00:24:26.600]  可否給我一個提議
[00:24:26.600 --> 00:24:28.600]  應該怎樣做呢?
[00:24:28.600 --> 00:24:33.600]  不同性格立場
[00:24:33.600 --> 00:24:37.600]  會有不同處事的方式和決定
[00:24:37.600 --> 00:24:40.600]  加勒底人就在整個記載的事件裏
[00:24:40.600 --> 00:24:42.600]  其實只出現了一次
[00:24:42.600 --> 00:24:44.600]  對黃去報告
[00:24:44.600 --> 00:24:47.600]  但他們是一個重要的角色
[00:24:47.600 --> 00:24:49.600]  如果沒有他們去打這個報告
[00:24:49.600 --> 00:24:51.600]  這件事是不會出現的
[00:24:51.600 --> 00:24:55.600]  黃就可能不能夠再一次見到
[00:24:55.600 --> 00:24:57.600]  獨一真神的作為
[00:24:57.600 --> 00:25:01.600]  所以他們對三友刁難是重要的
[00:25:01.600 --> 00:25:05.600]  因為他們的刁難就成為了一個舞台
[00:25:05.600 --> 00:25:10.600]  給到三友可以顯出對神那種信靠的立場
[00:25:10.600 --> 00:25:16.600]  讓黃見到神是那位作王的獨一真神
[00:25:16.600 --> 00:25:20.600]  其實更加是讓三友在生命裏
[00:25:20.600 --> 00:25:22.600]  可以進入到另一個階梯
[00:25:22.600 --> 00:25:25.600]  另一個層次的機會
[00:25:25.600 --> 00:25:28.600]  可能因為不同的立場
[00:25:28.600 --> 00:25:30.600]  真的會遭遇到迫害
[00:25:30.600 --> 00:25:34.600]  甚至可能因為我們信神
[00:25:34.600 --> 00:25:38.600]  會被人用另一種眼光去看待
[00:25:38.600 --> 00:25:42.600]  但我們又可否用到另一種眼界
[00:25:42.600 --> 00:25:44.600]  當有事情在公司
[00:25:44.600 --> 00:25:47.600]  沒有事沒有過或者很順利的時候
[00:25:47.600 --> 00:25:48.600]  可以帶給我們平安
[00:25:48.600 --> 00:25:51.600]  帶給我們開心快樂的日子
[00:25:51.600 --> 00:25:53.600]  但我們都很清楚知道
[00:25:53.600 --> 00:25:56.600]  人生是不會永遠有順利的事
[00:25:56.600 --> 00:25:58.600]  遇到難的事情的時候
[00:25:58.600 --> 00:26:02.600]  其實我們可否看它為一次的機會
[00:26:02.600 --> 00:26:04.600]  一個好的機會
[00:26:04.600 --> 00:26:06.600]  讓我們去顯現出
[00:26:06.600 --> 00:26:10.600]  一直在聖經所學的生命樣式是怎樣
[00:26:10.600 --> 00:26:13.600]  進入到我們公司
[00:26:13.600 --> 00:26:16.600]  這種生命的樣式
[00:26:16.600 --> 00:26:18.600]  進入到我們公司生活裏
[00:26:18.600 --> 00:26:21.600]  同樣很重要的是
[00:26:21.600 --> 00:26:25.600]  讓其他人看見我們所相信的神
[00:26:25.600 --> 00:26:29.600]  是一位怎樣影響我們生命的上帝
[00:26:29.600 --> 00:26:33.600]  在裏面其實可能會吃虧
[00:26:33.600 --> 00:26:37.600]  又或者被人陷害、離棄
[00:26:37.600 --> 00:26:40.600]  甚或要被人付出更多
[00:26:40.600 --> 00:26:42.600]  卻未必有好的結果
[00:26:42.600 --> 00:26:45.600]  會感到受傷害
[00:26:45.600 --> 00:26:48.600]  會背沉重的十字架
[00:26:48.600 --> 00:26:52.600]  不知道大家會否曾經經歷過這些處境
[00:26:52.600 --> 00:26:55.600]  甚或現在就在這些處境裏
[00:26:55.600 --> 00:26:57.600]  但要知道
[00:26:57.600 --> 00:27:01.600]  面對的不是單單一個人面對
[00:27:01.600 --> 00:27:06.600]  主耶穌是否也在承受這種經歷
[00:27:06.600 --> 00:27:11.600]  而得到更大的救恩果效嗎
[00:27:11.600 --> 00:27:16.600]  這是我們相當重要的立場
[00:27:16.600 --> 00:27:21.600]  我相信在一個很落地的場景裏
[00:27:21.600 --> 00:27:23.600]  在你身處的地方
[00:27:23.600 --> 00:27:27.600]  能否藉著你自己成為一個燈台
[00:27:27.600 --> 00:27:31.600]  讓人看見基督的真光呢
[00:27:31.600 --> 00:27:33.600]  接著到第三點
[00:27:33.600 --> 00:27:40.600]  我們一起看看一群忠心事主的追隨者是怎樣的
[00:27:40.600 --> 00:27:43.600]  我們一起讀第十三至十八節
[00:27:43.600 --> 00:27:45.600]  準備起
[00:27:45.600 --> 00:27:53.600]  命令把撒德拉、米薩、阿伯尼哥帶過來
[00:27:53.600 --> 00:27:57.600]  他們就把這幾個人帶到王面前
[00:27:57.600 --> 00:28:00.600]  尼布格尼撒問他們說
[00:28:00.600 --> 00:28:03.600]  撒德拉、米薩、阿伯尼哥
[00:28:03.600 --> 00:28:05.600]  你們不侍奉我的神明
[00:28:05.600 --> 00:28:09.600]  不拜我所立的金像是真的嗎
[00:28:09.600 --> 00:28:12.600]  現在你們若準備好
[00:28:12.600 --> 00:28:19.600]  一聽見國、號、琴、室、三角琴、鼓和各樣樂器的聲音
[00:28:19.600 --> 00:28:22.600]  就俯伏拜我所造的像
[00:28:22.600 --> 00:28:24.600]  若不下拜
[00:28:24.600 --> 00:28:27.600]  必立刻永在烈火的搖鐘
[00:28:27.600 --> 00:28:32.600]  有那一個神明能救你們脫離我的手呢
[00:28:32.600 --> 00:28:36.600]  撒德拉、米薩、阿伯尼哥對王說
[00:28:36.600 --> 00:28:38.600]  尼布格尼撒
[00:28:38.600 --> 00:28:41.600]  這件事我們不必回答你
[00:28:41.600 --> 00:28:43.600]  即使如此
[00:28:43.600 --> 00:28:48.600]  我們所侍奉的神能將我們從烈火的搖鐘救出來
[00:28:48.600 --> 00:28:52.600]  王啊,他必救你我們脫離你的手
[00:28:52.600 --> 00:28:53.600]  即或不然
[00:28:53.600 --> 00:28:58.600]  王啊,你當知道我們絕不侍奉你的神明
[00:28:58.600 --> 00:29:01.600]  也不拜你所立的金像
[00:29:01.600 --> 00:29:07.600]  當一個要維持權益的上位者
[00:29:07.600 --> 00:29:11.600]  從各有立場的下屬收到報告
[00:29:11.600 --> 00:29:15.600]  指出有人公然不聽自己的指令
[00:29:15.600 --> 00:29:16.600]  那會怎樣呢
[00:29:16.600 --> 00:29:18.600]  當然是要做事
[00:29:18.600 --> 00:29:21.600]  第十三節形容尼布格尼撒
[00:29:21.600 --> 00:29:23.600]  知道之後大發烈怒
[00:29:23.600 --> 00:29:27.600]  王有這個表達可能是情緒上的表示
[00:29:27.600 --> 00:29:34.600]  和樣子亦是可以因為維護自己的權益而表達的一種態度
[00:29:34.600 --> 00:29:40.600]  他命令人將撒德拉、米薩、阿伯尼哥帶到面前
[00:29:40.600 --> 00:29:41.600]  第十四節
[00:29:41.600 --> 00:29:46.600]  問但爾利三友是否故意不聽他的命令而行
[00:29:46.600 --> 00:29:49.600]  這個問題可以理解到
[00:29:49.600 --> 00:29:54.600]  王並不是因為情緒充斥而發洩
[00:29:54.600 --> 00:29:57.600]  王首先要澄清有沒有這件事
[00:29:57.600 --> 00:30:01.600]  然後問三友是否故意違反
[00:30:01.600 --> 00:30:03.600]  第十五節
[00:30:03.600 --> 00:30:06.600]  更加給三友多一次機會
[00:30:06.600 --> 00:30:09.600]  重新服從王的命令
[00:30:09.600 --> 00:30:13.600]  如果再不聽就要接受懲罰
[00:30:13.600 --> 00:30:18.600]  可以見到王有步驟處理這件事
[00:30:18.600 --> 00:30:21.600]  縱然王是以武立國
[00:30:21.600 --> 00:30:25.600]  但同時亦是以禮服人
[00:30:25.600 --> 00:30:29.600]  維繫著掌弗分明的制度
[00:30:29.600 --> 00:30:33.600]  而這段說話最後的部分
[00:30:33.600 --> 00:30:35.600]  發出一個問題
[00:30:35.600 --> 00:30:40.600]  有哪一個神明能夠你們脫離我的手呢?
[00:30:40.600 --> 00:30:45.600]  就是表示所有事情都要掌控在王的手裏
[00:30:45.600 --> 00:30:51.600]  甚至連神明也不能夠在王的手裏搶人
[00:30:51.600 --> 00:30:54.600]  王這個問題將整件事推到
[00:30:54.600 --> 00:30:58.600]  不單單是下屬服從上司命令辦事
[00:30:58.600 --> 00:31:03.600]  亦是再一次挑戰猶太民族
[00:31:03.600 --> 00:31:05.600]  所跟隨唯一真神的主權
[00:31:05.600 --> 00:31:08.600]  是一個屬靈上的挑戰
[00:31:08.600 --> 00:31:10.600]  如果三友不服從
[00:31:10.600 --> 00:31:11.600]  如果三友服從
[00:31:11.600 --> 00:31:15.600]  就表明作為人的尼泊爾是高過
[00:31:15.600 --> 00:31:19.600]  勁過那位揀選以色列人
[00:31:19.600 --> 00:31:21.600]  成為子民的獨一真神
[00:31:21.600 --> 00:31:25.600]  是尼泊爾對三友
[00:31:25.600 --> 00:31:29.600]  發出一個生命當中很重要的挑戰
[00:31:29.600 --> 00:31:31.600]  聽不聽?
[00:31:31.600 --> 00:31:33.600]  跟不跟?
[00:31:33.600 --> 00:31:38.600]  聽和跟可以繼續得到王的重用
[00:31:38.600 --> 00:31:42.600]  起碼也保住現在的地位和人工
[00:31:42.600 --> 00:31:44.600]  可能心裏說
[00:31:44.600 --> 00:31:48.600]  我只是表面上承認去拜一拜
[00:31:48.600 --> 00:31:51.600]  但我仍然尊神為王
[00:31:51.600 --> 00:31:53.600]  或者我回去的時候
[00:31:53.600 --> 00:31:56.600]  去獻上一個兒子
[00:31:56.600 --> 00:32:00.600]  就可以保命又可以過關
[00:32:00.600 --> 00:32:04.600]  但我們知道
[00:32:04.600 --> 00:32:08.600]  但以你三友的選擇不是這樣
[00:32:08.600 --> 00:32:10.600]  不說猶自可
[00:32:10.600 --> 00:32:15.600]  一說對他們最重要的獨一真神
[00:32:15.600 --> 00:32:18.600]  也就是說不能妥協
[00:32:18.600 --> 00:32:22.600]  甚至立即直呼王的名字
[00:32:22.600 --> 00:32:24.600]  因為在那一刻
[00:32:24.600 --> 00:32:27.600]  三友的回應並不是單單代表自己
[00:32:27.600 --> 00:32:32.600]  而是關乎以色列獨一真神的名和神權
[00:32:32.600 --> 00:32:35.600]  所以清楚地表明立場
[00:32:35.600 --> 00:32:40.600]  這件事不需要向王說甚麼
[00:32:40.600 --> 00:32:42.600]  不必回答
[00:32:42.600 --> 00:32:44.600]  愚民的意思就是不會回轉
[00:32:44.600 --> 00:32:48.600]  也不會回應對他們的要求
[00:32:48.600 --> 00:32:51.600]  三友這個立場很堅定
[00:32:51.600 --> 00:32:54.600]  不會服侍跪拜金像
[00:32:54.600 --> 00:32:56.600]  當尼布格尼撒這個命令
[00:32:56.600 --> 00:32:59.600]  和他們信仰有衝突的時候
[00:32:59.600 --> 00:33:02.600]  他們選擇了持守信仰
[00:33:02.600 --> 00:33:05.600]  甚至願意犧牲求義
[00:33:05.600 --> 00:33:08.600]  以表他們對神的忠貞
[00:33:08.600 --> 00:33:12.600]  司奉耶和華是他們獨一的神
[00:33:12.600 --> 00:33:13.600]  獨一的主
[00:33:13.600 --> 00:33:15.600]  忠心不移
[00:33:15.600 --> 00:33:19.600]  所以上一句尼布格尼撒問這三友
[00:33:19.600 --> 00:33:24.600]  有哪一個神明能夠你脫離我的手呢?
[00:33:24.600 --> 00:33:27.600]  三友就直接了當回應
[00:33:27.600 --> 00:33:29.600]  一個人的生死
[00:33:29.600 --> 00:33:32.600]  其實不是在王的手裏
[00:33:32.600 --> 00:33:36.600]  就算下了要他們赴死的命令
[00:33:36.600 --> 00:33:40.600]  拯救的主權仍然在神的手中
[00:33:40.600 --> 00:33:44.600]  神自有方法去拯救他們脫離王的手
[00:33:44.600 --> 00:33:48.600]  因為神的能力永遠大於王的權力
[00:33:48.600 --> 00:33:51.600]  也就是說就算沒有神
[00:33:51.600 --> 00:33:54.600]  神沒有從火搖中救他們出來也好
[00:33:54.600 --> 00:33:57.600]  三友仍然願意視死如歸
[00:33:57.600 --> 00:33:59.600]  不會後悔
[00:33:59.600 --> 00:34:01.600]  用生命來抵抗
[00:34:01.600 --> 00:34:05.600]  不向巴比倫的敬拜偶像而屈服
[00:34:05.600 --> 00:34:08.600]  因為三友清楚知道全能的神
[00:34:08.600 --> 00:34:11.600]  是不允許他的子民
[00:34:11.600 --> 00:34:15.600]  用任何的方式去敬拜其他的偶像
[00:34:15.600 --> 00:34:18.600]  違反了最基本的屬靈信仰
[00:34:18.600 --> 00:34:23.600]  同時也與迦勒底人做出一個對比
[00:34:23.600 --> 00:34:27.600]  願意為他所信的神去寫明
[00:34:27.600 --> 00:34:29.600]  不會隨波逐流
[00:34:29.600 --> 00:34:35.600]  無論王基於什麼背後原因也好
[00:34:35.600 --> 00:34:37.600]  他指鹿為馬
[00:34:37.600 --> 00:34:39.600]  以金像為神
[00:34:39.600 --> 00:34:44.600]  要求神子去俯伏敬拜金像
[00:34:44.600 --> 00:34:47.600]  要彰顯他自己的權力
[00:34:47.600 --> 00:34:49.600]  但以三友來說
[00:34:49.600 --> 00:34:52.600]  作為盡忠的神子
[00:34:52.600 --> 00:34:54.600]  要他們好好做事
[00:34:54.600 --> 00:34:56.600]  出到成績沒有問題
[00:34:56.600 --> 00:34:58.600]  但要為了權謀
[00:34:58.600 --> 00:35:01.600]  而去挑戰他們所相信的獨一真神
[00:35:01.600 --> 00:35:04.600]  已經是跨過了他們的底線
[00:35:04.600 --> 00:35:06.600]  作為忠臣三友
[00:35:06.600 --> 00:35:09.600]  寧願選擇以死相諫
[00:35:09.600 --> 00:35:13.600]  為免王犯了驕傲狂妄的罪
[00:35:13.600 --> 00:35:15.600]  得罪了真神
[00:35:15.600 --> 00:35:17.600]  因為有智慧的人
[00:35:17.600 --> 00:35:18.600]  很容易就知道
[00:35:18.600 --> 00:35:21.600]  王在玩什麼把戲
[00:35:21.600 --> 00:35:23.600]  從另一個層面來說
[00:35:23.600 --> 00:35:25.600]  巴比倫可以統治一時
[00:35:25.600 --> 00:35:29.600]  但正如第二章所說
[00:35:29.600 --> 00:35:33.600]  以後另一個國必定會代替
[00:35:33.600 --> 00:35:37.600]  但耶和華是萬神之神
[00:35:37.600 --> 00:35:40.600]  萬王之王 萬主之主
[00:35:40.600 --> 00:35:46.600]  唯有獨一的真神才能配得生死相隨
[00:35:46.600 --> 00:35:48.600]  頂姐妹
[00:35:48.600 --> 00:35:52.600]  今天我們身處的職場裡
[00:35:52.600 --> 00:35:56.600]  當工作和自己的信仰有所衝突的時候
[00:35:56.600 --> 00:36:01.600]  又會怎樣選擇呢?
[00:36:01.600 --> 00:36:04.600]  我自己在職場裡
[00:36:04.600 --> 00:36:07.600]  在職場的日子都發生過兩件事
[00:36:07.600 --> 00:36:11.600]  是令我轉變我人生方向的重要經歷
[00:36:11.600 --> 00:36:15.600]  在這裡和大家分享當中的一件事
[00:36:15.600 --> 00:36:17.600]  或者大家聽完之後會覺得
[00:36:17.600 --> 00:36:19.600]  這些事常常在公司發生
[00:36:19.600 --> 00:36:22.600]  沒什麼特別
[00:36:22.600 --> 00:36:24.600]  但對我來說
[00:36:24.600 --> 00:36:28.600]  在裡面給了我很大的感受和反思
[00:36:28.600 --> 00:36:32.600]  在我工作十年的公司裡
[00:36:32.600 --> 00:36:34.600]  本來一切都很安定
[00:36:34.600 --> 00:36:39.600]  我直系的上司也是帶我出身的恩師
[00:36:39.600 --> 00:36:45.600]  當時我已經在部門裡第二第三的位置
[00:36:45.600 --> 00:36:48.600]  但後來我所工作的集團
[00:36:48.600 --> 00:36:51.600]  要發展一項新的大型業務
[00:36:51.600 --> 00:36:56.600]  這個業務對我的信仰有很大的衝擊
[00:36:56.600 --> 00:36:59.600]  所以我很快地表明立場
[00:36:59.600 --> 00:37:03.600]  我不會去新業務幫忙
[00:37:03.600 --> 00:37:06.600]  但這個新業務的發展
[00:37:06.600 --> 00:37:08.600]  公司很著重
[00:37:08.600 --> 00:37:10.600]  起初因為未能聘請人員
[00:37:10.600 --> 00:37:13.600]  所以有關IT的事情
[00:37:13.600 --> 00:37:16.600]  我需要參與其中
[00:37:16.600 --> 00:37:18.600]  當時聘請了另一位
[00:37:18.600 --> 00:37:20.600]  負責這個業務的高層
[00:37:20.600 --> 00:37:25.600]  來處理這個重心的發展業務
[00:37:25.600 --> 00:37:27.600]  不過因為這個新業務
[00:37:27.600 --> 00:37:33.600]  當時是一個很火爆的新業務
[00:37:33.600 --> 00:37:37.600]  這位高層大約在公司工作了半年後
[00:37:37.600 --> 00:37:40.600]  就過檔到另一間公司
[00:37:40.600 --> 00:37:43.600]  在發展的階段
[00:37:43.600 --> 00:37:46.600]  有一位重心的高層過檔
[00:37:46.600 --> 00:37:48.600]  我相信大家都不難估計
[00:37:48.600 --> 00:37:50.600]  是有多大的影響
[00:37:50.600 --> 00:37:53.600]  甚至包括將一些機密
[00:37:53.600 --> 00:37:56.600]  一些策略帶到另一間公司
[00:37:56.600 --> 00:37:59.600]  其中有關IT的事務
[00:37:59.600 --> 00:38:03.600]  是我和這位過檔的高層一起負責
[00:38:03.600 --> 00:38:06.600]  於是會發生什麼事?
[00:38:06.600 --> 00:38:08.600]  大家能否猜到?
[00:38:08.600 --> 00:38:12.600]  我就被大老闆召入房間
[00:38:12.600 --> 00:38:14.600]  召肺
[00:38:14.600 --> 00:38:18.600]  當我一進入大老闆房間的時候
[00:38:18.600 --> 00:38:21.600]  房門大大打開
[00:38:21.600 --> 00:38:23.600]  坐在外面的同事
[00:38:23.600 --> 00:38:25.600]  完全聽到我們的對話
[00:38:25.600 --> 00:38:29.600]  我心裏已經預計了不會好過
[00:38:29.600 --> 00:38:31.600]  但當我一進入房間
[00:38:31.600 --> 00:38:33.600]  站好之後
[00:38:33.600 --> 00:38:36.600]  老闆就劈頭一句
[00:38:36.600 --> 00:38:39.600]  你是否有份和過檔的高層
[00:38:39.600 --> 00:38:42.600]  合起來騙公司錢?
[00:38:42.600 --> 00:38:45.600]  這句劈頭的話
[00:38:45.600 --> 00:38:47.600]  再加上之後
[00:38:47.600 --> 00:38:50.600]  好幾句連續的粗口
[00:38:50.600 --> 00:38:53.600]  甚至我覺得在裏面
[00:38:53.600 --> 00:38:57.600]  有侮辱了我過生日的家人的成份
[00:38:57.600 --> 00:39:02.600]  當時我很忍住自己激動的情緒
[00:39:02.600 --> 00:39:06.600]  一句一句回應這位大老闆的問責
[00:39:06.600 --> 00:39:08.600]  在過程當中
[00:39:08.600 --> 00:39:12.600]  他有很真實的感受出現了
[00:39:12.600 --> 00:39:17.600]  侮辱、對自己誠信的質疑
[00:39:17.600 --> 00:39:20.600]  誣衊、踐踏
[00:39:20.600 --> 00:39:24.600]  全部在當時都出現在我心裏
[00:39:24.600 --> 00:39:28.600]  當然老闆問話
[00:39:28.600 --> 00:39:31.600]  就要很清楚地交代
[00:39:31.600 --> 00:39:33.600]  之後再加上
[00:39:33.600 --> 00:39:37.600]  我直系上司在之後的時間幫我解話
[00:39:37.600 --> 00:39:40.600]  最後還了我清白
[00:39:40.600 --> 00:39:43.600]  不過亦都因為這件事
[00:39:43.600 --> 00:39:47.600]  令我不用再去參與新的業務
[00:39:47.600 --> 00:39:49.600]  但這次的經歷
[00:39:49.600 --> 00:39:51.600]  我總結第一點
[00:39:51.600 --> 00:39:53.600]  是上帝給我很大的警醒
[00:39:53.600 --> 00:39:58.600]  不要去選擇做一些令上帝不起意的事情
[00:39:58.600 --> 00:40:01.600]  上帝同時亦都在用這件事
[00:40:01.600 --> 00:40:06.600]  很奇妙地將我帶離這個業務裏
[00:40:06.600 --> 00:40:09.600]  這是我第一個的總結
[00:40:09.600 --> 00:40:11.600]  第二就是讓我看得到
[00:40:11.600 --> 00:40:13.600]  在商界、職場裏面
[00:40:13.600 --> 00:40:16.600]  人性的一些嘴臉
[00:40:16.600 --> 00:40:18.600]  會令到我去想
[00:40:18.600 --> 00:40:21.600]  我是否想我人生的下半場
[00:40:21.600 --> 00:40:25.600]  繼續在玩這些職場遊戲呢?
[00:40:25.600 --> 00:40:29.600]  當然在職場裏面
[00:40:29.600 --> 00:40:31.600]  我們有句說話經常都說
[00:40:31.600 --> 00:40:33.600]  有這些經歷
[00:40:33.600 --> 00:40:35.600]  薪金是怎樣?
[00:40:35.600 --> 00:40:37.600]  薪金是包括的
[00:40:37.600 --> 00:40:40.600]  大家有沒有說過?
[00:40:40.600 --> 00:40:46.600]  但薪金真的可以包括對人性的扭曲?
[00:40:46.600 --> 00:40:50.600]  這是我開始反思的問題
[00:40:50.600 --> 00:40:53.600]  之後一段時間
[00:40:53.600 --> 00:40:55.600]  發生了第二件事
[00:40:55.600 --> 00:40:59.600]  令我再有更深的體會
[00:40:59.600 --> 00:41:03.600]  第二件事不能夠在這裏很詳細地和大家分享
[00:41:03.600 --> 00:41:05.600]  我不是這件事的當事人
[00:41:05.600 --> 00:41:08.600]  反而在這件事發生了之後
[00:41:08.600 --> 00:41:11.600]  我是其中一個的得益者
[00:41:11.600 --> 00:41:18.600]  但我卻不想再去接受職場所謂的生存之道
[00:41:18.600 --> 00:41:20.600]  之後沒多久
[00:41:20.600 --> 00:41:22.600]  我辭職了
[00:41:22.600 --> 00:41:25.600]  然後停了一年沒有工作
[00:41:25.600 --> 00:41:27.600]  在裏面尋問上帝
[00:41:27.600 --> 00:41:31.600]  我的下半場可以怎樣走呢?
[00:41:31.600 --> 00:41:34.600]  上帝在沒多久
[00:41:34.600 --> 00:41:37.600]  就帶我走上一條因電之路
[00:41:38.600 --> 00:41:41.600]  今天處身在職場的日子
[00:41:41.600 --> 00:41:45.600]  相信當中弟兄姊妹都處身在不同的位置
[00:41:45.600 --> 00:41:47.600]  我們今天說過
[00:41:47.600 --> 00:41:49.600]  作上位的
[00:41:49.600 --> 00:41:50.600]  亦都說過
[00:41:50.600 --> 00:41:52.600]  作共事的
[00:41:52.600 --> 00:41:53.600]  又或者
[00:41:53.600 --> 00:41:56.600]  我們怎樣去忠心
[00:41:56.600 --> 00:41:59.600]  做一個忠心的追隨者
[00:41:59.600 --> 00:42:03.600]  無論是做上司或者做下屬
[00:42:03.600 --> 00:42:05.600]  當我們有機會面對
[00:42:05.600 --> 00:42:07.600]  工作和自己的信仰
[00:42:07.600 --> 00:42:08.600]  有所衝突
[00:42:08.600 --> 00:42:10.600]  有挑戰的時候
[00:42:10.600 --> 00:42:12.600]  我們會怎樣選取呢?
[00:42:12.600 --> 00:42:14.600]  有一位神學家
[00:42:14.600 --> 00:42:17.600]  曾經作出一個禱告
[00:42:17.600 --> 00:42:19.600]  禱文是這樣說的
[00:42:19.600 --> 00:42:20.600]  主啊
[00:42:20.600 --> 00:42:23.600]  求祢賜我平靜
[00:42:23.600 --> 00:42:27.600]  去接受我不能改變的
[00:42:27.600 --> 00:42:30.600]  求祢賜我勇氣
[00:42:30.600 --> 00:42:33.600]  去改變我能夠改變的
[00:42:33.600 --> 00:42:36.600]  求祢賜我智慧
[00:42:36.600 --> 00:42:40.600]  去分辨甚麼是能夠改變的
[00:42:40.600 --> 00:42:43.600]  甚麼是不能改變的
[00:42:43.600 --> 00:42:45.600]  但以你三個朋友
[00:42:45.600 --> 00:42:46.600]  當然知道
[00:42:46.600 --> 00:42:48.600]  王要人去敬拜金像
[00:42:48.600 --> 00:42:51.600]  這個命令是不會改變的
[00:42:51.600 --> 00:42:54.600]  但上帝卻賜下聰明給他們
[00:42:54.600 --> 00:42:58.600]  更知道上帝是禁止百姓拜偶像
[00:42:58.600 --> 00:43:01.600]  他們沒有去祈求上帝
[00:43:01.600 --> 00:43:04.600]  去改變當時他們的處境
[00:43:04.600 --> 00:43:06.600]  反而是信服上帝
[00:43:06.600 --> 00:43:09.600]  在這個無間職場裏
[00:43:09.600 --> 00:43:12.600]  只選擇忠心侍奉耶和華
[00:43:12.600 --> 00:43:14.600]  平靜地接受
[00:43:14.600 --> 00:43:17.600]  和勇敢地站出來
[00:43:17.600 --> 00:43:20.600]  決心和上帝站在同一陣線
[00:43:20.600 --> 00:43:24.600]  絲毫沒有妥協的空間與地
[00:43:24.600 --> 00:43:26.600]  在我們處身職場
[00:43:26.600 --> 00:43:28.600]  是一個很重要的信念
[00:43:28.600 --> 00:43:31.600]  願以這個禱文
[00:43:31.600 --> 00:43:34.600]  亦是今天我們處身職場裏面
[00:43:34.600 --> 00:43:36.600]  面對挑戰的回應
[00:43:36.600 --> 00:43:38.600]  求主加力
[00:43:38.600 --> 00:43:39.600]  求上帝加力
[00:43:39.600 --> 00:43:41.600]  誠心所願
[00:43:41.600 --> 00:43:43.600]  讓我們一起去禱告
[00:43:43.600 --> 00:43:50.600]  掌管我們生命
[00:43:50.600 --> 00:43:54.600]  引領我們走過職場日子的父上帝
[00:43:54.600 --> 00:43:58.600]  職場實在是一個生命歷練的場景
[00:43:58.600 --> 00:44:01.600]  我們要在這個場地
[00:44:01.600 --> 00:44:04.600]  賺取生活所需要的金錢
[00:44:04.600 --> 00:44:06.600]  亦都需要在這個場地
[00:44:06.600 --> 00:44:10.600]  發展和磨練我們的專業和職務
[00:44:10.600 --> 00:44:12.600]  在這個場地
[00:44:12.600 --> 00:44:15.600]  有機會處身不同位置
[00:44:15.600 --> 00:44:18.600]  亦都會接觸不同的人
[00:44:18.600 --> 00:44:21.600]  去建立屬於我們自己的人際網絡
[00:44:21.600 --> 00:44:24.600]  但同時這個場地
[00:44:24.600 --> 00:44:27.600]  會面對很多真實的人性
[00:44:27.600 --> 00:44:31.600]  各種不同的人的價值觀和處事方式
[00:44:31.600 --> 00:44:34.600]  可能有人可以成為同路人
[00:44:34.600 --> 00:44:37.600]  就好像丹爾利和他三個朋友
