
[00:00:00.000 --> 00:00:03.880]  今天的題目是「你是一個如何的存在」
[00:15:56.080 --> 00:15:58.080]  小時候說髒話
[00:15:58.080 --> 00:16:00.280]  肯定被父母罵
[00:16:00.280 --> 00:16:00.880]  是嗎
[00:16:00.880 --> 00:16:02.680]  肯定被老師罵
[00:16:02.680 --> 00:16:03.880]  是嗎
[00:16:03.880 --> 00:16:06.080]  到了大學
[00:16:06.080 --> 00:16:06.680]  嘩
[00:16:06.680 --> 00:16:09.680]  每個人都說
[00:16:09.680 --> 00:16:12.680]  連講師也說
[00:16:12.680 --> 00:16:13.880]  那你又怎樣
[00:16:13.880 --> 00:16:15.280]  無所謂
[00:16:15.280 --> 00:16:17.480]  每個人都這樣說
[00:16:17.480 --> 00:16:20.080]  我們很容易不知不覺
[00:16:20.080 --> 00:16:22.480]  也被文化影響了
[00:16:22.480 --> 00:16:23.680]  甚至
[00:16:23.680 --> 00:16:25.680]  我也試過有人這樣跟我說
[00:16:25.680 --> 00:16:29.480]  聖經哪裏說不可以說髒話
[00:16:29.480 --> 00:16:31.080]  但你想想
[00:16:31.080 --> 00:16:32.080]  髒話的內容
[00:16:32.080 --> 00:16:34.080]  跟甚麼有關
[00:16:34.080 --> 00:16:35.680]  性有關
[00:16:35.680 --> 00:16:37.680]  性器官有關
[00:16:37.680 --> 00:16:40.480]  都是罵人的東西
[00:16:40.480 --> 00:16:41.680]  你很少聽過有人
[00:16:41.680 --> 00:16:43.280]  說一句髒話的內容
[00:16:43.280 --> 00:16:44.480]  他跟你說
[00:16:44.480 --> 00:16:46.280]  其實我真的不知道怎樣說髒話
[00:16:46.280 --> 00:16:48.080]  不過我嘗試
[00:16:48.080 --> 00:16:49.080]  是
[00:16:49.080 --> 00:16:50.680]  哈哈哈
[00:16:50.680 --> 00:16:53.480]  我的意思不是說我現在說髒話
[00:16:53.480 --> 00:16:55.080]  OK
[00:16:55.080 --> 00:16:56.680]  我不是很懂得語氣
[00:16:56.680 --> 00:16:57.880]  你明不明白
[00:16:57.880 --> 00:16:58.480]  是呀
[00:16:58.480 --> 00:17:00.680]  我很乖女
[00:17:00.680 --> 00:17:02.680]  我心裏說不敢
[00:17:02.680 --> 00:17:03.880]  口裏說
[00:17:03.880 --> 00:17:04.880]  我想說的是
[00:17:04.880 --> 00:17:06.680]  你沒見過人說髒話
[00:17:06.680 --> 00:17:08.680]  你這個人很壞
[00:17:08.680 --> 00:17:11.280]  你應該早點相信耶穌
[00:17:11.280 --> 00:17:12.080]  你明不明白
[00:17:12.080 --> 00:17:15.880]  不會有人在髒話裏夾雜這些字眼
[00:17:15.880 --> 00:17:18.480]  說髒話的字眼
[00:17:18.480 --> 00:17:20.080]  都是咒罵人
[00:17:20.080 --> 00:17:21.280]  是嗎
[00:17:21.280 --> 00:17:22.480]  你不會想罵一個人
[00:17:22.480 --> 00:17:23.080]  跟他說
[00:17:23.080 --> 00:17:25.680]  你最好生日每天都快樂
[00:17:25.680 --> 00:17:28.680]  你不會這樣說話
[00:17:28.680 --> 00:17:32.080]  你明不明白我說甚麼
[00:17:32.080 --> 00:17:32.880]  是嗎
[00:17:32.880 --> 00:17:34.680]  那些髒話的內容
[00:17:34.680 --> 00:17:37.280]  全部都是咒罵人
[00:17:37.280 --> 00:17:38.080]  是嗎
[00:17:38.080 --> 00:17:39.480]  惡毒罵人
[00:17:39.480 --> 00:17:41.680]  你不會看見一句髒話
[00:17:41.680 --> 00:17:43.280]  說你早點相信耶穌
[00:17:43.280 --> 00:17:45.280]  裏面夾雜的髒話
[00:17:45.280 --> 00:17:46.680]  你明不明白我說甚麼
[00:17:46.680 --> 00:17:48.080]  我又不能示範給你看
[00:17:48.080 --> 00:17:49.680]  OK
[00:17:49.680 --> 00:17:51.280]  你明白我說甚麼
[00:17:51.280 --> 00:17:52.680]  真的
[00:17:52.680 --> 00:17:54.280]  你再相信我們
[00:17:54.280 --> 00:17:56.680]  有時會否習慣了這個文化
[00:17:56.680 --> 00:17:59.480]  我們都覺得沒有問題
[00:17:59.480 --> 00:18:00.880]  會否人說我又說
[00:18:00.880 --> 00:18:02.080]  學校都是這樣說
[00:18:02.080 --> 00:18:04.680]  大學都是這樣說
[00:18:04.680 --> 00:18:05.280]  是嗎
[00:18:05.280 --> 00:18:10.480]  很容易被這個文化影響了
[00:18:10.480 --> 00:18:12.280]  當然
[00:18:12.280 --> 00:18:13.080]  有人問我
[00:18:13.080 --> 00:18:15.080]  聖經裏面哪有說過
[00:18:15.080 --> 00:18:17.080]  不可以說髒話
[00:18:17.080 --> 00:18:18.280]  但我真的想說
[00:18:18.280 --> 00:18:20.080]  聖經真的有說
[00:18:20.080 --> 00:18:23.280]  在《耳不鎖書》四章二十九節這樣說
[00:18:23.280 --> 00:18:26.280]  一句壞話也不可出口
[00:18:26.280 --> 00:18:29.880]  只要隨著需要說造就人的好話
[00:18:29.880 --> 00:18:32.480]  讓聽見的人得益處
[00:18:32.480 --> 00:18:34.880]  壞話的意思是
[00:18:34.880 --> 00:18:37.280]  品質卑劣
[00:18:37.280 --> 00:18:40.480]  惡的壞的說話
[00:18:40.480 --> 00:18:41.080]  看看
[00:18:41.080 --> 00:18:45.280]  我們不要因為這個文化
[00:18:45.280 --> 00:18:47.880]  不經意不經意影響了我們
[00:18:47.880 --> 00:18:49.480]  真的
[00:18:49.480 --> 00:18:51.680]  我知道你們有時忍不住
[00:18:51.680 --> 00:18:55.680]  連在我面前你都會說
[00:18:55.680 --> 00:18:57.880]  但真的是
[00:18:57.880 --> 00:19:00.680]  不要被世界文化影響了我們
[00:19:00.680 --> 00:19:02.280]  壓著自己舌頭
[00:19:02.280 --> 00:19:04.280]  一句壞話
[00:19:04.280 --> 00:19:06.280]  都不出口
[00:19:06.280 --> 00:19:08.680]  另外我又舉個例
[00:19:08.680 --> 00:19:10.480]  「分前行為」
[00:19:10.480 --> 00:19:14.280]  當然我相信大家不會做這件事
[00:19:14.280 --> 00:19:15.680]  我們自小就知道
[00:19:15.680 --> 00:19:16.680]  是不對的
[00:19:16.680 --> 00:19:19.080]  或者做Ghetto更加不會
[00:19:19.080 --> 00:19:20.280]  是否會守住這條線
[00:19:20.280 --> 00:19:23.080]  不過當人人都是這樣
[00:19:23.080 --> 00:19:23.480]  特別
[00:19:23.480 --> 00:19:24.080]  又是
[00:19:24.080 --> 00:19:26.480]  又用大學的例子
[00:19:26.480 --> 00:19:27.680]  嘩
[00:19:27.680 --> 00:19:29.480]  住宿舍很辛苦
[00:19:29.480 --> 00:19:29.880]  知不知道
[00:19:29.880 --> 00:19:32.480]  大英姐妹住宿舍
[00:19:32.480 --> 00:19:33.280]  你明不明白
[00:19:33.280 --> 00:19:34.280]  我見到你點頭
[00:19:34.280 --> 00:19:35.480]  你辛苦甚麼
[00:19:35.480 --> 00:19:36.080]  當然
[00:19:36.080 --> 00:19:37.480]  當然很辛苦
[00:19:37.480 --> 00:19:38.680]  我的宿舍
[00:19:38.680 --> 00:19:40.280]  今天又帶一個男生進來
[00:19:40.280 --> 00:19:41.080]  睡一晚
[00:19:41.080 --> 00:19:42.280]  明天又帶一個女生進來
[00:19:42.280 --> 00:19:43.480]  睡一晚
[00:19:43.480 --> 00:19:44.480]  你明不明白
[00:19:44.480 --> 00:19:46.880]  真的很困難
[00:19:46.880 --> 00:19:48.080]  是
[00:19:48.080 --> 00:19:48.880]  很難
[00:19:48.880 --> 00:19:50.680]  每個人都是這樣
[00:19:50.680 --> 00:19:52.480]  一拍拖就會上床
[00:19:52.480 --> 00:19:54.480]  一拍拖就會發生性行為
[00:19:54.480 --> 00:19:55.080]  是嗎
[00:19:55.080 --> 00:19:57.280]  當你的朋友問你
[00:19:57.280 --> 00:19:58.880]  你和你男朋友
[00:19:58.880 --> 00:19:59.880]  「揹了沒有」
[00:19:59.880 --> 00:20:00.480]  如果你說
[00:20:00.480 --> 00:20:01.080]  「沒有」
[00:20:01.080 --> 00:20:03.880]  「我們只是拍拖牽手」
[00:20:03.880 --> 00:20:05.880]  他怎樣看你
[00:20:05.880 --> 00:20:07.080]  可能覺得你很怪
[00:20:07.080 --> 00:20:08.680]  「不是吧」
[00:20:08.680 --> 00:20:11.480]  「拍拖沒有上過床」
[00:20:11.480 --> 00:20:13.880]  「你們沒有關係吧」
[00:20:13.880 --> 00:20:15.480]  是嗎
[00:20:15.480 --> 00:20:16.680]  可能這個世界
[00:20:16.680 --> 00:20:18.280]  對於精潔
[00:20:18.280 --> 00:20:19.280]  精粗
[00:20:19.280 --> 00:20:21.080]  都已經一文不值
[00:20:21.080 --> 00:20:23.080]  沒有人重視
[00:20:23.080 --> 00:20:23.680]  當然
[00:20:23.680 --> 00:20:25.080]  我都很信任大英姐妹
[00:20:25.080 --> 00:20:27.080]  可能我們仍然守住這條線
[00:20:27.080 --> 00:20:29.880]  但是會不會有機會令我們覺得
[00:20:29.880 --> 00:20:30.480]  咦
[00:20:30.480 --> 00:20:32.680]  我仍然是處男處女
[00:20:32.680 --> 00:20:35.880]  會不會是一件很羞恥的事
[00:20:35.880 --> 00:20:37.480]  會不會我都不敢告訴別人
[00:20:37.480 --> 00:20:39.280]  我沒有試過
[00:20:39.280 --> 00:20:41.480]  可能這些文化都在影響我們
[00:20:41.480 --> 00:20:46.680]  令我們都有這個不合理的思想
[00:20:46.680 --> 00:20:47.880]  是呀 大英姐妹
[00:20:47.880 --> 00:20:51.080]  基督徒是和世人不同的
[00:20:51.080 --> 00:20:53.080]  甚至我們教會
[00:20:53.080 --> 00:20:58.080]  恩福堂對於侍奉人員的要求很高
[00:20:58.080 --> 00:21:01.680]  我們不單止不可以有性行為
[00:21:01.680 --> 00:21:02.680]  性生活
[00:21:02.680 --> 00:21:06.880]  甚至我們都不會贊成一男一女去旅行
[00:21:06.880 --> 00:21:07.680]  大英姐妹
[00:21:07.680 --> 00:21:09.480]  我知道我這樣說
[00:21:09.480 --> 00:21:11.280]  你會不開心
[00:21:11.280 --> 00:21:12.880]  或者你會覺得
[00:21:12.880 --> 00:21:14.480]  令你冒犯了
[00:21:14.480 --> 00:21:15.280]  但是大英姐妹
[00:21:15.280 --> 00:21:17.280]  我希望你明白
[00:21:17.280 --> 00:21:19.080]  我不是要令你不開心
[00:21:19.080 --> 00:21:20.880]  我也不是要冒犯你
[00:21:20.880 --> 00:21:22.680]  而是我想保護你
[00:21:22.680 --> 00:21:24.480]  我也想你知道
[00:21:24.480 --> 00:21:25.880]  我們對侍奉人員
[00:21:25.880 --> 00:21:27.680]  對大英姐妹真的提高一線
[00:21:27.680 --> 00:21:29.280]  特別是侍奉人員
[00:21:29.280 --> 00:21:31.480]  我們真的再提高一條線
[00:21:31.480 --> 00:21:32.880]  我希望你們謹守
[00:21:32.880 --> 00:21:34.680]  我不是說你們每次去旅行
[00:21:34.680 --> 00:21:36.880]  就會發生性行為
[00:21:36.880 --> 00:21:38.680]  你們每次去旅行就會做不好的事
[00:21:38.680 --> 00:21:39.680]  不是
[00:21:39.680 --> 00:21:41.080]  但我希望你知道
[00:21:41.080 --> 00:21:42.680]  上帝對你有期望
[00:21:42.680 --> 00:21:44.480]  我們也對你有期望
[00:21:44.480 --> 00:21:45.480]  當然同樣
[00:21:45.480 --> 00:21:47.680]  不是因為我今天沒有侍奉在身
[00:21:47.680 --> 00:21:49.280]  我也可以什麼都做
[00:21:49.280 --> 00:21:50.280]  不是
[00:21:50.280 --> 00:21:51.880]  未有的侍奉大英姐妹
[00:21:51.880 --> 00:21:53.480]  我們仍然對你有期望
[00:21:53.480 --> 00:21:56.880]  希望有一天你也能夠參與服侍
[00:21:56.880 --> 00:21:58.080]  我們也對著
[00:21:58.080 --> 00:21:59.880]  很希望邀請你
[00:21:59.880 --> 00:22:02.280]  一同去服侍上帝
[00:22:02.280 --> 00:22:03.280]  真的,大英姐妹
[00:22:03.280 --> 00:22:04.880]  我希望你不要覺得
[00:22:04.880 --> 00:22:07.080]  教會有這麼多要求
[00:22:07.080 --> 00:22:08.680]  教會這麼嚴格
[00:22:08.680 --> 00:22:09.880]  不是
[00:22:09.880 --> 00:22:11.480]  我很想你知道的是
[00:22:11.480 --> 00:22:13.280]  基督徒和微信的人
[00:22:13.280 --> 00:22:15.880]  我們的線是不一樣的
[00:22:15.880 --> 00:22:18.280]  我們的標準是不一樣的
[00:22:18.280 --> 00:22:20.280]  就像保羅所說的一樣
[00:22:20.280 --> 00:22:21.680]  信徒的原則
[00:22:21.680 --> 00:22:24.680]  和世界的原則是不一樣的
[00:22:24.680 --> 00:22:26.280]  因為我們是一群
[00:22:26.280 --> 00:22:27.480]  屬神的人
[00:22:27.480 --> 00:22:29.280]  被神挑選的人
[00:22:29.280 --> 00:22:32.880]  我們不是一個屬世的人
[00:22:32.880 --> 00:22:34.680]  希望我們不要因為
[00:22:34.680 --> 00:22:36.080]  我自己想
[00:22:36.080 --> 00:22:39.080]  我就跟我的想法去做
[00:22:39.080 --> 00:22:41.080]  也不要因為我想
[00:22:41.080 --> 00:22:43.280]  而也讓我這個老我出來
[00:22:43.280 --> 00:22:45.880]  主導我的人生
[00:22:45.880 --> 00:22:48.280]  用世界的方法去做決定
[00:22:48.280 --> 00:22:53.080]  去做自己想做的事
[00:22:53.080 --> 00:22:54.480]  不過呢
[00:22:54.480 --> 00:22:57.880]  有時候世界的事真的很吸引
[00:22:57.880 --> 00:22:59.280]  我也很想做
[00:22:59.280 --> 00:23:01.080]  加上我的老我
[00:23:01.080 --> 00:23:03.080]  又來不及飄出來
[00:23:03.080 --> 00:23:04.280]  那怎麼辦呢
[00:23:04.280 --> 00:23:06.080]  我怎樣才能夠
[00:23:06.080 --> 00:23:07.880]  成為一個活出信仰
[00:23:07.880 --> 00:23:11.080]  活出基督的存在呢
[00:23:11.080 --> 00:23:15.880]  第四節一開始就有一個連接詞
[00:23:15.880 --> 00:23:19.880]  DE應該是讀爹吧
[00:23:19.880 --> 00:23:20.880]  這是原文
[00:23:20.880 --> 00:23:22.480]  這個連接詞是說
[00:23:22.480 --> 00:23:24.280]  上面的部分和下面的部分
[00:23:24.280 --> 00:23:26.080]  有一個很大的對比
[00:23:26.080 --> 00:23:27.280]  一節三節
[00:23:27.280 --> 00:23:28.680]  他就說我的舊我
[00:23:28.680 --> 00:23:30.080]  多差多差多差
[00:23:30.080 --> 00:23:32.880]  甚至信徒都在不知不覺裡
[00:23:32.880 --> 00:23:34.880]  都活在舊我的生活裡
[00:23:34.880 --> 00:23:35.880]  現在就說一下
[00:23:35.880 --> 00:23:37.280]  下面的部分就說一下
[00:23:37.280 --> 00:23:39.080]  怎樣可以活出信仰呢
[00:23:39.080 --> 00:23:41.080]  怎樣可以活出基督呢
[00:23:41.080 --> 00:23:43.880]  一開始就提到神的大愛
[00:23:43.880 --> 00:23:46.280]  簡單來說就是普通的愛
[00:23:46.280 --> 00:23:47.680]  其實原文很有趣
[00:23:47.680 --> 00:23:48.880]  原文的大愛是說
[00:23:48.880 --> 00:23:49.880]  有many這個字
[00:23:49.880 --> 00:23:50.880]  就是many love
[00:23:50.880 --> 00:23:52.880]  很多很多愛
[00:23:52.880 --> 00:23:55.680]  而神的愛是出於神的憐憫
[00:23:55.680 --> 00:23:56.880]  而神的憐憫
[00:23:56.880 --> 00:23:58.880]  或者憐憫這個字是指
[00:23:58.880 --> 00:24:00.880]  對那些處在
[00:24:00.880 --> 00:24:03.280]  身處困苦中的人
[00:24:03.280 --> 00:24:05.280]  表露同情的心懷
[00:24:05.280 --> 00:24:07.280]  而這個同情
[00:24:07.280 --> 00:24:09.680]  其實本身是不配得的
[00:24:09.680 --> 00:24:13.680]  但是我願意去表達對他的同情
[00:24:13.680 --> 00:24:16.680]  其實神的愛真的很大
[00:24:16.680 --> 00:24:18.680]  大家可以思考一下
[00:24:18.680 --> 00:24:20.280]  神的兒子
[00:24:20.280 --> 00:24:22.080]  或者神的愛大到
[00:24:22.080 --> 00:24:23.680]  他會給他的兒子
[00:24:23.680 --> 00:24:25.680]  猜他的兒子來到這個世界
[00:24:25.680 --> 00:24:27.680]  為你釘十字架
[00:24:27.680 --> 00:24:29.680]  為你受苦受死
[00:24:29.680 --> 00:24:31.280]  復活升天
[00:24:31.280 --> 00:24:32.680]  而我這個罪人
[00:24:32.680 --> 00:24:34.680]  其實我真的不配得
[00:24:34.680 --> 00:24:36.680]  真的得救這件事
[00:24:36.680 --> 00:24:38.280]  生命夢拯救這件事
[00:24:38.280 --> 00:24:38.680]  真的是一個夢
[00:24:38.680 --> 00:24:40.680]  是一個很大的憐憫
[00:24:40.680 --> 00:24:44.680]  並且這是一個很大的恩典
[00:24:44.680 --> 00:24:47.680]  因為我們什麼都沒有做過
[00:24:47.680 --> 00:24:48.680]  在第七第八節這樣說
[00:24:48.680 --> 00:24:50.680]  這是神極豐富的恩典
[00:24:50.680 --> 00:24:52.680]  不是出於行為
[00:24:52.680 --> 00:24:54.680]  我不是做什麼好事
[00:24:54.680 --> 00:24:56.680]  令上帝看中我
[00:24:56.680 --> 00:24:58.680]  賜給我救恩
[00:24:58.680 --> 00:24:59.680]  不是的
[00:24:59.680 --> 00:25:01.680]  一切都是恩典
[00:25:01.680 --> 00:25:02.680]  弟兄姊妹
[00:25:02.680 --> 00:25:04.680]  你知不知道什麼叫恩典
[00:25:04.680 --> 00:25:08.680]  你上班
[00:25:08.680 --> 00:25:10.680]  然後老闆出糧給你
[00:25:10.680 --> 00:25:12.680]  這個不是叫恩典
[00:25:12.680 --> 00:25:14.680]  你上班
[00:25:14.680 --> 00:25:16.680]  你老闆出糧給你
[00:25:16.680 --> 00:25:18.680]  這個是應份的
[00:25:18.680 --> 00:25:21.680]  如果少出一元給你
[00:25:21.680 --> 00:25:22.680]  你也要追一下他
[00:25:22.680 --> 00:25:23.680]  知不知道
[00:25:23.680 --> 00:25:25.680]  但是
[00:25:25.680 --> 00:25:27.680]  如果
[00:25:27.680 --> 00:25:29.680]  你整天不上班
[00:25:29.680 --> 00:25:32.680]  一上班就做錯事
[00:25:32.680 --> 00:25:35.680]  又害公司虧大錢
[00:25:35.680 --> 00:25:37.680]  還趕走了幾個大客
[00:25:37.680 --> 00:25:40.680]  但是老闆不罵你
[00:25:40.680 --> 00:25:43.680]  還每個月準時出糧給你
[00:25:43.680 --> 00:25:47.680]  年尾還要出六個月的花紅給你
[00:25:47.680 --> 00:25:48.680]  還跟你說
[00:25:48.680 --> 00:25:50.680]  接下來我升你職
[00:25:50.680 --> 00:25:51.680]  加你人工
[00:25:51.680 --> 00:25:52.680]  還稱讚你
[00:25:52.680 --> 00:25:53.680]  聰明
[00:25:53.680 --> 00:25:54.680]  用心做
[00:25:54.680 --> 00:25:56.680]  我看好你
[00:25:56.680 --> 00:26:00.680]  這些就是叫恩典
[00:26:00.680 --> 00:26:02.680]  知不知道
[00:26:02.680 --> 00:26:04.680]  這些就是叫恩典
[00:26:04.680 --> 00:26:06.680]  可能你說
[00:26:06.680 --> 00:26:08.680]  很瘋狂
[00:26:08.680 --> 00:26:09.680]  怎麼會發生
[00:26:09.680 --> 00:26:10.680]  你們也笑了
[00:26:10.680 --> 00:26:11.680]  聽完之後
[00:26:11.680 --> 00:26:12.680]  你也會覺得
[00:26:12.680 --> 00:26:14.680]  其實你老闆在笑你
[00:26:14.680 --> 00:26:15.680]  是不是
[00:26:15.680 --> 00:26:17.680]  整件事很瘋狂
[00:26:17.680 --> 00:26:19.680]  但是耶穌基督的愛
[00:26:19.680 --> 00:26:21.680]  耶穌基督的救恩就是這麼厲害
[00:26:21.680 --> 00:26:24.680]  並且真真實實發生在生命裡面
[00:26:24.680 --> 00:26:26.680]  你想一下
[00:26:26.680 --> 00:26:27.680]  我們原本是什麼
[00:26:27.680 --> 00:26:29.680]  一個罪人
[00:26:29.680 --> 00:26:31.680]  做壞事得罪神
[00:26:31.680 --> 00:26:32.680]  令神蒙羞
[00:26:32.680 --> 00:26:36.680]  破壞神的原本創造的計劃
[00:26:36.680 --> 00:26:39.680]  但是天父仍然赐下救恩
[00:26:39.680 --> 00:26:41.680]  你憑信就得救
[00:26:41.680 --> 00:26:42.680]  將你的地位提升
[00:26:42.680 --> 00:26:44.680]  成為神的子女
[00:26:44.680 --> 00:26:46.680]  得到天父的祝福與看顧
[00:26:46.680 --> 00:26:48.680]  將來也承受永恆的產業
[00:26:48.680 --> 00:26:51.680]  也給機會我們在地上服侍他
[00:26:51.680 --> 00:26:52.680]  成為見證人
[00:26:52.680 --> 00:26:55.680]  將來在天間能夠得賞賜
[00:26:55.680 --> 00:26:56.680]  是啊
[00:26:56.680 --> 00:26:58.680]  原來這麼瘋狂的事
[00:26:58.680 --> 00:27:01.680]  今天也發生在你和我的身上
[00:27:01.680 --> 00:27:03.680]  你跟隔壁的人說
[00:27:03.680 --> 00:27:05.680]  You are so crazy
[00:27:05.680 --> 00:27:09.680]  是啊
[00:27:09.680 --> 00:27:10.680]  真的
[00:27:10.680 --> 00:27:12.680]  這麼瘋狂的事
[00:27:12.680 --> 00:27:15.680]  就發生在你和我的生命裡面
[00:27:15.680 --> 00:27:18.680]  一個白白的恩典
[00:27:18.680 --> 00:27:21.680]  就在你和我的生命出現
[00:27:21.680 --> 00:27:24.680]  當我一路看經文的時候
[00:27:24.680 --> 00:27:25.680]  我覺得有點奇怪
[00:27:25.680 --> 00:27:27.680]  到了這裡的時候
[00:27:27.680 --> 00:27:31.680]  保羅為什麼要提神的愛和恩典呢?
[00:27:31.680 --> 00:27:33.680]  剛才說的是什麼?
[00:27:33.680 --> 00:27:35.680]  那個老我經常出現
[00:27:35.680 --> 00:27:38.680]  搞得我好像以前未信主一樣
[00:27:38.680 --> 00:27:39.680]  做一些壞事
[00:27:39.680 --> 00:27:41.680]  為什麼不直接說
[00:27:41.680 --> 00:27:43.680]  作為一個基督徒
[00:27:43.680 --> 00:27:45.680]  不應該跟隨世界
[00:27:45.680 --> 00:27:46.680]  作為一個基督徒
[00:27:46.680 --> 00:27:48.680]  應該要怎樣怎樣
[00:27:48.680 --> 00:27:50.680]  將基督徒的行為準則
[00:27:50.680 --> 00:27:51.680]  To do list
[00:27:51.680 --> 00:27:52.680]  Do and don't
[00:27:52.680 --> 00:27:54.680]  一項一項列出來
[00:27:54.680 --> 00:27:56.680]  接著去做
[00:27:56.680 --> 00:27:58.680]  不是這樣清楚一點嗎?
[00:27:58.680 --> 00:28:02.680]  為什麼不列出一些規矩要求
[00:28:02.680 --> 00:28:04.680]  叫我們去跟
[00:28:04.680 --> 00:28:06.680]  成為一個跟隨基督的人
[00:28:06.680 --> 00:28:10.680]  為什麼要提愛和恩典呢?
[00:28:10.680 --> 00:28:13.680]  我相信保羅這麼寫
[00:28:13.680 --> 00:28:14.680]  因為他很知道
[00:28:14.680 --> 00:28:16.680]  一個信徒
[00:28:16.680 --> 00:28:18.680]  如果不能夠體會
[00:28:18.680 --> 00:28:19.680]  或者不夠體會
[00:28:19.680 --> 00:28:21.680]  神的愛和恩典
[00:28:21.680 --> 00:28:23.680]  他根本很難做出一個
[00:28:23.680 --> 00:28:27.680]  選擇離開世界的決定
[00:28:27.680 --> 00:28:31.680]  第十節他說什麼呢?
[00:28:31.680 --> 00:28:34.680]  他說神在基督裏創造我們
[00:28:34.680 --> 00:28:36.680]  預備我們行善
[00:28:36.680 --> 00:28:39.680]  很希望我們是walk in truth
[00:28:39.680 --> 00:28:41.680]  但要行出來
[00:28:41.680 --> 00:28:46.680]  首先很需要體會神的愛和恩典
[00:28:46.680 --> 00:28:49.680]  如果我們不夠體會神怎樣愛我
[00:28:49.680 --> 00:28:51.680]  不夠體會神的恩典
[00:28:51.680 --> 00:28:52.680]  是多麼大
[00:28:52.680 --> 00:28:53.680]  淋到我們身上
[00:28:53.680 --> 00:28:56.680]  我們是不會選擇去跟隨他
[00:28:56.680 --> 00:29:00.680]  我們不會選擇想離開世界
[00:29:00.680 --> 00:29:02.680]  頂姐妹
[00:29:02.680 --> 00:29:05.680]  你體會過耶穌基督的愛嗎?
[00:29:05.680 --> 00:29:08.680]  什麼時候?
[00:29:08.680 --> 00:29:11.680]  上次你欣賞耶穌基督的愛
[00:29:11.680 --> 00:29:13.680]  被他深深感動的時候
[00:29:13.680 --> 00:29:16.680]  是什麼時候?
[00:29:16.680 --> 00:29:18.680]  如果你從來都沒有經驗過上帝的愛
[00:29:18.680 --> 00:29:20.680]  或者經驗過耶穌基督的愛
[00:29:20.680 --> 00:29:23.680]  或者這個體會已經很久之前
[00:29:23.680 --> 00:29:25.680]  十多年前的話
[00:29:25.680 --> 00:29:27.680]  我鼓勵你祈禱吧,頂姐妹
[00:29:27.680 --> 00:29:29.680]  跟耶穌說
[00:29:29.680 --> 00:29:31.680]  我想再次體會祢的愛
[00:29:31.680 --> 00:29:32.680]  我想體會祢的愛
[00:29:32.680 --> 00:29:34.680]  讓我經驗祢的愛
[00:29:34.680 --> 00:29:36.680]  我們很需要體會耶穌的愛
[00:29:36.680 --> 00:29:41.680]  否則我們不能夠作出一個選擇去跟隨祂
[00:29:41.680 --> 00:29:43.680]  上兩個星期
[00:29:43.680 --> 00:29:47.680]  X團契和REACT團契都退休
[00:29:47.680 --> 00:29:50.680]  雖然天氣未必那麼好
[00:29:50.680 --> 00:29:54.680]  但感恩我們有時間安靜在神的面前
[00:29:54.680 --> 00:29:57.680]  相信安靜在神的面前真的很重要
[00:29:57.680 --> 00:30:01.680]  因為每一天都有很多東西衝過來我們的腦裡
[00:30:01.680 --> 00:30:03.680]  很多東西都殺在身上
[00:30:03.680 --> 00:30:06.680]  整個腦裡就好像有很多條死線要處理
[00:30:06.680 --> 00:30:08.680]  腦裡塞了很多東西
[00:30:08.680 --> 00:30:10.680]  究竟什麼東西要完成呢?
[00:30:10.680 --> 00:30:11.680]  什麼時候是定期呢?
[00:30:11.680 --> 00:30:13.680]  我要先完成什麼呢?
[00:30:13.680 --> 00:30:17.680]  腦裡很亂的塞滿了
[00:30:17.680 --> 00:30:20.680]  有時候我們都會有很多事情煩惱
[00:30:20.680 --> 00:30:23.680]  當我們煩惱、忙碌、有很多困難的時候
[00:30:23.680 --> 00:30:26.680]  其實我的腦餓又很容易出現
[00:30:26.680 --> 00:30:30.680]  又很想用自己的方法去處理事情
[00:30:30.680 --> 00:30:32.680]  所以我們真的要學習安靜
[00:30:32.680 --> 00:30:33.680]  去退休
[00:30:33.680 --> 00:30:36.680]  退休並不是神秘主義
[00:30:36.680 --> 00:30:39.680]  退休是靜在神的面前
[00:30:39.680 --> 00:30:41.680]  當你靜在神的面前
[00:30:41.680 --> 00:30:43.680]  透過經文、透過詩歌
[00:30:43.680 --> 00:30:45.680]  讓我們回到神的面前
[00:30:45.680 --> 00:30:47.680]  做一次體會祂的同在
[00:30:47.680 --> 00:30:49.680]  我們的思緒真的可以停一停
[00:30:49.680 --> 00:30:52.680]  不再被工作、家裡的事情煩擾
[00:30:52.680 --> 00:30:54.680]  衝擊著我們的腦
[00:30:54.680 --> 00:30:57.680]  當我們做一次體會
[00:30:57.680 --> 00:31:01.680]  耶穌是平靜風浪的各位神
[00:31:01.680 --> 00:31:07.680]  耶穌能不能夠平靜我的風浪呢?
[00:31:07.680 --> 00:31:11.680]  或者當我知道耶穌是平靜風浪的神的時候
[00:31:11.680 --> 00:31:14.680]  祂今天是不是也在平靜我的心呢?
[00:31:14.680 --> 00:31:19.680]  我們是否相信祂也能夠平靜我們內心的風浪呢?
[00:31:19.680 --> 00:31:22.680]  又或者耶穌基督是復活的主
[00:31:22.680 --> 00:31:24.680]  祂沒有大能的
[00:31:24.680 --> 00:31:26.680]  祂有什麼是幫不了我呢?
[00:31:26.680 --> 00:31:30.680]  讓我們的心真的能夠多一份的平安
[00:31:30.680 --> 00:31:32.680]  多一份的安穩
