
[00:00:00.000 --> 00:00:03.840]  各位電影節目的朋友們,大家好
[00:22:02.720 --> 00:22:06.240]  去參與教會的短宣
[00:22:06.240 --> 00:22:07.520]  去哪裡呢
[00:22:07.520 --> 00:22:11.040]  就是去非洲的肯亞
[00:22:11.040 --> 00:22:12.320]  去很遠
[00:22:12.320 --> 00:22:13.840]  然後
[00:22:13.840 --> 00:22:15.040]  我姐姐
[00:22:15.040 --> 00:22:16.480]  我和我姐姐一起去教會
[00:22:16.480 --> 00:22:17.280]  我姐姐說
[00:22:17.280 --> 00:22:19.040]  哇 一定要參加
[00:22:19.040 --> 00:22:20.640]  她說去旅行
[00:22:20.640 --> 00:22:22.640]  都很難去這些地方
[00:22:22.640 --> 00:22:24.080]  你一旦去旅行
[00:22:24.080 --> 00:22:25.760]  然後去這個短宣
[00:22:25.760 --> 00:22:26.960]  那就很適合了
[00:22:26.960 --> 00:22:28.640]  又可以和弟兄姊妹一起
[00:22:28.640 --> 00:22:32.640]  又去一個那麼特別的地方
[00:22:32.640 --> 00:22:35.840]  如是者她真的去了
[00:22:35.840 --> 00:22:37.760]  我們一群人一起去
[00:22:37.760 --> 00:22:40.000]  去到
[00:22:40.000 --> 00:22:43.760]  在非洲肯亞裏面
[00:22:43.760 --> 00:22:45.920]  我們去了一個比較
[00:22:45.920 --> 00:22:48.800]  其實非洲肯亞某些地方
[00:22:48.800 --> 00:22:50.800]  城市都不是很先進
[00:22:50.800 --> 00:22:54.400]  但我們就去一些很荒野的地方
[00:22:54.400 --> 00:22:56.400]  去探一個宣教士
[00:22:56.400 --> 00:22:58.800]  探的時候
[00:22:58.800 --> 00:23:00.800]  有一個聚餐
[00:23:00.800 --> 00:23:04.320]  突然間我聽到我姐姐在叫
[00:23:04.320 --> 00:23:05.920]  哎呀
[00:23:05.920 --> 00:23:07.200]  叫什麼呢
[00:23:07.200 --> 00:23:09.200]  然後她就
[00:23:09.200 --> 00:23:12.320]  見到有個蠍子在旁邊
[00:23:12.320 --> 00:23:17.600]  然後就好像被香點了一下
[00:23:17.600 --> 00:23:19.600]  就叮了她一下
[00:23:19.600 --> 00:23:21.200]  她就很害怕
[00:23:21.200 --> 00:23:24.400]  會不會是死在這裏呢
[00:23:24.400 --> 00:23:26.400]  然後
[00:23:26.400 --> 00:23:28.800]  當然後來沒事了
[00:23:28.800 --> 00:23:30.480]  她回到香港
[00:23:30.480 --> 00:23:32.800]  但她在這個過程裏面
[00:23:32.800 --> 00:23:34.800]  又經歷到一樣的事情
[00:23:34.800 --> 00:23:37.360]  就是經歷到弟兄姊妹的關心
[00:23:37.360 --> 00:23:38.800]  經歷到弟兄姊妹的愛
[00:23:38.800 --> 00:23:41.520]  更加經歷到一樣的事情
[00:23:41.520 --> 00:23:45.360]  就是原來宣教士在這個荒野的地方
[00:23:45.360 --> 00:23:47.360]  其實他們真的擺上了很多
[00:23:47.360 --> 00:23:49.040]  這個是她自己的體驗
[00:23:49.040 --> 00:23:52.480]  有時候我們去參與服侍的時候
[00:23:52.480 --> 00:23:56.080]  我們有時候未必是很清楚
[00:23:56.080 --> 00:23:59.680]  但是我們在一個參與的過程裏面
[00:23:59.680 --> 00:24:02.880]  其實又讓我們在當中
[00:24:02.880 --> 00:24:05.680]  來明白
[00:24:05.680 --> 00:24:07.040]  或者去知道
[00:24:07.040 --> 00:24:09.280]  其實我們在一個信仰上
[00:24:09.280 --> 00:24:10.880]  可以在行動裏面
[00:24:10.880 --> 00:24:12.640]  來成長
[00:24:12.640 --> 00:24:15.840]  去認識我們的上帝
[00:24:15.840 --> 00:24:18.480]  我一開始的時候就說
[00:24:18.480 --> 00:24:22.720]  當我身邊的人知道我是基督徒的時候
[00:24:22.720 --> 00:24:24.320]  那個反應是怎樣的
[00:24:24.320 --> 00:24:25.840]  吓
[00:24:25.840 --> 00:24:29.520]  這個「吓」是包括我媽的
[00:24:29.520 --> 00:24:31.520]  那
[00:24:31.520 --> 00:24:32.960]  那
[00:24:32.960 --> 00:24:34.800]  那當然「吓」了
[00:24:34.800 --> 00:24:37.200]  她很認識我的嘛
[00:24:37.200 --> 00:24:40.800]  知道我有多乖
[00:24:40.800 --> 00:24:42.320]  但是呢
[00:24:42.320 --> 00:24:44.880]  有一樣的事情
[00:24:44.880 --> 00:24:48.080]  在她的
[00:24:48.080 --> 00:24:51.600]  在我回教會的經歷裏面
[00:24:51.600 --> 00:24:54.000]  是讓她覺得
[00:24:54.000 --> 00:24:56.400]  這個神是真的又新又活的
[00:24:56.400 --> 00:24:57.600]  不複雜的
[00:24:57.600 --> 00:24:58.960]  很簡單
[00:24:58.960 --> 00:25:00.720]  我做了什麼呢
[00:25:00.720 --> 00:25:03.440]  就是回教會很早回來
[00:25:03.440 --> 00:25:05.040]  然後她說
[00:25:05.040 --> 00:25:08.080]  嘩 為什麼這個人可以這麼早起床
[00:25:08.080 --> 00:25:12.000]  因為我星期天的時間會怎樣的
[00:25:12.000 --> 00:25:14.800]  睡到不知道幾點鐘
[00:25:14.800 --> 00:25:16.560]  隨著那個年齡
[00:25:16.560 --> 00:25:18.480]  由初中到高中的時候
[00:25:18.480 --> 00:25:20.080]  然後到大學的時候
[00:25:20.080 --> 00:25:21.760]  然後就越睡越晚
[00:25:21.760 --> 00:25:26.560]  去到差不多下午的時候才起床
[00:25:26.560 --> 00:25:28.560]  那麼
[00:25:28.560 --> 00:25:30.720]  在我
[00:25:30.720 --> 00:25:34.640]  真的很認真去回教會的時候
[00:25:34.640 --> 00:25:36.800]  我的行動
[00:25:36.800 --> 00:25:40.480]  是讓我的家人都去認識到
[00:25:40.480 --> 00:25:42.800]  這個信仰的真實
[00:25:42.800 --> 00:25:44.240]  或者是這樣說
[00:25:44.240 --> 00:25:48.080]  其實我在我的信仰的歷程裏面
[00:25:48.080 --> 00:25:51.840]  一路去
[00:25:51.840 --> 00:25:53.280]  經歷被人「吓」
[00:25:53.280 --> 00:25:54.800]  你也是基督徒
[00:25:54.800 --> 00:25:57.680]  就是說我的行動是怎樣的
[00:25:57.680 --> 00:26:00.080]  看不出來 是不是
[00:26:00.080 --> 00:26:01.840]  到我身邊的人
[00:26:01.840 --> 00:26:04.560]  見到或者是我媽媽最認識我的位置
[00:26:04.560 --> 00:26:06.000]  都會覺得
[00:26:06.000 --> 00:26:08.960]  你也有這樣的轉變
[00:26:08.960 --> 00:26:14.880]  我相信在我們這個信仰裏面
[00:26:14.880 --> 00:26:17.360]  其實我們身邊的人
[00:26:17.360 --> 00:26:20.080]  或者知道你是一個基督徒的時候
[00:26:20.080 --> 00:26:22.640]  其實他們都會對你
[00:26:22.640 --> 00:26:26.720]  有一些想法的
[00:26:26.720 --> 00:26:27.840]  但當我們
[00:26:27.840 --> 00:26:29.440]  如果我們平時習慣了
[00:26:29.440 --> 00:26:32.080]  信仰和行動
[00:26:32.080 --> 00:26:34.640]  是有這個脫勾的時候
[00:26:34.640 --> 00:26:37.600]  其實我沒有理會過我們的行動的時候
[00:26:37.600 --> 00:26:39.520]  其實
[00:26:39.520 --> 00:26:43.360]  你猜他們會覺得基督徒是怎樣的
[00:26:43.360 --> 00:26:45.280]  不外如是
[00:26:45.280 --> 00:26:49.200]  你的信仰其實不外如是
[00:26:49.200 --> 00:26:50.400]  但當你
[00:26:50.400 --> 00:26:53.440]  其實不是要做一些驚天動地的事情
[00:26:53.440 --> 00:26:55.040]  其實當你的生命
[00:26:55.040 --> 00:26:58.160]  是真的在那個轉變裏面的時候
[00:26:58.160 --> 00:27:01.360]  其實身邊的人就看得見
[00:27:01.360 --> 00:27:04.000]  看得見你的信仰是真實的
[00:27:04.000 --> 00:27:06.960]  當你的生命經歷改變的時候
[00:27:06.960 --> 00:27:08.240]  所以為什麼要這樣去說
[00:27:08.240 --> 00:27:10.720]  為什麼雅各很強調就是
[00:27:10.720 --> 00:27:12.240]  信心沒有行為是死的
[00:27:12.240 --> 00:27:13.920]  到最後他都要去說就是
[00:27:13.920 --> 00:27:16.240]  身體沒有靈魂是死的
[00:27:16.240 --> 00:27:18.080]  信心沒有行為也是死的
[00:27:18.080 --> 00:27:20.320]  說了三次
[00:27:20.320 --> 00:27:21.840]  說了三次
[00:27:21.840 --> 00:27:23.760]  信心沒有行為是死的
[00:27:23.760 --> 00:27:26.960]  其實今天我們要留意
[00:27:26.960 --> 00:27:29.360]  其實我們
[00:27:29.360 --> 00:27:31.360]  現在的生活
[00:27:31.360 --> 00:27:33.520]  我們的行為
[00:27:33.520 --> 00:27:37.040]  其實其他人怎麼看的呢
[00:27:37.040 --> 00:27:40.000]  你身邊的人知道你是基督徒的時候
[00:27:40.000 --> 00:27:45.600]  其實怎樣去理解你的呢
[00:27:45.600 --> 00:27:49.440]  我相信在我自己生命最大的改變
[00:27:49.440 --> 00:27:54.720]  其實就是能夠去體會和經歷神的愛
[00:27:54.720 --> 00:27:59.200]  這個愛也是從我身邊的弟兄姊妹和我的導師
[00:27:59.200 --> 00:28:03.520]  和我的目者裏面去經歷到那份的愛
[00:28:03.520 --> 00:28:05.120]  又或者這樣說
[00:28:05.120 --> 00:28:07.920]  其實我們信心和行為
[00:28:07.920 --> 00:28:10.800]  最大的榜樣是哪一個
[00:28:10.800 --> 00:28:12.640]  就是耶穌基督
[00:28:12.640 --> 00:28:14.160]  祂說愛世人
[00:28:14.160 --> 00:28:15.280]  神愛世人
[00:28:15.280 --> 00:28:17.520]  但還有下一個是什麼
[00:28:17.520 --> 00:28:20.800]  甚至將他的獨生子賜給他們
[00:28:20.800 --> 00:28:23.520]  其實信心和行為
[00:28:23.520 --> 00:28:27.920]  是神在他已經展現了出來
[00:28:27.920 --> 00:28:31.520]  是耶穌基督到誠育生來到世界上面
[00:28:31.520 --> 00:28:34.880]  是讓我們真真實實地能夠去經歷得到
[00:28:34.880 --> 00:28:38.160]  所以我們的神都不是一個只說話的神
[00:28:38.160 --> 00:28:41.840]  我們的神不是就這樣說愛你的神
[00:28:41.840 --> 00:28:43.280]  我們的神
[00:28:43.280 --> 00:28:44.160]  又或者這樣說
[00:28:44.160 --> 00:28:47.360]  祂應該不是讀港大的
[00:28:47.360 --> 00:28:51.600]  祂不是就這樣港大了就算了
[00:28:51.600 --> 00:28:52.880]  我們的神
[00:28:52.880 --> 00:28:57.120]  是真的讓我們能夠看得到
[00:28:57.120 --> 00:29:02.960]  祂對我們的愛
[00:29:02.960 --> 00:29:04.400]  今天
[00:29:04.400 --> 00:29:06.160]  一個很簡單的訊息
[00:29:06.160 --> 00:29:09.440]  亞哥要去提醒我們
[00:29:09.440 --> 00:29:18.400]  我們的信心和行為不可以脫勾
[00:29:18.400 --> 00:29:22.000]  但我們要有一個檢視我們自己的心
[00:29:22.000 --> 00:29:25.440]  我們現在的行為是怎樣的呢
[00:29:25.440 --> 00:29:28.320]  還是你的行為就是沒有行為
[00:29:28.320 --> 00:29:30.480]  即是無為而至
[00:29:30.480 --> 00:29:32.320]  我沒有事做出來的
[00:29:32.320 --> 00:29:34.480]  這個就是我的行為
[00:29:34.480 --> 00:29:37.040]  那你就要問為什麼我沒有
[00:29:37.040 --> 00:29:40.160]  為什麼我不願意去走的
[00:29:40.160 --> 00:29:41.600]  又或者是
[00:29:41.600 --> 00:29:44.480]  為什麼我沒有關心別人的
[00:29:44.480 --> 00:29:47.680]  為什麼我不願意去參與侍奉的
[00:29:47.680 --> 00:29:50.560]  又或者是在小組裏面
[00:29:50.560 --> 00:29:54.080]  我們聖經教導我們彼此相愛
[00:29:54.080 --> 00:29:56.480]  我們小組裏面只認識一個人
[00:29:56.480 --> 00:29:58.080]  就永遠和他很友好
[00:29:58.080 --> 00:30:02.560]  跟著其他人一起去做
[00:30:02.560 --> 00:30:06.160]  可能沒有關係的
[00:30:06.160 --> 00:30:09.680]  我不是要去數大家好與不好
[00:30:09.680 --> 00:30:12.560]  我只是想大家去想一想
[00:30:12.560 --> 00:30:15.120]  其實我們現在的信仰生活
[00:30:15.120 --> 00:30:16.720]  我們的行動
[00:30:16.720 --> 00:30:22.560]  其實有沒有反映到我們的信心呢
[00:30:22.560 --> 00:30:24.400]  這個時候我們先安靜自己
[00:30:24.400 --> 00:30:27.920]  我們想請勁拍隊
[00:30:27.920 --> 00:30:29.920]  上來去預備
[00:30:29.920 --> 00:30:42.720]  (安靜)
[00:30:42.720 --> 00:30:45.120]  在安靜的心
[00:30:45.120 --> 00:30:48.160]  剛才在聽這個訊息的時候
[00:30:48.160 --> 00:30:53.760]  亞哥去提醒我們
[00:30:53.760 --> 00:30:56.240]  信心沒有行為
[00:30:56.240 --> 00:30:58.000]  乃是死定
[00:30:58.000 --> 00:30:59.920]  我們就檢視一下
[00:30:59.920 --> 00:31:04.880]  在這個時候
[00:31:04.880 --> 00:31:08.000]  我們平時的生活是怎樣的
[00:31:08.000 --> 00:31:09.760]  我們上學
[00:31:09.760 --> 00:31:12.320]  我們和朋友相處
[00:31:12.320 --> 00:31:17.600]  我們和家人的相處
[00:31:17.600 --> 00:31:20.160]  在教會在小組裏面
[00:31:20.160 --> 00:31:32.720]  其實我們的行動和行為是怎樣的
[00:31:32.720 --> 00:31:36.000]  我們的行動和行為
[00:31:36.000 --> 00:31:44.320]  有沒有反映到我們真的信神
[00:31:44.320 --> 00:31:48.160]  我們的行動和行為
[00:31:48.160 --> 00:31:52.000]  是否真的在表達我們所信的呢
[00:31:52.000 --> 00:31:57.760]  又或者在這一刻裏面
[00:31:57.760 --> 00:31:59.040]  你開始去想一想
[00:31:59.040 --> 00:32:05.600]  其實我在信什麼呢
[00:32:05.600 --> 00:32:07.680]  還是說其實我就是從小到大
[00:32:07.680 --> 00:32:10.800]  我是跟著我父母回來的
[00:32:10.800 --> 00:32:15.760]  回教會就是這樣的
[00:32:15.760 --> 00:32:24.080]  這個信仰有沒有去到你自己的生命裏面呢
[00:32:24.080 --> 00:32:26.080]  又或者在這一刻裏面
[00:32:26.080 --> 00:32:28.880]  有什麼卡住你
[00:32:28.880 --> 00:32:37.760]  你不敢去行動的呢
[00:32:37.760 --> 00:32:43.600]  怕別人的眼光
[00:32:43.600 --> 00:32:47.520]  怕別人怎樣說你
[00:32:47.520 --> 00:32:52.240]  怕自己做得不好
[00:32:52.240 --> 00:32:55.680]  又或者身邊的人都不會這樣做
[00:32:55.680 --> 00:33:00.720]  我也不會這樣去做
[00:33:00.720 --> 00:33:01.760]  在過去裏面
[00:33:01.760 --> 00:33:08.800]  可能我們認識很多聖經的教導
[00:33:08.800 --> 00:33:18.560]  但其實我們的行動是如何的呢
[00:33:18.560 --> 00:33:20.400]  在我們信仰裏面
[00:33:20.400 --> 00:33:23.680]  不只是去說
[00:33:23.680 --> 00:33:25.920]  不只是說
[00:33:25.920 --> 00:33:27.760]  我們還要走
[00:33:27.760 --> 00:33:31.200]  我們還要走出來
[00:33:31.200 --> 00:33:33.680]  但我們不是要硬要走出來
[00:33:33.680 --> 00:33:37.120]  但當我們覺得我們走不出來的時候
[00:33:37.120 --> 00:33:42.000]  其實我們是一個什麼狀態呢
[00:33:42.000 --> 00:33:44.080]  我們有沒有真的感受到
[00:33:44.080 --> 00:33:56.720]  這一份救恩在我們生命裏面呢
[00:33:56.720 --> 00:33:59.840]  現在不只是去檢討我們做得好不好
[00:33:59.840 --> 00:34:08.480]  而是從這個行為裏面究竟我們的信心是如何
[00:34:08.480 --> 00:34:15.920]  我們現在生活有沒有反映我們對神的那份愛
[00:34:15.920 --> 00:34:22.480]  又或者是我們能夠有這一份行動
[00:34:22.480 --> 00:34:27.040]  去回應神愛我們的行動呢
[00:34:27.040 --> 00:34:31.520]  神的愛是看得見的
[00:34:31.520 --> 00:34:34.800]  我們對神的回應
[00:34:34.800 --> 00:34:43.440]  是不是也是看得見呢
[00:34:43.440 --> 00:34:47.520]  讓我們再次回到神的愛裏面
[00:34:47.520 --> 00:34:52.160]  再看回我們對神的信心
[00:34:52.160 --> 00:34:54.320]  是因為神的愛
[00:34:54.320 --> 00:34:59.440]  讓我們透過這首回應詩愛永不止息

