
[00:00:00.000 --> 00:00:03.980]  在正道之先我們要讀今天的經文
[00:23:41.600 --> 00:23:45.600]  簡直是無法無天
[00:23:45.600 --> 00:23:50.600]  在美國加州現年72歲的莫里斯
[00:23:50.600 --> 00:23:55.600]  在1983年被誤判犯下性侵及謀殺罪
[00:23:55.600 --> 00:23:59.600]  在沒有足夠的證據下他被定罪
[00:23:59.600 --> 00:24:01.600]  被判終身監禁
[00:24:01.600 --> 00:24:04.600]  多年來他不斷申訴
[00:24:04.600 --> 00:24:06.600]  最終在2023年
[00:24:06.600 --> 00:24:11.600]  憑著DNA鑑定技術協助下他可以翻案
[00:24:11.600 --> 00:24:14.600]  裁定他事實上無罪
[00:24:14.600 --> 00:24:17.600]  他的代表律師這樣說
[00:24:17.600 --> 00:24:20.600]  他說全美國地的警察機關
[00:24:20.600 --> 00:24:24.600]  都要為了縱容警察濫權
[00:24:24.600 --> 00:24:30.600]  所付出高昂的代價
[00:24:30.600 --> 00:24:32.600]  但是對於莫里斯來說
[00:24:32.600 --> 00:24:39.600]  雖然他獲判2500萬美金
[00:24:39.600 --> 00:24:44.600]  但是都無法彌補他被人偷走的
[00:24:44.600 --> 00:24:47.600]  這38年的人生
[00:24:47.600 --> 00:24:51.600]  他一生就被摧毀了
[00:24:51.600 --> 00:24:53.600]  親愛的弟兄姊妹
[00:24:53.600 --> 00:24:55.600]  我們有沒有想過
[00:24:55.600 --> 00:24:56.600]  神給我們每一個人
[00:24:56.600 --> 00:24:59.600]  有一個很獨特的身份
[00:24:59.600 --> 00:25:03.600]  可能有些人是政府的高官
[00:25:03.600 --> 00:25:06.600]  公司的老闆 高層
[00:25:06.600 --> 00:25:09.600]  家裏面是父母 長輩
[00:25:09.600 --> 00:25:12.600]  在教會裏面是執事
[00:25:12.600 --> 00:25:16.600]  核心成員 組長 助手
[00:25:16.600 --> 00:25:18.600]  我們要想想
[00:25:18.600 --> 00:25:20.600]  這些帶領性的職份
[00:25:20.600 --> 00:25:23.600]  我們有沒有忠心地利用
[00:25:23.600 --> 00:25:27.600]  神賜給我們的權柄
[00:25:27.600 --> 00:25:32.600]  是要為神在地上行公義 好憐憫
[00:25:32.600 --> 00:25:37.600]  去幫助那些被人苦待 被壓制
[00:25:37.600 --> 00:25:41.600]  被邊緣化的人呢
[00:25:41.600 --> 00:25:45.600]  我們有沒有伸出援手呢
[00:25:45.600 --> 00:25:55.600]  我們有沒有顧念身邊弱勢社群的需要呢
[00:25:55.600 --> 00:25:58.600]  還是我們只顧享受
[00:25:58.600 --> 00:26:01.600]  管治權柄帶來的好處
[00:26:01.600 --> 00:26:05.600]  而將其他的事情視而不見
[00:26:05.600 --> 00:26:09.600]  或者置身事外呢
[00:26:09.600 --> 00:26:10.600]  我們要知道
[00:26:10.600 --> 00:26:13.600]  如果我們不能發揮神賜給我們
[00:26:13.600 --> 00:26:17.600]  在角色 崗位上應有的責任
[00:26:17.600 --> 00:26:19.600]  或者我們卸薄
[00:26:19.600 --> 00:26:21.600]  甚至在不公義的事情上
[00:26:21.600 --> 00:26:25.600]  我們不發聲
[00:26:25.600 --> 00:26:29.600]  神不但會收回給我們的權柄
[00:26:29.600 --> 00:26:32.600]  並且會追討我們的責任
[00:26:32.600 --> 00:26:35.600]  就好像阿哈王那樣
[00:26:35.600 --> 00:26:39.600]  他不但冒盡自己做王的責任
[00:26:39.600 --> 00:26:41.600]  進行耶和華的律法
[00:26:41.600 --> 00:26:48.600]  相反他縱容皇后耶駛別犯罪殺人
[00:26:48.600 --> 00:26:58.600]  你猜他逃不逃得脫神的審判呢
[00:26:58.600 --> 00:27:00.600]  我們一起看下去吧
[00:27:00.600 --> 00:27:03.600]  當阿哈興高采烈
[00:27:03.600 --> 00:27:07.600]  從撒瑪利亞到耶斯列
[00:27:07.600 --> 00:27:11.600]  要佔有那八個葡萄園的時候
[00:27:11.600 --> 00:27:14.600]  在經文第十七節就告訴我們
[00:27:14.600 --> 00:27:19.600]  耶和華命令以利亞立即起來去見阿哈
[00:27:19.600 --> 00:27:23.600]  宣告阿哈的罪狀
[00:27:23.600 --> 00:27:25.600]  耶和華的說話是這樣說
[00:27:25.600 --> 00:27:28.600]  你殺了人又得他的產業
[00:27:28.600 --> 00:27:30.600]  又要對他說
[00:27:30.600 --> 00:27:32.600]  耶和華如此說
[00:27:32.600 --> 00:27:35.600]  狗在何處舔那八的血
[00:27:35.600 --> 00:27:38.600]  也必在何處舔你的血
[00:27:38.600 --> 00:27:40.600]  阿哈對以利亞說
[00:27:40.600 --> 00:27:44.600]  我的仇敵你找到我嗎
[00:27:44.600 --> 00:27:45.600]  他回答說
[00:27:45.600 --> 00:27:47.600]  我找到了你
[00:27:47.600 --> 00:27:50.600]  因為你賣了自己
[00:27:50.600 --> 00:27:54.600]  行耶和華眼中看為惡的事
[00:27:54.600 --> 00:27:58.600]  我們從耶和華的宣告裏面
[00:27:58.600 --> 00:28:01.600]  阿哈不單止殺了那八
[00:28:01.600 --> 00:28:04.600]  並且用不合律法的方法
[00:28:04.600 --> 00:28:07.600]  去得到那八的產業
[00:28:07.600 --> 00:28:11.600]  因為根據《生命紀》五章三十一節這樣說
[00:28:11.600 --> 00:28:16.600]  我要將一切誡明律例典章傳給你
[00:28:16.600 --> 00:28:18.600]  你要教訓他們
[00:28:18.600 --> 00:28:22.600]  使他們在我賜他們為業的地上遵行
[00:28:22.600 --> 00:28:29.600]  阿哈顯然違背了十誡的誡明
[00:28:29.600 --> 00:28:33.600]  你用詭詐奪取那八的產業
[00:28:33.600 --> 00:28:36.600]  這就是阿哈的罪名
[00:28:36.600 --> 00:28:41.600]  而那八的死更加沒有律法上正當的理由
[00:28:41.600 --> 00:28:49.600]  所以阿哈必須承擔這個責任
[00:28:49.600 --> 00:28:52.600]  請我們留意第十九節
[00:28:52.600 --> 00:28:56.600]  當耶和華預言阿哈死的時候
[00:28:56.600 --> 00:28:59.600]  是一種對等的報應
[00:28:59.600 --> 00:29:02.600]  經文說因為阿哈殺了那八
[00:29:02.600 --> 00:29:04.600]  又佔有他的產業
[00:29:04.600 --> 00:29:08.600]  當人收斂那八的屍體的時候
[00:29:08.600 --> 00:29:11.600]  他的血已經流在地上
[00:29:11.600 --> 00:29:14.600]  野狗會在耶穌列的四周遊蕩
[00:29:14.600 --> 00:29:18.600]  所以他們會舔到那八的血
[00:29:18.600 --> 00:29:22.600]  神的宣告同時暗示
[00:29:22.600 --> 00:29:26.600]  阿哈的血也好像那八的血一樣
[00:29:26.600 --> 00:29:30.600]  一樣流在耶穌列野外給那些狗舔
[00:29:30.600 --> 00:29:33.600]  意思是什麼?
[00:29:33.600 --> 00:29:40.600]  意思是指阿哈你都不得善終
[00:29:40.600 --> 00:29:42.600]  我們又看看
[00:29:42.600 --> 00:29:48.600]  當以利亞來到葡萄園找到阿哈的時候
[00:29:48.600 --> 00:29:52.600]  阿哈心裡知不知道呢?
[00:29:52.600 --> 00:29:54.600]  他知道的
[00:29:54.600 --> 00:29:58.600]  所以他一開口就稱以利亞是仇人
[00:29:58.600 --> 00:30:00.600]  你找到我嗎?
[00:30:00.600 --> 00:30:05.600]  我們要留心找到我嗎?
[00:30:05.600 --> 00:30:10.600]  表面上好像是以利亞正在尋找阿哈的位置
[00:30:10.600 --> 00:30:13.600]  但事實上不是
[00:30:13.600 --> 00:30:19.600]  是說到耶和華和以利亞找到阿哈真正犯罪的本我
[00:30:19.600 --> 00:30:22.600]  罪惡的本相
[00:30:22.600 --> 00:30:26.600]  所以以利亞就毫不客氣地回應
[00:30:26.600 --> 00:30:28.600]  因為你賣了自己
[00:30:28.600 --> 00:30:32.600]  行耶和華眼中捍衛惡的事
[00:30:32.600 --> 00:30:36.600]  意思是指阿哈是自甘墮落
[00:30:36.600 --> 00:30:39.600]  將自己賣給罪惡
[00:30:39.600 --> 00:30:42.600]  為罪的奴隸
[00:30:42.600 --> 00:30:46.600]  這種深陷罪惡的自我認知
[00:30:46.600 --> 00:30:49.600]  與找到了我所指向的犯罪
[00:30:49.600 --> 00:30:53.600]  本相是相對應
[00:30:53.600 --> 00:30:55.600]  在這個段落開始的時候
[00:30:55.600 --> 00:30:57.600]  我已經說過
[00:30:57.600 --> 00:31:02.600]  當君王未能履行公義行政職的責任的時候
[00:31:02.600 --> 00:31:06.600]  尤其是保護那些弱勢無助者
[00:31:06.600 --> 00:31:09.600]  耶和華就會介入
[00:31:09.600 --> 00:31:13.600]  他藉著先知的宣告審判
[00:31:13.600 --> 00:31:16.600]  我們一起看看
[00:31:16.600 --> 00:31:20.600]  耶和華對阿哈的審判是什麼
[00:31:20.600 --> 00:31:22.600]  第21節
[00:31:22.600 --> 00:31:26.600]  「我必使災禍臨到你,將你除盡
[00:31:26.600 --> 00:31:30.600]  凡屬你的藍丁,無論困住的、自由的
[00:31:30.600 --> 00:31:33.600]  都從以色列中剪除
[00:31:33.600 --> 00:31:37.600]  我必使你的家像尼伯的兒子耶羅波安的家
[00:31:37.600 --> 00:31:41.600]  又像阿希雅的兒子巴沙的家
[00:31:41.600 --> 00:31:43.600]  因為你惹我發怒
[00:31:43.600 --> 00:31:48.600]  又使以色列人陷在罪裡」
[00:31:48.600 --> 00:31:51.600]  耶和華對阿哈的審判
[00:31:51.600 --> 00:31:54.600]  重點是將你除盡
[00:31:54.600 --> 00:31:56.600]  原文的意思是
[00:31:56.600 --> 00:32:01.600]  「我必毀滅你的之後」
[00:32:01.600 --> 00:32:04.600]  這裡的宣告代表
[00:32:04.600 --> 00:32:08.600]  所除滅的不單是阿哈自己本人
[00:32:08.600 --> 00:32:14.600]  而是整個阿哈的後代和所有人
[00:32:14.600 --> 00:32:16.600]  因為阿哈的惡行
[00:32:16.600 --> 00:32:21.600]  完全重覆了耶羅波安和巴沙家的錯誤
[00:32:21.600 --> 00:32:24.600]  因此阿哈家的審判
[00:32:24.600 --> 00:32:31.600]  和耶羅波安和巴沙的家一樣的命運
[00:32:31.600 --> 00:32:34.600]  至於皇后耶洗別
[00:32:34.600 --> 00:32:38.600]  耶和華又有什麼審判呢?
[00:32:38.600 --> 00:32:40.600]  第23節提到
[00:32:40.600 --> 00:32:43.600]  「狗在耶穌的愛國
[00:32:43.600 --> 00:32:46.600]  必吃耶洗別的肉」
[00:32:46.600 --> 00:32:48.600]  這裡的寓言
[00:32:48.600 --> 00:32:51.600]  狗必會吃耶洗別的肉
[00:32:51.600 --> 00:32:54.600]  而愛國就是指到
[00:32:54.600 --> 00:32:58.600]  靠近耶洗別皇宮以外的地方
[00:32:58.600 --> 00:33:02.600]  而根據皇下的九章三十六節
[00:33:02.600 --> 00:33:05.600]  這個寓言是成就了
[00:33:05.600 --> 00:33:08.600]  至於其他阿哈家的人
[00:33:08.600 --> 00:33:09.600]  第24節
[00:33:09.600 --> 00:33:11.600]  「凡屬阿哈的人
[00:33:11.600 --> 00:33:14.600]  死在城中必被狗吃
[00:33:14.600 --> 00:33:16.600]  死在田野的
[00:33:16.600 --> 00:33:21.600]  死在空中的鳥吃」
[00:33:21.600 --> 00:33:24.600]  我讀完這幾節經文
[00:33:24.600 --> 00:33:26.600]  心裏面都很震驚
[00:33:26.600 --> 00:33:29.600]  我相信阿哈和耶洗別
[00:33:29.600 --> 00:33:31.600]  從來都沒有想過
[00:33:31.600 --> 00:33:34.600]  這個審判是這樣的
[00:33:34.600 --> 00:33:37.600]  這個是充滿羞辱
[00:33:37.600 --> 00:33:41.600]  邪惡和卑劣的死亡
[00:33:41.600 --> 00:33:45.600]  他們除了死無葬身之地
[00:33:45.600 --> 00:33:50.600]  屍體更加被動物食用
[00:33:50.600 --> 00:33:53.600]  是死無全屍
[00:33:53.600 --> 00:33:55.600]  他們這樣的結果
[00:33:55.600 --> 00:34:00.600]  就是成就了神而來的救助
[00:34:00.600 --> 00:34:04.600]  而經文第25節更加評論阿哈的一生
[00:34:04.600 --> 00:34:05.600]  經文這樣說
[00:34:05.600 --> 00:34:08.600]  「從來沒有像阿哈因他的自賣
[00:34:08.600 --> 00:34:12.600]  行耶和華眼中看為惡的事
[00:34:12.600 --> 00:34:15.600]  受了皇后耶洗別的聳動
[00:34:15.600 --> 00:34:18.600]  就照耶和華在以色列人面前
[00:34:18.600 --> 00:34:20.600]  所講出的阿摩利人
[00:34:20.600 --> 00:34:23.600]  行了最可憎惡的事
[00:34:23.600 --> 00:34:26.600]  信從偶像」
[00:34:26.600 --> 00:34:30.600]  看來耶和華一次過和阿哈算帳
[00:34:30.600 --> 00:34:34.600]  阿哈這一鋪是一鋪清袋
[00:34:34.600 --> 00:34:37.600]  當阿哈聽到神的審判之後
[00:34:37.600 --> 00:34:39.600]  他就馬上撕裂衣服
[00:34:39.600 --> 00:34:42.600]  禁食、身穿麻衣
[00:34:42.600 --> 00:34:44.600]  睡臥也穿著麻布
[00:34:44.600 --> 00:34:48.600]  並且緩緩而行
[00:34:48.600 --> 00:34:50.600]  從表面看起來
[00:34:50.600 --> 00:34:54.600]  阿哈的行動表明了對自己所犯的罪
[00:34:54.600 --> 00:34:58.600]  將會承受的後果而悲哀
[00:34:58.600 --> 00:35:00.600]  但經文卻沒有交代
[00:35:00.600 --> 00:35:03.600]  他有沒有什麼實際的行動
[00:35:03.600 --> 00:35:08.600]  例如將葡萄園交還給拿伯的後代
[00:35:08.600 --> 00:35:12.600]  又或者他向耶醒別去問責
[00:35:12.600 --> 00:35:19.600]  這些全部都沒有記載
[00:35:19.600 --> 00:35:23.600]  他有沒有好好利用神給他的機會呢?
[00:35:23.600 --> 00:35:26.600]  我們要知道
[00:35:26.600 --> 00:35:28.600]  審判的主權
[00:35:28.600 --> 00:35:31.600]  是在耶和華的手裏
[00:35:31.600 --> 00:35:34.600]  雖然阿哈的態度上自卑
[00:35:34.600 --> 00:35:38.600]  而神更新了他的宣判
[00:35:38.600 --> 00:35:39.600]  神這樣說
[00:35:39.600 --> 00:35:43.600]  「阿哈在我面前這樣自卑,你看見了嗎?
[00:35:43.600 --> 00:35:49.600]  人他在我面前自卑,他還在世的時候,我不幹這和
[00:35:49.600 --> 00:35:55.600]  到他兒子的時候,我必幹這和於他的家」
[00:35:55.600 --> 00:36:02.600]  但是這個「和」仍然幹在他的家後面
[00:36:02.600 --> 00:36:05.600]  所以我們要認清主權的神
[00:36:05.600 --> 00:36:06.600]  敬畏他
[00:36:06.600 --> 00:36:10.600]  不幸詭詐被免落在罪的當中
[00:36:10.600 --> 00:36:15.600]  因為神的審判隨時都會來到
[00:36:15.600 --> 00:36:19.600]  當我們濫用或者用不正當的
[00:36:19.600 --> 00:36:22.600]  使用自己的權力的時候
[00:36:22.600 --> 00:36:24.600]  而明知故犯
[00:36:24.600 --> 00:36:27.600]  就是將自己賣給罪惡
[00:36:27.600 --> 00:36:32.600]  就好像進入明愛醫院的KOL女實習醫生一樣
[00:36:32.600 --> 00:36:37.600]  她違規使用X光機照自己的膝蓋
[00:36:37.600 --> 00:36:42.600]  又拍攝明愛醫院女的雜物房
[00:36:42.600 --> 00:36:44.600]  更加令人意想不到的
[00:36:44.600 --> 00:36:49.600]  她叫在屯門醫院當值的醫生男友
[00:36:49.600 --> 00:36:57.600]  跨區到她當時實習的律敦寺醫院幫忙
[00:36:57.600 --> 00:37:03.600]  大家有沒有想到她為什麼會被揭發?
[00:37:03.600 --> 00:37:07.600]  她被揭發是因為她自己
[00:37:07.600 --> 00:37:14.600]  她將這些照片全部上載到社交媒體
[00:37:14.600 --> 00:37:20.600]  最後兩個人被判有違醫生專業的操守和誠信
[00:37:20.600 --> 00:37:25.600]  已經被解僱
[00:37:25.600 --> 00:37:26.600]  弟兄姊妹
[00:37:26.600 --> 00:37:29.600]  當試探和誘惑來到的時候
[00:37:29.600 --> 00:37:31.600]  在我們面前
[00:37:31.600 --> 00:37:34.600]  我們真的要三思而後行
[00:37:34.600 --> 00:37:36.600]  千萬不要以制怨
[00:37:36.600 --> 00:37:38.600]  聽別人說
[00:37:38.600 --> 00:37:40.600]  賣人情給人
[00:37:40.600 --> 00:37:42.600]  甚至我們怕得罪人
[00:37:42.600 --> 00:37:47.600]  我們就妥協和人同流合污
[00:37:47.600 --> 00:37:51.600]  我們更加不要以為神不知鬼不覺
[00:37:51.600 --> 00:37:54.600]  就放任自己的行為
[00:37:54.600 --> 00:37:55.600]  如果你這樣做
[00:37:55.600 --> 00:37:58.600]  你就是將自己賣給罪
[00:37:58.600 --> 00:38:01.600]  成為罪的奴隸
[00:38:01.600 --> 00:38:05.600]  因為沒有人會幫你承擔責任
[00:38:05.600 --> 00:38:10.600]  是你自己要承擔罪帶來的後果
[00:38:10.600 --> 00:38:12.600]  如果我們認清楚
[00:38:12.600 --> 00:38:15.600]  主權的上帝是一位行公義
[00:38:15.600 --> 00:38:17.600]  好憐憫的上帝
[00:38:17.600 --> 00:38:19.600]  我們就要敬畏上帝
[00:38:19.600 --> 00:38:21.600]  不行詭詐
[00:38:21.600 --> 00:38:28.600]  我們就不會跌入罪的陷阱裏面
[00:38:28.600 --> 00:38:31.600]  我們作為天父上帝的兒女
[00:38:31.600 --> 00:38:34.600]  我們有沒有忠於上帝的教導呢?
[00:38:34.600 --> 00:38:39.600]  謹守遵行聖經真理而生活呢?
[00:38:39.600 --> 00:38:45.600]  還是我們嘗試以僥倖的心態來過活呢?
[00:38:45.600 --> 00:38:49.600]  以為可以避得過地上的審判
[00:38:49.600 --> 00:38:52.600]  但是神的審判呢?
[00:38:52.600 --> 00:38:55.600]  我們不能夠逃離
[00:38:55.600 --> 00:38:57.600]  親愛的弟兄姊妹
[00:38:57.600 --> 00:38:59.600]  透過今天的經文
[00:38:59.600 --> 00:39:03.600]  神和你和我說了些什麼呢?
[00:39:03.600 --> 00:39:06.600]  現在我們有一分鐘安靜的時間
[00:39:06.600 --> 00:39:08.600]  在安靜的裏面
[00:39:08.600 --> 00:39:11.600]  反思有什麼得罪神
[00:39:11.600 --> 00:39:14.600]  現在我們可以向上帝認罪
[00:39:14.600 --> 00:39:17.600]  求上帝寬恕
[00:39:17.600 --> 00:39:20.600]  如果我們認定神是信實
[00:39:20.600 --> 00:39:22.600]  滿有恩典的神
[00:39:22.600 --> 00:39:24.600]  祂一定會幫助我們
[00:39:24.600 --> 00:39:29.600]  又讓我們靠著基督寫生的拯救
[00:39:29.600 --> 00:39:32.600]  我們不要再活在罪的裏面
[00:39:32.600 --> 00:39:34.600]  我們要求聖靈幫助我們
[00:39:34.600 --> 00:39:38.600]  過一個土神喜悅的生活
