
[00:00:00.000 --> 00:00:02.000]  第一次回教會聚會的有新朋友
[00:21:22.000 --> 00:21:25.000]  那麼主怎樣回應他們的不信呢?
[00:21:26.000 --> 00:21:28.000]  不如我們看第三個分題
[00:21:28.000 --> 00:21:31.000]  門徒是奉差遣
[00:21:31.000 --> 00:21:34.000]  14到20節
[00:21:34.000 --> 00:21:35.000]  不如由麟柳讀吧
[00:21:35.000 --> 00:21:36.000]  請弟兄先讀
[00:21:36.000 --> 00:21:37.000]  14節
[00:21:37.000 --> 00:21:41.000]  後來十一使徒坐直的時候
[00:21:41.000 --> 00:21:43.000]  耶穌向他們顯現
[00:21:43.000 --> 00:21:45.000]  責備他們不信
[00:21:45.000 --> 00:21:46.000]  心裡剛硬
[00:21:46.000 --> 00:21:51.000]  因為他們不信那些在他復活以後看見他的人
[00:21:51.000 --> 00:21:58.000]  (主人說話)
[00:21:58.000 --> 00:22:01.000]  信而受洗的必然得救
[00:22:01.000 --> 00:22:03.000]  不信的必被定罪
[00:22:03.000 --> 00:22:12.000]  (主人說話)
[00:22:12.000 --> 00:22:16.000]  若學了甚麼讀物也不會受害
[00:22:16.000 --> 00:22:17.000]  守按病人
[00:22:17.000 --> 00:22:19.000]  病人就好了
[00:22:19.000 --> 00:22:27.000]  (主人說話)
[00:22:27.000 --> 00:22:30.000]  門徒出去到處傳福音
[00:22:30.000 --> 00:22:32.000]  主和他們同供
[00:22:32.000 --> 00:22:36.000]  藉著伴隨的神蹟證實所傳的道
[00:22:36.000 --> 00:22:39.000]  這裡記載十一位門徒
[00:22:39.000 --> 00:22:42.000]  當他們一起吃飯的時候
[00:22:42.000 --> 00:22:44.000]  耶穌基督向他們顯現
[00:22:44.000 --> 00:22:47.000]  主耶穌首先責備他們
[00:22:47.000 --> 00:22:52.000]  對之前瑪利亞和兩位門徒的見證
[00:22:52.000 --> 00:22:54.000]  基督復活的見證是不信的
[00:22:54.000 --> 00:22:56.000]  責備他們的不信
[00:22:56.000 --> 00:23:01.000]  在主人心目中他們心裡是頑固的
[00:23:01.000 --> 00:23:03.000]  接著在十五節
[00:23:03.000 --> 00:23:06.000]  十五節
[00:23:06.000 --> 00:23:09.000]  主耶穌向他們頒佈大使命
[00:23:09.000 --> 00:23:13.000]  叫他們去普天下傳福音給萬民聽
[00:23:13.000 --> 00:23:14.000]  是不分種族的
[00:23:14.000 --> 00:23:16.000]  而去到十六節
[00:23:16.000 --> 00:23:21.000]  只要信靠主人就能得著這個救恩
[00:23:21.000 --> 00:23:26.000]  門徒還有行神蹟的能力
[00:23:26.000 --> 00:23:27.000]  十七十八節
[00:23:27.000 --> 00:23:30.000]  是奉著主的名去趕鬼
[00:23:30.000 --> 00:23:32.000]  說新的方言
[00:23:32.000 --> 00:23:34.000]  這裡在《史老人傳》第二章
[00:23:34.000 --> 00:23:35.000]  第十章、第十九章
[00:23:35.000 --> 00:23:38.000]  都有記載這些神蹟奇事
[00:23:38.000 --> 00:23:41.000]  他們用手拿蛇
[00:23:41.000 --> 00:23:44.000]  學有毒的東西都不會受到傷害
[00:23:44.000 --> 00:23:47.000]  被人用手拖過都會被人得著醫治
[00:23:47.000 --> 00:23:49.000]  去到二十節
[00:23:49.000 --> 00:23:52.000]  這些神蹟奇事
[00:23:52.000 --> 00:23:55.000]  其實最重要的是證明
[00:23:55.000 --> 00:23:59.000]  證明所傳的道是真實的
[00:23:59.000 --> 00:24:03.000]  是反映著基督神聖的大立
[00:24:03.000 --> 00:24:07.000]  主耶穌完成了世上的使命
[00:24:07.000 --> 00:24:10.000]  祂被接到天上去
[00:24:10.000 --> 00:24:12.000]  坐在神大人者的右邊
[00:24:12.000 --> 00:24:18.000]  祂今天為我們每一位信徒禱告、守望
[00:24:18.000 --> 00:24:20.000]  並且將來有一天
[00:24:20.000 --> 00:24:23.000]  祂會再回來接我們回天教
[00:24:23.000 --> 00:24:25.000]  這就是我們最榮耀的盼望
[00:24:25.000 --> 00:24:26.000]  弟兄姊妹
[00:24:26.000 --> 00:24:31.000]  我們看到雖然門徒與復活主相遇
[00:24:31.000 --> 00:24:33.000]  他們開手的時候
[00:24:33.000 --> 00:24:35.000]  反應是不順
[00:24:35.000 --> 00:24:38.000]  之後經過主耶穌的責備
[00:24:38.000 --> 00:24:41.000]  他們信心經歷過調整之後
[00:24:42.000 --> 00:24:46.000]  畢竟他們與主相處了三年多的時間
[00:24:46.000 --> 00:24:48.000]  他們信心是有一定的根基
[00:24:48.000 --> 00:24:51.000]  因為我們再看門徒日後的表現
[00:24:51.000 --> 00:24:53.000]  特別是在使徒行傳的表現
[00:24:53.000 --> 00:24:55.000]  可以說是盤約兩日
[00:24:55.000 --> 00:25:03.000]  在馬可樓祈禱等候
[00:25:03.000 --> 00:25:06.000]  然後在五旬節聖靈降臨之後
[00:25:06.000 --> 00:25:09.000]  他們不再逃跑
[00:25:09.000 --> 00:25:10.000]  他們走出去
[00:25:10.000 --> 00:25:14.000]  他們為主瘋狂地為主作見證
[00:25:14.000 --> 00:25:15.000]  傳福音
[00:25:15.000 --> 00:25:19.000]  甚至有門徒最後為主殉道
[00:25:19.000 --> 00:25:24.000]  他們的內在生命經歷了很大的更新、改變
[00:25:24.000 --> 00:25:27.000]  而最大的動力來源
[00:25:27.000 --> 00:25:30.000]  是因為基督帶給他們一個很榮耀的盼望
[00:25:30.000 --> 00:25:32.000]  因為基督復活了
[00:25:32.000 --> 00:25:35.000]  如果我講到復活這個題目
[00:25:35.000 --> 00:25:37.000]  講到盼望這個題目
[00:25:38.000 --> 00:25:41.000]  我想起一位我很尊敬的牧者
[00:25:41.000 --> 00:25:45.000]  他是一位華人的神學家
[00:25:45.000 --> 00:25:48.000]  是楊牧谷牧師的見證
[00:25:48.000 --> 00:25:52.000]  楊牧師在1992年證實患上鼻咽癌
[00:25:52.000 --> 00:25:54.000]  在他的著作裏面
[00:25:54.000 --> 00:25:55.000]  《再生情緣》
[00:25:55.000 --> 00:25:59.000]  記錄了他在整個病患裏面的過程
[00:25:59.000 --> 00:26:03.000]  是經歷了一連串非常痛苦的治療
[00:26:03.000 --> 00:26:06.000]  亦都令到他的信仰和生命
[00:26:07.000 --> 00:26:10.000]  產生很大的反省
[00:26:10.000 --> 00:26:14.000]  之後楊牧師因為鼻咽癌復發
[00:26:14.000 --> 00:26:17.000]  他在2002年病逝
[00:26:17.000 --> 00:26:19.000]  安息主懷
[00:26:19.000 --> 00:26:21.000]  在書裏面他分享了在他患病期間
[00:26:21.000 --> 00:26:23.000]  他對身世的體會
[00:26:23.000 --> 00:26:27.000]  而他在病愈之後身體的狀況
[00:26:27.000 --> 00:26:29.000]  是沒有影響到他的工作
[00:26:29.000 --> 00:26:31.000]  反而令他更加積極做些甚麼呢
[00:26:31.000 --> 00:26:35.000]  是參與關懷病人的事工
[00:26:36.000 --> 00:26:38.000]  他分享了其中一個經歷
[00:26:38.000 --> 00:26:43.000]  因為經常去癌症的病人的候診室
[00:26:43.000 --> 00:26:45.000]  去探訪不同的病友
[00:26:45.000 --> 00:26:47.000]  認識或不認識的都去探訪
[00:26:47.000 --> 00:26:50.000]  他是以個內人的身份去關心他們的病況
[00:26:50.000 --> 00:26:53.000]  為他們打氣和分享信仰
[00:26:53.000 --> 00:26:55.000]  他說一直很擔心
[00:26:55.000 --> 00:26:58.000]  有一位年紀很大的老婆婆
[00:26:58.000 --> 00:27:00.000]  她是未信主的
[00:27:00.000 --> 00:27:02.000]  而她是獨居的
[00:27:02.000 --> 00:27:03.000]  即是她身邊是沒有家人
[00:27:05.000 --> 00:27:09.000]  她需要定期到診所接受療程
[00:27:09.000 --> 00:27:11.000]  而那些療程都是很痛苦的
[00:27:11.000 --> 00:27:14.000]  楊牧師很擔心她不再來覆診
[00:27:14.000 --> 00:27:18.000]  因為他知道楊牧師他自己
[00:27:18.000 --> 00:27:21.000]  因為身邊有人在等他康復
[00:27:21.000 --> 00:27:23.000]  所以他心裏面有個盼望
[00:27:23.000 --> 00:27:26.000]  有個動力他要康復
[00:27:26.000 --> 00:27:30.000]  但他知道婆婆是沒有人等他康復
[00:27:30.000 --> 00:27:34.000]  即是他心裏面缺乏一種盼望
[00:27:34.000 --> 00:27:35.000]  一種動力
[00:27:35.000 --> 00:27:40.000]  而最後婆婆真的沒有再來覆診
[00:27:40.000 --> 00:27:47.000]  亭姐妹在過去年多的日子
[00:27:47.000 --> 00:27:51.000]  無論是社會事件或疫情事件
[00:27:51.000 --> 00:27:54.000]  實在帶給我們很多的衝擊
[00:27:54.000 --> 00:27:56.000]  很多的困苦
[00:27:56.000 --> 00:28:01.000]  我們每個人所承受的苦都很不同
[00:28:02.000 --> 00:28:05.000]  我們都會體會到原來死亡
[00:28:05.000 --> 00:28:09.000]  並不是我們想像中那麼遠
[00:28:09.000 --> 00:28:11.000]  是可以很近
[00:28:11.000 --> 00:28:16.000]  我深信只要心裏面擁有復活的盼望
[00:28:16.000 --> 00:28:21.000]  先可以承載到或超越到我們內心的困苦
[00:28:21.000 --> 00:28:23.000]  讓我們有力量
[00:28:23.000 --> 00:28:26.000]  以及可以積極地活下去
[00:28:26.000 --> 00:28:30.000]  因為基督的死而復活的事件
[00:28:31.000 --> 00:28:34.000]  成為我們人生最終極的盼望
[00:28:34.000 --> 00:28:37.000]  因為他的受罰我們得平安
[00:28:37.000 --> 00:28:41.000]  因為他受鞭傷我們經歷醫治
[00:28:41.000 --> 00:28:43.000]  基督的死而復活
[00:28:43.000 --> 00:28:48.000]  是能夠讓我們勝過死亡的權勢
[00:28:48.000 --> 00:28:54.000]  所以可以說是一個看不見的盼望
[00:28:54.000 --> 00:28:57.000]  我們怎樣去處理這個看不見的盼望呢
[00:28:57.000 --> 00:28:59.000]  保羅鼓勵我們
[00:29:00.000 --> 00:29:01.000]  他鼓勵我們
[00:29:01.000 --> 00:29:03.000]  我們一起讀
[00:29:03.000 --> 00:29:06.000]  但我們若盼望那所不見的
[00:29:06.000 --> 00:29:08.000]  就必忍耐等候
[00:29:08.000 --> 00:29:15.000]  就好像《一石間敬拜對唱》這首回應詩的副歌的訊息
[00:29:15.000 --> 00:29:18.000]  我深知道他掌管明天
[00:29:18.000 --> 00:29:22.000]  生命是滿有希望因為他活著
[00:29:22.000 --> 00:29:24.000]  弟兄姊妹
[00:29:24.000 --> 00:29:27.000]  我們有沒有信心向世人宣告
[00:29:27.000 --> 00:29:29.000]  基督已經復活了呢
[00:29:29.000 --> 00:29:34.000]  最後有兩句說話我們彼此面臨
[00:29:34.000 --> 00:29:37.000]  你可以告訴隔壁的弟兄姊妹
[00:29:37.000 --> 00:29:39.000]  中文可以一起讀
[00:29:39.000 --> 00:29:42.000]  暴風雨終將過去
[00:29:42.000 --> 00:29:46.000]  陽光仍然會普照大地
[00:29:46.000 --> 00:29:46.500]  拜拜
[00:29:46.500 --> 00:29:48.500]  (字幕製作:貝爾)

