
[00:00:00.000 --> 00:00:03.640]  這段經文發生在什麼時間呢?
[00:20:07.440 --> 00:20:11.440]  但當我們經歷了神在我們生命裡面出現
[00:20:11.440 --> 00:20:15.440]  宣告神是我們主的關係的時候
[00:20:15.440 --> 00:20:19.440]  耶穌基督同樣地跟你說
[00:20:19.440 --> 00:20:22.440]  不要成為不信的人
[00:20:22.440 --> 00:20:27.440]  是要成為相信主的人
[00:20:27.440 --> 00:20:29.440]  我覺得英文比較準確
[00:20:29.440 --> 00:20:33.440]  就是Being
[00:20:33.440 --> 00:20:36.440]  耶穌基督不是叫我們去Doing
[00:20:36.440 --> 00:20:39.440]  而是叫我們去Being
[00:20:39.440 --> 00:20:42.440]  我們生命內在的改變
[00:20:42.440 --> 00:20:50.440]  也不是只限於我們眼前看到的動作甚至行為
[00:20:50.440 --> 00:20:56.440]  有什麼人只會跟行為而看到神跡呢?
[00:20:56.440 --> 00:21:00.440]  在《聖經》中出現過民事和法理錯人
[00:21:00.440 --> 00:21:02.440]  他們也不相信耶穌基督
[00:21:02.440 --> 00:21:09.440]  但我們心裡面其實一直忽略了我們生命裡面的轉化
[00:21:09.440 --> 00:21:11.440]  今天耶穌基督跟你說
[00:21:11.440 --> 00:21:14.440]  不要成為不信的人
[00:21:14.440 --> 00:21:18.440]  要將神的話語成為我們生活的目標
[00:21:18.440 --> 00:21:24.440]  去操練聖經裡面的教導成為我們生命裡面的特質
[00:21:24.440 --> 00:21:28.440]  我分享一個例子事件
[00:21:28.440 --> 00:21:30.440]  跟大家分享一下
[00:21:30.440 --> 00:21:32.440]  在十月初的時間
[00:21:32.440 --> 00:21:34.440]  就是我放假的時間
[00:21:34.440 --> 00:21:42.440]  我跟幾位弟兄姊妹一起去做一個探囚友的服事
[00:21:42.440 --> 00:21:47.440]  在探囚友的服事裡面認識了一個女孩
[00:21:47.440 --> 00:21:49.440]  那個女孩我觀察
[00:21:49.440 --> 00:21:51.440]  其實只有幾個
[00:21:51.440 --> 00:21:54.440]  那個女孩在唱詩歌的時候已經哭了
[00:21:54.440 --> 00:21:56.440]  很感動
[00:21:56.440 --> 00:21:59.440]  在整個探訪完結的時候
[00:21:59.440 --> 00:22:04.440]  我就跟太太去分享我們服事
[00:22:04.440 --> 00:22:07.440]  探囚友服事的過程
[00:22:07.440 --> 00:22:13.440]  因為我太太跟那個女孩聊天
[00:22:13.440 --> 00:22:16.440]  我就問她其實那個女孩住了多久
[00:22:16.440 --> 00:22:18.440]  我看到她很感動
[00:22:18.440 --> 00:22:24.440]  不過原來那個女孩表示自己還沒有缺乏自信
[00:22:24.440 --> 00:22:28.440]  但是原來聽她生命故事的分享
[00:22:28.440 --> 00:22:33.440]  她中學的時候原來一直都跟爸爸去教會
[00:22:33.440 --> 00:22:38.440]  但是一直自己都沒有缺乏去相信耶穌基督
[00:22:38.440 --> 00:22:46.440]  她恆常間中都會去教會參加一些教會的活動
[00:22:46.440 --> 00:22:48.440]  但是到了長大
[00:22:48.440 --> 00:22:54.440]  原來她自己都知道自己一直都不相信耶穌基督
[00:22:54.440 --> 00:22:57.440]  到了畢業之後她就沒有回教會
[00:22:57.440 --> 00:22:59.440]  後來因為某一些原因
[00:22:59.440 --> 00:23:03.440]  她犯了事被判入獄
[00:23:03.440 --> 00:23:08.440]  其實在我們探訪囚友的時間
[00:23:08.440 --> 00:23:13.440]  其實她只是進了監獄兩個多星期左右
[00:23:13.440 --> 00:23:18.440]  因為在監獄裡面就算你是犯人
[00:23:18.440 --> 00:23:21.440]  你申請去做一些教會的聚會
[00:23:21.440 --> 00:23:23.440]  其實都未必每一次都會派
[00:23:23.440 --> 00:23:27.440]  甚至乎未必每個星期都會輪到你
[00:23:27.440 --> 00:23:30.440]  其實你要參加一次教會聚會都不是必然
[00:23:30.440 --> 00:23:33.440]  所以那次的聚會她很感動
[00:23:33.440 --> 00:23:38.440]  因為那次她是進了獄之後兩個多星期
[00:23:38.440 --> 00:23:42.440]  是她第一次申請一次教會的聚會
[00:23:42.440 --> 00:23:45.440]  她就能夠參與那一次的聚會
[00:23:45.440 --> 00:23:47.440]  即是我們探訪的那一次聚會
[00:23:47.440 --> 00:23:51.440]  她表示感受到我們那一次的探訪
[00:23:51.440 --> 00:23:54.440]  是耶穌基督親自去找她
[00:23:54.440 --> 00:23:56.440]  我覺得有沒有這麼厲害
[00:23:56.440 --> 00:23:58.440]  她覺得真的很厲害
[00:23:58.440 --> 00:24:01.440]  她的分享裡面
[00:24:01.440 --> 00:24:05.440]  她在說她覺得耶穌基督親自去找她
[00:24:05.440 --> 00:24:08.440]  她親自在那一次聚會去挽回她
[00:24:08.440 --> 00:24:13.440]  她還跟我們說她對自己過去的生活很後悔
[00:24:13.440 --> 00:24:16.440]  為什麼不聽爸爸說在教會生活得好一點
[00:24:16.440 --> 00:24:20.440]  堅定一點去認識多一點她的信仰呢
[00:24:20.440 --> 00:24:23.440]  她表示如果日後出到社會裡面
[00:24:23.440 --> 00:24:28.440]  她一定會再回到教會重新去過自己的生活
[00:24:28.440 --> 00:24:30.440]  改過自己的生活
[00:24:30.440 --> 00:24:31.440]  很感恩
[00:24:31.440 --> 00:24:34.440]  最後在那一次聚會裡面
[00:24:34.440 --> 00:24:39.440]  我太太邀請她去做了一次決志的祈禱
[00:24:39.440 --> 00:24:42.440]  在那一次她立志跟從耶穌基督
[00:24:42.440 --> 00:24:45.440]  我想那一次令我很深刻
[00:24:45.440 --> 00:24:52.440]  我想並不是單單去第一次去接觸我們這麼簡單
[00:24:52.440 --> 00:24:54.440]  我想在裡面我聽到一個人
[00:24:54.440 --> 00:24:58.440]  他經歷了很多不同生活上的不同挫折
[00:24:58.440 --> 00:25:01.440]  不同的挑戰裡面
[00:25:01.440 --> 00:25:06.440]  他真的回到耶穌基督面前去悔改
[00:25:06.440 --> 00:25:12.440]  我想在監獄裡面這個女孩仍然不容易
[00:25:12.440 --> 00:25:17.440]  但是我相信我們上次的探訪她的決志
[00:25:17.440 --> 00:25:22.440]  我想都成為她面對生活裡面的一些信心
[00:25:22.440 --> 00:25:24.440]  可能其實我回想起來
[00:25:24.440 --> 00:25:29.440]  我想我們跟那個女孩甚至跟多瑪都差不多
[00:25:29.440 --> 00:25:32.440]  我們都會回教會,都會參加教會的聚會
[00:25:32.440 --> 00:25:35.440]  可能還認識耶穌基督很久
[00:25:35.440 --> 00:25:37.440]  但是我們生命裡面
[00:25:37.440 --> 00:25:40.440]  我們的生命,我們的思想
[00:25:40.440 --> 00:25:47.440]  一直都沒有因為相信耶穌基督而去改變
[00:25:47.440 --> 00:25:57.440]  今天的講題就是在說看見了然後呢?
[00:25:57.440 --> 00:26:01.440]  可能我們在生命裡面都看過,見到
[00:26:01.440 --> 00:26:06.440]  見過耶穌基督在我們生命裡面很多不同的事蹟
[00:26:06.440 --> 00:26:11.440]  我們經歷過上帝的工作和恩典
[00:26:11.440 --> 00:26:15.440]  但是我們生命裡面沒有因為祂而改變過
[00:26:15.440 --> 00:26:19.440]  今天耶穌基督再一次跟我們去說
[00:26:19.440 --> 00:26:23.440]  我們的生命不要成為一個不信的人
[00:26:23.440 --> 00:26:28.440]  我們要成為一個相信主的人
[00:26:28.440 --> 00:26:33.440]  聖經提醒我們,我們要時刻去警醒
[00:26:33.440 --> 00:26:38.440]  而有信心的人同時間都需要去準備
[00:26:38.440 --> 00:26:42.440]  當面對挑戰困難有疑惑的時候
[00:26:42.440 --> 00:26:48.440]  我們會不會有準備去記起耶穌基督的話呢?
[00:26:48.440 --> 00:26:52.440]  我們有沒有去準備將認識耶穌基督的話
[00:26:52.440 --> 00:26:55.440]  在我們生命裡面去實踐呢?
[00:26:55.440 --> 00:26:58.440]  將耶穌基督的話的提醒
[00:26:58.440 --> 00:27:03.440]  我們可以怎樣去做一個合神心意的決定呢?
[00:27:03.440 --> 00:27:05.440]  有請敬拜隊
[00:27:05.440 --> 00:27:08.440]  最後很想用一段經文去結束
[00:27:08.440 --> 00:27:12.440]  就是哥林多後書五章七節
[00:27:12.440 --> 00:27:15.440]  我們一起去讀吧
[00:27:15.440 --> 00:27:21.440]  因我們行事為人,是憑著信心,斯志行隨眼見
[00:27:21.440 --> 00:27:25.440]  有一個總結,有兩點
[00:27:25.440 --> 00:27:29.440]  我們的信心是要建立跟耶穌基督的關係
[00:27:29.440 --> 00:27:34.440]  不要只建立在眼前的條件和環境裡面
[00:27:34.440 --> 00:27:38.440]  我們可以學習建立跟神的關係
[00:27:38.440 --> 00:27:41.440]  我們培養多一點信仰的習慣在我們生命裡面
[00:27:41.440 --> 00:27:43.440]  我們學習怎樣去回應
[00:27:43.440 --> 00:27:47.440]  信心的回應不是我們做多少
[00:27:47.440 --> 00:27:50.440]  是我們要內在生命的改變
[00:27:50.440 --> 00:27:53.440]  不只是眼前表現的行為
[00:27:53.440 --> 00:27:58.440]  同樣我們也可以實踐上帝的教導
[00:27:58.440 --> 00:28:01.440]  我們很刻意用上帝的話
[00:28:01.440 --> 00:28:03.440]  成為我們生命裡面的決定
[00:28:03.440 --> 00:28:08.440]  慢慢將神的話成為我們生命裡面的特質
[00:28:08.440 --> 00:28:11.440]  我們一起去安靜一下
[00:28:11.440 --> 00:28:17.440]  安靜一下
[00:28:17.440 --> 00:28:36.440]  (音樂)
[00:28:36.440 --> 00:28:38.440]  很想你們想一下
[00:28:38.440 --> 00:28:42.440]  其實我信了耶穌基督這麼久
[00:28:42.440 --> 00:28:48.440]  我的生命裡面有沒有因為耶穌基督去改變
[00:28:48.440 --> 00:28:55.440]  (音樂)
[00:28:55.440 --> 00:28:58.440]  今天耶穌基督跟我們說
[00:28:58.440 --> 00:29:01.440]  不要成為不信的人
[00:29:01.440 --> 00:29:04.440]  卻要成為相信主的人
[00:29:04.440 --> 00:29:13.440]  (音樂)
[00:29:13.440 --> 00:29:19.440]  可能我們的前路有很多恐懼
[00:29:19.440 --> 00:29:22.440]  因為世界真的有很多挑戰
[00:29:22.440 --> 00:29:30.440]  (音樂)
[00:29:30.440 --> 00:29:36.440]  但是我們能不能夠捉住對耶穌基督的信心
[00:29:36.440 --> 00:29:40.440]  成為我們生命裡面的倚靠呢
[00:29:40.440 --> 00:29:50.440]  (音樂)
[00:29:50.440 --> 00:29:52.440]  很想邀請你們去祈禱
[00:29:52.440 --> 00:29:55.440]  (音樂)
[00:29:55.440 --> 00:29:58.440]  可能這一刻上帝跟你們說話
[00:29:58.440 --> 00:30:01.440]  (音樂)
[00:30:01.440 --> 00:30:03.440]  你們很想去改
[00:30:03.440 --> 00:30:05.440]  很想去改變
[00:30:05.440 --> 00:30:07.440]  很想去轉變
[00:30:07.440 --> 00:30:09.440]  求主去幫助你們
[00:30:09.440 --> 00:30:13.440]  (音樂)
[00:30:13.440 --> 00:30:15.440]  求主去幫助你們
[00:30:15.440 --> 00:30:17.440]  成為你們的力量
[00:30:17.440 --> 00:30:19.440]  (音樂)
[00:30:19.440 --> 00:30:21.440]  在生命裡面的決定
[00:30:21.440 --> 00:30:25.440]  (音樂)
[00:30:25.440 --> 00:30:28.440]  都是用神的話去決定
[00:30:28.440 --> 00:30:32.440]  (音樂)
[00:30:32.440 --> 00:30:34.440]  可能你們會說
[00:30:34.440 --> 00:30:36.440]  (音樂)
[00:30:36.440 --> 00:30:38.440]  我不懂的
[00:30:38.440 --> 00:30:40.440]  求主去幫助你
[00:30:40.440 --> 00:30:43.440]  (音樂)
[00:30:43.440 --> 00:30:45.440]  求主去幫助你去認識祂
[00:30:45.440 --> 00:30:57.440]  (音樂)
[00:30:57.440 --> 00:31:00.440]  也可能你們回來教會很多年
[00:31:00.440 --> 00:31:02.440]  這些我都聽過
[00:31:02.440 --> 00:31:04.440]  (音樂)
[00:31:04.440 --> 00:31:10.440]  但是今天耶穌基督再一次到你們面前跟你說
[00:31:10.440 --> 00:31:12.440]  弟兄姊妹
[00:31:12.440 --> 00:31:14.440]  (音樂)
[00:31:14.440 --> 00:31:18.440]  你會不會因為耶穌基督去改變
[00:31:18.440 --> 00:31:20.440]  (音樂)
[00:31:20.440 --> 00:31:22.440]  已經很多年了
[00:31:22.440 --> 00:31:25.440]  (音樂)
[00:31:25.440 --> 00:31:27.440]  你跟上帝去祈禱
[00:31:27.440 --> 00:31:29.440]  求主去幫助你們
[00:31:29.440 --> 00:31:54.440]  (音樂)

