
[00:00:00.000 --> 00:00:03.320]  今天的講題是「刮目相看」
[00:20:27.880 --> 00:20:30.880]  不要將福音私有化
[00:20:30.880 --> 00:20:34.880]  除了向當地的香港人傳福音外
[00:20:34.880 --> 00:20:36.880]  亦都要留意社區
[00:20:36.880 --> 00:20:41.880]  有沒有不同種族的人在當中
[00:20:41.880 --> 00:20:44.880]  不同文化背景的人在當中
[00:20:44.880 --> 00:20:46.880]  我們要去關心他們
[00:20:46.880 --> 00:20:49.880]  要將福音傳給他們
[00:20:50.880 --> 00:20:54.680]  這間安提安教會還有什麼可以學習呢?
[00:20:54.680 --> 00:20:58.680]  就是他很追隨上帝的教導
[00:20:58.680 --> 00:21:02.280]  剛才我們讀了這一段經文
[00:21:02.280 --> 00:21:04.680]  22至26節
[00:21:04.680 --> 00:21:10.680]  你會看到當時巴拿巴
[00:21:10.680 --> 00:21:13.680]  他很想了解完安提安教會之後
[00:21:13.680 --> 00:21:15.680]  就決定留下
[00:21:15.680 --> 00:21:17.680]  是牧養他們
[00:21:17.880 --> 00:21:20.680]  他用神的話語讓他們成長
[00:21:20.680 --> 00:21:22.680]  不單止有他
[00:21:22.680 --> 00:21:25.680]  還有保羅的幫助
[00:21:25.680 --> 00:21:27.680]  用了一年的時間
[00:21:27.680 --> 00:21:30.680]  用真理去建立信徒
[00:21:30.680 --> 00:21:32.680]  在第2節裏面
[00:21:32.680 --> 00:21:34.680]  26節裏面說
[00:21:34.680 --> 00:21:38.680]  門徒被稱為基督徒
[00:21:38.680 --> 00:21:40.680]  門徒在那時候
[00:21:40.680 --> 00:21:43.680]  第一次被稱為基督徒
[00:21:43.680 --> 00:21:46.680]  聖經的背景是這樣的
[00:21:46.880 --> 00:21:49.680]  聖經作者在這裏說
[00:21:49.680 --> 00:21:51.680]  是什麼意思呢?
[00:21:51.680 --> 00:21:55.680]  基督徒這個稱呼的由來
[00:21:55.680 --> 00:21:57.680]  原來不是來自教會
[00:21:57.680 --> 00:21:59.680]  是教會內部的人
[00:21:59.680 --> 00:22:02.680]  說自己叫基督徒
[00:22:02.680 --> 00:22:06.680]  而是當時有些不信的人
[00:22:06.680 --> 00:22:09.680]  可能是一些異教徒也說不定
[00:22:09.680 --> 00:22:14.680]  是他們對信耶穌的人的稱呼
[00:22:14.880 --> 00:22:19.680]  如果按照現在的言語
[00:22:19.680 --> 00:22:21.680]  翻譯成基督徒的名字
[00:22:21.680 --> 00:22:23.680]  就是基督佬
[00:22:23.680 --> 00:22:27.680]  我們現在還在用這些表達
[00:22:27.680 --> 00:22:28.680]  我們會說什麼?
[00:22:28.680 --> 00:22:31.680]  以前都是寫信佬
[00:22:31.680 --> 00:22:33.680]  還有什麼佬?
[00:22:33.680 --> 00:22:37.680]  警察佬
[00:22:37.680 --> 00:22:39.680]  南俄佬
[00:22:39.680 --> 00:22:40.680]  以前會用的
[00:22:40.680 --> 00:22:42.680]  還有什麼佬?
[00:22:42.680 --> 00:22:44.680]  收買佬、爛佬
[00:22:44.680 --> 00:22:46.480]  我們也是這樣
[00:22:46.480 --> 00:22:49.480]  形容某些人的特徵
[00:22:49.480 --> 00:22:53.480]  所以基督佬就是那些人
[00:22:53.480 --> 00:22:57.480]  那些人是跟隨耶穌的那些人
[00:22:57.480 --> 00:23:03.480]  為什麼當時會有這個稱號產生呢?
[00:23:03.480 --> 00:23:05.480]  正正反映了
[00:23:05.480 --> 00:23:09.480]  這群被真理建立的信徒
[00:23:09.480 --> 00:23:11.480]  被人看見
[00:23:11.480 --> 00:23:13.480]  被人知道
[00:23:13.680 --> 00:23:17.480]  知道他們背後信的那位是耶穌基督
[00:23:17.480 --> 00:23:22.480]  就是反映他們的生活很有見證
[00:23:22.480 --> 00:23:24.480]  有美好的見證
[00:23:24.480 --> 00:23:27.480]  有很好的生活態度
[00:23:27.480 --> 00:23:31.480]  所以別人都會稱呼他們
[00:23:31.480 --> 00:23:34.480]  這群人就是跟從耶穌的人
[00:23:34.480 --> 00:23:38.480]  安提拉教會這個榜樣
[00:23:38.480 --> 00:23:40.480]  讓我們學習得到
[00:23:40.480 --> 00:23:43.480]  信徒紮根
[00:23:43.480 --> 00:23:47.280]  在聖經上的真理非常重要
[00:23:47.280 --> 00:23:50.280]  有這個紮實的聖經真理
[00:23:50.280 --> 00:23:53.280]  讓我們的生命
[00:23:53.280 --> 00:23:56.280]  讓我們的生活可以被轉化
[00:23:56.280 --> 00:24:00.280]  我們可以活得更像基督
[00:24:00.280 --> 00:24:06.280]  所以我們都要去納智
[00:24:06.280 --> 00:24:09.280]  好好紮根於真理之上
[00:24:09.280 --> 00:24:13.280]  但是聽到之後要行動
[00:24:13.280 --> 00:24:15.080]  讓人知道
[00:24:15.080 --> 00:24:17.080]  我們的生活跟其他人不同
[00:24:17.080 --> 00:24:19.080]  讓人知道,辨識到
[00:24:19.080 --> 00:24:22.080]  我們所追隨的是主耶穌基督
[00:24:22.080 --> 00:24:25.080]  從而更加可以幫助到人
[00:24:25.080 --> 00:24:28.080]  認識耶穌,相信福音
[00:24:28.080 --> 00:24:36.080]  安提拉教會另一個好榜樣
[00:24:36.080 --> 00:24:39.080]  就是他們馴服上帝的計劃
[00:24:39.080 --> 00:24:42.080]  我們一起讀
[00:24:42.280 --> 00:24:46.080]  27至30,還有13章的一段經文
[00:24:47.080 --> 00:24:49.880]  當那一日子
[00:24:49.880 --> 00:24:52.880]  有幾位先知從耶路撒冷
[00:24:52.880 --> 00:24:54.880]  下到安提拉
[00:24:54.880 --> 00:24:57.880]  內中有一位名叫亞伯普
[00:24:57.880 --> 00:25:00.880]  站起來,藉著聖靈指示
[00:25:00.880 --> 00:25:03.880]  普天下將有大饑荒
[00:25:03.880 --> 00:25:07.880]  這是在克魯第連間果然實現了
[00:25:07.880 --> 00:25:09.880]  於是門徒決定
[00:25:09.880 --> 00:25:11.880]  照各人的力量捐錢
[00:25:11.880 --> 00:25:15.880]  送去供給住在猶太的弟兄
[00:25:15.880 --> 00:25:17.680]  他們就這樣做了
[00:25:17.680 --> 00:25:20.680]  托巴拿巴和塑羅的手
[00:25:20.680 --> 00:25:22.680]  送到中長老那裡
[00:25:22.680 --> 00:25:25.680]  在安提拉的教會中
[00:25:25.680 --> 00:25:28.680]  有幾位先知和教師
[00:25:28.680 --> 00:25:32.680]  就視巴拿巴和稱為彌潔的西面
[00:25:32.680 --> 00:25:34.680]  鼓勵內人路求
[00:25:34.680 --> 00:25:39.680]  與希律分封王一起長大的馬廉和塑羅
[00:25:39.680 --> 00:25:42.680]  他們在侍奉主的食的時候
[00:25:42.880 --> 00:25:46.680]  聖靈說要為我分派巴拿巴和塑羅
[00:25:46.680 --> 00:25:49.680]  去做我召他們做的工作
[00:25:49.680 --> 00:25:52.680]  於是他們禱告後
[00:25:52.680 --> 00:25:55.680]  給巴拿巴和信奉
[00:25:55.680 --> 00:25:58.680]  然後派遣他們走了
[00:25:58.680 --> 00:26:04.680]  安提拉教會沒有專注在自己的增長擴大
[00:26:04.680 --> 00:26:06.680]  而是遵守大使命
[00:26:06.680 --> 00:26:08.680]  將福音傳到遠處
[00:26:08.680 --> 00:26:11.680]  當時有先知告訴我們
[00:26:11.880 --> 00:26:15.680]  有大饑荒,很嚴重
[00:26:15.680 --> 00:26:18.680]  但安提拉教會不自私
[00:26:18.680 --> 00:26:20.680]  有災情的時候
[00:26:20.680 --> 00:26:23.680]  他們努力捐贈
[00:26:23.680 --> 00:26:28.680]  顧念貧乏耶路撒冷地信徒的需要
[00:26:28.680 --> 00:26:30.680]  所以你要看到
[00:26:30.680 --> 00:26:33.680]  其實他們本身就是一個很廣闊的胸襟
[00:26:33.680 --> 00:26:35.680]  愛人如己
[00:26:35.680 --> 00:26:38.680]  神很重用這樣的教會
[00:26:38.880 --> 00:26:43.680]  所以要吩咐他們要差遣宣教士
[00:26:43.680 --> 00:26:46.680]  差遣誰呢?
[00:26:46.680 --> 00:26:50.680]  很寶貴的牧者
[00:26:50.680 --> 00:26:52.680]  保羅和巴拿巴
[00:26:52.680 --> 00:26:55.680]  中國人有一句話
[00:26:55.680 --> 00:27:00.680]  肥水不流別人田
[00:27:00.680 --> 00:27:03.680]  好東西都是留給自己的
[00:27:03.680 --> 00:27:06.680]  但安提拉教會不是這樣
[00:27:06.880 --> 00:27:08.680]  他們將這麼好的牧者
[00:27:08.680 --> 00:27:10.280]  保羅和巴拿巴
[00:27:10.280 --> 00:27:11.680]  差遣出去
[00:27:11.680 --> 00:27:16.680]  為什麼他們的胸襟這麼大呢?
[00:27:16.680 --> 00:27:19.680]  因為他們看東西
[00:27:19.680 --> 00:27:23.680]  是用神國度的視野來看
[00:27:23.680 --> 00:27:27.680]  我們…
[00:27:27.680 --> 00:27:29.680]  不好意思,出漏了幾個字
[00:27:29.680 --> 00:27:32.680]  我們看東西可以有兩種方向看
[00:27:32.680 --> 00:27:33.680]  一個是church view
[00:27:33.680 --> 00:27:34.680]  即是堂會觀
[00:27:34.880 --> 00:27:37.680]  一個是神國度的視野
[00:27:37.680 --> 00:27:40.680]  Kingdoms view
[00:27:40.680 --> 00:27:43.680]  如果只是用堂會觀來看東西
[00:27:43.680 --> 00:27:47.680]  只顧著堂會有多好
[00:27:47.680 --> 00:27:49.680]  會不會增長
[00:27:49.680 --> 00:27:51.680]  每樣都是想自己
[00:27:51.680 --> 00:27:53.680]  但如果是用kingdoms view
[00:27:53.680 --> 00:27:55.680]  神國度來看,完全不同
[00:27:55.680 --> 00:27:57.680]  我們不只是看自己
[00:27:57.680 --> 00:28:00.680]  我們看整個神的心意
[00:28:00.680 --> 00:28:03.680]  神怎麼看,我們就怎麼看
[00:28:03.880 --> 00:28:08.680]  神的視野遍及全世界
[00:28:08.680 --> 00:28:11.680]  安提拉教會就是這樣
[00:28:11.680 --> 00:28:14.680]  所以他們不會將資源只用在自己身上
[00:28:14.680 --> 00:28:16.680]  而是像主耶穌一樣
[00:28:16.680 --> 00:28:18.680]  一樣的胸懷普世
[00:28:18.680 --> 00:28:22.680]  他們盼望的是擴展神的國度
[00:28:22.680 --> 00:28:28.680]  而不是自己的堂會
[00:28:28.680 --> 00:28:30.680]  在不久之前
[00:28:30.680 --> 00:28:33.680]  我聽到一位猜拳的前輩
[00:28:33.680 --> 00:28:36.480]  莊祖昆牧師的講座
[00:28:36.480 --> 00:28:39.480]  他給安提拉教會一個描述
[00:28:39.480 --> 00:28:44.480]  他說安提拉教會是以宣教為導向的教會
[00:28:44.480 --> 00:28:47.480]  宣教為導向的教會又是怎樣的呢
[00:28:47.480 --> 00:28:54.480]  我們可以看一個比較
[00:28:54.480 --> 00:28:58.480]  左手邊的
[00:28:58.480 --> 00:29:01.480]  就像普遍的看法
[00:29:01.680 --> 00:29:06.480]  宣教只不過是教會事宮其中一樣
[00:29:06.480 --> 00:29:09.480]  而且比較偏小,也不是最重要
[00:29:09.480 --> 00:29:12.480]  但如果以宣教為導向的教會
[00:29:12.480 --> 00:29:14.480]  不是這樣的,是安排的
[00:29:14.480 --> 00:29:17.480]  是我們教會有很多事工
[00:29:17.480 --> 00:29:21.480]  原來都是用來承托一個忠心的使命
[00:29:21.480 --> 00:29:23.480]  就是宣教
[00:29:23.480 --> 00:29:26.480]  因為以宣教為導向的教會
[00:29:26.480 --> 00:29:29.480]  他們認定他們的使命
[00:29:29.680 --> 00:29:32.480]  就是要使萬民作門徒
[00:29:32.480 --> 00:29:34.480]  猜拳宣教
[00:29:34.480 --> 00:29:37.480]  用這個使命來發展自己的堂會
[00:29:37.480 --> 00:29:40.480]  安提拉純服上帝的計劃
[00:29:40.480 --> 00:29:43.480]  差派保羅和巴拿巴去宣教
[00:29:43.480 --> 00:29:46.480]  成就了甚麼美事呢
[00:29:46.480 --> 00:29:49.480]  《死徒行傳》之後,如果我們看下去
[00:29:49.480 --> 00:29:52.480]  保羅和他的宣教團隊
[00:29:52.480 --> 00:29:54.480]  有三次的宣教旅程
[00:29:54.480 --> 00:29:57.480]  這三次的宣教旅程
[00:29:57.680 --> 00:30:00.480]  路線和編輯範圍
[00:30:00.480 --> 00:30:04.480]  就像圖中有三條不同顏色的線
[00:30:04.480 --> 00:30:09.480]  紅色、白色和白色的虛線
[00:30:09.480 --> 00:30:14.480]  你會看到所涉及的地方很遠很大
[00:30:14.480 --> 00:30:16.480]  對當時來說已經很厲害
[00:30:16.480 --> 00:30:21.480]  去到土耳其、希臘、歐洲一帶
[00:30:21.480 --> 00:30:25.480]  雖然他們宣教的路程遙遠
[00:30:25.680 --> 00:30:27.480]  道路艱辛
[00:30:27.480 --> 00:30:29.480]  但聖靈保守著
[00:30:29.480 --> 00:30:31.480]  保羅和他的宣教團隊
[00:30:31.480 --> 00:30:36.480]  結果在這個地方建立了很多教會
[00:30:36.480 --> 00:30:39.480]  而他們的榜樣,這份宣教使命
[00:30:39.480 --> 00:30:44.480]  亦一代一代傳下去,直到現在
[00:30:44.480 --> 00:30:49.480]  安提拉教會之後被稱為
[00:30:49.480 --> 00:30:53.480]  「愛邦人,愛邦教會之母」
[00:30:53.480 --> 00:30:54.480]  為甚麼呢
[00:30:54.680 --> 00:30:57.480]  因為保羅三次的宣教旅程
[00:30:57.480 --> 00:31:02.480]  每結束一次,他都會回到安提拉教會
[00:31:02.480 --> 00:31:06.480]  每一次開始,他都會在安提拉教會出發
[00:31:06.480 --> 00:31:10.480]  安提拉教會其實是他們的基地
[00:31:10.480 --> 00:31:15.480]  安提拉教會擔當一個母會的角色
[00:31:15.480 --> 00:31:18.480]  他差派宣教士
[00:31:18.680 --> 00:31:21.480]  在巴拿巴、保羅和他的宣教團隊
[00:31:21.480 --> 00:31:25.480]  關心、受望和支持
[00:31:25.480 --> 00:31:29.480]  所以總結一下安提拉教會的發展
[00:31:29.480 --> 00:31:33.480]  首先,剛才也提及過
[00:31:33.480 --> 00:31:35.480]  他得著福音
[00:31:35.480 --> 00:31:40.480]  因著別人向他們傳福音
[00:31:40.480 --> 00:31:43.480]  愛邦人,他們得著福音
[00:31:43.480 --> 00:31:46.480]  然後建立教會
[00:31:47.680 --> 00:31:50.480]  他們在真理中成長
[00:31:50.480 --> 00:31:53.480]  之後熱心猜拳
[00:31:53.480 --> 00:31:55.480]  所以弟兄姊妹
[00:31:55.480 --> 00:31:59.480]  你們有沒有想過如何發展第四子堂呢
[00:31:59.480 --> 00:32:03.480]  安提拉教會這個榜樣告訴我們
[00:32:03.480 --> 00:32:05.480]  很重要
[00:32:05.480 --> 00:32:08.480]  看自己
[00:32:08.480 --> 00:32:11.480]  不是一個堂會
[00:32:11.480 --> 00:32:14.480]  而是被神使用的一間教會
[00:32:15.680 --> 00:32:19.480]  看自己,不只是向自己身邊的人傳福音
[00:32:19.480 --> 00:32:23.480]  留意一下我們身邊有沒有不同種族的人
[00:32:23.480 --> 00:32:26.480]  不同文化背景的人
[00:32:26.480 --> 00:32:31.480]  我們願不願意好好學習聖經
[00:32:31.480 --> 00:32:35.480]  活出一個有力的見證
[00:32:35.480 --> 00:32:37.480]  帶領人信耶穌
[00:32:37.480 --> 00:32:41.480]  我們又願不願意以神的角度
[00:32:41.680 --> 00:32:46.480]  以耶穌的胸襟來看待這個世界
[00:32:46.480 --> 00:32:49.480]  最後是順服神的心意
[00:32:49.480 --> 00:32:52.480]  願意派人去宣教
[00:32:52.480 --> 00:32:56.480]  願意參與猜拳宣教
[00:32:56.480 --> 00:33:00.480]  好好深信這間教會
[00:33:00.480 --> 00:33:03.480]  如果願意這樣去走
[00:33:03.480 --> 00:33:07.480]  一定會大大被主祝福
[00:33:07.480 --> 00:33:09.480]  主也會大大使用
[00:33:10.680 --> 00:33:17.480]  不要再想猜拳宣教只是兩位牧師的任務
[00:33:17.480 --> 00:33:22.480]  猜拳宣教是每位信徒都要參與
[00:33:22.480 --> 00:33:24.480]  你們可以怎樣參與呢
[00:33:24.480 --> 00:33:30.480]  你們可以考慮一下,看看有什麼感動
[00:33:30.480 --> 00:33:34.480]  為宣教工場和宣教士的需要祈禱
[00:33:34.480 --> 00:33:39.480]  今次猜拳年會我們都準備印製了九張書籤
[00:33:39.680 --> 00:33:42.480]  放在門口的位置
[00:33:42.480 --> 00:33:45.480]  鼓勵大家集齊九張
[00:33:45.480 --> 00:33:50.480]  這九張書籤上印了
[00:33:50.480 --> 00:33:54.480]  我們恩福堂支持的九個宣教士單位
[00:33:54.480 --> 00:33:56.480]  他們的需要
[00:33:56.480 --> 00:33:59.480]  很盼望你們拿著書籤的時候
[00:33:59.480 --> 00:34:01.480]  起碼知道他們的名字是什麼
[00:34:01.480 --> 00:34:05.480]  然後為他們的需要祈禱
[00:34:05.480 --> 00:34:09.480]  大家也可以奉獻支持
[00:34:10.480 --> 00:34:12.280]  如果有宣教士回來
[00:34:12.280 --> 00:34:15.280]  鼓勵大家可以關心他們
[00:34:15.280 --> 00:34:19.280]  參加短宣
[00:34:19.280 --> 00:34:22.280]  還有鼓勵大家出席猜拳晚會
[00:34:22.280 --> 00:34:24.280]  有些人還未舉手
[00:34:24.280 --> 00:34:26.280]  等你下星期來
[00:34:26.280 --> 00:34:28.280]  這個星期二和星期五
[00:34:28.280 --> 00:34:32.280]  透過這個晚會增加我們對猜拳的認識
[00:34:32.280 --> 00:34:37.280]  也可以參加一些猜拳宣教的課程
[00:34:38.480 --> 00:34:40.280]  甚至乎如果是神感動你的
[00:34:40.280 --> 00:34:43.280]  勇敢回應成為宣教士
[00:34:43.280 --> 00:34:45.280]  去到前線
[00:34:45.280 --> 00:34:48.280]  支援工場的需要
[00:34:48.280 --> 00:34:51.280]  我們一起去禱告
[00:34:51.280 --> 00:35:00.280]  真主願意你
[00:35:00.280 --> 00:35:03.280]  在我們每人的生命裡面去工作
[00:35:03.280 --> 00:35:07.280]  今天我們看到安提柯教會的好榜樣
[00:35:07.480 --> 00:35:11.280]  願意我們被激勵的時候
[00:35:11.280 --> 00:35:16.280]  我們都願意被你的話語去改變
[00:35:16.280 --> 00:35:21.280]  剛才在講道裡面
[00:35:21.280 --> 00:35:25.280]  如果提到猜拳宣教裡面
[00:35:25.280 --> 00:35:26.280]  有很多不同的範疇
[00:35:26.280 --> 00:35:29.280]  我們可以去關心可以去參與
[00:35:29.280 --> 00:35:33.280]  哪方面你們還未開始去做呢
[00:35:33.280 --> 00:35:36.280]  你願不願意就是今天
[00:35:36.480 --> 00:35:40.280]  被見證、鼓勵、被神的話語推動之後
[00:35:40.280 --> 00:35:43.280]  願意走出一步去參與呢
[00:35:43.280 --> 00:35:49.280]  現在給大家一點時間在神面前立志
[00:35:50.280 --> 00:35:53.080]  (音樂)
[00:35:54.080 --> 00:35:56.880]  (音樂)
[00:35:57.880 --> 00:36:00.680]  (音樂)
[00:36:25.880 --> 00:36:27.680]  主啊
[00:36:27.680 --> 00:36:29.680]  多謝你聽我們禱告
[00:36:29.680 --> 00:36:31.680]  求你幫助我們
[00:36:31.680 --> 00:36:34.680]  去實踐我們對你的立志
[00:36:34.680 --> 00:36:39.680]  願意當我們去參與猜拳宣教的時候
[00:36:39.680 --> 00:36:42.680]  我們經歷你的同在
[00:36:42.680 --> 00:36:44.680]  開闊我們的眼界
[00:36:44.680 --> 00:36:47.680]  豐富我們的屬靈體驗
[00:36:47.680 --> 00:36:51.680]  以致我們的信心一天一天增長
[00:36:51.680 --> 00:36:54.680]  更加重要的是更加認識你
[00:36:54.880 --> 00:36:56.680]  認識你的慈愛
[00:36:56.680 --> 00:36:58.680]  認識你的大能
[00:36:58.680 --> 00:37:00.680]  多謝你聽禱告
[00:37:00.680 --> 00:37:01.680]  奉主明求
[00:37:01.680 --> 00:37:02.680]  阿門

