
[00:00:00.000 --> 00:00:04.160]  好,敬拜隊帶領我們剛才的敬拜
[00:14:53.560 --> 00:14:55.200]  給猶太人和外邦人
[00:14:55.200 --> 00:14:57.600]  但是當中有很多不和
[00:14:57.600 --> 00:14:58.680]  很多控訴
[00:14:58.680 --> 00:15:02.040]  以至到他們生命裡面
[00:15:02.040 --> 00:15:03.000]  他們體會不到
[00:15:03.000 --> 00:15:05.280]  他們是同一家人在裡面
[00:15:05.280 --> 00:15:08.800]  甚至我可以這樣說
[00:15:08.800 --> 00:15:10.320]  其實這一段書
[00:15:10.320 --> 00:15:11.800]  這一段的禱告
[00:15:11.800 --> 00:15:13.520]  其實就好像上帝給
[00:15:13.520 --> 00:15:16.240]  以弗所教會的一個情書
[00:15:16.240 --> 00:15:17.320]  告訴他們
[00:15:17.320 --> 00:15:19.680]  猶太人怎麼說你不要管
[00:15:19.680 --> 00:15:22.160]  最重要是上帝怎麼去看你
[00:15:22.160 --> 00:15:23.440]  上帝怎麼去愛你
[00:15:23.440 --> 00:15:25.040]  上帝怎麼去應許你
[00:15:25.040 --> 00:15:26.520]  以至到這一切都會實現
[00:15:26.520 --> 00:15:29.040]  這個愛是沒有人可以控訴
[00:15:29.040 --> 00:15:31.520]  以至到他可以失落的
[00:15:31.520 --> 00:15:34.120]  這個就是上帝要告訴給
[00:15:34.240 --> 00:15:35.640]  以弗所教會的人聽
[00:15:35.640 --> 00:15:37.160]  也在告訴給外邦人聽
[00:15:37.160 --> 00:15:39.120]  甚至我們每一個人聽
[00:15:39.120 --> 00:15:40.240]  弟兄姊妹
[00:15:40.240 --> 00:15:41.520]  不知道你生命裡面
[00:15:41.520 --> 00:15:44.000]  有沒有經歷過這些控訴的聲音
[00:15:44.000 --> 00:15:45.600]  有些人說你
[00:15:45.600 --> 00:15:47.080]  覺得你不夠好
[00:15:47.080 --> 00:15:49.320]  他憑什麼做什麼基督徒
[00:15:49.320 --> 00:15:50.760]  是不是做得不夠好
[00:15:50.760 --> 00:15:53.040]  又或者可能你在小組裡面
[00:15:53.040 --> 00:15:54.200]  不知道你有沒有經歷過
[00:15:54.200 --> 00:15:56.880]  有種被人好像軟尼
[00:15:56.880 --> 00:15:58.360]  有種分隔的感覺
[00:15:58.360 --> 00:15:59.600]  有種隔膜的感覺
[00:15:59.600 --> 00:16:01.160]  好像很孤單
[00:16:01.160 --> 00:16:03.840]  回到教會好像感受不到愛
[00:16:03.960 --> 00:16:05.760]  又或者可能只不過很簡單
[00:16:05.760 --> 00:16:08.240]  一些性格上文化上的不同
[00:16:08.240 --> 00:16:10.840]  令到你和其他人好像變成仇人
[00:16:10.840 --> 00:16:13.160]  這段經文告訴我們
[00:16:13.160 --> 00:16:15.680]  首先我們真的需要知道一個信念
[00:16:15.680 --> 00:16:16.960]  就是我們每一個人
[00:16:16.960 --> 00:16:19.880]  都是上帝同樣這樣去愛的
[00:16:19.880 --> 00:16:22.520]  上帝愛我們每一個
[00:16:22.520 --> 00:16:24.120]  不是因著我們的文化
[00:16:24.120 --> 00:16:27.080]  或者我們因著我們的能力去愛我們
[00:16:27.080 --> 00:16:29.680]  從來上帝都是這樣愛我們
[00:16:29.680 --> 00:16:31.760]  但是為什麼我們會有時候
[00:16:31.880 --> 00:16:33.160]  體會不到呢
[00:16:33.160 --> 00:16:34.800]  正正就是這個了
[00:16:34.800 --> 00:16:36.480]  就是因為撒旦
[00:16:36.480 --> 00:16:38.280]  這整段經文以忽所書
[00:16:38.280 --> 00:16:40.480]  不斷都會說很多靈界的事
[00:16:40.480 --> 00:16:42.520]  說很多屬靈上的事
[00:16:42.520 --> 00:16:47.040]  撒旦在《若白記》和《啟瀟錄》裡面
[00:16:47.040 --> 00:16:48.840]  都說到他是一個控訴者
[00:16:48.840 --> 00:16:50.400]  不斷會控訴我們
[00:16:50.400 --> 00:16:51.640]  說我們不夠好
[00:16:51.640 --> 00:16:52.560]  這個人不夠好
[00:16:52.560 --> 00:16:53.560]  我們不好
[00:16:53.560 --> 00:16:56.560]  以致到有時候我們體會上帝的愛
[00:16:56.560 --> 00:16:58.880]  當中都會有很大的困難
[00:16:58.880 --> 00:17:00.120]  所以其實以忽所書
[00:17:00.240 --> 00:17:02.240]  一直延伸下去慢慢看到最後
[00:17:02.240 --> 00:17:04.280]  究竟那個合一的解決方法是什麼
[00:17:04.280 --> 00:17:06.360]  他不是叫你讀一下輔導
[00:17:06.360 --> 00:17:11.320]  或者大家用一些架構去制衡大家
[00:17:11.320 --> 00:17:12.240]  不是的
[00:17:12.240 --> 00:17:13.960]  他最後說到最後是什麼
[00:17:13.960 --> 00:17:15.600]  就是屬靈的軍裝
[00:17:15.600 --> 00:17:17.240]  我們要穿戴屬靈的軍裝
[00:17:17.240 --> 00:17:18.160]  神的懷疑
[00:17:18.160 --> 00:17:19.560]  讓神去幫助我們
[00:17:19.560 --> 00:17:22.240]  以致我們可以抵擋邪惡的勢力
[00:17:22.240 --> 00:17:24.000]  也就是撒旦的意思
[00:17:24.000 --> 00:17:25.920]  所以其實我們生命裡面
[00:17:25.920 --> 00:17:28.040]  首先一定要知道一個信念
[00:17:28.160 --> 00:17:29.880]  就是上帝愛我們
[00:17:29.880 --> 00:17:32.240]  是無分無區別地愛我們
[00:17:32.240 --> 00:17:34.760]  不會因為我們有什麼能力上不足
[00:17:34.760 --> 00:17:35.960]  他就不愛我們
[00:17:35.960 --> 00:17:37.680]  也不會因為你對面那個
[00:17:37.680 --> 00:17:39.240]  他做事很不濟
[00:17:39.240 --> 00:17:40.840]  他就不愛他
[00:17:40.840 --> 00:17:43.160]  在不合一不和的裡面
[00:17:43.160 --> 00:17:44.520]  我們才要體會到
[00:17:44.520 --> 00:17:47.640]  自己和對方都是上帝所愛
[00:17:47.640 --> 00:17:51.200]  但有時候他卻是因為撒旦的攻擊
[00:17:51.200 --> 00:17:52.080]  撒旦的控訴
[00:17:52.080 --> 00:17:53.840]  以致我們體會不到這件事
[00:17:53.840 --> 00:17:55.560]  我跟大家分享一個故事
[00:17:55.680 --> 00:17:59.160]  很久以前2015年左右
[00:17:59.160 --> 00:18:00.520]  2014年左右的時候
[00:18:00.520 --> 00:18:03.200]  我和大專組一起去營
[00:18:03.200 --> 00:18:04.240]  去營
[00:18:04.240 --> 00:18:06.760]  那次帶營很感動
[00:18:06.760 --> 00:18:08.040]  很火熱
[00:18:08.040 --> 00:18:09.440]  全部哭了
[00:18:09.440 --> 00:18:11.400]  非常感動的一個營
[00:18:11.400 --> 00:18:12.440]  營完之後
[00:18:12.440 --> 00:18:14.640]  通常都有一個例行的公事
[00:18:14.640 --> 00:18:16.360]  就是大家一起去撿物資
[00:18:16.360 --> 00:18:17.680]  AV隊最後離開
[00:18:17.680 --> 00:18:19.680]  然後召喚一輛GoGoVan
[00:18:19.680 --> 00:18:21.360]  有輛GoGoVan和我們一起
[00:18:21.360 --> 00:18:23.200]  一隊人一起去撿物資
[00:18:23.320 --> 00:18:24.480]  回教會
[00:18:24.480 --> 00:18:25.320]  很有趣
[00:18:25.320 --> 00:18:26.760]  因為大家喜喜合合
[00:18:26.760 --> 00:18:28.800]  腦裡只想著敬拜
[00:18:28.800 --> 00:18:30.000]  很有熱誠
[00:18:30.000 --> 00:18:33.120]  GoGoVan司機來和我們聊天
[00:18:33.120 --> 00:18:35.920]  開始說你們是甚麼人
[00:18:35.920 --> 00:18:37.680]  說起教會
[00:18:37.680 --> 00:18:39.600]  我就開始和他聊信仰
[00:18:39.600 --> 00:18:42.840]  突然間很想和他聊信仰
[00:18:42.840 --> 00:18:43.880]  然後和他聊
[00:18:43.880 --> 00:18:45.240]  最後他就說了
[00:18:45.240 --> 00:18:48.000]  原來他以前回教會
[00:18:48.000 --> 00:18:49.160]  回國後
[00:18:49.160 --> 00:18:50.480]  他有一個朋友
[00:18:50.600 --> 00:18:53.920]  他以前回過教會
[00:18:53.920 --> 00:18:55.440]  回太子的教會
[00:18:55.440 --> 00:18:57.120]  但回了一陣子之後
[00:18:57.120 --> 00:18:59.040]  他就不想再回
[00:18:59.040 --> 00:19:00.480]  我當然追問
[00:19:00.480 --> 00:19:01.560]  為甚麼不想回
[00:19:01.560 --> 00:19:02.480]  誰說錯話
[00:19:02.480 --> 00:19:03.880]  我幫你罵他
[00:19:03.880 --> 00:19:05.760]  最後他說
[00:19:05.760 --> 00:19:07.520]  其實也不是說錯甚麼
[00:19:07.520 --> 00:19:08.760]  只不過他覺得
[00:19:08.760 --> 00:19:10.640]  那間教會的弟兄姊妹
[00:19:10.640 --> 00:19:12.160]  個個很有知識
[00:19:12.160 --> 00:19:13.840]  個個有甚麼學位
[00:19:13.840 --> 00:19:15.640]  又有錢
[00:19:15.640 --> 00:19:17.640]  他覺得自己一個GoGoVan司機
[00:19:17.640 --> 00:19:20.240]  好像格格不入
[00:19:20.360 --> 00:19:21.960]  不配去那間教會
[00:19:21.960 --> 00:19:23.520]  所以以致不敢再回
[00:19:23.520 --> 00:19:26.040]  我當時心裏想
[00:19:26.040 --> 00:19:27.120]  你明不明白
[00:19:27.120 --> 00:19:29.680]  這是屬靈的靈魂
[00:19:29.680 --> 00:19:32.320]  他明明可以體會到上帝的愛
[00:19:32.320 --> 00:19:37.680]  每天可以和神有關係
[00:19:37.680 --> 00:19:38.800]  可以結連
[00:19:38.800 --> 00:19:40.120]  但因為這個很無聊
[00:19:40.120 --> 00:19:40.920]  很瑣碎
[00:19:40.920 --> 00:19:41.800]  別人讀甚麼學位
[00:19:41.800 --> 00:19:43.000]  與他有甚麼關係
[00:19:43.000 --> 00:19:46.280]  那件事阻礙了他回教會
[00:19:46.280 --> 00:19:49.240]  所以當時我心裏很著急
[00:19:49.360 --> 00:19:51.920]  再和他講一次福音
[00:19:51.920 --> 00:19:54.080]  以致很誇張
[00:19:54.080 --> 00:19:55.480]  那天文希遜
[00:19:55.480 --> 00:19:56.320]  不知你是否認識
[00:19:56.320 --> 00:19:56.960]  在我旁邊
[00:19:56.960 --> 00:19:58.680]  一直看著司機
[00:19:58.680 --> 00:19:59.760]  他是鐵漢
[00:19:59.760 --> 00:20:01.040]  一直拿著車
[00:20:01.040 --> 00:20:01.800]  一直和他講
[00:20:01.800 --> 00:20:02.600]  一直哭
[00:20:02.600 --> 00:20:03.840]  在車上哭
[00:20:03.840 --> 00:20:05.120]  很感動
[00:20:05.120 --> 00:20:06.200]  一直哭
[00:20:06.200 --> 00:20:09.360]  突然和他再決志祈禱
[00:20:09.360 --> 00:20:12.080]  他當時很認定一件事
[00:20:12.080 --> 00:20:14.440]  上帝的愛從來沒有離開過他
[00:20:14.440 --> 00:20:15.160]  沒理由
[00:20:15.160 --> 00:20:16.600]  因為別人的學位
[00:20:16.720 --> 00:20:17.800]  別人又沒錢
[00:20:17.800 --> 00:20:21.160]  阻礙了他體會上帝的愛
[00:20:21.160 --> 00:20:23.480]  很遺憾的一件事
[00:20:23.480 --> 00:20:25.760]  到最後他再找教會的時候
[00:20:25.760 --> 00:20:27.880]  我想去介紹恩福給他
[00:20:27.880 --> 00:20:30.000]  但當時我突然間
[00:20:30.000 --> 00:20:31.400]  腦裏有些畫面出現
[00:20:31.400 --> 00:20:32.680]  聽過有些人說
[00:20:32.680 --> 00:20:34.320]  恩福有些團契
[00:20:34.320 --> 00:20:35.880]  有去吃長腳蟹
[00:20:35.880 --> 00:20:36.800]  喝紅酒
[00:20:36.800 --> 00:20:38.960]  我立即很擔心
[00:20:38.960 --> 00:20:41.520]  所以我立即和他說
[00:20:41.520 --> 00:20:43.480]  你們來恩福不要緊
[00:20:43.480 --> 00:20:44.520]  你去哪個團契
[00:20:44.520 --> 00:20:45.880]  我跟著你去那個團契
[00:20:46.000 --> 00:20:47.280]  我陪你去
[00:20:47.280 --> 00:20:48.840]  真的很可惜
[00:20:48.840 --> 00:20:50.280]  到這一步的時候
[00:20:50.280 --> 00:20:51.640]  他說再聯絡我
[00:20:51.640 --> 00:20:53.040]  最後都沒有聯絡我
[00:20:53.040 --> 00:20:55.040]  我心裏面有很大的期盼
[00:20:55.040 --> 00:20:56.000]  我到現在還記得
[00:20:56.000 --> 00:20:57.440]  我都為他祈禱
[00:20:57.440 --> 00:20:59.360]  很希望他可以回教會
[00:20:59.360 --> 00:21:01.520]  不要為那些學位
[00:21:01.520 --> 00:21:03.400]  有沒有錢的東西
[00:21:03.400 --> 00:21:05.760]  去阻礙他體會上帝的愛
[00:21:05.760 --> 00:21:06.400]  的確
[00:21:06.400 --> 00:21:08.280]  始終我們生命裏
[00:21:08.280 --> 00:21:09.720]  很多時候
[00:21:09.720 --> 00:21:11.440]  其實明明可以很簡單地
[00:21:11.440 --> 00:21:12.640]  接受上帝的愛
[00:21:12.640 --> 00:21:15.240]  福音真的是一件很簡單的事
[00:21:15.360 --> 00:21:16.640]  我們生命有罪
[00:21:16.640 --> 00:21:17.720]  上帝拯救
[00:21:17.720 --> 00:21:19.240]  主耶穌基督為我們死
[00:21:19.240 --> 00:21:21.120]  我們就可以得到福音的好處
[00:21:21.120 --> 00:21:22.600]  是不是
[00:21:22.600 --> 00:21:24.000]  我們生命裏面
[00:21:24.000 --> 00:21:27.200]  其實是應該可以去體會到這件事
[00:21:27.200 --> 00:21:28.200]  弟兄姊妹
[00:21:28.200 --> 00:21:30.040]  今天有兩個回應師
[00:21:30.040 --> 00:21:32.880]  所以大家一起去經歷一下
[00:21:32.880 --> 00:21:37.200]  但很想一起去有個祈禱先好嗎
[00:21:37.200 --> 00:21:38.720]  我很想大家去
[00:21:38.720 --> 00:21:42.560]  你去有一個祈禱
[00:21:42.560 --> 00:21:43.600]  你在生命裏面
[00:21:43.600 --> 00:21:44.600]  有沒有一些位置
[00:21:44.720 --> 00:21:47.240]  經歷過不和
[00:21:47.240 --> 00:21:50.120]  經歷過紛爭
[00:21:50.120 --> 00:21:52.960]  經歷過傷痛
[00:21:52.960 --> 00:21:53.880]  甚至意識到
[00:21:53.880 --> 00:22:00.400]  有時候阻礙著你去體會上帝的愛呢
[00:22:00.400 --> 00:22:01.880]  很想你將這一切
[00:22:01.880 --> 00:22:05.800]  都去交託
[00:22:05.800 --> 00:22:06.920]  天父藉這段經文
[00:22:06.920 --> 00:22:07.960]  去告訴我們
[00:22:07.960 --> 00:22:10.400]  去堅固我們
[00:22:10.400 --> 00:22:12.160]  上帝的愛無分彼此
[00:22:12.160 --> 00:22:13.360]  無論你
[00:22:13.480 --> 00:22:14.880]  很崇高
[00:22:14.880 --> 00:22:17.200]  做得很好
[00:22:17.200 --> 00:22:18.400]  猶太人也好
[00:22:18.400 --> 00:22:20.840]  或者其實都是剛剛開始認識
[00:22:20.840 --> 00:22:22.760]  很多東西都不懂的
[00:22:22.760 --> 00:22:23.720]  外邦人也好
[00:22:23.720 --> 00:22:25.200]  其實都沒有分別的
[00:22:25.200 --> 00:22:26.920]  上帝就是這樣愛我們
[00:22:26.920 --> 00:22:29.600]  或者弟兄姊妹
[00:22:29.600 --> 00:22:31.360]  不知道你現在生命裏面
[00:22:31.360 --> 00:22:35.200]  有沒有經歷過那些不和
[00:22:35.200 --> 00:22:36.040]  你很想去處理
[00:22:36.040 --> 00:22:37.400]  但你不懂得去處理呢
[00:22:37.400 --> 00:22:40.880]  首先經文裏面
[00:22:40.880 --> 00:22:42.600]  告訴我們我們有一個信念
[00:22:42.720 --> 00:22:45.320]  知道天父同樣都很愛
[00:22:45.320 --> 00:22:47.000]  你對面你生氣的那個
[00:22:47.000 --> 00:22:50.520]  或者其實天父同樣都很愛你
[00:22:50.520 --> 00:22:53.120]  人家說什麼不重要
[00:22:53.120 --> 00:22:54.240]  這一切
[00:22:54.240 --> 00:22:56.760]  最重要是天父怎樣去愛
[00:22:56.760 --> 00:23:00.840]  你將這一切去交託
[00:23:00.840 --> 00:23:03.800]  甚至可能我們生命裏面
[00:23:03.800 --> 00:23:05.120]  有時候有這個比較
[00:23:05.120 --> 00:23:07.520]  覺得好像容入不到小組
[00:23:07.520 --> 00:23:10.040]  每個人都讀大學
[00:23:10.160 --> 00:23:13.560]  或者學位又港大又中大
[00:23:13.560 --> 00:23:15.440]  很多的比較
[00:23:15.440 --> 00:23:17.600]  令我們好像覺得格格不入
[00:23:17.600 --> 00:23:21.680]  天父同樣都說這一切都不重要
[00:23:21.680 --> 00:23:25.000]  最重要是我愛你和愛他
[00:23:25.000 --> 00:23:26.560]  是一樣的愛
[00:23:26.560 --> 00:23:28.840]  沒有東西可以阻隔
[00:23:28.840 --> 00:23:31.720]  你將這一切都交上好嗎
[00:23:31.720 --> 00:23:35.040]  他終於讓你體會到他的那份愛
[00:23:35.040 --> 00:23:47.040]  《最真實的我》 詞:陳家麗 曲:陳志遠
[00:23:47.040 --> 00:23:50.080]  我們一起唱一首第一首回憶
[00:23:50.080 --> 00:23:52.160]  《最真實的我》
[00:23:52.160 --> 00:23:56.280]  你全然的愛我
[00:23:56.280 --> 00:24:00.120]  最真實的我
[00:24:00.120 --> 00:24:04.200]  你全然接了我
[00:24:04.320 --> 00:24:08.720]  企劃我冷落
[00:24:08.720 --> 00:24:12.120]  生命中的每一步
[00:24:12.120 --> 00:24:16.720]  有你一方向一點
[00:24:16.720 --> 00:24:23.520]  使我更靠近你
[00:24:23.520 --> 00:24:26.640]  你全然的愛我
[00:24:26.640 --> 00:24:27.800]  愛我們
[00:24:27.800 --> 00:24:32.920]  同樣天父都愛我們對面的我
[00:24:33.040 --> 00:24:35.520]  在生命裏面有不和的時間
[00:24:35.520 --> 00:24:38.920]  天父同樣都是愛我們愛他們
[00:24:38.920 --> 00:24:42.040]  不區分地去愛
[00:24:42.040 --> 00:24:45.120]  讓天父的愛淋到我們的群體當中
[00:24:45.120 --> 00:24:47.360]  去求他
[00:24:47.360 --> 00:24:50.000]  求天父在我們當中
[00:24:50.000 --> 00:24:54.240]  去帶領我們認識他的愛
[00:24:54.240 --> 00:25:01.720]  我只想要站在你此旁一下
[00:25:01.840 --> 00:25:09.120]  渴求能夠多停留在你同在
[00:25:09.120 --> 00:25:12.920]  生命最大的盼望
[00:25:12.920 --> 00:25:17.920]  站在你眼前之中
[00:25:17.920 --> 00:25:23.920]  你總在你在我的身旁
[00:25:23.920 --> 00:25:31.120]  我只想要站在你此旁一下
[00:25:31.240 --> 00:25:38.320]  渴求能夠多停留在你同在
[00:25:38.320 --> 00:25:42.120]  生命最大的盼望
[00:25:42.120 --> 00:25:47.120]  走在你眼前之中
[00:25:47.120 --> 00:25:50.520]  你總在你在我的身旁
[00:25:50.520 --> 00:25:52.920]  Jory,感謝你,感謝你的愛
[00:25:52.920 --> 00:25:58.120]  我只想要站在你此旁一下
[00:25:58.240 --> 00:26:01.320]  求你溫柔地拖帶我們回到你的愛中
[00:26:01.320 --> 00:26:02.720]  堅固我們的信心
[00:26:02.720 --> 00:26:04.520]  堅固我們對你的信心
[00:26:04.520 --> 00:26:10.920]  生命最大的盼望
[00:26:10.920 --> 00:26:15.720]  走在你眼前之中
[00:26:15.720 --> 00:26:18.920]  你總在你在我的身旁
[00:26:18.920 --> 00:26:20.320]  Jory永遠都和我們同在
[00:26:20.320 --> 00:26:22.120]  時刻都和我們同在
[00:26:22.240 --> 00:26:28.720]  我只想要站在你此旁一下
[00:26:28.720 --> 00:26:35.720]  渴求能夠多停留在你同在
[00:26:35.720 --> 00:26:39.320]  生命最大的盼望
[00:26:39.320 --> 00:26:44.120]  走在你眼前之中
[00:26:44.120 --> 00:26:47.720]  你總在你在我的身旁
[00:26:47.720 --> 00:26:49.520]  我們一起祈禱,好嗎
[00:26:49.520 --> 00:26:51.120]  蔡天賦,我們感謝你
[00:26:51.240 --> 00:26:52.920]  感謝你這樣愛我們
[00:26:52.920 --> 00:26:55.120]  亦愛我們對面那個
[00:26:55.120 --> 00:26:56.920]  有時我們不懂得接納
[00:26:56.920 --> 00:26:59.320]  不懂得包容,不懂得寬恕
[00:26:59.320 --> 00:27:01.320]  但主要是你提醒我們
[00:27:01.320 --> 00:27:04.520]  你的愛就是這樣,好得無比
[00:27:04.520 --> 00:27:05.720]  其實我們在你面前
[00:27:05.720 --> 00:27:07.520]  我們可以誇什麼口
[00:27:07.520 --> 00:27:09.320]  其實我們沒有做得好
[00:27:09.320 --> 00:27:11.920]  唯有你的愛,你的恩典臨到
[00:27:11.920 --> 00:27:14.320]  我們才可以回到你的愛中
[00:27:14.320 --> 00:27:16.720]  我們才可以懂得怎樣去愛
[00:27:16.720 --> 00:27:18.320]  主要是求你幫助我們
[00:27:18.440 --> 00:27:21.320]  讓我們在困難、紛爭、不和中
[00:27:21.320 --> 00:27:22.720]  看得見你更多
[00:27:22.720 --> 00:27:26.920]  不再看自己驕傲
[00:27:26.920 --> 00:27:29.720]  不再看對方有多麼好
[00:27:29.720 --> 00:27:32.720]  我們單單只看你多麼愛我們
[00:27:32.720 --> 00:27:33.920]  主我們感謝你
[00:27:33.920 --> 00:27:36.520]  祈禱交托,奉主耶穌基督的名義祈求
[00:27:36.520 --> 00:27:37.520]  阿門
[00:27:37.520 --> 00:27:41.040]  好,接著我們很想和大家
[00:27:41.040 --> 00:27:43.120]  繼續進入下一部分的經文
[00:27:43.120 --> 00:27:45.920]  第二部分的經文其實就是告訴我們
[00:27:46.040 --> 00:27:48.520]  既然我們知道上帝的愛
[00:27:48.520 --> 00:27:52.720]  和我們和對方同時在一起的話
[00:27:52.720 --> 00:27:54.720]  究竟我們的目標是怎樣
[00:27:54.720 --> 00:27:56.520]  我們怎樣才可以化解
[00:27:56.520 --> 00:27:59.320]  我們生命中的不和和紛爭
[00:27:59.320 --> 00:28:02.920]  原來我們純秀師純秀師奶
[00:28:02.920 --> 00:28:04.320]  我們有一個目標
[00:28:04.320 --> 00:28:06.720]  我們的目標就是藉上帝的大能
[00:28:06.720 --> 00:28:09.920]  可以回到好像伊甸園那種關係
[00:28:09.920 --> 00:28:12.120]  伊甸園當中的關係是怎樣
[00:28:12.120 --> 00:28:13.520]  就是那種很結連
[00:28:13.520 --> 00:28:15.920]  人和神之間沒有隔膜、沒有羞恥
[00:28:15.920 --> 00:28:17.400]  沒有恐懼的關係
[00:28:17.400 --> 00:28:19.800]  人和人之間沒有隔膜、沒有憤怒
[00:28:19.800 --> 00:28:21.600]  沒有羞恥的一種關係
[00:28:21.600 --> 00:28:23.600]  究竟我們怎樣可以回到那裡
[00:28:23.600 --> 00:28:25.400]  這段經文會告訴我們
[00:28:25.400 --> 00:28:26.800]  是藉上帝的大能
[00:28:26.800 --> 00:28:30.400]  所以我們在面對不合一
[00:28:30.400 --> 00:28:32.000]  或者面對紛爭的當中
[00:28:32.000 --> 00:28:34.800]  其實與其說很多我們有什麼技巧
[00:28:34.800 --> 00:28:36.400]  我們要做什麼
[00:28:36.400 --> 00:28:37.920]  用什麼架構去分
[00:28:37.920 --> 00:28:39.600]  其實更加重要的一件事
[00:28:39.600 --> 00:28:41.600]  是我們先去尋求上帝
[00:28:41.600 --> 00:28:42.800]  我們先去禱告
[00:28:42.920 --> 00:28:47.800]  讓上帝幫助我們生命裡的結打開
[00:28:47.800 --> 00:28:50.400]  我們一起進入第二部分的經文
[00:28:50.400 --> 00:28:51.400]  我們一起讀吧
[00:28:51.400 --> 00:28:52.400]  請
[00:28:53.400 --> 00:29:02.400]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
[00:29:02.400 --> 00:29:12.400]  明鏡與點點欄目
[00:29:12.400 --> 00:29:34.400]  歡迎收看訂閱明鏡與點點欄目
[00:29:34.400 --> 00:29:38.200]  好,你說回到伊甸園
[00:29:38.200 --> 00:29:40.200]  伊甸園在哪裡?看不到嗎?
[00:29:40.320 --> 00:29:43.320]  慢慢來,一步一步我們再去拆解
[00:29:43.320 --> 00:29:47.320]  首先我們要留意的是第二節的經文
[00:29:47.320 --> 00:29:48.920]  第二節的經文說到
[00:29:48.920 --> 00:29:51.120]  神使萬有服從他的腳下
[00:29:51.120 --> 00:29:57.920]  又使主耶穌成為我們教會的頭
[00:29:57.920 --> 00:29:59.920]  那身體是誰?
[00:29:59.920 --> 00:30:01.720]  身體就是教會
[00:30:01.720 --> 00:30:04.120]  所以整個圖畫就是這樣
[00:30:04.120 --> 00:30:05.920]  腳下是世界
[00:30:05.920 --> 00:30:06.920]  基督是頭
[00:30:06.920 --> 00:30:08.720]  教會是身體
[00:30:08.720 --> 00:30:10.120]  所以其實他在說什麼呢?
[00:30:10.240 --> 00:30:13.120]  其實是說人本身就像創世紀一樣
[00:30:13.120 --> 00:30:15.720]  起初神的形象
[00:30:15.720 --> 00:30:18.720]  就是教會可以再次做神的形象
[00:30:18.720 --> 00:30:19.720]  應該要做的事情
[00:30:19.720 --> 00:30:24.720]  就是帶領這個世界回到敬拜創造的主
[00:30:24.720 --> 00:30:25.720]  主耶穌基督
[00:30:25.720 --> 00:30:28.920]  並且在這裡其實是在告訴我們
[00:30:28.920 --> 00:30:31.120]  我們要恢復這件事
[00:30:31.120 --> 00:30:34.320]  是由主耶穌基督拖帶我們做得到的
[00:30:34.320 --> 00:30:37.320]  所以其實教會正正確確來說
[00:30:37.440 --> 00:30:39.320]  敬拜訓練那些
[00:30:39.320 --> 00:30:41.120]  敬拜隊那些很多都聽過
[00:30:41.120 --> 00:30:44.320]  其實教會在世界裡面
[00:30:44.320 --> 00:30:46.720]  應該是成為上帝的代言人
[00:30:46.720 --> 00:30:48.720]  我們應該展現基督
[00:30:48.720 --> 00:30:51.120]  讓人知道基督是怎樣的
[00:30:51.120 --> 00:30:53.720]  這個就是教會本身的意義
[00:30:53.720 --> 00:30:58.120]  這段經文很主要說教會是怎樣
[00:30:58.120 --> 00:31:00.320]  教會是上帝的代言人
[00:31:00.320 --> 00:31:02.920]  要帶領這個世界回到主耶穌基督裡面
[00:31:02.920 --> 00:31:05.720]  並且在下面那段說到
[00:31:05.840 --> 00:31:10.120]  教會是他身體充滿萬有者所充滿的
[00:31:10.120 --> 00:31:11.320]  說的是什麼呢
[00:31:11.320 --> 00:31:13.520]  如果是第三年可能會知道
[00:31:13.520 --> 00:31:14.920]  Shakina這個字
[00:31:14.920 --> 00:31:18.480]  我們一起唱歌也是Shakina
[00:31:18.480 --> 00:31:20.520]  張碩禮那段
[00:31:20.520 --> 00:31:22.120]  現在唱得有點噁心
[00:31:22.120 --> 00:31:23.520]  不好意思
[00:31:23.520 --> 00:31:24.920]  Shakina是說什麼呢
[00:31:24.920 --> 00:31:28.320]  Shakina是說神的同在和同住
[00:31:28.320 --> 00:31:30.520]  Twelveling就是祂和我們同在
[00:31:30.520 --> 00:31:31.920]  祂的榮耀臨在
[00:31:31.920 --> 00:31:35.520]  以致我們可以回到好像伊甸園那種感覺
[00:31:35.640 --> 00:31:39.720]  神同在並且我們可以無隔膜地去結連
[00:31:39.720 --> 00:31:41.320]  這個就是Shakina
[00:31:41.320 --> 00:31:43.920]  所以在這裡說的是
[00:31:43.920 --> 00:31:46.920]  當教會可以去做到祂的角色的時候
[00:31:46.920 --> 00:31:49.120]  其實祂可以帶領這個世界
[00:31:49.120 --> 00:31:50.720]  回到上帝的裡面
[00:31:50.720 --> 00:31:54.920]  並且可以經歷上帝榮耀的同住那種美好
[00:31:54.920 --> 00:31:58.720]  我們可以回到伊甸園那份美好的裡面
[00:31:58.720 --> 00:32:03.520]  這一段就是經文裡面要說的一件事
[00:32:03.640 --> 00:32:05.920]  問一個問題
[00:32:05.920 --> 00:32:09.320]  我們的目標是要帶領世界
[00:32:09.320 --> 00:32:13.320]  我們自己也要在神的伊甸園關係裡面
[00:32:13.320 --> 00:32:14.520]  是不是很難
[00:32:14.520 --> 00:32:15.720]  難度高到爆
[00:32:15.720 --> 00:32:20.320]  根本上可見的將來暫時還沒有發生
[00:32:20.320 --> 00:32:23.320]  所以其實有色經學家說
