
[00:00:00.000 --> 00:00:05.600]  很感恩今天有機會在第四子堂的崇拜
[00:22:57.600 --> 00:23:02.600]  就是要我們認真去尋求這位真神
[00:23:02.600 --> 00:23:04.600]  對我們有什麼啟示
[00:23:04.600 --> 00:23:09.600]  以及對我們人有什麼計劃
[00:23:09.600 --> 00:23:15.600]  我們回顧神將永恆的意識放在人的內
[00:23:15.600 --> 00:23:18.600]  人很想去尋找答案
[00:23:18.600 --> 00:23:21.600]  但始終尋找不到
[00:23:21.600 --> 00:23:26.600]  人除了會覺得很多煩惱、多嘴上之外
[00:23:26.600 --> 00:23:30.600]  人可能也會意識到人的渺小
[00:23:30.600 --> 00:23:34.600]  又或者神也藉著不同的困難、苦難
[00:23:34.600 --> 00:23:41.600]  去讓人去經歷和發現自己的渺小和人的有限
[00:23:41.600 --> 00:23:46.600]  就像面對新冠疫情的出現和爆發的時候
[00:23:46.600 --> 00:23:53.600]  我們就會感受到人的恐懼、不知所措
[00:23:53.600 --> 00:23:57.600]  甚至人也很害怕面對死亡
[00:23:57.600 --> 00:24:01.600]  面對在疫症的不可控制之下
[00:24:01.600 --> 00:24:04.600]  人在做物主的面前
[00:24:04.600 --> 00:24:08.600]  我們更加要承認我們人的渺小
[00:24:08.600 --> 00:24:11.600]  人是被造的
[00:24:11.600 --> 00:24:16.600]  因此我們也要去接受我們人的有限
[00:24:16.600 --> 00:24:21.600]  我們不能夠去明白上帝的計劃
[00:24:21.600 --> 00:24:25.600]  以及我們所知的其實也很有限
[00:24:25.600 --> 00:24:28.600]  就像我們玩拼圖一樣
[00:24:28.600 --> 00:24:31.600]  如果大家玩過的時候
[00:24:31.600 --> 00:24:34.600]  你也會知道如果我們手上的拼圖
[00:24:34.600 --> 00:24:37.600]  還沒有完全拼好
[00:24:37.600 --> 00:24:40.600]  根本我們不能夠看到整幅圖畫
[00:24:40.600 --> 00:24:46.600]  今天我們只不過是手上拿著拼圖裡的一部分
[00:24:46.600 --> 00:24:51.600]  相信也要等到我們將來見到主的時候
[00:24:51.600 --> 00:24:57.600]  我們才能夠完全明白上帝的心意和上帝的作為
[00:24:57.600 --> 00:24:59.600]  究竟是怎樣的
[00:24:59.600 --> 00:25:01.600]  傳道者告訴我們
[00:25:01.600 --> 00:25:05.600]  祂使萬事各按其時成為美好
[00:25:05.600 --> 00:25:10.600]  所謂的美好是指合適和適當的意思
[00:25:10.600 --> 00:25:15.600]  神讓各樣的事情在適當的時候發生
[00:25:15.600 --> 00:25:17.600]  這些都是美好的
[00:25:17.600 --> 00:25:23.600]  因此我們信徒也可以感受到
[00:25:23.600 --> 00:25:30.600]  可以很安心和放心去信賴上帝自己
[00:25:30.600 --> 00:25:34.600]  正如有一首詩歌裡的歌名裡說到
[00:25:34.600 --> 00:25:38.600]  凡事都有神的美意
[00:25:38.600 --> 00:25:44.600]  我們人應該尊重神的主權和神的計劃
[00:25:44.600 --> 00:25:48.600]  同樣也要接受人的限制
[00:25:48.600 --> 00:25:50.600]  我們只不過是受造之物
[00:25:50.600 --> 00:25:54.600]  我們更加要相信神自己的美意
[00:25:54.600 --> 00:26:00.600]  雖然我們現在不能夠完全明白上帝的計劃
[00:26:00.600 --> 00:26:06.600]  但我們可以用什麼樣的態度去面對人生這個定時呢?
[00:26:06.600 --> 00:26:10.600]  我們一起去看經文
[00:26:10.600 --> 00:26:15.600]  我們一起讀第十二到十三節
[00:26:15.600 --> 00:26:19.600]  我曉得人生最好是沉落享福
[00:26:19.600 --> 00:26:21.600]  人人有吃有喝
[00:26:21.600 --> 00:26:25.600]  在自己一切勞碌中又自得其樂
[00:26:25.600 --> 00:26:28.600]  這就是神的恩賜
[00:26:28.600 --> 00:26:31.600]  經文裡說到第十二節
[00:26:31.600 --> 00:26:33.600]  人生最好是什麼呢?
[00:26:33.600 --> 00:26:36.600]  傳道者說是沉落享福
[00:26:36.600 --> 00:26:38.600]  享福可以翻譯為什麼呢?
[00:26:38.600 --> 00:26:41.600]  在呂鎮忠的譯本翻譯為享樂
[00:26:41.600 --> 00:26:44.600]  現代譯本翻譯為享受
[00:26:44.600 --> 00:26:47.600]  在新譯本翻譯為自得其樂
[00:26:47.600 --> 00:26:49.600]  其實說的是什麼呢?
[00:26:49.600 --> 00:26:51.600]  傳道者提醒我們
[00:26:51.600 --> 00:26:53.600]  能夠享受人生
[00:26:53.600 --> 00:26:58.600]  其實這就是上帝賜給人一份禮物
[00:26:58.600 --> 00:27:00.600]  什麼叫做享受呢?
[00:27:00.600 --> 00:27:03.600]  這裡所說的享受
[00:27:03.600 --> 00:27:07.600]  並不是說我們要過著一個奢華奢侈的生活
[00:27:07.600 --> 00:27:10.600]  才叫做享受
[00:27:10.600 --> 00:27:13.600]  在這裡傳道者想告訴我們
[00:27:13.600 --> 00:27:20.600]  可以好好享受自己勞碌中的一切成果
[00:27:20.600 --> 00:27:26.600]  其實傳道者不是第一次在經文裡
[00:27:26.600 --> 00:27:30.600]  說到享受自己勞碌的成果
[00:27:30.600 --> 00:27:34.600]  其實傳道書在其他經文裡
[00:27:34.600 --> 00:27:39.600]  也有提到有關享受自己勞碌的成果
[00:27:39.600 --> 00:27:43.600]  好像在第二章24節裡
[00:27:43.600 --> 00:27:46.600]  說到難道一個人有吃有喝
[00:27:46.600 --> 00:27:50.600]  在勞碌中的享福不是福氣嗎?
[00:27:50.600 --> 00:27:53.600]  他說看到這些都是出於神
[00:27:53.600 --> 00:27:56.600]  在傳道書第五章19節裡
[00:27:56.600 --> 00:27:58.600]  他同樣提到
[00:27:58.600 --> 00:28:01.600]  到了第八章15節裡
[00:28:01.600 --> 00:28:03.600]  他同樣提到
[00:28:03.600 --> 00:28:07.600]  在日光之下神賜給人一生的日子
[00:28:07.600 --> 00:28:11.600]  就是要從勞碌中享受所得到的
[00:28:11.600 --> 00:28:14.600]  其實這幾節的經文裡
[00:28:14.600 --> 00:28:16.600]  他很想告訴我們
[00:28:16.600 --> 00:28:19.600]  享樂本身不是一個罪
[00:28:19.600 --> 00:28:22.600]  而是神賜給我們一份禮物
[00:28:22.600 --> 00:28:29.600]  讓我們可以享受在工作勞碌中所得到的好處
[00:28:29.600 --> 00:28:32.600]  同時也讓我們知道
[00:28:32.600 --> 00:28:36.600]  如果不是神賜福和神的供應
[00:28:36.600 --> 00:28:42.600]  我們又如何享受從勞碌中所得到的福分呢?
[00:28:42.600 --> 00:28:46.600]  故此我們應該存著感恩的心
[00:28:46.600 --> 00:28:49.600]  去享用神賜給我們的
[00:28:49.600 --> 00:28:52.600]  這裡提到的享受
[00:28:52.600 --> 00:28:57.600]  不只是吃喝這方面
[00:28:57.600 --> 00:29:02.600]  其實享受同樣可以讓我們好好體會
[00:29:02.600 --> 00:29:06.600]  去經歷我們人生每一個階段
[00:29:06.600 --> 00:29:13.600]  以及我們追求永恆長久的價值
[00:29:13.600 --> 00:29:16.600]  即是在告訴我們什麼呢?
[00:29:16.600 --> 00:29:18.600]  即是告訴我們
[00:29:18.600 --> 00:29:22.600]  如果神賜給你現在仍然有工作的時候
[00:29:22.600 --> 00:29:24.600]  你就要怎樣呢?
[00:29:24.600 --> 00:29:27.600]  就要好好享受神賜給你繼續工作
[00:29:27.600 --> 00:29:32.600]  而且也可以在職場上繼續發揮
[00:29:32.600 --> 00:29:35.600]  繼續可以作出貢獻
[00:29:35.600 --> 00:29:38.600]  就好像你是做老師的
[00:29:38.600 --> 00:29:41.600]  你就可以用心教導你的學生
[00:29:41.600 --> 00:29:44.600]  如果你是做醫護界的
[00:29:44.600 --> 00:29:47.600]  你也可以好好照顧你的病人
[00:29:47.600 --> 00:29:50.600]  如果你是做服務性行業的時候
[00:29:50.600 --> 00:29:52.600]  你也可以怎樣呢?
[00:29:52.600 --> 00:29:56.600]  好好用一個好的態度
[00:29:56.600 --> 00:30:00.600]  怎樣去對待你的客人呢?
[00:30:00.600 --> 00:30:04.600]  可以在崗位裡面同樣去見證神
[00:30:04.600 --> 00:30:06.600]  又或者可能現在你的階段
[00:30:06.600 --> 00:30:09.600]  你已經是退休的時候
[00:30:09.600 --> 00:30:10.600]  你又是怎樣呢?
[00:30:10.600 --> 00:30:15.600]  你也可以去享受退休一些寫意的生活
[00:30:15.600 --> 00:30:19.600]  可以做一些你真的有興趣做的事
[00:30:19.600 --> 00:30:21.600]  又或者過去昔日
[00:30:21.600 --> 00:30:23.600]  有些工作的忙碌
[00:30:23.600 --> 00:30:25.600]  有些未完的夢想
[00:30:25.600 --> 00:30:27.600]  其實你都可以去完成
[00:30:27.600 --> 00:30:30.600]  好像在我們的阿哥團契裡面
[00:30:30.600 --> 00:30:33.600]  其實現在都多了很多弟兄姊妹
[00:30:33.600 --> 00:30:34.600]  怎樣呢?
[00:30:34.600 --> 00:30:37.600]  好好享受人生其中的一部分
[00:30:37.600 --> 00:30:41.600]  他們好好去健身
[00:30:41.600 --> 00:30:43.600]  亦有很多弟兄姊妹
[00:30:43.600 --> 00:30:47.600]  在這一年裡面去參加馬拉松
[00:30:47.600 --> 00:30:49.600]  我們看到他們很開心
[00:30:49.600 --> 00:30:54.600]  去享受他們人生的一部分
[00:30:54.600 --> 00:30:56.600]  同樣我們怎樣呢?
[00:30:56.600 --> 00:30:58.600]  除了如果我們還未退休
[00:30:58.600 --> 00:30:59.600]  又可以怎樣呢?
[00:30:59.600 --> 00:31:02.600]  其實我們仍然都可以繼續去服事
[00:31:02.600 --> 00:31:04.600]  有很多服事的機會
[00:31:04.600 --> 00:31:07.600]  我們不單止像現在在座當中
[00:31:07.600 --> 00:31:10.600]  很多人參與在第四子裡一起服事
[00:31:10.600 --> 00:31:12.600]  我們下個星期
[00:31:12.600 --> 00:31:15.600]  第四子裡也去到北區裡
[00:31:15.600 --> 00:31:18.600]  做一些報街音的服事
[00:31:18.600 --> 00:31:21.600]  同樣我們作為子女
[00:31:21.600 --> 00:31:23.600]  我們亦都可以多些時間
[00:31:23.600 --> 00:31:25.600]  陪伴我們的父母
[00:31:25.600 --> 00:31:27.600]  有空陪他們去飲茶
[00:31:27.600 --> 00:31:29.600]  其實他們都非常喜歡
[00:31:29.600 --> 00:31:32.600]  又或者我們可以去參加
[00:31:32.600 --> 00:31:35.600]  社區裡面的一些服事等等
[00:31:35.600 --> 00:31:37.600]  我們同樣亦都可以把握
[00:31:37.600 --> 00:31:40.600]  我們現在仍然有這份自由
[00:31:40.600 --> 00:31:42.600]  我們可以除了生活之外
[00:31:42.600 --> 00:31:47.600]  亦都可以好好去有一些侍奉的機會
[00:31:47.600 --> 00:31:51.600]  我覺得這些都是一個非常好的時間
[00:31:51.600 --> 00:31:56.600]  其實我們活在一個很有限的定時裡面
[00:31:56.600 --> 00:31:58.600]  有時其實我們都不知道
[00:31:58.600 --> 00:32:02.600]  我們何時會完結這個階段
[00:32:02.600 --> 00:32:05.600]  故此我們應該要好好去珍惜
[00:32:05.600 --> 00:32:08.600]  這些時間和這些日子
[00:32:08.600 --> 00:32:11.600]  我們去覺察到神的美意
[00:32:11.600 --> 00:32:15.600]  除了我們去享受神賜給我們的禮物之外
[00:32:15.600 --> 00:32:18.600]  神亦都很想我們怎樣去回應祂
[00:32:18.600 --> 00:32:20.600]  我們一起去看
[00:32:20.600 --> 00:32:22.600]  我們一起讀第十四節
[00:32:22.600 --> 00:32:26.600]  我知道神所作的一切都必永存
[00:32:26.600 --> 00:32:29.600]  無可增添無可減少
[00:32:29.600 --> 00:32:35.600]  神這樣作為要使人在他面前存敬畏的心
[00:32:35.600 --> 00:32:39.600]  這裡特別提醒我們一件事
[00:32:39.600 --> 00:32:44.600]  我們要在神的面前存一個敬畏的心
[00:32:44.600 --> 00:32:46.600]  什麼叫敬畏呢?
[00:32:46.600 --> 00:32:51.600]  敬畏的意思如果根據謝偉儀老師所說
[00:32:51.600 --> 00:32:57.600]  敬就是人要去尊崇去敬拜上帝
[00:32:57.600 --> 00:33:00.600]  因為祂就是那位沒有主權的上帝
[00:33:00.600 --> 00:33:03.600]  祂凡事都有定時
[00:33:03.600 --> 00:33:06.600]  人不能夠參透上帝的計劃
[00:33:06.600 --> 00:33:08.600]  亦都不能夠改變神的作為
[00:33:08.600 --> 00:33:12.600]  畏是代表什麼呢?
[00:33:12.600 --> 00:33:16.600]  畏的意思是上帝是值得我們懼怕的
[00:33:16.600 --> 00:33:20.600]  因為祂是那位審判的上帝
[00:33:20.600 --> 00:33:24.600]  敬畏不是指我們頭腦上的一些知識
[00:33:24.600 --> 00:33:28.600]  而是我們在信仰裡有沒有實踐出來
[00:33:28.600 --> 00:33:32.600]  例如有什麼是神不喜悅的事
[00:33:32.600 --> 00:33:34.600]  我們就不要去做
[00:33:34.600 --> 00:33:36.600]  有什麼是神所喜悅的
[00:33:36.600 --> 00:33:37.600]  我們就可以去做
[00:33:37.600 --> 00:33:39.600]  我們要知道將來
[00:33:39.600 --> 00:33:43.600]  我們每一個人來到神面前的時候
[00:33:43.600 --> 00:33:45.600]  我們都需要向神交往
[00:33:45.600 --> 00:33:50.600]  因此我們要存著一個敬畏的心去生活
[00:33:50.600 --> 00:33:52.600]  來到總結的時候
[00:33:52.600 --> 00:33:57.600]  今天我們活在神所定時的時間裡
[00:33:57.600 --> 00:34:00.600]  縱然有很多事情發生
[00:34:00.600 --> 00:34:02.600]  其實我們都不明白
[00:34:02.600 --> 00:34:04.600]  我們都不知道為什麼
[00:34:04.600 --> 00:34:08.600]  但我們仍然要去選擇
[00:34:08.600 --> 00:34:12.600]  相信神所設計的事情背後
[00:34:12.600 --> 00:34:15.600]  都有祂自己的美意
[00:34:15.600 --> 00:34:22.600]  同時神也很想見到我們好好地活在當下
[00:34:22.600 --> 00:34:25.600]  我們可以好好地享受
[00:34:25.600 --> 00:34:28.600]  各人自己在腦子裡的成果
[00:34:28.600 --> 00:34:31.600]  但同時神也很想我們
[00:34:31.600 --> 00:34:35.600]  存著一個敬畏的心去生活
[00:34:35.600 --> 00:34:39.600]  很想大家一起有安靜的時間
[00:34:39.600 --> 00:34:41.600]  請大家低頭
[00:34:41.600 --> 00:34:48.600]  我請大家用少許時間
[00:34:48.600 --> 00:34:53.600]  去沉澱一下剛才大家所聽到的訊息
[00:34:53.600 --> 00:34:59.600]  當中神有什麼話去提醒你呢
[00:34:59.600 --> 00:35:02.600]  你可以藉著禱告
[00:35:02.600 --> 00:35:04.600]  親自跟神說
[00:35:04.600 --> 00:35:08.600]  之後我會跟大家做一個結束的禱告
[00:35:08.600 --> 00:35:10.600]  請大家用少許時間
[00:35:10.600 --> 00:35:12.600]  去沉澱一下
[00:35:12.600 --> 00:35:16.600]  當中神有什麼話要跟你們說呢
[00:35:16.600 --> 00:35:18.600]  請大家低頭
[00:35:18.600 --> 00:35:20.600]  我請大家用少許時間
[00:35:20.600 --> 00:35:22.600]  去沉澱一下
[00:35:22.600 --> 00:35:26.600]  當中神有什麼話要跟你們說呢
[00:35:26.600 --> 00:35:28.600]  請大家低頭
[00:35:28.600 --> 00:35:30.600]  我請大家用少許時間
[00:35:30.600 --> 00:35:32.600]  去沉澱一下
[00:35:32.600 --> 00:35:36.600]  當中神有什麼話要跟你們說呢
[00:35:36.600 --> 00:35:38.600]  請大家低頭
[00:35:38.600 --> 00:35:46.600]  我們一起禱告吧
[00:35:46.600 --> 00:35:52.600]  神啊,我們要尊崇去讚美你
[00:35:52.600 --> 00:35:57.600]  因為你就是那位沒有主權的上帝
[00:35:57.600 --> 00:36:00.600]  感謝神你奇妙的作為
[00:36:00.600 --> 00:36:04.600]  萬事都在神你自己的手裡
[00:36:04.600 --> 00:36:08.600]  神按著你的時間成為美好
[00:36:08.600 --> 00:36:10.600]  神多謝你
[00:36:10.600 --> 00:36:13.600]  讓我們可以很安心
[00:36:13.600 --> 00:36:15.600]  亦都很放心
[00:36:15.600 --> 00:36:17.600]  雖然我們在地上
[00:36:17.600 --> 00:36:19.600]  仍然遇到很多
[00:36:19.600 --> 00:36:22.600]  我們未必明白的事情發生
[00:36:22.600 --> 00:36:24.600]  但願意
[00:36:24.600 --> 00:36:27.600]  我們像一首詩歌裡所說
[00:36:27.600 --> 00:36:29.600]  我們以喜樂的心
[00:36:29.600 --> 00:36:31.600]  去面對我們的環境
[00:36:31.600 --> 00:36:33.600]  以平安的心
[00:36:33.600 --> 00:36:35.600]  去應對我們的處境
[00:36:35.600 --> 00:36:37.600]  求主幫助我們
[00:36:37.600 --> 00:36:39.600]  仍然去信靠你
[00:36:39.600 --> 00:36:41.600]  相信你自己
[00:36:41.600 --> 00:36:43.600]  在當中的保守
[00:36:43.600 --> 00:36:45.600]  和去帶領我們
[00:36:45.600 --> 00:36:46.600]  主多謝你
[00:36:46.600 --> 00:36:48.600]  聽我們同心在你面前的禱告
[00:36:48.600 --> 00:36:50.600]  奉耶穌基督的名字而求

