
[00:00:00.000 --> 00:00:01.700]  我是Iris
[00:18:45.440 --> 00:18:46.600]  咦
[00:18:46.600 --> 00:18:48.800]  有一條很淺的線
[00:18:48.800 --> 00:18:50.640]  本來是有一條的
[00:18:50.640 --> 00:18:52.400]  旁邊有一條很淺的線
[00:18:52.400 --> 00:18:54.440]  代表什麼
[00:18:54.440 --> 00:18:56.680]  懷孕
[00:18:56.680 --> 00:18:57.840]  不過很淺
[00:18:57.840 --> 00:19:00.640]  代表初期懷孕
[00:19:00.640 --> 00:19:02.400]  初期懷孕
[00:19:02.400 --> 00:19:04.080]  很開心
[00:19:04.080 --> 00:19:05.200]  過了幾天
[00:19:05.200 --> 00:19:07.680]  發現見紅
[00:19:07.680 --> 00:19:09.600]  就要做什麼
[00:19:09.600 --> 00:19:10.600]  去看醫生
[00:19:10.600 --> 00:19:13.400]  然後就要我進了醫院去照
[00:19:13.400 --> 00:19:14.600]  照一下
[00:19:14.600 --> 00:19:15.880]  醫生就說
[00:19:15.880 --> 00:19:17.600]  裡面沒有東西
[00:19:17.600 --> 00:19:18.280]  什麼
[00:19:18.280 --> 00:19:19.320]  沒有東西
[00:19:19.320 --> 00:19:20.760]  我有了
[00:19:20.760 --> 00:19:21.960]  他就說
[00:19:21.960 --> 00:19:23.800]  可能是公外人
[00:19:23.800 --> 00:19:27.200]  可能還沒黏得緊
[00:19:27.200 --> 00:19:29.200]  我又害怕了一頓
[00:19:29.200 --> 00:19:31.240]  過了幾個星期之後
[00:19:31.240 --> 00:19:32.280]  很感恩
[00:19:32.280 --> 00:19:33.240]  去到醫院
[00:19:33.240 --> 00:19:34.160]  不是去到診所
[00:19:34.160 --> 00:19:37.120]  照到有顆東西
[00:19:37.120 --> 00:19:38.400]  那顆東西叫什麼
[00:19:38.400 --> 00:19:39.920]  胚胎
[00:19:39.960 --> 00:19:41.120]  其後
[00:19:41.120 --> 00:19:42.440]  三個月之後
[00:19:42.440 --> 00:19:44.560]  又見紅
[00:19:44.560 --> 00:19:46.640]  好像很忙
[00:19:46.640 --> 00:19:48.640]  然後又進了醫院
[00:19:48.640 --> 00:19:50.720]  很辛苦
[00:19:50.720 --> 00:19:53.040]  第六個月
[00:19:53.040 --> 00:19:54.320]  因為工作的地方
[00:19:54.320 --> 00:19:57.200]  要上上下下樓梯
[00:19:57.200 --> 00:19:58.360]  結果
[00:19:58.360 --> 00:19:59.880]  又見紅
[00:19:59.880 --> 00:20:02.000]  這次嚴重一點
[00:20:02.000 --> 00:20:02.920]  醫生就說
[00:20:02.920 --> 00:20:06.360]  你的血都流了很多次
[00:20:06.360 --> 00:20:08.440]  所以為了安全起見
[00:20:08.440 --> 00:20:09.800]  為了保住胎兒
[00:20:09.800 --> 00:20:12.560]  你就去臥床
[00:20:12.560 --> 00:20:14.520]  我以為臥床
[00:20:14.520 --> 00:20:16.120]  是很快的
[00:20:16.120 --> 00:20:17.120]  誰知道一臥
[00:20:17.120 --> 00:20:20.840]  他說臥一個月
[00:20:20.840 --> 00:20:21.640]  我呢
[00:20:21.640 --> 00:20:23.080]  很外向的
[00:20:23.080 --> 00:20:24.560]  困著我一天在家裡
[00:20:24.560 --> 00:20:26.720]  我一定死的
[00:20:26.720 --> 00:20:28.320]  然後他叫我臥床
[00:20:28.320 --> 00:20:30.000]  不是這樣躺平的
[00:20:30.000 --> 00:20:30.560]  躺在這裡
[00:20:30.560 --> 00:20:31.400]  不是
[00:20:31.400 --> 00:20:33.160]  原來要打側的
[00:20:33.160 --> 00:20:35.440]  打側不是這邊躲就那邊躲
[00:20:35.440 --> 00:20:38.680]  除了去廁所
[00:20:38.680 --> 00:20:40.240]  吃飯坐在床邊之外
[00:20:40.240 --> 00:20:41.800]  就是臥床了
[00:20:41.800 --> 00:20:44.240]  我簡直想撞牆
[00:20:44.240 --> 00:20:47.160]  因為要困著你
[00:20:47.160 --> 00:20:48.040]  還有
[00:20:48.040 --> 00:20:49.720]  故中的艱辛
[00:20:49.720 --> 00:20:52.360]  其實是不為人知
[00:20:52.360 --> 00:20:54.640]  不是很多人會明白
[00:20:54.640 --> 00:20:55.400]  有一次
[00:20:55.400 --> 00:20:56.440]  很好了
[00:20:56.440 --> 00:20:57.080]  出院了
[00:20:57.080 --> 00:20:58.600]  真的黏住了
[00:20:58.600 --> 00:21:02.920]  去深水埗幫團契買一塊布料
[00:21:02.920 --> 00:21:04.000]  然後去到別人的店鋪
[00:21:04.000 --> 00:21:04.640]  挑選了兩件
[00:21:04.640 --> 00:21:06.640]  拍暈了
[00:21:06.640 --> 00:21:08.240]  然後我又要再進醫院
[00:21:08.240 --> 00:21:09.080]  我都不知道
[00:21:09.080 --> 00:21:10.400]  其實我不想再數
[00:21:10.400 --> 00:21:13.240]  我進了多少次醫院
[00:21:13.240 --> 00:21:14.920]  幾經辛苦
[00:21:14.920 --> 00:21:15.840]  去到八個月了
[00:21:15.840 --> 00:21:16.720]  很開心
[00:21:16.720 --> 00:21:18.240]  真的抱著肚子
[00:21:18.240 --> 00:21:20.000]  可以托著肚子
[00:21:20.000 --> 00:21:22.480]  很大的肚子這樣走
[00:21:22.480 --> 00:21:24.160]  誰知道發現
[00:21:24.160 --> 00:21:24.960]  陣痛
[00:21:24.960 --> 00:21:26.720]  公縮
[00:21:26.720 --> 00:21:28.080]  這次不是進醫院
[00:21:28.080 --> 00:21:30.120]  進產房
[00:21:30.120 --> 00:21:31.920]  然後醫生就很緊張
[00:21:31.920 --> 00:21:34.520]  就以為是早產
[00:21:34.520 --> 00:21:36.960]  我看到推著很多那些叫什麼
[00:21:36.960 --> 00:21:38.440]  嬰兒養喜箱
[00:21:38.440 --> 00:21:39.200]  一個一個
[00:21:39.200 --> 00:21:40.200]  推了進來
[00:21:40.200 --> 00:21:42.200]  然後有五個醫生圍著我
[00:21:42.200 --> 00:21:44.720]  然後身上又滿了那些
[00:21:44.720 --> 00:21:45.520]  什麼儀器
[00:21:45.520 --> 00:21:46.000]  又量度
[00:21:46.000 --> 00:21:47.160]  量度腦
[00:21:47.160 --> 00:21:49.960]  又插著一些
[00:21:49.960 --> 00:21:52.600]  吊針那些東西
[00:21:52.600 --> 00:21:53.640]  然後
[00:21:53.640 --> 00:21:54.560]  搞了一頓飯
[00:21:54.560 --> 00:21:55.400]  去到凌晨
[00:21:55.400 --> 00:21:56.400]  不知
[00:21:56.400 --> 00:21:58.400]  那時候是下午五點
[00:21:58.400 --> 00:22:01.120]  總之凌晨的不知道幾點鐘
[00:22:01.120 --> 00:22:01.960]  原來
[00:22:01.960 --> 00:22:03.480]  有一樣東西叫
[00:22:03.480 --> 00:22:06.440]  假陣痛
[00:22:06.440 --> 00:22:09.760]  即是瘤
[00:22:09.760 --> 00:22:10.600]  然後
[00:22:10.600 --> 00:22:12.000]  搞了一頓飯
[00:22:12.000 --> 00:22:15.160]  醫生就說你出院了
[00:22:15.160 --> 00:22:18.040]  又怕一頓飯
[00:22:18.040 --> 00:22:21.720]  所以這個就是我第一次的懷孕經歷
[00:22:21.720 --> 00:22:24.000]  相信有些人比我更加困難
[00:22:24.000 --> 00:22:26.160]  相信真的有些人比我更加困難
[00:22:26.160 --> 00:22:27.640]  母親的十月懷胎
[00:22:27.640 --> 00:22:28.840]  那個艱辛
[00:22:28.840 --> 00:22:30.000]  身體的變形
[00:22:30.000 --> 00:22:30.920]  口味的改變
[00:22:30.920 --> 00:22:32.120]  生活的改變
[00:22:32.120 --> 00:22:33.520]  我盼望你成為
[00:22:33.520 --> 00:22:35.080]  你家裡的愛妻號
[00:22:35.080 --> 00:22:36.480]  你媽媽的
[00:22:36.480 --> 00:22:39.680]  愛子愛女
[00:22:39.680 --> 00:22:41.280]  在心態上
[00:22:41.280 --> 00:22:42.920]  種種負上的代價
[00:22:42.920 --> 00:22:44.760]  絕非我們旁人坐在旁邊
[00:22:44.760 --> 00:22:46.520]  我知道你很痛
[00:22:46.520 --> 00:22:48.960]  你不知道的
[00:22:48.960 --> 00:22:49.960]  然後
[00:22:49.960 --> 00:22:51.720]  古語有云
[00:22:51.720 --> 00:22:54.120]  女人生小孩就好像半隻腳
[00:22:54.120 --> 00:22:56.480]  做什麼
[00:22:56.480 --> 00:22:57.800]  踏了個鬼門關
[00:22:57.800 --> 00:23:00.000]  基督徒準確些說
[00:23:00.000 --> 00:23:01.440]  如果你生小孩
[00:23:01.440 --> 00:23:05.040]  就是半隻腳踏入天國大門
[00:23:05.040 --> 00:23:07.480]  所以今天的醫學很昌明
[00:23:07.480 --> 00:23:10.560]  其實我們生小孩也不擔心
[00:23:10.560 --> 00:23:13.280]  生命上的威脅
[00:23:13.280 --> 00:23:14.960]  但是原來在古代
[00:23:14.960 --> 00:23:15.800]  接生啊
[00:23:15.800 --> 00:23:16.600]  環境啊
[00:23:16.600 --> 00:23:17.160]  各樣的
[00:23:17.160 --> 00:23:19.600]  其實每一次都是賭命的
[00:23:19.600 --> 00:23:21.160]  我記得我媽媽跟我說
[00:23:21.160 --> 00:23:22.040]  我出生的時候
[00:23:22.040 --> 00:23:24.080]  在44年前
[00:23:24.080 --> 00:23:25.160]  應該說是
[00:23:25.160 --> 00:23:26.640]  40多年前
[00:23:26.640 --> 00:23:27.760]  (笑)
[00:23:27.760 --> 00:23:30.080]  是啦
[00:23:30.080 --> 00:23:31.480]  爆了自己的年齡出來
[00:23:31.480 --> 00:23:33.280]  真是不好意思
[00:23:33.280 --> 00:23:34.480]  40多年前
[00:23:34.480 --> 00:23:35.760]  (笑)
[00:23:35.760 --> 00:23:38.080]  我媽媽生我的時候
[00:23:38.080 --> 00:23:39.480]  我是腳出的
[00:23:39.480 --> 00:23:41.120]  腳出大家知不知道
[00:23:41.120 --> 00:23:42.160]  腳出是什麼
[00:23:42.160 --> 00:23:43.760]  難產啊
[00:23:43.760 --> 00:23:44.800]  難產就是
[00:23:44.800 --> 00:23:47.360]  我兩隻手壓著我媽媽
[00:23:47.360 --> 00:23:49.400]  我出不來的
[00:23:49.400 --> 00:23:50.000]  然後
[00:23:50.000 --> 00:23:50.680]  不知道怎樣
[00:23:50.680 --> 00:23:52.480]  以前也不是很先進
[00:23:52.480 --> 00:23:54.880]  也不知道我頭還是腳出的
[00:23:54.880 --> 00:23:56.040]  就硬要拉我出來
[00:23:56.040 --> 00:23:56.800]  我出來之後
[00:23:56.800 --> 00:23:58.880]  我是整個黑色的
[00:23:58.880 --> 00:23:59.320]  是啊
[00:23:59.320 --> 00:23:59.960]  紫色的
[00:23:59.960 --> 00:24:02.000]  然後我不哭的
[00:24:02.000 --> 00:24:03.880]  然後人們要拼命拍我
[00:24:03.880 --> 00:24:04.720]  打我
[00:24:04.720 --> 00:24:06.600]  然後要我叫一聲
[00:24:06.600 --> 00:24:07.560]  喊先進
[00:24:07.560 --> 00:24:09.960]  如果我不是低智能
[00:24:09.960 --> 00:24:11.840]  其實全部都是上帝的保守
[00:24:11.840 --> 00:24:13.560]  因為
[00:24:13.560 --> 00:24:15.440]  正常我應該是弱智的
[00:24:15.440 --> 00:24:16.360]  (笑)
[00:24:16.360 --> 00:24:17.040]  真的
[00:24:17.040 --> 00:24:18.400]  不是開玩笑的
[00:24:18.400 --> 00:24:19.520]  所以
[00:24:19.520 --> 00:24:20.960]  真的是上帝的恩典
[00:24:20.960 --> 00:24:23.960]  每一次都是賭命的
[00:24:23.960 --> 00:24:25.800]  所以難怪提前是這樣說
[00:24:25.800 --> 00:24:28.000]  然而女人若常存
[00:24:28.000 --> 00:24:30.400]  信心愛心又清潔自守
[00:24:30.400 --> 00:24:32.560]  就必在生產上得救
[00:24:32.560 --> 00:24:33.960]  不僅如此
[00:24:33.960 --> 00:24:35.840]  母親在生產的過程中
[00:24:35.840 --> 00:24:39.360]  要忍受無法忍受的陣痛
[00:24:39.360 --> 00:24:42.160]  大家猜猜陣痛有多痛
[00:24:42.160 --> 00:24:43.400]  (笑)
[00:24:43.400 --> 00:24:44.160]  你不知道的
[00:24:44.160 --> 00:24:45.160]  生過才知道
[00:24:45.160 --> 00:24:46.040]  好
[00:24:46.040 --> 00:24:47.400]  然後
[00:24:47.400 --> 00:24:50.000]  第一次我記得我生孩子的時候
[00:24:50.000 --> 00:24:52.360]  就是懷孕很艱難的
[00:24:52.360 --> 00:24:53.600]  這個孩子
[00:24:53.600 --> 00:24:55.480]  我是聞別人的小氣
[00:24:55.480 --> 00:24:59.520]  聞到別人要換一支小氣
[00:24:59.520 --> 00:25:02.640]  聞到別人的氣都還沒生出來
[00:25:02.640 --> 00:25:05.000]  然後要換一支小氣給我再聞
[00:25:05.000 --> 00:25:07.080]  然後我的聲音去了那邊
[00:25:07.080 --> 00:25:09.520]  然後慢慢地
[00:25:09.520 --> 00:25:14.520]  我的影像是很亂的
[00:25:14.520 --> 00:25:18.960]  時間關係我經歷了三次的陣痛
[00:25:18.960 --> 00:25:20.560]  是的
[00:25:20.560 --> 00:25:22.760]  陣痛有多痛呢
[00:25:22.760 --> 00:25:24.600]  其實不用拍手
[00:25:24.600 --> 00:25:27.200]  陣痛有多痛呢
[00:25:27.200 --> 00:25:31.200]  網上我看過一個YouTube
[00:25:31.200 --> 00:25:33.520]  其實我也想過播給大家看
[00:25:33.520 --> 00:25:35.360]  但我又怕嚇到大家
[00:25:35.360 --> 00:25:36.880]  有兩個男士
[00:25:36.880 --> 00:25:39.920]  他說男兒有淚不輕彈
[00:25:39.920 --> 00:25:41.800]  男人流血不流淚
[00:25:41.800 --> 00:25:43.120]  女人生孩子
[00:25:43.120 --> 00:25:44.960]  哎 柔弱而已
[00:25:44.960 --> 00:25:47.600]  說到生孩子這麼誇張
[00:25:47.600 --> 00:25:49.600]  十級陣痛有多難
[00:25:49.600 --> 00:25:51.760]  然後他就去找一間診所
[00:25:51.760 --> 00:25:54.880]  貼滿了電擊的儀器
[00:25:54.880 --> 00:25:57.560]  去模仿陣痛的程度
[00:25:57.560 --> 00:25:59.160]  其實這個模仿
[00:25:59.160 --> 00:26:03.560]  根本還沒有到那個程度
[00:26:03.560 --> 00:26:05.520]  我很肯定
[00:26:05.520 --> 00:26:07.800]  但是他們去到第三級的時候
[00:26:07.800 --> 00:26:10.160]  就已經叫苦連天了
[00:26:10.160 --> 00:26:11.840]  就已經叫救命了
[00:26:11.840 --> 00:26:15.040]  然後去到七級
[00:26:15.040 --> 00:26:16.560]  就痛不欲生
[00:26:16.560 --> 00:26:18.520]  馬上叫停止
[00:26:18.520 --> 00:26:19.840]  而且他說我放棄了
[00:26:19.840 --> 00:26:22.520]  我不再電擊下去
[00:26:22.520 --> 00:26:24.920]  然後下一秒
[00:26:24.920 --> 00:26:28.040]  馬上拿起電話打給他媽媽
[00:26:28.040 --> 00:26:30.480]  說一聲多謝
[00:26:30.480 --> 00:26:33.680]  多謝你生我
[00:26:33.680 --> 00:26:36.360]  所謂愛過方知情重
[00:26:36.360 --> 00:26:38.200]  痛過方知後悔
[00:26:38.200 --> 00:26:40.320]  錯過方知珍惜
[00:26:40.320 --> 00:26:43.280]  所以今天要明白母親的偉大
[00:26:43.280 --> 00:26:44.880]  或者最有效的方法
[00:26:44.880 --> 00:26:47.880]  大家去買一部陣痛機
[00:26:47.880 --> 00:26:48.880]  試一下
[00:26:48.880 --> 00:26:49.760]  看一下
[00:26:49.760 --> 00:26:51.920]  自己覺得有多痛
[00:26:51.920 --> 00:26:52.880]  是的
[00:26:52.880 --> 00:26:55.560]  當大家明白到這個過程
[00:26:55.560 --> 00:26:57.200]  錯過、痛過
[00:26:57.200 --> 00:27:01.200]  以致到你重新再去愛過
[00:27:01.200 --> 00:27:02.320]  這是我第一點
[00:27:02.320 --> 00:27:03.760]  很想跟大家分享
[00:27:03.760 --> 00:27:06.600]  母親在生育與否的過程當中
[00:27:06.600 --> 00:27:08.840]  所承受不同層面
[00:27:08.840 --> 00:27:12.120]  不同程度的痛苦
[00:27:12.120 --> 00:27:12.760]  第二點
[00:27:12.760 --> 00:27:14.440]  很想跟大家分享
[00:27:14.440 --> 00:27:18.120]  教養與否的痛苦
[00:27:18.120 --> 00:27:19.480]  在《嬰兒記》上
[00:27:19.480 --> 00:27:21.680]  一章21至24節
[00:27:21.680 --> 00:27:25.200]  以及二章18至19節
[00:27:25.200 --> 00:27:27.760]  我們一起去預備讀
[00:27:27.760 --> 00:27:28.760]  預備起
[00:27:28.760 --> 00:27:33.200]  以利加拿和他全家都想去
[00:27:33.200 --> 00:27:37.800]  要向耶和華獻祭還原祭
[00:27:37.800 --> 00:27:40.480]  哈拿卻沒有想去
[00:27:40.480 --> 00:27:43.360]  因為她對丈夫說
[00:27:43.360 --> 00:27:45.600]  等孩子斷了奶
[00:27:45.600 --> 00:27:49.480]  我就帶他上去朝見耶和華
[00:27:49.480 --> 00:27:52.560]  讓他永遠住在那裡
[00:27:52.560 --> 00:27:56.160]  她丈夫以利加拿對她說
[00:27:56.160 --> 00:27:59.640]  就照你看為好的去做吧
[00:27:59.640 --> 00:28:03.160]  可以留到兒子斷了奶
[00:28:03.160 --> 00:28:06.200]  願耶和華應驗她的話
[00:28:06.200 --> 00:28:09.320]  於是婦人留在家裡
[00:28:09.320 --> 00:28:10.920]  與養兒子
[00:28:10.920 --> 00:28:13.400]  直到他斷了奶
[00:28:13.400 --> 00:28:15.200]  斷奶之後
[00:28:15.200 --> 00:28:17.560]  她就帶著孩子
[00:28:17.560 --> 00:28:20.960]  連同一頭三歲的公牛
[00:28:20.960 --> 00:28:23.360]  一衣發細棉
[00:28:23.360 --> 00:28:25.160]  一皮袋走
[00:28:25.160 --> 00:28:28.640]  想試拿耶和華的墊去
[00:28:28.640 --> 00:28:36.960]  那是孩子還是孩子
[00:28:36.960 --> 00:28:43.240]  就試納在耶和華面前
[00:28:43.240 --> 00:28:48.040]  她母親每年為她做一件小外婆
[00:28:48.040 --> 00:28:51.440]  與丈夫上來獻年祭
[00:28:51.440 --> 00:28:58.840]  時候給她懷孕生孩子一點都不容易
[00:28:58.840 --> 00:29:02.760]  養孩子更加艱難
[00:29:02.760 --> 00:29:06.920]  如果哈拿幾經辛苦才能夠一索得男
[00:29:06.920 --> 00:29:09.080]  為什麼她又這麼輕易
[00:29:09.080 --> 00:29:11.560]  將撒姆爾歸於耶和華
[00:29:11.560 --> 00:29:14.440]  好像不太在乎
[00:29:14.440 --> 00:29:17.720]  到底哈拿的目的是什麼呢
[00:29:17.720 --> 00:29:21.640]  她是否想透過撒姆爾的出世
[00:29:21.640 --> 00:29:29.720]  來洗淨自己不育的污名呢
[00:29:29.720 --> 00:29:32.840]  正如每一位經歷過十月懷胎
[00:29:32.840 --> 00:29:34.560]  十級疼痛的媽媽
[00:29:34.560 --> 00:29:37.680]  你們就會知道
[00:29:37.680 --> 00:29:45.080]  我們不會將自己的子女淪為達成目的的工具
[00:29:45.080 --> 00:29:49.080]  一定是對我們的子女是愛護猶加
[00:29:49.080 --> 00:29:53.840]  其實只要從哈拿極力爭取時間
[00:29:53.840 --> 00:29:58.000]  與未斷奶的撒姆爾朝夕相對的時間
[00:29:58.000 --> 00:30:00.680]  她說等孩子斷了奶
[00:30:00.680 --> 00:30:03.960]  我便帶他上去朝見耶和華
[00:30:03.960 --> 00:30:10.480]  以及她很盡力在撒姆爾住在耶和華殿之後
[00:30:10.480 --> 00:30:16.120]  每年都為他做一件很小的外袍的時候
[00:30:16.120 --> 00:30:18.400]  我們就能夠看得出
[00:30:18.400 --> 00:30:21.560]  我們實在不難感受得到
[00:30:21.560 --> 00:30:29.000]  哈拿對撒姆爾那種血濃於水的情懷
[00:30:29.000 --> 00:30:34.840]  所以所謂養兒一百歲長憂九十九
[00:30:34.840 --> 00:30:41.800]  這句話正道出母親的苦勞苦
[00:30:41.800 --> 00:30:46.160]  我在長者團服侍很多長者已經七八十歲
[00:30:46.160 --> 00:30:47.920]  甚至乎有些九十歲
[00:30:47.920 --> 00:30:51.920]  他的子女應該比我大
[00:30:51.920 --> 00:30:56.560]  但在他們心目中是很小的
[00:30:56.560 --> 00:30:59.960]  我曾經在網上看過一篇文章
[00:30:59.960 --> 00:31:03.040]  我已經省略了三分之一
[00:31:03.040 --> 00:31:05.400]  我讀的時候可能字很小
[00:31:05.400 --> 00:31:08.320]  我讀的時候你細心去
[00:31:08.320 --> 00:31:12.120]  一步一步去想一想
[00:31:12.120 --> 00:31:13.360]  當你一歲的時候
[00:31:13.360 --> 00:31:17.200]  你媽媽為你喝奶幫你洗澡
[00:31:17.200 --> 00:31:19.600]  當你三歲的時候
[00:31:19.600 --> 00:31:25.000]  她為你煮了一頓飯
[00:31:25.000 --> 00:31:26.520]  當你五歲的時候
[00:31:26.520 --> 00:31:29.560]  她買了一件很漂亮的衣服給你
[00:31:29.560 --> 00:31:30.600]  當你七歲的時候
[00:31:30.600 --> 00:31:32.480]  她買了一球球給你
[00:31:32.480 --> 00:31:34.200]  當你九歲的時候
[00:31:34.200 --> 00:31:39.200]  她給了你錢去學鋼琴
[00:31:39.200 --> 00:31:40.960]  當你十三歲的時候
[00:31:40.960 --> 00:31:46.560]  她給了一個月的交流團費的費用
[00:31:46.560 --> 00:31:47.960]  每個人都有肩膀
[00:31:47.960 --> 00:31:49.000]  爸爸也有
[00:31:49.000 --> 00:31:50.280]  今天是母親節
[00:31:50.280 --> 00:31:51.760]  母親大了
[00:31:52.240 --> 00:31:55.120]  當你十五歲的時候
[00:31:55.120 --> 00:31:58.720]  下班的時候很想擁抱一下她
[00:31:58.720 --> 00:32:01.240]  擁抱一下你
[00:32:01.240 --> 00:32:02.760]  當你二十歲的時候
[00:32:02.760 --> 00:32:06.640]  她為你付了大學的學費
[00:32:06.640 --> 00:32:07.960]  當你二十五歲的時候
[00:32:07.960 --> 00:32:09.840]  她等到你事業有成
[00:32:09.840 --> 00:32:11.120]  當你三十歲的時候
[00:32:11.120 --> 00:32:13.320]  她幫你看新聞
[00:32:13.320 --> 00:32:14.480]  當你四十歲的時候
[00:32:14.480 --> 00:32:18.200]  她很想打個電話跟你說生日快樂
[00:32:18.200 --> 00:32:19.560]  當你五十歲的時候
[00:32:19.560 --> 00:32:22.120]  她開始常常患病
[00:32:22.120 --> 00:32:23.880]  需要你的看護
[00:32:23.880 --> 00:32:25.240]  終有一天
[00:32:25.240 --> 00:32:28.640]  她離開了我們
[00:32:28.640 --> 00:32:29.720]  我很相信
[00:32:29.720 --> 00:32:33.880]  這個就是母親在經歷過生產過程痛苦之後
[00:32:33.880 --> 00:32:36.280]  在教養孩子
[00:32:36.280 --> 00:32:40.160]  那種上面承受的痛苦
[00:32:40.160 --> 00:32:44.000]  是第二次的痛苦
[00:32:44.000 --> 00:32:46.600]  怎樣為兒子捱更抵夜
[00:32:46.600 --> 00:32:49.360]  怎樣去悉心照顧
[00:32:49.360 --> 00:32:52.120]  我講一講我二兒子就知道了
[00:32:52.120 --> 00:32:54.480]  我二兒子一出生就哭了
[00:32:54.480 --> 00:32:57.480]  不停地哭
[00:32:57.480 --> 00:32:58.880]  有老人家就跟我說
[00:32:58.880 --> 00:33:00.600]  這些叫什麼哭
[00:33:00.600 --> 00:33:01.520]  八日哭
[00:33:01.520 --> 00:33:07.520]  我都是抱著一個八日哭的心情去迎接第一百日
[00:33:07.520 --> 00:33:10.680]  但結果他不是八日哭
[00:33:10.680 --> 00:33:14.280]  他是兩年哭
[00:33:14.280 --> 00:33:16.320]  他哭了兩年
[00:33:16.320 --> 00:33:18.240]  他晚上又哭
[00:33:18.240 --> 00:33:20.360]  比一歲之前還要差
[00:33:20.360 --> 00:33:21.200]  不停地哭
[00:33:21.200 --> 00:33:22.920]  吃又哭不吃又哭
[00:33:22.920 --> 00:33:24.520]  有時間睡覺
[00:33:24.520 --> 00:33:26.320]  不停地哭
[00:33:26.320 --> 00:33:29.760]  有時候要抱著他
[00:33:29.760 --> 00:33:32.160]  在晚上抱著他
[00:33:32.160 --> 00:33:33.720]  我覺得很辛勞
[00:33:33.720 --> 00:33:36.240]  抱著他讓他
[00:33:36.240 --> 00:33:36.960]  不要哭了
[00:33:36.960 --> 00:33:38.920]  吵著家人的
[00:33:38.920 --> 00:33:40.640]  整晚都
[00:33:40.640 --> 00:33:44.520]  有一次差一點就把他推倒地上
[00:33:44.520 --> 00:33:47.720]  因為我都哭著了
[00:33:47.720 --> 00:33:49.840]  是的
[00:33:49.840 --> 00:33:52.520]  這個
[00:33:52.520 --> 00:33:54.560]  帶小孩養小孩教小孩
[00:33:54.560 --> 00:33:56.320]  一點都不容易
[00:33:56.320 --> 00:33:58.600]  隨著他們的年紀成長
[00:33:58.600 --> 00:34:01.040]  又漸漸不被領情
[00:34:01.040 --> 00:34:03.120]  又被冷落
[00:34:03.120 --> 00:34:05.240]  其實都很傷心
[00:34:05.240 --> 00:34:07.840]  記得有一次我大兒子去營地
[00:34:07.840 --> 00:34:10.080]  兩日一夜
[00:34:10.080 --> 00:34:12.120]  然後我在家
[00:34:12.120 --> 00:34:16.320]  等了兩日一夜叫他打電話回來
[00:34:16.320 --> 00:34:17.400]  以為他會說
[00:34:17.400 --> 00:34:20.400]  很想念你啊媽咪
[00:34:20.400 --> 00:34:22.640]  我等了兩日
[00:34:22.640 --> 00:34:23.560]  晚上
[00:34:23.560 --> 00:34:27.320]  是老師提醒他要打電話給媽媽
[00:34:27.320 --> 00:34:28.840]  結果他打來就說
[00:34:28.840 --> 00:34:31.760]  媽媽我可以了
[00:34:31.760 --> 00:34:34.360]  不要想念我
[00:34:34.360 --> 00:34:35.920]  所以話說回頭
[00:34:35.920 --> 00:34:38.880]  Hana這樣去愛惜薩姆爾
[00:34:38.880 --> 00:34:44.360]  為什麼又要很忍心地獻情給耶和華呢
[00:34:44.360 --> 00:34:48.160]  要過著母子分離的生活呢
[00:34:48.160 --> 00:34:53.800]  大家有沒有想過為什麼呢
[00:34:53.800 --> 00:34:55.720]  我很相信
[00:34:55.720 --> 00:34:58.600]  促使Hana作這個這麼重大的決定
[00:34:58.600 --> 00:35:00.160]  是因為Hana
[00:35:00.160 --> 00:35:04.880]  很相信這個安排是對薩姆爾最好的安排
[00:35:04.880 --> 00:35:07.400]  就正如針研說到
[00:35:07.400 --> 00:35:11.040]  教養孩童使他走當行的路
[00:35:11.040 --> 00:35:14.240]  就是他道路亦都不偏離
[00:35:14.240 --> 00:35:15.520]  我很相信
[00:35:15.520 --> 00:35:19.800]  每一位母親都願意赴湯蹈火
[00:35:19.800 --> 00:35:23.320]  在所不惜地完成這個使命
[00:35:23.320 --> 00:35:24.600]  最有趣的地方
[00:35:24.600 --> 00:35:26.880]  我們有沒有留意到
[00:35:26.880 --> 00:35:31.080]  穿插在Hana獻薩姆爾之間
[00:35:31.080 --> 00:35:34.760]  其實說了一個另一個家庭的故事
[00:35:34.760 --> 00:35:37.520]  大家知不知道是誰
[00:35:37.520 --> 00:35:41.000]  以利的兩個兒子是甚麼
[00:35:41.000 --> 00:35:42.840]  是惡人
[00:35:42.840 --> 00:35:45.880]  他不認識耶和華
[00:35:45.880 --> 00:35:49.520]  以利選擇了一個錯誤的方式
[00:35:49.520 --> 00:35:52.480]  甚至乎是錯誤的溺愛
[00:35:52.480 --> 00:35:54.520]  去愛他兩個兒子
[00:35:54.520 --> 00:35:57.800]  對他們的惡行視而不見
[00:35:57.800 --> 00:35:59.680]  教而不管
[00:35:59.680 --> 00:36:01.240]  所以
[00:36:01.240 --> 00:36:06.360]  到了最後這兩個少年人怎樣呢
[00:36:06.360 --> 00:36:09.800]  罪很重
[00:36:09.800 --> 00:36:13.080]  他在耶和華面前的罪甚重
[00:36:13.080 --> 00:36:18.720]  最後這兩個兒子是怎樣呢
[00:36:18.720 --> 00:36:21.840]  死於非命
[00:36:21.840 --> 00:36:25.160]  以利亦都不得善終
[00:36:25.160 --> 00:36:28.080]  因為都沒有兒子送終的下場
