
[00:00:00.000 --> 00:00:03.520]  各位現場及網上的頂姐妹主內平安
[00:20:24.840 --> 00:20:26.520]  和我一同警醒』
[00:20:26.520 --> 00:20:28.920]  他就手往前走
[00:20:28.920 --> 00:20:31.040]  俯伏在地禱告說
[00:20:31.040 --> 00:20:32.160]  我們一起讀吧
[00:20:32.160 --> 00:20:33.800]  『我父啊
[00:20:33.800 --> 00:20:35.080]  如果可能
[00:20:35.080 --> 00:20:37.760]  求你使這杯離開我
[00:20:38.080 --> 00:20:40.760]  然而不要照我的所願
[00:20:40.760 --> 00:20:43.200]  而是照你所願的』
[00:20:43.200 --> 00:20:45.600]  他回到門徒那裡
[00:20:45.600 --> 00:20:47.160]  見他們睡著了
[00:20:47.160 --> 00:20:48.480]  就對彼得說
[00:20:48.480 --> 00:20:49.800]  『怎麼樣
[00:20:49.800 --> 00:20:52.720]  你們不能和我警醒一小時嗎?』
[00:20:52.720 --> 00:20:54.960]  總要警醒禱告
[00:20:54.960 --> 00:20:57.040]  免得陷入試探
[00:20:57.040 --> 00:20:59.360]  『你們心靈固然願意
[00:20:59.360 --> 00:21:00.880]  欲看卻軟弱了』
[00:21:00.880 --> 00:21:03.200]  第二次又去禱告說
[00:21:03.200 --> 00:21:04.000]  我們一起讀
[00:21:04.000 --> 00:21:05.600]  『我父啊
[00:21:05.600 --> 00:21:07.920]  這杯若不能離開我
[00:21:08.160 --> 00:21:09.320]  必須我喝
[00:21:09.320 --> 00:21:12.040]  就願你的旨意成全』
[00:21:12.040 --> 00:21:13.600]  他又來
[00:21:13.600 --> 00:21:15.040]  見他們睡著了
[00:21:15.040 --> 00:21:16.600]  因為他們的眼睛
[00:21:16.600 --> 00:21:17.440]  困倦
[00:21:17.440 --> 00:21:19.360]  耶穌又離開他們
[00:21:19.360 --> 00:21:20.880]  第三次去禱告
[00:21:20.880 --> 00:21:23.280]  說的話跟先前一樣
[00:21:23.280 --> 00:21:25.480]  然後他來到門徒那裡
[00:21:25.480 --> 00:21:26.280]  跟他們說
[00:21:26.280 --> 00:21:26.960]  我們一起讀
[00:21:26.960 --> 00:21:28.240]  『現在
[00:21:28.240 --> 00:21:30.760]  你們仍在睡覺安歇嗎?
[00:21:30.760 --> 00:21:32.000]  看啊
[00:21:32.000 --> 00:21:33.200]  時候到了
[00:21:33.200 --> 00:21:36.720]  人子被出賣在罪人手裡了
[00:21:37.280 --> 00:21:38.040]  起來
[00:21:38.040 --> 00:21:39.400]  我們走吧
[00:21:39.400 --> 00:21:40.360]  看啊
[00:21:40.360 --> 00:21:43.240]  那出賣我的人快來了』
[00:21:43.240 --> 00:21:45.520]  有人說
[00:21:45.520 --> 00:21:47.040]  如果耶穌沒有來到
[00:21:47.040 --> 00:21:47.920]  喀西瑪利
[00:21:47.920 --> 00:21:49.840]  就沒有辦法走上
[00:21:49.840 --> 00:21:50.760]  各國他
[00:21:50.760 --> 00:21:53.520]  走完這一條
[00:21:53.520 --> 00:21:55.160]  跟世界背道而馳
[00:21:55.160 --> 00:21:56.680]  向下移動
[00:21:56.680 --> 00:21:57.680]  虛己
[00:21:57.680 --> 00:21:59.280]  捨己的路
[00:21:59.280 --> 00:22:01.640]  在喀西瑪利
[00:22:01.640 --> 00:22:02.680]  耶穌展現了
[00:22:02.680 --> 00:22:04.120]  祂最脆弱的一面
[00:22:04.120 --> 00:22:06.440]  但同時也是
[00:22:06.760 --> 00:22:07.800]  祂由軟弱
[00:22:07.800 --> 00:22:09.560]  變成為剛強的時候
[00:22:09.560 --> 00:22:11.240]  這個時刻
[00:22:11.240 --> 00:22:12.800]  究竟發生了什麼事呢?
[00:22:12.800 --> 00:22:15.800]  我很想跟大家用四個A字
[00:22:15.800 --> 00:22:16.920]  去了解
[00:22:16.920 --> 00:22:17.720]  這個
[00:22:17.720 --> 00:22:20.520]  耶穌與神獨處的過程
[00:22:20.520 --> 00:22:22.960]  第一個A是Aware
[00:22:22.960 --> 00:22:25.560]  察覺到心靈的狀況
[00:22:25.560 --> 00:22:27.480]  第二個A是Admit
[00:22:27.480 --> 00:22:29.360]  承認自己的脆弱
[00:22:29.360 --> 00:22:31.320]  第三個A是Ask
[00:22:31.320 --> 00:22:33.720]  懇求天父的幫助
[00:22:33.720 --> 00:22:35.800]  而最後的A是Act
[00:22:36.320 --> 00:22:38.520]  行出天父的旨意
[00:22:38.520 --> 00:22:43.160]  中國人比較愛面子的
[00:22:43.160 --> 00:22:46.440]  很少表達自己的感受
[00:22:46.440 --> 00:22:48.240]  特別是軟弱的一面
[00:22:48.240 --> 00:22:48.800]  是不是?
[00:22:48.800 --> 00:22:50.600]  小時候
[00:22:50.600 --> 00:22:51.560]  如果你哭的時候
[00:22:51.560 --> 00:22:52.720]  可能大人就會說
[00:22:52.720 --> 00:22:54.440]  「哎呀!醜呀!醜呀!醜呀!」
[00:22:54.440 --> 00:22:55.600]  「不准哭!不准哭!」
[00:22:55.600 --> 00:22:58.840]  不知不覺
[00:22:58.840 --> 00:23:02.000]  我們就不再習慣接觸
[00:23:02.000 --> 00:23:04.280]  或者去察覺自己的感受
[00:23:05.680 --> 00:23:08.080]  主耶穌上十字架之前一晚
[00:23:08.080 --> 00:23:10.280]  祂很察覺到自己
[00:23:10.280 --> 00:23:13.280]  去到生命的一個臨界點
[00:23:13.280 --> 00:23:16.280]  祂很感受到自己已經受不了
[00:23:16.280 --> 00:23:17.480]  快要崩潰了
[00:23:17.480 --> 00:23:20.920]  作為一個猶太男人
[00:23:20.920 --> 00:23:23.280]  作為門徒的師父
[00:23:23.280 --> 00:23:25.440]  作為一個公認的屬靈人
[00:23:25.440 --> 00:23:28.000]  耶穌沒有去否認
[00:23:28.000 --> 00:23:29.760]  去掩飾、去壓抑自己
[00:23:29.760 --> 00:23:31.480]  這些脆弱的感受
[00:23:31.480 --> 00:23:33.120]  相反
[00:23:33.120 --> 00:23:34.640]  祂選擇
[00:23:35.520 --> 00:23:37.760]  去碰觸祂自己的痛苦
[00:23:37.760 --> 00:23:40.000]  祂來到赫西瑪尼
[00:23:40.000 --> 00:23:41.920]  赫西瑪尼就是一個
[00:23:41.920 --> 00:23:46.080]  炸油的機器的地方
[00:23:46.080 --> 00:23:48.120]  就好像我們喝蔗汁
[00:23:48.120 --> 00:23:50.120]  有些很大型的
[00:23:50.120 --> 00:23:53.320]  炸汁機
[00:23:53.320 --> 00:23:54.720]  就是這樣
[00:23:54.720 --> 00:23:57.280]  耶穌祂選擇
[00:23:57.280 --> 00:24:00.120]  去察覺自己內心這種
[00:24:00.120 --> 00:24:02.160]  被壓榨的那種痛苦
[00:24:02.160 --> 00:24:04.760]  祂不單止察覺
[00:24:04.760 --> 00:24:06.760]  祂更加承認
[00:24:06.760 --> 00:24:09.600]  祂這一種的艱難痛苦
[00:24:09.600 --> 00:24:12.520]  祂向祂三位最親密的
[00:24:12.520 --> 00:24:14.760]  入室弟子彼得、雅各、約翰
[00:24:14.760 --> 00:24:16.680]  毫無保留地去表達
[00:24:16.680 --> 00:24:18.960]  祂內心那種的憂傷
[00:24:18.960 --> 00:24:20.280]  幾乎要死
[00:24:20.280 --> 00:24:24.520]  不過主耶穌不單止
[00:24:24.520 --> 00:24:27.120]  和祂所愛的門徒去表達
[00:24:27.120 --> 00:24:29.520]  祂更加將自己這一種
[00:24:29.520 --> 00:24:31.680]  無助無力、掙扎恐懼
[00:24:31.680 --> 00:24:33.960]  帶到天父的面前
[00:24:34.760 --> 00:24:36.080]  祂和天父說
[00:24:36.080 --> 00:24:38.240]  如果可以的話
[00:24:38.240 --> 00:24:40.320]  求你將這個虎杯拿走
[00:24:40.320 --> 00:24:43.960]  祂很承認自己沒有辦法承受
[00:24:43.960 --> 00:24:45.760]  或者繼續走下去
[00:24:45.760 --> 00:24:47.640]  希伯來書更加形容
[00:24:47.640 --> 00:24:49.840]  耶穌當時大聲哀哭
[00:24:49.840 --> 00:24:51.240]  流淚禱告
[00:24:51.240 --> 00:24:54.680]  懇求那個能救祂免死的主
[00:24:54.680 --> 00:24:58.080]  不要以為耶穌不怕死
[00:24:58.080 --> 00:25:01.560]  祂那一刻是很害怕、很害怕
[00:25:02.840 --> 00:25:06.360]  有一本書叫做《建立高EQ的教會》
[00:25:06.360 --> 00:25:08.000]  作者提出了一個
[00:25:08.000 --> 00:25:10.240]  這樣很革命性的主題
[00:25:10.240 --> 00:25:12.280]  他說情感的健康
[00:25:12.280 --> 00:25:15.160]  和靈性的健康是不可以分割的
[00:25:15.160 --> 00:25:18.560]  任何教會或者事工的整體健康
[00:25:18.560 --> 00:25:21.320]  是取決於領袖在情感
[00:25:21.320 --> 00:25:23.840]  和靈性上的健康
[00:25:23.840 --> 00:25:26.160]  原來靈性的成熟
[00:25:26.160 --> 00:25:28.800]  是包含在情感上都是成熟的
[00:25:28.800 --> 00:25:32.600]  他能夠察覺到自己內心真實的感受
[00:25:32.920 --> 00:25:35.600]  能夠擺脫原生家庭的負面影響
[00:25:35.600 --> 00:25:39.400]  能夠承認生命的脆弱和破碎
[00:25:39.400 --> 00:25:42.320]  能夠接受個人的有限
[00:25:42.320 --> 00:25:43.960]  傷痛和失落
[00:25:43.960 --> 00:25:49.200]  主耶穌祂留下的榜樣
[00:25:49.200 --> 00:25:52.680]  更新了我對人性軟弱的看法
[00:25:52.680 --> 00:25:55.440]  我少了一份羞恥感
[00:25:55.440 --> 00:25:57.160]  多了一份的接納
[00:25:57.160 --> 00:25:59.760]  當我越去接觸
[00:25:59.760 --> 00:26:02.800]  承認自己有脆弱有傷痛的時候
[00:26:02.800 --> 00:26:04.920]  反而令到我的靈性
[00:26:04.920 --> 00:26:06.520]  加添了一份的成熟
[00:26:06.520 --> 00:26:09.480]  對其他的人也多了一份的體恤
[00:26:09.480 --> 00:26:12.520]  不過面對傷痛
[00:26:12.520 --> 00:26:17.120]  我們人往往會好像亞當夏娃那樣的反應
[00:26:17.120 --> 00:26:19.520]  可能我們選擇逃避
[00:26:19.520 --> 00:26:21.240]  或者我們會去鬥爭
[00:26:21.240 --> 00:26:24.560]  又或者隱藏壓抑自己這些傷痛
[00:26:24.560 --> 00:26:28.640]  但是耶穌祂選擇和門徒去分享
[00:26:29.520 --> 00:26:30.520]  不過留意
[00:26:30.520 --> 00:26:34.440]  祂不是邀請門徒去幫祂解決
[00:26:34.440 --> 00:26:36.000]  祂這些的痛苦
[00:26:36.000 --> 00:26:39.080]  祂邀請門徒做什麼呢?
[00:26:39.080 --> 00:26:43.480]  一同警醒禱告
[00:26:43.480 --> 00:26:47.880]  祂邀請門徒和祂一起警醒禱告
[00:26:47.880 --> 00:26:52.120]  不要叫我們遇到試探
[00:26:52.120 --> 00:26:54.440]  救我們脫離凶惡
[00:26:54.440 --> 00:26:57.920]  警醒就是意識到
[00:26:59.040 --> 00:27:01.160]  外面的環境很危險
[00:27:01.160 --> 00:27:03.280]  隨時跌落陷阱
[00:27:03.280 --> 00:27:07.600]  也意識到自己裡面有多麼的軟弱
[00:27:07.600 --> 00:27:08.960]  有多麼多的限制
[00:27:08.960 --> 00:27:10.880]  於是就警覺到
[00:27:10.880 --> 00:27:13.800]  是需要天父出手去拯救我們
[00:27:13.800 --> 00:27:17.520]  耶穌一而再再而三跪在那裡祈禱
[00:27:17.520 --> 00:27:20.560]  表明了人能夠在軟弱裡面
[00:27:20.560 --> 00:27:25.040]  德性是因為靠著我們的神
[00:27:25.040 --> 00:27:27.720]  不是因為人的能力或者意志
[00:27:28.240 --> 00:27:29.560]  就好像保羅所說
[00:27:29.560 --> 00:27:31.200]  因我什麼時候軟弱
[00:27:31.200 --> 00:27:33.360]  什麼時候就剛強了
[00:27:33.360 --> 00:27:36.520]  真正的領袖不是強者
[00:27:36.520 --> 00:27:40.680]  相反他承認自己有軟弱的地方
[00:27:40.680 --> 00:27:42.560]  但是藉著祈禱
[00:27:42.560 --> 00:27:46.440]  他又經歷到神將他的軟弱變成剛強
[00:27:46.440 --> 00:27:51.120]  耶穌藉著警醒禱告
[00:27:51.120 --> 00:27:53.320]  再次戰勝了魔鬼的試探
[00:27:53.320 --> 00:27:55.560]  而且帶來了行動
[00:27:55.560 --> 00:27:56.800]  什麼行動呢?
[00:27:57.640 --> 00:27:59.560]  就是不要照我的意思
[00:27:59.560 --> 00:28:01.920]  只是照你的意思
[00:28:01.920 --> 00:28:04.800]  原來祈禱最終的目的就是
[00:28:04.800 --> 00:28:07.640]  願神的旨意行在地上
[00:28:07.640 --> 00:28:09.320]  如同行在天上
[00:28:09.320 --> 00:28:11.600]  所以讀著過後
[00:28:11.600 --> 00:28:13.080]  耶穌就說
[00:28:13.080 --> 00:28:14.040]  「時候到了
[00:28:14.040 --> 00:28:16.080]  人子被賣在罪人的手裡
[00:28:16.080 --> 00:28:17.680]  起來我們走吧」
[00:28:17.680 --> 00:28:22.040]  他就起來走向原本他不想
[00:28:22.040 --> 00:28:24.560]  或者沒有力走去的各國他
[00:28:25.280 --> 00:28:28.800]  喝下那一杯原本沒辦法喝下的苦杯
[00:28:28.800 --> 00:28:32.520]  他的恐懼被天父的愛驅走了
[00:28:32.520 --> 00:28:35.600]  而他的傷痛也被天父醫治了
[00:28:35.600 --> 00:28:38.200]  他完全可以放開自己
[00:28:38.200 --> 00:28:39.920]  信任天父
[00:28:39.920 --> 00:28:41.640]  馴服天父
[00:28:41.640 --> 00:28:45.160]  和帶著天父給他的那一份愛和力量
[00:28:45.160 --> 00:28:47.160]  行出天父的旨意
[00:28:47.160 --> 00:28:49.720]  所以弟兄姊妹
[00:28:49.720 --> 00:28:51.160]  警醒禱告的目的
[00:28:51.160 --> 00:28:53.760]  不是叫神拿開困境
[00:28:54.160 --> 00:28:55.960]  而是在困境裡
[00:28:55.960 --> 00:28:58.240]  我們堅定地去馴服神
[00:28:58.240 --> 00:29:00.360]  行出神的心意
[00:29:00.360 --> 00:29:03.440]  願意背起十字架去跟從祂
[00:29:03.440 --> 00:29:07.800]  2018年有一天
[00:29:07.800 --> 00:29:09.880]  我經歷了克西瑪尼的禱告
[00:29:09.880 --> 00:29:13.440]  當時我很難過很傷心
[00:29:13.440 --> 00:29:15.160]  在神面前
[00:29:15.160 --> 00:29:18.200]  跟神說我真的不能夠再走下去
[00:29:18.200 --> 00:29:19.760]  我不知道怎麼辦
[00:29:19.760 --> 00:29:22.880]  但是神聽了我的祈禱
[00:29:23.600 --> 00:29:26.080]  他用聖經的說話去引導我
[00:29:26.080 --> 00:29:28.800]  他又讓我感受到祂的同在
[00:29:28.800 --> 00:29:29.600]  祂的愛
[00:29:29.600 --> 00:29:32.280]  和很真實的力量在我的心裡
[00:29:32.280 --> 00:29:35.680]  我也很感謝我的同工團隊和組長
[00:29:35.680 --> 00:29:37.600]  當時為我迫切的祈禱
[00:29:37.600 --> 00:29:41.080]  最後我就帶著千人以外的平安
[00:29:41.080 --> 00:29:43.560]  背起我原本很不想背的十字架
[00:29:43.560 --> 00:29:44.480]  去跟隨主
[00:29:44.480 --> 00:29:49.280]  以福城牧師在《童作門徒》
[00:29:49.280 --> 00:29:53.240]  那本書裡這樣總結這一段經文
[00:29:53.240 --> 00:29:58.560]  他說真正的禱告不是為你所需要的祈求
[00:29:58.560 --> 00:30:01.720]  而是求神在你身上作成祂的功
[00:30:01.720 --> 00:30:04.720]  祈禱不是你能夠為神做什麼
[00:30:04.720 --> 00:30:08.600]  而是神跟你在你裡面對你做什麼改變
[00:30:08.600 --> 00:30:11.040]  不是你能夠享有什麼
[00:30:11.040 --> 00:30:13.320]  而是讓你成為什麼樣的人
[00:30:13.320 --> 00:30:15.360]  弟兄姊妹
[00:30:15.360 --> 00:30:19.120]  面對著香港政治的變化
[00:30:19.120 --> 00:30:21.240]  持續的疫情
[00:30:22.240 --> 00:30:23.440]  移民的抉擇
[00:30:23.440 --> 00:30:28.040]  或者跟摯愛的家人分離的傷痛
[00:30:28.040 --> 00:30:30.800]  加上很多人際的張力
[00:30:30.800 --> 00:30:33.960]  我們都面對著很多很艱難的時刻
[00:30:33.960 --> 00:30:38.720]  你願不願意像耶穌那樣
[00:30:38.720 --> 00:30:40.680]  去到神的面前
[00:30:40.680 --> 00:30:45.000]  很真誠地去分享你的掙扎和軟弱
[00:30:45.000 --> 00:30:50.200]  在獨處裡我們不單止跟上帝相遇
[00:30:50.600 --> 00:30:54.080]  其實我們是跟我們自己的真我去相遇
[00:30:54.080 --> 00:30:58.680]  在神的面前我們可以放下一切的偽裝和掩飾
[00:30:58.680 --> 00:31:01.920]  以真實的自己去跟神對話
[00:31:01.920 --> 00:31:05.080]  經歷天父對你的接納
[00:31:05.080 --> 00:31:08.480]  以及用祂的話去轉化你的心
[00:31:08.480 --> 00:31:11.400]  讓你所需要的愛和能力
[00:31:11.400 --> 00:31:16.000]  勇敢在這個我們沒有人能夠掌控的新世代裡面
[00:31:16.000 --> 00:31:19.440]  仍然願意背起十字架去跟隨著
[00:31:20.440 --> 00:31:21.440]  頂姐妹
[00:31:21.440 --> 00:31:23.440]  來到總結了
[00:31:23.440 --> 00:31:28.840]  今天藉著耶穌與神獨處的兩個片段
[00:31:28.840 --> 00:31:32.720]  從曠野的德性到赫西瑪尼的降伏
[00:31:32.720 --> 00:31:36.120]  帶給你什麼生命的反思和行動呢?
[00:31:36.120 --> 00:31:41.520]  你願不願意騰出空間
[00:31:41.520 --> 00:31:44.640]  獨自的和神同在
[00:31:44.640 --> 00:31:47.280]  向祂很真誠的傾訴
[00:31:47.800 --> 00:31:52.040]  傾訴你心裡面的軟弱和需要呢?
[00:31:52.040 --> 00:31:55.320]  我們一起祈禱吧
[00:31:55.320 --> 00:32:00.440]  親愛的天父
[00:32:00.440 --> 00:32:03.600]  你知道我們很需要
[00:32:03.600 --> 00:32:06.160]  去效法主耶穌
[00:32:06.160 --> 00:32:09.320]  經常和你去獨處
[00:32:09.320 --> 00:32:13.000]  因為我們很需要你去堅定我們
[00:32:13.000 --> 00:32:15.880]  就是你所夢愛的兒女
[00:32:17.640 --> 00:32:21.600]  幫助我們更深體會你這一份無條件無限量的愛
[00:32:21.600 --> 00:32:24.640]  救我們脫離魔鬼的試探
[00:32:24.640 --> 00:32:30.600]  是呀 我們沒有能力抗衡這個世界向上移動的聲音
[00:32:30.600 --> 00:32:35.480]  我們願意向你承認我們就是這麼軟弱、這麼不足
[00:32:35.480 --> 00:32:39.880]  求你幫助我們單單去仰望你的憐憫和能力
[00:32:39.880 --> 00:32:44.600]  就讓主昔日的德性成為今天我們的德性
[00:32:45.320 --> 00:32:47.680]  祂的軟弱成為我們的剛強
[00:32:47.680 --> 00:32:54.400]  以至到祢的旨意成就在我們這一世代的基督徒的身上
[00:32:54.400 --> 00:32:56.680]  我們同心的禱告
[00:32:56.680 --> 00:32:59.320]  仰賴耶穌基督寶貴的聖名
[00:32:59.320 --> 00:33:00.320]  阿門

