
[00:00:00.000 --> 00:00:03.000]  好 感謝劍拜隊在唱詩歌的時候
[00:23:48.000 --> 00:23:52.000]  神是怎樣帶領雅各去成長
[00:23:52.000 --> 00:23:55.000]  現在我們都進入到今天的第二個問題
[00:23:55.000 --> 00:23:57.000]  就是神會不會失信
[00:23:57.000 --> 00:24:00.000]  當以數還未和雅各見面的時候
[00:24:00.000 --> 00:24:01.000]  第三集二章
[00:24:01.000 --> 00:24:04.000]  雅各和神討告
[00:24:04.000 --> 00:24:06.000]  他這樣說是第九節說到
[00:24:06.000 --> 00:24:09.000]  我做阿不拉罕的神
[00:24:09.000 --> 00:24:10.000]  我父的神
[00:24:10.000 --> 00:24:11.000]  你對我講過
[00:24:11.000 --> 00:24:15.000]  回到你的本足去吧
[00:24:15.000 --> 00:24:17.000]  之後他說
[00:24:17.000 --> 00:24:19.000]  我要後代你神你講過
[00:24:19.000 --> 00:24:21.000]  求你救我脫離我哥哥的手
[00:24:21.000 --> 00:24:24.000]  因為我很怕他來殺我
[00:24:24.000 --> 00:24:26.000]  雅各帶著內心的恐懼
[00:24:26.000 --> 00:24:28.000]  來到神的面前討告主
[00:24:28.000 --> 00:24:31.000]  他把自己生命當中的主權交給神
[00:24:31.000 --> 00:24:32.000]  因為他走投無路
[00:24:32.000 --> 00:24:34.000]  他哥哥就要來殺他了
[00:24:34.000 --> 00:24:37.000]  神允許雅各可以回到加蘭地
[00:24:37.000 --> 00:24:39.000]  回到他出生的地方
[00:24:39.000 --> 00:24:40.000]  回到加蘭地
[00:24:40.000 --> 00:24:44.000]  他說他允許雅各可以回到加蘭地
[00:24:44.000 --> 00:24:47.000]  所以雅各期待神的允許不會落空
[00:24:47.000 --> 00:24:50.000]  他要神實現他的承諾
[00:24:50.000 --> 00:24:52.000]  所以他請神出手
[00:24:52.000 --> 00:24:54.000]  幫助他渡過難關
[00:24:54.000 --> 00:24:58.000]  這是第32章第9至第12章
[00:24:58.000 --> 00:25:00.000]  是片經文
[00:25:00.000 --> 00:25:04.000]  第32章第23至31章
[00:25:04.000 --> 00:25:07.000]  在雅各向神討告之後
[00:25:07.000 --> 00:25:10.000]  以數殺到埋身之前
[00:25:10.000 --> 00:25:13.000]  雅各有一個很奇怪的經歷
[00:25:13.000 --> 00:25:15.000]  就是他遇到神
[00:25:15.000 --> 00:25:17.000]  並且與神出交
[00:25:17.000 --> 00:25:20.000]  過程當中雅各不斷與神祈求
[00:25:20.000 --> 00:25:22.000]  要神給他祝福
[00:25:22.000 --> 00:25:23.000]  他說你不給我祝福
[00:25:23.000 --> 00:25:25.000]  我就不讓你走
[00:25:25.000 --> 00:25:27.000]  再一次祝福這個字眼
[00:25:27.000 --> 00:25:29.000]  出現在他的生命裡面
[00:25:29.000 --> 00:25:31.000]  之前他是用欺騙的手段
[00:25:31.000 --> 00:25:34.000]  從他爸爸那裡拿到祝福
[00:25:34.000 --> 00:25:39.000]  現在他轉向從神那邊拿到祝福
[00:25:39.000 --> 00:25:42.000]  而很有意思的就是神祝福他的風化
[00:25:42.000 --> 00:25:44.000]  就是傷了雅各的腳
[00:25:44.000 --> 00:25:47.000]  神傷他的腳就是希望雅各
[00:25:47.000 --> 00:25:50.000]  不要再用自己的風化、風式
[00:25:50.000 --> 00:25:54.000]  力量去引導他所想要的東西
[00:25:54.000 --> 00:25:57.000]  他傷他的腳就是希望他可以學到
[00:25:57.000 --> 00:25:59.000]  去依靠上帝
[00:25:59.000 --> 00:26:02.000]  這個就是神給他的祝福
[00:26:02.000 --> 00:26:04.000]  經文沒有記載
[00:26:04.000 --> 00:26:07.000]  以數他心路轉變的過程
[00:26:07.000 --> 00:26:12.000]  以數他沒有講他過去20年的經歷
[00:26:12.000 --> 00:26:16.000]  他從殺人的心變為一個原諒人的心
[00:26:16.000 --> 00:26:17.000]  他沒有講過
[00:26:17.000 --> 00:26:20.000]  經文裡面也沒有記載
[00:26:20.000 --> 00:26:22.000]  以數他雅各給的恩典
[00:26:22.000 --> 00:26:26.000]  那個就是神給雅各的保護
[00:26:26.000 --> 00:26:28.000]  給他的承諾
[00:26:28.000 --> 00:26:31.000]  以數無條件的接納他一家人
[00:26:31.000 --> 00:26:35.000]  就是要讓雅各明白到神的主權
[00:26:35.000 --> 00:26:37.000]  和他不會動搖的信心
[00:26:37.000 --> 00:26:40.000]  就連當年想要殺他的人
[00:26:40.000 --> 00:26:42.000]  神都可以翻轉那個人的生命
[00:26:42.000 --> 00:26:45.000]  讓那個人成為他生命當中的祝福
[00:26:45.000 --> 00:26:49.000]  神的出手不單單是要保護他
[00:26:49.000 --> 00:26:56.000]  還有都要想把他從自己心中的困難當中請救出來
[00:26:56.000 --> 00:26:59.000]  神知道雅各心中是不容易的
[00:26:59.000 --> 00:27:00.000]  很困難的
[00:27:00.000 --> 00:27:03.000]  上一次跟他的雅各分離之後
[00:27:03.000 --> 00:27:06.000]  就是他心中開始痛苦的第一天
[00:27:06.000 --> 00:27:10.000]  20年的分離、20年的痛苦、20年的辛痛
[00:27:10.000 --> 00:27:14.000]  神知道雅各被自己的經歷困住了
[00:27:14.000 --> 00:27:17.000]  所以神出手弄傷他的腳
[00:27:17.000 --> 00:27:20.000]  就是希望他學到去依靠神
[00:27:20.000 --> 00:27:23.000]  讓他學到不要再靠著自己的力量
[00:27:23.000 --> 00:27:25.000]  自己的智慧去依靠神
[00:27:25.000 --> 00:27:30.000]  他需要奉心的把自己生命的主權交給神、交給上帝
[00:27:30.000 --> 00:27:35.000]  神會很信實的一步一步的去帶領他、保護他
[00:27:35.000 --> 00:27:37.000]  讓他在翻倒艱難地前
[00:27:37.000 --> 00:27:39.000]  翻倒他出生的地方以前
[00:27:39.000 --> 00:27:42.000]  讓他自己的心被醫治
[00:27:42.000 --> 00:27:47.000]  讓他感受到神最深層的愛
[00:27:47.000 --> 00:27:49.000]  故事的最後結尾
[00:27:49.000 --> 00:27:52.000]  雅各帶成家人去到艱難地
[00:27:52.000 --> 00:27:54.000]  一個地方叫做士敬城
[00:27:54.000 --> 00:27:55.000]  下一張
[00:27:55.000 --> 00:27:57.000]  在那個地方建立一個祭壇
[00:27:57.000 --> 00:28:00.000]  叫做伊利伊羅伊以色列
[00:28:00.000 --> 00:28:02.000]  就是代表以色列的神
[00:28:02.000 --> 00:28:07.000]  雅各很清楚不是靠著自己的力量去到艱難地
[00:28:07.000 --> 00:28:10.000]  是因為靠著信實的神
[00:28:10.000 --> 00:28:12.000]  他可以翻倒這個地方
[00:28:12.000 --> 00:28:17.000]  上帝在他生命當中的主權是無可動搖的
[00:28:17.000 --> 00:28:19.000]  也說是雅各的神
[00:28:19.000 --> 00:28:22.000]  也說是他一生的信求
[00:28:22.000 --> 00:28:25.000]  大英姐妹,我想問你
[00:28:25.000 --> 00:28:28.000]  如果你生活當中遇到困難的話
[00:28:28.000 --> 00:28:31.000]  關係破裂了,跟朋友、跟家人
[00:28:31.000 --> 00:28:35.000]  你不知道怎樣去修補、去面對這個問題
[00:28:35.000 --> 00:28:37.000]  你願不願意把這個問題
[00:28:37.000 --> 00:28:40.000]  甚至把你的生命主權交給上帝呢?
[00:28:40.000 --> 00:28:43.000]  讓上帝帶你一步一步地去面對
[00:28:43.000 --> 00:28:47.000]  不要再用自己的風化、用自己的智慧去面對這個困難
[00:28:47.000 --> 00:28:51.000]  而是用心地去討告、請教神
[00:28:51.000 --> 00:28:54.000]  怎樣帶你去面對這個破碎的關係
[00:28:54.000 --> 00:28:56.000]  今年過年對我自己來說
[00:28:56.000 --> 00:29:00.000]  是一個生命當中一個很大的突破的一年
[00:29:00.000 --> 00:29:03.000]  今年自從2015年到現在
[00:29:03.000 --> 00:29:06.000]  是我第一次跟家人一起去過新年
[00:29:06.000 --> 00:29:08.000]  中間是因為讀書的緣故
[00:29:08.000 --> 00:29:09.000]  或者是香港侍奉的緣故
[00:29:09.000 --> 00:29:11.000]  沒辦法回到台灣
[00:29:11.000 --> 00:29:13.000]  跟家人一起慶祝新年
[00:29:13.000 --> 00:29:15.000]  所以這次很開心、很開心
[00:29:15.000 --> 00:29:17.000]  爸爸媽媽來到香港
[00:29:17.000 --> 00:29:19.000]  不過都是因為他們來的緣故
[00:29:19.000 --> 00:29:21.000]  我開始想一個問題
[00:29:21.000 --> 00:29:24.000]  開始想什麼叫做家?
[00:29:24.000 --> 00:29:26.000]  什麼叫做家?
[00:29:26.000 --> 00:29:28.000]  我自己租一個地方住
[00:29:28.000 --> 00:29:31.000]  有一次團友來到我家團體
[00:29:31.000 --> 00:29:35.000]  我不小心在分享的階段裡說
[00:29:35.000 --> 00:29:37.000]  這個地方不是我的家
[00:29:37.000 --> 00:29:40.000]  這個地方是一個我住、我睡覺的地方
[00:29:40.000 --> 00:29:42.000]  當我不小心說出口之後
[00:29:42.000 --> 00:29:44.000]  我很尷尬
[00:29:44.000 --> 00:29:46.000]  我好像不小心把自己
[00:29:46.000 --> 00:29:48.000]  很掛念台灣的家這種軟弱
[00:29:48.000 --> 00:29:51.000]  這種心中的情感不小心表達出來
[00:29:51.000 --> 00:29:52.000]  很尷尬
[00:29:52.000 --> 00:29:54.000]  不過都是因為這個很意外的分享
[00:29:54.000 --> 00:29:57.000]  開始去想什麼叫做家?
[00:29:57.000 --> 00:30:01.000]  我租的單位、這個地方如果沒有人的話
[00:30:01.000 --> 00:30:05.000]  就不過是一個空間、一個單位
[00:30:05.000 --> 00:30:07.000]  那什麼是家呢?
[00:30:07.000 --> 00:30:08.000]  對我自己來說
[00:30:08.000 --> 00:30:10.000]  家是一個很溫暖的地方
[00:30:10.000 --> 00:30:14.000]  雖然有很多紛爭、有很多吵架、有很多不開心
[00:30:14.000 --> 00:30:18.000]  但一分到家就可以感受到愛與被愛的感覺
[00:30:18.000 --> 00:30:21.000]  這個過年我爸媽來到我家來住
[00:30:21.000 --> 00:30:24.000]  我的單位住的地方
[00:30:24.000 --> 00:30:26.000]  從一個空間升到一個等級
[00:30:26.000 --> 00:30:28.000]  變為一個家
[00:30:28.000 --> 00:30:31.000]  這個轉變我就開始需要想
[00:30:31.000 --> 00:30:35.000]  我可以怎樣把我自己想像裡面的那種家的定義
[00:30:35.000 --> 00:30:39.000]  家的感覺建立在我香港住的單位裡面
[00:30:39.000 --> 00:30:44.000]  我可以嚴重傳統把自己過去所做的事情
[00:30:44.000 --> 00:30:47.000]  譬如說說誰不好、說關於錢的事情
[00:30:47.000 --> 00:30:51.000]  把這個價值觀帶到我香港這個單位裡面
[00:30:51.000 --> 00:30:53.000]  或者我可以做另外一個動作
[00:30:53.000 --> 00:30:56.000]  就是讓耶穌基督成為我一家之主
[00:30:56.000 --> 00:31:00.000]  我可以開始跟一家人數算神秘的恩典
[00:31:00.000 --> 00:31:02.000]  可以分享我自己在家中
[00:31:02.000 --> 00:31:06.000]  在香港這個地方所經歷到的溫暖
[00:31:06.000 --> 00:31:07.000]  我可以這樣做
[00:31:07.000 --> 00:31:10.000]  所以我知道跟爸爸媽媽討論上大愛
[00:31:10.000 --> 00:31:12.000]  這個動作是很奇怪的
[00:31:12.000 --> 00:31:14.000]  但我知道我這樣做
[00:31:14.000 --> 00:31:17.000]  把上大的愛帶入到家庭裡面
[00:31:17.000 --> 00:31:21.000]  這是一個我回應上大主權的動作
[00:31:21.000 --> 00:31:24.000]  我是做一個敬拜神的動作
[00:31:24.000 --> 00:31:27.000]  把上大的愛帶到自己的家庭裡面
[00:31:27.000 --> 00:31:29.000]  大英姐妹想問你
[00:31:29.000 --> 00:31:32.000]  你自己的家是一個怎樣的家呢?
[00:31:32.000 --> 00:31:36.000]  或者你想像的家是一個怎樣的家呢?
[00:31:36.000 --> 00:31:40.000]  或者你自己屬靈的家又是怎樣呢?
[00:31:40.000 --> 00:31:44.000]  在教會裡面的小組就是你屬靈的家
[00:31:44.000 --> 00:31:48.000]  每個小組裡面的人都是有份參與的
[00:31:48.000 --> 00:31:52.000]  大家都有份去塑造屬靈的氣氛
[00:31:52.000 --> 00:31:55.000]  你開口分享關於上大的愛
[00:31:55.000 --> 00:31:58.000]  關於真理你都在塑造
[00:31:58.000 --> 00:32:00.000]  你不開口打擊自己一個人
[00:32:00.000 --> 00:32:04.000]  其實你都在塑造小組的文化
[00:32:04.000 --> 00:32:06.000]  你想把你的屬靈的家
[00:32:06.000 --> 00:32:10.000]  你的小組塑造成怎樣的家呢?
[00:32:10.000 --> 00:32:12.000]  教會裡面什麼人都有
[00:32:12.000 --> 00:32:15.000]  有讓你很容易友好的朋友
[00:32:15.000 --> 00:32:17.000]  有你很難去愛的
[00:32:17.000 --> 00:32:21.000]  甚至乎有你曾經傷害過的人
[00:32:21.000 --> 00:32:23.000]  想告訴你
[00:32:23.000 --> 00:32:25.000]  無論他們是哪一種人
[00:32:25.000 --> 00:32:27.000]  他們都是你屬靈的家人
[00:32:27.000 --> 00:32:30.000]  他們都是我們要很努力去面對
[00:32:30.000 --> 00:32:32.000]  去愛去建立的人
[00:32:32.000 --> 00:32:36.000]  要做到無條件的愛是很困難的
[00:32:36.000 --> 00:32:41.000]  特別是給你不喜歡去愛的人是很困難的
[00:32:41.000 --> 00:32:43.000]  但當我們去選擇去愛的時候
[00:32:43.000 --> 00:32:46.000]  其實這個就是一個敬拜的動作
[00:32:46.000 --> 00:32:48.000]  是一個回應成主權的動作
[00:32:48.000 --> 00:32:52.000]  對於有沒有辦法和那個你不喜歡的人和好
[00:32:52.000 --> 00:32:56.000]  我們的盤望不是放在自己認識關係的技巧上
[00:32:56.000 --> 00:32:58.000]  不是放在我們自己人情世故的
[00:32:58.000 --> 00:33:01.000]  有沒有很明白這件事上
[00:33:01.000 --> 00:33:04.000]  我們的盤望是放在神上
[00:33:04.000 --> 00:33:07.000]  這個月的清雪報的主題
[00:33:07.000 --> 00:33:11.000]  是希望大家為主活出堅毅的生命力
[00:33:11.000 --> 00:33:12.000]  鼓勵你
[00:33:12.000 --> 00:33:15.000]  如果小組裡面有一位
[00:33:15.000 --> 00:33:18.000]  曾經跟你發生過衝突的朋友
[00:33:18.000 --> 00:33:23.000]  想鼓勵你用力去試試和好
[00:33:23.000 --> 00:33:25.000]  如果你的小組是要合組的
[00:33:25.000 --> 00:33:27.000]  都想鼓勵你去試試
[00:33:27.000 --> 00:33:30.000]  跟你比較難接受的新組員
[00:33:30.000 --> 00:33:32.000]  去試試和他建立關係
[00:33:32.000 --> 00:33:36.000]  讓耶穌基督成為你們小組的一家之主
[00:33:36.000 --> 00:33:39.000]  把你自己信仰的原則建立
[00:33:39.000 --> 00:33:41.000]  和實踐在你的小組裡面
[00:33:41.000 --> 00:33:44.000]  讓我們自己在人與人的關係上
[00:33:44.000 --> 00:33:47.000]  經歷到神的醫治和保守
[00:33:47.000 --> 00:33:51.000]  用自己的生命去經歷到神的愛和大能
[00:33:51.000 --> 00:33:56.000]  把你的希望和盤望都放在上大主權上
[00:33:56.000 --> 00:33:58.000]  透過實踐你的信仰
[00:33:58.000 --> 00:34:02.000]  去經歷到上大溫暖人心的引導
[00:34:02.000 --> 00:34:04.000]  我們一起祈禱吧
[00:34:04.000 --> 00:34:06.000]  親愛的小組,我們很感恩你的主權
[00:34:06.000 --> 00:34:07.000]  你的信神
[00:34:07.000 --> 00:34:09.000]  我們很感恩你是我們的主
[00:34:09.000 --> 00:34:11.000]  我們很清楚知道
[00:34:11.000 --> 00:34:14.000]  不是因為我們做過什麼
[00:34:14.000 --> 00:34:15.000]  去得到你的愛
[00:34:15.000 --> 00:34:17.000]  去得到你的導引
[00:34:17.000 --> 00:34:19.000]  而是因為你
[00:34:19.000 --> 00:34:22.000]  排你的兒子為我們的罪
[00:34:22.000 --> 00:34:24.000]  死在十字架上
[00:34:24.000 --> 00:34:25.000]  因為這個緣故
[00:34:25.000 --> 00:34:28.000]  我們可以跟你建立到一個很親密的關係
[00:34:28.000 --> 00:34:30.000]  你是我們的神
[00:34:30.000 --> 00:34:32.000]  我們要一生去懲求你
[00:34:32.000 --> 00:34:34.000]  一生去侍奉你
[00:34:34.000 --> 00:34:37.000]  幫助我們去面對種種困難
[00:34:37.000 --> 00:34:39.000]  生命當中的困難
[00:34:39.000 --> 00:34:41.000]  可能是破碩的關係
[00:34:41.000 --> 00:34:43.000]  跟朋友、跟組員
[00:34:43.000 --> 00:34:46.000]  甚至跟家人、跟父母親
[00:34:46.000 --> 00:34:49.000]  希望你幫助我們去面對種種困難
[00:34:49.000 --> 00:34:51.000]  讓我們在種種關係裡面
[00:34:51.000 --> 00:34:54.000]  經歷到你的依治、你的保守
[00:34:54.000 --> 00:34:55.000]  祝福我們的群體
[00:34:55.000 --> 00:34:57.000]  都可以在未來一個星期裡面
[00:34:57.000 --> 00:35:00.000]  經歷到你的溫暖人心的導引
[00:35:00.000 --> 00:35:01.000]  我們感謝你
[00:35:01.000 --> 00:35:03.000]  奉耶穌基督德聖的祈求
[00:35:03.000 --> 00:35:05.000]  阿門

