
[00:00:00.000 --> 00:00:04.800]  我今天的講題叫做「不一樣的王」
[00:18:54.500 --> 00:18:56.500]  這些是世人所追求的
[00:18:56.500 --> 00:18:58.500]  她不是在捉這些東西
[00:18:58.500 --> 00:19:03.500]  而是她願意追隨上帝的心意
[00:19:03.500 --> 00:19:07.500]  她願意的是更多人的靈魂能夠得救
[00:19:07.500 --> 00:19:09.500]  生命得著救恩
[00:19:09.500 --> 00:19:12.500]  她願意的是完成上帝的旨意
[00:19:12.500 --> 00:19:15.500]  她樂意將生命交給上帝
[00:19:15.500 --> 00:19:19.500]  她服侍上帝到她人生的最後一刻
[00:19:19.500 --> 00:19:23.500]  當晚的安息禮裡
[00:19:23.500 --> 00:19:25.500]  有一個年輕人也分享了
[00:19:25.500 --> 00:19:29.500]  是他帶領小組的一個組員
[00:19:29.500 --> 00:19:33.500]  他說今天他願意成為大專的導師
[00:19:33.500 --> 00:19:37.500]  也是因為小玲這位導師的生命影響了他
[00:19:37.500 --> 00:19:40.500]  他說小玲的導師成為了他的榜樣
[00:19:40.500 --> 00:19:45.500]  讓很多人都學習了他的生命
[00:19:45.500 --> 00:19:48.500]  讓他今天也願意學習成為導師
[00:19:48.500 --> 00:19:52.500]  成為一班高中的弟妹的導師
[00:19:52.500 --> 00:19:56.500]  我相信小玲導師的生命裡
[00:19:56.500 --> 00:19:59.500]  透過她的生命我們能夠見到基督
[00:19:59.500 --> 00:20:03.500]  而她的生命也能見證基督
[00:20:03.500 --> 00:20:05.500]  小玲姐妹
[00:20:05.500 --> 00:20:08.500]  我們的生命如何能夠讓人
[00:20:08.500 --> 00:20:10.500]  見到我們的生命是屬於上帝
[00:20:10.500 --> 00:20:14.500]  我們的生命如何能夠展現一個屬神的生命
[00:20:14.500 --> 00:20:17.500]  不是要抓緊我們擁有的東西
[00:20:17.500 --> 00:20:19.500]  或者我們想要的東西
[00:20:19.500 --> 00:20:23.500]  反而是放手為主去捨棄
[00:20:23.500 --> 00:20:26.500]  以致我們的生命變得更加不一樣
[00:20:26.500 --> 00:20:29.500]  以致我們的生命能夠讓人見到
[00:20:29.500 --> 00:20:32.500]  我們的生命是屬於上帝
[00:20:32.500 --> 00:20:35.500]  我們再看看
[00:20:35.500 --> 00:20:38.500]  耶穌除了捨棄了他應有的權利之外
[00:20:38.500 --> 00:20:41.500]  他還在經歷什麼呢
[00:20:41.500 --> 00:20:44.500]  耶穌被人捆綁
[00:20:44.500 --> 00:20:46.500]  被人壓住了
[00:20:46.500 --> 00:20:52.500]  被一班大祭司和一班的兵丁去審問
[00:20:52.500 --> 00:20:54.500]  被打
[00:20:54.500 --> 00:20:59.500]  並且把他拉到比拉多的面前
[00:20:59.500 --> 00:21:01.500]  本來比拉多也想放耶穌
[00:21:01.500 --> 00:21:06.500]  但是最後人民的呼聲群眾的力量
[00:21:06.500 --> 00:21:11.500]  人卻是選擇殺人犯而不是選擇耶穌
[00:21:11.500 --> 00:21:15.500]  耶穌也被一群士兵戲弄
[00:21:15.500 --> 00:21:18.500]  又幫他戴一個荊棘的冠冕
[00:21:18.500 --> 00:21:20.500]  又幫他披紙袍
[00:21:20.500 --> 00:21:22.500]  嘲笑他是王
[00:21:22.500 --> 00:21:26.500]  並且把耶穌身上的衣服也分了
[00:21:26.500 --> 00:21:30.500]  當時的衣服是很值錢的一件事
[00:21:30.500 --> 00:21:34.500]  而耶穌的衣服被人分了
[00:21:34.500 --> 00:21:36.500]  其實代表了什麼呢
[00:21:36.500 --> 00:21:39.500]  代表了耶穌是一絲不掛的
[00:21:39.500 --> 00:21:41.500]  是赤裸裸的
[00:21:41.500 --> 00:21:43.500]  釘十字架的耶穌是赤裸裸的
[00:21:43.500 --> 00:21:46.500]  不過現在因為家長指引的緣故
[00:21:46.500 --> 00:21:48.500]  才遮住了一些重要寶位
[00:21:48.500 --> 00:21:53.500]  但實際上耶穌是一絲不掛的
[00:21:53.500 --> 00:21:55.500]  被釘上十字架
[00:21:55.500 --> 00:21:57.500]  他被鞭打
[00:21:57.500 --> 00:21:59.500]  被人吐口水
[00:21:59.500 --> 00:22:01.500]  被人圍觀
[00:22:01.500 --> 00:22:02.500]  嘲笑他
[00:22:02.500 --> 00:22:04.500]  笑他救了別人
[00:22:04.500 --> 00:22:06.500]  但別人救不了自己
[00:22:06.500 --> 00:22:08.500]  甚至挑戰他
[00:22:08.500 --> 00:22:11.500]  你是神就從十字架上跳下來
[00:22:11.500 --> 00:22:15.500]  甚至他要跟一群囚犯同釘十字架
[00:22:15.500 --> 00:22:20.500]  被列在罪犯當中
[00:22:20.500 --> 00:22:22.500]  如果剛才讀經文的時候
[00:22:22.500 --> 00:22:24.500]  大家有留意到的話
[00:22:24.500 --> 00:22:26.500]  我們會看到經文的最後
[00:22:26.500 --> 00:22:31.500]  有一群婦女遠遠站著
[00:22:31.500 --> 00:22:36.500]  其實他們都不敢走近十字架的附近
[00:22:36.500 --> 00:22:38.500]  可能因為害怕被人知道
[00:22:38.500 --> 00:22:40.500]  我是跟耶穌的怎麼辦
[00:22:40.500 --> 00:22:43.500]  可能害怕耶穌會連累他們
[00:22:43.500 --> 00:22:46.500]  當一群跟隨耶穌一段日子的人
[00:22:46.500 --> 00:22:49.500]  經歷過耶穌幫助的人都離棄他
[00:22:49.500 --> 00:22:53.500]  更甚的是連天父都離棄他
[00:22:53.500 --> 00:22:57.500]  耶穌承受最大的痛苦苦難
[00:22:57.500 --> 00:22:58.500]  被天父離棄
[00:22:58.500 --> 00:23:00.500]  被人離棄
[00:23:00.500 --> 00:23:04.500]  我們看到耶穌受了很多皮肉之苦
[00:23:04.500 --> 00:23:06.500]  一些外在的痛苦
[00:23:06.500 --> 00:23:07.500]  被人壓著
[00:23:07.500 --> 00:23:08.500]  被人打
[00:23:08.500 --> 00:23:09.500]  被人吐口水
[00:23:09.500 --> 00:23:11.500]  釘十字架的痛
[00:23:11.500 --> 00:23:12.500]  但不單止這樣
[00:23:12.500 --> 00:23:15.500]  心靈的痛苦更加多
[00:23:15.500 --> 00:23:17.500]  這些是內在的痛苦
[00:23:17.500 --> 00:23:18.500]  被人羞辱
[00:23:18.500 --> 00:23:19.500]  戲弄
[00:23:19.500 --> 00:23:21.500]  赤裸裸地暴露人前
[00:23:21.500 --> 00:23:22.500]  多丟臉
[00:23:22.500 --> 00:23:23.500]  被人笑
[00:23:23.500 --> 00:23:25.500]  被人離棄
[00:23:25.500 --> 00:23:28.500]  連天父都離棄他
[00:23:28.500 --> 00:23:30.500]  耶穌明明是猶太人的王
[00:23:30.500 --> 00:23:32.500]  應該被人尊重
[00:23:32.500 --> 00:23:34.500]  得到最大的榮耀
[00:23:34.500 --> 00:23:38.500]  但耶穌卻是受盡外在和內在的痛苦
[00:23:38.500 --> 00:23:40.500]  為什麼呢
[00:23:40.500 --> 00:23:42.500]  又或者要完成救恩
[00:23:42.500 --> 00:23:43.500]  釘十字架
[00:23:43.500 --> 00:23:45.500]  就直接釘
[00:23:45.500 --> 00:23:47.500]  為什麼偏偏要經歷這些
[00:23:47.500 --> 00:23:48.500]  這麼卑微
[00:23:48.500 --> 00:23:50.500]  這麼羞辱的情況呢
[00:23:50.500 --> 00:23:52.500]  為什麼要經歷這些痛苦
[00:23:52.500 --> 00:23:54.500]  這麼羞辱的事呢
[00:23:54.500 --> 00:23:59.500]  我相信苦難是榮耀的一部分
[00:23:59.500 --> 00:24:03.500]  耶穌知道這是腐敗
[00:24:03.500 --> 00:24:06.500]  但同樣祂也知道這是腹背
[00:24:06.500 --> 00:24:08.500]  因為耶穌完成救恩
[00:24:08.500 --> 00:24:11.500]  帶來的是人和神的關係復和
[00:24:11.500 --> 00:24:14.500]  罪不再成為人和神的阻隔
[00:24:14.500 --> 00:24:16.500]  人可以回復
[00:24:16.500 --> 00:24:17.500]  好像伊甸園一樣
[00:24:17.500 --> 00:24:19.500]  和神可以親近
[00:24:19.500 --> 00:24:21.500]  再次和神結連
[00:24:21.500 --> 00:24:23.500]  和神連繫
[00:24:23.500 --> 00:24:27.500]  天父的祝福再次臨到人的身上
[00:24:27.500 --> 00:24:30.500]  而耶穌雖然受盡痛苦
[00:24:30.500 --> 00:24:31.500]  被人侮辱
[00:24:31.500 --> 00:24:33.500]  但祂卻是以復活的大能
[00:24:33.500 --> 00:24:35.500]  證明祂是神的兒子
[00:24:35.500 --> 00:24:38.500]  人最後認出祂是神的兒子
[00:24:38.500 --> 00:24:40.500]  最後也得到榮耀
[00:24:40.500 --> 00:24:43.500]  腐敗同時也是腹背
[00:24:43.500 --> 00:24:46.500]  另外很有趣
[00:24:46.500 --> 00:24:49.500]  聖經記載了一段故事
[00:24:49.500 --> 00:24:53.500]  說到耶穌要背十字架去刑場的過程中
[00:24:53.500 --> 00:24:56.500]  因為太虛弱
[00:24:56.500 --> 00:24:58.500]  背不起十字架
[00:24:58.500 --> 00:25:01.500]  而找了一個人叫古里內人的西門
[00:25:01.500 --> 00:25:06.500]  聖經描述他是亞歷山大和魯夫的父親
[00:25:06.500 --> 00:25:09.500]  其實這個西門也很無辜
[00:25:09.500 --> 00:25:11.500]  甚至很不幸
[00:25:11.500 --> 00:25:14.500]  因為要幫囚犯背十字架
[00:25:14.500 --> 00:25:16.500]  也是一件很羞辱的事
[00:25:16.500 --> 00:25:18.500]  而且要背著十字架
[00:25:18.500 --> 00:25:21.500]  因為是囚犯背著十字架
[00:25:21.500 --> 00:25:23.500]  其實他有機會被人誤會了
[00:25:23.500 --> 00:25:25.500]  他就是囚犯
[00:25:25.500 --> 00:25:28.500]  甚至有機會被冰釘誤會了
[00:25:28.500 --> 00:25:30.500]  他就是要背著十字架的人
[00:25:30.500 --> 00:25:32.500]  這個事情也不奇怪
[00:25:32.500 --> 00:25:34.500]  是一件很無辜的事
[00:25:34.500 --> 00:25:35.500]  很慘的事
[00:25:35.500 --> 00:25:40.500]  不過在羅馬書中也提到這個人
[00:25:40.500 --> 00:25:43.500]  羅馬書十六章十三節這樣說
[00:25:43.500 --> 00:25:48.500]  他又向在主裡蒙揀選的魯夫和他母親問安
[00:25:48.500 --> 00:25:51.500]  他的母親就是我的母親
[00:25:51.500 --> 00:25:53.500]  相信這位西門
[00:25:53.500 --> 00:25:56.500]  即是魯夫的父親
[00:25:56.500 --> 00:25:59.500]  最後因這件事也相信了耶穌
[00:25:59.500 --> 00:26:02.500]  並且他的一家成為第一世紀
[00:26:02.500 --> 00:26:04.500]  很忠心服侍主
[00:26:04.500 --> 00:26:07.500]  整家人也能夠得救
[00:26:07.500 --> 00:26:10.500]  可能當時對於西門來說
[00:26:10.500 --> 00:26:12.500]  是一件很痛苦的事
[00:26:12.500 --> 00:26:15.500]  但他卻因著這件苦事
[00:26:15.500 --> 00:26:16.500]  能夠認識基督
[00:26:16.500 --> 00:26:18.500]  能夠得著救恩
[00:26:18.500 --> 00:26:22.500]  苦杯同時也是福杯
[00:26:22.500 --> 00:26:23.500]  弟姐妹
[00:26:23.500 --> 00:26:25.500]  相信我們沒有人喜歡苦難
[00:26:25.500 --> 00:26:28.500]  也沒有人喜歡痛苦羞辱的事
[00:26:28.500 --> 00:26:33.500]  但原來苦難是榮耀的一個部分
[00:26:33.500 --> 00:26:36.500]  不過有時痛苦
[00:26:36.500 --> 00:26:38.500]  持續很久的時候
[00:26:38.500 --> 00:26:41.500]  也不容易去面對
[00:26:41.500 --> 00:26:43.500]  有時痛苦真的很苦
[00:26:43.500 --> 00:26:45.500]  如何忍受呢?
[00:26:45.500 --> 00:26:46.500]  有時真的很難忍受
[00:26:46.500 --> 00:26:48.500]  很難過 很難面對
[00:26:48.500 --> 00:26:50.500]  那耶穌又如何忍受呢?
[00:26:50.500 --> 00:26:53.500]  耶穌又如何去面對苦難呢?
[00:26:53.500 --> 00:26:55.500]  剛才也提到
[00:26:55.500 --> 00:26:57.500]  耶穌在釘十字架之前
[00:26:57.500 --> 00:26:59.500]  在黑西瑪利園的禱告
[00:26:59.500 --> 00:27:03.500]  耶穌是一個常常依靠天父的人
[00:27:03.500 --> 00:27:05.500]  當祂祈禱
[00:27:05.500 --> 00:27:09.500]  祂很想求天父拿走這個苦杯
[00:27:09.500 --> 00:27:11.500]  因為當時耶穌也很痛苦
[00:27:11.500 --> 00:27:13.500]  擺在祂面前的
[00:27:13.500 --> 00:27:16.500]  祂看到的就是這個苦杯
[00:27:16.500 --> 00:27:18.500]  但當祂祈禱天父
[00:27:18.500 --> 00:27:21.500]  祂看到的不只是這個苦杯
[00:27:21.500 --> 00:27:23.500]  而是一個福杯
[00:27:23.500 --> 00:27:27.500]  祂本來也很想拿走這個苦杯
[00:27:27.500 --> 00:27:28.500]  拿走這個痛苦
[00:27:28.500 --> 00:27:30.500]  但當祂祈禱的時候
[00:27:30.500 --> 00:27:34.500]  祂不只是想體貼自己的心意
[00:27:34.500 --> 00:27:37.500]  而是天父的旨意
[00:27:37.500 --> 00:27:39.500]  當祂祈禱的時候
[00:27:39.500 --> 00:27:42.500]  生命和天父再次結連
[00:27:42.500 --> 00:27:43.500]  再次連接
[00:27:43.500 --> 00:27:45.500]  天父是能夠改變
[00:27:45.500 --> 00:27:47.500]  祂所看到的
[00:27:47.500 --> 00:27:50.500]  不只是看到苦杯
[00:27:50.500 --> 00:27:51.500]  而是福杯
[00:27:51.500 --> 00:27:53.500]  也能夠改變
[00:27:53.500 --> 00:27:55.500]  祂所學悟的
[00:27:55.500 --> 00:27:57.500]  祂不再是學悟拿走這個苦杯
[00:27:57.500 --> 00:28:00.500]  而是學悟神的旨意成全
[00:28:00.500 --> 00:28:04.500]  因為這樣的完成
[00:28:04.500 --> 00:28:08.500]  能使罪人得生命得盼望
[00:28:08.500 --> 00:28:11.500]  所以面對苦難的時候
[00:28:11.500 --> 00:28:12.500]  很需要去祈禱
[00:28:12.500 --> 00:28:14.500]  依靠天父
[00:28:14.500 --> 00:28:16.500]  在祈禱裡面
[00:28:16.500 --> 00:28:19.500]  當我們生命和天父再次結連
[00:28:19.500 --> 00:28:21.500]  天父是能夠改變
[00:28:21.500 --> 00:28:23.500]  祂所看到的
[00:28:23.500 --> 00:28:26.500]  和改變祂所學悟的
[00:28:26.500 --> 00:28:28.500]  弟子們
[00:28:28.500 --> 00:28:32.500]  苦難是榮耀的一個部分
[00:28:32.500 --> 00:28:34.500]  但能夠做到
[00:28:34.500 --> 00:28:35.500]  忍受苦難
[00:28:35.500 --> 00:28:37.500]  很需要依靠天父
[00:28:37.500 --> 00:28:39.500]  因為和天父結連的時候
[00:28:39.500 --> 00:28:42.500]  天父能夠改變我們所看到的
[00:28:42.500 --> 00:28:43.500]  眼前看到的
[00:28:43.500 --> 00:28:46.500]  也能改變我們所學悟的
[00:28:46.500 --> 00:28:47.500]  看見的、學悟的
[00:28:47.500 --> 00:28:49.500]  可以毫不一樣
[00:28:49.500 --> 00:28:55.500]  剛才提到小玲導師的生命見證
[00:28:55.500 --> 00:29:00.500]  其實那晚各位年青人的分享
[00:29:00.500 --> 00:29:01.500]  都提到
[00:29:01.500 --> 00:29:03.500]  小玲導師患病
[00:29:03.500 --> 00:29:05.500]  真的是一件很困難、很痛苦的事
[00:29:05.500 --> 00:29:07.500]  經歷了幾年的患病
[00:29:07.500 --> 00:29:08.500]  一點都不容易
[00:29:08.500 --> 00:29:09.500]  起起跌跌
[00:29:09.500 --> 00:29:10.500]  時好時壞
[00:29:10.500 --> 00:29:12.500]  出出入入醫院
[00:29:12.500 --> 00:29:14.500]  但這位年青人都提到
[00:29:14.500 --> 00:29:16.500]  小玲導師從來都沒有埋怨過
[00:29:16.500 --> 00:29:18.500]  為什麼有這個病
[00:29:18.500 --> 00:29:20.500]  反而她會說
[00:29:20.500 --> 00:29:22.500]  人生就是這樣的
[00:29:22.500 --> 00:29:24.500]  人生就會有不同的情況
[00:29:24.500 --> 00:29:27.500]  這是人生的一個部分
[00:29:27.500 --> 00:29:29.500]  並且小玲導師很清楚
[00:29:29.500 --> 00:29:32.500]  她只是比大家早一點回到天家
[00:29:32.500 --> 00:29:35.500]  將來天家必定會相見
[00:29:35.500 --> 00:29:37.500]  我相信今天小玲導師
[00:29:37.500 --> 00:29:39.500]  已經在天父的身邊
[00:29:39.500 --> 00:29:41.500]  在泳兒的裡面
[00:29:41.500 --> 00:29:43.500]  並且她的生命
[00:29:43.500 --> 00:29:48.500]  繼續影響身邊一群年青人的生命
[00:29:48.500 --> 00:29:51.500]  小玲導師遇見基督
[00:29:51.500 --> 00:29:53.500]  基督改變她的生命
[00:29:53.500 --> 00:29:54.500]  改變她的人生
[00:29:54.500 --> 00:29:56.500]  她不追求名利
[00:29:56.500 --> 00:29:57.500]  而是服侍上帝
[00:29:57.500 --> 00:30:00.500]  縱然病患在她的眼前
[00:30:00.500 --> 00:30:03.500]  但她見到的不只是痛苦
[00:30:03.500 --> 00:30:06.500]  她期望的不只是康復
[00:30:06.500 --> 00:30:08.500]  而是仍然有生命氣息的時候
[00:30:08.500 --> 00:30:09.500]  就去服侍上帝
[00:30:09.500 --> 00:30:11.500]  見證上帝
[00:30:11.500 --> 00:30:13.500]  地上的痛苦
[00:30:13.500 --> 00:30:14.500]  她不怕
[00:30:14.500 --> 00:30:15.500]  因為她知道
[00:30:15.500 --> 00:30:18.500]  她見到的是泳兒的天家在等她
[00:30:18.500 --> 00:30:20.500]  靚姐妹
[00:30:20.500 --> 00:30:22.500]  作為信徒的我們
[00:30:22.500 --> 00:30:23.500]  其實苦難
[00:30:23.500 --> 00:30:24.500]  這些事情
[00:30:24.500 --> 00:30:26.500]  我們都少不免會遇到
[00:30:26.500 --> 00:30:27.500]  不過
[00:30:27.500 --> 00:30:29.500]  這是榮耀的一個部分
[00:30:29.500 --> 00:30:30.500]  靚姐妹
[00:30:30.500 --> 00:30:32.500]  在苦難的裡面
[00:30:32.500 --> 00:30:34.500]  重要的是依靠天父
[00:30:34.500 --> 00:30:36.500]  與天父親近
[00:30:36.500 --> 00:30:40.500]  讓天父改變我們眼前所見到的困難
[00:30:40.500 --> 00:30:43.500]  改變我們心中所渴望的事情
[00:30:43.500 --> 00:30:46.500]  以致我們不再怕地上的苦難
[00:30:46.500 --> 00:30:47.500]  因為我們知道
[00:30:47.500 --> 00:30:49.500]  最終我們能夠得榮耀
[00:30:49.500 --> 00:30:50.500]  而這個榮耀
[00:30:50.500 --> 00:30:51.500]  不是地上的榮耀
[00:30:51.500 --> 00:30:53.500]  而是天上的榮耀
[00:30:55.500 --> 00:30:57.500]  最後的總結
[00:30:57.500 --> 00:31:02.500]  靚姐妹
[00:31:02.500 --> 00:31:04.500]  作為基督的跟隨者的我們
[00:31:04.500 --> 00:31:07.500]  我們怎樣讓人看得到
[00:31:07.500 --> 00:31:09.500]  我們的生命是屬於上帝
[00:31:09.500 --> 00:31:12.500]  我們怎樣能夠在地上
[00:31:12.500 --> 00:31:14.500]  展現一個屬神的生命呢
[00:31:14.500 --> 00:31:17.500]  有時候我們真的要學習放手
[00:31:17.500 --> 00:31:20.500]  不要捉緊我們很想很想要的東西
[00:31:20.500 --> 00:31:23.500]  反而是要學習為主有所捨棄
[00:31:23.500 --> 00:31:24.500]  去放手
[00:31:24.500 --> 00:31:28.500]  學習將主權交回給天父
[00:31:28.500 --> 00:31:31.500]  縱然在跟隨主的路上
[00:31:31.500 --> 00:31:32.500]  也不一定會順利
[00:31:32.500 --> 00:31:34.500]  可能也會有很多困難
[00:31:34.500 --> 00:31:35.500]  痛苦的事情
[00:31:35.500 --> 00:31:37.500]  但相信這是我們進入榮耀
[00:31:37.500 --> 00:31:39.500]  甚至是榮耀的一個部分
[00:31:39.500 --> 00:31:40.500]  一個過程
[00:31:40.500 --> 00:31:42.500]  而能夠做到
[00:31:42.500 --> 00:31:45.500]  我們很需要做一次緊緊的依靠天父
[00:31:45.500 --> 00:31:49.500]  接下來有首回應詩
[00:31:49.500 --> 00:31:52.500]  也很想和大家一起去唱
[00:31:52.500 --> 00:31:54.500]  我想透過這個回應詩
[00:31:54.500 --> 00:31:57.500]  讓我們再次將我們的心
[00:31:57.500 --> 00:32:00.500]  放回在耶穌基督那裡
[00:32:00.500 --> 00:32:01.500]  在神的面前
[00:32:01.500 --> 00:32:03.500]  在耶穌基督的面前
[00:32:03.500 --> 00:32:06.500]  再一次放下我們的自我
[00:32:06.500 --> 00:32:08.500]  放下我們很拿著
[00:32:08.500 --> 00:32:10.500]  手中覺得很重要很重要的東西
[00:32:10.500 --> 00:32:14.500]  再一次交給這位愛我們的主
[00:32:14.500 --> 00:32:15.500]  愛我們的上帝
[00:32:15.500 --> 00:32:17.500]  邀請大家一起起立
[00:32:17.500 --> 00:32:31.500]  我願全心榮耀耶穌
[00:32:31.500 --> 00:32:37.500]  放棄依靠做自己的驕傲
[00:32:37.500 --> 00:32:43.500]  祢的祝福無法詐賭
[00:32:43.500 --> 00:32:50.500]  靠祢能力我能勝過世界
[00:32:50.500 --> 00:32:56.500]  而我不再感我所有成就
[00:32:56.500 --> 00:33:01.500]  與同手中爭拋
[00:33:01.500 --> 00:33:08.500]  一切獎賞都不能夠與祢比
[00:33:08.500 --> 00:33:12.500]  能點香與比
[00:33:12.500 --> 00:33:19.500]  耶穌基督我的依靠
[00:33:19.500 --> 00:33:27.500]  祢的實質就是我永遠的榮耀
[00:33:27.500 --> 00:33:35.500]  生命每個奇蹟都是屬於祢
[00:33:35.500 --> 00:33:39.500]  我的源頭
[00:33:39.500 --> 00:33:46.500]  我的願望是祢我主
[00:33:46.500 --> 00:33:48.500]  我想邀請大家
[00:33:48.500 --> 00:33:53.500]  有一段安靜在神面前的時候
[00:33:53.500 --> 00:33:56.500]  我不知道今天這篇講道
[00:33:56.500 --> 00:33:59.500]  這段經文對大家的生命
[00:33:59.500 --> 00:34:03.500]  有什麼樣的提醒
[00:34:03.500 --> 00:34:09.500]  耶穌不會捉緊自己覺得應該擁有的東西
[00:34:09.500 --> 00:34:11.500]  祂願意為上帝
[00:34:11.500 --> 00:34:13.500]  完成上帝的旨意
[00:34:13.500 --> 00:34:14.500]  祂願意放手
[00:34:14.500 --> 00:34:18.500]  願意捨棄去交給天父
[00:34:18.500 --> 00:34:20.500]  靈姐妹
[00:34:20.500 --> 00:34:23.500]  我不知道在跟隨主的路上
[00:34:23.500 --> 00:34:28.500]  有什麼你都捉得很緊呢
[00:34:28.500 --> 00:34:30.500]  有什麼捉得很緊
[00:34:30.500 --> 00:34:37.500]  這些事情是在攔截你和天父上帝的關係呢
[00:34:37.500 --> 00:34:39.500]  或者這些捉得很緊的事情
[00:34:39.500 --> 00:34:42.500]  有沒有阻礙了你的生命
[00:34:42.500 --> 00:34:46.500]  不能讓人在你的生命裡見到耶穌基督呢
[00:34:46.500 --> 00:34:50.500]  那些是什麼呢
[00:34:50.500 --> 00:34:52.500]  在這個時間裡
[00:34:52.500 --> 00:34:54.500]  你將這些捉緊的事情
[00:34:54.500 --> 00:35:09.500]  祈禱天父加給你幫助你呢
[00:35:09.500 --> 00:35:11.500]  弟姐妹
[00:35:11.500 --> 00:35:14.500]  我不知道你的生命
[00:35:14.500 --> 00:35:15.500]  這一刻
[00:35:15.500 --> 00:35:17.500]  在什麼狀況裡
[00:35:17.500 --> 00:35:20.500]  會不會有時候跟隨主的路上
[00:35:20.500 --> 00:35:22.500]  你都感到疲乏
[00:35:22.500 --> 00:35:23.500]  感到吃力
[00:35:23.500 --> 00:35:25.500]  甚至有很多困難
[00:35:25.500 --> 00:35:26.500]  很多挑戰
[00:35:26.500 --> 00:35:28.500]  都在你生命裡出現
[00:35:28.500 --> 00:35:30.500]  可能這些事情
[00:35:30.500 --> 00:35:33.500]  都打沉了你對跟隨主的心
[00:35:33.500 --> 00:35:34.500]  如果有的話
[00:35:34.500 --> 00:35:37.500]  我都鼓勵你在這段時間
[00:35:37.500 --> 00:35:38.500]  將這些挑戰
[00:35:38.500 --> 00:35:39.500]  將這些困難
[00:35:39.500 --> 00:35:42.500]  都交給天父吧
[00:35:42.500 --> 00:36:03.500]  (音樂)
[00:36:03.500 --> 00:36:05.500]  天父上帝求你再一次呢
[00:36:05.500 --> 00:36:08.500]  去捉摸我們的心
[00:36:08.500 --> 00:36:11.500]  讓我們安靜在你面前的時候
[00:36:11.500 --> 00:36:16.500]  就真心真誠打開我們的心給你
[00:36:16.500 --> 00:36:17.500]  是啊
[00:36:17.500 --> 00:36:18.500]  我們都不能否認
[00:36:18.500 --> 00:36:19.500]  有時候有些事情
[00:36:19.500 --> 00:36:21.500]  我們都捉得很緊
[00:36:21.500 --> 00:36:23.500]  有些事情我們都很堅持
[00:36:23.500 --> 00:36:26.500]  有些事情我們都不想放手
[00:36:26.500 --> 00:36:27.500]  但天父啊
[00:36:27.500 --> 00:36:28.500]  如果那些事情
[00:36:28.500 --> 00:36:30.500]  是在阻礙我們的生命
[00:36:30.500 --> 00:36:32.500]  在阻礙我們和你的關係的時候
[00:36:32.500 --> 00:36:34.500]  求你幫我們
[00:36:34.500 --> 00:36:37.500]  能夠放鬆開我們的手
[00:36:37.500 --> 00:36:39.500]  讓我們不再倚靠自己
[00:36:39.500 --> 00:36:41.500]  讓我們將這些事情交給你
[00:36:41.500 --> 00:36:45.500]  將主權再一次交給你
[00:36:45.500 --> 00:36:47.500]  願你求天父你幫助我們
[00:36:47.500 --> 00:36:50.500]  因為在跟隨你的路上
[00:36:50.500 --> 00:36:53.500]  真的有很多挑戰
[00:36:53.500 --> 00:36:55.500]  特別在這個時代
[00:36:55.500 --> 00:36:59.500]  作為年輕人的大家
[00:36:59.500 --> 00:37:01.500]  真的有很多挑戰
[00:37:01.500 --> 00:37:02.500]  很多困難
[00:37:02.500 --> 00:37:04.500]  天父啊求你
[00:37:04.500 --> 00:37:06.500]  繼續教我們倚靠你的心
[00:37:06.500 --> 00:37:08.500]  當我們去親近你
[00:37:08.500 --> 00:37:10.500]  當我們去禱告你的時候
[00:37:10.500 --> 00:37:12.500]  當我們見到你的榮耀
[00:37:12.500 --> 00:37:16.500]  當我們心能夠和你觸碰的時候
[00:37:16.500 --> 00:37:18.500]  讓我們有你那份平安
[00:37:18.500 --> 00:37:20.500]  有你那份喜樂
[00:37:20.500 --> 00:37:22.500]  有你那份盼望
[00:37:22.500 --> 00:37:25.500]  以致都讓我們的眼光好不一樣
[00:37:25.500 --> 00:37:26.500]  以致我們的眼光
[00:37:26.500 --> 00:37:28.500]  不再只是看在困難的裡面
[00:37:28.500 --> 00:37:31.500]  不再只是追求熟悉的事情裡面
[00:37:31.500 --> 00:37:34.500]  讓我們再一次去追求你
[00:37:34.500 --> 00:37:36.500]  讓我們再一次將我們的心交給你
[00:37:36.500 --> 00:37:38.500]  主啊幫助我們
[00:37:38.500 --> 00:37:40.500]  繼續幫助我們
[00:37:40.500 --> 00:37:44.500]  我相信今天在這裡的
[00:37:44.500 --> 00:37:45.500]  仍然跟隨你的
[00:37:45.500 --> 00:37:47.500]  仍然花時間
[00:37:47.500 --> 00:37:48.500]  回團契回聚會的
[00:37:48.500 --> 00:37:50.500]  崇拜的這班年輕人
[00:37:50.500 --> 00:37:52.500]  他們都是很想跟隨你的
[00:37:52.500 --> 00:37:54.500]  天父啊求你繼續幫助我們
[00:37:54.500 --> 00:37:56.500]  繼續在你的愛裡面
[00:37:56.500 --> 00:37:57.500]  在你的話語裡面
[00:37:57.500 --> 00:37:59.500]  更新我們的生命
[00:37:59.500 --> 00:38:00.500]  繼續用你的恩典
[00:38:00.500 --> 00:38:02.500]  去建立我們的生命
[00:38:02.500 --> 00:38:04.500]  讓我們繼續對準你
[00:38:04.500 --> 00:38:06.500]  讓我們心繼續去跟隨你
[00:38:06.500 --> 00:38:08.500]  主啊多謝你聽我們禱告
[00:38:08.500 --> 00:38:09.500]  我們祈禱
