
[00:00:00.000 --> 00:00:03.200]  大家今年是2025年
[00:20:19.800 --> 00:20:22.800]  我們總有不同的意見想法
[00:20:22.800 --> 00:20:26.800]  但關鍵是我們是否立刻去面對和處理
[00:20:26.800 --> 00:20:28.800]  我們用基督的心去包容
[00:20:28.800 --> 00:20:30.800]  去溝通和協商
[00:20:30.800 --> 00:20:32.800]  這個才可以在我們信仰裡面
[00:20:32.800 --> 00:20:35.800]  可以繼續彼此支持合一
[00:20:35.800 --> 00:20:39.800]  這個無分彼此的門徒生活
[00:20:39.800 --> 00:20:41.800]  是我們基督信仰裡面
[00:20:41.800 --> 00:20:43.800]  很核心的價值之一
[00:20:43.800 --> 00:20:44.800]  在這個經文裡面
[00:20:44.800 --> 00:20:47.800]  我們看到原來初期教會的信徒
[00:20:47.800 --> 00:20:49.800]  在愛裡面共同生活
[00:20:49.800 --> 00:20:50.800]  無分彼此
[00:20:50.800 --> 00:20:52.800]  彼此支持和承擔
[00:20:52.800 --> 00:20:56.800]  弟兄姊妹讓我們在我們的生活裡面
[00:20:56.800 --> 00:20:59.800]  繼續實踐這個無分彼此的精神
[00:20:59.800 --> 00:21:01.800]  彼此相愛
[00:21:01.800 --> 00:21:03.800]  我們願意為弟兄姊妹付出
[00:21:03.800 --> 00:21:08.800]  讓神的愛繼續在我們信仰的群體裡面流動
[00:21:08.800 --> 00:21:11.800]  當我們和信徒連結的時候
[00:21:11.800 --> 00:21:15.800]  其實我們怎樣可以和未信的人連結呢?
[00:21:15.800 --> 00:21:21.800]  我們一起看看46-47節
[00:21:21.800 --> 00:21:23.800]  我們一起讀吧
[00:21:23.800 --> 00:21:26.800]  他們天天同心合意
[00:21:26.800 --> 00:21:29.800]  行徹地在聖殿裡敬拜
[00:21:29.800 --> 00:21:31.800]  且在家中抹餅
[00:21:31.800 --> 00:21:34.800]  全著歡喜、坦誠的心用飯
[00:21:34.800 --> 00:21:35.800]  讚美神
[00:21:35.800 --> 00:21:38.800]  得全體百姓的喜愛
[00:21:38.800 --> 00:21:42.800]  主張得救的人天天加給他們
[00:21:42.800 --> 00:21:48.800]  信徒他們同心合意在聖殿裡
[00:21:48.800 --> 00:21:50.800]  也是逐家逐戶地去抹餅
[00:21:50.800 --> 00:21:52.800]  分享食物
[00:21:52.800 --> 00:21:55.800]  這種生活他們是在社區裡面
[00:21:55.800 --> 00:21:59.800]  他們會出信仰成為社區裡面的光
[00:21:59.800 --> 00:22:01.800]  成為社區裡面的燈台
[00:22:01.800 --> 00:22:04.800]  可以吸引更多人去信主
[00:22:04.800 --> 00:22:06.800]  在46節裡面我們看到
[00:22:06.800 --> 00:22:09.800]  信徒他們行徹在聖殿裡面
[00:22:09.800 --> 00:22:11.800]  同心合意
[00:22:11.800 --> 00:22:14.800]  他們不只是在自己的群體
[00:22:14.800 --> 00:22:15.800]  自己的家裡
[00:22:15.800 --> 00:22:20.800]  而是集體公開地去到原本的社區裡面
[00:22:20.800 --> 00:22:22.800]  這裡的行徹
[00:22:22.800 --> 00:22:24.800]  其實和42節的專注
[00:22:24.800 --> 00:22:26.800]  原來是同一個字
[00:22:26.800 --> 00:22:30.800]  是堅持很持續地去做
[00:22:30.800 --> 00:22:33.800]  相信經文表達門徒的生活
[00:22:33.800 --> 00:22:35.800]  他們很重要的態度
[00:22:35.800 --> 00:22:38.800]  是專心、行徹、持續的
[00:22:38.800 --> 00:22:41.800]  無論是個人專注在神的話語
[00:22:41.800 --> 00:22:43.800]  或者是集體在聖殿裡面
[00:22:43.800 --> 00:22:45.800]  他們都是持續、專心的
[00:22:45.800 --> 00:22:48.800]  這個也是信徒群體裡面的特質
[00:22:48.800 --> 00:22:51.800]  是專心、行徹
[00:22:51.800 --> 00:22:54.800]  而聖殿是百姓聚集的地方
[00:22:54.800 --> 00:22:58.800]  門徒聚集在聖殿做什麼呢?
[00:22:58.800 --> 00:23:01.800]  在中文譯本裡面就看到是敬拜
[00:23:01.800 --> 00:23:05.800]  但原文裡面是沒有說他們做什麼的
[00:23:05.800 --> 00:23:09.800]  只是同心合意在聖殿裡聚集
[00:23:09.800 --> 00:23:11.800]  估計在聖殿裡面
[00:23:11.800 --> 00:23:14.800]  敬拜、禱告都是很合理的
[00:23:14.800 --> 00:23:16.800]  而經文更加清楚的
[00:23:16.800 --> 00:23:18.800]  就是在第三章和第五章
[00:23:18.800 --> 00:23:22.800]  講到使徒去到聖殿去教導百姓
[00:23:22.800 --> 00:23:25.800]  關於主耶穌死而復活
[00:23:25.800 --> 00:23:28.800]  主耶穌是先知書上的預言的救主
[00:23:28.800 --> 00:23:32.800]  所以門徒同心合意去到聖殿裡面
[00:23:32.800 --> 00:23:34.800]  聽使徒的教導
[00:23:34.800 --> 00:23:38.800]  讓他們更加認識主耶穌
[00:23:38.800 --> 00:23:42.800]  使徒的宣講是公開見證主耶穌
[00:23:42.800 --> 00:23:46.800]  而信徒聚集在聖殿聽道
[00:23:46.800 --> 00:23:50.800]  對微信的百姓來說是一個很好的見證
[00:23:50.800 --> 00:23:54.800]  所以大家每個星期日回來教會崇拜
[00:23:54.800 --> 00:23:56.800]  都是一個很好的見證
[00:23:56.800 --> 00:23:58.800]  不知道大家有沒有記得
[00:23:58.800 --> 00:24:03.800]  以前在羅氏地下排長龍的時間
[00:24:03.800 --> 00:24:06.800]  很多人都是在等排長龍
[00:24:06.800 --> 00:24:09.800]  其實吸引了很多路過的人
[00:24:09.800 --> 00:24:10.800]  他們很好奇
[00:24:10.800 --> 00:24:13.800]  為什麼這麼多人排隊
[00:24:13.800 --> 00:24:16.800]  是不是有禮品派呢?
[00:24:16.800 --> 00:24:21.800]  原來我們的聚集都是在社區裡面很有影響力的
[00:24:21.800 --> 00:24:23.800]  有時候我忽發奇想
[00:24:23.800 --> 00:24:27.800]  我們有沒有機會可以去到外面
[00:24:27.800 --> 00:24:29.800]  在戶外崇拜呢?
[00:24:29.800 --> 00:24:32.800]  讓街坊看到我們一起去讚美神
[00:24:32.800 --> 00:24:35.800]  一起去聽神的話
[00:24:35.800 --> 00:24:36.800]  這樣好不好?
[00:24:36.800 --> 00:24:37.800]  好啊!
[00:24:37.800 --> 00:24:40.800]  很希望我們有這樣的機會
[00:24:40.800 --> 00:24:43.800]  因為這樣反過來
[00:24:43.800 --> 00:24:47.800]  其實網上崇拜真的很方便
[00:24:47.800 --> 00:24:49.800]  足不出戶就可以崇拜
[00:24:49.800 --> 00:24:54.800]  如果有需要真的出不到門口
[00:24:54.800 --> 00:24:56.800]  或者要照顧家人
[00:24:56.800 --> 00:24:58.800]  可能在家崇拜真的很方便
[00:24:58.800 --> 00:25:02.800]  但是缺乏了信徒聚集的影響力
[00:25:02.800 --> 00:25:04.800]  所以也鼓勵弟兄姊妹
[00:25:04.800 --> 00:25:05.800]  若是能行
[00:25:05.800 --> 00:25:07.800]  我們實體崇拜
[00:25:07.800 --> 00:25:09.800]  更加體驗到我們同心合意
[00:25:09.800 --> 00:25:12.800]  在主裡面的合一
[00:25:13.800 --> 00:25:15.800]  在46節的後半節部分
[00:25:15.800 --> 00:25:18.800]  經文提到信徒在家中抹餅
[00:25:18.800 --> 00:25:21.800]  傳歡喜、坦誠的心用法
[00:25:21.800 --> 00:25:25.800]  在家中抹餅也是他們家庭式的聚會
[00:25:25.800 --> 00:25:27.800]  但是在家中呢
[00:25:27.800 --> 00:25:30.800]  其實是逐家逐戶地去抹餅
[00:25:30.800 --> 00:25:33.800]  即是他們輪流去不同的家庭去家聚
[00:25:33.800 --> 00:25:36.800]  你知道在我社區裡面
[00:25:36.800 --> 00:25:40.800]  其實隔離輪社是認識的
[00:25:40.800 --> 00:25:46.800]  其實信徒去不同人家中聚餐、吃飯、抹餅
[00:25:46.800 --> 00:25:48.800]  他們又歡喜快樂
[00:25:48.800 --> 00:25:50.800]  你知道開心是很嘈吵的
[00:25:50.800 --> 00:25:52.800]  其實鄰居也知道的
[00:25:52.800 --> 00:25:56.800]  這也是一個非常好的見證
[00:25:56.800 --> 00:25:58.800]  讓人看到信徒的聚會
[00:25:58.800 --> 00:26:02.800]  他們在一起這麼歡喜快樂
[00:26:02.800 --> 00:26:04.800]  是可以無分彼此的
[00:26:04.800 --> 00:26:08.800]  其實我們進入社區裡面
[00:26:08.800 --> 00:26:15.800]  對比當時有些被勢退隱的群體
[00:26:15.800 --> 00:26:19.800]  當時有個叫困難的社群
[00:26:19.800 --> 00:26:24.800]  他們因為不滿猶太主流的猶太教的腐敗
[00:26:24.800 --> 00:26:27.800]  他們決定退隱到困難的曠野
[00:26:27.800 --> 00:26:30.800]  建立一個小型社群
[00:26:30.800 --> 00:26:32.800]  其實基督徒的生活
[00:26:32.800 --> 00:26:34.800]  是進入社區裡面
[00:26:34.800 --> 00:26:37.800]  跟其他未信的人一起生活
[00:26:37.800 --> 00:26:39.800]  讓我們的生活成為見證
[00:26:39.800 --> 00:26:41.800]  而不是避世離開
[00:26:41.800 --> 00:26:43.800]  沒有人見到我們
[00:26:43.800 --> 00:26:47.800]  而47節裡面也提到
[00:26:47.800 --> 00:26:51.800]  主張得救的人天天加給他們
[00:26:51.800 --> 00:26:55.800]  這是信徒在社區裡面
[00:26:55.800 --> 00:26:56.800]  作美好的見證
[00:26:56.800 --> 00:26:59.800]  讓百姓喜愛的結果
[00:26:59.800 --> 00:27:02.800]  而在主張得救的人天天加給他們
[00:27:02.800 --> 00:27:08.800]  其實直譯就是主天天增加得救的人在一處
[00:27:08.800 --> 00:27:12.800]  而這個在一處的短句再次出現
[00:27:12.800 --> 00:27:14.800]  其實新加入的信徒
[00:27:14.800 --> 00:27:17.800]  是跟原本的信徒在一起的
[00:27:17.800 --> 00:27:19.800]  同樣表達那份合一
[00:27:19.800 --> 00:27:25.800]  再加上之前有一句是同心合二
[00:27:25.800 --> 00:27:27.800]  46節同心合二
[00:27:27.800 --> 00:27:28.800]  其實信徒的生活
[00:27:28.800 --> 00:27:32.800]  第二個特質就是他們是合一
[00:27:32.800 --> 00:27:34.800]  而剛才說的第一個特質
[00:27:34.800 --> 00:27:36.800]  就是他們很專注行徹
[00:27:36.800 --> 00:27:39.800]  在信徒合一和專注行徹裡面
[00:27:39.800 --> 00:27:42.800]  讓他們的群體更加有凝聚力
[00:27:42.800 --> 00:27:49.800]  而當我們合一地進入社區的時候
[00:27:49.800 --> 00:27:55.800]  我們接下來25至26年的教會年提
[00:27:55.800 --> 00:27:58.800]  是因福走進社區
[00:27:58.800 --> 00:28:00.800]  全民為主發光
[00:28:00.800 --> 00:28:04.800]  很盼望我們讓基督的愛和盼望
[00:28:04.800 --> 00:28:05.800]  可以注入社區裡面
[00:28:05.800 --> 00:28:08.800]  祝福輪舍和形式福音
[00:28:08.800 --> 00:28:11.800]  讓剛剛的聖誕節
[00:28:11.800 --> 00:28:14.800]  因福的不同的子堂、部門、團契
[00:28:14.800 --> 00:28:18.800]  不知道大家知不知道大大小小有多少個活動
[00:28:18.800 --> 00:28:23.800]  我數過原來有五十多個活動
[00:28:23.800 --> 00:28:27.800]  原來我們透過這些不同的報道活動
[00:28:27.800 --> 00:28:31.800]  已經去到很多社區和群體裡面
[00:28:31.800 --> 00:28:34.800]  我相信弟兄姊妹已經很擁抱
[00:28:34.800 --> 00:28:36.800]  我們因福走進社區裡面
[00:28:36.800 --> 00:28:39.800]  而下一步我們可能要想的就是
[00:28:39.800 --> 00:28:42.800]  怎樣可以在社區裡面發展長遠的關係
[00:28:42.800 --> 00:28:46.800]  建立我們的關係
[00:28:46.800 --> 00:28:49.800]  從而讓他們更加多的認識主耶穌
[00:28:49.800 --> 00:28:53.800]  走進社區的生活不是一個短期的活動
[00:28:53.800 --> 00:28:56.800]  而是一個持續的關係建立
[00:28:56.800 --> 00:29:00.800]  剛剛也很感恩
[00:29:00.800 --> 00:29:06.800]  我們在社關裡面有一位深水埗基層的小朋友
[00:29:06.800 --> 00:29:10.800]  他在去年九月開始參加開心課室
[00:29:10.800 --> 00:29:12.800]  而他媽媽也信了主
[00:29:12.800 --> 00:29:14.800]  回顧怎樣認識他們呢
[00:29:14.800 --> 00:29:18.800]  原來兩年前在福音的嘉年華裡面
[00:29:18.800 --> 00:29:20.800]  他們上來玩
[00:29:20.800 --> 00:29:21.800]  我們就認識他們
[00:29:21.800 --> 00:29:23.800]  慢慢我們搞一些活動
[00:29:23.800 --> 00:29:24.800]  他們就參與
[00:29:24.800 --> 00:29:27.800]  也去到他們家裡家房
[00:29:27.800 --> 00:29:28.800]  了解他們的需要
[00:29:28.800 --> 00:29:30.800]  去到家房的時候
[00:29:30.800 --> 00:29:33.800]  我也很詫異
[00:29:33.800 --> 00:29:36.800]  他們就招呼我們坐
[00:29:36.800 --> 00:29:37.800]  一坐下
[00:29:37.800 --> 00:29:38.800]  地上很軟
[00:29:38.800 --> 00:29:40.800]  知不知道是什麼
[00:29:40.800 --> 00:29:43.800]  就是他們睡覺的床褥
[00:29:43.800 --> 00:29:47.800]  他們的客廳和床全部都在那裡
[00:29:47.800 --> 00:29:51.800]  他招呼我們就唯有坐在床褥上
[00:29:51.800 --> 00:29:53.800]  了解他們的需要
[00:29:53.800 --> 00:29:56.800]  知道小朋友很需要一些補習
[00:29:56.800 --> 00:29:59.800]  所以也介紹他們來到開心課室
[00:29:59.800 --> 00:30:01.800]  而這個福音種子就是這樣
[00:30:01.800 --> 00:30:02.800]  在兩年前
[00:30:02.800 --> 00:30:05.800]  慢慢在他們心裡面生根發芽
[00:30:05.800 --> 00:30:07.800]  最終結出果子
[00:30:07.800 --> 00:30:10.800]  是很需要這個長時間的關係
[00:30:10.800 --> 00:30:13.800]  所以很鼓勵大家在服侍社區
[00:30:13.800 --> 00:30:14.800]  祝福社區
[00:30:14.800 --> 00:30:17.800]  這個是神給我們很大的恩典
[00:30:17.800 --> 00:30:20.800]  我們真的要走進社區祝福他們
[00:30:20.800 --> 00:30:23.800]  可以是教會附近的社區
[00:30:23.800 --> 00:30:26.800]  也可以是你家住在附近的社區
[00:30:26.800 --> 00:30:28.800]  你隔壁的鄰舍
[00:30:28.800 --> 00:30:30.800]  我欣賞一些大英姐妹
[00:30:30.800 --> 00:30:32.800]  她說過年過節
[00:30:32.800 --> 00:30:37.800]  就送一些賀年或者中秋月餅
[00:30:37.800 --> 00:30:38.800]  送一些禮物給鄰居
[00:30:38.800 --> 00:30:40.800]  跟他們聊聊天
[00:30:40.800 --> 00:30:41.800]  打個關係
[00:30:41.800 --> 00:30:44.800]  他們有時候出入又打個招呼
[00:30:44.800 --> 00:30:46.800]  其實關係好的時候
[00:30:46.800 --> 00:30:49.800]  你再邀請他們回來教會聚會
[00:30:49.800 --> 00:30:51.800]  其實他們分享說容易很多
[00:30:51.800 --> 00:30:55.800]  他們很願意跟我們回來教會
[00:30:55.800 --> 00:30:57.800]  所以頂姐妹
[00:30:57.800 --> 00:30:59.800]  在信仰生活化裡面
[00:30:59.800 --> 00:31:01.800]  用我們的門徒生活
[00:31:01.800 --> 00:31:03.800]  不會跟我們的生活割裂
[00:31:03.800 --> 00:31:04.800]  而是生活化
[00:31:04.800 --> 00:31:07.800]  在生活裡面活出信仰
[00:31:07.800 --> 00:31:10.800]  我們在社區裡面為主作見證
[00:31:10.800 --> 00:31:12.800]  我們也是被呼召
[00:31:12.800 --> 00:31:15.800]  去活出以神為首的個人生活
[00:31:15.800 --> 00:31:18.800]  活出一個無分彼此的群體生活
[00:31:18.800 --> 00:31:21.800]  也是走入社區的生活
[00:31:21.800 --> 00:31:25.800]  而我們門徒群體有兩個很好的特質
[00:31:25.800 --> 00:31:27.800]  就是我們行切
[00:31:27.800 --> 00:31:29.800]  也專注於神的話語
[00:31:29.800 --> 00:31:33.800]  還有我們有一個合一同心的態度
[00:31:33.800 --> 00:31:35.800]  在這一年裡
[00:31:35.800 --> 00:31:38.800]  我們能夠在主裡面立志
[00:31:38.800 --> 00:31:41.800]  讓我們門徒生活能夠煥然一新
[00:31:41.800 --> 00:31:43.800]  出現一個新的氣象
[00:31:43.800 --> 00:31:44.800]  讓我們一起努力
[00:31:44.800 --> 00:31:47.800]  讓愛和盼望可以注入我們的社區
[00:31:47.800 --> 00:31:48.800]  祝福我們的鄰舍
[00:31:48.800 --> 00:31:51.800]  願我們每一位都成為基督的見證
[00:31:51.800 --> 00:31:52.800]  活出真理
[00:31:52.800 --> 00:31:55.800]  照亮我們周圍的世界
[00:31:55.800 --> 00:31:57.800]  我們一起祈禱
[00:31:57.800 --> 00:32:04.800]  在這裡很想邀請頂姐妹立志
[00:32:04.800 --> 00:32:07.800]  如果你願意去過一個
[00:32:07.800 --> 00:32:10.800]  以神為首的個人信仰生活
[00:32:10.800 --> 00:32:12.800]  你願意行切在主的話裡
[00:32:12.800 --> 00:32:15.800]  行切在團契生活裡
[00:32:15.800 --> 00:32:17.800]  你舉手為祈禱
[00:32:17.800 --> 00:32:19.800]  感謝主
[00:32:19.800 --> 00:32:24.800]  如果頂姐妹在教會
[00:32:24.800 --> 00:32:25.800]  團契生活裡
[00:32:25.800 --> 00:32:27.800]  小組生活裡
[00:32:27.800 --> 00:32:30.800]  你願意和頂姐妹是無分彼此
[00:32:30.800 --> 00:32:33.800]  願意無條件為頂姐妹付出
[00:32:33.800 --> 00:32:37.800]  你也舉手讓我為你祈禱
[00:32:37.800 --> 00:32:39.800]  感謝主
[00:32:39.800 --> 00:32:43.800]  如果頂姐妹願意走進社區
[00:32:43.800 --> 00:32:46.800]  讓你的行事為人
[00:32:46.800 --> 00:32:50.800]  讓你的見證成為主的亮光
[00:32:50.800 --> 00:32:51.800]  為社區祈禱
[00:32:51.800 --> 00:32:53.800]  留意社區的需要
[00:32:53.800 --> 00:32:54.800]  去服侍街坊
[00:32:54.800 --> 00:32:55.800]  如果你願意
[00:32:55.800 --> 00:32:57.800]  你舉手為祈禱
[00:32:57.800 --> 00:32:59.800]  感謝主
[00:33:01.800 --> 00:33:03.800]  鼓勵頂姐妹
[00:33:03.800 --> 00:33:06.800]  如果你未必是三樣一起都做完的
[00:33:06.800 --> 00:33:07.800]  你選擇一個
[00:33:07.800 --> 00:33:10.800]  你覺得你未必很容易做到的
[00:33:10.800 --> 00:33:13.800]  你也立志嘗試在這個方向裡
[00:33:13.800 --> 00:33:15.800]  去實踐
[00:33:15.800 --> 00:33:16.800]  去為主擺上
[00:33:16.800 --> 00:33:18.800]  我們一起祈禱
[00:33:18.800 --> 00:33:21.800]  天父感謝你
[00:33:21.800 --> 00:33:23.800]  讓我們從經文裡看到
[00:33:23.800 --> 00:33:26.800]  初期教會門徒的生活
[00:33:26.800 --> 00:33:28.800]  讓我們看到一個願景
[00:33:28.800 --> 00:33:33.800]  我們可能未必是每個細節都需要去跟從
[00:33:33.800 --> 00:33:36.800]  但當中的方向原則
[00:33:36.800 --> 00:33:40.800]  很能夠讓我們在實踐的時候
[00:33:40.800 --> 00:33:42.800]  我們建立更加整全
[00:33:42.800 --> 00:33:44.800]  有條理的門徒生活
[00:33:44.800 --> 00:33:46.800]  讓我們的門徒信仰生活
[00:33:46.800 --> 00:33:49.800]  不是跟我們日常的生活去割裂
[00:33:49.800 --> 00:33:52.800]  我們是整合在一起生活化
[00:33:52.800 --> 00:33:54.800]  而當中頂姐妹立志
[00:33:54.800 --> 00:33:56.800]  無論有舉手沒舉手
[00:33:56.800 --> 00:33:57.800]  有聲無聲的
[00:33:57.800 --> 00:33:58.800]  你都知道
[00:33:58.800 --> 00:34:00.800]  求主加力給我們
[00:34:00.800 --> 00:34:02.800]  讓我們在個人生活上
[00:34:02.800 --> 00:34:04.800]  雖然未必有人看到
[00:34:04.800 --> 00:34:06.800]  但我們仍然是因為敬畏主理
[00:34:06.800 --> 00:34:10.800]  我們能夠去走在主裡面
[00:34:10.800 --> 00:34:12.800]  我們以神為首的生活
[00:34:12.800 --> 00:34:14.800]  行設在你的話語裡面
[00:34:14.800 --> 00:34:16.800]  亦都加力給我們
[00:34:16.800 --> 00:34:18.800]  人與人之間相處
[00:34:18.800 --> 00:34:19.800]  不容易
[00:34:19.800 --> 00:34:21.800]  但我們願意去付出
[00:34:21.800 --> 00:34:23.800]  願意去接納身邊的人
[00:34:23.800 --> 00:34:26.800]  我們是一個可以無分彼此
[00:34:26.800 --> 00:34:28.800]  主求你幫助我們
[00:34:28.800 --> 00:34:30.800]  亦都幫助我們
[00:34:30.800 --> 00:34:33.800]  我們很有那份傳福音的熱心
[00:34:33.800 --> 00:34:36.800]  求主亦都帶領我們走進社區裡面
[00:34:36.800 --> 00:34:38.800]  透過我們裝備
[00:34:38.800 --> 00:34:40.800]  無論是三福、栽培
[00:34:40.800 --> 00:34:42.800]  或者其他傳福音的工具
[00:34:42.800 --> 00:34:44.800]  讓我們走進社區
[00:34:44.800 --> 00:34:46.800]  去跟街坊建立關係
[00:34:46.800 --> 00:34:49.800]  讓我們可以向他們傳福音
[00:34:49.800 --> 00:34:51.800]  將主耶穌你這麼美好的福氣
[00:34:51.800 --> 00:34:52.800]  帶給他們
[00:34:52.800 --> 00:34:55.800]  主求你去建立幫助我們
[00:34:55.800 --> 00:34:56.800]  幫助我們
[00:34:56.800 --> 00:34:59.080]  祈禱奉主耶穌基督名求

