
[00:00:00.000 --> 00:00:04.720]  首先第一次來到北區堂的港島
[00:17:04.320 --> 00:17:06.320]  顯出善行
[00:17:06.320 --> 00:17:08.320]  互相溫柔
[00:17:08.320 --> 00:17:11.320]  如果高高在上不停地批評
[00:17:11.320 --> 00:17:12.320]  又不參與的人
[00:17:12.320 --> 00:17:16.320]  我稱之為信徒在野黨
[00:17:16.320 --> 00:17:18.320]  你在旁邊就無敵
[00:17:18.320 --> 00:17:20.320]  你叫你做就不行了
[00:17:20.320 --> 00:17:22.320]  這些人是見過的
[00:17:22.320 --> 00:17:23.320]  在耶穌年代
[00:17:23.320 --> 00:17:25.320]  不是有很多人跟著耶穌嗎
[00:17:25.320 --> 00:17:27.320]  跟著那些叫法利塞人
[00:17:27.320 --> 00:17:28.320]  那些人怎樣
[00:17:28.320 --> 00:17:30.320]  耶穌你安息日做什麼
[00:17:30.320 --> 00:17:32.320]  耶穌你安息日做什麼
[00:17:32.320 --> 00:17:35.320]  那裡煮飯
[00:17:35.320 --> 00:17:36.320]  耶穌你跟著做什麼
[00:17:36.320 --> 00:17:38.320]  安息日說那麼多道
[00:17:38.320 --> 00:17:40.320]  教訓人
[00:17:40.320 --> 00:17:42.320]  完全在過程中
[00:17:42.320 --> 00:17:43.320]  監察耶穌
[00:17:43.320 --> 00:17:45.320]  但沒有下水
[00:17:45.320 --> 00:17:46.320]  做上帝的事
[00:17:46.320 --> 00:17:48.320]  如果是這樣
[00:17:48.320 --> 00:17:51.320]  這是假智慧、假屬靈
[00:17:51.320 --> 00:17:53.320]  在這個時候
[00:17:53.320 --> 00:17:55.320]  我想問一個問題
[00:17:55.320 --> 00:17:57.320]  大家想一想
[00:17:57.320 --> 00:17:58.320]  腦子空白
[00:17:58.320 --> 00:17:59.320]  或者你閉上眼
[00:17:59.320 --> 00:18:00.320]  在你恩福
[00:18:00.320 --> 00:18:02.320]  在監方教會這麼久
[00:18:02.320 --> 00:18:05.320]  你最欣賞的人是誰呢
[00:18:05.320 --> 00:18:08.320]  你閉上眼想一想
[00:18:08.320 --> 00:18:10.320]  想十秒
[00:18:10.320 --> 00:18:17.320]  好了
[00:18:17.320 --> 00:18:19.320]  你想到是什麼人
[00:18:19.320 --> 00:18:20.320]  在教會最久
[00:18:20.320 --> 00:18:22.320]  你最欣賞的人是什麼人呢
[00:18:22.320 --> 00:18:25.320]  有沒有人能說出來
[00:18:25.320 --> 00:18:28.320]  小的分堂容易說
[00:18:28.320 --> 00:18:29.320]  有沒有人能說出來
[00:18:29.320 --> 00:18:31.320]  你最欣賞的是誰呢
[00:18:31.320 --> 00:18:33.320]  我問神學生吧
[00:18:33.320 --> 00:18:34.320]  冤枉他嘛
[00:18:34.320 --> 00:18:35.320]  沒得駁嘴
[00:18:35.320 --> 00:18:36.320]  大聲一點
[00:18:37.320 --> 00:18:40.320]  (笑聲)
[00:18:40.320 --> 00:18:42.320]  蘇慕斯
[00:18:42.320 --> 00:18:43.320]  蘇慕斯
[00:18:43.320 --> 00:18:44.320]  為什麼呢?
[00:18:44.320 --> 00:18:45.320]  欣賞他什麼呢?
[00:18:45.320 --> 00:18:47.320]  因為
[00:18:47.320 --> 00:18:49.320]  蘇慕斯雖然上了休
[00:18:49.320 --> 00:18:52.320]  但仍然繼續教學
[00:18:52.320 --> 00:18:55.320]  和栽培我們
[00:18:55.320 --> 00:18:57.320]  對,很願意去教學
[00:18:57.320 --> 00:18:58.320]  很願意栽培
[00:18:58.320 --> 00:18:59.320]  很願意實踐
[00:18:59.320 --> 00:19:00.320]  我和你不同
[00:19:00.320 --> 00:19:02.320]  我想起蘇師母
[00:19:02.320 --> 00:19:04.320]  蘇師母是怎樣呢?
[00:19:04.320 --> 00:19:06.320]  很有趣的
[00:19:06.320 --> 00:19:08.320]  蘇師母第一樣是不壓榨
[00:19:08.320 --> 00:19:09.320]  不會壓榨的
[00:19:09.320 --> 00:19:11.320]  第二樣是蘇師母
[00:19:11.320 --> 00:19:13.320]  看到你會口頭禪
[00:19:13.320 --> 00:19:14.320]  看到你很慘
[00:19:14.320 --> 00:19:18.320]  她會說你真的很慘
[00:19:18.320 --> 00:19:21.320]  她會和我
[00:19:21.320 --> 00:19:23.320]  與喜樂的人同喜樂
[00:19:23.320 --> 00:19:25.320]  與哀哭的人同哀哭
[00:19:25.320 --> 00:19:27.320]  那種很貼心的感覺
[00:19:27.320 --> 00:19:30.320]  我比較喜歡蘇師母
[00:19:30.320 --> 00:19:32.320]  不知道個人怎樣呢?
[00:19:32.320 --> 00:19:34.320]  在你生命當中
[00:19:34.320 --> 00:19:37.320]  留下美善足跡的人是什麼人呢?
[00:19:37.320 --> 00:19:42.320]  是帶來祝福、幫助、建立的人
[00:19:42.320 --> 00:19:47.320]  不是帶來慈豐銳利、牙斬斬的人
[00:19:47.320 --> 00:19:51.320]  你問問你今天是哪一種人呢?
[00:19:51.320 --> 00:19:53.320]  你是帶來別人的祝福
[00:19:53.320 --> 00:19:55.320]  帶來愛心
[00:19:55.320 --> 00:19:58.320]  帶來溫柔的支持的人
[00:19:58.320 --> 00:20:01.320]  還是那些礙手礙腳的人呢?
[00:20:01.320 --> 00:20:03.320]  在我的團契中
[00:20:03.320 --> 00:20:08.320]  發生了一個很有意思的圖畫、故事
[00:20:08.320 --> 00:20:12.320]  過去幾年疫情都很淒慘
[00:20:12.320 --> 00:20:17.320]  有些人在工作上、事業上都受到很大的困局
[00:20:17.320 --> 00:20:19.320]  特別是做生意的那些
[00:20:19.320 --> 00:20:21.320]  或者自己開店的那些
[00:20:21.320 --> 00:20:27.320]  其中我的團契出現了一個挺有趣的現象
[00:20:27.320 --> 00:20:34.320]  話說有一對夫婦經濟不太好
[00:20:34.320 --> 00:20:36.320]  那段時間有些困局
[00:20:36.320 --> 00:20:38.320]  有些弟兄姊妹知道
[00:20:38.320 --> 00:20:42.320]  有一對夫婦走到我面前給我一個信封
[00:20:42.320 --> 00:20:43.320]  這個信封說
[00:20:43.320 --> 00:20:48.320]  牧師,你代我把這個信封
[00:20:48.320 --> 00:20:49.320]  裡面是錢
[00:20:49.320 --> 00:20:52.320]  交給這對有需要的夫婦
[00:20:52.320 --> 00:20:54.320]  但不要讓他們知道我是誰
[00:20:54.320 --> 00:20:58.320]  我做牧者的其中一個工作是傳訊息
[00:20:58.320 --> 00:21:01.320]  把信封遞給有需要的夫婦
[00:21:01.320 --> 00:21:05.320]  我說對方不想讓你知道我是誰
[00:21:05.320 --> 00:21:07.320]  所以我要保守這個秘密
[00:21:07.320 --> 00:21:09.320]  當然這些事情我信得過
[00:21:09.320 --> 00:21:11.320]  要不是冤枉我,我吞噗是很嚴重的
[00:21:11.320 --> 00:21:13.320]  要信得過就要做
[00:21:13.320 --> 00:21:15.320]  不要亂做,三四七千件不要做
[00:21:15.320 --> 00:21:16.320]  這是智慧
[00:21:16.320 --> 00:21:21.320]  於是我就把信封遞給有需要的家庭
[00:21:21.320 --> 00:21:23.320]  但對方不知道
[00:21:23.320 --> 00:21:25.320]  對方不知道是有好處的
[00:21:25.320 --> 00:21:27.320]  免得他們嫌棄
[00:21:27.320 --> 00:21:30.320]  後來最好的圖畫出現了
[00:21:30.320 --> 00:21:35.320]  這對被幫助的夫婦過了一段時間後
[00:21:35.320 --> 00:21:37.320]  他們的經濟好轉
[00:21:37.320 --> 00:21:40.320]  這對夫婦又把信封給我
[00:21:40.320 --> 00:21:45.320]  牧師,我知道哪一位家人有病
[00:21:45.320 --> 00:21:47.320]  有經濟需要
[00:21:47.320 --> 00:21:50.320]  拜託我把這個信封
[00:21:50.320 --> 00:21:52.320]  把錢送給這個家庭
[00:21:52.320 --> 00:21:56.320]  由頭到尾那種愛的饋贈
[00:21:56.320 --> 00:21:58.320]  是大家無聲無息
[00:21:58.320 --> 00:22:00.320]  互相隱藏去做
[00:22:00.320 --> 00:22:02.320]  但充滿溫暖
[00:22:02.320 --> 00:22:04.320]  但我不會讓我知道你是誰
[00:22:04.320 --> 00:22:06.320]  免得你尷尬,有壓力
[00:22:06.320 --> 00:22:09.320]  那種溫柔的智慧
[00:22:09.320 --> 00:22:11.320]  在我們群體出現
[00:22:11.320 --> 00:22:14.320]  大家要互相支持,互相幫助
[00:22:14.320 --> 00:22:19.320]  那種溫暖在當中湧流
[00:22:19.320 --> 00:22:24.320]  我告訴你,無論任何教會、分堂、任何團體
[00:22:24.320 --> 00:22:29.320]  有一種溫暖的湧流在當中
[00:22:29.320 --> 00:22:34.320]  甚麼都興旺、甚麼都伸張、甚麼都行
[00:22:34.320 --> 00:22:39.320]  這個群體是冷漠還是溫柔還是暖流呢?
[00:22:39.320 --> 00:22:41.320]  你去問自己
[00:22:41.320 --> 00:22:44.320]  好了,接著在下面
[00:22:44.320 --> 00:22:46.320]  第二個原則
[00:22:46.320 --> 00:22:48.320]  我們一起讀第十四節
[00:22:48.320 --> 00:22:50.320]  1、2、3
[00:22:50.320 --> 00:23:04.320]  第二個宿靈原則是檢視自己
[00:23:04.320 --> 00:23:10.320]  到底在我們心裡有沒有苦毒的嫉妒和紛爭
[00:23:10.320 --> 00:23:15.320]  不要自誇、不要吹牛、不要誇口
[00:23:15.320 --> 00:23:19.320]  不要說謊話、抵擋真理
[00:23:19.320 --> 00:23:24.320]  很有趣的,原來每個人或多或少都有一些苦毒
[00:23:24.320 --> 00:23:28.320]  有些黑暗面、有些痛苦的經驗
[00:23:28.320 --> 00:23:33.320]  所謂苦毒的意思就是那種被害的經驗
[00:23:33.320 --> 00:23:38.320]  因此產生憤怒、怨恨、心有不甘
[00:23:38.320 --> 00:23:41.320]  或者很想保護自己、報復
[00:23:41.320 --> 00:23:43.320]  但是很慘的
[00:23:43.320 --> 00:23:46.320]  因為這些被害經驗在你心裡很容易發酵
[00:23:46.320 --> 00:23:49.320]  於是有些被害者的情懷
[00:23:49.320 --> 00:23:55.320]  甚至你慢慢被負面情緒糾纏纏繞
[00:23:55.320 --> 00:24:00.320]  如果我們群體裡大家有心裡的苦毒
[00:24:00.320 --> 00:24:03.320]  甚至有質度紛爭的時候
[00:24:03.320 --> 00:24:06.320]  你們這個群體就會散眼
[00:24:06.320 --> 00:24:09.320]  我想問,甚麼叫苦毒呢?
[00:24:09.320 --> 00:24:16.320]  我用兩個表章、兩個病徵去形容
[00:24:16.320 --> 00:24:18.320]  你檢視一下有沒有
[00:24:18.320 --> 00:24:22.320]  第一個病徵就是當我們在苦毒裡
[00:24:22.320 --> 00:24:27.320]  我們有一種被害的感覺
[00:24:27.320 --> 00:24:29.320]  甚至你要保護自己
[00:24:29.320 --> 00:24:33.320]  你有沒有試過自言自語?
[00:24:33.320 --> 00:24:35.320]  自言自語,沒有吧?
[00:24:35.320 --> 00:24:37.320]  你們感恩,你們這麼健康
[00:24:37.320 --> 00:24:38.320]  沒有的
[00:24:38.320 --> 00:24:40.320]  我從小,你也知道吧
[00:24:40.320 --> 00:24:43.320]  從小就單眼皮
[00:24:43.320 --> 00:24:46.320]  小時候有人笑我,你還沒睡醒
[00:24:46.320 --> 00:24:49.320]  你張開眼睛吧,我眼睛還是這麼小的
[00:24:49.320 --> 00:24:51.320]  我沒有信心去韓國整容
[00:24:51.320 --> 00:24:53.320]  眼睛從小被人笑到長大
[00:24:53.320 --> 00:24:57.320]  就是蒙珠眼、單眼皮、還沒睡醒
[00:24:57.320 --> 00:24:59.320]  你被人說得多,你會怎樣?
[00:24:59.320 --> 00:25:02.320]  你會反抗、defend
[00:25:02.320 --> 00:25:03.320]  於是我就練到
[00:25:03.320 --> 00:25:06.320]  你說我單眼皮、蒙珠眼、還沒睡醒
[00:25:06.320 --> 00:25:11.320]  我就會說你眼大無神、鼻大吸塵、腳大也是親人
[00:25:11.320 --> 00:25:12.320]  是不是?
[00:25:12.320 --> 00:25:14.320]  這是我的保護機制
[00:25:14.320 --> 00:25:16.320]  於是我從小就自言自語
[00:25:16.320 --> 00:25:21.320]  眼大無神、鼻大吸塵、腳大也是親人
[00:25:21.320 --> 00:25:24.320]  自言自語,有沒有試過?
[00:25:24.320 --> 00:25:27.320]  你沒有就感恩了
[00:25:27.320 --> 00:25:29.320]  聖經說到那時候
[00:25:29.320 --> 00:25:33.320]  蘇羅王很怕人謀朝篡位
[00:25:33.320 --> 00:25:37.320]  他胡言亂語,對著大衛
[00:25:37.320 --> 00:25:40.320]  他說你害我,你害我,你害我
[00:25:40.320 --> 00:25:42.320]  當你覺得誰害你
[00:25:42.320 --> 00:25:44.320]  凝不住人害你、凝不住人羨你
[00:25:44.320 --> 00:25:48.320]  這就是苦毒的疾度與紛爭
[00:25:48.320 --> 00:25:52.320]  你對對方不信任
[00:25:52.320 --> 00:25:54.320]  你對方恐懼
[00:25:54.320 --> 00:25:56.320]  這就是第一個表象
[00:25:56.320 --> 00:26:00.320]  第二個表象,是苦毒的疾度與紛爭的第二個表象
[00:26:00.320 --> 00:26:03.320]  就是我們將不開心的記憶
[00:26:03.320 --> 00:26:06.320]  佔據我們人生的大部分空間
[00:26:06.320 --> 00:26:09.320]  甚至侵蝕我們人生
[00:26:09.320 --> 00:26:12.320]  任何群體有害人或被害的經驗
[00:26:12.320 --> 00:26:15.320]  就彼此侵蝕了我們的主體
[00:26:15.320 --> 00:26:17.320]  這就是病毒原理
[00:26:17.320 --> 00:26:19.320]  令你很忙
[00:26:19.320 --> 00:26:22.320]  不斷碰撞、輕忌
[00:26:22.320 --> 00:26:25.320]  有一個故事很有意思
[00:26:25.320 --> 00:26:28.320]  話說有一個人被人害過
[00:26:28.320 --> 00:26:30.320]  被人得罪過
[00:26:30.320 --> 00:26:32.320]  他很怨恨
[00:26:32.320 --> 00:26:35.320]  於是他惶惶不可終日
[00:26:35.320 --> 00:26:38.320]  甚至每次靜下來的時候
[00:26:38.320 --> 00:26:40.320]  想起這個人怎樣壞、怎樣害我
[00:26:40.320 --> 00:26:43.320]  他想起這個人怎樣壞、怎樣害我的時候
[00:26:43.320 --> 00:26:44.320]  就很不開心
[00:26:44.320 --> 00:26:47.320]  最慘最慘是晚上半夜睡不著
[00:26:47.320 --> 00:26:50.320]  起床又想起那個人怎樣壞、怎樣害我
[00:26:50.320 --> 00:26:52.320]  多麼下賤、多麼下賤、多麼下賤
[00:26:52.320 --> 00:26:53.320]  每晚都是這樣
[00:26:53.320 --> 00:26:56.320]  於是每晚半夜他又起床
[00:26:56.320 --> 00:26:57.320]  想起這個人
[00:26:57.320 --> 00:26:58.320]  他就罵這個人
[00:26:58.320 --> 00:27:01.320]  就好像半夜再審判一個人一次
[00:27:01.320 --> 00:27:03.320]  以前小時候看包青天
[00:27:03.320 --> 00:27:05.320]  夜半升堂
[00:27:05.320 --> 00:27:07.320]  他就每晚夜半升堂
[00:27:07.320 --> 00:27:09.320]  誰誰你多壞、多壞
[00:27:09.320 --> 00:27:11.320]  當日你怎樣害我、怎樣陷害我
[00:27:11.320 --> 00:27:12.320]  這個人沒有良心
[00:27:12.320 --> 00:27:14.320]  不斷拿他的罪證
[00:27:14.320 --> 00:27:17.320]  日復日、星期復星期
[00:27:17.320 --> 00:27:20.320]  月復月、年復年
[00:27:20.320 --> 00:27:25.320]  每晚升堂審這個夜審賤人
[00:27:25.320 --> 00:27:28.320]  後來審了一會兒
[00:27:28.320 --> 00:27:30.320]  審了若干年之後
[00:27:30.320 --> 00:27:32.320]  有一晚
[00:27:32.320 --> 00:27:34.320]  發覺怎樣審他的時候
[00:27:34.320 --> 00:27:36.320]  這個犯人都低著頭
[00:27:36.320 --> 00:27:39.320]  於是這個人就說
[00:27:39.320 --> 00:27:43.320]  這個犯人請你抬起頭來看一看我
[00:27:43.320 --> 00:27:47.320]  怎料當犯人抬起頭看他的時候
[00:27:47.320 --> 00:27:51.320]  他發現那個犯人是他自己
[00:27:51.320 --> 00:27:55.320]  不是靈異節目
[00:27:55.320 --> 00:27:58.320]  原來是一個很恐怖的情景
[00:27:58.320 --> 00:28:00.320]  你生氣一個人的時候
[00:28:00.320 --> 00:28:01.320]  你每晚審他的時候
[00:28:01.320 --> 00:28:04.320]  折磨那個是折磨你自己
[00:28:04.320 --> 00:28:08.320]  你審判的是審判自己為何那麼蠢
[00:28:08.320 --> 00:28:10.320]  最恐怖最恐怖
[00:28:10.320 --> 00:28:13.320]  得罪你的人是不知道的
[00:28:13.320 --> 00:28:15.320]  你有沒有發現那種苦毒
[00:28:15.320 --> 00:28:18.320]  在你心裡佔據空間
[00:28:18.320 --> 00:28:19.320]  折磨自己
[00:28:19.320 --> 00:28:22.320]  對方不知道有多笨
[00:28:22.320 --> 00:28:24.320]  聖經就說
[00:28:24.320 --> 00:28:26.320]  如果你心中有這個苦毒
[00:28:26.320 --> 00:28:29.320]  在這個群體裡有苦毒
[00:28:29.320 --> 00:28:31.320]  你產生了嫉妒、紛爭
[00:28:31.320 --> 00:28:34.320]  你就會說謊話、抵擋真理
[00:28:34.320 --> 00:28:36.320]  你看不見真相
[00:28:36.320 --> 00:28:38.320]  如果在你的群體裡出現
[00:28:38.320 --> 00:28:40.320]  在你生命裡出現這些苦毒
[00:28:40.320 --> 00:28:42.320]  求上帝除去
[00:28:42.320 --> 00:28:44.320]  這些不是屬神的智慧
[00:28:44.320 --> 00:28:46.320]  這是地上的
[00:28:46.320 --> 00:28:47.320]  甚至聖經說
[00:28:47.320 --> 00:28:50.320]  這樣的智慧不是從上而下的
[00:28:50.320 --> 00:28:52.320]  乃是屬地的
[00:28:52.320 --> 00:28:53.320]  屬情慾的
[00:28:53.320 --> 00:28:55.320]  屬鬼魔的
[00:28:55.320 --> 00:28:57.320]  這個世界
[00:28:57.320 --> 00:28:59.320]  我想你很清楚一件事
[00:28:59.320 --> 00:29:02.320]  原來世界有分兩類的智慧
[00:29:02.320 --> 00:29:04.320]  兩類的能力
[00:29:04.320 --> 00:29:06.320]  一些能力是從上帝來的能力
[00:29:06.320 --> 00:29:09.320]  一些能力是從世上的能力
[00:29:09.320 --> 00:29:11.320]  世上的能力是從情慾、從鬼魔
[00:29:11.320 --> 00:29:13.320]  從情慾、從鬼魔
[00:29:13.320 --> 00:29:15.320]  有兩個比喻
[00:29:15.320 --> 00:29:17.320]  一個叫叢林法則的世界
[00:29:17.320 --> 00:29:18.320]  什麼叢林法則的世界呢?
[00:29:18.320 --> 00:29:20.320]  是沒有神的世界
[00:29:20.320 --> 00:29:22.320]  人世間我們面對很多
[00:29:22.320 --> 00:29:24.320]  叫做鬥爭
[00:29:24.320 --> 00:29:26.320]  我們中國人很喜歡說
[00:29:26.320 --> 00:29:28.320]  中國共產主義很講究鬥爭
[00:29:28.320 --> 00:29:30.320]  我要鬥贏你、鬥死你
[00:29:30.320 --> 00:29:32.320]  我理得結果
[00:29:32.320 --> 00:29:34.320]  講叢林法則是靠
[00:29:34.320 --> 00:29:37.320]  我不相信有公平、有公義的
[00:29:37.320 --> 00:29:38.320]  弱肉強食的
[00:29:38.320 --> 00:29:40.320]  我贏了就算了
[00:29:40.320 --> 00:29:42.320]  因為這樣的緣故
[00:29:42.320 --> 00:29:45.320]  就用自己的能力保護自己
[00:29:45.320 --> 00:29:47.320]  用自己的能力去鬥
[00:29:47.320 --> 00:29:49.320]  想辦法鬥贏你
[00:29:49.320 --> 00:29:51.320]  這個人世間的智慧
[00:29:51.320 --> 00:29:52.320]  無上帝
[00:29:52.320 --> 00:29:55.320]  甚至我們相信人定成天
[00:29:55.320 --> 00:29:58.320]  但是我們有屬神法則
[00:29:58.320 --> 00:30:01.320]  我們相信這個宇宙有真正的公平
[00:30:01.320 --> 00:30:03.320]  有真正的公義
[00:30:03.320 --> 00:30:04.320]  我們不需要鬥你
[00:30:04.320 --> 00:30:06.320]  我不需要鬥贏你
[00:30:06.320 --> 00:30:09.320]  因為知道上帝是掌管一切
[00:30:09.320 --> 00:30:11.320]  於是我們面對一切不好的東西
[00:30:11.320 --> 00:30:13.320]  賤格的東西
[00:30:13.320 --> 00:30:14.320]  混亂的東西的時候
[00:30:14.320 --> 00:30:16.320]  你需要做的是什麼呢?
[00:30:16.320 --> 00:30:19.320]  我們交給上帝
[00:30:19.320 --> 00:30:21.320]  這個交給上帝的意思就是說
[00:30:21.320 --> 00:30:23.320]  我們相信今天我們遭遇的事情
[00:30:23.320 --> 00:30:26.320]  一定有神的心意
[00:30:26.320 --> 00:30:27.320]  我的問題是
[00:30:27.320 --> 00:30:29.320]  如何迎接神的心意
[00:30:29.320 --> 00:30:30.320]  配合神的心意
[00:30:30.320 --> 00:30:31.320]  我不用贏
[00:30:31.320 --> 00:30:34.320]  我不用強行來逼自己
[00:30:34.320 --> 00:30:37.320]  這是很不同的心態
[00:30:37.320 --> 00:30:39.320]  我做一個比喻
[00:30:39.320 --> 00:30:41.320]  我舉一個例子
[00:30:41.320 --> 00:30:43.320]  在過去這幾年
[00:30:43.320 --> 00:30:45.320]  香港在過去這五六年
[00:30:45.320 --> 00:30:48.320]  香港的變動很厲害
[00:30:48.320 --> 00:30:50.320]  很多的移民潮
[00:30:50.320 --> 00:30:52.320]  或者經歷過社會運動
[00:30:52.320 --> 00:30:54.320]  疫症幾年
[00:30:54.320 --> 00:30:55.320]  移民潮
[00:30:55.320 --> 00:30:58.320]  很多香港的結構都變了
[00:30:58.320 --> 00:31:00.320]  很多教會都變了
[00:31:00.320 --> 00:31:02.320]  我團體很慘
[00:31:02.320 --> 00:31:03.320]  走了一百人
[00:31:03.320 --> 00:31:04.320]  即是五十個家庭
[00:31:04.320 --> 00:31:05.320]  幸好有個底口
[00:31:05.320 --> 00:31:07.320]  三百人走了一百人
[00:31:07.320 --> 00:31:08.320]  仍然有二百人
[00:31:08.320 --> 00:31:09.320]  吃炭狗
[00:31:09.320 --> 00:31:12.320]  如果不是被Eric cut人
[00:31:12.320 --> 00:31:15.320]  (笑聲)
[00:31:15.320 --> 00:31:17.320]  有時我們那段日子
[00:31:17.320 --> 00:31:18.320]  走了一百人的時候
[00:31:18.320 --> 00:31:20.320]  我不知道雅歌走了多少人
[00:31:20.320 --> 00:31:21.320]  差不多吧
[00:31:21.320 --> 00:31:22.320]  差不多吧
[00:31:22.320 --> 00:31:23.320]  比例吧
[00:31:23.320 --> 00:31:24.320]  欣福都沒了
[00:31:24.320 --> 00:31:26.320]  崇拜都
[00:31:26.320 --> 00:31:28.320]  我們不明白為什麼
[00:31:28.320 --> 00:31:30.320]  為什麼這樣的事情
[00:31:30.320 --> 00:31:32.320]  發生在我們身上
[00:31:32.320 --> 00:31:35.320]  後來最近有兩件事
[00:31:35.320 --> 00:31:37.320]  令我是一個提醒的
[00:31:37.320 --> 00:31:39.320]  那時不明白
[00:31:39.320 --> 00:31:42.320]  剛剛前兩個月
[00:31:42.320 --> 00:31:46.320]  有個姐妹跟我分享一個訊息
[00:31:46.320 --> 00:31:47.320]  這個訊息就說
[00:31:47.320 --> 00:31:49.320]  她女兒去了英國Southampton那邊
[00:31:49.320 --> 00:31:50.320]  讀大學
[00:31:50.320 --> 00:31:52.320]  她讀大學的時候
[00:31:52.320 --> 00:31:53.320]  本來女兒在香港
[00:31:53.320 --> 00:31:55.320]  上教會都不想上
[00:31:55.320 --> 00:31:57.320]  甚至都不想上
[00:31:57.320 --> 00:31:59.320]  媽媽逼她上那一種
[00:31:59.320 --> 00:32:01.320]  後來去英國讀大學的時候
[00:32:01.320 --> 00:32:02.320]  你知道
[00:32:02.320 --> 00:32:04.320]  人離鄉賤
[00:32:04.320 --> 00:32:07.320]  找當地的華人教會參加
[00:32:07.320 --> 00:32:09.320]  希望找到一些人幫忙
[00:32:09.320 --> 00:32:12.320]  誰知道她上同一間教會的時候
[00:32:12.320 --> 00:32:15.320]  負責她的導師
[00:32:15.320 --> 00:32:17.320]  是欣福地的弟兄姊妹
[00:32:17.320 --> 00:32:19.320]  移民去英國
[00:32:19.320 --> 00:32:21.320]  但那班弟兄姊妹在英國
[00:32:21.320 --> 00:32:23.320]  有一對夫婦
[00:32:23.320 --> 00:32:28.320]  幫這個大學生適應
[00:32:28.320 --> 00:32:30.320]  甚至牧養她
[00:32:30.320 --> 00:32:31.320]  甚至她的生命
[00:32:31.320 --> 00:32:33.320]  因為欣福地的弟兄姊妹的緣故
[00:32:33.320 --> 00:32:35.320]  生命大大的提升
[00:32:35.320 --> 00:32:38.320]  甚至她重新歸向上帝
[00:32:38.320 --> 00:32:41.320]  重新向上帝面前大發熱心
[00:32:41.320 --> 00:32:42.320]  她說
[00:32:42.320 --> 00:32:43.320]  那時候媽媽就說
[00:32:43.320 --> 00:32:44.320]  感恩
[00:32:44.320 --> 00:32:46.320]  因為弟兄姊妹移民外國
[00:32:46.320 --> 00:32:48.320]  祝福了我女兒
[00:32:48.320 --> 00:32:50.320]  其實我前年去了英國
[00:32:50.320 --> 00:32:51.320]  走了一趟
[00:32:51.320 --> 00:32:52.320]  一個半月
[00:32:52.320 --> 00:32:53.320]  由南去北
[00:32:53.320 --> 00:32:57.320]  由Southampton去到曼城
[00:32:57.320 --> 00:32:59.320]  李密普
[00:32:59.320 --> 00:33:01.320]  他們很多欣福的弟兄姊妹
[00:33:01.320 --> 00:33:03.320]  在那裏發光發熱
[00:33:03.320 --> 00:33:04.320]  帶領敬拜
[00:33:04.320 --> 00:33:05.320]  帶領侍奉
[00:33:05.320 --> 00:33:06.320]  帶領教會
[00:33:06.320 --> 00:33:08.320]  祝福當地很多人
[00:33:08.320 --> 00:33:10.320]  傳很多福音
[00:33:10.320 --> 00:33:12.320]  上帝有他們的心意
[00:33:12.320 --> 00:33:13.320]  第二件事
[00:33:13.320 --> 00:33:14.320]  就是你知道
[00:33:14.320 --> 00:33:15.320]  這幾年
[00:33:15.320 --> 00:33:20.320]  移民最多是中學生和大學生
[00:33:20.320 --> 00:33:21.320]  小學生也多
[00:33:21.320 --> 00:33:23.320]  後來香港很多大學
[00:33:23.320 --> 00:33:26.320]  大學生收不足大學
[00:33:26.320 --> 00:33:27.320]  後來結果是甚麼
[00:33:27.320 --> 00:33:29.320]  香港收不到
[00:33:29.320 --> 00:33:31.320]  收國內的大學生
[00:33:31.320 --> 00:33:33.320]  所以大量國內的青年人
[00:33:33.320 --> 00:33:35.320]  來香港讀大學
[00:33:35.320 --> 00:33:36.320]  很簡單
[00:33:36.320 --> 00:33:38.320]  去香港U附近
[00:33:38.320 --> 00:33:39.320]  吃飯
[00:33:39.320 --> 00:33:40.320]  全部說普通話
[00:33:40.320 --> 00:33:41.320]  又一城
[00:33:41.320 --> 00:33:43.320]  普通話的
[00:33:43.320 --> 00:33:45.320]  很多國內大學生來
[00:33:45.320 --> 00:33:47.320]  最特別的地方
[00:33:47.320 --> 00:33:51.320]  就是我們的普通話侍奉
[00:33:51.320 --> 00:33:54.320]  開了很多廣東話班
[00:33:54.320 --> 00:33:57.320]  或者接待國內大學生班
[00:33:57.320 --> 00:34:00.320]  爆發到不夠導師
[00:34:00.320 --> 00:34:03.320]  拒絕人收生
[00:34:03.320 --> 00:34:05.320]  我們十幾二十年
[00:34:05.320 --> 00:34:07.320]  我們常說國內宣教
[00:34:07.320 --> 00:34:08.320]  國內宣教
[00:34:08.320 --> 00:34:09.320]  現在用甚麼
[00:34:09.320 --> 00:34:12.320]  因為宋上輩宣教
[00:34:12.320 --> 00:34:13.320]  很多人
[00:34:13.320 --> 00:34:15.320]  很多大學生來到香港
[00:34:15.320 --> 00:34:17.320]  他們第一次聽到福音
[00:34:17.320 --> 00:34:18.320]  第一次來參觀恩福
[00:34:18.320 --> 00:34:22.320]  第一次見到十字架
[00:34:22.320 --> 00:34:24.320]  我不知道上帝的心意如何
[00:34:24.320 --> 00:34:25.320]  我們常說
[00:34:25.320 --> 00:34:27.320]  我們要把中國基督教
[00:34:27.320 --> 00:34:30.320]  上帝就做了一個場景給你
[00:34:30.320 --> 00:34:32.320]  有時很多事我不明白
