
[00:00:00.000 --> 00:00:03.000]  (記者) 各位早安
[00:20:56.000 --> 00:21:01.000]  就好像將他們自己帶近上帝一樣
[00:21:01.000 --> 00:21:05.000]  回眸是一個不足以讓上帝居住的地方
[00:21:05.000 --> 00:21:10.000]  但是上帝是選擇透過回眸和人去接近
[00:21:10.000 --> 00:21:14.000]  而當人將這些禮物帶到上帝面前的時候
[00:21:14.000 --> 00:21:19.000]  是讓這班人更加和上帝親近
[00:21:19.000 --> 00:21:23.000]  我覺得這個意思是我們今天在奉獻當中
[00:21:23.000 --> 00:21:29.000]  需要盡心一層去思考和實踐的意思
[00:21:29.000 --> 00:21:31.000]  原來當我們今天
[00:21:31.000 --> 00:21:35.000]  我們向上帝作出每一個甘心樂意的呈獻
[00:21:35.000 --> 00:21:41.000]  都是讓我們和神有一個更加親密的關係
[00:21:41.000 --> 00:21:45.000]  所以我們每一個星期日回到崇拜
[00:21:45.000 --> 00:21:47.000]  無論在奉獻的環節
[00:21:47.000 --> 00:21:51.000]  或者在聽道或敬拜的環節
[00:21:51.000 --> 00:21:54.000]  我們每一個對上帝的呈獻
[00:21:54.000 --> 00:21:58.000]  都是讓我們和上帝更加親近
[00:21:58.000 --> 00:22:03.000]  更加緊密的連結的一個行動
[00:22:03.000 --> 00:22:05.000]  今天我們在座的弟兄姊妹
[00:22:05.000 --> 00:22:09.000]  我們都可能參與了第四子堂的崇拜
[00:22:09.000 --> 00:22:13.000]  我們都可能對第四子堂
[00:22:13.000 --> 00:22:16.000]  未來的工作或服事都有一個負擔
[00:22:16.000 --> 00:22:19.000]  或者有一個想法在裏面
[00:22:19.000 --> 00:22:23.000]  而你們可能心裏都向上帝禱告
[00:22:23.000 --> 00:22:28.000]  「神啊,你可以讓我在第四子堂裏面怎樣去服事?」
[00:22:28.000 --> 00:22:32.000]  相信這個呈獻是上帝閱立
[00:22:32.000 --> 00:22:34.000]  亦都是透過這個呈獻
[00:22:34.000 --> 00:22:44.000]  讓我們和上帝的心意和使命更加接近的一個呈獻
[00:22:44.000 --> 00:22:47.000]  我們進入經文第二部分
[00:22:47.000 --> 00:22:49.000]  最後的呈獻是怎樣的呢?
[00:22:49.000 --> 00:22:52.000]  我們看到經文裏面提到
[00:22:52.000 --> 00:22:55.000]  這個呈獻是一個有規矩的呈獻
[00:22:55.000 --> 00:22:58.000]  亦都是一個有始有終的呈獻
[00:22:58.000 --> 00:23:02.000]  我們一起去重讀兩段經文
[00:23:02.000 --> 00:23:08.000]  我今天選了第八章的5到13節和23到26節
[00:23:08.000 --> 00:23:10.000]  我們一起讀吧
[00:23:10.000 --> 00:23:12.000]  「耶和華吩咐摩西說:
[00:23:12.000 --> 00:23:17.000]  你要從以色列人中選出利美人來,潔淨他們。
[00:23:17.000 --> 00:23:20.000]  你要這樣做來潔淨他們,
[00:23:20.000 --> 00:23:24.000]  要用潔淨的水彈在他們身上,
[00:23:24.000 --> 00:23:31.000]  又叫他們用剃刀剃刮全身,洗淨衣服,潔淨自己。
[00:23:31.000 --> 00:23:34.000]  然後他們要取一頭公牛毒,
[00:23:34.000 --> 00:23:37.000]  以及銅獻的掃祭,
[00:23:37.000 --> 00:23:40.000]  就是調油的細面。
[00:23:40.000 --> 00:23:44.000]  你要另取一頭公牛毒作贖罪祭。
[00:23:44.000 --> 00:23:47.000]  你要帶利美人到會幕前,
[00:23:47.000 --> 00:23:50.000]  並且要召集以色列傳媒眾。
[00:23:50.000 --> 00:23:54.000]  你要把利美人帶到耶和華面前,
[00:23:54.000 --> 00:23:57.000]  以色列人要為利美人按手,
[00:23:57.000 --> 00:24:03.000]  阿倫要從以色列人中將利美人奉獻在耶和華面前,
[00:24:03.000 --> 00:24:07.000]  作為瑤祭,使他們侍奉耶和華。
[00:24:07.000 --> 00:24:12.000]  利美人要按手在那兩頭牛的頭上,
[00:24:12.000 --> 00:24:15.000]  你要將一頭作贖罪祭,
[00:24:15.000 --> 00:24:20.000]  一頭作梵祭,獻給耶和華,為利美人贖罪。
[00:24:20.000 --> 00:24:25.000]  你也要使利美人站在阿倫和他兒子面前,
[00:24:25.000 --> 00:24:30.000]  將他們奉獻給耶和華,作為瑤祭。
[00:24:30.000 --> 00:24:31.000]  23節
[00:24:31.000 --> 00:24:33.000]  耶和華吩咐摩西說:
[00:24:33.000 --> 00:24:40.000]  「這是有關利美人的,25歲以上的人都要傳來任職,
[00:24:40.000 --> 00:24:42.000]  在會幕裡侍奉,
[00:24:42.000 --> 00:24:47.000]  到了50歲,他們就要從侍奉的工作中退休,
[00:24:47.000 --> 00:24:53.000]  不再侍奉,只可在會幕裡輔助他們的弟兄盡責,
[00:24:53.000 --> 00:24:56.000]  他們自己不再侍奉了。」
[00:24:56.000 --> 00:25:01.000]  關於利美人的職責,你要向他們這樣做。
[00:25:01.000 --> 00:25:08.000]  第八章裡,我們看到是說到另一個群體的結成過程,
[00:25:08.000 --> 00:25:11.000]  這群人是利美人。
[00:25:11.000 --> 00:25:15.000]  第七章其實用了很多篇幅,
[00:25:15.000 --> 00:25:20.000]  說到以色列的領袖送上帝給禮物,
[00:25:20.000 --> 00:25:28.000]  我們看到他們獻的禮物,其實種類和數量都是一樣的,
[00:25:28.000 --> 00:25:38.000]  分別是一個銀盤,一個銀碗,一個像碟的物體,
[00:25:38.000 --> 00:25:43.000]  一隻公牛獨,一隻公綿羊,一隻一歲的小公羊,
[00:25:43.000 --> 00:25:51.000]  一隻公山羊,兩隻公牛,五隻公綿羊,五隻公山羊,五隻一歲的小公羊。
[00:25:51.000 --> 00:25:54.000]  這些物品為什麼要獻這麼多生畜?
[00:25:54.000 --> 00:25:58.000]  其實很簡單,這些將來是用來獻祭用的。
[00:25:58.000 --> 00:26:04.000]  我們看到12個支派獻的物品和這些生畜都是一樣的,
[00:26:04.000 --> 00:26:07.000]  數量和種類都是一樣,只是乘12。
[00:26:07.000 --> 00:26:12.000]  但是你想想乘12加起來的數量其實是很多的,
[00:26:12.000 --> 00:26:18.000]  所以他們會幕升起,祭壇開始運作的時候,
[00:26:18.000 --> 00:26:22.000]  需要大量的生畜作為獻祭。
[00:26:22.000 --> 00:26:29.000]  12支派的領袖帶頭做了這個奉獻,為會幕的獻祭作出準備。
[00:26:29.000 --> 00:26:35.000]  而在經文第7章最後一節,這樣說到,我們一起讀,好嗎?
[00:26:35.000 --> 00:26:42.000]  「摩西進會幕要與耶和華說話的時候,聽見法桂的櫃蓋以上,
[00:26:42.000 --> 00:26:49.000]  而基路伯中間有對他說話的聲音,耶和華向他說話。」
[00:26:49.000 --> 00:26:55.000]  文宿第7章最後,當說完所有的送禮物之後,
[00:26:55.000 --> 00:27:00.000]  我們看到經文很特別的描述,摩西進到會幕,就怎樣?
[00:27:00.000 --> 00:27:06.000]  摩西和耶和華說話,以前摩西和耶和華說話是否需要進入會幕?
[00:27:06.000 --> 00:27:12.000]  不需要,但是這一刻,摩西進入會幕,耶和華跟他說話,
[00:27:12.000 --> 00:27:18.000]  即是說,其實上帝已經準備好這個地方,
[00:27:18.000 --> 00:27:23.000]  是將會透過會幕與以色列人溝通的一個地方。
[00:27:23.000 --> 00:27:29.000]  而這個法桂櫃蓋上,基督教的柏中間有對他說話的聲音,
[00:27:29.000 --> 00:27:35.000]  即是表示第七章整個送禮的過程,上帝已經收貨了,
[00:27:35.000 --> 00:27:46.000]  即是十二支派送的禮物,足以將來在會幕裡的運作可以應用了,可以用得到。
[00:27:46.000 --> 00:27:51.000]  亦表示這個地方將會是上帝與他們說話的地方。
[00:27:51.000 --> 00:27:57.000]  而第八章開始的幾節,是上帝吩咐摩西在會幕裡做什麼呢?
[00:27:57.000 --> 00:28:04.000]  就是要點燈,當中用到的燈台是按照上帝的吩咐,用金去做。
[00:28:04.000 --> 00:28:09.000]  而金燈台在會幕裡,其實不單單是照明的功能,
[00:28:09.000 --> 00:28:14.000]  而是金燈台代表上帝的同在的意思。
[00:28:14.000 --> 00:28:18.000]  而當這些物品,這些祭身都預備好了,
[00:28:18.000 --> 00:28:25.000]  接著要處理什麼呢?就是要負責獻祭工作的利美人。
[00:28:25.000 --> 00:28:29.000]  第八章就用了很多篇幅,就說到關於利美人。
[00:28:29.000 --> 00:28:35.000]  第八章第六至七節,很仔細記錄整個潔淨利美人的過程,
[00:28:35.000 --> 00:28:43.000]  包括要用隨序水,去灑在他們的身上,用剃刀去刮掉他們全身的毛,
[00:28:43.000 --> 00:28:48.000]  要洗淨衣服,都頗多的步驟。
[00:28:48.000 --> 00:28:54.000]  之後第八至十二節,就說到他們要獻祭,要獻什麼祭呢?
[00:28:54.000 --> 00:28:57.000]  要獻掃祭和贖罪祭。
[00:28:57.000 --> 00:29:01.000]  之後我們都看到有一個很特別的安排,
[00:29:01.000 --> 00:29:06.000]  就是要將這些利美人帶到會幕的面前,
[00:29:06.000 --> 00:29:10.000]  並且招敘整個以色列的會眾,怎樣呢?
[00:29:10.000 --> 00:29:13.000]  按手在他們的頭上。
[00:29:13.000 --> 00:29:20.000]  這個行動就是表示整體以色列人,將利美人獻給上帝,
[00:29:20.000 --> 00:29:27.000]  而利美人將會代表這些以色列人在會幕工作。
[00:29:27.000 --> 00:29:30.000]  大家有沒有去過一些猜顯例?
[00:29:30.000 --> 00:29:33.000]  即是宣教士的猜顯例有沒有去過?
[00:29:33.000 --> 00:29:39.000]  或者一些猜顯例,猜顯例通常是怎樣的?
[00:29:39.000 --> 00:29:43.000]  通常是按手的,我們將來可能都有猜顯例,
[00:29:43.000 --> 00:29:45.000]  因為第四子堂都有猜顯例。
[00:29:45.000 --> 00:29:47.000]  其實按手的意思是什麼呢?
[00:29:47.000 --> 00:29:52.000]  其實按手的意思不是將一些特殊的能力放在那個人身上,
[00:29:52.000 --> 00:29:54.000]  沒有這個意思的。
[00:29:54.000 --> 00:29:58.000]  其實按手的意思就是這個人代表一個會眾,
[00:29:58.000 --> 00:30:02.000]  去到將這個人去到猜派出去。
[00:30:02.000 --> 00:30:05.000]  所以將來第四子堂有猜顯例的時候,
[00:30:05.000 --> 00:30:07.000]  其實就是一個這樣的意思,
[00:30:07.000 --> 00:30:13.000]  就是猜顯我們一個群體,代表著恩福堂去到北區裡面去直堂。
[00:30:13.000 --> 00:30:19.000]  其實舊約裡面這個傳統是和今天的猜顯例的意思是一致的。
[00:30:19.000 --> 00:30:23.000]  利美人不是特別神聖,而是這班人被神揀選,
[00:30:23.000 --> 00:30:28.000]  代表以色列人在會幕裡面工作這樣的意思。
[00:30:28.000 --> 00:30:33.000]  而當這個潔淨利美人的過程圓滿結束之後,
[00:30:33.000 --> 00:30:42.000]  接著我們就見到這個利美人就可以開始去到會幕裡面去服侍。
[00:30:42.000 --> 00:30:46.000]  我們見到整個過程裡面是很有條理,
[00:30:46.000 --> 00:30:48.000]  也都是很有規矩的,
[00:30:48.000 --> 00:30:53.000]  當中是沒有任何一刻是很草率或者很輕忽地去做。
[00:30:53.000 --> 00:30:58.000]  這些經文對我們今天的基督徒好像是一些很軟的東西,
[00:30:58.000 --> 00:31:02.000]  我們今天也不需要遵守這些規則,
[00:31:02.000 --> 00:31:06.000]  但是其中賦予給我們屬靈的原則,
[00:31:06.000 --> 00:31:13.000]  到今天我們仍然需要去應用在信仰群體裡面。
[00:31:13.000 --> 00:31:18.000]  利美人被揀選服侍和猜派是怎樣的呢?
[00:31:18.000 --> 00:31:21.000]  是代表著整個以色列人的群體,
[00:31:21.000 --> 00:31:24.000]  他們是有群體的印證,
[00:31:24.000 --> 00:31:26.000]  他們有份參與這個過程,
[00:31:26.000 --> 00:31:31.000]  背後代表著這班人不是單獨去侍奉神,
[00:31:31.000 --> 00:31:34.000]  而是代表著整個以色列人。
[00:31:34.000 --> 00:31:38.000]  不單止是利美人歸於神和屬於神,
[00:31:38.000 --> 00:31:44.000]  而是整個以色列人的群體都是歸於神和屬於神。
[00:31:44.000 --> 00:31:47.000]  利美人只是一個代表的角色,
[00:31:47.000 --> 00:31:50.000]  專心去辦理會幕裡面的工作。
[00:31:50.000 --> 00:31:56.000]  親愛的弟兄姊妹,你們同樣都是歸於神和屬於神。
[00:31:56.000 --> 00:32:00.000]  大家如果記得在羅馬書十二章一到二節怎樣說,
[00:32:00.000 --> 00:32:03.000]  我們是一班已經把身體獻上,
[00:32:03.000 --> 00:32:07.000]  當作活祭,是聖潔的,是神所喜悅的,
[00:32:07.000 --> 00:32:11.000]  你們如此侍奉也是理所當然。
[00:32:11.000 --> 00:32:16.000]  其實我們這個群體已經是屬於神和歸於神,
[00:32:16.000 --> 00:32:21.000]  是神喜悅的,而我們這樣侍奉神是理所當然。
[00:32:21.000 --> 00:32:26.000]  所以我們北區第四子堂的直堂工作,
[00:32:26.000 --> 00:32:34.000]  你們有份參與其中,其實不單單是我們的目者,
[00:32:34.000 --> 00:32:38.000]  或者核心成員去做所有的事。
[00:32:38.000 --> 00:32:41.000]  如果沒有你們的回應,沒有你們的參與的話,
[00:32:41.000 --> 00:32:46.000]  其實整件事就會失去了焦點,
[00:32:46.000 --> 00:32:51.000]  以及失去了裡面一些很重要的屬靈的意見。
[00:32:51.000 --> 00:32:53.000]  當然有些時候我們在直堂的時候,
[00:32:53.000 --> 00:32:57.000]  很多時候都說當然是帶領目者走在前面,
[00:32:57.000 --> 00:33:02.000]  這個一定是,但是目者不是他們單打獨鬥,
[00:33:02.000 --> 00:33:09.000]  不是核心單打獨鬥,而是整個群體在背後成為支持,
[00:33:09.000 --> 00:33:12.000]  是每一個人都有份願意回應和參與,
[00:33:12.000 --> 00:33:16.000]  這件事才是神所喜悅的事。
[00:33:16.000 --> 00:33:20.000]  如果只是一兩個人做,或者個別的人很投入去做,
[00:33:20.000 --> 00:33:23.000]  這件事就不是上帝的心意,
[00:33:23.000 --> 00:33:26.000]  因為上帝從舊約裡面我們看到,
[00:33:26.000 --> 00:33:30.000]  到今天都是一個很重視群體的上帝,
[00:33:30.000 --> 00:33:36.000]  這是一個很重要的屬靈原則,特別是在我們的侍奉裡面。
[00:33:36.000 --> 00:33:41.000]  最尾的呈獻不是單純建基於一種責任上,
[00:33:41.000 --> 00:33:46.000]  而是建基於一種對上帝的一種信服上,
[00:33:46.000 --> 00:33:50.000]  按上帝所定的原則為神去擺上,
[00:33:50.000 --> 00:33:53.000]  這個就是最尾的呈獻。
[00:33:53.000 --> 00:34:00.000]  而經文特別提到利美人的職責不是無了期的,
[00:34:00.000 --> 00:34:03.000]  我們看到經文裡面提到利美人是怎樣,
[00:34:03.000 --> 00:34:05.000]  我們再讀一次這段經文,
[00:34:05.000 --> 00:34:07.000]  耶和華吩咐摩西說,
[00:34:07.000 --> 00:34:13.000]  這是有關利美人的二十五歲以上的人都要前來任職,
[00:34:13.000 --> 00:34:15.000]  在會幕裡侍奉,
[00:34:15.000 --> 00:34:20.000]  到了五十歲,他們就要從侍奉的工作中退休,
[00:34:20.000 --> 00:34:26.000]  不再侍奉,只可在會幕裡輔助他們的弟兄盡責,
[00:34:26.000 --> 00:34:29.000]  他們自己不再侍奉了,
[00:34:29.000 --> 00:34:33.000]  關於利美人的職責,你要向他們這樣做。
[00:34:33.000 --> 00:34:37.000]  我們看到利美人的職責是有限期的,
[00:34:37.000 --> 00:34:39.000]  如果大家心水清,
[00:34:39.000 --> 00:34:43.000]  這裡的經文形容利美人是多少歲開始任職,
[00:34:43.000 --> 00:34:45.000]  是二十五歲,
[00:34:45.000 --> 00:34:52.000]  但我們看到文掃記的第四章有少許不同,
[00:34:52.000 --> 00:34:56.000]  文掃記第四章三節和第四十七節,
[00:34:56.000 --> 00:34:58.000]  是說這班利美人是多少歲開始,
[00:34:58.000 --> 00:35:02.000]  是三十歲到五十歲,並不是二十五歲,
[00:35:02.000 --> 00:35:06.000]  是三十歲到五十歲去到任職,在會幕裡侍奉,
[00:35:06.000 --> 00:35:08.000]  究竟為什麼有這個出入呢?
[00:35:08.000 --> 00:35:14.000]  其實這個出入是因為文掃記第四章和第八章的記載,
[00:35:14.000 --> 00:35:17.000]  目的是有不同的,
[00:35:17.000 --> 00:35:23.000]  文掃記第三到第四章是數點利美人在會幕裡侍奉,
[00:35:23.000 --> 00:35:26.000]  是以三十歲作為下限,
[00:35:26.000 --> 00:35:30.000]  而第八章的重點是利美人已經被按立,
[00:35:30.000 --> 00:35:32.000]  被潔淨,被分別為姓,
[00:35:32.000 --> 00:35:35.000]  以二十五歲為下限,
[00:35:35.000 --> 00:35:39.000]  即是說她中間有五年是做什麼?
[00:35:39.000 --> 00:35:41.000]  是有五年學習,
[00:35:41.000 --> 00:35:48.000]  有五年時間預備自己正式去做這個在會幕裡侍奉,
[00:35:48.000 --> 00:35:50.000]  相差了五年,
[00:35:50.000 --> 00:35:57.000]  這五年其實利美人要不斷去經歷第八章的潔淨過程,
[00:35:57.000 --> 00:36:00.000]  不斷在當中學習如何侍奉神,
[00:36:00.000 --> 00:36:05.000]  這是執行耶和華的工作很特別的地方,
[00:36:05.000 --> 00:36:09.000]  而利美人在會幕裡侍奉又到多少歲?
[00:36:09.000 --> 00:36:10.000]  五十歲,
[00:36:10.000 --> 00:36:15.000]  即是他們不是永續的,不是一做就做一輩子,
[00:36:15.000 --> 00:36:20.000]  經文不是說利美人在五十歲就停止所有侍奉,
[00:36:20.000 --> 00:36:23.000]  她只不過不再在會幕裡侍奉,
[00:36:23.000 --> 00:36:30.000]  但這班利美人是運用他們過去多年的經驗和品格,
[00:36:30.000 --> 00:36:35.000]  去建立將來要在會幕裡侍奉的人,
[00:36:35.000 --> 00:36:37.000]  親愛的弟兄姊妹,
[00:36:37.000 --> 00:36:39.000]  最後呈獻給上帝是怎樣呢?
[00:36:39.000 --> 00:36:42.000]  是一個有始有終的侍奉,
[00:36:42.000 --> 00:36:47.000]  今日我們侍奉有很多時候都會有些問題,
[00:36:47.000 --> 00:36:49.000]  就是出於一時的感動,
[00:36:49.000 --> 00:36:50.000]  一時感動,
[00:36:50.000 --> 00:36:53.000]  哇,神真的很感動我,
[00:36:53.000 --> 00:36:57.000]  但做不夠一段時間就有很多困難,
[00:36:57.000 --> 00:36:59.000]  或者覺得有很多問題,
[00:36:59.000 --> 00:37:02.000]  或者遇到很多人際關係的問題,
[00:37:02.000 --> 00:37:07.000]  我們做牧者都會和弟兄姊妹傾談很多,
[00:37:07.000 --> 00:37:10.000]  都是因為這些原因就離開了侍奉,
[00:37:10.000 --> 00:37:13.000]  或者放棄了當初有感動的侍奉,
[00:37:13.000 --> 00:37:16.000]  但我覺得向上帝的侍奉,
[00:37:16.000 --> 00:37:19.000]  最後呈獻是一種怎樣的侍奉呢?
[00:37:19.000 --> 00:37:22.000]  是否真的能夠有始有終的侍奉,
[00:37:22.000 --> 00:37:27.000]  意思不是單單說日子的限期上,
[00:37:27.000 --> 00:37:29.000]  日子的限期上,
[00:37:29.000 --> 00:37:32.000]  其實某些侍奉崗位都真的要有任期,
[00:37:32.000 --> 00:37:34.000]  和上落車的機制,
[00:37:34.000 --> 00:37:36.000]  一方面是避免濫權,
[00:37:36.000 --> 00:37:39.000]  另一方面是能夠達至全城,
[00:37:39.000 --> 00:37:42.000]  令到侍奉生生不息,
[00:37:42.000 --> 00:37:44.000]  有始有終的侍奉的意思,
[00:37:44.000 --> 00:37:46.000]  不單只是任期上,
[00:37:46.000 --> 00:37:50.000]  而在侍奉上我們要不斷更新自己,
[00:37:50.000 --> 00:37:51.000]  裝備自己,
[00:37:51.000 --> 00:37:53.000]  而那個更新和裝備,
[00:37:53.000 --> 00:37:55.000]  不是一些硬件上,
[00:37:55.000 --> 00:37:58.000]  而是我們品格上的操練,
[00:37:58.000 --> 00:38:00.000]  利美人的侍奉在會幕裏面,
[00:38:00.000 --> 00:38:02.000]  其實他們都是不斷重複一些工作,
[00:38:02.000 --> 00:38:04.000]  就是獻祭工作,
[00:38:04.000 --> 00:38:05.000]  但這班利美人,
[00:38:05.000 --> 00:38:08.000]  他們的生命是否一班在上帝眼中,
[00:38:08.000 --> 00:38:11.000]  被分別為性的一個生命呢?
[00:38:11.000 --> 00:38:13.000]  這個才是最重要,
[00:38:13.000 --> 00:38:16.000]  因為生命的一個傳承,
[00:38:16.000 --> 00:38:20.000]  在這班利美人的侍奉裏面,
[00:38:20.000 --> 00:38:23.000]  是非常重要的一個傳承,
[00:38:23.000 --> 00:38:28.000]  我自己是2000年回應神的呼召,
[00:38:28.000 --> 00:38:30.000]  2000年回應神,
[00:38:30.000 --> 00:38:33.000]  然後獻身讀神學裝備,
[00:38:33.000 --> 00:38:38.000]  2003年正式踏入工場侍奉,
[00:38:38.000 --> 00:38:41.000]  其實已經20年了,
[00:38:41.000 --> 00:38:43.000]  20年有多了,
[00:38:43.000 --> 00:38:45.000]  如果按利美人的條例,
[00:38:45.000 --> 00:38:47.000]  其實我應該可以下班了,
[00:38:47.000 --> 00:38:49.000]  我可以退下來,
[00:38:49.000 --> 00:38:51.000]  不再做了,
[00:38:51.000 --> 00:38:53.000]  但其實我越侍奉,
[00:38:53.000 --> 00:38:57.000]  越發覺自己在使命,
[00:38:57.000 --> 00:38:58.000]  或者生命裏面,
[00:38:58.000 --> 00:39:03.000]  其實仍然都需要更新和改變,
[00:39:03.000 --> 00:39:05.000]  可能20年的侍奉,
[00:39:05.000 --> 00:39:07.000]  我掌握了一些東西,
[00:39:07.000 --> 00:39:10.000]  特別是一些技巧上的東西,
[00:39:10.000 --> 00:39:12.000]  但我自己知道,
[00:39:12.000 --> 00:39:14.000]  我的侍奉在使命上,
[00:39:14.000 --> 00:39:16.000]  在生命和品格上,
[00:39:16.000 --> 00:39:19.000]  我仍然有一個很大的空間,
[00:39:19.000 --> 00:39:23.000]  需要上帝去更新和改變我,
[00:39:23.000 --> 00:39:28.000]  今日我和二妹牧師選擇去承擔另一個使命,
[00:39:28.000 --> 00:39:30.000]  其實我們都有這方面的考慮,
[00:39:30.000 --> 00:39:33.000]  因為按我們侍奉的年資,
[00:39:33.000 --> 00:39:34.000]  其實在恩福堂,
[00:39:34.000 --> 00:39:36.000]  我們都有發揮的空間,
[00:39:36.000 --> 00:39:38.000]  亦都有一些空間,
[00:39:38.000 --> 00:39:42.000]  可以和一些比較新的童工,
[00:39:42.000 --> 00:39:44.000]  去到,
[00:39:44.000 --> 00:39:45.000]  去到,
[00:39:45.000 --> 00:39:46.000]  不要說輔助,
[00:39:46.000 --> 00:39:47.000]  和他們同行,
[00:39:47.000 --> 00:39:49.000]  其實我們都有這些空間,
[00:39:49.000 --> 00:39:52.000]  但我們為何選擇去籍堂呢?
[00:39:52.000 --> 00:39:54.000]  其實這是一個更大的跨越,
[00:39:54.000 --> 00:39:55.000]  對我們來說,
[00:39:55.000 --> 00:39:57.000]  但我們看到一樣東西很重要,
[00:39:57.000 --> 00:40:00.000]  就是如果我們繼續留在牧堂,
[00:40:00.000 --> 00:40:02.000]  對我們個人生命的鍛鍊,
[00:40:02.000 --> 00:40:05.000]  相對比起去一個籍堂,
[00:40:05.000 --> 00:40:07.000]  開展一個籍堂,
[00:40:07.000 --> 00:40:09.000]  是沒有那麼大的跨越,
[00:40:09.000 --> 00:40:12.000]  所以我們最後選擇了去回應一個,
[00:40:12.000 --> 00:40:16.000]  更加具挑戰或者困難的使命,
[00:40:16.000 --> 00:40:19.000]  就是我們很想透過對上帝的呈獻,
[00:40:19.000 --> 00:40:21.000]  這種回應,
[00:40:21.000 --> 00:40:23.000]  我們的生命更多去經歷神,
[00:40:23.000 --> 00:40:26.000]  我們自己的生命更加能夠成長,
[00:40:26.000 --> 00:40:27.000]  更加能夠成熟,
[00:40:27.000 --> 00:40:29.000]  以致將來的時間,
[00:40:29.000 --> 00:40:32.000]  可以更加鼓勵到更加多人,
[00:40:32.000 --> 00:40:34.000]  去侍奉上帝,
[00:40:34.000 --> 00:40:37.000]  而我們深信這種對神的呈獻,
[00:40:37.000 --> 00:40:39.000]  是一種上帝喜悅,
[00:40:39.000 --> 00:40:42.000]  亦都是一種美的呈獻,
[00:40:42.000 --> 00:40:45.000]  在最後分享一段,
[00:40:45.000 --> 00:40:47.000]  在這本書我看到一段說話,
[00:40:47.000 --> 00:40:48.000]  我覺得很好,
[00:40:48.000 --> 00:40:50.000]  這個是Eugene Peterson,
[00:40:50.000 --> 00:40:51.000]  畢特生,
[00:40:51.000 --> 00:40:55.000]  一位已故美國的基督教靈修學者,
[00:40:55.000 --> 00:40:57.000]  一位作家,
[00:40:57.000 --> 00:40:59.000]  他在一本書裏面叫做,
[00:40:59.000 --> 00:41:03.000]  「顛覆文化的牧養之道」裏面這樣說道,
[00:41:03.000 --> 00:41:05.000]  他說在基督裏面的生命,
[00:41:05.000 --> 00:41:07.000]  是沒有高低之分的,
[00:41:07.000 --> 00:41:09.000]  有的只是日復日,
[00:41:09.000 --> 00:41:10.000]  這樣去跟隨耶穌,
[00:41:10.000 --> 00:41:11.000]  馴服祂,
[00:41:11.000 --> 00:41:14.000]  和罪和罪人去搏鬥,
[00:41:14.000 --> 00:41:16.000]  包括自己,
[00:41:16.000 --> 00:41:19.000]  享受恩典和復活的驚喜,
[00:41:19.000 --> 00:41:21.000]  他說他想的是甚麼呢?
[00:41:21.000 --> 00:41:23.000]  靈性和牧養,
[00:41:23.000 --> 00:41:26.000]  永遠都是因地而異的,
[00:41:26.000 --> 00:41:27.000]  有它的獨特性,
[00:41:27.000 --> 00:41:30.000]  永遠都在特定的條件下發生,
[00:41:30.000 --> 00:41:33.000]  我們面對不是一套真理,
[00:41:33.000 --> 00:41:35.000]  一些抽象的觀念,
[00:41:35.000 --> 00:41:36.000]  或者通則,
[00:41:36.000 --> 00:41:39.000]  我更加想分享這個部分的字,
[00:41:39.000 --> 00:41:42.000]  他說我們面對是從心發出,
[00:41:42.000 --> 00:41:45.000]  慢慢養成的習慣,
[00:41:45.000 --> 00:41:47.000]  和一份的決心,
[00:41:47.000 --> 00:41:51.000]  要效法在加利利和耶路撒冷的耶穌,
[00:41:51.000 --> 00:41:53.000]  在羅馬的保羅,
[00:41:53.000 --> 00:41:55.000]  在以弗所的提摩泰,
[00:41:55.000 --> 00:41:57.000]  和在克里特的提多,
[00:41:57.000 --> 00:42:00.000]  將自己沉浸在自己的地方,
[00:42:00.000 --> 00:42:02.000]  自己的城市,
[00:42:02.000 --> 00:42:04.000]  和自己的回眾裏面,
[00:42:04.000 --> 00:42:06.000]  我覺得最後這段說話,
[00:42:06.000 --> 00:42:10.000]  給我自己很深刻的反思和感動,
[00:42:10.000 --> 00:42:15.000]  他說我們需要面對的是從心發出,
[00:42:15.000 --> 00:42:17.000]  慢慢養成的習慣,
[00:42:17.000 --> 00:42:19.000]  和一份的決心,
[00:42:19.000 --> 00:42:22.000]  我覺得這三樣東西,
[00:42:22.000 --> 00:42:24.000]  今天我們每一個弟兄姊妹,
[00:42:24.000 --> 00:42:25.000]  仍然都要學習,
[00:42:25.000 --> 00:42:28.000]  特別是在我們侍奉的路上,
[00:42:28.000 --> 00:42:32.000]  我們要侍奉得更加是從心發出,
[00:42:32.000 --> 00:42:34.000]  更加能夠成為我們生命裏面,
[00:42:34.000 --> 00:42:36.000]  一個恆常的習慣,
[00:42:36.000 --> 00:42:40.000]  而且這個背後反映著我們一份的決心,
[00:42:40.000 --> 00:42:43.000]  這個決心是對上帝的一種回應,
[00:42:43.000 --> 00:42:45.000]  他愛的回應,
[00:42:45.000 --> 00:42:50.000]  他在設定我們的城市裏面,
[00:42:50.000 --> 00:42:52.000]  將來可能是北區,
[00:42:52.000 --> 00:42:54.000]  在一些真實的關係裏面,
[00:42:54.000 --> 00:42:57.000]  能夠效法主和眾聖徒的榜樣,
[00:42:57.000 --> 00:43:00.000]  將生命呈獻給上帝,
[00:43:00.000 --> 00:43:03.000]  相信這個是最後的呈獻,
[00:43:03.000 --> 00:43:05.000]  親愛的弟兄姊妹,
