
[00:00:00.000 --> 00:00:04.320]  今年是教會五年計劃裏面的主題
[00:19:59.480 --> 00:20:00.480]  有啊 有啊
[00:20:00.480 --> 00:20:02.480]  有沒有人聽過?
[00:20:02.480 --> 00:20:03.480]  是 有
[00:20:03.480 --> 00:20:05.480]  但是不是很多
[00:20:05.480 --> 00:20:08.480]  她去年來過恩福的
[00:20:08.480 --> 00:20:10.480]  在播道神學院主辦的
[00:20:10.480 --> 00:20:13.480]  「行在社區的福音培靈會」裡邊
[00:20:13.480 --> 00:20:16.480]  她是做勸勉的
[00:20:16.480 --> 00:20:19.480]  她是教會的主任牧師
[00:20:19.480 --> 00:20:22.480]  過往這間教會也是中產的教會
[00:20:22.480 --> 00:20:27.480]  但是他們在領受無牆無層這個異象之後
[00:20:27.480 --> 00:20:30.480]  就開始進入基層群體
[00:20:30.480 --> 00:20:34.480]  照顧關心他們的身心、社靈的整體需要
[00:20:34.480 --> 00:20:36.480]  無牆無層
[00:20:36.480 --> 00:20:38.480]  即是階層的層
[00:20:38.480 --> 00:20:42.480]  是她從上帝所領受的概念
[00:20:42.480 --> 00:20:46.480]  無牆是指信徒可以走出四面牆外
[00:20:46.480 --> 00:20:48.480]  進入人群裡邊
[00:20:48.480 --> 00:20:53.480]  而街坊也可以隨時走進這四面牆裡邊
[00:20:53.480 --> 00:20:58.480]  而無層是指教會成員和來到教會的街坊
[00:20:58.480 --> 00:21:00.480]  是不分階層的
[00:21:00.480 --> 00:21:04.480]  有中產信徒、有露宿者、有香港人
[00:21:04.480 --> 00:21:08.480]  有印度人、越南人、尼泊爾人
[00:21:08.480 --> 00:21:12.480]  也有基層街坊、有學習困難的小朋友
[00:21:12.480 --> 00:21:14.480]  也有一些十方的婆婆
[00:21:14.480 --> 00:21:17.480]  也有政府的高層
[00:21:17.480 --> 00:21:20.480]  如果我們其中的心態改變
[00:21:20.480 --> 00:21:24.480]  是拆毀中間所阻隔的隔閡
[00:21:24.480 --> 00:21:28.480]  可能這個無牆無層的概念
[00:21:28.480 --> 00:21:31.480]  都是我們因福參與社會關係的弟兄姊妹
[00:21:31.480 --> 00:21:34.480]  可以探索的方向
[00:21:34.480 --> 00:21:36.480]  在街坊信主之後
[00:21:36.480 --> 00:21:39.480]  其實我們不一定要帶他們回來因福
[00:21:39.480 --> 00:21:42.480]  而不一定在這裡聚會成長
[00:21:42.480 --> 00:21:44.480]  我們可以用珠本的智慧、種子
[00:21:44.480 --> 00:21:47.480]  我們要帶他們去神面前
[00:21:47.480 --> 00:21:50.480]  可以紮根成長
[00:21:50.480 --> 00:21:55.480]  而在這裡我也想延伸一點經文的應用
[00:21:55.480 --> 00:21:59.480]  有時候我們跟街坊也沒有什麼怨愁
[00:21:59.480 --> 00:22:04.480]  反而我們跟弟兄姊妹、跟家人
[00:22:04.480 --> 00:22:08.480]  因為大大小小的人際關係的磨擦
[00:22:08.480 --> 00:22:13.480]  其實累積了不少不開心、傷心的事
[00:22:13.480 --> 00:22:17.480]  慢慢地就變成了怨愁
[00:22:17.480 --> 00:22:19.480]  經文再提醒我們
[00:22:19.480 --> 00:22:24.480]  主耶穌已經成為我們的和平
[00:22:24.480 --> 00:22:27.480]  祂為我們的罪犧牲了
[00:22:27.480 --> 00:22:30.480]  消滅了我們中間的怨愁
[00:22:30.480 --> 00:22:32.480]  我們也要問問自己
[00:22:32.480 --> 00:22:34.480]  其實有什麼怨愁
[00:22:34.480 --> 00:22:36.480]  連主耶穌基督的血
[00:22:36.480 --> 00:22:40.480]  也是消滅不了的呢?
[00:22:40.480 --> 00:22:42.480]  所以也勸勉大家
[00:22:42.480 --> 00:22:45.480]  記得我們是互為肢體
[00:22:45.480 --> 00:22:51.480]  有些事情是需要處理、需要補救的
[00:22:51.480 --> 00:22:57.480]  有些心情、情緒是需要時間去平復
[00:22:57.480 --> 00:23:01.480]  有些關係是需要修補的
[00:23:01.480 --> 00:23:05.480]  但是要記得我們是互為肢體
[00:23:05.480 --> 00:23:11.480]  也有主耶穌是我們共同的基礎
[00:23:11.480 --> 00:23:12.480]  大家試想想
[00:23:12.480 --> 00:23:16.480]  你在家裡煮飯、切菜的時候
[00:23:16.480 --> 00:23:21.480]  哎呀!切到左手流血了
[00:23:21.480 --> 00:23:33.480]  那你會怎樣對待你拿刀的右手呢?
[00:23:33.480 --> 00:23:37.480]  然而我們也體會主耶穌的心腸
[00:23:37.480 --> 00:23:40.480]  我們最後也看看第三個心態的改變
[00:23:40.480 --> 00:23:43.480]  一起讀第十九至二十二節
[00:23:43.480 --> 00:24:12.480]  (主席發言)
[00:24:13.480 --> 00:24:19.480]  第三個心態改變是同作屬主的群體
[00:24:20.480 --> 00:24:48.480]  (主席發言)
[00:24:48.480 --> 00:25:16.480]  (主席發言)
[00:25:16.480 --> 00:25:45.480]  (主席發言)
[00:25:45.480 --> 00:25:47.480]  第二個是二十一節
[00:25:47.480 --> 00:25:50.480]  (主席發言)
[00:25:50.480 --> 00:25:52.480]  共同是沒有翻譯出來的
[00:25:52.480 --> 00:25:54.480]  第三個是同被建造
[00:25:54.480 --> 00:25:56.480]  這三個共同表達了
[00:25:56.480 --> 00:26:01.480]  愛邦和猶太信徒有共同的公民身份
[00:26:01.480 --> 00:26:03.480]  共同的連結在一起
[00:26:03.480 --> 00:26:05.480]  共同被神建造
[00:26:05.480 --> 00:26:08.480]  成為聖殿、成為神居所
[00:26:08.480 --> 00:26:13.480]  所以不是哪個群體去造就另一個群體
[00:26:13.480 --> 00:26:16.480]  而是在主裡面彼此去造就
[00:26:16.480 --> 00:26:19.480]  或者一起去被神所建立的
[00:26:19.480 --> 00:26:24.480]  這個給我在《社關》裡面也有很新的洞見
[00:26:24.480 --> 00:26:28.480]  不是我們侍奉的人去送物資、派物資
[00:26:28.480 --> 00:26:31.480]  去幫他們、去建立他們
[00:26:31.480 --> 00:26:35.480]  而是在當中我們是一起去彼此造就的
[00:26:35.480 --> 00:26:39.480]  而從陳實娟牧師的服侍裡面
[00:26:39.480 --> 00:26:42.480]  有一位全職的媽媽的心聲
[00:26:42.480 --> 00:26:44.480]  我自己也很感動的
[00:26:44.480 --> 00:26:46.480]  看到之後
[00:26:46.480 --> 00:26:48.480]  見到她們的心情
[00:26:48.480 --> 00:26:50.480]  你只見到她們的樣子
[00:26:50.480 --> 00:26:53.480]  你覺得她們的心情是怎樣的?
[00:26:53.480 --> 00:26:57.480]  是怎樣的?
[00:26:57.480 --> 00:27:00.480]  可不可以大聲一點?
[00:27:00.480 --> 00:27:02.480]  也很開心吧?
[00:27:02.480 --> 00:27:06.480]  隔著口罩你也感受到她們那份開心
[00:27:06.480 --> 00:27:08.480]  但是她們這一刻很開心
[00:27:08.480 --> 00:27:10.480]  其中一位太太也分享了
[00:27:10.480 --> 00:27:13.480]  她說早年嫁來香港的時候
[00:27:13.480 --> 00:27:16.480]  沒有想到是一個噩夢的開始
[00:27:16.480 --> 00:27:19.480]  香港劏房的情況也很惡劣
[00:27:19.480 --> 00:27:24.480]  她們整天都在家裡沒有窗
[00:27:24.480 --> 00:27:26.480]  心裡抑鬱
[00:27:26.480 --> 00:27:28.480]  也很絕望
[00:27:28.480 --> 00:27:31.480]  剛好這位太太生了一個小朋友
[00:27:31.480 --> 00:27:33.480]  是有讀寫障礙的
[00:27:33.480 --> 00:27:36.480]  她要全職教小朋友
[00:27:36.480 --> 00:27:40.480]  她也全天候照顧外出奔波的丈夫
[00:27:40.480 --> 00:27:43.480]  家裡的矛盾更加激化
[00:27:43.480 --> 00:27:46.480]  她說那時候小朋友和丈夫
[00:27:46.480 --> 00:27:49.480]  經常都埋怨她做的食物不好吃
[00:27:49.480 --> 00:27:52.480]  她真的打擊到一點點自信也沒有了
[00:27:52.480 --> 00:27:55.480]  但是她在這間社企裡
[00:27:55.480 --> 00:27:59.480]  她做的食物有人認同認可
[00:27:59.480 --> 00:28:01.480]  也稱讚她好吃
[00:28:01.480 --> 00:28:03.480]  在這裡她變得很開心
[00:28:03.480 --> 00:28:05.480]  也有自信
[00:28:05.480 --> 00:28:08.480]  那裡除了是一間社企之外
[00:28:08.480 --> 00:28:09.480]  也是一個團契
[00:28:09.480 --> 00:28:13.480]  一群全職媽媽找到她們的同行者
[00:28:13.480 --> 00:28:15.480]  也跟她們一起團契
[00:28:15.480 --> 00:28:17.480]  一起分擔分享
[00:28:17.480 --> 00:28:20.480]  一起靈修祈禱
[00:28:20.480 --> 00:28:23.480]  當中有一個理念我覺得非常好
[00:28:23.480 --> 00:28:26.480]  就是她們在這個過程裡
[00:28:26.480 --> 00:28:29.480]  是一個充權empower的過程
[00:28:29.480 --> 00:28:30.480]  去加力給她們
[00:28:30.480 --> 00:28:33.480]  讓她們本身已經有的
[00:28:33.480 --> 00:28:37.480]  去恢復神創造她們的形象和尊嚴
[00:28:37.480 --> 00:28:39.480]  讓她們活得有尊嚴
[00:28:39.480 --> 00:28:41.480]  這個是讓我覺得很感動的
[00:28:41.480 --> 00:28:45.480]  不是純粹滿足她們一些物質上的需要
[00:28:45.480 --> 00:28:49.480]  而是幫助她們恢復神的形象
[00:28:49.480 --> 00:28:51.480]  也幫助她們活得有尊嚴
[00:28:51.480 --> 00:28:54.480]  這個就是我們共同去連結
[00:28:54.480 --> 00:28:56.480]  共同去建造
[00:28:56.480 --> 00:29:00.480]  基層在物質裡當然她們比較缺乏
[00:29:00.480 --> 00:29:02.480]  但她們心靈
[00:29:02.480 --> 00:29:06.480]  心理和靈性上也很有需要
[00:29:06.480 --> 00:29:08.480]  這個也很值得我們思考
[00:29:08.480 --> 00:29:12.480]  如何去同作屬主的群體
[00:29:12.480 --> 00:29:13.480]  弟兄姊妹
[00:29:13.480 --> 00:29:16.480]  其實《以不所書》的內容真的很豐富
[00:29:16.480 --> 00:29:20.480]  不同的信徒在當中能夠合而為一
[00:29:20.480 --> 00:29:22.480]  不是靠人的努力
[00:29:22.480 --> 00:29:26.480]  完全是主耶穌親自所成就的
[00:29:26.480 --> 00:29:28.480]  而這個合一的基礎就是
[00:29:28.480 --> 00:29:30.480]  主耶穌基督的救贖
[00:29:30.480 --> 00:29:32.480]  神已經為我們成就了
[00:29:32.480 --> 00:29:34.480]  我們要實踐主裡面的合一
[00:29:34.480 --> 00:29:37.480]  要先改變我們的心態
[00:29:37.480 --> 00:29:38.480]  第一是我們要記住
[00:29:38.480 --> 00:29:40.480]  我們信主前的光景
[00:29:40.480 --> 00:29:42.480]  更加要記得主耶穌
[00:29:42.480 --> 00:29:45.480]  祂親自為我們付出的代價
[00:29:45.480 --> 00:29:46.480]  祂的恩惠
[00:29:46.480 --> 00:29:49.480]  第二是我們拆毀中間的隔閡
[00:29:49.480 --> 00:29:51.480]  主耶穌已經拆了
[00:29:51.480 --> 00:29:54.480]  我們不要自己去再設立一些
[00:29:54.480 --> 00:29:56.480]  額外的阻隔
[00:29:56.480 --> 00:29:57.480]  額外的牆
[00:29:57.480 --> 00:29:59.480]  這些牆可能是我們的迷思
[00:29:59.480 --> 00:30:01.480]  我們一些很固有的想法
[00:30:01.480 --> 00:30:03.480]  一些偏見
[00:30:03.480 --> 00:30:06.480]  而第三我們是同作屬主的群體
[00:30:06.480 --> 00:30:07.480]  去彼此建立
[00:30:07.480 --> 00:30:09.480]  彼此去充權
[00:30:09.480 --> 00:30:10.480]  去empower
[00:30:10.480 --> 00:30:13.480]  盼望我們在神話語的幫助下
[00:30:13.480 --> 00:30:16.480]  突破是否的難處和盲點
[00:30:16.480 --> 00:30:18.480]  讓我們服侍成為燈台
[00:30:18.480 --> 00:30:19.480]  照亮社區
[00:30:19.480 --> 00:30:21.480]  轉化社區
[00:30:21.480 --> 00:30:23.480]  我們一起有一個默想時間
[00:30:23.480 --> 00:30:29.480]  弟兄姊妹
[00:30:29.480 --> 00:30:33.480]  主已經拆去我們中間的阻隔
[00:30:33.480 --> 00:30:36.480]  為了合而為一
[00:30:36.480 --> 00:30:39.480]  你願不願意檢視自己
[00:30:39.480 --> 00:30:41.480]  有沒有築起這些阻隔的牆呢
[00:30:41.480 --> 00:30:48.480]  你願不願意將心裏的恩怨情仇
[00:30:48.480 --> 00:30:50.480]  交給主耶穌
[00:30:50.480 --> 00:30:52.480]  去拆去自己的牆呢
[00:30:52.480 --> 00:30:54.480]  如果願意的話
[00:30:54.480 --> 00:30:55.480]  請你舉一舉手
[00:30:55.480 --> 00:30:58.480]  我為你祈禱
[00:30:58.480 --> 00:31:01.480]  見到
[00:31:01.480 --> 00:31:03.480]  第二是
[00:31:03.480 --> 00:31:05.480]  無論對方是什麼群體
[00:31:05.480 --> 00:31:07.480]  什麼階層
[00:31:07.480 --> 00:31:09.480]  你願不願意去彼此建立
[00:31:09.480 --> 00:31:12.480]  彼此去加力
[00:31:12.480 --> 00:31:13.480]  如果願意的
[00:31:13.480 --> 00:31:14.480]  請你舉一舉手
[00:31:14.480 --> 00:31:17.480]  我為你祈禱
[00:31:17.480 --> 00:31:19.480]  好,多謝
[00:31:19.480 --> 00:31:20.480]  見到
[00:31:20.480 --> 00:31:23.480]  我們一起去祈禱
[00:31:23.480 --> 00:31:24.480]  秋月天父
[00:31:24.480 --> 00:31:26.480]  感謝你的話語
[00:31:26.480 --> 00:31:29.480]  也感謝你聽我們的心聲
[00:31:29.480 --> 00:31:31.480]  你看到我們的手
[00:31:31.480 --> 00:31:34.480]  你明白我們心裏所想
[00:31:34.480 --> 00:31:35.480]  相信我們
[00:31:35.480 --> 00:31:37.480]  先去改變我們的心態
[00:31:37.480 --> 00:31:41.480]  才可以在主裏合一
[00:31:41.480 --> 00:31:43.480]  求你去加力給我們
[00:31:43.480 --> 00:31:46.480]  因為合一一點都不容易
[00:31:46.480 --> 00:31:48.480]  但是因為我們有基督
[00:31:48.480 --> 00:31:50.480]  作為我們的救主
[00:31:50.480 --> 00:31:51.480]  作為我們的幫助
[00:31:51.480 --> 00:31:54.480]  當中沒有難成的事
[00:31:54.480 --> 00:31:57.480]  也求主幫助我們恩福頂姐妹
[00:31:57.480 --> 00:32:00.480]  我們能夠自己主內合一
[00:32:00.480 --> 00:32:04.480]  也能夠和不同的群體合而為一
[00:32:04.480 --> 00:32:07.480]  在主裏繼續為主發光
[00:32:07.480 --> 00:32:09.480]  主我們多謝你聽我們禱告
[00:32:09.480 --> 00:32:11.480]  祈禱奉主耶穌基督名求
[00:32:11.480 --> 00:32:15.480]  阿門
[00:32:15.480 --> 00:32:18.480]  最後回應詩詞之前想買一個廣告
[00:32:18.480 --> 00:32:22.480]  我穿的這件衣服是三福的三十週年
[00:32:22.480 --> 00:32:25.480]  三福在恩福
[00:32:25.480 --> 00:32:27.480]  我們一起服侍已經三十年了
[00:32:27.480 --> 00:32:30.480]  我們很希望在三十週年有些慶祝
[00:32:30.480 --> 00:32:32.480]  也在接下來的招募裏
[00:32:32.480 --> 00:32:35.480]  邀請大英姐妹參與三福的服侍
[00:32:35.480 --> 00:32:37.480]  如果你之前參與過
[00:32:37.480 --> 00:32:39.480]  也很邀請你
[00:32:39.480 --> 00:32:41.480]  很希望你可以回來一起服侍
[00:32:41.480 --> 00:32:43.480]  多謝大家

