
[00:00:00.000 --> 00:00:06.600]  好,開始之前很想分享一件很有趣的事
[00:16:55.640 --> 00:16:57.480]  在小組裡,你覺得自己查經
[00:16:57.480 --> 00:16:58.600]  比其他組員厲害
[00:16:58.600 --> 00:17:00.240]  你拿自己來比較,對吧
[00:17:00.240 --> 00:17:01.640]  「你那些人那麼差勁」
[00:17:01.640 --> 00:17:03.480]  「我那些才厲害」
[00:17:03.480 --> 00:17:05.240]  在裡面不斷抬高自己
[00:17:05.240 --> 00:17:08.880]  其實同樣可以帶來傷害
[00:17:08.880 --> 00:17:12.280]  因著你以自己為中心
[00:17:12.280 --> 00:17:14.520]  你的舌頭帶來傷害
[00:17:14.520 --> 00:17:15.800]  所以我們要很留意
[00:17:15.800 --> 00:17:18.800]  究竟我們在群體裡
[00:17:18.800 --> 00:17:19.960]  我們要跟別人相處
[00:17:19.960 --> 00:17:22.760]  究竟我們看著神為我們的中心
[00:17:22.760 --> 00:17:24.840]  還是我們以自己為中心
[00:17:24.920 --> 00:17:26.760]  不斷抬高自己
[00:17:26.760 --> 00:17:29.920]  還是我們願意放下自己
[00:17:29.920 --> 00:17:32.440]  我舉個例子給大家聽
[00:17:32.440 --> 00:17:36.000]  在澳洲有一間教會
[00:17:36.000 --> 00:17:37.280]  有一個長老
[00:17:37.280 --> 00:17:40.000]  長老是很高級的
[00:17:40.000 --> 00:17:41.480]  比執事更高級
[00:17:41.480 --> 00:17:43.360]  這樣說吧,如果大家明白
[00:17:43.360 --> 00:17:45.600]  其實是一個領袖
[00:17:45.600 --> 00:17:47.840]  長老在這間教會裡
[00:17:47.840 --> 00:17:49.760]  他很想做一件事
[00:17:49.760 --> 00:17:53.400]  他不知為何無緣無故想入師班
[00:17:53.480 --> 00:17:55.440]  他說很想參加師班
[00:17:55.440 --> 00:17:58.960]  讓他入師班,去應徵
[00:17:58.960 --> 00:18:00.600]  有一個師班指揮
[00:18:00.600 --> 00:18:02.720]  就是牧師的太太
[00:18:02.720 --> 00:18:05.360]  採訪他,他唱歌
[00:18:05.360 --> 00:18:06.840]  然後跟他說
[00:18:06.840 --> 00:18:10.000]  「長老,你還是不要入師班」
[00:18:10.000 --> 00:18:12.400]  「你真的五音不全」
[00:18:12.400 --> 00:18:14.080]  「你一唱歌」
[00:18:14.080 --> 00:18:16.720]  「可能全部會眾都唱不下去」
[00:18:16.720 --> 00:18:19.200]  「因為實在太嚴重」
[00:18:19.200 --> 00:18:21.800]  然後就軟拒了他
[00:18:21.880 --> 00:18:24.440]  長老就不甘心
[00:18:24.440 --> 00:18:25.800]  他心想
[00:18:25.800 --> 00:18:27.600]  「我那些叫五音不全」
[00:18:27.600 --> 00:18:29.440]  「我那些是陳奕迅」
[00:18:29.440 --> 00:18:32.440]  所以他在裡面不甘心
[00:18:32.440 --> 00:18:34.440]  所以他就開始動手腳
[00:18:34.440 --> 00:18:39.200]  他開始拉攏執事跟他一起
[00:18:39.200 --> 00:18:42.440]  說牧師說得很差
[00:18:42.440 --> 00:18:45.880]  不貼題,不和應我們
[00:18:45.880 --> 00:18:48.320]  不如我們換一個牧師
[00:18:48.320 --> 00:18:51.560]  結果這件事帶到他們的執事會
[00:18:51.640 --> 00:18:55.160]  掀起很大的風波,大吵大鬧
[00:18:55.160 --> 00:18:57.680]  但最後真的通過了
[00:18:57.680 --> 00:19:00.040]  解僱了那個牧師
[00:19:00.040 --> 00:19:01.160]  解僱了牧師後
[00:19:01.160 --> 00:19:03.800]  牧師太太也自然跟著離開
[00:19:03.800 --> 00:19:07.720]  師班就出現了真空的情況
[00:19:07.720 --> 00:19:10.280]  結果他順利入了師班
[00:19:10.280 --> 00:19:13.360]  我心想,其實這件事真的很空虛
[00:19:13.360 --> 00:19:15.960]  很悲哀的一件事
[00:19:15.960 --> 00:19:18.560]  他入了師班,這件事鬧得很大
[00:19:18.560 --> 00:19:20.040]  整個教會就分裂
[00:19:20.120 --> 00:19:22.600]  200多人,最後跌至30、40人
[00:19:22.600 --> 00:19:26.120]  我心想他們10多人上師班台
[00:19:26.120 --> 00:19:27.760]  唱給10多人聽
[00:19:27.760 --> 00:19:31.360]  那件事完全不是那件事
[00:19:31.360 --> 00:19:33.440]  整個教會還要搞到分裂
[00:19:33.440 --> 00:19:35.080]  正正就是因為一個人
[00:19:35.080 --> 00:19:36.440]  一個屬靈領袖
[00:19:36.440 --> 00:19:38.800]  他以自己為考量中心
[00:19:38.800 --> 00:19:42.160]  甚至他會做出一些傷害人的說話
[00:19:42.160 --> 00:19:44.160]  甚至傷害了整個教會
[00:19:44.160 --> 00:19:45.720]  所以大家要看到一件事
[00:19:45.720 --> 00:19:47.720]  其實它的影響力很大
[00:19:47.800 --> 00:19:50.960]  為何蝕頭好像火,可以燒掉整個森林
[00:19:50.960 --> 00:19:54.120]  就是因為這件事散播了
[00:19:54.120 --> 00:19:58.680]  會讓整個群體有更多怨恨、苦毒
[00:19:58.680 --> 00:20:01.200]  所以大兄姐妹,我們要留意一件事
[00:20:01.200 --> 00:20:03.640]  就是究竟我們生命中做事
[00:20:03.640 --> 00:20:06.480]  究竟我們是否為自己而做
[00:20:06.480 --> 00:20:09.280]  我們有否試過跟別人相處
[00:20:09.280 --> 00:20:10.960]  會帶來傷害
[00:20:10.960 --> 00:20:13.160]  是否因為我們很著重
[00:20:13.160 --> 00:20:16.280]  在意自己的一些執念
[00:20:16.360 --> 00:20:19.040]  很在意自己的一些看法
[00:20:19.040 --> 00:20:24.600]  以致我們會跟其他人有傷害
[00:20:24.600 --> 00:20:27.600]  會帶來傷害
[00:20:27.600 --> 00:20:30.240]  有些時間不如大家靜下來
[00:20:30.240 --> 00:20:31.680]  大家去想一想
[00:20:31.680 --> 00:20:33.680]  究竟你生命中
[00:20:33.680 --> 00:20:36.920]  現在的你有沒有跟別人有些磨擦
[00:20:36.920 --> 00:20:38.600]  有些傷害
[00:20:38.600 --> 00:20:43.000]  在當中
[00:20:43.080 --> 00:20:45.360]  你堅持的
[00:20:45.360 --> 00:20:48.920]  你執著的是甚麼
[00:20:48.920 --> 00:20:51.440]  究竟說一件事
[00:20:51.440 --> 00:20:58.120]  是否因著你去以自己為考量中心
[00:20:58.120 --> 00:21:07.520]  都很盼望我們可以跟上帝坦白
[00:21:07.520 --> 00:21:10.840]  並且將這件事帶到主的根前
[00:21:10.920 --> 00:21:15.120]  希望聖靈可以幫助我們更新和改變
[00:21:15.120 --> 00:21:31.640]  好
[00:21:31.640 --> 00:21:33.920]  一直去想
[00:21:33.920 --> 00:21:37.760]  為何人們在群體中那麼在意自己
[00:21:37.760 --> 00:21:39.720]  為何要建立自己
[00:21:39.800 --> 00:21:43.240]  其實很多時候在心理學中也有說
[00:21:43.240 --> 00:21:45.960]  因為我們有很多不安全感
[00:21:45.960 --> 00:21:49.760]  我們很擔心其他人是否真的喜歡我們
[00:21:49.760 --> 00:21:50.800]  是否會愛我們
[00:21:50.800 --> 00:21:52.280]  會否每個人都離開
[00:21:52.280 --> 00:21:53.640]  會否我不夠好
[00:21:53.640 --> 00:21:55.840]  或我比隔壁的人更強
[00:21:55.840 --> 00:21:57.360]  別人就會離開
[00:21:57.360 --> 00:22:00.000]  其實可能我們內心也有很多安全感
[00:22:00.000 --> 00:22:01.800]  我們需要去面對
[00:22:01.800 --> 00:22:04.280]  我們盼望上帝的靈
[00:22:04.280 --> 00:22:08.080]  可以帶我們回到祂的安穩中
[00:22:08.160 --> 00:22:11.760]  或者我們正正在生命中需要神
[00:22:11.760 --> 00:22:14.040]  所以我們在真正的智慧中
[00:22:14.040 --> 00:22:17.160]  其實我們要再一次體會
[00:22:17.160 --> 00:22:18.680]  主耶穌是如何愛我們
[00:22:18.680 --> 00:22:20.920]  並且我們要學習祂的東西
[00:22:20.920 --> 00:22:22.680]  主耶穌放下自己
[00:22:22.680 --> 00:22:25.240]  讓我們得著新的生命
[00:22:25.240 --> 00:22:27.120]  而我們其實要效法祂
[00:22:27.120 --> 00:22:28.920]  我們放下自己
[00:22:28.920 --> 00:22:32.320]  為和平讓整個群體可以結連起來
[00:22:32.320 --> 00:22:35.840]  這原來就是在《雅各書》中所說的真正智慧
[00:22:35.920 --> 00:22:38.120]  盼望我們學習到以後
[00:22:38.120 --> 00:22:40.560]  其實我們更容易體會到愛
[00:22:40.560 --> 00:22:41.520]  我們不用再爭
[00:22:41.520 --> 00:22:44.800]  不用再像武裝上陣般
[00:22:44.800 --> 00:22:46.920]  跟弟兄姊妹
[00:22:46.920 --> 00:22:48.400]  而是我們可以體會到
[00:22:48.400 --> 00:22:49.840]  我們不需要爭甚麼
[00:22:49.840 --> 00:22:51.760]  我們都可以在裡面有安穩
[00:22:51.760 --> 00:22:57.960]  這才是真正幫助我們離開的出路
[00:22:57.960 --> 00:23:00.400]  大家可以一起讀這段經文,好嗎
[00:23:00.400 --> 00:23:04.840]  經文在這裡,17至18節
[00:23:04.840 --> 00:23:05.760]  我們一起讀
[00:23:05.840 --> 00:23:06.680]  請
[00:23:06.680 --> 00:23:26.560]  (中文)
[00:23:26.560 --> 00:23:30.520]  在經文裡,其實展現了一個很不同的圖畫
[00:23:30.520 --> 00:23:32.360]  剛才一開始也有說
[00:23:32.440 --> 00:23:36.040]  蝕頭可以燃燒整個森林
[00:23:36.040 --> 00:23:36.840]  你幻想一下
[00:23:36.840 --> 00:23:39.640]  整個地方燒得渣也沒有剩下
[00:23:39.640 --> 00:23:42.280]  但這裡展現了一個很不同的圖畫
[00:23:42.280 --> 00:23:45.240]  就是一個人很努力地栽種
[00:23:45.240 --> 00:23:46.600]  細心地栽種
[00:23:46.600 --> 00:23:51.240]  以至整個場地都可以得著很多果實
[00:23:51.240 --> 00:23:53.120]  很多…像這裡一樣
[00:23:53.120 --> 00:23:55.040]  很多稻米,例如這樣
[00:23:55.040 --> 00:23:56.520]  甚麼?大麥
[00:23:56.520 --> 00:23:57.720]  大麥
[00:23:57.720 --> 00:24:01.960]  所以其實完全是兩個圖畫
[00:24:02.040 --> 00:24:03.720]  我們其實正在渴望
[00:24:03.720 --> 00:24:07.400]  我們渴望可以得著美好的果效
[00:24:07.400 --> 00:24:08.960]  而這裡告訴我們
[00:24:08.960 --> 00:24:12.280]  如何得到美好的果效
[00:24:12.280 --> 00:24:14.320]  在美好的果效裡
[00:24:14.320 --> 00:24:16.600]  其實很重要的一件事
[00:24:16.600 --> 00:24:18.960]  它先說了一件事,就是清潔
[00:24:18.960 --> 00:24:20.760]  原來我們要做到溫柔
[00:24:20.760 --> 00:24:23.600]  首先我們要學習一件事,就是清潔
[00:24:23.600 --> 00:24:25.400]  清潔這個字不是乾乾淨淨
[00:24:25.400 --> 00:24:27.520]  而是說「set apart」
[00:24:27.520 --> 00:24:29.360]  即是「聖潔」這個字
[00:24:29.440 --> 00:24:32.480]  也就是我們分別出來歸於神的意思
[00:24:32.480 --> 00:24:34.960]  所以我們要讓我們的心思、意念
[00:24:34.960 --> 00:24:36.080]  都歸於神
[00:24:36.080 --> 00:24:37.840]  跟前面的對比很大
[00:24:37.840 --> 00:24:40.800]  前面那個是從撒旦那裡來的
[00:24:40.800 --> 00:24:42.280]  但現在這裡所說的
[00:24:42.280 --> 00:24:44.920]  這種真正的智慧是由上帝而來
[00:24:44.920 --> 00:24:46.640]  並且歸於上帝
[00:24:46.640 --> 00:24:47.640]  所以我們正在學習
[00:24:47.640 --> 00:24:50.920]  我們正在學習上帝是如何看待這件事
[00:24:50.920 --> 00:24:56.840]  而在裡面,他用了很多形容特質
[00:24:56.920 --> 00:24:59.240]  有和平、溫涼、柔順
[00:24:59.240 --> 00:25:01.000]  沒有憐憫、美善
[00:25:01.000 --> 00:25:03.000]  沒有偏私、沒有虛偽
[00:25:03.000 --> 00:25:05.920]  雅各的寫作手法也很像保羅
[00:25:05.920 --> 00:25:07.200]  即是一大串的字
[00:25:07.200 --> 00:25:09.920]  但其實你慢慢去理解每一隻字
[00:25:09.920 --> 00:25:12.960]  你會發現其實都是在說同一件事
[00:25:12.960 --> 00:25:15.240]  其實它裡面正正是在說
[00:25:15.240 --> 00:25:18.360]  我們放下自己,為了和平的緣故
[00:25:18.360 --> 00:25:20.320]  以致可以跟別人結戀
[00:25:20.320 --> 00:25:23.240]  你看,不增進,放下自己
[00:25:23.240 --> 00:25:25.240]  會退讓的,沒有包容的
[00:25:25.320 --> 00:25:28.120]  放下自己,遷就、配合
[00:25:28.120 --> 00:25:31.280]  同情、理解、明白對方在想甚麼
[00:25:31.280 --> 00:25:32.760]  都是在放下自己
[00:25:32.760 --> 00:25:35.280]  不去論斷、不去審判其他人
[00:25:35.280 --> 00:25:37.080]  也是在放下自己
[00:25:37.080 --> 00:25:38.360]  現交、生行
[00:25:38.360 --> 00:25:40.880]  你為了這件事
[00:25:40.880 --> 00:25:43.720]  其實你表裡一致地去做到這件事
[00:25:43.720 --> 00:25:45.280]  所以告訴我們
[00:25:45.280 --> 00:25:46.480]  原來真正的智慧
[00:25:46.480 --> 00:25:49.600]  如何讓一個群體建立起來
[00:25:49.600 --> 00:25:53.120]  如何能夠種到整個稻田那麼好
[00:25:53.200 --> 00:25:56.520]  就是我們要學習放下自己
[00:25:56.520 --> 00:25:58.360]  去為著合一的緣故
[00:25:58.360 --> 00:26:01.400]  所以我們在生命裡
[00:26:01.400 --> 00:26:02.280]  真正的智慧
[00:26:02.280 --> 00:26:05.400]  正正就是我們要學習栽種出和平
[00:26:05.400 --> 00:26:08.680]  甚至我們是一個帶著和平的動機
[00:26:08.680 --> 00:26:10.680]  去努力做到和平
[00:26:10.680 --> 00:26:13.520]  以致可以有公義的果實
[00:26:13.520 --> 00:26:16.680]  可以栽種出來,屬於上帝的果實
[00:26:16.680 --> 00:26:20.040]  當然,他在這裡說的
[00:26:20.040 --> 00:26:22.280]  不是放下自己,讓別人
[00:26:22.360 --> 00:26:24.440]  別人犯罪也可以
[00:26:24.440 --> 00:26:25.760]  當然不是,因為聖經…
[00:26:25.760 --> 00:26:27.040]  剛才也有提到
[00:26:27.040 --> 00:26:29.520]  我們不可以拒絕真理
[00:26:29.520 --> 00:26:31.240]  所以真理在裡面
[00:26:31.240 --> 00:26:34.960]  是一個很重要的核心
[00:26:34.960 --> 00:26:38.240]  但同時,當我們有些事…
[00:26:38.240 --> 00:26:41.680]  我爸爸有一個打油詩
[00:26:41.680 --> 00:26:43.360]  很噁心,現在要引用它
[00:26:43.360 --> 00:26:45.120]  但他那句真的很好用
[00:26:45.120 --> 00:26:49.800]  他說甚麼非絕對的事就不要提
[00:26:49.880 --> 00:26:52.600]  我覺得這句話真的很好提醒我
[00:26:52.600 --> 00:26:55.520]  原來在跟別人相處的時間
[00:26:55.520 --> 00:26:57.160]  你要堅持聖經的真理
[00:26:57.160 --> 00:26:58.600]  但有些不是很絕對的事
[00:26:58.600 --> 00:27:01.080]  其實你不需要提那麼多
[00:27:01.080 --> 00:27:04.080]  否則通常吵架都是在那些位置
[00:27:04.080 --> 00:27:05.880]  所以我學了一件事
[00:27:05.880 --> 00:27:09.960]  就是我要學習去讓、去遷就
[00:27:09.960 --> 00:27:12.000]  在那些不是絕對的事情裡
[00:27:12.000 --> 00:27:13.320]  為何我要那麼緊張
[00:27:13.320 --> 00:27:14.840]  其實這件事
[00:27:14.840 --> 00:27:18.480]  或許是在我們生命裡很大的提醒
[00:27:18.560 --> 00:27:23.080]  說完了,這是一把尺,很高難度
[00:27:23.080 --> 00:27:26.040]  剛才說我們要回答神的問題
[00:27:26.040 --> 00:27:28.240]  很高難度,其實我根本做不到
[00:27:28.240 --> 00:27:30.040]  我說完後,我都做不到
[00:27:30.040 --> 00:27:32.480]  但其實這完全正直
[00:27:32.480 --> 00:27:34.560]  不是我們現在可以馬上做到
[00:27:34.560 --> 00:27:35.760]  這裡提醒我們
[00:27:35.760 --> 00:27:38.560]  當我們發現自己做不到的時候
[00:27:38.560 --> 00:27:39.920]  其實我們要回到神的裡面
[00:27:39.920 --> 00:27:42.080]  我們要認罪,我們要悔改
[00:27:42.080 --> 00:27:42.920]  我們要改變
[00:27:42.920 --> 00:27:44.560]  因為我們知道
[00:27:44.560 --> 00:27:46.440]  我們為了群體的緣故
[00:27:46.520 --> 00:27:49.360]  我們要學習的一件事就是這件事
[00:27:49.360 --> 00:27:50.200]  所以,弟兄姊妹
[00:27:50.200 --> 00:27:53.160]  很盼望大家可以在生命裡
[00:27:53.160 --> 00:27:56.680]  學習和平的功課
[00:27:56.680 --> 00:27:59.920]  之前你經常用的口號
[00:27:59.920 --> 00:28:03.480]  就是我們要認清我們的敵人是誰
[00:28:03.480 --> 00:28:06.560]  記得嗎?之前幾次講道也有說
[00:28:06.560 --> 00:28:07.600]  認清敵人是誰
[00:28:07.600 --> 00:28:09.320]  你的敵人不是你前面那個
[00:28:09.320 --> 00:28:10.600]  不如你拍一下你旁邊那個
[00:28:10.600 --> 00:28:12.400]  你不是我的敵人
[00:28:12.400 --> 00:28:14.040]  你先拍一下他
[00:28:15.520 --> 00:28:17.760]  我們的敵人是撒旦
[00:28:17.760 --> 00:28:21.480]  所以其實很重要的一件事
[00:28:21.480 --> 00:28:24.800]  我們要知道我們的敵人是誰
[00:28:24.800 --> 00:28:27.240]  非絕對的事情就不要提了
[00:28:27.240 --> 00:28:30.520]  以致我們群體可以成為一個合一
[00:28:30.520 --> 00:28:34.520]  真的可以去榮耀神的一個群體
[00:28:34.520 --> 00:28:38.200]  最近我有很多感觸
[00:28:38.200 --> 00:28:41.080]  因為最近我們青少部
[00:28:41.080 --> 00:28:43.000]  青少部有些叫敬核
[00:28:43.000 --> 00:28:45.160]  即是敬拜隊的一些領袖
[00:28:45.240 --> 00:28:47.360]  光榮退休
[00:28:47.360 --> 00:28:48.880]  今年有三個退休
[00:28:48.880 --> 00:28:51.640]  我心裡也很難過
[00:28:51.640 --> 00:28:56.080]  特別有一個在青少部服侍了多久
[00:28:56.080 --> 00:28:57.560]  23年了,Jacky
[00:28:57.560 --> 00:28:59.680]  Jacky在嗎?Jacky在嗎
[00:28:59.680 --> 00:29:01.600]  不如我們給Jacky一點掌聲,好嗎
[00:29:01.600 --> 00:29:02.840]  Jacky,你好
[00:29:02.840 --> 00:29:06.600]  不好意思,擺你上台
[00:29:06.600 --> 00:29:08.920]  是這樣的
[00:29:08.920 --> 00:29:10.400]  真的有很多感觸
[00:29:10.400 --> 00:29:14.040]  我發覺我好像在內地的老婆婆
[00:29:14.120 --> 00:29:16.160]  那個念舊姐出來了
[00:29:16.160 --> 00:29:18.920]  在裡面有很多不捨得的事情
[00:29:18.920 --> 00:29:22.000]  其實為何我會想起她
[00:29:22.000 --> 00:29:24.240]  因為回想起我們以前
[00:29:24.240 --> 00:29:28.600]  我們敬拜隊時有四個叫敬核的
[00:29:28.600 --> 00:29:30.680]  即是韋樂,韋樂在嗎
[00:29:30.680 --> 00:29:32.000]  韋樂,不知道在嗎
[00:29:32.000 --> 00:29:33.080]  對,不知道在嗎
[00:29:33.080 --> 00:29:36.120]  韋樂、Jacky、我和Edith
[00:29:36.120 --> 00:29:38.320]  四個,然後有David牧師
[00:29:38.320 --> 00:29:42.880]  去開設很多青少部的敬拜
[00:29:42.960 --> 00:29:46.520]  其實當時的青少部敬拜很不容易
[00:29:46.520 --> 00:29:47.720]  我想告訴大家
[00:29:47.720 --> 00:29:51.680]  因為當時正值轉型的階段
[00:29:51.680 --> 00:29:55.720]  過去有很多禮儀,啟應經文
[00:29:55.720 --> 00:30:00.200]  很多敬拜會讀二、三十節經文
[00:30:00.200 --> 00:30:02.520]  但在裡面唱傳統的詩歌
[00:30:02.520 --> 00:30:04.440]  然後轉到敬拜讚美
[00:30:04.440 --> 00:30:05.800]  究竟如何轉變
[00:30:05.800 --> 00:30:07.880]  當時的討論是很多的
[00:30:07.880 --> 00:30:12.200]  我們開會由7時開到凌晨1時
[00:30:12.280 --> 00:30:14.320]  因為當中有些位置卡住,就會爭論
[00:30:14.320 --> 00:30:20.480]  然後要理解事情,要弄很久
[00:30:20.480 --> 00:30:23.280]  很累的,很磨人的
[00:30:23.280 --> 00:30:27.040]  但這隊伍令我真的很開心
[00:30:27.040 --> 00:30:30.080]  我很感恩可以在這隊伍裡
[00:30:30.080 --> 00:30:33.080]  因為大家看著同一個方向
[00:30:33.080 --> 00:30:34.720]  大家都是為了群體好
[00:30:34.720 --> 00:30:36.320]  大家都是很愛主的
[00:30:36.320 --> 00:30:38.360]  大家都知道對方也很愛主
[00:30:38.360 --> 00:30:40.960]  所以即使我們有不同的看法
[00:30:41.040 --> 00:30:43.120]  其實最後我們都會溝通
[00:30:43.120 --> 00:30:46.120]  我們都會放下,會遷就和包容
[00:30:46.120 --> 00:30:47.400]  以至清少部
[00:30:47.400 --> 00:30:49.320]  我們當時最終有一個
[00:30:49.320 --> 00:30:52.720]  大家一起擁抱的敬拜理念
[00:30:52.720 --> 00:30:54.880]  大家都很支持、很推
[00:30:54.880 --> 00:30:58.320]  以至當時是很幸福的階段
[00:30:58.320 --> 00:31:04.280]  往後,清少部也會有新的敬核
[00:31:04.280 --> 00:31:05.680]  其實我也很盼望
[00:31:05.680 --> 00:31:08.760]  往後的敬核也可以做到
[00:31:08.840 --> 00:31:11.240]  大家的看法可能會不同
[00:31:11.240 --> 00:31:13.800]  彼此的包容一起承擔
[00:31:13.800 --> 00:31:16.000]  以至一個美好的圖畫
[00:31:16.000 --> 00:31:18.560]  好像栽種出來的和平一樣
[00:31:18.560 --> 00:31:20.560]  這件事來得很重要
[00:31:20.560 --> 00:31:22.480]  所以,大兄姐妹
[00:31:22.480 --> 00:31:25.120]  如果我們聽到一個圖畫
[00:31:25.120 --> 00:31:26.800]  很美好的圖畫
[00:31:26.800 --> 00:31:29.400]  一個很開心
[00:31:29.400 --> 00:31:31.520]  真的能夠建立人的圖畫
[00:31:31.520 --> 00:31:32.720]  你就知道
[00:31:32.720 --> 00:31:35.480]  其實有時候放下自己一點
[00:31:35.480 --> 00:31:37.120]  其實不是吃虧
[00:31:37.200 --> 00:31:40.160]  反而是賺了
[00:31:40.160 --> 00:31:42.280]  你贏了一場架,輸了一場架
[00:31:42.280 --> 00:31:43.480]  有甚麼意思
[00:31:43.480 --> 00:31:47.880]  當你放下自己的看法和執念
[00:31:47.880 --> 00:31:50.960]  但你可以得到一個更團結的群體
[00:31:50.960 --> 00:31:52.400]  其實是更加美好
[00:31:52.400 --> 00:31:53.280]  所以我很盼望
[00:31:53.280 --> 00:31:54.360]  大兄姐妹
[00:31:54.360 --> 00:31:55.920]  你在生命中
[00:31:55.920 --> 00:31:58.040]  有甚麼是你需要放下的
[00:31:58.040 --> 00:31:59.880]  在跟別人相處的過程中
[00:31:59.880 --> 00:32:01.600]  在跟別人相處的過程中
[00:32:01.600 --> 00:32:05.160]  有甚麼是你覺得吃虧了
[00:32:05.240 --> 00:32:07.680]  不公平,我要爭一口氣
[00:32:07.680 --> 00:32:09.560]  你爭完一口氣
[00:32:09.560 --> 00:32:12.760]  其實可能你的群體會因此而受傷害
[00:32:12.760 --> 00:32:17.880]  反而當你願意放下你的憤怒
[00:32:17.880 --> 00:32:20.800]  你可以坦白地說、表達
[00:32:20.800 --> 00:32:24.760]  但你可以帶著一個不同的方式去表達
[00:32:24.760 --> 00:32:26.760]  帶著一個坦白地談
[00:32:26.760 --> 00:32:32.160]  而不是一種指控、控訴、毀謗的心態
[00:32:32.160 --> 00:32:34.200]  當你放下你的苦讀
[00:32:34.280 --> 00:32:38.160]  其實你會知道你的群體會變得很不同
[00:32:38.160 --> 00:32:39.120]  大兄姐妹
[00:32:39.120 --> 00:32:42.040]  不知道你心中有甚麼事
[00:32:42.040 --> 00:32:44.600]  你現在都掛念在心裡
[00:32:44.600 --> 00:32:47.560]  不如讓主進入這些事、加入
[00:32:47.560 --> 00:32:51.960]  幫助你去釋放一些苦讀、憤怒
[00:32:51.960 --> 00:32:53.840]  警察隊可以去準備
[00:32:53.840 --> 00:32:57.240]  大兄姐妹,不如我們一起去祈禱
[00:33:03.360 --> 00:33:06.880]  這段時間很想圍著大家去祈禱
[00:33:06.880 --> 00:33:09.160]  不知道大家在生命中
[00:33:09.160 --> 00:33:13.160]  有甚麼東西都卡在心裡
[00:33:13.160 --> 00:33:16.640]  覺得吃虧了
[00:33:16.640 --> 00:33:19.280]  或者覺得可能在跟別人比較
[00:33:19.280 --> 00:33:20.680]  你生氣了
[00:33:20.680 --> 00:33:23.840]  很多事情不理解
[00:33:23.840 --> 00:33:26.280]  很想贏
[00:33:26.280 --> 00:33:29.040]  很想打敗對方
[00:33:30.560 --> 00:33:35.840]  但這一切讓你開始不認識自己
[00:33:35.840 --> 00:33:41.920]  甚至一切都慢慢開始
[00:33:41.920 --> 00:33:44.760]  毒害你跟別人之間的關係
[00:33:44.760 --> 00:33:51.440]  就讓我們把這一切交託給主
[00:33:51.440 --> 00:33:55.920]  讓聖靈去醫治我們
[00:33:55.920 --> 00:33:58.120]  去改變我們
[00:33:59.360 --> 00:34:00.960]  讓我們可以放手
[00:34:00.960 --> 00:34:03.760]  讓我們可以擁抱
[00:34:03.760 --> 00:34:06.640]  那個沒有愛的特質
[00:34:06.640 --> 00:34:11.280]  那個主耶穌基督寫明
[00:34:11.280 --> 00:34:13.240]  去拯救我們
[00:34:13.240 --> 00:34:15.560]  以至我們可以得到的特質
[00:34:15.560 --> 00:34:20.680]  為自己去禱告
[00:34:20.680 --> 00:34:23.400]  求主去改變我們
[00:34:23.400 --> 00:34:26.680]  如果你發現自己有罪要認
[00:34:27.520 --> 00:34:31.160]  在生命中有得罪神的事
[00:34:31.160 --> 00:34:33.040]  你要相信
[00:34:33.040 --> 00:34:36.080]  我們回來主的私人座前
[00:34:36.080 --> 00:34:37.760]  主的滿有恩典念文
[00:34:37.760 --> 00:34:42.240]  祂要叫我們在我們的罪惡中
[00:34:42.240 --> 00:34:43.720]  得釋放和得自由
[00:34:43.720 --> 00:34:48.000]  向主禱告
[00:34:48.000 --> 00:34:52.280]  向主賜下寬恕
[00:34:53.000 --> 00:34:55.000]  (祈禱)
[00:34:55.000 --> 00:35:01.200]  同時間,我很想為大家去禱告
[00:35:01.200 --> 00:35:03.880]  如果大家這一刻
[00:35:03.880 --> 00:35:07.280]  想到有些關係很糟糕
[00:35:07.280 --> 00:35:09.120]  你不知道怎樣處理
[00:35:09.120 --> 00:35:11.400]  但你很想跟對方復和
[00:35:11.400 --> 00:35:14.480]  你很舉手,很想為你去禱告
[00:35:14.480 --> 00:35:19.240]  看到…
[00:35:19.280 --> 00:35:21.040]  有很多事情你很想放下
[00:35:21.040 --> 00:35:22.440]  放下自己的看法
[00:35:22.440 --> 00:35:26.360]  但心裡真的很受不了,很辛苦
[00:35:26.360 --> 00:35:29.320]  很難去做到
[00:35:29.320 --> 00:35:32.680]  很想為你去禱告
[00:35:32.680 --> 00:35:35.800]  有辦法的話,你去舉手
[00:35:35.800 --> 00:35:36.960]  為你去禱告
[00:35:36.960 --> 00:35:40.000]  看到…
[00:35:40.000 --> 00:35:47.000]  參與天父,我們參與天父
[00:35:47.680 --> 00:35:50.040]  參與天父,我們當中
[00:35:50.040 --> 00:35:52.520]  弟兄姊妹每一隻手,你都看到
[00:35:52.520 --> 00:35:53.880]  你都知道
[00:35:53.880 --> 00:35:55.280]  我們心裡…
[00:35:55.280 --> 00:36:00.520]  其實我們也很想活在一個群體裡
[00:36:00.520 --> 00:36:02.640]  我們不需要擔驚受怕
[00:36:02.640 --> 00:36:05.240]  我們不需要跟別人爭競鬥爭
[00:36:05.240 --> 00:36:06.880]  才能找到安全感
[00:36:06.880 --> 00:36:09.280]  但有時候我們真的不懂
[00:36:09.280 --> 00:36:11.000]  有時候我們也會恐懼
[00:36:11.000 --> 00:36:12.720]  有時候我們也會受傷害
