
[00:00:00.000 --> 00:00:03.200]  希望今天的訊息能夠跟你們說話,好嗎?
[00:14:16.200 --> 00:14:18.200]  你有些神秘的啟示
[00:14:18.200 --> 00:14:19.200]  知識方面
[00:14:19.200 --> 00:14:20.200]  投露的知識的啟示
[00:14:20.200 --> 00:14:22.200]  你和神特別親密
[00:14:22.200 --> 00:14:24.200]  是你才有其他人沒有的
[00:14:24.200 --> 00:14:26.200]  這種觀念反而會養成
[00:14:26.200 --> 00:14:28.200]  自異自高的一些神物主義
[00:14:28.200 --> 00:14:31.200]  基督教中其實仍然有不少的教派
[00:14:31.200 --> 00:14:33.200]  是教導信徒要努力進天國
[00:14:33.200 --> 00:14:36.200]  靠在地上裏面做好信徒的本分
[00:14:36.200 --> 00:14:40.200]  其實才可能有把握上天堂的論述
[00:14:40.200 --> 00:14:42.200]  所以過往是有不少
[00:14:42.200 --> 00:14:43.200]  那些教派弟兄姊妹
[00:14:43.200 --> 00:14:45.200]  是求助於恩福的弟兄姊妹
[00:14:45.200 --> 00:14:46.200]  甚至是牧者
[00:14:46.200 --> 00:14:48.200]  而這種信念可不可怕
[00:14:48.200 --> 00:14:50.200]  可不可憐
[00:14:50.200 --> 00:14:52.200]  你可能
[00:14:52.200 --> 00:14:55.200]  我們已經在純正信仰裏面
[00:14:55.200 --> 00:14:56.200]  知道自己
[00:14:56.200 --> 00:14:57.200]  我問你知不知道自己的永生
[00:14:57.200 --> 00:14:58.200]  你覺得巨瘦的
[00:14:58.200 --> 00:14:59.200]  是嗎
[00:14:59.200 --> 00:15:00.200]  不會的
[00:15:00.200 --> 00:15:01.200]  你根本覺得好像別人
[00:15:01.200 --> 00:15:02.200]  我身份證而已
[00:15:02.200 --> 00:15:03.200]  馬上拿給你看
[00:15:03.200 --> 00:15:05.200]  有身份我們現在就知道很可貴
[00:15:05.200 --> 00:15:06.200]  是不是
[00:15:06.200 --> 00:15:08.200]  那你有沒有做過難民沒有身份
[00:15:08.200 --> 00:15:10.200]  你又沒有
[00:15:10.200 --> 00:15:11.200]  我們在這裏出生
[00:15:11.200 --> 00:15:12.200]  那你知不知道
[00:15:12.200 --> 00:15:14.200]  如果有人非法逃離香港的時候
[00:15:14.200 --> 00:15:15.200]  他是不是可以很光明正大
[00:15:15.200 --> 00:15:17.200]  在街上蒲
[00:15:17.200 --> 00:15:18.200]  在街上走
[00:15:18.200 --> 00:15:19.200]  人家不用施施縮縮
[00:15:19.200 --> 00:15:20.200]  不會的
[00:15:20.200 --> 00:15:21.200]  是不是
[00:15:21.200 --> 00:15:23.200]  所以你和我有關身份證
[00:15:23.200 --> 00:15:25.200]  就以為很無事
[00:15:25.200 --> 00:15:27.200]  但其實不是的
[00:15:27.200 --> 00:15:28.200]  其實是很可憐
[00:15:28.200 --> 00:15:29.200]  很怕的信念
[00:15:29.200 --> 00:15:32.200]  他是因為未得到這段聖經寶貴的應許
[00:15:32.200 --> 00:15:33.200]  在第十一節說
[00:15:33.200 --> 00:15:36.200]  信神兒子的人就有見證在他心裏面
[00:15:36.200 --> 00:15:38.200]  就是神賜給他們永生
[00:15:38.200 --> 00:15:40.200]  因為永生都在他兒子裏面
[00:15:40.200 --> 00:15:43.200]  我見過那班頂尖的
[00:15:43.200 --> 00:15:45.200]  來和我教會求助的時候
[00:15:45.200 --> 00:15:47.200]  他們告訴我
[00:15:47.200 --> 00:15:49.200]  我也不知道為什麼教會告訴我
[00:15:49.200 --> 00:15:52.200]  我不肯定有天堂永生的保障
[00:15:52.200 --> 00:15:55.200]  我覺得我時時很怕做事得罪神
[00:15:55.200 --> 00:15:57.200]  然後扣分扣分再扣分
[00:15:57.200 --> 00:15:58.200]  去到上天堂的時候
[00:15:58.200 --> 00:15:59.200]  三福我也有三福
[00:15:59.200 --> 00:16:00.200]  不過我上三福
[00:16:00.200 --> 00:16:02.200]  我答不到天使問我
[00:16:02.200 --> 00:16:04.200]  為什麼我被你入天堂
[00:16:04.200 --> 00:16:07.200]  你知不知道那班頂尖的
[00:16:07.200 --> 00:16:09.200]  是惶恐度日的
[00:16:09.200 --> 00:16:11.200]  而且他們變了就要靠行為得救
[00:16:11.200 --> 00:16:12.200]  千千經經
[00:16:12.200 --> 00:16:14.200]  相反因為有信心穩妥
[00:16:14.200 --> 00:16:16.200]  有永生天堂應許的信徒
[00:16:16.200 --> 00:16:18.200]  其實我們見過很多頂尖的
[00:16:18.200 --> 00:16:20.200]  我們家裏面的長者
[00:16:20.200 --> 00:16:23.200]  就算面對死亡臨危的時候
[00:16:23.200 --> 00:16:25.200]  他們是無懼死亡
[00:16:25.200 --> 00:16:27.200]  面向永生天堂的豐富
[00:16:27.200 --> 00:16:29.200]  信徒其實是更加能夠為主在地上
[00:16:29.200 --> 00:16:31.200]  捨棄更多更多
[00:16:31.200 --> 00:16:34.200]  其實不少的歷代的宣教士和殉道者
[00:16:34.200 --> 00:16:36.200]  正正都是因為這些的憑據
[00:16:36.200 --> 00:16:38.200]  他們能夠願意獻上他們的生命
[00:16:38.200 --> 00:16:41.200]  而且獻得更加寶貴的生命
[00:16:41.200 --> 00:16:42.200]  我們為他們感謝主
[00:16:42.200 --> 00:16:45.200]  今日你和我都擁有了純正信仰
[00:16:45.200 --> 00:16:46.200]  和有三一神的見證
[00:16:46.200 --> 00:16:49.200]  和次永生的憑據的肯定
[00:16:49.200 --> 00:16:51.200]  其實我們大家是否應該的回應
[00:16:51.200 --> 00:16:54.200]  是要獻上自己的生命的自保給神
[00:16:54.200 --> 00:16:57.200]  和應該要更加獻上榮神一人的福事
[00:16:57.200 --> 00:17:00.200]  應該學校宣教士和殉道者
[00:17:00.200 --> 00:17:04.200]  我們應該有更多渣拿可以為主捨棄
[00:17:04.200 --> 00:17:06.200]  因為你有永生的應許
[00:17:06.200 --> 00:17:09.200]  有這個那麼可靠
[00:17:09.200 --> 00:17:11.200]  那麼寶貴的應許
[00:17:11.200 --> 00:17:13.200]  你就更加容易捨棄地上的事情
[00:17:13.200 --> 00:17:14.200]  在應用上面
[00:17:14.200 --> 00:17:16.200]  福音的好處應該怎樣影響
[00:17:16.200 --> 00:17:18.200]  你和我在地上的上下生活呢
[00:17:18.200 --> 00:17:20.200]  當你知道自己你有我永生
[00:17:20.200 --> 00:17:23.200]  得獎上世上一切的事物會過去
[00:17:23.200 --> 00:17:26.200]  但因為罪惡地上一切的事物都有什麼
[00:17:26.200 --> 00:17:28.200]  限時的
[00:17:28.200 --> 00:17:30.200]  Expiry date
[00:17:30.200 --> 00:17:31.200]  同不同意嗎
[00:17:31.200 --> 00:17:33.200]  你回去你今天開一下你的雪櫃
[00:17:33.200 --> 00:17:36.200]  看看有多少東西在裡面是Expire了
[00:17:36.200 --> 00:17:38.200]  我試過開一種雪糕
[00:17:38.200 --> 00:17:39.200]  一年前的
[00:17:39.200 --> 00:17:41.200]  你說我多有自製能力
[00:17:41.200 --> 00:17:43.200]  一年前的雪糕都不吃
[00:17:43.200 --> 00:17:45.200]  你應該讚我吧
[00:17:45.200 --> 00:17:47.200]  真是的
[00:17:47.200 --> 00:17:48.200]  說笑而已
[00:17:48.200 --> 00:17:50.200]  但然後豉油和其他東西
[00:17:50.200 --> 00:17:52.200]  醋全部Expire
[00:17:52.200 --> 00:17:53.200]  真是失敗
[00:17:53.200 --> 00:17:55.200]  這個是不是很管家的職份
[00:17:55.200 --> 00:17:58.200]  我想說地上的東西根本就是會Expire
[00:17:58.200 --> 00:18:00.200]  所以我和你是不是應該更加珍惜
[00:18:00.200 --> 00:18:02.200]  追求天上的賞賜
[00:18:02.200 --> 00:18:04.200]  要在地上快快的思念
[00:18:04.200 --> 00:18:07.200]  但要追尊行天上的事
[00:18:07.200 --> 00:18:09.200]  永恆的福音事公
[00:18:09.200 --> 00:18:10.200]  過聖潔的生活
[00:18:10.200 --> 00:18:13.200]  和定義草滿果子的進入天國
[00:18:13.200 --> 00:18:18.200]  不是帶著一堆Expire了的垃圾上天堂
[00:18:18.200 --> 00:18:20.200]  還是我們仍然是依然固惡
[00:18:20.200 --> 00:18:22.200]  仍然亂砍地上快將過去的一切
[00:18:22.200 --> 00:18:25.200]  和無信主義人的世界價值觀沒有分別
[00:18:25.200 --> 00:18:28.200]  仍然覺得我一定要賺盡世界的每一分每一秒
[00:18:28.200 --> 00:18:31.200]  賺盡世界的享樂金錢地位
[00:18:31.200 --> 00:18:33.200]  如果今天有人問你
[00:18:33.200 --> 00:18:36.200]  現在時時在外面的電視的廣告
[00:18:36.200 --> 00:18:39.200]  都有賣那些旅行廣告Expedia什麼的
[00:18:39.200 --> 00:18:42.200]  今天你和我計劃策劃中的Bucket List是什麼
[00:18:42.200 --> 00:18:44.200]  知不知道什麼叫Bucket List
[00:18:44.200 --> 00:18:46.200]  外國人說Kick個Bucket
[00:18:46.200 --> 00:18:48.200]  即是說你快要死了
[00:18:48.200 --> 00:18:51.200]  我有一個優雅的逆發的Bucket List
[00:18:51.200 --> 00:18:54.200]  叫做十大臨終前的至高願望
[00:18:54.200 --> 00:18:56.200]  夠不夠優雅
[00:18:56.200 --> 00:19:00.200]  請問你們的十大臨終前的至高願望是什麼呢
[00:19:00.200 --> 00:19:01.200]  你想一想
[00:19:01.200 --> 00:19:03.200]  大部分你現在Google的時候
[00:19:03.200 --> 00:19:07.200]  就數出三十至五十個未去的國家
[00:19:07.200 --> 00:19:09.200]  稀有其真的國家
[00:19:09.200 --> 00:19:11.200]  最重要就是臨終前去
[00:19:11.200 --> 00:19:15.200]  但很不幸通常你臨終前的兩年已經睡在醫院
[00:19:15.200 --> 00:19:19.200]  你只是流口水在看iPad去哪裡旅遊
[00:19:19.200 --> 00:19:21.200]  其實你裡面的項目
[00:19:21.200 --> 00:19:23.200]  我請你檢視一下
[00:19:23.200 --> 00:19:27.200]  是不是真的跟追求神的一國和神的二是有關
[00:19:27.200 --> 00:19:31.200]  那些東西是不是真的必要到不可以捨去
[00:19:31.200 --> 00:19:33.200]  我告訴你
[00:19:33.200 --> 00:19:35.200]  求主甦醒我們的心靈
[00:19:35.200 --> 00:19:38.200]  這三年的疫情有沒有還沒叫醒你和我說呢
[00:19:38.200 --> 00:19:39.200]  那就糟糕了
[00:19:39.200 --> 00:19:42.200]  這三年告訴我們什麼是真正有把握
[00:19:42.200 --> 00:19:44.200]  什麼是沒有把握
[00:19:44.200 --> 00:19:45.200]  是不可靠
[00:19:45.200 --> 00:19:48.200]  你我的財富投資這三年有沒有把握
[00:19:48.200 --> 00:19:56.200]  NPF前一年跌到大家媽媽姓什麼都不認得
[00:19:56.200 --> 00:20:00.200]  今天還在每個月在檢視著祈禱
[00:20:00.200 --> 00:20:02.200]  同神祈禱快點升一點
[00:20:02.200 --> 00:20:03.200]  那你一想想
[00:20:03.200 --> 00:20:05.200]  你這個祈禱合不合神的心意呢
[00:20:05.200 --> 00:20:06.200]  我想神不是
[00:20:06.200 --> 00:20:08.200]  我不覺得神是很看重
[00:20:08.200 --> 00:20:11.200]  但神知道你肯追求祂的國 祂的二的時候
[00:20:11.200 --> 00:20:12.200]  祂會照顧你的需要
[00:20:12.200 --> 00:20:14.200]  你繼續為這個東西騰雞
[00:20:14.200 --> 00:20:16.200]  我又繼續為這個東西騰雞
[00:20:16.200 --> 00:20:18.200]  那我們消耗我們的精神
[00:20:18.200 --> 00:20:19.200]  消耗了我們的精力
[00:20:19.200 --> 00:20:23.200]  其實你最終發覺是白消的
[00:20:23.200 --> 00:20:26.200]  但願我們珍貴這份寶貴的舊恩
[00:20:26.200 --> 00:20:29.200]  這三年裡我們身體健康親情信仰的實踐
[00:20:29.200 --> 00:20:30.200]  使命
[00:20:30.200 --> 00:20:32.200]  反而是問自己
[00:20:32.200 --> 00:20:36.200]  我應該要怎樣重建在這個堅固的穩固的根基上面
[00:20:36.200 --> 00:20:38.200]  繼續為主奔跑不要放棄
[00:20:38.200 --> 00:20:40.200]  更多的追求建立神的過程
[00:20:40.200 --> 00:20:42.200]  其他生活一世所需
[00:20:42.200 --> 00:20:44.200]  如果你這三年經歷過神怎樣帶你捱過
[00:20:44.200 --> 00:20:47.200]  其實神是會繼續供應的
[00:20:47.200 --> 00:20:48.200]  同不同意嗎
[00:20:48.200 --> 00:20:52.200]  這三年有經歷過神信實拖帶你經過的
[00:20:52.200 --> 00:20:54.200]  舉手感謝神
[00:20:54.200 --> 00:20:56.200]  我為你們感謝主
[00:20:56.200 --> 00:21:01.200]  歡慶我們在主裡面是同路人是過路人
[00:21:01.200 --> 00:21:05.200]  我們預備要齊心為主打疫後災難的美好的仗
[00:21:05.200 --> 00:21:08.200]  我們看看圖示的兩幅圖
[00:21:08.200 --> 00:21:10.200]  左邊的圖
[00:21:10.200 --> 00:21:12.200]  看不看到根基是什麼
[00:21:12.200 --> 00:21:13.200]  沙圖
[00:21:13.200 --> 00:21:15.200]  右邊的圖是穩固的山岩
[00:21:15.200 --> 00:21:17.200]  但再留意一點看更重要留意的就是
[00:21:17.200 --> 00:21:20.200]  左邊建在沙土上的是什麼
[00:21:20.200 --> 00:21:26.200]  就是水一沖來就會被沖進海洋的沙堡
[00:21:26.200 --> 00:21:28.200]  沙堡建在沙土上面
[00:21:28.200 --> 00:21:29.200]  穩不穩陣
[00:21:29.200 --> 00:21:31.200]  好恐怖
[00:21:31.200 --> 00:21:34.200]  但是右邊的明聖有很多人去過
[00:21:34.200 --> 00:21:36.200]  歐洲意大利大陸都有
[00:21:36.200 --> 00:21:40.200]  右邊的明聖堡壘或者修道院
[00:21:40.200 --> 00:21:44.200]  在山岩上面建竹竟然還百年屹立不倒
[00:21:44.200 --> 00:21:45.200]  這些才叫建
[00:21:45.200 --> 00:21:48.200]  根基固然重要弟兄姊妹
[00:21:48.200 --> 00:21:51.200]  但在旗上建造什麼更重要
[00:21:51.200 --> 00:21:53.200]  這個只是下一頁應用的標示
[00:21:53.200 --> 00:21:55.200]  我們要給聖經提醒我們
[00:21:55.200 --> 00:21:56.200]  穩固的根基
[00:21:56.200 --> 00:21:59.200]  我們一起讀臨前三章十一至十五節
[00:21:59.200 --> 00:22:02.200]  因為那已經立好的根基就是耶穌基督
[00:22:02.200 --> 00:22:05.200]  此外沒有人能立別的根基
[00:22:05.200 --> 00:22:09.200]  若有人用金銀寶石草木和街
[00:22:09.200 --> 00:22:11.200]  在這根基上建造
[00:22:11.200 --> 00:22:14.200]  各人的工程必然顯露
[00:22:14.200 --> 00:22:17.200]  因為那日子要將它表明出來
[00:22:17.200 --> 00:22:18.200]  有火發現
[00:22:18.200 --> 00:22:21.200]  這火要試驗各人的工程怎樣
[00:22:21.200 --> 00:22:24.200]  人在那根基上所建造的工程
[00:22:24.200 --> 00:22:25.200]  若存得住
[00:22:25.200 --> 00:22:27.200]  他就要得賞賜
[00:22:27.200 --> 00:22:29.200]  人的工程若被燒了
[00:22:29.200 --> 00:22:31.200]  他就要受虧損
[00:22:31.200 --> 00:22:33.200]  自己卻要得救
[00:22:33.200 --> 00:22:34.200]  雖然得救
[00:22:34.200 --> 00:22:36.200]  乃像從火裡經過的一樣
[00:22:38.200 --> 00:22:39.200]  第十一十二節
[00:22:39.200 --> 00:22:42.200]  我們要透過保羅提醒
[00:22:42.200 --> 00:22:44.200]  黑十名勇軍
[00:22:44.200 --> 00:22:47.200]  記住我們現在要再有的投資
[00:22:47.200 --> 00:22:49.200]  因為我們已經得著了穩固的根基
[00:22:49.200 --> 00:22:50.200]  就像保羅所說
[00:22:50.200 --> 00:22:52.200]  在上面怎樣建造是最重要的
[00:22:52.200 --> 00:22:53.200]  保羅劈頭說
[00:22:53.200 --> 00:22:56.200]  要提醒我們只可以用金銀寶石建造
[00:22:56.200 --> 00:22:58.200]  因為所有草木和街
[00:22:58.200 --> 00:23:00.200]  都經歷不到火煉的試驗
[00:23:00.200 --> 00:23:02.200]  所以由今天開始
[00:23:02.200 --> 00:23:06.200]  你要金銀寶石在耶穌基督的穩固根基上建造
[00:23:06.200 --> 00:23:11.200]  聖經說才能再經得起將來另外一個火煉的考驗
[00:23:11.200 --> 00:23:13.200]  才能夠存留和得到賞賜
[00:23:13.200 --> 00:23:14.200]  我想問問大家
[00:23:14.200 --> 00:23:18.200]  你有沒有體會到這三年疫情對我們的打擊
[00:23:18.200 --> 00:23:20.200]  當我們沒有穩固穩妥的
[00:23:20.200 --> 00:23:23.200]  同神同人同自己的關係建立的核心
[00:23:23.200 --> 00:23:25.200]  你有沒有發覺短短三年的疫情
[00:23:25.200 --> 00:23:26.200]  種種的隔離和衝擊
[00:23:26.200 --> 00:23:29.200]  足以將你和我的靈性摧毀
[00:23:29.200 --> 00:23:31.200]  打擊和解體
[00:23:31.200 --> 00:23:34.200]  有多少人覺得是有打擊的
[00:23:34.200 --> 00:23:36.200]  都受到虧損的?舉手看看
[00:23:36.200 --> 00:23:40.200]  有多少人覺得虧損令到你這幾年
[00:23:40.200 --> 00:23:43.200]  咬緊牙筋努力要靠神恢復自己的靈明
[00:23:43.200 --> 00:23:47.200]  然後又要恢復在各方面的投入?舉手看看
[00:23:47.200 --> 00:23:48.200]  我也有舉手
[00:23:48.200 --> 00:23:49.200]  當陪我吧
[00:23:49.200 --> 00:23:50.200]  但不是當陪我
[00:23:50.200 --> 00:23:52.200]  我是誠實承認這個軟弱
[00:23:52.200 --> 00:23:53.200]  我都在努力
[00:23:53.200 --> 00:23:54.200]  但我想告訴你
[00:23:54.200 --> 00:23:56.200]  這段聖經再提醒我
[00:23:56.200 --> 00:23:57.200]  今天的經文告訴我們
[00:23:57.200 --> 00:23:59.200]  我們有穩固的根基
[00:23:59.200 --> 00:24:01.200]  疫情之後教會肢體復常
[00:24:01.200 --> 00:24:05.200]  我們起碼要投入生命全部的金銀寶石
[00:24:05.200 --> 00:24:07.200]  作長遠的投資
[00:24:07.200 --> 00:24:09.200]  同不同意嗎?
[00:24:09.200 --> 00:24:10.200]  這三年如果你騰雞
[00:24:10.200 --> 00:24:13.200]  馬上將你的MPF那些投資的組合
[00:24:13.200 --> 00:24:15.200]  在那裡調動的時候
[00:24:15.200 --> 00:24:17.200]  你猜你會贏多一點還是輸多一點?
[00:24:17.200 --> 00:24:22.200]  我不說你也只會說
[00:24:22.200 --> 00:24:24.200]  可能你也是其中一個受害者
[00:24:24.200 --> 00:24:26.200]  但是聖經說
[00:24:26.200 --> 00:24:28.200]  我們要在醒覺之後
[00:24:28.200 --> 00:24:30.200]  將全部的金銀寶石
[00:24:30.200 --> 00:24:32.200]  即是我們寶貴生命的時間
[00:24:32.200 --> 00:24:35.200]  心力氣息追求裝備
[00:24:35.200 --> 00:24:37.200]  我們錯過了三年的宣教
[00:24:37.200 --> 00:24:38.200]  社會關懷
[00:24:38.200 --> 00:24:39.200]  追求神話語的認真
[00:24:39.200 --> 00:24:41.200]  和實體敬拜的敬虔和投入
[00:24:41.200 --> 00:24:44.200]  不要說我們過往那兩年經常笑自己
[00:24:44.200 --> 00:24:46.200]  我們最喜歡時時說笑話
[00:24:46.200 --> 00:24:48.200]  自己說神真的恩代我們
[00:24:48.200 --> 00:24:50.200]  有YouTube那麼先進的方式
[00:24:50.200 --> 00:24:52.200]  所以我們有新式的敬拜方式
[00:24:52.200 --> 00:24:56.200]  就叫做伊時加中垂伊式的YouTube敬拜
[00:24:57.200 --> 00:24:58.200]  你幫我讀一次
[00:24:58.200 --> 00:25:01.200]  伊時加中垂伊式的YouTube敬拜
[00:25:01.200 --> 00:25:04.200]  我看你們也很討厭那種敬拜
[00:25:04.200 --> 00:25:06.200]  所以才回來實體,是不是?
[00:25:06.200 --> 00:25:09.200]  穿得漂亮也比在家裡弄一條睡衣
[00:25:09.200 --> 00:25:10.200]  打打赤勒
[00:25:10.200 --> 00:25:12.200]  喝著奶茶來崇拜,是不是?
[00:25:12.200 --> 00:25:15.200]  其實那個不是我們羨慕的敬拜
[00:25:15.200 --> 00:25:17.200]  經典的投入,是不是?
[00:25:17.200 --> 00:25:19.200]  所以求主念問我們
[00:25:19.200 --> 00:25:20.200]  記住
[00:25:20.200 --> 00:25:22.200]  實情疫情之後
[00:25:22.200 --> 00:25:24.200]  我們要再重新復常
[00:25:24.200 --> 00:25:26.200]  我們要重本什麼?
[00:25:26.200 --> 00:25:28.200]  幫我一起讀金銀寶石
[00:25:28.200 --> 00:25:30.200]  大聲一點
[00:25:30.200 --> 00:25:32.200]  金銀寶石
[00:25:32.200 --> 00:25:33.200]  我要你上心
[00:25:33.200 --> 00:25:34.200]  入心入肺記住
[00:25:34.200 --> 00:25:37.200]  我不管你的金銀寶石是一元還是十元
[00:25:37.200 --> 00:25:39.200]  還是一萬元還是十萬元
[00:25:39.200 --> 00:25:42.200]  總之是獻上你的金銀寶石
[00:25:42.200 --> 00:25:45.200]  你要預備有這個長線的投資
[00:25:45.200 --> 00:25:49.200]  你才能夠熬得過將來未知數的火鍊
[00:25:49.200 --> 00:25:50.200]  不要在下一個火鍊來的時候
[00:25:50.200 --> 00:25:52.200]  你突然跟我燒到摸缸豬
[00:25:52.200 --> 00:25:55.200]  見人也不敢見
[00:25:55.200 --> 00:25:57.200]  那我們停一停,好不好?
[00:25:57.200 --> 00:25:58.200]  深呼吸
[00:25:58.200 --> 00:26:00.200]  發出虔誠的呼求
[00:26:00.200 --> 00:26:03.200]  可不可以跟我一起短句的呼求主?
[00:26:03.200 --> 00:26:05.200]  我這種祈禱方式
[00:26:05.200 --> 00:26:08.200]  通常是在醫院和患病的資體做的
[00:26:08.200 --> 00:26:11.200]  我也教組長探病之體
[00:26:11.200 --> 00:26:12.200]  去武器武力的時候
[00:26:12.200 --> 00:26:14.200]  做短句祈禱
[00:26:14.200 --> 00:26:16.200]  我現在不是當你們患病
[00:26:16.200 --> 00:26:18.200]  不要誤會
[00:26:18.200 --> 00:26:20.200]  我和你一樣都是軟弱的
[00:26:20.200 --> 00:26:23.200]  但是你一邊聽我短句
[00:26:23.200 --> 00:26:25.200]  如果你一聽到對
[00:26:25.200 --> 00:26:27.200]  你覺得要這樣祈禱
[00:26:27.200 --> 00:26:28.200]  你就跟我重複
[00:26:28.200 --> 00:26:29.200]  試一下好不好?
[00:26:29.200 --> 00:26:30.200]  你閉上眼睛
[00:26:30.200 --> 00:26:34.200]  求主念靜我們的心田
[00:26:34.200 --> 00:26:37.200]  重複句
[00:26:37.200 --> 00:26:38.200]  大聲說
[00:26:38.200 --> 00:26:41.200]  求主念靜我們的心田
[00:26:41.200 --> 00:26:44.200]  叫乾渴的心地
[00:26:44.200 --> 00:26:48.200]  再次呼求
[00:26:48.200 --> 00:26:51.200]  活水基督
[00:26:52.200 --> 00:26:54.200]  滋養我們
[00:26:54.200 --> 00:26:57.200]  復活教會的裡外
[00:26:57.200 --> 00:27:02.200]  肢體重新的熱愛
[00:27:02.200 --> 00:27:06.200]  靈修禱告
[00:27:06.200 --> 00:27:09.200]  愛人愛神
[00:27:09.200 --> 00:27:12.200]  連率論社
[00:27:12.200 --> 00:27:15.200]  熱愛傳道
[00:27:15.200 --> 00:27:18.200]  成為主的燈台
[00:27:20.200 --> 00:27:22.200]  不負主的託付
[00:27:22.200 --> 00:27:26.200]  奉主名求
[00:27:26.200 --> 00:27:28.200]  阿門
[00:27:28.200 --> 00:27:30.200]  我很感動
[00:27:30.200 --> 00:27:31.200]  真的
[00:27:31.200 --> 00:27:33.200]  我剛才看著你們
[00:27:33.200 --> 00:27:35.200]  全部人都很認真祈禱
[00:27:35.200 --> 00:27:37.200]  最認真一點
[00:27:37.200 --> 00:27:38.200]  為什麼我特別感動
[00:27:38.200 --> 00:27:39.200]  差點想哭呢
[00:27:39.200 --> 00:27:41.200]  就是祈禱到
[00:27:41.200 --> 00:27:42.200]  我真的很感動
[00:27:42.200 --> 00:27:44.200]  我告訴你
[00:27:44.200 --> 00:27:47.200]  不是因為我寫的禱文有什麼特別
[00:27:47.200 --> 00:27:49.200]  是因為我們為神爭氣
[00:27:49.200 --> 00:27:51.200]  要從今後
[00:27:51.200 --> 00:27:53.200]  要將金銀寶石獻上
[00:27:53.200 --> 00:27:55.200]  我在今年團期已經呼籲
[00:27:55.200 --> 00:27:57.200]  弟兄姊妹一起成長追求
[00:27:57.200 --> 00:27:58.200]  不是用誰的
[00:27:58.200 --> 00:27:59.200]  人生還有多少
[00:27:59.200 --> 00:28:00.200]  十年
[00:28:00.200 --> 00:28:02.200]  現在沒有這麼厲害了
[00:28:02.200 --> 00:28:04.200]  我已經跟他們勸喻
[00:28:04.200 --> 00:28:05.200]  我們珍惜
[00:28:05.200 --> 00:28:08.200]  我們來近五年的健健康康
[00:28:08.200 --> 00:28:10.200]  整整齊齊的一起去讀經
[00:28:10.200 --> 00:28:11.200]  祈禱
[00:28:11.200 --> 00:28:13.200]  去關懷論社
[00:28:13.200 --> 00:28:14.200]  好不好
[00:28:14.200 --> 00:28:16.200]  五年都收貨了馬上
[00:28:17.200 --> 00:28:19.200]  第二大重點
[00:28:19.200 --> 00:28:21.200]  復常得勝的信心
[00:28:21.200 --> 00:28:23.200]  是連於禱告的挽回
[00:28:23.200 --> 00:28:25.200]  這個結束是很特別的
[00:28:25.200 --> 00:28:27.200]  三年疫情的復常
[00:28:27.200 --> 00:28:28.200]  大家相不相信
[00:28:28.200 --> 00:28:30.200]  已經是有神極大憐憫的手
[00:28:30.200 --> 00:28:31.200]  揭旨了疫情
[00:28:31.200 --> 00:28:32.200]  和因為相信
[00:28:32.200 --> 00:28:35.200]  都是普世的信徒有祈禱而達成的
[00:28:35.200 --> 00:28:37.200]  如果神沒有用手揭旨
[00:28:37.200 --> 00:28:39.200]  而你只是純粹相信
[00:28:39.200 --> 00:28:41.200]  這是普通的醫學科學
[00:28:41.200 --> 00:28:43.200]  過三年疫情通常都死亡的
[00:28:43.200 --> 00:28:45.200]  現在染疫COVID兩天就好了
[00:28:45.200 --> 00:28:47.200]  以前染COVID十四天都不好
[00:28:47.200 --> 00:28:50.200]  你以為是科技
[00:28:50.200 --> 00:28:52.200]  是純粹科學的演變
[00:28:52.200 --> 00:28:55.200]  是這樣還是上世伸手
[00:28:55.200 --> 00:28:57.200]  止息疫情
[00:28:57.200 --> 00:29:00.200]  我希望你要相信是神伸手疫情
[00:29:00.200 --> 00:29:02.200]  因為將來你更加要相信這件事
[00:29:02.200 --> 00:29:03.200]  否則你沒得救
[00:29:03.200 --> 00:29:04.200]  我都沒得救
[00:29:04.200 --> 00:29:05.200]  世界都沒得救
[00:29:05.200 --> 00:29:08.200]  我們要相信神就是這樣伸手
[00:29:08.200 --> 00:29:10.200]  因為祂賜予了全人類再生的恩典
[00:29:10.200 --> 00:29:12.200]  要看看世人和我們信徒
[00:29:12.200 --> 00:29:14.200]  神的指紋是否真的回轉敬畏神
[00:29:14.200 --> 00:29:16.200]  歸項神的法則
[00:29:16.200 --> 00:29:17.200]  尋求神的面
[00:29:17.200 --> 00:29:19.200]  我們一起讀14至17節
[00:29:19.200 --> 00:29:23.200]  他旨意的禱告第一段開始
[00:29:23.200 --> 00:29:26.200]  我們若照他的旨意求什麼
[00:29:26.200 --> 00:29:28.200]  他就聽我們
[00:29:28.200 --> 00:29:30.200]  這是我們向他所傳
[00:29:30.200 --> 00:29:32.200]  坦然無懼的心
[00:29:32.200 --> 00:29:35.200]  既然知道他聽我們一切所求的
[00:29:35.200 --> 00:29:38.200]  就知道我們所求於他的
[00:29:38.200 --> 00:29:39.200]  無不得著
[00:29:39.200 --> 00:29:42.200]  繼續讀完16、17節
[00:29:42.200 --> 00:29:46.200]  人若看見自己廢了不至死的罪
[00:29:46.200 --> 00:29:48.200]  就當為他祈求
[00:29:48.200 --> 00:29:50.200]  神必將生命賜給他
[00:29:50.200 --> 00:29:52.200]  有至於死的罪
[00:29:52.200 --> 00:29:55.200]  我不說當為者罪祈求
