
[00:00:00.000 --> 00:00:06.000]  我做了母親已經有二十年了
[00:24:02.000 --> 00:24:05.000]  就是撒慕爾年幼的時候
[00:24:05.000 --> 00:24:09.000]  他就已經帶他去聖殿裡過他的日子
[00:24:09.000 --> 00:24:13.000]  撒慕爾記上一章28節這樣記載
[00:24:13.000 --> 00:24:17.000]  「孩子在那裡敬拜耶和華」
[00:24:17.000 --> 00:24:20.000]  螢光幕也播放了出來
[00:24:20.000 --> 00:24:23.000]  「所以我將這孩子歸於耶和華」
[00:24:23.000 --> 00:24:25.000]  「使他終生歸於耶和華」
[00:24:25.000 --> 00:24:31.000]  「於是在那裡敬拜耶和華」
[00:24:31.000 --> 00:24:35.000]  這句話是代表著
[00:24:35.000 --> 00:24:38.000]  撒慕爾已經住在聖殿裡
[00:24:38.000 --> 00:24:44.000]  跟祭司二妮一起去侍奉神
[00:24:44.000 --> 00:24:51.000]  當然有些母親曾經很多年去祈禱求孩子
[00:24:51.000 --> 00:24:54.000]  並沒有生孩子
[00:24:54.000 --> 00:24:58.000]  甚至有些母親多年為孩子祈禱
[00:24:58.000 --> 00:25:02.000]  孩子沒有相信上帝
[00:25:02.000 --> 00:25:05.000]  但哈拿的故事告訴我們
[00:25:05.000 --> 00:25:08.000]  上帝喜歡賜福給我們
[00:25:08.000 --> 00:25:12.000]  當我們母親充滿母愛的時候
[00:25:12.000 --> 00:25:14.000]  我們要祈禱
[00:25:14.000 --> 00:25:17.000]  上帝必定會透過你的祈禱
[00:25:17.000 --> 00:25:21.000]  祝福你的家庭
[00:25:21.000 --> 00:25:24.000]  在我曾經服侍的團契裡
[00:25:24.000 --> 00:25:28.000]  有一個媽媽這樣分享
[00:25:28.000 --> 00:25:30.000]  她這樣說
[00:25:30.000 --> 00:25:36.000]  其實我很愛我的丈夫和女兒
[00:25:36.000 --> 00:25:38.000]  回到媽媽團契後
[00:25:38.000 --> 00:25:42.000]  我真正認識多了聖經
[00:25:42.000 --> 00:25:45.000]  我覺得自己慢慢地改變
[00:25:45.000 --> 00:25:51.000]  因為以前我經常板著臉去煮飯
[00:25:51.000 --> 00:25:55.000]  我丈夫和女兒下班回來的時候都很害怕
[00:25:55.000 --> 00:25:58.000]  不敢跟我說話
[00:25:58.000 --> 00:26:02.000]  但現在我自己的脾氣好了
[00:26:02.000 --> 00:26:05.000]  會主動跟他們說話
[00:26:05.000 --> 00:26:08.000]  你們下班回來了嗎?
[00:26:08.000 --> 00:26:10.000]  發脾氣也少了
[00:26:10.000 --> 00:26:14.000]  當然還有進步空間
[00:26:14.000 --> 00:26:17.000]  現在我覺得有盼望有平安
[00:26:17.000 --> 00:26:19.000]  因為主的愛
[00:26:19.000 --> 00:26:22.000]  主為我流出補血
[00:26:22.000 --> 00:26:25.000]  為我死為我復活
[00:26:25.000 --> 00:26:27.000]  洗去我的罪
[00:26:27.000 --> 00:26:30.000]  洗我永生的盼望
[00:26:30.000 --> 00:26:33.000]  以前我很容易憂慮
[00:26:33.000 --> 00:26:37.000]  擔心家人的身體和生活
[00:26:37.000 --> 00:26:40.000]  現在我學會將憂慮交給主
[00:26:40.000 --> 00:26:43.000]  因為我有一個大靠山
[00:26:43.000 --> 00:26:46.000]  就是主耶穌基督
[00:26:46.000 --> 00:26:50.000]  我要學會無論我遇到開心或不開心
[00:26:50.000 --> 00:26:55.000]  我都覺得有神的美好心意在裡面
[00:26:55.000 --> 00:26:59.000]  要知道主要我學什麼功課
[00:26:59.000 --> 00:27:02.000]  現在我懂得感恩了
[00:27:02.000 --> 00:27:06.000]  回望過去我感謝神賜給我的一切
[00:27:06.000 --> 00:27:09.000]  我願意用我的口去歌頌祂
[00:27:09.000 --> 00:27:13.000]  用我的身體去侍奉主的家
[00:27:13.000 --> 00:27:15.000]  感謝主
[00:27:15.000 --> 00:27:18.000]  親愛的弟兄姊妹
[00:27:18.000 --> 00:27:24.000]  你願意像姊妹一樣張開雙手祈求
[00:27:24.000 --> 00:27:28.000]  接受祂所賜給你的禮物嗎?
[00:27:28.000 --> 00:27:31.000]  祂願意改變你的生命
[00:27:31.000 --> 00:27:34.000]  你的生命可以得著轉化
[00:27:34.000 --> 00:27:38.000]  也願意你和家人的關係得以改善
[00:27:38.000 --> 00:27:41.000]  家庭得到滿福
[00:27:41.000 --> 00:27:45.000]  我最近也經歷過向神祈求
[00:27:45.000 --> 00:27:48.000]  張開雙手向神祈求
[00:27:48.000 --> 00:27:51.000]  希望祂幫助我
[00:27:51.000 --> 00:27:59.000]  最近因為擔心孩子要去海外進修一年
[00:27:59.000 --> 00:28:03.000]  我決定讓他自己去申請
[00:28:03.000 --> 00:28:06.000]  假裝申請的過程
[00:28:06.000 --> 00:28:10.000]  但最近再問他的時候
[00:28:10.000 --> 00:28:13.000]  他還未做好
[00:28:13.000 --> 00:28:16.000]  我就想其實能否去到呢?
[00:28:16.000 --> 00:28:18.000]  很擔心
[00:28:18.000 --> 00:28:20.000]  又不想吐槽他
[00:28:20.000 --> 00:28:24.000]  想到的話也要吞下去
[00:28:24.000 --> 00:28:27.000]  不要說叫了你早一點
[00:28:27.000 --> 00:28:30.000]  我已經有很多個月的錢跟你說
[00:28:30.000 --> 00:28:32.000]  但不要說
[00:28:32.000 --> 00:28:34.000]  先吞下去
[00:28:34.000 --> 00:28:36.000]  我就說好吧
[00:28:36.000 --> 00:28:40.000]  你努力吧
[00:28:40.000 --> 00:28:42.000]  累就休息
[00:28:42.000 --> 00:28:44.000]  我為你祈禱
[00:28:44.000 --> 00:28:47.000]  我首先自己祈禱
[00:28:47.000 --> 00:28:52.000]  我和同事分享了困難
[00:28:52.000 --> 00:28:57.000]  因為我也想學習自己處理這些事情
[00:28:57.000 --> 00:28:59.000]  長大了
[00:28:59.000 --> 00:29:01.000]  已經二十歲了
[00:29:01.000 --> 00:29:04.000]  也想獨立自己去嘗試
[00:29:04.000 --> 00:29:06.000]  所以我不會插手
[00:29:06.000 --> 00:29:08.000]  在祈禱中
[00:29:08.000 --> 00:29:12.000]  我覺得神不斷改變我的心境
[00:29:12.000 --> 00:29:15.000]  我覺得我內心好像沒那麼煩惱
[00:29:15.000 --> 00:29:17.000]  很緊張
[00:29:17.000 --> 00:29:19.000]  心想真的去不到
[00:29:19.000 --> 00:29:23.000]  如果不申請文件或考試
[00:29:23.000 --> 00:29:25.000]  但我吐槽完之後
[00:29:25.000 --> 00:29:27.000]  那晚我又見到他
[00:29:27.000 --> 00:29:29.000]  因為他現在實習
[00:29:29.000 --> 00:29:31.000]  所以很晚回家
[00:29:31.000 --> 00:29:32.000]  我和他聊天
[00:29:32.000 --> 00:29:34.000]  問他今天累不累
[00:29:34.000 --> 00:29:35.000]  然後我就說
[00:29:35.000 --> 00:29:37.000]  那裡來的力量
[00:29:37.000 --> 00:29:39.000]  平時我下班也很累
[00:29:39.000 --> 00:29:41.000]  那晚就說不如我和你按摩
[00:29:41.000 --> 00:29:43.000]  我就和他按摩
[00:29:43.000 --> 00:29:45.000]  我平時按摩幾分鐘就完
[00:29:45.000 --> 00:29:47.000]  但那天我出奇地
[00:29:47.000 --> 00:29:49.000]  那裡來的力量
[00:29:49.000 --> 00:29:51.000]  按摩了十幾分鐘
[00:29:51.000 --> 00:29:53.000]  然後我兒子就說
[00:29:53.000 --> 00:29:57.000]  我第一次感受到母親的愛
[00:29:57.000 --> 00:29:59.000]  其實我一向都有按摩
[00:29:59.000 --> 00:30:02.000]  不過可能最近大家的關係有點緊張
[00:30:02.000 --> 00:30:05.000]  我就覺得其實我沒什麼力
[00:30:05.000 --> 00:30:07.000]  但那天我那裡來的力量
[00:30:07.000 --> 00:30:09.000]  很大力
[00:30:09.000 --> 00:30:11.000]  他就說很舒服
[00:30:11.000 --> 00:30:13.000]  按哪裡就按哪裡
[00:30:13.000 --> 00:30:15.000]  肩膀也行 背部也行 頸也行
[00:30:15.000 --> 00:30:17.000]  總之是很有服務的
[00:30:17.000 --> 00:30:21.000]  按完之後就再聊天
[00:30:21.000 --> 00:30:22.000]  我說怎樣
[00:30:22.000 --> 00:30:23.000]  他說是呀 是呀
[00:30:23.000 --> 00:30:25.000]  好吧好吧 我申請了
[00:30:25.000 --> 00:30:27.000]  我就覺得
[00:30:27.000 --> 00:30:29.000]  神真的很好
[00:30:29.000 --> 00:30:31.000]  其實我以前
[00:30:31.000 --> 00:30:33.000]  可能我都試過無數次
[00:30:33.000 --> 00:30:35.000]  有時會嚴厲
[00:30:35.000 --> 00:30:37.000]  有時會責備
[00:30:37.000 --> 00:30:39.000]  但我都覺得
[00:30:39.000 --> 00:30:41.000]  祂在我心裡永遠不會怕刺的
[00:30:41.000 --> 00:30:43.000]  我都覺得
[00:30:43.000 --> 00:30:45.000]  慢慢可以學習
[00:30:45.000 --> 00:30:47.000]  就算我是成年的孩子
[00:30:47.000 --> 00:30:49.000]  但我覺得
[00:30:49.000 --> 00:30:51.000]  在這件事上
[00:30:51.000 --> 00:30:53.000]  神都祝福我的家庭
[00:30:53.000 --> 00:30:55.000]  也都祝福我的兒子
[00:30:55.000 --> 00:30:57.000]  讓他都學習
[00:30:57.000 --> 00:30:59.000]  一些他沒做過的事
[00:30:59.000 --> 00:31:01.000]  他都有成長
[00:31:01.000 --> 00:31:03.000]  也都幫助我們的關係
[00:31:03.000 --> 00:31:05.000]  可以有修補
[00:31:05.000 --> 00:31:07.000]  所以我覺得
[00:31:07.000 --> 00:31:09.000]  在祈禱裡
[00:31:09.000 --> 00:31:11.000]  我願意張開我的雙手
[00:31:11.000 --> 00:31:13.000]  去接受神所賜的禮物
[00:31:13.000 --> 00:31:15.000]  這份禮物
[00:31:15.000 --> 00:31:17.000]  就是使我的家庭蒙福
[00:31:17.000 --> 00:31:19.000]  我和家人的關係
[00:31:19.000 --> 00:31:21.000]  可以得到改變
[00:31:21.000 --> 00:31:23.000]  我也願意
[00:31:23.000 --> 00:31:25.000]  親愛的弟兄和姊妹
[00:31:25.000 --> 00:31:27.000]  你都張開你的雙手
[00:31:27.000 --> 00:31:29.000]  去接受神所賜給你的禮物
[00:31:29.000 --> 00:31:31.000]  在撒姆爾記上
[00:31:31.000 --> 00:31:33.000]  一章十一節裡
[00:31:33.000 --> 00:31:35.000]  憂傷的禱告
[00:31:35.000 --> 00:31:37.000]  不是我們從哈拿那裡
[00:31:37.000 --> 00:31:39.000]  聽到唯一的禱告
[00:31:39.000 --> 00:31:43.000]  他帶著剛剛斷奶的兒子
[00:31:43.000 --> 00:31:45.000]  來到聖殿
[00:31:45.000 --> 00:31:47.000]  他再次的祈禱
[00:31:47.000 --> 00:31:49.000]  這次的祈禱
[00:31:49.000 --> 00:31:51.000]  有點不同
[00:31:51.000 --> 00:31:53.000]  他忍不住要讚美
[00:31:53.000 --> 00:31:55.000]  這位全能的上帝
[00:31:55.000 --> 00:31:57.000]  這位萬君之耶和華
[00:31:57.000 --> 00:31:59.000]  他也有
[00:31:59.000 --> 00:32:01.000]  一張圖片
[00:32:01.000 --> 00:32:03.000]  讓我大概
[00:32:03.000 --> 00:32:05.000]  去將這個禱告
[00:32:05.000 --> 00:32:07.000]  讀出來
[00:32:07.000 --> 00:32:09.000]  跟大家分享
[00:32:09.000 --> 00:32:11.000]  因為我用了原文直譯的版本
[00:32:11.000 --> 00:32:13.000]  我想大家可以
[00:32:13.000 --> 00:32:15.000]  體會多一點
[00:32:15.000 --> 00:32:17.000]  深入一點
[00:32:17.000 --> 00:32:19.000]  請聽我讀出
[00:32:19.000 --> 00:32:21.000]  可能
[00:32:21.000 --> 00:32:23.000]  聽我讀
[00:32:23.000 --> 00:32:25.000]  哈拿那裡禱告
[00:32:25.000 --> 00:32:27.000]  我的心因耶和華快樂
[00:32:27.000 --> 00:32:29.000]  我的歌
[00:32:29.000 --> 00:32:31.000]  因耶和華高舉
[00:32:31.000 --> 00:32:33.000]  我的口
[00:32:33.000 --> 00:32:35.000]  向我的囚敵張開
[00:32:35.000 --> 00:32:37.000]  我因你的救恩
[00:32:37.000 --> 00:32:39.000]  歡恩
[00:32:39.000 --> 00:32:41.000]  沒有人將耶和華為聖
[00:32:41.000 --> 00:32:43.000]  除你以外
[00:32:43.000 --> 00:32:45.000]  沒有別的
[00:32:45.000 --> 00:32:47.000]  也沒有盤石
[00:32:47.000 --> 00:32:49.000]  像我們的上帝
[00:32:49.000 --> 00:32:51.000]  不要說太驕傲的話
[00:32:51.000 --> 00:32:53.000]  你們的口
[00:32:53.000 --> 00:32:55.000]  也不要出狂妄的話
[00:32:55.000 --> 00:32:57.000]  你們的口
[00:32:57.000 --> 00:32:59.000]  也不要出狂妄的話
[00:32:59.000 --> 00:33:01.000]  因耶和華是有
[00:33:01.000 --> 00:33:03.000]  自識的上帝
[00:33:03.000 --> 00:33:05.000]  行為都由他來衡量
[00:33:05.000 --> 00:33:07.000]  勇士的弓
[00:33:07.000 --> 00:33:09.000]  粉碎了
[00:33:09.000 --> 00:33:11.000]  跌倒的人
[00:33:11.000 --> 00:33:13.000]  以力量束腰
[00:33:13.000 --> 00:33:15.000]  飽足的
[00:33:15.000 --> 00:33:17.000]  反受固求食
[00:33:17.000 --> 00:33:19.000]  飢餓的
[00:33:19.000 --> 00:33:21.000]  停止飢餓
[00:33:21.000 --> 00:33:23.000]  不生育的生了七個
[00:33:23.000 --> 00:33:25.000]  多有兒子的
[00:33:25.000 --> 00:33:27.000]  口水味
[00:33:27.000 --> 00:33:29.000]  耶和華使人死
[00:33:29.000 --> 00:33:31.000]  也使人活
[00:33:31.000 --> 00:33:33.000]  使人下到陰間
[00:33:33.000 --> 00:33:35.000]  也使人升上來
[00:33:35.000 --> 00:33:37.000]  耶和華使人貧窮
[00:33:37.000 --> 00:33:39.000]  也使人富足
[00:33:39.000 --> 00:33:41.000]  使人卑微
[00:33:41.000 --> 00:33:43.000]  也使人升高
[00:33:43.000 --> 00:33:45.000]  他從灰塵裡
[00:33:45.000 --> 00:33:47.000]  抬舉貧窮人
[00:33:47.000 --> 00:33:49.000]  從糞堆中
[00:33:49.000 --> 00:33:51.000]  提拔窮乏人
[00:33:51.000 --> 00:33:53.000]  使他們與
[00:33:53.000 --> 00:33:55.000]  貴族同坐
[00:33:55.000 --> 00:33:57.000]  得著榮耀的座位
[00:33:57.000 --> 00:33:59.000]  因為地的處子屬於
[00:33:59.000 --> 00:34:01.000]  耶和華
[00:34:01.000 --> 00:34:03.000]  他將世界納在
[00:34:03.000 --> 00:34:05.000]  其上
[00:34:05.000 --> 00:34:07.000]  他的聖文的腳步
[00:34:07.000 --> 00:34:09.000]  他必保護
[00:34:09.000 --> 00:34:11.000]  惡人在黑暗中靜默
[00:34:11.000 --> 00:34:13.000]  因人不是靠力量
[00:34:13.000 --> 00:34:15.000]  得勝
[00:34:15.000 --> 00:34:17.000]  耶和華擊破與他
[00:34:17.000 --> 00:34:19.000]  真正的人
[00:34:19.000 --> 00:34:21.000]  從天上以雷擊攻擊他
[00:34:21.000 --> 00:34:23.000]  耶和華必審判地極
[00:34:23.000 --> 00:34:25.000]  將力量
[00:34:25.000 --> 00:34:27.000]  賜給他所立的王
[00:34:27.000 --> 00:34:29.000]  高舉他受高者的
[00:34:29.000 --> 00:34:31.000]  國
[00:34:31.000 --> 00:34:33.000]  禱告到這裡
[00:34:33.000 --> 00:34:35.000]  當我們繼續聆聽
[00:34:35.000 --> 00:34:37.000]  哈拿的禱告時
[00:34:37.000 --> 00:34:39.000]  禱告中說到
[00:34:39.000 --> 00:34:41.000]  耶和華是那位掌管
[00:34:41.000 --> 00:34:43.000]  生死萬有的神
[00:34:43.000 --> 00:34:45.000]  生與死
[00:34:45.000 --> 00:34:47.000]  之間的生活
[00:34:47.000 --> 00:34:49.000]  包括物質的生活
[00:34:49.000 --> 00:34:51.000]  都可以在
[00:34:51.000 --> 00:34:53.000]  耶和華上帝的掌管中
[00:34:53.000 --> 00:34:57.000]  哈拿知道
[00:34:57.000 --> 00:34:59.000]  這位上帝,這位耶和華神
[00:34:59.000 --> 00:35:01.000]  是掌管萬有
[00:35:01.000 --> 00:35:03.000]  甚至他可以將
[00:35:03.000 --> 00:35:05.000]  卑微的人升高
[00:35:05.000 --> 00:35:07.000]  可以將貧窮的人
[00:35:07.000 --> 00:35:09.000]  使去富足
[00:35:09.000 --> 00:35:13.000]  最後他說到
[00:35:13.000 --> 00:35:17.000]  耶和華的敵人必被打碎
[00:35:17.000 --> 00:35:19.000]  他會
[00:35:19.000 --> 00:35:21.000]  從天上用雷擊
[00:35:21.000 --> 00:35:23.000]  攻擊他們
[00:35:23.000 --> 00:35:25.000]  耶和華必會審判地極
[00:35:25.000 --> 00:35:27.000]  他會被
[00:35:27.000 --> 00:35:29.000]  他所選擇的
[00:35:29.000 --> 00:35:31.000]  國王力量
[00:35:31.000 --> 00:35:33.000]  使他們成為
[00:35:33.000 --> 00:35:35.000]  一國之君
[00:35:35.000 --> 00:35:37.000]  得著受高者的力量
[00:35:37.000 --> 00:35:41.000]  哈拿的禱告
[00:35:41.000 --> 00:35:43.000]  從他個人的讚美
[00:35:43.000 --> 00:35:45.000]  轉移到
[00:35:45.000 --> 00:35:47.000]  讚美這位
[00:35:47.000 --> 00:35:49.000]  滿有權能
[00:35:49.000 --> 00:35:51.000]  有生命主權的
[00:35:51.000 --> 00:35:53.000]  那位上帝
[00:35:53.000 --> 00:35:57.000]  我們意識到哈拿和薩姆爾的故事
[00:35:57.000 --> 00:35:59.000]  不是單單
[00:35:59.000 --> 00:36:01.000]  只祈求一個幸福家庭
[00:36:01.000 --> 00:36:03.000]  那麼簡單
[00:36:03.000 --> 00:36:05.000]  他更加去顧念
[00:36:05.000 --> 00:36:07.000]  他更加去知道
[00:36:07.000 --> 00:36:09.000]  這個世上的國
[00:36:09.000 --> 00:36:11.000]  在當時他的認知裏
[00:36:11.000 --> 00:36:13.000]  就是以色列國
[00:36:13.000 --> 00:36:15.000]  都是由神定立的
[00:36:15.000 --> 00:36:17.000]  而這個國的王
[00:36:17.000 --> 00:36:19.000]  也是由神所選立的
[00:36:19.000 --> 00:36:21.000]  哈拿的
[00:36:21.000 --> 00:36:23.000]  祈禱有神的
[00:36:23.000 --> 00:36:25.000]  引領
[00:36:25.000 --> 00:36:27.000]  他的想望更加超出了
[00:36:27.000 --> 00:36:29.000]  只是個人
[00:36:29.000 --> 00:36:31.000]  家人或家庭的
[00:36:31.000 --> 00:36:33.000]  幸福範圍
[00:36:33.000 --> 00:36:35.000]  他更加希望他的
[00:36:35.000 --> 00:36:37.000]  兒子在
[00:36:37.000 --> 00:36:39.000]  上帝的帶領之下
[00:36:39.000 --> 00:36:41.000]  能夠將以色列
[00:36:41.000 --> 00:36:43.000]  從壓迫者的手中
[00:36:43.000 --> 00:36:45.000]  拯救出來
[00:36:45.000 --> 00:36:47.000]  建立一個王國
[00:36:47.000 --> 00:36:49.000]  哈拿本來是
[00:36:49.000 --> 00:36:51.000]  祈求得著一個兒子
[00:36:51.000 --> 00:36:53.000]  但是上帝的
[00:36:53.000 --> 00:36:55.000]  回應卻是遠遠
[00:36:55.000 --> 00:36:57.000]  超出他的祈求
[00:36:57.000 --> 00:36:59.000]  從這個
[00:36:59.000 --> 00:37:01.000]  禱告裏面
[00:37:01.000 --> 00:37:03.000]  我們都可以學習到
[00:37:03.000 --> 00:37:05.000]  在我們過往的禱告
[00:37:05.000 --> 00:37:07.000]  我們可能較多
[00:37:07.000 --> 00:37:09.000]  是自我的中心
[00:37:09.000 --> 00:37:11.000]  在哈拿的禱告裏面
[00:37:11.000 --> 00:37:13.000]  他去到後面
[00:37:13.000 --> 00:37:15.000]  他是以神的國度
[00:37:15.000 --> 00:37:17.000]  為中心
[00:37:17.000 --> 00:37:19.000]  今天
[00:37:19.000 --> 00:37:21.000]  在你和我的禱告裏面
[00:37:21.000 --> 00:37:23.000]  我們的心態
[00:37:23.000 --> 00:37:25.000]  會不會由自我中心
[00:37:25.000 --> 00:37:27.000]  變為以神為中心的禱告呢?
[00:37:27.000 --> 00:37:29.000]  在你的禱告裏面
[00:37:29.000 --> 00:37:31.000]  除了為你的家人
[00:37:31.000 --> 00:37:33.000]  為你自己祈禱
[00:37:33.000 --> 00:37:35.000]  我們有沒有
[00:37:35.000 --> 00:37:37.000]  為神的國度
[00:37:37.000 --> 00:37:39.000]  去祈禱呢?
[00:37:39.000 --> 00:37:43.000]  《十務二記》上
[00:37:43.000 --> 00:37:45.000]  一章記載著的是
[00:37:45.000 --> 00:37:47.000]  很多哭泣
[00:37:47.000 --> 00:37:49.000]  很多焦慮
[00:37:49.000 --> 00:37:51.000]  很多仇苦的哈拿
[00:37:51.000 --> 00:37:53.000]  正正告訴我們
[00:37:53.000 --> 00:37:59.000]  哈拿不是一個不食人間煙火的母親
[00:37:59.000 --> 00:38:01.000]  她在這裏
[00:38:01.000 --> 00:38:05.000]  不是說她是一個很有名氣的女人
[00:38:05.000 --> 00:38:09.000]  也不是說她是一個打扮很漂亮的女人
[00:38:09.000 --> 00:38:11.000]  據我們所知
[00:38:11.000 --> 00:38:15.000]  她也不是一個特別堅強的女人
[00:38:15.000 --> 00:38:19.000]  但是她是一個祈禱的女人
[00:38:19.000 --> 00:38:21.000]  透過她的祈禱
[00:38:21.000 --> 00:38:25.000]  上帝展示了她偉大的力量
[00:38:25.000 --> 00:38:27.000]  我想
[00:38:27.000 --> 00:38:29.000]  每一個媽媽
[00:38:29.000 --> 00:38:33.000]  都可以為她的孩子祈禱
[00:38:33.000 --> 00:38:37.000]  有些時候
[00:38:37.000 --> 00:38:41.000]  可能我們因為祈禱未蒙英韻而憂傷
[00:38:41.000 --> 00:38:43.000]  有很多負面的情緒
[00:38:43.000 --> 00:38:47.000]  又因為我們得不著
[00:38:47.000 --> 00:38:49.000]  禱告蒙英韻而沮喪
[00:38:49.000 --> 00:38:53.000]  我們慢慢去學習
[00:38:53.000 --> 00:38:55.000]  我們的禱告
[00:38:55.000 --> 00:38:57.000]  轉移以神為中心
[00:38:57.000 --> 00:38:59.000]  令我們更加明白
[00:38:59.000 --> 00:39:05.000]  神和神在我們兒女身上的旨意
[00:39:05.000 --> 00:39:09.000]  雖然是一個漫長的旅程
[00:39:09.000 --> 00:39:11.000]  但我相信
[00:39:11.000 --> 00:39:13.000]  我們能夠在這個漫長的旅程裏
[00:39:13.000 --> 00:39:17.000]  經歷神聽禱告和祝福
[00:39:17.000 --> 00:39:21.000]  以下我有一個小小的建議
[00:39:21.000 --> 00:39:23.000]  大家可以用一個月的時間
[00:39:23.000 --> 00:39:27.000]  用聖經的經文去禱告
[00:39:27.000 --> 00:39:29.000]  我們看看螢光幕
[00:39:29.000 --> 00:39:31.000]  這些字真的很細膩
[00:39:31.000 --> 00:39:35.000]  稍後再看看
[00:39:35.000 --> 00:39:39.000]  這是我在一個
[00:39:39.000 --> 00:39:43.000]  Focus on the Family的網頁
[00:39:43.000 --> 00:39:47.000]  有一個叫守望子女禱告日日
[00:39:47.000 --> 00:39:51.000]  這裏是說由第一日至三十日
[00:39:51.000 --> 00:39:53.000]  每一日有一個主題
[00:39:55.000 --> 00:39:57.000]  舉例
[00:39:57.000 --> 00:40:01.000]  第一日的主題是得著救恩
[00:40:01.000 --> 00:40:05.000]  請大家聽我讀出來
[00:40:05.000 --> 00:40:07.000]  得著救恩
[00:40:07.000 --> 00:40:09.000]  禱告是來自
[00:40:09.000 --> 00:40:11.000]  以塞雅書45章8節
[00:40:11.000 --> 00:40:13.000]  提摩太后書2章10節的經文
[00:40:13.000 --> 00:40:15.000]  禱告這樣說
[00:40:15.000 --> 00:40:17.000]  主啊,求祢向我的孩子
[00:40:17.000 --> 00:40:19.000]  發出救恩
[00:40:19.000 --> 00:40:21.000]  叫他可以得著那在
[00:40:21.000 --> 00:40:23.000]  基督耶穌裏的救恩
[00:40:23.000 --> 00:40:25.000]  和永遠的榮耀
[00:40:25.000 --> 00:40:29.000]  又可以在第十日
[00:40:29.000 --> 00:40:31.000]  這樣的祈禱
[00:40:31.000 --> 00:40:33.000]  題目是自我肯定
[00:40:33.000 --> 00:40:37.000]  是出自以忽所書2章10節
[00:40:37.000 --> 00:40:40.000]  我祈求天父幫助我的孩子
[00:40:40.000 --> 00:40:42.000]  肯定自己的價值
[00:40:42.000 --> 00:40:46.000]  明白自己原是天父的創造
[00:40:46.000 --> 00:40:49.000]  且在基督耶穌裏受造的
[00:40:49.000 --> 00:40:51.000]  等等
[00:40:51.000 --> 00:40:55.000]  有很多30段的禱文
[00:40:55.000 --> 00:40:57.000]  可以幫助我們
[00:40:57.000 --> 00:40:59.000]  以神的話語
[00:40:59.000 --> 00:41:01.000]  為孩子禱告
[00:41:01.000 --> 00:41:03.000]  包括
[00:41:03.000 --> 00:41:05.000]  得著救恩
[00:41:05.000 --> 00:41:08.000]  自我肯定
[00:41:08.000 --> 00:41:10.000]  有責任心
[00:41:10.000 --> 00:41:12.000]  良善,慷慨
[00:41:12.000 --> 00:41:14.000]  自律,殷勤不怠慢
[00:41:14.000 --> 00:41:16.000]  純正,有使命感
[00:41:16.000 --> 00:41:18.000]  喜樂,勇敢
[00:41:18.000 --> 00:41:20.000]  服侍的心,信心
[00:41:20.000 --> 00:41:22.000]  等等
[00:41:22.000 --> 00:41:24.000]  守望子女禱告日印
[00:41:24.000 --> 00:41:26.000]  有一個月
[00:41:26.000 --> 00:41:29.000]  可以成為大家的參考
[00:41:29.000 --> 00:41:32.000]  讓我們可以用神的話
[00:41:32.000 --> 00:41:34.000]  為孩子祈禱
[00:41:34.000 --> 00:41:36.000]  為我們的家人
[00:41:36.000 --> 00:41:38.000]  去守望
[00:41:38.000 --> 00:41:40.000]  從母親的角度
[00:41:40.000 --> 00:41:42.000]  有時候覺得母親
[00:41:42.000 --> 00:41:44.000]  好像時常的憂愁
[00:41:44.000 --> 00:41:46.000]  有很多掛心的事
[00:41:46.000 --> 00:41:48.000]  但正正就像
[00:41:48.000 --> 00:41:51.000]  哥林多後書六章十節所說
[00:41:51.000 --> 00:41:53.000]  似乎憂愁
[00:41:53.000 --> 00:41:56.000]  卻是常常快樂的
[00:41:56.000 --> 00:41:58.000]  經常聽父母說
[00:41:58.000 --> 00:42:01.000]  不頑皮的時候
[00:42:01.000 --> 00:42:03.000]  真的很有趣
[00:42:03.000 --> 00:42:05.000]  但其實
[00:42:05.000 --> 00:42:07.000]  當我們安靜地在神面前禱告
[00:42:07.000 --> 00:42:09.000]  我們就會想到
[00:42:09.000 --> 00:42:10.000]  我們真的有很多掛心
[00:42:10.000 --> 00:42:12.000]  很多憂愁
[00:42:12.000 --> 00:42:13.000]  但當我知道
[00:42:13.000 --> 00:42:15.000]  我可以向神祈禱的時候
[00:42:15.000 --> 00:42:17.000]  將孩子,將自己
[00:42:17.000 --> 00:42:19.000]  將我的丈夫,我的家人
[00:42:19.000 --> 00:42:21.000]  交託給他
[00:42:21.000 --> 00:42:23.000]  心裡卻是常常快樂的
[00:42:23.000 --> 00:42:26.000]  因為主耶穌也是我的大靠山
[00:42:26.000 --> 00:42:29.000]  我可以在祂那裡支取力量
[00:42:29.000 --> 00:42:31.000]  讓我能夠有多些耐性
[00:42:31.000 --> 00:42:33.000]  有多些愛心
[00:42:33.000 --> 00:42:36.000]  去照顧我的家人
[00:42:36.000 --> 00:42:39.000]  所以想和大家分享
[00:42:39.000 --> 00:42:41.000]  一首詩歌的歌詞
[00:42:41.000 --> 00:42:43.000]  這首詩歌是近期
[00:42:43.000 --> 00:42:45.000]  一個姐妹的作品
[00:42:45.000 --> 00:42:47.000]  但她很好
[00:42:47.000 --> 00:42:49.000]  她很歡迎教會
[00:42:49.000 --> 00:42:51.000]  在崇拜裡面
[00:42:51.000 --> 00:42:53.000]  用她的詩歌
[00:42:53.000 --> 00:42:56.000]  很感謝作曲作詞
