
[00:00:00.000 --> 00:00:02.000]  Testing Testing
[00:15:58.000 --> 00:16:00.000]  用聖靈的視覺
[00:16:00.000 --> 00:16:02.000]  來看祈禱
[00:16:02.000 --> 00:16:03.000]  用聖靈的視覺
[00:16:03.000 --> 00:16:05.000]  來看現實
[00:16:05.000 --> 00:16:07.000]  接著我發現
[00:16:07.000 --> 00:16:10.000]  原來我不知道神的能力
[00:16:10.000 --> 00:16:11.000]  是何等浩大
[00:16:11.000 --> 00:16:14.000]  神的恩兆有何等指望
[00:16:14.000 --> 00:16:16.000]  神要向我們所信的人
[00:16:16.000 --> 00:16:17.000]  所顯的能力
[00:16:17.000 --> 00:16:19.000]  是何等浩大
[00:16:19.000 --> 00:16:20.000]  我們很多時候
[00:16:20.000 --> 00:16:21.000]  我們就get stuck
[00:16:21.000 --> 00:16:23.000]  我們在我們的信心那裡
[00:16:23.000 --> 00:16:25.000]  我們信心很多時候
[00:16:25.000 --> 00:16:27.000]  就什麼都看不到
[00:16:27.000 --> 00:16:29.000]  看得不是很清楚
[00:16:29.000 --> 00:16:31.000]  不是很明白
[00:16:31.000 --> 00:16:34.000]  我們要求主
[00:16:34.000 --> 00:16:37.000]  給我們一個聖靈的視覺
[00:16:37.000 --> 00:16:38.000]  看得清楚
[00:16:38.000 --> 00:16:39.000]  神自己
[00:16:39.000 --> 00:16:41.000]  想我們在這個世界裡面
[00:16:41.000 --> 00:16:42.000]  做些什麼
[00:16:42.000 --> 00:16:44.000]  今天我們的問題是什麼呢
[00:16:44.000 --> 00:16:45.000]  今天問題第一個
[00:16:45.000 --> 00:16:46.000]  我們不太懂得祈禱
[00:16:46.000 --> 00:16:48.000]  不太懂得祈禱
[00:16:48.000 --> 00:16:49.000]  第二個問題就是
[00:16:49.000 --> 00:16:50.000]  我們的視覺
[00:16:50.000 --> 00:16:53.000]  看得不是很清楚
[00:16:53.000 --> 00:16:54.000]  什麼叫外掛呢
[00:16:54.000 --> 00:16:55.000]  先講兩句
[00:16:55.000 --> 00:16:56.000]  打架
[00:16:56.000 --> 00:16:57.000]  打架
[00:16:57.000 --> 00:16:58.000]  那些叫
[00:16:58.000 --> 00:16:59.000]  有沒有
[00:16:59.000 --> 00:17:01.000]  現在打不打街頭霸王那些
[00:17:01.000 --> 00:17:02.000]  不打
[00:17:02.000 --> 00:17:04.000]  我小時候那些
[00:17:04.000 --> 00:17:06.000]  那些street fighter
[00:17:06.000 --> 00:17:07.000]  兩個人打架那些
[00:17:07.000 --> 00:17:08.000]  你們玩不玩的
[00:17:08.000 --> 00:17:09.000]  不玩的
[00:17:09.000 --> 00:17:10.000]  是不是
[00:17:10.000 --> 00:17:11.000]  經常都玩的
[00:17:11.000 --> 00:17:13.000]  如果真的打架
[00:17:13.000 --> 00:17:15.000]  現實世界的打架
[00:17:15.000 --> 00:17:16.000]  或者怎樣都好
[00:17:16.000 --> 00:17:18.000]  不要牧師講這些
[00:17:18.000 --> 00:17:20.000]  打架
[00:17:20.000 --> 00:17:21.000]  如果打架裡面
[00:17:21.000 --> 00:17:22.000]  你有個視覺
[00:17:22.000 --> 00:17:24.000]  是super natural
[00:17:24.000 --> 00:17:25.000]  超然的視覺
[00:17:25.000 --> 00:17:27.000]  能夠早十秒
[00:17:27.000 --> 00:17:30.000]  早十秒看穿對方的動作的話
[00:17:30.000 --> 00:17:32.000]  你猜你有沒有機會打輸呢
[00:17:32.000 --> 00:17:34.000]  想一想
[00:17:34.000 --> 00:17:35.000]  你早十秒
[00:17:35.000 --> 00:17:37.000]  對方起飛腳
[00:17:37.000 --> 00:17:38.000]  那你怎樣
[00:17:38.000 --> 00:17:40.000]  你走過去掃他另一隻腳
[00:17:40.000 --> 00:17:41.000]  那會怎樣
[00:17:41.000 --> 00:17:42.000]  一定跌
[00:17:42.000 --> 00:17:44.000]  你早十秒
[00:17:44.000 --> 00:17:46.000]  來看穿對方的動作的話
[00:17:46.000 --> 00:17:48.000]  其實有很多東西
[00:17:48.000 --> 00:17:50.000]  你都會贏
[00:17:50.000 --> 00:17:52.000]  今天我們是和
[00:17:52.000 --> 00:17:54.000]  仇敵魔鬼真戰
[00:17:54.000 --> 00:17:55.000]  聖經是這樣說的
[00:17:55.000 --> 00:17:57.000]  聖經都是以忽所殊
[00:17:57.000 --> 00:17:58.000]  我們現在第一章
[00:17:58.000 --> 00:17:59.000]  去到第六章
[00:17:59.000 --> 00:18:00.000]  講到屬靈軍裝
[00:18:00.000 --> 00:18:01.000]  屬靈的真戰
[00:18:01.000 --> 00:18:03.000]  其實屬靈軍裝都是禱告的
[00:18:03.000 --> 00:18:06.000]  靠著聖靈隨時多方禱告祈求
[00:18:06.000 --> 00:18:07.000]  是不是
[00:18:07.000 --> 00:18:09.000]  但是在屬靈真戰裡面
[00:18:09.000 --> 00:18:11.000]  聖經的image
[00:18:11.000 --> 00:18:14.000]  用那個邏輯是怎樣呢
[00:18:14.000 --> 00:18:18.000]  我們是和屬天空屬靈氣的惡魔
[00:18:18.000 --> 00:18:19.000]  真戰
[00:18:19.000 --> 00:18:21.000]  真戰這個字原文是摔跤
[00:18:21.000 --> 00:18:23.000]  知道什麼叫摔跤嗎
[00:18:23.000 --> 00:18:25.000]  用兩種打法
[00:18:25.000 --> 00:18:26.000]  一種是射擊
[00:18:26.000 --> 00:18:27.000]  打打打
[00:18:27.000 --> 00:18:29.000]  第二種是摔跤
[00:18:29.000 --> 00:18:30.000]  你覺得哪一種
[00:18:30.000 --> 00:18:31.000]  你會覺得和魔鬼
[00:18:31.000 --> 00:18:33.000]  和魔鬼射擊和摔跤
[00:18:33.000 --> 00:18:34.000]  你覺得哪一種恐怖
[00:18:34.000 --> 00:18:35.000]  恐怖一點
[00:18:35.000 --> 00:18:38.000]  其實兩種都恐怖
[00:18:38.000 --> 00:18:40.000]  但是我個人覺得摔跤恐怖一點
[00:18:40.000 --> 00:18:41.000]  捏著他摔跤
[00:18:41.000 --> 00:18:43.000]  怎樣摔跤呢
[00:18:43.000 --> 00:18:46.000]  如果我們沒有聖靈的視覺
[00:18:46.000 --> 00:18:48.000]  如果我們看不穿
[00:18:48.000 --> 00:18:49.000]  看不透
[00:18:49.000 --> 00:18:51.000]  不是在聖靈裡面去看
[00:18:51.000 --> 00:18:52.000]  我們的摔跤
[00:18:52.000 --> 00:18:55.000]  你怎樣和魔鬼撒旦摔跤呢
[00:18:55.000 --> 00:18:57.000]  所以呢
[00:18:57.000 --> 00:19:00.000]  保羅他不單止自己祈禱
[00:19:00.000 --> 00:19:01.000]  保羅他祈禱是
[00:19:01.000 --> 00:19:03.000]  求主耶穌基督
[00:19:03.000 --> 00:19:04.000]  榮耀的父
[00:19:04.000 --> 00:19:07.000]  將那賜人智慧和啟示的靈
[00:19:07.000 --> 00:19:09.000]  賞給你們
[00:19:09.000 --> 00:19:11.000]  我們需要學習
[00:19:11.000 --> 00:19:13.000]  從聖靈的眼光
[00:19:13.000 --> 00:19:15.000]  從神的眼光
[00:19:15.000 --> 00:19:17.000]  來看事物
[00:19:17.000 --> 00:19:19.000]  那聖靈怎樣提醒你去看事物呢
[00:19:19.000 --> 00:19:22.000]  什麼叫用聖靈的眼光去看事物呢
[00:19:22.000 --> 00:19:23.000]  又回到
[00:19:23.000 --> 00:19:25.000]  聖靈是真理的靈
[00:19:25.000 --> 00:19:27.000]  聖靈是真理的靈
[00:19:27.000 --> 00:19:28.000]  聖靈提醒我們
[00:19:28.000 --> 00:19:29.000]  怎樣提醒呢
[00:19:29.000 --> 00:19:30.000]  聖靈提醒我們
[00:19:30.000 --> 00:19:32.000]  是用神的話語提醒我們
[00:19:32.000 --> 00:19:33.000]  問一下大家
[00:19:33.000 --> 00:19:35.000]  剛才有這樣說
[00:19:35.000 --> 00:19:37.000]  你們有沒有背聖經的
[00:19:37.000 --> 00:19:40.000]  你背了多少聖經
[00:19:40.000 --> 00:19:42.000]  背了多少聖經
[00:19:42.000 --> 00:19:43.000]  有時候是這樣的
[00:19:43.000 --> 00:19:44.000]  聖靈提醒你
[00:19:44.000 --> 00:19:46.000]  在你裡面的倉庫裡
[00:19:46.000 --> 00:19:47.000]  找一些聖經來提醒你
[00:19:47.000 --> 00:19:49.000]  帶領你 指引你
[00:19:49.000 --> 00:19:50.000]  給你有熟天的眼光
[00:19:50.000 --> 00:19:52.000]  你裡面的倉庫有多少聖經
[00:19:52.000 --> 00:19:54.000]  裡面
[00:19:54.000 --> 00:19:55.000]  裡面
[00:19:55.000 --> 00:19:57.000]  現在給你三秒鐘
[00:19:57.000 --> 00:19:59.000]  想一想兩節經文
[00:19:59.000 --> 00:20:01.000]  你背過的
[00:20:01.000 --> 00:20:03.000]  沒有
[00:20:03.000 --> 00:20:04.000]  有沒有啊
[00:20:04.000 --> 00:20:06.000]  有沒有經文你背過的
[00:20:06.000 --> 00:20:07.000]  聖靈說想提醒你
[00:20:07.000 --> 00:20:09.000]  那場仗這樣打
[00:20:09.000 --> 00:20:11.000]  那場仗這樣走
[00:20:11.000 --> 00:20:13.000]  你裡面有沒有
[00:20:13.000 --> 00:20:15.000]  有沒有東西提醒你
[00:20:15.000 --> 00:20:16.000]  這個呢
[00:20:16.000 --> 00:20:19.000]  聖靈視覺是真的
[00:20:19.000 --> 00:20:21.000]  神的靈是會教我們的
[00:20:21.000 --> 00:20:23.000]  是會提醒我們的
[00:20:23.000 --> 00:20:25.000]  但問題是你裡面有沒有
[00:20:25.000 --> 00:20:27.000]  有沒有東西給他提醒
[00:20:27.000 --> 00:20:30.000]  所以我們要讀聖經
[00:20:30.000 --> 00:20:33.000]  所以我們要聽聖經
[00:20:33.000 --> 00:20:34.000]  如果可以的話
[00:20:34.000 --> 00:20:37.000]  我們背聖經
[00:20:37.000 --> 00:20:39.000]  背聖經很難
[00:20:39.000 --> 00:20:41.000]  我兒子不喜歡我說話
[00:20:41.000 --> 00:20:44.000]  不如說一下我兒子
[00:20:44.000 --> 00:20:47.000]  是不是錄不錄影
[00:20:47.000 --> 00:20:49.000]  錄
[00:20:49.000 --> 00:20:51.000]  我兒子十四歲
[00:20:51.000 --> 00:20:55.000]  他讀了一間非典型的學校
[00:20:55.000 --> 00:20:57.000]  基督教的私校
[00:20:57.000 --> 00:20:59.000]  那間學校的功課不用做
[00:20:59.000 --> 00:21:01.000]  不用做功課的
[00:21:01.000 --> 00:21:02.000]  不用做的
[00:21:02.000 --> 00:21:04.000]  只做一個功課
[00:21:04.000 --> 00:21:06.000]  那個功課叫做靈修背經
[00:21:06.000 --> 00:21:10.000]  靈修背經
[00:21:10.000 --> 00:21:12.000]  每天背一張聖經
[00:21:12.000 --> 00:21:15.000]  一張聖經
[00:21:15.000 --> 00:21:18.000]  十幾二十三十字
[00:21:18.000 --> 00:21:20.000]  一張聖經
[00:21:20.000 --> 00:21:23.000]  詩篇一百零九篇
[00:21:23.000 --> 00:21:26.000]  一百一十九篇就分幾次
[00:21:26.000 --> 00:21:28.000]  其他每天就一張聖經
[00:21:28.000 --> 00:21:30.000]  一張聖經背
[00:21:30.000 --> 00:21:32.000]  學校沒有功課
[00:21:32.000 --> 00:21:33.000]  只有一份功課
[00:21:33.000 --> 00:21:35.000]  你猜一下小朋友
[00:21:35.000 --> 00:21:36.000]  年輕人
[00:21:36.000 --> 00:21:38.000]  能不能做到
[00:21:38.000 --> 00:21:40.000]  做到啊
[00:21:40.000 --> 00:21:42.000]  做到啊
[00:21:42.000 --> 00:21:44.000]  其實做到的
[00:21:44.000 --> 00:21:45.000]  背得到的
[00:21:45.000 --> 00:21:46.000]  不是叫你背一張
[00:21:46.000 --> 00:21:48.000]  只是背一節
[00:21:48.000 --> 00:21:51.000]  偶爾背一節也好
[00:21:51.000 --> 00:21:52.000]  為什麼呢
[00:21:52.000 --> 00:21:54.000]  因為聖靈是真理的靈
[00:21:54.000 --> 00:21:59.000]  祂要用我們裡面的神的話語
[00:21:59.000 --> 00:22:01.000]  來提醒我們
[00:22:01.000 --> 00:22:03.000]  接著我們要問一個問題
[00:22:03.000 --> 00:22:05.000]  神的能力
[00:22:05.000 --> 00:22:07.000]  要在你身上彰顯出來
[00:22:07.000 --> 00:22:10.000]  是何等的好大
[00:22:10.000 --> 00:22:12.000]  我不知道我上次有說過什麼
[00:22:12.000 --> 00:22:13.000]  關於我自己
[00:22:13.000 --> 00:22:15.000]  說一點點我自己
[00:22:15.000 --> 00:22:17.000]  我自己不懂說話
[00:22:17.000 --> 00:22:18.000]  我出生不懂說話
[00:22:18.000 --> 00:22:19.000]  我有沒有跟你說過
[00:22:19.000 --> 00:22:22.000]  我不懂說話的故事
[00:22:22.000 --> 00:22:23.000]  應該沒有
[00:22:23.000 --> 00:22:25.000]  這班我少一點來
[00:22:25.000 --> 00:22:26.000]  我出生不懂說話
[00:22:26.000 --> 00:22:27.000]  你出生是人
[00:22:27.000 --> 00:22:28.000]  你出生就不懂說話
[00:22:28.000 --> 00:22:30.000]  我去到三歲
[00:22:30.000 --> 00:22:32.000]  都不懂說爸爸媽媽
[00:22:32.000 --> 00:22:34.000]  有沒有父母在
[00:22:34.000 --> 00:22:35.000]  三歲不懂說爸爸媽媽
[00:22:35.000 --> 00:22:36.000]  有沒有問題
[00:22:36.000 --> 00:22:38.000]  是有一點問題
[00:22:38.000 --> 00:22:40.000]  我面試幼稚園
[00:22:40.000 --> 00:22:41.000]  幼稚園呢
[00:22:41.000 --> 00:22:42.000]  我哥哥在讀的
[00:22:42.000 --> 00:22:43.000]  屋邨幼稚園
[00:22:43.000 --> 00:22:45.000]  那些便宜的幼稚園
[00:22:45.000 --> 00:22:46.000]  幼稚園的院長問
[00:22:46.000 --> 00:22:47.000]  你叫什麼名字
[00:22:47.000 --> 00:22:52.000]  我 我 我 我 我 我 我 我 我
[00:22:52.000 --> 00:22:54.000]  收不收
[00:22:54.000 --> 00:22:57.000]  你知不知道基督教幼稚園最重視什麼
[00:22:57.000 --> 00:22:59.000]  不是慈悲為懷
[00:22:59.000 --> 00:23:02.000]  基督教幼稚園最注重的是banding
[00:23:02.000 --> 00:23:04.000]  收個弱智的回來會怎樣
[00:23:04.000 --> 00:23:06.000]  影響banding
[00:23:06.000 --> 00:23:07.000]  所以幼稚園不收我
[00:23:07.000 --> 00:23:08.000]  對於我媽來說
[00:23:08.000 --> 00:23:10.000]  虐待我媽
[00:23:10.000 --> 00:23:12.000]  我從小說話很差
[00:23:12.000 --> 00:23:13.000]  我想告訴你
[00:23:13.000 --> 00:23:15.000]  神要在我們身上
[00:23:15.000 --> 00:23:18.000]  信的人身上所顯的能力是何等豪大
[00:23:18.000 --> 00:23:21.000]  我是說不了話
[00:23:21.000 --> 00:23:22.000]  我是讀書不了
[00:23:22.000 --> 00:23:24.000]  原來我是讀寫障礙
[00:23:24.000 --> 00:23:25.000]  我聽有問題
[00:23:25.000 --> 00:23:26.000]  我講有問題
[00:23:26.000 --> 00:23:27.000]  我讀有問題
[00:23:27.000 --> 00:23:28.000]  我寫有問題
[00:23:28.000 --> 00:23:30.000]  我是超級SEN來的
[00:23:30.000 --> 00:23:32.000]  你明白我說什麼嗎
[00:23:32.000 --> 00:23:34.000]  我是SEN來的
[00:23:34.000 --> 00:23:38.000]  去到中學的時候
[00:23:38.000 --> 00:23:40.000]  我整個小學階段
[00:23:40.000 --> 00:23:42.000]  那時候沒有SEN這個概念
[00:23:42.000 --> 00:23:43.000]  沒有讀寫障礙
[00:23:43.000 --> 00:23:44.000]  是藝人都不知道
[00:23:44.000 --> 00:23:45.000]  全部人說你馬虎
[00:23:45.000 --> 00:23:46.000]  你隨便
[00:23:46.000 --> 00:23:48.000]  你不用心
[00:23:48.000 --> 00:23:51.000]  我幼稚園階段
[00:23:51.000 --> 00:23:52.000]  我很想
[00:23:52.000 --> 00:23:53.000]  我的願望
[00:23:53.000 --> 00:23:55.000]  幼稚園的願望就是不用拿三個黑珠
[00:23:55.000 --> 00:23:56.000]  你知道什麼是黑珠嗎
[00:23:56.000 --> 00:23:58.000]  你們這個年代沒有黑珠了
[00:23:58.000 --> 00:24:00.000]  我的同學拿三隻白兔
[00:24:00.000 --> 00:24:02.000]  我就拿三隻黑珠
[00:24:02.000 --> 00:24:03.000]  我就想
[00:24:03.000 --> 00:24:05.000]  如果給我一隻白兔就好了
[00:24:05.000 --> 00:24:08.000]  我整個幼稚園都沒有拿過白兔
[00:24:08.000 --> 00:24:09.000]  我很想拿白兔
[00:24:09.000 --> 00:24:12.000]  是一個這樣的小朋友
[00:24:12.000 --> 00:24:15.000]  小學我每天留堂
[00:24:15.000 --> 00:24:16.000]  老師就說
[00:24:16.000 --> 00:24:18.000]  老師很疼愛我的
[00:24:18.000 --> 00:24:20.000]  他說你寫得好我就讓你放學
[00:24:20.000 --> 00:24:22.000]  不過我是什麼
[00:24:22.000 --> 00:24:23.000]  我讀寫障礙
[00:24:23.000 --> 00:24:24.000]  從來都寫不好
[00:24:24.000 --> 00:24:26.000]  所以我每天都留堂
[00:24:26.000 --> 00:24:27.000]  天天留堂
[00:24:27.000 --> 00:24:32.000]  將我所有的自信都奪去
[00:24:32.000 --> 00:24:34.000]  去到中學的時候
[00:24:34.000 --> 00:24:35.000]  沒有什麼厲害
[00:24:35.000 --> 00:24:36.000]  只有一樣東西厲害
[00:24:36.000 --> 00:24:39.000]  那時候我們住屋邨就要鎖
[00:24:39.000 --> 00:24:43.000]  在家外面的公屋又販毒又吸毒
[00:24:43.000 --> 00:24:45.000]  很多恐怖的東西
[00:24:45.000 --> 00:24:47.000]  所以我爸媽鎖住我們
[00:24:47.000 --> 00:24:48.000]  現在不行了
[00:24:48.000 --> 00:24:49.000]  以前可以的
[00:24:49.000 --> 00:24:50.000]  鎖住我們
[00:24:50.000 --> 00:24:51.000]  出不了街
[00:24:51.000 --> 00:24:52.000]  沒有朋友
[00:24:52.000 --> 00:24:53.000]  有一樣東西我很厲害的
[00:24:53.000 --> 00:24:55.000]  那樣東西叫康樂棋
[00:24:55.000 --> 00:24:56.000]  你們有沒有打康樂棋
[00:24:56.000 --> 00:24:58.000]  後面有沒有康樂棋
[00:24:58.000 --> 00:25:00.000]  展示兩手給你們看
[00:25:00.000 --> 00:25:02.000]  康樂棋就是戳戳戳那些
[00:25:02.000 --> 00:25:06.000]  戳到那些叫神乎奇技
[00:25:06.000 --> 00:25:08.000]  戳到背部戳
[00:25:08.000 --> 00:25:10.000]  戳到腳來戳
[00:25:10.000 --> 00:25:11.000]  戳到沒什麼好玩
[00:25:11.000 --> 00:25:12.000]  就用嘴巴來戳
[00:25:12.000 --> 00:25:13.000]  什麼叫用嘴巴來戳
[00:25:13.000 --> 00:25:15.000]  兒童不宜
[00:25:15.000 --> 00:25:17.000]  一支手棒粗的
[00:25:17.000 --> 00:25:18.000]  一邊粗一邊幼
[00:25:18.000 --> 00:25:21.000]  就含著粗的那邊試試
[00:25:21.000 --> 00:25:23.000]  用嘴巴看看能不能打到
[00:25:23.000 --> 00:25:24.000]  打到
[00:25:24.000 --> 00:25:26.000]  很過癮
[00:25:26.000 --> 00:25:28.000]  小朋友就兒童不宜
[00:25:28.000 --> 00:25:31.000]  然後我倒轉手棒來玩
[00:25:31.000 --> 00:25:33.000]  含著幼的那邊
[00:25:33.000 --> 00:25:36.000]  你們有沒有讀過槓桿
[00:25:36.000 --> 00:25:38.000]  重的那邊在前面
[00:25:38.000 --> 00:25:40.000]  我含著幼的那邊
[00:25:40.000 --> 00:25:42.000]  中間有個支點
[00:25:42.000 --> 00:25:44.000]  我用剛才那套力
[00:25:44.000 --> 00:25:45.000]  咬著那支手棒
[00:25:45.000 --> 00:25:48.000]  結果怎樣
[00:25:48.000 --> 00:25:50.000]  接著就插進去
[00:25:50.000 --> 00:25:53.000]  接著就爆血
[00:25:53.000 --> 00:25:54.000]  我最怕什麼呢
[00:25:54.000 --> 00:25:55.000]  我最怕被我媽媽知道
[00:25:55.000 --> 00:25:57.000]  所以要馬上吞下血
[00:25:57.000 --> 00:25:59.000]  千萬不要被我媽媽知道
[00:25:59.000 --> 00:26:01.000]  我噴血
[00:26:01.000 --> 00:26:02.000]  一邊吞一邊吞
[00:26:02.000 --> 00:26:04.000]  還是會穿幫
[00:26:04.000 --> 00:26:06.000]  當然是去醫院
[00:26:06.000 --> 00:26:10.000]  醫生說你不死也是神蹟
[00:26:10.000 --> 00:26:12.000]  接著
[00:26:12.000 --> 00:26:14.000]  一個不會說話的小朋友
[00:26:14.000 --> 00:26:15.000]  在裡面
[00:26:15.000 --> 00:26:16.000]  聲帶
[00:26:16.000 --> 00:26:18.000]  喉嚨
[00:26:18.000 --> 00:26:20.000]  裡面練針
[00:26:20.000 --> 00:26:23.000]  在口裡面練針
[00:26:23.000 --> 00:26:24.000]  在裡面
[00:26:24.000 --> 00:26:25.000]  裡面很深入
[00:26:25.000 --> 00:26:26.000]  醫生拿著手
[00:26:26.000 --> 00:26:27.000]  那時候沒有微創
[00:26:27.000 --> 00:26:31.000]  伸手下去練針
[00:26:31.000 --> 00:26:33.000]  到今天傷口仍然痛
[00:26:33.000 --> 00:26:35.000]  已經四十年了
[00:26:35.000 --> 00:26:36.000]  所以我說話
[00:26:36.000 --> 00:26:37.000]  我要吞口水
[00:26:37.000 --> 00:26:38.000]  所以剛才有人問
[00:26:38.000 --> 00:26:39.000]  要不要水
[00:26:39.000 --> 00:26:40.000]  我一定要水
[00:26:40.000 --> 00:26:41.000]  因為我說話
[00:26:41.000 --> 00:26:42.000]  我一定痛
[00:26:42.000 --> 00:26:44.000]  現在也痛
[00:26:44.000 --> 00:26:46.000]  我在神學院教書
[00:26:46.000 --> 00:26:47.000]  教三個小時
[00:26:47.000 --> 00:26:48.000]  我昨天說到今天
[00:26:48.000 --> 00:26:49.000]  說到明天神學主日
[00:26:49.000 --> 00:26:50.000]  星期二教書
[00:26:50.000 --> 00:26:52.000]  星期三教書
[00:26:52.000 --> 00:26:54.000]  說話一定痛
[00:26:54.000 --> 00:26:56.000]  但是你有沒有發現
[00:26:56.000 --> 00:26:58.000]  神要在信的人身上
[00:26:58.000 --> 00:27:00.000]  所顯的能力是何等浩大
[00:27:00.000 --> 00:27:01.000]  我特別
[00:27:01.000 --> 00:27:02.000]  我是說神要將一個
[00:27:02.000 --> 00:27:04.000]  不會說話的小朋友
[00:27:04.000 --> 00:27:06.000]  一個讀書不成的小朋友
[00:27:06.000 --> 00:27:07.000]  讀什麼
[00:27:07.000 --> 00:27:08.000]  讀了博士回來
[00:27:08.000 --> 00:27:09.000]  搞不搞笑
[00:27:09.000 --> 00:27:10.000]  我覺得很搞笑
[00:27:10.000 --> 00:27:12.000]  一個說話喉嚨會痛的人
[00:27:12.000 --> 00:27:14.000]  現在每天都要用幾個小時
[00:27:14.000 --> 00:27:15.000]  來說話
[00:27:15.000 --> 00:27:16.000]  搞不搞笑
[00:27:16.000 --> 00:27:18.000]  但是神要彰顯他的能力
[00:27:18.000 --> 00:27:20.000]  在所信的人身上
[00:27:20.000 --> 00:27:22.000]  是何等的浩大
[00:27:22.000 --> 00:27:24.000]  那你會問
[00:27:24.000 --> 00:27:26.000]  羅牧師你痛你又說
[00:27:26.000 --> 00:27:28.000]  是不是
[00:27:28.000 --> 00:27:29.000]  痛呢
[00:27:29.000 --> 00:27:31.000]  你知道有什麼好處嗎
[00:27:31.000 --> 00:27:32.000]  提醒我
[00:27:32.000 --> 00:27:34.000]  這是神的恩典
[00:27:34.000 --> 00:27:35.000]  提醒我
[00:27:35.000 --> 00:27:38.000]  Alton你不會說話
[00:27:38.000 --> 00:27:40.000]  你今天站在講台說話
[00:27:40.000 --> 00:27:41.000]  是神的恩典
[00:27:41.000 --> 00:27:44.000]  去美國讀書用英文講道
[00:27:44.000 --> 00:27:45.000]  是神的恩典
[00:27:45.000 --> 00:27:48.000]  去日本宣教用日文講道
[00:27:48.000 --> 00:27:50.000]  是神的恩典
[00:27:50.000 --> 00:27:52.000]  上帝就是這樣
[00:27:52.000 --> 00:27:53.000]  很奇妙
[00:27:53.000 --> 00:27:55.000]  讓一個普通平凡
[00:27:55.000 --> 00:27:58.000]  其實真是一文不值的羅少林
[00:27:58.000 --> 00:28:00.000]  靠著神的恩典
[00:28:00.000 --> 00:28:01.000]  不是愛卦
[00:28:01.000 --> 00:28:03.000]  靠著基督耶穌
[00:28:03.000 --> 00:28:04.000]  靠著三一上帝
[00:28:04.000 --> 00:28:05.000]  不是無敵
[00:28:05.000 --> 00:28:08.000]  但是我們能夠乘風破浪
[00:28:08.000 --> 00:28:11.000]  我相信一班青少年
[00:28:11.000 --> 00:28:12.000]  你的基督徒的人生
[00:28:12.000 --> 00:28:14.000]  都會有風浪
[00:28:14.000 --> 00:28:16.000]  但是風浪你怕不怕呢
[00:28:16.000 --> 00:28:18.000]  風浪不用怕
[00:28:18.000 --> 00:28:19.000]  為什麼
[00:28:19.000 --> 00:28:22.000]  因為我們可以靠著基督耶穌
[00:28:22.000 --> 00:28:23.000]  靠著你的禱告
[00:28:23.000 --> 00:28:24.000]  讀好你的聖經
[00:28:24.000 --> 00:28:26.000]  求主讓你有聖靈的視覺
[00:28:26.000 --> 00:28:30.000]  讓你明白你的恩兆有何等指望
[00:28:30.000 --> 00:28:33.000]  讓你明白神要在你身上彰顯的能力
[00:28:33.000 --> 00:28:34.000]  是何等浩大
[00:28:34.000 --> 00:28:35.000]  我的祈禱是
[00:28:35.000 --> 00:28:37.000]  願感動我的力
[00:28:37.000 --> 00:28:40.000]  加倍感動你們一班年輕人
[00:28:40.000 --> 00:28:41.000]  我們動心祈禱
[00:28:41.000 --> 00:28:43.000]  天父上帝去到你跟前
[00:28:43.000 --> 00:28:44.000]  我們祈禱
[00:28:44.000 --> 00:28:46.000]  求你興起我們
[00:28:46.000 --> 00:28:47.000]  求你幫助我們
[00:28:47.000 --> 00:28:49.000]  打開我們心中的眼睛
[00:28:49.000 --> 00:28:51.000]  求你賜下你應許的聖靈
[00:28:51.000 --> 00:28:52.000]  賜了的了
[00:28:52.000 --> 00:28:53.000]  給了的了
[00:28:53.000 --> 00:28:55.000]  主要讓我們懂得去運用你
[00:28:55.000 --> 00:28:57.000]  給我們禱告的權柄
[00:28:57.000 --> 00:28:59.000]  懂得去用聖靈的眼光
[00:28:59.000 --> 00:29:00.000]  來看自己
[00:29:00.000 --> 00:29:01.000]  看世界
[00:29:01.000 --> 00:29:03.000]  看我們面對著
[00:29:03.000 --> 00:29:04.000]  正在打的我們不知道
[00:29:04.000 --> 00:29:06.000]  正在打的這場屬靈的真戰
[00:29:06.000 --> 00:29:08.000]  讓我們每一個在座的
[00:29:08.000 --> 00:29:10.000]  我們打屬靈真戰的時候
[00:29:10.000 --> 00:29:11.000]  靠著你
[00:29:11.000 --> 00:29:13.000]  能夠做剛強的人
[00:29:13.000 --> 00:29:15.000]  活出基督耶穌
[00:29:15.000 --> 00:29:17.000]  你要在我們彰顯的能力
[00:29:17.000 --> 00:29:18.000]  讓世人知道
[00:29:18.000 --> 00:29:20.000]  神你是真神
[00:29:20.000 --> 00:29:21.000]  Hallelujah
[00:29:21.000 --> 00:29:22.000]  願你得著榮耀稱讚
[00:29:22.000 --> 00:29:23.000]  獻上我們同心禱告
[00:29:23.000 --> 00:29:24.000]  奉教耶穌基督的名
[00:29:24.000 --> 00:29:26.000]  其他事項

