
[00:00:00.000 --> 00:00:04.000]  在正道之先我們同心低頭禱告
[00:24:36.500 --> 00:24:39.500]  孫某就心心不忿
[00:24:39.500 --> 00:24:41.500]  加上工作量很多
[00:24:41.500 --> 00:24:45.500]  孫某認定是小李針對他
[00:24:45.500 --> 00:24:50.500]  孫某就開始下毒這個詭計
[00:24:50.500 --> 00:24:54.500]  起初一次兩次
[00:24:54.500 --> 00:24:56.500]  去到五次
[00:24:56.500 --> 00:25:03.500]  他都是少於三百微克以下的下毒
[00:25:03.500 --> 00:25:05.500]  不足以致命
[00:25:05.500 --> 00:25:07.500]  但到了第六次
[00:25:07.500 --> 00:25:11.500]  他竟然下了1.3克的劑量
[00:25:11.500 --> 00:25:16.500]  這個就足以致命了
[00:25:16.500 --> 00:25:18.500]  弟兄姊妹
[00:25:18.500 --> 00:25:23.500]  我不知道你有沒有曾經憎恨過一個人
[00:25:23.500 --> 00:25:25.500]  去到一個地步
[00:25:25.500 --> 00:25:28.500]  你要消滅他
[00:25:28.500 --> 00:25:30.500]  可能你會說
[00:25:30.500 --> 00:25:33.500]  我最多不跟他說話
[00:25:33.500 --> 00:25:37.500]  不來往,當他透明就行了
[00:25:37.500 --> 00:25:41.500]  這些短暫的方法可能有效
[00:25:41.500 --> 00:25:44.500]  但當你感受到
[00:25:44.500 --> 00:25:48.500]  你的身份地位受到威脅
[00:25:48.500 --> 00:25:53.500]  令你覺得失去地位權力利益
[00:25:53.500 --> 00:25:57.500]  你會不會好像孫某一樣
[00:25:57.500 --> 00:26:02.500]  一次又一次步入撒旦的詭計裏面
[00:26:02.500 --> 00:26:07.500]  直至被鬼咋控制你的心
[00:26:07.500 --> 00:26:12.500]  最後你就想盡辦法令對方失敗
[00:26:12.500 --> 00:26:14.500]  跌倒
[00:26:14.500 --> 00:26:17.500]  甚至消失
[00:26:17.500 --> 00:26:21.500]  因為你已經不能夠自主了
[00:26:21.500 --> 00:26:25.500]  你已經忘記了你們曾經是好朋友
[00:26:25.500 --> 00:26:29.500]  又看不到對方所付出的努力
[00:26:29.500 --> 00:26:33.500]  你甚至認為自己比對方優勝
[00:26:33.500 --> 00:26:36.500]  而對方只是靠擦鞋
[00:26:36.500 --> 00:26:37.500]  搏賞位
[00:26:37.500 --> 00:26:40.500]  你不斷的埋怨
[00:26:40.500 --> 00:26:42.500]  自己沒有別人制宇那麼好
[00:26:42.500 --> 00:26:44.500]  壞才不如
[00:26:44.500 --> 00:26:47.500]  因此你想盡辦法
[00:26:47.500 --> 00:26:52.500]  想奪回你認為屬於你的東西
[00:26:52.500 --> 00:26:54.500]  你開始不擇手段
[00:26:54.500 --> 00:27:00.500]  直至你達到目的為止
[00:27:00.500 --> 00:27:03.500]  你開始不擇手段
[00:27:03.500 --> 00:27:09.500]  直至你達到目的為止
[00:27:09.500 --> 00:27:12.500]  親愛的弟兄姊妹
[00:27:12.500 --> 00:27:16.500]  你說恐不恐怖
[00:27:16.500 --> 00:27:19.500]  當我們從我們的自我出發
[00:27:19.500 --> 00:27:23.500]  被世上的慾望霸佔了自己
[00:27:23.500 --> 00:27:26.500]  真的亂了大龍
[00:27:26.500 --> 00:27:29.500]  有時候我們以為靠自己
[00:27:29.500 --> 00:27:32.500]  可以勝過疾度和詭詐
[00:27:32.500 --> 00:27:35.500]  我想告訴你
[00:27:35.500 --> 00:27:41.500]  他們是前後左右都夾攻你的
[00:27:41.500 --> 00:27:44.500]  他們令你透不過氣
[00:27:44.500 --> 00:27:49.500]  我們的贏面是很低很低
[00:27:49.500 --> 00:27:52.500]  那麼我們有沒有出路呢
[00:27:52.500 --> 00:27:56.500]  是不是死路一條呢
[00:27:56.500 --> 00:27:59.500]  在這件事上
[00:27:59.500 --> 00:28:03.500]  除了大衛和蘇羅之外
[00:28:03.500 --> 00:28:05.500]  我們不要忘記
[00:28:05.500 --> 00:28:08.500]  還有蘇羅的兒子約拿丹
[00:28:08.500 --> 00:28:11.500]  他又如何面對這個局面呢
[00:28:11.500 --> 00:28:15.500]  請聽我讀出經文一至四節
[00:28:15.500 --> 00:28:17.500]  大衛對蘇羅說完了話
[00:28:17.500 --> 00:28:21.500]  約拿丹的心與大衛心相契合
[00:28:21.500 --> 00:28:25.500]  約拿丹愛大衛如同愛自己的性命
[00:28:25.500 --> 00:28:28.500]  那日蘇羅就留住大衛
[00:28:28.500 --> 00:28:30.500]  不容他再回父家
[00:28:30.500 --> 00:28:34.500]  約拿丹愛大衛如同愛自己的性命
[00:28:34.500 --> 00:28:36.500]  就與他結盟
[00:28:36.500 --> 00:28:39.500]  約拿丹從身上脫下外袍
[00:28:39.500 --> 00:28:41.500]  給了大衛
[00:28:41.500 --> 00:28:47.500]  又將戰衣、刀、弓、腰帶都給了他
[00:28:47.500 --> 00:28:53.500]  我相信大衛在以拉谷殺死哥利亞的時候
[00:28:53.500 --> 00:28:57.500]  約拿丹聽到大衛與蘇羅的對話
[00:28:57.500 --> 00:29:00.500]  令約拿丹很欣賞他
[00:29:00.500 --> 00:29:02.500]  也很佩服大衛
[00:29:02.500 --> 00:29:05.500]  甚至將自己的心與大衛的心
[00:29:05.500 --> 00:29:08.500]  心相契合
[00:29:08.500 --> 00:29:13.500]  而心相契合原來是帶有綁在一起
[00:29:13.500 --> 00:29:15.500]  意思是說約拿丹
[00:29:15.500 --> 00:29:18.500]  將自己的生命與大衛的生命
[00:29:18.500 --> 00:29:20.500]  綁在一起
[00:29:20.500 --> 00:29:23.500]  如同愛自己的性命
[00:29:23.500 --> 00:29:25.500]  經文更加提到
[00:29:25.500 --> 00:29:26.500]  從那一日開始
[00:29:26.500 --> 00:29:30.500]  蘇羅就留住大衛在皇宮裏面
[00:29:30.500 --> 00:29:33.500]  我們再留意第三節
[00:29:33.500 --> 00:29:35.500]  經文再一次指出
[00:29:35.500 --> 00:29:39.500]  約拿丹愛大衛如同自己的性命
[00:29:39.500 --> 00:29:41.500]  我們請留意
[00:29:41.500 --> 00:29:46.500]  這個愛字在外交和商業背景下
[00:29:46.500 --> 00:29:49.500]  具有政治結盟的意思
[00:29:49.500 --> 00:29:52.500]  約拿丹不但沒有嫉妒大衛
[00:29:52.500 --> 00:29:58.500]  還當大衛是忠誠可交托的知己
[00:29:58.500 --> 00:30:01.500]  這種男人之間的情誼
[00:30:01.500 --> 00:30:03.500]  只有星星相識
[00:30:03.500 --> 00:30:08.500]  在軍中的戰友才能理解
[00:30:08.500 --> 00:30:10.500]  經文這樣的描述
[00:30:10.500 --> 00:30:13.500]  除了表達他們的感情
[00:30:13.500 --> 00:30:16.500]  很深刻和真誠之外
[00:30:16.500 --> 00:30:19.500]  同時亦顯示出更深的一層
[00:30:19.500 --> 00:30:24.500]  政治效忠的意味
[00:30:24.500 --> 00:30:25.500]  因為下文提到
[00:30:25.500 --> 00:30:29.500]  約拿丹立誓與大衛結盟納約
[00:30:29.500 --> 00:30:33.500]  要成為新城之交
[00:30:33.500 --> 00:30:35.500]  我們一同留意
[00:30:35.500 --> 00:30:37.500]  約拿丹不是說說就算了
[00:30:37.500 --> 00:30:40.500]  他即時脫下自己的外袍給大衛
[00:30:40.500 --> 00:30:47.500]  而這個外袍是以色列國的皇帝象徵
[00:30:47.500 --> 00:30:49.500]  他都給了大衛
[00:30:49.500 --> 00:30:56.500]  實際上他把自己作為皇位的繼承權
[00:30:56.500 --> 00:30:59.500]  他都轉移給了大衛
[00:30:59.500 --> 00:31:05.500]  還有他連自己束腰的外衣和盔甲都給了大衛
[00:31:05.500 --> 00:31:10.500]  而大衛亦都欣然地去接受
[00:31:10.500 --> 00:31:14.500]  我相信約拿丹這樣做
[00:31:14.500 --> 00:31:18.500]  不單止當大衛是他平等的朋友
[00:31:18.500 --> 00:31:21.500]  亦都有可能他知道
[00:31:21.500 --> 00:31:25.500]  大衛就是神揀選的下一位君王
[00:31:25.500 --> 00:31:27.500]  因此他承認有一天
[00:31:27.500 --> 00:31:32.500]  大衛是取代他成為君王
[00:31:32.500 --> 00:31:35.500]  而經文來到第五節有一個小結
[00:31:35.500 --> 00:31:39.500]  說到蘇羅無論差遣大衛往何處去
[00:31:39.500 --> 00:31:41.500]  他都做事精明
[00:31:41.500 --> 00:31:44.500]  蘇羅就納他作戰士長
[00:31:44.500 --> 00:31:50.500]  眾百姓和蘇羅的臣服無不喜悅
[00:31:50.500 --> 00:31:54.500]  經文又再一次出現做事精明
[00:31:54.500 --> 00:31:59.500]  大家想到甚麼?
[00:31:59.500 --> 00:32:05.500]  就是耶和華與他同在
[00:32:05.500 --> 00:32:10.500]  這是非常重要的原因
[00:32:10.500 --> 00:32:13.500]  耶和華與大衛同在
[00:32:13.500 --> 00:32:16.500]  亦都證明大衛得到蘇羅
[00:32:16.500 --> 00:32:18.500]  蘇羅的繼承人約拿丹
[00:32:18.500 --> 00:32:23.500]  百姓以及蘇羅眾臣服的愛戴
[00:32:23.500 --> 00:32:30.500]  大衛是足有資格作為領袖
[00:32:30.500 --> 00:32:32.500]  我想在此說
[00:32:32.500 --> 00:32:37.500]  其實大衛沒有即時推翻蘇羅
[00:32:37.500 --> 00:32:41.500]  相反他等候神的時間
[00:32:41.500 --> 00:32:45.500]  同樣約拿丹對於王位的繼承權
[00:32:45.500 --> 00:32:48.500]  他亦都樂意讓給大衛
[00:32:48.500 --> 00:32:53.500]  因為約拿丹看到耶和華與大衛同在
[00:32:53.500 --> 00:32:56.500]  他看重臣的揀選
[00:32:56.500 --> 00:32:59.500]  他願意由臣來掌管人生
[00:32:59.500 --> 00:33:03.500]  他用愛勝過嫉妒的控制
[00:33:03.500 --> 00:33:07.500]  他不被鬼咋牽著他的鼻子走
[00:33:07.500 --> 00:33:11.500]  因為他知道由臣來掌管的人生
[00:33:11.500 --> 00:33:16.500]  是最穩妥最有保障的人生
[00:33:16.500 --> 00:33:27.500]  亦都是最美善的人生
[00:33:27.500 --> 00:33:30.500]  在2024年的奧運
[00:33:30.500 --> 00:33:35.500]  中國體操隊勇奪藝術體操的冠軍
[00:33:35.500 --> 00:33:41.500]  原來背後有一位來自俄羅斯的安教練功不可沒
[00:33:41.500 --> 00:33:43.500]  這位被稱為的安教練
[00:33:43.500 --> 00:33:47.500]  其實在2012年、16年、20年
[00:33:47.500 --> 00:33:54.500]  三屆的奧運藝術體操團體全能金牌的得主
[00:33:54.500 --> 00:34:00.500]  由於俄羅斯在2022年被禁止參加大型的國際賽事
[00:34:00.500 --> 00:34:05.500]  安教練的運動生涯好像玩完一樣
[00:34:05.500 --> 00:34:09.500]  但是他沒有被打倒亦都沒有放棄
[00:34:09.500 --> 00:34:12.500]  相反他選擇來到中國執教
[00:34:12.500 --> 00:34:16.500]  轉換另一個方式來參與奧運
[00:34:16.500 --> 00:34:19.500]  繼續發放異彩
[00:34:19.500 --> 00:34:22.500]  透過訓練新人承傳他的技術
[00:34:22.500 --> 00:34:27.500]  安教練不單只是親身示範教授技巧
[00:34:27.500 --> 00:34:30.500]  並且與隊員建立信任
[00:34:30.500 --> 00:34:38.500]  他很希望成為隊員的朋友、教練和同行者
[00:34:38.500 --> 00:34:43.500]  弟兄姊妹,有多少人願意像安教練一樣
[00:34:43.500 --> 00:34:46.500]  願意從高位放下心斷
[00:34:46.500 --> 00:34:52.500]  將畢生的絕技教授或指導其他人
[00:34:52.500 --> 00:34:55.500]  不疾到其他人的成就
[00:34:55.500 --> 00:35:01.500]  而享受退到後方不顯眼的位置
[00:35:01.500 --> 00:35:03.500]  樂意輔助新人
[00:35:03.500 --> 00:35:06.500]  讓他們可以成為下一批的接棒人
[00:35:06.500 --> 00:35:09.500]  薪火相傳
[00:35:09.500 --> 00:35:15.500]  如果今天我們遇上經濟不景
[00:35:15.500 --> 00:35:21.500]  年齡問題、身體不適等種種原因
[00:35:21.500 --> 00:35:25.500]  要我們由現在的崗位退下來
[00:35:25.500 --> 00:35:28.500]  我們願不願意呢?
[00:35:28.500 --> 00:35:31.500]  又或者我們捨不捨得
[00:35:31.500 --> 00:35:37.500]  放棄現在所擁有的地位、權力的光環呢?
[00:35:37.500 --> 00:35:40.500]  今天無論教會、社會
[00:35:40.500 --> 00:35:45.500]  同樣需要不疾到、不詭詐的人
[00:35:45.500 --> 00:35:50.500]  來承傳神在世界、社會的使命
[00:35:50.500 --> 00:35:53.500]  我們有沒有按神給我們的恩賜
[00:35:53.500 --> 00:36:00.500]  運用在工作、家庭、侍奉、社會上呢?
[00:36:00.500 --> 00:36:04.500]  我們尊重或體重神簡算的人
[00:36:04.500 --> 00:36:10.500]  樂意輔助他們成為一個合神心意的人
[00:36:10.500 --> 00:36:12.500]  在小組裡
[00:36:12.500 --> 00:36:18.500]  我們願不願意做一個忠誠、誠實、忠心的組員呢?
[00:36:18.500 --> 00:36:24.500]  恆常出席崇拜、團契、祈禱會等聚會呢?
[00:36:24.500 --> 00:36:27.500]  願意放下自己的執著
[00:36:27.500 --> 00:36:30.500]  被神來掌管生命
[00:36:30.500 --> 00:36:34.500]  成為一個清心、信服、謙卑的信徒
[00:36:34.500 --> 00:36:38.500]  彼此勉勵同行
[00:36:38.500 --> 00:36:42.500]  求神賜給我們每一個信徒
[00:36:42.500 --> 00:36:46.500]  都能滿足神給我們的崗位
[00:36:46.500 --> 00:36:49.500]  按照神賜給我們的恩賜來發揮
[00:36:49.500 --> 00:36:53.500]  完成神在我們生命中的使命
[00:36:53.500 --> 00:36:56.500]  不論高低
[00:36:56.500 --> 00:37:01.500]  只要我們願意謙卑、信服的去行
[00:37:01.500 --> 00:37:04.500]  神必閱立我們的擺上
[00:37:04.500 --> 00:37:08.500]  當我們聽到別人受稱讚的時候
[00:37:08.500 --> 00:37:10.500]  我們為他感恩
[00:37:10.500 --> 00:37:12.500]  因為神使用他
[00:37:12.500 --> 00:37:17.500]  又為到對方的努力、忠心的去禱告
[00:37:17.500 --> 00:37:20.500]  當我們願意這樣做的時候
[00:37:20.500 --> 00:37:23.500]  嫉妒的火一開始就被愛熄滅了
[00:37:23.500 --> 00:37:26.500]  也不會引來詭詐的行為
[00:37:26.500 --> 00:37:31.500]  因為我們都願意由神來掌管人生
[00:37:31.500 --> 00:37:35.500]  一切都在神的美善下發生
[00:37:35.500 --> 00:37:41.500]  你願不願意呢?
[00:37:41.500 --> 00:37:45.500]  我們同心低頭吧
[00:37:45.500 --> 00:37:48.500]  在安靜的裡面
[00:37:48.500 --> 00:37:51.500]  你自己向神祈禱
[00:37:51.500 --> 00:37:54.500]  你有什麼阻攔你
[00:37:54.500 --> 00:37:57.500]  不能將自己的生命、主權
[00:37:57.500 --> 00:38:00.500]  交給神去掌管呢?
[00:38:00.500 --> 00:38:03.500]  是不是你的執著呢?
[00:38:03.500 --> 00:38:09.500]  驕傲?擔心?憂慮?
[00:38:09.500 --> 00:38:13.500]  你知道誰掌管明天嗎?
[00:38:13.500 --> 00:38:16.500]  如果你知道的話
[00:38:16.500 --> 00:38:18.500]  請你放開雙手
[00:38:18.500 --> 00:38:21.500]  讓神來掌管吧
[00:38:21.500 --> 00:38:22.500]  在一分鐘之後
[00:38:22.500 --> 00:38:24.500]  我們有請敬拜隊
[00:38:24.500 --> 00:38:26.500]  帶領我們長活營私

