
[00:00:00.000 --> 00:00:03.000]  有沒有看亞運?
[00:18:23.000 --> 00:18:25.000]  可能你說
[00:18:25.000 --> 00:18:27.000]  他一個人誤解了聖經
[00:18:27.000 --> 00:18:29.000]  其他人不是這樣想的
[00:18:29.000 --> 00:18:30.000]  也不是
[00:18:30.000 --> 00:18:32.000]  不知道你記不記得
[00:18:32.000 --> 00:18:33.000]  《約翰福音》記載
[00:18:33.000 --> 00:18:35.000]  「五餅二魚神蹟」之後
[00:18:35.000 --> 00:18:37.000]  人們有什麼反應呢
[00:18:37.000 --> 00:18:38.000]  吃飽之後
[00:18:38.000 --> 00:18:39.000]  吃飽之後有反應
[00:18:39.000 --> 00:18:40.000]  是不是
[00:18:40.000 --> 00:18:42.000]  聖經記載
[00:18:42.000 --> 00:18:43.000]  請姊妹們讀
[00:18:44.000 --> 00:18:48.000]  (教授:有很多人都說其實是神蹟)
[00:18:48.000 --> 00:18:51.000]  (其實真是在世間來的才知道)
[00:18:51.000 --> 00:18:54.000]  (其實就是在當年那個人)
[00:18:54.000 --> 00:18:58.000]  (在那裡走到最後去到山上去)
[00:18:58.000 --> 00:18:59.000]  是的
[00:18:59.000 --> 00:19:01.000]  那時候的人吃飽之後
[00:19:01.000 --> 00:19:03.000]  哇 厲害啊這個人
[00:19:03.000 --> 00:19:05.000]  真是世間來的才知道
[00:19:05.000 --> 00:19:06.000]  然後怎樣
[00:19:06.000 --> 00:19:07.000]  不如你做王吧
[00:19:07.000 --> 00:19:09.000]  你帶領我們吧
[00:19:09.000 --> 00:19:11.000]  想強迫他做王
[00:19:11.000 --> 00:19:13.000]  耶穌很厲害
[00:19:13.000 --> 00:19:16.000]  看通看逗群眾的心思
[00:19:16.000 --> 00:19:18.000]  如果是機會主義者
[00:19:18.000 --> 00:19:20.000]  這個時候只要振臂一呼
[00:19:20.000 --> 00:19:22.000]  大澤香起而陳勝吾廣
[00:19:22.000 --> 00:19:23.000]  是不是
[00:19:23.000 --> 00:19:25.000]  馬上推翻暴秦
[00:19:25.000 --> 00:19:26.000]  一呼百應
[00:19:26.000 --> 00:19:27.000]  對不對
[00:19:27.000 --> 00:19:29.000]  耶穌有沒有這樣做呢
[00:19:29.000 --> 00:19:30.000]  沒有
[00:19:30.000 --> 00:19:32.000]  耶穌退到山上
[00:19:32.000 --> 00:19:35.000]  所以在第一世紀的猶太人
[00:19:35.000 --> 00:19:37.000]  普遍都期望
[00:19:37.000 --> 00:19:38.000]  有一位強勢領袖
[00:19:38.000 --> 00:19:40.000]  真命天子
[00:19:40.000 --> 00:19:42.000]  帶領他們趕走羅馬人
[00:19:42.000 --> 00:19:43.000]  恢復以色列國
[00:19:43.000 --> 00:19:45.000]  你就做我們的王吧
[00:19:45.000 --> 00:19:48.000]  是不是很普遍這個期望
[00:19:48.000 --> 00:19:49.000]  五餅而魚
[00:19:49.000 --> 00:19:50.000]  已經五千人了
[00:19:50.000 --> 00:19:52.000]  你說有沒有代表性呢
[00:19:52.000 --> 00:19:55.000]  每個人都是這樣想的
[00:19:55.000 --> 00:19:56.000]  是不是
[00:19:56.000 --> 00:19:58.000]  也很合理的
[00:19:58.000 --> 00:20:00.000]  羅馬人這樣壓迫我們
[00:20:00.000 --> 00:20:03.000]  我們沒有了自己的國家
[00:20:03.000 --> 00:20:04.000]  流離失所
[00:20:04.000 --> 00:20:05.000]  被人欺壓
[00:20:05.000 --> 00:20:06.000]  被人壓榨
[00:20:06.000 --> 00:20:07.000]  很慘
[00:20:07.000 --> 00:20:09.000]  活在痛苦裡面
[00:20:09.000 --> 00:20:11.000]  誰不想復國
[00:20:11.000 --> 00:20:14.000]  誰不想那些欺壓我們的羅馬人
[00:20:14.000 --> 00:20:15.000]  離開我們呢
[00:20:15.000 --> 00:20:17.000]  是不是很合理這個期望
[00:20:17.000 --> 00:20:18.000]  很合理吧
[00:20:18.000 --> 00:20:20.000]  大部分人都是這樣想的
[00:20:20.000 --> 00:20:22.000]  不過
[00:20:22.000 --> 00:20:24.000]  合理期望
[00:20:24.000 --> 00:20:26.000]  不一定是正確
[00:20:26.000 --> 00:20:30.000]  耶穌怎樣回應彼得的期望
[00:20:30.000 --> 00:20:32.000]  彼得的責備呢
[00:20:32.000 --> 00:20:34.000]  弟兄姊妹
[00:20:34.000 --> 00:20:36.000]  可能你跟從主
[00:20:36.000 --> 00:20:38.000]  可能也有很多合理期望
[00:20:38.000 --> 00:20:40.000]  會不會呢
[00:20:40.000 --> 00:20:42.000]  你會不會期望神保守你
[00:20:42.000 --> 00:20:44.000]  無災無難
[00:20:44.000 --> 00:20:46.000]  順順利利
[00:20:46.000 --> 00:20:48.000]  還沒上車的可以快點上車
[00:20:48.000 --> 00:20:49.000]  上過車的
[00:20:49.000 --> 00:20:51.000]  幾年之後換樓
[00:20:51.000 --> 00:20:53.000]  子女聽教聽話
[00:20:53.000 --> 00:20:55.000]  將來出人頭地
[00:20:55.000 --> 00:20:58.000]  每年最少去兩次旅行
[00:20:58.000 --> 00:21:00.000]  是不是很合理的期望
[00:21:00.000 --> 00:21:03.000]  聖經也說耶穌愛我保守我
[00:21:03.000 --> 00:21:04.000]  是不是
[00:21:04.000 --> 00:21:07.000]  是不是合情合理
[00:21:07.000 --> 00:21:09.000]  不是吧
[00:21:09.000 --> 00:21:11.000]  你是不是這麼期望
[00:21:11.000 --> 00:21:15.000]  看看耶穌怎樣回應
[00:21:15.000 --> 00:21:16.000]  33節
[00:21:16.000 --> 00:21:19.000]  耶穌轉過來看著門徒
[00:21:19.000 --> 00:21:20.000]  斥責彼得說
[00:21:20.000 --> 00:21:22.000]  撒旦推到我後邊去
[00:21:22.000 --> 00:21:25.000]  因為你不體會神的心意
[00:21:25.000 --> 00:21:28.000]  而是體會人的意思
[00:21:28.000 --> 00:21:30.000]  這次輪到耶穌發炮了
[00:21:30.000 --> 00:21:32.000]  耶穌斥責彼得
[00:21:32.000 --> 00:21:36.000]  這個斥責就是剛才彼得斥責耶穌
[00:21:36.000 --> 00:21:40.000]  彼得責備耶穌的字
[00:21:40.000 --> 00:21:41.000]  是同一個字
[00:21:41.000 --> 00:21:43.000]  是很有趣的圖畫
[00:21:43.000 --> 00:21:44.000]  你想想兩師徒
[00:21:44.000 --> 00:21:47.000]  你罵完我之後我罵你
[00:21:47.000 --> 00:21:50.000]  耶穌從來沒試過罵人做撒旦
[00:21:50.000 --> 00:21:52.000]  就算是發禮賽人罵他們
[00:21:52.000 --> 00:21:54.000]  也不是罵他們做撒旦
[00:21:54.000 --> 00:21:57.000]  所以耶穌叫彼得做撒旦的意思
[00:21:57.000 --> 00:21:59.000]  不是真的說
[00:21:59.000 --> 00:22:02.000]  彼得其實你真正的身份是撒旦
[00:22:02.000 --> 00:22:03.000]  不是這個意思
[00:22:03.000 --> 00:22:07.000]  而是彼得不自覺地被撒旦利用了
[00:22:07.000 --> 00:22:09.000]  很多合理的期望
[00:22:09.000 --> 00:22:12.000]  很普遍的期望被魔鬼利用了
[00:22:12.000 --> 00:22:14.000]  阻止他上耶路撒冷
[00:22:14.000 --> 00:22:17.000]  去完成救恩
[00:22:17.000 --> 00:22:20.000]  耶穌第33節
[00:22:20.000 --> 00:22:22.000]  因為你不體會神的心意
[00:22:22.000 --> 00:22:26.000]  而是體會人的意思
[00:22:26.000 --> 00:22:29.000]  有時我們跟隨著
[00:22:29.000 --> 00:22:32.000]  會不會也有很多人的意思呢?
[00:22:32.000 --> 00:22:34.000]  相信就可以了
[00:22:34.000 --> 00:22:36.000]  放在心裏
[00:22:36.000 --> 00:22:38.000]  最重要是有心就可以了
[00:22:38.000 --> 00:22:40.000]  最重要是真心
[00:22:40.000 --> 00:22:42.000]  我現在沒空
[00:22:42.000 --> 00:22:43.000]  你看我多忙
[00:22:43.000 --> 00:22:45.000]  讓我先退休吧
[00:22:45.000 --> 00:22:46.000]  我告訴你
[00:22:46.000 --> 00:22:48.000]  退休可能會更忙
[00:22:48.000 --> 00:22:51.000]  我見過幾位弟兄姊妹
[00:22:51.000 --> 00:22:53.000]  退休很忙
[00:22:53.000 --> 00:22:55.000]  聽他們說要做1、2、3、4
[00:22:55.000 --> 00:22:58.000]  真的好像比以前更忙
[00:22:58.000 --> 00:22:59.000]  不會的
[00:22:59.000 --> 00:23:01.000]  如果讓他們將來有空
[00:23:01.000 --> 00:23:02.000]  現在很忙
[00:23:02.000 --> 00:23:03.000]  真心的
[00:23:03.000 --> 00:23:05.000]  活在香港哪有空呢?
[00:23:05.000 --> 00:23:07.000]  每個人都忙
[00:23:07.000 --> 00:23:11.000]  上有高堂、有妻兒、有老闆的要求等等
[00:23:11.000 --> 00:23:12.000]  明白的,很明白的
[00:23:12.000 --> 00:23:13.000]  大家都忙
[00:23:13.000 --> 00:23:15.000]  不會說退休後有空
[00:23:15.000 --> 00:23:17.000]  退休後可能是另一個
[00:23:17.000 --> 00:23:19.000]  更加離開神
[00:23:19.000 --> 00:23:22.000]  耶穌高調的回應
[00:23:22.000 --> 00:23:24.000]  這裏34節
[00:23:24.000 --> 00:23:27.000]  有三個命令動詞
[00:23:27.000 --> 00:23:29.000]  第一是寫記
[00:23:29.000 --> 00:23:31.000]  我們一起讀
[00:23:31.000 --> 00:23:32.000]  預備起
[00:23:32.000 --> 00:23:37.000]  「於是他叫眾人和門徒來,對他們說:
[00:23:37.000 --> 00:23:45.000]  若有人要跟從我,就當寫記,背起自己的十字架來跟從我。」
[00:23:45.000 --> 00:23:49.000]  耶穌在這裏首先是叫眾人和門徒來
[00:23:49.000 --> 00:23:51.000]  留意,不是只是叫門徒來
[00:23:51.000 --> 00:23:53.000]  本來是兩個人的對話
[00:23:53.000 --> 00:23:54.000]  耶穌和彼得
[00:23:54.000 --> 00:23:56.000]  現在擴大對所有門徒
[00:23:56.000 --> 00:23:59.000]  再擴大是叫眾人
[00:23:59.000 --> 00:24:01.000]  所以他的教導
[00:24:01.000 --> 00:24:03.000]  這裏不是只對彼得或門徒說
[00:24:03.000 --> 00:24:05.000]  是對所有的人
[00:24:05.000 --> 00:24:07.000]  今天我們讀《馬學福音》
[00:24:07.000 --> 00:24:11.000]  耶穌是對我們每一個人說
[00:24:11.000 --> 00:24:14.000]  34節有三個命令動詞
[00:24:14.000 --> 00:24:18.000]  寫記、背起和跟從
[00:24:18.000 --> 00:24:20.000]  命令動詞是重點
[00:24:20.000 --> 00:24:22.000]  要逐個看
[00:24:22.000 --> 00:24:24.000]  第一個是寫記
[00:24:24.000 --> 00:24:26.000]  寫記
[00:24:26.000 --> 00:24:28.000]  原文是兩個字
[00:24:28.000 --> 00:24:30.000]  記是獨立的代名詞
[00:24:30.000 --> 00:24:31.000]  先看寫
[00:24:31.000 --> 00:24:34.000]  在《馬學福音》第14章
[00:24:34.000 --> 00:24:36.000]  耶穌被捕
[00:24:36.000 --> 00:24:37.000]  彼得三次不認主
[00:24:37.000 --> 00:24:39.000]  就在那章出現了
[00:24:39.000 --> 00:24:41.000]  三次不認
[00:24:41.000 --> 00:24:44.000]  那個不認
[00:24:44.000 --> 00:24:45.000]  彼得不承認
[00:24:45.000 --> 00:24:47.000]  我不認識他
[00:24:47.000 --> 00:24:49.000]  我拒絕承認
[00:24:49.000 --> 00:24:51.000]  跟耶穌有任何關係
[00:24:51.000 --> 00:24:53.000]  就是那個不認
[00:24:53.000 --> 00:24:57.000]  寫記的寫就是不認的意思
[00:24:57.000 --> 00:24:59.000]  這次不是不認耶穌
[00:24:59.000 --> 00:25:01.000]  是不認己
[00:25:01.000 --> 00:25:03.000]  不認自己
[00:25:03.000 --> 00:25:05.000]  即是否認自己
[00:25:05.000 --> 00:25:07.000]  否認自己
[00:25:07.000 --> 00:25:10.000]  所以可以翻譯為棄絕自己
[00:25:10.000 --> 00:25:13.000]  英文是deny himself
[00:25:13.000 --> 00:25:14.000]  請留意
[00:25:14.000 --> 00:25:16.000]  不是摧殘自己
[00:25:16.000 --> 00:25:19.000]  不是自殘
[00:25:19.000 --> 00:25:20.000]  不是這個意思
[00:25:20.000 --> 00:25:21.000]  是自己睡
[00:25:21.000 --> 00:25:23.000]  不是這個意思
[00:25:23.000 --> 00:25:25.000]  但是寫記很明顯
[00:25:25.000 --> 00:25:27.000]  是表示一個在凡事上
[00:25:27.000 --> 00:25:29.000]  不以自己的利益作為中心
[00:25:29.000 --> 00:25:31.000]  將自己全人的主權
[00:25:31.000 --> 00:25:33.000]  他的喜好
[00:25:33.000 --> 00:25:34.000]  他的命運
[00:25:34.000 --> 00:25:38.000]  都交在神的手裏
[00:25:38.000 --> 00:25:40.000]  每個人都想健康
[00:25:40.000 --> 00:25:42.000]  但如果神不想你健康
[00:25:42.000 --> 00:25:47.000]  那我就病了
[00:25:47.000 --> 00:25:49.000]  《楊枫第九章》的例子
[00:25:49.000 --> 00:25:52.000]  要顯明神的榮耀
[00:25:52.000 --> 00:25:53.000]  當然你可以祈禱健康
[00:25:53.000 --> 00:25:55.000]  病了誰也不想好
[00:25:55.000 --> 00:25:56.000]  沒問題
[00:25:56.000 --> 00:25:57.000]  但如果神沒有英文
[00:25:57.000 --> 00:25:59.000]  那就不英文
[00:25:59.000 --> 00:26:02.000]  將自己的命運交在神裏
[00:26:02.000 --> 00:26:03.000]  讓神去作王
[00:26:03.000 --> 00:26:06.000]  這真是徹底的謙卑
[00:26:06.000 --> 00:26:08.000]  就好像保羅所說
[00:26:08.000 --> 00:26:12.000]  現在活著的不再是我
[00:26:12.000 --> 00:26:15.000]  保羅明明生生活著
[00:26:15.000 --> 00:26:19.000]  他說現在活著的不是我
[00:26:19.000 --> 00:26:20.000]  看回上文
[00:26:20.000 --> 00:26:23.000]  這正好回應彼得的軟弱
[00:26:23.000 --> 00:26:25.000]  沒錯,他答中了耶穌是彼得
[00:26:25.000 --> 00:26:26.000]  是尼塞亞
[00:26:26.000 --> 00:26:29.000]  但他要的是什麼樣的基督?
[00:26:29.000 --> 00:26:30.000]  是要一個強人
[00:26:30.000 --> 00:26:31.000]  一個成功
[00:26:31.000 --> 00:26:32.000]  一個榮耀
[00:26:32.000 --> 00:26:34.000]  一個勝利的尼塞亞
[00:26:34.000 --> 00:26:36.000]  但現在耶穌說的是
[00:26:36.000 --> 00:26:37.000]  是一個受苦
[00:26:37.000 --> 00:26:38.000]  是一個羞辱
[00:26:38.000 --> 00:26:41.000]  最後還要受死的尼塞亞
[00:26:41.000 --> 00:26:44.000]  是不是天淵之別?
[00:26:44.000 --> 00:26:45.000]  他不要那種
[00:26:45.000 --> 00:26:46.000]  他要這種的尼塞亞
[00:26:46.000 --> 00:26:47.000]  但耶穌說
[00:26:47.000 --> 00:26:48.000]  我就是這種
[00:26:48.000 --> 00:26:49.000]  受苦、羞辱
[00:26:49.000 --> 00:26:52.000]  最後受死的尼塞亞
[00:26:52.000 --> 00:26:53.000]  所以彼得其實是
[00:26:53.000 --> 00:26:56.000]  堅持著自己的意思
[00:26:56.000 --> 00:26:58.000]  耶穌明明說我要去耶路撒冷受死
[00:26:58.000 --> 00:27:00.000]  但他不接受
[00:27:00.000 --> 00:27:01.000]  說得很清楚
[00:27:01.000 --> 00:27:03.000]  不過他不接受
[00:27:03.000 --> 00:27:05.000]  他堅持自己的意思
[00:27:05.000 --> 00:27:08.000]  不體貼神的意思
[00:27:08.000 --> 00:27:09.000]  所以,兄弟姐妹
[00:27:09.000 --> 00:27:10.000]  有沒有一些東西
[00:27:10.000 --> 00:27:13.000]  我們可以為主放下的呢?
[00:27:13.000 --> 00:27:16.000]  我分享自己的小學習
[00:27:16.000 --> 00:27:17.000]  我在家裡
[00:27:17.000 --> 00:27:19.000]  我成長背景是一個小孩子
[00:27:19.000 --> 00:27:21.000]  我家裡還有姐姐
[00:27:21.000 --> 00:27:23.000]  跟我年紀有一點距離
[00:27:23.000 --> 00:27:26.000]  所以你可以大概猜到
[00:27:26.000 --> 00:27:30.000]  我的成長是習慣了被照顧
[00:27:30.000 --> 00:27:33.000]  小學也要做家務
[00:27:33.000 --> 00:27:36.000]  但我家裡的父母很重視我讀書
[00:27:36.000 --> 00:27:38.000]  姐姐入了大學
[00:27:38.000 --> 00:27:39.000]  兒子也入了大學
[00:27:39.000 --> 00:27:41.000]  整個家裡都有大學生
[00:27:41.000 --> 00:27:44.000]  所以,我中學開始
[00:27:44.000 --> 00:27:46.000]  我父母就跟我說
[00:27:46.000 --> 00:27:47.000]  你考好會考
[00:27:47.000 --> 00:27:49.000]  你用心讀書
[00:27:49.000 --> 00:27:51.000]  所以我考會考的意識很強
[00:27:51.000 --> 00:27:53.000]  那是考會考的年代
[00:27:53.000 --> 00:27:58.000]  所以,中學開始不用做家務了
[00:27:58.000 --> 00:28:01.000]  你讀書就可以了
[00:28:01.000 --> 00:28:05.000]  考好會考目標是入大學
[00:28:05.000 --> 00:28:07.000]  後來也入了
[00:28:08.000 --> 00:28:10.000]  然後就結婚了
[00:28:10.000 --> 00:28:11.000]  跳得很快
[00:28:11.000 --> 00:28:13.000]  然後就結婚了
[00:28:13.000 --> 00:28:16.000]  有一次我很好奇問太太
[00:28:16.000 --> 00:28:18.000]  為什麼洗手間這麼乾淨?
[00:28:18.000 --> 00:28:19.000]  她說,當然了
[00:28:19.000 --> 00:28:21.000]  我洗了
[00:28:21.000 --> 00:28:23.000]  我都不懷疑
[00:28:23.000 --> 00:28:25.000]  胎兒是有人洗的
[00:28:25.000 --> 00:28:31.000]  後來也做了爸爸
[00:28:31.000 --> 00:28:32.000]  做了爸爸
[00:28:32.000 --> 00:28:33.000]  哇,真是
[00:28:33.000 --> 00:28:35.000]  我沒有請傭人
[00:28:35.000 --> 00:28:38.000]  更加要勤做家務了
[00:28:38.000 --> 00:28:41.000]  每天都要洗澡
[00:28:41.000 --> 00:28:45.000]  做大的要做尾
[00:28:45.000 --> 00:28:47.000]  為首要服侍
[00:28:47.000 --> 00:28:49.000]  誰最後洗澡呢?
[00:28:49.000 --> 00:28:50.000]  就是我
[00:28:50.000 --> 00:28:52.000]  你洗完,最後才是我
[00:28:52.000 --> 00:28:54.000]  剛新婚的時候
[00:28:54.000 --> 00:28:56.000]  有一次上床後
[00:28:56.000 --> 00:28:58.000]  太太說,我很口渴
[00:28:58.000 --> 00:29:00.000]  一開始我就說
[00:29:00.000 --> 00:29:02.000]  那你去倒水吧
[00:29:02.000 --> 00:29:06.000]  (笑)
[00:29:06.000 --> 00:29:08.000]  令她很沒趣
[00:29:08.000 --> 00:29:09.000]  現在不會了
[00:29:09.000 --> 00:29:10.000]  現在說,你口渴了
[00:29:10.000 --> 00:29:12.000]  讓我來,我幫你倒水
[00:29:12.000 --> 00:29:17.000]  也要學做暖男
[00:29:17.000 --> 00:29:20.000]  我成長不是這樣的
[00:29:20.000 --> 00:29:22.000]  我是被照顧慣了
[00:29:22.000 --> 00:29:24.000]  我不是特意要欺壓你
[00:29:24.000 --> 00:29:25.000]  讓你做得很辛苦
[00:29:25.000 --> 00:29:26.000]  不是這樣
[00:29:26.000 --> 00:29:28.000]  不過有時不懷疑
[00:29:28.000 --> 00:29:30.000]  是嗎?那些事是有人做的?
[00:29:30.000 --> 00:29:33.000]  現在就要學了
[00:29:33.000 --> 00:29:35.000]  本來我不是這樣的
[00:29:35.000 --> 00:29:38.000]  但因為耶穌的吩咐
[00:29:38.000 --> 00:29:41.000]  愛妻子,就是愛自己了
[00:29:41.000 --> 00:29:45.000]  放下自己,對不對?
[00:29:45.000 --> 00:29:52.000]  寫記
[00:29:52.000 --> 00:29:55.000]  我再看第二個
[00:29:55.000 --> 00:29:57.000]  背起十字架
[00:29:57.000 --> 00:29:59.000]  在一般的電影節目心目中
[00:29:59.000 --> 00:30:03.000]  十字架是一個浪漫化的理解
[00:30:03.000 --> 00:30:04.000]  就是一個
[00:30:04.000 --> 00:30:07.000]  我現在這裡病,那裡痛
[00:30:07.000 --> 00:30:09.000]  我現在有這些困難
[00:30:09.000 --> 00:30:12.000]  兒女有激氣,諸如此類
[00:30:12.000 --> 00:30:15.000]  是個人生活上的難處
[00:30:15.000 --> 00:30:18.000]  這是一個浪漫化的理解
[00:30:18.000 --> 00:30:21.000]  我們看看十字架是什麼意思呢?
[00:30:21.000 --> 00:30:23.000]  十字架
[00:30:23.000 --> 00:30:26.000]  你不要說等於保羅的根刺
[00:30:26.000 --> 00:30:28.000]  是兩回事
[00:30:28.000 --> 00:30:31.000]  十字架在《馬可夫金》中是如何運用的呢?
[00:30:31.000 --> 00:30:33.000]  在第十五章
[00:30:33.000 --> 00:30:35.000]  十字架除了這裡之外,在哪裡出現呢?
[00:30:35.000 --> 00:30:36.000]  就是第十五章了
[00:30:36.000 --> 00:30:39.000]  就是尾聲,就是釘十字架了
[00:30:39.000 --> 00:30:42.000]  要背起十字架走上刑場
[00:30:42.000 --> 00:30:45.000]  全部都是在第十五章出現
[00:30:45.000 --> 00:30:49.000]  所以,是否個人的難處呢?
[00:30:49.000 --> 00:30:52.000]  不是
[00:30:52.000 --> 00:30:54.000]  從整個《馬可夫金》的記載
[00:30:54.000 --> 00:30:57.000]  背起十字架就是延續剛才的寫記
[00:30:57.000 --> 00:30:59.000]  的命令
[00:30:59.000 --> 00:31:03.000]  就是走上神的國度和價值
[00:31:03.000 --> 00:31:05.000]  而犧牲、受苦
[00:31:05.000 --> 00:31:09.000]  甚至被嫌棄、被鄙視
[00:31:09.000 --> 00:31:13.000]  這個意象
[00:31:13.000 --> 00:31:16.000]  我們明白背景就很明白了
[00:31:16.000 --> 00:31:18.000]  當時羅馬帝國統治
[00:31:18.000 --> 00:31:20.000]  耶路撒冷統治巴勒斯坦的時候
[00:31:20.000 --> 00:31:23.000]  它有一種刑罰
[00:31:23.000 --> 00:31:26.000]  十字架就是其中一種
[00:31:26.000 --> 00:31:29.000]  但刑罰也要看對象
[00:31:29.000 --> 00:31:32.000]  羅馬人和非羅馬人是不同的
[00:31:32.000 --> 00:31:34.000]  就算兩個都判死刑
[00:31:34.000 --> 00:31:38.000]  羅馬人判死刑是不會用十字架的
[00:31:38.000 --> 00:31:42.000]  是非羅馬人才會
[00:31:42.000 --> 00:31:44.000]  以前看《包青天》也是這樣
[00:31:44.000 --> 00:31:46.000]  有三個閘
[00:31:46.000 --> 00:31:47.000]  是嗎?
[00:31:47.000 --> 00:31:49.000]  什麼閘?
[00:31:49.000 --> 00:31:53.000]  龍頭閘、虎頭閘、狗頭閘
[00:31:53.000 --> 00:31:55.000]  都是死的
[00:31:55.000 --> 00:31:57.000]  都是砍了你的頭
[00:31:57.000 --> 00:32:00.000]  但刑具也是等級的
[00:32:00.000 --> 00:32:02.000]  這個也是類似的
[00:32:02.000 --> 00:32:05.000]  非羅馬人才會因為太殘忍
[00:32:05.000 --> 00:32:08.000]  太羞辱
[00:32:08.000 --> 00:32:11.000]  所以行刑之前
[00:32:11.000 --> 00:32:14.000]  要背著自己很沉重的十字架
[00:32:14.000 --> 00:32:15.000]  這個刑具
[00:32:15.000 --> 00:32:17.000]  不然立刻死了
[00:32:17.000 --> 00:32:19.000]  先繞個圈子
[00:32:19.000 --> 00:32:20.000]  「遊街示眾」
[00:32:20.000 --> 00:32:21.000]  當然很重
[00:32:21.000 --> 00:32:23.000]  木頭一定磨滑了
[00:32:23.000 --> 00:32:25.000]  一定有很多刺
[00:32:25.000 --> 00:32:27.000]  繞了個圈子
[00:32:27.000 --> 00:32:28.000]  耶路撒冷繞了個圈子
[00:32:28.000 --> 00:32:29.000]  大家都看到你
[00:32:29.000 --> 00:32:30.000]  可以嘲笑你
[00:32:30.000 --> 00:32:32.000]  然後才出到城外
[00:32:32.000 --> 00:32:34.000]  葛國灘這個地方
[00:32:34.000 --> 00:32:36.000]  去受刑
[00:32:36.000 --> 00:32:37.000]  歷史記載
[00:32:37.000 --> 00:32:41.000]  曾經試過有六千多位人
[00:32:41.000 --> 00:32:43.000]  因為反抗
[00:32:43.000 --> 00:32:45.000]  被羅馬將軍下令
[00:32:45.000 --> 00:32:50.000]  在一個叫Apian的大馬路兩旁
[00:32:50.000 --> 00:32:54.000]  六千多人被釘死
[00:32:54.000 --> 00:32:56.000]  很血腥
[00:32:56.000 --> 00:32:58.000]  有人當時
[00:32:58.000 --> 00:32:59.000]  不是一釘就死了
[00:32:59.000 --> 00:33:00.000]  是比較痛快
[00:33:00.000 --> 00:33:02.000]  九頭雜也好一點
[00:33:02.000 --> 00:33:04.000]  是慢慢死
[00:33:04.000 --> 00:33:06.000]  慢慢流盡血
[00:33:06.000 --> 00:33:07.000]  又不能呼吸
[00:33:07.000 --> 00:33:09.000]  你受苦應該聽過
[00:33:09.000 --> 00:33:11.000]  有人試過七天才死
[00:33:11.000 --> 00:33:14.000]  所以是一個折磨
[00:33:14.000 --> 00:33:16.000]  折磨的痛苦
[00:33:16.000 --> 00:33:18.000]  你可以想像一下
[00:33:18.000 --> 00:33:20.000]  如果香港有一個囚犯
[00:33:20.000 --> 00:33:22.000]  被判死刑之後
[00:33:22.000 --> 00:33:24.000]  要揹著他的電椅
[00:33:24.000 --> 00:33:26.000]  在中環繞個圈子
[00:33:26.000 --> 00:33:28.000]  然後才去執行死刑
[00:33:28.000 --> 00:33:30.000]  大概就是這樣
[00:33:30.000 --> 00:33:32.000]  很羞辱
[00:33:32.000 --> 00:33:33.000]  很折磨
[00:33:33.000 --> 00:33:35.000]  很痛苦
[00:33:35.000 --> 00:33:37.000]  就是這樣
[00:33:37.000 --> 00:33:39.000]  所以背起十字架
[00:33:39.000 --> 00:33:40.000]  其實當時
[00:33:40.000 --> 00:33:44.000]  就是比二等公民更加差的待遇
[00:33:44.000 --> 00:33:46.000]  所以耶穌叫我們這樣做
[00:33:46.000 --> 00:33:47.000]  不是叫我們釘十字架
[00:33:47.000 --> 00:33:49.000]  不要誤會
[00:33:49.000 --> 00:33:50.000]  不是叫我們釘十字架
[00:33:50.000 --> 00:33:52.000]  是叫我們背起十字架
[00:33:52.000 --> 00:33:53.000]  就是說
[00:33:53.000 --> 00:33:56.000]  我們好像有一個死囚的心態
[00:33:56.000 --> 00:33:58.000]  準備去死
[00:33:58.000 --> 00:33:59.000]  的心態
[00:33:59.000 --> 00:34:02.000]  來到跟從耶穌
[00:34:02.000 --> 00:34:04.000]  所以你可以想像一下
[00:34:04.000 --> 00:34:05.000]  如果你是死囚
[00:34:05.000 --> 00:34:06.000]  你快要去死了
[00:34:06.000 --> 00:34:08.000]  你是什麼心態呢
[00:34:08.000 --> 00:34:09.000]  你會否很關心
[00:34:09.000 --> 00:34:12.000]  今天行生指數是多少點
[00:34:12.000 --> 00:34:15.000]  那個計劃好像還沒完成
[00:34:15.000 --> 00:34:17.000]  多數不會吧
[00:34:17.000 --> 00:34:18.000]  應該說
[00:34:18.000 --> 00:34:20.000]  哎呀 爸媽不知如何是好
[00:34:20.000 --> 00:34:24.000]  太太 我兒女不知如何是好
[00:34:24.000 --> 00:34:26.000]  應該會想這些
[00:34:26.000 --> 00:34:28.000]  所以弟兄姊妹
[00:34:28.000 --> 00:34:31.000]  就是這樣
[00:34:31.000 --> 00:34:33.000]  我明白可能跟我們大部份人
[00:34:33.000 --> 00:34:35.000]  日常的心境
[00:34:35.000 --> 00:34:37.000]  好像有點距離
[00:34:37.000 --> 00:34:38.000]  其實當時的門徒
[00:34:38.000 --> 00:34:40.000]  都一樣
[00:34:40.000 --> 00:34:41.000]  當時彼得聽到
[00:34:41.000 --> 00:34:42.000]  難道他會馬上說
[00:34:42.000 --> 00:34:43.000]  哎呀 好呀 好呀
[00:34:43.000 --> 00:34:44.000]  耶穌你說得很對
[00:34:44.000 --> 00:34:46.000]  我馬上跟著做
[00:34:46.000 --> 00:34:48.000]  他們都不是這樣
[00:34:48.000 --> 00:34:49.000]  覺得難以接受
[00:34:49.000 --> 00:34:52.000]  啊 尼塞亞你要這樣受苦
