
[00:00:00.000 --> 00:00:04.920]  謝謝Kip的Praise Team帶我們剛才有很完整的詩歌
[00:14:41.560 --> 00:14:43.760]  卻能夠戰勝強大的哥利亞
[00:14:43.760 --> 00:14:45.200]  直到他遇上蘇羅
[00:14:45.200 --> 00:14:49.240]  他就真的從蘇羅身上看盡了什麼是狂傲的心
[00:14:49.240 --> 00:14:52.200]  直到在蘇羅身上帶來心靈的虛怯
[00:14:52.200 --> 00:14:53.600]  結果邪靈上身
[00:14:53.600 --> 00:14:54.920]  由他自身的不安
[00:14:54.920 --> 00:14:57.120]  活出去迫害其他人的人生
[00:14:57.120 --> 00:14:59.360]  問鬼 朝野 災劫
[00:14:59.360 --> 00:15:00.560]  最後被神厭棄
[00:15:00.560 --> 00:15:02.200]  結局坎坷
[00:15:02.200 --> 00:15:03.520]  所以大衛年輕的時候
[00:15:03.520 --> 00:15:04.640]  我們很欣賞他
[00:15:04.640 --> 00:15:06.800]  他真的很單純 信靠神
[00:15:06.800 --> 00:15:08.760]  大衛雖然不愧為神所稱許
[00:15:08.760 --> 00:15:10.040]  為神合神心意的人
[00:15:10.040 --> 00:15:12.560]  但我們深深卻畏到他晚年
[00:15:12.560 --> 00:15:14.640]  曾經在軟弱和敗位當中
[00:15:14.640 --> 00:15:17.200]  帶來給我們CP51篇的境界
[00:15:17.200 --> 00:15:19.200]  成為了我們後世的境界
[00:15:19.200 --> 00:15:20.840]  他在風光安逸的時候
[00:15:20.840 --> 00:15:22.400]  在軍事得勝的時候
[00:15:22.400 --> 00:15:25.680]  偏偏就犯上了對別士巴閣惡行
[00:15:25.680 --> 00:15:30.360]  完全在內心 眼目和行為當中墮落了
[00:15:30.360 --> 00:15:32.800]  由斜任 貪戀別人的妻子
[00:15:32.800 --> 00:15:34.480]  遮掩自己的罪行
[00:15:34.480 --> 00:15:36.680]  將軍隊裡面的將領
[00:15:36.680 --> 00:15:37.840]  即是別士巴的老公
[00:15:37.840 --> 00:15:39.920]  推到前線等人家死了
[00:15:39.920 --> 00:15:41.000]  犯了謀殺罪
[00:15:41.000 --> 00:15:42.400]  結局多難堪
[00:15:42.400 --> 00:15:44.200]  而結果在他自己的家眷裡面
[00:15:44.200 --> 00:15:45.360]  他要承受敗壞
[00:15:45.360 --> 00:15:46.920]  被他自己的兒子亞瑟龍
[00:15:46.920 --> 00:15:48.320]  追殺 叛變
[00:15:48.320 --> 00:15:50.120]  結果都要落難逃命
[00:15:50.120 --> 00:15:53.920]  他最後願意承擔神嚴苛的管教
[00:15:53.920 --> 00:15:57.600]  這個就是令到大衛有所不同的地方
[00:15:57.600 --> 00:15:59.800]  可幸他真的是一個真誠
[00:15:59.800 --> 00:16:01.640]  肯認罪悔改的人
[00:16:01.640 --> 00:16:05.960]  寫出C篇眾多認罪蒙社的詩章
[00:16:05.960 --> 00:16:07.760]  七篇很出名的悔罪詩
[00:16:07.760 --> 00:16:10.520]  第六篇 32 38 39
[00:16:10.520 --> 00:16:12.920]  51篇 102 和 130 篇
[00:16:12.920 --> 00:16:14.080]  都導引我們
[00:16:14.080 --> 00:16:15.400]  因為他真的是過來人
[00:16:15.400 --> 00:16:17.880]  所以他的詞彙教我們懂得認罪
[00:16:17.880 --> 00:16:19.200]  我覺得這個是最寶貴的
[00:16:19.200 --> 00:16:22.760]  他教我們後人最終懂得走上
[00:16:22.760 --> 00:16:24.960]  悔改蒙恩蒙社的道路
[00:16:24.960 --> 00:16:27.160]  使得我們真的成為嫁妓人
[00:16:27.160 --> 00:16:29.280]  大家知不知道什麼叫嫁妓人呢?
[00:16:29.280 --> 00:16:30.200]  知
[00:16:30.200 --> 00:16:32.000]  潮州人才知道
[00:16:32.000 --> 00:16:34.440]  嫁妓人是什麼?
[00:16:34.440 --> 00:16:36.360]  OK
[00:16:36.360 --> 00:16:38.520]  我相信你們
[00:16:38.520 --> 00:16:40.120]  潮州話那些罵人的
[00:16:40.120 --> 00:16:41.760]  我從小到大聽我爸媽說的那些
[00:16:41.760 --> 00:16:44.760]  翻譯成中文是很噁心的
[00:16:44.760 --> 00:16:47.360]  我試過我們爸爸媽媽罵我們
[00:16:47.360 --> 00:16:49.040]  有一句很毒的
[00:16:49.040 --> 00:16:50.280]  說我們是棺材仔
[00:16:50.280 --> 00:16:52.440]  我不用潮州話說出來
[00:16:52.440 --> 00:16:53.760]  聽的時候也很噁心
[00:16:53.760 --> 00:16:55.520]  但翻譯成中文就叫做棺材仔
[00:16:55.520 --> 00:16:56.680]  你說毒不毒?
[00:16:56.680 --> 00:16:58.000]  媽媽罵我棺材仔
[00:16:58.000 --> 00:16:59.960]  我心想那時候我不懂轉數高
[00:16:59.960 --> 00:17:01.160]  如果沒有人應該跟媽媽說
[00:17:01.160 --> 00:17:02.720]  那你安葬我吧
[00:17:02.720 --> 00:17:04.360]  如果我是棺材仔
[00:17:04.360 --> 00:17:04.680]  是不是?
[00:17:04.680 --> 00:17:05.920]  但他很生氣的時候
[00:17:05.920 --> 00:17:08.320]  你明不明白?
[00:17:08.320 --> 00:17:09.560]  求神念問我們
[00:17:09.560 --> 00:17:10.720]  我們真的是同路人
[00:17:10.720 --> 00:17:11.520]  所以在這裡
[00:17:11.520 --> 00:17:13.000]  大衛說三不
[00:17:13.000 --> 00:17:15.040]  不狂傲不高大
[00:17:15.040 --> 00:17:17.600]  重大七不透的事都不敢妄行
[00:17:17.600 --> 00:17:18.640]  所以弟兄姊妹
[00:17:18.640 --> 00:17:19.640]  去提醒朝聖者
[00:17:19.640 --> 00:17:21.520]  生命裡面眾多神聖的表現
[00:17:21.520 --> 00:17:22.960]  其實原來不是在於
[00:17:22.960 --> 00:17:25.720]  你很熱心為神做什麼
[00:17:25.720 --> 00:17:27.800]  我們很想做什麼
[00:17:27.800 --> 00:17:29.160]  而是為主警戒
[00:17:29.160 --> 00:17:31.080]  不要做那麼多什麼
[00:17:31.080 --> 00:17:33.280]  不多作什麼
[00:17:33.280 --> 00:17:34.000]  你不要
[00:17:34.000 --> 00:17:35.880]  你和我不要再做多點事情
[00:17:35.880 --> 00:17:38.360]  其實這個世界就太平了
[00:17:38.360 --> 00:17:39.640]  你和我多說一句話
[00:17:39.640 --> 00:17:40.880]  多想一件歪念
[00:17:40.880 --> 00:17:42.320]  多做一件不好的事情
[00:17:42.320 --> 00:17:44.240]  其實就破壞了教會的和諧
[00:17:44.240 --> 00:17:46.360]  破壞了教會裡面的合一
[00:17:46.360 --> 00:17:47.840]  所以求神保守我們
[00:17:47.840 --> 00:17:49.720]  不要讓心的狂野放大
[00:17:49.720 --> 00:17:51.040]  變成惡行
[00:17:51.040 --> 00:17:53.120]  結果會蒙神審判和懲治
[00:17:53.120 --> 00:17:54.120]  就好像大衛晚年
[00:17:54.120 --> 00:17:57.200]  大家記得在撒姆爾記下24章一節
[00:17:57.200 --> 00:17:58.440]  他自滿的時候
[00:17:58.440 --> 00:18:00.520]  他竟然數點以色列人
[00:18:00.520 --> 00:18:03.240]  以色列民的人數得罪神
[00:18:03.240 --> 00:18:06.240]  結果被他選擇幾個懲罰
[00:18:06.240 --> 00:18:07.760]  他被迫都要選擇
[00:18:07.760 --> 00:18:10.560]  但結果在撒夏24章15節
[00:18:10.560 --> 00:18:14.360]  是令到七萬個以色列人死於瘟疫
[00:18:14.360 --> 00:18:16.800]  求主憐憫我們眾人心內的狂野
[00:18:16.800 --> 00:18:17.440]  自傲
[00:18:17.440 --> 00:18:18.360]  目中無人
[00:18:18.360 --> 00:18:19.280]  妄自尊大
[00:18:19.280 --> 00:18:21.560]  最終被神降卑和管教
[00:18:21.560 --> 00:18:23.440]  因為雅各書四章六節這樣說
[00:18:23.440 --> 00:18:25.560]  他說但他似更多的恩典
[00:18:25.560 --> 00:18:26.640]  所以經上說
[00:18:26.640 --> 00:18:28.120]  神阻擋驕傲的人
[00:18:28.120 --> 00:18:29.840]  似恩比謙卑的人
[00:18:29.840 --> 00:18:31.360]  這個都是我們這一群同路人
[00:18:31.360 --> 00:18:32.400]  過來人的經歷
[00:18:32.400 --> 00:18:33.800]  認不認同
[00:18:33.800 --> 00:18:35.840]  大家有認同的舉手看
[00:18:35.840 --> 00:18:36.640]  你認同了
[00:18:36.640 --> 00:18:38.040]  你被我哄到認同了
[00:18:38.040 --> 00:18:39.320]  其實我沒有哄你
[00:18:39.320 --> 00:18:40.640]  我覺得我們這樣認同
[00:18:40.640 --> 00:18:42.720]  其實在神面前是真正去深
[00:18:42.720 --> 00:18:44.320]  承認等於我們信主這樣說
[00:18:44.320 --> 00:18:47.200]  我們承認我們是無力自救的罪人
[00:18:47.200 --> 00:18:49.240]  加上宋牧師經常勸我們
[00:18:49.240 --> 00:18:53.400]  全部都是同路人
[00:18:53.400 --> 00:18:57.760]  那又何須自卑不敢承認自己的罪孽呢
[00:18:57.760 --> 00:18:58.520]  好嗎
[00:18:58.520 --> 00:19:00.840]  在數點以色列文的過範裏面
[00:19:00.840 --> 00:19:03.920]  大衛就是因為他不懂得
[00:19:03.920 --> 00:19:05.720]  他那時候已經驕傲
[00:19:05.720 --> 00:19:07.280]  他以軍事的成就
[00:19:07.280 --> 00:19:09.640]  指紋的經濟尖尖自起
[00:19:09.640 --> 00:19:13.360]  所以他就跌落到軟弱陷阱裏面
[00:19:13.360 --> 00:19:15.440]  求神念問我們
[00:19:15.440 --> 00:19:17.360]  魯易斯
[00:19:17.360 --> 00:19:18.240]  C.S. Lewis
[00:19:18.240 --> 00:19:21.600]  一個很出名的基督教作者
[00:19:21.600 --> 00:19:22.880]  神學家
[00:19:22.880 --> 00:19:24.600]  他有一句英文的譯句
[00:19:24.600 --> 00:19:25.680]  幫我讀出來好嗎
[00:19:25.680 --> 00:19:26.880]  預備起
[00:19:26.880 --> 00:19:29.520]  驕傲是屬靈的癌症
[00:19:29.520 --> 00:19:32.160]  它吞噬了所有有關於愛
[00:19:32.160 --> 00:19:35.520]  滿足甚或常理的可能
[00:19:35.520 --> 00:19:37.120]  這句說話某程度上提醒
[00:19:37.120 --> 00:19:38.520]  我們一個自省的點子
[00:19:38.520 --> 00:19:39.760]  作為我第一個重點
[00:19:39.760 --> 00:19:43.080]  止息心的狂野和放肆的短劫
[00:19:43.080 --> 00:19:44.520]  我們怎知道自己的內心裏面
[00:19:44.520 --> 00:19:47.400]  走上傲慢自持的狂野路呢
[00:19:47.400 --> 00:19:48.560]  第一
[00:19:48.560 --> 00:19:51.240]  就是吞噬了我們的愛心
[00:19:51.240 --> 00:19:53.760]  所以我們會失去了愛神愛人的心
[00:19:53.760 --> 00:19:55.560]  一切都集中在自己的身上
[00:19:55.560 --> 00:19:56.800]  自己的利益上面
[00:19:56.800 --> 00:19:58.280]  搶盡了榮耀
[00:19:58.280 --> 00:20:00.000]  全部都是歸自己的
[00:20:00.000 --> 00:20:02.200]  如果你發覺在疫情社會事件之後
[00:20:02.200 --> 00:20:04.520]  你甚麼想的都是顧自己的話
[00:20:04.520 --> 00:20:05.960]  你應該要擔心
[00:20:05.960 --> 00:20:07.920]  你是不是已經跌進一個
[00:20:07.920 --> 00:20:09.160]  因為自保
[00:20:09.160 --> 00:20:10.920]  因為你沒有安全感
[00:20:10.920 --> 00:20:13.120]  所以你甚麼都想自己
[00:20:13.120 --> 00:20:14.120]  我聽了太多了
[00:20:14.120 --> 00:20:16.680]  在團契裏面特別是夫婦的關係
[00:20:16.680 --> 00:20:19.080]  甚至去到中年晚年的時候
[00:20:19.080 --> 00:20:21.160]  你想想如果夫妻去到晚年的時候
[00:20:21.160 --> 00:20:22.600]  還會很計較
[00:20:22.600 --> 00:20:24.840]  其實你有多少私房錢
[00:20:24.840 --> 00:20:26.600]  其實在我們的戶口之外
[00:20:26.600 --> 00:20:27.920]  還有多少個戶口
[00:20:27.920 --> 00:20:29.240]  如果問到這句的時候
[00:20:29.240 --> 00:20:31.880]  你覺得你們的關係有沒有得玩
[00:20:31.880 --> 00:20:32.880]  我用玩這個字
[00:20:32.880 --> 00:20:35.800]  其實已經是很悲涼
[00:20:35.800 --> 00:20:37.200]  是不是
[00:20:37.200 --> 00:20:39.160]  留心我們愛神愛人的心
[00:20:39.160 --> 00:20:41.240]  如果你說你真的在靈命上恢復
[00:20:41.240 --> 00:20:42.640]  你愛神愛人的心
[00:20:42.640 --> 00:20:45.080]  應該已經開始變得強健
[00:20:45.080 --> 00:20:46.280]  強壯了
[00:20:46.280 --> 00:20:48.840]  你可以忍受包容到別人的軟弱
[00:20:48.840 --> 00:20:49.640]  第二
[00:20:49.640 --> 00:20:51.840]  你會發覺你開始沒有
[00:20:51.840 --> 00:20:53.360]  沒有真正滿足的心
[00:20:53.360 --> 00:20:55.520]  你會覺得你永遠都不滿足
[00:20:55.520 --> 00:20:57.800]  其實正如我剛才起頭的引言
[00:20:57.800 --> 00:21:00.400]  社會事件和疫情期間
[00:21:00.400 --> 00:21:01.920]  令到我們很多的孤立
[00:21:01.920 --> 00:21:02.800]  很多的孤單
[00:21:02.800 --> 00:21:03.680]  很多的憤恨
[00:21:03.680 --> 00:21:04.960]  很多的不平
[00:21:04.960 --> 00:21:06.800]  其實一直都沒有宣洩過
[00:21:06.800 --> 00:21:08.640]  沒有宣洩過的這些苦惰
[00:21:08.640 --> 00:21:12.600]  一定會找位置出來的
[00:21:12.600 --> 00:21:14.080]  現在就出來了
[00:21:14.080 --> 00:21:15.640]  疫情開放了之後
[00:21:15.640 --> 00:21:17.360]  這一年半就開始出來
[00:21:17.360 --> 00:21:19.480]  我們就開始在這裡播毒了
[00:21:19.480 --> 00:21:22.000]  而究竟在播毒誰
[00:21:22.000 --> 00:21:24.160]  應該最快毒到的
[00:21:24.160 --> 00:21:26.040]  毒害的就是你的家人
[00:21:26.040 --> 00:21:26.800]  配偶
[00:21:26.800 --> 00:21:29.480]  然後就是你工作環境裡面的同事
[00:21:29.480 --> 00:21:30.240]  如果你沒有
[00:21:30.240 --> 00:21:31.040]  我為你感恩
[00:21:31.040 --> 00:21:31.920]  如果你發覺
[00:21:31.920 --> 00:21:34.120]  你開始發覺經常都不滿足
[00:21:34.120 --> 00:21:35.680]  戶口裡面永遠都覺得不滿足
[00:21:35.680 --> 00:21:36.760]  永遠不感恩
[00:21:36.760 --> 00:21:39.400]  只有繼續有不滿足的貪戀
[00:21:39.400 --> 00:21:41.240]  甚至開始有傷人害己的
[00:21:41.240 --> 00:21:44.840]  自私的一些心態行為
[00:21:44.840 --> 00:21:47.000]  而你墮落在一種沉溺
[00:21:47.000 --> 00:21:49.320]  你就知道你已經進入了
[00:21:49.320 --> 00:21:52.400]  那個自恃驕橫的心態裡面
[00:21:52.400 --> 00:21:53.280]  第三
[00:21:53.280 --> 00:21:54.120]  這個提醒很好
[00:21:54.120 --> 00:21:55.640]  老師說連常理都沒有了
[00:21:55.640 --> 00:21:57.440]  連常識都沒有了
[00:21:57.440 --> 00:21:58.080]  就是說
[00:21:58.080 --> 00:21:58.960]  常理就是說
[00:21:58.960 --> 00:22:01.960]  連常識常理都不想
[00:22:01.960 --> 00:22:02.720]  失去理智
[00:22:02.720 --> 00:22:04.320]  失智地犯錯
[00:22:04.320 --> 00:22:06.440]  好像耶穌受魔鬼第二個試探的時候
[00:22:06.440 --> 00:22:07.760]  魔鬼叫耶穌做什麼
[00:22:07.760 --> 00:22:09.360]  從墊頂跳下來
[00:22:09.360 --> 00:22:10.880]  其實正常人想墊頂跳下來
[00:22:10.880 --> 00:22:11.920]  死不死
[00:22:11.920 --> 00:22:12.800]  一定死
[00:22:12.800 --> 00:22:14.200]  但魔鬼就扭曲思篇
[00:22:14.200 --> 00:22:15.360]  就說跳下來吧
[00:22:15.360 --> 00:22:16.320]  不死了
[00:22:16.320 --> 00:22:18.640]  神會接住你的
[00:22:18.640 --> 00:22:20.360]  夠不夠非理性
[00:22:20.360 --> 00:22:22.720]  完全是失智的做法
[00:22:22.720 --> 00:22:24.000]  這個就是魔鬼
[00:22:24.000 --> 00:22:25.560]  要耶穌恥寵生驕
[00:22:25.560 --> 00:22:26.960]  信得過他神會接你的
[00:22:26.960 --> 00:22:27.960]  你犯什麼錯
[00:22:27.960 --> 00:22:29.720]  他都包你底
[00:22:29.720 --> 00:22:31.160]  這個就叫做失智
[00:22:31.160 --> 00:22:33.600]  這個就叫做叫人恥寵生驕
[00:22:33.600 --> 00:22:34.720]  思貪神
[00:22:34.720 --> 00:22:35.680]  犯險沉淪
[00:22:35.680 --> 00:22:36.720]  都不自覺
[00:22:36.720 --> 00:22:38.200]  不自知
[00:22:38.200 --> 00:22:39.240]  大家問一下
[00:22:39.240 --> 00:22:41.040]  由去年開始
[00:22:41.040 --> 00:22:42.320]  解禁之後
[00:22:42.320 --> 00:22:45.480]  我們有沒有任何的投資的決定
[00:22:45.480 --> 00:22:47.280]  婚姻關係裡面的想法
[00:22:47.280 --> 00:22:48.480]  各方面
[00:22:48.480 --> 00:22:49.440]  甚至移民
[00:22:49.440 --> 00:22:51.440]  我都發覺有些頂智慧
[00:22:51.440 --> 00:22:54.320]  他們是超出理智去移民的
[00:22:54.320 --> 00:22:55.920]  其實算過了這條數
[00:22:55.920 --> 00:22:57.440]  過到去是
[00:22:57.440 --> 00:22:58.600]  我們在Yahoo
[00:22:58.600 --> 00:23:00.840]  時時都看到這些新聞報告的
[00:23:00.840 --> 00:23:03.160]  有些人不是趕回來的移民
[00:23:03.160 --> 00:23:04.000]  回來之後
[00:23:04.000 --> 00:23:05.600]  他去的時候已經沒有東西
[00:23:05.600 --> 00:23:07.680]  回來之後還有沒有東西
[00:23:07.680 --> 00:23:08.960]  更加應該沒有東西
[00:23:08.960 --> 00:23:09.880]  明白嗎
[00:23:09.880 --> 00:23:11.800]  回來之後一套戲
[00:23:11.800 --> 00:23:13.560]  所以突然之間
[00:23:13.560 --> 00:23:14.920]  原來我們只不過真的
[00:23:14.920 --> 00:23:16.640]  大家是同路人過來人
[00:23:16.640 --> 00:23:18.600]  我相信我們曾經都沉淪過
[00:23:18.600 --> 00:23:19.320]  墮落過
[00:23:19.320 --> 00:23:20.400]  狂野過
[00:23:20.400 --> 00:23:22.920]  始終曾經都不能自救過
[00:23:22.920 --> 00:23:24.280]  滿身傷痕
[00:23:24.280 --> 00:23:25.280]  而到了最後
[00:23:25.280 --> 00:23:29.240]  我們才懂得無力無能地回歸父的懷裡面
[00:23:29.240 --> 00:23:30.680]  好像小孩子
[00:23:30.680 --> 00:23:32.120]  就是曾經說
[00:23:32.120 --> 00:23:35.320]  浪子小孩子散盡知才之後
[00:23:35.320 --> 00:23:38.040]  才想到回歸天父裡面一無所有
[00:23:38.040 --> 00:23:39.960]  真的由零開始
[00:23:39.960 --> 00:23:42.120]  不單止由資產上的零開始
[00:23:42.120 --> 00:23:45.520]  而且是由零性重新建立過
[00:23:45.520 --> 00:23:46.240]  第二個重點
[00:23:46.240 --> 00:23:47.480]  我們差不多結束的時候
[00:23:47.480 --> 00:23:49.440]  我們現在跳去第二個重點
[00:23:49.440 --> 00:23:51.840]  回歸心的恬靜和歸宿
[00:23:51.840 --> 00:23:53.080]  請大家幫我讀第二節
[00:23:53.080 --> 00:23:54.200]  預備起
[00:23:54.200 --> 00:23:56.400]  我的心平靜安靜
[00:23:56.400 --> 00:23:58.320]  好像斷過賴的孩子
[00:23:58.320 --> 00:24:00.320]  在他母親的懷中
[00:24:00.320 --> 00:24:01.880]  我的心在我裡面
[00:24:01.880 --> 00:24:04.600]  真像斷過賴的孩子
[00:24:04.600 --> 00:24:06.520]  以下我會說聖經三個人物
[00:24:06.520 --> 00:24:08.480]  他們怎樣能夠回歸平靜安慰
[00:24:08.480 --> 00:24:10.000]  如果你屬於1、2、3的
[00:24:10.000 --> 00:24:10.600]  我會問你
[00:24:10.600 --> 00:24:11.720]  你舉手
[00:24:11.720 --> 00:24:12.200]  第一
[00:24:12.200 --> 00:24:13.640]  不論我們是不是好像耶穌那樣
[00:24:13.640 --> 00:24:16.040]  每天好動得珍貴親近天父
[00:24:16.040 --> 00:24:18.240]  每天都上山親近天父的恬靜
[00:24:18.240 --> 00:24:19.800]  從中得力的
[00:24:19.800 --> 00:24:22.520]  舉手看看
[00:24:22.520 --> 00:24:25.560]  珍貴你的靈修時間
[00:24:25.560 --> 00:24:27.800]  不要在坐巴士先看
[00:24:27.800 --> 00:24:30.360]  巴士是很心散的
[00:24:30.360 --> 00:24:32.120]  巴士看散文好了
[00:24:32.120 --> 00:24:33.960]  不要看整段聖經
[00:24:33.960 --> 00:24:36.000]  我發覺前一兩星期
[00:24:36.000 --> 00:24:39.040]  我發覺靈性上有些心散
[00:24:39.040 --> 00:24:40.520]  不聚焦的時候
[00:24:40.520 --> 00:24:43.320]  我早上靈修的時間是特別長的
[00:24:43.320 --> 00:24:44.440]  是看完整張之後
[00:24:44.440 --> 00:24:46.400]  我都自己知道自己不知道說什麼
[00:24:46.400 --> 00:24:48.520]  結果我要逐句讀出來
[00:24:48.520 --> 00:24:49.640]  令我聚焦
[00:24:49.640 --> 00:24:51.120]  因為我在看耶利米蘇
[00:24:51.120 --> 00:24:52.840]  一直看都覺得很多亮光
[00:24:52.840 --> 00:24:54.160]  為什麼突然間這兩星期
[00:24:54.160 --> 00:24:55.880]  有些事令我煩惱
[00:24:55.880 --> 00:24:57.800]  如果我心散了
[00:24:57.800 --> 00:24:58.720]  聚焦不了
[00:24:58.720 --> 00:25:00.320]  我直接要逐句讀出來
[00:25:00.320 --> 00:25:02.240]  令我讀得明白
[00:25:02.240 --> 00:25:04.720]  覺得有得著我才收手
[00:25:04.720 --> 00:25:06.000]  都是讀一張而已
[00:25:06.000 --> 00:25:07.320]  我想告訴你
[00:25:07.320 --> 00:25:08.960]  但是值得的
[00:25:08.960 --> 00:25:10.080]  有多少人覺得
[00:25:10.080 --> 00:25:12.320]  你是好像聖經說的浪子、小兒子
[00:25:12.320 --> 00:25:14.080]  已經從放縱的生活裡面
[00:25:14.080 --> 00:25:15.000]  回歸父家
[00:25:15.000 --> 00:25:16.800]  從十兒子在父家的服侍
[00:25:16.800 --> 00:25:18.200]  和被恩代的安穩
[00:25:18.200 --> 00:25:19.600]  舉手看看
[00:25:19.600 --> 00:25:21.680]  這個要你認浪子
[00:25:21.680 --> 00:25:22.200]  OK
[00:25:22.200 --> 00:25:23.680]  我也舉手
[00:25:23.680 --> 00:25:24.760]  大家看齊
[00:25:24.760 --> 00:25:25.960]  不用沒面子
[00:25:25.960 --> 00:25:27.200]  沒有丟臉
[00:25:27.200 --> 00:25:29.000]  上帝彼此如此貼金
[00:25:29.000 --> 00:25:29.520]  記不記得
[00:25:29.520 --> 00:25:30.360]  回到家之後
[00:25:30.360 --> 00:25:31.240]  OK
[00:25:31.240 --> 00:25:33.440]  第三個處境就好像先知以利亞
[00:25:33.440 --> 00:25:36.000]  曾經在屬靈的光芒高峰底下
[00:25:36.000 --> 00:25:37.120]  誰知道在光芒之下
[00:25:37.120 --> 00:25:38.480]  就突然間軟弱跌倒
[00:25:38.480 --> 00:25:39.520]  在逃亡裡面
[00:25:39.520 --> 00:25:41.280]  靠上帝給他的睡覺進食
[00:25:41.280 --> 00:25:43.080]  向上帝多番吐苦水之後
[00:25:43.080 --> 00:25:44.560]  去眷透安靜裡面
[00:25:44.560 --> 00:25:45.800]  才聽到神的呼聲
[00:25:45.800 --> 00:25:48.440]  重新對他的呼救和猜險
[00:25:48.440 --> 00:25:49.240]  有多少人你覺得
[00:25:49.240 --> 00:25:52.240]  你是經歷過屬靈的疲倦
[00:25:52.240 --> 00:25:53.400]  神給你睡覺
[00:25:53.400 --> 00:25:54.600]  以後每天慢慢恢復
[00:25:54.600 --> 00:25:55.640]  你舉手看看
[00:25:55.640 --> 00:25:56.720]  這位大兄舉手
[00:25:56.720 --> 00:25:57.960]  你笑得出真是好
[00:25:57.960 --> 00:25:58.800]  通常笑不出
[00:25:58.800 --> 00:26:00.640]  笑得出即是說你有得救
[00:26:00.640 --> 00:26:02.760]  你開始覺得神救你
[00:26:02.760 --> 00:26:03.920]  其實我真的很感恩
[00:26:03.920 --> 00:26:06.960]  因為這些笑是假裝不出來的
[00:26:06.960 --> 00:26:08.760]  相信我假裝不到
[00:26:08.760 --> 00:26:10.320]  特別在這個設定下
[00:26:10.320 --> 00:26:12.560]  還有我看著你下
[00:26:12.560 --> 00:26:13.080]  如果你假裝到
[00:26:13.080 --> 00:26:13.760]  你真的很高明
[00:26:13.760 --> 00:26:15.160]  很厲害
[00:26:15.160 --> 00:26:16.200]  好
[00:26:16.200 --> 00:26:17.160]  親愛的大兄姐妹
[00:26:17.160 --> 00:26:18.360]  真實的知識
[00:26:18.360 --> 00:26:20.320]  內心的狂野放肆
[00:26:20.320 --> 00:26:21.720]  人心靈真實的方向
[00:26:21.720 --> 00:26:23.920]  就是真的要再一次回歸到
[00:26:23.920 --> 00:26:26.520]  心的恬靜歸宿裡面
[00:26:26.520 --> 00:26:29.040]  所有照顧過嬰兒的母親們
[00:26:29.040 --> 00:26:29.880]  父親們
[00:26:29.880 --> 00:26:31.000]  嬰兒哭到爆發
[00:26:31.000 --> 00:26:31.960]  累了
[00:26:31.960 --> 00:26:33.400]  其實他累到最後
[00:26:33.400 --> 00:26:35.960]  通常最後會怎樣
[00:26:35.960 --> 00:26:37.360]  睡覺
[00:26:37.360 --> 00:26:38.760]  如果他生媽媽氣
[00:26:38.760 --> 00:26:40.160]  最生氣的
[00:26:40.160 --> 00:26:42.760]  他就在媽媽的懷抱裡面睡
[00:26:42.760 --> 00:26:43.440]  到那時候
[00:26:43.440 --> 00:26:44.640]  你會不會突然放他進冷水裡
[00:26:44.640 --> 00:26:45.600]  醒一醒
[00:26:45.600 --> 00:26:46.360]  臭小子
[00:26:46.360 --> 00:26:47.080]  你也不會
[00:26:47.080 --> 00:26:47.960]  你哭到爆發
[00:26:47.960 --> 00:26:49.440]  真的一定要睡
[00:26:49.440 --> 00:26:52.240]  你就給他一個身體的溫暖
[00:26:52.240 --> 00:26:53.800]  其實我們就是需要這件事
[00:26:53.800 --> 00:26:54.480]  所以大兄姐妹
[00:26:54.480 --> 00:26:56.720]  近日有什麼煩擾的人事
[00:26:56.720 --> 00:26:57.880]  試探罪惡
[00:26:57.880 --> 00:27:00.360]  令到你未能夠享受在主權的恬靜
[00:27:00.360 --> 00:27:02.600]  還有你覺得你可以依偎著上帝
[00:27:02.600 --> 00:27:04.800]  作成你心靈的歸宿
[00:27:04.800 --> 00:27:08.200]  而上帝也可以令你安居在他內心裡面
[00:27:08.200 --> 00:27:10.320]  現在下面大衛說的
[00:27:10.320 --> 00:27:12.400]  回歸心的恬靜和歸宿
[00:27:12.400 --> 00:27:16.320]  就是我們要留心的訊息
[00:27:16.320 --> 00:27:17.720]  第一
[00:27:17.720 --> 00:27:18.320]  A
[00:27:18.320 --> 00:27:19.560]  幫我讀出來
[00:27:19.560 --> 00:27:20.440]  那個竅門是什麼
[00:27:20.440 --> 00:27:22.280]  平穩安靜
[00:27:22.280 --> 00:27:23.480]  其他譯本很好
[00:27:23.480 --> 00:27:24.080]  翻譯得
[00:27:24.080 --> 00:27:25.320]  有些中文譯本說
[00:27:25.320 --> 00:27:27.000]  我約束我的靈
[00:27:27.000 --> 00:27:29.800]  原來當你狂傲心野的時候
[00:27:29.800 --> 00:27:31.360]  是要約束的
[00:27:31.360 --> 00:27:33.920]  就好像我們有時候教小孩子都是這樣
[00:27:33.920 --> 00:27:36.000]  第二就是我鎖定我的靈魂
[00:27:36.000 --> 00:27:37.320]  你是不可以讓它
[00:27:37.320 --> 00:27:38.640]  你是要收窄它的範圍的
[00:27:38.640 --> 00:27:40.320]  你不可以讓它整天困擾你
[00:27:40.320 --> 00:27:42.280]  你整天做不到事的
[00:27:42.280 --> 00:27:45.000]  英文NSB的譯本是很近原文
