
[00:00:00.000 --> 00:00:05.520]  有一位神的僕人,從神領受異象,
[00:26:19.120 --> 00:26:22.120]  而且存著歡喜的心。
[00:26:22.120 --> 00:26:24.120]  在第十二章在耶路撒冷當中,
[00:26:24.120 --> 00:26:28.120]  是一個熱情高漲,喜氣洋洋的聖日,
[00:26:28.120 --> 00:26:31.120]  藉著聖場奉獻禮,
[00:26:31.120 --> 00:26:33.120]  和聖殿的公職,
[00:26:33.120 --> 00:26:36.120]  不單獻上重建之後的聖場,
[00:26:36.120 --> 00:26:38.120]  也獻上奉獻的生命,
[00:26:38.120 --> 00:26:41.120]  讓神得著榮耀。
[00:26:41.120 --> 00:26:45.120]  與神納藥和守承諾的目的,
[00:26:45.120 --> 00:26:49.120]  其實最終都是叫我們的生命去改變,
[00:26:49.120 --> 00:26:53.120]  叫我們與神的關係更加親密,
[00:26:53.120 --> 00:26:55.120]  去活出神的心意。
[00:26:55.120 --> 00:26:58.120]  好像說到開頭的時候,
[00:26:58.120 --> 00:27:00.120]  伯納德博士因為與神納藥,
[00:27:00.120 --> 00:27:03.120]  而讓自己的生命去改變,
[00:27:03.120 --> 00:27:05.120]  更加合乎神的使用。
[00:27:05.120 --> 00:27:10.120]  但是我們並不是靠自己的能力去改變,
[00:27:10.120 --> 00:27:12.120]  而是靠著神。
[00:27:12.120 --> 00:27:18.120]  正如在肥立比書二章十三節所說,
[00:27:18.120 --> 00:27:21.120]  我也想邀請大家一起讀出來,預備!
[00:27:21.120 --> 00:27:25.120]  「因為是上帝在你們心裡運行,
[00:27:25.120 --> 00:27:28.120]  使你們又立志又實行,
[00:27:28.120 --> 00:27:31.120]  為要成就他的美意。」
[00:27:31.120 --> 00:27:41.120]  立志為神去改一個壞習慣。
[00:27:41.120 --> 00:27:47.120]  有什麼是你需要立志在神面前去改變的呢?
[00:27:47.120 --> 00:27:50.120]  說到改壞習慣的見證,
[00:27:50.120 --> 00:27:54.120]  我當然不太方便說別人改壞習慣,
[00:27:54.120 --> 00:27:58.120]  不如說我吧,說我怎樣去改壞習慣。
[00:27:58.120 --> 00:28:03.120]  我在我的親戚朋友當中,
[00:28:03.120 --> 00:28:06.120]  甚至在神學院的同學當中,
[00:28:06.120 --> 00:28:09.120]  他們都認為我是一個很乖的人,
[00:28:09.120 --> 00:28:11.120]  很標準的。
[00:28:11.120 --> 00:28:13.120]  在我的profile裡面,
[00:28:13.120 --> 00:28:15.120]  之前我蒙召入讀神學的時候,
[00:28:15.120 --> 00:28:20.120]  我目的是檢驗一下我一生發生過什麼事。
[00:28:20.120 --> 00:28:25.120]  好像發現在缺點和所謂的黑歷史當中,
[00:28:25.120 --> 00:28:28.120]  我這麼空白。
[00:28:28.120 --> 00:28:33.120]  其實看起來我沒有什麼明顯的壞習慣,
[00:28:33.120 --> 00:28:37.120]  其實不是的。
[00:28:37.120 --> 00:28:40.120]  而這個壞習慣更加有機會讓我
[00:28:40.120 --> 00:28:44.120]  不能夠進入到恩福堂服侍。
[00:28:44.120 --> 00:28:48.120]  記得在我入職恩福堂之前大概一個月,
[00:28:48.120 --> 00:28:51.120]  還沒有入職的,大概還有一個月左右,
[00:28:51.120 --> 00:28:54.120]  我突然間覺得很不舒服,
[00:28:54.120 --> 00:28:56.120]  走路的時候頭暈,
[00:28:56.120 --> 00:29:00.120]  心跳得很不規則,很不舒服。
[00:29:00.120 --> 00:29:02.120]  還有吃飯的時候,
[00:29:02.120 --> 00:29:05.120]  一匙飯我都要吃很久,
[00:29:05.120 --> 00:29:08.120]  要分很多次吃一匙飯。
[00:29:08.120 --> 00:29:11.120]  於是我就去看醫生,
[00:29:11.120 --> 00:29:14.120]  我的家庭醫生就跟我說,
[00:29:14.120 --> 00:29:16.120]  他說他行醫了幾十年,
[00:29:16.120 --> 00:29:19.120]  從來沒有見過這樣的case。
[00:29:19.120 --> 00:29:23.120]  他診斷之後不知道是什麼原因,
[00:29:23.120 --> 00:29:28.120]  於是就建議我去做全身的身體檢查。
[00:29:28.120 --> 00:29:31.120]  做完身體檢查之後,
[00:29:31.120 --> 00:29:34.120]  我不知道應該開心還是不開心,
[00:29:34.120 --> 00:29:39.120]  所有的檢查結果都是很正常,很健康的。
[00:29:39.120 --> 00:29:43.120]  但是我的身體的不適真的很明顯,
[00:29:43.120 --> 00:29:46.120]  真的很明顯很不舒服,
[00:29:46.120 --> 00:29:49.120]  經常頭暈,又很難吃東西,
[00:29:49.120 --> 00:29:51.120]  那怎麼辦呢?
[00:29:51.120 --> 00:29:54.120]  我就向神祈禱,求神醫治我,
[00:29:54.120 --> 00:29:57.120]  好讓我能夠有一個健康的身體,
[00:29:57.120 --> 00:29:59.120]  入職恩福堂,
[00:29:59.120 --> 00:30:01.120]  做全道牧養的服侍。
[00:30:01.120 --> 00:30:04.120]  在這個時候,我太太就建議我,
[00:30:04.120 --> 00:30:08.120]  就說不如你去看她看慣的那個中醫,
[00:30:08.120 --> 00:30:11.120]  於是我去看,
[00:30:11.120 --> 00:30:13.120]  那個中醫就跟我說,
[00:30:13.120 --> 00:30:16.120]  他說我的脾胃很虛弱,
[00:30:16.120 --> 00:30:18.120]  要減少食糧,
[00:30:18.120 --> 00:30:21.120]  特別要解除我多年的不良習慣,
[00:30:21.120 --> 00:30:24.120]  就是每晚吃宵夜,
[00:30:24.120 --> 00:30:26.120]  大約吃了三十多年,
[00:30:26.120 --> 00:30:30.120]  你想想,那個腸胃受到多大的負擔,
[00:30:30.120 --> 00:30:33.120]  三十多年晚上都不能休息,
[00:30:33.120 --> 00:30:36.120]  還有這個不單純是身體上的問題,
[00:30:36.120 --> 00:30:40.120]  其實某程度上都是心理上的依附,
[00:30:40.120 --> 00:30:43.120]  於是我就按照醫師所說,
[00:30:43.120 --> 00:30:46.120]  去解除每晚吃宵夜的習慣,
[00:30:46.120 --> 00:30:49.120]  我向神祈禱,求神兼顧我的決心,
[00:30:49.120 --> 00:30:53.120]  讓我解除多年的不良的食宵夜的習慣,
[00:30:53.120 --> 00:30:55.120]  以致我能夠有健康的身體服侍。
[00:30:55.120 --> 00:30:57.120]  之前其實我太太和兩個兒子,
[00:30:57.120 --> 00:31:01.120]  都經常勸我要戒宵夜,
[00:31:01.120 --> 00:31:03.120]  但我一直都不成功,
[00:31:03.120 --> 00:31:07.120]  而在這個時候,神的話就提醒我了,
[00:31:07.120 --> 00:31:09.120]  我就想起了神的話,
[00:31:09.120 --> 00:31:13.120]  「豈不知你們的身子就是聖靈的電嗎?
[00:31:13.120 --> 00:31:17.120]  這聖靈是從神而來,住在你們裡頭的,
[00:31:17.120 --> 00:31:19.120]  並且你們不是自己的人,
[00:31:19.120 --> 00:31:22.120]  因為你們是從寵駕買來的,
[00:31:22.120 --> 00:31:26.120]  所以要在你們的身子上榮耀神。」
[00:31:26.120 --> 00:31:30.120]  神提醒我要好好地保養自己的身體,
[00:31:30.120 --> 00:31:33.120]  以致有健康的身體來服侍祂。
[00:31:33.120 --> 00:31:37.120]  我在這次在神面前立志改變,
[00:31:37.120 --> 00:31:39.120]  神就幫助我解除宵夜,
[00:31:39.120 --> 00:31:45.120]  自此之後,我身體的不適的徵狀就全部消除了,
[00:31:45.120 --> 00:31:50.120]  否則我現在都不能夠進入恩福堂當中來服侍,
[00:31:50.120 --> 00:31:53.120]  更加不能夠站在大家面前,
[00:31:53.120 --> 00:31:56.120]  和大家分享神的話。
[00:31:56.120 --> 00:31:58.120]  神保守了我,
[00:31:58.120 --> 00:32:01.120]  現在已經戒除了吃宵夜的習慣,
[00:32:01.120 --> 00:32:04.120]  九個多月了,感謝主。
[00:32:04.120 --> 00:32:10.120]  在這個時候,也讓我們思考一下,
[00:32:10.120 --> 00:32:14.120]  有些反思的時間,
[00:32:14.120 --> 00:32:19.120]  想請問你們信了主有多少年日?
[00:32:19.120 --> 00:32:23.120]  可能當中有些已經很久了,
[00:32:23.120 --> 00:32:31.120]  你的屬靈生命有沒有日久失修需要重建的地方呢?
[00:32:31.120 --> 00:32:38.120]  在你的生命當中,有沒有什麼是需要棄絕的呢?
[00:32:38.120 --> 00:32:45.120]  有沒有什麼是需要去恢復的呢?
[00:32:45.120 --> 00:32:50.120]  在這個時候,我也想請大家合上眼睛,
[00:32:50.120 --> 00:32:54.120]  我們安靜一會兒,
[00:32:54.120 --> 00:33:00.120]  請敬拜隊可以彈奏一些輕的音樂,
[00:33:00.120 --> 00:33:05.120]  謝謝。
[00:33:05.120 --> 00:33:07.120]  在這個時候也邀請大家,
[00:33:07.120 --> 00:33:14.120]  想一件需要在神面前棄絕,
[00:33:14.120 --> 00:33:18.120]  又或者恢復的事情,
[00:33:18.120 --> 00:33:23.120]  以便一會兒去做一個立志的禱告。
[00:33:23.120 --> 00:33:25.120]  就好像經文所說,
[00:33:25.120 --> 00:33:30.120]  當時的以色列民不應該和外邦人通婚,
[00:33:30.120 --> 00:33:35.120]  今天我們又有沒有一些不應該做的事情,
[00:33:35.120 --> 00:33:38.120]  而我們做了,
[00:33:38.120 --> 00:33:43.120]  又有沒有一些事情我們應該去棄絕呢?
[00:33:43.120 --> 00:33:44.120]  當時的以色列民,
[00:33:44.120 --> 00:33:47.120]  又承諾恢復從前所荒廢的,
[00:33:47.120 --> 00:33:50.120]  好像是守安昔日,
[00:33:50.120 --> 00:33:54.120]  供應神家的需要等等。
[00:33:54.120 --> 00:33:56.120]  昔日的以色列人,
[00:33:56.120 --> 00:34:00.120]  將聖殿稅,奉獻的柴,和初熟的果子,
[00:34:00.120 --> 00:34:02.120]  還有十一奉獻,
[00:34:02.120 --> 00:34:05.120]  都奉獻到神的殿當中。
[00:34:05.120 --> 00:34:08.120]  今天,神有沒有提醒你,
[00:34:08.120 --> 00:34:13.120]  需要將什麼東西,你都要去獻給祂呢?
[00:34:13.120 --> 00:34:17.120]  是你的金錢,因此才乾,
[00:34:17.120 --> 00:34:23.120]  還是時間呢?
[00:34:23.120 --> 00:34:25.120]  讓我們思想一下,
[00:34:25.120 --> 00:34:30.120]  今晚神提醒你有什麼需要棄絕的呢?
[00:34:30.120 --> 00:34:34.120]  有什麼需要恢復的呢?
[00:34:34.120 --> 00:34:38.120]  鼓勵你,至少想一件事情吧!
[00:34:38.120 --> 00:34:40.120]  或者你信了主很久,
[00:34:40.120 --> 00:34:42.120]  你覺得自己的生命都沒什麼,
[00:34:42.120 --> 00:34:45.120]  正如我一樣,我以為我的生命都沒什麼,
[00:34:45.120 --> 00:34:46.120]  其實不是的,
[00:34:46.120 --> 00:34:48.120]  有些事情是需要重建的。
[00:34:48.120 --> 00:34:51.120]  現在就是大家向神回應的事情,
[00:34:51.120 --> 00:34:53.120]  無論是大事還是小事,
[00:34:53.120 --> 00:34:55.120]  在神眼中都是寶貴的。
[00:34:55.120 --> 00:34:59.120]  想一件神想你棄絕的事,
[00:34:59.120 --> 00:35:02.120]  想一件神想你恢復的事。
[00:35:02.120 --> 00:35:04.120]  (字幕製作:貝爾)
[00:35:04.120 --> 00:35:06.120]  拜拜!

