
[00:00:00.000 --> 00:00:03.680]  大家好 新年 大家新年好
[00:18:39.760 --> 00:18:41.840]  就好像八章十四節那裏
[00:18:41.840 --> 00:18:45.120]  當這粒種子掉進荊棘裏面的時候
[00:18:45.120 --> 00:18:46.720]  被荊棘去擠壓
[00:18:46.720 --> 00:18:51.040]  擠壓到它根本不能夠吸收到土地裏面的養分
[00:18:51.040 --> 00:18:53.760]  所以它根本就不能夠健康成長
[00:18:53.760 --> 00:18:56.240]  更何況結出果子呢
[00:18:56.240 --> 00:18:58.880]  其實就好像人的心靈一樣
[00:18:58.880 --> 00:19:02.480]  我們被世界裏面很多很多的憂慮拉走
[00:19:02.480 --> 00:19:07.440]  我們內心根本就沒有空間去容得下屬靈的事
[00:19:07.440 --> 00:19:11.360]  瑪大的選擇為她帶來的就是這些焦躁
[00:19:11.360 --> 00:19:15.760]  最終她和神的關係越來越遠
[00:19:15.760 --> 00:19:18.400]  她好像在做神的工作
[00:19:18.400 --> 00:19:23.760]  但其實她根本就忘記了她侍奉的主
[00:19:23.760 --> 00:19:30.800]  相反瑪利亞的選擇就是坐在耶穌旁邊聽祂的講道
[00:19:30.800 --> 00:19:33.600]  而這就是八章十五節那裏講到
[00:19:33.600 --> 00:19:36.880]  這粒種子掉進了好土裏面
[00:19:36.880 --> 00:19:43.440]  掉進了好土裏面就是講人用真誠和善良的心去聆聽神的話語
[00:19:43.440 --> 00:19:47.600]  並且以堅忍的心去持守這個真理
[00:19:47.600 --> 00:19:51.520]  因為果子並不會一瞬間成長的
[00:19:51.520 --> 00:19:53.760]  是需要時間去栽種
[00:19:53.760 --> 00:19:59.440]  瑪利亞的選擇就是一直以真誠良善的心去回應神
[00:19:59.440 --> 00:20:03.120]  並且她努力去持守神的教導
[00:20:03.120 --> 00:20:07.040]  瑪利亞選擇將她的焦點向著神
[00:20:07.040 --> 00:20:09.920]  她以耶穌基督為她的優先
[00:20:09.920 --> 00:20:14.400]  她以良善的心去接受神的話語之後
[00:20:14.400 --> 00:20:19.440]  並且讓神的道在她心裏面去紮根成長
[00:20:19.440 --> 00:20:25.840]  因此她就能夠以忍耐持守的心去面對眼前任何的境況
[00:20:25.840 --> 00:20:29.120]  她沒有受到周圍的環境去影響
[00:20:29.120 --> 00:20:33.120]  她沒有被她姐姐的投訴拉走她
[00:20:33.120 --> 00:20:38.320]  她仍然專心地坐在耶穌腳前去聽耶穌的教導
[00:20:38.320 --> 00:20:43.520]  瑪利亞選擇建立了她一個很好的屬靈的生命素質
[00:20:43.520 --> 00:20:46.240]  並且她很好的服侍心態
[00:20:46.240 --> 00:20:51.040]  她也為神帶來了祝福
[00:20:51.040 --> 00:20:53.040]  在說弟兄姊妹
[00:20:53.040 --> 00:20:57.120]  耶穌不是要責備瑪大他的服侍
[00:20:57.120 --> 00:21:00.640]  他指向的是內心的心態
[00:21:00.640 --> 00:21:04.240]  耶穌所指的是瑪大的心被拉走
[00:21:04.240 --> 00:21:09.280]  她最終忘記了她服侍的對象是耶穌
[00:21:09.280 --> 00:21:12.000]  相反瑪利亞她很清楚知道
[00:21:12.000 --> 00:21:14.960]  她要定徵的是主
[00:21:14.960 --> 00:21:19.440]  因為耶穌最喜歡的是人去親近他
[00:21:19.440 --> 00:21:24.560]  說到這裡我分享一下我的經歷和體會
[00:21:24.560 --> 00:21:26.720]  其實在去年六月的時候
[00:21:26.720 --> 00:21:32.400]  我在初職團契的Exit團契有一個三日兩夜的退休營
[00:21:32.400 --> 00:21:36.080]  那時候我們看到團友很累、很忙碌
[00:21:36.080 --> 00:21:37.760]  工作很忙、服侍很忙
[00:21:37.760 --> 00:21:40.160]  所以我和我先生Billy傳導
[00:21:40.160 --> 00:21:44.960]  決定由我們兩個人負責帶退休營
[00:21:44.960 --> 00:21:48.000]  但在過程中我們因為忙碌
[00:21:48.000 --> 00:21:50.080]  所以最後只剩下三天時間
[00:21:50.080 --> 00:21:52.560]  我們兩個人去預備營會
[00:21:52.560 --> 00:21:55.520]  當然前期的方向和想法是有的
[00:21:55.520 --> 00:21:58.880]  但要落實真的只剩下三天時間
[00:21:58.880 --> 00:22:01.200]  在這個緊張的時間裡
[00:22:01.200 --> 00:22:03.840]  我們兩個人很努力、很用心地
[00:22:03.840 --> 00:22:04.640]  埋頭苦幹
[00:22:04.640 --> 00:22:10.800]  有幾天在辦公室日夜計算地做預備的工作
[00:22:10.800 --> 00:22:14.000]  在最後的星期五、六、日
[00:22:14.000 --> 00:22:17.120]  星期四那天我們兩個人在午餐中
[00:22:17.120 --> 00:22:19.120]  我和我先生在分享
[00:22:19.120 --> 00:22:23.200]  說說我們準備的東西上的一些細節
[00:22:23.200 --> 00:22:25.360]  好像很好,在分享
[00:22:25.360 --> 00:22:26.800]  但在這個分享的過程中
[00:22:26.800 --> 00:22:30.560]  我們兩個人開始對彼此作出埋怨
[00:22:30.560 --> 00:22:36.000]  其實我和我先生在讀神學之前
[00:22:36.000 --> 00:22:37.760]  我們一起工作了十多年
[00:22:37.760 --> 00:22:40.160]  我們有一種很自然的配搭
[00:22:40.160 --> 00:22:40.960]  不用說太多
[00:22:40.960 --> 00:22:42.720]  我們說完之後大家就會分工
[00:22:42.720 --> 00:22:45.360]  然後大家各自很努力地去做
[00:22:45.360 --> 00:22:47.360]  在一個好的狀況裡
[00:22:47.360 --> 00:22:49.360]  這是一個完美的配搭
[00:22:49.360 --> 00:22:53.280]  但在我們心裡很煩躁的時候
[00:22:53.280 --> 00:22:56.240]  這就是孤獨感的產生
[00:22:56.720 --> 00:22:57.920]  當時我和他
[00:22:57.920 --> 00:23:00.800]  大家好像只有我們一個人在努力
[00:23:00.800 --> 00:23:04.000]  我們覺得很多事情都在湧過來
[00:23:04.000 --> 00:23:09.760]  我們對對方的埋怨好像沒有被同行、沒有被理會
[00:23:09.760 --> 00:23:11.120]  然後我們兩個人
[00:23:11.120 --> 00:23:12.480]  我們在餐廳裡
[00:23:12.480 --> 00:23:13.760]  所以我們沒有大聲地爭拗
[00:23:13.760 --> 00:23:16.000]  我們純粹有一種埋怨在說
[00:23:16.000 --> 00:23:18.720]  「你這樣想我,我這樣想你,我已經很努力了」
[00:23:18.720 --> 00:23:21.280]  大家一輪最後的說話
[00:23:21.280 --> 00:23:22.160]  在那一刻
[00:23:22.160 --> 00:23:23.920]  我們兩個人說著說著之後
[00:23:23.920 --> 00:23:25.760]  我們就停下來
[00:23:25.760 --> 00:23:27.360]  我們發現一件事
[00:23:27.360 --> 00:23:29.120]  為甚麼侍奉會這樣
[00:23:29.120 --> 00:23:34.560]  侍奉沒理由會令我們倆吵架
[00:23:34.560 --> 00:23:36.000]  因為我們倆都不常吵架
[00:23:36.000 --> 00:23:38.160]  很少會令我們吵架
[00:23:38.160 --> 00:23:39.760]  不應該是這樣
[00:23:39.760 --> 00:23:41.760]  我們那一刻就決定
[00:23:41.760 --> 00:23:44.320]  不如我們待會回房間
[00:23:44.320 --> 00:23:46.480]  大家各自去自己辦公室的房間
[00:23:46.480 --> 00:23:47.600]  我們甚麼都不要做
[00:23:47.600 --> 00:23:49.280]  我們先停下來
[00:23:49.280 --> 00:23:52.320]  我們安靜地和神親近
[00:23:52.320 --> 00:23:55.520]  問問我們內心究竟發生了甚麼事
[00:23:55.520 --> 00:23:58.080]  在我們各自安靜的時間
[00:23:58.080 --> 00:24:00.560]  我真的去坦誠地和神去溝通
[00:24:00.560 --> 00:24:01.600]  我問神
[00:24:01.600 --> 00:24:03.600]  「其實我發生了甚麼事?」
[00:24:03.600 --> 00:24:05.280]  「為甚麼我會這麼生氣?」
[00:24:05.280 --> 00:24:08.480]  「為甚麼我會覺得我老公不理我?」
[00:24:08.480 --> 00:24:11.600]  其實我知道他很努力地在做事
[00:24:11.600 --> 00:24:14.160]  其實那一刻我就發現了自己
[00:24:14.160 --> 00:24:16.960]  因為對於帶一個三日兩夜的退休營
[00:24:16.960 --> 00:24:20.080]  原來別人覺得是沒甚麼可能的事
[00:24:20.080 --> 00:24:21.360]  還有一群年輕人
[00:24:21.360 --> 00:24:22.320]  有100人
[00:24:22.320 --> 00:24:23.520]  是一件……
[00:24:23.520 --> 00:24:25.360]  當時有同事跟我說
[00:24:25.360 --> 00:24:27.920]  「誰能做到?怎會做到?」
[00:24:27.920 --> 00:24:30.240]  我自己也在質疑這個過效
[00:24:30.240 --> 00:24:32.480]  我也在質疑自己做不到
[00:24:32.480 --> 00:24:36.320]  所以這些都讓我內心有一種很擔心
[00:24:36.320 --> 00:24:39.280]  同樣地因為有很多事要做的時候
[00:24:39.280 --> 00:24:41.200]  我有一種擔心
[00:24:41.200 --> 00:24:44.080]  令我有一點逃避真實
[00:24:44.080 --> 00:24:46.080]  但是心裡知道又要做
[00:24:46.080 --> 00:24:47.840]  在這個拉扯的過程中
[00:24:47.840 --> 00:24:50.240]  我覺得原來我自己這種煩躁
[00:24:50.240 --> 00:24:54.640]  就是因為我很想事情按照我的心意去行
[00:24:54.640 --> 00:24:58.000]  同時當我自己知道了
[00:24:58.000 --> 00:24:59.440]  檢視到自己的時候
[00:24:59.440 --> 00:25:01.360]  原來我焦點離開了神
[00:25:01.360 --> 00:25:05.200]  我忘記了神過去一直在我們每次的服事中
[00:25:05.200 --> 00:25:06.640]  神同在的經歷
[00:25:06.640 --> 00:25:09.760]  所以那一刻我知道我要回到神那裡
[00:25:09.760 --> 00:25:12.560]  而我和神祈禱了
[00:25:12.560 --> 00:25:14.320]  和神認罪了悔改之後
[00:25:14.320 --> 00:25:16.160]  我回到找Billy
[00:25:16.160 --> 00:25:17.600]  我真的很感恩
[00:25:17.600 --> 00:25:21.200]  原來同樣地在他安靜的時候
[00:25:21.200 --> 00:25:24.480]  神給了他一個經文
[00:25:24.480 --> 00:25:27.280]  我特意在他的IG的點藏裡
[00:25:27.280 --> 00:25:29.040]  偷偷地截圖
[00:25:29.040 --> 00:25:31.520]  很明目張膽地截了他的畫面出來
[00:25:31.520 --> 00:25:33.680]  其實神給了他一句話
[00:25:33.680 --> 00:25:37.600]  就是《出生基辟記》33章14節
[00:25:37.600 --> 00:25:38.720]  神跟我們說
[00:25:38.720 --> 00:25:42.320]  「我必親自去讓你安心」
[00:25:42.320 --> 00:25:43.200]  我很想說
[00:25:43.200 --> 00:25:46.640]  這句話對當時的我們兩個來說
[00:25:46.640 --> 00:25:49.920]  那個震撼力你知道有多大嗎
[00:25:49.920 --> 00:25:52.720]  我覺得神好像真的在回應我們兩個
[00:25:52.720 --> 00:25:54.480]  我們的擔心、我們的憂慮
[00:25:54.480 --> 00:25:56.640]  原來是不需要的
[00:25:56.640 --> 00:25:58.080]  因為神應去
[00:25:58.080 --> 00:25:59.920]  祂必親自去
[00:25:59.920 --> 00:26:01.760]  讓你安心
[00:26:01.760 --> 00:26:03.600]  所以神的這個話語
[00:26:03.600 --> 00:26:07.920]  讓我們的焦點回到神那裡
[00:26:07.920 --> 00:26:10.400]  在整個認會的過程中
[00:26:10.400 --> 00:26:12.640]  我們很努力地去預備
[00:26:12.640 --> 00:26:16.320]  天色沒有配合我們預備的經文
[00:26:16.320 --> 00:26:18.160]  大家看到旁邊的那張照片
[00:26:18.160 --> 00:26:20.400]  那天我們的經文是甚麼
[00:26:20.400 --> 00:26:21.440]  是一個很風和的
[00:26:21.440 --> 00:26:23.280]  我記得是在說青草地
[00:26:23.280 --> 00:26:24.800]  就是很風和的日落
[00:26:24.800 --> 00:26:26.160]  但外面的那場雨
[00:26:26.160 --> 00:26:27.760]  是令到頂部很嘈吵
[00:26:27.760 --> 00:26:29.600]  相信大家也不太聽得懂我說話
[00:26:29.600 --> 00:26:31.840]  因為我的聲音也不是很大
[00:26:31.840 --> 00:26:34.080]  但是整個認會
[00:26:34.080 --> 00:26:37.360]  不是按我們的心意去成就
[00:26:37.360 --> 00:26:40.080]  神在當中很微細地調配
[00:26:40.080 --> 00:26:43.120]  神在當中搞動人的心
[00:26:43.120 --> 00:26:44.240]  所以在認會裡
[00:26:44.240 --> 00:26:46.400]  不單是我和我先生兩個
[00:26:46.400 --> 00:26:49.040]  其實弟兄姊妹也在認會裡
[00:26:49.040 --> 00:26:52.640]  他們各自和神有很深刻的體會
[00:26:52.640 --> 00:26:56.080]  也被神建立和提醒
[00:26:56.080 --> 00:26:58.720]  我們兩個就像馬大一樣
[00:26:58.720 --> 00:27:01.520]  我們的心被因為很多很多要做的事
[00:27:01.520 --> 00:27:02.640]  去拉走
[00:27:02.640 --> 00:27:04.480]  我們內心很想結果
[00:27:04.480 --> 00:27:07.120]  好像我們心意那樣去行
[00:27:07.120 --> 00:27:10.320]  最後帶來的就是焦躁和不安
[00:27:10.320 --> 00:27:12.720]  但感恩聖靈的提醒
[00:27:12.720 --> 00:27:17.280]  我們能夠願意將我們手上忙碌的工作放下
[00:27:17.280 --> 00:27:19.680]  並且選擇去親近神
[00:27:19.680 --> 00:27:21.120]  透過神的話語
[00:27:21.120 --> 00:27:23.760]  將我們侍奉的焦點拉回來
[00:27:23.760 --> 00:27:25.360]  對準神
[00:27:25.360 --> 00:27:26.480]  就是這樣
[00:27:26.480 --> 00:27:29.120]  我們無論眼前的景況是怎樣
[00:27:29.120 --> 00:27:31.120]  可能是狂風暴雨
[00:27:31.120 --> 00:27:33.520]  也可能是燦爛陽光
[00:27:33.520 --> 00:27:38.000]  但也不會影響我們和神之間的親密關係
[00:27:38.000 --> 00:27:40.800]  我們就是這樣單單享受
[00:27:40.800 --> 00:27:43.920]  因為愛神、信服神、依靠神
[00:27:43.920 --> 00:27:47.200]  而帶來的祝福就夠了
[00:27:47.200 --> 00:27:51.680]  今天我講到的主題就是「蒙福的選擇」
[00:27:51.680 --> 00:27:53.920]  其實開始的時候我講到
[00:27:53.920 --> 00:27:57.440]  神年期間我們講了很多很多祝福的話
[00:27:57.440 --> 00:28:02.240]  「蒙福」也是我們每一個人心裡很想期望得到的
[00:28:02.240 --> 00:28:06.800]  微信的人會覺得「蒙福」就是事事順境、一帆風順
[00:28:06.800 --> 00:28:08.800]  但對於我們信儲的人來說
[00:28:08.800 --> 00:28:11.440]  我們就明白到「蒙福」並不是在講
[00:28:11.440 --> 00:28:14.000]  我們不會面對困難和挑戰
[00:28:14.000 --> 00:28:16.720]  特別我們活在世界當中
[00:28:16.720 --> 00:28:19.360]  生活當中有很多很多的拉扯
[00:28:19.360 --> 00:28:22.320]  這些很容易讓我們覺得迷失
[00:28:22.320 --> 00:28:25.600]  所以我們更加必須透過神的話語
[00:28:25.600 --> 00:28:29.680]  去提醒我們應該怎樣去作出選擇
[00:28:29.680 --> 00:28:36.000]  首先馬太亞的選擇帶來的就是「招操」
[00:28:36.000 --> 00:28:38.240]  當我們一心被世界的價值
[00:28:38.240 --> 00:28:46.000]  例如財富、成功、權力、優越感、享樂、好表現等等
[00:28:46.000 --> 00:28:48.000]  這些成為我們的目標
[00:28:48.000 --> 00:28:50.480]  成為我們的選擇的時候
[00:28:50.480 --> 00:28:54.000]  它為我們帶來的就是「招操」和「不安」
[00:28:54.000 --> 00:28:56.240]  而這個選擇帶來的
[00:28:56.240 --> 00:29:00.800]  不單單是破壞了人與人之間的關係
[00:29:00.800 --> 00:29:05.200]  最重要的就是讓我們的心開始離開神
[00:29:05.200 --> 00:29:07.200]  甚至我們成為神
[00:29:07.200 --> 00:29:09.200]  (鏡牆隊可以預備)
[00:29:09.200 --> 00:29:13.840]  相反,當我們選擇以親近神為我們一切的優先
[00:29:13.840 --> 00:29:17.040]  用神的話語在我們心裏紮根
[00:29:17.040 --> 00:29:21.280]  這個選擇為我們帶來的就是「蒙福」的選擇
[00:29:21.280 --> 00:29:23.840]  在我們無論眼前的情況如何
[00:29:23.840 --> 00:29:27.120]  我們都能夠以真誠、單純的心
[00:29:27.120 --> 00:29:30.640]  去愛神、信服神、以及倚靠神
[00:29:30.640 --> 00:29:34.320]  去面對我們眼前的挑戰和困難
[00:29:34.320 --> 00:29:37.840]  同時亦都透過神的一同經歷
[00:29:37.840 --> 00:29:39.840]  讓我們更加去認識神
[00:29:39.840 --> 00:29:42.800]  各位頂姐妹,你會怎樣去選擇?
[00:29:42.800 --> 00:29:45.040]  你會選擇,剛才所說的
[00:29:45.040 --> 00:29:47.440]  你招燥去拉走?
[00:29:47.440 --> 00:29:52.080]  還是你選擇以親近神為你的優先呢?
[00:29:52.080 --> 00:29:55.440]  如果你選擇以親近神為你的優先
[00:29:55.440 --> 00:29:57.840]  很想接下來有一首回應詩
[00:29:57.840 --> 00:30:00.640]  讓這首回應詩成為你的立志
[00:30:00.640 --> 00:30:02.320]  我們一起起立吧
[00:30:02.320 --> 00:30:04.880]  我們一起去唱出這一首回應詩
[00:30:05.120 --> 00:30:19.120]  (音樂)

