
[00:00:00.000 --> 00:00:06.280]  大家有沒有不同年代的人
[00:21:46.600 --> 00:21:48.600]  為什麼他要這樣做呢?
[00:21:48.600 --> 00:21:51.600]  耶穌重視什麼呢?
[00:21:51.600 --> 00:21:52.600]  他重視人數
[00:21:52.600 --> 00:21:56.600]  還是門徒的質素呢?
[00:21:56.600 --> 00:21:58.600]  對教會來說
[00:21:58.600 --> 00:22:00.600]  有什麼意義呢?
[00:22:00.600 --> 00:22:04.600]  因福堂給人的印象都很重視數字
[00:22:04.600 --> 00:22:07.600]  大家都看到數字
[00:22:07.600 --> 00:22:09.600]  每個星期都看到
[00:22:09.600 --> 00:22:12.600]  曾經每個星期我們過萬人
[00:22:12.600 --> 00:22:14.600]  在恩福中心來崇拜
[00:22:14.600 --> 00:22:17.600]  現在是跌了一半
[00:22:17.600 --> 00:22:21.600]  教會是否仍然要追數字呢?
[00:22:21.600 --> 00:22:23.600]  還是要建立真正的門徒呢?
[00:22:23.600 --> 00:22:26.600]  可能有人說兩樣都要
[00:22:26.600 --> 00:22:29.600]  但耶穌的方向是怎樣呢?
[00:22:29.600 --> 00:22:31.600]  耶穌沒有討好群眾
[00:22:31.600 --> 00:22:34.600]  他不怕說出一些趕客的道理
[00:22:34.600 --> 00:22:38.600]  他焦點是要建立真正的門徒
[00:22:38.600 --> 00:22:42.600]  當行五餅如神蹟之後
[00:22:42.600 --> 00:22:46.600]  記載在另一卷福音書
[00:22:46.600 --> 00:22:47.600]  同一個情景
[00:22:47.600 --> 00:22:50.600]  在《馬太福音》十四章二十二到二十三節
[00:22:50.600 --> 00:22:52.600]  一起讀出來
[00:22:52.600 --> 00:22:55.600]  耶穌隨即催門徒上船
[00:22:55.600 --> 00:22:57.600]  先渡到對岸
[00:22:57.600 --> 00:22:59.600]  等他叫眾人散開
[00:22:59.600 --> 00:23:01.600]  疏散了眾人之後
[00:23:01.600 --> 00:23:04.600]  他獨自上山去禱告
[00:23:04.600 --> 00:23:08.600]  到晚上只有他一人在那裡
[00:23:08.600 --> 00:23:13.600]  其實四卷福音書都有記載到五餅如神蹟
[00:23:13.600 --> 00:23:16.600]  其實五餅如神蹟是很重要的
[00:23:16.600 --> 00:23:19.600]  而記載現在
[00:23:19.600 --> 00:23:22.600]  接下來的神蹟有三卷福音書記載
[00:23:22.600 --> 00:23:26.600]  當時門徒在耶蘭人靜
[00:23:26.600 --> 00:23:27.600]  上了船
[00:23:27.600 --> 00:23:30.600]  在海浪翻騰的時候
[00:23:30.600 --> 00:23:33.600]  竟然有另外一樣東西佔據了他的心靈
[00:23:33.600 --> 00:23:36.600]  我們首先現在讀
[00:23:36.600 --> 00:23:40.600]  接下來讀就是《耀行福音》十六章十六到二十一節
[00:23:40.600 --> 00:23:41.600]  一起讀
[00:23:41.600 --> 00:23:43.600]  到了晚上
[00:23:43.600 --> 00:23:45.600]  他的門徒下到海邊
[00:23:45.600 --> 00:23:47.600]  上了船
[00:23:47.600 --> 00:23:49.600]  要過海往加勃隆去
[00:23:49.600 --> 00:23:51.600]  天已經黑了
[00:23:51.600 --> 00:23:54.600]  耶穌還沒有來到他們那裡
[00:23:54.600 --> 00:23:56.600]  忽然強風大作
[00:23:56.600 --> 00:23:57.600]  海浪翻騰
[00:23:57.600 --> 00:23:59.600]  門徒要路
[00:23:59.600 --> 00:24:00.600]  要行了十里多
[00:24:00.600 --> 00:24:03.600]  看見耶穌在海面上走
[00:24:03.600 --> 00:24:05.600]  漸漸靠近船
[00:24:05.600 --> 00:24:07.600]  他們就害怕
[00:24:07.600 --> 00:24:08.600]  耶穌對他們說
[00:24:08.600 --> 00:24:10.600]  是我不要怕
[00:24:10.600 --> 00:24:13.600]  門徒就欣然接他上船
[00:24:13.600 --> 00:24:16.600]  船立即到了他們想要去的地方
[00:24:16.600 --> 00:24:22.600]  耶穌不單止在人群誤會之中
[00:24:22.600 --> 00:24:24.600]  彰顯了神聖
[00:24:24.600 --> 00:24:28.600]  祂還是以一種超越人的限制的方式
[00:24:28.600 --> 00:24:31.600]  來彰顯神聖
[00:24:31.600 --> 00:24:35.600]  在剛才讀的《耀行福音》六章十六到十八節
[00:24:35.600 --> 00:24:38.600]  就描寫到耶穌獨自上山
[00:24:38.600 --> 00:24:40.600]  之後門徒上了船
[00:24:40.600 --> 00:24:45.600]  他要過海去到加勃隆
[00:24:45.600 --> 00:24:48.600]  但是門徒在船上遇到
[00:24:48.600 --> 00:24:49.600]  無論天黑
[00:24:49.600 --> 00:24:51.600]  忽然強風大作
[00:24:51.600 --> 00:24:53.600]  海浪翻騰
[00:24:53.600 --> 00:24:59.600]  如果耶穌是以色列人心目中的摩西
[00:24:59.600 --> 00:25:01.600]  這種情景
[00:25:01.600 --> 00:25:03.600]  好像去到紅海邊
[00:25:03.600 --> 00:25:06.600]  那些很大風大浪的時候
[00:25:06.600 --> 00:25:09.600]  當時海浪翻騰
[00:25:09.600 --> 00:25:11.600]  而舊約特別描寫到海
[00:25:11.600 --> 00:25:13.600]  是很難觸摸的
[00:25:13.600 --> 00:25:17.600]  落在海就不能夠掌握自己命運的感覺
[00:25:17.600 --> 00:25:21.600]  舊約基督摩西的時代
[00:25:21.600 --> 00:25:23.600]  是將紅海分開
[00:25:23.600 --> 00:25:26.600]  就是神跡摩西人要分開紅海
[00:25:26.600 --> 00:25:28.600]  約書亞的時代
[00:25:28.600 --> 00:25:31.600]  也是將約旦河的水指著
[00:25:31.600 --> 00:25:35.600]  然後兩個神跡都是讓以色列人走乾地
[00:25:35.600 --> 00:25:38.600]  過紅海過約旦河
[00:25:38.600 --> 00:25:41.600]  好像將水分開
[00:25:41.600 --> 00:25:45.600]  就好像標誌著神的記號
[00:25:45.600 --> 00:25:47.600]  有一套電影
[00:25:47.600 --> 00:25:49.600]  美國的電影
[00:25:49.600 --> 00:25:50.600]  時裝的電影
[00:25:50.600 --> 00:25:52.600]  叫做《衰鬼上帝》
[00:25:52.600 --> 00:25:54.600]  大家有沒有看過
[00:25:54.600 --> 00:25:59.600]  講到男主角被神呼調
[00:25:59.600 --> 00:26:02.600]  神給了他一些特別的能力
[00:26:02.600 --> 00:26:07.600]  他有一幕去到一個餐廳
[00:26:07.600 --> 00:26:10.600]  就叫做一個紅湯
[00:26:10.600 --> 00:26:12.600]  西餐廳紅湯
[00:26:12.600 --> 00:26:14.600]  大家都有紅湯、白湯
[00:26:14.600 --> 00:26:15.600]  紅湯
[00:26:15.600 --> 00:26:18.600]  然後他就試一下走這個神跡
[00:26:18.600 --> 00:26:22.600]  就將這碗湯分開
[00:26:22.600 --> 00:26:24.600]  有沒有看過這套電影
[00:26:24.600 --> 00:26:26.600]  他就表達到
[00:26:26.600 --> 00:26:29.600]  好像將紅海分開的那種現象
[00:26:29.600 --> 00:26:33.600]  他就代表好像神是和他一起
[00:26:33.600 --> 00:26:37.600]  如果讀到剛才有人給我讀了18字
[00:26:37.600 --> 00:26:39.600]  忽然強風大作,海浪翻騰
[00:26:39.600 --> 00:26:42.600]  你想想耶穌會走什麼神跡呢?
[00:26:42.600 --> 00:26:45.600]  是不是就會將加利利海分開呢?
[00:26:45.600 --> 00:26:48.600]  如果是根據以色列人舊約的經歷
[00:26:48.600 --> 00:26:51.600]  就估計耶穌應該會這樣做
[00:26:51.600 --> 00:26:55.600]  但是耶穌是超越人想像的限制
[00:26:55.600 --> 00:26:57.600]  耶穌在19節
[00:26:57.600 --> 00:27:01.600]  門徒遙老撐船
[00:27:01.600 --> 00:27:04.600]  走了十多里
[00:27:04.600 --> 00:27:07.600]  其實公里就是四五公里
[00:27:07.600 --> 00:27:11.600]  在另外《馬科音》六章48節記載
[00:27:11.600 --> 00:27:13.600]  門徒撐得很辛苦
[00:27:13.600 --> 00:27:15.600]  風不順,到了半夜
[00:27:15.600 --> 00:27:20.600]  看見耶穌走在水面上
[00:27:20.600 --> 00:27:22.600]  我們如果看中國人沒事
[00:27:22.600 --> 00:27:24.600]  香港人可能看得少
[00:27:24.600 --> 00:27:29.600]  小說多,水上飄的
[00:27:29.600 --> 00:27:31.600]  但是聖經講得很清楚
[00:27:31.600 --> 00:27:33.600]  講的是「行」
[00:27:33.600 --> 00:27:37.600]  這個字眼
[00:27:37.600 --> 00:27:38.600]  Peri tetio
[00:27:38.600 --> 00:27:40.600]  希臘文的字眼
[00:27:40.600 --> 00:27:42.600]  講得很清楚是「行」字
[00:27:42.600 --> 00:27:45.600]  是用特別方法漂移或其他東西
[00:27:45.600 --> 00:27:48.600]  所以耶穌很清楚的確用神蹟
[00:27:48.600 --> 00:27:53.600]  是一個打破一般人思想的神蹟
[00:27:53.600 --> 00:27:55.600]  來走在水面上
[00:27:55.600 --> 00:28:00.600]  門徒想像不到這個神蹟
[00:28:00.600 --> 00:28:03.600]  你有沒有經歷過這些神蹟作為?
[00:28:03.600 --> 00:28:05.600]  而你未能夠想像過
[00:28:05.600 --> 00:28:07.600]  你經歷到的呢?
[00:28:07.600 --> 00:28:10.600]  而這個神蹟不是向群眾的
[00:28:10.600 --> 00:28:14.600]  是向門徒顯現
[00:28:14.600 --> 00:28:20.600]  門徒看見耶穌在海面上行走的反應
[00:28:20.600 --> 00:28:24.600]  就很害怕
[00:28:24.600 --> 00:28:27.600]  在這個神蹟記載了
[00:28:27.600 --> 00:28:30.600]  約翰福音、馬可福音和馬太福音三本福音書
[00:28:30.600 --> 00:28:33.600]  亦記載在五丙二神蹟之後
[00:28:33.600 --> 00:28:35.600]  而其中兩本福音書
[00:28:35.600 --> 00:28:37.600]  馬可和馬太就記載了
[00:28:37.600 --> 00:28:39.600]  門徒害怕的原因
[00:28:39.600 --> 00:28:41.600]  害怕甚麼?
[00:28:41.600 --> 00:28:43.600]  害怕見鬼
[00:28:43.600 --> 00:28:44.600]  害怕到鬼
[00:28:44.600 --> 00:28:46.600]  字很清楚是鬼
[00:28:46.600 --> 00:28:48.600]  為甚麼門徒害怕見鬼?
[00:28:48.600 --> 00:28:50.600]  害怕到叫出來
[00:28:50.600 --> 00:28:52.600]  害怕到叫出來
[00:28:52.600 --> 00:28:54.600]  見鬼
[00:28:54.600 --> 00:28:58.600]  我不知道大家在在的姐妹
[00:28:58.600 --> 00:29:00.600]  問問姐妹
[00:29:00.600 --> 00:29:02.600]  有沒有人不害怕蟑螂?
[00:29:02.600 --> 00:29:04.600]  姐妹
[00:29:04.600 --> 00:29:06.600]  很少而已
[00:29:06.600 --> 00:29:09.600]  其他人都害怕蟑螂?
[00:29:09.600 --> 00:29:11.600]  有些學一輩子想了很久
[00:29:11.600 --> 00:29:12.600]  不敢舉手
[00:29:12.600 --> 00:29:15.600]  舉不舉手之間可能都是害怕
[00:29:15.600 --> 00:29:18.600]  又問問弟兄
[00:29:18.600 --> 00:29:21.600]  有沒有不害怕老婆的?
[00:29:21.600 --> 00:29:23.600]  不用舉手
[00:29:23.600 --> 00:29:27.600]  不用尷尬
[00:29:27.600 --> 00:29:30.600]  耶穌行在海面上這個神蹟
[00:29:30.600 --> 00:29:33.600]  悶到很害怕
[00:29:33.600 --> 00:29:35.600]  其實過去兩年
[00:29:35.600 --> 00:29:38.600]  跟門徒日對夜對
[00:29:38.600 --> 00:29:42.600]  吃飯睡覺全部都一起
[00:29:42.600 --> 00:29:44.600]  這麼久見耶穌
[00:29:44.600 --> 00:29:46.600]  現在行在水面上
[00:29:46.600 --> 00:29:48.600]  第一個印象原來見耶穌行在水面上
[00:29:48.600 --> 00:29:51.600]  第一個印象就是見到鬼
[00:29:51.600 --> 00:29:54.600]  其實離遠見到影子都知道是誰
[00:29:54.600 --> 00:29:56.600]  如果你經常跟他一起
[00:29:56.600 --> 00:29:58.600]  但見到鬼
[00:29:58.600 --> 00:29:59.600]  其實反映了甚麼?
[00:29:59.600 --> 00:30:02.600]  門徒心裏面有鬼
[00:30:02.600 --> 00:30:04.600]  他的心有鬼
[00:30:04.600 --> 00:30:07.600]  這個深藏門徒裏面那種懼怕的觀念
[00:30:07.600 --> 00:30:09.600]  就在一種突如其來的處境之下
[00:30:09.600 --> 00:30:13.600]  就顯露了出來
[00:30:13.600 --> 00:30:15.600]  我們很多時候
[00:30:15.600 --> 00:30:18.600]  有些我們潛藏裏面的東西
[00:30:18.600 --> 00:30:19.600]  無論是懼怕
[00:30:19.600 --> 00:30:22.600]  無論是一些怒氣
[00:30:22.600 --> 00:30:23.600]  一些東西
[00:30:23.600 --> 00:30:24.600]  其他
[00:30:24.600 --> 00:30:25.600]  有些突如其來的事
[00:30:25.600 --> 00:30:28.600]  你會突然間的反應就顯露了出來
[00:30:28.600 --> 00:30:30.600]  可能就反應到
[00:30:30.600 --> 00:30:35.600]  好像你所說的心中有鬼的那種感覺
[00:30:35.600 --> 00:30:38.600]  很快就到萬聖節
[00:30:38.600 --> 00:30:40.600]  萬聖節很多年輕人
[00:30:40.600 --> 00:30:42.600]  我們在這裏
[00:30:42.600 --> 00:30:45.600]  可能我們少一點
[00:30:45.600 --> 00:30:47.600]  但我們很多年輕人
[00:30:47.600 --> 00:30:49.600]  我們都會擔心
[00:30:49.600 --> 00:30:52.600]  覺得萬聖節我們怎樣跟他聊天呢?
[00:30:52.600 --> 00:30:54.600]  很多年輕人因為很好奇
[00:30:54.600 --> 00:30:57.600]  會參加萬聖節的時尚活動
[00:30:57.600 --> 00:30:59.600]  連一些主題公園
[00:30:59.600 --> 00:31:00.600]  大家有沒有留意?
[00:31:00.600 --> 00:31:06.600]  主題公園都以萬聖節為重要商機的主題
[00:31:06.600 --> 00:31:08.600]  魔鬼藉著一些時尚好奇
[00:31:08.600 --> 00:31:10.600]  商機、蓬佩等等
[00:31:10.600 --> 00:31:12.600]  來令到鬼怪、邪惡
[00:31:12.600 --> 00:31:14.600]  深入很多人的心裏面
[00:31:14.600 --> 00:31:15.600]  不知不覺
[00:31:15.600 --> 00:31:21.600]  連不少基督徒都被迷惑了
[00:31:21.600 --> 00:31:23.600]  除了鬼怪觀念
[00:31:23.600 --> 00:31:25.600]  當你在生活上的際遇
[00:31:25.600 --> 00:31:28.600]  例如遇到經濟的壓力
[00:31:28.600 --> 00:31:29.600]  關係緊張
[00:31:29.600 --> 00:31:31.600]  事事碰聽不順利等等
[00:31:31.600 --> 00:31:34.600]  你是不是都會看到神給你的磨練
[00:31:34.600 --> 00:31:38.600]  還是覺得是命運的安排呢?
[00:31:38.600 --> 00:31:41.600]  還是你還有沒有一些
[00:31:41.600 --> 00:31:45.600]  施逸為主而不合乎聖經的觀念
[00:31:45.600 --> 00:31:47.600]  支配著你呢?
[00:31:47.600 --> 00:31:49.600]  如果你每天能夠讀聖經
[00:31:49.600 --> 00:31:51.600]  默想神的話
[00:31:51.600 --> 00:31:55.600]  將主的話深藏在心裏
[00:31:55.600 --> 00:31:59.600]  相信這些不合乎聖經的觀念
[00:31:59.600 --> 00:32:01.600]  就會慢慢消失
[00:32:01.600 --> 00:32:03.600]  因為只有主
[00:32:03.600 --> 00:32:08.600]  才能夠消除你心中的恐懼
[00:32:08.600 --> 00:32:14.600]  當門徒的恐懼消失了之後
[00:32:14.600 --> 00:32:17.600]  在第21節
[00:32:17.600 --> 00:32:22.600]  第21節講到兩件事
[00:32:22.600 --> 00:32:24.600]  第一件事就是
[00:32:24.600 --> 00:32:27.600]  門徒因言接耶穌上船
[00:32:27.600 --> 00:32:29.600]  因言這個字
[00:32:29.600 --> 00:32:32.600]  希臘文是很樂意
[00:32:32.600 --> 00:32:34.600]  很想的意思
[00:32:34.600 --> 00:32:36.600]  很想接祂上來
[00:32:36.600 --> 00:32:39.600]  你覺不覺得有很大的差別?
[00:32:39.600 --> 00:32:43.600]  之前很怕耶穌接近
[00:32:43.600 --> 00:32:44.600]  因為怕是鬼
[00:32:44.600 --> 00:32:47.600]  現在很想接耶穌上船
[00:32:47.600 --> 00:32:48.600]  差那一點點
[00:32:48.600 --> 00:32:49.600]  差很遠
[00:32:49.600 --> 00:32:51.600]  原來懼怕是障礙了
[00:32:51.600 --> 00:32:55.600]  我們和主的建立親密的關係
[00:32:55.600 --> 00:32:57.600]  第21節
[00:32:57.600 --> 00:32:59.600]  第二件事
[00:32:59.600 --> 00:33:05.600]  就是船立刻去到他們要去的地方
[00:33:05.600 --> 00:33:08.600]  你覺不覺得是另外一個神蹟?
[00:33:08.600 --> 00:33:10.600]  其實就是另外一個神蹟
[00:33:10.600 --> 00:33:15.600]  這個就好像瞬間飄移的那種神蹟
[00:33:15.600 --> 00:33:16.600]  這件事
[00:33:16.600 --> 00:33:18.600]  這件神蹟
[00:33:18.600 --> 00:33:20.600]  和耶穌走在海上的神蹟
[00:33:20.600 --> 00:33:22.600]  有什麼關係呢?
[00:33:22.600 --> 00:33:24.600]  其實這兩件神蹟
[00:33:24.600 --> 00:33:28.600]  顯示了耶穌是超越空間限制的主宰
[00:33:28.600 --> 00:33:32.600]  是超越人類想像的神
[00:33:32.600 --> 00:33:35.600]  為什麼《約翰福音》
[00:33:35.600 --> 00:33:39.600]  是連續記載三件神蹟
[00:33:39.600 --> 00:33:42.600]  有什麼意思呢?
[00:33:42.600 --> 00:33:45.600]  我們一起讀《約翰福音》六章
[00:33:45.600 --> 00:33:46.600]  68至69節
[00:33:46.600 --> 00:33:48.600]  是全章最後那兩節
[00:33:48.600 --> 00:33:56.600]  「西門彼得回答他:主啊,你有永生之道,我們還君從誰呢?
[00:33:56.600 --> 00:34:03.600]  我們已經信了,又知道祢是神的聖者。」
[00:34:03.600 --> 00:34:05.600]  五餅二月神蹟
[00:34:05.600 --> 00:34:09.600]  是走在群眾
[00:34:09.600 --> 00:34:11.600]  大群眾的身上
[00:34:11.600 --> 00:34:13.600]  有不同的人反應
[00:34:13.600 --> 00:34:15.600]  而剩下
[00:34:15.600 --> 00:34:18.600]  耶穌說了生命之糧
[00:34:18.600 --> 00:34:21.600]  剩下很少的門徒在
[00:34:21.600 --> 00:34:25.600]  而後面那兩件神蹟
[00:34:25.600 --> 00:34:29.600]  只是走給那十二個使徒看
[00:34:29.600 --> 00:34:35.600]  耶穌的重點不是要取悅群眾
[00:34:35.600 --> 00:34:37.600]  而是在於門徒訓練
[00:34:37.600 --> 00:34:42.600]  就讓門徒有正確認識耶穌是誰
[00:34:42.600 --> 00:34:47.600]  你心目中耶穌究竟是誰呢?
[00:34:47.600 --> 00:34:49.600]  我們今天的經文
[00:34:49.600 --> 00:34:52.600]  耶穌打破了我們一些錯誤的觀念
[00:34:52.600 --> 00:34:58.600]  也推翻了我們心目中的「黃」
[00:34:58.600 --> 00:34:59.600]  有沒有錢?
[00:34:59.600 --> 00:35:01.600]  沒有錢是萬萬不能
[00:35:01.600 --> 00:35:03.600]  香港人不喜歡說錢是萬能
[00:35:03.600 --> 00:35:05.600]  只說後面那句
[00:35:05.600 --> 00:35:06.600]  沒有錢是萬萬不能
[00:35:06.600 --> 00:35:09.600]  金錢是現代人心目中的「黃」
[00:35:09.600 --> 00:35:10.600]  不單止香港
[00:35:10.600 --> 00:35:15.600]  其實全世界都在搞經濟要錢的問題
[00:35:15.600 --> 00:35:19.600]  耶穌是創造萬有的主宰
[00:35:19.600 --> 00:35:22.600]  是打破金錢的主
[00:35:22.600 --> 00:35:24.600]  打破金錢的主是「黃」
[00:35:24.600 --> 00:35:28.600]  困難太大不能夠承擔
[00:35:28.600 --> 00:35:32.600]  耶穌顯示祂是無限供應的神
[00:35:32.600 --> 00:35:36.600]  我們有沒有太大的困難
[00:35:36.600 --> 00:35:38.600]  覺得很大壓著我們呢?
[00:35:38.600 --> 00:35:41.600]  我們要不斷掙扎呢?
[00:35:41.600 --> 00:35:45.600]  我們有沒有依靠無限的神來跨過呢?
[00:35:45.600 --> 00:35:47.600]  第三
[00:35:47.600 --> 00:35:50.600]  我妻在逾節帶領以色列人過紅海
[00:35:50.600 --> 00:35:52.600]  打敗埃及人
[00:35:52.600 --> 00:35:54.600]  全勝
[00:35:54.600 --> 00:36:00.600]  而耶穌本身就是十字架逾節的羔羊
[00:36:00.600 --> 00:36:04.600]  祂打破了我們一定要贏的觀念
[00:36:04.600 --> 00:36:09.600]  真正得勝的要犧牲來換取
[00:36:09.600 --> 00:36:10.600]  第四
[00:36:10.600 --> 00:36:14.600]  信徒都會被一些恐懼來操控
[00:36:14.600 --> 00:36:16.600]  是不知什麼恐懼
[00:36:16.600 --> 00:36:17.600]  莫名的恐懼
[00:36:17.600 --> 00:36:20.600]  恐懼成為我們心目中的「黃」
[00:36:20.600 --> 00:36:23.600]  耶穌打破我們心底莫名的恐懼
[00:36:23.600 --> 00:36:28.600]  是命令我們有主同在
[00:36:28.600 --> 00:36:31.600]  我們就不用怕
[00:36:31.600 --> 00:36:32.600]  第五
[00:36:32.600 --> 00:36:35.600]  當耶穌取去我們心中的「黃」
[00:36:35.600 --> 00:36:39.600]  就可以恩賢接納主耶穌
[00:36:39.600 --> 00:36:40.600]  成為我們的主
[00:36:40.600 --> 00:36:44.600]  我們就可以事常同主同在
[00:36:44.600 --> 00:36:47.600]  你心目中的「黃」是誰呢?
[00:36:47.600 --> 00:36:48.600]  是你的子女?
[00:36:48.600 --> 00:36:49.600]  是你的配偶?
[00:36:49.600 --> 00:36:52.600]  是你的專業事業?
[00:36:52.600 --> 00:36:55.600]  還是你的退休金?
[00:36:55.600 --> 00:36:57.600]  還是你的房子?
[00:36:57.600 --> 00:37:00.600]  或者其實是你的私慾呢?
[00:37:00.600 --> 00:37:03.600]  如果你心目中有些人
[00:37:03.600 --> 00:37:04.600]  人物
[00:37:04.600 --> 00:37:05.600]  事物
[00:37:05.600 --> 00:37:06.600]  或者私慾
[00:37:06.600 --> 00:37:07.600]  是你心目中的「黃」
[00:37:07.600 --> 00:37:11.600]  你就不可能讓真正的「黃」住在你心裡
[00:37:11.600 --> 00:37:15.600]  是必須推翻這個佔領你內心的那個位置
[00:37:15.600 --> 00:37:19.600]  只能夠有空間承載真正的「黃」
[00:37:19.600 --> 00:37:21.600]  主耶穌基督
[00:37:21.600 --> 00:37:24.600]  讓我們一起閉上眼
[00:37:24.600 --> 00:37:31.600]  沉澱一下剛才聽的訊息
[00:37:31.600 --> 00:37:35.600]  剛才我們聽到
[00:37:35.600 --> 00:37:38.600]  經文給我們所說的
[00:37:38.600 --> 00:37:41.600]  耶穌與眾心腸
[00:37:41.600 --> 00:37:42.600]  無論對眾人
[00:37:42.600 --> 00:37:45.600]  無論對門徒
[00:37:45.600 --> 00:37:49.600]  說出很重要的訊息
[00:37:49.600 --> 00:37:53.600]  祂是所要的
[00:37:53.600 --> 00:37:56.600]  是真正的門徒
[00:37:56.600 --> 00:38:02.600]  真正沒有其他東西佔據心靈的門徒
[00:38:02.600 --> 00:38:05.600]  只有主
[00:38:05.600 --> 00:38:10.600]  我們只有學務主才能做他的門徒
[00:38:10.600 --> 00:38:13.600]  想問問
[00:38:13.600 --> 00:38:17.600]  佐佐你是否願意
[00:38:17.600 --> 00:38:20.600]  放下佔據你心中的人
[00:38:20.600 --> 00:38:21.600]  事
[00:38:21.600 --> 00:38:23.600]  或者其他私慾
[00:38:23.600 --> 00:38:25.600]  將主耶穌做你心中的「黃」
[00:38:25.600 --> 00:38:27.600]  讓你做真正的門徒
[00:38:27.600 --> 00:38:30.600]  如果願意請你舉手
[00:38:30.600 --> 00:38:31.600]  感謝神
[00:38:31.600 --> 00:38:32.600]  還有沒有?
[00:38:32.600 --> 00:38:35.600]  感謝神
[00:38:35.600 --> 00:38:36.600]  第二
[00:38:36.600 --> 00:38:41.600]  你是否願意每天刻意安排時間
[00:38:41.600 --> 00:38:43.600]  讀聖經
[00:38:43.600 --> 00:38:44.600]  祈禱
[00:38:44.600 --> 00:38:45.600]  聽詩歌
[00:38:45.600 --> 00:38:47.600]  親近主耶穌
[00:38:47.600 --> 00:38:50.600]  如果願意請你舉手
[00:38:50.600 --> 00:38:54.600]  感謝神
[00:38:54.600 --> 00:38:56.600]  如果你之前未信耶穌
[00:38:56.600 --> 00:38:58.600]  你現在想信耶穌
[00:38:58.600 --> 00:39:01.600]  我又請你輕輕舉手
[00:39:01.600 --> 00:39:05.600]  請問有沒有二樓三樓
[00:39:05.600 --> 00:39:09.600]  我們一起同心禱告
[00:39:09.600 --> 00:39:13.600]  七日主我們感謝祢讓我們學習
[00:39:13.600 --> 00:39:18.600]  我們一段很多人都很熟悉的經文
[00:39:18.600 --> 00:39:20.600]  讓我們分兩國的神蹟
[00:39:20.600 --> 00:39:23.600]  五餅二魚和主走在水面上
[00:39:23.600 --> 00:39:26.600]  讓我們心裡很清晰
[00:39:26.600 --> 00:39:31.600]  祢讓我們點除心中的「黃」
[00:39:31.600 --> 00:39:37.600]  讓我們願意像門徒一樣
[00:39:37.600 --> 00:39:40.600]  很欣然地接待主
[00:39:40.600 --> 00:39:42.600]  在我們心裡
[00:39:42.600 --> 00:39:45.600]  完全是學無主
[00:39:45.600 --> 00:39:46.600]  求主親自來到
[00:39:46.600 --> 00:39:48.600]  祝福我們每天
[00:39:48.600 --> 00:39:51.600]  來到祢 親近祢的時候
[00:39:51.600 --> 00:39:55.600]  讓我們無論心情如何
[00:39:55.600 --> 00:39:56.600]  無論情況如何
[00:39:56.600 --> 00:39:59.600]  都經歷到祢的同在
[00:39:59.600 --> 00:40:01.600]  祈禱奉耶穌基督的名祈求

