
[00:00:00.000 --> 00:00:03.720]  我是恩福北區堂的建量牧師
[00:17:53.000 --> 00:17:56.000]  又讓他們能夠做一個誠實無過
[00:17:56.000 --> 00:17:57.200]  誠實
[00:17:57.200 --> 00:17:59.880]  是讓人看得見有吸引力
[00:17:59.880 --> 00:18:00.840]  今天
[00:18:00.840 --> 00:18:02.160]  人對信仰
[00:18:02.160 --> 00:18:03.240]  最重要就是
[00:18:03.240 --> 00:18:05.640]  我能夠看見你的信仰
[00:18:05.640 --> 00:18:07.280]  是看得到的
[00:18:07.280 --> 00:18:08.600]  如果我看不到的時候
[00:18:08.600 --> 00:18:10.360]  我為什麼要信你
[00:18:10.360 --> 00:18:11.520]  是因為這樣的緣故
[00:18:11.520 --> 00:18:14.280]  我們今天就要和大家來看一看
[00:18:14.280 --> 00:18:16.280]  在保羅的身上
[00:18:16.280 --> 00:18:19.720]  為什麼他開始的這個教會
[00:18:19.720 --> 00:18:21.120]  目者走了
[00:18:21.120 --> 00:18:23.240]  仍然存在
[00:18:23.240 --> 00:18:25.160]  而且繼續興旺
[00:18:25.160 --> 00:18:27.000]  仍然存在
[00:18:27.000 --> 00:18:28.720]  甚至保羅坐牢
[00:18:28.720 --> 00:18:30.520]  是唯一一間教會
[00:18:30.520 --> 00:18:33.920]  這麼緊密和保羅一起同行
[00:18:33.920 --> 00:18:35.400]  為什麼?
[00:18:35.400 --> 00:18:36.120]  首先
[00:18:36.120 --> 00:18:37.080]  第一
[00:18:37.080 --> 00:18:38.520]  這是重點
[00:18:38.520 --> 00:18:41.520]  如果我們要建立這樣的教會的時候
[00:18:41.520 --> 00:18:44.800]  我們就要從頭開始
[00:18:44.800 --> 00:18:47.600]  是建立一個緊密關係
[00:18:47.600 --> 00:18:48.680]  同工
[00:18:48.680 --> 00:18:51.240]  作為接行人
[00:18:51.240 --> 00:18:54.400]  你不要以為保羅去宣教的時候
[00:18:54.400 --> 00:18:55.280]  隨意
[00:18:55.280 --> 00:18:56.920]  去到哪裡就做到什麼
[00:18:56.920 --> 00:18:58.520]  做到什麼就做不到
[00:18:58.520 --> 00:18:59.800]  就走了
[00:18:59.800 --> 00:19:01.800]  不是的
[00:19:01.800 --> 00:19:05.920]  他是一早已經做了最壞打算
[00:19:05.920 --> 00:19:08.800]  但是又做最好的安排
[00:19:08.800 --> 00:19:10.560]  第一個安排
[00:19:10.560 --> 00:19:12.000]  你看得到
[00:19:12.000 --> 00:19:14.560]  我們沒辦法想到
[00:19:14.560 --> 00:19:17.160]  保羅他那種軟件
[00:19:17.160 --> 00:19:19.680]  Preparing for the worst
[00:19:19.680 --> 00:19:22.920]  但是又Planning for the best
[00:19:22.920 --> 00:19:25.120]  作最好的安排
[00:19:25.120 --> 00:19:29.400]  但是能夠作最壞的打算
[00:19:29.400 --> 00:19:30.800]  我們一起讀
[00:19:30.800 --> 00:19:33.120]  《少林寺》十六章一到三節
[00:19:33.120 --> 00:19:37.480]  看看菲律賓教會建立的一些背景
[00:19:37.480 --> 00:19:38.360]  一起讀
[00:19:38.360 --> 00:19:39.960]  保羅來到特比
[00:19:39.960 --> 00:19:41.320]  又到勞斯德
[00:19:41.320 --> 00:19:42.960]  在那裡有一個門徒
[00:19:42.960 --> 00:19:44.400]  名叫提摩泰
[00:19:44.400 --> 00:19:47.160]  是信主之猶太婦人的兒子
[00:19:47.160 --> 00:19:49.400]  他父親卻是希臘人
[00:19:49.400 --> 00:19:53.080]  勞斯德和以哥念的弟兄都稱讚他
[00:19:53.080 --> 00:19:55.320]  保羅要帶他和他去
[00:19:55.320 --> 00:19:57.400]  只是因那地方的猶太人
[00:19:57.400 --> 00:19:59.880]  都知道他父親是希臘人
[00:19:59.880 --> 00:20:03.960]  就給提摩泰行了國禮
[00:20:03.960 --> 00:20:06.960]  在這段聖經裡面
[00:20:06.960 --> 00:20:09.960]  當保羅去到特比勞斯德
[00:20:09.960 --> 00:20:12.560]  就是菲律賓附近
[00:20:12.560 --> 00:20:16.880]  然後認識了一個信主猶太婦人的兒子
[00:20:16.880 --> 00:20:18.760]  他的名字叫提摩泰
[00:20:18.760 --> 00:20:22.480]  但他父親是希臘人
[00:20:22.480 --> 00:20:25.280]  但他已經看得到、聽得到
[00:20:25.280 --> 00:20:28.360]  勞斯德和以哥念的弟兄
[00:20:28.360 --> 00:20:30.560]  都稱讚這個人
[00:20:30.560 --> 00:20:33.760]  保羅就要帶他和他去
[00:20:33.760 --> 00:20:35.960]  我們看看他認識了
[00:20:35.960 --> 00:20:38.560]  他們有多久呢?
[00:20:38.560 --> 00:20:40.680]  你看一些背景
[00:20:40.680 --> 00:20:43.880]  保羅是怎樣認識這個家庭的人呢?
[00:20:43.880 --> 00:20:46.280]  原來當他去到那個地方的時候
[00:20:46.280 --> 00:20:50.240]  他就是逐家逐戶去探望他們
[00:20:50.240 --> 00:20:52.280]  探望他們的時候
[00:20:52.280 --> 00:20:54.560]  他就認識到他媽媽
[00:20:54.560 --> 00:20:58.440]  又認識到他外婆
[00:20:58.440 --> 00:21:00.280]  保羅去到的時候
[00:21:00.280 --> 00:21:02.680]  他不只是社交
[00:21:02.680 --> 00:21:04.280]  吃飯了沒有?
[00:21:04.280 --> 00:21:06.280]  今天有什麼吃的?
[00:21:06.280 --> 00:21:08.880]  然後早上怎樣起來?
[00:21:08.880 --> 00:21:11.080]  最近身體怎樣?
[00:21:11.080 --> 00:21:12.280]  問寒問暖
[00:21:12.280 --> 00:21:13.480]  全部都問
[00:21:13.480 --> 00:21:14.680]  唯獨不問
[00:21:14.680 --> 00:21:16.880]  就是屬靈的事情
[00:21:16.880 --> 00:21:19.680]  保羅不是
[00:21:19.680 --> 00:21:21.280]  很快
[00:21:21.280 --> 00:21:24.480]  由社交去到心交
[00:21:24.480 --> 00:21:28.280]  心交去到靈交
[00:21:28.280 --> 00:21:30.080]  他最關注的
[00:21:30.080 --> 00:21:34.080]  是這幾天他和主的關係
[00:21:34.080 --> 00:21:37.880]  去到什麼地步?
[00:21:37.880 --> 00:21:41.080]  我們一起讀第五節
[00:21:41.080 --> 00:21:43.080]  和第七節
[00:21:43.080 --> 00:21:45.080]  第五節開始
[00:21:45.080 --> 00:21:49.280]  「想到你心裡無畏的信
[00:21:49.280 --> 00:21:52.880]  這信是先在你外祖母羅爾
[00:21:52.880 --> 00:21:56.080]  和你母親有離畸心裡的
[00:21:56.080 --> 00:21:58.680]  我深信也在你的心裡
[00:21:58.680 --> 00:22:00.680]  為此我提醒你
[00:22:00.680 --> 00:22:02.280]  使你神藉著我
[00:22:02.280 --> 00:22:04.280]  按手所給你的恩賜
[00:22:04.280 --> 00:22:05.880]  再如火挑旺起來」
[00:22:05.880 --> 00:22:07.480]  第七節一切
[00:22:07.480 --> 00:22:09.280]  「因為神賜給我們
[00:22:09.280 --> 00:22:11.280]  不是膽怯的心
[00:22:11.280 --> 00:22:15.280]  乃是剛強人愛謹守的心」
[00:22:15.280 --> 00:22:16.680]  各位弟兄姊妹
[00:22:16.680 --> 00:22:18.680]  我們看到保羅
[00:22:18.680 --> 00:22:20.880]  他對他的同行者
[00:22:20.880 --> 00:22:25.280]  全部非常清楚
[00:22:25.280 --> 00:22:28.280]  他們屬靈的情況
[00:22:28.280 --> 00:22:32.280]  他看到提摩泰的本身
[00:22:32.280 --> 00:22:36.080]  是一個比較內向
[00:22:36.080 --> 00:22:38.080]  信心缺乏的人
[00:22:38.080 --> 00:22:41.280]  很多方面他會提醒他
[00:22:41.280 --> 00:22:45.080]  不需要掛念這掛念那
[00:22:45.080 --> 00:22:48.080]  怕這怕那
[00:22:48.080 --> 00:22:49.680]  在他的書信裡
[00:22:49.680 --> 00:22:52.880]  他多點注重提摩泰
[00:22:52.880 --> 00:22:54.680]  你多點看神
[00:22:54.680 --> 00:22:56.280]  祂怎麼看你
[00:22:56.280 --> 00:22:58.880]  以致你有一個更強的
[00:22:58.880 --> 00:23:01.280]  更加有膽量的
[00:23:01.280 --> 00:23:02.880]  一個這樣的人生
[00:23:02.880 --> 00:23:05.280]  但對提多他不是這樣說
[00:23:05.280 --> 00:23:07.080]  反而是壓著
[00:23:07.080 --> 00:23:10.280]  但對提摩泰就要不斷鼓勵他
[00:23:10.280 --> 00:23:14.880]  他是一個恩人來施教的一位師父
[00:23:14.880 --> 00:23:16.880]  我記得我回來的時候
[00:23:16.880 --> 00:23:19.680]  給大家看看這張照片
[00:23:19.680 --> 00:23:23.880]  認不認得這是誰
[00:23:23.880 --> 00:23:25.880]  有人認識他嗎
[00:23:25.880 --> 00:23:28.680]  我跟誰拍照
[00:23:28.680 --> 00:23:30.280]  大聲一點
[00:23:30.280 --> 00:23:32.480]  夏牧師
[00:23:32.480 --> 00:23:34.480]  我回來的時候過了幾年
[00:23:34.480 --> 00:23:37.080]  要開始普通話的時間
[00:23:37.080 --> 00:23:39.280]  我就開始想到
[00:23:39.280 --> 00:23:41.480]  我以前在美國的睦會的時候
[00:23:41.480 --> 00:23:43.880]  我的執事會主席
[00:23:43.880 --> 00:23:47.280]  這個執事會主席是大學的教授
[00:23:47.280 --> 00:23:50.480]  但他因為受到神的感動
[00:23:50.480 --> 00:23:53.480]  提早退休讀神學
[00:23:53.480 --> 00:23:55.280]  然後出來侍奉
[00:23:55.280 --> 00:23:57.280]  我是因為這樣的緣故
[00:23:57.280 --> 00:23:59.680]  我就挑戰他
[00:23:59.680 --> 00:24:01.680]  當我回到阿靈頓的教會
[00:24:01.680 --> 00:24:07.880]  按立他做牧師
[00:24:07.880 --> 00:24:09.880]  挑戰他
[00:24:09.880 --> 00:24:14.480]  你願不願意來香港
[00:24:14.480 --> 00:24:17.880]  因為他太太是香港人
[00:24:17.880 --> 00:24:20.480]  他稱她是香港的少姐
[00:24:20.480 --> 00:24:23.480]  香港少姐
[00:24:23.480 --> 00:24:25.880]  你來不來就回香港
[00:24:25.880 --> 00:24:29.480]  但我說我開始一個普通話的教會
[00:24:29.480 --> 00:24:31.680]  我希望她能夠回來
[00:24:31.680 --> 00:24:35.680]  因為她是一個地道的國語人
[00:24:35.680 --> 00:24:38.680]  普通話人
[00:24:38.680 --> 00:24:40.480]  所以因為這樣的緣故
[00:24:40.480 --> 00:24:43.680]  她當讀完神學之後
[00:24:43.680 --> 00:24:44.680]  拍十口
[00:24:44.680 --> 00:24:45.880]  她跟我說
[00:24:45.880 --> 00:24:47.880]  牧師,我喜歡
[00:24:47.880 --> 00:24:49.480]  就是這麼簡單
[00:24:49.480 --> 00:24:51.680]  我就叫她回來
[00:24:51.680 --> 00:24:53.680]  普通話這個教會
[00:24:53.680 --> 00:24:57.680]  在他們加盟來到我們當中之後
[00:24:57.680 --> 00:25:00.680]  突飛猛進
[00:25:00.680 --> 00:25:02.680]  最高的紀錄我去到四百多人
[00:25:02.680 --> 00:25:04.680]  告訴大家
[00:25:04.680 --> 00:25:07.680]  是因為他們是同聲同氣
[00:25:07.680 --> 00:25:09.680]  以至能夠吸引到
[00:25:09.680 --> 00:25:10.680]  無論學者也好
[00:25:10.680 --> 00:25:11.680]  做生意的人也好
[00:25:11.680 --> 00:25:13.680]  普通的人也好
[00:25:13.680 --> 00:25:15.680]  來到教會當中
[00:25:15.680 --> 00:25:17.680]  來了之後不捨得走
[00:25:17.680 --> 00:25:18.680]  另一方面
[00:25:18.680 --> 00:25:20.680]  她又在廣東話
[00:25:20.680 --> 00:25:24.680]  抗禮團契跟我一起牧養夫妻
[00:25:24.680 --> 00:25:25.680]  是因為這樣的緣故
[00:25:25.680 --> 00:25:27.680]  留給夫婦
[00:25:27.680 --> 00:25:31.680]  非常好的一種回憶
[00:25:31.680 --> 00:25:33.680]  她的普通話
[00:25:33.680 --> 00:25:35.680]  說廣東話的時候
[00:25:35.680 --> 00:25:37.680]  是一塌糊塗的
[00:25:37.680 --> 00:25:41.680]  但是每個人都喜歡聽她的廣東話
[00:25:41.680 --> 00:25:43.680]  她說
[00:25:43.680 --> 00:25:44.680]  蘇牧師
[00:25:44.680 --> 00:25:47.680]  聽你講道都沒這麼留心
[00:25:47.680 --> 00:25:48.680]  但是她講道
[00:25:48.680 --> 00:25:50.680]  是特別留心
[00:25:50.680 --> 00:25:51.680]  為什麼呢?
[00:25:51.680 --> 00:25:54.680]  是因為她的廣東話
[00:25:54.680 --> 00:25:57.680]  是有一種魅力
[00:25:57.680 --> 00:25:58.680]  因為很多事情聽不明白
[00:25:58.680 --> 00:26:00.680]  要聽清楚
[00:26:00.680 --> 00:26:01.680]  我很感恩
[00:26:01.680 --> 00:26:03.680]  為了她的加盟恩福
[00:26:03.680 --> 00:26:07.680]  有更大的一個優勢
[00:26:07.680 --> 00:26:09.680]  第二張照片
[00:26:09.680 --> 00:26:12.680]  有沒有人知道這是誰?
[00:26:12.680 --> 00:26:16.680]  韋成和本利
[00:26:16.680 --> 00:26:18.680]  我記得我們回來的時候
[00:26:18.680 --> 00:26:22.680]  韋成是第一次來教會
[00:26:22.680 --> 00:26:24.680]  我就認識了他
[00:26:24.680 --> 00:26:26.680]  約他第二天去翠屋
[00:26:26.680 --> 00:26:29.680]  在窩打路杜山的呂青
[00:26:29.680 --> 00:26:30.680]  那裡有一間翠屋
[00:26:30.680 --> 00:26:32.680]  約他喝茶
[00:26:32.680 --> 00:26:33.680]  約他吃早餐
[00:26:33.680 --> 00:26:36.680]  在那個地方大舉殉職
[00:26:36.680 --> 00:26:39.680]  我看到他整個人脫胎換骨
[00:26:39.680 --> 00:26:42.680]  在一個最低潮的時候
[00:26:42.680 --> 00:26:45.680]  被逼到沒路可走
[00:26:45.680 --> 00:26:47.680]  差點想買一把刀
[00:26:47.680 --> 00:26:51.680]  來刺死那個欠他千萬的尾數
[00:26:51.680 --> 00:26:53.680]  他是建築的
[00:26:53.680 --> 00:26:55.680]  但是被人拖著千萬的尾數
[00:26:55.680 --> 00:26:57.680]  走投無路
[00:26:57.680 --> 00:26:59.680]  刺死他之後
[00:26:59.680 --> 00:27:01.680]  然後自殺死
[00:27:01.680 --> 00:27:02.680]  但是沒想到
[00:27:02.680 --> 00:27:04.680]  他第一次來教會聽的
[00:27:04.680 --> 00:27:06.680]  就是不可殺人
[00:27:06.680 --> 00:27:09.680]  我不知道他在那裡
[00:27:09.680 --> 00:27:11.680]  我不知道他在那裡
[00:27:11.680 --> 00:27:14.680]  我只是照著春街夾記來講道
[00:27:14.680 --> 00:27:15.680]  講完道的時候
[00:27:15.680 --> 00:27:17.680]  他心裡跳了一跳
[00:27:17.680 --> 00:27:21.680]  是誰告訴蘇牧師呢?
[00:27:21.680 --> 00:27:23.680]  其實他沒有告訴任何人
[00:27:23.680 --> 00:27:27.680]  他的簡報裡有把刀
[00:27:27.680 --> 00:27:29.680]  沒有的
[00:27:29.680 --> 00:27:31.680]  我看到他完事之後
[00:27:31.680 --> 00:27:32.680]  下來禱告
[00:27:32.680 --> 00:27:34.680]  剛好在他離開之前
[00:27:34.680 --> 00:27:35.680]  我在一個地方
[00:27:35.680 --> 00:27:36.680]  我先跟你們祈禱
[00:27:36.680 --> 00:27:38.680]  問他們住在哪裡
[00:27:38.680 --> 00:27:40.680]  拿了一個電話
[00:27:40.680 --> 00:27:42.680]  看到他整個人好像眼泛淚光
[00:27:42.680 --> 00:27:44.680]  所以我為了他禱告之後
[00:27:44.680 --> 00:27:46.680]  我約他第二天早上在隨屋
[00:27:46.680 --> 00:27:47.680]  既然你在和山
[00:27:47.680 --> 00:27:48.680]  我又在窩山
[00:27:48.680 --> 00:27:50.680]  約你明天早上吃早餐
[00:27:50.680 --> 00:27:53.680]  我才知道他的問題
[00:27:53.680 --> 00:27:54.680]  我很感恩
[00:27:54.680 --> 00:27:55.680]  這個弟兄
[00:27:55.680 --> 00:28:00.680]  由那個時候真真正正決志開始
[00:28:00.680 --> 00:28:04.680]  整個人脫胎換骨
[00:28:04.680 --> 00:28:06.680]  我第一次給他的
[00:28:06.680 --> 00:28:09.680]  是聖經的說話
[00:28:09.680 --> 00:28:11.680]  不要為自己申冤
[00:28:11.680 --> 00:28:13.680]  因為主說申冤在我
[00:28:13.680 --> 00:28:14.680]  我必報應
[00:28:14.680 --> 00:28:15.680]  這是第一個
[00:28:15.680 --> 00:28:19.680]  第二個是哥林多前書的十章十三節
[00:28:19.680 --> 00:28:21.680]  你們受試煉
[00:28:21.680 --> 00:28:24.680]  無非是你們能夠受的
[00:28:24.680 --> 00:28:26.680]  這是耶律米書
[00:28:26.680 --> 00:28:28.680]  神絕對不會給你們受不到的試煉
[00:28:28.680 --> 00:28:30.680]  來給你的
[00:28:30.680 --> 00:28:33.680]  然後在你們受試煉的時候
[00:28:33.680 --> 00:28:35.680]  總要給你們開一條出路
[00:28:35.680 --> 00:28:37.680]  臨前十章十三節
[00:28:37.680 --> 00:28:39.680]  是叫你們可以忍受得住
[00:28:39.680 --> 00:28:41.680]  這幾樣東西
[00:28:41.680 --> 00:28:43.680]  我沒有想到
[00:28:43.680 --> 00:28:45.680]  短短的時間裡
[00:28:45.680 --> 00:28:47.680]  接二連三發生了
[00:28:47.680 --> 00:28:49.680]  第一
[00:28:49.680 --> 00:28:51.680]  欠他千萬以上
[00:28:51.680 --> 00:28:53.680]  這個尾數的人
[00:28:53.680 --> 00:28:55.680]  報紙賣
[00:28:55.680 --> 00:28:57.680]  被綁架
[00:28:57.680 --> 00:28:59.680]  失蹤
[00:28:59.680 --> 00:29:01.680]  第二
[00:29:01.680 --> 00:29:03.680]  山頂有一個地盤
[00:29:03.680 --> 00:29:05.680]  他要找人打葬
[00:29:07.680 --> 00:29:09.680]  他膽粗粗
[00:29:09.680 --> 00:29:12.680]  面臨到破產的邊緣
[00:29:12.680 --> 00:29:14.680]  他竟然夠膽
[00:29:14.680 --> 00:29:15.680]  因為有人告訴他
[00:29:15.680 --> 00:29:17.680]  你不如試試吧
[00:29:17.680 --> 00:29:18.680]  他去投標
[00:29:18.680 --> 00:29:21.680]  竟然不是最低標
[00:29:21.680 --> 00:29:23.680]  又選中了他
[00:29:23.680 --> 00:29:26.680]  因為他非常膽粗
[00:29:26.680 --> 00:29:29.680]  是最短時間完成
[00:29:29.680 --> 00:29:30.680]  他自己說
[00:29:30.680 --> 00:29:35.680]  他自己申請地盤的時候
[00:29:35.680 --> 00:29:38.680]  最短時間被人爭取了一個多兩個月
[00:29:38.680 --> 00:29:40.680]  早完成
[00:29:40.680 --> 00:29:44.680]  以至地產商給一些很辣的條件
[00:29:44.680 --> 00:29:45.680]  你多一天
[00:29:45.680 --> 00:29:47.680]  我就罰你多少萬
[00:29:47.680 --> 00:29:48.680]  你少一天
[00:29:48.680 --> 00:29:49.680]  我就加你
[00:29:49.680 --> 00:29:50.680]  我就獎你多少萬
[00:29:50.680 --> 00:29:52.680]  用這樣的方式
[00:29:52.680 --> 00:29:54.680]  來跟他簽約
[00:29:54.680 --> 00:29:55.680]  他又夠膽
[00:29:55.680 --> 00:29:57.680]  簽就簽
[00:29:57.680 --> 00:29:58.680]  如果做不到
[00:29:58.680 --> 00:29:59.680]  要破產
[00:29:59.680 --> 00:30:01.680]  我反正也是破產的
[00:30:01.680 --> 00:30:04.680]  他又這樣
[00:30:04.680 --> 00:30:09.680]  結果就是因為這一次的打草用工程
[00:30:09.680 --> 00:30:12.680]  他一次過翻本
[00:30:12.680 --> 00:30:13.680]  不得已
[00:30:13.680 --> 00:30:17.680]  而且還有他自己的工錢
[00:30:17.680 --> 00:30:20.680]  重新再起步
[00:30:20.680 --> 00:30:23.680]  他一生充滿著感恩
[00:30:23.680 --> 00:30:25.680]  是因為這樣的緣故
[00:30:25.680 --> 00:30:30.680]  你知道他臨要移民去加拿大
[00:30:30.680 --> 00:30:32.680]  當聽到我們買了這塊地
[00:30:32.680 --> 00:30:39.680]  他毅然將所有入了箱的東西拆了
[00:30:39.680 --> 00:30:42.680]  他跟我說牧師
[00:30:42.680 --> 00:30:49.680]  我不想你擔心未來建堂能否建成
[00:30:49.680 --> 00:30:52.680]  我決定先不去
[00:30:52.680 --> 00:30:56.680]  建完堂我才去
[00:30:56.680 --> 00:31:00.680]  然後寧願去租一個地方來住
[00:31:00.680 --> 00:31:03.680]  結果他連續幾年
[00:31:03.680 --> 00:31:05.680]  我們的工程兩年多
[00:31:05.680 --> 00:31:06.680]  他就兩年多
[00:31:06.680 --> 00:31:07.680]  三年多
[00:31:07.680 --> 00:31:09.680]  完全完成了
[00:31:09.680 --> 00:31:11.680]  所有的手尾都完成了
[00:31:11.680 --> 00:31:13.680]  他才去那邊
[00:31:13.680 --> 00:31:15.680]  這位弟兄
[00:31:15.680 --> 00:31:16.680]  他去那邊做什麼
[00:31:16.680 --> 00:31:17.680]  讀神學
[00:31:17.680 --> 00:31:19.680]  讀完神學我叫他回來
[00:31:19.680 --> 00:31:20.680]  他回來
[00:31:20.680 --> 00:31:21.680]  回來做什麼
[00:31:21.680 --> 00:31:22.680]  做牧師
[00:31:22.680 --> 00:31:23.680]  告訴你們
[00:31:23.680 --> 00:31:25.680]  所以我心裡充滿著感恩
[00:31:25.680 --> 00:31:28.680]  我們一定要找到這些有心事的人
[00:31:28.680 --> 00:31:30.680]  是經歷過的人
[00:31:30.680 --> 00:31:32.680]  下一章
[00:31:32.680 --> 00:31:34.680]  看回我們的團隊
[00:31:34.680 --> 00:31:36.680]  這個團隊早期的時候
[00:31:36.680 --> 00:31:38.680]  我們每一次
[00:31:38.680 --> 00:31:42.680]  我們開退休或者什麼都好
[00:31:42.680 --> 00:31:45.680]  我們都是去N長老家裡
[00:31:45.680 --> 00:31:47.680]  以前的團隊
[00:31:47.680 --> 00:31:48.680]  我告訴大家
[00:31:48.680 --> 00:31:50.680]  差不多全部人
[00:31:50.680 --> 00:31:52.680]  除了教務同工
[00:31:52.680 --> 00:31:54.680]  教務同工都是有些我帶他們查經
[00:31:54.680 --> 00:31:57.680]  其餘的都是我帶他們查經
[00:31:57.680 --> 00:31:59.680]  家裡有需要
[00:31:59.680 --> 00:32:00.680]  我去到他家裡
[00:32:00.680 --> 00:32:02.680]  帶他的父母信主
[00:32:02.680 --> 00:32:04.680]  帶他的親戚信主
[00:32:04.680 --> 00:32:06.680]  是讓他們經歷到神
[00:32:06.680 --> 00:32:07.680]  他自己的愛
[00:32:07.680 --> 00:32:09.680]  同工都是一樣
[00:32:09.680 --> 00:32:11.680]  是因為這樣的緣故
[00:32:11.680 --> 00:32:12.680]  我們這個團隊
[00:32:12.680 --> 00:32:15.680]  是很密切的團隊
[00:32:15.680 --> 00:32:18.680]  接著
[00:32:18.680 --> 00:32:20.680]  再下一章
[00:32:20.680 --> 00:32:22.680]  這個是我的老師
[00:32:22.680 --> 00:32:25.680]  當我們看到我們自己的教會
[00:32:25.680 --> 00:32:28.680]  搬了三次
[00:32:28.680 --> 00:32:30.680]  去到第四次
[00:32:30.680 --> 00:32:32.680]  去到羅氏加上長廣的時候
[00:32:32.680 --> 00:32:34.680]  我們的教會
[00:32:34.680 --> 00:32:36.680]  由初期的一百人
[00:32:36.680 --> 00:32:40.680]  逐步就去到三千多人
[00:32:40.680 --> 00:32:42.680]  然後我們看到
[00:32:42.680 --> 00:32:45.680]  我們教會匯眾的增長非常快
[00:32:45.680 --> 00:32:47.680]  但我們組長的增長
[00:32:47.680 --> 00:32:49.680]  不夠
[00:32:49.680 --> 00:32:51.680]  我們趕不及
[00:32:51.680 --> 00:32:53.680]  我心裡面因為這樣的緣故
[00:32:53.680 --> 00:32:54.680]  我們深深相信
[00:32:54.680 --> 00:32:57.680]  一定要建立一間神學院
[00:32:57.680 --> 00:32:59.680]  來裝備我們更多的人
[00:32:59.680 --> 00:33:01.680]  可以更有效地帶查經
[00:33:01.680 --> 00:33:03.680]  甚至我們可以自己建立
[00:33:03.680 --> 00:33:06.680]  新的團隊人出來
[00:33:06.680 --> 00:33:09.680]  我就想到要建立神學院
[00:33:09.680 --> 00:33:13.680]  那時我想到的是什麼呢
[00:33:13.680 --> 00:33:15.680]  就是我的老師
[00:33:15.680 --> 00:33:17.680]  我回到達拉斯
[00:33:17.680 --> 00:33:22.680]  對著我最尊敬的老師
[00:33:22.680 --> 00:33:24.680]  Dr. Tussain
[00:33:24.680 --> 00:33:26.680]  我告訴他
[00:33:26.680 --> 00:33:30.680]  Dr. Tussain
[00:33:30.680 --> 00:33:33.680]  如果你有機會
[00:33:33.680 --> 00:33:45.680]  去教導1.2億人
[00:33:45.680 --> 00:33:48.680]  你願意嗎
[00:33:48.680 --> 00:33:50.680]  他一聽見
[00:33:50.680 --> 00:33:54.680]  What? 1.2 billion?
[00:33:54.680 --> 00:33:56.680]  我說Yes Sir
[00:33:56.680 --> 00:33:58.680]  1.2 billion
[00:33:58.680 --> 00:34:00.680]  他馬上說
[00:34:00.680 --> 00:34:02.680]  Yes I do
[00:34:02.680 --> 00:34:04.680]  就是因為這樣
[00:34:04.680 --> 00:34:09.680]  所以由1996年開始
[00:34:09.680 --> 00:34:11.680]  每個暑假
[00:34:11.680 --> 00:34:14.680]  他都會來我們當中
[00:34:14.680 --> 00:34:16.680]  來教聖經
[00:34:16.680 --> 00:34:18.680]  我為他感恩
[00:34:18.680 --> 00:34:20.680]  另外一個人
[00:34:20.680 --> 00:34:22.680]  下一張
[00:34:22.680 --> 00:34:24.680]  有一張沒有在這裡
[00:34:24.680 --> 00:34:27.680]  就是我神學院的教授
[00:34:27.680 --> 00:34:28.680]  另外一個
[00:34:28.680 --> 00:34:30.680]  沒有了,只有這個
[00:34:30.680 --> 00:34:32.680]  Dr. Riley
[00:34:32.680 --> 00:34:34.680]  他是我系統神學的教授
[00:34:34.680 --> 00:34:37.680]  他也跟我一起回來
[00:34:37.680 --> 00:34:39.680]  我也很感恩
[00:34:39.680 --> 00:34:42.680]  當我們開始團契的時候
[00:34:42.680 --> 00:34:46.680]  N長老開放他的家
[00:34:46.680 --> 00:34:49.680]  我們在他家裡開始一成的團契
[00:34:49.680 --> 00:34:51.680]  一直到我們成長為止
[00:34:51.680 --> 00:34:53.680]  到現在
[00:34:53.680 --> 00:34:55.680]  我們一家和他的關係
[00:34:55.680 --> 00:34:58.680]  仍然保持非常緊密
[00:34:58.680 --> 00:35:00.680]  我去神學院的時候
[00:35:00.680 --> 00:35:02.680]  我的兒子,我的女兒
[00:35:02.680 --> 00:35:05.680]  我們都是放在他家裡
[00:35:05.680 --> 00:35:10.680]  你幫我代為看著他們兩個月
[00:35:10.680 --> 00:35:11.680]  行不行
[00:35:11.680 --> 00:35:13.680]  他一口答應
[00:35:13.680 --> 00:35:15.680]  我們就是這樣去了美國
[00:35:15.680 --> 00:35:17.680]  是因為這樣的緣故
[00:35:17.680 --> 00:35:19.680]  久不久我們都會去探望他
[00:35:19.680 --> 00:35:21.680]  和他一起
[00:35:21.680 --> 00:35:23.680]  我去看我的弟妹
[00:35:23.680 --> 00:35:26.680]  教會是一個怎樣的地方呢
[00:35:26.680 --> 00:35:29.680]  你的子女就是我的子女
[00:35:29.680 --> 00:35:32.680]  我的子女又是你的子女
[00:35:32.680 --> 00:35:34.680]  無分彼此
[00:35:34.680 --> 00:35:35.680]  接著下一張
[00:35:35.680 --> 00:35:38.680]  我心裡充滿著感恩
[00:35:38.680 --> 00:35:41.680]  因為我的老師都肯回來香港
[00:35:41.680 --> 00:35:44.680]  和我們一起開始神學教育
[00:35:44.680 --> 00:35:46.680]  以至我們一家
[00:35:46.680 --> 00:35:48.680]  我的兒子,我的女兒
[00:35:48.680 --> 00:35:50.680]  我的女婿,我的媳婦
[00:35:50.680 --> 00:35:53.680]  他們全部都可以神學畢業
[00:35:53.680 --> 00:35:55.680]  能夠和我們一起侍奉
[00:35:55.680 --> 00:35:58.680]  本來是兩支宮侍奉
[00:35:58.680 --> 00:36:01.680]  現在我們有六個人一起侍奉
