
[00:00:00.000 --> 00:00:04.920]  今日的題目是如何能重申約翰福音三章一到十五節
[00:22:07.240 --> 00:22:11.880]  就是吩咐摩西做一條銅蛇掛在鋼紙上舉起,
[00:22:11.880 --> 00:22:17.880]  被火石咬了的人只要望一下這個銅蛇就立刻痊癒,
[00:22:17.880 --> 00:22:19.960]  很奇怪吧?
[00:22:19.960 --> 00:22:21.520]  很難接受吧?
[00:22:21.520 --> 00:22:29.080]  其實和釘耶穌釘十字架一樣是很難接受的,
[00:22:29.080 --> 00:22:33.200]  在這裡其實要強調的是什麼事情呢?
[00:22:33.200 --> 00:22:39.520]  在這裡強調在舊約裡面,望銅蛇都是在說信心,
[00:22:39.520 --> 00:22:41.800]  當我們說去仰望耶穌基督的時候,
[00:22:41.800 --> 00:22:43.720]  我們都在說信心,
[00:22:43.720 --> 00:22:47.720]  我們知道和我們真的投以信心,
[00:22:47.720 --> 00:22:50.640]  其實可能是有一個距離,
[00:22:50.640 --> 00:22:52.960]  我記得我去讀神學的時候,
[00:22:52.960 --> 00:22:57.840]  我們夫妻和我太太一起去讀神學,
[00:22:57.840 --> 00:23:00.840]  一起辭職,兩個一起去讀,
[00:23:00.840 --> 00:23:03.920]  很多人都會說你們很多信心,
[00:23:03.920 --> 00:23:07.520]  對我來說其實都算過的,
[00:23:07.520 --> 00:23:10.520]  教會有資助,有積蓄,
[00:23:10.520 --> 00:23:17.160]  其實兩個人讀三年其實不用死的,沒事的,
[00:23:17.160 --> 00:23:21.840]  你也會出來工作的,
[00:23:21.840 --> 00:23:23.920]  聽起來很有信心,
[00:23:23.920 --> 00:23:28.400]  但是這個信心是計算過的,
[00:23:28.400 --> 00:23:35.120]  計算好這個數字是可以憑信心踏上,
[00:23:35.120 --> 00:23:36.120]  是因為什麼呢?
[00:23:36.120 --> 00:23:39.000]  我知道夠錢,
[00:23:39.000 --> 00:23:43.960]  但是神又怎麼會讓我在這裡停止呢?
[00:23:43.960 --> 00:23:47.280]  但是在入學的時候,我以為只是兩個,
[00:23:47.280 --> 00:23:51.760]  剛剛結婚一年,還是一個初婚階段,
[00:23:51.760 --> 00:23:54.480]  真的很開心地一起去讀書,
[00:23:54.480 --> 00:23:59.320]  原來入學第一個星期就發現有了大兒子,
[00:23:59.320 --> 00:24:03.520]  有了哥哥,其實還有一個妹妹,
[00:24:03.520 --> 00:24:09.800]  那就糟糕了,沒有計算過有小朋友的,
[00:24:09.800 --> 00:24:12.560]  計算不來,所以退學,
[00:24:12.560 --> 00:24:17.400]  那你走到這裡,你夠膽講退學嗎?
[00:24:17.400 --> 00:24:24.000]  那你要怎樣?繼續吧,你繼續去吧,
[00:24:24.000 --> 00:24:26.480]  但是在這裡其實我學到一樣東西就是,
[00:24:26.480 --> 00:24:28.280]  數字是計算不來的,
[00:24:28.280 --> 00:24:32.200]  但是可以怎樣呢?憑信心上,
[00:24:32.200 --> 00:24:35.600]  當然你可以說你被迫上,你沒有選擇,
[00:24:35.600 --> 00:24:39.960]  但是這個所謂的被迫上讓我學到的,
[00:24:39.960 --> 00:24:44.640]  就是什麼叫做憑信心踏上,
[00:24:44.640 --> 00:24:47.720]  哥哥就是我們入學的禮物,
[00:24:47.720 --> 00:24:49.640]  妹妹就是我們畢業的禮物,
[00:24:49.640 --> 00:24:51.520]  到我們畢業的時候,
[00:24:51.520 --> 00:24:54.080]  我們不單止讀了三年,還加了時,
[00:24:54.080 --> 00:24:58.760]  讀了四年才搞得定,
[00:24:58.760 --> 00:25:04.080]  那你說,那你算不算得到那筆帳,到最後怎樣?
[00:25:04.080 --> 00:25:07.360]  當然清倉,我們沒有錢了,
[00:25:07.360 --> 00:25:12.360]  但是如果真的計算,其實也會很害怕,
[00:25:12.360 --> 00:25:14.160]  但是也是因為這個信心的功課,
[00:25:14.160 --> 00:25:16.640]  讓我學習一樣的事情,
[00:25:16.640 --> 00:25:20.240]  我們是要計算一下的,
[00:25:20.240 --> 00:25:24.160]  不過計算其實是要怎樣?
[00:25:24.160 --> 00:25:26.640]  讓我們知道限制在哪裡,
[00:25:26.640 --> 00:25:31.680]  我們繼續以信心去仰望,
[00:25:31.680 --> 00:25:33.520]  同舍和人子被高舉,
[00:25:33.520 --> 00:25:36.040]  在這裡我們去理解信心的本質,
[00:25:36.040 --> 00:25:40.960]  尼哥德姆他要好像被蛇咬的意識一樣,
[00:25:40.960 --> 00:25:46.760]  其實是簡單地,單純地去仰望,
[00:25:46.760 --> 00:25:50.080]  我們信心是要轉向耶穌基督,
[00:25:50.080 --> 00:25:51.880]  我們信心的對象,
[00:25:51.880 --> 00:25:56.200]  不再停留在尼哥德姆想要的神蹟裡面,
[00:25:56.200 --> 00:25:58.920]  覺得耶穌只是一個很厲害的老師,
[00:25:58.920 --> 00:26:00.480]  而是怎樣?
[00:26:00.480 --> 00:26:03.840]  而是回到耶穌基督身上,
[00:26:03.840 --> 00:26:06.280]  今天我們講重生的時候,
[00:26:06.280 --> 00:26:09.320]  其實我們很重要的一件事情,
[00:26:09.320 --> 00:26:14.920]  是我們自己有沒有去仰望神的呢?
[00:26:14.920 --> 00:26:20.120]  我們仰望的是我們自己的知識,
[00:26:20.120 --> 00:26:24.240]  是仰望我們自己的經驗,
[00:26:24.240 --> 00:26:27.480]  還是什麼事情呢?
[00:26:27.480 --> 00:26:32.480]  還是我們現在看似是憑信心,
[00:26:32.480 --> 00:26:37.400]  但其實我們只不過是一個計算好的信心,
[00:26:37.400 --> 00:26:40.840]  不死的,計算好的,
[00:26:40.840 --> 00:26:43.360]  但原來信心的踏上,
[00:26:43.360 --> 00:26:48.000]  是跨越你的計算,
[00:26:48.000 --> 00:26:52.400]  只是單單去仰望在神的裡面,
[00:26:52.400 --> 00:26:56.920]  我想這個對我們來說有時候是一個很大的挑戰,
[00:26:56.920 --> 00:26:58.240]  又或者我們有時候也會想,
[00:26:58.240 --> 00:27:02.520]  是不是要我們,有時候你聽過有些人說,
[00:27:02.520 --> 00:27:04.400]  你們基督徒是反智的,
[00:27:04.400 --> 00:27:08.560]  好像放下了你的經驗,放下了你的知識,
[00:27:08.560 --> 00:27:10.680]  像一張白紙一樣去仰望神,
[00:27:10.680 --> 00:27:18.840]  不是,而是我們知道我們人的限制在哪裡,
[00:27:18.840 --> 00:27:25.200]  而是我們知道我們應該怎樣去仰望神,
[00:27:25.200 --> 00:27:29.240]  最近我自己有一個很深刻的經歷,
[00:27:29.240 --> 00:27:34.960]  有些事情發生,我覺得其實是不理想,
[00:27:34.960 --> 00:27:39.720]  這個不理想,我可以找到很多聖經的教導,
[00:27:39.720 --> 00:27:43.240]  去說明它是不理想的,
[00:27:43.240 --> 00:27:46.440]  而在我過去這麼多年人的裡面,
[00:27:46.440 --> 00:27:50.720]  我都會形容這件事是不理想的,
[00:27:50.720 --> 00:27:53.120]  又或者在我侍奉的經驗裡面,
[00:27:53.120 --> 00:27:57.880]  更加覺得這件事是非常不理想的,
[00:27:57.880 --> 00:28:01.760]  我當然見到不理想的事情就會怎樣,
[00:28:01.760 --> 00:28:03.800]  就想解決它,
[00:28:03.800 --> 00:28:07.880]  我去追求一個我認為解決的結果,
[00:28:07.880 --> 00:28:10.680]  你追求一個解決的結果的時候你會怎樣?
[00:28:10.680 --> 00:28:12.320]  朝著這個結果去,
[00:28:12.320 --> 00:28:14.600]  然後你就做很多不同的事情,
[00:28:14.600 --> 00:28:17.520]  就邁向這個結果,
[00:28:17.520 --> 00:28:19.520]  當你做不同的方法,
[00:28:19.520 --> 00:28:23.360]  你運用你自己不同的方法、經驗,
[00:28:23.360 --> 00:28:27.920]  去邁向你認為的結果裡面的時候,
[00:28:27.920 --> 00:28:33.000]  其實我原來只是在追尋一個結果,
[00:28:33.000 --> 00:28:36.720]  而不是去仰望神,
[00:28:36.720 --> 00:28:39.680]  在這裡我有一天早上,我自己去安靜的時候,
[00:28:39.680 --> 00:28:44.480]  我突然間發覺我自己好像為了為求目的,
[00:28:44.480 --> 00:28:46.760]  差不多開始不擇手段了,
[00:28:46.760 --> 00:28:48.920]  雖然不是去到不擇手段,
[00:28:48.920 --> 00:28:54.120]  但是我開始發覺我只是想結果發生,
[00:28:54.120 --> 00:28:56.320]  我沒有想過神是怎樣的,
[00:28:56.320 --> 00:28:58.640]  我沒有仰望過,在這個過程裡面我沒有,
[00:28:58.640 --> 00:29:02.280]  我只是覺得這件事是錯的,
[00:29:02.280 --> 00:29:04.440]  不應該這樣去發生,
[00:29:04.440 --> 00:29:09.720]  我找到十個經文,或者我找到聖經裡面怎樣去講,
[00:29:09.720 --> 00:29:11.400]  但是又如何呢?
[00:29:11.400 --> 00:29:14.920]  但是你整個的事情裡面,
[00:29:14.920 --> 00:29:19.640]  原來你只不過是在追尋你自己認為的事情,
[00:29:19.640 --> 00:29:22.680]  但是你有沒有問過神呢?
[00:29:22.680 --> 00:29:27.000]  有沒有仰望過神是怎樣去帶領這件事呢?
[00:29:27.000 --> 00:29:30.440]  在那天早上我自己去安靜的時候,
[00:29:30.440 --> 00:29:36.120]  我自己很大的反思,也去到神的面前去禱告,
[00:29:36.120 --> 00:29:43.200]  我禱告神,我說原來我好像是在做一樣正確的事情,
[00:29:43.200 --> 00:29:47.720]  但是我將你完全排除了出來,
[00:29:47.720 --> 00:29:49.600]  我沒有仰望過你,
[00:29:49.600 --> 00:29:54.960]  我沒有以信心來擺相,
[00:29:54.960 --> 00:29:58.520]  我放下了我認為對的結果,
[00:29:58.520 --> 00:30:02.760]  我相信神是要去掌管這個結果,
[00:30:02.760 --> 00:30:07.920]  我要做的,是只需要做合適的行動,
[00:30:07.920 --> 00:30:12.320]  而不是只是去追尋這個結果,
[00:30:12.320 --> 00:30:15.080]  在這裏我自己很大的反思,
[00:30:15.080 --> 00:30:19.080]  我對神所謂的認識,
[00:30:19.080 --> 00:30:22.320]  我在聖經裡面的知識,
[00:30:22.320 --> 00:30:24.680]  我侍奉的經驗,
[00:30:24.680 --> 00:30:29.320]  看似在支持我自己應該要這樣去做,
[00:30:29.320 --> 00:30:36.960]  但是原來我在這個過程裡面完全沒有理會上帝,
[00:30:36.960 --> 00:30:39.360]  今天和大家分享這段經文,
[00:30:39.360 --> 00:30:41.640]  我自己很大的反思的時候,
[00:30:41.640 --> 00:30:46.080]  我發覺原來我們信得越久,
[00:30:46.080 --> 00:30:49.320]  我們越需要重新,
[00:30:49.320 --> 00:30:50.880]  我們年日越多,
[00:30:50.880 --> 00:30:57.400]  或者我們對上帝或聖經的真理認識越多的時候,
[00:30:57.400 --> 00:31:02.560]  其實有沒有阻礙我們去仰望神呢?
[00:31:02.560 --> 00:31:07.960]  還是我們只是在仰望自己的經驗,我們的知識呢?
[00:31:07.960 --> 00:31:12.720]  如果這些經驗或知識都是阻礙了我們,
[00:31:12.720 --> 00:31:15.960]  我們應該要放下這些經驗,
[00:31:15.960 --> 00:31:20.280]  讓神按照祂的意思去掌管我們,
[00:31:20.280 --> 00:31:24.360]  如果這些知識是阻礙了我們去仰望神的,
[00:31:24.360 --> 00:31:28.520]  我們應該要憑信心重新去認識神的真理,
[00:31:28.520 --> 00:31:35.640]  放下這個阻礙了我們的知識,
[00:31:35.640 --> 00:31:40.840]  經驗和知識不是能夠救贖我們的,
[00:31:40.840 --> 00:31:47.360]  救贖我們的是耶穌基督,
[00:31:47.360 --> 00:31:49.920]  而我們知道這些限制的時候,
[00:31:49.920 --> 00:31:53.560]  是讓我們重新去仰望耶穌基督,
[00:31:53.560 --> 00:31:59.680]  開放我們自己的聖靈在我們自己的生命裡面去動工,
[00:31:59.680 --> 00:32:03.200]  今天一個很簡短的經文,
[00:32:03.200 --> 00:32:07.080]  又或者是一個很簡單的內容,
[00:32:07.080 --> 00:32:11.760]  但是它是給我們一個很重要的反思,
[00:32:11.760 --> 00:32:15.760]  我們現在的光景究竟是如何呢?
[00:32:15.760 --> 00:32:20.000]  我們可能信了五年,十年,二十年,
[00:32:20.000 --> 00:32:23.480]  或者三十年以上,四十年,五十年,
[00:32:23.480 --> 00:32:26.440]  我們現在有沒有仰望神?
[00:32:26.440 --> 00:32:28.640]  我們有沒有重新呢?
[00:32:28.640 --> 00:32:56.400]  這個時候我們一同去安靜。
[00:32:56.400 --> 00:33:08.440]  這段神的話語提醒了你什麼呢?
[00:33:08.440 --> 00:33:12.520]  你覺得沒有祂兩個的疑惑,
[00:33:12.520 --> 00:33:17.000]  怎能有這些事呢?
[00:33:17.000 --> 00:33:24.280]  人如何能重生呢?
[00:33:24.280 --> 00:33:28.280]  在我們的理解裡面可能是不可以,
[00:33:28.280 --> 00:33:32.280]  甚至是不可能,
[00:33:32.280 --> 00:33:36.520]  但是今天讓我們再次提醒我們自己,
[00:33:36.520 --> 00:33:38.960]  當你覺得很難,
[00:33:38.960 --> 00:33:42.840]  當你覺得無望,
[00:33:42.840 --> 00:33:45.560]  可能你正在看著,
[00:33:45.560 --> 00:33:46.640]  仰望著,
[00:33:46.640 --> 00:33:48.440]  你以為知道的,
[00:33:48.440 --> 00:33:51.040]  你以為你自己是在相信的,
[00:33:51.040 --> 00:34:02.440]  但是原來我們還沒有憑信心踏上。
[00:34:02.440 --> 00:34:05.720]  當我們說重生的時候,
[00:34:05.720 --> 00:34:19.000]  我們強調的是仰望。
[00:34:19.000 --> 00:34:34.000]  在今天的裡面我們再次向神禱告,
[00:34:34.000 --> 00:34:37.640]  你有沒有單單仰望我們的神?
[00:34:37.640 --> 00:34:43.120]  有沒有單單仰望我們給耶穌基督,
[00:34:43.120 --> 00:34:57.440]  祂所成就的救贖?
[00:34:57.440 --> 00:35:01.800]  我們看到很多不可能是因為我們沒有仰望,
[00:35:01.800 --> 00:35:12.120]  我們看到很多困難是因為我們只是在看著我們所謂的資源,
[00:35:12.120 --> 00:35:21.600]  但是今天我們要重新的去仰望我們的上帝。
[00:35:21.600 --> 00:35:32.720]  我們仰望聖靈像風一樣在我們生命上面吹起這個生命的改變。
[00:35:32.720 --> 00:35:44.240]  我們這份生命的改變重新說明了聖靈在我們生命的頓功。
[00:35:44.240 --> 00:35:46.800]  今天我們不是只是知道,
[00:35:46.800 --> 00:35:50.080]  我們更加是用信心踏上。
[00:35:50.080 --> 00:35:51.280]  所謂你覺得難的,
[00:35:51.280 --> 00:35:54.560]  所謂你覺得不可以的,
[00:35:54.560 --> 00:36:03.520]  我們再次放下仰望我們的上帝,
[00:36:03.520 --> 00:36:06.920]  我們向祂禱告,
[00:36:06.920 --> 00:36:09.320]  主要是我們在祂面前的禱告,
[00:36:09.320 --> 00:36:12.480]  我們承認我們自己的軟弱,
[00:36:12.480 --> 00:36:16.760]  我們可能只是在信仰上面靠我們自己的經驗,
[00:36:16.760 --> 00:36:21.040]  靠我們自己所謂的聖經知識,
[00:36:21.040 --> 00:36:24.760]  但是我們缺乏的是信心,
[00:36:24.760 --> 00:36:26.400]  主要是我們覺得難,
[00:36:26.400 --> 00:36:28.680]  我們覺得不可以,
[00:36:28.680 --> 00:36:33.040]  主要是我們相信因為我們沒有仰望祢,
[00:36:33.040 --> 00:36:35.680]  主要是赦免我們的軟弱,
[00:36:35.680 --> 00:36:39.720]  我們呼求祢的聖靈充滿我們每一個,
[00:36:39.720 --> 00:36:43.200]  主要是我們願意再次開放我們的心,
[00:36:43.200 --> 00:36:46.200]  仰望祢,
[00:36:46.200 --> 00:36:49.600]  求聖靈引領我們,
[00:36:49.600 --> 00:36:55.200]  祢的靈風在我們心靈裡面再次吹起,
[00:36:55.200 --> 00:37:00.760]  我們順著祢的風經歷這份生命的改變,
[00:37:00.760 --> 00:37:03.720]  讓我們帶著這份盼望,
[00:37:03.720 --> 00:37:09.120]  見到主祢在我們生命當中,
[00:37:09.120 --> 00:37:11.200]  我們就不再懼怕,
[00:37:11.200 --> 00:37:13.200]  我們不再失望,
[00:37:13.200 --> 00:37:15.560]  失望我們不會再絕望,
[00:37:15.560 --> 00:37:19.200]  因為我們知道祢會動弓,
[00:37:19.200 --> 00:37:21.840]  主要是我們重新仰望祢,
[00:37:21.840 --> 00:37:24.240]  我們每個在祢面前的禱告,
[00:37:24.240 --> 00:37:26.160]  認罪悔改,
[00:37:26.160 --> 00:37:27.920]  重新歸向祢,
[00:37:27.920 --> 00:37:34.280]  今天讓我們一同再次經歷生命的重生,
[00:37:34.280 --> 00:37:36.360]  在祢的裡面,
[00:37:36.360 --> 00:37:38.640]  我們同心合意的禱告,
[00:37:38.640 --> 00:37:41.120]  奉我主耶穌基督名祈求,
[00:37:41.120 --> 00:37:41.680]  阿門。
