
[00:00:00.000 --> 00:00:04.720]  榮耀的天父多謝你藉著James傳道帶給我們詩篇25篇
[00:13:37.720 --> 00:13:39.720]  疫情期間你和我
[00:13:39.720 --> 00:13:42.720]  有沒有做過報復式的犯錯行為
[00:13:42.720 --> 00:13:45.720]  有沒有做過報復式的
[00:13:45.720 --> 00:13:47.720]  上網購物的行為
[00:13:47.720 --> 00:13:50.720]  有沒有做過報復式的
[00:13:50.720 --> 00:13:51.720]  日本一開放旅行之後
[00:13:51.720 --> 00:13:53.720]  就馬上去報復旅行
[00:13:53.720 --> 00:13:56.720]  或者偷渡入大陸去旅行
[00:13:56.720 --> 00:13:57.720]  我開玩笑的
[00:13:57.720 --> 00:13:59.720]  你應該偷渡不到
[00:13:59.720 --> 00:14:01.720]  其實我們有沒有發覺
[00:14:01.720 --> 00:14:04.720]  我們和神的關係容易疏離了
[00:14:04.720 --> 00:14:06.720]  我們和身邊的家人親人的關係
[00:14:06.720 --> 00:14:08.720]  容易緊張破損了
[00:14:08.720 --> 00:14:10.720]  自己身心靈都不能夠自首
[00:14:10.720 --> 00:14:11.720]  因為壓力焦慮
[00:14:11.720 --> 00:14:13.720]  恆常的生活變化都帶來給我們情感
[00:14:13.720 --> 00:14:15.720]  身心靈很多疲憊
[00:14:15.720 --> 00:14:17.720]  但我們難以啟齒
[00:14:17.720 --> 00:14:18.720]  結果你有沒有發覺
[00:14:18.720 --> 00:14:20.720]  其實口罩真的很糟糕
[00:14:20.720 --> 00:14:23.720]  口罩令人看不到你的全貌
[00:14:23.720 --> 00:14:25.720]  其實我們越收藏自己
[00:14:25.720 --> 00:14:27.720]  你知不知道越難啟齒越收藏
[00:14:27.720 --> 00:14:29.720]  我們心裏面的心事
[00:14:29.720 --> 00:14:31.720]  那些雜質就會越來越變質
[00:14:31.720 --> 00:14:33.720]  身體的軟弱黑暗面
[00:14:33.720 --> 00:14:35.720]  就會有更多的顯露出來
[00:14:35.720 --> 00:14:37.720]  由自身起蔓延到家人
[00:14:37.720 --> 00:14:39.720]  蔓延到小朋友身邊
[00:14:39.720 --> 00:14:40.720]  蔓延到工作間
[00:14:40.720 --> 00:14:42.720]  剛剛新聞的悲劇
[00:14:42.720 --> 00:14:44.720]  那個五歲的小朋友
[00:14:44.720 --> 00:14:45.720]  其實
[00:14:45.720 --> 00:14:48.720]  我估沒有一個母親會想這樣虐待
[00:14:48.720 --> 00:14:52.720]  我們聽到的人常慘劇
[00:14:52.720 --> 00:14:54.720]  都是大人可能承載不到
[00:14:54.720 --> 00:14:56.720]  種種種種的艱難
[00:14:56.720 --> 00:14:58.720]  但無辜的就是小朋友
[00:14:58.720 --> 00:15:00.720]  這樣受苦受害
[00:15:00.720 --> 00:15:01.720]  但其實
[00:15:01.720 --> 00:15:02.720]  如果我們不處理
[00:15:02.720 --> 00:15:04.720]  我們生命裏面的憂暗的時候
[00:15:04.720 --> 00:15:06.720]  魔鬼最喜歡將我們逐一擊破
[00:15:06.720 --> 00:15:08.720]  叫我們越自閉
[00:15:08.720 --> 00:15:09.720]  封閉自己
[00:15:09.720 --> 00:15:10.720]  越死得快
[00:15:10.720 --> 00:15:11.720]  我們需要求助
[00:15:11.720 --> 00:15:12.720]  在這個疫情期間
[00:15:12.720 --> 00:15:13.720]  我們需要
[00:15:13.720 --> 00:15:15.720]  讓屬靈的人扶起我們
[00:15:15.720 --> 00:15:17.720]  離開疫情凌厲的後群症
[00:15:17.720 --> 00:15:20.720]  重新我們能夠建立屬靈的力量
[00:15:20.720 --> 00:15:22.720]  和恢復在聖靈裏面的自由
[00:15:22.720 --> 00:15:24.720]  重建美好的靈性生活
[00:15:24.720 --> 00:15:25.720]  好不好
[00:15:25.720 --> 00:15:27.720]  你們這個點頭
[00:15:27.720 --> 00:15:29.720]  我就覺得很誠心地點頭
[00:15:29.720 --> 00:15:30.720]  點大力一點
[00:15:30.720 --> 00:15:33.720]  但不要點到扭掉頭
[00:15:33.720 --> 00:15:35.720]  我最近看到一個PlayStream
[00:15:35.720 --> 00:15:39.720]  他們唱詩唱到頭打拍子
[00:15:39.720 --> 00:15:40.720]  我簡直覺得
[00:15:40.720 --> 00:15:41.720]  嘩好勁
[00:15:41.720 --> 00:15:44.720]  如果你能夠令到頭打拍子來唱詩
[00:15:44.720 --> 00:15:47.720]  你的細胞充滿了讚美神的詩歌
[00:15:47.720 --> 00:15:49.720]  有沒有可能感染不到你
[00:15:49.720 --> 00:15:51.720]  感染不到你和我
[00:15:51.720 --> 00:15:52.720]  一定可以的
[00:15:52.720 --> 00:15:54.720]  確實憐憫我們
[00:15:54.720 --> 00:15:55.720]  我們第二節一起
[00:15:55.720 --> 00:15:56.720]  啊 等一下
[00:15:56.720 --> 00:15:57.720]  Sorry
[00:15:57.720 --> 00:16:01.720]  第二節我們一起讀
[00:16:01.720 --> 00:16:03.720]  不是第二節
[00:16:03.720 --> 00:16:04.720]  Sorry
[00:16:04.720 --> 00:16:06.720]  等一下
[00:16:06.720 --> 00:16:07.720]  不好意思
[00:16:07.720 --> 00:16:08.720]  跳了
[00:16:08.720 --> 00:16:10.720]  老母啊
[00:16:10.720 --> 00:16:11.720]  不好意思
[00:16:11.720 --> 00:16:13.720]  跳了一把
[00:16:13.720 --> 00:16:16.720]  其實我已經特意每張紙摺一摺
[00:16:16.720 --> 00:16:18.720]  大家有沒有感染到
[00:16:18.720 --> 00:16:20.720]  在疫情這兩年間
[00:16:20.720 --> 00:16:21.720]  其實我們內心裏面
[00:16:21.720 --> 00:16:22.720]  很多心事
[00:16:22.720 --> 00:16:23.720]  很需要人聆聽的
[00:16:23.720 --> 00:16:24.720]  舉手看看
[00:16:24.720 --> 00:16:26.720]  這個真是真的
[00:16:26.720 --> 00:16:28.720]  你們真的做回人了
[00:16:28.720 --> 00:16:29.720]  舉手
[00:16:29.720 --> 00:16:30.720]  是真的
[00:16:30.720 --> 00:16:31.720]  很多心事
[00:16:31.720 --> 00:16:32.720]  很複雜
[00:16:32.720 --> 00:16:33.720]  很多困擾
[00:16:33.720 --> 00:16:34.720]  結果我們易容易剛才說
[00:16:34.720 --> 00:16:36.720]  做了報復式的行差踏錯
[00:16:36.720 --> 00:16:37.720]  說錯了說話
[00:16:37.720 --> 00:16:39.720]  和你最愛的家人說錯了說話
[00:16:39.720 --> 00:16:41.720]  負面的情緒態度
[00:16:41.720 --> 00:16:42.720]  多了很多脾氣
[00:16:42.720 --> 00:16:43.720]  少了很多忍耐
[00:16:43.720 --> 00:16:44.720]  對自己對別人對上帝
[00:16:44.720 --> 00:16:45.720]  都未能夠好好連線
[00:16:45.720 --> 00:16:47.720]  我們生命的勝在力大減
[00:16:47.720 --> 00:16:49.720]  所以我們的焦慮壓力感大增
[00:16:49.720 --> 00:16:52.720]  其實我們內心是很有需要
[00:16:52.720 --> 00:16:54.720]  很需要真的呼求有陪伴
[00:16:54.720 --> 00:16:55.720]  同行討伴
[00:16:55.720 --> 00:16:57.720]  一同的互助挽回
[00:16:57.720 --> 00:16:58.720]  恢復我們自己
[00:16:58.720 --> 00:17:00.720]  奈何疫情這麼多阻隔
[00:17:00.720 --> 00:17:02.720]  我們其實要很用力用心
[00:17:02.720 --> 00:17:03.720]  才能夠連線
[00:17:03.720 --> 00:17:06.720]  能夠紓解自己生命裏面的困境
[00:17:06.720 --> 00:17:07.720]  軟弱
[00:17:07.720 --> 00:17:08.720]  甚或我們被過分
[00:17:08.720 --> 00:17:10.720]  勝過的一些危機
[00:17:10.720 --> 00:17:11.720]  和痛苦的光景
[00:17:11.720 --> 00:17:13.720]  求神憐憫我們
[00:17:13.720 --> 00:17:14.720]  剛才你們的舉手
[00:17:14.720 --> 00:17:16.720]  是表明你們誠心向神求助
[00:17:16.720 --> 00:17:18.720]  但願你們不單止
[00:17:18.720 --> 00:17:19.720]  神聽到我們的呼求
[00:17:19.720 --> 00:17:20.720]  舉手的呼求
[00:17:20.720 --> 00:17:22.720]  神都願意藉著
[00:17:22.720 --> 00:17:23.720]  我們恩福的群體
[00:17:23.720 --> 00:17:24.720]  團體的群體
[00:17:24.720 --> 00:17:25.720]  重建我們
[00:17:25.720 --> 00:17:27.720]  因為我們真的很需要
[00:17:27.720 --> 00:17:29.720]  神重現我們愛心的靈力
[00:17:29.720 --> 00:17:30.720]  令到祂的子民
[00:17:30.720 --> 00:17:31.720]  能夠在教會裏面
[00:17:31.720 --> 00:17:32.720]  重新被建立出來
[00:17:32.720 --> 00:17:34.720]  先重建教會
[00:17:34.720 --> 00:17:36.720]  然後重建我們的社區
[00:17:36.720 --> 00:17:37.720]  好不好
[00:17:38.720 --> 00:17:40.720]  就好像攀山的隊友
[00:17:40.720 --> 00:17:43.720]  你現在看到這些攀山的人
[00:17:43.720 --> 00:17:44.720]  好像沒有什麼相連
[00:17:44.720 --> 00:17:46.720]  但你知不知道
[00:17:46.720 --> 00:17:49.720]  如果爬到非常盡俏的地方
[00:17:49.720 --> 00:17:51.720]  通常攀山的人
[00:17:51.720 --> 00:17:52.720]  你看電影就會怎樣
[00:17:52.720 --> 00:17:54.720]  他們盡量可以手連手
[00:17:54.720 --> 00:17:56.720]  醒連醒
[00:17:56.720 --> 00:17:57.720]  求連求
[00:17:57.720 --> 00:17:58.720]  因為隨便一個掉了
[00:17:58.720 --> 00:18:00.720]  都隨時不行
[00:18:00.720 --> 00:18:02.720]  步步為營的去互相打氣
[00:18:02.720 --> 00:18:03.720]  前行暴利
[00:18:03.720 --> 00:18:05.720]  再創高峰
[00:18:06.720 --> 00:18:07.720]  試想想疫情期間
[00:18:07.720 --> 00:18:08.720]  我想問大家
[00:18:08.720 --> 00:18:09.720]  你有沒有接受過主的安排
[00:18:09.720 --> 00:18:10.720]  或者是神的賜予
[00:18:10.720 --> 00:18:12.720]  符納幫助呢
[00:18:12.720 --> 00:18:14.720]  有多少人問你
[00:18:14.720 --> 00:18:16.720]  有沒有接受過人家送外賣給你
[00:18:16.720 --> 00:18:17.720]  還有幫你買菜的
[00:18:17.720 --> 00:18:18.720]  舉手看看
[00:18:18.720 --> 00:18:21.720]  你是不是心裏很感激
[00:18:21.720 --> 00:18:23.720]  你是不是覺得很糟糕
[00:18:23.720 --> 00:18:24.720]  自己不可以出去買東西
[00:18:24.720 --> 00:18:26.720]  我記得我有一次
[00:18:26.720 --> 00:18:28.720]  幫阿蒙Sir買菜
[00:18:28.720 --> 00:18:31.720]  我跟他說叫他擺張椅子在外面
[00:18:31.720 --> 00:18:33.720]  他沒有擺
[00:18:33.720 --> 00:18:34.720]  然後我買了很多菜
[00:18:35.720 --> 00:18:36.720]  我擺在地上
[00:18:36.720 --> 00:18:37.720]  怎麼辦
[00:18:37.720 --> 00:18:38.720]  不行
[00:18:38.720 --> 00:18:39.720]  我又沒有帶勾
[00:18:39.720 --> 00:18:40.720]  我第二次帶勾
[00:18:40.720 --> 00:18:41.720]  我醒了
[00:18:41.720 --> 00:18:42.720]  我又老了
[00:18:42.720 --> 00:18:44.720]  結果呢
[00:18:44.720 --> 00:18:45.720]  我擺了之後
[00:18:45.720 --> 00:18:47.720]  他擺了一個行李箱在外面
[00:18:47.720 --> 00:18:48.720]  但你知道行李箱有多窄
[00:18:48.720 --> 00:18:50.720]  我擺在上面之後
[00:18:50.720 --> 00:18:51.720]  然後我突然間聽到有聲音
[00:18:51.720 --> 00:18:53.720]  我聽到他開門
[00:18:53.720 --> 00:18:55.720]  我來不及走
[00:18:55.720 --> 00:18:56.720]  馬上大叫
[00:18:56.720 --> 00:18:58.720]  然後坐在樓下
[00:18:58.720 --> 00:19:00.720]  其實我跟著再提醒他
[00:19:00.720 --> 00:19:01.720]  下一次我來
[00:19:01.720 --> 00:19:02.720]  我擺你下去
[00:19:02.720 --> 00:19:03.720]  你聽到你不要開門
[00:19:04.720 --> 00:19:05.720]  我拍了照給你
[00:19:05.720 --> 00:19:06.720]  發了給你
[00:19:06.720 --> 00:19:07.720]  我拿到樓下發給你之後
[00:19:07.720 --> 00:19:08.720]  你先開門
[00:19:08.720 --> 00:19:12.720]  你沒有見過人像我這麼廢的
[00:19:12.720 --> 00:19:19.720]  你有接受過人送外賣買菜
[00:19:19.720 --> 00:19:21.720]  Zoom上的討告小組
[00:19:21.720 --> 00:19:22.720]  Zoom上的討告支援
[00:19:22.720 --> 00:19:26.720]  其實我們更加要懂得傾心討意
[00:19:26.720 --> 00:19:29.720]  這兩年是訓練我們傾心討意的時候
[00:19:29.720 --> 00:19:31.720]  我能夠有我哥哥這兩年
[00:19:31.720 --> 00:19:32.720]  經常陪著我
[00:19:32.720 --> 00:19:33.720]  他因為沒有事做
[00:19:33.720 --> 00:19:35.720]  每次約他大部分時間都應約
[00:19:35.720 --> 00:19:37.720]  他聽了我很多講心事
[00:19:37.720 --> 00:19:38.720]  他也聽了我很多次
[00:19:38.720 --> 00:19:39.720]  我不懂得講心事
[00:19:39.720 --> 00:19:41.720]  而發他脾氣的時候的情況
[00:19:41.720 --> 00:19:43.720]  但我這個哥哥真是
[00:19:43.720 --> 00:19:46.720]  超級神給我的一個大恩典
[00:19:46.720 --> 00:19:47.720]  他的耐力
[00:19:47.720 --> 00:19:48.720]  是厲害到
[00:19:48.720 --> 00:19:50.720]  沒有人有
[00:19:50.720 --> 00:19:53.720]  而且他有方法阻止我的
[00:19:53.720 --> 00:19:55.720]  就好像那時候
[00:19:55.720 --> 00:19:57.720]  我姐姐胰臟癌的時候
[00:19:57.720 --> 00:19:58.720]  我跟他很辛苦
[00:19:58.720 --> 00:20:00.720]  經常去QE照顧姐姐
[00:20:00.720 --> 00:20:01.720]  有一次我心裡很煩躁
[00:20:01.720 --> 00:20:04.720]  因為忘記了下一次是何時去覆診
[00:20:04.720 --> 00:20:05.720]  我在地鐵的時候
[00:20:05.720 --> 00:20:06.720]  我很煩躁
[00:20:06.720 --> 00:20:09.720]  我的眼睛其實是空著看著他
[00:20:09.720 --> 00:20:10.720]  然後我哥哥很聰明
[00:20:10.720 --> 00:20:11.720]  他說
[00:20:11.720 --> 00:20:13.720]  你是不是在哄我
[00:20:13.720 --> 00:20:18.720]  我突然間覺得被人發現了
[00:20:18.720 --> 00:20:19.720]  很害怕
[00:20:19.720 --> 00:20:20.720]  然後我就說
[00:20:20.720 --> 00:20:21.720]  你怎麼知道的
[00:20:21.720 --> 00:20:24.720]  然後那股火就馬上收了
[00:20:24.720 --> 00:20:26.720]  然後離開了地鐵之後
[00:20:26.720 --> 00:20:29.720]  回去就好好寫一個道歉的apps給他
[00:20:29.720 --> 00:20:31.720]  真的很醜
[00:20:31.720 --> 00:20:35.720]  原來我們這兩年疫情期間
[00:20:35.720 --> 00:20:36.720]  真的要學懂得多一點
[00:20:36.720 --> 00:20:37.720]  傾心同儀
[00:20:37.720 --> 00:20:40.720]  跟神跟肢體跟自己要多一點結連
[00:20:40.720 --> 00:20:41.720]  一點都不能少
[00:20:41.720 --> 00:20:42.720]  一個都不能少
[00:20:42.720 --> 00:20:44.720]  一個實體和Zoom的聚會
[00:20:44.720 --> 00:20:45.720]  其實是非常珍貴
[00:20:45.720 --> 00:20:48.720]  我們看看第二節
[00:20:48.720 --> 00:20:49.720]  追求互相兼擔
[00:20:49.720 --> 00:20:51.720]  我們一起讀第二節
[00:20:51.720 --> 00:20:54.720]  你們個人的重擔要互相擔當
[00:20:54.720 --> 00:20:57.720]  如此就完全了基督的律法
[00:20:57.720 --> 00:20:59.720]  保羅接著鼓勵了信徒
[00:20:59.720 --> 00:21:01.720]  要在肢體生命的大艱難的時候
[00:21:01.720 --> 00:21:02.720]  互相擔當
[00:21:02.720 --> 00:21:03.720]  完全律法的真言
[00:21:03.720 --> 00:21:04.720]  愛人如己
[00:21:04.720 --> 00:21:07.720]  重擔原文就是用大石Boulders
[00:21:07.720 --> 00:21:09.720]  一些很大的大石
[00:21:09.720 --> 00:21:10.720]  普通人舉不起
[00:21:10.720 --> 00:21:12.720]  要很多人合力才能舉起
[00:21:12.720 --> 00:21:16.720]  好像金字塔那些超大的岩石
[00:21:16.720 --> 00:21:17.720]  非一般的重壓
[00:21:17.720 --> 00:21:19.720]  困難臨到肢體的時候
[00:21:19.720 --> 00:21:20.720]  我們作為基督的身體
[00:21:20.720 --> 00:21:21.720]  保羅做教訓我們
[00:21:21.720 --> 00:21:24.720]  要願意合力地去分擔別人的大石
[00:21:24.720 --> 00:21:25.720]  減輕他的困苦
[00:21:25.720 --> 00:21:27.720]  活出基督愛的源泉
[00:21:27.720 --> 00:21:31.720]  關於大石的大自然例子
[00:21:31.720 --> 00:21:32.720]  大石的分擔
[00:21:32.720 --> 00:21:34.720]  我最喜歡用的是南極企鵝
[00:21:34.720 --> 00:21:38.720]  他們在極寒南極風的風暴底下
[00:21:38.720 --> 00:21:40.720]  他們會懂得圍著一個很大的圈
[00:21:40.720 --> 00:21:42.720]  裡面很多層的企鵝
[00:21:42.720 --> 00:21:44.720]  用他們的身軀取暖
[00:21:44.720 --> 00:21:46.720]  並且他們會配合自動的自轉
[00:21:46.720 --> 00:21:48.720]  和整個圈在那裡轉
[00:21:48.720 --> 00:21:51.720]  迎向著烈風
[00:21:51.720 --> 00:21:53.720]  免得其他成員
[00:21:53.720 --> 00:21:55.720]  因為長期守著風口
[00:21:55.720 --> 00:21:59.720]  其實企鵝也會變成冰條
[00:21:59.720 --> 00:22:00.720]  是真的會的
[00:22:00.720 --> 00:22:02.720]  所以他們會用這種方法
[00:22:02.720 --> 00:22:04.720]  能夠互助擔當大石
[00:22:04.720 --> 00:22:06.720]  其實這兩年疫情期間
[00:22:06.720 --> 00:22:08.720]  你和我有沒有參與過營救
[00:22:08.720 --> 00:22:11.720]  或者是為其他需要的肢體和家人
[00:22:11.720 --> 00:22:14.720]  淪捨兼擔過他們大石的重擔
[00:22:14.720 --> 00:22:15.720]  有沒有這樣的
[00:22:15.720 --> 00:22:16.720]  舉手看看
[00:22:16.720 --> 00:22:18.720]  不用客氣
[00:22:18.720 --> 00:22:21.720]  我先為你感謝
[00:22:21.720 --> 00:22:24.720]  不舉手是什麼態度
[00:22:24.720 --> 00:22:26.720]  我知道你是謙卑
[00:22:26.720 --> 00:22:27.720]  你想假裝謙卑
[00:22:27.720 --> 00:22:29.720]  我只是做小事而已
[00:22:29.720 --> 00:22:30.720]  不要緊
[00:22:30.720 --> 00:22:32.720]  好啊,不要緊
[00:22:32.720 --> 00:22:35.720]  不如祈禱神給你多做一點好嗎
[00:22:35.720 --> 00:22:37.720]  又說不好
[00:22:37.720 --> 00:22:39.720]  你們很奸賴
[00:22:39.720 --> 00:22:41.720]  我們有沒有在經濟上
[00:22:41.720 --> 00:22:42.720]  和在購買物資上
[00:22:42.720 --> 00:22:45.720]  接受過別人幫助的請舉手
[00:22:45.720 --> 00:22:46.720]  我為你感謝主
[00:22:46.720 --> 00:22:47.720]  歸永遠給神
[00:22:47.720 --> 00:22:49.720]  有沒有人在經濟上
[00:22:49.720 --> 00:22:50.720]  和在購買物資上
[00:22:50.720 --> 00:22:51.720]  陪診上
[00:22:51.720 --> 00:22:53.720]  陪診就是陪人看病
[00:22:53.720 --> 00:22:54.720]  在出席喪禮上
[00:22:54.720 --> 00:22:56.720]  其實沒有很大的險
[00:22:56.720 --> 00:22:57.720]  在探訪
[00:22:57.720 --> 00:22:58.720]  甚至在醫院探訪
[00:22:58.720 --> 00:22:59.720]  要你知道很複雜的
[00:22:59.720 --> 00:23:00.720]  要預約
[00:23:00.720 --> 00:23:03.720]  要兩天前的核酸檢查
[00:23:03.720 --> 00:23:05.720]  你真的很愛那個肢體
[00:23:05.720 --> 00:23:06.720]  很愛那個家人
[00:23:06.720 --> 00:23:08.720]  你才會這樣去做探訪
[00:23:08.720 --> 00:23:09.720]  你曾經在這段期間
[00:23:09.720 --> 00:23:12.720]  做過這些愛心的服侍
[00:23:12.720 --> 00:23:14.720]  為別人付上了兩個小錢的
[00:23:14.720 --> 00:23:16.720]  請你舉手看看
[00:23:16.720 --> 00:23:19.720]  我們要給掌聲熱淚的姐妹
[00:23:20.720 --> 00:23:22.720]  能夠持久行善
[00:23:22.720 --> 00:23:24.720]  是我們真的要褒獎
[00:23:24.720 --> 00:23:25.720]  和要互相勉勵的
[00:23:25.720 --> 00:23:26.720]  為你們感謝神
[00:23:26.720 --> 00:23:27.720]  和榮耀歸神
[00:23:27.720 --> 00:23:28.720]  其實疫情期間
[00:23:28.720 --> 00:23:29.720]  在艱難的境地
[00:23:29.720 --> 00:23:30.720]  聆聽
[00:23:30.720 --> 00:23:31.720]  陪伴
[00:23:31.720 --> 00:23:32.720]  同在
[00:23:32.720 --> 00:23:33.720]  鼓勵
[00:23:33.720 --> 00:23:35.720]  實在是至美至實在的分擔
[00:23:35.720 --> 00:23:36.720]  你和我曾經
[00:23:36.720 --> 00:23:37.720]  有沒有分在其中呢
[00:23:37.720 --> 00:23:39.720]  你和我是受惠者
[00:23:39.720 --> 00:23:41.720]  還是私隱的人呢
[00:23:41.720 --> 00:23:42.720]  所以求主憐憫我們
[00:23:42.720 --> 00:23:43.720]  短期的時候
[00:23:43.720 --> 00:23:44.720]  一至二節
[00:23:44.720 --> 00:23:46.720]  我們其實是在學習警醒
[00:23:46.720 --> 00:23:48.720]  軟弱的兼擔
[00:23:48.720 --> 00:23:49.720]  不論是保羅時代
[00:23:49.720 --> 00:23:52.720]  信仰大衝擊和混亂的日子
[00:23:52.720 --> 00:23:53.720]  還是我們這幾年
[00:23:53.720 --> 00:23:55.720]  疫情大動蕩的日子
[00:23:55.720 --> 00:23:57.720]  全人類包括信徒
[00:23:57.720 --> 00:23:58.720]  肢體都是軟弱
[00:23:58.720 --> 00:23:59.720]  跌倒失腳
[00:23:59.720 --> 00:24:01.720]  我們生命的陰暗面
[00:24:01.720 --> 00:24:02.720]  就會互相起來
[00:24:02.720 --> 00:24:03.720]  互相傷害
[00:24:03.720 --> 00:24:05.720]  越是想互相依靠
[00:24:05.720 --> 00:24:07.720]  越靠近就會越容易碰傷
[00:24:07.720 --> 00:24:08.720]  其實我們不是刻意
[00:24:08.720 --> 00:24:10.720]  去和家人發脾氣
[00:24:10.720 --> 00:24:12.720]  我們其實是因為沒有電
[00:24:12.720 --> 00:24:14.720]  我們已經有些衰殘了
[00:24:14.720 --> 00:24:16.720]  所以我們容易碰傷了
[00:24:16.720 --> 00:24:17.720]  如果能夠好像學到
[00:24:17.720 --> 00:24:18.720]  像刺蝟一樣
[00:24:18.720 --> 00:24:20.720]  能夠互相靠近取暖
[00:24:20.720 --> 00:24:22.720]  但又不能夠互相刺傷
[00:24:22.720 --> 00:24:23.720]  就真的很奇妙了
[00:24:23.720 --> 00:24:25.720]  但我想問你行不行
[00:24:25.720 --> 00:24:26.720]  其實可不可以
[00:24:26.720 --> 00:24:28.720]  好像刺蝟那麼溫馨
[00:24:28.720 --> 00:24:30.720]  刺蝟的母親用滑滑的肚皮
[00:24:30.720 --> 00:24:32.720]  在溫馨安全的環境下
[00:24:32.720 --> 00:24:37.720]  將小刺蝟安心抱著浮在水面
[00:24:37.720 --> 00:24:38.720]  但你知不知道
[00:24:38.720 --> 00:24:40.720]  是因為小刺蝟覺得很安心
[00:24:40.720 --> 00:24:41.720]  很安全
[00:24:41.720 --> 00:24:43.720]  所以她懂得將她的刺
[00:24:43.720 --> 00:24:45.720]  順著垂下
[00:24:45.720 --> 00:24:46.720]  然後就睡了
[00:24:46.720 --> 00:24:49.720]  壓在了媽媽的滑滑肚皮裏面
[00:24:49.720 --> 00:24:51.720]  沒有刺穿母親的肚皮
[00:24:51.720 --> 00:24:54.720]  其實這是一個很溫暖
[00:24:54.720 --> 00:24:56.720]  很有啟發性的學習
[00:24:56.720 --> 00:24:58.720]  是在教導我們大英姐妹
[00:24:58.720 --> 00:24:59.720]  在艱難的日子
[00:24:59.720 --> 00:25:00.720]  疫情的日子裏面
[00:25:00.720 --> 00:25:03.720]  我們學習用溫柔的雙向接待
[00:25:03.720 --> 00:25:04.720]  放下因為軟弱
[00:25:04.720 --> 00:25:05.720]  重壓下
[00:25:05.720 --> 00:25:06.720]  我們容易撐出了
[00:25:06.720 --> 00:25:07.720]  我們的防衛機制
[00:25:07.720 --> 00:25:09.720]  我們的防衛刺針
[00:25:09.720 --> 00:25:12.720]  動作像刺傷隔壁最愛的人一樣
[00:25:12.720 --> 00:25:13.720]  我們放下這些刺
[00:25:13.720 --> 00:25:14.720]  然後我們學習
[00:25:14.720 --> 00:25:16.720]  嘗試互相倚靠
[00:25:16.720 --> 00:25:17.720]  靠近神
[00:25:17.720 --> 00:25:19.720]  我們就能夠安穩
[00:25:19.720 --> 00:25:20.720]  活在一個安全裏面
[00:25:20.720 --> 00:25:21.720]  我們去投靠神
[00:25:21.720 --> 00:25:24.720]  亦能夠合二地互相倚靠
[00:25:24.720 --> 00:25:25.720]  去倚靠上帝
[00:25:25.720 --> 00:25:27.720]  但願我們全人類和肢體
[00:25:27.720 --> 00:25:28.720]  在神的家
[00:25:28.720 --> 00:25:29.720]  甚至在神的家外面
[00:25:29.720 --> 00:25:31.720]  都能夠活出這個道理
[00:25:31.720 --> 00:25:34.720]  以下有一個簡短的清單
[00:25:34.720 --> 00:25:37.720]  大家難中互相軟弱兼擔的清單
[00:25:37.720 --> 00:25:38.720]  第一
[00:25:38.720 --> 00:25:40.720]  我們有沒有預備好溫柔的心呢
[00:25:40.720 --> 00:25:41.720]  第二
[00:25:41.720 --> 00:25:42.720]  我們要嘗試檢視下
[00:25:42.720 --> 00:25:44.720]  自己自身的穩健
[00:25:44.720 --> 00:25:45.720]  有沒有能力去承載
[00:25:45.720 --> 00:25:47.720]  有需要和軟弱的肢體
[00:25:47.720 --> 00:25:49.720]  身心靈和信仰上
[00:25:49.720 --> 00:25:51.720]  可能身邊的人有走歪有跌倒
[00:25:51.720 --> 00:25:52.720]  你都要看看
[00:25:52.720 --> 00:25:54.720]  你自己夠不夠力去扶他
[00:25:54.720 --> 00:25:56.720]  不然你自己都會跌倒
[00:25:56.720 --> 00:25:57.720]  第三
[00:25:57.720 --> 00:25:59.720]  我們要有力量的延伸
[00:25:59.720 --> 00:26:00.720]  合力的兼擔
[00:26:00.720 --> 00:26:02.720]  需要有支援的網絡
[00:26:02.720 --> 00:26:04.720]  好像人簾搬東西一樣的功夫
[00:26:04.720 --> 00:26:07.720]  才能夠有力量去承載艱難
[00:26:07.720 --> 00:26:08.720]  就好像這兩年疫情期間
[00:26:08.720 --> 00:26:09.720]  香港市民
[00:26:09.720 --> 00:26:10.720]  政府
[00:26:10.720 --> 00:26:11.720]  醫護人員
[00:26:11.720 --> 00:26:12.720]  都要通力互相合作
[00:26:12.720 --> 00:26:13.720]  我們才能夠配合到
[00:26:13.720 --> 00:26:15.720]  令到我們一關過一關
[00:26:15.720 --> 00:26:16.720]  同不同意嗎
[00:26:16.720 --> 00:26:17.720]  所以求神幫助
[00:26:17.720 --> 00:26:18.720]  啟動我們
[00:26:18.720 --> 00:26:19.720]  憐憫我們
[00:26:19.720 --> 00:26:20.720]  叫我們連結的
[00:26:20.720 --> 00:26:22.720]  在主裡面警醒
[00:26:22.720 --> 00:26:24.720]  軟弱兼擔
[00:26:24.720 --> 00:26:25.720]  好了
[00:26:25.720 --> 00:26:27.720]  第二段經文
[00:26:27.720 --> 00:26:28.720]  三至四節
[00:26:28.720 --> 00:26:29.720]  我們一起讀
[00:26:29.720 --> 00:26:30.720]  人若無人
[00:26:30.720 --> 00:26:32.720]  自己還以為有
[00:26:32.720 --> 00:26:33.720]  就是自欺了
[00:26:33.720 --> 00:26:36.720]  個人應當檢驗自己的行為
[00:26:36.720 --> 00:26:38.720]  這樣他所誇的
[00:26:38.720 --> 00:26:39.720]  就專在自己
[00:26:39.720 --> 00:26:41.720]  不再別人了
