
[00:00:00.000 --> 00:00:08.420]  好,弟兄姊妹,吾安,好開心可以回到青年崇拜的節目中跟大家分享神的話語
[00:17:52.620 --> 00:17:53.620]  抬就抬吧
[00:17:53.620 --> 00:17:55.620]  關我什麼事
[00:17:55.620 --> 00:17:57.620]  大衛不懂
[00:17:57.620 --> 00:17:59.620]  大衛不懂對不對
[00:17:59.620 --> 00:18:02.620]  其實某程度上是不對的
[00:18:02.620 --> 00:18:03.620]  不應該不懂的
[00:18:03.620 --> 00:18:05.620]  不過先當他不懂
[00:18:05.620 --> 00:18:08.620]  大衛的團隊是什麼人
[00:18:08.620 --> 00:18:09.620]  現在糟糕了
[00:18:09.620 --> 00:18:11.620]  禽失鼓拔號
[00:18:11.620 --> 00:18:13.620]  這班是什麼人
[00:18:13.620 --> 00:18:14.620]  你再看後文
[00:18:14.620 --> 00:18:16.620]  後文就解釋這班是什麼人
[00:18:16.620 --> 00:18:18.620]  這裡不好意思說出事
[00:18:18.620 --> 00:18:19.620]  出事就給人命
[00:18:19.620 --> 00:18:20.620]  不給
[00:18:20.620 --> 00:18:21.620]  後面就說了
[00:18:21.620 --> 00:18:23.620]  這班是希曼
[00:18:23.620 --> 00:18:24.620]  是亞龍
[00:18:24.620 --> 00:18:30.620]  是一班大衛眼中很高階的利美人祭師
[00:18:30.620 --> 00:18:34.620]  這班高階的利美人祭師
[00:18:34.620 --> 00:18:35.620]  他不懂聖經
[00:18:35.620 --> 00:18:36.620]  你明白嗎
[00:18:36.620 --> 00:18:38.620]  行不行
[00:18:38.620 --> 00:18:39.620]  對不對
[00:18:39.620 --> 00:18:40.620]  這樣說
[00:18:40.620 --> 00:18:41.620]  開玩笑的
[00:18:41.620 --> 00:18:42.620]  我們一班同工隊
[00:18:42.620 --> 00:18:44.620]  都搞錯
[00:18:44.620 --> 00:18:46.620]  這樣就很離譜了
[00:18:46.620 --> 00:18:48.620]  今天的問題就在這裡
[00:18:48.620 --> 00:18:50.620]  神學就在這裡
[00:18:50.620 --> 00:18:51.620]  今天我們要侍奉神
[00:18:51.620 --> 00:18:53.620]  今天大衛要侍奉神
[00:18:53.620 --> 00:18:56.620]  今天他的禽失鼓拔號要侍奉神
[00:18:56.620 --> 00:18:58.620]  將神的約櫃搬過來
[00:18:58.620 --> 00:19:00.620]  在神的面前敬拜
[00:19:00.620 --> 00:19:02.620]  其實我們懂不懂神
[00:19:02.620 --> 00:19:04.620]  我們懂不懂神的要求
[00:19:04.620 --> 00:19:06.620]  我們知不知道可以怎樣去侍奉神
[00:19:06.620 --> 00:19:08.620]  神的要求是怎樣
[00:19:08.620 --> 00:19:11.620]  當我們不認識神的話語的時候
[00:19:11.620 --> 00:19:14.620]  其實我們的侍奉是很虛的
[00:19:14.620 --> 00:19:15.620]  你明白嗎
[00:19:15.620 --> 00:19:17.620]  大衛這個侍奉都很虛的
[00:19:17.620 --> 00:19:19.620]  打鑼打鼓又怎樣
[00:19:19.620 --> 00:19:20.620]  全錯了
[00:19:20.620 --> 00:19:21.620]  為何錯
[00:19:21.620 --> 00:19:23.620]  因為他不認識神的話語
[00:19:23.620 --> 00:19:25.620]  為何不認識神的話語
[00:19:25.620 --> 00:19:28.620]  在素羅的年間根本沒有人看聖經
[00:19:28.620 --> 00:19:30.620]  包括利美人
[00:19:30.620 --> 00:19:32.620]  大衛招聚了那麼多利美人回來
[00:19:32.620 --> 00:19:34.620]  竟然沒有一個人懂
[00:19:34.620 --> 00:19:38.620]  原來神的約櫃不是用牛來抬的
[00:19:38.620 --> 00:19:39.620]  大衛憤怒
[00:19:39.620 --> 00:19:41.620]  因為他不認識神的話語
[00:19:41.620 --> 00:19:43.620]  他心裡愁煩
[00:19:43.620 --> 00:19:44.620]  他就說
[00:19:44.620 --> 00:19:49.620]  我怎樣可以將神的約櫃運到我家呢
[00:19:49.620 --> 00:19:51.620]  這樣就很糟糕
[00:19:51.620 --> 00:19:53.620]  大衛就劣底
[00:19:53.620 --> 00:19:55.620]  他就說算了
[00:19:55.620 --> 00:19:56.620]  不要運到我家
[00:19:56.620 --> 00:20:00.620]  於是大衛就不將約櫃運進大衛城
[00:20:00.620 --> 00:20:02.620]  經文用了一個反詞
[00:20:02.620 --> 00:20:06.620]  卻運到迦特人訛別爾東的家
[00:20:06.620 --> 00:20:08.620]  想一想
[00:20:08.620 --> 00:20:10.620]  你現在很害怕
[00:20:10.620 --> 00:20:12.620]  這東西是邪的
[00:20:12.620 --> 00:20:13.620]  你明白嗎
[00:20:13.620 --> 00:20:14.620]  是邪的
[00:20:14.620 --> 00:20:16.620]  擊殺我的祭司
[00:20:16.620 --> 00:20:18.620]  或者擊殺烏薩
[00:20:18.620 --> 00:20:20.620]  我不想將它運到我家
[00:20:20.620 --> 00:20:22.620]  然後運到哪裡
[00:20:22.620 --> 00:20:24.620]  聖經很妙
[00:20:24.620 --> 00:20:28.620]  迦特人訛別爾東
[00:20:28.620 --> 00:20:32.620]  卻運到迦特人訛別爾東的家
[00:20:32.620 --> 00:20:36.620]  其實我覺得大衛應該和訛別爾東有仇
[00:20:36.620 --> 00:20:39.620]  你明知有毒的
[00:20:39.620 --> 00:20:41.620]  你明知是邪的
[00:20:41.620 --> 00:20:43.620]  卻運到他家
[00:20:43.620 --> 00:20:44.620]  我已經說了
[00:20:44.620 --> 00:20:46.620]  迦特人訛別爾東
[00:20:46.620 --> 00:20:48.620]  你要讀聖經就明白了
[00:20:48.620 --> 00:20:49.620]  迦特人有兩個可能性
[00:20:49.620 --> 00:20:54.620]  第一個可能性是住在迦特的以色列人
[00:20:54.620 --> 00:20:55.620]  為什麼呢
[00:20:55.620 --> 00:20:57.620]  因為後文說
[00:20:57.620 --> 00:21:00.620]  在利美的加普有訛別爾東
[00:21:00.620 --> 00:21:03.620]  所以訛別爾東很可能是利美人
[00:21:03.620 --> 00:21:05.620]  利美人為什麼叫迦特人呢
[00:21:05.620 --> 00:21:06.620]  因為他住在迦特
[00:21:06.620 --> 00:21:08.620]  第二個可能性是他是外邦人
[00:21:08.620 --> 00:21:09.620]  迦特人
[00:21:09.620 --> 00:21:12.620]  其實大衛做過迦特人
[00:21:12.620 --> 00:21:14.620]  大衛服侍過菲利士人
[00:21:14.620 --> 00:21:15.620]  前文已經說過
[00:21:15.620 --> 00:21:17.620]  那個是菲利士警
[00:21:17.620 --> 00:21:22.620]  在菲利士警服侍訛別爾東的原文的意思是
[00:21:22.620 --> 00:21:24.620]  服侍以東人的僕人
[00:21:24.620 --> 00:21:25.620]  明白了嗎
[00:21:25.620 --> 00:21:26.620]  是一個servant
[00:21:26.620 --> 00:21:27.620]  是一個奴僕
[00:21:27.620 --> 00:21:28.620]  一個僕人
[00:21:28.620 --> 00:21:29.620]  服侍誰呢
[00:21:29.620 --> 00:21:30.620]  以東人
[00:21:30.620 --> 00:21:32.620]  以東人是外邦人
[00:21:32.620 --> 00:21:34.620]  是以色列的哥哥
[00:21:34.620 --> 00:21:36.620]  以素的後裔
[00:21:36.620 --> 00:21:38.620]  就是說訛別爾東高不高階
[00:21:38.620 --> 00:21:40.620]  社會地位
[00:21:40.620 --> 00:21:42.620]  一點都不高
[00:21:42.620 --> 00:21:44.620]  他要住在迦特
[00:21:44.620 --> 00:21:46.620]  他應該是利美派
[00:21:46.620 --> 00:21:49.620]  他就是在士司紀裏面
[00:21:49.620 --> 00:21:51.620]  用一種詞語
[00:21:51.620 --> 00:21:53.620]  拿刀的利美人
[00:21:53.620 --> 00:21:56.620]  他就淪落到要去迦特
[00:21:56.620 --> 00:21:58.620]  還要服侍的是以東人
[00:21:58.620 --> 00:22:01.620]  他就是用一個比較壞的詞語
[00:22:01.620 --> 00:22:03.620]  戰過來
[00:22:03.620 --> 00:22:05.620]  但他是利美人
[00:22:05.620 --> 00:22:07.620]  大衛沒有那麼笨
[00:22:07.620 --> 00:22:10.620]  大衛要知道找一個利美人來接管約櫃
[00:22:10.620 --> 00:22:12.620]  找誰好呢
[00:22:12.620 --> 00:22:14.620]  找誰利美人好呢
[00:22:14.620 --> 00:22:15.620]  找希曼
[00:22:15.620 --> 00:22:17.620]  他眼中最好的音樂家
[00:22:17.620 --> 00:22:18.620]  好不好
[00:22:18.620 --> 00:22:19.620]  當然不好
[00:22:19.620 --> 00:22:20.620]  捨不得
[00:22:20.620 --> 00:22:21.620]  找誰好呢
[00:22:21.620 --> 00:22:22.620]  給個英文來
[00:22:22.620 --> 00:22:24.620]  dispensable
[00:22:24.620 --> 00:22:29.620]  即用即棄的隱形眼鏡
[00:22:29.620 --> 00:22:30.620]  死了
[00:22:30.620 --> 00:22:31.620]  死了
[00:22:31.620 --> 00:22:32.620]  但不要緊
[00:22:32.620 --> 00:22:33.620]  他是俄別以東
[00:22:33.620 --> 00:22:34.620]  是迦特人
[00:22:34.620 --> 00:22:35.620]  算了吧
[00:22:35.620 --> 00:22:37.620]  大衛的心腸
[00:22:37.620 --> 00:22:39.620]  其實大衛也是好人
[00:22:39.620 --> 00:22:41.620]  不過大衛他真的怕約櫃
[00:22:41.620 --> 00:22:44.620]  然後他真的捨不得找些好人去照顧約櫃
[00:22:44.620 --> 00:22:46.620]  他要找一個
[00:22:46.620 --> 00:22:49.620]  他自己覺得死了不會太可惜的利美人
[00:22:49.620 --> 00:22:51.620]  俄別以東一出場的時候
[00:22:51.620 --> 00:22:53.620]  就是一個dispensable
[00:22:53.620 --> 00:22:59.620]  一個非常低微低賤的利美人
[00:22:59.620 --> 00:23:01.620]  大衛就說
[00:23:01.620 --> 00:23:05.620]  把神的約櫃搬到俄別以東那裡
[00:23:05.620 --> 00:23:07.620]  然後怎麼樣呢
[00:23:07.620 --> 00:23:09.620]  然後經文就很妙了
[00:23:09.620 --> 00:23:11.620]  先看看
[00:23:11.620 --> 00:23:19.620]  神的約櫃在俄別以東家中三個月
[00:23:19.620 --> 00:23:21.620]  耶和華賜福俄別以東
[00:23:21.620 --> 00:23:24.620]  俄別以東的家和他一切所有的
[00:23:24.620 --> 00:23:26.620]  咦 俄別以東呢
[00:23:26.620 --> 00:23:28.620]  如果你認識神的約櫃
[00:23:28.620 --> 00:23:31.620]  如果我跟我的思維
[00:23:31.620 --> 00:23:33.620]  俄別以東是利美人
[00:23:33.620 --> 00:23:35.620]  所以呢
[00:23:35.620 --> 00:23:37.620]  他某程度上
[00:23:37.620 --> 00:23:39.620]  他很可能有機會會懂得
[00:23:39.620 --> 00:23:41.620]  如何去服侍神的約櫃
[00:23:41.620 --> 00:23:43.620]  我有一個假設
[00:23:43.620 --> 00:23:45.620]  這個假設我讀下去的
[00:23:45.620 --> 00:23:47.620]  為什麼神會賜福俄別以東呢
[00:23:47.620 --> 00:23:48.620]  因為俄別以東懂得
[00:23:48.620 --> 00:23:49.620]  你明白嗎
[00:23:49.620 --> 00:23:51.620]  你想想大衛下一轉怎麼樣
[00:23:51.620 --> 00:23:53.620]  大衛下一轉就醒目了
[00:23:53.620 --> 00:23:55.620]  就叫祭司台
[00:23:55.620 --> 00:23:57.620]  誰教大衛用祭司台
[00:23:57.620 --> 00:24:00.620]  他見到俄別以東被人祝福
[00:24:00.620 --> 00:24:01.620]  我猜而已
[00:24:01.620 --> 00:24:02.620]  這個聖經沒有說
[00:24:02.620 --> 00:24:04.620]  他應該會問
[00:24:04.620 --> 00:24:06.620]  為什麼你會這樣
[00:24:06.620 --> 00:24:08.620]  明明耶和華擊殺了烏撒
[00:24:08.620 --> 00:24:10.620]  為什麼你這麼正
[00:24:10.620 --> 00:24:11.620]  這麼蒙福
[00:24:11.620 --> 00:24:12.620]  俄別以東就教他
[00:24:12.620 --> 00:24:13.620]  是我猜的
[00:24:13.620 --> 00:24:15.620]  其實神的約櫃是錦台的
[00:24:15.620 --> 00:24:18.620]  你認識神的約櫃的話
[00:24:18.620 --> 00:24:19.620]  你就明白了
[00:24:19.620 --> 00:24:20.620]  要有陳設餅
[00:24:20.620 --> 00:24:22.620]  要有手掌的燈
[00:24:22.620 --> 00:24:24.620]  又要用那些初摘的橄欖
[00:24:24.620 --> 00:24:25.620]  磨
[00:24:25.620 --> 00:24:28.620]  很麻煩的
[00:24:28.620 --> 00:24:30.620]  俄別以東我估計
[00:24:30.620 --> 00:24:33.620]  他非常細心
[00:24:33.620 --> 00:24:35.620]  非常忠心
[00:24:35.620 --> 00:24:36.620]  那三個月裏面
[00:24:36.620 --> 00:24:38.620]  他一開始認不認識我不知道
[00:24:38.620 --> 00:24:40.620]  但是當神的約櫃去到他家裏
[00:24:40.620 --> 00:24:41.620]  他怎樣
[00:24:41.620 --> 00:24:43.620]  馬上發夢
[00:24:43.620 --> 00:24:44.620]  還在發夢
[00:24:44.620 --> 00:24:48.620]  神的約櫃怎樣搞好
[00:24:48.620 --> 00:24:50.620]  那些餅那些燈那些油
[00:24:50.620 --> 00:24:53.620]  那些按鈕怎樣處理
[00:24:53.620 --> 00:24:55.620]  他咪書
[00:24:55.620 --> 00:24:57.620]  這個叫神學
[00:24:57.620 --> 00:24:58.620]  他認識神
[00:24:58.620 --> 00:25:00.620]  他認識神的話語
[00:25:00.620 --> 00:25:02.620]  他知道怎樣去侍奉耶和華神
[00:25:02.620 --> 00:25:04.620]  結果上帝賜福俄別以東
[00:25:04.620 --> 00:25:07.620]  我相信因為大衛肯定的
[00:25:07.620 --> 00:25:09.620]  大衛見到俄別以東蒙福的時候
[00:25:09.620 --> 00:25:10.620]  大衛又怎樣
[00:25:10.620 --> 00:25:11.620]  又轉軚
[00:25:11.620 --> 00:25:13.620]  轉完再轉
[00:25:13.620 --> 00:25:16.620]  今日的我打倒昨日的我
[00:25:16.620 --> 00:25:17.620]  轉完軚
[00:25:17.620 --> 00:25:19.620]  也是接神的約櫃
[00:25:19.620 --> 00:25:20.620]  去大衛城
[00:25:20.620 --> 00:25:22.620]  今天我想說的
[00:25:22.620 --> 00:25:24.620]  今日我們未必人人是大衛
[00:25:24.620 --> 00:25:26.620]  不是說大衛是渣
[00:25:26.620 --> 00:25:28.620]  我們今日不是人人覺得自己是王
[00:25:28.620 --> 00:25:30.620]  誰覺得自己是王
[00:25:30.620 --> 00:25:31.620]  王什麼鬼
[00:25:31.620 --> 00:25:32.620]  我們不會覺得
[00:25:32.620 --> 00:25:35.620]  很多時我們不會覺得自己是大人物
[00:25:35.620 --> 00:25:38.620]  但是在俄別以東的故事裏面
[00:25:38.620 --> 00:25:41.620]  改變天下那個是個小人物
[00:25:41.620 --> 00:25:43.620]  是一個dispensable
[00:25:43.620 --> 00:25:45.620]  是一個非常低微
[00:25:45.620 --> 00:25:46.620]  低賤
[00:25:46.620 --> 00:25:49.620]  最低級最低級的利微人
[00:25:49.620 --> 00:25:50.620]  說個笑話
[00:25:50.620 --> 00:25:51.620]  我以前在日本宣教
[00:25:51.620 --> 00:25:53.620]  我很喜歡看日本
[00:25:53.620 --> 00:25:55.620]  剛才說動漫
[00:25:55.620 --> 00:25:57.620]  不如擺隊讓你先說
[00:25:57.620 --> 00:25:59.620]  我網上有一條片
[00:25:59.620 --> 00:26:00.620]  說這個寧牙之旅
[00:26:00.620 --> 00:26:01.620]  挺好看的
[00:26:01.620 --> 00:26:03.620]  你有機會看一下
[00:26:03.620 --> 00:26:05.620]  因為寧牙之旅其實很深
[00:26:05.620 --> 00:26:10.620]  我以前在日本研究日本歷史
[00:26:10.620 --> 00:26:13.620]  有江戶時代
[00:26:13.620 --> 00:26:15.620]  即是將軍莫府的年代
[00:26:15.620 --> 00:26:17.620]  將軍莫府年代有革命
[00:26:17.620 --> 00:26:18.620]  明治維新
[00:26:18.620 --> 00:26:20.620]  然後又變了天皇的時代
[00:26:20.620 --> 00:26:21.620]  我考考你
[00:26:21.620 --> 00:26:23.620]  革命那段時間
[00:26:23.620 --> 00:26:27.620]  低階武士打得還是高階武士打得呢
[00:26:27.620 --> 00:26:30.620]  不知道你明不明白這個問題
[00:26:30.620 --> 00:26:34.620]  低階武士打得還是高階武士打得呢
[00:26:34.620 --> 00:26:37.620]  高階武士坐在上面開會
[00:26:37.620 --> 00:26:38.620]  喝酒
[00:26:38.620 --> 00:26:39.620]  吃飯
[00:26:39.620 --> 00:26:40.620]  很開心
[00:26:40.620 --> 00:26:42.620]  低階武士做什麼的
[00:26:42.620 --> 00:26:44.620]  他劈油的
[00:26:44.620 --> 00:26:46.620]  他真的打架
[00:26:46.620 --> 00:26:47.620]  低階武士
[00:26:47.620 --> 00:26:49.620]  高階武士不用打的
[00:26:49.620 --> 00:26:53.620]  低階武士打得過高階武士
[00:26:53.620 --> 00:26:57.620]  我明白俄別爾東為什麼他會吃貨
[00:26:57.620 --> 00:26:58.620]  為什麼大衛不會吃
[00:26:58.620 --> 00:27:02.620]  大衛沒有認真去讀神的話語
[00:27:02.620 --> 00:27:03.620]  但是再讀俄別爾東的時候
[00:27:03.620 --> 00:27:04.620]  我就很感動
[00:27:04.620 --> 00:27:06.620]  我真的做過Bible study
[00:27:06.620 --> 00:27:09.620]  研究俄別爾東出現過多少次
[00:27:09.620 --> 00:27:11.620]  知不知道出現過多少次
[00:27:11.620 --> 00:27:13.620]  很多次
[00:27:13.620 --> 00:27:14.620]  很多次
[00:27:14.620 --> 00:27:15.620]  很奇怪的
[00:27:15.620 --> 00:27:17.620]  後面呢
[00:27:17.620 --> 00:27:20.620]  去到第二十多章
[00:27:20.620 --> 00:27:22.620]  二十六章那裡又說俄別爾東
[00:27:22.620 --> 00:27:25.620]  最後都再出來
[00:27:25.620 --> 00:27:28.620]  二十六章是說利美的加普
[00:27:28.620 --> 00:27:30.620]  利美的加普出俄別爾東
[00:27:30.620 --> 00:27:32.620]  厲害
[00:27:32.620 --> 00:27:33.620]  突然在加普出
[00:27:33.620 --> 00:27:35.620]  不是提俄別爾東
[00:27:35.620 --> 00:27:37.620]  是說俄別爾東的後裔
[00:27:37.620 --> 00:27:39.620]  說完俄別爾東的後裔
[00:27:39.620 --> 00:27:42.620]  加普很多時候就是誰生誰生誰生
[00:27:42.620 --> 00:27:43.620]  誰生誰生
[00:27:43.620 --> 00:27:44.620]  誰生誰生就算了
[00:27:44.620 --> 00:27:49.620]  間中有些人在加普裡面有額外記載
[00:27:49.620 --> 00:27:51.620]  俄別爾東有什麼
[00:27:51.620 --> 00:27:53.620]  額外記載
[00:27:53.620 --> 00:27:55.620]  那就是不惹小了
[00:27:55.620 --> 00:27:57.620]  神喜不喜歡俄別爾東
[00:27:57.620 --> 00:27:58.620]  愛到他生氣
[00:27:58.620 --> 00:28:00.620]  有額外的記載
[00:28:00.620 --> 00:28:01.620]  說他有很多個兒子
[00:28:01.620 --> 00:28:03.620]  逐個兒子說
[00:28:03.620 --> 00:28:04.620]  到了第八個兒子
[00:28:04.620 --> 00:28:06.620]  就叫做比烏利泰
[00:28:06.620 --> 00:28:10.620]  因為神賜福俄別爾東
[00:28:10.620 --> 00:28:12.620]  神特別賜福給他
[00:28:12.620 --> 00:28:13.620]  然後他又再加一句
[00:28:13.620 --> 00:28:15.620]  他的兒子仕馬雅
[00:28:15.620 --> 00:28:16.620]  還有幾個兒子
[00:28:16.620 --> 00:28:19.620]  都是大能的壯士
[00:28:19.620 --> 00:28:21.620]  掌管父親的家
[00:28:21.620 --> 00:28:23.620]  然後後面再說分工
[00:28:23.620 --> 00:28:25.620]  俄別爾東要守南門
[00:28:25.620 --> 00:28:28.620]  他的兒子要守庫房
[00:28:28.620 --> 00:28:30.620]  如果你家裡有
[00:28:30.620 --> 00:28:31.620]  那些叫什麼
[00:28:31.620 --> 00:28:32.620]  夾萬
[00:28:32.620 --> 00:28:33.620]  夾萬條鑰匙
[00:28:33.620 --> 00:28:36.620]  你會不會給你家裡的菲傭管
[00:28:36.620 --> 00:28:39.620]  多數不會
[00:28:39.620 --> 00:28:41.620]  密碼會不會給工人
[00:28:41.620 --> 00:28:43.620]  當然不會
[00:28:43.620 --> 00:28:45.620]  俄別爾東的兒子守哪裡
[00:28:45.620 --> 00:28:47.620]  守庫房
[00:28:47.620 --> 00:28:48.620]  即是守什麼
[00:28:48.620 --> 00:28:49.620]  守夾萬
[00:28:49.620 --> 00:28:51.620]  後面再說
[00:28:51.620 --> 00:28:53.620]  俄別爾東的兒子和子孫
[00:28:53.620 --> 00:28:57.620]  就守耶和華神殿裡面的器具
[00:28:57.620 --> 00:28:59.620]  那些神器
[00:28:59.620 --> 00:29:02.620]  器具俄別爾東的兒子來管
[00:29:02.620 --> 00:29:03.620]  再下去
[00:29:03.620 --> 00:29:04.620]  什麼時候再出現
[00:29:04.620 --> 00:29:06.620]  外敵入侵
[00:29:06.620 --> 00:29:08.620]  外敵入侵的時候
[00:29:08.620 --> 00:29:09.620]  要打到去聖殿
[00:29:09.620 --> 00:29:12.620]  在聖殿裡面要搶耶和華神的東西的時候
[00:29:12.620 --> 00:29:13.620]  要過邊關
[00:29:13.620 --> 00:29:14.620]  你知道嗎
[00:29:14.620 --> 00:29:15.620]  很帥
[00:29:15.620 --> 00:29:16.620]  像動漫一樣
[00:29:16.620 --> 00:29:18.620]  站在聖殿門口
[00:29:18.620 --> 00:29:20.620]  守著藥櫃
[00:29:20.620 --> 00:29:21.620]  不是
[00:29:21.620 --> 00:29:22.620]  守著耶和華神的器皿
[00:29:22.620 --> 00:29:23.620]  金器銀器那個
[00:29:23.620 --> 00:29:25.620]  是誰你知道嗎
[00:29:25.620 --> 00:29:27.620]  最後那關
[00:29:27.620 --> 00:29:29.620]  俄別爾東和他
[00:29:29.620 --> 00:29:31.620]  即是俄別爾東的子孫
[00:29:31.620 --> 00:29:33.620]  一直守到最後那一刻
[00:29:33.620 --> 00:29:36.620]  敵人要殺了他
[00:29:36.620 --> 00:29:39.620]  才可以搶神的器皿
[00:29:39.620 --> 00:29:44.620]  俄別爾東一家全家盡忠
[00:29:44.620 --> 00:29:46.620]  直到最後一刻
[00:29:46.620 --> 00:29:48.620]  我就很感動
[00:29:48.620 --> 00:29:50.620]  原來在神的角度裡面
[00:29:50.620 --> 00:29:52.620]  不是一定要做大衛
[00:29:52.620 --> 00:29:54.620]  不是一定要做保羅
[00:29:54.620 --> 00:29:58.620]  其實當我們忠心細心盡忠
[00:29:58.620 --> 00:30:01.620]  做神給我們那些小崗位的時候
[00:30:01.620 --> 00:30:02.620]  做AV也好
[00:30:02.620 --> 00:30:03.620]  敬拜也好
[00:30:03.620 --> 00:30:05.620]  擔椅子也好
[00:30:05.620 --> 00:30:07.620]  但我們認識神
[00:30:07.620 --> 00:30:09.620]  我們認識神的話語
[00:30:09.620 --> 00:30:11.620]  我們知道神對我們的要求
[00:30:11.620 --> 00:30:13.620]  然後我們願意
[00:30:13.620 --> 00:30:14.620]  擺上
[00:30:14.620 --> 00:30:16.620]  願意一生的擺上
[00:30:16.620 --> 00:30:19.620]  神很願意閱立我們
[00:30:19.620 --> 00:30:20.620]  求主幫助我們
[00:30:20.620 --> 00:30:21.620]  興起我們
[00:30:21.620 --> 00:30:23.620]  有一個人物
[00:30:23.620 --> 00:30:25.620]  上一堂我講我的見證
[00:30:25.620 --> 00:30:28.620]  你們經常聽我的見證
[00:30:28.620 --> 00:30:31.620]  有些年紀大一點我熟一點
[00:30:31.620 --> 00:30:33.620]  有一個人物不說我自己
[00:30:33.620 --> 00:30:35.620]  是力克
[00:30:35.620 --> 00:30:37.620]  知道誰是力克嗎
[00:30:37.620 --> 00:30:38.620]  澳洲人
[00:30:38.620 --> 00:30:39.620]  力克
[00:30:39.620 --> 00:30:41.620]  天生沒有手沒有腳
[00:30:41.620 --> 00:30:42.620]  卑不卑賤
[00:30:42.620 --> 00:30:43.620]  低不低賤
[00:30:43.620 --> 00:30:44.620]  低不低微
[00:30:44.620 --> 00:30:46.620]  可以很低微
[00:30:46.620 --> 00:30:49.620]  但當力克願意擺上
[00:30:49.620 --> 00:30:51.620]  給神使用的時候
[00:30:51.620 --> 00:30:53.620]  在神的手中
[00:30:53.620 --> 00:30:57.620]  他可以成為神很重用的器皿
[00:30:57.620 --> 00:30:59.620]  所以不說我自己
[00:30:59.620 --> 00:31:00.620]  說兩句
[00:31:00.620 --> 00:31:03.620]  我今天用廣東話跟你講
[00:31:03.620 --> 00:31:05.620]  我在日本用日文講
[00:31:05.620 --> 00:31:07.620]  在美國用英文講
[00:31:07.620 --> 00:31:09.620]  你知道我最不喜歡的是什麼嗎
[00:31:09.620 --> 00:31:11.620]  我最怕的是什麼
[00:31:11.620 --> 00:31:13.620]  在你的年紀的時候
[00:31:13.620 --> 00:31:15.620]  就是上港台講道
[00:31:15.620 --> 00:31:16.620]  不是講道
[00:31:16.620 --> 00:31:19.620]  我記得我以前上中學的assembly
[00:31:19.620 --> 00:31:21.620]  不知為何要拿咪高峰
[00:31:21.620 --> 00:31:24.620]  那裡只有一級
[00:31:24.620 --> 00:31:27.620]  走上去的有蓋或沒有蓋操場
[00:31:27.620 --> 00:31:29.620]  走上港台講報告
[00:31:29.620 --> 00:31:30.620]  不知說兩句的
[00:31:30.620 --> 00:31:33.620]  你知道我怎樣嗎
[00:31:33.620 --> 00:31:36.620]  腳震到一個點
[00:31:36.620 --> 00:31:37.620]  不知怎樣
[00:31:37.620 --> 00:31:38.620]  手又震到一個點
[00:31:38.620 --> 00:31:39.620]  不知怎樣
[00:31:39.620 --> 00:31:41.620]  過了不知幾多秒之後
[00:31:41.620 --> 00:31:43.620]  班主任還是什麼
[00:31:43.620 --> 00:31:45.620]  一句話都沒有說
[00:31:45.620 --> 00:31:47.620]  就搬我下台
[00:31:47.620 --> 00:31:49.620]  然後我回到自己的位置
[00:31:49.620 --> 00:31:51.620]  我很怕說話
[00:31:51.620 --> 00:31:53.620]  有聽我說過的都會知道
[00:31:53.620 --> 00:31:56.620]  我小時候不懂說話
[00:31:56.620 --> 00:31:57.620]  去到三歲的時候
[00:31:57.620 --> 00:31:58.620]  我都不懂說話
[00:31:58.620 --> 00:32:01.620]  我就是一個不懂說話的小朋友
[00:32:01.620 --> 00:32:04.620]  三歲不懂說爸爸媽媽
[00:32:04.620 --> 00:32:06.620]  去到interview幼稚園
[00:32:06.620 --> 00:32:08.620]  那些幼稚園很介意自己是banding
[00:32:08.620 --> 00:32:10.620]  特別是基督教的幼稚園
[00:32:10.620 --> 00:32:11.620]  真的很介意那個banding
[00:32:11.620 --> 00:32:13.620]  你收了個弱智的就死了
[00:32:13.620 --> 00:32:15.620]  interview幼稚園的時候
[00:32:15.620 --> 00:32:16.620]  你自我介紹來
[00:32:16.620 --> 00:32:17.620]  小朋友
[00:32:17.620 --> 00:32:21.620]  我我我我我我我我我
[00:32:21.620 --> 00:32:22.620]  說話都說不到
[00:32:22.620 --> 00:32:24.620]  收不收
[00:32:24.620 --> 00:32:26.620]  當然不收
[00:32:26.620 --> 00:32:27.620]  收不收不要緊
[00:32:27.620 --> 00:32:28.620]  對面街
[00:32:28.620 --> 00:32:29.620]  過兩條街
[00:32:29.620 --> 00:32:30.620]  有一間佛教幼稚園
[00:32:30.620 --> 00:32:31.620]  慈悲為懷
[00:32:31.620 --> 00:32:33.620]  哈哈哈哈
[00:32:33.620 --> 00:32:35.620]  他不介意那個banding
[00:32:35.620 --> 00:32:37.620]  那間學校的banding是差到爆的
[00:32:37.620 --> 00:32:40.620]  我去了一間差到爆的幼稚園
[00:32:40.620 --> 00:32:42.620]  我就不懂說話
[00:32:42.620 --> 00:32:44.620]  我別以東
[00:32:44.620 --> 00:32:46.620]  卑微
[00:32:46.620 --> 00:32:47.620]  低賤
[00:32:47.620 --> 00:32:49.620]  小學階段
[00:32:49.620 --> 00:32:50.620]  我讀寫障礙
[00:32:50.620 --> 00:32:52.620]  我讀寫障礙讀書不叻
[00:32:52.620 --> 00:32:53.620]  我寫字不叻
[00:32:53.620 --> 00:32:54.620]  寫不到
