
[00:00:00.000 --> 00:00:06.200]  今晚繼續是重見之恩的訊息系列
[00:19:24.440 --> 00:19:26.440]  必要赦免我們的罪
[00:19:26.440 --> 00:19:29.440]  洗淨我們一切的不義
[00:19:29.440 --> 00:19:31.440]  其實如果說什麼潔淨
[00:19:31.440 --> 00:19:32.440]  去到新約
[00:19:32.440 --> 00:19:33.440]  要不要做那些東西?
[00:19:33.440 --> 00:19:34.440]  要不要洗澡?
[00:19:34.440 --> 00:19:35.440]  穿什麼衣服?
[00:19:35.440 --> 00:19:36.440]  走什麼禮?
[00:19:36.440 --> 00:19:37.440]  又不可以做這個
[00:19:37.440 --> 00:19:38.440]  又不可以做那個
[00:19:38.440 --> 00:19:41.440]  我們不用特別守這些
[00:19:41.440 --> 00:19:43.440]  但如果我們要在神面前潔淨
[00:19:43.440 --> 00:19:44.440]  就是這一句
[00:19:44.440 --> 00:19:46.440]  就是約翰一書告訴我們
[00:19:46.440 --> 00:19:47.440]  在神面前我們知道
[00:19:47.440 --> 00:19:51.440]  我們就是要承認我們有這一部分
[00:19:51.440 --> 00:19:52.440]  靠著神
[00:19:52.440 --> 00:19:54.440]  求祂赦免
[00:19:54.440 --> 00:19:56.440]  洗淨我們一切的不義
[00:19:56.440 --> 00:19:58.440]  是用神的方法
[00:19:58.440 --> 00:20:00.440]  不是用我的方法
[00:20:00.440 --> 00:20:02.440]  這是第一點
[00:20:02.440 --> 00:20:04.440]  第二個就是
[00:20:04.440 --> 00:20:07.440]  告訴我們除了人要對
[00:20:07.440 --> 00:20:10.440]  然後就是說那個模式
[00:20:10.440 --> 00:20:13.440]  或者方法都要對
[00:20:13.440 --> 00:20:14.440]  去施奉神
[00:20:14.440 --> 00:20:16.440]  我們是一個合適的人
[00:20:16.440 --> 00:20:17.440]  合用的器皿
[00:20:17.440 --> 00:20:21.440]  但都要用一個合用的方法
[00:20:21.440 --> 00:20:23.440]  這個方法我們看看
[00:20:23.440 --> 00:20:27.440]  是由尼熙米
[00:20:27.440 --> 00:20:30.440]  我相信是尼熙米策動出來的
[00:20:30.440 --> 00:20:31.440]  策劃、計劃出來
[00:20:31.440 --> 00:20:33.440]  他寫的時候
[00:20:33.440 --> 00:20:36.440]  但是在分配上
[00:20:36.440 --> 00:20:40.440]  又有一些模式出來
[00:20:40.440 --> 00:20:42.440]  我們等一下再跟大家說
[00:20:42.440 --> 00:20:44.440]  不過我都選讀了
[00:20:44.440 --> 00:20:45.440]  因為不讀完
[00:20:45.440 --> 00:20:47.440]  因為都很多名字
[00:20:47.440 --> 00:20:50.440]  我就特別選了31節
[00:20:50.440 --> 00:20:53.440]  和36至39節來讀
[00:20:53.440 --> 00:20:56.440]  看到影片或者你們看經文都可以
[00:20:56.440 --> 00:20:57.440]  我們一起讀
[00:20:57.440 --> 00:20:59.440]  1、2、3
[00:20:59.440 --> 00:21:03.440]  我帶猶大的領袖上聖場
[00:21:03.440 --> 00:21:06.440]  把清者的人分為兩大隊
[00:21:06.440 --> 00:21:11.440]  在聖場上往右邊的訓廠門進行
[00:21:11.440 --> 00:21:15.440]  猶猶撒吉利亞的兄弟
[00:21:15.440 --> 00:21:19.440]  各拿著神人大衛的樂器
[00:21:19.440 --> 00:21:24.440]  猶以斯拉文士在前面引領
[00:21:24.440 --> 00:21:27.440]  他們經過全門往前
[00:21:27.440 --> 00:21:30.440]  登大衛城的台階
[00:21:30.440 --> 00:21:33.440]  上城牆的斜坡
[00:21:33.440 --> 00:21:35.440]  從大衛宮殿之上
[00:21:35.440 --> 00:21:38.440]  直到朝東的水門
[00:21:38.440 --> 00:21:40.440]  第二隊清者的人
[00:21:40.440 --> 00:21:43.440]  要往反方向而行
[00:21:43.440 --> 00:21:45.440]  我和一半的百姓
[00:21:45.440 --> 00:21:48.440]  在城牆上跟隨他們
[00:21:48.440 --> 00:21:51.440]  從牢樓之上直到寬牆
[00:21:51.440 --> 00:21:54.440]  又過了以法連門
[00:21:54.440 --> 00:21:58.440]  古門、魚門、哈南葉樓
[00:21:58.440 --> 00:22:00.440]  哈米亞樓
[00:22:00.440 --> 00:22:01.440]  直到陽門
[00:22:01.440 --> 00:22:04.440]  就在護衛門暫住
[00:22:04.440 --> 00:22:08.440]  有很多不同的地方
[00:22:08.440 --> 00:22:09.440]  怎樣去行
[00:22:09.440 --> 00:22:12.440]  這裡有一幅圖
[00:22:12.440 --> 00:22:14.440]  會比較清楚一點
[00:22:14.440 --> 00:22:18.440]  尼希米將他們分為兩大隊
[00:22:18.440 --> 00:22:20.440]  一隊是紅色線
[00:22:20.440 --> 00:22:22.440]  從谷門開始逆時針行
[00:22:22.440 --> 00:22:25.440]  紅色的線走到陽門
[00:22:25.440 --> 00:22:27.440]  是由以斯拉帶領
[00:22:27.440 --> 00:22:30.440]  以斯拉帶領歌唱的人
[00:22:30.440 --> 00:22:33.440]  歌唱的人其實就是利美人
[00:22:33.440 --> 00:22:36.440]  帶領他們走到陽門
[00:22:36.440 --> 00:22:38.440]  另一條線
[00:22:38.440 --> 00:22:41.440]  竟然不是由尼希米帶頭
[00:22:41.440 --> 00:22:43.440]  是由歌唱的人走頭
[00:22:43.440 --> 00:22:46.440]  然後是尼希米殿後
[00:22:46.440 --> 00:22:49.440]  又是走到陽門一起回合
[00:22:49.440 --> 00:22:50.440]  看到那種情景嗎?
[00:22:50.440 --> 00:22:52.440]  一邊走一邊唱歌
[00:22:52.440 --> 00:22:54.440]  那個情景很震撼
[00:22:54.440 --> 00:22:57.440]  讓大家想像一下
[00:22:57.440 --> 00:22:59.440]  我消化了很久
[00:22:59.440 --> 00:23:01.440]  這裡說什麼呢?
[00:23:01.440 --> 00:23:04.440]  逐個點逐個點走
[00:23:04.440 --> 00:23:05.440]  唱歌
[00:23:05.440 --> 00:23:06.440]  說話
[00:23:06.440 --> 00:23:08.440]  是有那個方法
[00:23:08.440 --> 00:23:10.440]  有那個模式
[00:23:10.440 --> 00:23:12.440]  去獻情給神
[00:23:12.440 --> 00:23:14.440]  第一隊
[00:23:14.440 --> 00:23:18.440]  是從民事以斯拉帶領他們走
[00:23:18.440 --> 00:23:21.440]  特別強調拿著神人大衛的樂器
[00:23:21.440 --> 00:23:24.440]  是很嚴謹遵守大衛
[00:23:24.440 --> 00:23:27.440]  按照神心意所定的讚美方式
[00:23:27.440 --> 00:23:29.440]  不是用那些容易洗肉體
[00:23:29.440 --> 00:23:31.440]  衝動興奮的樂器
[00:23:31.440 --> 00:23:34.440]  38至39次
[00:23:34.440 --> 00:23:36.440]  剛才第二隊
[00:23:36.440 --> 00:23:38.440]  我們一般以為
[00:23:38.440 --> 00:23:40.440]  應該由行政長官
[00:23:40.440 --> 00:23:42.440]  省長尼希米帶領
[00:23:42.440 --> 00:23:43.440]  他不是
[00:23:43.440 --> 00:23:45.440]  竟然是尼希米說
[00:23:45.440 --> 00:23:47.440]  我是跟著在後面
[00:23:47.440 --> 00:23:49.440]  跟著在後面
[00:23:50.440 --> 00:23:53.440]  整個圖畫
[00:23:53.440 --> 00:23:55.440]  都讓我們看到
[00:23:55.440 --> 00:23:58.440]  神是用以色列的讚美為寶座
[00:23:58.440 --> 00:24:00.440]  他們讚美神的時候
[00:24:00.440 --> 00:24:02.440]  神就好像坐在上面一樣
[00:24:02.440 --> 00:24:04.440]  神臨在
[00:24:04.440 --> 00:24:06.440]  而其他遠處的人
[00:24:06.440 --> 00:24:09.440]  都聽見看到整個震撼的見證
[00:24:09.440 --> 00:24:10.440]  所以最後那一節
[00:24:10.440 --> 00:24:12.440]  我會讀43節
[00:24:12.440 --> 00:24:13.440]  遠處的人都看到
[00:24:13.440 --> 00:24:16.440]  那種歡樂的聲音都衝破
[00:24:16.440 --> 00:24:19.440]  一浪衝出去
[00:24:19.440 --> 00:24:21.440]  遠處的人都會看到
[00:24:21.440 --> 00:24:24.440]  但我都在思想一下
[00:24:24.440 --> 00:24:26.440]  究竟整個隊形
[00:24:26.440 --> 00:24:29.440]  有什麼訊息告訴我們呢
[00:24:29.440 --> 00:24:30.440]  第一會看到
[00:24:30.440 --> 00:24:32.440]  如果從先後次序去看
[00:24:32.440 --> 00:24:33.440]  次序
[00:24:33.440 --> 00:24:37.440]  帶出是神所規定的
[00:24:37.440 --> 00:24:40.440]  文氏以色列走在前面
[00:24:40.440 --> 00:24:43.440]  省長尼希米在後面
[00:24:43.440 --> 00:24:45.440]  中間就是兩批歌唱的人
[00:24:45.440 --> 00:24:47.440]  尤其是尼米人
[00:24:47.440 --> 00:24:51.440]  原來告訴我們
[00:24:51.440 --> 00:24:53.440]  屬靈權並先行
[00:24:53.440 --> 00:24:55.440]  行政領導是殿後
[00:24:55.440 --> 00:24:57.440]  直接地看
[00:24:57.440 --> 00:24:59.440]  兩個是彼此配搭的
[00:24:59.440 --> 00:25:01.440]  彼此尊重
[00:25:01.440 --> 00:25:03.440]  不是分高低
[00:25:03.440 --> 00:25:05.440]  是一起走
[00:25:05.440 --> 00:25:06.440]  神讓我在這個位置
[00:25:06.440 --> 00:25:07.440]  我就做這個位置
[00:25:07.440 --> 00:25:08.440]  神讓我做那個位置
[00:25:08.440 --> 00:25:10.440]  我就做那個位置
[00:25:10.440 --> 00:25:12.440]  是安於神讓我做的
[00:25:12.440 --> 00:25:14.440]  正如聖經也將教會
[00:25:14.440 --> 00:25:15.440]  比喻為一個身體
[00:25:15.440 --> 00:25:17.440]  一個身體有很多不同的肢體
[00:25:17.440 --> 00:25:20.440]  每個肢體都各有不同功用
[00:25:20.440 --> 00:25:21.440]  不是互相排斥
[00:25:21.440 --> 00:25:23.440]  而是互相去配搭
[00:25:23.440 --> 00:25:25.440]  是神用他的智慧
[00:25:25.440 --> 00:25:27.440]  將我們放在一起
[00:25:27.440 --> 00:25:30.440]  我都在想究竟所說的
[00:25:30.440 --> 00:25:32.440]  屬靈權並的權並
[00:25:32.440 --> 00:25:33.440]  是說什麼呢
[00:25:33.440 --> 00:25:36.440]  說的不是侍奉的位置
[00:25:36.440 --> 00:25:38.440]  稍後後面會再說
[00:25:38.440 --> 00:25:40.440]  這一段都是尼希米
[00:25:40.440 --> 00:25:42.440]  他寫尼希米的時候
[00:25:42.440 --> 00:25:44.440]  聖靈感動他密使的時候
[00:25:44.440 --> 00:25:45.440]  一個回憶錄
[00:25:45.440 --> 00:25:46.440]  這個回憶錄
[00:25:46.440 --> 00:25:48.440]  他將已經發生的事
[00:25:48.440 --> 00:25:50.440]  他如何編織出來
[00:25:50.440 --> 00:25:52.440]  而這個編織已經有一個訊息
[00:25:52.440 --> 00:25:54.440]  有一個意思在當中
[00:25:54.440 --> 00:25:57.440]  這個權並我會看為
[00:25:57.440 --> 00:25:59.440]  不是一個侍奉的
[00:25:59.440 --> 00:26:01.440]  不只是一個侍奉的崗位
[00:26:01.440 --> 00:26:02.440]  這麼簡單
[00:26:02.440 --> 00:26:04.440]  而是出於神的說話
[00:26:04.440 --> 00:26:06.440]  所以很多的篇幅是說
[00:26:06.440 --> 00:26:09.440]  以色列是用神的說話
[00:26:09.440 --> 00:26:11.440]  去宣講
[00:26:11.440 --> 00:26:12.440]  他只是讀
[00:26:12.440 --> 00:26:14.440]  不會特別看解的
[00:26:14.440 --> 00:26:15.440]  讀完說完
[00:26:15.440 --> 00:26:17.440]  以色列人聽到就有反應
[00:26:17.440 --> 00:26:19.440]  是什麼反應
[00:26:19.440 --> 00:26:20.440]  大家還記不記得
[00:26:20.440 --> 00:26:25.440]  有哭
[00:26:25.440 --> 00:26:26.440]  起落哭
[00:26:26.440 --> 00:26:28.440]  其實哭了很久
[00:26:28.440 --> 00:26:31.440]  有幾段時間帶他們去認罪
[00:26:31.440 --> 00:26:32.440]  去悔改
[00:26:32.440 --> 00:26:33.440]  他們因為沒有這樣做
[00:26:33.440 --> 00:26:35.440]  才有今天這樣的光景
[00:26:35.440 --> 00:26:36.440]  原來我們今天是這樣
[00:26:36.440 --> 00:26:37.440]  為什麼呢
[00:26:37.440 --> 00:26:40.440]  不要忘記當時還有200萬人
[00:26:40.440 --> 00:26:41.440]  沒有回來
[00:26:41.440 --> 00:26:43.440]  回來的只有5萬人
[00:26:43.440 --> 00:26:44.440]  我跟大家說過
[00:26:44.440 --> 00:26:45.440]  很少人
[00:26:45.440 --> 00:26:47.440]  那190多萬人沒有回來
[00:26:47.440 --> 00:26:49.440]  他們心裡沒有受神的感動
[00:26:49.440 --> 00:26:51.440]  我們暫時沒有回來
[00:26:51.440 --> 00:26:53.440]  但是神就用這班
[00:26:53.440 --> 00:26:55.440]  愚種
[00:26:55.440 --> 00:26:56.440]  有時候叫做
[00:26:56.440 --> 00:26:57.440]  保羅會形容為
[00:26:57.440 --> 00:27:00.440]  神仍然揀選的那班人
[00:27:00.440 --> 00:27:03.440]  去放在這個地方
[00:27:03.440 --> 00:27:05.440]  去恢復神的見證
[00:27:05.440 --> 00:27:08.440]  所以我會看
[00:27:08.440 --> 00:27:10.440]  就是那種神的話
[00:27:10.440 --> 00:27:12.440]  我們聽完神的話
[00:27:12.440 --> 00:27:13.440]  得知神的話語
[00:27:13.440 --> 00:27:15.440]  我們去做回應
[00:27:15.440 --> 00:27:19.440]  承認神的話語在我們身上有主權
[00:27:19.440 --> 00:27:21.440]  神的話是活的
[00:27:21.440 --> 00:27:22.440]  不是白字黑字
[00:27:22.440 --> 00:27:24.440]  在我們生命裡有主權
[00:27:24.440 --> 00:27:27.440]  是祂的話語改變我們的生命
[00:27:27.440 --> 00:27:30.440]  是祂的話語的大能提升我們的生命
[00:27:30.440 --> 00:27:33.440]  問題是我們有沒有將祂的話放在心裡
[00:27:33.440 --> 00:27:34.440]  在某些情況
[00:27:34.440 --> 00:27:37.440]  靠著神去活出來
[00:27:38.440 --> 00:27:41.440]  我分享一個小小的例子
[00:27:41.440 --> 00:27:43.440]  剛好這個星期
[00:27:43.440 --> 00:27:45.440]  這個星期我病了
[00:27:45.440 --> 00:27:47.440]  所以戴口罩
[00:27:47.440 --> 00:27:49.440]  狀態不太好
[00:27:49.440 --> 00:27:51.440]  以前我病
[00:27:51.440 --> 00:27:53.440]  我記得我上年9月
[00:27:53.440 --> 00:27:54.440]  也是這個時間
[00:27:54.440 --> 00:27:55.440]  原來是一年前
[00:27:55.440 --> 00:27:57.440]  一年前的時候中了COVID
[00:27:57.440 --> 00:27:59.440]  那次是12天
[00:27:59.440 --> 00:28:03.440]  12天還是13天才轉一線
[00:28:03.440 --> 00:28:05.440]  這次沒事
[00:28:05.440 --> 00:28:06.440]  我檢查是沒有
[00:28:06.440 --> 00:28:07.440]  只有一線
[00:28:07.440 --> 00:28:08.440]  放心
[00:28:08.440 --> 00:28:12.440]  不過我自己感覺症狀很像COVID的感覺
[00:28:12.440 --> 00:28:16.440]  因為又發冷發熱
[00:28:16.440 --> 00:28:18.440]  都燒了三四天
[00:28:18.440 --> 00:28:22.440]  過去的我
[00:28:22.440 --> 00:28:23.440]  我老婆也知道
[00:28:23.440 --> 00:28:24.440]  很難照顧她
[00:28:24.440 --> 00:28:25.440]  如果她病了
[00:28:25.440 --> 00:28:26.440]  很難照顧
[00:28:26.440 --> 00:28:28.440]  很難處理她
[00:28:28.440 --> 00:28:30.440]  但這一次我也有學習
[00:28:30.440 --> 00:28:34.440]  不要太大成為家人的擔心
[00:28:34.440 --> 00:28:35.440]  掛慮
[00:28:35.440 --> 00:28:37.440]  通常
[00:28:37.440 --> 00:28:38.440]  按著你
[00:28:38.440 --> 00:28:39.440]  你和你自己比較
[00:28:39.440 --> 00:28:42.440]  譬如我會順著身體的反應
[00:28:42.440 --> 00:28:44.440]  做適當的反應
[00:28:44.440 --> 00:28:46.440]  很熱的
[00:28:46.440 --> 00:28:48.440]  排汗、洗澡
[00:28:48.440 --> 00:28:49.440]  很冷的
[00:28:49.440 --> 00:28:50.440]  穿多點衣服
[00:28:50.440 --> 00:28:51.440]  去被窩裡
[00:28:51.440 --> 00:28:52.440]  不動
[00:28:52.440 --> 00:28:53.440]  打了冷顫
[00:28:53.440 --> 00:28:55.440]  已經顫抖得不得了
[00:28:55.440 --> 00:28:56.440]  我會順著
[00:28:56.440 --> 00:28:58.440]  肚餓就吃東西
[00:28:58.440 --> 00:28:59.440]  很自然
[00:28:59.440 --> 00:29:03.440]  但這次我剛好要相反
[00:29:03.440 --> 00:29:05.440]  我要相反
[00:29:05.440 --> 00:29:10.440]  我要戰鬥這種病症
[00:29:10.440 --> 00:29:12.440]  很想退縮
[00:29:12.440 --> 00:29:13.440]  很想躲在被窩裡
[00:29:13.440 --> 00:29:14.440]  不想起床
[00:29:14.440 --> 00:29:15.440]  很累
[00:29:15.440 --> 00:29:16.440]  要睡覺
[00:29:16.440 --> 00:29:17.440]  我偏偏不睡
[00:29:17.440 --> 00:29:18.440]  我只有一次
[00:29:18.440 --> 00:29:20.440]  我要起床
[00:29:20.440 --> 00:29:22.440]  起床出來都顫抖
[00:29:22.440 --> 00:29:25.440]  背影像喪屍一樣
[00:29:25.440 --> 00:29:30.440]  你未必和我一樣
[00:29:30.440 --> 00:29:31.440]  反過來
[00:29:31.440 --> 00:29:32.440]  你本身病的時候
[00:29:32.440 --> 00:29:33.440]  你到處走不睡
[00:29:33.440 --> 00:29:35.440]  反過來你去睡
[00:29:35.440 --> 00:29:36.440]  相反
[00:29:36.440 --> 00:29:37.440]  你看看那個位置
[00:29:37.440 --> 00:29:40.440]  我自己在病的時候
[00:29:40.440 --> 00:29:41.440]  在休息的時候
[00:29:41.440 --> 00:29:43.440]  在床上都睡不著
[00:29:43.440 --> 00:29:44.440]  因為清醒
[00:29:44.440 --> 00:29:47.440]  想起神表的一句話
[00:29:47.440 --> 00:29:50.440]  他所賜的不是膽怯的心
[00:29:50.440 --> 00:29:54.440]  乃是剛強人愛謹守的心
[00:29:54.440 --> 00:29:57.440]  原來神賜的是這一點
[00:29:57.440 --> 00:29:59.440]  神表的恩典禮物是這一點
[00:29:59.440 --> 00:30:01.440]  不要再給身體
[00:30:01.440 --> 00:30:03.440]  或者一些感覺
[00:30:03.440 --> 00:30:04.440]  擺佈了你
[00:30:04.440 --> 00:30:05.440]  擺佈了我
[00:30:05.440 --> 00:30:06.440]  反過來
[00:30:06.440 --> 00:30:08.440]  要勇敢一點出來
[00:30:08.440 --> 00:30:10.440]  出來
[00:30:10.440 --> 00:30:12.440]  當我出來的時候
[00:30:12.440 --> 00:30:13.440]  我老婆很開心
[00:30:13.440 --> 00:30:15.440]  立即說出來了
[00:30:15.440 --> 00:30:17.440]  不要那麼難照顧
[00:30:17.440 --> 00:30:19.440]  感覺是有不同的
[00:30:19.440 --> 00:30:22.440]  我心裡得了力之後
[00:30:22.440 --> 00:30:23.440]  我感覺上
[00:30:23.440 --> 00:30:25.440]  心態上是得了性
[00:30:25.440 --> 00:30:27.440]  雖然肉體是軟弱的
[00:30:27.440 --> 00:30:28.440]  繼續累
[00:30:28.440 --> 00:30:29.440]  繼續累
[00:30:29.440 --> 00:30:31.440]  但是有一點
[00:30:31.440 --> 00:30:33.440]  令我心裡開心興奮的
[00:30:33.440 --> 00:30:36.440]  就是覺得和神之間
[00:30:36.440 --> 00:30:39.440]  在累積著一點一滴的交情
[00:30:39.440 --> 00:30:42.440]  認定了我知道是神幫助我
[00:30:42.440 --> 00:30:43.440]  是祂幫助我
[00:30:43.440 --> 00:30:45.440]  可以站在這裡
[00:30:45.440 --> 00:30:46.440]  是祂幫助我
[00:30:46.440 --> 00:30:47.440]  可以睡
[00:30:47.440 --> 00:30:48.440]  可以吃
[00:30:48.440 --> 00:30:49.440]  可以走
[00:30:49.440 --> 00:30:50.440]  可以走
[00:30:50.440 --> 00:30:51.440]  可以去
[00:30:51.440 --> 00:30:52.440]  什麼都可以
[00:30:52.440 --> 00:30:53.440]  是祂幫助我
[00:30:53.440 --> 00:30:54.440]  就是這樣
[00:30:54.440 --> 00:30:55.440]  我認定了這一點
[00:30:55.440 --> 00:30:57.440]  心是有些不同了
[00:30:57.440 --> 00:31:00.440]  這是第一個
[00:31:00.440 --> 00:31:02.440]  看清楚
[00:31:02.440 --> 00:31:04.440]  最重要不是去
[00:31:04.440 --> 00:31:07.440]  找什麼數年權柄
[00:31:07.440 --> 00:31:09.440]  我們看的是神的話
[00:31:09.440 --> 00:31:11.440]  使我們的生命
[00:31:11.440 --> 00:31:12.440]  我們的主權
[00:31:12.440 --> 00:31:13.440]  是否交給神
[00:31:13.440 --> 00:31:16.440]  神的話語主導我們的生命
[00:31:16.440 --> 00:31:18.440]  第二個
[00:31:18.440 --> 00:31:21.440]  就是透過這個過程
[00:31:21.440 --> 00:31:22.440]  他們很虛憾
[00:31:22.440 --> 00:31:23.440]  很震撼
[00:31:23.440 --> 00:31:25.440]  去唱詩
[00:31:25.440 --> 00:31:26.440]  去讚美
[00:31:26.440 --> 00:31:28.440]  很多音樂
[00:31:28.440 --> 00:31:29.440]  很多詩歌
[00:31:29.440 --> 00:31:30.440]  很多樂器
[00:31:30.440 --> 00:31:33.440]  告訴我們不是一個終點站
[00:31:33.440 --> 00:31:35.440]  是一個終點站
[00:31:35.440 --> 00:31:37.440]  剛才也說了
[00:31:37.440 --> 00:31:39.440]  現在再解釋多一點
[00:31:39.440 --> 00:31:42.440]  有聖經學者也會在這裡
[00:31:42.440 --> 00:31:44.440]  有疑問
[00:31:44.440 --> 00:31:46.440]  為什麼
[00:31:46.440 --> 00:31:48.440]  成祥奉獻禮
[00:31:48.440 --> 00:31:50.440]  會放在十二章才舉行呢?
[00:31:50.440 --> 00:31:54.440]  其實成祥在第六章的時候
[00:31:54.440 --> 00:31:57.440]  已經重建完
[00:31:57.440 --> 00:31:59.440]  正常來說
[00:31:59.440 --> 00:32:01.440]  當年一幅圖建完之後
[00:32:01.440 --> 00:32:04.440]  很快就要舉行獻堂禮
[00:32:04.440 --> 00:32:07.440]  Bonnie在嗎?
[00:32:07.440 --> 00:32:09.440]  是不是Bonnie?
[00:32:09.440 --> 00:32:11.440]  你有時喜歡說這個
[00:32:11.440 --> 00:32:13.440]  不會等的
[00:32:13.440 --> 00:32:14.440]  等這麼久
[00:32:14.440 --> 00:32:15.440]  但你看這裡
[00:32:15.440 --> 00:32:17.440]  為什麼等這麼久?
[00:32:17.440 --> 00:32:18.440]  等了這麼久
[00:32:18.440 --> 00:32:19.440]  等了五章
[00:32:19.440 --> 00:32:21.440]  有些聖經學者
[00:32:21.440 --> 00:32:24.440]  這樣去作一個理解
[00:32:24.440 --> 00:32:25.440]  正正是因為
[00:32:25.440 --> 00:32:29.440]  尼熙米不想信徒
[00:32:29.440 --> 00:32:33.440]  有一個錯誤的認知
[00:32:33.440 --> 00:32:36.440]  以為成祥本身就是目的地
[00:32:36.440 --> 00:32:38.440]  完成了
[00:32:38.440 --> 00:32:39.440]  搞定了
[00:32:39.440 --> 00:32:40.440]  他不想
[00:32:40.440 --> 00:32:41.440]  因此在過程中
[00:32:41.440 --> 00:32:44.440]  經歷了第七章、第八章、第九章、第十章
[00:32:44.440 --> 00:32:48.440]  有一系列的內容
[00:32:48.440 --> 00:32:49.440]  最主要是
[00:32:49.440 --> 00:32:51.440]  他們去過神所定的節期
[00:32:51.440 --> 00:32:53.440]  耶華的節期
[00:32:53.440 --> 00:32:54.440]  在節期裡
[00:32:54.440 --> 00:32:57.440]  不斷聽神的話
[00:32:57.440 --> 00:33:00.440]  去宣認以神話為他們的中心
[00:33:00.440 --> 00:33:01.440]  過主膀節
[00:33:01.440 --> 00:33:04.440]  有七天去聽足神的律法
[00:33:04.440 --> 00:33:05.440]  繼續去遵行
[00:33:05.440 --> 00:33:07.440]  在主膀節裡去禁食
[00:33:07.440 --> 00:33:08.440]  去禱告
[00:33:08.440 --> 00:33:12.440]  並且帶領著百姓去認罪
[00:33:12.440 --> 00:33:14.440]  承認自己是傳言敗壞
[00:33:14.440 --> 00:33:16.440]  再一次回轉
[00:33:16.440 --> 00:33:17.440]  去納藥
[00:33:17.440 --> 00:33:18.440]  無論是哭喊
[00:33:18.440 --> 00:33:19.440]  還是納藥
[00:33:19.440 --> 00:33:21.440]  對上一次Chris傳說
[00:33:21.440 --> 00:33:23.440]  納藥是遵守第九章
[00:33:23.440 --> 00:33:25.440]  才逐步來
[00:33:25.440 --> 00:33:26.440]  他們說
[00:33:26.440 --> 00:33:27.440]  我們有一部分的人
[00:33:27.440 --> 00:33:28.440]  十分一的人
[00:33:28.440 --> 00:33:31.440]  願意住在夜城附近
[00:33:31.440 --> 00:33:32.440]  住在這裡
[00:33:32.440 --> 00:33:34.440]  其他就散居其他地方
[00:33:34.440 --> 00:33:37.440]  才來到今天第十二章這個地方
[00:33:37.440 --> 00:33:40.440]  去行成祥奉獻禮
[00:33:40.440 --> 00:33:43.440]  他不想人有一個錯覺
[00:33:43.440 --> 00:33:44.440]  錯覺就是以為
[00:33:44.440 --> 00:33:46.440]  成祥搞定了
[00:33:46.440 --> 00:33:47.440]  上了岸
[00:33:47.440 --> 00:33:48.440]  就行了
[00:33:48.440 --> 00:33:49.440]  我們已經全力以赴
[00:33:49.440 --> 00:33:51.440]  可以休息了
[00:33:51.440 --> 00:33:54.440]  像不像有時候上完新人組
[00:33:54.440 --> 00:33:56.440]  水禮完之後的感覺
[00:33:56.440 --> 00:33:58.440]  已經水禮了
[00:33:58.440 --> 00:34:00.440]  三寶證書都拿了
[00:34:00.440 --> 00:34:01.440]  然後怎樣
[00:34:01.440 --> 00:34:03.440]  然後休息
[00:34:03.440 --> 00:34:06.440]  有沒有這樣的電影節目
[00:34:06.440 --> 00:34:07.440]  有的應該不在這裡
[00:34:07.440 --> 00:34:09.440]  有的應該沒有回來
[00:34:09.440 --> 00:34:10.440]  有些人是
[00:34:10.440 --> 00:34:12.440]  拿完之後上了岸
[00:34:12.440 --> 00:34:13.440]  拿了這個履歷
[00:34:13.440 --> 00:34:15.440]  以為是履歷
[00:34:15.440 --> 00:34:16.440]  搞定了
[00:34:16.440 --> 00:34:17.440]  其實不是
[00:34:17.440 --> 00:34:20.440]  我們說這個才是剛剛的開始
[00:34:20.440 --> 00:34:22.440]  是中轉站
[00:34:22.440 --> 00:34:24.440]  不是終點站
[00:34:24.440 --> 00:34:26.440]  但如果將錯
[00:34:26.440 --> 00:34:29.440]  不將終點站變成
[00:34:29.440 --> 00:34:31.440]  中轉站變成終點站
[00:34:31.440 --> 00:34:33.440]  會有什麼後果呢
[00:34:33.440 --> 00:34:35.440]  我都想了一堆東西
[00:34:35.440 --> 00:34:37.440]  有些迷思的拆解
[00:34:37.440 --> 00:34:40.440]  人很容易有些錯覺
[00:34:40.440 --> 00:34:43.440]  例如結了婚
[00:34:43.440 --> 00:34:44.440]  以為結了婚上了岸
[00:34:44.440 --> 00:34:46.440]  全部都好了
[00:34:46.440 --> 00:34:48.440]  是不是全部都好了
[00:34:48.440 --> 00:34:50.440]  大家會笑又不是
[00:34:50.440 --> 00:34:51.440]  生了子女出來
[00:34:51.440 --> 00:34:53.440]  要有些小藝做
[00:34:53.440 --> 00:34:55.440]  是不是全部都好了
[00:34:55.440 --> 00:34:57.440]  又不是
[00:34:57.440 --> 00:34:59.440]  買了樓上了岸
[00:34:59.440 --> 00:35:00.440]  上了車了
[00:35:00.440 --> 00:35:02.440]  是不是很好
[00:35:02.440 --> 00:35:03.440]  從此以後
[00:35:03.440 --> 00:35:04.440]  又不是
[00:35:04.440 --> 00:35:05.440]  好了轉工吧
[00:35:05.440 --> 00:35:07.440]  我們經常說轉了另一個火坑
[00:35:07.440 --> 00:35:09.440]  其實又不是那麼好
[00:35:09.440 --> 00:35:10.440]  好了轉教會了
[00:35:10.440 --> 00:35:11.440]  轉團契了
[00:35:11.440 --> 00:35:12.440]  轉小組了
[00:35:12.440 --> 00:35:14.440]  轉完之後好不好
